molecula|SddssS|n9FaRing|SaaNH|NaasN|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
18d_a25|0.0|0|0.0|1|1.193723212|1.918453956|-0.0881447869999999|4.727387819|0.024310576|2|2.029297802|-0.180590503|0.006452854|-0.070413428|10.31285314|1|-0.061965108|-0.292727912|2|0.780221059|0.029728702|0.838260077|0.696372329|1|0.937813705|-0.061527513|-0.076328248|0.278576218|0.011158458|-46.31109519|8.39885106|70.58850837|-0.0281209329999999|-43.24308488|0.389087507|0.75793699|-34.85786147|-21.166323|54.70994625|0.476833495|-1206.480411|-15.93166285|9.479218984|18.11893325|0.911437354|182.1982146|-908.1047824|27.92623037|-388.2927768|10.70318668|1.0|1.0|1.0|1.0|3.66|0.11|27.0|-10.23|1.0|7.0|-6.26|35.0|4.0|-6.21|474.58|1.0|4.5|5.47e-07|2.86e-06|0.0013599999999999|4.21|0.0|2.81e-08|3.6392|-1806.848384|-1806.812778|340.69|219.39|0.41694|0.6823899999999999|0.0389|-0.14723|3.2353|-1806.582751|4.3658|232.0|6.6345|6.6345
12_a4|-3.2834578760000004|0|0.0|1|0.295190368|2.070952433|-0.1494133309999999|5.4161004020000005|-0.271149771|2|1.587386096|-0.113938738|0.005795666|-0.093414896|10.31168324|1|-0.085553511|-0.220286906|2|0.8157155359999999|0.04172421|0.8749408470000001|0.531333552|1|0.805238097|-0.070256284|-0.074699711|0.636722126|0.01168879|-41.69390404|6.936764267999999|15.80191019|-0.025916226|-26.30835499|7.519189887|0.717772573|-24.74343259|-15.38009964|48.6306683|0.470780296|-753.6248824|-9.127388465|6.223583758999999|11.7599245|0.889574393|167.4891205|-447.2420348|21.42753878|-258.476202|9.260141177|1.0|1.0|1.0|0.0|3.41|0.23|21.0|-7.84|0.0|4.0|-4.18|29.0|5.0|-6.84|404.48|0.0|3.3|6.57e-05|4.64e-05|0.0188|2.72|0.0|5.85e-06|3.8083|-1617.861623|-1617.826064|325.57|255.16|0.63967|0.68825|0.0464|-0.16224|7.8701|-1617.634733|10.1971|9.29|5032.0|5032.0
8h_a8|0.0|0|2.975382653|1|1.3918396709999998|1.241306689|0.038482973|4.844187086|-0.249095464|0|0.0|-0.485274006|-0.007796225|-0.085125857|10.94341368|1|0.254819201|-0.53822084|0|0.6971223040000001|0.010682683|0.751162751|0.56916135|0|0.602405134|-0.122706004|-0.11302328|0.273425421|0.0111998669999999|-72.14530885|6.58499063|316.4918269|-0.048805507|-39.07081527|53.78973456|0.918315905|-42.41801879|-28.69532281|78.73029948|0.451435543|-1262.594204|-16.87148841|7.453557203|13.58738632|0.822939833|48.02637252|-742.3454901|31.2477685|-491.8998117|4.492304417|0.0|0.0|0.0|2.0|3.11|0.0|23.0|-7.95|0.0|4.0|-5.21|29.0|4.0|-5.98|391.37|0.0|4.01|6.11e-06|1.01e-05|0.00395|3.82|0.0|4.43e-06|3.7327|-1361.651799|-1361.618499|332.16|258.25|0.56196|0.69844|272.0|-0.15475|3.4779|-1361.5113789999998|4.4356|11.59|4.9359|4.9359
5a_a50|0.0|1|0.0|2|1.3972442980000002|4.202707546|-0.203248487|5.82008293|-0.017108794|1|2.475383677|-0.06986407|0.012640587|-0.256097122|10.93256969|2|-0.168135655|-0.161169418|1|0.788709546|-0.203436041|0.847812674|0.6759066159999999|1|0.969892876|-0.038932964|-0.065209836|0.2814514|0.010185297|-20.77548565|5.435098605|6.819160781|-0.022747617|-18.56865899|60.04351409|0.66527517|-11.08625592|-12.13862875|26.21058426|0.4528093929999999|-521.9610361|-6.477439183|5.892775027000001|10.76914508|0.8275167520000001|178.61652859999998|-278.5298849|18.24602704|-176.38892919999998|9.379218813|1.0|1.0|1.0|0.0|3.5|0.14|20.0|-6.24|0.0|2.0|-3.89|25.0|2.0|-5.83|326.39|0.0|3.47|0.000129|3.14e-05|0.0102|3.46|0.0|0.000186|4.0159|-1029.930364|-1029.905844|308.73|220.82|0.39948|0.6725399999999999|0.1156|-0.16659|3.9843|-1029.786489|5649.0|4.1|5.3872|5.3872
7_a3|0.0|0|0.0|0|0.60501656|0.0|0.198126776|4.727387819|-0.106234254|2|1.989724777|-0.327648836|-0.007540435|0.054347129|10.3116226|1|0.036673175|-0.592753801|2|0.790667152|0.0507482109999999|0.8632654590000001|0.773152968|1|0.782294598|-0.1034274319999999|-0.096448591|0.5999725029999999|0.009708941|-51.18177092|4.804535747|230.9407974|-0.036877402|-23.61864737|76.07607751|0.7992146109999999|-25.32764885|-18.2490344|55.98630667|0.3987206729999999|-620.4671695000001|-9.030659289|5.198046584|8.644978051|0.663120542|99.36002106|-307.0424158|22.83370969|-296.13678660000005|7.422807617|1.0|1.0|1.0|1.0|3.02|0.0|21.0|-7.48|0.0|2.0|-5.44|23.0|3.0|-5.68|338.81|0.0|3.63|3.67e-06|1.34e-05|0.00455|3.79|0.0|1.11e-05|3.4435|-1731.7341420000002|-1731.703107|360.06|210.68|0.3456|0.69224|0.1262|-0.14816|3.1299|-1731.651178|3.9813|1023.0|5.9901|5.9901
47o_a18|0.0|0|0.0|0|1.251177005|0.0|0.052875948|4.844187086|-0.055408687|0|0.0|-0.4339284229999999|-0.00046896|0.011121222|10.94702017|0|-0.156998637|-0.490807196|0|0.7435044540000001|-0.066242713|0.781148177|0.733228144|0|0.806872998|-0.077288013|-0.088436375|0.261785105|0.008692675|-56.13142962|6.313168526|77.37089184|-0.034545459|-46.6464782|82.54478365|0.872753077|-40.76618466|-25.08909125|62.44459815|0.493146875|-1605.70184|-18.22128055|9.808930716|19.35260972|0.972958142|92.41474142|-1166.161955|28.74706708|-541.4335917000001|6.002832126|1.0|1.0|1.0|3.0|4.17|0.25|18.0|-9.37|1.0|9.0|-5.66|34.0|3.0|-6.12|454.56|0.0|2.76|2.19e-06|8.38e-06|0.00381|4.16|0.0|1.93e-07|3.22|-1455.574672|-1455.547304|385.04|385.04|0.69248|0.69248|0.5065|-0.13203|2.2316|-1455.231246|2.8284|47.0|7.3279|7.3279
13k_a6|0.0|0|3.423411754|0|1.42421381|0.0|0.031525207|5.351858133|-0.132667824|1|0.0|-0.8554679409999999|-0.009326562|0.0809333929999999|10.95129637|1|-0.073210645|-0.5627624379999999|1|0.7908110340000001|-0.123105035|0.84018367|0.827754203|0|0.641032542|-0.11937574|-0.127178105|0.212093198|0.0296987679999999|-82.8774254|20.6185734|183.1261118|-0.045420752|-61.29890279999999|113.5526088|0.7971316940000001|-57.53822059|-31.53366823|103.4959988|0.426031882|-1765.8854210000002|-21.89246528|8.370126134|14.58291125|0.7422570490000001|140.8427117|-1225.9780560000002|39.55891914|-412.5714301|12.48372364|1.0|1.0|1.0|3.0|3.68|0.16|23.0|-8.89|0.0|7.0|-5.49|33.0|5.0|-6.59|441.48|0.0|3.18|3.26e-06|1.7100000000000002e-05|0.0075599999999999|3.39|0.0|5.7e-07|3.5476|-1465.862962|-1465.83213|349.49|242.53|0.4547|0.70536|0.0137|-0.14589|8.1639|-1465.621288|10.5079|46.0|7.3372|7.3372
12f_a31|0.0|0|3.4780522210000004|0|0.6101347579999999|0.0|0.034876922|5.733341277|-0.033056721|0|0.0|-0.698273995|-0.00150321|-0.0944165219999999|10.31169747|2|-0.205011573|-0.551471017|0|0.8167107029999999|-0.029803241|0.8530975000000001|0.7730604259999999|0|0.700992225|-0.097676974|-0.118239376|0.262896936|0.027617942|-68.14417693|19.26761061|159.84734269999998|-0.0337826789999999|-57.54866283|569.7325277000001|0.686882955|-47.54067074|-23.56842919|87.41178754|0.482666192|-1319.832035|-16.44247509|9.859605078|19.05849748|0.932987917|218.4455813|-920.7786053|34.31214739|-260.7571603|15.04120547|1.0|1.0|1.0|2.0|3.86|0.41|16.0|-8.02|0.0|10.0|-5.98|30.0|5.0|-6.19|426.53|0.0|4.01|1.05e-06|2.37e-05|0.0101|3.82|0.0|4.06e-06|3.8305|-1696.785527|-1696.741889|323.68|323.68|0.7006600000000001|0.7006600000000001|0.2664|-0.15894|1.8803|-1696.53373|3.3538|0.13|6.8861|6.8861
14_a4|0.0|0|0.0|1|1.399909181|1.947126795|-0.2248919089999999|5.4161004020000005|-0.04986736|1|0.0|-0.069682036|0.009588001|-0.08389836|10.94612798|1|-0.039321879|-0.199315317|1|0.77505994|0.204594017|0.843811017|0.500893739|0|0.8510382459999999|-0.065776751|-0.071074269|0.218112446|0.013047382|-29.91067393|5.933038407000001|12.12963775|-0.03015272|-14.69670456|85.72299913|0.768457211|-13.60128622|-13.71135194|35.84371234|0.40126838|-452.4746139|-6.23496557|5.304461808|8.859498364|0.6701974079999999|105.2894945|-205.7538638|17.84270058|-244.1511936|7.175500282000001|1.0|1.0|0.0|0.0|3.14|0.06|17.0|-5.71|0.0|2.0|-3.4|21.0|3.0|-5.8|277.3|0.0|3.2|0.000396|0.000106|0.0295|3.09|0.0|0.000539|4.2312|-918.9507745|-918.9304744|293.02|274.1|0.53298|0.55975|0.1067|-0.17381|2.3797|-918.896242|3.3312|1.32|5.8794|5.8794
5e_a40|0.0|0|0.0|1|0.604912776|1.661964758|-0.091305805|6.167516491000001|0.0601021459999999|0|0.7768055559999999|-0.162528785|0.009890343|0.158430496|10.31198323|2|0.010397494|-0.391074665|0|0.8092726020000001|0.0451110059999999|0.877722972|0.5087199929999999|1|0.864422751|-0.076883794|-0.089724264|0.0499188609999999|0.019851304|-36.56222854|9.440323938|170.7311133|-0.035889706|-20.29110082|51.7148695|0.8223594679999999|-17.38723451|-17.06741495|46.00255248|0.47779156|-512.0224486000001|-8.116440327000001|6.533857846|12.51197289|0.914944155|84.47727896|-243.4932098|20.75420252|-306.597267|6.144645946|1.0|0.0|0.0|0.0|3.03|0.21|14.0|-4.65|1.0|3.0|-4.78|20.0|3.0|-5.66|303.77|0.0|3.33|1.66e-05|5.56e-05|0.0169|3.51|0.0|0.00678|3.7138|-1637.197299|-1637.180703|333.85|333.85|0.69675|0.69675|0.5262|-0.14786|7.87|-1637.162552|10282.0|25.0|7.6021|7.6021
28_a47|0.0|1|0.0|1|1.4201653580000002|1.408016295|-0.053792245|4.727387819|-0.23494583|2|1.121067445|-0.436042548|-0.013020816|-0.00496711|10.95058275|1|-0.126992366|-0.435485503|2|0.832144916|0.074217097|0.896193695|0.614975047|1|0.605349345|-0.1132830309999999|-0.106779291|0.310094808|0.026080156|-67.33744077|15.50250691|365.2310214|-0.038135461|-37.72858603|83.61576722|0.65225927|-40.02656804|-22.66839387|82.83994768|0.472690874|-952.0725426|-13.47449501|7.864990866|14.91533234|0.8964208090000001|206.7032519|-565.9287905|34.75365534|-181.0112167|18.79929562|0.0|1.0|1.0|2.0|3.08|0.05|21.0|-6.92|0.0|5.0|-3.67|28.0|6.0|-7.22|380.35|0.0|2.4|0.000214|0.000217|0.0824|1.97|0.0|4.59e-05|3675.0|-1335.759232|-1335.722248|337.37|337.37|0.69002|0.69002|0.2996|-0.15049|6.0847|-1335.6279869999998|8.17|25.0|7.6|7.6
18_a31|0.0|0|3.281949877|0|0.610137226|0.0|0.0690370959999999|5.351858133|-0.138136629|0|0.0|-0.640807491|-0.009923585|-0.001973566|10.31169929|2|-0.107017926|-0.604728055|0|0.8595579409999999|-0.1647054359999999|0.904870098|0.838968212|0|0.72588713|-0.11789212|-0.129469649|0.258135789|0.014467496|-69.19879619|8.49194438|238.9516432|-0.040279446|-44.60622732|0.0|0.7774768320000001|-40.61741697|-23.64270989|77.69074057|0.4492048839999999|-1063.9219449999998|-13.87749294|7.076684189|12.84812443|0.8155571290000001|130.6137795|-624.4871824|30.40953623|-325.73954460000004|9.822812434|1.0|1.0|1.0|3.0|3.41|0.28|16.0|-6.54|0.0|7.0|-4.62|25.0|4.0|-6.72|356.44|0.0|2.89|2.42e-05|0.000241|86.0|2.47|0.0|0.000104|3.9105|-1465.528656|-1465.4803960000002|317.05|247.51|0.51842|0.70058|0.2457|-0.16212|3.0607|-1465.359325|4.6746|0.13|6.8861|6.8861
12ae_a36|-3.3501500230000003|0|3.412870974|0|0.299253957|0.0|0.069118289|5.351858133|-0.351827031|2|0.0|-0.611759277|-0.006862238|-0.083959343|10.31810353|1|-0.261631709|-0.513686975|1|0.831101086|0.010209009|0.8837136859999999|0.750657639|0|0.7162413209999999|-0.085851235|-0.105648609|0.439268891|0.023873046|-63.96145017|17.78605328|96.60079598|-0.036430555|-58.64180087|19.97715962|0.6849975640000001|-47.65297933|-27.14173115|81.74750345|0.465246185|-1574.220407|-20.22131065|8.676756505|16.22570287|0.870019385|234.6851816|-1172.836017|39.62310606|-275.6561988|19.05051961|0.0|1.0|0.0|3.0|5.03|0.17|17.0|-6.87|0.0|7.0|-3.85|34.0|6.0|-8.03|474.54|0.0|1.18|0.0001409999999999|0.0001889999999999|0.0897|1.64|0.0|6.45e-05|3.8664|-1876.203168|-1876.152311|320.67|236.84|0.40141|0.68591|0.3366|-0.1566|6.7458|-1875.963244|8.9297|15.0|7.8239|7.8239
12aa_a36|0.0|0|3.4172704080000003|0|1.297043479|0.0|0.033952382|5.351858133|-0.135770278|2|0.0|-0.672129428|-0.006653538|0.010538281|10.95446449|1|-0.090926893|-0.53315493|1|0.833911317|-0.023185884|0.888163057|0.849217847|0|0.688945241|-0.1066659309999999|-0.117270578|0.4679233379999999|0.023617545|-72.94175494|16.1504726|132.3194611|-0.04126187|-54.83906299|109.0001157|0.731335741|-49.88002793|-28.21625599|89.09222754|0.44829258|-1523.677823|-19.29522587|8.05947774|14.60824604|0.812554922|183.7216658|-1041.942197|38.58180913|-316.3903377|15.99256772|0.0|1.0|0.0|3.0|4.83|0.13|17.0|-6.14|0.0|6.0|-3.52|32.0|5.0|-7.79|424.46|0.0|1.15|0.000304|0.000359|152.0|1.55|0.0|0.000305|3.8899|-1401.662677|-1401.617177|318.73|318.73|0.6931|0.6931|0.4446|-0.15718|3.5904|-1401.45065|4.7433|9.0|8.0458|8.0458
4d_a49|0.0|0|0.0|1|1.343847746|2.097463308|-0.06085453|5.4161004020000005|-0.058204482|2|1.76904838|-0.343596561|0.000607064|-0.053327669|10.92777282|1|0.000850823|-0.417231241|2|0.783870915|0.023137464|0.834151595|0.749565191|1|0.752634646|-0.089942837|-0.085966608|0.410804214|0.013625199|-55.40321178|8.392883773|85.21839288|-0.0281044679999999|-32.61868996|57.16412513|0.654728051|-34.12740785|-17.31186002|63.79609555|0.470013152|-900.2167208999999|-10.66380249|7.998287218|15.09148245|0.8868392740000001|212.6814716|-554.5177292999999|26.44129877|-190.6195379|13.56373757|0.0|1.0|1.0|2.0|3.38|0.22|21.0|-7.58|0.0|6.0|-3.13|30.0|5.0|-7.7|398.46|0.0|2.27|0.000743|0.0004509999999999|0.18|1.45|0.0|1.05e-05|3.8047|-1293.333712|-1293.29417|325.87|215.82|0.40593|0.6782100000000001|0.0879|-0.15888|4.3005|-1293.107454|5.5765|18.0|7.7447|7.7447
8a_a31|0.0|0|3.28085223|0|0.610138387|0.0|-0.039027368|5.733341277|-0.158899731|0|0.0|-0.586331322|-0.013230176|-0.135144546|10.31170053|2|-0.094359203|-0.520051508|0|0.837862749|-0.030149254|0.895174844|0.883113019|0|0.594139864|-0.122293189|-0.136459435|0.272259026|0.0375544779999999|-60.46233433|18.56711239|131.2406629|-0.0416959379999999|-33.35560699|465.4559302|0.666437359|-29.89286568|-20.61467025|79.02944672|0.4512945479999999|-742.1281291|-10.19199103|5.83708559|10.63792161|0.822471411|164.9149565|-366.9116769|30.93264504|-164.57484340000002|14.85788369|0.0|1.0|1.0|2.0|3.34|0.2|16.0|-5.33|0.0|3.0|-3.57|22.0|5.0|-7.11|314.36|0.0|2.13|0.000269|0.000773|243.0|1.56|0.0|0.00145|3.8097|-1347.541429|-1347.507102|325.45|325.45|0.7027100000000001|0.7027100000000001|0.2604|-0.1587599999999999|3.7141|-1347.446223|5.3042|0.79|6.1024|6.1024
9h_a24|0.0|0|2.916716427|1|1.428198245|1.726213624|-0.203768024|5.209486153|2.01e-05|2|0.0|-0.105982525|0.013595277|-0.209618231|10.96661419|2|-0.047269812|-0.207206943|2|0.78742035|-0.004960317|0.859720539|0.656172477|0|0.883775278|-0.060337884|-0.0687348109999999|0.4016070679999999|0.018457687|-28.52000725|8.724425117000001|167.2085719|-0.026280957|-15.35662744|1.773520599|0.572371258|-13.48059881|-12.42226332|37.24443236|0.477589721|-422.3569529|-5.871651668999999|5.805547147|11.11300329|0.914204295|202.1279819|-199.6361567|21.70315707|-68.41568372|15.02620893|1.0|1.0|1.0|1.0|2.84|0.0|22.0|-6.05|0.0|3.0|-2.83|22.0|4.0|-6.85|288.31|0.0|1.97|0.00147|0.000575|166.0|1.7|0.0|0.000258|4.3437|-945.2642633|-945.2337612|285.43|239.63|0.54606|0.61928|0.0073|-0.18239|5.6654|-945.200628|7.7741|77.0|7.1135|7.1135
13f_a6|0.0|0|3.440154557|0|1.429020649|0.0|-0.088329567|4.727387819|-0.008507023|2|1.651047524|-0.381170169|-0.003356527|-0.071478789|10.95053349|1|-0.223618825|-0.466314952|2|0.77199166|-0.088948538|0.834167942|0.790249345|1|0.863222493|-0.073352505|-0.092939631|0.176745407|0.018554018|-49.2635105|12.46087045|62.42897239999999|-0.032802223|-41.92004677|0.0|0.720711855|-33.08535238|-22.02995852|61.72438096|0.401838426|-1123.527884|-14.79531062|9.050440345|15.13042752|0.6717890999999999|187.5697972|-754.5608419|30.56694343|-296.4599736|13.19352214|1.0|1.0|1.0|2.0|3.56|0.08|27.0|-10.18|0.0|5.0|-5.11|32.0|5.0|-6.52|417.47|0.0|3.19|7.74e-06|1.65e-05|0.00688|3.27|0.0|2.75e-08|3139.0|-1347.301285|-1347.266914|394.98|256.1|0.49643|0.70541|0.0048|-0.12805|10.8469|-1347.0794119999998|13.9612|42.0|7.3768|7.3768
12d_a40|0.0|0|0.0|1|0.60499064|1.753432382|0.1028826769999999|5.4161004020000005|-0.107711573|0|0.794852923|-0.288158151|-0.000134504|0.087954209|10.31197256|2|0.224167029|-0.552689736|0|0.7769829840000001|-0.254735308|0.845904643|0.6948809659999999|1|0.840431415|-0.095675903|-0.091630294|0.0913543|0.01171131|-50.68561427|6.204226377|207.39648|-0.038873458|-25.71599691|60.80168183|0.844283549|-26.85139526|-20.59374436|56.88984065|0.470893531|-679.5935638999999|-10.90981687|7.877041626|14.88744155|0.8899787840000001|82.49291335|-360.0239567|24.39197636|-364.7778083|6.596929268999999|1.0|1.0|1.0|1.0|3.23|0.0|20.0|-6.84|1.0|2.0|-6.25|23.0|2.0|-5.13|361.25|0.0|4.21|5.58e-07|2.61e-06|0.000942|4.75|0.0|5.2e-05|2.7962|-2153.197255|-2153.180821|443.4|282.05|0.55983|0.70435|115.0|-0.11604|1.2683|-2153.123107|1.9961|19.0|7.7212|7.7212
5_a18 (BIBF0775)|0.0|0|0.0|0|1.251175715|0.0|0.0160123|4.844187086|-0.015946718|1|0.0|-0.391512249|0.002526619|0.0002403959999999|10.94702058|0|-0.216531385|-0.453086741|0|0.7395978390000001|-0.040022105|0.774859029|0.7061155790000001|0|0.8432358679999999|-0.068989967|-0.078246932|0.420002762|0.008501088|-52.09190866|6.418873637000001|10.36586529|-0.029755876|-44.61038661|50.25564119|0.8159410579999999|-39.33277643|-22.46761997|58.5107823|0.483962172|-1595.201018|-16.96451322|9.798677372|18.98829281|0.937842434|138.97646310000002|-1204.480438|27.535837|-477.1120625|8.178259299999999|0.0|1.0|1.0|2.0|4.42|0.32|18.0|-9.21|1.0|8.0|-6.07|37.0|3.0|-5.96|494.63|0.0|3.2|8.590000000000001e-07|1.91e-06|0.000946|4.73|0.0|3.06e-07|3.2027|-1572.313227|-1572.290174|378.13|378.13|0.69298|0.69298|0.4825|-0.13154|2.3389|-1571.914419|2.8009|34.0|7.4685|7.4685
5g_a40|0.0|0|0.0|1|0.604913142|1.534673091|0.0094595959999999|6.167516491000001|-0.190406197|0|0.64025463|-0.5611751220000001|-0.012794054|0.122088541|10.31198315|2|0.137067086|-0.4748772539999999|0|0.818555255|-0.1312278909999999|0.882781953|0.7733200179999999|1|0.67772744|-0.153687065|-0.14338431|0.245639795|0.024937196|-72.93994279|11.83520323|216.425542|-0.049288357|-32.29667648|0.0|0.745349319|-34.61732609|-23.39227384|84.77514603|0.488538966|-748.5527627|-11.10198254|6.193485364|12.10939827|0.955183157|120.8573152|-355.2634413|31.38430965|-232.8857705|12.1783403|0.0|1.0|0.0|2.0|3.13|0.21|14.0|-2.89|1.0|3.0|-4.24|21.0|5.0|-6.6|301.32|0.0|2.01|5.78e-05|0.000426|128.0|2.17|0.0|391.0|3.48|-1328.055803|-1328.015099|356.27|356.27|0.6563|0.6563|261.0|-0.14505|4.9132|-1327.982732|6.7957|123.0|6.9101|6.9101
6_a47|0.0|0|0.0|0|1.304328257|0.0|0.011739916|0.0|-0.1738997619999999|2|1.291219116|-0.392537045|-0.010708889|0.051455447|10.93671042|0|-0.04324355|-0.459934519|2|0.786041178|0.062425042|0.84654143|0.672308592|1|0.8419184120000001|-0.080118846|-0.096689626|0.446564415|0.009820713|-43.43026699|5.323543706000001|101.7290544|-0.036834143|-28.411587800000003|0.0|0.7943908059999999|-23.54237714|-19.96679614|48.75381069|0.4059072379999999|-838.6054381|-10.82346202|6.480620646|10.90843226|0.6832388209999999|111.4552019|-454.5854048000001|25.13472712|-319.1626428|8.348196185|1.0|1.0|1.0|2.0|2.82|0.05|22.0|-9.06|0.0|3.0|-6.02|27.0|4.0|-5.02|379.81|1.0|4.59|9.53e-07|1.63e-06|0.000619|5.06|0.0|3.310000000000001e-07|3.7196|-1608.684886|-1608.652005|333.32|224.66|0.30468|0.69305|0.2119|-0.1544|3.2606|-1608.554019|4.2153|13.0|7.9|7.9
9a_a36|0.0|0|3.4090209280000003|0|1.297044807|0.0|-0.109305298|5.351858133|-0.046964839|2|0.0|-0.41624054|0.0034852859999999|-0.078488872|10.96066876|1|-0.202876718|-0.398235589|1|0.7885597609999999|-0.1177413269999999|0.842671963|0.79302567|0|0.826559623|-0.073689118|-0.10869601|0.204819754|0.0236784079999999|-45.04449811|14.47407729|49.52042402|-0.039929147|-40.61536816|0.0|0.7638345870000001|-27.53468726|-24.40778806|59.5185754|0.453098452|-1195.981615|-14.91993116|7.546661564|13.79893984|0.828482664|144.36259840000002|-731.0766269999999|31.95428497|-322.5522826|11.92833382|1.0|1.0|0.0|1.0|4.69|0.14|17.0|-6.28|0.0|5.0|-3.71|29.0|5.0|-6.74|382.42|0.0|1.95|0.000197|0.000102|0.0391|2.66|0.0|0.0002009999999999|3.8677|-1252.802159|-1252.77514|320.56|320.56|0.68682|0.68682|0.4811|-0.15925|5.7274|-1252.636005|7.4992|13.0|7.8861|7.8861
12z_a36|0.0|0|3.435113772|0|1.297044126|0.0|-0.065211069|5.351858133|-0.010732275|2|0.0|-0.421948174|-0.000143196|-0.010881947|10.95429182|1|-0.175397741|-0.433580807|1|0.826316772|-0.0533649729999999|0.886776351|0.8212311840000001|0|0.834790405|-0.081592361|-0.102674964|0.492335362|0.023371488|-54.11489962|15.50078625|114.3931487|-0.036238222|-45.16471514|15.59091678|0.712682362|-35.89088901|-24.03445318|69.61568586|0.4577848329999999|-1225.757112|-15.940487699999998|8.016303367999999|14.78435842|0.844286292|190.5590792|-812.9648725|33.72393432|-282.1167226|14.97465267|1.0|1.0|0.0|2.0|4.76|0.13|17.0|-6.66|0.0|5.0|-3.99|31.0|5.0|-7.08|406.44|0.0|1.66|0.000101|0.000113|0.0458|2.4|0.0|8.97e-05|3.8969|-1325.195958|-1325.157504|318.16|318.16|0.69397|0.69397|0.4423|-0.1575|4814.0|-1325.010808|6.5892|5.0|8301.0|8301.0
9_a3|0.0|0|0.0|0|0.605017128|0.0|0.187952252|4.727387819|-0.100592457|1|2.4071976040000003|-0.298197887|-0.004918099|0.065373003|10.31162238|1|0.141996379|-0.614170287|1|0.6729843740000001|0.042154567|0.7327715159999999|0.865283439|0|0.84649775|-0.095161413|-0.083555008|0.506753484|0.007377805|-44.74600478|3.469130065|223.4501605|-0.038196575|-18.47392835|72.50764604|0.886859678|-21.04009269|-17.96047462|48.21513485|0.413418346|-628.6166118|-8.445224386|5.004834198999999|8.532203772|0.704792493|53.19989715|-295.5828535|20.25176593|-363.8118546|4.220799781|1.0|1.0|1.0|1.0|3.1|0.0|21.0|-7.26|0.0|2.0|-5.53|22.0|2.0|-5.21|303.38|0.0|3.7|2.96e-06|1.25e-05|0.00379|4.14|0.0|1.67e-05|3.7356|-1256.087705|-1256.0634710000002|331.9|213.09|0.3639699999999999|0.6724600000000001|0.1127|-0.15834|2.0863|-1256.002529|2.6661|10965.0|4.96|4.96
1a_a18 (SB-431542)|0.0|0|3.3674017380000003|0|1.430935835|0.0|0.043282217|5.351858133|-0.175408303|1|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|1|-0.033765606|-0.567791164|1|0.7462411859999999|-0.083341531|0.805877431|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|0.033020439|-74.98172333|19.58668728|160.410387|-0.0462988229999999|-43.12110169|105.3125675|0.7531996609999999|-44.47680367|-27.46300805|94.56841061|0.472443977|-1235.8353619999998|-16.29019397|7.52384981|14.26170773|0.895533283|146.3942108|-733.0587287000001|36.46179023|-300.3801761|14.4623285|1.0|1.0|1.0|2.0|3.25|0.05|23.0|-7.69|0.0|4.0|-4.52|29.0|5.0|-6.73|384.39|0.0|2.85|3.03e-05|5.660000000000001e-05|0.0218|2.7|0.0|7.81e-06|3295.0|-1292.588031|-1292.553086|376.27|324.5|0.55409|0.69868|0.3347|-0.13329|5.9926|-1292.414518|8.8609|125.0|6.9031|6.9031
