molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|BCUTi-1|AATSC1pe|AATSC7i|MATS1i|BIC2|MATS8d|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|WNSA5|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Oscillator Force (max. Transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12l_a36|0.0|0|0|3.426092687|0.0|2|0.0|-0.0944961519999999|-0.0076430169999999|5.351858133|-0.008712073|0.039061728|0.0|10.95423322|0.001194592|0.228884463|-0.098598933|0.8174432229999999|-0.079106537|0|-0.079972189|0.3827446779999999|0.0220227089999999|-52.05361632|-70.17688229|39.27257375|0.15618077|-45.67788557|0.7379583590000001|-1.940683231|83.76912404|66.38812034|0.4619814279999999|2843.514589|-1263.1838810000002|-16.12160667|0.262041641|13.88638723|0.8586718990000001|6121.6555530000005|170.5619816|-822.2019402000001|33.56329135|0.02088234|642.3830552000001|13.59224175|1.0|1.0|0.0|2.0|0.0|0.13|-6.66|2.75|92.99|1.38|1.0|0.0|128.47|0.0|5.0|-4.57|5.0|406.44|0.0|1.77|-4.29|2.72e-05|0.0111|2.95|0.0|0.0|2.21e-07|-0.0510399999999999|3.8619|3.8619|686.83|0.4524|0.6925|-1324.954011|-1325.0137550000002|7.2021|7699.0|7699.0
12a_a40|0.0|0|0|0.0|0.0|0|1.784989449|0.021610099|-0.00431394|5.4161004020000005|-0.012791297|0.036587302|0.8332127109999999|10.31197265|0.007890601|0.298197213|0.018655637|0.718281767|-0.375724138|1|-0.064340227|0.000279043|0.011766311|-32.81611621|-38.17175304|107.5277007|0.059120235|-19.46913691|0.85136964|-1.047769006|43.65970865|38.81741016|0.476055146|2185.594734|-534.4045424999999|-8.792513441|0.14863036|14.43505064|0.908597808|4873.458436|75.8074911|-272.5679167|20.24838026|0.010759845|323.26151960000004|5.487955617999999|1.0|0.0|0.0|0.0|3.39|0.0|-7.21|5.33|58.43|4.34|1.0|0.0|91.76|0.0|2.0|-6.41|2.0|346.23|0.0|4.78|-5.95|3.86e-07|0.000134|5.43|0.0|1.0|6.15e-08|-0.08015|3.0966|3.0966|530.55|0.3701|0.6998800000000001|-2097.7296100000003|-2097.779499|3.8054|5.7501|5.7501
9_a27|0.0|0|0|2.627701427|0.0|0|1.830911754|0.164227115|-0.0073742819999999|4.727387819|-0.050617284|0.042847222|1.233610009|10.93740461|0.00651856|-0.2559122789999999|-0.101933162|0.8214321609999999|-0.071974951|1|-0.078270599|0.36853691|0.019589991|-40.3551562|-45.58003501|128.27738490000002|0.2011355289999999|-23.50038785|0.7892801540000001|-1.414471696|53.0685473|50.45546414|0.466349763|2256.4955670000004|-729.2805601|-8.952528705|0.210719846|9.442988795|0.873886547|4962.727436|108.6440173|-376.0062056|21.99956856|0.014524299|424.8821143|7.488512291|1.0|0.0|1.0|1.0|2.62|0.16|-7.06|3.85|76.46|2.66|0.0|0.0|97.46|0.0|3.0|-4.06|4.0|331.37|0.0|2.99|-4.08|8.66e-05|0.0287|2.8|0.0|0.0|8.69e-08|-0.0471|5.5421|4.1673|549.64|0.1982|0.59444|-1082.965434|-1083.017359|4.0436|8699.0|8699.0
4_a38 (LY-2157299)|0.0|0|0|0.0|0.0|1|2.0959524330000003|0.050460026|-0.00638266|5.4161004020000005|-0.080432741|0.041252955|1.721297609|10.9277672|0.003107816|-0.083399128|0.028964355|0.8099394329999999|-0.032369326|1|-0.092570349|0.459041332|0.01243241|-52.90108631|-51.11565158|260.7739337|0.2456862269999999|-29.21101111|0.7861170609999999|-1.520583011|58.99645489|60.00582329|0.487041509|2501.945802|-868.9660769|-10.56568487|0.213882939|12.76426621|0.949475478|5566.495502000001|122.2274724|-496.5871888|23.51893991|0.01379043|542.7276591|7.880803302999999|0.0|1.0|1.0|1.0|2.6|0.18|-7.13|3.69|86.69|1.84|1.0|0.0|108.18|0.0|3.0|-3.85|4.0|369.42|0.0|2.81|-3.99|0.0001409999999999|52.0|2.39|0.0|0.0|7.45e-08|-0.06|4.65|3.78|617.61|0.2|0.68|-1198.442536|-1198.49738|7.6529|7.1586|7.1586
3f_a32|0.0|1|1|3.553167045|0.0|0|0.0|0.0067550119999999|-0.00611496|5.733341277|-0.0434359079999999|0.042380952|2.227330929|10.31100273|0.002565215|-0.112493266|-0.074808287|0.820782305|-0.1743238839999999|1|-0.073433055|0.3217719189999999|0.011897886|-41.40131823|-54.8993954|47.97543149|0.125973316|-30.95210106|0.78919828|-1.265867765|61.47296003|48.1093075|0.435176082|2273.466801|-713.6921402|-9.580412233|0.21080172|10.89495051|0.770463268|4993.667711|118.8493262|-402.3773138|21.53155987|0.011659458|475.3634141|6.573564628|1.0|1.0|1.0|1.0|3.31|0.28|-7.31|7.18|110.94|2.18|2.0|0.0|102.66|0.0|4.0|-6.89|3.0|354.49|0.0|4.63|-5.4|1.28e-07|4.53e-05|4.83|0.0|0.0|4.89e-08|-0.05315|3.5569|3.5569|604.9|293.0|0.70255|-1711.863611|-1711.9193289999998|5.7161|8.0458|8.0458
17a_a25|0.0|0|0|0.0|0.0|0|1.826085128|0.0055894319999999|-0.004137083|4.727387819|-0.036457743|0.043274232|2.008884939|10.93106298|0.006423059|-0.02776212|-0.047099434|0.748718056|0.0114970419999999|1|-0.06234901|0.348821736|0.012665055|-44.46905084|-56.61512986|93.75234138|0.125413071|-40.379488|0.755980502|-1.666953566|67.57985355|53.50212109|0.468791604|2907.309477|-1188.917727|-15.142307999999998|0.244019498|16.93624014|0.882500365|6250.571217000001|174.0415044|-847.969248|28.08362601|0.015373381|781.7487682|10.96472369|1.0|1.0|1.0|1.0|3.47|0.11|-9.98|4.83|72.7|2.67|2.0|0.0|131.06|0.0|7.0|-5.12|4.0|433.5|0.0|4.04|-5.13|7.5e-06|0.00325|3.9|0.0|0.0|1.05e-10|-0.05255|5.2683|3.9347|747.06|0.4076|0.6722|-1391.321455|-1391.385492|5.1401|7.6021|7.6021
18_a31|0.0|0|0|3.281949877|0.0|0|0.0|0.0690370959999999|-0.013634202|5.351858133|-0.138136629|0.0427124179999999|0.0|10.31169929|-0.007811355|-0.084218532|-0.065041042|0.8595579409999999|-0.1647054359999999|0|-0.11789212|0.258135789|0.014467496|-69.19879619|-75.99442464|238.9516432|0.27411287|-44.60622732|0.7774768320000001|-1.81257508|85.81723707|77.69074057|0.4492048839999999|2241.561812|-1063.9219449999998|-13.87749294|0.222523168|12.84812443|0.8155571290000001|4856.251645|130.6137795|-624.4871824|30.40953623|0.01673486|477.1857166|9.822812434|1.0|1.0|1.0|3.0|2.85|0.28|-6.54|4.9|119.14|0.75|1.0|0.0|99.32|0.0|7.0|-4.62|4.0|356.44|0.0|2.89|-3.62|2.42e-05|0.00862|2.47|0.0|0.0|2.9e-07|-0.03702|5.0092|3.9105|630.26|444.0|0.70058|-1465.300904|-1465.359325|4.6746|6.8861|6.8861
11_a3|0.0|0|0|0.0|0.0|0|0.0|0.119431379|-0.01008647|4.727387819|-0.127546771|0.042795699|1.710245969|10.31163053|-0.005959152|-0.194041982|-0.0495219879999999|0.724492061|-0.04179402|1|-0.0955396769999999|0.175996916|0.014376713|-45.19136777|-47.02715152|253.1353625|0.222196952|-22.2443844|0.752484736|-1.292469516|57.08178682|51.99171876|0.4680759679999999|2097.896727|-611.3529698|-8.76293931|0.2475152639999999|10.29352296|0.8799677029999999|4487.967272999999|117.0775712|-289.1769972|24.61956593|0.021256639|311.6695405|10.0546353|0.0|1.0|1.0|1.0|2.07|0.0|-6.51|3.79|105.82|0.8|0.0|0.0|88.28|0.0|2.0|-4.08|4.0|305.36|0.0|2.46|-3.71|8.37e-05|0.0256|2.22|0.0|0.0|3.06e-07|-69.0|3.2232|3.2232|508.58|0.4441|0.6966600000000001|-1288.058926|-1288.10577|4.4522|7.3979|7.3979
14a_a25|0.0|0|0|0.0|0.0|0|1.667057351|-0.092005241|-0.004483962|4.727387819|-0.05112778|0.038167849|1.975771616|10.93106303|0.006158124|0.085350921|-0.0469914379999999|0.7385460309999999|-0.035531959|1|-0.069657015|0.326595394|0.012870836|-45.72658614|-55.27820709|107.22698590000002|0.149573695|-36.28756839|0.8067529940000001|-1.76835447|63.96772039|54.17569023|0.492236681|2844.993903|-1160.842349|-14.37809314|0.193247006|14.55676745|0.969421506|6315.975408|126.8576588|-762.0389362000001|27.14918443|0.01323706|712.1606951|8.689513304|1.0|1.0|1.0|1.0|3.06|0.08|-9.59|4.44|72.7|2.47|2.0|0.0|126.26|0.0|6.0|-5.39|4.0|419.48|0.0|3.81|-5.29|4.03e-06|0.0016899999999999|4.16|0.0|0.0|2.58e-10|-0.05083|5.3631|3.9479|689.55|0.3529|0.6714|-1352.024616|-1352.086073|4.1656|6684.0|6684.0
10_a4|0.0|0|0|0.0|0.0|1|2.146166934|-0.180140166|-0.002959121|5.4161004020000005|0.005483539|0.038699764|2.149387791|10.92992762|0.011142889|0.014917047|-0.083887216|0.810105167|-0.150288496|1|-0.051015897|0.43000216|0.014582852|-29.52653193|-45.97324097|39.48408698|0.078346981|-26.60798798|0.744529685|-1.350352423|54.09964719|37.96666686|0.4858700179999999|2480.063587|-781.5450965|-9.046715915|0.255470315|11.20225306|0.945033425|5598.949417|147.85886159999998|-452.3357957|20.99433004|0.014040792|594.7358385|8.126406226|1.0|1.0|1.0|0.0|3.38|0.26|-8.07|4.93|52.83|2.53|2.0|0.0|111.38|0.0|4.0|-4.66|4.0|370.45|0.0|3.9|-4.85|2.21e-05|0.00818|3.85|0.0|0.0|8.51e-09|-0.04689|4.9674|3.6465|619.99|0.1792|0.7038399999999999|-1183.54701|-1183.602045|2.2386|7.0555|7.0555
12u_a30|0.0|0|0|0.0|0.0|2|0.0|0.028039604|-0.006935447|5.351858133|-0.027452346|0.043383838|0.0|10.31162873|0.001805829|-0.15896471|-0.0493878409999999|0.83236194|-0.105767484|0|-0.0773921259999999|0.477056017|0.015562896|-51.83732031|-65.55148142|78.15130994|0.15055905|-43.90644499|0.810462868|-1.859475018|75.26051582|62.26136323|0.443167712|3001.03926|-1245.478147|-17.02494806|0.189537132|14.01586754|0.7958728709999999|7133.515802|126.9521524|-834.2224549|31.36222814|0.014495402|685.6665849999999|9.709034401|1.0|1.0|0.0|1.0|0.0|0.14|-7.8|5.11|81.65|3.79|2.0|0.0|137.3|0.0|5.0|-6.58|4.0|467.37|0.0|3.59|-6.04|2.64e-07|0.000123|5.12|0.0|0.0|1.58e-08|-0.0528299999999999|3.5003|3.5003|705.15|0.1502|0.6847|-2494.736802|-2494.7995530000003|7.0553|7.4647|7.4647
4a_a46|0.0|0|0|0.0|0.210988875|1|2.180332577|-0.214093513|-0.001042349|5.587248657999999|-0.008364558|0.0473245609999999|0.0|10.96352058|0.0120924389999999|-0.216904465|-0.082000707|0.764741337|-0.06611606|0|-0.05488948|0.264863483|0.00935578|-28.50561609|-35.24319509|6.579492736000001|0.076041983|-18.30276019|0.742626378|-1.017947119|41.15334508|33.36433008|0.4289963579999999|2042.529911|-528.6479264|-5.968291366|0.2573736219999999|9.831485239|0.751302315|4481.754309|133.66119809999998|-274.5414028|15.47527339|0.011380391|480.9500663|5.910149982|1.0|1.0|1.0|0.0|2.8|0.35|-6.82|4.18|43.6|2.35|0.0|0.0|96.74|0.0|2.0|-3.93|3.0|318.42|0.0|3.43|-4.31|0.000117|0.0372|3.34|0.0|0.0|1.53e-07|-0.02921|4.5454|4.5454|560.87|0.1694|0.6893600000000001|-994.028172|-994.079365|3.7138|6.7423|6.7423
8_a4|0.0|0|0|0.0|0.0|1|2.126514848|-0.208165266|-0.001277205|5.4161004020000005|0.03148225|0.038726287|1.987684188|10.9295757|0.009595591|-0.1193184819999999|-0.048133994|0.813333185|0.097165358|1|-0.05397993|0.546157592|0.0103751219999999|-27.90231822|-33.90618946|11.02158946|0.074867554|-17.52616744|0.7261541020000001|-0.983925625|41.57817329|33.26523662|0.428884426|2297.5526170000003|-508.5928419|-6.572312789|0.273845898|9.972991122|0.750959081|5162.482272|141.55141369999998|-262.8925116|17.50981094|0.0148422489999999|434.9654405|7.671983829|1.0|1.0|1.0|0.0|3.19|0.15|-7.78|4.63|43.6|2.93|1.0|0.0|100.13|0.0|2.0|-4.35|3.0|346.81|0.0|3.85|-4.84|4.49e-05|0.0156|3.74|0.0|0.0|1.65e-08|-0.05864|5.3544|3.9863|561.6|0.1687|0.57675|-1450.071352|-1450.121028|5.7488|7.2676|7.2676
11_a27|0.0|0|0|2.680511093|0.0|1|0.0|0.100091619|-0.0067474069999999|5.4161004020000005|-0.003527607|0.042533875|1.3706083080000002|10.93910312|0.005111147|-0.1299181459999999|-0.041662169|0.814843016|-0.043616687|1|-0.079921166|0.349764196|0.016171515|-42.27430065|-50.15555389|143.3238715|0.2354494999999999|-26.52978026|0.8088958709999999|-1.611956546|56.8702158|50.82822357|0.4528656239999999|2339.465471|-852.6444161000001|-9.595877966|0.1911041289999999|9.562117063|0.82770457|5186.240841|101.0845293|-451.0062644|22.42732497|0.012694323|504.209846|6.714661907000001|1.0|1.0|0.0|1.0|0.0|0.35|-6.09|2.72|61.88|3.06|0.0|0.0|106.33|0.0|2.0|-3.68|4.0|345.4|0.0|2.04|-4.02|0.000207|0.0716|2.73|0.0|0.0|8.2e-07|-0.05985|3.3426|2.4836|571.4|0.3492|0.59222|-1122.190727|-1122.242519|4.2894|8301.0|8301.0
14x_a23|0.0|1|1|0.0|0.0|0|3.101221922|0.0944818319999999|-0.0065692219999999|5.351858133|-0.111315218|0.04314059|0.6753138120000001|10.31321817|0.003906274|0.160327487|-0.073958723|0.802520527|-0.035965909|1|-0.0708831479999999|0.229141189|0.022095943|-46.97594633|-55.83053941|42.44114495|0.223171139|-37.00022522|0.722211323|-1.6006371069999998|70.40248829|61.61945314|0.468120981|3071.48868|-1060.780249|-14.95753786|0.277788677|14.62325432|0.880126802|6989.569075|184.0971574|-703.0042792|31.25095356|0.0219879679999999|597.2903597999999|14.57194888|0.0|1.0|0.0|1.0|3.42|0.05|-7.93|4.2|105.02|3.78|2.0|1.0|120.2|0.0|5.0|-5.68|6.0|447.46|0.0|4.06|-5.27|2.09e-06|0.0009369999999999|3.78|0.0|0.0|1.17e-08|-0.08216|4.0641|3.6941|675.21|0.3184|0.62836|-1828.168422|-1828.228912|8.1916|8.4949|8.4949
18_a3|0.0|0|0|2.897754472|0.0|0|0.0|-0.256375952|-0.003487792|4.59511985|-0.021283637|0.034712644|1.742872103|10.96965878|0.005799063|0.150826737|-0.035611069|0.714658751|-0.051083228|1|-0.069839069|0.217881538|0.013796397|-31.07331853|-37.67445366|160.9514039|0.158042379|-16.76239841|0.682492203|-1.016105994|48.19055867|37.21171433|0.483376636|1938.093995|-452.0934439|-6.285899403999999|0.317507797|10.24658906|0.935646099|3928.183499|141.2679329|-201.1487809|20.70048575|0.02363555|270.539096|10.51610501|0.0|1.0|1.0|1.0|1.81|0.0|-6.83|3.42|67.35|0.93|0.0|0.0|80.35|0.0|2.0|-2.82|4.0|273.29|0.0|2.21|-3.27|0.0015|411.0|1.79|0.0|0.0|1.49e-07|-0.05769|3.9765|3.9765|482.41|0.3326|0.6671699999999999|-889.850598|-889.894728|3.3664|7.5229|7.5229
14r_a23|0.0|1|1|0.0|0.0|0|3.201732471|-0.009140243|-0.006323791|5.351858133|-0.06921746|0.045277778|0.7087588690000001|10.31321824|0.0075222369999999|0.033038452|-0.073945564|0.7837821840000001|-0.1050445769999999|1|-0.062618931|0.375360556|0.019185345|-40.32463891|-55.30494931|47.26552456|0.133777381|-35.61466281|0.7882228370000001|-1.717628177|66.31173073|52.67940305|0.4661909429999999|2945.137191|-1106.098986|-15.15517566|0.211777163|14.15357616|0.873329024|6744.848704999999|136.37788909999998|-712.2932561000001|29.85706563|0.017092103|599.5697147999999|11.00678143|0.0|1.0|0.0|1.0|3.06|0.05|-7.67|3.78|105.02|3.4|2.0|1.0|120.24|0.0|5.0|-5.58|5.0|429.47|0.0|3.7|-5.11|2.66e-06|0.00114|3.68|0.0|0.0|2.14e-08|-0.06842|5.9406|3.1797|678.08|0.2346|0.68115|-1728.924789|-1728.98403|8.8722|8.2684|8.2684
12c_a30|0.0|0|0|0.0|0.0|2|0.0|0.045997203|-0.006900253|5.351858133|-0.030422458|0.042804233|0.0|10.31162888|0.003603419|-0.172653074|-0.051371057|0.824373792|-0.1240820219999999|0|-0.076777688|0.39541773|0.01588025|-50.12643041|-62.99109515|82.07537640000001|0.156067288|-41.12547305|0.8061287690000001|-1.833162702|72.5855533|60.4942895|0.452966315|2860.640481|-1196.830808|-15.946612|0.193871231|13.9883503|0.828040991|6403.739746|126.574178|-781.3839879|30.29927658|0.014695647|652.8825454|9.594458155|1.0|1.0|0.0|1.0|0.0|0.14|-7.22|4.47|81.65|3.31|2.0|0.0|132.29|0.0|5.0|-5.93|4.0|432.93|0.0|3.11|-5.44|1.19e-06|0.0005139999999999|4.49|0.0|0.0|6.03e-08|-0.0542299999999999|5.0582|3.5286|695.96|0.2155|0.68457|-2035.141497|-2035.202565|4.7893|7.9914|7.9914
12n_a36|-3.404662145|0|0|3.400581499|0.0|2|0.0|0.039596635|-0.0099988159999999|5.351858133|-0.350034917|0.0438779959999999|0.0|10.31810354|-0.001160331|0.048110172|-0.15024383|0.81793955|-0.000421339|0|-0.089275906|0.239018516|0.0211044289999999|-60.42525197|-78.42650015|67.52548352|0.279888857|-53.08197085|0.741751453|-2.317440678|92.79755725|74.70951411|0.454498749|3482.18259|-1568.530003|-18.30412788|0.258248547|12.58209967|0.833176363|7657.057548000001|174.79221719999998|-1061.639417|36.45914091|0.021232665|805.2286932|14.3710571|0.0|1.0|0.0|3.0|0.0|0.17|-6.87|1.28|123.75|0.84|1.0|0.0|142.02|0.0|7.0|-3.85|6.0|474.54|0.0|1.18|-3.72|0.0001409999999999|0.0668|1.64|0.0|0.0|1.36e-07|-0.05056|5.3573|3.6382|714.14|0.3921|0.7046600000000001|-1875.89723|-1875.961945|14.3562|7.8239|7.8239
14_a15|0.0|0|0|0.0|0.0|0|0.0|-0.058775738|-0.006678826|0.0|-0.0455566929999999|0.037073171|0.0|10.9597359|0.0034254209999999|-0.051908601|-0.120626133|0.719993769|-0.028227917|0|-0.063809873|0.7461324029999999|0.014672137|-40.89540491|-58.79722871|92.51564418|0.112910954|-37.68282812|0.770309725|-1.743106111|68.59458198|50.29869851|0.406717767|2612.691478|-1117.1473460000002|-13.50893838|0.229690275|10.18067005|0.685538423|5861.387612|147.2072638|-715.9737342999999|27.36334635|0.015286995|673.7288405|9.797353271|1.0|1.0|1.0|1.0|3.72|0.12|-9.82|5.32|56.27|2.87|2.0|0.0|119.95|0.0|6.0|-6.22|4.0|397.47|1.0|4.7|-5.83|5.99e-07|0.0002379999999999|5.29|0.0|0.0|1.51e-10|-0.0338199999999999|4.4518|3.6209|689.8|0.3131|0.7055899999999999|-1280.809256|-1280.87015|5.0894|7.5229|7.5229
22_a4|0.0|0|0|0.0|0.0|1|1.987636054|-0.043165663|-0.006436201|5.4161004020000005|-0.115883451|0.044357639|0.0|10.94586213|0.004237768|0.00771584|0.021636871|0.7797803109999999|-0.037423832|0|-0.09491995|0.242642229|0.010702353|-45.61565825|-43.23011833|162.9809584|0.138796849|-20.77508795|0.8444670409999999|-1.349339509|48.65880447|50.75888571|0.4359219589999999|1950.173729|-648.451775|-8.422332951|0.155532959|9.742413394|0.772804341|4074.564287|74.7444381|-311.62631919999995|20.75359108|0.011296354|338.71903330000004|5.428686137000001|1.0|1.0|0.0|1.0|2.2|0.11|-5.24|3.19|50.94|2.09|0.0|0.0|87.12|0.0|2.0|-3.77|3.0|289.33|0.0|2.81|-3.98|0.000172|0.0497|3.03|0.0|0.0|5.77e-06|-0.03046|4.468999999999999|4.0537|519.39|0.1675|0.65771|-934.12356|-934.171365|5.4110000000000005|7.3279|7.3279
9a_a31|0.0|0|0|3.348289714|0.0|1|0.0|-0.009086485|-0.01391798|5.733341277|-0.093457477|0.036891534|0.0|10.31169772|-0.0033853629999999|-0.084652799|-0.093527289|0.782715368|-0.001313433|0|-0.100906991|0.235442032|0.033245595|-64.75697831|-78.6954713|163.6011874|0.308231868|-50.50275387|0.737758755|-2.0846509230000003|94.03540892|86.0923113|0.484502446|2855.751316|-1337.8230119999998|-17.886392|0.262241245|15.15483138|0.939873412|6273.506211999999|168.29310269999996|-858.5468158|37.77835579999999|0.0239033229999999|597.3075924999999|15.33993762|1.0|1.0|1.0|2.0|2.78|0.14|-8.13|5.51|117.37|1.58|1.0|0.0|113.64|0.0|6.0|-5.62|5.0|418.47|0.0|3.47|-4.77|2.42e-06|0.00101|3.47|0.0|0.0|7.35e-09|-0.04275|3.7892|3.7892|680.72|0.7028|0.7028|-1691.716118|-1691.7777600000002|6.2203|6.8239|6.8239
8_a47|0.0|0|0|0.0|0.0|0|0.0|0.003732288|-0.007835945|5.476463552|-0.099564745|0.0363475179999999|1.335354131|10.93671024|-0.007648516|-0.177626636|-0.00158075|0.7847248109999999|-0.223459904|1|-0.075955381|0.517797505|0.008687692|-44.09728708|-53.11155658|90.32612351|0.150243126|-30.83488674|0.819702033|-1.646676195|60.62152862|49.14108595|0.414302597|2621.772106|-956.0080185|-12.06582525|0.180297967|11.08581716|0.707366287|6219.278078|104.6752861|-555.0279614|25.35407034|0.012935553|559.4973856|7.509972037000001|1.0|1.0|1.0|2.0|3.21|0.13|-9.25|5.67|58.04|3.9|2.0|0.0|113.97|0.0|4.0|-6.59|4.0|405.85|1.0|5.03|-6.19|2.56e-07|0.000104|5.61|0.0|0.0|5.62e-10|-0.05495|3.6696|3.6696|621.06|0.2249|0.6877800000000001|-1685.8518170000002|-1685.908004|4.6281|7.3|7.3
4b_a46|0.0|0|0|0.0|0.206072846|1|2.189591837|-0.155670183|-0.00113356|5.587248657999999|-0.022119857|0.047736111|0.0|10.96200942|0.011806162|-0.128843936|-0.079238184|0.7306307590000001|-0.153841155|0|-0.0524080009999999|0.27128814|0.007568202|-28.58477842|-38.30877966|7.986637869|0.064754938|-20.89467173|0.8104680259999999|-1.123779397|42.65239101|32.7126858|0.428987199|2105.172229|-612.9404746|-6.822749952000001|0.189531974|10.09436488|0.751274223|4681.895329999999|103.3759991|-334.31474760000003|15.43427855|0.007963679|538.4165208|4.343611349|1.0|1.0|1.0|0.0|3.03|0.38|-7.2|4.69|43.6|2.58|1.0|0.0|101.7|0.0|2.0|-4.35|3.0|332.44|0.0|3.76|-4.63|4.49e-05|0.0149|3.74|0.0|0.0|6.38e-08|-0.02729|4.5515|4.5515|588.79|0.1784|0.68682|-1033.3243619999998|-1033.378455|3.7571|6.2612|6.2612
19a_a22|0.0|0|0|0.0|0.0|0|1.572240489|-0.000989685|-0.009145283|4.727387819|-0.144269652|0.0389622639999999|1.545757986|10.9464374|-0.001355145|-0.03516233|-0.035723406|0.777600172|0.0271939039999999|1|-0.090145161|0.51561501|0.024839714|-67.26339083|-69.91748544|373.8201781|0.255645265|-52.17015658|0.684706189|-1.967744721|89.23486638|85.79797858|0.4347718229999999|3167.140147|-1468.267194|-19.56380872|0.315293811|15.30120355|0.76919701|7095.27723|235.2620007|-1095.573288|38.29242013|0.025888799|781.8210659|19.31738094|1.0|1.0|1.0|2.0|2.27|0.08|-8.76|3.08|128.68|0.98|1.0|0.0|132.15|0.0|7.0|-4.38|6.0|463.49|0.0|2.36|-4.11|4.16e-05|0.0193|2.05|0.0|0.0|1.73e-09|-0.06398|5.0397|3.5809|740.07|0.2218|0.66605|-1536.756515|-1536.823574|6.5658|7.3188|7.3188
18_a47|0.0|1|1|2.969619451|0.0|0|0.0|-0.141396999|-0.004337918|4.59511985|-0.06345679|0.037919622|1.5913490630000002|10.93838451|0.0015586929999999|-0.056674151|-0.02470455|0.792196273|-0.027351545|1|-0.078937385|0.454324931|0.014741763|-49.44908758|-52.88049505|70.55642796|0.222175975|-33.12615721|0.7327484470000001|-1.5194711930000002|63.72933669|58.68383399|0.432077184|2800.3745940000003|-951.8489108|-11.9254166|0.267251553|12.35791568|0.7608026529999999|6261.441874|167.41554630000002|-596.2708299|25.98023687|0.017318402|628.5247532999999|10.84884165|1.0|1.0|1.0|2.0|2.5|0.08|-10.36|5.53|79.38|2.63|2.0|0.0|119.78|0.0|4.0|-5.5|5.0|410.45|1.0|4.16|-5.37|3.13e-06|0.00129|4.13|0.0|0.0|4.34e-11|-0.04964|4.2668|4.2222|652.12|0.4335|0.63359|-1353.979194|-1354.037606|5.3433|8.6|8.6
4g_a49|0.0|0|0|0.0|0.0|2|4.107873566|-0.087219006|-0.003686314|6.107022888|-0.008414823|0.036761229|3.4246879480000003|10.92777048|0.007845545|-0.146265064|-0.038698906|0.7559263270000001|0.144740607|2|-0.061465364|0.736530693|0.018944337|-61.24875669|-66.44036383|151.0705543|0.139812173|-66.20622488|0.6273572239999999|-2.000259924|90.11923831|80.12633309|0.48934952|4706.348867000001|-1993.210915|-24.82733433|0.372642776|18.19125978|0.958286615|11516.07629|371.3295653|-1986.186746|39.71443299|0.023762615|1714.878736|23.67887448|0.0|1.0|0.0|1.0|4.36|0.1|-13.67|6.09|116.3|2.87|2.0|0.0|198.32|0.0|7.0|-7.47|7.0|663.73|1.0|5.23|-7.43|3.3700000000000004e-08|2.24e-05|5.28|0.0|1.0|2.13e-14|-0.06458|4.3116|3.6269|985.89|0.1389|0.69238|-2147.217543|-2147.295787|4.5147|6.9747|6.9747
18_a4|0.0|0|0|0.0|0.0|1|1.904090136|-0.181683336|-0.004533883|5.4161004020000005|-0.164169913|0.042924837|0.0|10.94611841|0.00042|0.108754635|0.006968314|0.793041267|-0.105846349|0|-0.094231531|0.269470313|0.017694182|-46.48874223|-42.33787448|203.5264327|0.224403961|-20.88721799|0.769438308|-1.287267373|50.98777224|55.21809494|0.405586004|2069.649003|-635.0681172000001|-8.467791078|0.2305616919999999|10.31843368|0.682329162|4381.693113|113.7466718|-313.3082699|22.30718562|0.0175331289999999|337.0066459|8.649897756|0.0|1.0|0.0|1.0|2.56|0.11|-5.53|3.46|50.94|2.2|0.0|0.0|86.22|0.0|3.0|-2.95|4.0|307.32|0.0|2.78|-3.51|0.00113|349.0|2.24|0.0|0.0|2.96e-06|-0.03538|4.5152|4.2045|523.81|0.2083|0.57777|-1033.349218|-1033.398285|3498.0|5.5817|5.5817
