molecula|NaaNH|n9FaHRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Veber filter|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
10_a15|0|0|0.0|0.0|0|0|1.4356889780000002|0.0|-0.137104477|-0.006872984|-0.0435725659999999|0.037209302|0.0|0.001740635|-0.077096984|10.95972828|0|0|0.0034254209999999|-0.120626133|-0.184255041|-0.391156537|2|0.8310685940000001|0.713794823|0.0107135269999999|0.7585998270000001|0.7933685340000001|-0.101494566|0.640780603|0.010485777|-59.05618983|6.101312009|6.497096666|0.066863055|-34.36276159|3.550143186|-1.928396745|-17.88541558|65.80736417|-21.17108692|36.83936823|0.449323734|2605.82709|-1122.067607|2305.991259|-12.31872585|0.169827351|5.555044294|6204.37804|-652.8924702|25.50202895|0.0116026369999999|-384.2321709|1351.607534|673.7288405|6.751174337|1.0|1.0|1.0|3.64|0.12|-9.82|6.3|56.27|2.87|0.0|0.0|-6.22|30.0|-4.97|397.47|1.0|4.69|5.99e-07|0.000584|0.0|1.51e-10|-0.03581|4.4682|-1281.088565|631.2|1136.48|340.17|0.1412|277.48|487.16|0.66799|-1280.804272|0.0042|-0.15377|1.6654|0.02738146|3.1460000000000004|7.0|8.1549|8.1549
18_a34|0|0|0.0|7.423568444|1|1|1.4547811819999998|1.801574074|-0.063113846|-0.014733513|-0.101546926|0.040527066|0.0|-0.001615187|-0.141332289|10.9595763|1|1|0.002183342|-0.3102088839999999|-0.478810922|-0.493450778|1|0.759292258|0.805756513|0.0468829359999999|0.8584852479999999|0.713979177|-0.129784908|0.295523326|0.040845819|-71.65163761|22.55015528|66.6880793|0.31018528|-39.55742812|12.44948722|-1.816988713|-27.53138148|86.77082535|-23.32844015|72.41862911|0.441058733|2424.18137|-1003.122927|1774.550004|-12.87916264|0.304150055|6.282442545|5296.289007|-553.8039936|33.52510165|0.027385869|-216.2496321|1441.579371|428.6241319|15.11918774|1.0|1.0|1.0|3.61|0.21|-5.65|3.15|75.47|1.49|0.0|0.0|-4.32|26.0|-6.26|351.36|0.0|2.89|4.77e-05|0.0275|0.0|2.22e-06|-0.03925|4.4335|-1199.288654|592.04|991.93|300.68|0.3525|279.66|483.87|0.56101|-1199.101028|0.0303|-0.17549|5.0935|0.02902032|6.7806|2.43|5.6144|5.6144
12bd_a36|1|0|3.497517322|7.412764017000001|2|2|1.297043358|0.0|-0.051990612|-0.006695407|-0.045630197|0.04625323|0.0|0.003676818|-0.030990165|10.94639828|1|1|0.0045625|-0.101854847|-0.169994208|-0.436345273|1|0.902377067|0.78699829|-0.011529973|0.833398429|0.857993338|-0.099460046|0.279020022|0.0177487689999999|-65.65179884|11.7156452|83.92365468|0.167521907|-43.33557909|7.733288012999999|-1.989200921|-30.9716039|75.7932235|-23.44707102|58.63647911|0.475272043|2772.776922|-1313.035977|2403.371086|-15.47699253|0.21755876|8.050812711|5957.939097|-866.7115819|29.96655829|0.015363883|-372.868829|1678.127264|729.1873176|10.14142465|1.0|0.0|0.0|0.0|0.21|-7.34|2.5|69.2|2.45|0.0|0.0|-4.54|31.0|-6.38|409.49|0.0|2.42|2.8600000000000004e-05|0.0102|0.0|4.55e-08|-0.05236|3.8786|-1311.591775|706.26|1200.23|349.84|0.4467|319.66|568.94|0.69411|-1311.291779|0.0058|-0.1459|5.7533|0.03110617|7.6908|17.0|7.7696|7.7696
1n_a5|1|0|2.91912867|6.605297921|0|0|1.427557749|0.0|-0.1387762669999999|-0.007315978|-0.0533837329999999|0.024388889|0.0|0.004367323|-0.150600424|10.94528897|1|1|0.004754079|-0.00966135|-0.015850084|-0.393928416|2|0.6805709409999999|0.77828693|-0.013686011|0.8402078140000001|0.656280207|-0.081950989|0.428980979|0.023129277|-47.04056285|13.27640087|63.58796786|0.214789986|-27.00168194|7.620766672|-1.311215832|-27.07741706|63.57058627|-17.50346525|60.44890447|0.483868192|2437.279452|-752.6490056|889.4388375|-10.04713747|0.372248254|7.881746117|5101.31614|-432.02691110000006|27.88278228|0.028797525|-146.6611704|1198.959638|467.1194103|16.53002342|1.0|1.0|1.0|2.67|0.05|-8.07|3.99|80.76|1.72|0.0|0.0|-4.27|27.0|-6.41|356.38|0.0|3.14|5.41e-05|0.0234|0.0|8.43e-09|-0.06186|4.3838|-1179.209088|607.15|1017.23|282.82|0.3789|282.82|481.06|0.44786|-1179.018429|0.3789|-0.17092|0.6234|0.03956123|0.7104|27.0|7.5686|7.5686
13e_a6|1|0|3.433539068|6.842683282|0|0|1.429020445|0.0|-0.089778965|-0.006882528|-0.008507023|0.044021739|1.643912856|-0.003356527|0.0266218529999999|10.95053349|1|1|-0.001446486|-0.126749697|-0.223618825|-0.462344944|2|0.841211811|0.765593573|0.102257199|0.827254552|0.790249345|-0.093298845|0.175643236|0.0183790889999999|-62.36320497|12.28502792|66.59852278|0.138323399|-41.68507499|8.211609879|-1.679379203|-33.17101912|75.42629799|-22.01054293|61.91072885|0.4442079679999999|2868.489025|-1122.537689|3457.565879|-14.71237941|0.277469482|7.973429837999999|6147.8097210000005|-750.3313497|30.46313253|0.019543118|-297.4895642|1553.619759|676.2770877|13.06309302|1.0|1.0|1.0|2.79|0.08|-10.18|4.53|103.17|0.92|0.0|0.0|-5.11|32.0|-6.52|417.47|0.0|3.31|7.74e-06|0.00688|0.0|6.59e-11|-0.07534|5.9885|-1347.297639|713.3|1202.5|381.78|0.8312|207.04|567.24|0.38609|-1347.014564|0.0104|-0.1327|10.1884|0.03809808|13.2999|12.0|7.9208|7.9208
18_a20|1|0|3.463603867|6.842683282|0|0|1.400923654|0.0|0.1160337319999999|-0.008841844|-0.12050413|0.0396875|1.983673343|-0.005614194|-0.011236836|10.93301779|1|1|-0.004071701|0.001996439|0.003282792|-0.597167441|2|0.809917509|0.7602869659999999|-0.107446431|0.8162774979999999|0.778639593|-0.095227339|0.356461863|0.0108136339999999|-63.36348363|7.195302872999999|318.5587088|0.23863824|-42.1615378|4.787695004|-1.904546783|-41.07622672|72.31812218|-23.91074854|68.92770059|0.483668611|2809.844943|-1267.269673|1822.210286|-15.91001426|0.1890889589999999|8.011174137000001|6206.896662|-843.230756|29.4862782|0.013457694|-413.7552685|1562.772745|712.1606951|8.954638548|1.0|1.0|1.0|2.76|0.08|-10.0|4.69|97.55|2.06|0.0|0.0|-5.59|32.0|-6.13|419.48|0.0|3.78|2.54e-06|0.0029|0.0|9.93e-11|-0.05604|5.9778|-1352.364724|703.24|1204.88|350.69|0.2991|207.41|531.11|0.31154|-1352.073755|0.2011|-0.14685|5.3978|0.03787435|8.0505|34.0|7.4685|7.4685
12_a3|0|0|0.0|6.823286122000001|0|0|0.605020506|0.0|0.167987916|-0.009093383|-0.118456941|0.042795699|2.07135708|-0.006049098|-0.045382017|10.31163031|1|1|-0.0045709459999999|0.017902469|0.032450556|-0.604704476|2|0.899733837|0.718481325|-0.039834906|0.784451598|0.841871246|-0.096133903|0.101891875|0.011076075|-45.63945658|5.258353635|239.2266101|0.170600292|-21.667278|2.496397166|-1.345874639|-20.92463497|52.16354015|-18.79271742|49.333524|0.463780604|2056.502939|-638.9523922000001|1064.221958|-8.921820355|0.169581355|5.6343192|4400.493202000001|-303.3418921|22.63041363|0.01374218|-313.7317211|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|2.17|0.0|-6.89|4.01|92.93|1.6|0.0|0.0|-5.68|22.0|-5.3|304.37|0.0|3.23|2.07e-06|0.0044|0.0|1.3e-07|-0.06361|3263.0|-1272.152002|515.23|847.25|379.97|0.5056|379.97|361.95|0.69784|-1272.010995|0.5056|-0.13153|2.3762|0.02620998|3.1979|3548.0|5.45|5.45
14a_a25|0|0|0.0|6.842683282|0|0|1.420015394|1.667057351|-0.092005241|-0.004483962|-0.05112778|0.038167849|1.975771616|0.006085806|-0.046802062|10.93106303|1|1|0.006158124|-0.0469914379999999|-0.077269115|-0.365062041|2|0.6716839040000001|0.7385460309999999|-0.085643386|0.792935475|0.653818362|-0.084207356|0.326595394|0.012870836|-55.27820709|8.449104086|107.22698590000002|0.149573695|-36.28756839|5.546443318|-1.76835447|-30.017374100000005|63.96772039|-21.90268583|54.17569023|0.492236681|2844.993903|-1160.842349|2142.5112510000004|-14.37809314|0.193247006|7.39139255|6315.975408|-762.0389362000001|27.14918443|0.01323706|-402.7381076|1438.906775|712.1606951|8.689513304|1.0|1.0|1.0|3.06|0.08|-9.59|4.92|72.7|2.47|0.0|0.0|-5.39|32.0|-5.91|419.48|0.0|3.81|4.03e-06|0.00215|0.0|2.58e-10|-0.05083|5.3631|-1352.298438|689.55|1202.13|314.05|0.3529|231.18|548.29|0.42461|-1352.024616|0.1756|-0.16347|3.0824|0.03250632|4.1656|207.0|6684.0|6684.0
14_a1|1|0|3.3674017380000003|7.423568444|1|1|1.430935835|0.0|0.043282217|-0.015636898|-0.175408303|0.035620155|0.0|-0.011639964|-0.029658865|10.94959842|1|1|-0.008385698|-0.020716495|-0.033765606|-0.567791164|1|0.838928085|0.7462411859999999|-0.08530265|0.805877431|0.795744863|-0.122581374|0.206941175|0.033047776|-72.59355177|19.5711254|161.1772893|0.406829129|-42.99041175|11.59015807|-2.083883365|-44.39360096|87.02320758|-27.42423067|94.53410059|0.47517581|2678.985809|-1234.09038|1876.042189|-16.24082222|0.246642602|7.46120838|5748.712211|-730.8369997000001|36.40268318|0.0243658979999999|-300.0800645|1638.120743|513.4628663999999|14.42965582|1.0|1.0|1.0|2.35|0.05|-7.69|3.63|103.12|1.54|0.0|0.0|-4.52|29.0|-6.73|384.39|0.0|2.85|3.03e-05|0.0218|0.0|2.03e-08|-0.05962|3.8344|-1292.588129|621.08|1049.56|375.01|0.4442|323.35|464.08|0.6572600000000001|-1292.359534|0.3497|-0.1336|4.1207|0.03490867|5.3099|94.0|7.0269|7.0269
8e_a12|0|1|0.0|6.803505258|1|1|1.283834633|1.873617728|0.050021617|-0.006350143|-0.049397555|0.037430556|2.197856963|0.005196034|-0.087658302|10.94458094|1|1|0.005744805|-0.079913108|-0.136145064|-0.448676455|1|0.83954453|0.761892879|-0.036433876|0.815412281|0.797199175|-0.087795345|0.001151979|0.0155147339999999|-50.273571200000006|8.884082475|51.38557748|0.060372083|-28.78776717|5.0872236|-1.492520871|-17.05887601|61.4656313|-17.80522313|38.67488258|0.45384745|2548.979738|-854.6507103|2112.908299|-10.19566754|0.2887421289999999|6.446557205|5490.975165|-489.392042|25.03342862|0.019545275|-241.94192880000003|1201.604574|561.9859171|11.19206011|1.0|1.0|1.0|3.01|0.14|-7.93|2.68|55.1|3.05|0.0|0.0|-4.37|28.0|-6.03|366.42|0.0|3.12|4.25e-05|0.00744|0.0|1.19e-08|-0.05739|5.247999999999999|-1177.619013|612.59|1048.44|375.21|0.2341|236.25|481.04|0.38889|-1177.380602|0.2252|-0.13599|1.0295|0.02580783|1.9327|588.0|6.2306|6.2306
2_a3|0|0|0.0|6.823286122000001|0|0|0.605017347|0.0|0.176032668|-0.008422099|-0.09743592|0.034166667|2.058239271|-0.006049098|0.09933632|10.31162302|1|1|-0.0045709459999999|0.017902469|0.032450556|-0.568019422|2|0.899733837|0.769486995|-0.192034735|0.8401405609999999|0.841871246|-0.09392632|0.4551292289999999|0.011938463|-44.07280196|5.601853871|228.178656|0.249793422|-20.68016573|2.628543258|-1.127115845|-23.02532673|53.05538527|-15.55510657|54.67257594|0.458202525|2056.399995|-528.8736235|1314.679398|-7.298882022000001|0.272015731|4.88513521|4446.904467|-248.1619888|21.36736636|0.019143348|-213.9529255|726.4904564|330.4083896|8.982583312000001|1.0|1.0|1.0|2.22|0.0|-6.89|4.01|92.93|1.6|0.0|0.0|-4.75|22.0|-5.93|304.37|0.0|3.06|1.7800000000000002e-05|0.0162|0.0|1.3e-07|-0.06423|5.4397|-1272.143337|503.34|841.85|371.73|0.1824|227.92|340.69|0.37284|-1272.001389|0.0962|-0.14605|4.0121|0.02925101|5.4999|3981.0|5.4|5.4
8h_a8|1|0|2.975382653|7.05012252|0|0|1.3918396709999998|1.241306689|0.038482973|-0.010324979|-0.249095464|0.046205674|0.0|-0.007796225|-0.085125857|10.94341368|1|1|-0.007036544|0.09830823|0.254819201|-0.53822084|0|0.578166105|0.6971223040000001|0.111824921|0.751162751|0.56916135|-0.11302328|0.273425421|0.0111998669999999|-66.4523265|6.58499063|316.4918269|0.397594866|-39.07081527|3.871662077|-2.147442322|-42.41801879|70.94463092|-28.69532281|78.73029948|0.451435543|2623.688756|-1262.594204|2019.780061|-16.87148841|0.081684095|7.453557203|5956.417906000001|-742.3454901|31.2477685|0.00764059|-491.8998117|1374.901814|485.8626377000001|4.492304417|0.0|0.0|0.0|2.73|0.0|-7.95|4.72|80.88|4.11|0.0|0.0|-5.21|29.0|-5.98|391.37|0.0|4.01|6.11e-06|0.00395|0.0|1.13e-08|-0.06344|4801.0|-1361.651799|608.39|1029.51|332.16|0.3011|258.25|480.09|0.56196|-1361.455676|272.0|-0.15475|3.4779|0.03330037|4.4356|11.59|4.9359|4.9359
6_a15|0|0|0.0|0.0|0|0|1.419941278|0.0|-0.199979249|-0.00951284|-0.048804012|0.042926829|0.0|0.001080419|0.011857945|10.95880677|0|0|0.003942615|-0.195267558|-0.281352401|-0.35221474|1|0.8511056929999999|0.691316481|0.0371776429999999|0.7248900659999999|0.810779115|-0.123000073|0.398681391|0.02948637|-71.76572566|17.20414198|105.4415725|0.140691569|-41.87249058|10.03794313|-1.599000943|-24.00625743|88.94853813|-17.94143141|58.34873264|0.3902945579999999|2454.904173|-932.9544335|1971.005637|-10.46812265|0.4180252789999999|6.110075236|5589.043165|-544.3423775|30.82854077|0.029449813|-95.65807914|1603.08412|592.4420375|17.18281248|1.0|1.0|1.0|4.03|0.23|-7.95|5.26|61.84|2.18|0.0|0.0|-5.66|28.0|-5.33|380.44|0.0|4.11|2.16e-06|0.00278|0.0|1.13e-08|-0.02419|4.3423|-1263.0243449999998|612.22|1092.02|328.9|0.2616|285.52|545.21|0.65191|-1262.75978|0.0113|-0.15714|1.3789|0.01711539|1.9421|35.0|7.4559|7.4559
4e_a46|0|0|0.0|7.825245291|1|1|0.300205548|2.12386814|0.1369980459999999|-0.005995748|-0.370202917|0.041636905|0.0|-0.001404912|-0.058626723|10.31928077|1|1|0.002688298|-0.030065705|-0.049530834|-0.514537262|2|0.738134189|0.77019676|0.075271624|0.8146060740000001|0.69063113|-0.084780904|0.68427144|0.010671173|-64.33855433|8.098142567|105.0139519|0.246284959|-48.825259|6.145520557|-1.949960781|-48.10898007|73.87174786|-23.48867857|71.49283399|0.4753010039999999|3411.457836|-1479.78675|3129.575458|-17.82509456|0.204892146|7.906917146|7615.063066|-1122.980957|29.54149986|0.0125621839999999|-447.9030518999999|1861.114491|942.2127953|9.533193534|1.0|0.0|1.0|2.68|0.27|-8.81|5.93|124.17|2.06|0.0|0.0|-6.08|35.0|-6.6|488.6|1.0|3.5|8.29e-07|0.00191|0.0|1.56e-09|-0.03893|4.2446|-1884.613031|757.1|1343.97|296.81|0.4814|292.1|655.69|0.5745600000000001|-1884.255802|0.3109|-0.17112|1.9941|0.04805633|3.2466|154.0|6.8125|6.8125
12ag_a36|1|0|3.408828027|7.412764017000001|2|2|1.297044434|0.0|-0.042092217|-0.008085448|-0.084341564|0.043848238|0.0|-0.002526241|0.0070889269999999|10.96052849|1|1|-0.000673716|-0.101303149|-0.217394466|-0.445549431|1|0.724208473|0.835013502|0.124298337|0.8910146309999999|0.698414933|-0.1081585809999999|0.26896187|0.020136392|-68.21579593|12.70005599|85.84609192|0.253169906|-43.02381535|8.009946323|-1.946854457|-32.81436052|80.40643223|-24.55768654|64.72839664|0.481286668|2773.9654530000003|-1227.884327|2305.164626|-15.48857353|0.2411026289999999|7.849377942|5906.879919|-774.4286762999999|32.35969377|0.019328689|-326.5740008|1617.984688|595.8790650000001|12.1906363|1.0|0.0|0.0|0.0|0.14|-6.86|2.44|69.2|2.4|0.0|0.0|-3.89|30.0|-6.76|399.42|0.0|2.15|0.000129|0.0278|0.0|1.4e-07|-0.05486|3.8893|-1332.185403|658.68|1112.68|334.04|0.4286|318.79|507.72|0.69204|-1331.9454449999998|0.0191|-0.15227|5.4459|0.03415856|7.5405|17.0|7.7696|7.7696
7c_a10|0|0|0.0|7.535296702|1|1|1.343178184|2.1219657030000003|-0.152261681|-0.00375251|0.012145872|0.039433962|1.798334646|0.01006918|-0.033792245|10.92926158|1|1|0.0107756969999999|-0.12177839|-0.191576261|-0.215874011|2|0.725146704|0.7928588059999999|-0.087063341|0.84177174|0.6952665379999999|-0.0876410609999999|0.487148112|0.027436939|-51.2378943|16.04055193|87.99694927|0.093723511|-29.95538587|9.377842892|-1.139333798|-17.34382833|67.01436709|-13.06063972|45.70671102|0.4675549639999999|2616.8970870000003|-666.0926258|1881.379304|-7.635686595|0.47369361|6.703148323|6034.895823|-389.4200163|24.81565867|0.0269852389999999|-30.75918962|1265.598592|611.4957509|15.7764728|1.0|1.0|1.0|3.49|0.26|-7.78|4.43|62.06|1.99|0.0|0.0|-4.44|29.0|-6.2|386.45|0.0|3.59|3.59e-05|0.00793|0.0|1.66e-08|-0.04004|5.4267|-1259.011598|635.47|1102.43|323.24|0.4049|228.47|488.89|0.41348|-1258.744382|0.0921|-0.16055|3.9465|0.02659395|5.0714|3.81|5.4191|5.4191
4h_a46|0|0|0.0|7.825245291|1|1|0.3002050539999999|2.134072222|0.128214845|-0.005778576|-0.346835467|0.040890805|0.0|-0.0008161889999999|-0.021951549|10.31928028|1|1|0.003087227|-0.030014575|-0.0488847059999999|-0.516344924|2|0.739180305|0.7543177040000001|0.075704004|0.7955809979999999|0.6947264059999999|-0.083997524|0.659584488|0.010068754|-65.90523417|7.900037181|105.2773797|0.232755725|-51.70985599|6.198442205|-2.015940586|-51.19164773|74.99848132|-23.9655397|73.14480467|0.4866209529999999|3472.1185880000003|-1581.72562|3180.526173|-18.803584|0.194493895|8.138240742999999|7808.347937|-1241.036544|29.75215152|0.011589523|-479.405829|1963642.0|1021.999374|9.093247153|1.0|0.0|1.0|2.99|0.3|-9.2|6.18|124.17|2.27|0.0|0.0|-6.53|36.0|-6.38|502.63|1.0|3.82|2.97e-07|0.00104|1.0|6.38e-10|-0.0389199999999999|4.2444|-1923.926093|792.61|1397.46|296.62|0.5451|292.11|682.14|0.55428|-1923.543349|291.0|-0.1711599999999999|1.7601|0.04729184|2.9086|229.0|6.6402|6.6402
14o_a23|0|1|0.0|7.423568444|0|0|1.197958066|3.133942289|0.18835477|-0.014680137|-0.301504331|0.046090147|0.6669152279999999|-0.002390707|-0.029012777|10.3132174|2|2|-0.0004039459999999|-0.0962526|-0.2952674819999999|-0.653629157|2|0.598213287|0.802854174|0.000891427|0.861597051|0.575188253|-0.094138958|0.328340215|0.018054548|-66.92857564|12.835973699999998|110.3941788|0.0959220569999999|-47.58321438|9.125801389|-2.165196042|-36.61307972|80.64694246|-30.18347529|64.33441296|0.48945652|3399.6213840000005|-1539.35724|2297.392496|-21.45909668|0.199698446|9.016411722|7967.617129|-1094.413931|37.71512766|0.019295686|-427.001863|1923.471511|676.4530574|13.71836682|0.0|1.0|1.0|3.62|0.09|-7.95|6.18|114.25|3.04|1.0|0.0|-6.89|35.0|-5.94|495.48|1.0|4.31|1.29e-07|0.0004969999999999|0.0|1.12e-08|-0.08059|3.6989|-2042.184285|729.11|1236.72|335.19|385.0|335.19|582.89|0.58581|-2041.934645|385.0|-0.1517|5.9294|0.02299729|8.3591|3.0|8.4815|8.4815
12w_a30|0|0|0.0|7.412764017000001|2|2|0.604983445|0.0|0.063514061|-0.007019432|-0.0316452179999999|0.044197531|0.0|0.002431329|0.028815747|10.31162873|1|1|0.001805829|-0.0493878409999999|-0.0857954809999999|-0.477636454|1|0.8149999040000001|0.83236194|-0.032835151|0.889479916|0.711738503|-0.096032733|0.4274948739999999|0.015446225|-65.85056003|10.59162334|82.06520565|0.147783603|-45.15435649|7.262777048999999|-1.824621925|-36.02242934|75.77366969|-25.53389062|63.12469722|0.451478593|2999.810425|-1251.160641|2783.769563|-17.50883211|0.192202301|8.063690539|6888.291006999999|-857.9327732|31.60926388|0.014471302|-422.1196298|1548.85393|685.6665849999999|9.923109661|1.0|1.0|0.0|0.0|0.14|-7.8|3.92|81.65|3.79|0.0|0.0|-6.58|31.0|-5.52|467.37|0.0|3.59|2.64e-07|0.0004269999999999|0.0|1.58e-08|-0.05682|5.0632|-2494.966575|716.83|1211.28|348.42|0.2639|244.87|577.06|0.31353|-2494.743475|0.1614|-0.15073|2.4229|0.0345723|3.0068|15.0|7821.0|7821.0
12ad_a36|1|0|3.428443248|7.412764017000001|2|2|1.297042846|0.0|-0.040810025|-0.01083262|-0.073048351|0.040787037|0.0|-0.001148437|-0.0072527669999999|10.95445455|1|1|0.000906224|-0.136151085|-0.227404687|-0.478461478|1|0.817851296|0.832674224|0.1563642469999999|0.8846605|0.7767870459999999|-0.107772644|0.423689705|0.030769062|-76.30379737|21.78471426|94.12528108|0.239732231|-54.02363038|15.4237324|-2.047680239|-41.30726219|96.81391944|-25.88878839|80.12771975|0.477102332|3041.082692|-1449.77215|2474.175727|-18.32944602|0.343592539|8.770308295|6569.653402|-1026.448977|39.44011905|0.028968808|-221.4751857|2208.646667|735.3783268|20.51012207|1.0|0.0|0.0|0.0|0.17|-6.62|1.67|95.5|1.89|0.0|0.0|-4.18|33.0|-7.18|439.47|0.0|1.76|6.579999999999999e-05|0.0367|0.0|2.42e-07|-0.05406|5733.0|-1460.8311199999998|737.53|1236.64|321.93|0.6073|216.26|588.2|0.27316|-1460.5468529999998|0.2532|-0.15638|5.3349|0.03648828|6.8996|17.0|7.7696|7.7696
17b_a6|1|0|3.375166525|7.412764017000001|1|1|1.425925343|0.0|0.1012747369999999|-0.01272079|-0.0265090529999999|0.042739018|0.0|-0.00460563|-0.0385646|10.949638|1|1|-0.00194781|-0.10896749|-0.180339002|-0.563310199|1|0.850080948|0.7788169070000001|0.002947625|0.8370824240000001|0.8013954109999999|-0.109195656|0.318652397|0.03122461|-71.65078895|20.48861696|155.8689396|0.246050902|-47.0150166|13.44399246|-2.074717455|-41.0971443|84.71888279|-27.2272998|83.12058064|0.4548818979999999|2816.0632920000003|-1361.36499|2207.972178|-17.86570631|0.229332826|8.974770742|5985.963521|-893.2853154999999|35.32951798|0.019915748|-355.2067434|1766.4758989999998|627.4287311|13.06809384|1.0|1.0|1.0|2.89|0.12|-9.01|4.32|95.85|1.7|0.0|0.0|-5.81|31.0|-5.89|409.44|0.0|3.6|1.56e-06|0.00274|0.0|9.77e-10|-0.05736|3.5444|-1350.102764|690.98|1168.62|413.78|0.3949|349.8|575.2|0.69615|-1349.830814|0.0033|-0.12545|5.3385|0.02458322|7.3188|153.0|6.8153|6.8153
14f_a23|0|1|0.0|7.423568444|0|0|1.197963246|3.366063739|-0.002304087|-0.006791105|-0.027380305|0.04255787|0.745818086|0.010561248|-0.0555907109999999|10.3132176|2|2|0.010508236|-0.110069159|-0.199540201|-0.399688849|2|0.756252127|0.796412133|0.070514687|0.854683662|0.71381683|-0.084419703|0.2096108239999999|0.027134452|-57.07376861|18.34483401|96.47955427|0.105837608|-38.58595734|12.40242234|-1.603974359|-27.39103254|74.08536976|-21.26277654|58.85981824|0.478733036|3014.916135|-1084.401604|2322.5224120000003|-14.37516058|0.334221706|8.124287407|6768.918745|-733.1331894|31.93672236|0.025162423|-224.1560124|1628.77284|683.7405759|17.01160115|0.0|1.0|1.0|3.61|0.09|-7.51|4.03|114.25|2.72|1.0|0.0|-5.63|32.0|-6.47|441.51|0.0|3.46|2.32e-06|0.0042299999999999|0.0|3.11e-08|-0.07163|5.8184|-1744.452086|711.98|1210.19|346.78|0.2462|213.09|572.35|0.60917|-1744.182678|0.1699|-0.1458|6.3534|0.02255331|9.1089|2.0|8.6459|8.6459
13_a12|0|0|0.0|0.0|0|0|1.508548782|0.0|0.202052156|-0.0069874069999999|-0.0619247109999999|0.037948718|0.0|0.000830398|-0.083760082|10.96083169|0|0|0.002279068|-0.169387652|-0.281096572|-0.595629719|2|0.845823047|0.6809340620000001|-0.226526433|0.7300173240000001|0.804066411|-0.092483398|0.122164874|0.008188151|-45.33566159|4.01385817|64.74666684|0.09993609|-22.2236882|1.96760628|-1.2947675790000002|-13.97756285|48.99243638|-17.15403411|32.52766981|0.466560112|1812.788134|-634.6992622|664.9830294|-8.408963103|0.117007826|6.06407675|3647.657976|-311.13163480000003|19.42716439|0.0074597119999999|-375.4880089|718.8050825|327.9594923|3.656774794|1.0|0.0|1.0|2.64|0.12|-7.14|3.9|50.7|2.42|0.0|0.0|-4.26|21.0|-5.49|276.34|0.0|3.22|5.520000000000001e-05|0.0174|0.0|7.26e-08|-0.04445|4.5363|-876.3661620999999|532.86|867.79|315.25|0.6528|273.31|437.91|0.6622399999999999|-876.209109|0.0155|-0.16458|1.3023|0.0290811829999999|1.5686|93.0|7.0315|7.0315
8a_a8|1|0|3.150966553|7.535296702|1|1|1.400027874|1.4114120369999998|-0.021925912|-0.014658222|-0.1950388569999999|0.040243056|0.0|-0.0075336219999999|0.010118884|10.94671414|1|1|-0.005306541|0.055198015|0.089375589|-0.5028388229999999|1|0.76592324|0.762577159|0.089031731|0.8220300859999999|0.7318727540000001|-0.118763303|0.22299265|0.034374791|-71.12928513|20.58762475|170.9592896|0.449170525|-42.60049244|12.33026525|-2.256502762|-47.27503672|86.57328508|-29.37948733|99.52191337|0.481294455|2802.374154|-1351.456417|1746.6927010000002|-17.59585557|0.23579367|7.533378788999999|6193.891189|-809.4093564|38.44444383|0.025786572|-316.4749864|1768.444416|529.053307|15.44399996|0.0|1.0|0.0|2.64|0.05|-6.76|2.72|112.23|1.9|0.0|0.0|-4.4|30.0|-7.04|400.39|0.0|2.56|3.99e-05|0.0292|0.0|1.74e-07|-0.06922|4.6017|-1367.776863|620.68|1061.5|399.45|0.2035|269.43|476.69|0.4927399999999999|-1367.539526|0.1729|-0.13015|5.4201|0.03213899|6.8427|11.34|4.9454|4.9454
