molecula|SddssS|n9FaHRing|SaaNH|SRW09|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|n6aHRing|MATS8s|MATS8d|SIC2|GATS1pe|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
14z_a23|0.0|1|0.0|7.423568444|0|3.305974434|-0.005892861|5.351858133|-0.024897956|2|0.04314059|0.038811869|0.729326158|10.31321795|-0.0229244|2|0.007229683|0.0708381429999999|2|0.10796308|-0.035965909|0.8668730109999999|0.64069202|0.925301102|-0.0582387179999999|0.228957475|-40.56245532|-55.54823244|12.77192721|40.18308023|0.074698898|-0.03393829|8.895469235|79.960755|0.785604449|-28.25118461|66.77741935|-23.63754572|53.33438253|644.4593172|-1110.964649|2692.627452|0.214395551|14.91419434|0.903664694|7285.13008|149.3235124|-773.7713888999999|0.01612263|665.6233736|11.22918692|0.0|0.0|0.0|1.0|3.42|3.67|0.05|26.0|-8.57|4.64|1.0|130.3|1.0|32.0|4.0|-5.8|480.37|0.0|0.0|0.0|1.7e-07|0.0|2.6899999999999996e-09|1.29e-06|-0.08503|4032.0|4.73|3.6632|-2549.107748|715.41|0.3201|307.5|586.28|0.69913|0.2917|-0.23698|0.01238131|-2548.957384|8.2941|8.2941
12h_a40|0.0|0|0.0|7.515889085|0|1.760542171|-0.008044548|5.4161004020000005|-0.107711573|0|0.041915709|0.208938531|0.803557099|10.31197256|-0.21893421|2|-0.002126898|0.367928263|0|0.116873629|-0.335801908|0.845904643|0.6948809659999999|0.839481749|-0.0954337969999999|0.006997021|-50.45378559|-48.34705035|6.193088525|208.6717565|0.160518251|-0.038796498|3.274152035|59.68939644|0.844008584|-26.67382585|54.9311782|-20.51086984|56.64687411|443.8158546|-676.8587047999999|603.6697997|0.155991416|15.84593062|0.983394285|5087.343024|82.46928995|-357.8405665|0.012453938|350.9435025|6.584127851|1.0|0.0|1.0|1.0|3.19|3.0|0.0|20.0|-6.84|4.59|1.0|96.16|1.0|23.0|2.0|-5.13|361.25|0.0|0.0|1.0|5.58e-07|0.0|1.44e-07|5.2e-05|-0.07512|4.1508|4.14|2.6436|-2153.207198|548.82|0.3985|298.7|435.95|0.7041|0.3693|-0.18432|0.02044063|-2153.123274|6.0846|6.0846
12n_a36|-3.404662145|0|3.400581499|7.412764017000001|2|0.0|-0.0099988159999999|5.351858133|-0.350034917|2|0.0438779959999999|0.027627601|0.0|10.31810354|-0.000273044|1|-0.001160331|0.048110172|1|0.162338703|-0.000421339|0.869718963|0.750657639|0.720111143|-0.089275906|0.239018516|-60.42525197|-78.42650015|14.28426215|67.52548352|0.279888857|-0.039955874|9.668119648|26.74179417|0.741751453|-40.89805687|92.79755725|-27.04362074|74.70951411|487.397992|-1568.530003|3465.537153|0.258248547|12.58209967|0.833176363|7657.057548000001|174.79221719999998|-1061.639417|0.021232665|805.2286932|14.3710571|0.0|0.0|1.0|0.0|5.03|0.0|0.17|17.0|-6.87|1.28|0.0|142.02|1.0|34.0|6.0|-8.03|474.54|0.0|0.0|0.0|0.0001409999999999|0.0|1.36e-07|6.45e-05|-0.05056|5.3573|6.24|3.6382|-1876.201464|714.14|0.3921|231.43|566.87|0.7046600000000001|0.0155|-0.19984|0.03261661|-1875.961945|7.8239|7.8239
4i_a46|0.0|0|0.0|7.825245291|1|2.184105962|-0.002360192|5.587248657999999|-0.018872727|1|0.049498645|-0.088884176|0.0|10.94638684|-0.125773054|1|0.011931187|-0.133434195|1|-0.0656636|-0.17856753|0.786754478|0.7172344890000001|0.940780437|-0.058565229|0.263514985|-33.08099617|-42.48203383|8.847405392999999|67.51603424|0.0592195629999999|-0.025069479|4.997521397|70.55661087|0.763831778|-18.68604171|49.04951810000001|-14.16067794|41.92840157|531.4066842|-722.1945751000001|2253.484644|0.2361682219999999|10.47951666|0.685288314|4893.587424|133.40134070000002|-407.9368676|0.011626803|579.2365607|6.567484272000001|1.0|0.0|1.0|1.0|3.88|3.5|0.36|17.0|-7.3|4.79|0.0|105.43|1.0|26.0|3.0|-5.31|347.45|0.0|1.0|1.0|1.16e-05|0.0|5.04e-08|1.75e-05|-0.01646|5.3987|4.46|4.4232|-1092.730494|611.74|0.2805|229.66|546.24|0.69035|0.1421|-0.20084|0.02614355|-1092.528145|6.2132|6.2132
12o_a36|0.0|0|3.444418304|7.412764017000001|2|0.0|-0.0100574069999999|5.351858133|-0.079716275|2|0.040770975|0.03842353|0.0|10.96036596|-0.010904454|1|-0.000472698|0.065221584|1|0.141570244|-0.01854899|0.848816593|0.817582774|0.7592112809999999|-0.082048664|0.514457955|-59.0895896|-76.51720886|16.85373064|55.47133795|0.2407887189999999|-0.03541591|12.13767506|112.1259723|0.666462845|-42.554984000000005|95.66406176|-25.50573629|75.94332024|546.7667677000001|-1453.826968|2778.220342|0.333537155|13.80895167|0.885724665|6622.134304|240.2059039|-1047.013252|0.026586303|757.7532208|19.1468529|0.0|0.0|1.0|0.0|4.97|0.0|0.17|17.0|-6.93|2.38|0.0|138.06|1.0|33.0|5.0|-7.66|438.48|0.0|0.0|0.0|0.000292|0.0|1.1800000000000001e-07|5.18e-05|-0.05456|5.1927|4.5|3.8726|-1440.969954|728.07|0.4075|238.77|560.88|0.67273|0.2888|-0.21151|0.04371335|-1440.734965|7.3979|7.3979
12c_a30|0.0|0|0.0|7.412764017000001|2|0.0|-0.006900253|5.351858133|-0.030422458|2|0.042804233|-0.0983590219999999|0.0|10.31162888|-0.072247675|1|0.003603419|-0.172653074|1|-0.031986012|-0.1240820219999999|0.880943609|0.7463962120000001|0.8439327120000001|-0.076777688|0.39541773|-50.12643041|-62.99109515|10.36785909|82.07537640000001|0.156067288|-0.037411484|6.768942632999999|0.0|0.8061287690000001|-32.72642202|72.5855533|-24.42511853|60.4942895|550.9847369|-1196.830808|2456.062146|0.193871231|13.9883503|0.828040991|6403.739746|126.574178|-781.3839879|0.014695647|652.8825454|9.594458155|1.0|0.0|1.0|0.0|4.62|0.0|0.14|17.0|-7.22|4.47|0.0|132.29|1.0|30.0|4.0|-5.75|432.93|0.0|0.0|1.0|1.19e-06|0.0|6.03e-08|2.61e-05|-0.0542299999999999|5.0582|4.45|3.5286|-2035.373591|695.96|0.2155|245.12|541.39|0.68457|0.1568|-0.2038599999999999|0.03433522|-2035.202565|7.9914|7.9914
14m_a23|0.0|1|0.0|7.423568444|0|3.1160758160000004|-0.008929306|5.351858133|-0.272389934|2|0.0431917209999999|0.028217372|0.665608656|10.3132176|-0.050626415|2|0.001951778|0.0879380709999999|2|0.0266555739999999|-0.072906704|0.8581143859999999|0.5415996160000001|0.9258118|-0.072795329|0.268552591|-50.63012925|-62.09952738|12.51396625|47.23604193|0.0741882|-0.039285786|8.703631619|0.0|0.7958339090000001|-35.21393496|74.61692699|-27.32379205|63.1440955|643.9145427|-1366.189602|2263.262957|0.204166091|16.42895711|0.911438824|7588.823133|142.0002583|-950.2032192|0.017997351|658.8108151|12.51739962|1.0|0.0|1.0|1.0|3.51|3.17|0.09|26.0|-8.23|4.42|1.0|125.29|1.0|34.0|7.0|-6.06|479.48|1.0|0.0|0.0|4.1200000000000004e-07|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|4.2|3.6774|-1966.968005|707.56|0.3335|337.15|572.31|0.65552|0.3335|-0.23555|0.02296475|-1966.785519|8.5171|8.5171
21_a4|0.0|0|0.0|7.535296702|1|2.026698554|-0.003068098|5.4161004020000005|-0.014982235|1|0.042924837|0.019346682|0.0|10.94593332|-0.104638158|1|0.012094249|0.030586117|1|0.090847781|-0.174578783|0.833191212|0.674434042|0.932146735|-0.0571545999999999|0.239652988|-28.99048719|-38.7880598|10.23237244|63.37635587|0.067853265|-0.028676424|5.190159022|66.03320922|0.7231676229999999|-14.70482428|47.69702403|-14.54552243|39.22285963|472.812128|-581.8208971|1584.866567|0.276832377|9.956436217|0.670120767|4277.396118|140.4174905|-295.1166014|0.017563978|387.240586|8.908964226|1.0|1.0|1.0|1.0|3.37|2.92|0.16|17.0|-5.94|3.7|0.0|91.59|2.0|23.0|3.0|-5.76|303.36|0.0|1.0|1.0|0.000133|0.0|1.16e-06|0.000352|-0.02956|5.1623|3.31|4.0245|-973.5683008|549.71|0.2016|240.17|446.0|0.66476|0.1457|-0.19588|0.020181098|-973.449892|6.9172|6.9172
12bc_a36|0.0|0|3.43846811|7.412764017000001|2|0.0|-0.007661816|5.351858133|-0.042515909|2|0.04625323|0.068351685|0.0|10.95883416|-0.027636036|1|-0.00097037|0.115647623|1|0.006621918|-0.045186455|0.892249657|0.771220556|0.834305498|-0.077192869|0.326764696|-51.87437401|-71.97763346|12.2593899|83.35308244|0.165694502|-0.038558877|8.238431664|0.0|0.77146807|-34.8600941|83.97121855|-25.91194805|64.13376391|560.6615736|-1295.597402|2623.395239|0.22853193|15.54183457|0.878447423|6587.689277|153.57572439999998|-870.6543108999999|0.017847333|661.6709012|11.99358509|1.0|0.0|1.0|0.0|4.73|0.0|0.14|17.0|-7.76|3.99|0.0|133.77|1.0|31.0|4.0|-6.26|450.32|0.0|1.0|1.0|8.27e-06|0.0|1.74e-08|7.83e-06|-0.05828|5.2189|4.42|3.8696|-2152.134749|705.12|0.7456|237.57|563.76|0.69094|0.3478|-0.21499|0.03419831|-2151.971485|8.0969|8.0969
12an_a36|0.0|0|3.489959714|7.412764017000001|2|0.0|-0.0070293469999999|5.351858133|-0.046532211|2|0.042739018|0.0966393909999999|0.0|10.33556631|-0.031635802|1|0.003710345|0.170355752|1|-0.009636347|-0.055405405|0.885733922|0.855081905|0.836440154|-0.073519599|0.270501913|-49.67568778|-71.0446809|11.69727417|82.43567331|0.163559846|-0.036995649|7.903608682000001|0.0|0.783512615|-33.56484523|81.70091433|-24.99720254|61.37296195|565.1654879|-1349.848937|2399.367452|0.216487385|15.82907093|0.8042935809999999|6162.848939|146.2760938|-912.0652916|0.015771136|725.9470896|10.65623343|1.0|0.0|1.0|1.0|4.85|0.0|0.17|17.0|-7.05|3.33|0.0|135.47|1.0|31.0|4.0|-6.64|427.52|0.0|0.0|0.0|1.4300000000000002e-05|0.0|8.95e-08|3.83e-05|-0.05561|5.1771|3.37|3.7872|-1670.452238|718.98|0.6702|239.49|571.76|0.69094|0.0644|-0.21035|0.0345115999999999|-1670.244686|7.3979|7.3979
35_a18|0.0|0|0.0|7.03438793|2|0.0|-0.00622005|4.844187086|-0.020425504|1|0.03531746|-0.069149293|0.0|10.94702087|-0.0098863069999999|0|0.00113101|-0.104482176|0|-0.032017257|-0.017913121|0.774007861|0.7277482059999999|0.800765945|-0.081822342|0.3888901179999999|-60.302584200000005|-62.06945887|6.525195505|118.7214377|0.199234055|-0.033440195|4.809030636|74.92670772|0.874573807|-44.44264921|67.9315105|-24.64522632|66.82777970000001|590.1597827|-1675.875389|1761.858479|0.125426193|17.18442554|0.87101708|6995.248058|92.43836482|-1235.110287|0.007954001|1056.535856|5.862051629|1.0|1.0|1.0|1.0|4.3|0.0|0.3|18.0|-9.55|4.13|1.0|151.05|1.0|36.0|3.0|-6.0|480.6|0.0|0.0|1.0|8.629999999999999e-07|0.0|2.81e-10|1.35e-07|-0.04879|3.2146|8.09|3.2146|-1533.002975|796.47|0.4981|385.69|657.07|0.69279|0.4981|-0.18079|0.02600607|-1532.627182|7.6198|7.6198
1d_a5|0.0|0|2.79978458|6.605297921|0|0.0|-0.006252818|4.59511985|-0.308010841|2|0.030074074|-0.118028278|0.0|10.94437658|-0.010183824|1|-0.000700145|-0.389011185|2|-0.058872605|-0.015804188|0.821309592|0.513260607|0.8965037640000001|-0.088396743|0.6271150670000001|-47.76176205|-46.58221594|4.288788702|204.4506579|0.1034962359999999|-0.036640804|2.317281143|0.0|0.770504115|-25.80622135|56.83734591|-19.79744178|52.05055075|484.3911442|-791.897671|1172.890724|0.229495885|11.5640749|0.89062437|5717.438103|123.9992274|-427.8712868|0.018980039|403.396385|10.25512997|1.0|1.0|1.0|1.0|2.92|2.19|0.05|23.0|-8.88|5.48|0.0|95.49|1.0|27.0|6.0|-5.73|366.34|1.0|0.0|1.0|1.6100000000000002e-05|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|4.8725|3.58|4.6112|-1288.340378|567.04|0.2805|254.46|414.59|0.5764600000000001|0.0982|-0.23519|0.03392008|-1288.253849|5.03|5.03
4a_a46|0.0|0|0.0|7.825245291|1|2.180332577|-0.001042349|5.587248657999999|-0.008364558|2|0.0473245609999999|-0.137420119|0.0|10.96352058|-0.0466186959999999|1|0.0120924389999999|-0.216904465|2|-0.215877982|-0.06611606|0.8075680409999999|0.683616517|0.923958017|-0.05488948|0.264863483|-28.50561609|-35.24319509|4.858713991|6.579492736000001|0.076041983|-0.022129285|2.523263761|55.05332552|0.742626378|-14.80375017|41.15334508|-11.49234623|33.36433008|479.8368017|-528.6479264|1427.844961|0.2573736219999999|9.831485239|0.751302315|4481.754309|133.66119809999998|-274.5414028|0.011380391|480.9500663|5.910149982|1.0|1.0|1.0|1.0|3.76|2.8|0.35|17.0|-6.82|4.18|0.0|96.74|1.0|24.0|3.0|-5.87|318.42|0.0|1.0|1.0|0.000117|0.0|1.53e-07|4.86e-05|-0.02921|4.5454|3.4|4.5454|-994.237445|560.87|0.1694|272.77|467.4|0.6893600000000001|0.1694|-0.21988|0.022810825|-994.079365|6.7423|6.7423
25_a47|0.0|1|0.0|6.86171134|0|1.234859637|-0.010144825|4.727387819|-0.1084905069999999|2|0.043695652|-0.055724653|1.087932079|10.94972207|0.002716049|1|-0.00269275|-0.120903298|2|-0.077710529|0.004104478|0.906449648|0.622598899|0.786958319|-0.073339312|0.574771479|-44.52300552|-53.40631957|12.27779881|11.20142696|0.213041681|-0.031278972|7.453635586|51.5831002|0.6238742279999999|-27.0291331|71.17072517|-18.98891362|56.80080434|477.748546|-854.5011131000001|1514.111398|0.376125772|13.26689626|0.908616158|6236.813862|228.3393366|-518.7525876|0.029261935|513.2159236|17.76440561|0.0|1.0|0.0|1.0|3.26|3.27|0.1|21.0|-8.01|3.29|0.0|109.7|1.0|29.0|5.0|-6.3|410.83|0.0|0.0|1.0|1.01e-05|0.0|9.79e-09|4.02e-06|-0.06331|4.8002|4.78|3.9878|-1735.414386|626.55|287.0|258.29|491.7|0.68761|0.0702|-0.22919|0.0285712999999999|-1735.279715|7.8|7.8
10_a32|0.0|1|3.294952523|7.765993078999999|0|0.0|-0.016404762|5.733341277|-0.087497559|0|0.03995614|-0.020186906|2.067772926|10.31100271|-0.047619048|3|-0.00369116|-0.03673326|0|0.012125768|-0.079818594|0.915639476|0.764217655|0.7622839570000001|-0.088310158|0.266552538|-54.55170955|-75.59866726|15.91131724|57.97512956|0.237716043|-0.038939628|9.828875607|52.24660367|0.6946347429999999|-33.69815077|91.10767604|-24.0541214|70.46302679|470.8845962|-1058.381342|2980.525719|0.305365257|12.86809583|0.81769605|5842.926058|188.6328503|-653.7924168|0.025106509|513.9156315|15.50900878|1.0|0.0|1.0|1.0|3.56|3.12|0.22|19.0|-6.99|5.64|0.0|107.14|1.0|27.0|5.0|-6.44|399.49|1.0|0.0|1.0|9.17e-07|0.0|1.0300000000000001e-07|4.13e-05|-0.05434|3.6441|4.12|3.6441|-1916.668776|654.7|0.2983|340.24|533.89|0.70228|0.2983|-0.2052199999999999|0.03701539|-1916.519894|8.1427|8.1427
9i_a24|0.0|0|2.9199957480000003|7.153833802|0|1.865102513|-0.005148312|5.209486153|2.01e-05|2|0.023854167|-0.076024544|0.0|10.96661275|-0.00532872|2|0.005891639|-0.140841749|2|0.139004845|-0.0106944439999999|0.898194715|0.73094562|0.8260893640000001|-0.064657333|0.379687415|-30.56504777|-33.00219474|11.87389334|10.13249376|0.173910636|-0.024639839|5.613069697999999|1.634015079|0.499238289|-14.44881966|51.05832236|-11.64783344|42.43894111|390.5119445|-396.0263368|761.9885477000001|0.500761711|11.18382556|0.8806627109999999|4155.922671|236.7218826|-187.2109987|0.038195951|295.8603625|18.05612763|1.0|1.0|1.0|1.0|2.76|1.36|0.0|22.0|-6.05|2.42|0.0|82.17|1.0|22.0|4.0|-7.01|288.31|0.0|1.0|0.0|0.00248|0.0|8.95e-07|0.000258|-0.0473899999999999|4.6212|1.13|4.1459|-945.286637|501.48|0.2373|268.3|363.15|0.6755800000000001|0.0029|-0.21943|0.0239838|-945.222448|7.0555|7.0555
14j_a23|0.0|1|0.0|7.423568444|0|3.278390512|-0.006327927|5.351858133|-0.071396109|2|0.046283951|0.037350515|0.722606603|10.31321824|-0.055708465|2|0.0075222369999999|0.087218599|2|0.143567854|-0.091426449|0.864845456|0.5935522360000001|0.8454521620000001|-0.062203032|0.226990358|-40.35191855|-53.34139172|13.28905737|40.38957571|0.154547838|-0.034989992|8.620784882999999|83.17168000000001|0.7739671709999999|-26.17681598|64.88069411|-22.69846456|53.64097592|548.455847|-1066.827834|2175.598042|0.226032829|15.57933561|0.988615047|6597.039681|146.63044480000002|-692.0651337|0.017787992|599.5697147999999|11.53930239|0.0|0.0|1.0|1.0|3.39|3.41|0.05|26.0|-7.67|3.78|1.0|120.24|1.0|31.0|5.0|-6.31|429.47|0.0|0.0|0.0|2.66e-06|0.0|2.14e-08|9.18e-06|-0.07581|3.6671|3.72|3.6671|-1729.15999|670.6|0.3886|338.1|528.18|0.65128|0.3886|-0.2239699999999999|0.02207124|-1728.988797|8.3883|8.3883
12bf_a36|0.0|0|3.31325137|7.412764017000001|2|0.0|-0.00832865|5.351858133|-0.119979424|2|0.044197531|0.140577067|0.0|10.96022305|-0.0206090089999999|1|-0.004358975|0.359635716|1|-0.0480253509999999|-0.033696875|0.892249657|0.632625562|0.6791406640000001|-0.090461753|0.356652646|-58.26326838|-71.01192632|14.01562806|87.14111344|0.320859336|-0.037486972|9.026978489|0.0|0.7054709690000001|-37.52534442|86.28460578|-24.14405495|72.27889645|437.4108773|-1207.2027480000002|2522.341812|0.294529031|14.37031118|0.904134124|6271.550446|189.6959033|-777.5172959|0.02371294|593.6088758|15.27267945|1.0|0.0|1.0|0.0|4.72|0.0|0.14|17.0|-7.12|3.55|0.0|123.67|1.0|31.0|6.0|-6.8|417.41|0.0|1.0|0.0|0.000102|0.0|7.599999999999999e-08|3.17e-05|-0.0571299999999999|5.2319|3.66|3874.0|-1431.413697|670.85|0.4518|236.98|517.66|0.69292|0.4006|-0.2139|0.03299488|-1431.246893|8.2218|8.2218
15b_a50|0.0|1|0.0|7.934155233999999|1|4.112770601|-0.0045393|5.82008293|-0.05484142|1|0.032843915|-0.103807905|2.018777006|10.94501702|-0.124047802|2|0.005203263|-0.17223348|1|0.000882622|-0.216393362|0.8833003970000001|0.764606364|0.8209134840000001|-0.082576068|0.447220762|-47.20879251|-46.13641893|11.48191704|274.85729960000003|0.179086516|-0.028069672|6.564219549|0.0|0.639017342|-26.98929785|60.03646705|-16.04745006|58.69070955|469.3167805|-738.1827030000001|1692.3273379999998|0.3609826579999999|13.22671714|0.919348867|5205.2135960000005|206.3740238|-422.0195386|0.024313507|510.3677388|13.90004811|1.0|1.0|1.0|1.0|3.56|2.11|0.19|20.0|-5.72|2.71|0.0|105.46|2.0|27.0|4.0|-6.98|357.41|0.0|1.0|1.0|0.000654|0.0|1.92e-06|0.000687|-0.0333399999999999|4.0561|2.08|4.0561|-1160.4989460000002|613.37|0.1796|305.67|475.99|0.65917|0.1796|-0.20071|0.03528279|-1160.330621|7.1024|7.1024
36_a18|0.0|0|0.0|7.03438793|2|0.0|-0.006407141|4.844187086|-0.020339784|1|0.036625514|-0.05224259|0.0|10.94702093|0.003321395|0|0.000825855|-0.079553246|0|-0.010091893|0.0059061|0.780206307|0.721836103|0.804293867|-0.07777765|0.3847791889999999|-55.38202488|-56.82615305|6.722004572|110.8288932|0.195706133|-0.031922305|4.786442152|83.34177364|0.812056067|-39.43509046|65.59412783|-22.73046122|62.10402945|572.70209|-1477.479979|1547.485543|0.187943933|18.21710397|0.905426346|6799.65027|133.8265619|-1052.048147|0.0123136069999999|975.4099618|8.767974776|1.0|1.0|1.0|1.0|4.19|0.0|0.28|18.0|-9.16|3.73|1.0|146.24|1.0|35.0|3.0|-6.18|466.57|0.0|0.0|1.0|2.09e-06|0.0|6.87e-10|3.210000000000001e-07|-0.04991|3.1908|7.75|3.1908|-1493.686737|769.73|0.4674|388.57|636.33|0.69372|0.4674|-0.18124|0.02564498|-1493.333297|7.4949|7.4949
3h_a32|0.0|1|3.579396967|7.765993078999999|0|0.0|-0.005281944|5.733341277|-0.008243901|0|0.037731481|0.014517903|2.243113495|10.31100268|-0.111111111|3|0.003284804|0.025035542|0|-0.169197453|-0.2|0.834881529|0.8030743229999999|0.87880263|-0.07183387|0.30907784|-44.97387528|-55.27575363|6.98327435|76.38838542|0.12119737|-0.027590124|4.372100625|0.0|0.7734940029999999|-28.15732254|62.63332945|-17.27367301|51.95714963|550.2022886|-829.1363044|2911.160989|0.226505997|13.71739929|0.692036677|5187.525619|141.8112711|-519.1071084|0.011751781|593.0848817000001|7.357575822|1.0|1.0|1.0|1.0|3.65|3.88|0.35|19.0|-8.47|8.11|0.0|112.28|1.0|26.0|3.0|-4.29|382.55|1.0|0.0|1.0|5.8700000000000014e-09|0.0|3.37e-09|1.29e-06|-0.05318|3.5552|4.61|3.5552|-1790.6908030000002|676.22|0.2926|348.74|578.86|0.70257|0.2926|-0.20059|0.02690554|-1790.5004850000005|8.1549|8.1549
13f_a6|0.0|0|3.440154557|6.842683282|0|0.0|-0.006930367|4.727387819|-0.008507023|2|45.0|0.04505613|1.651047524|10.95053349|-0.049928822|1|-0.001446486|0.079490516|2|-0.028317736|-0.088948538|0.834167942|0.790249345|0.863222493|-0.073352505|0.176745407|-49.2635105|-62.41821579999999|12.46087045|62.42897239999999|0.136777507|-0.032802223|8.368715213|0.0|0.720711855|-33.08535238|75.61173794|-22.02995852|61.72438096|579.7398537|-1123.527884|3253.287533|0.279288145|15.13042752|0.6717890999999999|6128.208571|187.5697972|-754.5608419|0.0196449239999999|676.2770877|13.19352214|1.0|1.0|1.0|1.0|3.56|2.21|0.08|27.0|-10.18|5.01|0.0|123.82|0.0|32.0|5.0|-6.52|417.47|0.0|0.0|1.0|7.74e-06|0.0|6.59e-11|2.75e-08|-0.07786|4.8413|3.36|3139.0|-1347.301285|711.29|901.0|256.1|568.41|0.70541|0.0048|-0.2059099999999999|0.03437105|-1347.0794119999998|7.3768|7.3768
26_a20|0.0|0|0.0|6.842683282|0|1.877209467|-0.00578453|4.727387819|-0.104520106|2|0.0396875|0.1516835819999999|2.01129617|10.93106273|-0.033102079|1|0.003149352|0.249416844|2|-0.070815554|-0.055150498|0.8096894440000001|0.690530489|0.79337253|-0.0862808009999999|0.423153994|-58.21621279|-55.81998701|8.604974082|299.8332395|0.20662747|-0.0327795789999999|5.806030949|80.47551422|0.7848887259999999|-39.28020352|65.85953426|-22.11735334|66.82118688|535.3119506|-1172.219727|2534.075607|0.215111274|14.40103379|0.8952138340000001|6221.067002000001|145.1419493|-790.9313788|0.014879363|712.1606951|10.03954725|1.0|1.0|1.0|1.0|3.42|3.07|0.08|27.0|-9.18|4.5|0.0|125.0|1.0|32.0|4.0|-6.28|419.48|0.0|0.0|1.0|7.27e-06|0.0|6.64e-10|2.780000000000001e-07|-0.05097|4.8421|4.97|3.8894|-1352.315376|715.27|0.2081|256.05|543.96|0.68167|0.0814|-0.21226|0.03774288|-1352.098465|6.8827|6.8827
3m_a32|0.0|1|3.575728458|7.773594467000001|0|0.0|-0.006290106|5.733341277|-0.017268778|0|0.03962963|-0.0370712179999999|2.175099216|10.31100268|-0.078038283|3|0.000822186|-0.065422345|0|-0.0067207069999999|-0.126422018|0.872498916|0.6672533589999999|0.798023273|-0.084626325|0.317009723|-50.60363458|-56.15082133|8.029854976000001|92.61088121|0.201976727|-0.027127559|4.801577352|0.0|0.674468222|-30.25923462|67.1606709|-16.22134838|58.63348955|477.1904954|-729.9606772999999|2363.601309|0.325531778|13.31775015|0.882303773|5724.714257|194.65681730000003|-436.4914018999999|0.018412178|554.9424306|11.00984957|1.0|0.0|1.0|1.0|3.51|2.93|0.3|19.0|-7.38|7.02|0.0|110.36|1.0|27.0|4.0|-6.17|394.51|0.0|0.0|1.0|1.14e-06|0.0|4.190000000000001e-08|1.65e-05|-0.05731|3.5749|5.1|3.5749|-1863.502681|641.52|0.2952|346.82|484.34|0.7026600000000001|0.2952|-0.2056599999999999|0.0339106999999999|-1863.337677|7.6383|7.6383
4q_a46|0.0|0|0.0|7.832410927000001|1|2.151582577|-0.001250008|5.587248657999999|0.004704245|2|0.0462962959999999|-0.012611536|0.0|10.96363644|-0.081623022|1|0.012222698|-0.019471024|2|-0.15266708|-0.121752717|0.848935944|0.703627625|0.913550004|-0.052170875|0.258420996|-29.12008262|-39.09149156|8.099124333999999|38.31894407|0.086449996|-0.021010627|4.520667361|72.14599138|0.61955726|-16.25388148|49.37907349|-11.72744747|37.21920695|509.9138517|-586.3723734|1491.412605|0.38044274|11.78798551|0.952269544|4992.497361|212.350744|-327.2939568|0.018430997|554.3688216|10.28758193|1.0|1.0|1.0|1.0|3.95|3.16|0.38|17.0|-6.94|4.09|0.0|102.63|1.0|26.0|4.0|-6.54|348.44|0.0|1.0|0.0|0.000389|0.0|1.14e-07|3.97e-05|-0.03042|4.5296|2.57|4.5296|-1108.751283|606.7333|0.1432|273.72|510.13|0.69002|0.1432|-0.2207199999999999|0.02185677|-1108.566571|6129.0|6129.0
