molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|GATS1pe|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|FPSA5|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Lipinski|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|pIC50
3_a3|0.0|0|0|0.0|0.0|0|7.285506549|0|0.0|5.283203728999999|-0.114647585|1|0.034259259|-0.015653979|2.063441043|-0.3413621639999999|-0.007818326|0.0483259979999999|10.31154314|0.069435247|2|0.041786524|0.081380229|-0.599804962|1|0.913546349|0.123113049|0.8495058259999999|0.012617742|-45.05306124|5.753894372|0.246193521|112.2682304|-0.035057023|2.623868963|75.88125246|0.7000038270000001|-1.086767728|-22.30683222|55.67251784|-15.98657012|54.67064981|-495.58367360000005|1349.6286710000002|0.299996173|5.025797436|0.709760196|136.8031103|-225.9941764|0.023287455|10.6194566|1.0|1.0|1.0|1.0|3.11|20.0|5.0|4.07|121.17|1.41|0.0|0.0|88.36|0.0|2.0|21.0|3.0|-5.88|310.4|0.0|0.0|1.0|3.23|0.0|1.92|-1592.873593|491.26|370.38|0.2383|212.09|316.65|0.69206|-1592.792349|-0.14599|-1592.839065|5.93
12at_a36|0.0|1|0|3.4361495580000003|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.073048351|2|0.039952719|0.054794728|0.0|-0.653190113|-0.001148437|-0.076129505|10.95446888|-0.037590959|1|-0.136151085|-0.227404687|-0.48127276|1|0.817851296|-0.063825255|0.7767870459999999|0.029516069|-76.61315774|20.43891035|0.248143308|171.8311073|-0.037537878|14.1532755|80.75773169|0.6744421970000001|-2.102121151|-40.6250081|95.60375457|-25.99374995|79.10595873|-1455.649997|2388.600265|0.325557803|8.837213274|0.974034457|225.4381077|-1007.989912|0.027424543|18.99059683|1.0|0.0|0.0|2.0|4.9|17.0|2.7|1.67|95.5|1.89|1.0|0.0|135.03|0.0|7.0|33.0|6.0|-7.18|439.47|0.0|0.0|0.0|1.76|0.0|4.5|-1460.797444|733.29|322.81|0.4765|263.05|589.75|0.6802600000000001|-1460.549244|-0.15607|-1460.61293|7.1079
8a_a32|0.0|1|1|3.217128449|0.0|0|7.773594467000001|0|0.0|5.733341277|-0.056633919|0|0.04008547|-0.0281981579999999|2.059960334|-0.497414715|-0.003484915|-0.020716518|10.31100269|-0.128684642|3|-0.0852122769999999|-0.1534110109999999|-0.591393096|0|0.788133615|-0.2166242669999999|0.7507116140000001|0.018321589|-68.61558335|11.48993376|0.185446274|116.298071|-0.035678106|7.205629442999999|66.81560596|0.7490845290000001|-1.641192863|-32.82934751|79.73671389|-22.37464674|63.83886888|-1029.23375|3312.822051|0.250915471|7.420041446|0.923166883|157.3554684|-645.4586397|0.017733503|11.12113054|1.0|1.0|1.0|2.0|3.48|19.0|6.49|4.65|140.04|1.37|2.0|0.0|110.69|1.0|7.0|27.0|4.0|-5.76|397.52|1.0|0.0|1.0|4.07|0.0|4.98|-1880.732222|667.29|348.07|0.4315|348.07|566.07|0.70316|-1880.536478|-0.1445|-1880.595748|7.3468
47p_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|0.0|4.844187086|-0.04760181|0|0.037575758|0.025217016|0.0|-0.3775970529999999|0.00235332|-0.015960677|10.94701988|-0.049428094|0|-0.1736074389999999|-0.261349889|-0.441700685|0|0.72025564|-0.082977829|0.710266593|0.007989903|-61.12351185|5.913843751|0.1670454519999999|123.6411353|-0.030813794|4.377217987|48.48855261|0.818459442|-2.0645242|-37.85569728|69.19354871|-22.80728054|57.05881288|-1528.087796|1367.4309119999998|0.181540558|9.923659881|0.956223901|134.3699001|-1131.036542|0.01090303|8.070036862|1.0|0.0|1.0|2.0|4.29|18.0|3.65|3.34|76.5|3.13|3.0|1.0|144.53|0.0|9.0|35.0|3.0|-6.07|468.59|0.0|1.0|0.0|2.9|0.0|7.98|-1493.731375|795.43|387.01|595.0|387.01|732.84|0.6937800000000001|-1493.338659|-0.13118|-1493.407248|7.1938
27_a47|0.0|0|1|0.0|0.0|1|6.842683282|1|2.041063341|4.727387819|0.006768957|3|0.0304347829999999|-0.067535989|1.807806182|-0.207000956|0.001861676|0.0427469459999999|10.95005714|0.013336016|1|-0.077485193|-0.157688306|-0.280944221|2|0.6636125860000001|0.023325573|0.634406338|0.016506051|-50.87821306|10.56549582|0.153530114|98.27436776|-0.028494622|6.762956126000001|3.180329084|0.700732763|-1.510214943|-25.8313393|63.02085767|-18.2393594|50.9207639|-966.6860481|2181.236691|0.299267237|7.083168776|0.906398657|191.5604557|-618.7741154|0.018969968|12.14264461|1.0|0.0|1.0|2.0|3.37|21.0|4.18|5.07|67.66|3.11|2.0|0.0|125.17|0.0|5.0|31.0|5.0|-6.34|436.91|0.0|0.0|1.0|3.91|0.0|2.97|-1778.078632|673.27|325.21|0.4007|251.19|517.82|0.69381|-1777.830739|-0.1578|-1777.891054|5.6
22_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1.987636054|5.4161004020000005|-0.115883451|1|0.044357639|0.004808337|0.0|-0.257448045|0.004765062|-0.2078428719999999|10.94586213|-0.023072107|1|0.021636871|0.034720243|-0.3877007|1|0.774689758|-0.037423832|0.755510052|0.010702353|-43.23011833|5.1432274630000006|0.138796849|66.70156956|-0.036468635|2.47167963|0.0|0.8444670409999999|-1.349339509|-21.92150631|48.65880447|-17.52572365|50.75888571|-648.451775|1477.437886|0.155532959|5.495481464|0.772804341|74.7444381|-311.62631919999995|0.011296354|5.428686137000001|1.0|0.0|0.0|1.0|3.3|17.0|3.19|3.54|50.94|2.09|0.0|0.0|87.12|0.0|2.0|22.0|3.0|-5.91|289.33|0.0|1.0|1.0|2.81|0.0|3.38|-934.240411|519.39|305.85|0.1675|277.43|400.29|0.65771|-934.12356|-0.16754|-934.171365|7.3279
10_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|2.146166934|5.4161004020000005|0.005483539|2|0.038699764|0.00941601|2.149387791|-0.159792527|0.01107733|-0.122141977|10.92992762|-0.090413559|1|-0.083887216|-0.132895939|-0.241683916|2|0.6990620390000001|-0.150288496|0.6799081490000001|0.014582852|-45.97324097|8.440134933|0.078346981|45.34497624|-0.027007048|4.884907049|64.26218096|0.744529685|-1.350352423|-17.08910641|54.09964719|-15.63090193|37.96666686|-781.5450965|2064.276654|0.255470315|5.759414166|0.945033425|147.85886159999998|-452.3357957|0.014040792|8.126406226|1.0|1.0|1.0|0.0|3.46|21.0|4.93|4.81|52.83|2.53|2.0|0.0|111.38|0.0|4.0|28.0|4.0|-5.83|370.45|0.0|1.0|1.0|3.9|0.0|3.34|-1183.790554|619.99|340.01|0.1792|249.6|470.02|0.7038399999999999|-1183.54701|-0.15561|-1183.602045|7.0555
14_a15|0.0|0|0|0.0|0.0|0|0.0|0|0.0|0.0|-0.0455566929999999|2|0.037073171|-0.033982971|0.0|-0.374014235|0.001740635|-0.053931584|10.9597359|-0.015736888|0|-0.120626133|-0.184255041|-0.3848940629999999|2|0.8310685940000001|-0.028227917|0.7933685340000001|0.014672137|-58.79722871|9.403293601|0.112910954|72.36402409|-0.032888795|6.026520371|2.923143027|0.770309725|-1.743106111|-26.20964538|68.59458198|-21.0782518|50.29869851|-1117.1473460000002|2731.841165|0.229690275|6.040010666000001|0.685538423|147.2072638|-715.9737342999999|0.015286995|9.797353271|1.0|0.0|1.0|1.0|3.56|24.0|5.32|6.3|56.27|2.87|2.0|0.0|119.95|0.0|6.0|30.0|4.0|-4.97|397.47|1.0|0.0|1.0|4.7|0.0|5.16|-1281.0669369999998|689.8|342.41|0.3131|278.5|584.18|0.7055899999999999|-1280.809256|-0.14997|-1280.87015|7.5229
9r_a24|0.0|1|0|2.950959457|0.0|0|6.605297921|0|0.0|4.59511985|0.013567512|3|0.024179894|-0.17821765|0.0|-0.264490176|0.007861194|0.064425793|10.96129392|-0.043274854|1|-0.179075526|-0.2920573039999999|-0.3018627239999999|3|0.786430472|-0.083458647|0.7526889940000001|0.015557618|-54.99020696|10.4302588|0.158284162|106.1180928|-0.025821921|6.992734796000001|89.36724924|0.6152148279999999|-1.394383716|-27.82142546|70.79264457|-17.31173182|51.92828155|-934.8335183|958.7578093|0.384785172|9.672636984|0.898988412|257.9706516|-626.7383196000001|0.02357068|15.80243761|1.0|1.0|1.0|1.0|3.53|23.0|4.23|3.93|79.82|1.02|2.0|0.0|116.9|0.0|8.0|30.0|6.0|-6.83|400.48|0.0|0.0|0.0|2.98|0.0|1.82|-1294.451958|713.25|289.16|0.3398|277.23|616.11|0.6204|-1294.201456|-0.1676099999999999|-1294.263358|7.9586
17_a4|0.0|0|0|0.0|-4.533317957|1|7.535296702|1|1.690442177|5.4161004020000005|-0.319716072|1|0.043084795|-0.01849014|0.0|-0.25315101|0.001892883|-0.3948966229999999|10.94611837|-0.094767116|1|-0.0179434139999999|-0.07155304|-0.392770755|1|0.49887819|-0.12969185|0.484393047|0.01061251|-46.06264282|5.472562628|0.111208775|57.34712812|-0.042181562|2.822041259|0.0|0.861696586|-1.5185362180000002|-23.59250328|52.67753395|-21.75180355|51.22364842|-783.0649279|1658.726841|0.138303414|5.923504372999999|0.798764653|71.31904507|-403.8037909|0.012827738|6.61489113|1.0|0.0|0.0|0.0|3.31|17.0|4.59|6.26|30.71|3.66|1.0|0.0|85.09|0.0|3.0|25.0|6.0|-5.56|345.29|1.0|0.0|1.0|4.29|0.0|4.44|-1255.968357|527.39|285.92|0.2045|285.92|413.28|0.47353|-1255.881628|-0.17559|-1255.932407|6057.0
14m_a23|0.0|0|1|0.0|-4.405643132|2|7.423568444|0|3.1160758160000004|5.351858133|-0.272389934|2|0.0431917209999999|0.028217372|0.665608656|-0.482182526|0.001027627|-0.034213923|10.3132176|-0.050626415|2|-0.07256543|-0.226146643|-0.527662006|2|0.560094237|-0.072906704|0.5415996160000001|0.017992415|-62.09952738|12.51396625|0.0741882|51.59888942|-0.039285786|8.703631619|0.0|0.7958339090000001|-1.964289314|-35.21393496|74.61692699|-27.32379205|63.1440955|-1366.189602|2263.262957|0.204166091|8.595073462|0.911438824|142.0002583|-950.2032192|0.017997351|12.51739962|1.0|1.0|1.0|1.0|3.51|26.0|4.42|6.19|105.02|3.82|2.0|1.0|125.29|0.0|6.0|34.0|7.0|-6.06|479.48|1.0|0.0|0.0|4.41|0.0|4.2|-1966.945041|707.56|337.15|0.3335|337.15|572.31|0.65552|-1966.721362|-0.15208|-1966.785519|8.5171
SB431542_a8|0.0|1|0|3.172627551|0.0|1|7.535296702|1|1.4114120369999998|5.4161004020000005|-0.1950388569999999|1|0.041909722|0.096884952|0.0|-0.721718925|-0.0075336219999999|-0.029382296|10.94951956|-0.0453332859999999|1|0.055198015|0.089375589|-0.494976661|1|0.76592324|-0.072891515|0.7318727540000001|0.034730361|-74.57768059|20.78806656|0.434670151|260.1744351|-0.048754953|12.44282236|89.26670319|0.7608280590000001|-2.242727845|-45.98111161|89.64885355|-29.18257067|97.60813043|-1342.398251|1947.072021|0.239171941|7.360028263999999|0.908729075|143.157805|-803.5005528|0.025179219|15.07117296|0.0|1.0|0.0|2.0|3.35|23.0|3.13|2.72|112.23|1.9|1.0|0.0|109.21|0.0|4.0|30.0|5.0|-7.04|400.39|0.0|0.0|0.0|2.58|0.0||||||||||||4.1019
4m_a46|0.0|0|0|0.0|0.16407746|1|7.825245291|1|2.12888511|5.587248657999999|0.051308728|1|0.041865079|-0.302054595|0.0|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|0.007901235|1|-0.017992096|-0.029022201|-0.098201489|1|0.615482006|0.011235955|0.626578283|0.010905551|-35.43866734|5.74716122|0.051026123|26.89046601|-0.0224155999999999|3.028720082|35.77391986|0.733236381|-1.008702005|-18.69640205|41.88525631|-11.81288911|41.22460182|-531.5800101|1639.260563|0.266763619|5.329061873000001|0.8622201970000001|140.5828543|-280.1395315|0.012232753|6.446588969|1.0|1.0|1.0|0.0|3.59|17.0|4.25|4.63|54.5|2.5|1.0|0.0|98.69|0.0|2.0|25.0|3.0|-5.68|328.41|0.0|1.0|1.0|3.59|0.0|3.45|-1031.109224|558.63|285.18|0.2465|205.21|468.63|0.68505|-1030.929791|-0.18308|-1030.980844|5.8901
13g_a6|0.0|1|0|3.457632039|0.0|0|6.842683282|0|0.0|4.727387819|0.004767264|2|0.043020833|0.03536788|1.648997541|-0.381325604|-0.002407131|0.073394284|10.95053423|-0.080022038|1|-0.12414699|-0.215607882|-0.46487852|2|0.836982172|-0.144664763|0.789769968|0.017637229|-64.02222283|12.28038897|0.128027951|89.14285747|-0.0323525729999999|8.550546653|0.0|0.7357333540000001|-1.747038966|-35.98038956|76.50577593|-22.52633766|63.95581946|-1216.422234|3916.754765|0.264266646|7.968172425|0.7999971709999999|184.0026638|-846.9662551000001|0.017929016|12.48355309|1.0|1.0|1.0|2.0|3.61|27.0|5.41|4.79|103.17|1.13|2.0|0.0|128.63|0.0|6.0|33.0|5.0|-6.31|431.49|0.0|0.0|1.0|3.47|0.0|3.83|-1386.573241|739.55|381.82|0.8442|207.09|592.49|0.7034100000000001|-1386.3020800000002|-0.1327|-1386.364067|6.9245
47u_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|0.0|4.844187086|-0.0872206669999999|0|0.035393939|0.008108241|0.0|-0.633589579|-0.000829573|0.031337464|10.94702032|-0.033209663|0|-0.126628013|-0.1904128389999999|-0.539738821|0|0.664796402|-0.053126304|0.646724968|0.02068926|-64.32800179|14.42377665|0.258933526|180.5187465|-0.0344062|10.0557163|77.59162925|0.721837463|-2.029965788|-43.92035521|79.06741651|-23.98671253|77.42251040000001|-1415.216039|1415.590236|0.278162537|9.18142206|0.937307962|193.9244919|-986.6355633|0.021142007|14.73941472|0.0|1.0|0.0|2.0|3.98|18.0|3.15|3.02|99.56|2.95|3.0|1.0|133.53|0.0|8.0|34.0|4.0|-6.31|455.51|0.0|0.0|0.0|2.6|0.0|9.34|-1510.153552|738.53|397.57|0.5849|397.57|646.45|0.69143|-1509.771642|-0.12717|-1509.839543|5.7055
12a_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.02919335|2|0.040166667|-0.096804291|0.0|-0.3557214489999999|0.005050384|0.009586623|10.31162903|-0.094932667|1|-0.053309522|-0.094526372|-0.454270252|1|0.8421237309999999|-0.171895425|0.7961424690000001|0.016292604|-60.22802588|10.10177981|0.163785284|101.5505506|-0.037665934|6.263330101|0.0|0.805190202|-1.845630786|-29.59731695|69.45678454|-23.35372432|57.83766054|-1144.332492|2256.680391|0.194809798|7.362386058999999|0.88607758|120.786445|-709.5118166|0.014884556|9.228758655|1.0|1.0|0.0|1.0|4.65|17.0|3.84|2.62|81.65|2.82|2.0|0.0|127.28|0.0|5.0|29.0|4.0|-5.98|398.48|0.0|0.0|0.0|2.63|0.0|3.82|-1575.745502|668.81|355.41|0.1866|245.76|507.17|0.68599|-1575.538241|-0.1481|-1575.597759|7.9469
12a_a40|0.0|0|0|0.0|0.0|1|7.515889085|0|1.784989449|5.4161004020000005|-0.012791297|0|0.036587302|0.17758258|0.8332127109999999|-0.14667395|0.01039129|0.100414476|10.31197265|-0.226763788|2|0.018655637|0.031326603|-0.4764003679999999|0|0.58630452|-0.375724138|0.525051106|0.011766311|-38.17175304|6.001293955|0.059120235|30.15370934|-0.033799|3.060902482|49.24750281|0.85136964|-1.047769006|-16.73754566|43.65970865|-17.23885621|38.81741016|-534.4045424999999|600.1247016|0.14863036|7.563170499|0.908597808|75.8074911|-272.5679167|0.010759845|5.487955617999999|1.0|1.0|0.0|0.0|3.2|20.0|5.33|5.43|58.43|4.34|1.0|0.0|91.76|0.0|2.0|22.0|2.0|-4.56|346.23|0.0|1.0|1.0|4.78|1.0|5.01|-2097.8163050000003|530.55|400.39|0.3701|400.39|429.21|0.6998800000000001|-2097.7296100000003|-0.12895|-2097.779499|5.7501
1m_a5|0.0|1|0|2.934162514|0.0|0|6.605297921|0|0.0|4.59511985|-0.005518104|2|0.026339869|-0.07112464|0.0|-0.096417794|0.006422789|-0.10797859|10.94856032|-0.011848312|1|0.042813643|0.07132816|-0.2274929269999999|2|0.691858366|-0.022280685|0.63664685|0.009030414|-37.65438054|4.7571353730000006|0.117604448|61.95289543|-0.028977918|2.506013299|0.235629561|0.73847373|-1.072182971|-19.69180207|46.74648368|-15.26528941|42.13785007|-564.8157081|841.0375686000001|0.26152627|6.911100301|0.932913201|137.7695311|-297.5394992|0.0172594319999999|9.092103139|1.0|0.0|1.0|1.0|2.69|23.0|5.11|4.85|54.46|2.4|1.0|0.0|95.5|0.0|3.0|24.0|3.0|-5.71|332.79|0.0|1.0|1.0|3.63|0.0|3.48|-1410.88022|553.42|281.89|0.5497|265.61|423.2|0.45426|-1410.783167|-0.1778|-1410.833395|7.3665
4b_a46|0.0|0|0|0.0|0.206072846|1|7.825245291|1|2.189591837|5.587248657999999|-0.022119857|2|0.047736111|-0.082722572|0.0|-0.058945144|0.012332859|-0.135121207|10.96200942|-0.111103941|1|-0.079238184|-0.123416853|-0.16915334|2|0.6901151990000001|-0.153841155|0.69830739|0.007568202|-38.30877966|4.127907383|0.064754938|35.31914031|-0.0229342729999999|2.251475261|56.7922535|0.8104680259999999|-1.123779397|-15.59093155|42.65239101|-12.50898928|32.7126858|-612.9404746|1750.333702|0.189531974|5.76401157|0.751274223|103.3759991|-334.31474760000003|0.007963679|4.343611349|1.0|0.0|1.0|0.0|3.9|17.0|4.69|4.77|43.6|2.58|1.0|0.0|101.7|0.0|2.0|25.0|3.0|-5.67|332.44|0.0|1.0|1.0|3.76|0.0|3.98|-1033.535029|588.79|272.4|0.1784|272.4|508.79|0.68682|-1033.3243619999998|-0.19082|-1033.378455|6.2612
13_a1|0.0|1|0|3.409865599|0.0|0|7.423568444|1|0.0|5.351858133|-0.144782061|1|0.036382114|0.1129747169999999|0.0|-0.597786194|-0.008672236|-0.0594321759999999|10.94989555|-0.084271845|1|-0.07665159|-0.120034915|-0.485427571|1|0.87703849|-0.150485437|0.833702788|0.033737733|-62.04288975|19.62059449|0.320539533|186.4137189|-0.040302516|11.41059871|528.3795274|0.7082629840000001|-1.813613202|-37.76773325|77.55889436|-23.43842502|84.56244352|-1054.729126|1786.445642|0.291737016|7.493979856|0.912824292|169.6632599|-613.3907313999999|0.026679865|15.51600461|1.0|1.0|1.0|2.0|3.35|23.0|4.75|3.87|80.26|1.74|1.0|0.0|104.88|0.0|4.0|28.0|5.0|-6.48|371.39|0.0|0.0|1.0|3.23|0.0|3.17|-1238.367298|613.52|359.55|0.5339|304.01|472.52|0.69782|-1238.174491|-0.13921|-1238.22919|6585.0
4_a18 (SD-208)|0.0|0|0|0.0|0.0|0|0.0|2|0.0|0.0|-0.113324634|3|0.040864198|-0.020226647|0.0|-0.498304229|-0.018723101|-0.009648044|10.95382003|-0.056245435|0|-0.15379315|-0.3630339729999999|-0.564165402|1|0.773173718|-0.098971722|0.721664823|0.0211761979999999|-51.27494074|10.90456851|0.22090326|113.7529353|-0.034985357|5.615248385|0.0|0.602029021|-1.2944582059999998|-20.652731600000003|69.63488061|-18.01551972|51.01127638|-666.5742296|1822.914738|0.397970979|6.239898178|0.831728055|204.9329964|-343.2487827|0.035654206|18.35993987|0.0|1.0|1.0|1.0|2.77|22.0|3.54|4.44|76.48|2.02|1.0|0.0|92.87|0.0|3.0|25.0|6.0|-6.31|352.75|0.0|0.0|1.0|3.11|0.0|2.58|-1542.276332|537.47|378.26|0.2761|239.56|396.17|0.69028|-1542.15786|-0.13588|-1542.207472|7.0969
18_a31|0.0|1|0|3.281949877|0.0|0|7.401841579|0|0.0|5.351858133|-0.138136629|0|0.0427124179999999|-0.051184519|0.0|-0.640807491|-0.009923585|-0.001973566|10.31169929|-0.096301845|2|-0.065041042|-0.107017926|-0.604728055|0|0.868704545|-0.1647054359999999|0.838968212|0.014467496|-75.99442464|8.49194438|0.27411287|160.8952371|-0.040279446|4.984491996|0.0|0.7774768320000001|-1.81257508|-40.61741697|85.81723707|-23.64270989|77.69074057|-1063.9219449999998|1935.374782|0.222523168|7.076684189|0.8155571290000001|130.6137795|-624.4871824|0.01673486|9.822812434|1.0|1.0|1.0|3.0|3.41|16.0|4.9|3.48|119.14|0.75|1.0|0.0|99.32|0.0|7.0|25.0|4.0|-6.72|356.44|0.0|0.0|1.0|2.89|0.0|4.81|-1465.4803960000002|630.26|317.05|444.0|247.51|541.33|0.70058|-1465.300904|-0.16212|-1465.359325|6.8861
A8301_a51|0.0|0|0|0.0|0.0|1|6.86171134|0|1.700610355|4.727387819|-0.028789626|2|0.039058957|0.078523314|1.987294898|-0.242873103|0.00740124|-0.012770742|10.31321735|-0.1227504419999999|1|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|2|0.7595189840000001|-0.21474885|0.7234449559999999|0.008152073|-50.67621589|5.293803823|0.065260105|42.37868986|-0.032775831|3.437697042|78.46116212|0.854959635|-1.6387915469999998|-23.3177516|56.90163721|-21.28401067|41.20144811|-1064.200534|2461.663545|0.145040365|6.890532887999999|0.922911768|94.18649643|-691.0718926|0.009586697|6.225421319|1.0|1.0|1.0|1.0|3.49|27.0|5.5|5.52|87.72|3.35|2.0|1.0|129.04|0.0|5.0|31.0|3.0|-5.31|421.52|0.0|0.0|1.0|4.58|0.0||||||||||||7.9208
18a_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.02919335|2|0.040166667|-0.041327798|0.0|-0.353677943|0.005050384|-0.01286191|10.31163887|-0.094932667|1|-0.053309522|-0.094526372|-0.452377064|1|0.8421237309999999|-0.171895425|0.7961424690000001|0.017060045|-59.38972262|10.62073502|0.14081879|87.66676984|-0.036990859|6.611941026|0.0|0.7904991659999999|-1.812552105|-28.08889239|69.35818061|-23.02866795|55.73981304|-1128.40473|2814.429655|0.209500834|7.050626413|0.8050400790000001|130.4247923|-702.4886239|0.016012295|9.968457988|1.0|1.0|0.0|1.0|4.75|17.0|3.84|2.62|81.65|2.82|2.0|0.0|127.28|0.0|5.0|29.0|4.0|-5.98|398.48|0.0|0.0|0.0|2.63|0.0|3.82|-1575.755101|665.12|357.18|0.3781|357.18|508.08|0.69033|-1575.54671|-0.1418|-1575.604922|7.6108
12g_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.0|5.351858133|0.024086432|2|0.039951691|-0.037395048|0.0|-0.574592016|0.001371944|0.007330206|10.31162838|-0.049719762|1|-0.084317059|-0.152855196|-0.539112991|1|0.817497287|-0.0885760969999999|0.770326886|0.027436565|-70.11305057|18.59520651|0.216337219|146.623137|-0.040568357|12.60295167|237.7754135|0.7743107290000001|-2.068986201|-39.593913|83.29752441|-27.49531395|77.01461557|-1402.261011|2482.668258|0.225689271|8.694447089|0.8484671109999999|152.961516|-950.3862054|0.019453222|13.18447384|1.0|1.0|0.0|1.0|4.67|17.0|3.4|2.48|114.67|2.06|2.0|1.0|133.52|0.0|6.0|32.0|6.0|-6.22|439.49|0.0|0.0|0.0|2.36|0.0|3.88|-1743.174676|717.55|348.35|0.2449|244.53|577.31|0.68366|-1742.965961|-0.15077|-1743.029147|8.0334
14d_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|3.405551724|5.351858133|-0.026530366|2|0.043538647|0.03253552|0.758207139|-0.288522152|0.01269616|-0.019307114|10.313217800000002|-0.054430189|2|-0.074441567|-0.136106024|-0.4483522929999999|2|0.725800261|-0.088996384|0.6906097959999999|0.018596017|-51.58357156|12.25371621|0.078305538|51.59888942|-0.032878563|8.074501042|83.40396369|0.790346608|-1.6439281280000002|-23.33262837|61.49227899|-21.66510006|47.66288948|-1083.255003|2261.37838|0.209653392|7.832720777|0.833166062|138.1496441|-713.8033475|0.015037275|9.908707432|0.0|1.0|1.0|1.0|3.52|26.0|3.88|4.33|105.02|3.24|2.0|1.0|125.25|0.0|5.0|31.0|4.0|-6.1|425.51|0.0|0.0|0.0|3.8|0.0|3.79|-1669.224874|696.21|3688.0|0.3807|336.18|554.84|8.1555|-1668.983743|-0.14894|-1669.045136|8.4001
1h_a5|0.0|1|0|2.9516097130000003|0.0|0|6.605297921|0|0.0|4.59511985|-0.009075016|2|0.026339869|-0.02598568|0.0|-0.085074391|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|1|0.034752304|0.0578378779999999|-0.20140246|2|0.71274658|-0.082079343|0.6977404359999999|0.008798715|-36.2462047|4.588992214|0.119359774|62.25239147|-0.027798699|2.393400474|0.484419999|0.7450549759999999|-1.111947978|-18.38824808|44.51475742|-14.49848188|39.84574434|-579.9392753|819.6979313999999|0.2549450239999999|6.711386288|0.958891501|132.96722079999998|-302.4687931|0.01585373|8.268552715|1.0|0.0|1.0|1.0|2.8|23.0|4.99|4.51|54.46|2.13|0.0|0.0|95.45|0.0|3.0|24.0|3.0|-5.77|312.37|0.0|1.0|1.0|3.43|0.0|3.17|-990.6032645|556.57|284.03|0.3333|266.52|430.83|0.57155|-990.472129|-0.17797|-990.523098|7.5528
19_a3|0.0|1|0|2.917217813|0.0|0|6.605297921|0|0.0|4.59511985|-0.030657|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|0.036226415|1|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|0.064690027|0.687139108|0.0116401719999999|-40.8473715|5.419662458|0.146982098|68.43484547|-0.032585664|2.523394126|0.0|0.75798185|-1.140498238|-14.67073822|48.55416845|-15.17188084|36.92898885|-531.0158295|869.7868956|0.24201815|5.342307798999999|0.911365749|112.6836188|-247.2409002|0.016552404|7.706796952|1.0|0.0|1.0|1.0|2.81|21.0|3.9|3.39|67.35|1.18|0.0|0.0|85.32|0.0|2.0|22.0|4.0|-6.5|287.32|0.0|1.0|1.0|2.45|0.0|2.43|-929.2608626|499.93|314.28|0.3006|314.28|362.92|0.67351|-929.14689|-0.16303|-929.193831|7.6383
