molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC1i|n6aHRing|GATS1are|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|FNSA4|WNSA5|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
14r_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|1.197963203|5.351858133|2|0.045277778|0.014148395|0.7087588690000001|-0.322513347|0.007671236|-0.079935667|10.31321824|2|0.0075222369999999|-0.17267308|2|0.616699629|-0.1050445769999999|0.5935522360000001|1|-0.062618931|-0.085881409|0.375360556|0.019185345|-40.32463891|-55.30494931|12.35476415|-0.03654528|-35.61466281|55.62948521|0.7882228370000001|66.31173073|-23.53402098|52.67940305|0.4661909429999999|2945.137191|557.8203557999999|-1106.098986|2306.754114|0.211777163|14.15357616|6744.848704999999|136.37788909999998|-371.2130393|1403.282085|599.5697147999999|11.00678143|0.0|1.0|3.47|3.06|0.05|-7.67|4.58|105.02|3.4|2.0|1.0|1.0|5.0|31.0|-6.31|0.0|0.0|0.0|2.66e-06|7.73e-06|0.00332|0.0|0.0|2.14e-08|-0.06842|3.72|3.1797|-1729.1326809999998|389.92|208.71|0.68115|-1728.924789|0.0008|6.2620000000000005|-0.22378|0.02296354|-1728.98403|8.8722|5.0|8.2684|8.2684
15_a15|0.0|0|0|0.0|0.0|0|0.0|1|1.435688991|0.0|3|0.029814815|-0.063032481|0.0|-0.395472407|0.001806571|0.000676845|10.95980315|0|0.003766915|-0.272482143|2|0.843715005|0.003774415|0.796300317|0|-0.061884697|-0.091075463|0.7028760070000001|0.020649569|-41.11675625|-60.51136736|13.71976186|-0.031405332|-40.20430373|4.306196778|0.702544178|73.99578515|-20.86598874|54.83651811|0.435723718|3027.719888|596.1118717|-1210.227347|2868.890383|0.297455822|11.8273735|7039.747576999999|197.6323578|-269.1443943|1722.635223|830.7967967000001|13.48441779|1.0|0.0|4.04|4.34|0.07|-8.9|6.69|59.51|2.52|2.0|0.0|1.0|6.0|34.0|-5.26|1.0|0.0|0.0|4.77e-07|7.970000000000001e-07|0.000357|0.0|0.0|1.27e-09|-0.03786|5.04|2582.0|-1450.725355|480.19|335.38|0.70572|-1450.398033|0.0066|1.6365|-0.1475|0.02849263|-1450.462493|2.9566|109.0|6.9626|6.9626
16j_a32|0.0|1|1|3.359912013|-0.082980188|0|7.765993078999999|0|0.609420735|5.733341277|0|0.046788618|-0.0667943999999999|2.076106145|-0.778815477|-0.002456725|-0.135618491|10.31100263|3|-0.00030659|-0.202656848|0|0.79965447|0.032797932|0.762429418|1|-0.07651119|-0.106897203|0.509776381|0.023266265|-54.71915795|-76.45058155|16.63953228|-0.034287782|-54.6758122|45.81893652|0.699790508|91.93816239|-24.52188465|71.35869023|0.442735754|2830.682695|590.7291534|-1299.659886|3448.428146|0.3002094919999999|13.20372234|6507.757122|214.7033741|-285.7717513|1857.212797|701.9321161|15.48758085|1.0|1.0|3.86|3.38|0.33|-7.77|5.24|149.27|1.57|3.0|0.0|1.0|8.0|30.0|-5.73|1.0|0.0|0.0|3.56e-08|3.89e-06|0.00172|0.0|0.0|1.7e-08|-0.05016|5.5|3629.0|-2034.593521|341.65|341.65|0.70207|-2034.344833|0.2907|3.4656|-0.2002799999999999|0.0283671|-2034.408854|4.0992|9.0|8.0315|8.0315
galu_a46|0.0|0|0|0.0|0.0|1|7.535296702|1|1.343828866|5.4161004020000005|2|0.039550827|-0.090581301|1.721297609|-0.327651527|0.002865697|-0.094815394|10.92740177|1|0.003107816|0.0481706809999999|2|0.702976795|-0.173285585|0.6848692759999999|1|-0.0910072869999999|-0.089050651|0.5235416979999999|0.01235603|-50.93538037|-49.84028137|6.915480101|-0.03220981|-27.89483984|68.43088526|0.7832175929999999|57.65745491|-18.02733582|57.85086047|0.468241745|2501.785113|427.4851161|-847.2847833999999|1755.2047|0.2167824069999999|12.12170938|5641.451892|121.3297832|-317.0250717|1081.799989|542.7276591|7.817173532999999|0.0|1.0|3.27|2.75|0.18|-7.13|3.51|86.69|1.84|1.0|0.0|1.0|3.0|28.0|-6.86|0.0|0.0|1.0|0.0001409999999999|0.000102|0.0375|0.0|0.0|7.45e-08|||||||||||||||51.0|7.2924|7.2924
1_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|1|0.6195934120000001|4.727387819|2|0.034166667|-0.004409693|2.194605012|-0.248199745|-0.006610844|0.038572075|10.33805862|0|-0.005006707|0.08803837|2|1.005427002|0.057919092|0.943582278|1|-0.098872259|-0.0925710269999999|0.521474118|0.008036786|-45.44133321|-42.54530997|3.693677623|-0.034105115|-19.55367089|0.0|0.7920857179999999|49.05980305|-15.67458788|49.13501083|0.4490711529999999|2012.9704|356.76228530000003|-595.6343396000001|1162.737831|0.207914282|9.046658216|4510.611026|95.55665364|-268.4830832|751.9821735|373.1494221|6.514493077999999|1.0|1.0|3.83|0.0|0.18|-5.77|1.85|77.1|1.52|0.0|0.0|2.0|2.0|22.0|-6.87|0.0|0.0|0.0|0.0008529999999999|0.000503|154.0|0.0|0.0|1.69e-06|-53.0|2.08|3.8645|-1273.290432|320.83|210.84|0.68912|-1273.1763970000002|0.0096|2.2332|-0.21886|0.02599563|-1273.22339|3.4319|724.0|6.1403|6.1403
13a_a6|0.0|1|0|3.417162147|0.0|0|7.412764017000001|1|1.430639975|5.351858133|1|0.041767677|0.031837397|0.0|-0.602500119|-0.00460563|0.0015242189999999|10.95129557|1|-0.00194781|-0.180339002|1|0.850080948|-0.091892803|0.8013954109999999|0|-0.094081761|-0.113446379|0.22670695|0.031866842|-61.52313164|-74.18628740000001|20.83876732|-0.040840697|-48.51283287|554.4922449|0.759912392|87.37044493|-26.70706346|82.36189896|0.467070451|2820.31296|506.474367|-1335.353173|2626.396685|0.240087608|15.08351934|6019.922535|157.0011174|-339.9303794|1757.246214|627.4287311|13.18415753|1.0|1.0|3.53|3.2|0.12|-9.01|4.32|95.85|1.29|2.0|0.0|1.0|5.0|31.0|-6.1|0.0|0.0|1.0|3.11e-06|1.02e-05|0.00417|0.0|0.0|9.77e-10|-0.05018|4.04|3651.0|-1350.057702|339.59|206.87|0.70072|-1349.834826|0.2697|7.7145|-0.19987|0.02818646|-1349.895534|9.2157|46.0|7.3372|7.3372
8h_a8|0.0|1|0|2.975382653|0.0|1|7.05012252|0|1.3918396709999998|4.844187086|0|0.046205674|0.008138299|0.0|-0.485274006|-0.007796225|-0.085125857|10.94341368|1|-0.007036544|0.254819201|0|0.578166105|0.010682683|0.56916135|0|-0.122706004|-0.11302328|0.273425421|0.0111998669999999|-72.14530885|-66.4523265|6.58499063|-0.048805507|-39.07081527|53.78973456|0.918315905|70.94463092|-28.69532281|78.73029948|0.451435543|2623.688756|354.18563860000006|-1262.594204|2019.780061|0.081684095|13.58738632|5956.417906000001|48.02637252|-491.8998117|1374.901814|485.8626377000001|4.492304417|0.0|0.0|3.11|2.73|0.0|-7.95|4.72|80.88|4.11|2.0|0.0|1.0|4.0|29.0|-5.98|0.0|0.0|0.0|6.11e-06|1.01e-05|0.00395|0.0|0.0|1.13e-08|-0.06344|7.71|3.7327|-1361.618499|332.16|258.25|0.69844|-1361.455676|272.0|3.4779|-0.21819|0.03330037|-1361.5113789999998|4.4356|11.59|4.9359|4.9359
12o_a36|0.0|1|0|3.444418304|0.0|0|7.412764017000001|2|1.297042837|5.351858133|2|0.040770975|0.03842353|0.0|-0.613501857|-0.00233752|-0.059733192|10.96036596|1|-0.000472698|-0.213993335|1|0.859938421|-0.01854899|0.817582774|0|-0.082048664|-0.10624773|0.514457955|0.023402195|-59.0895896|-76.51720886|16.85373064|-0.03541591|-55.10596064|112.1259723|0.666462845|95.66406176|-25.50573629|75.94332024|0.469699889|3009.981519|546.7667677000001|-1453.826968|2778.220342|0.333537155|13.80895167|6622.134304|240.2059039|-239.7655413|2181.407379|757.7532208|19.1468529|0.0|1.0|4.97|0.0|0.17|-6.93|1.65|98.3|1.49|1.0|0.0|1.0|7.0|33.0|-7.66|0.0|0.0|0.0|0.000292|0.000227|0.0997|0.0|0.0|1.1800000000000001e-07|-0.05456|4.5|3.8726|-1440.926241|320.16|238.77|0.67273|-1440.671057|0.2888|4.9237|-0.21151|0.04371335|-1440.734965|6.6471|0.04|7.3979|7.3979
21_a34|0.0|0|0|0.0|0.0|1|8.002694162000001|2|1.425532331|5.860786223|1|0.036880342|-0.125881566|0.0|-0.7020096440000001|-0.001643445|-0.004734657|10.94874873|1|0.00130996|-0.407759867|1|0.702772307|-0.015568862|0.660871869|0|-0.09533089|-0.117789944|0.527371706|0.034163186|-63.96857813|-79.03896823|22.9240533|-0.041572921|-53.03643341|77.34839362|0.728260094|95.12565978|-27.89610644|86.89263143|0.4688149339999999|3115.110331|453.8692584|-1422.701428|2429.6035|0.271739906|13.65523159|7048.305909000001|182.341897|-306.332473|1953.562249|659.7484451|16.08669155|0.0|1.0|3.43|3.52|0.12|-7.68|3.23|86.55|1.72|1.0|1.0|1.0|4.0|33.0|-6.83|0.0|0.0|0.0|3.14e-05|1.94e-05|0.0085|0.0|0.0|2.07e-08|-0.07534|7.78|3091.0|-1483.305698|401.11|288.26|0.69292|-1483.057743|0.0002|5.3432|-0.20872|0.03023936|-1483.12009|7.9399|3.36|5.4737|5.4737
9i_a24|0.0|1|0|2.9199957480000003|0.0|1|7.153833802|0|1.4281889280000002|5.209486153|2|0.023854167|-0.076024544|0.0|-0.190487553|0.004814196|-0.087363979|10.96661275|2|0.005891639|-0.336939175|2|0.783500303|-0.0106944439999999|0.73094562|0|-0.064657333|-0.069812876|0.379687415|0.025118046|-30.56504777|-33.00219474|11.87389334|-0.024639839|-15.60091656|1.634015079|0.499238289|51.05832236|-11.64783344|42.43894111|0.468272544|2061.729154|390.5119445|-396.0263368|761.9885477000001|0.500761711|11.18382556|4155.922671|236.7218826|0.720157264|793.2611447|295.8603625|18.05612763|1.0|1.0|2.76|1.36|0.0|-6.05|2.72|72.28|0.67|0.0|0.0|1.0|3.0|22.0|-7.01|0.0|1.0|0.0|0.00248|0.000791|228.0|0.0|0.0|8.95e-07|-0.0473899999999999|1.13|4.1459|-945.2626532|299.06|268.3|0.6755800000000001|-945.174716|0.0029|7.1135|-0.21943|0.0239838|-945.222448|9.2818|88.0|7.0555|7.0555
12p_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984421|5.351858133|2|0.040899471|-0.062956958|0.0|-0.3550576729999999|0.005613018|0.000321545|10.31162861|1|0.005965451|-0.09353607|1|0.8414737059999999|-0.2210072669999999|0.7991060659999999|0|-0.074356395|-0.094870978|0.371591982|0.015107947|-47.54197452|-60.65858419|9.659715461|-0.0364888379999999|-38.78387161|0.0|0.8199554720000001|68.98315679|-23.33022469|57.20168999|0.469983155|2783.628159|539.2411292|-1213.171684|2326.5244390000003|0.180044528|13.94763694|6166.812731|115.116829|-409.146112|1479.558007|686.039456|8.3245726|1.0|1.0|4.76|0.0|0.17|-7.01|2.93|81.65|3.04|2.0|0.0|1.0|5.0|30.0|-5.81|0.0|0.0|1.0|2.21e-06|7.05e-06|0.00291|0.0|0.0|9.75e-08|-0.05169|4.14|3.4955|-1615.0623480000002|354.69|238.79|0.68561|-1614.830085|0.1527|4.0456|-0.19992|0.03198743|-1614.890598|4.6103|17.0|7.7721|7.7721
7c_a8|0.0|1|0|3.17138259|0.0|1|7.05012252|0|1.400027586|4.844187086|1|0.043533333|0.0493777859999999|0.0|-0.382994379|0.00325576|-0.0450662909999999|10.94670214|1|0.004301963|-0.077006275|1|0.718994164|-0.196826366|0.6881348629999999|0|-0.080277893|-0.089778346|0.292274414|0.0306012339999999|-50.34151168|-56.2991566|19.18974586|-0.03366688|-35.30467154|75.43825735|0.626902145|76.40286308|-21.11218373|69.53125754|0.492823119|2716.5013510000003|532.3522286|-1013.384819|2162.326414|0.373097855|15.18314943|6013.168519|233.9661552|-159.15828340000002|1616.4960130000002|572.8089095|20.10370648|0.0|0.0|3.44|3.1|0.09|-7.76|3.78|92.93|1.82|1.0|0.0|1.0|5.0|30.0|-6.34|0.0|0.0|0.0|1e-05|2.14e-05|0.00851|0.0|0.0|1.73e-08|-0.07472|5.01|3.1406|-1331.793312|394.78|269.17|0.70321|-1331.567632|0.1779|12.0073|-0.20658|0.02732536|-1331.625743|15.7056|18.59|4.7307|4.7307
14ae_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|1.1979624290000002|5.351858133|2|0.042903564|0.026913008|0.7338690390000001|-0.4448081789999999|0.008996289|-0.0174992419999999|10.31321689|2|0.009675528|-0.253318853|2|0.7763406840000001|0.0469453379999999|0.7317531540000001|1|-0.065169397|-0.087074783|0.202342743|0.03467374|-46.69131269|-62.38566188|24.84237243|-0.0269140239999999|-44.69687612|110.5716332|0.53040766|87.09501229|-19.28284095|71.53368511|0.479058976|3212.850883|625.0131414|-1060.556252|2575.36078|0.46959234|15.59484379|7308.981869|336.444465|-43.57178809|1999.511567|770.8206617000001|24.70935041|0.0|1.0|3.74|3.76|0.12|-7.6|4.03|123.48|2.42|2.0|1.0|1.0|7.0|34.0|-6.68|0.0|0.0|0.0|1.6e-06|8.22e-06|0.0038799999999999|0.0|0.0|2.49e-08|-0.07122|2.99|3.6036|-1858.952529|344.06|344.06|0.58144|-1858.675325|0.3205|7.0211|-0.21659|0.01449323|-1858.7404850000005|9.5944|2.0|8.6038|8.6038
8a_a12|0.0|0|0|0.0|0.0|0|0.0|1|1.283813597|0.0|3|0.0420317459999999|-0.205012437|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|0|0.000249868|-0.226106307|2|0.913877696|-0.146966854|0.862306783|0|-0.05926895|-0.093050281|0.221703535|0.010336879|-30.69873711|-48.195997|5.354053791|-0.033836466|-24.96342938|0.0|0.791430726|55.45388635|-17.52581709|36.0527909|0.46777503|2212.38965|462.3571879|-771.1359521|2093.2274030000003|0.208569274|9.607296424|4806.044707999999|108.02980890000002|-301.89687089999995|974.3568539|464.1781753|7.257889351|1.0|0.0|4.06|3.06|0.15|-7.89|2.5|50.17|2.89|0.0|0.0|1.0|3.0|25.0|-6.04|0.0|1.0|1.0|0.000125|6.19e-05|0.0203|0.0|0.0|1.28e-08|-0.06246|3.41|3.9091|-1046.0210880000002|317.17|317.17|0.6309100000000001|-1045.851982|0.2486|3.6588|-0.2194199999999999|0.02180654|-1045.902509|5.4032|199.0|6.7011|6.7011
8b_a50|0.0|1|1|3.1324050960000003|0.0|1|7.860570786|1|1.398299046|5.777652323|1|0.035718954|-0.096039086|1.98971238|-0.1812055289999999|0.006841944|-0.009441452|10.945024|2|0.007057361|-0.116174481|1|0.753629415|-0.031953774|0.71043578|1|-0.072629787|-0.078068703|0.267094693|0.021513107|-34.79187329|-37.39727879|10.30543157|-0.030360051|-17.91443197|0.0|0.6717097959999999|49.02840043|-14.54338619|45.09730487|0.428882006|2143.807599|404.9478761|-523.561903|1401.458274|0.328290204|9.26652151|4446.001554|157.2609748|-164.5084115|779.4465792000001|339.5806858|11.63112165|1.0|1.0|3.21|1.69|0.06|-5.94|3.41|59.39|1.79|0.0|0.0|2.0|2.0|23.0|-6.32|0.0|1.0|1.0|0.000359|0.000154|46.0|0.0|0.0|1.16e-06|-0.02903|2.11|4.1804|-967.3160428|296.58|273.96|0.59283|-967.212701|121.0|3.8213|-0.20144|0.036701907|-967.258772|5.8205|68.0|7.1675|7.1675
12ak_a36|0.0|1|0|3.501132553|0.0|0|7.412764017000001|2|1.270373882|5.351858133|2|0.041728395|0.12041792|0.0|-0.407322296|0.0042553209999999|-0.116440196|10.95268014|1|0.005035022|-0.163978382|1|0.901715152|-0.0265703679999999|0.860667615|0|-0.069176342|-0.091761476|0.537460657|0.019931266|-49.87483724|-66.15829243|14.3700664|-0.032660864|-47.69888026|25.9007405|0.737439195|79.17567486|-23.5478668|64.24490364|0.423822657|2830.816014|611.9003905000001|-1389.324141|2735.7986920000003|0.262560805|13.86156772|6240.396899|189.3013851|-342.3783571000001|1883.984673|799.5563855|13.01738243|1.0|1.0|5.05|0.0|0.24|-7.38|3.01|69.2|2.66|2.0|0.0|1.0|6.0|32.0|-6.19|0.0|1.0|1.0|1.13e-05|1.39e-05|0.00589|0.0|0.0|4.2e-08|-0.04929|4.21|3.6895|-1350.865407|336.05|320.09|0.7034699999999999|-1350.57563|0.0001|6.3682|-0.20204|0.03471045|-1350.637958|8.5394|46.0|7.3372|7.3372
14c_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|1.197962449|5.351858133|2|0.043538647|0.04174584|0.743546646|-0.296935034|0.010682694|-0.047853455|10.31321813|2|0.009263715|-0.13187015|2|0.722187957|-0.077808321|0.659570836|1|-0.0567889659999999|-0.0800086929999999|0.2273163289999999|0.018842596|-37.73933093|-53.17009158|12.52192141|-0.034046252|-35.33439343|81.41541733|0.7834075309999999|64.05912299|-22.62557089|50.26125234|0.459622824|2955.304496|613.3401089|-1063.401832|2379.221378|0.2165924689999999|14.49533577|6755.962581999999|143.9373772|-376.6791777|1357.40568|633.3278634|10.88903141|0.0|0.0|3.4|3.6|0.05|-7.99|4.67|105.02|3.51|2.0|1.0|1.0|5.0|31.0|-6.03|0.0|0.0|0.0|7.49e-07|2.83e-06|0.00126|0.0|0.0|1.02e-08|-0.0795299999999999|4.1|3.7031|-2089.501598|334.81|334.81|0.56781|-2089.293299|356.0|7.2704|-0.23096|0.02236136|-2089.354057|10.369000000000002|2.0|8.6253|8.6253
13p_a6|0.0|1|0|3.449535594|0.0|0|6.842683282|0|1.424099253|4.727387819|2|0.042959184|0.072850973|1.633493259|-0.634109842|-0.008008339|-0.014153926|10.95053423|1|-0.005708558|-0.116250572|2|0.865935935|-0.125636943|0.8244206940000001|1|-0.099405155|-0.107371897|0.196002517|0.01730144|-70.52421289|-76.17631587|12.27472016|-0.03767435|-54.04422654|107.5669533|0.76005742|89.17529231|-26.72853188|82.79893305|0.412828992|3016.078786|515.4389679999999|-1523.526317|3833.042283|0.23994258|14.91957306|6590.216479|170.2302215|-369.0018868|2004.488446|794.5462391|12.99897644|1.0|1.0|3.64|2.34|0.12|-10.06|4.01|122.47|1.01|1.0|0.0|0.0|7.0|34.0|-7.01|0.0|0.0|1.0|8.11e-06|2.79e-05|0.0125|0.0|0.0|8.73e-11|-0.0746|4.73|2.9837|-1463.0432449999998|415.53|258.45|0.7056600000000001|-1462.740542|0.0029|9.0546|-0.1971099999999999|0.03807447|-1462.804694|12163.0|92.0|7.0362|7.0362
15d_a10|0.0|0|0|0.0|0.0|1|7.535296702|2|1.343850133|5.4161004020000005|3|0.031742919|-0.059217023|2.04092658|-0.184039927|0.010215823|-0.140487312|10.92970801|1|0.011249462|-0.280243276|2|0.74726683|0.0131101969999999|0.71456262|1|-0.057588609|-0.070612242|0.565801561|0.02281891|-38.80896881|-47.58559595|15.37766538|-0.018829931|-32.06793721|141.0919598|0.471900166|66.95020436|-12.68949225|54.18663419|0.473858537|2967.522813|590.402322|-761.3695352999999|2036.192049|0.5280998339999999|16.02072769|6511.656447|355.8865234|37.87296065|1613.412305|825.4425942|19.36460841|0.0|1.0|3.71|4.01|0.35|-7.82|3.44|65.3|1.54|1.0|0.0|1.0|6.0|33.0|-7.04|0.0|1.0|0.0|0.000167|4.1200000000000005e-05|0.0182|0.0|0.0|1.5e-08|-0.05002|2.05|3.8591|-1431.051425|321.28|221.39|0.6814100000000001|-1430.733658|0.0856|3.3831|-0.20918|-0.23696253|-1430.795367|3.8163|69.0|7.1612|7.1612
17a_a10|0.0|0|0|0.0|0.0|1|7.535296702|2|1.3438501040000002|5.4161004020000005|3|0.036545455|-0.082914437|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|1|0.01029375|-0.360142554|2|0.7019075779999999|0.054069767|0.673253555|1|-0.055423599|-0.082689376|0.463842217|0.020088947|-39.18491085|-58.46202420000001|14.20303963|-0.023625536|-41.33310046|87.61514901|0.564726042|76.48633670000001|-16.70343549|53.38795048|0.4918223679999999|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|0.4352739579999999|16.96492079|7078.918870999999|307.7420338|-91.52361858|1863.410498|911.2106544|18.02431251|0.0|1.0|3.8|3.66|0.33|-7.32|2.5|76.38|1.29|1.0|0.0|1.0|6.0|35.0|-7.43|0.0|1.0|0.0|0.00021|4.74e-05|0.0222|0.0|0.0|4.74e-08|-0.04641|3.95|3.9887|-1524.52012|310.84|224.26|0.67671|-1524.187115|0.0867|4.1012|-0.21203|0.03725238|-1524.252023|5.3803|49.0|7.3098|7.3098
3d_a32|0.0|1|1|3.503398526|0.0|0|7.765993078999999|0|0.609420786|5.733341277|0|0.041161616|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|-0.113314811|10.31100276|3|0.002004382|-0.1395294259999999|0|0.8315372|-0.100251236|0.77923808|1|-0.06869526|-0.093187219|0.2214902789999999|0.014419776|-37.19367587|-50.45435743|7.807299836|-0.02867299|-27.31750365|0.0|0.720540286|59.15151032|-15.52441767|45.000975700000005|0.427813496|2213.978384|483.4133562|-605.4522892000001|1855.167124|0.2794597139999999|10.75032687|4752.534658|151.30787800000002|-238.8142619|840.275417|421.3548777|8.697152881000001|1.0|1.0|3.34|3.11|0.24|-7.29|5.07|110.94|1.94|1.0|0.0|1.0|4.0|23.0|-5.18|0.0|0.0|1.0|2.81e-07|7.36e-06|0.00251|0.0|0.0|5.13e-08|-0.05482|3.42|3.5105|-1672.733979|353.18|353.18|0.7035100000000001|-1672.585902|0.5031|3.2094|-0.19671|0.02457348|-1672.638515|5.1728|8.0|8.0915|8.0915
9d_a31|0.0|1|0|3.456767212|0.0|0|7.765993078999999|1|0.61013528|5.733341277|0|0.0359583329999999|-0.057650507|0.0|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|2|0.000127275|-0.214049412|0|0.8066174070000001|-0.0375445629999999|0.771222772|0|-0.098210975|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|-81.53295088|19.79432796|-0.033844766|-55.58917047|560.5224416|0.6636195229999999|97.84665015|-23.07536346|86.75457645|0.457506946|2654.377004|473.3981899|-1222.994263|1932.363213|0.336380477|17.39409698|5748.743284|229.34422830000003|-223.1115993|1842.914835|647.1500428999999|16.31369927|1.0|1.0|3.8|3.35|0.38|-7.63|4.09|117.37|1.31|2.0|0.0|1.0|9.0|29.0|-6.36|0.0|0.0|1.0|2.48e-06|4.06e-05|0.0167|0.0|0.0|2.3500000000000002e-08|-0.03457|5.0|3.8478|-1657.428165|322.22|322.22|0.7006899999999999|-1657.1791449999998|0.2611|2.6311|-0.19426|0.04331056|-1657.245966|3.5077|0.6|6.2218|6.2218
6f_a40|0.0|0|0|0.0|0.0|1|8.421342866|1|0.604893424|6.401917197|0|0.038309179|-0.122783873|0.737582436|-0.8287570679999999|-0.009302776|0.075227997|10.30179966|2|-0.008368734|0.092206207|0|0.7710013309999999|-0.268802228|0.742681934|1|-0.134203859|-0.130571562|0.363785804|0.015998475|-86.21963207|-83.88605319|10.2782635|-0.052228625|-53.89282175|40.01876255|0.8628087240000001|92.77827871|-33.55442128|96.49789556|0.410805404|3021.330686|421.31181889999993|-1509.948957|3072.581297|0.137191276|11.87042702|7328.308886|88.13890599|-466.1748926|1750.039046|593.503189|8.892225517|1.0|0.0|4.05|2.53|0.21|-3.67|2.66|199.45|1.1|1.0|3.0|3.0|5.0|30.0|-6.9|1.0|0.0|0.0|1.13e-07|2.3e-05|0.0105|1.0|0.0|0.0002109999999999|-0.08982|6.96|2.57|-2426.924155|482.43|346.89|0.69911|-2426.725129|0.0158|6.2384|-203.0|0.04845403|-2426.787111|8.7269|42.0|7.3768|7.3768
12bb_a36|0.0|1|0|3.3296932480000003|0.0|0|7.412764017000001|2|1.29704416|5.351858133|2|0.04625323|0.096309833|0.0|-0.444923056|-0.006877664|-0.018516159|10.96022185|1|-0.004358975|-0.250781298|1|0.653741315|-0.045186455|0.632625562|0|-0.090660196|-0.114330726|0.314702945|0.022069757|-58.19935506|-73.39466247|14.16769093|-0.038872447|-47.11573753|0.0|0.719294078|88.14984373|-24.95418524|72.36704599|0.4808928389999999|2902.055617|442.2064275|-1247.709262|2458.790147|0.280705922|15.13083401|6285.088971|180.1992964|-281.5518699|1734.6302440000002|593.6088758|14.75518126|1.0|1.0|4.72|0.0|0.14|-7.12|3.0|69.2|2.78|1.0|0.0|1.0|5.0|31.0|-6.8|0.0|1.0|0.0|0.000102|4.81e-05|0.0201|0.0|0.0|7.599999999999999e-08|-0.0566799999999999|3.66|3.8001|-1431.374881|326.27|236.69|688.0|-1431.178978|0.0736|6251.0|-0.21175|0.03421884|-1431.238418|8657.0|0.01|8.0|8.0
11b_a31|0.0|1|0|3.248213341|0.0|0|7.765993078999999|1|0.610137403|5.733341277|0|0.043380952|-0.078907688|0.0|-0.838727032|-0.014385937|-0.1488994619999999|10.31169957|2|-0.010716217|-0.16780872|0|0.833717183|-0.074254978|0.7943850720000001|0|-0.143839236|-0.148709304|0.26165445|0.037758271|-80.0942166|-82.80602396|21.02499452|-0.044612791|-46.10900197|87.78853803|0.669723835|100.3071755|-24.84180719|101.1192111|0.473305522|2410.572158|303.7286124|-993.6722875|1756.711832|0.330276165|12.96936635|5202.545866|183.9081702|-189.0151528|1483.70453|397.3137532|17.50115151|1.0|1.0|3.41|2.29|0.24|-5.45|3.25|125.57|0.79|1.0|0.0|2.0|5.0|25.0|-6.73|0.0|0.0|1.0|1.82e-05|0.000178|0.0637|0.0|0.0|3.59e-06|-0.03574|4.07|3.8437|-1520.0430279999998|322.57|322.57|0.70073|-1519.909742|0.2634|3.2104|-0.1951|0.04215313|-1519.967224|4.7518|0.53|6.2757|6.2757
