molecula|NaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|AATSC1are|MATS8i|n5aHRing|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
18a_a30|0|0.0|0|7.412764017000001|2|0.604987543|0.0|0.045071414|-0.02919335|2|0.040166667|0.005050384|-0.01286191|1|-0.073280844|-0.053309522|1|0.8421237309999999|0.7885597609999999|0.003991162|-0.171895425|0.842671963|0|0.85918121|-0.095397479|0.017060045|-45.11907802|-59.38972262|10.62073502|79.18861306|87.66676984|-36.97308547|-28.08889239|69.35818061|-23.02866795|0.445995681|2721.874248|534.88346|2814.429655|-14.33650253|0.209500834|7.050626413|5942.293347|130.4247923|-702.4886239|29.1318055|0.016012295|-361.7006453|1427.458469|9.968457988|1.0|1.0|1.0|0.0|4.75|0.0|2.82|2.0|0.0|5.0|29.0|4.0|0.0|0.0|2.63|5.23e-06|0.00208|0.0|0.0|2.3100000000000002e-07|9.21e-05|3.4712|3.82|3.4712|-1575.786909|-1575.755101|665.12|1120.46|357.18|0.69033|-1575.54671|0.3781|0.03180853|-1575.604922|5.2813|25.0|7.6108
14q_a23|0|0.0|2|7.423568444|0|1.19796338|3.292130907|0.141057047|-0.130330047|2|0.044138322|0.002243702|-0.058543701|2|0.121109106|-0.017918675|2|0.77007911|0.808928963|0.067394607|-0.089657283|0.871119857|1|0.773194598|-0.096370719|0.02158178|-61.51997721|-66.16349731|14.81701129|350.836102|155.7136729|-45.42467289|-42.23665548|79.42966327|-27.24379301|0.472004985|3097.399651|530.8381985000001|2213.1193780000003|-18.70427707|0.222659101|8.732265278|6982.066379000001|152.86702240000002|-953.9181308|35.04742005|0.01932289|-380.8178266000001|1787.418422|13.26616596|0.0|1.0|1.0|0.0|3.52|2.66|2.28|1.0|1.0|6.0|33.0|5.0|1.0|0.0|2.62|6.11e-06|0.00278|0.0|0.0|1.11e-07|5.03e-05|3.6431|4.19|3.6431|-1798.645459|-1798.6108739999995|714.22|1222.17|340.33|0.5949|-1798.3704079999998|0.4943|0.03458552|-1798.433122|12.0503|16.0|7.8069
12as_a36|1|0.0|0|7.412764017000001|2|1.297043209|0.0|-0.051208473|-0.073735973|2|0.041728395|0.000584134|-0.114290948|1|0.162571317|-0.098698552|1|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.869455765|0|0.77043791|-0.109492809|0.019229943|-55.75872553|-73.78005999|12.95780416|88.17694537|154.6869148|-49.71556877|-37.57216725|85.53474971|-25.48765709|0.454761514|2904.092809|519.1478419|2365.632846|-17.17446921|0.231874606|8.768282531|6224.698969|156.2451686|-944.5958066|33.18163581|0.017444469|-361.3444194|1824.98997|11.75468972|1.0|0.0|1.0|0.0|4.86|0.0|1.59|1.0|0.0|6.0|32.0|5.0|0.0|0.0|1.84|0.000154|0.0653|0.0|0.0|1.29e-07|5.4600000000000006e-05|4.5202|4.84|3851.0|-1385.601917|-1385.5651710000002|712.04|1207.35|274.29|0.53815|-1385.322633|0.2402|0.03674596|-1385.384524|6.8556|59.0|7.2291
11a_a5|1|0.0|0|6.605297921|1|1.212363224|0.0|-0.165418719|0.052217882|2|0.021060606|0.007993132|-0.1301505359999999|1|-0.081506|0.003975818|2|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.773417838|0|0.89343434|-0.071517578|0.011860803|-46.13206353|-51.09940261|8.474559367000001|61.32301293|76.14130253|-36.51058972|-32.96141947|61.4470419|-18.73644762|0.466436596|2727.027899|638.3599998999999|1170.247903|-13.38721623|0.259134725|9.740948724|5756.783268|185.1520983|-803.2329738|25.28995251|0.014482324|-344.1971057|1517.39715|10.34763929|0.0|0.0|1.0|1.0|3.53|3.68|3.05|2.0|0.0|7.0|32.0|4.0|1.0|0.0|5.16|5.63e-08|2.39e-05|0.0|0.0|1.18e-10|5.019999999999999e-08|4.4033|4.83|4.0938|-1339.8362619999998|-1339.802852|739.79|1272.7|281.57|0.6735|-1339.493223|0.1838|0.03340977|-1339.555805|3.6525|81.0|7.0915
3e_a32|1|0.0|0|7.773594467000001|0|0.609420788|0.0|0.015619823|-0.058503168|0|0.044949495|0.000655875|-0.114649277|3|-0.1046390059999999|-0.076494363|0|0.8315372|0.8046468659999999|-0.061561535|-0.12378337|0.85921771|1|0.8681696109999999|-0.100056595|0.0124235339999999|-39.56206964|-53.92151824|6.69516884|47.09895162|71.04473954|-29.05885545|-21.32040233|60.86894767|-16.59123638|0.4513338939999999|2212.661182|467.865447|1732.3689949999998|-8.941186293|0.224744634|5.863649531|4827.877259000001|121.1171726|-348.70626539999995|21.40099522|0.012891628|-296.6758413|834.6388134|6.94742943|1.0|1.0|1.0|1.0|3.33|3.04|1.94|1.0|0.0|3.0|23.0|3.0|0.0|0.0|4.3|3.02e-07|0.000103|0.0|0.0|1.2099999999999998e-07|4.13e-05|3.5589|3.52|3.5589|-1672.748189|-1672.722302|578.77|956.67|348.38|0.7025399999999999|-1672.576776|0.2914|0.02588637|-1672.62984|5.6928|8.0|8.0862
3f_a32|1|0.0|0|7.773594467000001|0|0.6094207770000001|0.0|0.0067550119999999|-0.0434359079999999|0|0.042380952|0.001276735|-0.113189563|3|-0.112493266|-0.074808287|0|0.833981748|0.820782305|-0.110248899|-0.1743238839999999|0.871865543|1|0.874026684|-0.097374443|0.011897886|-41.40131823|-54.8993954|6.707989266|47.97543149|71.02334697|-30.95210106|-23.34192893|61.47296003|-16.99267001|0.435176082|2273.466801|492.7734095|2130.756016|-9.580412233|0.21080172|6.153728636|4993.667711|118.8493262|-402.3773138|21.53155987|0.011659458|-326.0981041|904.3255145|6.573564628|1.0|1.0|1.0|1.0|3.9|3.31|2.18|2.0|0.0|4.0|24.0|3.0|0.0|0.0|4.63|1.28e-07|4.53e-05|0.0|0.0|4.89e-08|1.73e-05|3.5569|3.92|3.5569|-1712.0610190000002|-1712.034952|604.9|1006.92|348.58|0.70255|-1711.863611|293.0|0.02606687|-1711.9193289999998|5.7161|9.0|8.0458
4d_a46|0|0.173086735|1|7.825245291|1|1.134637067|2.146507937|-0.1397563859999999|-0.017469934|2|0.047736111|0.0116902869999999|-0.111025108|1|-0.206000242|-0.0814707009999999|2|0.6535171|0.764741337|-0.213089038|-0.103199079|0.8075680409999999|0|0.936057958|-0.070772596|0.008652238|-30.95621863|-38.85529917|4.750218646|8.241078584|35.10521457|-21.33218735|-16.99546444|43.60839351|-13.51488667|0.441136013|2181.291783|513.9109507000001|2233.65548|-7.419891252999999|0.186572035|5.757075209|4993.774007|102.4310631|-341.3149976|16.6147308|0.0086574759999999|-344.15403910000003|764.2776167999999|4.753094337|1.0|1.0|1.0|1.0|3.78|3.5|2.84|2.0|0.0|2.0|25.0|3.0|0.0|1.0|4.11|1.18e-05|0.00416|0.0|0.0|3.88e-08|1.3699999999999998e-05|4.4265|4.18|4.4265|-1453.840712|-1453.817782|588.18|1009.78|280.09|0.69884|-1453.635434|0.1313|0.02292966|-1453.688943|3.7104|517.0|6.2865
9i_a40|0|0.0|1|7.515889085|0|0.604992808|1.841293462|0.074116257|-0.105556952|0|0.045555556|0.004532692|0.201624407|2|0.333430103|0.105172175|0|0.831946443|0.762774506|-0.154977678|-0.28972973|0.824009442|1|0.830980762|-0.088485615|0.011010661|-46.80087537|-44.58600513|5.548036224|213.7117392|85.16517222|-22.46593254|-23.58195819|49.81256531|-18.57750214|0.477626156|2056.370683|418.7133986|335.9672843|-9.360805225|0.140977546|7.700852478|4201.058793|71.03556427|-336.98898810000003|21.62632891|0.010372658|-361.8074422|778.5478408|5.226560183|1.0|1.0|1.0|1.0|3.25|2.9|2.99|1.0|0.0|2.0|22.0|2.0|0.0|0.0|3.52|4.79e-06|0.00147|0.0|0.0|9.31e-07|0.000285|4.3611|3.2|2.8936|-1273.334714|-1273.31399|534.44|883.84|284.3|0.56118|-1273.167389|0.3362|0.02072395|-1273.217301|2.7887|1.25|5.9031
8c_a32|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.080016722|-0.04699673|0|0.036711712|-0.003484915|-0.026048985|3|-0.047650724|-0.0852122769999999|0|0.788133615|0.845443342|-0.024032462|-0.11492754|0.8966299409999999|1|0.801747512|-0.097480366|0.016240436|-46.47597924|-58.93213925|9.818219446|126.6561213|119.85432240000002|-35.6276568|-28.09723623|74.36515033|-16.654735000000002|0.447542891|2571.62241|484.6996147|3038.837633|-10.06868562|0.399315117|7.079719717000001|5773.240734|241.4075262|-463.1595384|27.72624296|0.025527931|-121.7388847|1275.407176|15.43301109|1.0|1.0|1.0|1.0|3.46|2.82|1.1|1.0|1.0|7.0|27.0|4.0|1.0|0.0|3.56|1.5e-06|0.000597|0.0|0.0|2.23e-08|8.86e-06|3.5673|4.28|3.5673|-1880.764533|-1880.733377|646.97|1090.0|347.56|0.70135|-1880.537558|0.3272|0.03115673|-1880.597039|10.2656|37.0|7.4318
13a_a30|0|0.0|0|7.412764017000001|2|0.604984129|0.0|0.113424769|-0.118776867|2|0.042560386|-0.003436924|0.0317047379999999|1|-0.065043716|0.003429114|1|0.841060094|0.8303425640000001|0.019603815|-0.058608635|0.885516463|0|0.6963945559999999|-0.113507021|0.01856512|-74.02777574|-76.60916637|12.53013554|381.9643801|204.9120824|-51.70573895|-49.96348386|88.22659517|-28.90911938|0.4661332179999999|3002.811441|470.0167988|2520.165025|-19.5115996|0.2001375339999999|8.066980235|6675.344631|135.07860209999998|-1034.114779|36.14261279|0.017212819|-404.771677|1915.558478|11.6174288|1.0|0.0|1.0|0.0|4.76|0.0|2.06|1.0|0.0|6.0|32.0|5.0|0.0|0.0|1.91|9.68e-06|0.00427|0.0|0.0|6.520000000000001e-07|0.000288|5.0535|4.54|3.5288|-1744.491614|-1744.4457100000002|721.66|1211.54|245.34|0.26119|-1744.217986|0.1603|0.04590378|-1744.281248|1.4855|14.0|7.8665
3p_a32|1|0.0|0|8.02059915|1|0.609420752|0.0|0.007752757|-0.028895521|0|0.036666667|-0.000971341|-0.111150118|3|-0.092884784|-0.146606489|0|0.737842269|0.8599558070000001|0.058054833|-0.120768771|0.918782026|1|0.8195708759999999|-0.098773656|0.021264377|-41.73212799|-58.13283248|12.5150622|40.28175307|106.1908248|-34.21384146|-24.56127372|73.07639870000001|-17.1756096|0.416240891|2650.4178850000003|482.3550967|3037.061498|-10.10863498|0.380032117|6.243062200000001|5960.446219|223.6663527|-444.779939|27.70403125|0.025390655|-141.21321609999998|1218.977375|14.94356622|1.0|1.0|1.0|1.0|3.38|2.6|1.1|1.0|0.0|4.0|27.0|4.0|0.0|0.0|3.23|7.78e-06|0.00308|0.0|0.0|1.62e-07|6.4e-05|3.6436|4.26|3.6436|-1879.554272|-1879.527843|626.32|1057.58|340.28|0.7017100000000001|-1879.350471|0.3083|0.02642856|-1879.406962|5.4496|26.0|7585.0
26_a47|0|0.0|1|6.86171134|0|1.304328272|1.06819297|0.11828578|-0.200192886|2|0.045681818|-0.0098410169999999|-0.046771537|1|-0.24731748|-0.035472095|2|0.6850994429999999|0.845040087|-0.11288313|0.0120097289999999|0.910081385|1|0.7104381999999999|-0.101679756|0.020884606|-57.01987795|-59.08415114|12.13564316|9.608109253|168.2587945|-34.3326642|-33.13315474|73.39007585|-22.50824805|0.474969855|2625.572598|412.8219782|1341.904566|-13.07911017|0.282360823|6.945070057000001|5994.406615|164.0744453|-549.3226272|31.36429668|0.024619511|-252.9318822|1317.300461|14.3059247|0.0|1.0|0.0|1.0|3.13|2.66|2.59|1.0|0.0|4.0|28.0|5.0|0.0|0.0|3.18|1.3699999999999998e-05|0.00545|0.0|0.0|5.97e-08|2.37e-05|4.7963|4.37|3992.0|-1696.096597|-1696.075481|592.84|1006.59|258.5|0.50921|-1695.9387359999998|77.0|0.02111593|-1695.993821|4.8242|13.0|7.9
18b_a25|0|0.0|1|6.842683282|0|1.194228955|1.824998189|-0.147813831|0.0131826839999999|2|0.038137255|0.006181503|0.014055398|1|-0.032776381|-0.034703635|2|0.721100414|0.7723870909999999|-0.026045966|0.001715854|0.8333962429999999|1|0.936253893|-0.078644297|0.01278627|-44.30110081|-55.18621997|8.972372556|80.36582704|44.73187305|-38.7252349|-31.08693686|64.81723515|-21.46130777|0.493622561|3051.645565|656.9874135|2327.4502850000003|-15.05981357|0.215220531|8.654596906|6973.180791|151.02439719999998|-813.229933|27.34692815|0.013724883|-399.6704921|1476.7341199999998|9.631015182|1.0|1.0|1.0|1.0|3.58|3.56|2.2|2.0|0.0|6.0|34.0|4.0|0.0|0.0|4.35|2.87e-07|0.000132|0.0|0.0|1.4500000000000002e-10|6.690000000000001e-08|5.5437|4.32|3.6826|-1767.52411|-1767.494087|728.12|1284.89|223.65|0.36733|-1767.2232149999998|0.0468|0.03002332|-1767.286778|2752.0|51.0|7.2924
19j_a38|1|0.0|0|7.412764017000001|2|1.29704352|0.0|-0.089207643|-0.04575843|2|0.04391253|-0.004442319|0.003554228|1|0.23209815|-0.09493054|1|0.7163622890000001|0.846765471|-0.001131945|-0.060360554|0.908721232|0|0.8071763829999999|-0.108006563|0.0250587|-57.80349365|-73.92901683|17.15233756|131.29876370000002|131.9851314|-50.60340201|-39.565701700000005|90.05233553|-26.09259418|0.408533267|2969.234865|552.5012068|3109.238056|-17.86002424|0.285630155|7.506210369|6704.612831|195.5099392|-910.8612362|36.5253298|0.023555355|-293.4664598|1862.79182|16.123318700000002|1.0|1.0|1.0|1.0|4.81|2.34|1.76|1.0|0.0|5.0|32.0|5.0|0.0|0.0|2.44|4.46e-05|19.0|0.0|0.0|1.2099999999999998e-07|5.14e-05|6.0361|3.23|3.6886|-1424.426858|-1424.390074|686.26|1163.3|205.41|0.30419|-1424.183388|0.2625|0.03678378|-1424.24494|14.4895|8.0|8.1146
7c_a10|0|0.0|1|7.535296702|1|1.343178184|2.1219657030000003|-0.152261681|0.012145872|2|0.039433962|0.01006918|-0.033792245|1|-0.176560297|-0.12177839|2|0.725146704|0.7928588059999999|-0.087063341|-0.105104647|0.84177174|1|0.906276489|-0.0876410609999999|0.027436939|-29.66615908|-51.2378943|16.04055193|87.99694927|54.79389751|-29.95538587|-17.34382833|67.01436709|-13.06063972|0.4675549639999999|2616.8970870000003|529.8395322|1881.379304|-7.635686595|0.47369361|6.703148323|6034.895823|276.93712|-389.4200163|24.81565867|0.0269852389999999|-30.75918962|1265.598592|15.7764728|1.0|1.0|1.0|1.0|3.48|3.49|1.99|1.0|0.0|4.0|29.0|5.0|0.0|1.0|3.59|3.59e-05|0.0139|0.0|0.0|1.66e-08|6.4e-06|5.4267|2.76|3.8357|-1259.011598|-1258.985004|635.47|1102.43|228.47|0.41348|-1258.744382|0.0921|0.02659395|-1258.801509|5.0714|3.81|5.4191
36_a18|0|0.0|0|7.03438793|2|1.25117638|0.0|0.050448408|-0.020339784|1|0.036625514|-0.000451777|-0.0077246719999999|0|-0.079553246|-0.079721028|0|0.7343989059999999|0.741135729|-0.010091893|0.0059061|0.780206307|0|0.804293867|-0.079805761|0.009440278|-55.38202488|-56.82615305|6.722004572|110.8288932|139.3536816|-40.46339026|-39.43509046|65.59412783|-22.73046122|0.4751830729999999|2979.013751|572.70209|1547.485543|-16.1853561|0.187943933|9.560644525|6799.65027|133.8265619|-1052.048147|27.99124609|0.0123136069999999|-444.4026478999999|1819.430996|8.767974776|1.0|0.0|1.0|1.0|4.19|0.0|3.13|2.0|0.0|7.0|35.0|3.0|0.0|0.0|2.8|2.09e-06|0.000975|0.0|0.0|6.87e-10|3.210000000000001e-07|3.1908|7.75|3.1908|-1493.686737|-1493.661092|769.73|1350.57|388.57|0.69372|-1493.266344|0.4674|0.02564498|-1493.333297|2.7547|32.0|7.4949
4m_a46|0|0.16407746|1|7.825245291|1|1.134637002|2.12888511|-0.245599013|0.051308728|1|0.041865079|0.011122528|-0.142061192|1|-0.487230027|-0.017992096|1|0.615482006|0.747676221|-0.099662698|0.011235955|0.7975218959999999|0|0.948973877|-0.0672468|0.010905551|-35.4774406|-35.43866734|5.74716122|6.161736337000001|26.89046601|-18.67596877|-18.69640205|41.88525631|-11.81288911|0.463006576|2133.331634|500.1036387|1639.260563|-6.225322922999999|0.266763619|5.329061873000001|4750.325312|140.5828543|-280.1395315|16.11061509|0.012232753|-245.828396|724.9776792|6.446588969|1.0|1.0|1.0|1.0|3.59|2.9|2.5|1.0|0.0|2.0|25.0|3.0|0.0|1.0|3.59|2.99e-05|0.00981|0.0|0.0|1.31e-07|4.31e-05|6.0419|3.45|4.3476|-1031.138426|-1031.109224|558.63|975.72|205.21|0.38389|-1030.929791|0.1557|0.02920209|-1030.980844|5.2326|1288.0|5.8901
11b_a31|1|0.0|0|7.765993078999999|1|0.610137403|0.0|0.078614731|-0.172248605|0|0.043380952|-0.014385937|-0.1488994619999999|2|-0.129901143|-0.101934423|0|0.833717183|0.834596039|0.067031897|-0.074254978|0.889561759|0|0.545458754|-0.148709304|0.037758271|-80.0942166|-82.80602396|21.02499452|286.7721447|253.1028809|-46.10900197|-44.59898223|100.3071755|-24.84180719|0.473305522|2410.572158|303.7286124|1756.711832|-13.83270059|0.330276165|6.83089364|5202.545866|183.9081702|-553.3080237|37.09261324|0.0314298879999999|-189.0151528|1483.70453|17.50115151|1.0|1.0|1.0|1.0|3.41|2.29|0.79|1.0|0.0|5.0|25.0|6.0|0.0|0.0|2.69|1.82e-05|0.00649|0.0|0.0|3.59e-06|0.00128|3.8437|4.07|3.8437|-1520.085181|-1520.0430279999998|589.56|969.71|322.57|0.70073|-1519.909742|0.2634|0.04215313|-1519.967224|4.7518|0.53|6.2757
14_a15|0|0.0|0|0.0|0|1.43568901|0.0|-0.058775738|-0.0455566929999999|2|0.037073171|0.001740635|-0.053931584|0|-0.051908601|-0.120626133|2|0.8310685940000001|0.719993769|-0.021648026|-0.028227917|0.7651878809999999|0|0.8870890459999999|-0.0917424269999999|0.014672137|-40.89540491|-58.79722871|9.403293601|92.51564418|72.36402409|-37.68282812|-26.20964538|68.59458198|-21.0782518|0.406717767|2612.691478|568.5306056|2731.841165|-13.50893838|0.229690275|6.040010666000001|5861.387612|147.2072638|-715.9737342999999|27.36334635|0.015286995|-346.4801021|1450.257357|9.797353271|1.0|0.0|1.0|1.0|3.56|3.72|2.87|2.0|0.0|6.0|30.0|4.0|1.0|0.0|4.7|5.99e-07|0.0002379999999999|0.0|0.0|1.51e-10|5.99e-08|4.4518|5.16|3.6209|-1281.105795|-1281.0669369999998|689.8|1177.14|278.5|0.65079|-1280.809256|0.0054|0.03885834|-1280.87015|5.0894|0.03|7.5229
16c_a32|1|0.0|0|7.765993078999999|0|0.6094207629999999|0.0|0.191088217|-0.087497559|0|0.03995614|-0.0064007569999999|-0.031087095|3|-0.057356214|-0.1260956869999999|0|0.809370315|0.8607827790000001|0.0482801729999999|-0.061904762|0.915639476|1|0.773043206|-0.119988297|0.025791147|-53.00702241|-71.59058881|15.38819548|102.2022233|135.41296|-42.71426897|-31.62645048|86.97970500000001|-22.77882371|0.463897164|2649.168528|461.2334662|3143.196853|-13.59090376|0.3153632939999999|6.313526111|5979.891916|188.1603823|-597.9997655000001|33.27140293|0.02579269|-220.3256617|1463.941729|15.38911619|1.0|1.0|1.0|1.0|3.5|3.08|0.88|1.0|1.0|7.0|27.0|5.0|1.0|0.0|3.41|9.17e-07|0.000366|0.0|0.0|1.0300000000000001e-07|4.13e-05|3.6264|4.12|3.6264|-1916.6792|-1916.651132|639.66|1069.28|341.89|0.70198|-1916.478107|0.2955|0.02806787|-1916.536967|5.3459|5.0|8.3468
4R4l_a46|0|0.171853072|1|7.825245291|1|1.134637095|2.155247543|-0.058870177|-0.075241716|1|0.049498645|0.0066560469999999|-0.060895366|1|-0.1012114369999999|0.0071939419999999|1|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.762625193|0|0.896653672|-0.084697739|0.007084496|-49.12015477|-45.96797819|3.844966512|177.33836430000002|56.0891211|-24.94818681|-26.65896664|49.44228224|-16.223992300000003|0.4568839389999999|2165.83681|486.6405745|1766.0974600000002|-8.805242402000001|0.121701516|5.669819400000001|4923.057044|66.05102684|-449.0673625|18.4720714|0.006401537|-410.6276419|942.0756413|3.474304058|1.0|1.0|1.0|1.0|3.92|3.24|3.06|1.0|0.0|3.0|26.0|3.0|0.0|1.0|4.09|5.25e-06|0.00182|0.0|0.0|9.980000000000001e-08|3.47e-05|4.6497|4.99|4.1152|-1092.75416|-1092.728268|584.44|1038.78|266.65|0.40548|-1092.4898449999998|0.0851|0.02589231|-1092.544322|2.3035|137.0|6.8633
12_a15|0|0.0|0|0.0|0|1.435689014|0.0|-0.071096525|-0.0455566929999999|2|0.034285714|0.001740635|-0.106061273|0|-0.054575504|-0.120626133|2|0.8310685940000001|0.723852961|0.049877871|-0.019064393|0.769289315|0|0.89637291|-0.094209248|0.015018226|-39.00359933|-60.15445365|9.58943236|72.18361893|66.16793071|-38.40979933|-24.90456371|70.6606311|-20.42981445|0.476419838|2613.57759|572.3516967|2661.728915|-13.04483751|0.253510603|5.448223888999999|5897.820841|161.8714956|-691.376388|27.36785616|0.016453962|-314.7766363|1450.496376|10.50617745|1.0|0.0|1.0|1.0|3.56|3.73|2.87|2.0|0.0|6.0|30.0|4.0|1.0|0.0|4.7|5.99e-07|0.0002379999999999|0.0|0.0|1.51e-10|5.99e-08|4.4819|5.16|3.8538|-1281.087109|-1281.060163|688.91|1177.81|276.63|0.50595|-1280.810963|0.0093|0.02694613|-1280.871722|6.0547|4.0|8.3979
3a_a12|0|0.0|0|0.0|1|1.28383802|0.0|0.13714555|-0.042445446|2|0.032544803|-0.0025830939999999|-0.062973953|0|-0.205054123|-0.072889493|1|0.943290857|0.7038021990000001|-0.021522321|-0.032466697|0.759068438|0|0.871985494|-0.090803706|0.009433302|-34.84701355|-44.430225|4.615711776|71.11710277|62.63745781|-21.73969523|-17.05063286|52.21461165|-17.08854808|0.462077145|2045.857684|426.6622302|1050.730179|-8.361421244|0.2189499039999999|5.924949067000001|4230.717811|107.1321197|-326.0954285|21.87893986|0.015909241|-275.0354486|853.2786545|7.784386645|1.0|1.0|0.0|1.0|3.84|2.74|3.09|0.0|0.0|3.0|23.0|3.0|0.0|1.0|2.98|0.00025|0.0745|0.0|0.0|3.13e-08|9.33e-06|4.2336|3.33|3.7304|-951.3711872|-951.3480023|528.84|875.71|292.86|-0.34688|-951.217594|128.0|0.023184956|-951.264072|1.9332|194.0|6.7122
7_a4|0|0.0|1|7.535296702|1|1.343865525|2.060422336|-0.237954652|-0.003297033|2|0.037694444|0.008409909|-0.125778587|1|-0.162314698|-0.042220092|2|0.527072036|0.8046449179999999|0.022270259|0.0707653759999999|0.87010589|1|0.825830607|-0.071288428|0.01470626|-32.72992462|-35.88407105|7.402610584|14.01468959|87.67070691|-18.06277106|-16.47508541|44.34066533|-13.45652664|0.437317462|2286.169166|415.6938929|1915.566579|-6.773539148999999|0.282008333|5.512905888|5022.496714|141.9530115|-270.9415659|18.74189807|0.016800137|-219.4585767|749.6759227000001|8.456594282000001|1.0|0.0|1.0|1.0|3.05|2.7|2.82|0.0|0.0|2.0|25.0|4.0|0.0|1.0|3.56|0.000156|0.0514|0.0|0.0|3.49e-08|1.15e-05|4.0379|2.91|4.0379|-1089.870249|-1089.847072|538.92|915.46|307.05|0.59702|-1089705.0|0.0697|0.02317758|-1089.753885|4926.0|151.0|6821.0
12ag_a36|1|0.0|0|7.412764017000001|2|1.297044434|0.0|-0.042092217|-0.084341564|2|0.043848238|-0.002526241|0.0070889269999999|1|0.135431487|-0.101303149|1|0.724208473|0.835013502|0.124298337|-0.0861053359999999|0.8910146309999999|0|0.7468300940000001|-0.1081585809999999|0.020136392|-52.02834065|-68.21579593|12.70005599|85.84609192|159.6746787|-43.02381535|-32.81436052|80.40643223|-24.55768654|0.481286668|2773.9654530000003|471.0269757|2305.164626|-15.48857353|0.2411026289999999|7.849377942|5906.879919|152.06382680000002|-774.4286762999999|32.35969377|0.019328689|-326.5740008|1617.984688|12.1906363|1.0|0.0|1.0|0.0|4.72|0.0|2.4|1.0|0.0|5.0|30.0|5.0|0.0|1.0|2.15|0.000129|0.0515|0.0|0.0|1.4e-07|5.58e-05|3.8893|3.41|3.7117|-1332.185403|-1332.151245|658.68|1112.68|318.79|0.69204|-1331.9454449999998|0.0191|0.03415856|-1332.003616|7.5405|17.0|7.7696
2_a47|0|0.0|0|0.0|0|1.381899691|0.0|-0.002024001|-0.13117284|2|0.027058824|-0.007479445|0.107297513|0|-0.007299676|-0.017113434|2|0.916092248|0.671819147|0.115527282|-0.0253134039999999|0.728066943|1|0.847324011|-0.095655954|0.008511123|-41.57671973|-47.65477123|4.240150185|99.5619537|76.06154148|-23.74109633|-20.71307621|55.81329383|-18.32875817|0.433425706|2105.761386|422.1277419|1242.745585|-9.131190896|0.215021885|5.308758149|4559.060763|107.1215986|-356.116445|23.34938746|0.016376351|-283.9460863|910.626111|8.158522603|1.0|0.0|1.0|1.0|2.58|2.54|2.39|1.0|0.0|3.0|24.0|3.0|0.0|1.0|3.58|3.46e-06|0.00109|0.0|0.0|1.51e-08|4.73e-06|3.7181|3.49|3.7181|-1010.540464|-1010.505024|536.13|902.07|333.46|0.69102|-1010.364507|0.2143|0.03544055|-1010.412694|3.1004|631.0|6.2
3i_a32|1|-4.547725143|0|7.78113851|0|0.6094207970000001|0.0|-0.157360524|-0.363243817|0|0.05052381|-0.0131506889999999|-0.26785886|3|-0.8373173840000001|-0.054335108|0|0.565740817|0.833699527|-0.337053202|0.030060554|0.902293804|1|0.893827987|-0.1132851459999999|0.015296821|-49.17963359|-59.72706743|8.064907632|60.99385995|55.97682661|-31.48976464|-25.92886531|71.27609889|-23.52884474|0.422644726|2471.4299920000003|471.2508776000001|2141.3084710000003|-12.4050588|0.22927653|5.826629089|5656.349227000001|120.8809386|-409.3669403|30.52825775|0.021905206|-285.465827|1007.432506|11.54903146|1.0|1.0|1.0|1.0|3.1|2.49|2.09|2.0|0.0|3.0|24.0|6.0|1.0|0.0|4.37|5.37e-07|0.000197|0.0|0.0|1.0900000000000001e-07|4.01e-05|3642.0|3.38|3642.0|-1891.833327|-1891.811327|530.5|876.0|340.43|0.70322|-1891.738614|0.4765|0.02199999|-1891.790935|3.8572|6.0|8.2366
