molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|FNSA4|WNSA5|FNSA1|FNSA2|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
24_a20|0|0|0.0|0.0|1|6.842683282|0|0|1.40648755|1.959359883|-0.217098257|0.029711934|2|0.03625|-0.083539572|0.009265667|-0.060940703|-0.04104|1|1|0.008780074|0.1468474119999999|-0.060582944|-0.188335708|2|0.74131936|0.070857143|0.802353442|0.607038752|1|0.952027295|-0.067869875|-0.02714795|-27.02262995|0.771032243|-1.357397496|46.85253003|0.457794721|2736.601949|600.7235847000001|1961.887639|0.228967757|12.63879297|6109.1040920000005|144.47729840000002|22.21722343|0.013436544|-342.0394805|1110.861171|8.478379683|1.0|1.0|1.0|3.4|3.21|0.08|-9.32|4.78|80.28|2.0|0.0|4.0|31.0|5.0|-6.26|402.45|0.0|0.0|1.29e-05|1.17e-05|3.52|0.0|1.94e-07|5.3396|3.5876|-1291.896802|0.2495|232.2|551.25|0.44916|0.0108|-0.15687|3.6107|-0.22435|0.02922392|318.0|6.4976|6.4976
13p_a6|1|0|3.449535594|0.0|0|6.842683282|0|0|1.424099253|0.0|0.024837222|-0.1144898999999999|2|0.042959184|-0.634109842|-0.008008339|-0.014153926|-0.072853186|1|1|-0.005708558|0.123575608|-0.116250572|-0.573014008|2|0.784414352|-0.059663359|0.837659336|0.8244206940000001|1|0.7265205579999999|-0.107371897|-0.03767435|-54.04422654|0.76005742|-2.14743793|82.79893305|0.412828992|3016.078786|515.4389679999999|3833.042283|0.23994258|14.91957306|6590.216479|170.2302215|35.16646396|0.018322293|-369.0018868|2004.488446|12.99897644|1.0|1.0|1.0|3.64|2.34|0.12|-10.06|4.01|122.47|1.0|0.0|7.0|34.0|5.0|-7.01|449.51|0.0|0.0|8.11e-06|2.79e-05|2.86|0.0|3.92e-08|4.7973|2.9837|-1463.08132|0.4132|258.45|573.39|0.7056600000000001|0.0029|-0.12251|9.0546|-0.1971099999999999|0.03807447|92.0|7.0362|7.0362
galu_a46|0|0|0.0|0.0|1|7.535296702|1|1|1.343828866|2.082220175|0.048375705|-0.080432741|2|0.039550827|-0.327651527|0.002865697|-0.094815394|-0.1121767259999999|1|1|0.003107816|-0.150645957|0.0481706809999999|-0.4671565689999999|2|0.81708619|0.044184467|0.875868891|0.6848692759999999|1|0.7637964079999999|-0.089050651|-0.03220981|-27.89483984|0.7832175929999999|-1.513861067|57.85086047|0.468241745|2501.785113|427.4851161|1755.2047|0.2167824069999999|12.12170938|5641.451892|121.3297832|23.01702105|0.013967104|-317.0250717|1081.799989|7.817173532999999|1.0|1.0|1.0|3.27|2.75|0.18|-7.13|3.51|86.69|1.0|0.0|3.0|28.0|4.0|-6.86|369.42|0.0|0.0|0.0001409999999999|0.000102|2.39|0.0|2.75e-05|||||||||||||51.0|7.2924|7.2924
5f_a40|0|0|0.0|0.0|1|8.149890544|0|1|0.60491326|1.656591081|-0.004886759|-0.0468504759999999|0|0.042936508|-0.293556526|0.000663516|0.166865076|0.062183277|2|2|0.000706205|-0.155235986|0.18254908|-0.4644854879999999|0|0.811339477|-0.465573352|875.0|0.680674762|1|0.7414714309999999|-0.10969397|-0.041135239|-23.41506245|0.814393685|-1.316327637|61.79838068|0.484099946|1932.388838|342.5710869|599.1117195|0.185606315|11.20493646|3963.475837|85.75294257|23.33651|0.015000038|-290.5093357|746.7683199|6.930245797|0.0|1.0|1.0|3.08|2.05|0.21|-3.69|2.68|101.52|0.0|2.0|3.0|20.0|3.0|-6.47|284.34|0.0|0.0|0.000108|0.000491|2.2|0.0|0.0587|3.8036|3.0611|-1232.983157|0.2747|325.97|361.03|0.69727|0.0415|-0.13057|5.5961|-0.19284|0.02389588|112.0|6.9508|6.9508
18_a15|0|0|0.0|0.0|0|0.0|0|0|1.435689019|0.0|-0.020185809|-0.090130715|2|0.037948718|-0.319782642|-0.001044324|-0.066226471|0.002685285|0|0|0.000539978|-0.190640601|-0.145790726|-0.431836192|2|0.7162974740000001|-0.0374132629999999|0.765450925|0.645117465|0|0.8362289070000001|-0.090730185|-0.035181092|-33.93632895|0.867430881|-1.723873519|45.69032922|0.415796832|2541.440611|511.4247108|2510.854462|0.132569119|10.2545953|5705.360332|81.07723009|24.80452821|0.008781964|-449.4301265|1215.421882|5.370913621000001|1.0|1.0|1.0|3.37|3.75|0.08|-9.98|6.86|47.04|2.0|0.0|5.0|29.0|4.0|-4.8|385.43|1.0|0.0|6.86e-07|1.18e-06|5.42|0.0|4.01e-08|4543.0|3.8232|-1265.810138|0.2686|272.91|535.02|0.70427|0.0066|-0.1579|4.2476|-0.19371|0.03989594|129.0|6.8894|6.8894
18b_a25|0|0|0.0|0.0|1|6.842683282|0|0|1.194228955|1.824998189|-0.147813831|0.0131826839999999|2|0.038137255|-0.189048258|0.006181503|0.014055398|0.0009956189999999|1|1|0.00598031|-0.032776381|-0.061048368|-0.303383008|2|0.7723870909999999|-0.026045966|0.8333962429999999|0.6915652390000001|1|0.936253893|-0.078644297|-0.0305838929999999|-38.7252349|0.7847794690000001|-1.6515302369999998|53.27347337|0.493622561|3051.645565|656.9874135|2327.4502850000003|0.215220531|17.09119768|6973.180791|151.02439719999998|27.34692815|0.013724883|-399.6704921|1476.7341199999998|9.631015182|1.0|1.0|1.0|3.58|3.56|0.07|-9.84|5.59|111.51|2.0|1.0|6.0|34.0|4.0|-5.93|460.55|0.0|0.0|2.87e-07|1.95e-06|4.48|0.0|6.690000000000001e-08|5.5437|3.6826|-1767.52411|0.2658|223.65|612.24|0.54166|0.0468|-0.15079|2.8141|-0.22145|0.03002332|51.0|7.2924|7.2924
8e_a12|0|1|0.0|0.0|1|6.803505258|1|1|1.283834633|1.873617728|0.050021617|-0.049397555|2|0.037430556|-0.330207456|0.005196034|-0.087658302|-0.0309579439999999|1|1|0.005744805|0.112673977|-0.136145064|-0.448676455|1|0.761892879|-0.036433876|0.815412281|0.797199175|1|0.939627917|-0.087795345|-0.031094185|-28.78776717|0.7112578709999999|-1.492520871|38.67488258|0.45384745|2548.979738|538.051884|2112.908299|0.2887421289999999|11.80358346|5490.975165|165.34017769999997|25.03342862|0.019545275|-241.94192880000003|1201.604574|11.19206011|1.0|1.0|1.0|4.11|3.01|0.14|-7.93|2.68|55.1|2.0|0.0|3.0|28.0|4.0|-6.03|366.42|0.0|1.0|4.25e-05|2.03e-05|3.53|0.0|4.34e-06|5.247999999999999|3.3044|-1177.619013|0.2341|236.25|481.04|0.6954899999999999|0.2252|-0.13599|1.0295|-0.19338|0.02580783|588.0|6.2306|6.2306
16_a15|0|0|0.0|0.0|0|0.0|0|0|0.300207157|0.0|0.072882981|-0.463771194|2|0.035555556|-0.4898555739999999|-0.009769916|-0.109386268|-0.011969556|0|0|-0.00379317|-0.006331105|-0.0764246109999999|-0.528097878|2|0.729432583|0.080837546|0.77948108|0.72660548|0|0.723597405|-0.101500719|-0.039472502|-47.4317527|0.868460507|-2.131515106|65.48636021|0.419910645|3173.773379|494.6488764|3014.308422|0.131539493|11.720499900000002|6931.531554000001|89.91997762|31.07023998|0.009783192|-503.7568532|1677.792959|6.687758643|1.0|0.0|1.0|3.59|2.93|0.08|-9.21|6.02|115.58|2.0|0.0|6.0|32.0|6.0|-6.27|446.52|1.0|0.0|9.89e-07|6.14e-06|3.88|0.0|2.72e-07|4.1731|4.1295|-1770.509465|0.3809|297.1|600.98|0.66615|0.1409|-0.16871|8.0361|-0.20953|0.06079704|21.0|7.6778|7.6778
35_a18|0|0|0.0|0.0|0|7.03438793|2|2|1.251175948|0.0|0.068150325|-0.020425504|1|0.03531746|-0.44784362|-7.44e-05|0.027469086|-0.0098863069999999|0|0|0.00113101|-0.104482176|-0.117857059|-0.5009599889999999|0|0.737094825|-0.032017257|0.774007861|0.7277482059999999|0|0.800765945|-0.084219749|-0.033440195|-45.74482543|0.874573807|-2.273933228|66.82777970000001|0.465531336|3038.429834|590.1597827|1761.858479|0.125426193|17.18442554|6995.248058|92.43836482|28.17969862|0.007954001|-552.1173777|1916.219506|5.862051629|1.0|1.0|1.0|4.3|0.0|0.3|-9.55|3.35|85.29|3.0|1.0|8.0|36.0|3.0|-6.0|480.6|0.0|0.0|8.629999999999999e-07|2.96e-06|4.55|0.0|1.35e-07|3.2146|3.2146|-1533.002975|0.4981|385.69|657.07|0.69279|0.4981|-132.0|2.0432|-0.18079|0.02600607|24.0|7.6198|7.6198
12t_a36|1|0|3.500121488|0.0|0|7.412764017000001|2|2|1.297042607|0.0|-0.058770337|-0.034194893|2|0.041767677|-0.404180985|0.003676818|-0.030990165|-0.0288761339999999|1|1|0.0045625|0.059266516|-0.169994208|-0.436022708|1|0.829598864|-0.009662203|0.878510663|0.857993338|0|0.8337556420000001|-0.100615514|-0.035934112|-44.63604995|0.78316808|-2.012310282|60.71345614|0.48189543|2771.211293|555.3275093999999|2320.375227|0.21683192|15.36435856|5936.009091|144.422087|30.56063281|0.01547607|-377.2113003|1711.395437|10.30792105|0.0|1.0|0.0|4.94|0.0|0.21|-7.36|2.45|69.2|1.0|0.0|6.0|31.0|4.0|-6.33|409.49|0.0|1.0|2.48e-05|2.6600000000000003e-05|3.47|0.0|1.7899999999999998e-05|3.8844|3.6694|-1311.585049|0.4297|319.18|562.72|0.70313|0.0155|-0.15088|5.9081|-0.2039|0.03230976|8.0|8.0969|8.0969
12bc_a36|1|0|3.43846811|0.0|0|7.412764017000001|2|2|1.284647662|0.0|-0.058020733|-0.042515909|2|0.04625323|-0.413738077|-0.001012333|-0.079009683|-0.027636036|1|1|-0.00097037|0.115647623|-0.1716508239999999|-0.442519304|1|0.836170906|0.006621918|0.892249657|0.771220556|0|0.834305498|-0.107107992|-0.038558877|-48.36968394|0.77146807|-1.927943855|64.13376391|0.467645467|2927.476132|560.6615736|2623.395239|0.22853193|15.54183457|6587.689277|153.57572439999998|33.5878425|0.017847333|-364.8584744|1679.392125|11.99358509|0.0|1.0|0.0|4.73|0.0|0.14|-7.76|3.19|69.2|2.0|0.0|5.0|31.0|4.0|-6.26|450.32|0.0|1.0|8.27e-06|6.55e-06|3.93|0.0|7.83e-06|5.2189|3.8696|-2152.134749|0.7456|237.57|563.76|0.69094|0.3478|-0.15671|6.5854|-0.21499|0.03419831|8.0|8.0969|8.0969
26_a47|0|1|0.0|0.0|1|6.86171134|0|0|1.304328272|1.06819297|0.11828578|-0.200192886|2|0.045681818|-0.544056455|-0.0098410169999999|-0.046771537|0.0081426509999999|1|1|-0.008325552|-0.24731748|-0.079370393|-0.5899218279999999|2|0.845040087|-0.11288313|0.910081385|0.651797437|1|0.7104381999999999|-0.101679756|-0.038735145|-34.3326642|0.717639177|-1.626876095|69.15552111|0.474969855|2625.572598|412.8219782|1341.904566|0.282360823|13.22794532|5994.406615|164.0744453|31.36429668|0.024619511|-252.9318822|1317.300461|14.3059247|1.0|0.0|1.0|3.13|2.66|0.05|-7.22|4.68|98.72|1.0|0.0|4.0|28.0|5.0|-6.51|396.81|0.0|0.0|1.3699999999999998e-05|2.77e-05|3.12|0.0|2.37e-05|4.7963|3992.0|-1696.096597|0.3197|258.5|443.78|0.68707|77.0|-0.16642|3.6825|-0.22921|0.02111593|13.0|7.9|7.9
9a_a40|0|0|0.0|0.0|1|7.515889085|0|0|0.604993021|1.865740741|-0.028285975|-0.020455825|0|0.0397333329999999|-0.136162501|0.01310675|0.157704751|-0.1720337089999999|2|2|0.011966382|0.291102625|0.016958188|-0.449508498|0|0.690568477|-0.394662853|0.749764251|0.61091688|1|0.937600185|-0.072887601|-0.032156295|-17.0405052|0.868476591|-1.093314022|34.36063715|0.493941591|1971.148912|453.3484005|336.39741360000005|0.131523409|13.33684703|3991.317015|63.59419322|17.90285474|0.008714375|-356.33157|608.6970611|4.213574358|0.0|0.0|1.0|3.26|3.28|0.06|-6.4|4.43|58.43|1.0|0.0|2.0|21.0|2.0|-4.85|291.37|0.0|1.0|3.24e-06|8.33e-06|4.54|0.0|0.000117|4.7066|3.3192|-1217.955997|0.4746|263.42|411.01|0.69958|0.3483|-0.13808|3.8656|-0.20303|0.01109672|214.0|6.6696|6.6696
19b_a38|1|0|3.26554965|0.0|0|7.412764017000001|2|2|1.297044256|0.0|-0.122009545|-0.115864198|2|0.044392765|-0.467227005|-0.006877664|-0.1381849369999999|-0.0697981979999999|1|1|-0.004358975|0.035216067|-0.250781298|-0.443325632|1|0.8295290000000001|0.019437461|0.8851623040000001|0.632625562|0|0.7293105670000001|-0.11557289|-0.041606241|-44.51968852|0.7596369590000001|-2.0803120280000003|67.31146923|0.478948837|2897.652112|452.6479704|2436.66785|0.240363041|13.74014387|6518.872269|149.181772|33.99385836|0.020570275|-322.28833010000005|1699.692918|12.76697997|0.0|1.0|0.0|4.82|2.37|0.14|-7.12|3.11|81.23|1.0|0.0|5.0|31.0|5.0|-6.81|419.43|0.0|0.0|5.68e-05|4.67e-05|2.88|0.0|3.19e-05|5363.0|3.7509|-1431.414099|0.4634|231.18|485.64|0.69411|0.1945|-0.15414|5.5253|-0.20445|0.03336932|12.0|7.9172|7.9172
8b_a8|1|0|3.191799887|0.0|1|7.535296702|1|1|1.395658149|1.42474537|-0.023718767|-0.182065125|1|0.040054466|-0.733216119|-0.0055544409999999|-0.0422693659999999|-0.03443232|1|1|-0.003593429|0.031896755|0.079250224|-0.5058761820000001|1|0.778853499|0.097555876|0.8354024290000001|0.726912742|0|0.558354653|-0.11627069|-0.047457424|-43.64473805|0.781454722|-2.325413799|99.62129245|0.4835310479999999|2863.095568|342.0904577|1821.324722|0.218545278|14.53652808|6471.7604200000005|133.8974321|37.20755791|0.022425382|-344.8810688|1823.170337|13.73949201|0.0|1.0|0.0|3.52|2.93|0.09|-7.13|3.03|112.23|1.0|0.0|4.0|31.0|5.0|-6.87|414.41|0.0|0.0|1.6899999999999997e-05|3.69e-05|2.76|0.0|3.04e-05|4.5819|3.2992|-1407.0843|0.2618|270.59|488.56|0.70195|0.1515|-0.13807|5.8389|-0.19921|0.03204403|5.08|5.2941|5.2941
16b_a23|0|1|0.0|0.0|2|7.423568444|1|1|1.197960988|3.418247774|0.031073244|-0.013240238|3|0.037664609|-0.3237716519999999|0.0116350769999999|-0.068280331|-0.05237763|2|2|0.011266252|0.099244509|-0.224300431|-0.401493392|2|0.7740962779999999|0.14319927|0.830577373|0.711576167|1|0.928579764|-0.07920267|-0.031407956|-43.49333918|0.738977|-1.821661419|51.31875369|0.4870072789999999|3370.826124|688.1144512|2256.698672|0.261023|18.46592377|7575.784511|193.4284005|31.49562341|0.018384316|-354.1828792|1826.746158|13.6235075|0.0|1.0|0.0|4.19|0.0|0.07|-7.33|4.1|108.26|2.0|1.0|6.0|36.0|4.0|-6.3|489.57|0.0|0.0|6.41e-07|2.16e-06|4.21|0.0|2.26e-05|1.6041|1.6041|-1877.655481|0.3456|772.92|607.92|0.95419|0.3456|-0.13741|9.2317|-0.21093|0.03978022|96.0|7.0191|7.0191
4R4l_a46|0|0|0.0|0.171853072|1|7.825245291|1|1|1.134637095|2.155247543|-0.058870177|-0.075241716|1|0.049498645|-0.255755434|0.0066560469999999|-0.060895366|-0.161358058|1|1|0.006162668|-0.1012114369999999|0.010799648|-0.3888343979999999|1|0.726535412|-0.001318857|0.762625193|0.7936534740000001|0|0.896653672|-0.084697739|-0.02989332|-24.94818681|0.8782984840000001|-1.524559305|52.96512128|0.4568839389999999|2165.83681|486.6405745|1766.0974600000002|0.121701516|10.43942503|4923.057044|66.05102684|18.4720714|0.006401537|-410.6276419|942.0756413|3.474304058|1.0|1.0|1.0|3.92|3.24|0.36|-7.0|5.02|50.94|1.0|0.0|3.0|26.0|3.0|-5.23|347.45|0.0|1.0|5.25e-06|7.78e-06|4.49|0.0|3.47e-05|4.6497|4.1152|-1092.75416|0.1678|266.65|498.78|0.67823|0.0851|-0.17475|2.1973|-0.19602|0.02589231|137.0|6.8633|6.8633
12x_a30|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984021|0.0|0.044575215|-0.0335688279999999|2|0.043383838|-0.3545061539999999|0.00604028|0.027312213|-0.1066694919999999|1|1|0.006346396|-0.104089964|-0.0922059569999999|-0.458718546|1|0.782514704|-0.062251445|0.829606585|0.803183654|0|0.848844277|-0.091725339|-0.035022402|-39.99960559|0.824674971|-1.926232129|57.2323071|0.4490846539999999|2845.417984|560.5459455|2374.777496|0.175325029|14.14885734|6359.545311|115.7782842|28.04441012|0.012044556|-428.8071293|1542.442557|7.953787804|0.0|1.0|0.0|4.86|0.0|0.21|-7.38|3.23|81.65|2.0|0.0|5.0|31.0|4.0|-5.64|426.54|0.0|0.0|9.14e-07|3.48e-06|4.6|0.0|1.76e-05|3.4831|3.4831|-1654.40976|0.1517|355.95|558.65|0.68589|0.1517|-0.14783|4.3702|-0.19876|0.03136007|22.0|7.6556|7.6556
18c_a25|0|0|0.0|0.0|1|6.842683282|0|0|1.193723817|1.959418462|-0.087958541|-0.008080236|2|0.043274232|-0.162271435|0.007804726|-0.038865826|0.006360768|1|1|0.007488918|0.01222181|-0.064145547|-0.282103688|2|0.748718056|0.084188427|0.8005589320000001|0.7357918440000001|1|0.94801724|-0.0719340379999999|-0.026975264|-31.07074762|0.7479204509999999|-1.510614788|38.26446885|0.484730247|2917.369488|623.0528232|2095.730631|0.2520795489999999|14.65844196|6736.25597|165.67090530000002|23.70385212|0.014546814|-325.8749539|1327.415719|9.560410146|1.0|1.0|1.0|3.58|3.89|0.11|-10.17|6.11|87.72|2.0|1.0|7.0|33.0|3.0|-5.85|449.57|1.0|0.0|8.86e-07|2.51e-06|4.49|0.0|3.0499999999999995e-08|5.4858|3.3396|-1714.597797|0.3558|226.01|547.87|0.70516|0.0041|-0.13312|6.1775|-0.19532|0.02003004|88.0|7.0555|7.0555
6b_a40|0|0|0.0|0.0|1|8.421342866|1|2|0.604892326|1.710647518|0.135693438|-0.069975812|0|0.039863946|-0.698480566|-0.003851208|0.0986825569999999|-0.226457281|2|2|-0.004728928|-0.248560671|-0.033583055|-0.630957955|0|0.842573207|0.003163118|0.90571269|0.6462648870000001|1|0.753431574|-0.118488624|-0.049599889|-53.15460718|0.878140798|-2.132795227|81.90640622|0.442509019|3214.047452|504.6333458|4049.386572|0.1218592019999999|12.51342818|8482.600495|81.61884754|37.83107469|0.011838681|-506.5422338|1626.736212|7.929311055|0.0|0.0|1.0|4.02|3.36|0.21|-5.21|4.38|173.43|2.0|2.0|5.0|31.0|5.0|-5.85|511.42|1.0|0.0|3.86e-09|6.55e-07|5.03|1.0|0.00318|3.1026|3.1026|-3290.775349|0.4962|399.62|552.01|0.69429|0.4962|-0.1237099999999999|8193.0|-0.21904|0.03026498|0.03|7.5229|7.5229
34_a20|0|0|0.0|0.0|1|6.842683282|0|0|1.416932073|1.877209467|0.0305860929999999|-0.104520106|2|0.0396875|-0.328567476|0.003085806|-0.046356705|-0.054458882|1|1|0.003149352|0.327535029|0.057022334|-0.4478820739999999|2|0.74801464|-0.101401966|0.80310139|0.690530489|1|0.7966571459999999|-0.085459595|-0.032248904|-38.68669181|0.776414086|-1.709191893|66.0848174|0.462785432|2825.042137|536.0086996|2319.742032|0.223585914|14.7802149|6211.26199|150.43359099999998|27.94614651|0.01491516|-371.9551262|1481.145765|10.03525243|1.0|1.0|1.0|3.43|2.92|0.08|-9.18|4.62|86.69|2.0|0.0|5.0|32.0|4.0|-6.28|419.48|0.0|0.0|7.27e-06|9.51e-06|3.63|0.0|2.780000000000001e-07|5.4132|3.8699|-1352.31921|0.4388|229.04|544.93|0.68845|0.0766|-0.16103|3.8519|-0.21284|0.03558836|61.0|7.2147|7.2147
8a_a12|0|0|0.0|0.0|0|0.0|1|1|1.283813597|0.0|0.082323047|-0.052287869|3|0.0420317459999999|-0.362413703|-0.001510006|-0.050603335|-0.084035283|0|0|0.000249868|-0.3422915179999999|-0.226106307|-0.5385001079999999|2|0.763500863|-0.1261547959999999|0.8157289759999999|0.862306783|0|0.892656426|-0.093050281|-0.033836466|-24.96342938|0.791430726|-1.4888045019999998|36.0527909|0.46777503|2212.38965|462.3571879|2093.2274030000003|0.208569274|9.607296424|4806.044707999999|108.02980890000002|22.14447395|0.014012546|-301.89687089999995|974.3568539|7.257889351|1.0|0.0|1.0|4.06|3.06|0.15|-7.89|2.5|50.17|0.0|0.0|3.0|25.0|4.0|-6.04|327.38|0.0|1.0|0.000125|6.19e-05|3.18|0.0|4.2e-06|3.9091|3.9091|-1046.0428949999998|0.2486|317.17|424.14|0.6309100000000001|0.2486|-0.15696|3.6588|-0.2194199999999999|0.02180654|199.0|6.7011|6.7011
4c_a46|0|0|0.0|0.139403726|1|7.825245291|1|1|1.134637091|2.137504882|-0.068543882|-0.048990529|1|0.0440307329999999|-0.300069396|0.010177371|-0.051150771|-0.068256579|1|1|0.010040825|-0.165951544|-0.083788154|-0.421467037|1|0.726862617|0.072412685|0.761921603|0.65145414|0|0.890777395|-0.087503927|-0.029688832|-34.9456654|0.840753785|-1.662574604|49.01980408|0.450883931|2455.604167|562.9269925|2487.942529|0.159246215|13.06174141|5571.088357|100.6356847|22.31552819|0.008510983|-430.6788754|1249.669579|5.378517586|0.0|1.0|1.0|4.09|3.8|0.38|-7.62|5.24|57.01|2.0|0.0|5.0|29.0|4.0|-5.39|389.49|0.0|1.0|2.8e-06|5.3e-06|4.63|0.0|9.32e-06|5.4579|4.1026|-1245.4159619999998|0.2296|227.16|617.56|0.6986600000000001|0.2083|-0.17085|4.1039|-0.21466|0.02299741|2008.0|5.6972|5.6972
2_a33|1|1|3.396444161|0.0|0|7.765993078999999|0|0|0.609420748|0.0|0.047294725|-0.064926835|0|0.039958333|-0.476784502|-0.002514803|0.070526947|-0.05997501|3|3|-0.000810928|-0.0881938509999999|-0.148024156|-0.593915758|0|0.833090592|-0.0212158239999999|0.8799816220000001|0.753434785|1|0.8195154109999999|-0.104047115|-0.031851158|-38.84811555|0.702597735|-1.56070672|60.41371259|0.4699986339999999|2632.195388|500.7570617|3245.244678|0.297402265|11.60906093|6067.635829|181.7248125|27.70055258|0.019430318|-247.5908207|1357.327077|11.8727102|0.0|1.0|1.0|3.57|3.51|0.3|-7.67|4.63|140.04|2.0|0.0|7.0|28.0|4.0|-6.17|411.54|1.0|0.0|4.44e-07|1.6800000000000002e-05|3.72|0.0|8.78e-06|3.6281|3.6281|-1920.079174|0.2911|341.74|525.38|0.70205|0.2911|-0.15012|4.2519|-0.19979|0.02972182|6.0|8.2596|8.2596
6c_a31|1|0|3.423005244|0.0|0|7.78113851|1|1|0.6101347220000001|0.0|0.047405064|-0.151732713|0|0.038901235|-0.790027307|-0.009477764|-0.00219333|-0.107687565|2|2|-0.00668344|0.2301743489999999|-0.009333123|-0.582545668|0|0.790900932|-0.078059285|0.846458013|0.7905201209999999|0|0.641197273|-0.126324613|-0.044739967|-50.62888027|0.7653239190000001|-2.147518413|96.63311186|0.4463376229999999|2837.949799|405.9259734|2357.829685|0.234676081|14.63492011|6283.091868|148.5675636|37.00884624|0.0212421629999999|-335.9398876|1776.424619|13.44788285|1.0|1.0|1.0|3.67|3.13|0.14|-7.72|4.26|131.36|2.0|0.0|5.0|30.0|5.0|-6.27|418.47|0.0|0.0|8.179999999999999e-07|1.15e-05|3.64|0.0|7.9e-06|3.2974|3.2974|-1691.984862|0.5028|376.01|524.56|0.7014699999999999|0.5028|-0.13351|5.9253|-0.19169|0.03620884|0.34|6.4685|6.4685
8f_a12|0|1|0.0|0.0|0|6.580639137|1|1|0.609895166|0.0|0.110310585|-0.062406088|2|0.038347953|-0.3981937339999999|-0.002596875|0.028505422|-0.024023866|1|1|-0.00094279|-0.023769395|-0.125424286|-0.560548116|1|0.7475224290000001|-0.13747286|0.80546986|0.8409290840000001|1|0.869823177|-0.098932601|-0.03822396|-31.9483307|0.8381234340000001|-1.6818542230000002|48.82707007|0.460344828|2541.921472|494.2940092|1448.568734|0.161876566|13.00131176|5481.952981|91.98952021|25.9168408|0.012030968|-384.290491|1140.340995|6.836832748|1.0|1.0|1.0|4.09|3.26|0.1|-8.42|3.41|78.41|2.0|0.0|3.0|27.0|4.0|-5.47|369.44|0.0|1.0|1.99e-06|5.72e-06|4.34|0.0|1.4e-06|4.1744|3.6536|-1481.146454|312.0|297.01|441.97|0.65098|0.2466|-0.15061|0.9092|-0.2124|0.03056355|646.0|6.1898|6.1898
3q_a32|1|1|3.4364803|0.0|0|7.765993078999999|0|0|0.609420748|0.0|-0.017280695|-0.04718311|0|0.03898374|-0.419780649|0.000773658|-0.022925245|-0.098400506|3|3|0.002487149|0.0492355779999999|-0.295228244|-0.5448044360000001|0|0.853737093|0.010109949|0.901790225|0.716172604|1|0.84993799|-0.097961799|-0.027989085|-37.3203761|0.6349739010000001|-1.371465184|53.16288420000001|0.46136998|2649.276311|524.6043311000001|3335.898591|0.365026099|11.93494358|6079.482066|225.3038157|27.20679986|0.022526037|-166.61896299999998|1333.133193|13.90366881|0.0|1.0|1.0|3.57|3.34|0.3|-7.31|4.72|131.25|1.0|0.0|7.0|28.0|4.0|-6.35|411.54|0.0|0.0|1.24e-06|2.4100000000000003e-05|3.47|0.0|2.01e-05|3.6236|3.6236|-1920.066488|0.2897|342.16|549.78|0.70216|0.2897|-0.15001|4.1362|-0.19969|0.02381444|28.0|7.5528|7.5528
13a_a5|1|0|2.931642415|0.0|0|6.605297921|0|0|1.393002748|0.0|-0.154076582|-0.033436214|2|0.023989899|-0.328417593|0.002355511|-0.139517787|-0.025324157|1|1|0.003196482|-0.012798693|-0.0569177229999999|-0.367284642|2|0.8045357209999999|-0.048584084|0.857293078|0.720100768|0|0.7667501609999999|-0.0839257009999999|-0.0279752339999999|-34.78546088|0.598791539|-1.426736914|68.09484712|0.460877309|2657.14588|493.6342317|1314.232685|0.401208461|15.89940424|5628.9694|258.29825730000005|30.07803494|0.02811638|-127.2041084|1533.979782|18.10134317|1.0|1.0|1.0|3.07|2.46|0.13|-8.9|3.58|92.79|2.0|0.0|8.0|30.0|5.0|-7.18|399.45|0.0|0.0|0.000169|0.000184|2.19|0.0|5.02e-07|4.6285|4.2107|-1313.167422|0.5953|267.87|567.51|0.50037|0.1992|-0.17364|3.3414|-0.22898|0.04138695|91.0|7041.0|7041.0
