molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|MATS8s|nFaHRing|FNSA5|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
15d_a10|0.0|0|0|0|0.0|7.535296702|2|2|1.343850133|2.147544195|-0.002831383|5.4161004020000005|3|0.031742919|-0.059217023|2.04092658|-0.184039927|10.92970801|1|0.011249462|-0.092884337|-0.1786649189999999|2|0.02497303|1|-0.070612242|-38.80896881|-47.58559595|0.12390229|83.49776405|-0.018829931|10.36301002|141.0919598|0.471900166|-26.15336742|54.18663419|0.473858537|590.402322|-761.3695352999999|-8.551449923|0.5280998339999999|16.02072769|0.900629528|6511.656447|-513.0869954|0.028735133|37.87296065|19.36460841|0.0|1.0|1.0|1.0|0.0|4.01|0.35|4.14|65.3|0.0|131.43|0.0|1.0|33.0|6.0|-7.04|441.52|0.0|3.18|-4.38|0.000167|4.1200000000000005e-05|2.75|0.0|1.5e-08|6.62e-06|-0.05002|2.05|3.8591|-1430.8144619999998|737.09|221.39|565.91|0.3685|0.6814100000000001|0.0856|-0.23696253|69.0|7.1612|7.1612
6a_a31|0.0|1|0|0|3.3855253210000003|7.703007682000001|1|1|0.610184884|0.0|-0.01694403|5.6869753560000005|0|0.0357275129999999|0.08881108|0.0|-0.779425376|10.31170939|2|-0.010591881|0.1533239019999999|0.0006473469999999|0|-0.07385392|0|-0.126430958|-77.60012959|-74.23718620000001|0.42783832|251.216265|-0.045153913|11.79563339|98.49408082|0.6927462990000001|-45.56491046|97.68889243|0.478330896|335.9594356|-1113.557793|-15.56795422|0.307253701|14.408653400000002|0.916923952|5908.282843|-653.8540772999999|0.031153284|-226.3518866|18.29245122|1.0|1.0|1.0|1.0|2.0|2.51|0.05|4.68|131.36|0.0|104.73|0.0|1.0|28.0|5.0|-6.69|390.42|0.0|2.96|-4.34|6.09e-06|4.55e-05|2.8|0.0|1.11e-07|4.3200000000000007e-05|-0.05563|4.03|3.5428|-1613.34153|607.79|349.96|447.66|0.70416|0.70416|0.6404|0.04606915|1.1|5.9586|5.9586
5a_a50|0.0|0|1|1|0.0|7.927685046000001|1|1|1.3972442980000002|4.202707546|-0.00148647|5.82008293|1|0.038040936|0.017227585|2.475383677|-0.06986407|10.93256969|2|0.01228899|0.028229556|-0.102607753|1|-0.132977171|1|-0.065209836|-20.77548565|-34.7974024|0.030107124|16.06582337|-0.022747617|2.900288114|60.04351409|0.66527517|-11.08625592|26.21058426|0.4528093929999999|517.556163|-521.9610361|-6.477439183|0.33472483|10.76914508|0.8275167520000001|4770.917486|-278.5298849|0.017576522|-176.38892919999998|9.379218813|1.0|1.0|1.0|1.0|0.0|3.28|0.14|3.66|35.64|0.0|101.86|0.0|1.0|25.0|2.0|-5.83|326.39|0.0|3.47|-4.5|0.000129|3.14e-05|3.46|0.0|5.7e-07|0.000186|-0.02487|3.39|4.0159|-1029.930364|582.98|220.82|455.34|0.39948|0.6725399999999999|0.1156|0.02452028|4.1|5.3872|5.3872
4l_a46|0.0|0|0|0|0.0|7.825245291|1|1|1.134637095|2.155247543|-0.004736212|5.587248657999999|1|0.049498645|-0.067419714|0.0|-0.255755434|10.94631401|1|0.006162668|-0.1012114369999999|0.0071939419999999|1|-0.001318857|0|-0.085194597|-51.45056667|-48.19533497|0.107841373|61.00681586|-0.030068681|2.10550531|0.0|0.883450801|-29.10603933|55.17245545|0.409308207|504.7020036|-867.5160294|-9.6227739|0.116549199|9.833034117|0.692930243|4865.794981|-490.7614689|0.006130523|-433.8429998|3.468091068|1.0|1.0|1.0|1.0|1.0|3.19|0.36|4.64|50.94|0.0|105.77|0.0|1.0|26.0|3.0|-5.23|347.45|0.0|4.08|-5.11|5.25e-06|7.78e-06|4.49|0.0|9.980000000000001e-08|3.47e-05|-0.01784|4.99|4.4542|-1092.745692|612.39|229.55|526.77|0.3756|0.68584|0.1523|0.03506136|98.0|7.0088|7.0088
20b_a10|0.0|0|0|0|0.0|7.535296702|1|1|1.343837209|2.103422978|-0.007463406|5.4161004020000005|2|0.035818182|-0.030238422|1.854149459|-0.447804373|10.92966143|1|0.002637529|-0.049452599|0.019531637|2|0.052265135|1|-0.088479815|-60.68950774|-56.53849503|0.24740823|158.09355980000004|-0.033783202|5.323735696|91.02309592|0.7616213270000001|-38.78052212|69.02087825|0.454087415|480.905232|-1187.308396|-13.79433873|0.238378673|13.838742600000002|0.8317951020000001|7173.225184999999|-758.6886304|0.0171045989999999|-334.3514234|10.92981783|1.0|1.0|1.0|1.0|1.0|3.15|0.11|4.23|95.92|0.0|129.73|0.0|1.0|34.0|5.0|-6.53|447.49|0.0|3.66|-5.09|6.05e-06|8.13e-06|3.52|0.0|1.1699999999999999e-09|5.26e-07|-0.0578399999999999|4.88|3.9013|-1465.62724|687.84|208.89|482.93|0.3246|669.0|0.1382|0.03930765|1.1|5.9586|5.9586
17g_a50|0.0|0|1|1|0.0|7.934155233999999|2|2|1.320916184|4.377239517|-0.002050512|5.82008293|2|0.029160757|-0.05611228|2.236579664|-0.13328325|10.94501702|2|0.01245647|-0.090386911|-0.200725906|1|-0.10642733|1|-0.0706879109999999|-32.14758511|-47.17463902|0.079336825|52.94662161|-0.025918901|6.48022912|85.51402581|0.749948388|-21.45417373|41.85775712|0.467997084|614.4183967|-1037.842058|-11.54365807|0.250051612|15.28352231|0.879688945|6102.424958|-692.6194843|0.013645282|-333.6136209|9.106383854|0.0|1.0|1.0|1.0|0.0|3.66|0.35|3.71|51.77|0.0|133.03|0.0|1.0|32.0|4.0|-6.28|424.54|0.0|3.63|-4.86|3.4899999999999995e-05|1.39e-05|3.68|0.0|1.1e-07|4.6500000000000005e-05|-0.0323|3.22|4.0458|-1335.976491|725.92|306.45|559.45|0.6623600000000001|0.6623600000000001|0.1795|0.02957267|246.0|6.6091|6.6091
3b_a49|0.0|0|0|0|0.0|7.535296702|1|1|1.343850026|2.104186262|-0.0057605869999999|5.4161004020000005|2|0.034155556|-0.090939066|1.844602991|-0.322592863|10.92976559|1|0.001356445|-0.151131362|0.000511959|2|0.021506499|1|-0.0846496|-54.04959517|-51.77986692|0.250895642|153.4719941|-0.0276739079999999|5.07982433|81.60358988|0.656865946|-33.06194987|62.35407961|0.477583842|458.224537|-880.2577376|-10.35481932|0.3431340539999999|13.85181805|0.914182753|5934.158315|-538.4506046|0.021477952|-191.9087104|13.13798859|1.0|1.0|1.0|1.0|2.0|2.43|0.22|3.16|98.72|0.0|116.94|0.0|1.0|30.0|5.0|-7.42|398.46|0.0|2.38|-3.59|0.000293|0.000256|1.84|0.0|2.64e-08|1.05e-05|-0.06115|3.4|3.8418|-1293.3286859999998|664.15|265.67|480.08|0.5798|0.6632|0.0759|0.0368692|25.0|7.6021|7.6021
7b_a8|0.0|1|0|0|3.213855584|7.535296702|1|1|1.395658671|1.4628217119999998|-0.009659873|5.4161004020000005|1|0.040873016|-0.024156447|0.0|-0.4829936279999999|10.9465091|1|0.003191529|-0.039357491|-0.021509048|1|0.048462902|0|-0.1000685009999999|-60.75943432|-59.93853201|0.277652387|166.30684230000003|-0.041332642|11.89970852|75.93423425|0.753935657|-36.39338307|80.62622045|0.4787988|432.6681725|-1138.832108|-14.82895606|0.246064343|14.76972982|0.918644854|6185.0105140000005|-682.1319788|0.022982731|-304.2022276|13.76608164|0.0|1.0|1.0|1.0|1.0|3.37|0.09|4.48|92.93|0.0|110.8|0.0|1.0|30.0|5.0|-6.15|396.4|0.0|3.5|-4.94|5.64e-06|1.14e-05|3.61|0.0|2.25e-08|8.94e-06|-0.06833|5.51|3.26|-1330.622441|621.4|269.85|506.21|0.44725|0.7025100000000001|139.0|0.0273745|13.53|4.8687|4.8687
12_a15|0.0|0|0|0|0.0|0.0|0|0|1.435689014|0.0|-0.006620824|0.0|2|0.034285714|-0.035728911|0.0|-0.370766171|10.95973444|0|0.0034254209999999|-0.054575504|-0.120626133|2|0.049877871|0|-0.094209248|-39.00359933|-60.15445365|0.10362709|66.16793071|-0.031995594|6.123040777999999|4.192089814|0.746489397|-24.90456371|48.59303169|0.476419838|572.3516967|-1082.780166|-13.04483751|0.253510603|10.40571107|0.909927213|5897.820841|-691.376388|0.016453962|-314.7766363|10.50617745|1.0|0.0|1.0|1.0|1.0|3.73|0.12|5.32|56.27|0.0|119.95|0.0|1.0|30.0|4.0|-4.97|397.47|1.0|4.7|-5.83|5.99e-07|1.47e-06|5.29|0.0|1.51e-10|5.99e-08|-0.03196|5.16|3.8538|-1281.087109|688.91|276.63|585.26|0.50595|0.70444|0.0093|0.02694613|4.0|8.3979|8.3979
3b_a12|0.0|0|0|0|0.0|0.0|1|1|1.283824445|0.0|-0.007916598|0.0|2|0.0375|-0.1215705419999999|0.0|-0.332497127|10.9540388|0|-0.003019113|-0.19952566|-0.071149325|1|-0.008328578|0|-0.088443201|-33.57216667|-46.11064215|0.096795301|50.46508298|-0.034016616|2.816328871|0.0|0.7688221909999999|-17.50314491|38.97406803|0.390744506|470.8937285|-691.6596323|-9.246226764|0.2311778089999999|10.88757628|0.64134753|4665.346939|-360.6028438|0.0166212889999999|-280.3056362|8.665655511|1.0|1.0|0.0|1.0|1.0|2.98|0.05|4.05|37.28|0.0|102.53|0.0|1.0|24.0|3.0|-5.65|332.79|0.0|3.59|-4.64|5.539999999999999e-05|2.28e-05|3.78|0.0|7.91e-09|2.63e-06|-0.07091|3.96|3.7741|-1410.971864|548.05|294.55|426.66|0.53738|0.6654800000000001|0.2418|0.02444371|49.0|7.3098|7.3098
1_a15|0.0|0|0|0|0.0|0.0|0|0|1.419940974|0.0|-0.0084598019999999|0.0|2|0.0381893|0.06459652|0.0|-0.541427319|10.95880609|0|0.003816011|0.096086011|-0.1816819589999999|2|0.101406325|0|-0.1117462069999999|-44.01415991|-72.24770503|0.124276535|80.34898605|-0.031142386|10.95802135|63.14412039|0.605927517|-28.45664402|60.96303497|0.437969049|566.1848585|-1228.210985|-13.01770443|0.394072483|11.7078005|0.77926144|7284.337537|-794.0799704|0.0280791829999999|-136.9714493|18.15414234|1.0|1.0|1.0|1.0|1.0|4.18|0.19|5.46|74.73|0.0|132.94|0.0|0.0|34.0|6.0|-5.38|457.52|1.0|4.68|-5.97|2.830000000000001e-07|1.08e-06|5.23|0.0|9.53e-11|4.36e-08|-0.04142|4.68|3.2188|-1510.136281|697.35|282.85|598.34|0.64662|0.70553|0.0061|0.01894559|44.0|7.3565|7.3565
18_a34|0.0|0|0|0|0.0|7.423568444|1|1|1.4547811819999998|1.801574074|-0.014733513|5.351858133|1|0.040527066|-0.100548575|0.0|-0.677741618|10.9595763|1|0.002183342|-0.155197864|-0.3102088839999999|1|0.0468829359999999|0|-0.129784908|-49.86847383|-71.65163761|0.31018528|171.24705480000003|-0.0422555509999999|12.44948722|54.26737825|0.695849945|-27.53138148|72.41862911|0.441058733|380.8328339|-1003.122927|-12.87916264|0.304150055|11.23989749|0.789096743|5296.289007|-553.8039936|0.027385869|-216.2496321|15.11918774|1.0|1.0|0.0|1.0|0.0|3.61|0.21|3.13|75.47|0.0|93.91|0.0|2.0|26.0|6.0|-6.26|351.36|0.0|2.89|-4.11|4.77e-05|7.829999999999999e-05|3.07|0.0|2.22e-06|0.000781|-0.03925|5.07|4.1234|-1199.288654|592.04|279.66|483.87|0.56101|0.60488|0.0303|0.02902032|2.43|5.6144|5.6144
7g_a8|0.0|1|0|0|3.095238804|7.535296702|1|1|1.39137419|1.336155045|-0.01002363|5.4161004020000005|0|0.0448526079999999|-0.030968098|0.0|-0.481134236|10.9431888|1|0.0002620309999999|-0.065174707|0.021974492|0|0.098510683|0|-0.1122315669999999|-64.55562181|-67.26263865|0.300623857|180.1699331|-0.045912914|11.43714084|56.75323443|0.806738465|-38.68948451|83.63914665|0.470618047|419.1502102|-1210.7274960000002|-16.4912131|0.193261535|14.3346384|0.8889952590000001|6293.364606|-725.6133762000001|0.018613449|-367.6690814|11.15541466|1.0|1.0|1.0|0.0|1.0|3.32|0.04|4.94|80.04|0.0|108.0|0.0|1.0|30.0|5.0|-5.63|399.37|0.0|4.14|-5.44|1.67e-06|3.59e-06|4.38|0.0|1.23e-08|4.92e-06|-0.06621|6.26|3.7874|-1374.493069|620.67|327.36|507.78|0.62073|0.62073|0.5165|0.03974865|21.03|4.6772|4.6772
14i_a23|0.0|0|1|1|0.0|7.423568444|0|0|1.197963212|3.2692375460000003|-0.010148243|5.351858133|2|0.0432555559999999|0.040408197|0.7151570629999999|-0.558153376|10.31321758|2|0.002496501|0.075401108|-0.017918675|2|0.158023239|1|-0.096562208|-60.8283953|-66.02703063|0.222047267|151.83084580000002|-0.039760909|10.01786784|93.48624142|0.7780956840000001|-41.59306642|75.47917433|0.478050606|531.9462982|-1386.567643|-18.59026006|0.221904316|15.53342127|0.915894552|7030.347905|-948.103263|0.019276934|-380.3109456|13.18112713|0.0|1.0|1.0|0.0|2.0|2.64|0.04|2.57|148.11|1.0|128.38|1.0|1.0|33.0|5.0|-7.33|454.51|1.0|2.61|-4.39|6.11e-06|4.03e-05|2.46|0.0|1.11e-07|5.03e-05|-0.08025|4.64|3.6931|-1798.64228|715.68|335.72|580.74|0.55606|0.55606|0.3639|0.03394466|3.0|8.4622|8.4622
16f_a32|0.0|1|1|1|3.354832924|7.765993078999999|0|0|0.609420741|0.0|-0.014558301|5.733341277|0|0.039958333|0.008658653|2.082564316|-0.77158995|10.31100265|3|-0.001202032|0.0151704889999999|-0.120440534|0|0.085125293|1|-0.111152081|-56.53102601|-76.92280867|0.192724521|133.3750236|-0.035568666|11.7022626|47.24868477|0.69473708|-39.12230215|73.4405859|0.384656622|558.6750754999999|-1230.764939|-17.03501995|0.30526292|14.28728752|0.625108901|6235.040893|-851.7509977|0.022983292|-269.5356315|15.90558963|1.0|1.0|1.0|1.0|2.0|3.4|0.3|6.42|149.27|0.0|116.75|1.0|1.0|29.0|5.0|-5.99|427.54|1.0|4.05|-4.97|1.12e-07|1.07e-05|4.11|0.0|1.7e-08|7.26e-06|-0.04997|4.99|3.6272|-1995.307736|722.06|341.82|603.12|0.70204|0.70204|0.2931|0.02889673|9.0|8041.0|8041.0
12as_a36|0.0|1|0|0|3.447017327|7.412764017000001|2|2|1.297043209|0.0|-0.007672841|5.351858133|2|0.041728395|0.096454203|0.0|-0.452697599|10.95347588|1|0.0018565629999999|0.162571317|-0.098698552|1|-0.0389138329999999|0|-0.109492809|-55.75872553|-73.78005999|0.22956209|154.6869148|-0.037824788|8.731418812000001|0.0|0.768125394|-37.57216725|68.71652969|0.454761514|519.1478419|-1401.82114|-17.17446921|0.231874606|16.08155469|0.834059821|6224.698969|-944.5958066|0.017444469|-361.3444194|11.75468972|1.0|0.0|1.0|0.0|2.0|0.0|0.17|3.16|86.27|0.0|133.95|0.0|1.0|32.0|5.0|-7.21|423.47|0.0|1.84|-3.95|0.000154|0.000112|2.36|0.0|1.29e-07|5.4600000000000006e-05|-0.05789|4.84|3851.0|-1385.601917|712.04|274.29|568.52|0.53815|0.68211|0.2402|0.03674596|59.0|7.2291|7.2291
20_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.399905568|2.017439295|-0.003103385|5.4161004020000005|1|0.039635417|-0.061689675|0.0|-0.124135414|10.9459449|1|0.012025268|-0.098992154|-0.064248765|1|0.246357638|0|-0.072188305|-29.16642156|-34.74640079|0.081852712|39.3981702|-0.0273144939999999|5.313236547|68.49419443|0.6435852470000001|-14.03867522|40.20507689|0.421704107|441.9318823|-486.4496111|-6.32818424|0.356414753|9.58599918|0.729218575|4085.683488|-234.1428169|0.024334176|-138.2237887|11.71277006|1.0|1.0|1.0|1.0|0.0|3.06|0.11|3.2|39.94|0.0|86.62|0.0|2.0|22.0|3.0|-5.96|289.33|0.0|2.97|-3.87|0.000346|0.000134|2.96|0.0|2.79e-06|0.000806|-0.03048|2.73|4.0419|-934.2489802|517.72|239.45|402.27|0.5152|0.66028|0.1415|0.022349042|646.0|6.1898|6.1898
3_a47|0.0|0|0|0|0.0|0.0|0|0|1.304465159|0.0|-0.008740449|0.0|2|0.03308642|-0.013350303|1.416887578|-0.367098851|10.93671092|0|-0.007967014|-0.021029826|-0.015388793|2|0.104873188|1|-0.0948001|-43.59237092|-49.71258151|0.145272519|76.18000386|-0.036461577|2.367459086|1.139378223|0.7849694909999999|-22.85956767|48.10703|0.403777634|448.2137648|-745.6887227000001|-10.02652614|0.2150305089999999|10.84023999|0.67722658|5022.029588|-391.0345195|0.016230658|-298.8724505|8.511255722000001|1.0|0.0|1.0|1.0|2.0|2.89|0.0|4.32|58.04|0.0|101.55|0.0|1.0|25.0|3.0|-5.16|347.8|0.0|4.02|-5.35|2.86e-06|4.49e-06|4.6|0.0|3.829999999999999e-09|1.33e-06|-0.05717|4.12|3.7284|-1470.137664|556.65|217.52|402.58|0.52977|0.69138|0.2182|0.03619487|316.0|6.5|6.5
18_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.3998285519999998|1.904090136|-0.004533883|5.4161004020000005|1|0.042924837|0.049240675|0.0|-0.181355303|10.94611841|1|0.00042|0.108754635|0.006968314|1|0.102914528|0|-0.085817825|-46.48874223|-42.33787448|0.224403961|110.7087804|-0.03479101|4.306590617|0.0|0.769438308|-22.93503169|55.21809494|0.405586004|382.6371479|-635.0681172000001|-8.467791078|0.2305616919999999|10.31843368|0.682329162|4381.693113|-313.3082699|0.0175331289999999|-265.85258480000005|8.649897756|0.0|0.0|1.0|0.0|1.0|2.56|0.11|3.46|50.94|0.0|86.22|0.0|2.0|23.0|4.0|-6.58|307.32|0.0|2.78|-3.51|0.00113|0.000312|2.24|0.0|2.96e-06|0.0009109999999999|-0.03538|3.02|4.2045|-1033.480025|523.81|274.59|404.27|0.52475|0.57777|0.1|0.02525528|2.62|5.5817|5.5817
8a_a31|0.0|1|0|0|3.28085223|7.765993078999999|1|1|0.610138387|0.0|-0.015034136|5.733341277|0|0.043817204|-0.1480271209999999|0.0|-0.586331322|10.31170053|2|-0.009293513|-0.258538098|-0.054025775|0|0.0502030679999999|0|-0.136459435|-60.46233433|-67.46619355|0.405860136|200.6591816|-0.0416959379999999|9.179668678|465.4559302|0.666437359|-29.89286568|79.02944672|0.4512945479999999|293.7455749|-742.1281291|-10.19199103|0.333562641|10.63792161|0.822471411|4538.505909|-366.9116769|0.030052065|-164.57484340000002|14.85788369|0.0|0.0|1.0|1.0|2.0|2.05|0.2|4.16|114.29|0.0|83.83|0.0|2.0|22.0|5.0|-7.11|314.36|0.0|2.13|-3.11|0.000269|0.000773|1.56|0.0|4.62e-06|0.00145|-0.02993|1.53|3.8097|-1347.541429|538.75|325.45|396.15|0.7027100000000001|0.7027100000000001|0.2604|0.03432763|0.79|6.1024|6.1024
15b_a50|0.0|0|1|1|0.0|7.934155233999999|1|1|1.353059441|4.112770601|-0.0045393|5.82008293|1|0.032843915|-0.103807905|2.018777006|-0.22696498|10.94501702|2|0.005203263|-0.17223348|-0.131737048|1|0.000882622|1|-0.080700307|-47.20879251|-46.13641893|0.179086516|102.3838797|-0.028069672|6.564219549|0.0|0.639017342|-26.98929785|58.69070955|0.478989976|469.3167805|-738.1827030000001|-9.174337796|0.3609826579999999|13.22671714|0.919348867|5205.2135960000005|-422.0195386|0.024313507|-158.95261259999998|13.90004811|1.0|1.0|1.0|1.0|1.0|2.11|0.19|2.71|68.76|0.0|105.46|0.0|2.0|27.0|4.0|-6.98|357.41|0.0|2.37|-3.6|0.000654|0.000249|2.11|0.0|1.92e-06|0.000687|-0.0333399999999999|2.08|4.0561|-1160.4989460000002|613.37|305.67|475.99|0.65917|0.65917|0.1796|0.03528279|79.0|7.1024|7.1024
27a_a34|-3.727789|0|0|0|0.0|7.412764017000001|1|1|0.300206665|1.963136117|-0.012620846|5.351858133|1|0.0408037829999999|-0.082271189|0.0|-0.7320090459999999|10.319282|1|-0.005234221|-0.13716603|-0.158932197|1|-0.07177581|0|-0.123191967|-74.78290605|-86.36649751|0.3990357329999999|279.75296960000003|-0.043345322|13.06088842|22.69787432|0.764921711|-52.42823715|93.41277507|0.436895447|421.319507|-1640.9634529999998|-21.30433911|0.235078289|15.91204178|0.7758691440000001|7104.26596|-1150.434312|0.020552444|-371.4586403|14.40875302|1.0|1.0|1.0|1.0|2.0|2.58|0.13|2.01|129.74|0.0|122.61|0.0|1.0|33.0|7.0|-7.29|463.51|0.0|2.44|-4.47|1.09e-05|3.43e-05|2.59|0.0|2.44e-08|1.13e-05|-0.03924|7.38|4.1228|-1861.741982|737.7|247.91|598.18|0.40378|0.69818|0.0203|0.04629882|0.24|6.6198|6.6198
13a_a5|0.0|1|0|0|2.931642415|6.605297921|0|0|1.393002748|0.0|-0.006081807|4.59511985|2|0.023989899|-0.007871499|0.0|-0.328417593|10.94530369|1|0.003196482|-0.012798693|-0.035005746|2|-0.048584084|0|-0.0839257009999999|-57.31787843|-54.03141848|0.233249839|150.1663914|-0.0279752339999999|6.938219155|39.93934134|0.598791539|-36.90128585|68.09484712|0.460877309|493.6342317|-918.5341141|-11.59515363|0.401208461|15.89940424|0.854865353|5628.9694|-591.3528349999999|0.02811638|-127.2041084|18.10134317|1.0|1.0|1.0|1.0|2.0|2.46|0.13|4.39|92.79|0.0|114.18|0.0|1.0|30.0|5.0|-7.18|399.45|0.0|2.71|-3.74|0.000169|0.000184|2.19|0.0|1.26e-09|5.02e-07|-0.05534|3.81|4.2107|-1313.167422|688.18|267.87|567.51|0.41806|0.50037|0.1992|0.04138695|91.0|7041.0|7041.0
12aa_a36|0.0|1|0|0|3.4172704080000003|7.412764017000001|2|2|1.297043479|0.0|-0.011588438|5.351858133|2|0.042560386|0.03597264|0.0|-0.672129428|10.95446449|1|-0.004569485|0.0620143779999999|-0.052743904|1|0.156337925|0|-0.117270578|-72.94175494|-80.19356964|0.3110547589999999|212.7097172|-0.04126187|11.04423694|109.0001157|0.731335741|-49.88002793|89.09222754|0.44829258|471.12395210000005|-1523.677823|-19.29522587|0.2686642589999999|14.60824604|0.812554922|6438.603019|-1041.942197|0.023386634|-316.3903377|15.99256772|0.0|0.0|1.0|0.0|3.0|0.0|0.13|1.92|112.29|0.0|131.85|0.0|1.0|32.0|5.0|-7.79|424.46|0.0|1.15|-3.45|0.000304|0.000359|1.55|0.0|7.19e-07|0.000305|-0.05111|3.88|3.8899|-1401.662677|701.99|318.73|520.19|0.6931|0.6931|0.4446|0.04550032|9.0|8.0458|8.0458
7_a47|0.0|0|0|0|0.0|0.0|0|0|1.304326965|0.0|-0.008206422|0.0|2|0.04030303|-0.128433676|1.303301032|-0.3939082339999999|10.93671034|0|-0.00794321|-0.262805289|-0.021071408|2|-0.04402021|1|-0.095957591|-45.82735481|-54.113260200000006|0.152677268|86.09912617|-0.036250645|2.8353037860000003|0.0|0.816979353|-25.84337052|50.85512286|0.405265781|477.8297898|-919.9254234|-11.52827882|0.1830206469999999|10.90440708|0.681423344|5958.904826|-518.7725468|0.0130514639999999|-357.5076454|7.36009799|1.0|0.0|1.0|1.0|2.0|3.14|0.09|5.63|58.04|0.0|111.28|0.0|1.0|28.0|4.0|-4.8|393.84|1.0|4.89|-6.06|3.41e-07|8.75e-07|5.49|0.0|3.52e-10|1.3900000000000001e-07|-0.05297|5.08|3.7203|-1647.996662|604.84|333.26|455.81|0.69314|0.69314|0.2144|0.03348545|25.0|7.6|7.6
8d_a32|0.0|1|1|1|3.474433107|7.765993078999999|0|0|0.609420756|0.0|-0.010604502|5.733341277|0|0.0388738739999999|0.062782795|2.146260246|-0.519620595|10.31100269|3|-0.005162219|0.113030335|0.001558357|0|-0.054095278|1|-0.109968322|-68.88621406|-69.11005922|0.2892958439999999|181.8092016|-0.03346862|6.291941176|89.20994250000001|0.708567136|-43.2918338|78.89798692|0.47012654|446.6450457|-967.5408291|-13.21859008|0.2914328639999999|15.29958432|0.887243042|5523.492436|-608.0551435|0.019788058|-262.14980440000005|12.43588915|1.0|1.0|1.0|1.0|2.0|2.84|0.26|6.42|154.03|0.0|110.38|1.0|1.0|27.0|4.0|-6.47|397.52|1.0|3.57|-4.36|8.41e-07|4.36e-05|3.17|0.0|5.51e-08|2.19e-05|-0.0535|4.26|3.5588|-1880.773727|671.71|348.39|540.98|0.7026100000000001|0.7026100000000001|0.3018|0.04065536|8.0|8.0809|8.0809
1f_a5|0.0|1|0|0|2.824395738|6.605297921|0|0|1.218960329|0.0|-0.00645569|4.59511985|2|0.029105691|-0.118028278|0.0|-0.277594656|10.94527671|1|-0.000700145|-0.389011185|0.001493879|2|-0.060528915|0|-0.083857856|-50.98614411|-46.77243802|0.111926552|62.42799372|-0.035639589|2.614237829|0.21377016|0.757522389|-28.43795894|55.67318607|0.4670794829999999|495.3305784|-795.1314464|-11.0872845|0.242477611|13.35549635|0.8764524309999999|5474.331675|-443.4913802|0.01983997|-287.2706403|11.06591332|1.0|0.0|1.0|1.0|1.0|2.61|0.05|5.48|54.46|0.0|95.49|0.0|1.0|27.0|6.0|-5.73|366.34|1.0|4.23|-4.97|1.6100000000000002e-05|1.0800000000000002e-05|3.95|0.0|1.3300000000000002e-09|4.86e-07|-0.05346|3.58|4.5758|-1288.353339|577.11|261.1|442.04|0.47267|0.42446|0.0228|0.03370206|0.24|6.6198|6.6198
27c_a34|0.0|0|0|0|0.0|7.412764017000001|1|1|1.4335249819999998|1.996958431|-0.014036512|5.351858133|1|0.041728395|-0.08157574|0.0|-0.80008116|10.95447877|1|-0.004694534|-0.132026575|-0.128393271|1|-0.0360159139999999|0|-0.12597014|-76.84420762|-84.73908278|0.368934647|248.17931940000005|-0.042782312|13.79934071|119.8660257|0.7381974290000001|-51.69246989|97.35782216|0.424716257|424.51250080000005|-1525.30349|-19.35960719|0.261802571|15.31184469|0.738272657|6308.331369|-1026.059181|0.022975949|-320.4669239|15.45573273|1.0|1.0|1.0|1.0|2.0|3.11|0.12|3.11|104.29|0.0|119.71|0.0|1.0|32.0|5.0|-6.85|427.46|0.0|2.83|-4.45|1.7800000000000002e-05|3.52e-05|2.9|0.0|2.13e-08|9.1e-06|-0.03792|5.23|3.9186|-1426.521813|709.72|289.89|558.04|0.68683|0.70336|0.0093|0.03913684|0.8|6.0969|6.0969
