molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|SaaaC|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|TASA|FPSA1|GRAV|PPSA1|DPSA4|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
14u_a23|0.0|1|1|0.0|0.0|2|7.423568444|0|1.197962732|-0.066969083|-0.007017844|5.351858133|-0.025360103|0.743634137|-0.026062012|10.31321759|2|0.010508236|0.091604179|-0.110069159|-0.199540201|-0.4086345999999999|2|0.787538583|0.845160857|0.71381683|0.909754912|-0.055259924|-0.086465795|0.445665682|-36.90928915|-57.75236052|60.27663131|-0.033908155|-38.57404134|11.3374334|50.47632596|0.702868983|-1.729315897|-24.65250654|73.50348823|0.47648509|607.6448353|0.297131017|6913.009783|198.4601847|32.2221994|1643.332169|683.7405759|15.75112771|0.0|1.0|1.0|1.0|1.0|3.68|0.09|4.03|2.72|126.78|0.0|1.0|6.0|-5.63|32.0|5.0|-6.47|441.51|0.0|0.0|3.48|2.32e-06|0.0010199999999999|9.57e-06|3.23|3.1819|-1744.446261|-1744.422541|712.54|389.66|0.2253|306.82|549.0|0.6703100000000001|-0.1543|5.9743|0.0237199999999999|8.1549|6.0|8.2449|8.2449
18a_a25|0.0|0|0|0.0|0.0|1|6.842683282|0|1.194229606|-0.151473962|-0.0029953159999999|4.727387819|-0.019008377|2.050257213|-0.018419483|10.31286118|1|0.007325341|0.106305991|-0.037072518|-0.06333068|-0.2936794219999999|2|0.7385460309999999|0.792935475|0.7291583840000001|0.931628386|-0.055926422|-0.078181889|0.341320954|-37.07961488|-51.83514755|45.33086513|-0.03097773|-34.36707071|4.188358905|0.0|0.817072039|-1.641819678|-24.58404782|59.45091020000001|0.493301255|617.676232|0.182927961|6523.923911999999|121.2825364|25.136651|1332.242503|759.4953883|7.615762647|1.0|1.0|1.0|1.0|1.0|3.43|0.08|5.72|2.88|133.85|0.0|1.0|6.0|-6.33|32.0|3.0|-5.58|435.54|0.0|1.0|4.53|4.65e-07|0.000202|1.71e-06|4.51|3.1711|-1675.274716|-1675.2501519999998|694.17|390.98|0.3234|225.57|556.26|0.5274399999999999|-0.15732|3.1313|0.02456497|4.3839|94.0|7.0269|7.0269
18c_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604986846|0.12157783|-0.0109670669999999|5.351858133|-0.118776867|0.0|0.0119521719999999|10.31163825|1|-0.002215642|0.0211588229999999|0.003429114|0.006103754|-0.562807327|1|0.8303425640000001|0.885516463|0.802578397|0.717052026|-0.105618255|-0.1115683|0.42531141|-71.31647561|-75.33411705|191.0545887|-0.042101245|-50.86775696|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|87.76550537|0.448899917|484.1740985|0.214007997|6685.737642|144.5043388|36.16826708|1916.918155|713.7769663|12.43138832|0.0|0.0|1.0|0.0|2.0|0.0|0.13|1.72|2.06|135.37|0.0|1.0|6.0|-5.01|32.0|5.0|-7.05|441.51|0.0|0.0|1.91|9.68e-06|0.00427|5e-05|4.54|3.4848|-1744.500825|-1744.455795|711.56|355.78|0.3879|355.78|543.46|0.69123|-0.14225|6.6462|0.04503016|8.64|12.0|7.9208|7.9208
17e_a50|0.0|1|1|0.0|0.0|2|7.934155233999999|2|1.320916122|-0.153175103|-0.0020746479999999|5.82008293|0.038322942|2.2384546640000003|-0.086639125|10.94500663|2|0.012372059|-0.017965698|-0.1949741189999999|-0.310566368|-0.229030473|1|0.7409645029999999|0.7791604190000001|0.736221185|0.930108205|-0.046347299|-0.073011385|0.4239465089999999|-32.24487658|-50.7956915|48.62532158|-0.02665495|-35.33972521|6.227183052000001|86.98647608|0.803671114|-1.67926185|-22.43349867|57.93079973|0.489797496|647.0975667|0.196328886|6301.28046|136.5904997|23.07468625|1453.705234|904.3172644|7.135108233|1.0|1.0|1.0|1.0|0.0|4.23|0.37|4.68|2.91|138.0|0.0|1.0|6.0|-4.87|33.0|4.0|-6.08|438.57|1.0|0.0|4.03|1.34e-05|0.00589|6.58e-06|3.8|4.0298|-1375.295877|-1375.268259|757.34|307.67|0.1809|292.6|602.89|0.66478|-0.16649|6.7175|0.02761851|8.8326|155.0|6.8097|6.8097
12ar_a36|0.0|0|0|3.46014932|0.0|0|7.412764017000001|2|1.297042582|-0.064363806|-0.007046017|5.351858133|0.000258844|0.0|-0.1073795209999999|10.95407427|1|0.002112069|0.145909555|-0.096853381|-0.169341326|-0.4194638229999999|1|0.8371588959999999|0.89459881|0.8196353679999999|0.8365428659999999|-0.080760277|-0.098732471|0.317338373|-54.80317647|-66.9989409|110.9204982|-0.0347392029999999|-45.46486105|10.30986449|0.0|0.705591187|-1.875916952|-37.18892821|82.17472548|0.4743067589999999|567.6702443|0.294408813|6155.432771|199.7830951|33.4098581|1804.132337|708.5476357999999|15.17578458|0.0|0.0|1.0|0.0|2.0|0.0|0.17|1.95|1.59|133.27|0.0|1.0|6.0|-3.92|32.0|5.0|-7.21|420.47|0.0|0.0|1.8|0.0001199999999999|0.0503|0.000122|3.23|3.8489|-1364.511244|-1364.467971|717.19|322.13|0.5586|237.29|580.53|0.67174|-0.15631|6.4688|0.04327285|8.7322|25.0|7.6021|7.6021
3_a20 (SB-525334)|0.0|0|0|3.502142227|-0.08980269|0|6.880384082000001|0|1.183765089|-0.048050965|-0.005492814|4.727387819|-0.053897691|1.728260385|-0.175513234|10.95053359|1|0.0033523629999999|0.002992397|-0.169090412|-0.277724429|-0.500412918|2|0.7186587|0.76423988|0.7835436240000001|0.8756647679999999|-0.061128029|-0.0917096759999999|0.246005838|-34.52869143|-51.80299691|70.23182172|-0.029269046|-29.26136697|3.934338039|0.0|0.784910502|-1.375645142|-19.50382741|58.45718743|0.457398769|494.6267525|0.215089498|4905.195832|121.495147|21.06338405|989.9790502999998|520.6749407|6.654190521|1.0|1.0|1.0|1.0|1.0|2.82|0.24|4.69|1.69|104.59|0.0|1.0|3.0|-4.85|26.0|4.0|-5.74|343.42|1.0|1.0|3.63|1.42e-05|0.00489|1.88e-05|3.9|3.1728|-1086.585811|-1086.56485|605.71|390.77|367.0|248.86|498.74|0.70168|-0.13417|3.7291|0.02096048|4.8164|162.0|6.7905|6.7905
19b_a38|0.0|0|0|3.26554965|0.0|0|7.412764017000001|2|1.297044256|-0.122009545|-0.008652352|5.351858133|-0.115864198|0.0|-0.1381849369999999|10.96052467|1|-0.004358975|0.035216067|-0.098027247|-0.250781298|-0.443325632|1|0.8295290000000001|0.8851623040000001|0.632625562|0.7293105670000001|-0.086013549|-0.11557289|0.336505882|-53.38447032|-71.73053105|168.00390359999997|-0.041606241|-44.51968852|8.643817972|0.0|0.7596369590000001|-2.0803120280000003|-33.13317155|84.49751102|0.478948837|452.6479704|0.240363041|6518.872269|149.181772|33.99385836|1699.692918|593.6088758|12.76697997|0.0|1.0|1.0|0.0|3.0|2.37|0.14|3.11|2.78|125.65|0.0|1.0|5.0|-4.25|31.0|5.0|-6.81|419.43|0.0|1.0|2.94|5.68e-05|0.0238|4.67e-05|3.66|3.7509|-1431.414099|-1431.38073|646.81|330.55|0.4634|231.18|485.64|0.69411|-0.15414|5.5253|0.03336932|6.3396|12.0|7.9172|7.9172
12t_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.60498454|0.073057637|-0.007755575|5.351858133|-0.097216874|0.0|-0.0682882559999999|10.31162892|1|-0.001131023|-0.158448053|-0.0546637159999999|-0.145315868|-0.464720444|1|0.83236194|0.889479916|0.591758164|0.696413582|-0.090535776|-0.1011561919999999|0.408290036|-58.89093185|-65.79920855|197.4742794|-0.037159417|-42.80050261|7.981057356|0.0|0.745705883|-1.82081145|-38.30686627|78.8278828|0.445760296|452.99711|0.254294117|6617.834146|165.4110479|32.41376848|1588.274656|616.2856203|13.02867425|0.0|1.0|1.0|0.0|1.0|0.0|0.14|3.74|3.58|127.19|0.0|1.0|5.0|-5.49|31.0|6.0|-6.06|434.46|0.0|0.0|3.21|3.24e-06|0.00141|6.71e-06|4.32|3.5457|-1774.2421780000002|-1774.208418|677.85|349.67|0.2094|244.58|527.87|0.6842600000000001|-0.15029|2.6784|0.0337599|3.2145|9.0|8.0496|8.0496
9i_a24|0.0|0|0|2.9199957480000003|0.0|1|7.153833802|0|1.4281889280000002|-0.113620183|-0.005148312|5.209486153|2.01e-05|0.0|-0.087363979|10.96661275|2|0.005891639|-0.140841749|-0.1818753839999999|-0.336939175|-0.32068769|2|0.822658951|0.898194715|0.73094562|0.8260893640000001|-0.064657333|-0.069812876|0.379687415|-30.56504777|-33.00219474|82.21166337|-0.024639839|-15.60091656|5.613069697999999|1.634015079|0.499238289|-0.837754515|-14.44881966|51.05832236|0.468272544|390.5119445|0.500761711|4155.922671|236.7218826|23.33121014|793.2611447|295.8603625|18.05612763|1.0|0.0|1.0|1.0|1.0|1.36|0.0|2.72|0.67|82.17|0.0|1.0|3.0|-2.6|22.0|4.0|-7.01|288.31|1.0|0.0|1.73|0.00248|716.0|0.000791|1.13|4.1459|-945.286637|-945.2626532|501.48|299.06|0.2373|268.3|363.15|0.6755800000000001|-0.17204|7.1135|0.0239838|9.2818|88.0|7.0555|7.0555
9s_a24|0.0|0|0|2.9568988810000003|0.0|0|6.605297921|1|1.4275963180000002|-0.222173285|-0.003599664|4.59511985|-0.00570386|0.0|-0.060407836|10.96129902|1|0.007695726|-0.0897306019999999|-0.204128966|-0.359715589|-0.248704391|3|0.773544454|0.8327425070000001|0.748077475|0.8833498320000001|-0.049825449|-0.063587778|0.483170382|-30.93968263|-39.48555839|72.43525688|-0.019465646|-24.51900941|6.474925237000001|0.695462853|0.445160769|-0.953816666|-19.21235005|61.19761205|0.47085169|548.5261887|0.554839231|5767.9102490000005|344.5337711|27.15292246|1330.4932|604.8829955|21.71205366|1.0|1.0|1.0|1.0|1.0|2.78|0.04|4.29|0.81|115.67|0.0|1.0|4.0|-3.36|30.0|4.0|-7.2|393.44|0.0|0.0|2.63|0.000434|171.0|8.71e-05|1.82|2.6707|-1271.031372|-1270.994965|654.28|464.24|0.5112|403.51|521.4|0.6907300000000001|-0.10865|4.6141|0.03640642|7.0312|32.0|7.4949|7.4949
16i_a32|0.0|1|1|3.352437091|0.0|0|7.765993078999999|0|0.6094207429999999|0.175604846|-0.0146198339999999|5.733341277|-0.075706124|2.078707411|-0.104899053|10.31100265|3|-0.001202032|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0|0.836966894|0.8829894|0.761506727|0.801494708|-0.0857355019999999|-0.114771536|0.5368697929999999|-56.03343427|-75.01027196|129.7354415|-0.036726892|-49.02383532|9.540239197|32.3175507|0.718964113|-1.836344582|-36.62130242|88.80827938|0.455596751|523.8261846|0.281035887|6355.471589|183.6742715|33.38593207|1669.296604|636.0251562999999|13.79800742|0.0|1.0|1.0|1.0|2.0|3.16|0.3|4.85|1.34|116.75|1.0|1.0|8.0|-7.03|29.0|5.0|-5.93|427.54|0.0|0.0|3.96|9.25e-08|3.96e-05|8.18e-06|4.99|3.6176|-1995.307733|-1995.279632|692.96|342.72|0.2857|342.72|573.38|0.70222|-0.14976|3353.0|0.02810109|4.0568|6.0|8.2596|8.2596
11_a33|0.0|1|1|3.221176304|0.0|0|7.686621335|0|0.609352951|-0.151505631|-0.008708023|5.6869753560000005|-0.039406316|1.979284901|0.143981643|10.31100126|3|-0.00103193|0.105574347|-0.122478641|-0.232296883|-0.393892466|0|0.85401347|0.921896958|0.781083337|0.857287241|-0.070841241|-0.104881435|0.229250542|-34.4118011|-50.94714637|69.3240686|-0.030847481|-24.74805685|7.95236684|0.0|0.552878386|-1.048814353|-16.71585694|68.11455221|0.4673066279999999|416.4353629|0.447121614|4880.001461|217.193541|27.10262364|921.4892038|335.4799765|17.16740584|1.0|1.0|1.0|1.0|1.0|2.31|0.13|4.13|0.89|89.77|0.0|1.0|3.0|-5.48|22.0|4.0|-5.97|328.41|0.0|1.0|3.28|3.32e-06|0.00109|4.13e-05|1.93|3.5049|-1669.324638|-1669.304085|506.55|353.74|0.5408|353.74|378.1|0.70381|-0.14132|3.1406|0.02055276|4.5998|5.0|8.3188|8.3188
11e_a5|0.0|0|0|2.971327032|0.0|0|7.139660336|1|1.338814635|-0.2114441819999999|-0.003208975|5.209486153|0.038643235|0.0|-0.16669151|10.9487795|1|0.008721244|-0.127225457|-0.0924814769999999|-0.147721258|-0.234433859|2|0.775794895|0.8215345|0.747366251|0.876758791|-0.062865536|-0.0790189759999999|0.372098505|-41.64560703|-52.34653881|81.64179149|-0.0282210629999999|-34.67724171|5.290414418|0.0|0.72163516|-1.580379517|-27.58835281|63.5644542|0.483563144|580.8135016|0.27836484|5675.693973|184.4042616|25.90670947|1450.77573|735.3048881|11.21791539|1.0|1.0|1.0|1.0|1.0|3.43|0.24|4.29|1.83|125.71|0.0|1.0|7.0|-4.65|31.0|5.0|-6.28|411.5|1.0|0.0|3.63|2.23e-05|0.00919|1.9e-05|2.91|4.1036|-1316.547103|-1316.512503|717.76|302.14|0.5347|280.64|571.06|0.6505|-0.16751|2.3124|0.03460011|2.8694|0.04|7.3979|7.3979
16_a15|-3.726252327|0|0|0.0|0.0|0|0.0|0|0.300207157|0.072882981|-0.008593957|0.0|-0.463771194|0.0|-0.109386268|10.31928197|0|-0.00379317|-0.006331105|-0.046871961|-0.0764246109999999|-0.528097878|2|0.729432583|0.77948108|0.72660548|0.723597405|-0.08870471|-0.101500719|0.7427725270000001|-60.63825695|-69.38556779999999|188.9479321|-0.039472502|-47.4317527|3.31414791|17.68542055|0.868460507|-2.131515106|-41.45211893|76.07332645|0.419910645|494.6488764|0.131539493|6931.531554000001|89.91997762|31.07023998|1677.792959|728.353441|6.687758643|1.0|1.0|0.0|1.0|2.0|2.93|0.08|6.02|1.72|124.45|0.0|1.0|6.0|-6.0|32.0|6.0|-6.27|446.52|0.0|1.0|3.59|9.89e-07|0.000442|6.14e-06|8.26|4.1295|-1770.509465|-1770.448668|716.79|300.24|0.3809|297.1|600.98|0.66615|-0.16871|8.0361|0.06079704|11.7447|21.0|7.6778|7.6778
12ae_a36|-3.3501500230000003|0|0|3.412870974|0.0|0|7.412764017000001|2|0.299253957|0.069118289|-0.009867085|5.351858133|-0.351827031|0.0|-0.083959343|10.31810353|1|-0.001160331|0.151620635|-0.15024383|-0.261631709|-0.513686975|1|0.831101086|0.8837136859999999|0.750657639|0.7162413209999999|-0.085851235|-0.105648609|0.439268891|-63.96145017|-78.71102033|211.4077529|-0.036430555|-58.64180087|13.25108213|19.97715962|0.6849975640000001|-2.11297219|-47.65297933|97.76153993|0.465246185|533.6188092|0.315002436|7331.209763|234.6851816|39.62310606|2298.140152|805.2286932|19.05051961|0.0|0.0|1.0|0.0|3.0|0.0|0.17|2.15|0.84|142.02|0.0|1.0|7.0|-3.85|34.0|6.0|-8.03|474.54|0.0|0.0|1.18|0.0001409999999999|0.0668|0.0001889999999999|6.24|3.8664|-1876.203168|-1876.152311|754.15|320.67|0.4832|236.84|615.71|0.68591|-0.1566|6.7458|0.0508577|8.9297|15.0|7.8239|7.8239
4_a27|0.0|0|0|0.0|0.0|2|6.823286122000001|0|1.4008954130000002|0.082486268|-0.006181204|4.727387819|-0.058641975|1.274166982|0.13397347|10.93736915|1|0.010329671|-0.459570857|-0.2030237389999999|-0.341622797|-0.480852615|2|0.7853766809999999|0.842039655|0.614205449|0.852604338|-0.057748369|-0.078787867|0.3485918529999999|-29.89961815|-40.79296366|76.31512503|-0.0281385239999999|-21.12083948|5.40078803|58.27512057|0.682485674|-1.181818|-15.48073439|51.33640873|0.444169714|441.4418013|0.317514326|4988.6278600000005|164.3952417|21.34684457|896.5674718|424.8821143|10.54344507|0.0|1.0|0.0|1.0|0.0|3.08|0.16|2.8|2.66|97.55|0.0|1.0|2.0|-3.57|25.0|4.0|-6.51|331.37|1.0|1.0|2.8|0.000266|0.0882|0.000102|4.63|4.1288|-1083.138303|-1083.119531|555.75|300.29|0.2002|223.46|445.65|0.6089899999999999|-0.17034|2.7371|0.01877181|3.9202|4.0|8.3979|8.3979
33_a47|0.0|1|1|0.0|0.0|1|6.823286122000001|0|1.409403453|-0.229935275|-0.004263267|4.727387819|-0.085712613|1.688794654|-0.033554816|10.98214099|1|0.003634698|-0.26447859|-0.147591116|-0.338113214|-0.270498605|3|0.82821379|0.8913954909999999|0.607650682|0.8197001309999999|-0.060080724|-0.083739854|0.404334141|-32.1568697|-44.81989209|96.50148984|-0.0272154529999999|-23.98884914|6.401714296000001|0.0|0.57681348|-1.088618103|-17.2112484|60.65229445|0.4607629339999999|438.726241|0.42318652|4889.09585|226.5011607|25.25333652|1010.133461|388.178924|15.83240237|1.0|1.0|1.0|1.0|1.0|2.76|0.11|4.04|1.52|94.28|0.0|1.0|3.0|-3.26|25.0|5.0|-6.78|334.35|1.0|1.0|2.69|0.000546|183.0|0.000192|2.06|4.1869|-1123.16428|-1123.135036|566.29|296.13|0.2566|296.13|423.52|0.67508|-0.15985|4.5647|0.02924367|6.2284|4.0|8.4|8.4
47n_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1.251175627|0.0487694459999999|-0.007614955|4.844187086|-0.057061805|0.0|-0.003276575|10.94702025|0|0.001705837|0.026244774|-0.172015161|-0.258092915|-0.529441732|0|0.696612213|0.726888951|0.711628292|0.792429396|-0.079299822|-0.091185806|0.288989992|-65.43887366|-75.24728669|171.2889916|-0.031974244|-62.09468789|7.228646444|47.476904100000006|0.783921929|-2.4620167580000003|-54.00070374|86.44740177|0.482565384|653.9193397999999|0.216078071|7909.580851999999|178.30942439999998|33.65821422|2591.682495|1306.125688|11.20011508|1.0|0.0|1.0|1.0|3.0|0.0|0.31|3.31|2.72|162.18|1.0|1.0|13.0|-6.02|40.0|4.0|-6.68|539.67|0.0|0.0|2.76|9.48e-07|0.000511|5.7e-06|9.78|3.2028|-1743.3283440000002|-1743.299948|879.92|387.11|0.5056|387.11|799.02|0.6914600000000001|-0.13138|2.4754|0.02839695|3.3568|64.0|7.1938|7.1938
6_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1.271761557|-0.19701009|-0.001221193|5.4161004020000005|0.010164572|2.186806868|0.0032928379999999|10.92992785|1|0.01098094|0.0671397079999999|-0.046166422|-0.073630392|-0.1738111839999999|2|0.76089528|0.810030118|0.664247086|0.945545838|-0.052396457|-0.0670158929999999|0.417868437|-29.18838891|-37.33240845|30.33467048|-0.024618083|-20.7966895|2.408866521|45.93422613|0.814470803|-1.206286076|-16.25991695|42.27020924|0.423084148|526.7333132|0.1855291969999999|5256.215815|103.3523757|16.83786074|825.0551765|578.2065561000001|4.937800786|1.0|1.0|1.0|1.0|0.0|3.45|0.26|5.23|3.09|109.7|0.0|1.0|3.0|-4.91|27.0|3.0|-5.42|354.45|1.0|1.0|4.23|1.24e-05|0.0043799999999999|7.74e-06|4.11|4.0354|-1108.585859|-1108.563418|613.83|307.24|0.1235|254.51|453.87|0.5877|-0.16959|2.8026|0.02244097|3.2192|1.3|5.8861|5.8861
7l_a46|0.0|0|0|0.0|0.256706467|1|7.727094485|1|1.160371354|-0.2644255789999999|-0.00090473|5.533389489|0.017668261|0.0|-0.074511843|10.9642261|1|0.0125870169999999|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|2|0.7746144629999999|0.825629852|0.6539666829999999|0.907148114|-0.0565894359999999|-0.06289606|0.253138137|-27.30136533|-30.34397256|44.79605077|-0.022013621|-14.63933792|2.698568452|51.39110437|0.67467081|-0.880544835|-13.17144326|38.22273917|0.46327253|437.65027010000006|0.32532919|4046.614178|156.9538706|15.74158869|629.6635476|375.721552|7.878766604|1.0|0.0|1.0|1.0|0.0|2.64|0.28|3.59|1.89|86.96|0.0|1.0|2.0|-3.18|22.0|3.0|-6.22|290.36|1.0|1.0|2.86|0.000668|0.1939999999999999|0.0001889999999999|2.42|4.5464|-915.6081232|-915.5830363|517.29|272.71|0.2024|272.71|414.82|0.68834|-0.18993|3.3119|0.025086919|3.9009|1.94|5.7122|5.7122
galu_a46|0.0|0|0|0.0|0.0|1|7.535296702|1|1.343828866|0.048375705|-0.00642454|5.4161004020000005|-0.080432741|1.721297609|-0.094815394|10.92740177|1|0.003107816|-0.150645957|0.028964355|0.0481706809999999|-0.4671565689999999|2|0.81708619|0.875868891|0.6848692759999999|0.7637964079999999|-0.0910072869999999|-0.089050651|0.5235416979999999|-50.93538037|-49.84028137|132.199522|-0.03220981|-27.89483984|3.870487977|68.43088526|0.7832175929999999|-1.513861067|-28.50774993|57.65745491|0.468241745|427.4851161|0.2167824069999999|5641.451892|121.3297832|23.01702105|1081.799989|542.7276591|7.817173532999999|1.0|1.0|1.0|1.0|1.0|2.75|0.18|3.51|1.84|108.18|0.0|1.0|3.0|-3.85|28.0|4.0|-6.86|369.42|0.0|1.0|2.84|0.0001409999999999|52.0|0.000102|||||||||||||||51.0|7.2924|7.2924
7_a27|0.0|0|0|0.0|0.0|2|6.842683282|0|1.40247849|0.112935885|-0.00601016|4.727387819|-0.050197188|1.280380317|-0.096754293|10.93773474|1|0.010596392|-0.220626658|-0.19575909|-0.323631281|-0.500327496|2|0.801251575|0.8546689820000001|0.62067794|0.85111414|-0.060745542|-0.084531496|0.358145768|-34.09779211|-47.44936449|83.57286704|-0.0300556429999999|-26.6343589|4.757447929|60.73467304|0.763564713|-1.352503929|-19.13983132|55.55559276|0.466714317|477.7488532|0.236435287|5082.120742|132.7162621|22.09489892|994.2704516|479.0078184|8.106228264|0.0|1.0|0.0|1.0|0.0|3.41|0.2|3.05|2.88|102.36|0.0|1.0|3.0|-4.06|26.0|4.0|-6.26|345.4|1.0|1.0|3.14|8.66e-05|0.0299|5.2e-05|5.37|4.1205|-1122.455548|-1122.433757|606.74|300.9|0.4179|300.9|505.5|0.61278|-0.16734|4.2487|0.02179141|6.3813|1.0|9.0|9.0
11b_a5|0.0|0|0|2.943854668|0.0|0|6.605297921|0|1.277648917|-0.2023158669999999|-0.003900104|4.59511985|0.008093965|0.0|-0.118167947|10.94877958|1|0.005685558|-0.108457009|-0.0109928619999999|-0.017658026|-0.252164213|2|0.805760343|0.8645824520000001|0.682032125|0.8737310509999999|-0.07633373|-0.080664777|0.378154801|-45.82509318|-48.42513182|75.80248447|-0.029332646|-29.07084703|5.900883275|1.880682804|0.66824472|-1.290636432|-27.50997723|62.16286481|0.456131351|524.5231302|0.33175528|5107.577902|199.1611925|26.35133256|1159.458633|504.9898148|13.73773299|1.0|1.0|1.0|1.0|1.0|2.55|0.1|4.82|2.01|106.58|0.0|1.0|6.0|-4.65|27.0|4.0|-6.03|376.84|1.0|1.0|3.68|2.26e-05|0.00853|2.04e-05|3.31|4.1982|-1564.761898|-1564.72614|635.55|295.32|0.5806|275.55|511.28|0.6284|-0.17107|1.9569|0.03575776|2.8531|19.0|7.7212|7.7212
10_a47|0.0|0|0|0.0|0.0|0|0.0|0|1.381868067|-0.003570214|-0.008013899|0.0|-0.166367455|1.329777427|0.0814897|10.93671036|0|-0.0065562469999999|-0.349569106|-0.021926603|-0.045289209|-0.45272733|2|0.754096463|0.8077565520000001|0.6913602740000001|0.841070966|-0.076311525|-0.0936757959999999|0.417511484|-40.80144983|-50.08559665|84.97451737|-0.035388634|-26.77924406|2.720890925|0.0|0.801882632|-1.592488524|-21.81529334|57.59863288|0.411647394|449.6950454|0.198117368|5482.319019|105.9273263|23.5960035|1061.820157|498.0016816|7.51303623|1.0|0.0|1.0|1.0|2.0|2.97|0.09|5.92|3.21|106.43|0.0|1.0|3.0|-5.75|27.0|4.0|-5.08|359.4|0.0|1.0|4.41|1.77e-06|0.000638|3.18e-06|4.37|3.7236|-1188.405988|-1188.3744|579.86|332.97|231.0|214.9|426.55|0.69212|-0.15445|1.9281|0.03158831|2.8795|13.0|7.9|7.9
9h_a24|0.0|0|0|2.916716427|0.0|1|7.153833802|0|1.428198245|-0.203768024|-0.002864393|5.209486153|2.01e-05|0.0|-0.209618231|10.96661419|2|0.012380829|0.144624936|-0.02551563|-0.047269812|-0.207206943|2|0.78742035|0.859720539|0.656172477|0.883775278|-0.060337884|-0.0687348109999999|0.4016070679999999|-28.52000725|-32.48899638|54.93613103|-0.026280957|-15.35662744|4.123788393|1.773520599|0.572371258|-0.8935525440000001|-13.48059881|47.51520531|0.477589721|417.7355164|0.427628742|4170.098082|202.1279819|21.70315707|737.9073405|295.8603625|15.02620893|0.0|0.0|1.0|1.0|1.0|1.96|0.0|2.72|1.07|82.17|0.0|1.0|3.0|-2.83|22.0|4.0|-6.85|288.31|1.0|1.0|1.97|0.00147|423.0|0.000575|1.16|4.3437|-945.2642633|-945.2337612|506.68|285.43|0.3844|239.63|363.48|0.61928|-0.18239|5.6654|0.0305020989999999|7.7741|77.0|7.1135|7.1135
21c _a23|0.0|1|1|0.0|0.0|2|7.525639975|0|1.197962776|0.178300778|-0.009944003|5.4161004020000005|-0.135572353|0.731360766|-0.092608459|10.3132171|2|0.0035741379999999|0.118226959|-0.0201427689999999|-0.036896213|-0.596546056|2|0.782543953|0.838980345|0.7301130229999999|0.790596437|-0.08365474|-0.098699133|0.2571258939999999|-59.46209153|-70.15570019|148.8448086|-0.040210758|-49.86692499|7.09164338|94.32302529|0.834557275|-2.171380929|-42.26586935|79.71722579|0.468609427|561.9588018|0.165442725|7227.157398|117.597286|34.24804117|1849.394223|762.0576580000001|9.5615256|0.0|1.0|1.0|1.0|2.0|3.11|0.08|3.42|2.49|133.35|1.0|1.0|6.0|-5.63|34.0|5.0|-7.13|468.53|0.0|0.0|3.0|2.35e-06|0.0011|1.92e-05|4.47|3.6649|-1837.964768|-1837.932192|747.88|338.3|0.3329999999999999|338.3|587.02|0.5885699999999999|-0.15089|6.0226|0.03257532|8.3979|67.0|7.1752|7.1752
