molecula|n9FaHRing|n9FaRing|SaaNH|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|MATS1i|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
5_a27|0|0|0.0|2|0|0|1.4026035369999998|3.2927747860000003|-0.0063562359999999|4.727387819|2|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|1|-0.2030237389999999|0.760083119|0.180356685|-0.020087122|0.8149212259999999|0.614205449|-0.055979434|0.333977277|0.01695771|-29.50048722|8.936508815|10.48961936|77.37301579999999|-0.030385206|4.709432444|56.35994804|-1.276178645|-15.54640123|-16.01263727|38.43699603|0.439066197|449.6149323|-8.438466859|0.258518528|6.160679036|0.7827415529999999|136.2361487|-354.41560810000004|0.016479312|-254.5156507|907.0095354|8.684398894|0.0|1.0|0.0|1.0|3.07|3.11|-6.22|65.6|2.66|0.0|0.0|1.0|2.0|331.37|0.0|1.0|1.0|-4.01|9.78e-05|0.0324|2.58|0.0|0.0002|-1083.143246|-1083.124207|955.22|302.48|302.48|463.87|0.64548|0.64548|-0.16952|2.3781|-0.21506|3.5632|8.5229|8.5229
19l_a38|0|0|3.280796643|0|2|2|1.297043246|0.0|-0.007360265|5.351858133|2|0.0|-0.426895387|-0.001197042|-0.02967593|10.94917392|1|-0.091460175|0.839953955|-0.032569307|-0.053823023|0.89459881|0.700181525|-0.079681862|0.51306986|0.0219046379999999|-51.6277901|14.19254029|133.9992534|129.8367176|-0.037359603|9.195687319|19.55998015|-2.017418574|-33.45088372|-24.20618316|65.82033039|0.430111845|518.0872716|-15.68376675|0.262589769|6.568874137999999|0.754730276|170.13821069999997|-846.9234048000001|0.021129331|-307.64756780000005|1772.6006989999998|13.69020024|1.0|1.0|1.0|1.0|4.94|2.7|-7.28|81.23|2.75|0.0|0.0|1.0|6.0|427.48|0.0|0.0|1.0|-4.72|1.89e-05|0.00807|3.55|0.0|2.25e-05|-1409.5865199999998|-1409.557954|1164.34|369.66|337.75|502.31|0.69413|0.7044|-0.13977|6.5627|-0.2001|9026.0|7.8633|7.8633
12j_a36|0|0|3.502198129|0|2|2|0.6293514410000001|0.0|-0.007086381|5.351858133|2|0.0|-0.41101009|0.00285431|0.039869055|10.33556498|1|-0.07550872|0.820041835|-0.1241793309999999|-0.089459459|0.87043328|0.855081905|-0.069970795|0.362692602|0.018160631|-46.2113679|11.99396966|26.39145693|97.35760604|-0.037113558|7.921272637|2.098786266|-2.004132137|-30.5197407|-24.51120192|58.20533756|0.457280037|563.0803357000001|-16.18812775|0.224187058|7.483427579|0.8425708820000001|148.06163930000002|-874.1588982999999|0.016546717|-364.314663|1706.0876829999995|10.92807939|1.0|1.0|1.0|1.0|4.86|0.0|-7.05|94.5|2.51|0.0|0.0|1.0|6.0|427.52|0.0|0.0|0.0|-4.51|3.09e-05|0.0132|3.19|0.0|3.83e-05|-1670.448063|-1670.420129|1198.96|327.94|238.1|536.01|0.37116|0.69967|-0.15495|6.4451|-0.20593|8.5953|8.0|8.0
4R4l_a46|0|0|0.0|1|1|1|1.134637095|2.155247543|-0.004736212|5.587248657999999|1|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|1|0.0071939419999999|0.726535412|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|-0.090505744|0.208818132|0.007084496|-49.12015477|3.844966512|177.33836430000002|56.0891211|-0.02989332|2.086777505|0.0|-1.524559305|-26.65896664|-16.223992300000003|52.96512128|0.4568839389999999|486.6405745|-8.805242402000001|0.121701516|5.669819400000001|0.8412270820000001|66.05102684|-449.0673625|0.006401537|-410.6276419|942.0756413|3.474304058|1.0|1.0|1.0|1.0|3.92|3.24|-7.0|50.94|3.06|0.0|0.0|1.0|3.0|347.45|0.0|1.0|1.0|-5.11|7.78e-06|0.0027|4.49|0.0|3.47e-05|-1092.75416|-1092.728268|1038.78|301.29|266.65|498.78|0.40548|0.67823|-0.17475|2.1973|-0.19602|2.3035|6.8633|6.8633
13a_a30|0|0|0.0|0|2|2|0.604984129|0.0|-0.011002918|5.351858133|2|0.0|-0.627166322|-0.003436924|0.0317047379999999|10.31162842|1|0.003429114|0.8303425640000001|0.019603815|-0.058608635|0.885516463|0.802578397|-0.109682335|0.478381813|0.01856512|-74.02777574|12.53013554|381.9643801|204.9120824|-0.042832838|8.456950359|102.6479456|-2.27014041|-49.96348386|-28.90911938|86.55791128|0.4661332179999999|470.0167988|-19.5115996|0.2001375339999999|8.066980235|0.873126469|135.07860209999998|-1034.114779|0.017212819|-404.771677|1915.558478|11.6174288|1.0|0.0|1.0|0.0|4.76|0.0|-6.19|124.74|2.06|0.0|0.0|1.0|6.0|441.51|0.0|0.0|0.0|-4.3|5e-05|0.0221|2.74|0.0|0.000288|-1744.491614|-1744.4457100000002|1211.54|351.35|245.34|541.59|0.26119|0.6845600000000001|-0.14953|0.7158|-0.20503|1.4855|7.8665|7.8665
14o_a23|1|1|0.0|2|0|0|1.197958066|3.133942289|-0.014680137|5.351858133|2|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|10.3132174|2|-0.0962526|0.802854174|0.000891427|-0.072078004|0.861597051|0.575188253|-0.072435569|0.328340215|0.018054548|-51.49843925|12.835973699999998|110.3941788|68.19627862|-0.042454824|9.125801389|0.8929505459999999|-2.165196042|-36.61307972|-30.18347529|64.33441296|0.48945652|642.7588542000001|-21.45909668|0.199698446|9.016411722|0.958697036|141.97663490000002|-1094.413931|0.019295686|-427.001863|1923.471511|13.71836682|0.0|1.0|0.0|1.0|3.55|3.62|-7.95|114.25|3.04|1.0|0.0|1.0|7.0|495.48|1.0|0.0|0.0|-6.0|1e-06|0.0004969999999999|4.76|0.0|5.57e-06|-2042.184285|-2042.161288|1236.72|335.19|335.19|582.89|0.58581|0.58581|-0.1517|5.9294|-0.23229|8.3591|8.4815|8.4815
9_a10|0|0|0.0|1|1|1|1.377786667|1.998759814|-0.004530817|5.4161004020000005|2|1.754798254|-0.285441469|0.007316125|-0.1189611519999999|10.92721632|1|-0.1475423119999999|0.791322552|-0.000865755|-0.169389445|0.837889476|0.692424727|-0.057690053|0.6816795959999999|0.013842683|-40.90513782|9.815155744|86.66800495|92.56988349|-0.028592687|6.959437141|59.95939417|-1.686968561|-29.00379197|-20.27364785|50.72029356|0.45291714|616.4802143999999|-14.37503199|0.26870822|8.765421221|0.827876677|190.5275895|-848.1268877|0.015893979|-327.9949188|1635.660698|11.26962754|1.0|1.0|1.0|1.0|4.0|3.2|-7.93|75.94|1.81|0.0|0.0|1.0|7.0|438.52|0.0|1.0|0.0|-4.44|3.64e-05|16.0|2.97|0.0|5.14e-06|-1410.041793|-1410.005954|1278.57|332.32|222.72|631.5|0.2242|0.68962|-0.15045|2.9927|-0.21163|4942.0|6.7144|6.7144
9n_a24|0|0|2.961528903|0|0|0|1.388847168|0.0|-0.003323852|4.59511985|2|0.0|-0.182811885|0.008307337|-0.036651001|10.94875265|1|-0.12451554|0.7584388259999999|0.048359202|-0.058520736|0.804201677|0.755793189|-0.052106597|0.331008994|0.017608478|-35.21502941|11.90027964|48.691073|64.50319929|-0.026905672|8.042526681|24.72120326|-1.399094961|-23.79925701|-18.18357165|47.11530904|0.4331595789999999|611.3234977000001|-12.28894317|0.347873491|8.232847909|0.764164944|235.1021924|-639.0250449|0.021951174|-205.6223122|1449.942171|14.83518955|1.0|1.0|1.0|1.0|3.17|2.6|-8.64|66.93|1.42|0.0|0.0|1.0|7.0|385.46|0.0|1.0|0.0|-4.29|5.14e-05|0.0198|3.07|0.0|8.909999999999999e-07|-1239.1274939999998|-1239.095611|1155.03|302.2|252.31|587.05|0.44042|0.63085|-0.1658099999999999|2.8552|-0.20399|4.8123|7.7212|7.7212
8b_a32|1|1|3.419952523|0|0|0|0.609420757|0.0|-0.009362305|5.733341277|0|2.123714284|-0.458752924|-0.003484915|-0.024375676|10.31100269|3|-0.0852122769999999|0.845443342|0.060636167|-0.1152380009999999|0.8966299409999999|0.7507116140000001|-0.0850068559999999|0.253018806|0.016711528|-53.36442734|10.49093175|102.4297669|132.9495116|-0.03079624|6.585851946|68.21751748|-1.4166270230000002|-33.50038167|-19.33283713|63.85535908|0.458155153|494.8166492|-12.13650094|0.330850796|8.10555784|0.845546757|207.6969342|-558.2790432999999|0.021225152|-212.3722924|1329.016762|13.32443194|1.0|1.0|1.0|1.0|3.46|3.04|-7.65|140.04|1.1|0.0|1.0|1.0|7.0|397.52|1.0|0.0|1.0|-4.39|4.06e-05|0.0161|3.22|0.0|8.86e-06|-1880.77142|-1880.735397|1114.24|349.82|349.82|558.16|0.70285|0.70285|-0.14717|846.0|-0.20121|1.2797|7.9208|7.9208
15d_a10|0|0|0.0|1|2|2|1.343850133|2.147544195|-0.002831383|5.4161004020000005|3|2.04092658|-0.184039927|0.010215823|-0.140487312|10.92970801|1|-0.1786649189999999|0.745184875|0.02497303|0.0131101969999999|0.7857977740000001|0.71456262|-0.057588609|0.565801561|0.02281891|-38.80896881|15.37766538|67.59624856|83.49776405|-0.018829931|10.36301002|141.0919598|-1.129795872|-26.15336742|-12.68949225|54.18663419|0.473858537|590.402322|-8.551449923|0.5280998339999999|8.429169102000001|0.900629528|355.8865234|-513.0869954|0.028735133|37.87296065|1613.412305|19.36460841|0.0|1.0|1.0|1.0|3.71|4.01|-7.82|65.3|1.54|0.0|0.0|1.0|6.0|441.52|0.0|1.0|0.0|-4.38|4.1200000000000005e-05|0.0182|2.75|0.0|6.62e-06|-1430.8144619999998|-1431.051425|1266.87|321.28|221.39|565.91|0.3685|0.6814100000000001|-0.15916|3.3831|-0.20918|3.8163|7.1612|7.1612
3f_a32|1|1|3.553167045|0|0|0|0.6094207770000001|0.0|-0.00611496|5.733341277|0|2.227330929|-0.275173181|0.001276735|-0.113189563|10.31100273|3|-0.074808287|0.820782305|-0.110248899|-0.1743238839999999|0.871865543|0.786074011|-0.073433055|0.3217719189999999|0.011897886|-41.40131823|6.707989266|47.97543149|71.02334697|-0.030139709|3.78194259|0.0|-1.265867765|-23.34192893|-16.99267001|48.1093075|0.435176082|492.7734095|-9.580412233|0.21080172|6.153728636|0.770463268|118.8493262|-402.3773138|0.011659458|-326.0981041|904.3255145|6.573564628|1.0|1.0|1.0|1.0|3.9|3.31|-7.31|110.94|2.18|0.0|0.0|1.0|4.0|354.49|0.0|0.0|1.0|-5.4|3.96e-06|0.0014|4.83|0.0|1.73e-05|-1712.0610190000002|-1712.034952|1006.92|348.58|348.58|488.74|0.70255|0.70255|-0.1474599999999999|3.4678|-0.2006099999999999|5.7161|8.0458|8.0458
13b_a5|0|0|2.948625157|0|1|1|1.338814635|0.0|-0.004573365|5.209486153|2|0.0|-0.251535058|0.0064510459999999|-0.104404004|10.94530329|1|-0.055701188|0.765309977|0.03431921|-0.0330907489999999|0.8184221559999999|0.653356347|-0.0694958329999999|0.468748106|0.0138892369999999|-44.93506461|8.980592802|14.41650822|108.9128108|-0.02636836|5.806729729|46.77748445|-1.344786367|-29.05440446|-17.04942469|53.91565742|0.455921715|537.6736515|-11.0239272|0.345923611|8.427551282000001|0.837970799|223.6695238|-562.2202871000001|0.021552174|-199.2474147|1329.387016|13.93534415|0.0|1.0|1.0|1.0|2.97|2.64|-8.36|74.77|1.96|0.0|0.0|1.0|5.0|395.46|0.0|1.0|1.0|-4.43|3.75e-05|0.0148|3.01|0.0|1.72e-06|-1276.066049|-1276.030896|1138.73|296.66|265.31|503.93|0.32779|0.57482|-0.17274|3.5881|-0.22451|4.7964|6.9586|6.9586
14r_a23|1|1|0.0|2|0|0|1.197963203|3.201732471|-0.006323791|5.351858133|2|0.7087588690000001|-0.322513347|0.007671236|-0.079935667|10.31321824|2|-0.073945564|0.7837821840000001|0.03753491|-0.1050445769999999|0.846632079|0.5935522360000001|-0.062618931|0.375360556|0.019185345|-40.32463891|12.35476415|47.26552456|86.14846171|-0.03654528|7.956082857|55.62948521|-1.717628177|-25.96781003|-23.53402098|52.67940305|0.4661909429999999|557.8203557999999|-15.15517566|0.211777163|7.555307147000001|0.873329024|136.37788909999998|-712.2932561000001|0.017092103|-371.2130393|1403.282085|11.00678143|0.0|1.0|1.0|0.0|3.47|3.06|-7.67|105.02|3.4|1.0|0.0|1.0|5.0|429.47|0.0|0.0|0.0|-5.11|7.73e-06|0.00332|3.68|0.0|9.18e-06|-1729.1556449999998|-1729.1326809999998|1145.51|389.92|208.71|513.71|0.30482|0.68115|-0.15536|6.2620000000000005|-0.22378|8.8722|8.2684|8.2684
19a_a22|0|0|0.0|1|0|0|1.422917238|1.572240489|-0.009145283|4.727387819|2|1.545757986|-0.548716971|-0.002607064|-0.011513343|10.9464374|1|-0.035723406|0.777600172|-0.155892259|0.0271939039999999|0.834033833|0.699744887|-0.090145161|0.51561501|0.024839714|-67.26339083|18.53458775|373.8201781|190.7541925|-0.035138299|13.82990734|106.645364|-1.967744721|-50.18975739|-26.21905704|85.79797858|0.4347718229999999|555.4133255|-19.56380872|0.315293811|8.648671382|0.76919701|235.2620007|-1095.573288|0.025888799|-275.6435167|2144.375527|19.31738094|1.0|1.0|1.0|1.0|3.61|2.27|-8.76|128.68|0.98|0.0|0.0|1.0|7.0|463.49|0.0|0.0|0.0|-4.11|7.69e-05|0.0356|2.05|0.0|8e-07|-1537.071348|-1537.0241640000002|1277.14|346.24|246.01|567.03|0.34556|0.66605|-0.1508|4.5288|-0.21478|6.5658|7.3188|7.3188
47o_a18|0|0|0.0|0|1|1|1.251177005|0.0|-0.006476544|4.844187086|0|0.0|-0.4339284229999999|-0.00046896|0.011121222|10.94702017|0|-0.103458566|0.7435044540000001|0.001673737|-0.066242713|0.781148177|0.733228144|-0.077288013|0.261785105|0.008692675|-56.13142962|6.313168526|77.37089184|140.2610102|-0.034545459|4.585021184|82.54478365|-2.210909375|-40.76618466|-25.08909125|62.44459815|0.493146875|586.0020642999999|-18.22128055|0.127246923|9.808930716|0.972958142|92.41474142|-1166.161955|0.008265369|-541.4335917000001|1839.812293|6.002832126|1.0|0.0|1.0|1.0|4.17|0.0|-9.37|85.29|2.94|1.0|0.0|1.0|9.0|454.56|0.0|0.0|1.0|-5.08|8.38e-06|0.00381|4.16|0.0|1.93e-07|-1455.574672|-1455.547304|1352.29|385.04|385.04|706.49|0.69248|0.69248|-0.13203|2.2316|-0.18223|2.8284|7.3279|7.3279
19a_a38|0|0|3.3685352889999995|0|2|2|1.297044508|0.0|-0.007986407|5.351858133|2|0.0|-0.431265985|-0.002526241|-0.122385526|10.96083376|1|-0.101303149|0.819222745|0.031696119|-0.133130383|0.8741648479999999|0.698414933|-0.08593151|0.298938581|0.022142322|-51.36166266|13.23456869|137.2318698|151.1278869|-0.038988111|7.910363161|0.0|-1.949405536|-30.69910427|-23.30337482|64.59623135|0.465829126|446.57675660000007|-13.92853534|0.255203463|6.923156054|0.872060139|152.5362948|-696.4267669|0.020873781|-292.6320538|1564.412135|12.47635608|1.0|1.0|1.0|1.0|4.83|2.56|-6.86|81.23|2.4|0.0|0.0|1.0|5.0|401.44|0.0|0.0|1.0|-4.17|6.77e-05|0.0272|2.78|0.0|5.610000000000001e-05|-1332.186327|-1332.1529369999998|1092.25|339.65|316.19|466.55|0.6329100000000001|0.68835|-0.15108|4.7986|-0.20379|6.0223|8.0106|8.0106
11_a33|1|1|3.221176304|0|0|0|0.609352951|0.0|-0.008708023|5.6869753560000005|0|1.979284901|-0.32219686|-0.003303432|0.143981643|10.31100126|3|-0.122478641|0.85401347|0.003391835|-0.014463304|0.921896958|0.781083337|-0.070841241|0.229250542|0.033701864|-34.4118011|16.37099833|45.43139569|69.3240686|-0.030847481|7.95236684|0.0|-1.048814353|-16.71585694|-14.98445481|50.78279943|0.4673066279999999|416.4353629|-7.278840251|0.447121614|5.24049311|0.8772525659999999|217.193541|-247.4805685|0.035341374|-51.37234937|921.4892038|17.16740584|1.0|1.0|1.0|1.0|3.19|2.31|-6.23|120.17|0.89|0.0|0.0|1.0|3.0|328.41|0.0|0.0|1.0|-4.38|4.13e-05|0.0136|3.28|0.0|0.000194|-1669.324638|-1669.304085|858.89|353.74|353.74|378.1|0.70381|0.70381|-0.14132|3.1406|-0.19938|4.5998|8.3188|8.3188
11c_a5|0|0|2.930680267|0|0|0|1.427567332|0.0|-0.004590583|4.59511985|2|0.0|-0.224938556|0.005090155|-0.059682527|10.94877953|1|-0.011677718|0.8020105409999999|0.030085871|-0.044126759|0.86113162|0.658307423|-0.078909483|0.389427402|0.01785211|-47.99592739|10.85837291|31.61751609|118.7750305|-0.0322785379999999|6.604499968|4.089828494|-1.484812761|-29.19305715|-19.63310772|58.854300300000006|0.448016491|489.4652669|-11.94164728|0.292960365|8.88462927|0.811648325|178.1902995|-549.3157749|0.021214793|-251.8596984|1277.330026|12.90369209|1.0|1.0|1.0|1.0|2.96|2.14|-8.47|80.76|1.13|0.0|0.0|1.0|6.0|370.4|0.0|0.0|1.0|-4.1|7.950000000000001e-05|0.0294|2.78|0.0|1.26e-06|-1218.492067|-1218.454079|1071.71|294.59|275.3|512.32|0.60118|0.6267699999999999|-0.1713299999999999|2.5278|-0.21448|3.3827|7.6021|7.6021
12d_a30|0|0|0.0|0|2|2|0.604984421|0.0|-0.006335328|5.351858133|2|0.0|-0.354778373|0.005613018|0.036688757|10.31162861|1|-0.053644471|0.8017873000000001|-0.0430927579999999|-0.130412856|0.8532172109999999|0.7991060659999999|-0.073829724|0.366319099|0.015567102|-47.69710881|10.05700314|85.1932288|101.4221952|-0.036246039|6.497247279|0.0|-1.884794029|-30.81433963|-23.41646662|57.75411196|0.4572733479999999|544.6198897999999|-15.12802292|0.185610786|7.557073995|0.84254817|119.91237920000002|-786.6571918999999|0.013424098|-406.2173266|1495.177298|8.672532296|1.0|1.0|1.0|0.0|4.75|0.0|-7.01|81.65|3.04|0.0|0.0|1.0|5.0|412.51|0.0|0.0|1.0|-5.15|7.05e-06|0.00291|4.23|0.0|4.02e-05|-1615.095823|-1615.063947|1176.22|356.06|356.06|545.94|0.68608|0.68608|-0.1479099999999999|4434.0|-0.1991|4.8843|7.9508|7.9508
5_a4|0|0|0.0|1|1|1|1.343864516|2.166832955|-0.001215982|5.4161004020000005|2|2.189593648|-0.0607990979999999|0.011630756|-0.050389825|10.92992834|1|-0.0471580309999999|0.767615203|-0.165454845|-0.229773463|0.820886786|0.650346601|-0.050732198|0.431132276|0.008047242|-27.26045038|4.324106888|13.96974087|30.54859623|-0.025201292|2.323516519|46.53110402|-1.159259431|-14.64813624|-13.54166762|31.58455727|0.413773331|506.7916175|-7.276482574|0.192648413|5.758733969|0.7058248159999999|103.5177395|-334.71819839999995|0.009538616|-330.3047347|771.5556899000001|5.125482045|1.0|1.0|1.0|1.0|3.27|3.08|-7.96|43.6|2.88|0.0|0.0|1.0|3.0|340.42|0.0|1.0|1.0|-4.84|1.4499999999999998e-05|0.0049299999999999|3.95|0.0|3.71e-06|-1069.27374|-1069.251223|1013.0|308.12|255.2|421.24|0.60407|0.6019899999999999|-0.16965|2.7859|-0.21857|3.1619|7.1487|7.1487
8a_a50|1|1|3.139870661|1|1|1|1.39826105|2.03117465|-0.00439531|5.777652323|1|1.99158738|-0.188998337|0.007671336|-0.150515325|10.94501357|2|-0.065546446|0.804535572|-0.188882361|-0.095292123|0.8718949979999999|0.7135713840000001|-0.069208148|0.278028663|0.018809422|-34.88425666|9.480859015|133.8183888|70.12485884|-0.031655181|4.778811898|0.0|-1.234552044|-17.58335405|-15.95574341|44.36511568|0.46183401|433.9235497|-8.042467074|0.248584287|5.754657432|0.858162757|125.2985144|-313.6562159|0.017017336|-253.4513797|828.1354551|8.577560914|1.0|0.0|1.0|1.0|3.34|2.01|-6.32|59.39|2.02|0.0|0.0|1.0|2.0|313.36|0.0|1.0|1.0|-4.13|7.48e-05|0.0234|2.95|0.0|0.000151|-1006.671867|-1006.637067|912.7|297.06|220.53|396.63|0.3462199999999999|0.60625|-0.17244|3.5509|-0.20051|5.5319|7.3279|7.3279
1f_a5|0|0|2.824395738|0|0|0|1.218960329|0.0|-0.00645569|4.59511985|2|0.0|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|1|0.001493879|0.771487328|-0.060528915|-0.000969932|0.834250802|0.513260607|-0.091412569|0.45528118|0.008403353|-50.98614411|4.687041957|201.7057715|62.42799372|-0.035639589|2.614237829|0.21377016|-1.425583552|-28.43795894|-19.87828616|55.67318607|0.4670794829999999|495.3305784|-11.0872845|0.242477611|7.117418022000001|0.8764524309999999|135.2439659|-443.4913802|0.01983997|-287.2706403|1049.647453|11.06591332|1.0|0.0|1.0|1.0|2.9|2.61|-8.88|54.46|2.73|0.0|0.0|1.0|4.0|366.34|1.0|0.0|1.0|-4.97|1.0800000000000002e-05|0.00396|3.95|0.0|4.86e-07|-1288.353339|-1288.3196369999998|958.06|270.96|261.1|442.04|0.47267|0.42446|-0.18224|3.7852|-0.2357|4.9879|6.6198|6.6198
12aw_a36|0|0|3.28940051|0|2|2|1.297044239|0.0|-0.008293935|5.351858133|2|0.0|-0.4478724979999999|-0.006877664|-0.1066959869999999|10.96021804|1|-0.098027247|0.836170906|-0.022464907|-0.056676035|0.892249657|0.632625562|-0.088516379|0.373775982|0.023038651|-56.73814908|14.76755422|54.50894809|188.3390873|-0.041292362|9.4658605|1.343623915|-2.06461809|-36.36860892|-26.46800754|71.5057033|0.47322369|452.6513136|-16.96573876|0.250947713|7.545677222999999|0.898338973|160.8550748|-848.2869380000001|0.02161528|-319.2802512|1766.7663510000002|13.8551867|1.0|0.0|1.0|0.0|4.73|0.0|-7.12|69.2|2.78|0.0|0.0|1.0|5.0|417.41|0.0|1.0|0.0|-4.32|4.81e-05|0.0201|2.88|0.0|3.17e-05|-1431.404673|-1431.373326|1120.43|319.85|237.0|507.71|0.38905|0.69109|-0.15688|4.8181|-0.21201|6.5278|8.0458|8.0458
18d_a30|0|0|0.0|0|2|2|0.6049874|0.0|-0.0072724869999999|5.351858133|2|0.0|-0.385441836|0.001139238|-0.053728319|10.31163881|1|-0.0541804029999999|0.815003426|-0.001699165|-0.149451598|0.870930234|0.64876559|-0.07812727|0.346980269|0.017843227|-49.44608411|11.29282624|78.23108693|124.5022473|-0.037906966|7.147133584|0.0|-1.85744132|-31.29400567|-23.99099587|60.73891035|0.443774287|508.389239|-15.18369704|0.216715605|7.063141946|0.797831306|137.15746130000002|-744.0011548|0.016577694|-358.5765637|1500.807121|10.49188139|1.0|1.0|1.0|0.0|4.75|0.0|-6.9|81.65|3.2|0.0|0.0|1.0|5.0|416.47|0.0|0.0|0.0|-5.01|9.71e-06|0.00405|3.97|0.0|5.260000000000001e-05|-1675.020297|-1674.987709|1129.46|357.49|247.35|508.7|0.4325|0.69017|-0.14167|5.0115|-0.19673|6.2946|7.6737|7.6737
14m_a23|1|1|0.0|2|0|0|1.197955072|3.1160758160000004|-0.008929306|5.351858133|2|0.665608656|-0.482182526|0.001027627|-0.034213923|10.3132176|2|-0.07256543|0.798384929|0.0266555739999999|-0.072906704|0.8581143859999999|0.5415996160000001|-0.072795329|0.268552591|0.017992415|-50.63012925|12.51396625|47.23604193|51.59888942|-0.039285786|8.703631619|0.0|-1.964289314|-35.21393496|-27.32379205|63.1440955|0.476833897|643.9145427|-19.00406438|0.204166091|8.595073462|0.911438824|142.0002583|-950.2032192|0.017997351|-411.5129154|1716.6767920000002|12.51739962|1.0|1.0|1.0|1.0|3.51|3.17|-8.23|105.02|3.82|1.0|0.0|1.0|6.0|479.48|1.0|0.0|0.0|-5.79|1.61e-06|0.000773|4.46|0.0|2.85e-06|-1966.968005|-1966.945041|1209.21|337.15|337.15|572.31|0.65552|0.65552|-0.15208|6.1522|-0.23555|8.5477|8.5171|8.5171
12au_a36|0|0|3.422314661|0|2|2|0.2992539489999999|0.0|-0.009897048|5.351858133|2|0.0|-0.613616984|-0.006862238|-0.023640632|10.31810353|1|-0.15024383|0.825565083|-0.021932444|-0.058671909|0.877827228|0.750657639|-0.090166553|0.284342092|0.021569487|-64.86748076|15.51748637|102.3999102|216.5471227|-0.038036474|11.16356587|26.04051569|-2.206115469|-46.66686194|-27.36414058|80.38496714|0.492871181|502.8713191000001|-19.68626738|0.283941389|8.963940512999999|0.97188557|204.2726719|-1141.803508|0.023021031|-310.873098|2216.466823|16.56175445|0.0|0.0|1.0|0.0|5.0|0.0|-6.87|123.75|0.84|0.0|0.0|1.0|7.0|474.54|0.0|0.0|0.0|-3.72|0.0001889999999999|0.0897|1.64|0.0|6.45e-05|-1876.207937|-1876.156196|1283.4|334.15|241.65|618.65|0.58518|0.70395|-0.15162|6.1367|-0.2087099999999999|8.0814|7.3279|7.3279
14f_a23|1|1|0.0|2|0|0|1.197963246|3.366063739|-0.006791105|5.351858133|2|0.745818086|-0.373510774|0.010561248|-0.0555907109999999|10.3132176|2|-0.110069159|0.796412133|0.070514687|-0.06885759|0.854683662|0.71381683|-0.059927056|0.2096108239999999|0.027134452|-40.51498423|18.34483401|96.47955427|71.55380685|-0.031450478|12.40242234|96.60179161|-1.603974359|-27.39103254|-21.26277654|58.85981824|0.478733036|604.5178506|-14.37516058|0.334221706|8.124287407|0.918402793|225.9578225|-733.1331894|0.025162423|-224.1560124|1628.77284|17.01160115|0.0|1.0|1.0|1.0|3.57|3.61|-7.51|114.25|2.72|1.0|0.0|1.0|6.0|441.51|0.0|0.0|0.0|-5.02|9.57e-06|0.0042299999999999|3.55|0.0|1.3699999999999998e-05|-1744.452086|-1744.429532|1210.19|346.78|213.09|572.35|0.60917|0.6733399999999999|-0.1458|6.3534|-0.21743|9.1089|8.6459|8.6459
