molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|MATS7i|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|RASA|PBF|FPSA3|PNSA3|PPSA3|FNSA4|WPSA3|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|FPSA1|GeomShapeIndex|GRAV|WNSA2|FPSA5|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
16_a47|1|1|1|0.0|0|0|0|1.417579067|0.0|-0.134455235|-0.0056780519999999|4.59511985|-0.1246612469999999|-0.08282926|-0.005688938|0.001426202|10.95023129|1|1|-0.236994128|-0.02006804|-0.0574194159999999|2|0.812131575|-0.113476605|0.081171071|0.87782381|0.691860453|0.421094692|0.0186711289999999|-48.30620628|9.676588112|-0.034261359|5.0150344780000005|0.697929921|-1.301931629|60.36423869|-17.75645434|57.9827944|2315.178558|358.566882|833.8646097|0.302070079|0.898461533|4952.972679|-349.69668310000003|0.0234786339999999|357.35851410000004|1.0|0.0|1.0|1.0|2.93|1.95|0.06|21.0|4.47|5.19|66.49|2.72|0.0|0.0|91.55|0.0|3.0|-4.34|25.0|0.0|1.0|3.52|-4.42|4.56e-05|0.0154|3.84e-05|13.0|3.27|0.0|6.8099999999999994e-09|2.3e-06|-0.05717|4.4393|4.0806|-1167.046301|534.69|894.43|303.84|0.59209|0.6743899999999999|-0.16851|0.03384512|3.8601|9.0|9.0
12ay_a36|1|0|0|0.0|0|2|2|1.2970434|0.0|-0.05976542|-0.006733838|5.351858133|-0.043778345|0.1012005419999999|0.003676818|0.012286423|10.9463292|1|1|0.1689021819999999|-0.101854847|-0.169994208|1|0.78699829|-0.109624825|-0.111814717|0.833398429|0.829406408|0.419950383|0.018016934|-48.12939044|11.67851857|-0.035337546|7.569978132|0.778164805|-1.978902589|74.29343346|-22.90568368|59.80790901|2766.899844|537.618563|3238.138932|0.221835195|0.828201506|6204.216872999999|-831.4538627999999|0.015670425|729.1873176|0.0|0.0|1.0|0.0|4.96|0.0|0.21|17.0|3.76|2.5|69.2|2.45|1.0|0.0|133.68|0.0|5.0|-4.54|31.0|0.0|1.0|2.42|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|0.0102|3.41|0.0|4.55e-08|1.86e-05|-0.0526|3.9348|3.6561|-1311.576473|674.33|1184.45|339.12|0.6727|0.6914|-0.15056|0.02880431|9.1844|7.7447|7.7447
12y_a30|0|0|0|0.0|0|2|2|0.604984019|0.0|0.048343649|-0.005996863|5.351858133|-0.037335306|-0.089502772|0.00604028|0.061944378|10.31162818|1|1|-0.153680104|-0.053700437|-0.0922059569999999|1|0.768409873|-0.05346283|-0.095969764|0.8146529229999999|0.8489185109999999|0.374181804|0.0149823289999999|-47.598277|10.05775555|-0.034840345|6.751850651|0.820108145|-1.91621895|69.55490151|-23.38859815|57.65603256|2847.362782|569.8856940000001|2411.415644|0.179891855|0.804154433|6301.067405|-863.552275|0.012362508|754.3941655|0.0|1.0|1.0|0.0|4.86|0.0|0.21|17.0|4.87|3.23|81.65|3.25|2.0|0.0|137.21|0.0|5.0|-6.04|31.0|0.0|0.0|3.19|-5.46|9.14e-07|0.00039|3.48e-06|0.00148|4.6|0.0|4.12e-08|1.76e-05|-0.05065|5.1973|3.4718|-1654.41361|728.75|1227.82|357.11|0.30617|0.6864399999999999|-0.1475|0.0311422|5.1209|7.6576|7.6576
12bg_a36|1|0|0|0.0|0|2|2|1.29692796|0.0|-0.040957653|-0.0076819|5.351858133|-0.044573523|0.057879142|-0.001012333|-0.060117593|10.95885259|1|1|0.097928606|-0.101451485|-0.1716508239999999|1|0.836170906|-0.023460562|-0.033696875|0.892249657|0.840610352|0.543472602|0.019606406|-51.74990566|13.44952052|-0.036959207|9.22604612|0.747867728|-1.847960372|83.78068847|-25.35312333|65.19942617|2925.402039|576.6383913|2915.548359|0.252132272|0.860310096|6753.439903|-869.5815023|0.01946912|661.6709012|0.0|1.0|1.0|0.0|4.75|0.0|0.14|17.0|3.99|3.19|69.2|2.99|2.0|0.0|133.77|0.0|5.0|-5.08|31.0|0.0|1.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|0.00295|3.93|0.0|1.74e-08|7.83e-06|-0.0542299999999999|3.8944|3.8944|-2152.13793|703.94|1186.75|318.36|0.69395|0.69395|-0.15743|0.03334656|9.3601|7.8239|7.8239
18_a47|1|1|1|0.0|0|0|0|1.414391819|0.0|-0.141396999|-0.004337918|4.59511985|-0.06345679|-0.026357805|0.0008454789999999|0.018164141|10.93838451|1|1|-0.056674151|-0.02470455|-0.053119347|3|0.792196273|-0.059779939|-0.027351545|0.851462739|0.777824025|0.454324931|0.014741763|-49.44908758|9.234746417|-0.0303894239999999|5.784962137000001|0.7327484470000001|-1.5194711930000002|63.72933669|-19.03697822|58.68383399|2800.3745940000003|487.2556678|2184.962887|0.267251553|0.7608026529999999|6261.441874|-596.2708299|0.017318402|628.5247532999999|1.0|0.0|1.0|1.0|3.47|2.5|0.08|27.0|5.53|6.0|79.38|2.63|2.0|0.0|119.78|0.0|4.0|-5.5|31.0|1.0|1.0|4.16|-5.37|3.13e-06|0.00129|4.29e-06|0.00176|4.13|0.0|4.34e-11|1.78e-08|-0.04964|4.2668|4.2222|-1354.221126|652.12|1130.76|293.65|0.4659|0.63359|-0.17349|0.04031146|5.3433|8.6|8.6
3c_a32|1|1|1|0.0|0|0|0|0.6094207970000001|0.0|0.025890116|-0.006923974|5.733341277|-0.048337951|-0.0522536959999999|-0.00017094|-0.113334836|10.31100278|3|3|-0.097512832|-0.0779821129999999|-0.145525719|0|0.839409251|-0.003205869|-0.019130435|0.901864778|0.888766719|0.216289509|0.015118975|-34.91603827|7.772301225|-0.0288417079999999|3.995552912|0.693952122|-1.038301506|57.94025396|-14.82682786|42.68833949|2152.627425|456.8935699|1393.156794|0.306047878|0.733606015|4598.027604999999|-274.3961469|0.018316536|370.5811396|1.0|1.0|1.0|1.0|3.22|2.95|0.19|19.0|6.61|4.68|110.94|1.7|1.0|0.0|93.05|0.0|3.0|-6.18|22.0|0.0|1.0|4.02|-4.91|6.65e-07|0.000217|1.22e-05|0.00399|4.14|0.0|1.28e-07|4.18e-05|-0.05487|3.5169|3.5169|-1633.443791|544.22|903.81|352.54|0.7034600000000001|0.7034600000000001|-0.14219|0.02415856|5.0659|8.0458|8.0458
12c_a5|1|0|0|0.0|0|1|1|1.236775191|0.0|-0.212798523|-0.002685954|4.59511985|0.020594766|-0.086795626|0.0054189009999999|-0.096073591|10.9455378|1|1|-0.1386392109999999|-0.01261147|-0.020144382|2|0.797601178|0.05430631|0.014673577|0.8446264459999999|0.841092921|0.450827114|0.016374249|-46.62294305|10.77147171|-0.022421317|7.085796743|0.583585895|-1.25559373|59.40070647|-14.74941369|57.39441476|2697.345008|553.2961182|2045.184304|0.416414105|0.855075538|5877.765289|-543.3459436|0.024214085|735.3048881|1.0|0.0|1.0|1.0|3.27|2.78|0.24|23.0|5.03|4.32|75.72|1.57|1.0|0.0|121.26|0.0|6.0|-4.09|31.0|0.0|0.0|3.31|-4.33|8.159999999999999e-05|0.0336|4.64e-05|0.0191|2.84|0.0|4.93e-10|2.03e-07|-0.04565|4.6671|4.0116|-1316.542713|694.24|1200.02|309.06|0.52074|0.6893600000000001|-0.16563|0.02242648|3.5993|7.3279|7.3279
12h_a36|1|0|0|0.0|0|2|2|1.297043828|0.0|-0.128701804|-0.0086750619999999|5.351858133|-0.041228471|0.059920602|0.00127667|-0.003014954|10.96020037|1|1|0.100530266|-0.1430106119999999|-0.239932418|1|0.820041835|-0.10861416|-0.089459459|0.87043328|0.819614525|0.3726296|0.027905055|-48.17643878|18.27258858|-0.035734517|11.96512593|0.665254541|-1.929663894|87.85958486|-23.39942087|66.44902736|2845.467486|536.6941285|2391.856014|0.3347454589999999|0.8675704009999999|6159.17335|-827.4010477|0.026971557|679.7230552999999|0.0|0.0|1.0|0.0|4.8|0.0|0.17|17.0|2.77|1.89|78.43|1.72|1.0|0.0|130.24|0.0|6.0|-3.95|31.0|0.0|0.0|1.81|-4.07|0.000113|0.0464|8.499999999999999e-05|35.0|2.65|1.0|2.03e-07|8.340000000000001e-05|-0.05013|5.1998|3.4554|-1347.481013|697.29|1177.89|358.81|0.34589|0.7014600000000001|-0.14247|0.02925492|8.7377|7.8539|7.8539
3_a3|0|0|0|0.0|0|0|0|0.605000514|0.0|0.159413311|-0.010040064|5.283203728999999|-0.114647585|-0.015653979|-0.007818326|0.0483259979999999|10.31154314|2|2|-0.030486489|0.041786524|0.081380229|1|0.8083172479999999|-0.082619043|0.123113049|0.885339037|0.7538064790000001|0.583866845|0.012617742|-48.91675544|5.753894372|-0.035057023|2.623868963|0.7000038270000001|-1.086767728|55.67251784|-15.98657012|54.67064981|2092.406045|343.74795510000007|1349.6286710000002|0.299996173|0.709760196|4677.617255|-225.9941764|0.023287455|302.8386149|1.0|1.0|1.0|1.0|3.11|2.39|0.0|20.0|5.0|4.07|121.17|1.41|0.0|0.0|88.36|0.0|2.0|-5.48|21.0|0.0|1.0|3.23|-4.39|3.32e-06|0.00103|4.06e-05|0.0126|3.26|0.0|7.009999999999999e-07|0.000218|-0.0637|5.8458|3.3475|-1592.904586|491.26|817.21|370.38|0.29441|0.69206|-0.14599|0.03099295|2.8045|5.93|5.93
2_a49|0|0|0|0.0|1|1|1|1.3438506419999998|2.12788659|-0.084499704|-0.004112807|5.4161004020000005|-0.03981057|-0.100166139|0.004524556|-0.041202373|10.92973199|1|1|-0.170631119|0.032521855|0.055400364|2|0.79056501|0.084099874|0.00991453|0.851413454|0.81348014|0.41397907|0.01105681|-44.066695|5.634353797999999|-0.028277173|2.871166625|0.7154059890000001|-1.187641272|49.26352575|-14.409545199999998|49.7010488|2244.518609|414.5350312|1550.010086|0.284594011|0.8320497920000001|4874.364109|-308.399629|0.017498253|439.9973344|1.0|0.0|1.0|1.0|3.09|2.5|0.15|21.0|3.28|3.7|69.62|1.88|0.0|1.0|99.52|0.0|2.0|-3.53|25.0|0.0|1.0|2.76|-3.89|0.000292|0.0955|0.000129|0.0421|2.43|0.0|1.51e-07|4.94e-05|-0.04372|5.4614|3743.0|-1046.018455|553.52|941.6|331.24|0.34449|0.68172|-0.1555099999999999|0.0366366999999999|6.7117|7.2291|7.2291
21_a10|0|0|0|0.0|1|1|1|1.343837211|2.093218896|0.036507898|-0.009308076|5.4161004020000005|-0.085463279|-0.032405474|0.001533145|-0.023060773|10.92966143|1|1|-0.051564917|-0.0236638829999999|-0.03765494|2|0.7620337359999999|0.057775125|-0.005970601|0.81962595|0.7747854129999999|0.8663152820000001|0.018892889|-64.32920271|13.34776629|-0.03292131|9.430154402|0.704106635|-1.777750751|75.80259699|-23.25880088|77.676969|3104.255496|547.3834282|2701.142106|0.295893365|0.643072426|7048.414464|-887.342515|0.022638817|746.5727327999999|1.0|1.0|1.0|0.0|3.5|3.17|0.11|27.0|4.47|5.6|90.13|2.81|2.0|0.0|128.59|0.0|5.0|-5.77|34.0|0.0|0.0|4.04|-5.51|1.69e-06|0.0007599999999999|3.12e-06|0.0014|4.17|0.0|1.94e-09|8.68e-07|-0.06082|5.9596|3.8599|-1485.499561|716.1|1225.01|321.21|0.4226399999999999|0.68165|-0.16178|0.03802869|1.1872|5.3188|5.3188
4n_a46|0|0|0|0.126268818|1|1|1|1.13463699|2.093595994|-0.061148449|-0.004696854|5.587248657999999|-0.036492128|-0.2264394139999999|0.004988019|-0.144852516|10.94021058|1|1|-0.349865095|0.070558373|0.109017734|0|0.722331115|-0.06655165|-0.088858764|0.7681452190000001|0.903145407|0.371438024|0.008424451|-56.80797266|4.629240193|-0.031047837|2.543769935|0.863203663|-1.459248362|51.4039205|-17.06080312|61.43721285|2195.786424|496.2788787|2116.313581|0.136796337|0.750996215|4955.374473|-440.621256|0.0077084869999999|525.8291956999999|0.0|1.0|1.0|1.0|3.75|2.84|0.27|17.0|4.33|4.94|61.84|2.99|1.0|0.0|102.92|0.0|2.0|-5.43|26.0|0.0|1.0|3.9|-5.1|3.75e-06|0.00129|7.95e-06|0.00273|4.41|0.0|2.14e-07|7.340000000000001e-05|-0.04044|5.7448|3953.0|-1090.343872|578.83|1011.66|313.65|0.41625|0.7025|-0.16641|0.04131598|8773.0|5.2845|5.2845
12g_a36|1|0|0|0.0|0|2|2|1.2678464|0.0|-0.063344124|-0.006495469|5.351858133|-0.039008054|0.078990142|0.0042553209999999|0.078155467|10.95259306|1|1|0.130052038|-0.099596099|-0.163978382|1|0.8026482070000001|-0.19532883|-0.088251318|0.847239339|0.854238488|0.374686587|0.017738779|-47.63457647|12.19441007|-0.034549379|8.382969151000001|0.779745318|-2.038413337|77.14470618|-23.75074918|59.82898654|2829.45056|587.240781|2476.712654|0.2202546819999999|0.898522257|6223.658545|-963.3107298|0.015152386|799.5563855|0.0|1.0|1.0|1.0|5.06|0.0|0.24|17.0|3.85|3.01|69.2|2.66|2.0|0.0|138.33|0.0|6.0|-4.95|32.0|0.0|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|4.2e-08|1.7800000000000002e-05|-0.0505199999999999|5.2092|3714.0|-1350.887005|724.32|1241.66|333.83|0.38165|0.70097|-0.15236|0.0255597|7.8537|7.8539|7.8539
3b_a49|0|0|0|0.0|1|1|1|1.343850026|2.104186262|-0.003115526|-0.0057605869999999|5.4161004020000005|-0.055724324|-0.090939066|0.000607064|-0.010613212|10.92976559|1|1|-0.151131362|0.000511959|0.000850823|2|0.794997634|0.021506499|0.006213385|0.845992028|0.749104358|0.482434361|0.013576151|-54.04959517|8.304484449|-0.0276739079999999|5.07982433|0.656865946|-1.439043207|64.91785551|-16.92803342|62.35407961|2660.339607|458.224537|1796.6760370000002|0.3431340539999999|0.914182753|5934.158315|-538.4506046|0.021477952|641.1445234|1.0|1.0|1.0|1.0|3.37|2.43|0.22|21.0|3.16|3.2|98.72|1.25|1.0|0.0|116.94|0.0|6.0|-3.53|30.0|0.0|1.0|2.38|-3.59|0.000293|0.1169999999999999|0.000256|102.0|1.84|0.0|2.64e-08|1.05e-05|-0.06115|4.6669|3.8418|-1293.3286859999998|664.15|1132.92|322.72|0.5798|0.6632|-0.1587|0.0368692|3.1637|7.6021|7.6021
1j_a5|1|0|0|0.0|0|0|0|1.427567371|0.0|-0.2031633169999999|-0.003981454|4.59511985|-0.010620031|-0.115553003|0.00683534|-0.07622096|10.9487794|1|1|-0.190920568|-0.010807075|-0.0178558139999999|2|0.7862755770000001|-0.084090414|-0.0614852279999999|0.848473695|0.847163872|0.35883584|0.019690225|-39.64241895|10.57633738|-0.027258236|5.680936139|0.616489567|-1.117587665|54.3827755|-14.64139152|50.21875634|2242.805131|455.0425806|847.5275797|0.383510433|0.883543443|4618.562904|-322.4414176|0.026739895|422.96706330000006|1.0|1.0|1.0|1.0|2.76|2.66|0.05|23.0|4.5|4.21|63.69|1.57|0.0|0.0|96.98|0.0|4.0|-4.03|25.0|0.0|1.0|3.19|-4.2|9.27e-05|0.0304|6.29e-05|0.0206|3.03|0.0|7.190000000000001e-09|2.36e-06|-0.03832|4.4331|4.1205|-1065.849941|572.47|959.39|300.89|0.66182|0.6449|-0.16813|0.03246499|3.0364|7.6198|7.6198
9c_a31|1|0|0|0.0|0|1|1|0.610135804|0.0|0.031715924|-0.013082561|5.733341277|-0.055520387|-0.0384827639999999|-0.003618466|-0.1047269419999999|10.311698300000002|2|2|-0.062065125|-0.138799714|-0.223856622|0|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0.6746901059999999|0.287455956|0.030296721|-65.84728287|19.30758668|-0.035867334|12.30439782|0.670716706|-1.7933667130000002|97.22026028|-22.85764436|85.15486955|2592.448925|429.9685721|2242.189942|0.329283294|0.837843885|5658.985169|-728.3394714|0.024456662|583.9691392000001|1.0|1.0|1.0|1.0|3.66|3.09|0.35|16.0|5.64|3.7|117.37|1.08|2.0|0.0|108.16|0.0|8.0|-5.23|28.0|0.0|1.0|3.32|-4.16|5.85e-06|0.00233|6.94e-05|0.0277|3.1|0.0|5.79e-08|2.31e-05|-0.03249|3849.0|3849.0|-1618.157698|691.3|1147.93|322.12|0.7007399999999999|0.7007399999999999|-0.15975|0.04177078|2.2323|6.3768|6.3768
13e_a6|1|0|0|0.0|0|0|0|1.429020445|0.0|-0.089778965|-0.006882528|4.727387819|-0.008507023|0.018376555|-0.003356527|0.0266218529999999|10.95053349|1|1|0.032420935|-0.126749697|-0.223618825|2|0.765593573|0.102257199|-0.067328767|0.827254552|0.861676601|0.175643236|0.0183790889999999|-49.62570093|12.28502792|-0.032929004|8.211609879|0.722530518|-1.679379203|75.42629799|-22.01054293|61.91072885|2868.489025|575.965487|3457.565879|0.277469482|0.799234143|6147.8097210000005|-750.3313497|0.019543118|676.2770877|1.0|1.0|1.0|1.0|3.51|2.79|0.08|27.0|5.01|4.53|103.17|0.92|1.0|0.0|123.82|0.0|5.0|-5.11|32.0|0.0|1.0|3.31|-4.78|7.74e-06|0.00323|1.65e-05|0.00688|3.27|0.0|6.59e-11|2.75e-08|-0.07534|5.9885|3.2475|-1347.297639|713.3|1202.5|381.78|0.38609|0.7034199999999999|-0.1327|0.03809808|13.2999|7.9208|7.9208
13f_a6|1|0|0|0.0|0|0|0|1.429020649|0.0|-0.088329567|-0.006930367|4.727387819|-0.008507023|0.04505613|-0.003356527|-0.071478789|10.95053349|1|1|0.079490516|-0.126749697|-0.223618825|2|0.77199166|-0.028317736|-0.088948538|0.834167942|0.863222493|0.176745407|0.018554018|-49.2635105|12.46087045|-0.032802223|8.368715213|0.720711855|-1.672913351|75.61173794|-22.02995852|61.72438096|2869.925064|579.7398537|3253.287533|0.279288145|0.6717890999999999|6128.208571|-754.5608419|0.0196449239999999|676.2770877|1.0|1.0|1.0|1.0|3.56|2.21|0.08|27.0|5.01|4.53|103.17|0.92|1.0|0.0|123.82|0.0|5.0|-5.11|32.0|0.0|1.0|3.19|-4.78|7.74e-06|0.00323|1.65e-05|0.00688|3.27|0.0|6.59e-11|2.75e-08|-0.07786|4.8413|3139.0|-1347.301285|711.29|1202.78|394.98|0.49643|0.70541|-0.12805|0.03437105|13.9612|7.3768|7.3768
40_a47|0|1|1|0.0|1|0|0|1.420389717|1.715145925|-0.246203395|-0.004181351|4.727387819|-0.0934645509999999|-0.056839794|0.002212256|-0.038143308|10.98214138|1|1|-0.130213023|-0.147591116|-0.338113214|3|0.836942961|0.018609507|0.090270598|0.900790582|0.812233678|0.237173658|0.02047837|-32.5926343|11.04737121|-0.027052191|5.959674083|0.573656733|-1.082087641|60.97203959|-14.59371996|43.64000551|2313.85811|438.171933|868.5333132000001|0.426343267|0.843174422|4862.524893|-314.91225539999994|0.029785575|388.178924|1.0|1.0|1.0|1.0|3.07|2.91|0.11|21.0|2.96|4.04|68.52|1.52|0.0|0.0|94.28|0.0|3.0|-3.26|25.0|0.0|1.0|2.72|-3.72|0.000546|183.0|0.000192|0.0643|2.19|0.0|8.339999999999999e-08|2.79e-05|-0.05086|4.0176|3.7236|-1123.174467|571.5|947.27|332.97|0.67615|0.68492|-0.15231|0.02983032|6.5995|8.4|8.4
1e_a5|1|0|0|0.0|0|0|0|1.427503886|0.0|-0.260066152|-0.001975193|4.59511985|-0.009075016|-0.080321049|0.008031558|-0.1197834419999999|10.94440038|1|1|-0.133677441|0.034752304|0.0578378779999999|2|0.771487328|0.045376705|-0.075239398|0.834250802|0.8805795|0.373935381|0.008587563|-35.30075748|4.461204261000001|-0.0278901329999999|2.317577542|0.7473936259999999|-1.115605324|44.38364879|-14.48881117|39.76196174|2107.092939|457.4574833|827.4861275000001|0.2526063739999999|0.932665879|4342.827698|-301.0751483|0.0157106539999999|409.0289917|1.0|0.0|1.0|1.0|2.83|2.17|0.05|23.0|4.99|4.51|54.46|2.13|0.0|0.0|95.45|0.0|3.0|-4.25|24.0|0.0|1.0|3.44|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|3.87e-09|1.21e-06|-0.04186|4746.0|4.4292|-990.6320386|560.58|935.47|279.92|0.56258|0.51802|-0.18105|0.0313740589999999|3.0386|6719.0|6719.0
12e_a36|1|0|0|0.0|0|2|2|1.29704412|0.0|-0.064019914|-0.007100632|5.351858133|-0.043085717|0.144415507|0.002951176|-0.0586405829999999|10.95346131|1|1|0.244642918|-0.104118159|-0.1763783589999999|1|0.7975411790000001|-0.010494913|-0.144846626|0.847602953|0.838086387|0.4347714629999999|0.019063245|-44.83739063|12.12502373|-0.036203518|7.71202397|0.7610764190000001|-1.918786459|75.50154216|-23.02695694|56.96241436|2709.877204|533.058116|2309.239105|0.238923581|0.875194483|5929.071389|-776.2438847|0.017716522|662.0530478999999|0.0|0.0|1.0|0.0|4.85|0.0|0.17|17.0|3.24|2.19|69.2|2.24|1.0|0.0|128.72|0.0|5.0|-4.16|30.0|0.0|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|0.0|1.08e-07|4.270000000000001e-05|-0.04962|3.8364|3.6699|-1272.2668210000002|673.57|1142.19|337.84|0.6814600000000001|0.70007|-0.15189|0.03037051|8735.0|7.8539|7.8539
22_a47|0|1|1|0.0|1|0|0|1.408617385|1.202720059|0.048272293|-0.010579222|4.727387819|-0.150248628|-0.029311184|-0.006808306|-0.075111395|10.95023117|1|1|-0.077468004|-0.1049885469999999|-0.277479519|2|0.831122912|-0.077787113|0.004104478|0.890264057|0.698649132|0.573087958|0.022154032|-47.64347429|13.07198749|-0.031744149|7.713126784|0.6096864479999999|-1.42848671|71.28682035|-18.73063655|60.71546178|2692.510471|412.2379505|1494.441201|0.390313552|0.8569791179999999|6107.923371|-497.3405809|0.031534452|482.9384172|1.0|1.0|1.0|1.0|3.31|3.16|0.1|21.0|3.07|4.85|84.73|2.97|1.0|0.0|104.64|0.0|5.0|-4.44|29.0|0.0|1.0|3.41|-4.38|3.6e-05|0.0142|4.16e-05|0.0164|3.0|0.0|2.06e-08|8.11e-06|-0.0612399999999999|4.7954|4017.0|-1375.05033|605.12|1027.32|308.65|0.50316|0.68312|-0.16704|0.02840507|5.7009|9.0|9.0
12r_a30|0|0|0|0.0|0|2|2|0.604984545|0.0|-0.015167821|-0.007553813|5.351858133|-0.093024002|-0.093079817|-0.002544958|-0.0682882559999999|10.31162892|1|1|-0.247439715|-0.0546637159999999|-0.145315868|1|0.83236194|-0.007140234|-0.105767484|0.889479916|0.72072745|0.451652492|0.019137908|-58.32042638|12.36992712|-0.040404659|7.995393191000001|0.790065337|-1.979828309|82.06195604|-26.11584816|70.6903535|2976.944611|465.8474777|2433.580273|0.209934663|0.867350555|6735.090739|-827.1283373|0.016970201|616.2856203|0.0|1.0|1.0|0.0|4.66|0.0|0.14|17.0|4.67|3.74|81.65|3.58|2.0|0.0|127.19|0.0|5.0|-5.49|31.0|0.0|0.0|3.21|-5.17|3.24e-06|0.00141|6.71e-06|0.00291|4.07|0.0|6.900000000000002e-08|3e-05|-0.05244|5067.0|3.5111|-1774.236548|679.64|1141.54|353.12|0.32409|0.68476|-0.14894|0.03388131|6.5511|7.5317|7.5317
1_a3|0|0|0|0.0|0|1|1|0.6195934120000001|0.0|0.079857077|-0.006053652|4.727387819|-0.073036903|-0.004409693|-0.006610844|0.038572075|10.33805862|0|0|-0.007705076|0.05038525|0.08803837|2|0.7905285390000001|-0.126299711|0.057919092|0.8457792829999999|0.7762512779999999|0.521474118|0.008036786|-45.44133321|3.693677623|-0.034105115|1.697600903|0.7920857179999999|-1.295994381|49.05980305|-15.67458788|49.13501083|2012.9704|356.76228530000003|1162.737831|0.207914282|0.8151164259999999|4510.611026|-273.7513925|0.014174378|373.1494221|1.0|0.0|1.0|1.0|3.83|0.0|0.18|16.0|2.28|1.85|77.1|1.52|0.0|0.0|91.52|0.0|2.0|-3.07|22.0|0.0|0.0|1.5|-3.3|0.0008529999999999|261.0|0.000503|154.0|1.83|0.0|1.69e-06|0.000518|-53.0|5.8805|3.8645|-1273.316428|496.09|845.2|320.83|0.30619|0.68912|-0.1658599999999999|0.02599563|3.4319|6.1403|6.1403
12a_a30|0|0|0|0.0|0|2|2|0.604984824|0.0|0.033691224|-0.006711725|5.351858133|-0.02919335|-0.096804291|0.005050384|0.009586623|10.31162903|1|1|-0.171649606|-0.053309522|-0.094526372|1|0.7885597609999999|-0.031179517|-0.171895425|0.842671963|0.836214716|0.337975309|0.016292604|-47.73588073|10.10177981|-0.037665934|6.263330101|0.805190202|-1.845630786|69.45678454|-23.35372432|57.83766054|2722.217443|518.4718832|2256.680391|0.194809798|0.88607758|5936.682602000001|-709.5118166|0.014884556|620.9195447000001|0.0|1.0|1.0|0.0|4.65|0.0|0.14|17.0|3.84|2.62|81.65|2.82|2.0|0.0|127.28|0.0|5.0|-5.28|29.0|0.0|0.0|2.63|-4.85|5.23e-06|0.00208|1.4e-05|0.0056|3.87|0.0|2.3100000000000002e-07|9.21e-05|-0.05184|5045.0|3.4885|-1575.7783980000002|668.81|1122.01|355.41|0.35338|0.68599|-0.1481|0.03289568|4.7368|7.9469|7.9469
3_a27|0|0|0|0.0|2|0|0|1.402697639|3.127072625|0.124551908|-0.00648099|4.59511985|-0.096132106|-0.172132163|0.009082086|0.042659548|10.93782973|1|1|-0.296039263|-0.1984716939999999|-0.341338963|2|0.810053853|0.136381755|0.038685745|0.8759548629999999|0.862115922|0.397733752|0.019234305|-31.82136336|9.960129259|-0.032307734|5.157668895|0.733853752|-1.292309364|54.32114618|-16.72996312|41.78149261|2294.213272|446.4308003|1043.697725|0.266146248|0.803947133|4960.583812|-346.53209080000005|0.018747239|401.7540197|0.0|1.0|0.0|1.0|3.03|3.11|0.05|21.0|2.8|2.94|65.6|2.18|0.0|0.0|97.71|0.0|3.0|-3.7|25.0|0.0|1.0|2.74|-3.99|0.0002|0.0658|0.000103|0.0339|2.67|0.0|1.29e-06|0.000423|-0.05512|5.5045|3962.0|-1081.905135|547.92|931.06|312.93|0.34864|0.6734600000000001|-0.16457|0.02032437|4.1551|8.3979|8.3979
