molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|RPSA|WNSA5|WPSA3|RPCS|FNSA2|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|GeomDiameter|WNSA2|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
4_a18 (SD-208)|0.0|0|0|0|0.0|0|2|0.0|0.055002235|-0.012457606|0.0|-0.113324634|3|0.040864198|-0.020226647|0.0|-0.018723101|-0.009648044|10.95382003|-0.056245435|-0.015153358|-0.047745689|-0.3630339729999999|1|-0.058455902|-0.098971722|0.904723479|0.721664823|0|0.77909674|-0.077885485|-0.099573708|0.115284206|0.0211761979999999|-51.27494074|0.22090326|-26.40375252|5.615248385|0.0|-1.2944582059999998|-18.01551972|0.454067432|401.1916387|-666.5742296|1822.914738|11.42979655|-343.2487827|29.9246699|0.035654206|-105.0785813|18.35993987|0.0|1.0|1.0|2.77|2.54|0.0|22.0|-8.15|3.54|2.02|1.0|92.87|0.0|1.0|-4.29|25.0|-6.31|0.0|0.0|3.11|18.0|4.14e-05|0.0|0.0|-0.09992|5.1755|2.58|3.2777|-1542.296276|-1542.276332|537.47|895.83|378.26|0.2761|396.17|0.4646|-1542.15786|-0.2358|0.0199445|-1542.207472|0.08|7.0969|7.0969
12af_a36|0.0|1|0|0|3.448611715|0|2|0.0|0.04293386|-0.00989889|5.351858133|-0.081537769|2|0.039953704|0.091263447|0.0|-0.00233752|-0.074383486|10.96037047|0.00146554|-0.000472698|0.154914099|-0.213993335|1|-0.062279009|0.002492952|0.8631180940000001|0.817582774|0|0.755275519|-0.082549457|-0.1054605669999999|0.154396546|0.021921402|-73.23838519|0.244724481|-50.86129548|10.57220682|127.6527374|-2.003750775|-24.41279506|0.448767097|524.5103537|-1391.529319|3082.869129|15.59375751|-966.3646141|36.42391023|0.0259433429999999|-236.4517911|18.01667275|0.0|1.0|3.0|4.98|0.0|0.17|17.0|-6.93|2.38|1.49|1.0|138.06|0.0|1.0|-3.54|33.0|-7.66|0.0|0.0|1.47|128.0|0.000227|0.0|0.0|-0.05882|5.2352|4.5|3.2299|-1440.982935|-1440.954069|737.4|1246.55|383.86|427.0|589.48|0.50179|-1440.675702|-0.19246|0.02886569|-1440.740243|15.0|7.8239|7.8239
17_a12|0.0|0|0|0|0.0|0|1|0.0|0.132275232|-0.00864055|4.727387819|-0.058347964|3|0.035816993|-0.210594127|0.0|-0.002523977|-0.072956553|10.31157659|-0.070249784|-0.000651751|-0.3748198379999999|-0.202276514|2|-0.043392747|-0.11976662|0.87653892|0.859088647|0|0.858119365|-0.069570363|-0.096209886|0.318309599|0.011226177|-50.13411606|0.141880635|-26.12444199|3.048310481|0.0|-1.443148294|-18.34174978|0.466056241|447.1583691000001|-752.0117408|1470.257187|10.61752641|-391.8666299|23.31475957|0.015049295|-298.7949107|7.842053909|1.0|0.0|1.0|4.13|2.97|0.17|17.0|-7.16|4.51|2.47|0.0|103.12|0.0|1.0|-4.51|24.0|-6.07|0.0|1.0|3.14|0.0103|5.7100000000000006e-05|0.0|0.0|-0.06322|4.4014|2.87|3.7723|-1366.804178|-1366.776169|560.09|933.62|328.67|0.2213|419.49|0.39539|-1366.638303|-0.21781|0.02800938|-1366.689546|16.0|7.7959|7.7959
12t_a30|0.0|0|0|0|0.0|0|2|0.0|0.073057637|-0.007755575|5.351858133|-0.097216874|2|0.044197531|-0.0596036729999999|0.0|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|-0.001131023|-0.158448053|-0.145315868|1|-0.003937967|-0.080971844|0.889479916|0.591758164|0|0.696413582|-0.090535776|-0.1011561919999999|0.408290036|0.018862708|-65.79920855|0.303586418|-42.80050261|7.981057356|0.0|-1.82081145|-24.17113783|0.445760296|452.99711|-1184.385754|2479.787504|14.358001500000002|-770.409047|32.41376848|0.020029588|-319.6492937|13.02867425|1.0|1.0|1.0|4.63|0.0|0.14|17.0|-7.16|4.67|3.58|2.0|127.19|0.0|1.0|-5.49|31.0|-6.06|0.0|0.0|3.21|0.00141|6.71e-06|0.0|0.0|-0.05542|5.0693|4.32|3.5457|-1774.2421780000002|-1774.208418|677.85|1139.2|349.67|0.2094|527.87|0.33647|-1774.0165149999998|-0.20571|0.0337599|-1774.077985|9.0|8.0496|8.0496
14p_a23|0.0|0|1|1|0.0|2|0|3.3252287430000003|0.044380583|-0.005975594|5.351858133|0.006191846|2|0.045165485|0.041987653|0.733042138|0.009895793|-0.060144819|10.31321773|-0.053921569|0.009266617|0.080581604|-0.131709531|2|0.099883916|-0.090287278|0.8683808959999999|0.669357479|1|0.923455749|-0.063033628|-0.080784473|0.223758613|0.0221104079999999|-54.50240143|0.076544251|-36.77082544|10.06403753|84.65359899|-1.615689464|-22.70933393|0.464933687|623.0226425|-1090.0480289999998|2170.5738260000003|16.84664803|-735.4165088|30.21311441|0.0190667019999999|-339.5427625|12.86362369|0.0|1.0|1.0|3.48|3.28|0.04|26.0|-7.47|3.4|2.39|1.0|125.0|0.0|1.0|-5.68|32.0|-6.62|0.0|0.0|3.25|0.0009109999999999|1.27e-05|0.0|0.0|-0.09046|3.5752|3.29|3.5752|-1722.181612|-1722.152257|699.61|1191.08|346.79|0.3802|573.24|0.6816|-1721.933314|-0.2382|0.02935511|-1721.994023|3.0|8.5302|8.5302
7_a15|0.0|0|0|0|0.0|0|0|0.0|-0.2269896539999999|-0.010310394|0.0|-0.038088878|1|0.035075075|0.145944639|0.0|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0.002150323|0.213947987|-0.310081401|1|0.154068618|0.00364345|0.740089344|0.8115121240000001|0|0.841400327|-0.074406877|-0.110819329|0.403524276|0.036600739|-61.50761094|0.158599673|-34.13832456|11.27499976|56.30310755|-1.2190126140000002|-14.70834175|0.396557391|466.9990754|-676.5837204|1624.468817|9.971755103|-375.5215702|32.78250222|0.042799094|56.98518567|23.75461091|1.0|0.0|1.0|3.16|3.14|0.15|18.0|-7.19|3.38|1.74|2.0|99.77|0.0|1.0|-4.83|26.0|-5.72|0.0|1.0|3.35|0.00516|3.2e-05|0.0|0.0|-0.0284899999999999|4.4386|2.78|3.7495|-1184.385377|-1184.367098|580.73|1000.95|330.67|0.3463|499.86|0.64652|-1184.168094|-0.18454|0.01827873|-1184.224637|227.0|6644.0|6644.0
3d_a49|0.0|0|0|0|0.0|1|1|2.089548665|-0.0960135969999999|-0.003398408|5.4161004020000005|-0.3456333889999999|2|0.036335697|-0.087308534|1.775376197|-0.00918253|-0.068390038|10.35020259|0.017871379|-0.004253844|-0.149675594|-0.129666234|2|0.01450704|0.029549308|0.863438637|0.846953747|1|0.733071652|-0.099295364|-0.094384452|0.464410121|0.009601398|-54.67520803|0.266928348|-31.67236018|3.221917789|0.0|-1.698920144|-20.93944137|0.486368221|424.6551631|-984.1537446|1660.7054380000002|12.87442833|-570.1024832|27.67490257|0.018844179|-297.31302830000004|10.91609228|1.0|1.0|3.0|3.29|0.0|0.15|21.0|-6.15|0.72|1.07|1.0|111.41|0.0|1.0|-5.19|28.0|-6.58|0.0|0.0|1.85|0.00252|3.6200000000000006e-05|0.0|0.0|-0.05766|5.1844|4.02|3.8907|-1594.595995|-1594.552258|615.3|1044.19|318.67|0.2899|455.47|0.3523699999999999|-1594.380348|-0.21913|0.04373784|-1594.435881|2.34|5.6308|5.6308
14b_a25|0.0|0|0|0|0.0|1|0|1.616664856|-0.091382738|-0.004720915|4.727387819|-0.0166120069999999|2|0.038137255|0.001683506|1.929508048|0.004725325|-0.012989126|10.93106299|0.0009956189999999|0.004892038|0.0028569959999999|-0.074541111|2|-0.085205646|0.001715854|0.8333962429999999|0.632638761|1|0.859628015|-0.076156512|-0.084160084|0.329662946|0.016003559|-58.29440389|0.140371985|-40.37825712|7.678174472999999|57.85340824|-1.767361771|-22.67004596|0.490638154|595.4307570000001|-1224.182482|2118.281186|17.06102567|-847.9433995999999|29.33534086|0.015746299|-377.9013888|10.90684621|1.0|1.0|1.0|3.51|3.21|0.07|27.0|-9.65|4.48|1.8|2.0|130.97|0.0|1.0|-5.6|34.0|-6.26|0.0|0.0|3.63|0.0011099999999999|5.86e-06|0.0|0.0|-0.0584|5.4239|5.61|4069.0|-1444.544749|-1444.505985|716.14|1257.11|304.7|0.3614|603.27|0.34735|-1444.266358|-0.22149|0.03876374|-1444.330251|22.0|7.6576|7.6576
20b_a10|0.0|0|0|0|0.0|1|1|2.103422978|0.048567614|-0.007463406|5.4161004020000005|-0.073703704|2|0.035818182|-0.030238422|1.854149459|0.001965496|-0.042013549|10.92966143|-0.013623188|0.002637529|-0.049452599|0.031942481|2|0.052265135|-0.022843761|0.817426568|0.6980623109999999|1|0.75259177|-0.094975935|-0.088479815|0.6741049840000001|0.013038163|-56.53849503|0.24740823|-36.12803002|5.323735696|91.02309592|-1.85807612|-21.58742537|0.454087415|480.905232|-1187.308396|2257.777328|13.838742600000002|-758.6886304|28.34404003|0.0171045989999999|-334.3514234|10.92981783|1.0|1.0|1.0|3.54|3.15|0.11|27.0|-8.93|4.23|2.41|2.0|129.73|0.0|1.0|-5.22|34.0|-6.53|0.0|0.0|3.66|0.00271|8.13e-06|0.0|0.0|-0.0578399999999999|5.9354|4.88|3.9013|-1465.62724|-1465.587932|687.84|1218.74|317.8|0.2782|482.93|0.3246|-1465.333983|-0.2217199999999999|0.03930765|-1465.395231|1.1|5.9586|5.9586
14w_a23|0.0|0|1|1|0.0|2|0|3.132012648|0.013971812|-0.006481882|5.351858133|-0.109136569|2|0.046678487|0.045196333|0.6813799420000001|0.003379755|-0.042151195|10.31321817|-0.031435038|0.003906274|0.126238077|-0.206574435|2|0.059273664|-0.049318182|0.8668730109999999|0.558482531|1|0.7880718659999999|-0.070714528|-0.088508061|0.228641034|0.022440155|-58.53311596|0.211928134|-38.70975831|9.814393755|90.15900589|-1.681653166|-23.66232347|0.4972095239999999|521.1762769999999|-1112.129203|2283.383402|15.58053709|-735.4854078|31.82765022|0.020725002|-322.004381|13.70608418|0.0|1.0|1.0|3.42|3.35|0.05|26.0|-7.93|4.2|3.78|2.0|120.2|0.0|1.0|-5.68|32.0|-6.35|0.0|0.0|4.05|0.0009369999999999|5.41e-06|0.0|0.0|-0.0798|3.6632|3.97|3.6632|-1828.385903|-1828.363862|676.92|1150.31|338.46|0.3855|535.54|0.6219399999999999|-1828.161957|-0.22824|0.02204118|-1828.222578|2.0|8.6737|8.6737
9_a47|0.0|0|0|0|0.0|0|0|0.0|0.00410268|-0.008501246|0.0|-0.1789147139999999|2|0.037492877|-0.043270202|1.323246814|-0.009607222|0.022031244|10.93671087|0.045804989|-0.007880155|-0.091848897|-0.045757939|2|0.046690958|0.075092937|0.853035126|0.689770023|1|0.805149969|-0.084368438|-0.0969292319999999|0.492394184|0.009540986|-50.70744657|0.194850031|-26.52703503|2.611122094|0.0|-1.550867715|-19.3171225|0.482896681|421.2052248|-811.319145|1333.091472|10.93281031|-424.4325604|24.43189048|0.015793737|-304.1026787|8.262317504|1.0|1.0|2.0|2.87|2.78|0.05|22.0|-8.47|4.61|2.99|1.0|101.46|0.0|1.0|-5.37|26.0|-5.26|0.0|0.0|4.09|0.00148|6.3e-06|0.0|0.0|-0.05037|5.7429|4.06|3.7183|-1149.090086|-1149.055456|566.1|959.59|333.44|0.2294|406.35|0.3885099999999999|-1148.896866|-0.20488|0.03463008|-1148.949486|25.0|7.6|7.6
7a_a8|0.0|1|0|0|3.1730222510000003|1|1|1.4494883790000002|-0.11821781|-0.010269971|5.4161004020000005|-0.0407248439999999|1|0.041123188|-0.017706371|0.0|0.000736369|0.004607684|10.94671402|-0.019054799|0.002028046|-0.02923588|-0.032195997|1|0.033708575|-0.032562221|0.831914523|0.681200974|0|0.718410375|-0.102174163|-0.101880506|0.238462711|0.035405618|-59.83546383|0.281589625|-35.14198015|12.2125771|71.85980901|-1.833849114|-25.04740346|0.477611327|421.9297638000001|-1077.038349|1702.719465|14.73814865|-632.5556427|34.12990316|0.0265990589999999|-274.7254012|15.62189947|0.0|1.0|1.0|3.34|3.06|0.05|23.0|-7.27|3.96|2.01|1.0|105.83|0.0|1.0|-4.86|29.0|-6.33|0.0|0.0|3.15|0.00522|2.29e-05|0.0|0.0|-0.07616|4.5808|5.2|3.0704|-1291.313963|-1291.287017|605.72|1031.61|403.8|315.0|494.48|0.61257|-1291.10235|-0.20505|0.0269461|-1291.156661|24.73|4.6068|4.6068
15a_a22|0.0|0|0|0|0.0|1|0|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|2|0.038167849|0.021482585|1.614660505|0.005288335|-0.057308195|10.9464374|-0.015194063|0.005757758|0.036467904|-0.165471815|2|-0.09744639|-0.027029438|0.794858486|0.655865336|1|0.86664032|-0.061755825|-0.081705465|0.410151945|0.02126757|-55.4621036|0.13335968|-37.6479704|9.799599501|65.53409434|-1.634109304|-21.33157831|0.444668211|588.2800507999999|-1109.242072|2169.226845|14.6895113|-752.9594081|30.3550786|0.0216014629999999|-275.2352849|14.66318798|1.0|1.0|1.0|3.42|2.86|0.08|27.0|-9.21|3.87|1.73|1.0|124.05|0.0|1.0|-4.65|32.0|-6.61|0.0|0.0|3.19|0.00945|2.1e-05|0.0|0.0|-0.0600399999999999|5.0577|4.98|3.6496|-1368.35331|-1368.321775|696.57|1189.31|339.72|312.0|541.27|0.41078|-1368.0755869999998|-0.21285|0.03153544|-1368.1368730000002|143.0|6.8447|6.8447
33_a20|0.0|0|0|0|0.0|1|0|1.915285809|-0.188733405|-0.00145476|4.727387819|0.023539095|2|0.0388043479999999|0.148855442|2.0219022580000003|0.009265667|-0.061975089|10.93244905|-0.062750442|0.008780074|0.248715569|-0.060582944|2|-0.0854333469999999|-0.10978034|0.802353442|0.607038752|1|0.9493896|-0.058927252|-0.069838312|0.399354817|0.012738882|-45.72654913|0.0506104|-29.9394021|5.46110745|64.93395624|-1.326927921|-17.37608867|0.465855239|621.611679|-868.8044333999999|2274.654579|15.094865900000002|-568.84864|22.88265911|0.013564844|-339.6262863|8.881565237|1.0|1.0|0.0|3.39|3.59|0.08|27.0|-9.69|5.33|2.61|2.0|121.62|0.0|1.0|-5.6|31.0|-5.58|0.0|0.0|4.28|0.000997|2.98e-06|0.0|0.0|-0.0582899999999999|5443.0|4.07|3.8867|-1275.852801|-1275.823229|689.51|1174.95|318.99|0.6157|563.98|0.27375|-1275.602977|-0.21788|0.02957286|-1275.662457|34.0|7.4685|7.4685
4r_a46|0.0|0|0|0|0.0|1|1|2.051582577|-0.173617329|-0.002826188|5.587248657999999|-0.074041799|2|0.044728682|-0.15196733|0.0|0.006236535|-0.1129698999999999|10.96363493|-0.048758575|0.0061041|-0.237647432|-0.086905208|2|-0.077483502|-0.070397185|0.8549242340000001|0.76719475|0|0.8478197820000001|-0.079297367|-0.081339886|0.261414008|0.011446215|-43.14814202|0.152180218|-22.88867429|3.220912917|0.0|-1.220098292|-13.77068362|0.456487948|449.7405899|-647.2221302999999|1451.6122289999998|10.69131411|-343.3301143|19.26963463|0.015225417|-227.7097083|8.076584289|0.0|1.0|1.0|3.82|2.89|0.35|17.0|-6.25|3.56|1.52|0.0|97.9|0.0|1.0|-3.09|25.0|-6.83|0.0|1.0|2.7|271.0|0.000279|0.0|0.0|-0.03073|4.5209|2.3|4.5209|-1069.447946|-1069.419677|571.75|986.04|274.25|0.1404|467.85|0.69085|-1069.231407|-0.2207199999999999|0.02826942|-1069.284137|1413.0|5.8499|5.8499
12ao_a36|0.0|1|0|0|3.477902101|0|2|0.0|-0.058597382|-0.007081548|5.351858133|-0.065314765|2|0.042739018|0.0895536619999999|0.0|0.002782748|-0.113963585|10.94919858|-0.033032344|0.003724542|0.1523047569999999|-0.1619981409999999|1|0.040831815|-0.05785124|0.8800240009999999|0.856135378|0|0.832582759|-0.077866573|-0.1019516769999999|0.264688501|0.017784426|-67.45579866|0.167417241|-44.63177966|7.785557064|0.0|-2.039033535|-24.98362913|0.462968912|550.8740683|-1349.115973|2298.760179|16.33039817|-892.6355932|31.9443643|0.016708791|-373.2975961|11.05528527|1.0|1.0|2.0|4.87|0.0|0.12|17.0|-7.01|3.62|2.38|1.0|133.84|0.0|1.0|-4.58|31.0|-6.34|0.0|1.0|2.37|0.0106|2.82e-05|0.0|0.0|-0.05455|4.6597|3.83|3.4743|-1310.361099|-1310.328652|701.9|1190.17|356.86|0.6249|548.59|0.4962|-1310.077853|-0.19662|0.03244719|-1310.138396|0.03|7.5229|7.5229
18c_a25|0.0|0|0|0|0.0|1|0|1.959418462|-0.087958541|-0.002704524|4.727387819|-0.008080236|2|0.043274232|0.007241543|2.069766482|0.007804726|-0.038865826|10.31285373|0.006360768|0.007488918|0.01222181|-0.064145547|2|0.084188427|0.0114970419999999|0.8005589320000001|0.7357918440000001|1|0.94801724|-0.048636087|-0.0719340379999999|0.385593349|0.009585904|-47.27625541|0.05198276|-31.07074762|4.140476673999999|0.0|-1.510614788|-17.72859578|0.484730247|623.0528232|-992.8013635|2095.730631|14.65844196|-652.4856999|23.70385212|0.014546814|-325.8749539|9.560410146|1.0|1.0|1.0|3.58|3.89|0.11|27.0|-10.17|6.29|3.08|2.0|138.65|0.0|0.0|-6.05|33.0|-5.85|1.0|0.0|4.77|0.000398|2.51e-06|0.0|0.0|-0.0622|5.4858|4.75|3.3396|-1714.597797|-1714.5777670000002|698.86|1243.76|371.26|0.3558|547.87|0.31993|-1714.280779|-0.19532|0.02003004|-1714.342386|88.0|7.0555|7.0555
17a_a10|0.0|0|0|0|0.0|1|2|2.118111229|-0.218519541|-0.004333189|5.4161004020000005|0.021150127|3|0.036545455|-0.082914437|1.863045777|0.009206558|-0.093735748|10.92970797|0.031632653|0.01029375|-0.132166258|-0.360142554|2|0.029106767|0.054069767|0.8044827790000001|0.673253555|1|0.8538249840000001|-0.055423599|-0.082689376|0.463842217|0.020088947|-58.46202420000001|0.146175016|-41.33310046|10.04165819|87.61514901|-1.488408763|-16.70343549|0.4918223679999999|603.6608262999999|-1052.3164359999998|1855.293376|16.96492079|-743.9958084|29.57794442|0.0254938|-91.52361858|18.02431251|0.0|1.0|0.0|3.8|3.66|0.33|21.0|-7.32|3.31|1.29|1.0|142.16|0.0|1.0|-3.68|35.0|-7.43|0.0|1.0|2.64|0.0986|4.74e-05|0.0|0.0|-0.04641|5.5285|3.95|3.9887|-1524.557372|-1524.52012|767.6|1326.24|310.84|0.2142|603.73|0.32889|-1524.187115|-0.21203|0.03725238|-1524.252023|49.0|7.3098|7.3098
9_a10|0.0|0|0|0|0.0|1|1|1.998759814|-0.096384071|-0.004530817|5.4161004020000005|-0.032199235|2|0.03590535|-0.048732912|1.754798254|0.007316125|-0.1189611519999999|10.92721632|-0.1048161059999999|0.007847998|-0.079150788|-0.239634564|2|-0.000865755|-0.169389445|0.837889476|0.692424727|1|0.8694452140000001|-0.057690053|-0.084348428|0.6816795959999999|0.013842683|-59.80726117|0.130554786|-42.40634438|6.959437141|59.95939417|-1.686968561|-20.27364785|0.45291714|616.4802143999999|-1196.145223|2284.568215|16.02210901|-848.1268877|27.72306267|0.015893979|-327.9949188|11.26962754|1.0|1.0|1.0|4.0|3.2|0.23|21.0|-7.93|3.69|1.81|1.0|130.71|0.0|1.0|-4.23|33.0|-6.87|0.0|1.0|3.07|0.0259|3.64e-05|0.0|0.0|-0.06118|5.5668|4.51|3.7309|-1410.041793|-1410.005954|740.24|1278.57|332.32|0.4138|631.5|0.2242|-1409.69933|-0.21163|0.03583924|-1409.764013|193.0|6.7144|6.7144
12k_a36|0.0|1|0|0|3.483171769|0|2|0.0|-0.076124222|-0.0071232019999999|5.351858133|-0.063399056|2|0.039061728|0.096315593|0.0|0.002782748|0.003690005|10.94908765|-0.058284869|0.003724542|0.163804836|-0.1619981409999999|1|-0.09344781|-0.102077284|0.8647233590000001|0.856135378|0|0.8427704640000001|-0.075717305|-0.101946803|0.367754573|0.018067063|-67.14870046|0.157229536|-44.22843899|7.838185977999999|0.0|-2.038936068|-24.86988906|0.478908312|555.1026569|-1342.974009|2294.707886|13.89698356|-884.5687799000001|31.85663123|0.016847116|-369.7499256|11.0965905|1.0|1.0|2.0|4.89|0.0|0.12|17.0|-7.01|3.62|2.38|1.0|133.84|0.0|1.0|-4.58|31.0|-6.34|0.0|1.0|2.37|0.0106|2.82e-05|0.0|0.0|-0.0497|5053.0|3.83|3.6631|-1310.3453949999998|-1310.312649|697.92|1186.08|338.46|0.3116|530.51|0.5249199999999999|-1310.072976|-0.20023|0.03274587|-1310.134752|14.0|7.8539|7.8539
9c_a31|0.0|1|0|0|3.410619646|0|1|0.0|0.031715924|-0.013082561|5.733341277|-0.055520387|0|0.03482906|-0.0384827639999999|0.0|-0.003618466|-0.1047269419999999|10.311698300000002|-0.062737615|-0.000813398|-0.062065125|-0.223856622|0|-0.000533581|-0.108617754|0.8856644770000001|0.770283733|0|0.6746901059999999|-0.103325018|-0.128097622|0.287455956|0.030296721|-81.63444414|0.325309894|-52.02424796|12.30439782|552.8237349999999|-1.7933667130000002|-22.85764436|0.4558841429999999|429.9685721|-1142.882218|2242.189942|15.04941978|-728.3394714|34.07943198|0.024456662|-217.5897278|15.58581614|1.0|1.0|2.0|3.66|3.09|0.35|16.0|-7.24|5.64|1.08|2.0|108.16|0.0|1.0|-5.23|28.0|-6.53|0.0|0.0|3.32|0.00233|6.94e-05|0.0|0.0|-0.03249|3849.0|4.94|3849.0|-1618.157698|-1618.115927|691.3|1147.93|322.12|0.2554|588.58|0.7007399999999999|-1617.892493|-0.19224|0.04177078|-1617.9568470000002|0.42|6.3768|6.3768
7_a1|0.0|0|0|0|0.0|1|2|2.307091837|-0.055291895|-0.010040172|5.777652323|0.001018628|1|0.035718954|-0.048878707|0.0|0.0021597079999999|-0.07233584|10.9513015|-0.024096172|0.004950534|-0.077833285|-0.391298966|1|-0.048198584|-0.042175602|0.862051935|0.729621031|0|0.710959153|-0.083362936|-0.098295453|0.289201649|0.035937867|-47.35863598|0.289040847|-22.81733634|8.342261787|404.7836105|-1.179545431|-14.95535873|0.452829665|342.53930230000003|-568.3036318|1466.924404|9.278054953|-273.8080361|24.78585294|0.029820838|-99.61948195|14.36764539|0.0|1.0|0.0|3.09|2.83|0.22|17.0|-5.64|3.43|1.6|0.0|85.88|0.0|2.0|-3.16|23.0|-6.4|0.0|1.0|2.72|213.0|0.000195|0.0|0.0|-0.02433|4.0504|2.76|4.0504|-1009.509475|-1009.48087|515.2|864.85|306.1|0.2961|365.53|0.69902|-1009.350293|-0.19167|0.02860499|-1009.398029|0.46|6.3372|6.3372
1j_a5|0.0|1|0|0|2.9426852410000004|0|0|0.0|-0.2031633169999999|-0.003981454|4.59511985|-0.010620031|2|0.025987654|-0.115553003|0.0|0.00683534|-0.07622096|10.9487794|-0.032333695|0.006957291|-0.190920568|-0.0178558139999999|2|-0.084090414|-0.0614852279999999|0.848473695|0.717355058|0|0.847163872|-0.073803258|-0.074505844|0.35883584|0.019690225|-40.01980349|0.152836128|-21.49609451|5.680936139|1.471030887|-1.117587665|-14.64139152|0.469085779|455.0425806|-600.2970524|847.5275797|13.80288876|-322.4414176|23.74961767|0.026739895|-125.1415813|14.36297201|1.0|1.0|1.0|2.76|2.66|0.05|23.0|-8.14|4.5|1.57|0.0|96.98|0.0|1.0|-4.03|25.0|-6.15|0.0|1.0|3.19|0.0304|6.29e-05|0.0|0.0|-0.03832|4.4331|2.61|4.1205|-1065.849941|-1065.817476|572.47|959.39|300.89|0.5115|445.81|0.66182|-1065.671975|-0.20645|0.03246499|-1065.723417|24.0|7.6198|7.6198
13_a47|0.0|1|1|1|2.920663104|0|0|0.0|-0.174238791|-0.0049262279999999|4.59511985|-0.0777650159999999|2|0.036632997|-0.047120094|1.5940801480000002|-0.00105415|0.003874205|10.9452934|0.038682232|-0.000211465|-0.108780879|-0.0233277889999999|2|0.030290722|0.065869272|0.8582665429999999|0.626280497|1|0.781675563|-0.081148294|-0.088128939|0.244975411|0.017736598|-45.39284663|0.2183244369999999|-23.38063458|4.705524762|0.0|-1.23380515|-16.72368034|0.472007922|402.6200617|-635.4998528|669.2729199|13.33103985|-327.3288841|24.29844849|0.023284817|-193.936606|11.99338291|1.0|1.0|2.0|2.9|1.75|0.06|21.0|-7.9|4.06|2.34|0.0|91.59|0.0|1.0|-4.24|24.0|-6.0|0.0|1.0|3.19|0.0185|5.41e-05|0.0|0.0|-0.05465|4.0302|2.7|4.0302|-1067.820961|-1067.78457|542.62|895.21|307.63|0.3382|404.73|0.67466|-1067.665127|-0.22065|0.03639189|-1067.71601|16.0|7.8|7.8
9d_a31|0.0|1|0|0|3.456767212|0|1|0.0|0.036844743|-0.012442213|5.733341277|-0.043220149|0|0.0359583329999999|-0.057650507|0.0|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|0.000127275|-0.091744753|-0.214049412|0|-0.030275712|-0.0375445629999999|0.873955169|0.771222772|0|0.6943358040000001|-0.098210975|-0.11958484|0.3655337879999999|0.029032453|-81.53295088|0.305664196|-55.58917047|13.49577391|560.5224416|-1.793772606|-23.07536346|0.457506946|473.3981899|-1222.994263|1932.363213|17.39409698|-833.8375571|34.77197803|0.023927395|-223.1115993|16.31369927|1.0|1.0|2.0|3.8|3.35|0.38|16.0|-7.63|6.04|1.31|2.0|112.97|0.0|1.0|-5.61|29.0|-6.36|0.0|0.0|3.65|0.0010199999999999|4.06e-05|0.0|0.0|-0.03457|3.8478|5.0|3.8478|-1657.471475|-1657.428165|727.27|1202.79|322.22|0.2611|630.49|0.7006899999999999|-1657.1791449999998|-0.19426|0.04331056|-1657.245966|0.6|6.2218|6.2218
