molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|AATSC1c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|MATS8s|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
15_a15|0.0|0|0|0|0.0|0|0.0|1|1.435688991|-0.006378587|0.0|0.029814815|-0.063032481|0.0|-0.395472407|0.001806571|0.0020555079999999|0|0.003766915|-0.098862691|-0.173728081|-0.272482143|-0.3597407929999999|0.007958332|0|0.8972060479999999|-0.091075463|0.7028760070000001|0.020649569|-41.11675625|-60.51136736|142.8140301|68.29723829999999|-0.031405332|9.115534766|-27.31834743|73.99578515|54.83651811|0.435723718|596.1118717|-1210.227347|2868.890383|-13.86355301|0.297455822|6.673906339|0.772181523|7039.747576999999|-804.0860746000001|29.700607300000005|-269.1443943|1722.635223|1.0|1.0|0.0|1.0|4.04|4.34|0.07|-8.9|4.33|6.69|59.51|2.52|2.0|138.24|1.0|-6.32|34.0|4.0|-5.26|1.0|0.0|4.64|-6.1|4.77e-07|0.000214|7.970000000000001e-07|0.000357|0.0|5.7e-07|-0.03786|3.6968|5.04|-1450.725355|700.82|0.4459|335.38|0.67524|0.0066|1.6365|-0.1475|0.02849263|-1450.462493|2.9566|6.9626|6.9626
8b_a8|0.0|1|0|0|3.191799887|1|7.535296702|1|1.395658149|-0.013834266|5.4161004020000005|0.040054466|0.019958073|0.0|-0.733216119|-0.0055544409999999|-0.03443232|1|-0.003593429|0.031896755|0.049587543|0.079250224|-0.5058761820000001|0.097555876|0|0.558354653|-0.11627069|0.28604765|0.032440348|-79.74587194|-71.23625346|172.84152849999998|270.5854753|-0.047457424|12.1771918|-48.85837649|84.97574547|99.62129245|0.4835310479999999|342.0904577|-1424.7250689999998|1821.324722|-17.8141788|0.218545278|7.507665421|0.936224813|6471.7604200000005|-872.8947609999999|37.20755791|-344.8810688|1823.170337|0.0|1.0|0.0|2.0|3.52|2.93|0.09|-7.13|3.65|3.03|112.23|2.12|1.0|114.18|1.0|-4.77|31.0|5.0|-6.87|0.0|0.0|2.9|-4.43|1.6899999999999997e-05|7.0|3.69e-05|0.0153|0.0|3.04e-05|-0.06114|4.5819|6.41|-1407.052256|640.35|0.2618|270.59|0.57234|0.1515|5.8389|-0.19921|0.03204403|-1406.887058|7.4497|5.2941|5.2941
9c_a31|0.0|1|0|0|3.410619646|0|7.765993078999999|1|0.610135804|-0.013082561|5.733341277|0.03482906|-0.0384827639999999|0.0|-0.6933757159999999|-0.003618466|-0.062737615|2|-0.000813398|-0.062065125|-0.138799714|-0.223856622|-0.546598398|-0.000533581|0|0.6746901059999999|-0.128097622|0.287455956|0.030296721|-65.84728287|-81.63444414|153.5739377|207.3144829|-0.035867334|12.30439782|-41.96335759|97.22026028|85.15486955|0.4558841429999999|429.9685721|-1142.882218|2242.189942|-14.56678943|0.329283294|8.188627935|0.837843885|5658.985169|-728.3394714|34.07943198|-217.5897278|1703.9715989999995|1.0|1.0|1.0|2.0|3.66|3.09|0.35|-7.24|5.64|3.7|117.37|1.08|2.0|108.16|1.0|-5.23|28.0|5.0|-6.53|0.0|1.0|3.32|-4.16|5.85e-06|0.00233|6.94e-05|0.0277|0.0|2.31e-05|-0.03249|3849.0|4.94|-1618.115927|691.3|0.2554|322.12|0.7007399999999999|0.2554|1.3617|-0.19224|0.04177078|-1617.9568470000002|2.2323|6.3768|6.3768
1_a6 (SB-431542)|0.0|1|0|0|3.3674017380000003|0|7.423568444|1|1.430935835|-0.015636898|5.351858133|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.0492229479999999|1|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|-0.08530265|0|0.5940412860000001|-0.122555709|0.210050443|0.033020439|-74.98172333|-72.69619778|160.410387|240.8019609|-0.0462988229999999|11.61820782|-44.47680367|87.15852628|94.56841061|0.472445176|352.3666367|-1235.8353619999998|1890.228713|-16.29019397|0.2468003389999999|7.523839331|0.895537592|5748.417262|-733.0587287000001|36.46179023|-300.3801761|1640.78056|1.0|1.0|1.0|2.0|3.25|2.35|0.05|-7.69|4.04|3.63|103.12|1.54|1.0|106.85|1.0|-4.52|29.0|5.0|-6.73|0.0|1.0|2.85|-4.25|3.03e-05|0.0116|5.660000000000001e-05|0.0218|0.0|7.81e-06|-0.05971|3.8208|4.57|-1292.553086|619.92|0.5765|324.5|0.55256|0.3346|6.0113|-193.0|0.03494577|-1292.41452|8.8611|5.8119|5.8119
19l_a38|0.0|1|0|0|3.280796643|0|7.412764017000001|2|1.297043246|-0.007360265|5.351858133|0.04391253|0.103904811|0.0|-0.426895387|-0.001197042|-0.032264281|1|0.000347207|0.217841852|-0.091460175|-0.191751024|-0.4224000739999999|-0.032569307|0|0.799611189|-0.100870929|0.51306986|0.0219046379999999|-51.6277901|-65.35669452|133.9992534|129.8367176|-0.037359603|9.195687319|-33.45088372|79.04689476|65.82033039|0.430111845|518.0872716|-1307.13389|2934.313773|-15.68376675|0.262589769|6.568874137999999|0.754730276|6705.993411|-846.9234048000001|32.82593886|-307.64756780000005|1772.6006989999998|1.0|1.0|1.0|3.0|4.94|2.7|0.12|-7.28|4.03|3.09|81.23|2.75|2.0|135.78|1.0|-4.94|32.0|4.0|-6.39|0.0|1.0|3.22|-4.72|1.15e-05|0.0049|1.89e-05|0.00807|0.0|2.25e-05|-0.0603299999999999|3.6709|4.08|-1409.557954|660.04|0.2883|337.75|0.69413|0.0233|6.5627|-0.2001|0.02856649|-1409.37001|9026.0|7.8633|7.8633
12as_a36|0.0|1|0|0|3.447017327|0|7.412764017000001|2|1.297043209|-0.007672841|5.351858133|0.041728395|0.096454203|0.0|-0.452697599|0.000584134|-0.025398105|1|0.0018565629999999|0.162571317|-0.098698552|-0.166354116|-0.4358775279999999|-0.0389138329999999|0|0.77043791|-0.109492809|0.291030086|0.019229943|-55.75872553|-73.78005999|88.17694537|154.6869148|-0.037824788|8.731418812000001|-37.57216725|85.53474971|68.71652969|0.454761514|519.1478419|-1401.82114|2365.632846|-17.17446921|0.231874606|8.768282531|0.834059821|6224.698969|-944.5958066|33.18163581|-361.3444194|1824.98997|1.0|0.0|0.0|2.0|4.86|0.0|0.17|-6.89|3.16|2.09|86.27|1.59|1.0|133.95|1.0|-3.81|32.0|5.0|-7.21|0.0|0.0|1.84|-3.95|0.000154|0.0653|0.000112|0.0476|0.0|5.4600000000000006e-05|-0.05789|4.5202|4.84|-1385.5651710000002|712.04|0.5902|274.29|0.53815|0.2402|4.8580000000000005|-0.21419|0.03674596|-1385.384524|6.8556|7.2291|7.2291
15_a4|0.0|0|0|0|0.0|1|7.535296702|1|1.399867493|-0.001986535|5.4161004020000005|0.044357639|0.0432718859999999|0.0|-0.077474847|0.009823083|0.022446689|1|0.00918585|0.097046535|-0.017259078|-0.038707204|-0.226703465|0.095534883|0|0.867716376|-0.073738544|0.2517542889999999|0.010893057|-29.80513879|-35.36161572|12.70877085|63.43714456|-0.030724393|2.505098786|-14.29317436|40.03406565|35.02894809|0.437696617|416.1168833|-530.4242358|1495.715718|-7.065752187|0.156108698|5.459799482|0.7783994009999999|4134.603400999999|-254.3670787|17.45960235|-329.8289177|628.5456843999999|1.0|0.0|0.0|0.0|3.28|3.01|0.11|-6.09|4.09|4.4|30.71|3.05|0.0|85.06|1.0|-3.82|22.0|3.0|-5.6|0.0|1.0|3.61|-4.28|0.000152|0.0443|5.19e-05|0.0151|0.0|0.000235|-0.03539|4.5048|3.8|-958.251931|512.65|0.1996|275.22|0.4778699999999999|0.0969999999999999|2.1603|-0.2091199999999999|0.018092091|-958.195344|3.0091|6757.0|6757.0
12bf_a36|0.0|1|0|0|3.31325137|0|7.412764017000001|2|1.297043948|-0.00832865|5.351858133|0.044197531|0.140577067|0.0|-0.4497470879999999|-0.006877664|-0.0206090089999999|1|-0.004358975|0.359635716|-0.098027247|-0.250781298|-0.433281391|-0.0480253509999999|0|0.6791406640000001|-0.110255801|0.356652646|0.0217611939999999|-58.26326838|-71.01192632|87.14111344|206.6543367|-0.037486972|9.026978489|-37.52534442|86.28460578|72.27889645|0.474826911|437.4108773|-1207.2027480000002|2522.341812|-15.55034592|0.294529031|7.546900716000001|0.904134124|6271.550446|-777.5172959|34.22402339|-264.6734075|1711.2011699999998|1.0|0.0|0.0|2.0|4.72|0.0|0.14|-7.12|3.55|3.0|69.2|2.78|1.0|123.67|1.0|-3.99|31.0|6.0|-6.8|0.0|0.0|2.44|-4.32|0.000102|0.0424|4.81e-05|0.0201|0.0|3.17e-05|-0.0571299999999999|5.2319|3.66|-1431.380702|670.85|0.4518|236.98|0.40663|0.4006|5.4787|-0.2139|0.03299488|-1431.246893|7.5932|8.2218|8.2218
4g_a46|0.0|0|0|0|0.0|1|7.825245291|1|1.134637064|-0.001702489|5.587248657999999|0.046415344|-0.093447672|0.0|-0.088529411|0.011488768|-0.138341481|1|0.010608122|-0.144064904|-0.078780402|-0.121452903|-0.2455749539999999|-0.200628401|0|0.946829733|-0.070153728|0.318162858|0.00801562|-32.64186634|-40.24987057|7.38470955|30.50581108|-0.024339048|2.638545451|-18.72788427|44.72726697|37.24073329|0.448462961|543.2323468999999|-684.2477996|2285.43285|-8.0118178|0.1731389069999999|5.8466355000000005|0.8131148579999999|5176.321714|-392.5790722|16.88825479|-375.0653627|827.5244845|1.0|1.0|1.0|0.0|3.9|3.61|0.38|-7.8|5.19|5.37|43.6|3.06|2.0|106.55|1.0|-5.38|26.0|3.0|-5.18|0.0|1.0|4.39|-5.38|4.22e-06|0.00155|4.16e-06|0.00153|0.0|5.75e-06|-0.03985|4.4163|4.65|-1493.132001|615.33|0.1294|280.74|0.6983199999999999|0.1294|3.5526|-0.22587|0.02266493|-1492.979142|3.7113|5.5615|5.5615
11_a4|0.0|0|0|0|0.0|1|7.535296702|1|0.626711769|-0.001098364|5.4161004020000005|0.03617284|-0.017835936|2.216390726|-0.056016567|0.011277653|-0.0043410079999999|1|0.010782511|-0.030003079|-0.0278843589999999|-0.046906237|-0.145254541|-0.163623353|1|0.930113409|-0.06530408|0.4523305489999999|0.009336075|-31.35942689|-37.74083422|12.88007087|40.38918044|-0.023620625|3.118219598|-18.12338426|44.63993001|36.75497433|0.480360734|537.5354202000001|-641.5941818|1640.559148|-7.889214068999999|0.243908684|6.850305797000001|0.924411925|5425.1341090000005|-370.7930613|18.0546182|-296.0029432|848.5670554999999|1.0|1.0|1.0|0.0|3.31|3.49|0.23|-8.05|4.97|5.22|68.9|3.15|2.0|111.64|1.0|-5.14|27.0|3.0|-5.74|0.0|1.0|4.16|-4.97|7.27e-06|0.00271|1.06e-05|0.00395|0.0|3.31e-06|-0.05582|4907.0|3.2|-1467.440475|630.04|151.0|252.67|0.4444|0.0403|4187.0|-0.2146699999999999|0.02336674|-1467.255521|5.3012|6.9586|6.9586
7s_a46|0.0|0|0|0|0.0|1|7.727094485|1|1.160371307|-0.005351046|5.533389489|0.044509804|-0.210750635|0.0|-0.240797051|0.0060802|-0.020953253|1|0.005577925|-0.327656845|0.012197837|0.018964141|-0.3638523629999999|-0.036284605|0|0.858788462|-0.083011849|0.249893305|0.008871171|-48.61321955|-41.72189594|166.3052939|70.97315818|-0.031623562|2.240932895|-24.43308641|47.36217237|53.07188519|0.433822088|431.6285339|-667.5503351|1619.4591|-7.988379237|0.1801125439999999|5.565371272|0.7662292690000001|4245.390306|-335.5119279|19.38565529|-321.55195330000004|814.1975221|0.0|0.0|1.0|1.0|3.08|2.33|0.26|-6.08|3.65|3.9|50.94|2.39|0.0|91.19|1.0|-4.07|23.0|3.0|-5.81|0.0|1.0|3.12|-4.24|8.590000000000001e-05|0.0262|5.76e-05|0.0176|0.0|0.000256|-0.02024|5.2972|3.54|-974.7707066|539.99|0.4164|234.06|0.44692|0.1186|2.4286|-0.19947|0.036050328|-974.664103|3.6655|5.7022|5.7022
46_a18|0.0|0|0|0|0.0|0|7.03438793|2|1.251088279|-0.005378956|4.844187086|0.03531746|-0.046124025|0.0|-0.3872848129999999|0.002300582|-0.052591109|0|0.003512954|-0.069691797|-0.1483628609999999|-0.224171123|-0.448177615|-0.015124585|0|0.8265445990000001|-0.076485888|0.30524999|0.008975181|-49.54738918|-54.33831169|0.946462387|123.2289237|-0.029244604|4.5299444310000005|-35.20023815|63.70285871|55.92367899|0.4548138479999999|587.2068577|-1412.796104|1848.661552|-14.76030741|0.217767252|8.980343774|0.8342358790000001|7150.333139|-1003.700904|26.56039822|-401.0164861|1806.107079|0.0|0.0|1.0|2.0|4.27|0.0|0.3|-8.82|3.68|3.3|76.5|3.33|2.0|151.14|1.0|-5.68|36.0|3.0|-6.14|0.0|0.0|2.93|-5.47|2.08e-06|0.000999|3.35e-06|0.00161|0.0|7.27e-07|-0.04995|3225.0|8.11|-1532.968527|765.33|0.4249|384.45|0.69181|0.4249|2656.0|-0.18219|0.0239301|-1532.562476|3.2533|6.7305|6.7305
9_a47|0.0|0|0|0|0.0|0|0.0|0|1.3818994059999998|-0.008501246|0.0|0.037492877|-0.043270202|1.323246814|-0.382556052|-0.009607222|0.045804989|0|-0.007880155|-0.091848897|-0.021556658|-0.045757939|-0.4477815529999999|0.046690958|1|0.805149969|-0.0969292319999999|0.492394184|0.009540986|-44.13640712|-50.70744657|107.3271659|101.9336202|-0.036925422|2.611122094|-23.08946904|58.96976407|49.12766732|0.482896681|421.2052248|-811.319145|1333.091472|-10.10553715|0.209348023|5.653392499|0.93384951|5212.504394|-424.4325604|24.43189048|-304.1026787|1026.1394|1.0|0.0|1.0|2.0|2.87|2.78|0.05|-8.47|4.61|5.61|58.04|2.99|1.0|101.46|1.0|-5.37|26.0|4.0|-5.26|0.0|1.0|4.09|-5.2|4.29e-06|0.00148|6.3e-06|0.00218|0.0|1.17e-06|-0.05037|5.7429|4.06|-1149.055456|566.1|0.2294|215.89|0.3885099999999999|0.2208|2.2966|-0.20488|0.03463008|-1148.949486|3.4815|7.6|7.6
17a_a50|0.0|0|1|1|0.0|2|7.934155233999999|1|1.349854788|-0.002225436|5.82008293|0.034142512|-0.109740063|2.189373662|-0.133526134|0.012510153|-0.131632653|2|0.012893333|-0.178162528|-0.239713023|-0.3891730779999999|-0.220088198|-0.204032723|1|0.92300665|-0.078525868|0.4062532579999999|0.013784807|-29.57096251|-51.14229199|10.03717565|50.14419437|-0.0280449529999999|5.847033234|-19.25896309|58.69900789|38.54872522|0.486855438|601.1353533|-1022.84584|1799.721631|-11.89568886|0.2100891|8.087984548|0.948768582|5718.782531|-666.1585759999999|23.12299308|-377.6260803|1294.887612|1.0|1.0|1.0|0.0|3.95|3.29|0.29|-6.76|3.39|4.14|51.77|2.3|1.0|121.78|1.0|-3.99|30.0|4.0|-6.44|0.0|0.0|3.27|-4.44|0.000102|0.0408|3.61e-05|0.0144|0.0|6.97e-05|-0.03196|4.2478|3.08|-1258.540058|705.96|0.1817|291.88|0.6244|0.1754|6.2113|-0.1992|0.02594911|-1258.322582|8.2991|7.0706|7.0706
16_a15|-3.726252327|0|0|0|0.0|0|0.0|0|0.300207157|-0.008593957|0.0|0.035555556|-0.003882928|0.0|-0.4898555739999999|-0.009769916|-0.011969556|0|-0.00379317|-0.006331105|-0.046871961|-0.0764246109999999|-0.528097878|0.080837546|0|0.723597405|-0.101500719|0.7427725270000001|0.0070920509999999|-60.63825695|-69.38556779999999|53.93878231|188.9479321|-0.039472502|3.31414791|-41.45211893|76.07332645|65.48636021|0.419910645|494.6488764|-1457.096924|3014.308422|-18.44568161|0.131539493|6.798937229|0.7238723509999999|6931.531554000001|-996.0668068|31.07023998|-503.7568532|1677.792959|1.0|1.0|1.0|2.0|3.59|2.93|0.08|-9.21|3.37|6.02|115.58|1.72|2.0|124.45|1.0|-6.0|32.0|6.0|-6.27|1.0|1.0|3.59|-5.21|9.89e-07|0.000442|6.14e-06|0.00274|0.0|2.72e-07|-0.04082|4.1731|8.26|-1770.448668|716.79|0.3809|297.1|0.6541100000000001|0.1409|8.0361|-0.20953|0.06079704|-1770.281427|11.7447|7.6778|7.6778
43_a18|0.0|0|0|0|0.0|0|7.03438793|2|1.251175234|-0.005099385|4.844187086|0.033734062|-0.05314954|0.0|-0.397752066|0.002712865|-0.032429984|0|0.003801459|-0.079184068|-0.140532044|-0.2093696189999999|-0.460675034|-0.023109314|0|0.852344887|-0.0822489459999999|0.3439906129999999|0.006890688|-54.49271386|-63.87648583|0.66443384|114.6724699|-0.0311212229999999|4.156080507|-42.32033664|69.46280937|59.84418608|0.481954273|661.9512957999999|-1788.541603|1579.614523|-18.77059344|0.125626651|10.01438533|0.930331529|7428.282915000001|-1389.023915|27.64206062|-581.4944803999999|2045.512486|0.0|0.0|1.0|2.0|4.54|0.0|0.34|-9.6|4.5|4.08|76.5|3.7|3.0|160.76|1.0|-6.45|38.0|3.0|-5.78|0.0|0.0|3.48|-5.96|3.55e-07|0.00018|1.09e-06|0.000554|0.0|1.28e-07|-0.04949|3.2233|8.79|-1611.598032|843.1|0.5429|384.65|0.6926800000000001|0.5429|3.0482|-0.18145|0.02315412|-1611.198355|3.6943|6.2041|6.2041
7_a15|0.0|0|0|0|0.0|0|0.0|0|1.419941457|-0.010310394|0.0|0.035075075|0.145944639|0.0|-0.494898891|-0.0013239329999999|0.0019353679999999|0|0.002150323|0.213947987|-0.211522056|-0.310081401|-0.335491052|0.154068618|0|0.841400327|-0.110819329|0.403524276|0.036600739|-41.29775265|-61.50761094|103.8062879|88.02694557|-0.026500274|11.27499976|-22.92132733|85.26222186|61.6121151|0.396557391|466.9990754|-676.5837204|1624.468817|-8.163512395|0.551335598|6.01738192|0.657158418|5097.868552|-375.5215702|32.78250222|56.98518567|1507.995102|1.0|1.0|1.0|1.0|3.16|3.14|0.15|-7.19|3.38|4.64|61.84|1.74|2.0|99.77|1.0|-4.83|26.0|5.0|-5.72|0.0|1.0|3.35|-4.49|1.46e-05|0.00516|3.2e-05|0.0113|0.0|2.26e-05|-0.0284899999999999|4.4386|2.78|-1184.367098|580.73|0.3463|279.33|0.64652|0.0169|1.1115|-0.18454|0.01827873|-1184.224637|1631.0|6644.0|6644.0
8e_a12|0.0|0|1|1|0.0|1|6.803505258|1|1.283834633|-0.006350143|4.727387819|0.037430556|0.0661362779999999|2.197856963|-0.330207456|0.005196034|-0.0309579439999999|1|0.005744805|0.112673977|-0.079913108|-0.136145064|-0.448676455|-0.036433876|1|0.939627917|-0.087795345|0.001151979|0.0155147339999999|-29.79080011|-50.273571200000006|51.38557748|34.57040021|-0.031094185|5.0872236|-17.05887601|61.4656313|38.67488258|0.45384745|538.051884|-854.6507103|2112.908299|-10.19566754|0.2887421289999999|6.446557205|0.830990262|5490.975165|-489.392042|25.03342862|-241.94192880000003|1201.604574|1.0|1.0|1.0|1.0|4.11|3.01|0.14|-7.93|3.34|2.68|55.1|3.05|2.0|117.04|1.0|-4.37|28.0|4.0|-6.03|0.0|1.0|3.12|-4.69|4.25e-05|0.0156|2.03e-05|0.00744|0.0|4.34e-06|-0.05739|5.247999999999999|3.45|-1177.593205|612.59|0.2341|236.25|0.38889|0.2252|1.0295|-0.19338|0.02580783|-1177.436953|1.9327|6.2306|6.2306
3_a27|0.0|0|0|0|0.0|2|6.605297921|0|1.402697639|-0.00648099|4.59511985|0.040512821|-0.172132163|1.177265999|-0.27868256|0.009082086|0.024154412|1|0.00955169|-0.296039263|-0.1984716939999999|-0.341338963|-0.479874452|0.136381755|1|0.862115922|-0.086153958|0.397733752|0.019234305|-31.82136336|-44.61323499|10.71226495|71.40072181|-0.032307734|5.157668895|-16.47810502|54.32114618|41.78149261|0.44566003|446.4308003|-669.1985248999999|1043.697725|-8.663302268999999|0.266146248|6.457886343999999|0.803947133|4960.583812|-346.53209080000005|22.79740761|-242.1936891|911.8963045|1.0|1.0|1.0|0.0|3.03|3.11|0.05|-5.89|2.8|2.94|65.6|2.18|0.0|97.71|2.0|-3.7|25.0|4.0|-6.41|0.0|1.0|2.74|-3.99|0.0002|0.0658|0.000103|0.0339|0.0|0.000423|-0.05512|5.5045|4.92|-1081.88481|547.92|0.2305|225.24|0.34864|0.2208|2.7811|-0.21969|0.02032437|-1081.794829|4.1551|8.3979|8.3979
9h_a40|0.0|0|0|0|0.0|1|7.515889085|0|0.604992856|-0.009041931|5.4161004020000005|0.039444444|0.157606277|0.814591837|-0.343593366|0.003782277|-185.0|2|0.003099029|0.270048551|0.048470175|0.08305063|-0.503000695|-0.160855189|1|0.864310149|-0.095803029|0.219852623|0.012390387|-46.04148264|-47.93581245|132.6583116|67.89350333|-0.041058441|3.102034287|-23.03722449|53.60044379|52.2411122|0.482124665|432.46450360000006|-719.0371868|418.2915223|-10.27931468|0.136115065|6.922257828999999|0.930966649|4322.734135|-359.7760137|23.78085181|-364.1454816|832.3298135|1.0|1.0|1.0|0.0|3.3|3.55|0.11|-6.51|4.59|4.44|67.66|3.22|1.0|93.19|1.0|-5.65|23.0|3.0|-5.06|0.0|1.0|4.06|-5.12|2.23e-06|0.000716|7.6e-06|0.00244|0.0|9.93e-05|-0.05991|4.2372|3.9|-1293.151333|526.38|0.3851|292.61|0.64952|0.2721|2.1413|-0.20038|0.02291279|-1293.083512|2841.0|5.4001|5.4001
16j_a32|0.0|1|1|1|3.359912013|0|7.765993078999999|0|0.609420735|-0.0139074189999999|5.733341277|0.046788618|-0.0667943999999999|2.076106145|-0.778815477|-0.002456725|0.021997616|3|-0.00030659|-0.11512706|-0.117577419|-0.202656848|-0.704356423|0.168000908|1|0.8259884120000001|-0.106897203|0.509776381|0.023266265|-54.71915795|-76.45058155|34.66998636|124.4493461|-0.034287782|11.90023573|-39.13396528|91.93816239|71.35869023|0.442735754|590.7291534|-1299.659886|3448.428146|-17.53752467|0.3002094919999999|7.357962381|0.7944808170000001|6507.757122|-929.4888072999998|35.04175088|-285.7717513|1857.212797|1.0|1.0|1.0|2.0|3.86|3.38|0.33|-7.77|6.49|5.24|149.27|1.57|3.0|121.3|1.0|-7.45|30.0|5.0|-5.73|1.0|0.0|4.25|-5.41|3.56e-08|1.57e-05|3.89e-06|0.00172|0.0|7.5e-06|-0.05016|3629.0|5.5|-2034.593521|729.78|0.2907|341.65|0.70207|0.2907|3.4656|-0.2002799999999999|0.0283671|-2034.408854|4.0992|8.0315|8.0315
12e_a31|0.0|1|0|0|3.483599061|0|7.765993078999999|1|0.610134116|-0.011519192|5.733341277|0.037098765|0.0113193469999999|0.0|-0.70267073|-0.002475146|-0.015755876|2|-0.000231353|0.01824365|-0.08867626|-0.142921555|-0.543945776|-0.039273975|0|0.721526766|-0.1099563869999999|0.2642991189999999|0.02665413|-68.32948993|-79.96257188|166.1479229|202.5115275|-0.036652129|14.09603901|-49.6906263|95.1187282|87.71292755|0.474858042|524.7092721|-1519.288866|1899.851187|-19.38348182|0.274879568|10.24381236|0.904247004|6557.418968999999|-1104.858464|36.75829484|-327.4245209|2095.222806|1.0|1.0|1.0|2.0|3.87|3.72|0.24|-9.31|6.69|5.4|117.37|2.21|3.0|129.38|1.0|-6.66|33.0|5.0|-5.93|0.0|1.0|4.5|-5.42|2.16e-07|9.96e-05|3.83e-06|0.00176|0.0|2.27e-07|-0.03445|5.3264|6.33|-1809.85374|781.61|0.3831|232.77|0.55114|0.2627|2.6024|-0.19379|0.04614662|-1809.650069|3.4818|6.7696|6.7696
19_a15|-3.694652026|0|0|0|0.0|0|0.0|0|0.300209223|-0.009832375|0.0|0.040555556|0.037722611|0.0|-0.4621216379999999|-0.012350591|-0.032407407|0|-0.00534669|0.060683674|-0.0283109839999999|-0.045543362|-0.571686169|0.042424078|0|0.691069123|-0.112106433|0.355677322|0.00527267|-54.70558911|-64.78818183|61.63983265|178.5363184|-0.042351319|1.761006946|-31.61527447|68.10965742|57.75275299|0.405429114|399.3803987|-1101.399091|1857.369806|-14.14482104|0.077864438|6.10227122|0.681885245|5417.777463|-636.516947|26.54223128|-487.9183964|1194.400408|1.0|1.0|1.0|2.0|2.99|2.17|0.11|-7.14|2.36|4.96|102.69|1.64|1.0|101.22|1.0|-5.12|26.0|5.0|-6.22|0.0|1.0|2.88|-4.39|7.56e-06|0.00279|4.1200000000000005e-05|0.0152|0.0|2.69e-05|-0.0372399999999999|4.1742|7.53|-1523.361214|601.23|0.4895|297.03|0.68945|0.4895|6.7515|-0.20742|0.04315771|-1523.254714|9326.0|7.1427|7.1427
12c_a31|0.0|1|0|0|3.387641566|0|7.765993078999999|1|0.6101358029999999|-0.013026643|5.733341277|0.040982906|-0.030192572|0.0|-0.690412101|-0.003618466|-0.056866055|2|-0.000813398|-0.048694677|-0.138799714|-0.223856622|-0.54466023|0.066071056|0|0.665463503|-0.129736755|0.343619017|0.030543026|-66.41224264|-82.33748068|153.400467|212.313715|-0.036326291|12.30215386|-42.14855504|97.28775086|85.79638585|0.448512808|422.3366652|-1152.7247289999998|1894.297124|-14.63154376|0.3182913|8.091269314|0.813278739|5676.394271|-731.5771879|33.81868912|-230.6429907|1690.934456|1.0|1.0|1.0|2.0|3.69|3.1|0.35|-7.24|5.64|3.7|117.37|1.08|2.0|108.16|1.0|-5.23|28.0|5.0|-6.53|0.0|1.0|3.32|-4.16|5.85e-06|0.00233|6.94e-05|0.0277|0.0|2.31e-05|-0.0338399999999999|3.8328|4.6|-1618.112841|679.71|0.2625|323.48|0.7007399999999999|0.2625|1.6786|-0.19288|0.04023903|-1617.951882|2.2908|6.4202|6.4202
