molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|nARing|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|pIC50|pIC50
12ar_a36|0.0|0|3.46014932|0.0|0|2|-0.064363806|-0.007046017|2|0.040839506|0.083451772|0.000939229|-0.1073795209999999|10.95407427|0.002112069|-0.096853381|-0.169341326|-0.4194638229999999|0.86559137|0.8371588959999999|-0.017348015|-0.064014394|0.89459881|0.8196353679999999|-0.080760277|0.317338373|0.022389124|15.19305207|86.85924228|0.163457134|110.9204982|10.30986449|0.0|-1.875916952|-37.18892821|-23.57370143|0.4743067589999999|2902.67985|-1272.979877|2404.999137|0.294408813|16.68371115|0.902250063|199.7830951|-863.83236|33.4098581|0.0223636779999999|-279.0245523|1804.132337|708.5476357999999|1.0|0.0|0.0|0.0|4.86|0.0|0.17|3.14|1.95|0.0|0.0|6.0|5.0|-7.21|0.0|0.0|1.8|-3.91|0.0503|0.000122|0.0|0.0|8.95e-08|3.76e-05|-0.0566|5225.0|3.23|3.8489|-1364.467971|717.19|1211.1|322.13|0.5586|237.29|0.67174|-0.15631|6.4688|0.04327285|7.6021|7.6021
16_a31|0.0|0|3.096824452|0.0|0|1|0.152128735|-0.020181753|0|0.042528736|-0.050076586|-0.017017891|-0.00795845|10.31170095|-0.0125582419999999|-0.053194463|-0.09530799|-0.60894688|0.951830892|0.8318419909999999|-0.038841601|0.0980869569999999|0.8948140790000001|0.8944757390000001|-0.142079397|0.29485045|0.0374314139999999|17.63615984|130.369865|0.4535498739999999|213.694252|8.309441139|467.7901274|-1.653466811|-31.54036284|-23.60746376|0.427771627|2071.962924|-779.0463041|1212.615438|0.26919564|9.649327262|0.747554032|126.8340354|-367.0549296|32.30339751|0.027684692|-217.4912527|1066.012118|280.39844320000003|0.0|1.0|0.0|1.0|3.2|1.93|0.14|3.8|2.83|0.0|0.0|2.0|4.0|-6.48|0.0|1.0|2.33|-3.6|0.0131|0.000254|0.0|0.0|1.16e-05|0.00347|-0.0318899999999999|3.6596|1.7|3.6596|-1308.202828|503.18|818.1|338.79|0.2534|338.79|0.70108|-0.15231|3.7419|0.03948619|7.0458|7.0458
27a_a34|-3.727789|0|0.0|0.0|1|1|0.0257175079999999|-0.012620846|1|0.0408037829999999|-0.082271189|-0.012495918|-0.026428049|10.319282|-0.005234221|-0.158932197|-0.264978526|-0.53047808|0.8186389829999999|0.779284547|-0.07177581|-0.012251785|0.832753533|0.749941528|-0.106669294|0.4305370679999999|0.026573385|18.62986903|176.4623026|0.3990357329999999|279.75296960000003|13.06088842|22.69787432|-2.340647376|-52.42823715|-30.38821209|0.436895447|3394.470264|-1640.9634529999998|2252.433058|0.235078289|15.91204178|0.7758691440000001|164.80691819999998|-1150.434312|39.72721867|0.020552444|-371.4586403|2145.269808|718.5861133999999|1.0|1.0|1.0|1.0|3.66|2.58|0.13|2.01|3.97|0.0|0.0|6.0|7.0|-7.29|0.0|0.0|2.44|-4.47|0.00504|3.43e-05|0.0|0.0|2.44e-08|1.13e-05|-0.03924|5.0012|7.38|4.1228|-1861.695683|737.7|1247.85|300.73|0.2896|247.91|0.69818|-0.16691|10.8591|0.04629882|6.6198|6.6198
12g_a31|0.0|0|3.42813681|0.0|0|1|0.0716209459999999|-0.01500347|0|0.0388738739999999|0.045747231|-0.008464411|-0.0733026079999999|10.31169877|-0.0054114869999999|-0.0497478109999999|-0.081426376|-0.57758443|0.837044054|0.819234772|-0.076150332|-0.1386819869999999|0.8639814490000001|0.7983388929999999|-0.1284353869999999|0.325789284|0.030961426|19.01411466|152.7424573|0.41728907|256.26669530000004|11.67699967|548.1594997999999|-1.835775276|-48.43898314|-23.98704875|0.470244801|2514.363249|-1127.391291|1859.940155|0.311351131|15.28679013|0.887664343|191.2078009|-692.3565973|34.8320455|0.02515117|-231.70711040000003|1637.106139|524.0230338|1.0|1.0|1.0|1.0|3.61|2.51|0.32|5.19|3.44|0.0|0.0|7.0|5.0|-6.86|0.0|1.0|2.9|-3.79|0.00457|0.0001629999999999|0.0|0.0|3.55e-07|0.000136|-0.03324|3.8349|4.17|3.8349|-1578.800869|664.44|1090.41|323.3|265.0|323.3|0.70068|-0.15917|1.6279|0.04532186|6.9586|6.9586
15b_a10|0.0|0|0.0|0.0|1|1|-0.197213588|-0.002413027|2|0.033219955|-0.111812184|0.011484257|-0.082365722|10.92966694|0.011928706|-0.174170642|-0.27395395|-0.195505087|0.744213612|0.791078367|-0.058258414|-0.104250125|0.83320417|0.7199249390000001|-0.046334564|0.697099355|0.015973068|10.94939968|43.96642219|0.078081026|53.52386591|7.505718446|118.6253241|-1.398090862|-21.77253505|-16.52377848|0.414077981|2716.468606|-958.3791518|2603.829652|0.329763626|11.42472965|0.706711759|226.0501037|-656.9605906|24.65365821|0.017637846|-233.3911134|1429.912176|766.4127559|0.0|1.0|1.0|1.0|3.61|3.89|0.32|4.34|4.44|0.0|0.0|7.0|5.0|-6.34|0.0|0.0|3.66|-4.64|0.0185|2.28e-05|0.0|0.0|6.609999999999999e-09|2.73e-06|-0.04734|5.7620000000000005|2.74|3.7625|-1317.736865|721.17|1231.3|329.52|0.3575|215.17|0.68906|-0.15579|4.7752|0.02977516|7.0706|7.0706
3t_a32|0.0|1|3.4477303|0.0|0|0|0.028840888|-0.006089333|0|0.03995614|0.028527045|9.83e-05|0.012069208|10.31100267|0.00139283|-0.070331512|-0.122301673|-0.496165036|0.710773544|0.822076702|0.0466380209999999|-0.146047869|0.870628579|0.687253845|-0.080203824|0.217914628|0.014242899|8.995863948|97.01046154|0.171323757|108.2086749|5.681818647999999|0.0|-1.267493496|-31.99514268|-17.03304802|0.481726305|2530.60497|-800.5532571|2241.507646|0.315525518|15.64252992|0.929482453|199.2870037|-505.632194|24.88485469|0.017184783|-233.0294362|1169.58817|582.0730423|1.0|1.0|1.0|1.0|3.58|3.41|0.3|7.65|5.42|0.0|0.0|7.0|4.0|-5.81|0.0|1.0|4.46|-4.93|0.00013|1.16e-05|0.0|0.0|9.86e-09|3.91e-06|-0.05507|3.5487|5.5|3.5487|-1864.678788|677.16|1129.24|349.38|0.2906|349.38|0.70286|-0.14739|1.2641|0.03020622|8.0458|8.0458
6e_a40|0.0|0|0.0|0.0|1|2|0.128035402|-0.0148450439999999|0|0.039160494|-0.15110197|-0.0026177839999999|0.103594243|10.30179954|-0.002992481|-0.020200684|-0.037027769|-0.6319354389999999|0.685858263|0.8361555479999999|-0.011405885|-0.289988439|0.8988141140000001|0.648802794|-0.107312598|0.376602018|0.015875595|10.43262695|185.1473293|0.25379524|166.7812216|6.85578763|35.33106374|-2.095464821|-46.34235117|-32.02400144|0.441911406|3075.060648|-1377.032062|3854.417113|0.133008824|12.49434084|0.791830204|87.40658058|-904.9148811|36.93694043|0.012858969|-482.3355765|1588.2884390000002|587.7345677999999|1.0|0.0|1.0|1.0|3.98|3.16|0.21|5.02|3.72|2.0|1.0|5.0|5.0|-6.09|1.0|1.0|3.68|-5.58|8.31e-06|2.6e-06|1.0|0.0|2.35e-05|0.0112|-0.09682|2.9549|8.35|2.9549|-2831.156883|671.95|1149.77|419.59|0.3625|419.59|0.67187|-0.1195799999999999|8.3311|0.03482243|7.7447|7.7447
47j_a18|0.0|0|0.0|0.0|0|1|0.070097424|-0.007807275|0|0.033563218|-0.048528478|0.00031105|-0.006923502|10.94702285|0.002317206|-0.218974385|-0.331885553|-0.48833504|0.783538352|0.7444236670000001|-0.002262399|0.005740124|0.77844379|0.757001264|-0.073041469|0.476575952|0.015967126|12.42035127|95.57657747|0.19348155|150.5035248|9.661420661|99.50526447|-2.368604851|-44.19607713|-26.32095773|0.481373558|3172.831382|-1842.467041|2064.803327|0.235574938|18.50538303|0.928170101|183.246715|-1433.2001369999998|34.43235841|0.016220875|-411.3767328|2410.265089|1081.726154|1.0|1.0|0.0|1.0|4.54|0.0|0.28|2.43|2.82|2.0|1.0|11.0|4.0|-6.46|0.0|0.0|2.39|-5.14|0.000743|7.32e-06|1.0|0.0|1.63e-09|8.159999999999999e-07|-0.04423|3.1054|8.09|3.1054|-1625.413107|839.37|1459.55|399.25|0.5439|399.25|0.6983600000000001|-0.1285|4.1619|0.03246539|7.4559|7.4559
12m_a36|0.0|0|3.40403699|0.0|0|2|0.013543656|-0.011502861|2|0.03912037|0.14264424|-0.006653538|-0.025127218|10.95440733|-0.004569485|-0.052743904|-0.090926893|-0.52644768|0.892815402|0.825587924|-0.075712087|-0.064035403|0.8792981679999999|0.849217847|-0.10031651|0.4493096629999999|0.022725561|15.24099981|42.78660249|0.288038572|193.174369|10.22144534|107.233999|-2.300418875|-45.120107|-28.57011677|0.465323422|2925.315028|-1542.786306|2637.948424|0.252881876|13.67704354|0.8702895190000001|169.596372|-1034.676602|38.24042793|0.0222467879999999|-331.4617713|2064.983108|689.2886595|0.0|0.0|0.0|0.0|4.83|0.0|0.13|1.92|0.98|0.0|0.0|6.0|5.0|-7.39|0.0|0.0|1.26|-3.8|0.0338|0.000159|0.0|0.0|7.19e-07|0.000305|-0.05114|3.8658|3.88|3.8658|-1401.6158890000002|692.4|1177.15|320.72|0.4718|320.72|0.69382|-0.15879|6.5789|0.03861003|7.5229|7.5229
14u_a23|0.0|1|0.0|0.0|2|0|-0.066969083|-0.007017844|2|0.043321995|0.050530143|0.010561248|-0.026062012|10.31321759|0.010508236|-0.110069159|-0.199540201|-0.4086345999999999|0.756252127|0.787538583|-0.001778422|-0.094773814|0.845160857|0.71381683|-0.055259924|0.445665682|0.0254134689999999|16.97420126|43.06242147|0.090245088|60.27663131|11.3374334|50.47632596|-1.729315897|-24.65250654|-22.64798452|0.47648509|3015.478095|-1155.04721|2430.634114|0.297131017|14.12094979|0.910165272|198.4601847|-771.4808267999999|32.2221994|0.023582305|-271.0010972|1643.332169|683.7405759|0.0|0.0|1.0|1.0|3.59|3.68|0.09|3.42|4.03|1.0|0.0|6.0|5.0|-6.47|0.0|0.0|3.48|-5.02|0.0010199999999999|9.57e-06|0.0|0.0|3.11e-08|1.3699999999999998e-05|-0.0618299999999999|4.0409|3.23|3.1819|-1744.422541|712.54|1214.4|389.66|0.2253|306.82|0.6703100000000001|-0.1543|5.9743|0.0237199999999999|8.2449|8.2449
4f_a46|0.0|0|0.0|0.2096617139999999|1|1|-0.2265364489999999|-0.001035775|2|0.045958333|-0.099507167|0.012332859|-0.056114865|10.96352592|0.011806162|-0.079238184|-0.123416853|-0.150189733|0.6901151990000001|0.74106323|-0.2076648489999999|-0.1697014539999999|0.7796270059999999|0.69830739|-0.055836642|0.296072934|0.008734825|4.738551282|7.730129301|0.065026794|35.27635517|2.570614463|56.50645576|-1.079729539|-16.43243843|-11.95391778|0.424708366|2103.214727|-585.7419712999999|1563.375755|0.240157725|9.828175385|0.7382488140000001|130.2830519|-317.7588874|15.73210412|0.010341277|-281.9234274|770.8731021000001|538.4165208|1.0|1.0|1.0|1.0|3.88|3.16|0.38|4.56|4.71|0.0|0.0|3.0|3.0|-5.65|0.0|1.0|3.76|-4.58|0.0139|2.62e-05|0.0|0.0|6.12e-08|2.04e-05|-0.02947|4548.0|3.87|4548.0|-1033.528421|591.51|1020.33|272.61|0.1719|272.61|0.69208|-0.19079|3.2783|0.02238723|6.7375|6.7375
19_a3|0.0|0|2.917217813|0.0|0|0|-0.206312209|-0.003417504|3|0.0386379929999999|-0.008897473|0.006821053|0.156485495|10.96959256|0.006731579|-0.037291767|-0.066245471|-0.270506095|0.718266758|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|0.687139108|-0.067674689|0.225451546|0.0116401719999999|5.419662458|161.5312186|0.146982098|68.43484547|2.523394126|0.0|-1.140498238|-14.67073822|-15.17188084|0.476813896|2000.66399|-531.0158295|869.7868956|0.24201815|10.21110415|0.911365749|112.6836188|-247.2409002|20.01615321|0.016552404|-240.2326308|700.5653624|314.0966684|1.0|1.0|0.0|1.0|2.81|1.6|0.06|3.9|3.39|0.0|0.0|2.0|4.0|-6.5|0.0|1.0|2.45|-3.58|166.0|0.000266|0.0|0.0|6.18e-08|1.7800000000000002e-05|-0.05757|3945.0|2.43|3945.0|-929.2608626|499.93|832.23|314.28|0.3006|314.28|0.67351|-0.16303|2191.0|0.020989746|7.6383|7.6383
40_a47|0.0|1|0.0|0.0|1|0|-0.246203395|-0.004181351|3|0.041396825|-0.056839794|0.002212256|-0.038143308|10.98214138|0.003634698|-0.147591116|-0.338113214|-0.2636225|0.63155995|0.836942961|0.018609507|0.090270598|0.900790582|0.607650682|-0.060416547|0.237173658|0.02047837|11.04737121|54.11003524|0.1877663219999999|101.2934265|5.959674083|0.0|-1.082087641|-17.58259718|-14.59371996|0.4574577489999999|2313.85811|-583.7487984|868.5333132000001|0.426343267|12.98034048|0.843174422|229.9974239|-314.91225539999994|25.43981292|0.029785575|-79.47051169|1017.592517|388.178924|0.0|1.0|1.0|1.0|3.07|2.91|0.11|2.96|4.04|0.0|0.0|3.0|5.0|-6.78|0.0|1.0|2.72|-3.72|183.0|0.000192|0.0|0.0|8.339999999999999e-08|2.79e-05|-0.05086|4.0176|2.06|3.7236|-1123.144637|571.5|947.27|332.97|271.0|308.6|0.68492|-0.15231|4.7542|0.02983032|8.4|8.4
18c_a25|0.0|0|0.0|0.0|1|0|-0.087958541|-0.002704524|2|0.043274232|0.007241543|0.007804726|-0.038865826|10.31285373|0.007488918|-0.038006869|-0.064145547|-0.282103688|0.7644072209999999|0.748718056|0.084188427|0.0114970419999999|0.8005589320000001|0.7357918440000001|-0.048636087|0.385593349|0.009585904|6.300016824|26.54367263|0.05198276|34.1639413|4.140476673999999|0.0|-1.510614788|-21.00757374|-17.72859578|0.484730247|2917.369488|-992.8013635|2095.730631|0.2520795489999999|14.65844196|0.940731034|165.67090530000002|-652.4856999|23.70385212|0.014546814|-325.8749539|1327.415719|831.3429628|1.0|1.0|1.0|1.0|3.58|3.89|0.11|6.29|6.11|1.0|0.0|7.0|3.0|-5.85|1.0|1.0|4.77|-5.6|0.000398|2.51e-06|0.0|0.0|6.79e-11|3.0499999999999995e-08|-0.0622|5.4858|4.75|3.3396|-1714.5777670000002|698.86|1243.76|371.26|0.3558|226.01|0.70516|-0.13312|6.1775|0.02003004|7.0555|7.0555
6g_a40|0.0|0|0.0|0.0|1|2|0.102683335|-0.022381557|0|0.039863946|-0.120745388|-0.019683422|0.07194868|10.30179936|-0.018182514|0.0312035079999999|0.05728593|-0.588058458|0.8316888240000001|0.832499949|0.075283207|-0.340429901|0.8917390820000001|0.808096413|-0.164941808|0.400587529|0.017750905|11.53799852|328.78166810000005|0.3946532929999999|256.5226419|7.499640603|47.36081569|-2.657032782|-69.68682788|-38.37906336|0.425569146|3142.74733|-1727.0578510000005|3198.69909|0.175795811|12.10032156|0.740853565|114.2663866|-1122.578856|46.56499428|0.020240097|-421.4621621|2095.424743|590.1686672000001|0.0|0.0|1.0|1.0|4.06|2.28|0.21|3.43|2.48|2.0|1.0|5.0|7.0|-7.02|1.0|0.0|2.37|-4.71|2.87e-05|1.93e-05|1.0|0.0|0.0013599999999999|0.6459999999999999|-0.08622|3.3197|7.38|2.8135|-2521.990118|669.8|1144.59|440.68|0.4971|373.48|0.5794199999999999|-0.11857|6.7231|0.03363483|7.3279|7.3279
4j_a46|0.0|0|0.0|0.19521727|1|1|-0.175292207|-0.002284836|1|0.048126615|-0.0529855709999999|0.011968098|-0.1051618459999999|10.94638774|0.011684396|-0.0589746909999999|-0.087688953|-0.226712003|0.72796254|0.7298040140000001|-0.061823242|-0.258222236|0.763724435|0.728293097|-0.05924408|0.295221643|0.01492164|8.812983129|70.56141095|0.0501066629999999|29.59387777|5.205103062|71.98911503|-1.339514565|-20.66606288|-14.65075732|0.402450715|2260.870095|-791.1408955|2563.282153|0.223067683|10.49957018|0.673502127|131.7477027|-467.2617475|18.85718615|0.0106831269999999|-327.122208|1018.288052|642.1335502000001|0.0|1.0|1.0|1.0|4.0|3.9|0.39|5.18|5.33|0.0|0.0|4.0|3.0|-5.09|0.0|1.0|4.5|-5.31|0.0015|4.86e-06|0.0|0.0|2.03e-08|7.33e-06|-0.01684|5.3949|4.93|4.4093|-1132.018764|646.67|1112.13|281.19|0.2783|229.82|0.69413|-0.18387|2.9043|0.02491327|6.0942|6.0942
14e_a25|0.0|0|0.0|0.0|1|0|0.039261746|-0.008591251|2|0.0389622639999999|0.0065927719999999|-0.00131452|0.002856489|10.93106299|-0.0005394919999999|0.015497482|0.025802692|-0.50909623|0.717460414|0.776960216|-0.144369439|0.018432983|0.8322445820000001|0.6954126970000001|-0.1011107469999999|0.448918026|0.015024526|10.99497534|372.1805977|0.275949567|201.94039730000003|8.046143033|97.78313402|-2.2100168680000003|-54.14823405|-28.3735856|0.491527882|3126.080106|-1617.294379|2620.6698690000003|0.1935531039999999|16.63781964|0.966676175|141.642515|-1183.53898|35.18345194|0.015154859|-448.516796|2005.4567600000005|811.3237836|1.0|1.0|1.0|1.0|3.62|2.72|0.07|3.65|4.02|0.0|0.0|7.0|5.0|-6.96|0.0|0.0|3.02|-4.73|0.00337|1.86e-05|0.0|0.0|7.31e-10|3.38e-07|-0.0538|5.8431|6.51|3.9613|-1520.964156|760.96|1300.08|312.99|0.2409|212.19|0.69958|-0.15787|5.3651|0.04875868|7.1249|7.1249
7d_a10|0.0|0|0.0|0.0|1|1|-0.117302383|-0.00179944|2|0.041369509|-0.042667459|0.00870171|-0.071185424|10.929819300000002|0.008513576|-0.041520889|-0.089622042|-0.2018053139999999|0.531023495|0.809056885|0.0658971929999999|-0.051603612|0.869684772|0.525816226|-0.059327943|0.421731106|0.010495008|5.567989142999999|12.32220006|0.158947933|84.32774259|2.9540236560000004|89.87999909999999|-1.063525614|-16.69900016|-13.12185056|0.484115691|2348.343588|-564.2395741|1597.531619|0.270414577|11.82615475|0.938419104|143.4649092|-299.34991010000005|17.98535187|0.014078094|-243.607074|773.3701306|460.1866123|1.0|1.0|1.0|1.0|3.21|3.21|0.19|4.92|4.97|0.0|0.0|2.0|4.0|-5.83|0.0|1.0|3.95|-4.72|0.0206|1.9e-05|0.0|0.0|1.46e-08|5.04e-06|-0.05634|5.8433|3.49|3.8856|-1129.175857|574.87|970.29|319.09|0.2593|212.18|0.68393|-0.1633099999999999|3.0178|0.02250617|6.0325|6.0325
10_a15|0.0|0|0.0|0.0|0|0|-0.137104477|-0.006872984|2|0.037209302|-0.0869138469999999|0.001740635|-0.077096984|10.95972828|0.0034254209999999|-0.120626133|-0.184255041|-0.391156537|0.8310685940000001|0.713794823|0.0107135269999999|0.018211609|0.7585998270000001|0.7933685340000001|-0.052826735|0.640780603|0.010485777|6.101312009|6.497096666|0.066863055|38.90530741|3.550143186|0.0|-1.928396745|-17.88541558|-21.17108692|0.449323734|2605.82709|-1122.067607|2305.991259|0.169827351|10.08767698|0.815948972|98.81668286|-652.8924702|25.50202895|0.0116026369999999|-384.2321709|1351.607534|673.7288405|1.0|1.0|1.0|1.0|3.58|3.64|0.12|5.32|6.3|0.0|0.0|6.0|4.0|-4.97|1.0|1.0|4.69|-5.83|0.0002379999999999|1.47e-06|0.0|0.0|1.51e-10|5.99e-08|-0.03581|4.4682|5.16|3.6448|-1281.061184|631.2|1136.48|340.17|0.1412|277.48|0.70313|-0.15377|1.6654|0.02738146|8.1549|8.1549
14ac_a23|0.0|1|0.0|-9.994971573|2|0|0.0763230759999999|-0.011656739|2|0.048351548|0.016532702|-0.0066006519999999|0.0518788009999999|10.3132169|-0.004445662|-0.069765112|-0.287952039|-0.562985112|0.5562570379999999|0.7797862459999999|0.1374474|0.054652466|0.834426845|0.537271445|-0.0883661019999999|0.300389872|0.016832361|12.70997824|57.45545019|0.068856366|51.99287907|9.597200637|0.327656318|-2.330423202|-50.3831402|-33.20157553|0.489147172|3695.344378|-1759.6835030000002|3417.45156|0.192217908|15.90074614|0.95751094|145.1421706|-1328.722623|41.10214358|0.019122137|-464.8074813999999|2178.41361|718.3324686000001|1.0|0.0|1.0|1.0|3.69|3.34|0.12|5.52|8.36|1.0|0.0|7.0|10.0|-5.84|1.0|0.0|5.43|-6.65|2.69e-05|2.24e-07|0.0|2.0|9.25e-10|5.06e-07|-0.08813|4.0014|4.93|3.6325|-2303.9786940000004|751.54|1285.58|341.32|0.3209|309.85|0.69962|-0.15055|6.3004|0.02262555|8.3851|8.3851
18_a4|0.0|0|0.0|0.0|1|1|-0.181683336|-0.004533883|1|0.042924837|0.049240675|0.000379379|-0.200683549|10.94611841|0.00042|0.006968314|0.015390457|-0.319213511|0.624748358|0.793041267|0.102914528|-0.105846349|0.8547339420000001|0.615655659|-0.094231531|0.269470313|0.017694182|8.729352711|203.5264327|0.224403961|110.7087804|4.306590617|0.0|-1.287267373|-22.93503169|-17.16400317|0.405586004|2069.649003|-635.0681172000001|1573.744396|0.2305616919999999|10.31843368|0.682329162|113.7466718|-313.3082699|22.30718562|0.0175331289999999|-265.85258480000005|825.3658678999999|337.0066459|0.0|1.0|0.0|0.0|3.32|2.56|0.11|3.46|3.43|0.0|0.0|3.0|4.0|-6.58|0.0|1.0|2.78|-3.51|349.0|0.000312|0.0|0.0|2.96e-06|0.0009109999999999|-0.03538|4.5152|3.02|4.2045|-1033.454769|523.81|870.74|294.88|0.2083|274.59|0.57777|-0.17345|2.7878|0.02525528|5.5817|5.5817
1o_a5|0.0|0|2.923171926|0.0|0|0|-0.266637757|-0.002633927|2|0.025987654|-0.033273504|0.0057302559999999|-0.102739602|10.94518594|0.0051989459999999|0.038275248|0.06759341|-0.231165601|0.670787375|0.78144982|-0.003561205|-0.016408975|0.85693939|0.650008224|-0.079346457|0.447318682|0.01325562|7.122612351|167.3051756|0.11569628|62.16682117|3.827177229|1.01402588|-1.093295425|-22.90899675|-15.45942012|0.470590799|2238.291862|-587.4579645|833.537568|0.300086449|14.20898333|0.8888980340000001|161.2447749|-315.657463|22.08761368|0.020380352|-214.8381946|839.3293197999999|393.5487205|1.0|1.0|1.0|1.0|2.81|2.2|0.0|4.48|4.07|0.0|0.0|3.0|4.0|-6.3|0.0|1.0|2.95|-4.08|0.0269|8.340000000000001e-05|0.0|0.0|7.85e-09|2.54e-06|-0.07037|4.5011|2.66|4.1692|-1043.536121|561.04|938.37|297.38|0.3966|275.45|0.5492100000000001|-0.1693599999999999|4.7435|0.04126499|7.4559|7.4559
12be_a36|0.0|0|3.466734143|0.0|0|2|-0.148313814|-0.009368126|2|0.043854875|0.118420241|0.000482522|-0.08981965|10.95957887|0.002872872|-0.176729938|-0.289604649|-0.3825349939999999|0.884226781|0.812921349|0.132962547|0.00734728|0.858971809|0.8350231859999999|-0.0780531429999999|0.330453338|0.033763464|23.42501577|63.31681179|0.201984123|140.1361326|16.25222352|0.0|-1.852365352|-37.57129686|-22.15805062|0.4564615729999999|3039.9167260000004|-1285.166936|2552.721046|0.433925602|16.14074295|0.839796323|301.05661160000005|-891.645944|39.14335412|0.034632557|-91.68453892|2270.314539|766.4854363|1.0|0.0|0.0|1.0|4.96|0.0|0.21|2.83|1.9|0.0|0.0|7.0|6.0|-7.13|0.0|0.0|1.75|-4.15|0.0342|7.13e-05|1.0|0.0|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|5.2184|2.68|3.3487|-1461.968283|739.48|1256.67|370.25|0.7034|237.59|0.70465|-0.13781|7.7861|0.03245204|7.3565|7.3565
18_a20|0.0|0|3.463603867|0.0|0|0|0.1160337319999999|-0.008841844|2|0.0396875|0.163548857|-0.005614194|-0.011236836|10.93301779|-0.004071701|0.001996439|0.003282792|-0.597167441|0.809917509|0.7602869659999999|-0.107446431|-0.090732503|0.8162774979999999|0.778639593|-0.0927760219999999|0.356461863|0.0108136339999999|7.195302872999999|318.5587088|0.23863824|158.7879106|4.787695004|82.70867776|-1.904546783|-41.07622672|-23.91074854|0.483668611|2809.844943|-1267.269673|1822.210286|0.1890889589999999|15.51556677|0.936740671|125.81822920000002|-843.230756|29.4862782|0.013457694|-413.7552685|1562.772745|712.1606951|1.0|1.0|1.0|1.0|3.48|2.76|0.08|5.54|4.69|0.0|0.0|5.0|4.0|-6.13|0.0|1.0|3.78|-5.16|0.00107|6.91e-06|0.0|0.0|9.93e-11|4.17e-08|-0.05604|5.9778|5.35|3.5355|-1352.32685|703.24|1204.88|350.69|0.2991|207.41|0.6953699999999999|-0.14685|5.3978|0.03787435|7.4685|7.4685
2_a49|0.0|0|0.0|0.0|1|1|-0.084499704|-0.004112807|2|0.038726287|-0.100166139|0.004524556|-0.041202373|10.92973199|0.004580676|0.032521855|0.055400364|-0.320124905|0.802447754|0.79056501|0.084099874|0.00991453|0.851413454|0.7701578720000001|-0.08647612|0.41397907|0.01105681|5.634353797999999|226.4450566|0.18651986|95.04720801|2.871166625|0.0|-1.187641272|-22.45560511|-14.409545199999998|0.454163307|2244.518609|-605.2008985|1550.010086|0.284594011|10.38394173|0.8320497920000001|145.02405359999997|-308.399629|20.14177325|0.017498253|-219.534132|845.9544764000001|439.9973344|0.0|1.0|0.0|1.0|3.09|2.5|0.15|3.28|3.7|1.0|0.0|2.0|3.0|-6.57|0.0|1.0|2.76|-3.89|0.0955|0.000129|0.0|0.0|1.51e-07|4.94e-05|-0.04372|5.4614|1.79|3743.0|-1045.981819|553.52|941.6|331.24|0.2988|227.02|0.68172|-0.1555099999999999|4.8986|0.0366366999999999|7.2291|7.2291
