molecula|NaaNH|SaaNH|SssssC|nAHRing|BCUTs-1|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WPSA3|FNSA1|WNSA3|PNSA4|TASA|PNSA2|GeomRadius|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
18c_a25|0|0.0|0.0|0|1.193723817|-0.008080236|2|0.043274232|0.007241543|2.069766482|0.007804726|-0.038865826|10.31285373|0.006360768|1|1|0.007488918|-0.038006869|-0.064145547|-0.282103688|0.7644072209999999|0.084188427|0.8005589320000001|0.7357918440000001|-0.0719340379999999|0.385593349|0.009585904|-31.96445203|-47.27625541|6.300016824|26.54367263|34.1639413|-31.07074762|4.140476673999999|0.7479204509999999|-21.00757374|-17.72859578|623.0528232|-992.8013635|7.553051762000001|0.940731034|6736.25597|165.67090530000002|23.70385212|0.014546814|1327.415719|9.560410146|1.0|1.0|1.0|1.0|1.0|1.0|3.58|0.11|-10.17|6.29|87.72|3.08|2.0|1.0|138.65|0.0|-6.05|33.0|3.0|0.0|-5.6|8.86e-07|0.000398|2.51e-06|0.00113|4.49|0.0|0.0|6.79e-11|3.0499999999999995e-08|-0.0622|5.4858|3.3396|-1714.597797|-1714.5777670000002|698.86|371.26|226.01|547.87|-1714.280779|6.1775|0.02003004|-1714.342386|7.9283|88.0|7.0555|7.0555
18_a47|1|2.969619451|0.0|0|1.414391819|-0.06345679|3|0.037919622|-0.026357805|1.5913490630000002|0.0008454789999999|0.018164141|10.93838451|-0.016728205|1|1|0.0015586929999999|-0.02470455|-0.053119347|-0.322800033|0.646771311|-0.059779939|0.851462739|0.630969651|-0.084415066|0.454324931|0.014741763|-49.44908758|-52.88049505|9.234746417|70.55642796|139.1786571|-33.12615721|5.784962137000001|0.7327484470000001|-30.97660579|-19.03697822|487.2556678|-951.8489108|7.018342267|0.7608026529999999|6261.441874|167.41554630000002|25.98023687|0.017318402|1299.011844|10.84884165|1.0|1.0|0.0|1.0|1.0|2.0|3.47|0.08|-10.36|5.53|79.38|2.63|2.0|0.0|119.78|0.0|-5.5|31.0|5.0|0.0|-5.37|3.13e-06|0.00129|4.29e-06|0.00176|4.13|0.0|0.0|4.34e-11|1.78e-08|-0.04964|4.2668|4.2222|-1354.221126|-1354.180815|652.12|293.65|290.58|487.81|-1353.979194|3.4464|0.04031146|-1354.037606|5.3433|3.0|8.6|8.6
12ah_a36|1|3.456839001|0.0|2|1.297013411|-0.043678703|2|0.043848238|0.078459408|0.0|0.0005016269999999|-0.083956827|10.95983779|-0.050147748|1|1|0.0010871589999999|-0.103922055|-0.177407665|-0.444563583|0.8941919290000001|0.011674455|0.8910146309999999|0.8065052890000001|-0.1059368909999999|0.271553945|0.0184777819999999|-49.0084977|-68.45222166|11.93961081|82.70705743|110.8777131|-44.23111357|7.714903458999999|0.768906425|-31.66734951|-24.6427998|535.2826672|-1232.13999|8.26712637|0.8802726820000001|6015.129321|149.3235124|32.04915319|0.017909528|1602.457659|11.57242717|1.0|0.0|0.0|1.0|0.0|2.0|4.73|0.14|-7.18|3.35|69.2|2.51|1.0|0.0|128.76|1.0|-4.44|30.0|4.0|1.0|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|3.31|0.0|0.0|6.65e-08|2.77e-05|-0.05637|5.2259|3.7792|-1692.545871|-1692.512868|682.21|328.07|237.25|532.36|-1692.3109559999998|5.4979|0.03300341|-1692.369929|7.6265|11.0|7.9586|7.9586
13c_a5|1|2.944180713|0.0|1|1.377702625|-0.0090268969999999|3|0.024822695|-0.010689086|0.0|0.005288472|-0.098760742|10.94530327|-0.018055556|1|1|0.006110714|-0.092592608|-0.150963534|-0.324868153|0.705487111|0.003545487|0.822789227|0.6775573359999999|-0.076591149|0.4148662979999999|0.023143526|-50.97293525|-50.50012762|15.25960958|158.67712230000004|131.7396496|-33.29709668|10.06137448|0.551328235|-33.60884086|-16.50965711|527.6071331999999|-858.5021696|8.492261628|0.873289814|5989.714507|295.8302846|29.94524142|0.0302745689999999|1557.152554|19.96143955|0.0|1.0|1.0|1.0|1.0|1.0|3.13|0.17|-8.09|4.23|84.0|1.16|1.0|0.0|120.88|1.0|-3.55|31.0|5.0|0.0|-3.96|0.0002839999999999|0.1169999999999999|0.000109|0.0446|2.15|0.0|0.0|8.170000000000001e-09|3.36e-06|-0.05615|4706.0|4.2145|-1351.274441|-1351.2369640000002|676.53|294.18|263.46|513.33|-1351.008469|2.3276|0.03747691|-1351.067237|2.9732|123.0|6.9101|6.9101
12aw_a36|1|3.28940051|0.0|2|1.297044239|-0.115864198|2|0.043383838|0.066435701|0.0|-0.006877664|-0.1066959869999999|10.96021804|-0.034663063|1|1|-0.004358975|-0.098027247|-0.250781298|-0.4191703539999999|0.653741315|-0.022464907|0.892249657|0.632625562|-0.114701005|0.373775982|0.023038651|-56.73814908|-73.52224315|14.76755422|54.50894809|188.3390873|-47.12705211|9.4658605|0.749052287|-36.36860892|-26.46800754|452.6513136|-1323.400377|7.545677222999999|0.898338973|6370.06138|160.8550748|35.33532702|0.02161528|1766.7663510000002|13.8551867|1.0|0.0|0.0|1.0|0.0|2.0|4.73|0.14|-7.12|3.55|69.2|2.78|1.0|0.0|123.67|1.0|-3.99|31.0|6.0|1.0|-4.32|0.000102|0.0424|4.81e-05|0.0201|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|-0.05513|5.2313|3.8763|-1431.404673|-1431.373326|666.09|319.85|237.0|507.71|-1431.180191|4.8181|0.03134789|-1431.239759|6.5278|9.0|8.0458|8.0458
14b_a23|0|0.0|0.0|0|1.197963628|-0.071396109|2|0.043538647|0.0519489729999999|0.716540473|0.007671236|-0.0644978|10.31321824|-0.047410593|2|2|0.0075222369999999|-0.073945564|-0.17267308|-0.4557487779999999|0.616699629|-0.00399443|0.857184548|0.5935522360000001|-0.082441268|0.228282196|0.020454632|-41.01458464|-53.44429544|13.26014776|40.76245006|99.66542762|-34.64639496|8.596171261|0.774359705|-26.58857202|-22.74225338|548.6057241000001|-1068.885909|7.833620016|0.821406493|6622.129837|146.2760938|29.36910744|0.01779446|1380.34805|11.53563485|0.0|0.0|1.0|1.0|1.0|1.0|3.42|0.05|-7.67|3.78|105.02|3.4|2.0|1.0|120.24|1.0|-5.58|31.0|5.0|0.0|-5.11|2.66e-06|0.00114|7.73e-06|0.00332|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.07803|3706.0|3706.0|-1729.161608|-1729.139722|673.05|334.55|334.55|525.66|-1728.9300010000002|6.8752|0.02188578|-1728.9893510000002|9.7544|4.0|8.3536|8.3536
3_a20 (SB-525334)|1|3.502142227|-0.08980269|0|1.183765089|-0.053897691|2|0.0526353279999999|0.001821898|1.728260385|0.001924142|-0.175513234|10.95053359|-0.119584218|1|1|0.0033523629999999|-0.169090412|-0.277724429|-0.500412918|0.818922083|0.087932573|0.76423988|0.7835436240000001|-0.0917096759999999|0.246005838|0.0123308269999999|-34.52869143|-51.80299691|6.965173618|43.70154849|70.23182172|-29.26136697|3.934338039|0.784910502|-19.50382741|-16.53287135|494.6267525|-777.0449536|5.943823875|0.8429740729999999|4905.195832|121.495147|21.06338405|0.0117802769999999|989.9790502999998|6.654190521|1.0|1.0|1.0|1.0|1.0|1.0|3.37|0.24|-8.39|5.2|67.35|1.69|1.0|0.0|104.59|1.0|-4.85|26.0|4.0|1.0|-4.73|1.42e-05|0.00489|1.88e-05|0.00647|3.74|0.0|0.0|4.07e-09|1.4e-06|-0.0671399999999999|4.9821|3.1728|-1086.585811|-1086.56485|605.71|390.77|248.86|498.74|-1086.329436|3.7291|0.02096048|-1086.383308|4.8164|162.0|6.7905|6.7905
11a_a31|1|2.856083711|0.0|1|0.610138462|-0.259732443|0|0.044949495|-0.087576474|0.0|-0.022093578|-0.1217573119999999|10.31170041|-0.019865299|2|2|-0.017433557|-0.1068420919999999|-0.1829166189999999|-0.563537536|0.861302755|0.022073976|0.910334509|0.819138461|-0.161027639|0.271818874|0.041435152|-76.64827023|-81.26889906|20.91187076|258.8577775|259.0291941|-41.01552988|10.55399384|0.735254945|-38.68354874|-28.68314085|245.6599349|-975.2267888|5.791411901|0.8241360790000001|4940.657452|133.6139513|39.01114987|0.031626337|1326.379096|15.96146849|0.0|0.0|1.0|0.0|1.0|2.0|3.26|0.13|-4.65|3.93|125.57|0.57|0.0|0.0|83.12|2.0|-4.81|23.0|6.0|0.0|-3.79|1.5399999999999998e-05|0.00506|0.000161|0.0531|2.53|0.0|0.0|2.22e-05|0.00731|-0.05074|3.8042|3.8042|-1441.452616|-1441.411622|529.63|325.92|325.92|407.76|-1441.327731|6.4691|0.04099365|-1441.37897|8.9667|0.19|6.7212|6.7212
12_a15|0|0.0|0.0|0|1.435689014|-0.0455566929999999|2|0.034285714|-0.035728911|0.0|0.001740635|-0.106061273|10.95973444|-0.01062828|0|0|0.0034254209999999|-0.120626133|-0.184255041|-0.380490701|0.8310685940000001|0.049877871|0.769289315|0.7933685340000001|-0.094209248|0.738437971|0.015018226|-39.00359933|-60.15445365|9.58943236|72.18361893|66.16793071|-38.40979933|6.123040777999999|0.746489397|-24.90456371|-20.42981445|572.3516967|-1082.780166|5.448223888999999|0.909927213|5897.820841|161.8714956|27.36785616|0.016453962|1450.496376|10.50617745|1.0|1.0|0.0|1.0|1.0|1.0|3.56|0.12|-9.82|5.32|56.27|2.87|2.0|0.0|119.95|1.0|-6.22|30.0|4.0|0.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|0.0|1.51e-10|5.99e-08|-0.03196|4.4819|3.8538|-1281.087109|-1281.060163|688.91|321.72|276.63|585.26|-1280.810963|4.3338|0.02694613|-1280.871722|6.0547|4.0|8.3979|8.3979
8a_a32|1|3.217128449|0.0|0|0.609420757|-0.056633919|0|0.04008547|-0.0281981579999999|2.059960334|-0.003484915|-0.020716518|10.31100269|-0.128684642|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.591393096|0.788133615|-0.184419911|0.8966299409999999|0.7507116140000001|-0.109412858|0.221908108|0.018321589|-52.34893512|-68.61558335|11.48993376|73.64907732|116.298071|-43.03057598|7.205629442999999|0.7490845290000001|-32.82934751|-22.37464674|510.8273411|-1029.23375|7.420041446|0.923166883|5659.295213|157.3554684|29.86932167|0.017733503|1373.988797|11.12113054|1.0|1.0|1.0|1.0|1.0|2.0|3.48|0.26|-7.65|6.49|140.04|1.37|2.0|0.0|110.69|1.0|-6.82|27.0|4.0|0.0|-4.99|1.5199999999999998e-07|6.03e-05|1.02e-05|0.00406|4.17|0.0|0.0|2.23e-08|8.86e-06|-0.06166|3562.0|3562.0|-1880.767206|-1880.732222|667.29|348.07|348.07|566.07|-1880.536478|4.8933|0.03498398|-1880.595748|7.6703|45.0|7.3468|7.3468
16_a31|1|3.096824452|0.0|1|0.61013894|-0.186617888|0|0.042528736|-0.050076586|0.0|-0.017017891|-0.00795845|10.31170095|0.06214876|2|2|-0.0125582419999999|-0.053194463|-0.09530799|-0.60894688|0.951830892|-0.038841601|0.8948140790000001|0.8944757390000001|-0.150315165|0.29485045|0.0374314139999999|-66.9420327|-70.82239128|17.63615984|130.369865|213.694252|-33.36862997|8.309441139|0.73080436|-31.54036284|-23.60746376|257.4650715|-779.0463041|5.521618837|0.747554032|4387.049328|126.8340354|32.30339751|0.027684692|1066.012118|13.04390063|0.0|1.0|0.0|1.0|1.0|2.0|3.2|0.14|-4.94|3.8|114.29|0.78|0.0|0.0|80.57|2.0|-4.36|21.0|4.0|0.0|-3.6|4.38e-05|0.0131|0.000254|0.0762|2.32|0.0|0.0|1.16e-05|0.00347|-0.0318899999999999|3.6596|3.6596|-1308.242314|-1308.202828|503.18|338.79|338.79|369.73|-1308.113026|3.7419|0.03948619|-1308.161433|5.5943|0.09|7.0458|7.0458
LY364947_a10|1|2.949609552|0.0|0|1.390175303|-0.00390904|2|0.0273958329999999|0.0938628109999999|2.084955541|0.007575|0.010202602|10.9303125|-0.006198347|1|1|0.006909045|0.04209715|0.072909639|-0.204644982|0.706034038|-0.072740964|0.7792035190000001|0.681525895|-0.075303751|0.449473391|0.009678082|-34.01613475|-33.26705198|4.275500834|144.7228349|69.31194102|-14.69643595|1.88879448|0.7234846559999999|-15.02735938|-13.10520229|372.4595738|-432.4716757000001|4.702575386|0.948237326|3903.496845|122.1566022|18.1140017|0.018707677|597.7620559999999|8.264519015|1.0|1.0|0.0|1.0|1.0|1.0|2.46|0.0|-7.2|3.97|54.46|1.74|0.0|0.0|82.56|1.0|-3.54|21.0|3.0|1.0|-3.86|0.00029|0.0789|0.000137|0.0374|2.74|0.0|0.0|6.31e-08|1.7199999999999998e-05|||||||||||||||59.0|7.2291|7.2291
8a_a31|1|3.28085223|0.0|1|0.610138387|-0.158899731|0|0.043817204|-0.1480271209999999|0.0|-0.013230176|-0.135144546|10.31170053|-0.01861065|2|2|-0.009293513|-0.054025775|-0.094359203|-0.520051508|0.938325481|0.0502030679999999|0.895174844|0.883113019|-0.136459435|0.272259026|0.0375544779999999|-60.46233433|-67.46619355|18.56711239|131.2406629|200.6591816|-33.35560699|9.179668678|0.666437359|-29.89286568|-20.61467025|293.7455749|-742.1281291|5.83708559|0.822471411|4538.505909|164.9149565|30.93264504|0.030052065|1113.575221|14.85788369|0.0|1.0|0.0|1.0|1.0|2.0|3.34|0.2|-5.33|4.16|114.29|0.36|0.0|0.0|83.83|2.0|-3.57|22.0|5.0|0.0|-3.11|0.000269|0.0846|0.000773|243.0|1.56|0.0|0.0|4.62e-06|0.00145|-0.02993|3.8097|3.8097|-1347.541429|-1347.507102|538.75|325.45|325.45|396.15|-1347.3959220000002|3.7141|0.03432763|-1347.446223|5.3042|0.79|6.1024|6.1024
14a_a22|0|0.0|0.0|0|1.4229176680000002|-0.052476637|2|0.038167849|0.021482585|1.614660505|0.005288335|-0.057308195|10.9464374|-0.015194063|1|1|0.005757758|-0.097476465|-0.165471815|-0.360663314|0.6819423609999999|-0.09744639|0.794858486|0.655865336|-0.081479363|0.490491034|0.021268761|-42.39063895|-55.51601021|14.49148204|93.21042936|92.61079081|-37.82586486|9.873779458|0.7007904070000001|-28.88288575|-21.35231162|588.739773|-1110.320204|8.052850876|0.8069597009999999|6348.976909|203.8666248|30.46889826|0.021742777|1584.38271|14.81445329|1.0|1.0|1.0|1.0|1.0|1.0|3.42|0.08|-9.21|3.87|85.59|1.73|1.0|0.0|124.05|1.0|-4.65|32.0|5.0|0.0|-4.68|2.25e-05|0.00945|2.1e-05|0.00881|3.18|0.0|0.0|6.1e-10|2.56e-07|-0.06145|5.0653|3.5707|-1368.35698|-1368.321586|695.62|347.23|244.77|534.87|-1368.075682|4.9775|0.03539365|-1368.13858|6603.0|38.0|7.4202|7.4202
13_a15|0|0.0|0.0|1|1.4356889940000002|-0.031457366|3|0.029206349|-0.006938727|0.0|0.001806571|-0.031047852|10.95980212|0.005149745|0|0|0.003766915|-0.173728081|-0.272482143|-0.357554652|0.843715005|0.008210506|0.7784213259999999|0.796300317|-0.098053528|0.708462114|0.016196467|-43.2365883|-61.86632281|10.21906987|142.67217639999998|72.25096855|-39.03420883|6.447664726|0.755283433|-27.279882500000003|-21.33321476|558.6934137000001|-1237.326456|5.21465994|0.931684902|7196.400881999999|154.4025434|28.24531009|0.01672103|1638.227985|10.55004024|1.0|1.0|1.0|0.0|0.0|1.0|4.13|0.07|-8.9|4.33|59.51|2.52|2.0|0.0|138.24|1.0|-6.32|34.0|4.0|0.0|-6.1|4.77e-07|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|0.0|1.27e-09|5.7e-07|-0.03946|3942.0|2.5721|-1450.756042|-1450.727602|674.36|482.03|314.52|549.33|-1450.399387|3.5479|0.02844037|-1450.462642|6.0429|6.0|8.2218|8.2218
3j_a32|1|3.564417045|0.0|0|0.609420782|-0.017889768|0|0.037373737|-0.029763115|2.248764828|-0.000202965|-0.086191775|10.31100276|-0.052622352|3|3|0.001173363|-0.052818794|-0.097980957|-0.528541012|0.812195122|-0.020129489|0.8884057059999999|0.7557114|-0.095013178|0.27811778|0.013773753|-37.33051857|-50.46105839|7.315176208|47.55031019|71.64373163|-26.79963418|3.885056172|0.7487739999999999|-19.82606536|-16.36574867|459.4516326|-605.5327007000001|5.900829539|0.812452828|4866.613493|133.42496409999998|21.85672669|0.015301673|808.6988876|8.126647477|1.0|1.0|1.0|1.0|1.0|1.0|3.27|0.24|-6.69|6.68|110.94|1.94|1.0|0.0|95.74|1.0|-5.92|23.0|3.0|0.0|-4.8|1.21e-06|0.0004089999999999|1.58e-05|0.00533|3.89|0.0|0.0|2.03e-07|6.86e-05|-0.05361|3.4982|3.4982|-1671.507439|-1671.479105|564.55|354.42|354.42|405.19|-1671.351322|3.6238|0.02833407|-1671.402462|5.9266|8.0|8.0969|8.0969
21_a12|0|0.0|0.0|1|0.609915045|-0.058516436|3|0.037992832|-0.213225401|0.0|-0.003879878|-0.01367083|10.31140747|-0.0546514309999999|1|1|-0.001825446|-0.116098308|-0.211367878|-0.522951134|0.923855679|-0.061915124|0.89838263|0.859899236|-0.100098765|0.192026642|0.012230115|-34.60932333|-50.37198585|6.154473157000001|75.46830038|76.35009799|-25.34833425|3.097071518|0.770818357|-17.416202300000002|-18.55810005|426.8727514|-705.2078018999999|5.891343219|0.8993077970000001|4652.242111|115.3294396|24.07584081|0.017360942|914.8819508|8.736422872|1.0|1.0|1.0|0.0|1.0|1.0|4.05|0.12|-6.78|4.01|78.41|1.82|0.0|0.0|98.16|1.0|-3.82|23.0|4.0|0.0|-3.76|0.00015|48.0|0.000173|0.0551|2.53|0.0|0.0|1.67e-07|5.3200000000000006e-05|-0.0546899999999999|4.6851|3.9971|-1327.479547|-1327.451966|539.67|310.18|264.64|397.31|-1327.347724|2327.0|0.02758166|-1327.397348|3.2551|22.0|7.6576|7.6576
12i_a36|1|3.27619957|-4.787087299|2|1.2401347459999998|-0.29543904|2|0.0438779959999999|0.048138468|0.0|-0.011700732|0.128325344|10.96020192|-0.009876543|1|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|-0.608318386|0.647732719|0.141564781|0.87043328|0.624142499|-0.117424873|0.332782117|0.01973953|-54.81607619|-75.66036485|12.71877085|108.3973956|108.9148111|-48.75024044|8.195085212|0.7691298590000001|-35.3196406|-29.42347522|535.4151566|-1588.867662|7.549683919|0.8526986440000001|7707.634338|148.7565508|38.2555363|0.022430221|2065.79896|14.45246358|1.0|0.0|1.0|1.0|0.0|2.0|4.8|0.17|-7.14|3.31|78.43|2.04|2.0|0.0|130.43|1.0|-5.2|34.0|8.0|0.0|-5.07|6.26e-06|0.00291|8.6e-06|4.0|3.86|0.0|0.0|7.24e-08|3.37e-05|-0.05065|5.2297|3.7496|-1645.2030949999998|-1645.171438|666.79|330.66|237.08|504.47|-1644.954647|5.1836|0.03165678|-1645.017702|6.6124|12.0|7.9208|7.9208
9b_a36|1|3.513187594|0.0|2|0.62670079|-0.023369916|2|0.040166667|0.082806042|0.0|0.005050384|-0.077361324|10.33767255|-0.06502499|1|1|0.005458948|-0.053309522|-0.094526372|-0.4060950789999999|0.8421237309999999|-0.034830997|0.842671963|0.7961424690000001|-0.098301686|0.2602997|0.017007854|-46.58565720000001|-61.73294817|10.68084402|67.12293326|97.10089515|-38.76797062|6.707514535|0.78242217|-29.25555061|-22.67740953|530.8939077|-1111.193067|7.549264797|0.828997331|5838.085413000001|136.63774650000002|28.98359786|0.015872498|1420.196295|9.967846072|1.0|0.0|1.0|1.0|0.0|1.0|4.73|0.14|-6.64|3.6|82.47|2.82|1.0|0.0|126.17|1.0|-4.6|29.0|4.0|0.0|-4.43|2.49e-05|0.00992|3.71e-05|0.0148|3.2|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05146|3.8535|3.8535|-1575.7800140000002|-1575.751975|666.01|321.74|321.74|514.45|-1575.557248|6.2846|0.02803905|-1575.616432|8.4288|21.0|7.6778|7.6778
47f_a18|0|0.0|0.0|1|1.251175676|-0.034211867|0|0.031179487|-0.048472184|0.0|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|0|0.00531392|-0.264839041|-0.3927204379999999|-0.4138670829999999|0.765824398|-0.009917608|0.780474694|0.745431271|-0.084851044|0.375218907|0.0138461289999999|-54.18475173|-72.03501774|11.75478965|111.1889928|137.3980967|-61.15474298|9.979328976|0.726550657|-46.00060733|-24.61956302|711.5604361000001|-1944.945479|10.55465562|0.937396993|7870.103594|232.14715330000004|33.88554232|0.016581683|2676.957843|14.07716085|1.0|1.0|0.0|1.0|1.0|2.0|4.87|0.34|-9.22|3.22|88.97|2.79|3.0|2.0|164.47|1.0|-6.11|40.0|4.0|0.0|-5.52|7.76e-07|0.000421|3.01e-06|0.00163|4.52|1.0|1.0|6.04e-10|3.27e-07|-0.04439|3.0964|3.0964|-1743.375413|-1743.346389|908.66|400.42|400.42|874.24|-1741.724929|3.8532|0.02902413|-1741.802171|4.4861|9.0|8.0458|8.0458
12m_a36|1|3.40403699|0.0|2|1.297043522|-0.133854569|2|0.03912037|0.14264424|0.0|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|1|-0.004569485|-0.052743904|-0.090926893|-0.52644768|0.892815402|-0.075712087|0.8792981679999999|0.849217847|-0.121074678|0.4493096629999999|0.022725561|-67.27772044|-81.19927925|15.24099981|42.78660249|193.174369|-54.45666327|10.22144534|0.7471181240000001|-45.120107|-28.57011677|477.48014630000006|-1542.786306|7.312794835|0.8702895190000001|6434.374756|169.596372|38.24042793|0.0222467879999999|2064.983108|14.91990864|0.0|0.0|0.0|1.0|0.0|3.0|4.83|0.13|-6.14|1.92|112.29|1.28|1.0|0.0|131.85|1.0|-4.1|32.0|5.0|0.0|-3.8|7.96e-05|0.0338|0.000159|0.0676|2.11|0.0|0.0|7.19e-07|0.000305|-0.05114|3.8658|3.8658|-1401.654499|-1401.6158890000002|692.4|320.72|320.72|505.51|-1401.385923|6.5789|0.03861003|-1401.446557|9.1003|0.03|7.5229|7.5229
12at_a36|1|3.4361495580000003|0.0|2|1.297042863|-0.073048351|2|0.039952719|0.054794728|0.0|-0.001148437|-0.076129505|10.95446888|-0.037590959|1|1|0.000906224|-0.136151085|-0.227404687|-0.48127276|0.817851296|-0.08859337|0.890810337|0.7767870459999999|-0.110637955|0.301423347|0.029516069|-58.66704838|-76.61315774|20.43891035|95.16663336|171.8311073|-53.05210062|14.1532755|0.6744421970000001|-40.6250081|-25.99374995|520.6361161|-1455.649997|8.837213274|0.974034457|6537.399158|225.4381077|38.54110857|0.027424543|2158.30208|18.99059683|1.0|0.0|0.0|1.0|0.0|2.0|4.9|0.17|-6.62|2.7|95.5|1.89|1.0|0.0|135.03|1.0|-4.18|33.0|6.0|0.0|-4.08|6.579999999999999e-05|0.0289|8.36e-05|0.0367|2.53|0.0|0.0|2.42e-07|0.000106|-0.05703|4.7133|3.8408|-1460.833958|-1460.797444|733.29|322.81|263.05|589.75|-1460.549244|6.4676|0.03651452|-1460.61293|8.9532|78.0|7.1079|7.1079
10_a1|1|3.261363142|0.0|0|1.435871163|-0.23385288|1|0.037578348|0.049971022|0.0|-0.012672753|-0.020225596|10.94957578|0.010430299|1|1|-0.0106277489999999|-0.019835038|-0.042643966|-0.623957903|0.674381582|-0.0369911079999999|0.783467165|0.658433571|-0.10949971|0.126889306|0.014751098|-65.97424138|-61.93104798|8.34295348|212.8090837|186.6625065|-35.02707638|4.718623023|0.8340962559999999|-37.31383317|-25.67872721|378.9193385|-1052.827816|7.376231317999999|0.850732895|5192.858899|93.83214542|30.78628757|0.015427326|1262.237791|8.725415617000001|1.0|1.0|0.0|1.0|0.0|2.0|3.0|0.0|-8.02|4.86|78.87|2.78|2.0|0.0|99.61|1.0|-4.98|27.0|5.0|0.0|-4.73|1.04e-05|0.00372|1.87e-05|0.00673|3.64|0.0|0.0|9.53e-09|3.42e-06|-0.06802|3.4067|3.4067|-1223.159954|-1223.125689|585.51|363.94|363.94|464.77|-1222.969096|5.3861|0.03426532|-1223.022387|7807.0|1.5|5.8239|5.8239
1j_a5|1|2.9426852410000004|0.0|0|1.427567371|-0.010620031|2|0.025987654|-0.115553003|0.0|0.00683534|-0.07622096|10.9487794|-0.032333695|1|1|0.006957291|-0.010807075|-0.0178558139999999|-0.2470489089999999|0.74740095|-0.084090414|0.848473695|0.717355058|-0.074505844|0.35883584|0.019690225|-39.64241895|-40.01980349|10.57633738|73.73338699|82.09385267|-21.49609451|5.680936139|0.616489567|-21.29338752|-14.64139152|455.0425806|-600.2970524|7.328149934|0.883543443|4618.562904|205.997426|23.74961767|0.026739895|973.7343247|14.36297201|1.0|1.0|1.0|1.0|1.0|1.0|2.76|0.05|-8.14|4.5|63.69|1.57|0.0|0.0|96.98|1.0|-4.03|25.0|4.0|1.0|-4.2|9.27e-05|0.0304|6.29e-05|0.0206|3.03|0.0|0.0|7.190000000000001e-09|2.36e-06|-0.03832|4.4331|4.1205|-1065.849941|-1065.817476|572.47|300.89|279.68|445.81|-1065.671975|2.2503|0.03246499|-1065.723417|3.0364|24.0|7.6198|7.6198
13j_a6|1|3.409065702|0.0|1|1.430640326|-0.154502515|1|0.041728395|0.07522656|0.0|-0.011017781|-0.0951246069999999|10.95129557|-0.047513534|1|1|-0.007703306|-0.045418125|-0.073507141|-0.562698347|0.8744720490000001|-0.063948098|0.8353837409999999|0.830577798|-0.129511589|0.205764388|0.03111288|-80.33128667|-86.54032868|20.78979124|180.6709018|251.937353|-57.82670518|13.89184843|0.7841668409999999|-53.67779048|-31.02389141|416.2679342|-1644.266245|8.741405506|0.765539515|6276.316063|144.22085800000002|39.56287079|0.0199201689999999|2096.832152|13.31076198|1.0|1.0|1.0|1.0|1.0|3.0|3.56|0.12|-8.5|4.16|115.15|1.18|1.0|0.0|120.17|1.0|-5.03|32.0|5.0|0.0|-4.48|9.32e-06|0.00398|3.28e-05|14.0|2.95|0.0|0.0|3.18e-09|1.36e-06|-0.0488899999999999|3.6504|3.5599|-1426.5532050000002|-1426.520775|712.52|348.28|339.64|555.0|-1426.272674|8.3187|0.03242949|-1426.335207|10.9731|262.0|6.5817|6.5817
