molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC1pe|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|RPSA|WNSA5|FNSA1|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
12al_a36|1|0|0|3.469383582|0.0|7.412764017000001|2|2|1.297043737|0.0|5.351858133|0.1030147719999999|0.0|-0.4908576189999999|0.00127667|10.96020817|0.003077071|0.172830414|-0.404703593|1|0.8913597320000001|0.8344566859999999|0.125005134|-0.055405405|0.84179881|0|-0.077842923|-0.105915949|0.026927826|-51.22331485|-69.69632923|114.2305891|0.198820783|-45.86257662|0.671084645|86.77628559|-23.23210974|0.456856406|2843.740855|2244.88081|-15.28752554|0.841133748|6049.668466|216.4375922|-825.5263792000001|-225.1591357|679.7230552999999|17.07995636|1.0|0.0|0.0|1.0|2.0|4.81|0.0|0.17|17.0|-6.69|1.72|0.0|130.24|0.0|1.0|5.0|-6.93|0.0|0.0|0.0|-4.07|0.000113|0.0464|8.499999999999999e-05|35.0|2.65|2.03e-07|8.340000000000001e-05|-0.04998|3.5511|-1347.445127|702.95|1181.84|349.14|319.71|554.23|0.6945399999999999|0.70417|0.0095|0.03469224|-1347.257936|48.0|7.3188|7.3188
18b_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604987149|0.0|5.351858133|-0.039831247|0.0|-0.375139476|0.003099827|10.31163838|0.0036417359999999|-0.072825879|-0.45633339|1|0.80330079|0.822401103|0.022695194|-0.089945913|0.760234689|0|-0.078751666|-0.09536285|0.019880184|-52.09100293|-63.07862164|77.65678625|0.130659636|-41.72392601|0.759715688|75.30642440000001|-23.96987622|0.424912258|2915.383182|3057.267112|-15.85509189|0.7388650920000001|6387.715069|158.9382363|-792.7545943|-343.5825913|666.0036144999999|12.22780277|1.0|0.0|1.0|1.0|1.0|4.78|0.0|0.13|17.0|-6.7|2.17|0.0|131.99|0.0|1.0|5.0|-6.33|0.0|0.0|0.0|-4.8|3.23e-06|0.00137|1.57e-05|0.0066599999999999|3.59|2e-07|8.47e-05|-0.06142|3.5256|-1667.995173|697.37|1178.08|351.66|351.66|563.55|0.67715|0.67715|0.3576|0.03910602|-1667.849173|25.0|7.6003|7.6003
12ag_a36|1|0|0|3.408828027|0.0|7.412764017000001|2|2|1.297044434|0.0|5.351858133|0.063109409|0.0|-0.436614203|-0.002526241|10.96052849|-0.000673716|0.135431487|-0.445549431|1|0.724208473|0.835013502|0.124298337|-0.0861053359999999|0.698414933|0|-0.082492792|-0.1081585809999999|0.020136392|-52.02834065|-68.21579593|85.84609192|0.253169906|-43.02381535|0.758897371|80.40643223|-24.55768654|0.481286668|2773.9654530000003|2305.164626|-15.48857353|0.927847116|5906.879919|152.06382680000002|-774.4286762999999|-326.5740008|595.8790650000001|12.1906363|1.0|0.0|0.0|1.0|2.0|4.72|0.0|0.14|17.0|-6.86|2.4|0.0|123.71|0.0|1.0|5.0|-6.76|0.0|1.0|0.0|-4.16|0.000129|0.0515|6.96e-05|0.0278|2.78|1.4e-07|5.58e-05|-0.05486|3.7117|-1332.151245|658.68|1112.68|334.04|318.79|507.72|0.69204|0.7024699999999999|0.0191|0.03415856|-1332.003616|17.0|7.7696|7.7696
19_a4|0|0|0|0.0|0.0|7.535296702|1|1|0.29641517|1.943606348|5.4161004020000005|-0.052325802|0.0|-0.105763614|0.006243904|10.30966825|0.009687676|-0.086166959|-0.245630631|1|0.55269662|0.774746438|0.152550043|-0.190513834|0.514505012|0|-0.070677568|-0.0759826109999999|0.013022539|-38.9063534|-41.82665583|15.411502800000004|0.1792349369999999|-23.02459887|0.764880253|49.73882261|-15.93396412|0.460486754|2558.336814|1697.595595|-8.771275759|0.85352261|5232.561157|129.4279389|-368.3935819|-291.6208078|450.6848883|7.912166787999999|1.0|0.0|1.0|0.0|0.0|3.46|2.52|0.16|17.0|-6.09|2.16|0.0|98.19|0.0|1.0|4.0|-6.58|0.0|1.0|1.0|-3.97|0.000156|0.0547|0.000106|0.0373|2.62|8.070000000000001e-07|0.0002839999999999|-0.05294|4.1858|-1446.909868|583.39|983.4|296.2|296.2|500.34|0.67535|0.67535|0.3806|0.02985188|-1446.813896|19.5|4.71|4.71
3a_a32|1|1|1|3.226454082|0.0|7.678326357|0|0|0.6094208210000001|0.0|5.6869753560000005|-0.014365682|2.211368234|-0.250406908|-0.002794182|10.31100283|-0.001223394|-0.028290955|-0.491457345|0|0.84134255|0.844272053|-0.045516432|0.215012723|0.7757299320000001|1|-0.080607266|-0.0970820759999999|0.0224684379999999|-37.30101542|-44.92473442|87.55216606|0.182929032|-20.78892268|0.6723099029999999|55.87310101|-14.97491147|0.461044711|2028.93875|812.930125|-6.929640892|0.855441483|4249.04624|151.63860559999998|-207.8892268|-159.4728294|278.73805810000005|10.9483666|0.0|1.0|1.0|1.0|1.0|2.96|2.21|0.07|19.0|-6.12|1.19|0.0|83.28|0.0|1.0|3.0|-5.77|0.0|0.0|1.0|-4.35|4.83e-06|0.00144|4.51e-05|0.0134|3.31|7.66e-07|0.0002279999999999|-0.0558|3.6308|-1554.768725|492.91|801.12|341.48|341.48|355.48|0.70229|0.70229|0.2719|0.02744024|-1554.748543|3.0|8.5686|8.5686
21b_a23|0|1|1|0.0|0.0|7.525639975|0|0|1.197963051|3.351726269|5.4161004020000005|0.057405955|0.745297595|-0.326506055|0.01055698|10.31321725|0.009872313|0.107996329|-0.481470603|2|0.7038407329999999|0.7717839409999999|0.131951284|-0.078097375|0.668547062|1|-0.0596425779999999|-0.083105261|0.014481931|-41.81114831|-58.25915868|41.6766724|0.0692712809999999|-40.84133198|0.812334718|67.68046598|-23.98906534|0.458461834|3074.083057|2531.041828|-16.81701905|0.846591917|6919.229053|131.5587155|-857.6679716|-437.9110924|712.6737861|9.421307298|0.0|0.0|1.0|1.0|1.0|3.59|3.42|0.08|26.0|-7.84|2.6|1.0|129.97|0.0|1.0|5.0|-6.42|0.0|0.0|0.0|-5.22|8.02e-07|0.000361|6.06e-06|0.00273|3.7|1.43e-08|6.45e-06|-0.08401|3.6237|-1761.4722969999998|735.65|1247.38|342.15|309.79|611.6|0.57848|0.70139|0.2333|0.02657688|-1761.294175|85.0|7.0691|7.0691
14p_a23|0|1|1|0.0|0.0|7.423568444|0|0|1.197963748|3.3252287430000003|5.351858133|0.041987653|0.733042138|-0.310730878|0.009895793|10.31321773|0.009266617|0.080581604|-0.4510651779999999|2|0.708395022|0.799506006|0.099883916|-0.090287278|0.669357479|1|-0.063033628|-0.080784473|0.0221104079999999|-42.52653933|-54.50240143|40.58186569|0.076544251|-36.77082544|0.751638299|67.36602512|-22.70933393|0.464933687|3010.721939|2170.5738260000003|-15.32117727|0.868927227|6696.264498|167.5607773|-735.4165088|-339.5427625|646.2584547|12.86362369|0.0|0.0|1.0|1.0|1.0|3.48|3.28|0.04|26.0|-7.47|2.39|1.0|125.0|0.0|1.0|5.0|-6.62|0.0|0.0|0.0|-4.9|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.3|3.39e-08|1.4800000000000002e-05|-0.09046|3.5752|-1722.152257|699.61|1191.08|346.79|346.79|573.24|0.6816|0.6816|0.3802|0.02935511|-1721.994023|3.0|8.5302|8.5302
10_a3|0|0|0|0.0|0.0|6.823286122000001|0|0|0.605017375|0.0|4.727387819|0.017396832|1.684975382|-0.381954986|-0.008037672|10.31162304|-0.005959152|0.033279122|-0.616256033|3|0.8947911009999999|0.743072638|-0.140523767|0.078405316|0.834020779|1|-0.1007256719999999|-0.0989320009999999|0.014615264|-46.64544572|-45.8148076|248.0820067|0.252593682|-21.21655855|0.7066293240000001|56.68388955|-16.65993003|0.41220272|2098.79955|1361.86525|-7.715112198|0.701266803|4600.496436|135.8581743|-254.5987025|-191.3775649|311.6695405|10.86908195|0.0|1.0|0.0|1.0|1.0|3.02|1.78|0.0|21.0|-6.51|1.2|0.0|88.28|0.0|1.0|4.0|-6.44|0.0|0.0|1.0|-3.84|5.07e-05|0.0155|0.000145|0.0443|2.43|3.06e-07|9.35e-05|-0.06238|3.4217|-1288.150029|498.67|830.63|362.35|230.67|323.26|0.41894|0.68995|0.0463|0.04080931|-1288.097561|7943.0|5.1|5.1
galu_a46|0|0|0|0.0|0.0|7.535296702|1|1|1.343828866|2.082220175|5.4161004020000005|-0.090581301|1.721297609|-0.327651527|0.002865697|10.92740177|0.003107816|-0.150645957|-0.4671565689999999|2|0.702976795|0.81708619|0.044184467|-0.173285585|0.6848692759999999|1|-0.0910072869999999|-0.089050651|0.01235603|-50.93538037|-49.84028137|261.2602893|0.236203592|-27.89483984|0.7832175929999999|57.65745491|-18.02733582|0.468241745|2501.785113|1755.2047|-10.08962292|0.880553787|5641.451892|121.3297832|-474.2122773|-317.0250717|542.7276591|7.817173532999999|0.0|1.0|1.0|1.0|1.0|3.27|2.75|0.18|21.0|-7.13|1.84|0.0|108.18|0.0|1.0|4.0|-6.86|0.0|0.0|1.0|-3.99|0.0001409999999999|52.0|0.000102|0.0375|2.39|7.45e-08|2.75e-05||||||||||||||51.0|7.2924|7.2924
11g_a5|1|0|0|2.9590700880000003|0.0|7.139660336|0|0|1.388236041|1.984996534|5.209486153|-0.083337229|0.0|-0.252634073|0.00599982|10.94877951|0.006964153|-0.14133011|-0.267507083|2|0.777565622|0.814159231|-0.075382189|-0.01453517|0.73551511|0|-0.067247149|-0.076326887|0.023215707|-44.19305139|-50.16001519|68.77977167|0.1620562619999999|-32.96383785|0.543581314|71.21847290000001|-16.72000506|0.485790997|2823.738452|935.4227938|-10.98794595|0.944734523|5817.569415|299.94631180000005|-560.3852433999999|-57.28097817|648.1198739|21.05845771|1.0|1.0|1.0|1.0|1.0|3.17|2.34|0.08|28.0|-9.04|1.06|0.0|118.35|0.0|1.0|5.0|-6.84|0.0|0.0|0.0|-4.31|7.65e-05|0.0312|4.88e-05|0.0199|2.75|9.229999999999999e-10|3.770000000000001e-07|-0.04322|4.2083|-1330.144218|693.48|1180.25|294.62|274.87|542.13|0.56924|0.63081|0.2403|0.04557484|-1329.988893|0.03|7.5229|7.5229
14s_a23|0|1|1|0.0|0.0|7.423568444|0|0|1.197958333|3.336763335|5.351858133|0.049317519|0.740898446|-0.298573309|0.010682694|10.31321812|0.009263715|0.0909774219999999|-0.457212212|2|0.722187957|0.7837821840000001|0.096014944|-0.1050445769999999|0.659570836|1|-0.055037441|-0.080500435|0.019970955|-35.30692476|-51.64162341|30.34480575|0.07236376|-33.12848261|0.7748161659999999|62.75905983|-21.9751589|0.470919749|2954.0751370000003|2316.634024|-14.09722664|0.890072438|6938.271179|144.457092|-662.5696522999999|-352.5931977|633.3278634|11.11743642|0.0|0.0|1.0|0.0|1.0|3.45|3.66|0.05|26.0|-7.99|3.51|1.0|125.29|0.0|1.0|4.0|-6.03|0.0|0.0|0.0|-5.55|7.49e-07|0.000334|2.83e-06|0.00126|4.21|1.02e-08|4.55e-06|-0.07783|3.6828|-2089.500101|668.66|1164.32|336.66|336.66|528.82|0.60323|0.60323|0.3669|0.02112956|-2089.352478|3.0|8.5482|8.5482
12an_a36|1|0|0|3.489959714|0.0|7.412764017000001|2|2|0.6294007110000001|0.0|5.351858133|0.0966393909999999|0.0|-0.407702102|0.00285431|10.33556631|0.003710345|0.170355752|-0.434819796|1|0.906423012|0.8344566859999999|-0.009636347|-0.055405405|0.855081905|0|-0.073519599|-0.105145528|0.0173118669999999|-49.67568778|-71.0446809|82.43567331|0.163559846|-48.0034364|0.783512615|81.70091433|-24.99720254|0.44576647|2881.978785|2399.367452|-16.89009799|0.8042935809999999|6162.848939|146.2760938|-912.0652916|-383.1273396|725.9470896|10.65623343|1.0|0.0|1.0|1.0|2.0|4.85|0.0|0.17|17.0|-7.05|2.51|0.0|135.47|0.0|1.0|4.0|-6.64|0.0|0.0|0.0|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|3.19|8.95e-08|3.83e-05|-0.05561|3.7872|-1670.417726|718.98|1215.98|327.38|239.49|571.76|0.44822|0.69094|0.0644|0.0345115999999999|-1670.244686|0.04|7.3979|7.3979
9h_a40|0|0|0|0.0|0.0|7.515889085|0|0|0.604992856|1.7679629630000002|5.4161004020000005|0.157606277|0.814591837|-0.343593366|0.003782277|10.31197223|0.003099029|0.270048551|-0.503000695|0|0.778613709|0.740778143|-0.160855189|-0.299768519|0.7528137909999999|1|-0.09201708|-0.095803029|0.012390387|-46.04148264|-47.93581245|132.6583116|0.135689851|-23.98506758|0.863884935|53.60044379|-20.54391962|0.482124665|2073.354193|418.2915223|-10.27931468|0.930966649|4322.734135|68.10626265|-359.7760137|-364.1454816|336.23227030000004|5.664631335|1.0|1.0|1.0|0.0|0.0|3.3|3.55|0.11|20.0|-6.51|3.22|0.0|93.19|0.0|1.0|3.0|-5.06|0.0|1.0|1.0|-5.12|2.23e-06|0.000716|7.6e-06|0.00244|4.51|3.09e-07|9.93e-05|-0.05991|3.3675|-1293.151333|526.38|868.84|368.18|292.61|410.18|0.64952|0.69809|0.2721|0.02291279|-1293.083512|3.98|5.4001|5.4001
8_a1 (SB-202620)|1|0|0|3.296085365|0.0|6.86171134|0|0|1.4323973840000002|0.0|4.727387819|-0.0443137679999999|0.0|-0.606562911|-0.012672753|10.94957568|-0.0106277489999999|-0.095271547|-0.612004804|1|0.674381582|0.743088715|-0.042789124|0.063001656|0.658433571|0|-0.117682533|-0.105271458|0.015526845|-66.76765693|-59.72618401|208.2071465|0.351032497|-33.88588996|0.7742395870000001|70.8721358|-23.30777912|0.4564697679999999|2431.842132|1736.664204|-13.22376193|0.839824062|5170.286136|128.0860757|-542.1742393|-311.18185800000003|433.2550452|11.1459518|1.0|1.0|0.0|1.0|2.0|2.74|2.21|0.0|23.0|-8.02|2.78|0.0|99.61|0.0|1.0|5.0|-5.94|0.0|0.0|1.0|-4.7|1.14e-05|0.0041|1.98e-05|0.00713|3.6|9.53e-09|3.42e-06|-0.0736899999999999|3.4052|-1223.117248|586.27|977.87|364.11|364.11|460.4|0.7026600000000001|0.7026600000000001|0.5339|0.16177304|-1223.014114|0.4|6.3979|6.3979
7_a1|0|0|0|0.0|0.0|7.860570786|2|2|1.348826331|2.307091837|5.777652323|-0.048878707|0.0|-0.421687222|0.0021597079999999|10.9513015|0.004950534|-0.077833285|-0.441054548|1|0.7795049279999999|0.801577133|-0.048198584|-0.042175602|0.729621031|0|-0.083362936|-0.098295453|0.035937867|-40.16416679|-47.35863598|111.9204437|0.289040847|-22.81733634|0.603382856|61.72628137|-14.95535873|0.452829665|2150.215999|1466.924404|-7.205474633|0.827584457|4519.238270000001|191.0896839|-273.8080361|-99.61948195|351.4191817|14.36764539|0.0|1.0|0.0|1.0|0.0|3.09|2.83|0.22|17.0|-5.64|1.6|0.0|85.88|0.0|2.0|4.0|-6.4|0.0|1.0|1.0|-3.71|0.000696|213.0|0.000195|0.0595|2.48|2.29e-06|0.000698|-0.02433|4.0504|-1009.48087|515.2|864.85|306.1|306.1|365.53|0.69902|0.69902|0.2961|0.02860499|-1009.398029|0.46|6.3372|6.3372
5_a15|0|0|0|0.0|0.0|0.0|0|0|1.419941043|0.0|0.0|0.0729170329999999|0.0|-0.54157893|0.000420839|10.95880662|0.003194793|0.1093187759999999|-0.340979744|2|0.8384601770000001|0.704479781|0.092692253|0.020920163|0.7950674740000001|0|-0.06128567|-0.0989946469999999|0.032616864|-45.57134103|-73.61131563|119.95308020000002|0.125945852|-54.73655332|0.5089899720000001|100.6631306|-20.30656983|0.486150431|2940.77098|2179.757502|-15.09973885|0.946094849|6656.720346|365.1095806|-875.7848531999999|-13.36968593|779.0599798999999|27.05181494|1.0|1.0|1.0|1.0|1.0|3.79|3.68|0.15|24.0|-9.65|2.0|0.0|127.97|0.0|1.0|6.0|-5.55|1.0|0.0|1.0|-5.66|6.86e-07|0.000304|2.18e-06|0.000967|4.86|2.25e-10|9.970000000000001e-08|-0.03714|3.6257|-1470.779775|737.16|1272.84|341.96|286.35|629.67|0.62664|0.70244|0.0199|0.03640044|-1470.55517|13.0|7.8861|7.8861
4a_a46|0|0|0|0.0|0.210988875|7.825245291|1|1|1.13463711|2.180332577|5.587248657999999|-0.137420119|0.0|-0.051075084|0.012632881|10.96352058|0.0120924389999999|-0.216904465|-0.143806973|2|0.679741138|0.764741337|-0.215877982|-0.06611606|0.683616517|0|-0.05488948|-0.067863141|0.00935578|-28.50561609|-35.24319509|6.579492736000001|0.076041983|-18.30276019|0.742626378|41.15334508|-11.49234623|0.4289963579999999|2042.529911|1427.844961|-5.968291366|0.751302315|4481.754309|133.66119809999998|-274.5414028|-252.0050978|480.9500663|5.910149982|1.0|1.0|0.0|1.0|0.0|3.76|2.8|0.35|17.0|-6.82|2.35|0.0|96.74|0.0|1.0|3.0|-5.87|0.0|1.0|1.0|-4.31|0.000117|0.0372|4.89e-05|0.0156|3.34|1.53e-07|4.86e-05|-0.02921|4.5454|-994.2146342|560.87|967.0|272.77|272.77|467.4|0.6893600000000001|0.6893600000000001|0.1694|0.022810825|-994.079365|181.0|6.7423|6.7423
12ah_a36|1|0|0|3.456839001|0.0|7.412764017000001|2|2|1.297013411|0.0|5.351858133|0.078459408|0.0|-0.41302559|0.0005016269999999|10.95983779|0.0010871589999999|0.133939811|-0.444563583|1|0.8941919290000001|0.835013502|0.011674455|-0.0861053359999999|0.8065052890000001|0|-0.0758457179999999|-0.1059368909999999|0.0184777819999999|-49.0084977|-68.45222166|82.70705743|0.171594725|-44.23111357|0.768906425|80.02464883|-24.6427998|0.468162246|2786.56479|2334.380591|-15.92320089|0.8802726820000001|6015.129321|149.3235124|-796.1600443|-347.5133554|629.5017194000001|11.57242717|1.0|0.0|0.0|1.0|2.0|4.73|0.0|0.14|17.0|-7.18|2.51|0.0|128.76|0.0|1.0|4.0|-6.49|0.0|1.0|1.0|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|3.31|6.65e-08|2.77e-05|-0.05637|3.7792|-1692.512868|682.21|1148.39|328.07|237.25|532.36|0.40051|0.6970000000000001|0.0485|0.03300341|-1692.369929|11.0|7.9586|7.9586
14_a15|0|0|0|0.0|0.0|0.0|0|0|1.43568901|0.0|0.0|-0.033982971|0.0|-0.374014235|0.001740635|10.9597359|0.0034254209999999|-0.051908601|-0.3848940629999999|2|0.8310685940000001|0.719993769|-0.021648026|-0.028227917|0.7933685340000001|0|-0.063809873|-0.0917424269999999|0.014672137|-40.89540491|-58.79722871|92.51564418|0.112910954|-37.68282812|0.770309725|68.59458198|-21.0782518|0.406717767|2612.691478|2731.841165|-13.50893838|0.685538423|5861.387612|147.2072638|-715.9737342999999|-346.4801021|673.7288405|9.797353271|1.0|1.0|0.0|1.0|1.0|3.56|3.72|0.12|24.0|-9.82|2.87|0.0|119.95|0.0|1.0|4.0|-4.97|1.0|0.0|1.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|1.51e-10|5.99e-08|-0.0338199999999999|3.6209|-1281.0669369999998|689.8|1177.14|342.41|278.5|584.18|0.65079|0.7055899999999999|0.0054|0.03885834|-1280.87015|0.03|7.5229|7.5229
9r_a24|1|0|0|2.950959457|0.0|6.605297921|0|0|1.353642494|0.0|4.59511985|-0.17821765|0.0|-0.264490176|0.007861194|10.96129392|0.008722018|-0.29065818|-0.3018627239999999|3|0.786430472|0.7958149290000001|-0.120617935|-0.083458647|0.7526889940000001|0|-0.0618978309999999|-0.082022572|0.015557618|-41.49802275|-54.99020696|71.31566881|0.158284162|-36.86695997|0.6152148279999999|70.79264457|-17.31173182|0.473403843|2644.462265|958.7578093|-11.60626518|0.898988412|5501.824326|257.9706516|-626.7383196000001|-154.486433|670.2247423|15.80243761|1.0|1.0|1.0|1.0|1.0|3.53|3.04|0.22|23.0|-8.66|1.02|0.0|116.9|0.0|1.0|6.0|-6.83|0.0|0.0|0.0|-4.06|9.58e-05|0.0383|8.77e-05|0.0351|2.69|2.21e-09|8.84e-07|-0.04313|4.2877|-1294.451958|713.25|1199.71|289.16|277.23|616.11|0.3398|0.6204|0.0029|0.03426339|-1294.263358|11.0|7.9586|7.9586
12q_a36|1|0|0|3.453150038|0.0|7.412764017000001|2|2|1.29701394|0.0|5.351858133|0.068040097|0.0|-0.410984299|0.0005016269999999|10.9598352|0.0010871589999999|0.1161527719999999|-0.441747876|1|0.8941919290000001|0.828371596|-0.017640538|-0.074349074|0.8065052890000001|0|-0.07607684|-0.1060430969999999|0.018562763|-49.18227989|-68.5549152|82.68142965|0.17088073|-44.31949385|0.768692389|80.15866795|-24.67976947|0.486620426|2786.514757|2380.245597|-15.95501778|0.947876484|6040.52496|149.536123|-797.7508892000001|-347.4093916|629.5017194000001|11.60375275|1.0|0.0|0.0|1.0|2.0|4.74|0.0|0.14|17.0|-7.18|2.51|0.0|128.76|0.0|1.0|4.0|-6.49|0.0|1.0|1.0|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|3.31|6.65e-08|2.77e-05|-0.05602|3.8653|-1692.5102989999998|683.51|1148.35|320.77|236.72|531.58|0.39919|0.6863199999999999|0.3419|0.03415678|-1692.370918|6.0|8.2218|8.2218
13c_a6|1|0|0|3.441255118|0.0|7.412764017000001|1|1|1.424213869|0.0|5.351858133|0.049627353|0.0|-0.605286688|-0.003346018|10.95129637|-0.000899678|0.081059709|-0.490486317|1|0.845481322|0.780680481|0.085414885|-0.167542194|0.7995080809999999|0|-0.093635525|-0.111231609|0.030547186|-63.73961873|-75.71763296|157.60887419999997|0.213190168|-51.54254258|0.772032541|88.21184769|-27.1440571|0.466844407|2880.850692|3135.546462|-18.47751526|0.875625075|6204.855629|155.1821156|-979.308309|-370.3562372|692.8471883999999|12.49421473|1.0|1.0|1.0|1.0|2.0|3.61|2.53|0.16|23.0|-9.4|1.5|0.0|121.6|0.0|1.0|5.0|-5.88|0.0|0.0|1.0|-5.27|1.11e-06|0.000471|5.42e-06|0.00229|4.23|3.96e-10|1.68e-07|-0.05015|3.6519|-1389.371325|719.8|1217.77|339.5|206.92|596.15|0.48478|0.7008800000000001|0.28|0.0276450999999999|-1389.184603|73.0|7.1367|7.1367
12af_a36|1|0|0|3.448611715|0.0|7.412764017000001|2|2|1.29704271|0.0|5.351858133|0.091263447|0.0|-0.6038322939999999|-0.00233752|10.96037047|-0.000472698|0.154914099|-0.505160213|1|0.859938421|0.813346624|-0.062279009|0.002492952|0.817582774|0|-0.082549457|-0.1054605669999999|0.021921402|-57.32748365|-73.23838519|89.56100543|0.244724481|-50.86129548|0.6702409189999999|91.25505794|-24.41279506|0.448767097|3013.98446|3082.869129|-16.95376516|0.8141152220000001|6499.41155|229.0052411|-966.3646141|-236.4517911|757.7532208|18.01667275|0.0|0.0|0.0|1.0|3.0|4.98|0.0|0.17|17.0|-6.93|1.49|0.0|138.06|0.0|1.0|5.0|-7.66|0.0|0.0|0.0|-3.64|0.000292|128.0|0.000227|0.0997|1.85|1.1800000000000001e-07|5.18e-05|-0.05882|3.2299|-1440.954069|737.4|1246.55|383.86|236.83|589.48|0.50179|0.70508|0.0035|0.02886569|-1440.740243|15.0|7.8239|7.8239
21c _a23|0|1|1|0.0|0.0|7.525639975|0|0|1.197962776|3.311482916|5.4161004020000005|0.0645437059999999|0.731360766|-0.576752175|0.003456487|10.3132171|0.0035741379999999|0.118226959|-0.596546056|2|0.7641222459999999|0.782543953|0.149511954|-0.060079444|0.7301130229999999|1|-0.08365474|-0.098699133|0.014036138|-59.46209153|-70.15570019|323.3651097|0.209403563|-49.86692499|0.834557275|79.71722579|-28.58195193|0.468609427|3161.1237530000003|2628.628799|-20.31615463|0.881854988|7227.157398|117.597286|-1097.07235|-475.6090385|762.0576580000001|9.5615256|0.0|0.0|1.0|1.0|2.0|3.68|3.11|0.08|26.0|-7.33|2.49|1.0|133.35|1.0|1.0|5.0|-7.13|1.0|0.0|0.0|-4.72|2.35e-06|0.0011|1.92e-05|9.0|2.86|4.69e-08|2.2e-05|-0.07892|3.6649|-1837.932192|747.88|1275.12|338.3|338.3|587.02|0.5885699999999999|0.5885699999999999|0.3329999999999999|0.03257532|-1837.736174|67.0|7.1752|7.1752
10_a47|0|0|0|0.0|0.0|0.0|0|0|1.381868067|0.0|0.0|-0.169242585|1.329777427|-0.384667159|-0.008120645|10.93671036|-0.0065562469999999|-0.349569106|-0.45272733|2|0.7027461220000001|0.754096463|-0.138304661|0.011239977|0.6913602740000001|1|-0.076311525|-0.0936757959999999|0.00951788|-40.80144983|-50.08559665|103.41137940000002|0.158929034|-26.77924406|0.801882632|57.59863288|-18.9212254|0.411647394|2355.515804|1567.859561|-10.11660331|0.699661037|5482.319019|105.9273263|-455.247149|-322.8149102|498.0016816|7.51303623|1.0|1.0|0.0|1.0|2.0|3.02|2.97|0.09|22.0|-8.85|3.21|0.0|106.43|0.0|1.0|4.0|-5.08|1.0|0.0|1.0|-5.5|1.77e-06|0.000638|3.18e-06|0.00114|4.8|1.4199999999999999e-09|5.110000000000001e-07|-0.0486399999999999|3.7236|-1188.3744|579.86|997.16|332.97|214.9|426.55|0.53909|0.69212|0.2175|0.03158831|-1188.244739|13.0|7.9|7.9
12y_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984019|0.0|5.351858133|-0.089502772|0.0|-0.353814891|0.00604028|10.31162818|0.006346396|-0.153680104|-0.4579359229999999|1|0.842068099|0.768409873|-0.05346283|-0.095969764|0.803183654|0|-0.070903795|-0.091248521|0.0149823289999999|-47.598277|-61.25585229|85.17057711|0.151081489|-41.1215369|0.820108145|69.55490151|-23.38859815|0.445723724|2847.362782|2411.415644|-15.70095045|0.804154433|6301.067405|120.7628216|-863.552275|-429.782246|754.3941655|8.299049218|1.0|0.0|1.0|1.0|1.0|4.86|0.0|0.21|17.0|-7.38|3.25|0.0|137.21|0.0|1.0|4.0|-5.64|0.0|0.0|0.0|-5.46|9.14e-07|0.00039|3.48e-06|0.00148|4.6|4.12e-08|1.76e-05|-0.05065|3.4718|-1654.382468|728.75|1227.82|357.11|238.56|585.59|0.30617|0.6864399999999999|0.1489|0.0311422|-1654.190369|22.0|7.6576|7.6576
