molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SRW07|AATSC1s|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|PNSA4|DPSA3|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
47s_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|1|1|4.844187086|-0.045792331|0.035632184|-0.394481152|0.002573931|0.0134295589999999|10.94702059|-0.031515152|0|0|0.003686393|-0.040169986|-0.168728915|-0.0540701129999999|0.716761234|0|0.84543779|-0.070258863|0.306379663|-53.18668656|-61.36410696|6.394119331000001|10.92659868|0.15456221|117.0051929|-0.030108416|-46.45326408|4.840414512|-22.79238258|59.58080589|-1595.466781|1529.863965|9.811856136|18.65422248|0.901192009|6968.705069|135.90542109999998|-1207.784866|0.010481057|-485.1995077|1944.574596|1093.725912|1.0|1.0|0.0|0.3|18.0|-9.42|76.5|3.33|1.0|149.34|0.0|1.0|10.0|-5.95|36.0|3.0|-5.96|482.62|0.0|0.0|3.53e-06|4.62|3.8199999999999997e-10|1.84e-07|-0.0491399999999999|3218.0|8.41|809.4|1435.42|385.29|0.5203|385.29|736.36|0.6926800000000001|-1533.737579|-0.13195|2.3134|-0.18109|0.02195039|-1533.809351|2.9991|616.0|6.2104
11a_a31|0.0|1|0|0|2.856083711|0.0|0|7.773594467000001|1|1|5.733341277|-0.259732443|0.044949495|-0.8792402579999999|-0.022093578|-0.1217573119999999|10.31170041|-0.019865299|2|2|-0.017433557|-0.149933348|-0.1068420919999999|-0.030335912|0.819138461|0|0.486754956|-0.151872243|0.271818874|-76.64827023|-81.26889906|20.91187076|258.8577775|0.513245044|259.0291941|-0.056833284|-41.01552988|10.55399384|-28.68314085|97.560141|-975.2267888|1769.346573|5.791411901|10.5643234|0.8241360790000001|4940.657452|133.6139513|-492.1863586|0.031626337|-237.4612264|1326.379096|302.14325319999995|0.0|0.0|2.16|0.13|16.0|-4.65|125.57|0.57|0.0|83.12|0.0|2.0|3.0|-4.81|23.0|6.0|-6.51|329.33|0.0|1.0|0.000161|2.53|2.22e-05|0.00731|-0.05074|3.8042|3.97|529.63|860.74|325.92|0.2797|325.92|407.76|0.69222|-1441.327731|-0.15515|6.4691|-0.20589|0.04099365|-1441.37897|8.9667|0.19|6.7212
20a_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|5.4161004020000005|0.049376168|0.036415094|-0.197323337|0.008214031|-0.010695558|10.9296614|0.011011878|1|1|0.008297595|-0.058994157|-0.049146504|0.019448804|0.63495222|1|0.913681336|-0.066386563|0.591835899|-43.19189039|-47.37850712|8.860330345|66.52185003|0.086318664|56.1599532|-0.028008251|-30.82502228|5.764636687|-18.22250274|52.05222074|-947.5701424|2021.669282|8.419180593|15.37476788|0.826159649|6729.996773999999|173.41938059999998|-616.5004457|0.016540298|-303.7731758|1291.932235|719.5272609|0.0|1.0|3.63|0.11|27.0|-9.44|76.62|2.53|0.0|126.35|0.0|1.0|4.0|-5.68|33.0|5.0|-5.82|429.47|0.0|1.0|2.56e-06|4.36|3.61e-10|1.55e-07|-0.06611|4.7841|3.98|696.63|1200.92|323.62|0.2738|259.16|524.02|0.50193|-1388.897416|-0.1613099999999999|2.9429|-0.2274199999999999|0.03217287|-1388.957848|3.2116|1.2|5.9208
12a_a50|0.0|0|1|1|0.0|0.0|2|7.927685046000001|1|1|5.82008293|-0.0016330379999999|0.034845679|-0.126263256|0.01164808|0.014596049|10.94501645|-0.122912558|2|2|0.011790103|-0.193999688|-0.168032508|-0.2018898489999999|0.660148928|1|0.904119689|-0.05075501|0.29507467|-25.57033815|-33.44733598|10.58650394|7.457998037999999|0.095880311|48.30443297|-0.02383238|-16.85074424|5.333473207|-12.00673599|36.15684209|-468.2627037|1462.827156|5.116970861|9.648744341|0.885635975|4665.239724|214.004382|-235.9104193|0.027455156|-75.79052945|814.0599092|388.171611|1.0|1.0|2.21|0.11|20.0|-5.49|48.53|2.02|0.0|94.69|0.0|2.0|2.0|-3.16|24.0|3.0|-6.44|313.36|0.0|1.0|0.000144|2.5|3.22e-06|0.00101|-0.03366|4.0783|2.47|545.54|908.22|304.01|0.1807|304.01|394.52|0.65267|-1006.498352|-0.16806|5.7662|-0.20172|0.02648238|-1006.546706|7.9123|75.0|7.1249
12f_a31|0.0|1|0|0|3.4780522210000004|0.0|0|7.765993078999999|1|1|5.733341277|-0.033056721|0.03703252|-0.698273995|-0.00150321|-0.0944165219999999|10.31169747|-0.0164221939999999|2|2|0.000889251|0.068054139|-0.130400541|-0.029803241|0.7730604259999999|0|0.700992225|-0.097676974|0.262896936|-68.14417693|-82.48950216|19.26761061|159.84734269999998|0.299007775|208.6022728|-0.0337826789999999|-57.54866283|13.44201623|-23.56842919|87.41178754|-1319.832035|1805.921786|9.859605078|19.05849748|0.932987917|5845.744358|218.4455813|-920.7786053|0.021559868|-260.7571603|1921.480254|713.5657448|1.0|1.0|3.78|0.41|16.0|-8.02|117.37|1.53|0.0|117.78|0.0|1.0|10.0|-5.98|30.0|5.0|-6.19|426.53|0.0|1.0|2.37e-05|3.82|9.53e-09|4.06e-06|-0.03317|3.8305|5.39|755.33|1258.6|323.68|0.2664|323.68|665.22|0.7006600000000001|-1696.466804|-0.15894|1.8803|-0.19211|0.04363832|-1696.53373|3.3538|0.13|6.8861
16d_a32|0.0|1|1|1|3.311658163|0.0|0|7.765993078999999|0|0|5.733341277|-0.087123461|0.0421759259999999|-0.7589895790000001|-0.00839148|-0.134892903|10.31100273|-0.0517549079999999|3|3|-0.005427254|0.021406827|-0.128753933|-0.0847953219999999|0.7689748270000001|1|0.7554930740000001|-0.091212351|0.41654798|-53.23914436|-67.07571683|18.67986534|115.2070109|0.244506926|142.7146582|-0.036437402|-39.15098916|10.90312918|-21.26791022|71.91900971|-871.9843187999999|3152.666302|6.221435089|11.16880283|0.79521327|5768.495166|224.2805611|-508.962859|0.0332953229999999|-135.1223777|1416.134383|457.7130665|0.0|1.0|3.01|0.18|19.0|-6.59|149.27|0.65|0.0|102.33|1.0|1.0|6.0|-5.65|26.0|5.0|-6.62|385.46|1.0|1.0|6.659999999999999e-05|2.86|2.55e-07|9.84e-05|-0.05068|3.6271|3.78|621.59|1023.44|341.83|0.2915|341.83|489.97|0.70217|-1877.185022|-0.15009|3.2048|-0.20077|0.02818209|-1877.241687|3.8853|8.0|8.1135
8c_a32|0.0|1|1|1|3.46252244|0.0|0|7.765993078999999|0|0|5.733341277|-0.04699673|0.036711712|-0.459589251|-0.003484915|-0.026048985|10.31100269|-0.0682721729999999|3|3|-0.001662219|-0.047650724|-0.0852122769999999|-0.11492754|0.7507116140000001|1|0.801747512|-0.076876481|0.263222951|-46.47597924|-58.93213925|9.818219446|126.6561213|0.198252488|119.85432240000002|-0.027548799|-35.6276568|5.935643221|-16.654735000000002|56.29419869|-766.1178102000001|3038.837633|7.079719717000001|12.81496717|0.8100952690000001|5773.240734|241.4075262|-463.1595384|0.025527931|-121.7388847|1275.407176|557.1050635|1.0|1.0|2.82|0.26|19.0|-7.65|140.04|1.1|0.0|110.47|1.0|1.0|7.0|-5.82|27.0|4.0|-6.45|397.52|1.0|1.0|4.11e-05|3.21|2.23e-08|8.86e-06|-0.04161|3.5673|4.28|646.97|1090.0|347.56|0.3272|347.56|516.78|0.70135|-1880.537558|-0.14712|8.4922|-0.18873|0.03115673|-1880.597039|10.2656|37.0|7.4318
22_a47|0.0|0|1|1|0.0|0.0|1|6.86171134|0|0|4.727387819|-0.150248628|0.043695652|-0.507802654|-0.006808306|-0.075111395|10.95023117|0.002716049|1|1|-0.004332497|-0.077468004|-0.1049885469999999|0.004104478|0.591185263|1|0.698649132|-0.080744803|0.573087958|-47.64347429|-52.67991531|13.07198749|12.19999546|0.301350868|177.81209280000002|-0.031744149|-31.08378631|7.713126784|-18.73063655|60.71546178|-842.8786448999999|1494.441201|6.9553262170000005|12.91589555|0.8569791179999999|6107.923371|230.3045281|-497.3405809|0.031534452|-129.440987|1382.478891|482.9384172|1.0|1.0|3.16|0.1|21.0|-7.69|84.73|2.97|0.0|104.64|0.0|1.0|5.0|-4.44|29.0|6.0|-6.58|394.38|0.0|1.0|4.16e-05|3.0|2.06e-08|8.11e-06|-0.0612399999999999|4.7954|4.4|605.12|1027.32|308.65|0.3367|258.55|466.95|0.50316|-1374.857521|-0.16704|4.2485|-0.22828|0.02840507|-1374.914437|5.7009|1.0|9.0
19_a15|-3.694652026|0|0|0|0.0|0.0|0|0.0|0|0|0.0|-0.558905888|0.040555556|-0.4621216379999999|-0.012350591|-0.04003124|10.31928434|-0.032407407|0|0|-0.00534669|0.060683674|-0.0283109839999999|-0.048611111|0.7358168620000001|0|0.691069123|-0.0946599869999999|0.355677322|-54.70558911|-64.78818183|3.04716388|61.63983265|0.308930877|178.5363184|-0.042351319|-37.44217335|1.761006946|-24.47553536|57.75275299|-1101.399091|1857.369806|6.10227122|10.26331993|0.681885245|5417.777463|44.99916039|-636.516947|0.005747326|-487.9183964|1194.400408|490.1808545|1.0|0.0|2.17|0.11|18.0|-7.14|102.69|1.64|0.0|101.22|0.0|1.0|5.0|-5.12|26.0|5.0|-6.22|369.44|0.0|1.0|4.1200000000000005e-05|3.29|7.28e-08|2.69e-05|-0.0372399999999999|4.1742|7.53|601.23|1030.77|297.03|0.4895|297.03|519.04|0.68945|-1523.196562|-0.17018|6.7515|-0.20742|0.04315771|-1523.254714|9326.0|72.0|7.1427
7s_a46|0.0|0|0|0|0.0|0.218897825|1|7.727094485|1|1|5.533389489|-0.076841616|0.044509804|-0.240797051|0.0060802|-0.005405515|10.94651358|-0.020953253|1|1|0.005577925|-0.327656845|0.012197837|-0.030371026|0.768056188|0|0.858788462|-0.096723151|0.249893305|-48.61321955|-41.72189594|4.458665639|166.3052939|0.141211538|70.97315818|-0.031623562|-20.9694955|2.240932895|-15.894055599999998|53.07188519|-667.5503351|1619.4591|5.565371272|9.829721631|0.7662292690000001|4245.390306|90.5248694|-335.5119279|0.01122216|-321.55195330000004|814.1975221|409.9543818|1.0|1.0|2.33|0.26|17.0|-6.08|50.94|2.39|0.0|91.19|0.0|1.0|2.0|-4.07|23.0|3.0|-5.81|305.37|0.0|1.0|5.76e-05|3.32|8.39e-07|0.000256|-0.02024|5.2972|3.54|539.99|916.7|288.81|0.4164|234.06|446.63|0.44692|-974.615216|-0.17923|2.4286|-0.19947|0.036050328|-974.664103|3.6655|1985.0|5.7022
9o_a24|0.0|1|0|0|2.9340792330000003|0.0|0|6.605297921|1|1|4.59511985|-0.044044637|0.028472222|-0.387865233|0.0012214139999999|-0.097596429|10.94506726|-0.000236595|1|1|0.002019902|-0.145366976|0.00177843|-0.000453155|0.7086274779999999|0|0.770273808|-0.088586421|0.6253256110000001|-51.29122728|-51.14964436|10.7072496|32.50178358|0.229726192|133.0106596|-0.032911684|-29.61546471|6.1994599720000005|-19.05574986|61.99847688|-971.8432428|1906.512273|6.080741586|11.83284872|0.945954873|6697.297449000001|192.1999837|-562.6938294|0.026064002|-194.5965258|1454.754155|663.2688909|0.0|1.0|2.84|0.04|23.0|-7.91|92.79|1.23|0.0|120.73|0.0|1.0|6.0|-4.49|32.0|5.0|-6.83|421.45|0.0|0.0|3.9500000000000005e-05|2.88|1.24e-08|5.23e-06|-0.04527|5.8802|4.41|611.03|1126.94|290.75|0.1409|210.85|432.84|0.41688|-1387.887227|-0.17826|4.3816|-0.22353|0.0533144|-1387.945865|5.9089|446.0|6.3507
12n_a36|-3.404662145|1|0|0|3.400581499|0.0|0|7.412764017000001|2|2|5.351858133|-0.350034917|0.0438779959999999|-0.619926573|-0.006862238|-0.035989956|10.31810354|-0.000273044|1|1|-0.001160331|0.048110172|-0.15024383|-0.000421339|0.750657639|0|0.720111143|-0.089275906|0.239018516|-60.42525197|-78.42650015|14.28426215|67.52548352|0.279888857|189.4391835|-0.039955874|-53.08197085|9.668119648|-27.04362074|74.70951411|-1568.530003|3465.537153|6.863551112000001|12.58209967|0.833176363|7657.057548000001|174.79221719999998|-1061.639417|0.021232665|-327.25274110000004|2114.630173|805.2286932|0.0|1.0|0.0|0.17|17.0|-6.87|123.75|0.84|0.0|142.02|0.0|1.0|7.0|-3.85|34.0|6.0|-8.03|474.54|0.0|0.0|0.0001889999999999|1.64|1.36e-07|6.45e-05|-0.05056|5.3573|6.24|714.14|1256.83|340.78|0.3921|231.43|566.87|0.32172|-1875.89723|-0.14928|10.8395|-0.19984|0.03261661|-1875.961945|14.3562|15.0|7.8239
12bi_a36|0.0|1|0|0|3.466222049|0.0|0|7.412764017000001|2|2|5.351858133|-0.043740597|0.043854875|-0.559678363|0.000482522|-0.067142264|10.95958518|0.041834838|1|1|0.002872872|0.056936052|-0.176729938|0.071329141|0.8350231859999999|0|0.7850011179999999|-0.082914301|0.382000949|-57.89562053|-75.1419557|24.16125901|129.685076|0.214998882|150.12481100000002|-0.027831043|-52.46851415|16.87080604|-19.43326441|82.05687954|-1127.129336|2660.0547690000003|8.454426643|15.71382803|0.85865094|6572.410403|349.3664649|-787.0277122|0.037590587|0.474365004|2255.791153|766.4854363|0.0|1.0|0.0|0.21|17.0|-6.79|87.66|1.42|0.0|136.74|0.0|1.0|7.0|-4.11|33.0|6.0|-7.13|441.49|0.0|0.0|7.13e-05|2.62|1.6100000000000005e-07|7.11e-05|-0.0510199999999999|3.8855|2.68|742.94|1256.37|336.45|0.4214|319.1|603.92|0.68181|-1461.69263|-0.15078|7.0514|-0.2018|0.0318395999999999|-1461.75632|8.8903|14.0|7.8539
14a_a25|0.0|0|0|0|0.0|0.0|1|6.842683282|0|0|4.727387819|-0.05112778|0.038167849|-0.255585831|0.006085806|-0.046802062|10.93106303|-0.019985937|1|1|0.006158124|0.085350921|-0.0469914379999999|-0.035531959|0.653818362|1|0.850426305|-0.069657015|0.326595394|-45.72658614|-55.27820709|8.449104086|107.22698590000002|0.149573695|98.18816423|-0.033365179|-36.28756839|5.546443318|-21.90268583|54.17569023|-1160.842349|2142.5112510000004|7.39139255|14.55676745|0.969421506|6315.975408|126.8576588|-762.0389362000001|0.01323706|-402.7381076|1438.906775|712.1606951|1.0|1.0|3.06|0.08|27.0|-9.59|72.7|2.47|0.0|126.26|0.0|1.0|6.0|-5.39|32.0|4.0|-5.91|419.48|0.0|1.0|5.13e-06|4.16|2.58e-10|1.08e-07|-0.05083|5.3631|5.79|689.55|1202.13|314.05|0.3529|231.18|548.29|0.42461|-1352.024616|-0.16347|3.0824|-0.2143|0.03250632|-1352.086073|4.1656|207.0|6684.0
25_a12|0.0|0|0|0|0.0|0.0|0|0.0|0|0|0.0|-0.045725323|0.038787879|-0.180562493|0.000864238|-0.025245046|10.93676625|-0.11195017|0|0|0.001783739|-0.141917694|-0.0542354559999999|-0.208172827|0.806844014|1|0.947937175|-0.054734834|0.120087607|-28.517955|-41.75851719|2.580489093|37.96125329|0.052062825|27.12578432|-0.03323193|-21.75703145|1.3444869730000002|-17.31450713|31.09844409|-709.8947922|1907.027255|5.34703037|9.70173342|0.814415245|4329.321091|43.08908189|-369.8695347|0.005118351|-434.8420476|773.8971409|430.4348528|1.0|1.0|3.43|0.05|22.0|-8.78|37.81|3.2|0.0|99.48|0.0|1.0|3.0|-5.28|24.0|2.0|-4.82|311.38|0.0|1.0|5.63e-06|4.76|1.6399999999999995e-09|5.12e-07|-0.05352|4.2653|4.73|560.14|945.73|359.04|0.4483|290.68|442.64|0.63284|-974.458128|-0.14303|1.2494|-0.19655|0.024123749|-974.508059|2.2482|22.0|7.6576
13m_a6|0.0|1|0|0|3.415695704|0.0|0|6.842683282|0|0|4.727387819|-0.135152403|0.0446875|-0.628720289|-0.0093684169999999|0.054340057|10.9505335|-0.018628955|1|1|-0.00687003|0.037052986|-0.068956229|-0.031564227|0.82642394|1|0.715612461|-0.0989137669999999|0.429009107|-68.97140339|-75.05944278|12.95736535|91.22689385|0.2843875389999999|198.3000783|-0.0378750189999999|-52.33806464|9.035018118|-26.40980394|81.92876874|-1426.129413|2574.030011|8.435961541000001|16.2526769|0.926594475|6412.592679|183.8755989|-994.4232282|0.020928405|-329.5370141|1936.888972|724.3873672999999|1.0|1.0|2.18|0.08|27.0|-9.67|122.47|0.81|0.0|127.2|0.0|1.0|6.0|-4.64|33.0|5.0|-7.23|435.48|0.0|1.0|5.24e-05|2.43|2.1499999999999998e-10|9.35e-08|-0.07137|3.9127|4.27|726.28|1231.54|371.67|275.0|316.88|546.69|0.66475|-1423.448957|-0.13817|4.2913|-0.20954|0.04955777|-1423.511471|6.5243|0.01|8.0
17_a47|0.0|1|1|1|3.011740664|0.0|0|6.605297921|0|0|4.59511985|-0.019259259|0.031802469|-0.2032813319999999|0.0042378929999999|0.075303828|10.9385382|-0.006331624|1|1|0.004477366|-0.180898239|-0.0184347939999999|-0.010871607|0.7666613659999999|1|0.852282407|-0.07185129|0.522140199|-43.82821253|-50.62550618|7.87914003|68.64478326|0.147717593|90.10552332|-0.02987808|-30.88080199|4.806157636|-18.22518223|51.70735256|-911.2591113|1573.836082|7.055517075|13.10144249|0.8569074879999999|5854.9736840000005|155.087622|-555.8544359|0.0159160889999999|-299.80980739999995|1221.9335609999998|630.8611986000001|1.0|1.0|2.39|0.08|27.0|-10.1|79.38|2.26|0.0|119.83|0.0|0.0|4.0|-5.4|30.0|4.0|-5.83|392.46|0.0|1.0|6.11e-06|4.03|7.96e-11|3.12e-08|-0.04873|4.2784|3.07|656.78|1127.7|289.79|0.4308|289.79|477.67|0.6844100000000001|-1254.737546|-0.17606|3.4454|-0.22479|0.04130125|-1254.795084|5.6949|5.0|8.3
26_a47|0.0|0|1|1|0.0|0.0|1|6.86171134|0|0|4.727387819|-0.200192886|0.045681818|-0.544056455|-0.0098410169999999|-0.046771537|10.94972213|0.0081426509999999|1|1|-0.008325552|-0.24731748|-0.035472095|0.0120097289999999|0.651797437|1|0.7104381999999999|-0.098127284|0.549740398|-57.01987795|-59.08415114|12.13564316|9.608109253|0.2895618|168.2587945|-0.038735145|-34.3326642|7.0517889060000005|-22.50824805|69.15552111|-945.3464183|1341.904566|6.945070057000001|13.22794532|0.90465254|5994.406615|164.0744453|-549.3226272|0.024619511|-252.9318822|1317.300461|457.1122177|1.0|0.0|2.66|0.05|21.0|-7.22|98.72|2.59|0.0|104.8|0.0|1.0|4.0|-4.86|28.0|5.0|-6.51|396.81|0.0|1.0|2.77e-05|3.12|5.97e-08|2.37e-05|-0.06279|4.7963|4.37|592.84|1006.59|310.58|0.3197|258.5|443.78|0.50921|-1695.9387359999998|-0.16642|3.6825|-0.22921|0.02111593|-1695.993821|4.8242|13.0|7.9
28_a34|0.0|0|0|0|0.0|0.0|1|7.423568444|1|1|5.351858133|-0.206909349|0.04515873|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|-0.0500053959999999|1|1|-0.007544188|-0.33032879|-0.189821204|-0.078146961|0.7829667309999999|0|0.545935562|-0.1306693569999999|0.316156689|-66.89539627|-72.11491331|19.29162755|144.3404619|0.4540644379999999|232.4555747|-0.048190604|-36.91879876|9.876233397|-24.6708914|86.18702382|-937.4938731|1689.357471|5.613534285|10.28760365|0.832642882|4803.256974|138.2913845|-479.9443839|0.0271102189999999|-235.3612529|1284.466737|344.69029950000004|1.0|1.0|2.55|0.12|17.0|-4.78|92.26|0.88|0.0|85.92|0.0|2.0|3.0|-3.27|24.0|5.0|-7.04|322.32|0.0|1.0|0.000565|1.72|1.66e-05|0.00535|-0.03896|4.2857|4.11|544.24|896.02|289.3|0.2043|289.3|417.28|0.69263|-1100.6525880000002|-0.17802|6.4596|-0.21698|0.03680411|-1100.704833|8.5886|3.82|5.4179
18c_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|5.351858133|-0.118776867|0.042560386|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|-0.0351777|1|1|-0.002215642|0.0211588229999999|0.003429114|-0.058608635|0.802578397|0|0.717052026|-0.105618255|0.42531141|-71.31647561|-75.33411705|13.07260474|384.391404|0.282947974|191.0545887|-0.042101245|-50.86775696|8.826997739|-28.4279687|84.38908035|-1506.682341|3094.729399|7.646050338999999|13.8741593|0.81455244|6685.737642|144.5043388|-1017.355139|0.018410634|-386.2200097|1916.918155|713.7769663|0.0|1.0|0.0|0.13|17.0|-6.19|124.74|2.06|0.0|135.37|0.0|1.0|6.0|-5.01|32.0|5.0|-7.05|441.51|0.0|0.0|5e-05|2.74|6.520000000000001e-07|0.000288|-0.05575|3.4848|4.54|711.56|1209.11|355.78|0.3879|355.78|543.46|0.69123|-1744.2261030000002|-0.14225|6.6462|-198.0|0.04503016|-1744.28923|8.64|12.0|7.9208
4f_a49|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|5.4161004020000005|-0.087045007|0.038839506|-0.418450768|0.001532832|-0.064058097|10.92775957|0.0705130559999999|1|1|0.001714014|-0.14414265|-0.015845165|0.114367229|0.670594896|1|0.7370618040000001|-0.102926696|0.480786546|-55.88123394|-48.83888562|9.007637695|193.615884|0.262938196|142.7551002|-0.033471819|-26.51573683|4.89045046|-18.1726086|64.88887164|-781.4221699|1629.651745|6.302023735|11.20071713|0.7773206840000001|5422.650822|152.9378926|-424.2517893|0.020905063|-237.0468572|1087.86764|467.1194103|1.0|1.0|2.35|0.14|21.0|-6.54|80.9|2.03|0.0|102.08|0.0|1.0|3.0|-3.99|27.0|5.0|-6.6|356.38|0.0|1.0|8.120000000000001e-05|2.64|2.92e-07|0.000104|-0.06954|4.6249|4.07|575.01|982.46|334.21|0.2368|268.08|411.94|0.39584|-1179.029099|-0.15517|1.7833|-0.22471|0.03476467|-1179.080799|1.8254|0.04|7.3979
11c_a5|0.0|1|0|0|2.930680267|0.0|0|6.605297921|0|0|4.59511985|-0.050049777|0.027388889|-0.224938556|0.005090155|-0.059682527|10.94877953|-0.023856811|1|1|0.005383056|-0.138950411|-0.011677718|-0.044126759|0.658307423|0|0.80472351|-0.078909483|0.389427402|-47.99592739|-53.12487972|10.85837291|31.61751609|0.19527649|118.7750305|-0.0322785379999999|-32.31269264|6.604499968|-19.63310772|58.854300300000006|-903.1229552|926.234805|8.88462927|16.09582374|0.811648325|5202.741647999999|178.1902995|-549.3157749|0.021214793|-251.8596984|1277.330026|523.8031619|1.0|1.0|2.14|0.09|23.0|-8.47|80.76|1.13|0.0|106.79|0.0|1.0|6.0|-4.13|28.0|5.0|-6.59|370.4|0.0|1.0|7.950000000000001e-05|2.78|3.4000000000000003e-09|1.26e-06|-0.04315|4.5035|4.53|636.14|1071.71|294.59|0.5327|275.3|512.32|0.60118|-1218.278135|-0.1713299999999999|2.5278|-0.21448|0.03798847|-1218.336116|3.3827|25.0|7.6021
12be_a36|0.0|1|0|0|3.466734143|0.0|0|7.412764017000001|2|2|5.351858133|-0.0419484829999999|0.043854875|-0.580823835|0.000482522|-0.08981965|10.95957887|0.00430921|1|1|0.002872872|0.19405344|-0.176729938|0.00734728|0.8350231859999999|0|0.798015877|-0.0780531429999999|0.330453338|-54.15309606|-75.59805505|23.42501577|63.31681179|0.201984123|140.1361326|-0.031937334|-52.44976141|16.25222352|-22.15805062|77.57811183|-1285.166936|2552.721046|8.773114043|16.14074295|0.839796323|6592.168374|301.05661160000005|-891.645944|0.034632557|-91.68453892|2270.314539|766.4854363|0.0|1.0|0.0|0.21|17.0|-6.79|87.66|1.42|0.0|136.74|0.0|1.0|7.0|-4.11|33.0|6.0|-7.13|441.49|0.0|0.0|7.13e-05|2.62|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|5.2184|2.68|739.48|1256.67|370.25|0.7034|237.59|594.44|0.40844|-1461.68274|-0.13781|7.7861|-0.18969|0.03245204|-1461.747501|10.3044|44.0|7.3565
12h_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|5.351858133|-0.06631353|0.043848238|-0.391119352|0.001139238|0.001698966|10.31162898|-0.072247675|1|1|0.002064369|-0.166613751|-0.0541804029999999|-0.1240820219999999|0.64876559|0|0.763568404|-0.083127678|0.353607682|-52.88851758|-63.03519645|11.06352871|89.66095835|0.236431596|150.42542849999998|-0.038417127|-40.10503079|7.038974807000001|-24.44221903|63.95204629|-1197.668733|2268.811589|8.066818026|15.1759206|0.881277172|6252.192213|128.5349203|-761.9955851|0.015886049|-379.1625034|1500.88527|618.6004214|0.0|1.0|0.0|0.14|17.0|-6.9|81.65|3.2|0.0|127.24|0.0|1.0|5.0|-5.39|30.0|5.0|-6.02|416.47|0.0|0.0|9.71e-06|3.97|1.26e-07|5.260000000000001e-05|-0.05347|5.0289|4.07|672.54|1132.06|353.22|0.1878|246.54|518.06|-0.26697|-1674.777786|-0.14889|2.9684|-0.2023599999999999|0.03372393|-1674.838376|3.4138|9.0|8065.0
18a_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|5.351858133|-0.02919335|0.040166667|-0.353677943|0.005050384|-0.01286191|10.31163887|-0.094932667|1|1|0.005458948|-0.073280844|-0.053309522|-0.171895425|0.7961424690000001|0|0.85918121|-0.072474599|0.294303776|-45.11907802|-59.38972262|10.62073502|79.18861306|0.14081879|87.66676984|-0.036990859|-36.97308547|6.611941026|-23.02866795|55.73981304|-1128.40473|2814.429655|7.050626413|12.72666325|0.8050400790000001|5942.293347|130.4247923|-702.4886239|0.016012295|-361.7006453|1427.458469|620.9195447000001|0.0|1.0|0.0|0.14|17.0|-6.64|81.65|2.82|0.0|127.28|0.0|1.0|5.0|-5.28|29.0|4.0|-5.98|398.48|0.0|0.0|1.4e-05|3.87|2.3100000000000002e-07|9.21e-05|-0.05605|3.4712|3.82|665.12|1120.46|357.18|0.3781|357.18|508.08|0.69033|-1575.54671|-0.1418|4.2514|-0.19785|0.03180853|-1575.604922|5.2813|25.0|7.6108
