molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|BIC2|MATS8s|MATS8d|SIC2|RASA|PBF|FPSA3|PNSA5|RPSA|TPSA_x|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|DPSA4|FPSA5|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
4d_a46|0.0|0|0.0|0.173086735|1|7.825245291|1|1|2.146507937|5.587248657999999|-0.017469934|2|0.047736111|-0.131948546|0.0|-0.111025108|-0.076521434|1|1|0.010756749|-0.0814707009999999|-0.1271933999999999|0.764741337|-0.213089038|-0.103199079|0.8075680409999999|0.936057958|0.290035518|0.008652238|-38.85529917|0.063942042|35.10521457|2.607946825|74.62074724|0.813427965|-1.132361533|-16.99546444|43.60839351|0.441136013|513.9109507000001|-621.6847867|2233.65548|0.186572035|5.757075209|10.30138878|0.7893441379999999|16.6147308|0.0086574759999999|4.753094337|0.0|1.0|1.0|1.0|0.0|3.78|0.35|17.0|4.81|43.6|2.0|1.0|1.0|25.0|-5.4|352.86|0.0|1.0|4.11|-5.11|0.00416|7.8e-06|0.00275|0.0|0.0|3.88e-08|-0.0396399999999999|4.4265|-1453.817782|280.09|503.76|0.69884|-1453.635434|-0.18639|3.5318|-0.22603|0.02292966|-1453.688943|517.0|6.2865|6.2865
14ad_a23|0.0|1|0.0|0.0|2|7.423568444|0|0|3.3437482860000003|5.351858133|-0.028065075|2|0.0444129979999999|0.118047355|0.735584095|-0.05348283|-0.031279567|2|2|0.009675528|-0.143336826|-0.253318853|0.7830067820000001|0.165157698|-0.050707765|0.8356326820000001|0.887131635|0.224009311|0.033831691|-61.35364811|0.112868365|80.67170209999999|17.28310144|114.237062|0.575880959|-1.630966366|-30.226481300000003|85.20135045|0.46995189|634.0697778|-1165.7193140000002|2339.533586|0.424119041|8.661363236|16.34071148|0.8866211979999999|36.80430179|0.033365494|23.84770234|0.0|1.0|1.0|1.0|1.0|3.73|0.12|26.0|3.48|123.48|2.0|1.0|1.0|34.0|-6.68|471.53|0.0|0.0|3.39|-5.08|0.000753|8.22e-06|0.0038799999999999|0.0|0.0|2.49e-08|-0.06925|3.3867|-1858.942973|366.09|618.01|0.6956600000000001|-1858.668058|-0.13734|5.2331|-0.20659|0.01481488|-1858.733603|4.0|8.3595|8.3595
19_a3|0.0|0|2.917217813|0.0|0|6.605297921|0|0|0.0|4.59511985|-0.030657|3|0.0386379929999999|-0.008897473|1.744747103|0.156485495|0.036226415|1|1|0.006731579|-0.037291767|-0.066245471|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|0.853017902|0.225451546|0.0116401719999999|-40.8473715|0.146982098|68.43484547|2.523394126|0.0|0.75798185|-1.140498238|-14.67073822|48.55416845|0.476813896|397.1650228|-531.0158295|869.7868956|0.24201815|5.342307798999999|10.21110415|0.911365749|20.01615321|0.016552404|7.706796952|1.0|0.0|1.0|1.0|1.0|2.81|0.06|21.0|3.9|67.35|0.0|0.0|1.0|22.0|-6.5|287.32|0.0|1.0|2.45|-3.58|166.0|0.000266|0.0764|0.0|0.0|6.18e-08|-0.05757|3945.0|-929.2608626|314.28|362.92|0.67351|-929.14689|-0.16303|2191.0|-0.2206|0.020989746|-929.193831|23.0|7.6383|7.6383
12a_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.02919335|2|0.040166667|-0.096804291|0.0|0.009586623|-0.094932667|1|1|0.005458948|-0.053309522|-0.094526372|0.7885597609999999|-0.031179517|-0.171895425|0.842671963|0.836214716|0.337975309|0.016292604|-60.22802588|0.163785284|101.5505506|6.263330101|0.0|0.805190202|-1.845630786|-29.59731695|69.45678454|0.469799116|518.4718832|-1144.332492|2256.680391|0.194809798|7.362386058999999|13.88603128|0.88607758|29.00398472|0.014884556|9.228758655|0.0|1.0|1.0|0.0|1.0|4.65|0.14|17.0|3.84|81.65|2.0|0.0|1.0|29.0|-5.98|398.48|0.0|0.0|2.63|-4.85|0.00208|1.4e-05|0.0056|0.0|0.0|2.3100000000000002e-07|-0.05184|3.4885|-1575.745502|245.76|507.17|0.68599|-1575.538241|-0.1481|4.1875|-0.19994|0.03289568|-1575.597759|11.0|7.9469|7.9469
18_a3|0.0|0|2.897754472|0.0|0|6.605297921|0|0|0.0|4.59511985|-0.021283637|3|0.034712644|0.08269134|1.742872103|0.042606196|-0.025890816|1|1|0.005799063|-0.035611069|-0.064953613|0.714658751|0.0355413979999999|-0.051083228|0.784960175|0.8419576209999999|0.217881538|0.013796397|-37.67445366|0.158042379|70.31739201|2.73114076|0.0|0.682492203|-1.016105994|-13.82537222|48.19055867|0.483376636|374.610053|-452.0934439|703.8534116000001|0.317507797|5.293627315|10.24658906|0.935646099|20.70048575|0.02363555|10.51610501|1.0|0.0|1.0|1.0|1.0|2.62|0.0|21.0|3.42|67.35|0.0|0.0|1.0|21.0|-6.7|273.29|0.0|1.0|2.21|-3.27|411.0|0.000537|147.0|0.0|0.0|1.49e-07|-0.05769|3.9765|-889.9402005000001|311.79|330.54|0.6671699999999999|-889.850598|-0.1641099999999999|2.6366|-0.2218|0.02173162|-889.894728|0.03|7.5229|7.5229
4R4l_a46|0.0|0|0.0|0.171853072|1|7.825245291|1|1|2.155247543|5.587248657999999|-0.075241716|1|0.049498645|-0.067419714|0.0|-0.060895366|-0.161358058|1|1|0.006162668|0.0071939419999999|0.010799648|0.726535412|-0.001318857|-0.229089688|0.762625193|0.896653672|0.208818132|0.007084496|-45.96797819|0.103346328|56.0891211|2.086777505|0.0|0.8782984840000001|-1.524559305|-26.65896664|49.44228224|0.4568839389999999|486.6405745|-827.4236073|1766.0974600000002|0.121701516|5.669819400000001|10.43942503|0.8412270820000001|18.4720714|0.006401537|3.474304058|1.0|1.0|1.0|1.0|1.0|3.92|0.36|17.0|4.64|50.94|1.0|0.0|1.0|26.0|-5.23|347.45|0.0|1.0|4.09|-5.11|0.00182|7.78e-06|0.0027|0.0|0.0|9.980000000000001e-08|-0.0212699999999999|4.1152|-1092.728268|266.65|498.78|0.67823|-1092.4898449999998|-0.17475|2.1973|-0.19602|0.02589231|-1092.544322|137.0|6.8633|6.8633
12a_a5|0.0|0|2.981252568|0.0|0|7.139660336|1|1|0.0|5.209486153|0.043132749|2|0.023108466|-0.0036987359999999|0.0|-0.114419442|-0.032601907|1|1|0.008649556|-0.057691345|-0.093973419|0.779533861|0.1121034509999999|-0.063558439|0.829536345|0.894590896|0.337539208|0.0081891369999999|-41.59124655|0.105409104|64.77671525|3.0925714930000003|0.0|0.746785093|-1.353602454|-22.13179066|50.40529807|0.457755771|549.7500455|-831.8249311000001|899.5599904|0.253214907|8.741980056000001|16.12184989|0.844187448|21.42066499|0.014342828|8.814051518|1.0|1.0|1.0|1.0|1.0|3.06|0.21|23.0|5.12|57.7|1.0|0.0|1.0|29.0|-6.23|381.47|0.0|1.0|3.58|-4.59|0.0205|2.56e-05|0.00977|0.0|0.0|1.4800000000000003e-09|-0.04076|4.1610000000000005|-1201.990542|264.55|508.81|0.67169|-1201.750315|-0.17152|2.5642|-0.21228|0.03567816|-1201.8082029999998|19.0|7.7212|7.7212
4d_a49|0.0|0|0.0|0.0|1|7.535296702|1|1|2.097463308|5.4161004020000005|-0.058204482|2|0.036555556|-0.090862681|1.76904838|-0.053327669|0.013451218|1|1|0.001356445|0.000511959|0.000850823|0.783870915|-0.008564167|0.023137464|0.834151595|0.752634646|0.410804214|0.013625199|-52.95392476|0.2473653539999999|152.3727245|5.16986937|57.16412513|0.654728051|-1.461432343|-34.12740785|66.51766234|0.470013152|463.6097566000001|-900.2167208999999|1640.195062|0.3452719489999999|7.998287218|15.09148245|0.8868392740000001|26.44129877|0.022019681|13.56373757|1.0|1.0|1.0|1.0|2.0|3.38|0.22|21.0|3.16|98.72|1.0|0.0|1.0|30.0|-7.7|398.46|0.0|0.0|2.27|-3.35|296.0|0.0004509999999999|0.18|0.0|0.0|2.64e-08|-0.06309|3.8047|-1293.29417|215.82|495.7|0.6782100000000001|-1293.049085|-0.15888|4.3005|-0.2219699999999999|0.0395418|-1293.107454|18.0|7.7447|7.7447
8h_a8|0.0|0|2.975382653|0.0|1|7.05012252|0|0|1.241306689|4.844187086|-0.249095464|0|0.046205674|0.008138299|0.0|-0.085125857|0.007079485|1|1|-0.007036544|0.09830823|0.254819201|0.6971223040000001|0.111824921|0.010682683|0.751162751|0.602405134|0.273425421|0.0111998669999999|-66.4523265|0.397594866|233.7669182|3.871662077|53.78973456|0.918315905|-2.147442322|-42.41801879|70.94463092|0.451435543|354.18563860000006|-1262.594204|2019.780061|0.081684095|7.453557203|13.58738632|0.822939833|31.2477685|0.00764059|4.492304417|0.0|0.0|0.0|0.0|2.0|3.11|0.0|23.0|4.69|80.88|2.0|0.0|1.0|29.0|-5.98|391.37|0.0|0.0|4.01|-5.0|0.0023899999999999|1.01e-05|0.00395|0.0|0.0|1.13e-08|-0.06344|3.7327|-1361.618499|258.25|480.09|0.69844|-1361.455676|-0.15475|3.4779|-0.21819|0.03330037|-1361.5113789999998|11.59|4.9359|4.9359
27b_a34|0.0|0|0.0|0.0|1|7.412764017000001|1|1|2.013418486|5.351858133|-0.016803292|1|0.042739018|-0.106245942|0.0|-0.029622037|-0.027175221|1|1|0.001228116|-0.194619338|-0.322091086|0.7722228729999999|0.00102838|-0.047542374|0.8299950709999999|0.783431788|0.3307451819999999|0.031021066|-72.21552354|0.2165682119999999|142.58786569999998|13.44721755|540.9533124|0.712312759|-1.864625537|-37.9644911|87.24055613|0.4072752529999999|515.8091561000001|-1227.6639|2431.595232|0.287687241|9.124440695|15.39406063|0.687123753|34.46979951|0.022820627|15.02503259|1.0|1.0|1.0|1.0|1.0|3.54|0.12|23.0|3.94|84.99|2.0|0.0|1.0|31.0|-6.14|409.44|0.0|0.0|3.46|-4.96|0.00243|1.1e-05|0.00449|0.0|0.0|6.53e-09|-0.04121|4.0935|-1350.018975|257.4|577.39|0.70001|-1349.811401|-0.1652799999999999|11.8546|-0.20649|0.03640275|-1349.873325|0.65|6.1871|6.1871
2_a47|0.0|0|0.0|0.0|0|0.0|0|0|0.0|0.0|-0.13117284|2|0.027058824|-0.004557357|1.454085483|0.107297513|-0.013580367|0|0|-0.006079384|-0.017113434|-0.0274111779999999|0.671819147|0.115527282|-0.0253134039999999|0.728066943|0.847324011|0.482748996|0.008511123|-47.65477123|0.152675989|76.06154148|2.112397382|0.958043241|0.784978115|-1.4348393119999998|-20.71307621|55.81329383|0.433425706|422.1277419|-714.8215685|1242.745585|0.215021885|5.308758149|9.369924133|0.764993595|23.34938746|0.016376351|8.158522603|1.0|0.0|1.0|1.0|2.0|2.58|0.0|22.0|3.7|58.04|1.0|0.0|1.0|24.0|-5.0|313.35|0.0|1.0|3.58|-5.11|0.00109|7.75e-06|0.00243|0.0|0.0|1.51e-08|-0.05285|3.7181|-1010.505024|333.46|371.19|0.69102|-1010.364507|-0.15446|2.1266|-0.20731|0.03544055|-1010.412694|631.0|6.2|6.2
8a_a31|0.0|0|3.28085223|0.0|0|7.765993078999999|1|1|0.0|5.733341277|-0.158899731|0|0.043817204|-0.1480271209999999|0.0|-0.135144546|-0.01861065|2|2|-0.009293513|-0.054025775|-0.094359203|0.837862749|0.0502030679999999|-0.030149254|0.895174844|0.594139864|0.272259026|0.0375544779999999|-67.46619355|0.405860136|200.6591816|9.179668678|465.4559302|0.666437359|-1.501053781|-29.89286568|82.32407724|0.4512945479999999|293.7455749|-742.1281291|1443.955093|0.333562641|5.83708559|10.63792161|0.822471411|30.93264504|0.030052065|14.85788369|1.0|0.0|1.0|1.0|2.0|3.34|0.2|16.0|4.16|114.29|0.0|0.0|2.0|22.0|-7.11|314.36|0.0|0.0|2.13|-3.11|0.0846|0.000773|243.0|0.0|0.0|4.62e-06|-0.02993|3.8097|-1347.507102|325.45|396.15|0.7027100000000001|-1347.3959220000002|-0.1587599999999999|3.7141|-0.18869|0.03432763|-1347.446223|0.79|6.1024|6.1024
7b_a8|0.0|0|3.213855584|0.0|1|7.535296702|1|1|1.4628217119999998|5.4161004020000005|-0.038810124|1|0.040873016|-0.024156447|0.0|-0.052309137|-0.0254956129999999|1|1|0.003191529|-0.021509048|-0.035044152|0.7812177770000001|0.048462902|-0.040994467|0.8453887859999999|0.7223476129999999|0.282366236|0.033167971|-59.93853201|0.277652387|166.30684230000003|11.89970852|75.93423425|0.753935657|-1.901301524|-36.39338307|73.70461365|0.4787988|432.6681725|-1138.832108|1780.952171|0.246064343|7.698000901|14.76972982|0.918644854|32.83731114|0.022982731|13.76608164|0.0|1.0|1.0|1.0|1.0|3.49|0.09|23.0|4.48|92.93|2.0|0.0|1.0|30.0|-6.15|396.4|0.0|0.0|3.5|-4.94|0.00224|1.14e-05|0.00454|0.0|0.0|2.25e-08|-0.06833|3.26|-1330.595067|269.85|506.21|0.7025100000000001|-1330.392289|-0.13639|9.9463|-0.20472|0.0273745|-1330.448193|13.53|4.8687|4.8687
12bd_a36|0.0|0|3.497517322|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.045630197|2|0.04625323|0.025649557|0.0|-0.030990165|-0.0288761339999999|1|1|0.0045625|-0.101854847|-0.169994208|0.78699829|-0.011529973|-0.047786573|0.833398429|0.832478093|0.279020022|0.0177487689999999|-65.65179884|0.167521907|110.578217|7.733288012999999|0.0|0.78244124|-1.989200921|-30.9716039|75.7932235|0.475272043|549.5039111000001|-1313.035977|2403.371086|0.21755876|8.050812711|15.34283166|0.905749421|29.96655829|0.015363883|10.14142465|0.0|0.0|1.0|0.0|2.0|4.95|0.21|17.0|3.76|69.2|1.0|0.0|1.0|31.0|-6.38|409.49|0.0|1.0|2.42|-4.6|0.0117|2.5e-05|0.0102|0.0|0.0|4.55e-08|-0.05236|3544.0|-1311.560669|319.66|568.94|0.7044100000000001|-1311.291779|-0.1459|5.7533|-0.19826|0.03110617|-1311.352257|17.0|7.7696|7.7696
18d_a25|0.0|0|0.0|0.0|1|6.842683282|0|0|1.918453956|4.727387819|0.024310576|2|0.042843137|-0.031867489|2.029297802|-0.070413428|0.016982601|1|1|0.0062422|-0.035684977|-0.061965108|0.780221059|-0.03671629|0.029728702|0.838260077|0.937813705|0.278576218|0.011158458|-57.45144813|0.062186295|46.80695276|6.3217245360000005|0.389087507|0.75793699|-1.602893201|-34.85786147|68.15463481|0.476833495|705.8822532|-1206.480411|2625.142499|0.24206301|9.479218984|18.11893325|0.911437354|27.92623037|0.014219928|10.70318668|1.0|1.0|1.0|1.0|1.0|3.66|0.11|27.0|6.33|111.51|2.0|1.0|0.0|35.0|-6.21|474.58|1.0|0.0|4.5|-5.54|0.00026|2.86e-06|0.0013599999999999|0.0|0.0|5.92e-11|-0.07287|3.6392|-1806.812778|219.39|664.72|0.6823899999999999|-1806.514606|-0.14723|3.2353|-0.2201|0.03560672|-1806.582751|232.0|6.6345|6.6345
8e_a46|0.0|0|0.0|0.252655541|1|7.727094485|1|1|2.161814059|5.533389489|0.000950213|2|0.043238095|-0.126773923|0.0|-0.184317354|-0.016857659|1|1|0.0123581919999999|-0.08488645|-0.135984209|0.789844634|-0.241393458|-0.024620704|0.837678812|0.921352352|0.281227001|0.009576086|-33.59778824|0.078647648|40.04689925|2.482871976|53.05984592|0.7492419109999999|-0.989734694|-13.83322216|39.62167507|0.444693313|469.146955|-503.9668235|1415.320228|0.2507580889999999|5.504080656|9.911785304|0.8008066970000001|15.64268965|0.011830243|6.023886838999999|1.0|0.0|1.0|1.0|0.0|3.21|0.32|17.0|4.09|43.6|0.0|0.0|1.0|23.0|-6.02|304.39|0.0|1.0|3.21|-4.04|0.0782|9.15e-05|0.0279|0.0|0.0|2.16e-07|-0.03175|4.5092|-954.9056294|274.96|457.96|0.6967|-954.743261|-0.18835|3.2194|-0.2201|0.024010215|-954.793305|406.0|6.3915|6.3915
13b_a6|0.0|0|3.423777636|0.0|0|7.412764017000001|1|1|0.0|5.351858133|-0.0265090529999999|1|0.042739018|0.060593678|0.0|-0.104663349|-0.064811009|1|1|-0.00194781|-0.10896749|-0.180339002|0.7788169070000001|-0.029988734|-0.11338525|0.8370824240000001|0.7757172059999999|0.202093555|0.032036214|-74.04643339|0.2242827939999999|147.0772097|13.77653618|554.4007331|0.757233678|-2.032484418|-40.04664055|87.39962829999999|0.408780634|508.6895893|-1332.835801|2587.000662|0.2427663219999999|9.087172635|15.37022155|0.69141956|35.20276076|0.0203627189999999|13.35319491|1.0|1.0|1.0|1.0|2.0|3.56|0.12|23.0|4.98|95.85|2.0|0.0|1.0|31.0|-6.1|409.44|0.0|0.0|3.45|-4.99|0.0012699999999999|1.02e-05|0.00417|0.0|0.0|9.77e-10|-0.0525799999999999|3.6322|-1350.061187|255.67|574.07|0.7006600000000001|-1349.837661|-0.14898|10.8032|-0.20156|0.02920955|-1349.898848|174.0|6.7595|6.7595
16a_a23|0.0|1|0.0|0.0|2|7.423568444|1|1|3.411338761|5.351858133|-0.013055633|3|0.046283951|0.062601621|0.759926978|-0.088255625|-0.071458049|2|2|0.01226642|-0.181609054|-0.335065967|0.8323974470000001|0.154144584|-0.116894582|0.890165467|0.934837094|0.181301571|0.021379172|-47.06687604|0.0651629059999999|42.07919382|8.915071155|91.92609822|0.585920722|-1.311960953|-17.13669862|65.21027197|0.49525751|603.6746046|-847.2037686000001|1801.957216|0.414079278|8.024409307|15.89802615|0.981208279|28.35168303|0.02809646|18.14339594|0.0|0.0|1.0|0.0|1.0|3.94|0.14|20.0|2.03|108.26|1.0|1.0|2.0|31.0|-7.02|427.5|0.0|0.0|1.85|-4.31|0.0111|4.86e-05|0.0208|0.0|0.0|5.38e-06|-0.0502|1.6239|-1685.8794469999998|763.49|555.21|0.96307|-1685.580443|-0.07625|11.6254|-0.12645|0.03391189|-1685.6419010000002|39.0|7.4037|7.4037
15_a31|0.0|0|3.155574452|0.0|0|7.765993078999999|1|1|0.0|5.733341277|-0.134784483|0|0.038809524|-0.0302581979999999|0.0|-0.070065105|-0.074455342|2|2|-0.007631228|-0.157560864|-0.272545088|0.8022000659999999|-0.0869591359999999|-0.116356616|0.8582665429999999|0.567108776|0.287991212|0.038524836|-70.00513464|0.4328912239999999|230.1075793|10.88541717|514.6215199|0.641533577|-1.58037081|-32.83191294|88.05886218|0.466164359|301.452236|-840.0616157|1675.977147|0.358466423|6.148947296|11.51842782|0.873235738|34.45943505|0.03396368|18.05372755|1.0|1.0|1.0|1.0|2.0|3.31|0.19|16.0|4.12|117.37|0.0|0.0|2.0|24.0|-6.84|342.37|0.0|0.0|2.27|-3.57|18.0|0.000272|0.0931|0.0|0.0|2.19e-06|-0.04192|4569.0|-1460.861851|271.36|452.98|0.5241899999999999|-1460.736142|-0.15202|5.5793|-0.19394|0.03843988|-1460.790873|1.1|5.9586|5.9586
13b_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.118776867|2|0.041728395|-0.035340334|0.0|0.042845487|-0.0463169629999999|1|1|-0.002215642|0.003429114|0.006103754|0.836520136|-0.045844862|-0.0771674659999999|0.892104517|0.694101802|0.3529073379999999|0.018555474|-76.67161447|0.305898198|206.54056530000005|8.459192992|105.341977|0.800290866|-2.271099499|-50.13056864|88.26741491|0.454574838|468.6532296|-1533.432289|2319.48655|0.1997091339999999|8.804739699999999|16.1428924|0.8334321|36.15271139|0.017174033|11.59580043|0.0|0.0|1.0|0.0|2.0|4.76|0.13|17.0|3.04|124.74|1.0|0.0|1.0|32.0|-7.05|441.51|0.0|0.0|1.91|-4.3|0.00427|5e-05|0.0221|0.0|0.0|6.520000000000001e-07|-0.05434|3.5056|-1744.446479|245.51|544.04|0.6862699999999999|-1744.2179010000002|-0.14879|3.8495|-0.20313|0.0455651|-1744.281763|26.0|7.5901|7.5901
12av_a36|0.0|0|3.4520047430000003|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.081537769|2|0.04250591|0.06882889|0.0|-0.021036176|-0.039627578|1|1|-0.000472698|-0.126068378|-0.213993335|0.8076780109999999|-0.018133027|-0.067408377|0.8571025990000001|0.752447733|0.277834652|0.021666882|-73.55299094|0.247552267|172.4374372|10.51297704|124.9387725|0.671916917|-2.006269572|-39.92474833|91.5101903|0.491188387|524.1323793|-1397.506828|2354.591519|0.328083083|8.975655204|17.64042914|0.965363947|36.48912989|0.025779468|17.95719936|0.0|0.0|1.0|0.0|3.0|4.96|0.17|17.0|2.38|98.3|1.0|0.0|1.0|33.0|-7.66|438.48|0.0|0.0|1.47|-3.64|128.0|0.000227|0.0997|0.0|0.0|1.1800000000000001e-07|-0.05307|3.4402|-1440.945099|256.12|588.31|0.70455|-1440.67411|-0.14122|4.7666|-0.19429|0.04308001|-1440.738332|39.0|7.4089|7.4089
7_a1|0.0|0|0.0|0.0|1|7.860570786|2|2|2.307091837|5.777652323|0.001018628|1|0.035718954|-0.048878707|0.0|-0.07233584|-0.024096172|1|1|0.004950534|-0.245732751|-0.391298966|0.801577133|-0.048198584|-0.042175602|0.862051935|0.710959153|0.289201649|0.035937867|-47.35863598|0.289040847|139.2595474|8.342261787|404.7836105|0.603382856|-1.179545431|-19.35104936|61.72628137|0.452829665|342.53930230000003|-568.3036318|1466.924404|0.396617144|5.07667644|9.278054953|0.827584457|24.78585294|0.029820838|14.36764539|1.0|0.0|1.0|1.0|0.0|3.09|0.22|17.0|3.43|49.17|0.0|0.0|2.0|23.0|-6.4|305.33|0.0|1.0|2.72|-3.71|213.0|0.000195|0.0595|0.0|0.0|2.29e-06|-0.02433|4.0504|-1009.48087|306.1|365.53|0.69902|-1009.350293|-0.16734|4575.0|-0.19167|0.02860499|-1009.398029|0.46|6.3372|6.3372
13c_a5|0.0|0|2.944180713|0.0|0|6.605297921|1|1|0.0|4.59511985|-0.0090268969999999|3|0.024822695|-0.010689086|0.0|-0.098760742|-0.018055556|1|1|0.006110714|-0.092592608|-0.150963534|0.770478689|0.003545487|-0.033833834|0.822789227|0.80019672|0.4148662979999999|0.023143526|-50.50012762|0.19980328|131.7396496|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|70.46156718|0.46617977|527.6071331999999|-858.5021696|1235.709541|0.448671765|8.492261628|15.90846721|0.873289814|29.94524142|0.0302745689999999|19.96143955|1.0|1.0|1.0|1.0|1.0|3.13|0.17|23.0|4.23|84.0|1.0|0.0|1.0|31.0|-7.28|411.46|0.0|0.0|2.68|-3.96|0.1169999999999999|0.000109|0.0446|0.0|0.0|8.170000000000001e-09|-0.05615|4.2145|-1351.2369640000002|263.46|513.33|0.51479|-1351.008469|-0.17324|2.3276|-0.22939|0.03747691|-1351.067237|123.0|6.9101|6.9101
6b_a31|0.0|0|3.404988662|0.0|0|7.773594467000001|1|1|0.0|5.733341277|-0.178758575|0|0.037803618|0.11647286|0.0|-0.032090772|-0.053655833|2|2|-0.008439437|-0.002840672|-0.004825446|0.78240875|-0.068433069|-0.084489161|0.841537966|0.627853074|0.146652651|0.032992761|-78.37648097|0.372146926|227.0509355|12.28107483|101.4993391|0.7459204140000001|-2.055402513|-44.96993859|93.1058799|0.4807018779999999|383.0600707|-1254.023695|2063.736075|0.254079586|7.513612533|14.46878435|0.925676135|37.35947255|0.024142162|14.72939894|1.0|1.0|1.0|1.0|2.0|3.55|0.1|22.0|5.19|131.36|1.0|0.0|1.0|29.0|-6.5|404.44|0.0|0.0|3.3|-4.66|0.000947|2.18e-05|0.00883|0.0|0.0|4.67e-08|-0.05835|3.2949|-1652.635711|376.29|492.36|0.7013199999999999|-1652.44739|-0.13345|5.9085|-0.1918|0.03623358|-1652.505041|54.0|7.2676|7.2676
7f_a8|0.0|0|2.961566988|0.0|1|7.05012252|0|0|1.2793830309999998|4.844187086|-0.073219554|0|0.044814815|0.034392285|0.0|-0.087673259|0.0260356679999999|1|1|0.00084936|0.052081992|0.141285105|0.7051689170000001|-0.048917705|0.041366689|0.7677336090000001|0.770229267|0.3155671539999999|0.0138113419999999|-50.01741803|0.229770733|130.7330978|4.471132824|55.49953831|0.880922225|-1.670259798|-29.74763659|55.85651025|0.4513917389999999|438.23883319999993|-950.3309426|1854.738581|0.119077775|7.704280774|14.04331892|0.822794279|26.31197491|0.010262531|5.839092213|0.0|1.0|0.0|0.0|1.0|3.14|0.0|23.0|5.52|61.58|2.0|0.0|1.0|28.0|-5.27|373.35|0.0|0.0|4.63|-5.5|0.00078|3.16e-06|0.00118|0.0|1.0|3.5e-09|-0.07492|3.4810000000000003|-1285.168078|324.68|495.55|0.6987399999999999|-1285.017838|-0.14506|8.7098|-0.21998|0.02809022|-1285.071664|35.65|4.4479|4.4479
16_a31|0.0|0|3.096824452|0.0|0|7.758333467000001|1|1|0.0|5.733341277|-0.186617888|0|0.042528736|-0.050076586|0.0|-0.00795845|0.06214876|2|2|-0.0125582419999999|-0.053194463|-0.09530799|0.8318419909999999|-0.038841601|0.0980869569999999|0.8948140790000001|0.546450126|0.29485045|0.0374314139999999|-70.82239128|0.4535498739999999|213.694252|8.309441139|467.7901274|0.73080436|-1.653466811|-31.54036284|83.86629191|0.427771627|257.4650715|-779.0463041|1212.615438|0.26919564|5.521618837|9.649327262|0.747554032|32.30339751|0.027684692|13.04390063|1.0|0.0|1.0|1.0|2.0|3.2|0.14|16.0|3.8|114.29|0.0|0.0|2.0|21.0|-6.48|300.34|0.0|0.0|2.33|-3.6|0.0131|0.000254|0.0762|0.0|0.0|1.16e-05|-0.0318899999999999|3.6596|-1308.202828|338.79|369.73|0.70108|-1308.113026|-0.15231|3.7419|-0.1842|0.03948619|-1308.161433|0.09|7.0458|7.0458
