molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|JGI4|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|nFaHRing|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|DPSA5|PNSA4|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA2|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
12o_a36|1|0|3.444418304|0.0|0|2|0.0|0.01340619|-0.0100574069999999|0.040770975|0.03842353|-0.613501857|-0.059733192|10.96036596|-0.010904454|1|-0.000472698|0.065221584|-0.126068378|-0.213993335|-0.5110239679999999|1|0.859938421|0.141570244|-0.01854899|0.848816593|0|-59.0895896|-76.51720886|0.2407887189999999|173.4105814|-0.03541591|-55.10596064|12.13767506|0.666462845|95.66406176|-25.50573629|546.7667677000001|2778.220342|-18.36865355|0.333537155|7.322888607|13.80895167|0.885724665|6622.134304|240.2059039|-1047.013252|2181.407379|19.1468529|0.0|1.0|0.0|4.97|17.0|-6.93|2.38|1.65|1.49|138.06|1.0|7.0|-3.54|33.0|5.0|-7.66|0.0|0.0|1.47|-3.64|128.0|0.0997|1.85|0.0|5.18e-05|-0.05456|-1440.926241|728.07|1240.51|320.16|238.77|560.88|0.67273|0.2888|-0.15695|4.9237|-0.21151|0.04371335|0.04|7.3979|7.3979
3m_a32|1|1|3.575728458|0.0|0|1|0.0|0.013867955|-0.006290106|0.03962963|-0.0370712179999999|-0.3082152019999999|-0.084132138|10.31100268|-0.078038283|3|0.000822186|-0.065422345|-0.04918838|-0.086806406|-0.49476131|0|0.6943636479999999|-0.0067207069999999|-0.126422018|0.872498916|1|-50.60363458|-56.15082133|0.201976727|120.7751424|-0.027127559|-33.57626169|4.801577352|0.674468222|67.1606709|-16.22134838|477.1904954|2363.601309|-9.699808932|0.325531778|7.0752395770000005|13.31775015|0.882303773|5724.714257|194.65681730000003|-436.4914018999999|1082.275864|11.00984957|1.0|1.0|1.0|3.51|19.0|-7.38|7.02|5.35|1.74|110.36|1.0|3.0|-5.94|27.0|4.0|-6.17|0.0|0.0|4.12|-4.86|0.000449|0.00547|3.57|0.0|1.65e-05|-0.05731|-1863.46877|641.52|1073.31|346.82|346.82|484.34|0.7026600000000001|0.2952|-0.14835|5082.0|-0.2056599999999999|0.0339106999999999|23.0|7.6383|7.6383
2_a4|0|0|0.0|0.0|0|1|0.0|-0.072708147|-0.00708265|0.037777778|0.08246129|-0.269140683|0.090707854|10.95268469|0.076479666|0|-0.0016168089999999|0.127695325|0.147657684|0.228655117|-0.3881618|1|0.930871261|0.11821091|0.1355918559999999|0.847373823|0|-49.45826819|-44.27948986|0.257481153|108.4760726|-0.0379537729999999|-18.65482233|1.123639184|0.843107708|48.93681624|-15.98981578|312.82106489999995|910.3327882|-6.736463618999999|0.156892292|4.710383035|7.800989232999999|0.656126301|3396.86527|66.09827364|-242.5126903|682.7518749|4.657326379|0.0|1.0|0.0|3.33|12.0|-4.83|2.12|0.83|1.63|79.59|2.0|2.0|-2.18|19.0|4.0|-6.69|0.0|1.0|1.24|-2.77|1.67|434.0|1.62|0.0|0.00374|-0.01612|-819.8996124|458.73|764.77|384.69|210.28|333.36|0.6885600000000001|0.0008|-0.14614|1.7717|-0.16226|0.033037353|31.0|7.5086|7.5086
12k_a36|1|0|3.483171769|0.0|0|2|0.0|-0.076124222|-0.0071232019999999|0.039061728|0.096315593|-0.413145744|0.003690005|10.94908765|-0.058284869|1|0.003724542|0.163804836|-0.095253274|-0.1619981409999999|-0.4373676689999999|1|0.90500247|-0.09344781|-0.102077284|0.8647233590000001|0|-49.87227128|-67.14870046|0.157229536|103.5614526|-0.037758075|-44.22843899|7.838185977999999|0.7806817009999999|78.24529096|-24.86988906|555.1026569|2294.707886|-16.38090333|0.219318299|7.241602627000001|13.89698356|0.919048073|6027.033337|144.457092|-884.5687799000001|1720.258086|11.0965905|1.0|1.0|0.0|4.89|17.0|-7.01|3.62|2.42|2.38|133.84|1.0|6.0|-4.58|31.0|4.0|-6.34|0.0|1.0|2.37|-4.55|0.0106|0.0115|3.45|0.0|3.94e-05|-0.0497|-1310.312649|697.92|1186.08|338.46|245.37|530.51|0.70031|0.0908|-0.15053|5.7818|-0.20023|0.03274587|14.0|7.8539|7.8539
9_a1|1|0|3.358585365|0.0|0|0|0.0|0.020428974|-0.00614716|0.037578348|-0.110185988|-0.282769361|-0.079063236|10.94877277|0.016589221|1|-0.0018191779999999|-0.232860777|-0.044035724|-0.093062585|-0.483335578|1|0.582499378|-0.053460262|0.02778394|0.7964939409999999|0|-46.63553015|-49.42275468|0.244723542|141.093898|-0.031896718|-28.49439431|3.745117974|0.7816897429999999|57.60218193|-18.38986221|435.4501351|1739.0376789999998|-10.60256533|0.2183102569999999|7.61577077|13.91191974|0.826725116|5063.330971|125.865476|-455.910309|1011.608611|8.17942725|1.0|1.0|1.0|2.78|23.0|-8.98|5.86|5.57|2.74|102.84|1.0|4.0|-4.68|27.0|4.0|-5.81|0.0|0.0|4.12|-4.79|0.00739|0.0057799999999999|3.76|0.0|3.7100000000000003e-07|-0.07602|-1187.193365|600.6|1007.04|370.88|370.88|487.19|0.70296|0.5409|-0.13413|4.1623|-0.21015|0.03294951|6.0|5.2218|5.2218
17a_a22|0|0|0.0|0.0|1|0|1.866510299|-0.0422459529999999|-0.005149751|0.043274232|-0.054347074|-0.314134834|-0.094996254|10.94643739|-0.005724389|1|0.0027615779999999|-0.089641194|-0.076790454|-0.126659773|-0.3626566539999999|2|0.830653242|0.155547571|-0.010355535|0.805071997|1|-49.30541729|-60.0620365|0.140522986|96.01444244|-0.030843667|-41.03828927|6.55749888|0.710958975|73.26110471|-21.07439877|587.2505892999999|1934.881271|-14.39939974|0.289041025|8.549622191000001|16.63169381|0.945313306|6343.687177000001|197.4916253|-820.7657853999999|1689.6062539999998|13.19906822|1.0|1.0|1.0|4.02|27.0|-9.13|3.93|4.93|2.01|128.29|1.0|7.0|-4.75|33.0|5.0|-6.39|0.0|1.0|2.25|-4.96|0.0078099999999999|0.00473|3.62|0.0|3.23e-07|-0.15124|-1408.279257|731.19|1253.39|887.46|255.63|577.52|0.71303|0.0085|-0.06214|3.0156|-0.21338|0.02170866|82.0|7.0862|7.0862
13e_a6|1|0|3.433539068|0.0|0|0|0.0|-0.089778965|-0.006882528|0.044021739|0.018376555|-0.378539035|0.0266218529999999|10.95053349|-0.037793156|1|-0.001446486|0.032420935|-0.126749697|-0.223618825|-0.462344944|2|0.841211811|0.102257199|-0.067328767|0.827254552|1|-49.62570093|-62.36320497|0.138323399|92.4587065|-0.032929004|-41.68507499|8.211609879|0.722530518|75.42629799|-22.01054293|575.965487|3457.565879|-14.71237941|0.277469482|7.973429837999999|14.346067199999998|0.799234143|6147.8097210000005|185.4673146|-750.3313497|1553.619759|13.06309302|1.0|1.0|1.0|3.51|27.0|-10.18|5.01|4.53|0.92|123.82|0.0|5.0|-5.11|32.0|5.0|-6.52|0.0|0.0|3.31|-4.78|0.00323|0.00688|3.27|0.0|2.75e-08|-0.07534|-1347.25954|713.3|1202.5|381.78|207.04|567.24|0.7034199999999999|0.0104|-0.1327|10.1884|-0.20804|0.03809808|12.0|7.9208|7.9208
47n_a18|0|0|0.0|0.0|0|1|0.0|0.0487694459999999|-0.007614955|0.032169312|0.017491759|-0.609196374|-0.003276575|10.94702025|-0.048404296|0|0.001705837|0.026244774|-0.172015161|-0.258092915|-0.529441732|0|0.722991132|-0.09714337|-0.083719099|0.726888951|0|-65.43887366|-75.24728669|0.207570604|171.2889916|-0.031974244|-62.09468789|7.228646444|0.783921929|86.44740177|-26.38541222|653.9193397999999|2052.393389|-21.77346199|0.216078071|10.43689152|20.17045476|0.932611327|7909.580851999999|178.30942439999998|-1676.556573|2591.682495|11.20011508|1.0|1.0|1.0|4.69|18.0|-9.76|3.67|3.31|2.72|162.18|1.0|13.0|-6.02|40.0|4.0|-6.68|0.0|0.0|2.76|-5.24|0.000511|0.00308|4.1|1.0|9.44e-08|-0.0525299999999999|-1743.299948|879.92|1565.37|387.11|387.11|799.02|0.6914600000000001|0.5056|-0.13138|2.4754|-0.18391|0.02839695|64.0|7.1938|7.1938
9i_a24|1|0|2.9199957480000003|0.0|1|0|1.865102513|-0.113620183|-0.005148312|0.023854167|-0.076024544|-0.190487553|-0.087363979|10.96661275|-0.00532872|2|0.005891639|-0.140841749|-0.1818753839999999|-0.336939175|-0.32068769|2|0.783500303|0.139004845|-0.0106944439999999|0.898194715|0|-30.56504777|-33.00219474|0.173910636|82.21166337|-0.024639839|-15.60091656|5.613069697999999|0.499238289|51.05832236|-11.64783344|390.5119445|761.9885477000001|-5.506205845|0.500761711|5.946747117|11.18382556|0.8806627109999999|4155.922671|236.7218826|-187.2109987|793.2611447|18.05612763|1.0|1.0|1.0|2.76|22.0|-6.05|2.42|2.72|0.67|82.17|1.0|3.0|-2.6|22.0|4.0|-7.01|0.0|1.0|1.73|-3.1|716.0|228.0|1.48|0.0|0.000258|-0.0473899999999999|-945.2626532|501.48|825.7|299.06|268.3|363.15|0.6755800000000001|0.0029|-0.17204|7.1135|-0.21943|0.0239838|88.0|7.0555|7.0555
18_a34|0|0|0.0|0.0|1|1|1.801574074|-0.063113846|-0.014733513|0.040527066|-0.100548575|-0.677741618|-0.141332289|10.9595763|-0.136990511|1|0.002183342|-0.155197864|-0.3102088839999999|-0.478810922|-0.493450778|1|0.759292258|0.0468829359999999|-0.224951558|0.8584852479999999|0|-49.86847383|-71.65163761|0.31018528|171.24705480000003|-0.0422555509999999|-39.55742812|12.44948722|0.695849945|86.77082535|-23.32844015|380.8328339|1774.550004|-12.87916264|0.304150055|6.282442545|11.23989749|0.789096743|5296.289007|167.9151283|-553.8039936|1441.579371|15.11918774|1.0|0.0|1.0|3.28|17.0|-5.65|3.13|3.15|1.49|93.91|2.0|5.0|-4.32|26.0|6.0|-6.26|0.0|1.0|2.89|-4.11|0.0167|0.0275|3.07|0.0|0.000781|-0.03925|-1199.259634|592.04|991.93|300.68|279.66|483.87|0.60488|0.0303|-0.17549|5.0935|-0.21474|0.02902032|2.43|5.6144|5.6144
14w_a23|0|1|0.0|0.0|2|0|3.132012648|0.013971812|-0.006481882|0.046678487|0.045196333|-0.330575965|-0.042151195|10.31321817|-0.031435038|2|0.003906274|0.126238077|-0.073958723|-0.206574435|-0.427696371|2|0.5788469970000001|0.059273664|-0.049318182|0.8668730109999999|1|-46.76570273|-58.53311596|0.211928134|140.15462380000002|-0.035779855|-38.70975831|9.814393755|0.743451788|72.23920014|-23.66232347|521.1762769999999|2283.383402|-15.648625699999998|0.256548212|7.833745658|15.58053709|0.988900044|6998.078982999999|169.6632599|-735.4854078|1495.89956|13.70608418|0.0|1.0|0.0|3.42|26.0|-7.93|4.2|5.14|3.78|120.2|1.0|5.0|-5.68|32.0|6.0|-6.35|0.0|0.0|4.05|-5.27|0.0009369999999999|0.00242|3.78|0.0|5.23e-06|-0.0798|-1828.363862|676.92|1150.31|338.46|338.46|535.54|0.6219399999999999|0.3855|-0.14844|7.0157|-0.22824|0.02204118|2.0|8.6737|8.6737
14k_a23|0|1|0.0|0.0|2|0|3.358995671|0.070940371|-0.005866159|0.046283951|0.04479394|-0.299174093|-0.055500851|10.31321813|-0.055708465|2|0.009263715|0.082632648|-0.071484865|-0.13187015|-0.463402169|2|0.722187957|0.140087361|-0.091426449|0.864845456|1|-37.43135588|-53.17069631|0.077602272|51.64167457|-0.033999976|-35.38329134|8.338417622|0.783562394|64.04991522|-22.62582822|613.8243395|2174.886074|-15.05671972|0.216437606|8.21201115|15.99703938|0.948005074|6715.186162999999|144.0318708|-707.6658267999999|1357.152837|10.87921891|0.0|0.0|1.0|3.39|26.0|-7.99|4.0|4.67|3.51|125.29|1.0|5.0|-6.13|31.0|4.0|-6.03|0.0|0.0|3.99|-5.55|0.000334|0.00126|4.21|0.0|4.55e-06|-0.07933|-2089.501786|691.9|1179.17|340.42|340.42|552.65|0.63765|0.4694|-0.14784|5.8718|-0.2271699999999999|0.02271117|4.0|8.4123|8.4123
9_a47|0|0|0.0|0.0|0|0|0.0|0.00410268|-0.008501246|0.037492877|-0.043270202|-0.382556052|0.022031244|10.93671087|0.045804989|0|-0.007880155|-0.091848897|-0.021556658|-0.045757939|-0.4477815529999999|2|0.7033922579999999|0.046690958|0.075092937|0.853035126|1|-44.13640712|-50.70744657|0.194850031|101.9336202|-0.036925422|-26.52703503|2.611122094|0.790651977|58.96976407|-19.3171225|421.2052248|1333.091472|-10.10553715|0.209348023|5.653392499|10.93281031|0.93384951|5212.504394|109.5180831|-424.4325604|1026.1394|8.262317504|1.0|1.0|1.0|2.87|22.0|-8.47|4.61|5.61|2.99|101.46|1.0|3.0|-5.37|26.0|4.0|-5.26|0.0|0.0|4.09|-5.2|0.00148|0.00218|4.43|0.0|1.17e-06|-0.05037|-1149.055456|566.1|959.59|333.44|215.89|406.35|0.69084|0.2208|-0.1545099999999999|2.2966|-0.20488|0.03463008|25.0|7.6|7.6
17d_a50|0|1|0.0|0.0|2|2|4.380250483|-0.152030219|-0.002166617|0.031990741|0.006071856|-0.140830095|-0.136180713|10.94500663|-0.125540541|2|0.01245647|0.009780681|-0.200725906|-0.323333765|-0.2294807539999999|1|0.754575205|-0.1921395789999999|-0.2177003589999999|0.789310938|1|-30.63468215|-48.40178147|0.070113177|48.62532158|-0.025589979|-33.56790124|7.31681784|0.75405703|57.5414543|-17.74731987|644.9008302|2950.99157|-12.30823045|0.24594297|6.996105516|12.62170017|0.8041037459999999|6281.764548|170.5678813|-738.4938272999999|1412.14676|9.139672835|0.0|1.0|1.0|4.07|20.0|-7.07|4.0|4.29|2.71|133.19|1.0|6.0|-4.5|32.0|4.0|-6.25|0.0|1.0|3.68|-4.88|0.0135|0.00557|3.72|0.0|3.63e-05|-0.03251|-1335.962757|727.15|1263.22|306.09|306.09|579.45|0.66103|0.1819|-0.16716|5.6557|-0.19967|0.02625058|74.0|7.1308|7.1308
28_a47|0|1|0.0|0.0|1|0|1.408016295|-0.053792245|-0.009689834|0.038387534|0.023813594|-0.436042548|-0.00496711|10.95058275|0.0467853809999999|1|-0.010153352|0.06536499|-0.046265509|-0.126992366|-0.435485503|2|0.635684951|-0.175007067|0.074217097|0.896193695|1|-67.33744077|-63.47150284|0.394650655|234.5873429|-0.038135461|-37.72858603|9.214964819|0.65225927|82.27079846|-22.66839387|359.8303775|1337.037733|-13.47449501|0.34774073|7.864990866|14.91533234|0.8964208090000001|5633.990508|206.7032519|-565.9287905|1459.653524|18.79929562|0.0|1.0|1.0|3.08|21.0|-6.92|2.49|3.84|1.67|99.2|1.0|5.0|-3.67|28.0|6.0|-7.22|0.0|0.0|2.4|-3.66|0.0816|0.0824|1.97|0.0|4.59e-05|-0.05471|-1335.722248|599.88|995.5|337.37|337.37|461.73|0.69002|0.2996|-0.15049|6.0847|-0.2052|0.03698465|25.0|7.6|7.6
3l_a32|1|1|3.672194822|0.0|0|1|0.0|-0.003342759|-0.0054004|0.035643275|-0.039331295|-0.270019992|-0.09393062|10.31100268|-0.107818594|3|0.002942329|-0.068876714|-0.04980249|-0.087213805|-0.524711546|0|0.820540279|-0.136589369|-0.184582641|0.7973741999999999|1|-40.30321333|-51.41835077|0.114441512|66.55229892|-0.028831823|-29.90181954|4.141107366|0.788236719|58.10243176|-16.76685351|514.9875423000001|2415.340446|-9.750593329|0.211763281|6.414825717|11.74082324|0.8302637909999999|5429.531532999999|123.148785|-448.5272931|978.4817724|6.6840809960000005|1.0|1.0|1.0|3.58|19.0|-7.5|7.34|6.17|2.64|110.16|1.0|3.0|-7.6|26.0|3.0|-4.71|1.0|0.0|5.04|-6.01|9.59e-06|0.0003689999999999|5.51|0.0|1.2e-05|-0.0529799999999999|-1789.4501510000002|629.26|1062.47|351.04|351.04|468.81|0.70282|0.2876|-0.14664|3.3955|-0.19962|0.02547484|12.0|7.9208|7.9208
12m_a36|1|0|3.40403699|0.0|0|2|0.0|0.013543656|-0.011502861|0.03912037|0.14264424|-0.667165917|-0.025127218|10.95440733|-0.038386106|1|-0.004569485|0.245908938|-0.052743904|-0.090926893|-0.52644768|1|0.892815402|-0.075712087|-0.064035403|0.8792981679999999|0|-67.27772044|-81.19927925|0.288038572|193.174369|-0.04260035|-54.45666327|10.22144534|0.7471181240000001|96.11918789|-28.57011677|477.48014630000006|2637.948424|-19.16067782|0.252881876|7.312794835|13.67704354|0.8702895190000001|6434.374756|169.596372|-1034.676602|2064.983108|14.91990864|0.0|1.0|0.0|4.83|17.0|-6.14|1.92|0.98|1.28|131.85|1.0|6.0|-4.1|32.0|5.0|-7.39|0.0|0.0|1.26|-3.8|0.0338|0.0676|2.11|0.0|0.000305|-0.05114|-1401.6158890000002|692.4|1177.15|320.72|320.72|505.51|0.69382|0.4718|-0.15879|6.5789|-0.20993|0.03861003|0.03|7.5229|7.5229
6b_a40|0|0|0.0|0.0|1|2|1.710647518|0.135693438|-0.014861289|0.039863946|-0.137534783|-0.698480566|0.0986825569999999|10.30179924|-0.226457281|2|-0.004728928|-0.248560671|-0.018582337|-0.033583055|-0.630957955|0|0.691778838|0.003163118|-0.307881994|0.90571269|1|-72.13527644|-79.36130196|0.246568426|165.1465831|-0.049599889|-53.15460718|6.544506614|0.878140798|87.29061302|-33.22101012|504.6333458|4049.386572|-22.2507658|0.1218592019999999|6.976123351|12.51342818|0.793750992|8482.600495|81.61884754|-956.7829293|1626.736212|7.929311055|1.0|0.0|1.0|4.02|14.0|-5.21|5.67|4.38|2.61|130.16|2.0|5.0|-8.41|31.0|5.0|-5.85|1.0|0.0|4.21|-6.18|1.98e-06|0.000335|5.03|1.0|0.00318|-0.09533|-3290.745084|687.2|1183.07|399.62|399.62|552.01|0.69429|0.4962|-0.1237099999999999|8193.0|-0.21904|0.03026498|0.03|7.5229|7.5229
16e_a32|1|1|3.343660084|0.0|0|0|0.0|0.180914799|-0.0154404319999999|0.040982906|-0.04474426|-0.772021601|-0.070351839|10.31100268|-0.01320745|3|-0.002310082|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0|0.804503712|0.096017785|-0.022651598|0.91471624|1|-55.957388|-75.36830928|0.209694841|134.6906051|-0.037448344|-48.41036206|9.961663868|0.702226562|90.34923861|-24.05371573|507.6266039|3376.1299740000004|-15.45011555|0.297773438|6.573687662|12.15001203|0.848279482|6142.277629|191.2650034|-726.1554308999999|1609.914378|14.98092934|1.0|1.0|1.0|3.64|19.0|-7.38|6.03|4.6|1.12|111.95|1.0|8.0|-6.59|28.0|5.0|-6.15|1.0|0.0|3.77|-4.75|0.000107|0.0074099999999999|3.76|0.0|1.73e-05|-0.0505899999999999|-1955.965644|677.82|1130.95|342.37|342.37|552.79|0.7022|0.2858|-0.14991|3.2372|-0.2005|0.02792775|7.0|8.1367|8.1367
12q_a36|1|0|3.453150038|0.0|0|2|0.0|-0.0543475329999999|-0.00761082|0.042804233|0.068040097|-0.410984299|-0.0651906459999999|10.9598352|-0.0433009009999999|1|0.0010871589999999|0.1161527719999999|-0.103922055|-0.177407665|-0.441747876|1|0.8941919290000001|-0.017640538|-0.074349074|0.8839272779999999|0|-49.18227989|-68.5549152|0.17088073|110.4712541|-0.038175515|-44.31949385|7.758093617|0.768692389|80.15866795|-24.67976947|536.0103834|2380.245597|-15.95501778|0.231307611|7.546533709|14.69971555|0.947876484|6040.52496|149.536123|-797.7508892000001|1605.308562|11.60375275|1.0|1.0|0.0|4.74|17.0|-7.18|3.35|2.54|2.51|128.76|1.0|5.0|-4.44|30.0|4.0|-6.49|0.0|1.0|2.34|-4.59|0.0151|0.0106|3.31|0.0|2.77e-05|-0.05602|-1692.5102989999998|683.51|1148.35|320.77|236.72|531.58|0.6863199999999999|0.3419|-0.1566|4.6718|-0.2126199999999999|0.03415678|6.0|8.2218|8.2218
13g_a6|1|0|3.457632039|0.0|0|0|0.0|-0.0961994219999999|-0.006574579|0.043020833|0.03536788|-0.381325604|0.073394284|10.95053423|-0.080022038|1|-0.000644109|0.061423911|-0.12414699|-0.215607882|-0.46487852|2|0.836982172|0.095969451|-0.144664763|0.832753533|1|-51.67543048|-64.02222283|0.128027951|89.14285747|-0.0323525729999999|-44.57717132|8.550546653|0.7357333540000001|76.50577593|-22.52633766|607.1336751|3916.754765|-15.68456028|0.264266646|7.968172425|14.34268783|0.7999971709999999|6332.20768|184.0026638|-846.9662551000001|1653.346592|12.48355309|1.0|1.0|1.0|3.61|27.0|-10.57|5.41|4.79|1.13|128.63|0.0|6.0|-5.56|33.0|5.0|-6.31|0.0|0.0|3.47|-5.06|0.0012|0.0038|3.7|0.0|1.15e-08|-0.07536|-1386.573241|739.55|1253.71|381.82|207.09|592.49|0.7034100000000001|0.0105|-0.1327|10.1708|-0.20806|0.03802398|119.0|6.9245|6.9245
16h_a32|1|1|3.340888605|0.0|0|0|0.0|0.217139852|-0.015656019|0.039958333|-0.069213021|-0.7828009570000001|0.061727488|10.31100268|-0.022634676|3|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0|0.804503712|-0.003188883|-0.03617945|0.881181048|1|-51.56009529|-77.17316899|0.200808492|127.5843068|-0.038765425|-49.03221545|8.461051377999999|0.7359051059999999|90.15529448|-24.62973479|507.7688359|3282.554439|-15.6485794|0.2640948939999999|6.710057805|12.42028916|0.850995852|6151.056721|167.7935207|-735.4832318|1573.02555|12.98212548|1.0|1.0|1.0|3.61|19.0|-7.0|5.86|4.6|1.12|111.95|1.0|7.0|-6.48|28.0|5.0|-6.22|1.0|0.0|3.74|-4.75|0.000136|0.0073599999999999|3.66|0.0|4.09e-05|-0.05028|-1955.970762|679.82|1130.4|342.67|342.67|556.05|0.70219|0.2914|-0.14972|3516.0|-0.2|0.02818755|9.0|8.0655|8.0655
1d_a5|1|0|2.79978458|-4.455320158|0|0|0.0|-0.133500214|-0.006252818|0.030074074|-0.118028278|-0.2688711589999999|-0.2261588939999999|10.94437658|-0.010183824|1|-0.000700145|-0.389011185|0.001493879|0.004923698|-0.38633065|2|0.525406088|-0.058872605|-0.015804188|0.821309592|0|-47.76176205|-46.58221594|0.1034962359999999|55.92018945|-0.036640804|-25.16889922|2.317281143|0.770504115|56.83734591|-19.79744178|484.3911442|1172.890724|-10.69678217|0.229495885|6.116537519|11.5640749|0.89062437|5717.438103|123.9992274|-427.8712868|1027.76566|10.25512997|1.0|1.0|1.0|2.92|23.0|-8.88|5.48|6.37|2.73|95.49|1.0|4.0|-4.79|27.0|6.0|-5.73|1.0|0.0|4.15|-4.97|0.00589|0.00396|3.95|0.0|4.86e-07|-0.04528|-1288.306458|567.04|951.63|268.88|254.46|414.59|0.5764600000000001|0.0982|-0.18991|3.7798|-0.23519|0.03392008|9333.0|5.03|5.03
6e_a31|1|0|3.402951625|0.0|0|1|0.0|0.06650322|-0.016012184|0.037803618|0.132664341|-0.784597028|-0.008757878|10.31165994|-0.0462850729999999|2|-0.008439437|0.225356759|-0.002840672|-0.004825446|-0.579941248|0|0.838789705|-0.071378445|-0.072882794|0.841537966|0|-74.99224589|-79.81721349|0.376659006|229.6732654|-0.046541668|-48.66969791|12.13134981|0.7604979040000001|93.68572477|-28.37945369|380.0911673|2188.417358|-17.30478148|0.239502096|7.513687859|14.40145519|0.916695963|6053.812282|146.03985980000002|-778.7151665|1679.262243|13.86851128|1.0|1.0|1.0|3.55|22.0|-7.33|5.19|4.0|1.36|109.69|1.0|4.0|-5.63|29.0|5.0|-6.5|0.0|0.0|3.27|-4.66|0.000947|0.00883|3.2|0.0|1.89e-05|-0.05426|-1652.63264|634.34|1077.48|374.76|374.76|490.75|0.70391|0.5103|-0.13418|5.8193|-0.18844|0.03676794|0.37|6.4318|6.4318
10_a47|0|0|0.0|0.0|0|0|0.0|-0.003570214|-0.008013899|0.042276423|-0.169242585|-0.384667159|0.0814897|10.93671036|0.007193585|0|-0.0065562469999999|-0.349569106|-0.021926603|-0.045289209|-0.45272733|2|0.7027461220000001|-0.138304661|0.011239977|0.8077565520000001|1|-40.80144983|-50.08559665|0.158929034|84.97451737|-0.035388634|-26.77924406|2.720890925|0.801882632|57.59863288|-18.9212254|449.6950454|1567.859561|-10.11660331|0.198117368|6.277122171|10.66897998|0.699661037|5482.319019|105.9273263|-455.247149|1061.820157|7.51303623|1.0|1.0|1.0|3.02|22.0|-8.85|5.12|5.92|3.21|106.43|1.0|3.0|-5.75|27.0|4.0|-5.08|1.0|0.0|4.41|-5.5|0.000638|0.00114|4.8|0.0|5.110000000000001e-07|-0.0486399999999999|-1188.3744|579.86|997.16|332.97|214.9|426.55|0.69212|0.2175|-0.15445|1.9281|-0.20309|0.03158831|13.0|7.9|7.9
12o_a30|0|0|0.0|0.0|0|2|0.0|0.036331447|-0.0068750669999999|0.040899471|-0.089996613|-0.364378536|0.019094532|10.31162888|-0.087019298|1|0.003603419|-0.157974241|-0.051371057|-0.090173435|-0.465857798|1|0.8264832879999999|-0.054392357|-0.149451598|0.870930234|0|-49.48891079|-62.74209511|0.1556551169999999|100.1600333|-0.037808155|-40.37291185|6.401442327000001|0.8131344979999999|71.87393121|-24.32856749|543.3140456|2476.50603|-15.65480256|0.186865502|7.400912529|13.95467208|0.885533983|6542.77337|120.2431068|-767.0853252|1466.05489|9.131836103|1.0|1.0|0.0|4.63|17.0|-7.22|4.47|3.27|3.31|132.29|1.0|5.0|-5.93|30.0|4.0|-5.75|0.0|0.0|3.11|-5.44|0.0005139999999999|0.00156|4.49|0.0|2.61e-05|-0.05085|-2035.338699|687.92|1162.63|356.1|238.73|528.25|0.6854399999999999|149.0|-0.1478799999999999|5559.0|-0.19873|0.03392126|16.0|7.8097|7.8097
