molecula|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|SaaaC|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PBF|FPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
EW7203_a60|0|0.0|0.0|0|7.412764017000001|2|0.025672274|-0.00698487|0.0075638519999999|2|-0.092774356|0.0|10.31162855|-0.051413084|1|1|0.0036417359999999|-0.1696249719999999|-0.090115975|-0.458129101|1|0.822401103|0.8839272779999999|0.760234689|0|0.8860751579999999|-0.076068195|0.345488097|0.020156795|80.48638339|0.113924842|73.67602619|-0.036566012|-40.24477665|0.0|0.766837077|-31.81402579|73.82739839|62.22940284|2913.880231|573.0312689|-1182.375337|1660.077477|-15.29301513|16.53092404|0.989250745|6403.777228|150.7881632|-764.6507562999999|30.83771958|0.01793256|-345.1309687|1541.885979|1.0|1.0|4.75|3.21|0.13|17.0|-6.7|3.87|2.6|0.0|133.97|0.0|1.0|-5.74|31.0|4.0|425.51|0.0|0.0|3.09|1.81e-06|1.53e-05|0.0065|3.59|0.0|2e-07|8.51e-05|-0.06188|5.0166|3.64|3.5192|-1667.993536|678.83|1166.44|352.3|0.2385|0.40883|0.69857|1.7676|-0.20654|0.03203878|-1667.848192|9.0|8.0334
19_a20|0|3.423603867|0.0|0|6.842683282|0|0.071176085|-0.0096278259999999|-0.130949446|3|0.103271147|1.622562232|10.94899558|-0.063133522|1|1|-0.004654742|0.175308615|-0.083481481|-0.5838248970000001|3|0.7619768840000001|0.8193003000000001|0.7741509329999999|1|0.754452534|-0.091725453|0.25624423|0.013643765|339.8339889|0.245547466|161.33709|-0.038340404|-43.03556944|88.19441661|0.796070588|-39.5992891|75.98477124|69.23289949|2849.084477|495.7134289|-1309.962269|1818.518838|-16.55214209|15.38668579|0.935398401|6325.747732|133.9919257|-860.7113887|31.64490997|0.0159602|-389.0666676|1645.535318|1.0|1.0|3.49|2.49|0.08|27.0|-9.63|4.97|4.08|0.0|122.86|0.0|1.0|-4.89|32.0|5.0|420.47|0.0|1.0|3.16|1.29e-05|2.6600000000000003e-05|0.0112|2.91|0.0|2.34e-10|9.86e-08|-0.06767|3.3616|5.01|3.3616|-1368.378274|687.79|1190.68|368.83|0.2998|0.6987399999999999|0.6987399999999999|4.2507|-0.2067|0.03487615|-1368.190746|2.6|5585.0
9h_a40|0|0.0|0.0|1|7.515889085|0|0.014753178|-0.009041931|-0.126968715|0|0.157606277|0.814591837|10.31197223|-185.0|2|2|0.003099029|0.270048551|0.08305063|-0.503000695|0|0.740778143|0.8022014000000001|0.7528137909999999|1|0.864310149|-0.09201708|0.219852623|0.012390387|132.6583116|0.135689851|67.89350333|-0.041058441|-23.98506758|0.0|0.863884935|-23.03722449|53.60044379|52.2411122|2073.354193|432.46450360000006|-719.0371868|418.2915223|-10.27931468|13.366649|0.930966649|4322.734135|68.10626265|-359.7760137|23.78085181|0.011321157|-364.1454816|832.3298135|1.0|1.0|3.3|3.55|0.11|20.0|-6.51|4.59|4.44|0.0|93.19|0.0|1.0|-5.65|23.0|3.0|321.4|1.0|1.0|4.06|2.23e-06|7.6e-06|0.00244|4.51|0.0|3.09e-07|9.93e-05|-0.05991|4.2372|3.9|3.3675|-1293.151333|526.38|868.84|368.18|0.3851|0.64952|0.69809|2.1413|-0.20038|0.02291279|-1293.083512|3.98|5.4001
47c_a18|0|0.0|0.0|0|7.03438793|1|0.02368001|-0.007068829|-0.048726885|0|0.047739847|0.0|10.94702285|0.028947131|0|0|0.002674691|0.071793992|-0.320309303|-0.455055055|0|0.758269842|0.7912974190000001|0.7601847759999999|0|0.8128616409999999|-0.0715759629999999|0.246894346|0.015864085|67.68084951|0.1871383589999999|150.4485025|-0.0321917939999999|-60.75445536|103.416376|0.7489981509999999|-46.26124419|88.76073429|70.29678191|3228.879782|653.4941186000001|-1889.265906|2027.892739|-20.80632033|18.73268473|0.958059115|7527.530240999999|201.7910841|-1518.861384|34.55329606|0.016406766|-400.3604527|2522.390613|0.0|1.0|4.61|0.0|0.3|18.0|-9.18|2.84|2.87|2.0|154.77|1.0|1.0|-5.73|38.0|4.0|513.63|0.0|0.0|2.42|1.84e-06|8.12e-06|0.00417|3.98|1.0|6.67e-10|3.42e-07|-0.0449|3.1096|7.72|3.1096|-1664.721977|850.89|1505.09|398.71|0.5869|0.6983199999999999|0.6983199999999999|3.3075|-0.17331|0.03115159|-1664.277127|3.0|8.5229
12a_a40|0|0.0|0.0|1|7.515889085|0|0.021610099|-0.00431394|-0.012791297|0|0.17758258|0.8332127109999999|10.31197265|-0.226763788|2|2|0.007890601|0.298197213|0.031326603|-0.4764003679999999|0|0.718281767|0.7867243829999999|0.525051106|1|0.940879765|-0.064340227|0.000279043|0.011766311|107.5277007|0.059120235|30.15370934|-0.033799|-19.46913691|49.24750281|0.85136964|-16.73754566|43.65970865|38.81741016|2185.594734|479.8867095|-534.4045424999999|600.1247016|-8.792513441|14.43505064|0.908597808|4873.458436|75.8074911|-272.5679167|20.24838026|0.010759845|-358.4254366|627.699788|1.0|0.0|3.2|3.39|0.0|20.0|-7.21|5.33|5.43|0.0|91.76|0.0|1.0|-6.41|22.0|2.0|346.23|1.0|1.0|4.78|3.86e-07|1.13e-06|0.00039|5.43|0.0|6.15e-08|2.13e-05|-0.08015|3.0966|5.01|3.0966|-2097.8163050000003|530.55|875.15|400.39|0.3701|0.6998800000000001|0.6998800000000001|2491.0|-0.2091|0.0104658999999999|-2097.779499|1778.0|5.7501
11_a33|1|3.221176304|0.0|0|7.686621335|0|-0.151505631|-0.008708023|-0.039406316|0|0.055664124|1.979284901|10.31100126|-0.008908194|3|3|-0.00103193|0.105574347|-0.232296883|-0.393892466|0|0.85401347|0.921896958|0.781083337|1|0.857287241|-0.070841241|0.229250542|0.033701864|45.43139569|0.142712759|69.3240686|-0.030847481|-24.74805685|0.0|0.552878386|-16.71585694|68.11455221|50.78279943|2220.315582|416.4353629|-509.4714637|979.349175|-7.278840251|9.837729137|0.8772525659999999|4880.001461|217.193541|-247.4805685|27.10262364|0.035341374|-51.37234937|921.4892038|1.0|1.0|3.19|2.31|0.13|19.0|-6.23|5.77|4.13|0.0|89.77|0.0|1.0|-5.48|22.0|4.0|328.41|0.0|1.0|3.28|3.32e-06|4.13e-05|0.0136|3.28|0.0|5.92e-07|0.000194|-0.05806|3.5049|1.93|3.5049|-1669.304085|506.55|858.89|353.74|0.5408|0.70381|0.70381|3.1406|-0.19938|0.02055276|-1669.251123|5.0|8.3188
12a_a36|0|3.4715209280000003|0.0|0|7.412764017000001|2|-0.0632801509999999|-0.007471648|-0.0427777779999999|2|0.078063311|0.0|10.96083376|-0.065913514|1|1|0.003199301|0.134423193|-0.183140926|-0.432975237|1|0.7934042040000001|0.846614758|0.855821486|0|0.820684627|-0.076154312|0.436020272|0.019595485|109.9069212|0.179315373|110.1075804|-0.037738352|-39.52572284|5.277117996|0.755315434|-28.71401279|76.09903547|58.79461567|2647.835699|503.9367075|-1158.650972|2258.5909920000004|-14.22926022|12.464492300000002|0.888377722|5710.355735|150.24716030000002|-711.4630111|30.67992313|0.019102103|-313.5499672|1533.996157|0.0|0.0|4.75|0.0|0.14|17.0|-6.59|2.72|1.88|0.0|123.75|0.0|1.0|-3.79|29.0|4.0|381.43|1.0|0.0|1.86|0.000164|0.000101|0.0384|2.68|0.0|2.56e-07|9.78e-05|-0.04946|3.8343|3.16|3.6682|-1232.916523|653.94|1096.31|338.0|0.4435|0.67869|0.6997|6.3637|-0.20139|0.03544528|-1232.764108|13.0|7.8861
17a_a50|1|0.0|0.0|2|7.934155233999999|1|-0.186084687|-0.002225436|0.009691515|1|-0.109740063|2.189373662|10.94500663|-0.131632653|2|2|0.012893333|-0.178162528|-0.3891730779999999|-0.220088198|1|0.784570118|0.828062407|0.732114362|1|0.92300665|-0.045404408|0.4062532579999999|0.013784807|10.03717565|0.07699335|50.14419437|-0.0280449529999999|-33.3079288|84.34722313|0.7899109000000001|-19.25896309|58.69900789|38.54872522|2644.4486420000003|601.1353533|-1022.84584|1799.721631|-11.89568886|15.76161018|0.948768582|5718.782531|136.82673369999998|-666.1585759999999|23.12299308|0.011602876|-377.6260803|1294.887612|1.0|1.0|3.95|3.29|0.29|20.0|-6.76|3.39|4.14|0.0|121.78|0.0|1.0|-3.99|30.0|4.0|398.5|1.0|0.0|3.27|0.000102|3.61e-05|0.0144|3.23|0.0|1.75e-07|6.97e-05|-0.03196|4.2478|3.08|4.0477|-1258.540058|705.96|1204.79|306.31|0.1817|0.6244|0.66046|6.2113|-0.1992|0.02594911|-1258.322582|85.0|7.0706
12e_a40|0|0.0|0.0|1|7.515889085|0|0.061944605|-0.015461694|-0.262526337|0|0.174870826|0.665270062|10.31197242|-0.192362496|2|2|-0.014780739|0.292184471|0.172778196|-0.520457262|0|0.788800541|0.858770467|0.8096582170000001|1|0.7798787840000001|-0.132226452|0.284429447|0.015096495|206.0119599|0.220121216|119.4966772|-0.048387621|-36.19867792|0.0|0.790818822|-38.96782748|78.14505956|79.97685498|2391.0322170000004|423.3709264|-866.8463724999999|694.2415706|-14.26008524|15.75963228|0.966435355|5478.52313|113.5576846|-470.5828129|33.21629575|0.021118537|-315.75223450000004|1096.13776|1.0|0.0|3.27|3.05|0.0|20.0|-6.04|4.34|4.84|0.0|95.8|0.0|1.0|-6.53|24.0|4.0|378.23|0.0|1.0|3.98|2.98e-07|2.27e-06|0.00086|4.72|0.0|9.14e-07|0.000346|-0.07296|4.3236|4.66|3.0253|-2248.244231|552.91|918.38|409.82|0.4494|0.6826|0.70157|2.5946|-0.19912|0.03272669|-2248.206714|1.17|5.9318
8_a20 (IN-1130)|0|3.443195704|0.0|0|6.842683282|0|0.063195236|-0.009430196|-0.124997065|2|0.1728459339999999|1.622562232|10.94899447|-0.0574882679999999|1|1|-0.004654742|0.293415753|-0.083481481|-0.573278819|2|0.760688473|0.817914963|0.7741509329999999|1|0.7274271309999999|-0.09623672|0.354945501|0.0158089389999999|336.574332|0.272572869|180.4986934|-0.035730972|-42.88223811|89.35267123|0.7481063720000001|-42.20109173|77.31081766|74.19702161|2849.395895|481.70475260000006|-1230.3809789999998|1829.419484|-15.66851008|15.46983888|0.932362084|6291.586155|166.8048285|-814.7625241000001|31.628086|0.018957805|-328.593789|1644.660472|1.0|1.0|3.49|2.43|0.08|27.0|-9.63|4.97|4.08|0.0|122.86|0.0|1.0|-4.85|32.0|5.0|420.47|0.0|1.0|3.14|1.42e-05|2.82e-05|0.0119|2.87|0.0|2.34e-10|9.86e-08|-0.07014|4.9797|4.53|3.2329|-1368.372708|696.06|1192.01|383.5|0.3782|0.4377|0.7007399999999999|3803.0|-0.20636|0.04004011|-1368.180121|36.0|7.4437
8d_a8|0|3.190160226|0.0|1|7.05012252|0|-0.12349902|-0.0111144189999999|-0.155313194|1|0.071729931|0.0|10.94649761|-0.117111249|1|1|-0.001038264|0.111668404|0.025642021|-0.4385133129999999|1|0.757805416|0.804372443|0.734212688|0|0.6932924890000001|-0.1072746469999999|0.377028311|0.028038295|57.93693239|0.306707511|200.0182229|-0.03820405|-43.86958028|92.49576602|0.675359878|-45.62337399|86.29065071|88.24385833|2863.968296|452.1282556|-1345.390391|2093.380666|-16.2479927|14.52777156|0.935013517|6596.888351|211.7129122|-877.3916055999999|36.89090464|0.029166961|-228.7206541|1992.108851|1.0|1.0|3.61|2.92|0.12|23.0|-7.62|3.93|3.32|0.0|121.1|0.0|1.0|-4.91|32.0|5.0|430.46|0.0|0.0|3.0|1.24e-05|3.4200000000000005e-05|0.0147|2.89|0.0|2.38e-08|1.03e-05|-0.0600299999999999|4.6765|6.22|3.2963|-1447.559429|690.78|1185.65|376.13|0.3|0.62361|0.70165|6.0111|-0.19757|0.03604461|-1447.354662|18.61|4.7303
41_a47|1|0.0|0.0|1|6.842683282|0|-0.225923786|-0.004083905|-0.072088843|3|-0.080388467|1.601942802|10.98214139|0.075316535|1|1|0.0047106|-0.178132441|-0.317014709|-0.276217719|3|0.8417952740000001|0.900915114|0.609110565|1|0.823168463|-0.061101947|0.245948366|0.018348892|54.15850042|0.1768315369999999|99.86584673|-0.02929561|-28.69838714|0.0|0.653147815|-19.48810377|63.84353454|44.86996758|2374.594252|464.8854878|-711.4235867000001|1073.170368|-9.34366093|12.96444871|0.8084689140000001|5042.636398|195.8852341|-401.77742|25.33076615|0.023067788|-172.98086630000003|1089.222944|1.0|1.0|3.18|3.18|0.16|21.0|-7.47|3.34|4.52|0.0|99.09|0.0|1.0|-3.57|26.0|5.0|348.38|1.0|1.0|3.06|0.000267|0.000125|0.0436|2.49|0.0|3.36e-08|1.17e-05|-0.05053|4.0167|2.41|3.7144|-1162.462261|603.1|995.43|333.8|0.2849|0.6779|0.68638|4.9162|-0.2026099999999999|0.02982752|-1162.342476|0.01|8.0
9h_a24|0|2.916716427|0.0|1|7.153833802|0|-0.203768024|-0.002864393|2.01e-05|2|0.078066659|0.0|10.96661419|-0.002471577|2|2|0.012380829|0.144624936|-0.047269812|-0.207206943|2|0.78742035|0.859720539|0.656172477|0|0.883775278|-0.060337884|0.4016070679999999|0.018457687|167.2085719|0.1162247219999999|54.93613103|-0.026280957|-15.35662744|1.773520599|0.572371258|-13.48059881|47.51520531|37.24443236|2062.34011|417.7355164|-422.3569529|768.1954692|-5.871651668999999|11.11300329|0.914204295|4170.098082|202.1279819|-199.6361567|21.70315707|0.031789952|-68.41568372|737.9073405|0.0|1.0|2.84|1.96|0.0|22.0|-6.05|2.42|2.72|0.0|82.17|0.0|1.0|-2.83|22.0|4.0|288.31|1.0|1.0|1.97|0.00147|0.000575|166.0|1.7|0.0|8.95e-07|0.000258|-0.0435399999999999|5.1739|1.16|4.3437|-945.2337612|506.68|831.92|285.43|0.3844|0.54606|0.61928|5.6654|-0.22593|0.0305020989999999|-945.200628|77.0|7.1135
8a_a31|0|3.28085223|0.0|0|7.765993078999999|1|-0.039027368|-0.015034136|-0.158899731|0|-0.1480271209999999|0.0|10.31170053|-0.01861065|2|2|-0.009293513|-0.258538098|-0.094359203|-0.520051508|0|0.837862749|0.895174844|0.883113019|0|0.594139864|-0.122293189|0.272259026|0.0375544779999999|131.2406629|0.405860136|200.6591816|-0.0416959379999999|-33.35560699|465.4559302|0.666437359|-29.89286568|82.32407724|79.02944672|2128.209198|293.7455749|-742.1281291|1443.955093|-10.19199103|10.63792161|0.822471411|4538.505909|164.9149565|-366.9116769|30.93264504|0.030052065|-164.57484340000002|1113.575221|0.0|1.0|3.34|2.05|0.2|16.0|-5.33|4.16|2.54|0.0|83.83|0.0|2.0|-3.57|22.0|5.0|314.36|0.0|1.0|2.13|0.000269|0.000773|243.0|1.56|0.0|4.62e-06|0.00145|-0.02993|3.8097|1.53|3.8097|-1347.507102|538.75|872.11|325.45|0.2604|0.7027100000000001|0.7027100000000001|3.7141|-0.18869|0.03432763|-1347.446223|0.79|6.1024
16b_a32|1|3.2902303|0.0|0|7.765993078999999|0|0.0873104119999999|-0.008469352|-0.3723824429999999|0|-0.012739425|2.033356859|10.31100078|-0.0657820279999999|3|3|-0.00180101|-0.023602065|-0.222700615|-0.586122949|0|0.852956281|0.907055332|0.6762731040000001|1|0.7465375040000001|-0.088716278|0.559199331|0.015808858|53.96132589|0.253462496|162.40756509999997|-0.0345657579999999|-44.4669946|9.827907321|0.7476362679999999|-36.42406481|80.37824892|66.97508778|3037.795494|478.3482386|-1040.965864|3264.235184|-14.19159402|11.05406524|0.709394251|6612.089615999999|161.7035261|-667.0049190000001|29.62431176|0.017136832|-317.3487516|1392.342653|1.0|1.0|3.71|2.48|0.28|19.0|-7.6|5.4|4.88|0.0|114.43|1.0|1.0|-6.28|28.0|6.0|433.57|0.0|1.0|3.26|5.19e-07|2.84e-05|0.0123|3.14|0.0|2.54e-08|1.1e-05|-0.05946|3.6211|6.37|3.6211|-2315.951437|676.92|1137.73|342.39|0.2849|0.70233|0.70233|4.4055|-0.2094099999999999|0.03900066|-2315.819979|17.0|7.7696
12b_a36 (EW-7197)|0|3.3685352889999995|0.0|0|7.412764017000001|2|-0.104514139|-0.008137593|-0.082283951|2|0.027495626|0.0|10.96052467|-0.056994595|1|1|-0.000673716|0.059005046|-0.217394466|-0.442656599|1|0.819222745|0.8741648479999999|0.698414933|0|0.7635183720000001|-0.081357853|0.458627252|0.021439664|81.63796416|0.236481628|147.9542111|-0.039120289|-42.53627024|5.958751634|0.746747352|-31.84632538|80.95733534|64.31504105|2772.832013|477.6935927|-1223.776156|2338.370858|-15.31305729|12.52485821|0.851455231|6096.459089|158.4469629|-765.6528642999999|32.77617664|0.020730147|-308.7538779|1638.808832||||||||||||||||||||||||||||-0.04975|3.8475|3.41|3.7725|-1332.147999|659.48|1104.61|328.66|0.4491|0.6824899999999999|0.69991|5432.0|-0.20546|0.03202977|-1332.005651|7.0|8.1549
4b_a46|0|0.0|0.206072846|1|7.825245291|1|-0.155670183|-0.00113356|-0.022119857|2|-0.082722572|0.0|10.96200942|-0.111103941|1|1|0.011806162|-0.128843936|-0.123416853|-0.16915334|2|0.7306307590000001|0.768651645|0.69830739|0|0.935245062|-0.0524080009999999|0.27128814|0.007568202|7.986637869|0.064754938|35.31914031|-0.0229342729999999|-20.89467173|56.7922535|0.8104680259999999|-15.59093155|42.65239101|32.7126858|2105.172229|510.1086157|-612.9404746|1750.333702|-6.822749952000001|10.09436488|0.751274223|4681.895329999999|103.3759991|-334.31474760000003|15.43427855|0.007963679|-338.6757579|756.2796491|0.0|1.0|3.9|3.03|0.38|17.0|-7.2|4.69|4.77|0.0|101.7|0.0|1.0|-4.35|25.0|3.0|332.44|1.0|1.0|3.76|4.49e-05|2.35e-05|0.00782|3.74|0.0|6.38e-08|2.12e-05|-0.02729|4.5515|3.98|4.5515|-1033.535029|588.79|1020.9|272.4|0.1784|0.68682|0.68682|3127.0|-0.21811|0.02176759|-1033.378455|548.0|6.2612
3m_a32|1|3.575728458|0.0|0|7.773594467000001|0|0.013867955|-0.006290106|-0.017268778|0|-0.0370712179999999|2.175099216|10.31100268|-0.078038283|3|3|0.000822186|-0.065422345|-0.086806406|-0.49476131|0|0.817967125|0.872498916|0.6672533589999999|1|0.798023273|-0.084626325|0.317009723|0.013428623|92.61088121|0.201976727|120.7751424|-0.027127559|-33.57626169|0.0|0.674468222|-30.25923462|67.1606709|58.63348955|2588.590536|477.1904954|-729.9606772999999|2363.601309|-9.699808932|13.31775015|0.882303773|5724.714257|194.65681730000003|-436.4914018999999|24.05057475|0.018412178|-208.6520032|1082.275864|1.0|1.0|3.51|2.93|0.3|19.0|-7.38|7.02|5.35|0.0|110.36|0.0|1.0|-5.94|27.0|4.0|394.51|0.0|1.0|4.12|1.14e-06|1.39e-05|0.00547|3.57|0.0|4.190000000000001e-08|1.65e-05|-0.05731|3.5749|5.1|3.5749|-1863.46877|641.52|1073.31|346.82|0.2952|0.7026600000000001|0.7026600000000001|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|23.0|7.6383
32_a47|1|0.0|0.0|1|6.842683282|1|-0.1746026239999999|-0.003573735|0.000921003|3|-0.013510009|1.6507707980000002|10.95005715|-0.044598914|1|1|0.002350172|-0.0274939029999999|-0.157688306|-0.2749014|2|0.810444864|0.858292442|0.634406338|1|0.851627782|-0.05770007|0.266433793|0.019295804|28.55112477|0.148372218|106.9180086|-0.026060474|-37.74862456|44.50423685|0.64116122|-29.9621436|68.76811937|55.48373932|2808.210157|613.6886524|-995.3056298|2255.632049|-13.53252578|15.53902041|0.794977846|6235.398576|258.5816152|-717.2238666000001|29.28959351|0.022735861|-203.4434306|1552.348456|0.0|1.0|3.35|3.67|0.26|21.0|-8.82|4.18|5.07|0.0|125.17|0.0|1.0|-4.81|31.0|5.0|436.91|0.0|1.0|3.94|1.5399999999999998e-05|8.89e-06|0.0038799999999999|3.7|0.0|1.5e-09|6.55e-07|-0.05682|4.9046|2.97|3.6829|-1778.0970140000002|692.49|1184.76|336.65|0.2969|0.48011|0.68986|4.8234|-0.20778|0.03062031|-1777.90286|0.1|7.0
22_a10|0|0.0|0.0|1|7.535296702|1|-0.067641834|-0.005035102|-0.017163935|2|-0.026750502|1.880539113|10.92966136|-0.020475007|1|1|0.008903905|-0.042831367|-0.208132084|-0.356699217|2|0.747363443|0.79665945|0.646474494|1|0.8698299140000001|-0.053881447|0.775071808|0.016720696|75.58376652|0.130170086|101.3847763|-0.022372463|-39.42279832|60.10354816|0.564323334|-32.68604442|71.13124588|54.98945848|3241.833491|677.4790907|-1062.931277|2668.5420940000004|-13.57178303|15.30289992|0.730649641|7414.102179|339.3328129|-827.8787647|30.87787063|0.026340252|-100.1982412|1883.550109|1.0|1.0|3.74|4.14|0.17|27.0|-9.37|4.64|5.6|0.0|139.53|0.0|1.0|-5.34|36.0|5.0|475.54|0.0|0.0|4.26|4.55e-06|2.95e-06|0.0014|4.1|0.0|4.27e-10|2.03e-07|-0.05712|4.8251|5.65|3.8517|-1544.203968|770.92|1339.48|321.89|0.2624|0.4483899999999999|0.6834100000000001|4.8409|-0.2180699999999999|0.03366599|-1543.959333|1.1|5.9586
15a_a10|0|0.0|0.0|1|7.535296702|1|-0.214195114|-0.00244937|0.022297552|2|-0.125297206|2.038992189|10.92966696|-0.062038567|1|1|0.01192767|-0.19937094|-0.285973309|-0.188634555|2|0.77630271|0.820233357|0.713078124|1|0.915137224|-0.0458501609999999|0.754451037|0.0156991769999999|42.41151044|0.084862776|54.61835033|-0.025155581|-31.83957238|122.7715002|0.676473201|-18.99256188|60.98047923|39.61363829|2656.305166|588.9895149|-890.4681466|2413.560937|-10.42022369|11.33516398|0.68815941|5929.563906|208.2243923|-573.1123029|23.93343877|0.017883602|-227.1590805|1316.339132|1.0|1.0|3.5|3.58|0.29|21.0|-7.79|3.95|4.05|0.0|118.92|0.0|1.0|-3.97|30.0|5.0|399.49|1.0|1.0|3.33|0.000108|3.94e-05|0.0157|3.12|0.0|1.63e-08|6.51e-06|-0.04742|5.7646|2.4|3.7639|-1278.4225210000002|687.57|1179.28|329.41|0.3558|0.47484|0.68863|4.7512|-0.20335|0.02976259|-1278.200428|24.0|7.6198
8c_a32|1|3.46252244|0.0|0|7.765993078999999|0|0.080016722|-0.0093793719999999|-0.04699673|0|-0.026467635|2.143746338|10.31100269|-0.0682721729999999|3|3|-0.001662219|-0.047650724|-0.1534110109999999|-0.578242111|0|0.845443342|0.8966299409999999|0.7507116140000001|1|0.801747512|-0.076876481|0.263222951|0.016240436|126.6561213|0.198252488|119.85432240000002|-0.027548799|-35.6276568|78.19443734|0.600684883|-28.09723623|74.36515033|56.29419869|2571.62241|484.6996147|-766.1178102000001|3038.837633|-10.06868562|12.81496717|0.8100952690000001|5773.240734|241.4075262|-463.1595384|27.72624296|0.025527931|-121.7388847|1275.407176|1.0|1.0|3.46|2.82|0.26|19.0|-7.65|6.49|4.19|0.0|110.47|1.0|1.0|-5.82|27.0|4.0|397.52|0.0|1.0|3.56|1.5e-06|4.11e-05|0.0164|3.21|0.0|2.23e-08|8.86e-06|-0.04161|3.5673|4.28|3.5673|-1880.733377|646.97|1090.0|347.56|0.3272|0.70135|0.70135|8.4922|-0.18873|0.03115673|-1880.597039|37.0|7.4318
27c_a34|0|0.0|0.0|1|7.412764017000001|1|0.02583752|-0.014036512|-0.1450543259999999|1|-0.08157574|0.0|10.95447877|-0.014364543|1|1|-0.004694534|-0.132026575|-0.2077985889999999|-0.543350914|1|0.783333463|0.8353837409999999|0.804740647|0|0.631065353|-0.114233896|0.32643486|0.0304948179999999|176.7076265|0.368934647|248.17931940000005|-0.042782312|-57.00328784|119.8660257|0.7381974290000001|-51.69246989|100.1948155|97.35782216|2921.328444|424.51250080000005|-1525.30349|2477.818875|-19.35960719|15.31184469|0.738272657|6308.331369|176.1124482|-1026.059181|38.98592708|0.022975949|-320.4669239|2066.254135|1.0|1.0|3.55|3.11|0.12|23.0|-7.67|3.11|3.34|0.0|119.71|0.0|1.0|-4.75|32.0|5.0|427.46|0.0|1.0|2.83|1.7800000000000002e-05|3.52e-05|0.0151|2.9|0.0|2.13e-08|9.1e-06|-0.03792|4277.0|5.23|3.9186|-1426.482676|709.72|1203.69|316.4|0.2385|0.68683|0.70336|7.6204|-0.19682|0.03913684|-1426.31053|0.8|6.0969
12z_a36|0|3.435113772|0.0|0|7.412764017000001|2|-0.065211069|-0.007671785|-0.010732275|2|0.037307819|0.0|10.95429182|-0.030529442|1|1|0.001194592|0.066366917|-0.175397741|-0.433580807|1|0.826316772|0.886776351|0.8212311840000001|0|0.834790405|-0.081592361|0.492335362|0.023371488|114.3931487|0.165209595|109.572766|-0.036238222|-45.16471514|15.59091678|0.712682362|-35.89088901|83.07227002|69.61568586|2841.692299|553.6621150000001|-1225.757112|2451.657399|-15.940487699999998|14.78435842|0.844286292|6146.834385|190.5590792|-812.9648725|33.72393432|0.0225782039999999|-282.1167226|1719.920651|0.0|0.0|4.76|0.0|0.13|17.0|-6.66|2.75|1.76|0.0|128.47|0.0|1.0|-3.99|31.0|5.0|406.44|0.0|0.0|1.66|0.000101|0.000113|0.0458|2.4|0.0|2.21e-07|8.97e-05|-0.05642|3.8969|2.98|3.8969|-1325.157504|686.33|1153.7|318.16|0.4423|0.69397|0.69397|4814.0|-0.2139199999999999|0.03845474|-1325.010808|5.0|8301.0
