molecula|SddssS|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|AATSC7i|AATSC1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|FNSA4|WPSA3|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|GeomRadius|PPSA1|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50|pIC50
11_a33|0.0|1|0.0|0|7.686621335|0|0|0.609352951|0.0|-0.008708023|5.6869753560000005|0|0.055664124|-0.32219686|0.143981643|10.31100126|-0.008908194|0.105574347|-0.232296883|0|0.85401347|0.003391835|-0.014463304|0.921896958|0.781083337|1|0.857287241|-0.070841241|-0.104881435|0.229250542|0.033701864|-50.94714637|16.37099833|45.43139569|-0.030847481|7.95236684|-1.048814353|-16.71585694|68.11455221|-14.98445481|50.78279943|0.4673066279999999|416.4353629|-509.4714637|5.24049311|217.193541|27.10262364|-51.37234937|17.16740584|1.0|1.0|1.0|1.0|1.0|1.0|0.13|19.0|-6.23|5.77|0.89|0.0|89.77|0.0|3.0|-5.48|22.0|-5.97|328.41|0.0|1.0|-4.38|3.32e-06|0.00109|4.13e-05|0.0136|0.0|0.0|5.92e-07|-0.05806|3.5049|506.55|858.89|353.74|0.5408|353.74|0.70381|0.70381|-1669.202327|0.5408|-0.19938|-1669.251123|8.3188|8.3188
47o_a18|0.0|0|0.0|0|7.03438793|1|1|1.251177005|0.0|-0.006476544|4.844187086|0|-0.006238734|-0.4339284229999999|0.011121222|10.94702017|-0.038296569|-0.009467295|-0.156998637|0|0.7435044540000001|0.001673737|-0.066242713|0.781148177|0.733228144|0|0.806872998|-0.077288013|-0.088436375|0.261785105|0.008692675|-64.2280736|6.313168526|77.37089184|-0.034545459|4.585021184|-2.210909375|-40.76618466|70.23090572|-25.08909125|62.44459815|0.493146875|586.0020642999999|-1605.70184|9.808930716|92.41474142|28.74706708|-541.4335917000001|6.002832126|1.0|1.0|0.0|1.0|1.0|3.0|0.25|18.0|-9.37|3.69|2.94|1.0|139.63|0.0|9.0|-5.66|34.0|-6.12|454.56|0.0|1.0|-5.08|2.19e-06|0.000996|8.38e-06|0.00381|0.0|0.0|4.26e-10|-0.0502|3.22|783.22|1352.29|385.04|0.5065|385.04|0.69248|0.69248|-1455.162559|0.5065|-0.18223|-1455.231246|7.3279|7.3279
LY580276_a4|0.0|0|0.0|1|7.535296702|1|1|1.344599701|2.067497166|-0.001543874|5.4161004020000005|1|0.0295482979999999|-0.063298854|-0.172607392|10.94681614|0.011772853|0.064209689|-0.042912895|1|0.7921620090000001|0.035666446|0.019144144|0.847526918|0.518109998|0|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|0.008729943|-34.22831819|4.207217677|11.22286434|-0.028035586|2.027582675|-1.065352257|-13.31233017|38.23432817|-13.51117823|31.83019528|0.437093506|418.5688558|-513.4247728|5.456603642999999|73.32703409|15.93586849|-335.2755182|4.0060099860000005|1.0|1.0|0.0|1.0|1.0|0.0|0.22|17.0|-6.56|4.49|3.13|0.0|84.74|0.0|2.0|-3.67|22.0|-5.71|293.34|0.0|1.0|-4.21|0.000213|0.0624|6.18e-05|0.0181|0.0|0.0|2.75e-07|-0.0225|5.2983|519.23|865.23|276.03|0.1905|234.01|0.36903|0.68002|-959.356125|0.1842|-0.2099599999999999|-959.404416|6757.0|6757.0
38_a18|0.0|0|0.0|0|7.03438793|2|2|1.251175383|0.0|-0.00575311|4.844187086|1|-0.066676644|-0.448742607|-0.020056674|10.94702086|-0.003893067|-0.0993372269999999|-0.11123356|0|0.719168079|-0.03302891|-0.007310849|0.751875124|0.7400818459999999|0|0.8310704529999999|-0.076974444|-0.082256123|0.423402315|0.00838904|-65.45657441|6.675707878|100.7046282|-0.0322355079999999|5.3122971560000005|-2.385427574|-48.74349112|71.15832778|-25.65190078|67.92930461|0.4666657999999999|661.3370874|-1898.240658|10.98254153|94.75345803|29.11918324|-606.2584549|5.701753365|1.0|1.0|0.0|1.0|1.0|3.0|0.34|18.0|-10.33|4.94|3.7|1.0|160.66|0.0|10.0|-6.98|38.0|-5.55|508.65|0.0|1.0|-6.11|1.05e-07|5.36e-05|7.85e-07|0.000399|0.0|1.0|4.68e-11|-0.0483699999999999|3.2241|861.93|1515.64|384.55|0.5147|384.55|0.69235|0.69235|-1611.133158|0.5147|-0.18066|-1611.206669|7041.0|7041.0
3o_a32|0.0|1|0.0|0|7.773594467000001|1|1|0.609420753|0.0|-0.006253394|5.733341277|1|-0.064818511|-0.306416317|-0.117781901|10.3110027|-0.090297882|-0.117744493|-0.11221537|0|0.8214857240000001|-0.074509084|-0.154436834|0.872498916|0.840991936|1|0.8377808240000001|-0.073742105|-0.095457829|0.252703854|0.012519666|-55.03672286|7.218280399|62.67187821|-0.031819276|4.161738248|-1.4318674340000002|-24.51306152|62.56936516|-18.34557429|49.73468603|0.455089918|483.0270239|-825.5508427999999|6.392329273|123.9047338|23.36733582|-328.7458915|7.532642302|1.0|1.0|1.0|1.0|1.0|2.0|0.32|19.0|-7.27|6.39|1.58|0.0|112.07|0.0|3.0|-5.72|26.0|-6.17|381.52|0.0|1.0|-4.73|1.89e-06|0.00072|1.87e-05|0.00714|0.0|0.0|5.35e-08|-0.05413|3.5333|620.56|1049.14|350.9|0.2851|350.9|0.70216|0.70216|-1805.277864|0.2851|-0.20065|-1805.333039|6.6198|6.6198
12z_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604983642|0.0|-0.008819424|5.351858133|2|0.034848862|-0.537984876|0.018796341|10.31162784|-0.045463448|0.05890953|-0.207153446|1|0.809127478|-0.02232319|-0.077335468|0.855880335|0.794193541|0|0.832920077|-0.071429418|-0.107776943|0.315493739|0.030875938|-74.96232552|21.47520633|54.40462246|-0.034034824|14.93669572|-1.939984979|-34.55504699|95.20867045|-23.67231332|71.1566605|0.48740649|579.3226647000001|-1349.321859|8.071510779|256.7627363|37.52507564|-182.00664430000003|20.24634493|1.0|0.0|1.0|1.0|1.0|1.0|0.21|17.0|-6.83|3.94|2.2|0.0|140.26|0.0|7.0|-5.61|33.0|-6.39|458.54|0.0|0.0|-5.0|2.47e-06|0.00113|9.94e-06|0.00456|0.0|0.0|1.47e-07|-0.04679|4.8063|739.33|1266.9|360.02|0.1855|257.96|0.5513100000000001|0.6853199999999999|-1804.51674|0.1441|-0.19279|-1804.581882|7.3615|7.3615
4a_a49|0.0|0|0.0|1|7.535296702|1|1|1.343847746|2.085628989|-0.006602016|5.4161004020000005|2|-0.080255074|-0.3631108529999999|-0.053787795|10.92777282|0.018857363|-0.130491035|-0.060391347|2|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.731643066|1|0.7570436159999999|-0.094228246|-0.087863033|0.433367368|0.017143497|-53.88810275|10.51443916|313.22432680000003|-0.0292876779999999|6.448709504|-1.4936715669999998|-35.44496163|68.37721704|-17.96270092|68.30645049|0.4716382|464.3095353|-916.0977468|7.934892916|214.47685|27.62211044|-184.3656985|14.48911428|0.0|1.0|1.0|1.0|1.0|2.0|0.22|21.0|-7.36|3.4|1.25|0.0|114.08|0.0|6.0|-3.28|30.0|-7.52|399.45|0.0|1.0|-3.52|0.000528|211.0|0.000305|122.0|0.0|0.0|4.35e-08|-0.06461|4.7259|660.19|1128.22|327.34|0.1935|262.35|0.35731|0.68042|-1312.924353|0.0789|-0.2231199999999999|-1312.98289|7.4949|7.4949
8a_a31|0.0|0|0.0|0|7.765993078999999|1|1|0.610138387|0.0|-0.015034136|5.733341277|0|-0.1480271209999999|-0.586331322|-0.135144546|10.31170053|-0.01861065|-0.258538098|-0.094359203|0|0.837862749|0.0502030679999999|-0.030149254|0.895174844|0.883113019|0|0.594139864|-0.122293189|-0.136459435|0.272259026|0.0375544779999999|-67.46619355|18.56711239|131.2406629|-0.0416959379999999|9.179668678|-1.501053781|-29.89286568|82.32407724|-20.61467025|79.02944672|0.4512945479999999|293.7455749|-742.1281291|5.83708559|164.9149565|30.93264504|-164.57484340000002|14.85788369|0.0|1.0|0.0|1.0|1.0|2.0|0.2|16.0|-5.33|4.16|0.36|0.0|83.83|0.0|3.0|-3.57|22.0|-7.11|314.36|0.0|1.0|-3.11|0.000269|0.0846|0.000773|243.0|0.0|0.0|4.62e-06|-0.02993|3.8097|538.75|872.11|325.45|0.2604|325.45|0.7027100000000001|0.7027100000000001|-1347.3959220000002|0.2604|-0.18869|-1347.446223|6.1024|6.1024
17a_a6|0.0|0|0.0|0|7.412764017000001|1|1|1.424257628|0.0|-0.012704951|5.351858133|1|0.04129257|-0.686067347|0.078798543|10.94948984|-0.060774312|0.068338372|-0.180339002|1|0.7722228729999999|0.08716369|-0.106323149|0.8299950709999999|0.8013954109999999|0|0.753082653|-0.096082495|-0.109388399|0.350977745|0.031147305|-71.75703418|20.43213226|157.13173490000003|-0.041567592|13.40315088|-2.078379577|-41.34573382|84.75077935|-27.26767299|83.46070738|0.483320982|494.010135|-1363.383649|8.337470517|149.60699319999998|35.323795000000004|-356.769966|12.99374518|1.0|1.0|1.0|1.0|1.0|2.0|0.12|23.0|-9.01|4.98|1.7|0.0|116.79|0.0|5.0|-5.81|31.0|-5.89|409.44|0.0|1.0|-5.17|1.56e-06|0.000637|6.69e-06|0.00274|0.0|0.0|9.77e-10|-0.05753|3.5421|696.96|1167.16|416.71|0.3933|350.03|0.69627|0.7024|-1349.830672|0.0101|-0.18178|-1349.892285|7.6198|7.6198
12t_a36|0.0|0|0.0|0|7.412764017000001|2|2|1.297042607|0.0|-0.00673635|5.351858133|2|0.035510516|-0.404180985|-0.030990165|10.95395385|-0.0288761339999999|0.059266516|-0.169994208|1|0.829598864|-0.009662203|-0.050788309|0.878510663|0.857993338|0|0.8337556420000001|-0.0735262|-0.100615514|0.318666358|0.017627553|-67.01551397|11.7409283|86.12920631|-0.035934112|7.820109571000001|-2.012310282|-32.61842026|77.32343502|-23.93411213|60.71345614|0.48189543|555.3275093999999|-1340.3102789999998|7.960344391|144.422087|30.56063281|-377.2113003|10.30792105|1.0|0.0|0.0|1.0|0.0|2.0|0.21|17.0|-7.36|3.62|2.45|0.0|133.52|0.0|6.0|-4.61|31.0|-6.33|409.49|0.0|0.0|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|0.0|0.0|4.38e-08|-0.05302|3.8844|713.6|1208.04|337.89|0.4297|319.18|0.69297|0.70313|-1311.287803|0.0155|-0.2039|-1311.349439|8.0969|8.0969
17a_a10|0.0|0|0.0|1|7.535296702|2|2|1.3438501040000002|2.118111229|-0.004333189|5.4161004020000005|3|-0.082914437|-0.2946568739999999|-0.093735748|10.92970797|0.031632653|-0.132166258|-0.360142554|2|0.76281504|0.029106767|0.054069767|0.8044827790000001|0.673253555|1|0.8538249840000001|-0.055423599|-0.082689376|0.463842217|0.020088947|-58.46202420000001|14.20303963|51.96456548|-0.023625536|10.04165819|-1.488408763|-27.70403316|76.48633670000001|-16.70343549|53.38795048|0.4918223679999999|603.6608262999999|-1052.3164359999998|8.621193279|307.7420338|29.57794442|-91.52361858|18.02431251|0.0|1.0|1.0|1.0|1.0|0.0|0.33|21.0|-7.32|3.31|1.29|0.0|142.16|0.0|6.0|-3.68|35.0|-7.43|468.55|0.0|0.0|-4.32|0.00021|0.0986|4.74e-05|0.0222|0.0|0.0|4.74e-08|-0.04641|5.5285|767.6|1326.24|310.84|0.2142|224.26|0.32889|0.67671|-1524.187115|0.0867|-0.21203|-1524.252023|7.3098|7.3098
8b_a50|0.0|1|0.0|1|7.860570786|1|1|1.398299046|2.021915391|-0.0045301379999999|5.777652323|1|-0.096039086|-0.1812055289999999|-0.009441452|10.945024|-0.0180233089999999|-0.170496134|-0.116174481|1|0.809463375|-0.027207307|-0.031953774|0.8836675340000001|0.71043578|1|0.845349082|-0.072629787|-0.078068703|0.267094693|0.021513107|-37.39727879|10.30543157|131.417573|-0.030360051|4.93661461|-1.092961836|-16.66636363|49.02840043|-14.54338619|45.09730487|0.428882006|404.9478761|-523.561903|5.292277178|157.2609748|21.65129387|-164.5084115|11.63112165|1.0|1.0|0.0|1.0|1.0|1.0|0.06|20.0|-5.94|3.14|1.79|0.0|89.78|0.0|2.0|-3.44|23.0|-6.32|299.33|0.0|1.0|-3.81|0.000359|108.0|0.000154|46.0|0.0|0.0|1.16e-06|-0.02903|4.5256|515.81|857.53|296.58|0.1717|273.96|0.5533|0.59283|-967.212701|121.0|-0.20144|-967.258772|7.1675|7.1675
17_a12|0.0|0|0.0|0|6.823286122000001|1|1|0.610029543|0.0|-0.00864055|4.727387819|3|-0.210594127|-0.38018419|-0.072956553|10.31157659|-0.070249784|-0.3748198379999999|-0.202276514|2|0.8198617429999999|-0.043392747|-0.11976662|0.87653892|0.859088647|0|0.858119365|-0.069570363|-0.096209886|0.318309599|0.011226177|-50.13411606|5.849860887999999|69.36398419|-0.035198739|3.048310481|-1.443148294|-18.89085387|57.97616997|-18.34174978|42.10235809|0.466056241|447.1583691000001|-752.0117408|5.669161963|111.1480977|23.31475957|-298.7949107|7.842053909|1.0|1.0|1.0|0.0|1.0|1.0|0.17|17.0|-7.16|4.51|2.47|0.0|103.12|0.0|3.0|-4.51|24.0|-6.07|333.41|0.0|1.0|-4.24|3.1e-05|0.0103|5.7100000000000006e-05|0.0191|0.0|0.0|6.97e-08|-0.06322|4.4014|560.09|933.62|328.67|0.2213|281.69|0.39539|0.62783|-1366.638303|148.0|-0.21781|-1366.689546|7.7959|7.7959
4o_a46|0.0|0|0.160026534|1|7.825245291|1|1|1.13463699|2.138144369|-0.000627744|5.587248657999999|1|-0.2363624889999999|-0.032014955|-0.203025042|10.93828256|-0.06855792|-0.376106593|-0.028735607|1|0.7699448320000001|-0.121466731|-0.09492635|0.8176134690000001|0.6418406720000001|0|0.950732618|-0.0648126359999999|-0.06570509|0.372146122|0.00972341|-36.03345669|5.332434441|5.821925821000001|-0.021901697|2.9243708|-1.051281434|-19.49276784|42.00638612|-12.01115223|40.87645867|0.460981009|521.3931342|-576.535307|5.527567399|136.5432529|15.99310518|-275.3254498|5.972929428|1.0|0.0|1.0|1.0|1.0|0.0|0.32|17.0|-7.26|4.77|2.72|0.0|103.66|0.0|2.0|-4.91|26.0|-5.51|342.44|0.0|1.0|-4.87|1.23e-05|0.00422|1.34e-05|0.0045899999999999|0.0|0.0|5.5e-08|-0.04627|4.3255|581.59|1022.29|286.64|0.1598|286.64|0.6843|0.6843|-1070.223416|0.1598|-0.22909|-1070.276387|6.7905|6.7905
37_a18|0.0|0|0.0|0|7.03438793|2|2|1.251176176|0.0|-0.005351023|4.844187086|1|-0.018268775|-0.385273662|-0.034593342|10.94702064|-0.011713125|-0.0276034839999999|-0.224171123|0|0.725028151|0.020848396|-0.020149364|0.761336899|0.699483099|0|0.831783747|-0.068500679|-0.074857954|0.385121249|0.009098426|-54.7389628|6.653112344|12.63119843|-0.0286221589999999|4.865006968|-1.946306811|-36.62790634|65.15554136|-20.92960342|56.74339533|0.488368082|608.2316837999999|-1423.213033|9.460456975|171.9311063|27.36337253|-387.3755475|10.41657856|0.0|1.0|0.0|1.0|1.0|2.0|0.3|18.0|-8.82|3.68|3.33|1.0|151.14|0.0|7.0|-5.68|36.0|-6.14|480.6|0.0|0.0|-5.47|2.08e-06|0.000999|3.35e-06|0.00161|0.0|0.0|1.51e-09|-0.04925|3.2127|794.5|1395.35|385.91|499.0|385.91|0.69305|0.69305|-1532.553949|499.0|-0.18119|-1532.622404|7.4559|7.4559
3c_a32|0.0|1|0.0|0|7.765993078999999|0|0|0.6094207970000001|0.0|-0.006923974|5.733341277|0|-0.0522536959999999|-0.270034997|-0.113334836|10.31100278|-0.01180891|-0.097512832|-0.145525719|0|0.839409251|-0.003205869|-0.019130435|0.901864778|0.774363061|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|0.015118975|-48.52416391|7.772301225|59.72163595|-0.0288417079999999|3.995552912|-1.038301506|-17.94949454|57.94025396|-14.82682786|42.68833949|0.423167668|456.8935699|-533.7658031000001|5.605165488|157.331845|21.36577928|-199.4122311|9.416090047|1.0|1.0|1.0|1.0|1.0|1.0|0.19|19.0|-6.89|6.61|1.7|0.0|93.05|0.0|3.0|-6.18|22.0|-5.35|326.44|0.0|1.0|-4.91|6.65e-07|0.000217|1.22e-05|0.00399|0.0|0.0|1.28e-07|-0.05487|3.5169|544.22|903.81|352.54|0.5017|352.54|0.7034600000000001|0.7034600000000001|-1633.297494|0.5017|-0.1970599999999999|-1633.348356|8.0458|8.0458
4c_a49|0.0|0|0.0|1|7.535296702|1|1|1.343847672|2.102052126|-0.0057600559999999|5.4161004020000005|2|-0.099764463|-0.339843311|-0.102999091|10.92777281|0.006194124|-0.163476035|-0.001647802|2|0.7796063109999999|-0.052237757|0.010868461|0.826523164|0.752601535|1|0.76159824|-0.087753156|-0.086290519|0.407675441|0.012079228|-55.59622798|7.782541015|82.02101639|-0.029809452|5.014223225|-1.639519861|-36.42732137|66.77901229|-19.20596967|64.32113331|0.473304159|490.6910965|-1056.328332|8.474369008|177.78970959999998|26.5256103|-288.71184960000005|11.182784300000002|1.0|1.0|1.0|1.0|1.0|2.0|0.25|21.0|-7.97|3.55|1.47|0.0|120.43|0.0|7.0|-3.5|31.0|-7.53|412.49|0.0|1.0|-3.58|0.000314|0.13|0.000265|109.0|0.0|0.0|1.07e-08|-0.0623299999999999|5.74|705.55|1199.04|325.7|0.2411|216.0|0.4164199999999999|0.67789|-1332.336755|0.0821|-0.22158|-1332.398001|6.5935|6.5935
1m_a5|0.0|0|0.0|0|6.605297921|0|0|1.3047206409999998|0.0|-0.002410445|4.59511985|2|-0.07112464|-0.096417794|-0.10797859|10.94856032|-0.011848312|-0.118494698|0.07132816|2|0.7824502320000001|0.077347244|-0.022280685|0.851987765|0.63664685|0|0.8823955520000001|-0.070959368|-0.071478865|0.429612762|0.009030414|-37.65438054|4.7571353730000006|154.6334216|-0.028977918|2.506013299|-1.072182971|-19.69180207|46.74648368|-15.26528941|42.13785007|0.482646195|464.8375158|-564.8157081|6.911100301|137.7695311|20.67140479|-251.2513491|9.092103139|1.0|1.0|0.0|1.0|1.0|1.0|0.0|23.0|-8.63|5.11|2.4|0.0|95.5|0.0|3.0|-4.52|24.0|-5.71|332.79|0.0|1.0|-4.74|2.99e-05|0.00996|1.82e-05|0.00607|0.0|0.0|2.35e-09|-0.0507699999999999|4.6678|553.42|926.13|281.89|0.5497|265.61|0.4527899999999999|0.45426|-1410.783167|0.2373|-0.22857|-1410.833395|7.3665|7.3665
19f_a38|0.0|0|0.0|0|7.412764017000001|2|2|1.297044434|0.0|-0.007831113|5.351858133|2|-0.008118156|-0.4228801179999999|0.035480177|10.96083376|-0.054832432|-0.017421394|-0.217394466|1|0.819222745|-0.075025988|-0.094149094|0.8741648479999999|0.698414933|0|0.750875987|-0.085318318|-0.111307609|0.488059925|0.02107583|-71.10679028|13.4639011|125.7493111|-0.037844587|8.601162122|-1.892229356|-34.81887413|84.35196967|-24.1763087|67.96791709|0.453960261|479.6831205|-1208.815435|6.164440995|169.6496169|32.91812709|-299.5321167|13.24517938|1.0|1.0|1.0|1.0|1.0|3.0|0.14|17.0|-6.86|3.13|2.4|0.0|125.69|0.0|5.0|-4.14|30.0|-6.77|401.44|0.0|1.0|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0272|0.0|0.0|1.4e-07|-0.05735|5.3197|653.22|1105.62|360.19|0.3205|233.07|0.38086|0.7056100000000001|-1331.945195|0.0019|-0.20104|-1332.004601|7.1397|7.1397
13n_a6|0.0|0|0.0|0|6.842683282|0|0|1.4290206230000002|0.0|-0.010884884|4.727387819|2|0.058267173|-0.631323273|-0.06507689|10.95053349|-0.033224059|0.100294804|-0.118693789|2|0.7767360059999999|-0.064779873|-0.056293641|0.832753533|0.82642394|1|0.70890216|-0.100363599|-0.109392959|0.307384948|0.017758385|-75.07706271|12.18768927|90.97854097|-0.038490115|8.36448634|-2.078466222|-47.27287681|88.73738138|-26.41600355|81.06784641|0.47066442|486.5239262|-1426.464192|8.872063579|172.28545730000002|35.2699138|-341.7352549|13.66031867|1.0|1.0|1.0|1.0|1.0|3.0|0.08|27.0|-9.67|4.19|0.81|0.0|127.2|0.0|6.0|-4.64|33.0|-7.23|435.48|0.0|1.0|-4.28|2.27e-05|0.00987|5.24e-05|0.0228|0.0|0.0|2.1499999999999998e-10|-0.07131|4.8185|727.69|1232.6|369.99|0.9117|257.31|0.55028|0.64027|-1423.451366|0.1945|-0.20994|-1423.514154|7.1249|7.1249
4a_a46|0.0|0|0.210988875|1|7.825245291|1|1|1.13463711|2.180332577|-0.001042349|5.587248657999999|2|-0.137420119|-0.051075084|-0.11172225|10.96352058|-0.0466186959999999|-0.216904465|-0.129430244|2|0.764741337|-0.215877982|-0.06611606|0.8075680409999999|0.683616517|0|0.923958017|-0.05488948|-0.067863141|0.264863483|0.00935578|-35.24319509|4.858713991|6.579492736000001|-0.022129285|2.523263761|-1.017947119|-14.80375017|41.15334508|-11.49234623|33.36433008|0.4289963579999999|479.8368017|-528.6479264|5.613813876|133.66119809999998|15.47527339|-252.0050978|5.910149982|1.0|1.0|0.0|1.0|1.0|0.0|0.35|17.0|-6.82|4.18|2.35|0.0|96.74|0.0|2.0|-3.93|24.0|-5.87|318.42|0.0|1.0|-4.31|0.000117|0.0372|4.89e-05|0.0156|0.0|0.0|1.53e-07|-0.02921|4.5454|560.87|967.0|272.77|0.1694|272.77|0.6893600000000001|0.6893600000000001|-994.028172|0.1694|-0.21988|-994.079365|6.7423|6.7423
12_a47|0.0|1|0.0|0|6.605297921|0|0|1.304330736|0.0|-0.005522244|4.59511985|2|0.001435849|-0.209845277|-0.018573056|10.95005729|0.0295267039999999|0.003417588|-0.015039637|2|0.8288334490000001|0.055943216|0.050943962|0.90246604|0.618808977|1|0.7840710409999999|-0.084846808|-0.091853238|0.266995634|0.018014416|-47.83891561|9.382250925|63.89392714|-0.034116917|4.886454935|-1.1940921|-23.01490672|61.09751253|-17.76874008|53.5720844|0.4792593739999999|408.3591283|-621.9059029|7.042279354|166.28511369999998|26.10271529|-188.2488142|13.25859692|1.0|1.0|0.0|1.0|1.0|2.0|0.0|21.0|-8.11|4.19|2.6|0.0|91.63|0.0|3.0|-4.51|24.0|-5.94|339.75|0.0|1.0|-4.56|3.11e-05|0.0106|2.77e-05|0.00943|0.0|0.0|7.69e-09|-0.0623|4.2907|537.79|886.46|313.58|0.2306|288.96|0.66387|0.68557|-1487.974738|0.2241|-0.2256|-1488.024564|8.2|8.2
5_a4|0.0|0|0.0|1|7.535296702|1|1|1.343864516|2.166832955|-0.001215982|5.4161004020000005|2|0.012532807|-0.0607990979999999|-0.050389825|10.92992834|-0.134215501|0.0202481919999999|-0.076189222|2|0.767615203|-0.165454845|-0.229773463|0.820886786|0.650346601|1|0.943148502|-0.050732198|-0.0681917309999999|0.431132276|0.008047242|-36.64215945|4.324106888|13.96974087|-0.025201292|2.323516519|-1.159259431|-14.64813624|41.76764149|-13.54166762|31.58455727|0.413773331|506.7916175|-622.9167106000001|5.758733969|103.5177395|16.77294978|-330.3047347|5.125482045|1.0|1.0|1.0|1.0|1.0|0.0|0.23|21.0|-7.96|4.89|2.88|0.0|104.89|0.0|3.0|-4.57|26.0|-5.57|340.42|0.0|1.0|-4.84|2.72e-05|0.00925|1.4499999999999998e-05|0.0049299999999999|0.0|0.0|1.09e-08|-0.04892|4.8582|595.55|1013.0|308.12|0.1106|255.2|0.60407|0.6019899999999999|-1069.051141|67.0|-0.21857|-1069.102899|7.1487|7.1487
8c_a31|0.0|0|0.0|0|7.765993078999999|1|1|0.610137334|0.0|-0.01275867|5.733341277|0|-0.106461724|-0.574140137|-0.1903992189999999|10.31169969|-0.1029580369999999|-0.178276512|-0.09039853|0|0.847752299|0.006000201|-0.1759864119999999|0.896193695|0.87237334|0|0.626072761|-0.1170607269999999|-0.128067781|0.280934088|0.029669107|-70.64275621|16.3656112|133.3100368|-0.039640027|9.027343766|-1.66488115|-35.61776956|82.77037329|-21.86561502|80.93682766|0.47508938|345.3445134|-918.3558307|6.820988495|152.7489054|30.23944586|-246.1066271|12.12761708|1.0|1.0|1.0|1.0|1.0|2.0|0.29|16.0|-6.13|4.89|0.85|0.0|93.45|0.0|5.0|-4.42|24.0|-6.7|342.42|0.0|1.0|-3.63|3.79e-05|13.0|0.000237|0.0811|0.0|0.0|7.45e-07|-0.03222|3.8492|595.67|981.89|322.11|0.2597|322.11|0.7005|0.7005|-1425.968408|0.2597|-0.19207|-1426.024361|6.0915|6.0915
47d_a18|0.0|0|0.0|0|7.03438793|1|1|1.251175994|0.0|-0.006087337|4.844187086|0|0.069914568|-0.480899596|-0.07722825|10.94702255|0.016324953|0.104380139|-0.406388629|0|0.7430748709999999|-0.002494715|0.027971797|0.773981237|0.741366815|0|0.836999127|-0.06394156|-0.087315963|0.445704576|0.015270278|-71.20388424|12.45251265|64.92967228|-0.028722356|10.15469843|-2.182899066|-42.52098397|86.29525584|-23.42233034|64.59518279|0.481311892|682.5509007|-1780.097106|9.940531282|246.1558296|33.54943497|-323.1621908|15.0913716|1.0|1.0|0.0|1.0|1.0|2.0|0.32|18.0|-8.83|2.81|2.6|2.0|159.67|1.0|12.0|-5.74|39.0|-6.57|527.66|0.0|0.0|-5.28|1.83e-06|0.000968|5.23e-06|0.00276|1.0|1.0|1.4800000000000003e-09|-0.04561|3.1079|875.6|1544.09|398.94|0.5820000000000001|398.94|0.69905|0.69905|-1703.545539|0.5820000000000001|-0.17405|-1703.622959|8.0969|8.0969
