molecula|SddssS|SaaNH|SssssC|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
4_a4|0.0|0.0|0.0|1|2.156628874|-0.001234337|5.4161004020000005|0.0159331539999999|0.036775068|-0.0214610589999999|2.183056868|-0.058013858|0.011760626|-0.110597574|10.92992837|1|0.0112367389999999|-0.078747188|-0.157959343|0.77276149|-0.063012715|0.8306695270000001|0.636572383|-0.06873731|0.456474074|0.008570112|13.70182982|0.0667239759999999|34.37786704|-18.24679326|2.274995377|42.42341622|0.793717973|-1.099796957|-13.21145879|-13.17774406|30.05764711|0.398500394|2221.6122010000004|480.8472306|1883.42405|-6.78950447|0.2062820269999999|5.326452915|8.855289118|4878.070704|106.2816773|-291.9486922|-302.661743|713.9097433|462.1867149|1.0|1.0|0.0|3.15|0.19|21.0|-7.57|4.52|43.6|0.0|0.0|1.0|-5.79|326.39|0.0|1.0|7.59e-05|0.0248|0.0|0.0|2.71e-08|5.382000000000001|3.24|4.0261|566.84|307.95|0.1106|230.37|394.06|-1029.763465|-0.1696599999999999|-0.21831|0.02323788|3.1195|78.0|7.1079|7.1079
31_a47|0.0|0.0|0.0|0|1.441825189|-0.00869363|4.727387819|-0.171198936|0.042906977|-0.086842911|1.198626524|-0.417294247|-0.007525849|0.074881792|10.9497221|1|-0.006265667|-0.076351692|-0.441642572|0.856640117|0.001622323|0.917597019|0.6463892179999999|-0.1056956209999999|0.486720182|0.021401336|355.5321928|0.303979962|188.5600536|-40.66927863|8.234748813|81.01707367|0.70664003|-1.691129939|-41.22978713|-23.31144534|79.74238158|0.4741051329999999|2689.159869|431.7441681|1322.82831|-14.46018796|0.29335997|8.214180216|15.6194341|6019.5391740000005|181.972428|-650.7084581|-256.3593656|1484.511202|513.2159236|1.0|1.0|2.0|3.18|0.1|21.0|-7.62|3.23|98.72|0.0|0.0|1.0|-6.78|410.83|0.0|0.0|2.56e-05|0.0105|0.0|0.0|2.42e-08|3.9744|4.2|3.6369|642.11|340.91|0.3264|311.96|508.69|-1735.225703|-0.15143|-0.20463|0.03449081|8.6244|16.0|7.8|7.8
3_a27|0.0|0.0|0.0|0|3.127072625|-0.00648099|4.59511985|-0.096132106|0.040512821|-0.172132163|1.177265999|-0.27868256|0.009082086|0.042659548|10.93782973|1|0.00955169|-0.341338963|-0.479874452|0.810053853|0.038685745|0.8759548629999999|0.610158103|-0.086153958|0.397733752|0.019234305|10.71226495|0.137884078|71.40072181|-23.10213938|5.157668895|57.97805043|0.733853752|-1.292309364|-16.47810502|-16.72996312|41.78149261|0.44566003|2294.213272|446.4308003|1043.697725|-8.663302268999999|0.266146248|6.457886343999999|11.64968556|4960.583812|137.8189165|-346.53209080000005|-242.1936891|911.8963045|401.7540197|1.0|1.0|0.0|3.03|0.05|21.0|-5.89|2.8|65.6|0.0|0.0|2.0|-6.41|329.36|0.0|1.0|0.0002|0.0658|0.0|0.0|1.29e-06|5.5045|4.92|3962.0|547.92|312.93|0.2305|225.24|425.72|-1081.744053|-0.16457|-0.21969|0.02032437|4.1551|4.0|8.3979|8.3979
9b_a31|0.0|3.338934004|0.0|1|0.0|-0.0141390689999999|5.733341277|-0.070525429|0.03995614|-0.045938305|0.0|-0.706953442|-0.0050444109999999|0.014628521|10.31169871|2|-0.001981487|-0.2345186269999999|-0.554573699|0.852813666|-0.154083843|0.899394425|0.77051712|-0.131125311|0.241728566|0.034595809|152.8702381|0.330879448|202.8908225|-49.30281875|13.00794571|552.0968813|0.689175183|-1.835754351|-39.08032306|-23.95020956|84.94685678|0.469546953|2534.356888|410.2957125|1711.969694|-14.68594601|0.310824817|8.097516252|15.2652837|5524.468603|190.5935925|-690.2394625|-231.99935|1633.343563|524.0230338|1.0|1.0|2.0|3.58|0.32|16.0|-6.84|5.26|117.37|0.0|0.0|1.0|-6.77|384.45|0.0|0.0|1.76e-05|0.00675|0.0|0.0|1.44e-07|5.5119|4.69|3.8435|663.06|322.58|0.2732|224.94|562.68|-1578.604164|-0.15907|-0.2013599999999999|0.03769117|6.8028|63.0|7.2007|7.2007
8_a1 (SB-202620)|0.0|3.296085365|0.0|0|0.0|-0.013785521|4.727387819|-0.226277123|0.037578348|-0.0443137679999999|0.0|-0.606562911|-0.012672753|-0.1402198369999999|10.94957568|1|-0.0106277489999999|-0.042643966|-0.612004804|0.743088715|0.063001656|0.805476065|0.658433571|-0.105271458|0.174628594|0.015526845|208.2071465|0.351032497|199.1596945|-33.88588996|4.997944864|64.70432539|0.7742395870000001|-1.684343335|-37.88089785|-23.30777912|75.57687443|0.4564697679999999|2431.842132|368.1943149|1736.664204|-13.22376193|0.225760413|7.432247389|13.67402758|5170.286136|128.0860757|-542.1742393|-311.18185800000003|1234.267739|433.2550452|1.0|0.0|2.0|2.74|0.0|23.0|-8.02|4.86|78.87|0.0|0.0|1.0|-5.94|359.35|0.0|0.0|1.14e-05|0.0041|0.0|0.0|9.53e-09|3.4052|5.32|3.4052|586.27|364.11|0.5339|364.11|460.4|-1222.9606720000002|-0.13683|-0.2105199999999999|0.16177304|5.5005|0.4|6.3979|6.3979
12b_a36 (EW-7197)|0.0|3.3685352889999995|0.0|2|0.0|-0.008137593|5.351858133|-0.082283951|0.040899471|0.027495626|0.0|-0.439429998|-0.002526241|-0.098032695|10.96052467|1|-0.000673716|-0.217394466|-0.442656599|0.819222745|-0.097861598|0.8741648479999999|0.698414933|-0.10866747|0.458627252|0.021439664|81.63796416|0.236481628|147.9542111|-42.53627024|8.392238798|5.958751634|0.746747352|-1.956014468|-31.84632538|-24.47552312|64.31504105|0.45988432|2772.832013|477.6935927|2338.370858|-15.31305729|0.253252648|6.764872303|12.52485821|6096.459089|158.4469629|-765.6528642999999|-308.7538779|1638.808832|595.8790650000001||||||||||||||||||||||3.8475|3.41|3.7725|659.48|328.66|0.4491|322.25|486.64|-1331.9479310000002|-0.15571|-0.20546|0.03202977|7.3101|7.0|8.1549|8.1549
14a_a5|0.0|2.948727373|0.0|1|0.0|-0.0053665219999999|4.59511985|-0.005002101|0.027375887|-0.132625457|0.0|-0.316624785|0.002956745|-0.086229994|10.9488747|1|0.003668464|-0.016337128|-0.36152442|0.79661948|0.047169811|0.847379958|0.71006207|-0.078681402|0.4398855029999999|0.0173669719999999|134.62273080000003|0.209074444|141.38542919999998|-35.98151967|7.942029745|55.04914434|0.629783335|-1.494946644|-36.98479273|-18.38089729|66.43577392|0.470085022|2836.468636|534.8590069|1315.573182|-12.42997952|0.370216665|8.424031251|15.89694877|6177.303329|250.3569601|-683.6488737000001|-175.53051609999997|1605.23357|723.0631751|0.0|1.0|2.0|3.24|0.2|23.0|-8.84|4.56|92.79|0.0|0.0|1.0|-7.08|425.48|0.0|0.0|7.15e-05|0.0304|0.0|0.0|1.45e-09|4.1501|4.3|4.1501|692.8|298.75|0.5853|298.75|508.64|-1390.29207|-0.1676|-0.2183699999999999|0.04629687|2.8163|112.0|6.9508|6.9508
12n_a36|-3.404662145|3.400581499|0.0|2|0.0|-0.0099988159999999|5.351858133|-0.350034917|0.0438779959999999|0.027627601|0.0|-0.619926573|-0.006862238|-0.035989956|10.31810354|1|-0.001160331|-0.261631709|-0.5181211520000001|0.81793955|-0.000421339|0.869718963|0.750657639|-0.115872034|0.239018516|0.0211044289999999|67.52548352|0.279888857|189.4391835|-53.08197085|9.668119648|26.74179417|0.741751453|-2.317440678|-40.89805687|-27.04362074|74.70951411|0.454498749|3482.18259|487.397992|3465.537153|-18.30412788|0.258248547|6.863551112000001|12.58209967|7657.057548000001|174.79221719999998|-1061.639417|-327.25274110000004|2114.630173|805.2286932|0.0|0.0|3.0|5.03|0.17|17.0|-6.87|1.28|123.75|0.0|0.0|1.0|-8.03|474.54|0.0|0.0|0.0001409999999999|0.0668|0.0|0.0|1.36e-07|5.3573|6.24|3.6382|714.14|340.78|0.3921|231.43|566.87|-1875.89723|-0.14928|-0.19984|0.03261661|14.3562|15.0|7.8239|7.8239
12a_a5|0.0|2.981252568|0.0|1|0.0|-0.00166971|5.209486153|0.043132749|0.023108466|-0.0036987359999999|0.0|-0.09350376|0.00873078|-0.114419442|10.94553751|1|0.008649556|-0.093973419|-0.175245466|0.779533861|-0.063558439|0.829536345|0.741588813|-0.067680123|0.337539208|0.0081891369999999|13.74268646|0.105409104|64.77671525|-25.55893402|3.0925714930000003|0.0|0.746785093|-1.353602454|-22.13179066|-15.99663329|41.04680832|0.457755771|2524.410428|549.7500455|899.5599904|-9.830359239|0.253214907|8.741980056000001|16.12184989|5294.775577|155.6073368|-511.1786804|-303.31208710000004|1113.8745800000002|650.3600841|0.0|1.0|1.0|3.06|0.21|23.0|-8.83|5.12|57.7|0.0|0.0|1.0|-6.23|381.47|0.0|1.0|5.37e-05|0.0205|0.0|0.0|1.4800000000000003e-09|4.6865|2.91|4.1610000000000005|667.31|297.97|0.4794|264.55|508.81|-1201.750315|-0.17152|-0.21228|0.03567816|3.9457|19.0|7.7212|7.7212
12am_a36|0.0|3.340519946|-4.723487246|2|0.0|-0.015884751|5.351858133|-0.297354748|0.044036281|0.122824831|0.0|-0.921315581|-0.011700732|-0.050505733|10.9602097|1|-0.007897954|-0.3344729369999999|-0.6080522279999999|0.8344566859999999|-0.05754717|0.885733922|0.624142499|-0.118101664|0.305015372|0.017590648|128.69607109999998|0.185013456|127.81651770000002|-56.3667958|8.395550408|1.038361162|0.788334835|-2.480134939|-43.65752487|-31.72964526|75.34643812|0.484558903|3230.6292780000003|563.0333297999999|2603.072527|-21.92042059|0.211665165|8.772646622|17.01968794|7238.033439|146.228847|-1183.702712|-398.3921535|2173.44302|672.4630346|1.0|0.0|2.0|4.81|0.17|17.0|-7.14|3.31|78.43|0.0|0.0|1.0|-6.4|465.43|0.0|0.0|6.26e-06|0.00291|1.0|0.0|7.24e-08|5.2317|4.86|3.8606|714.21|321.15|0.4894|236.99|562.14|-1644.952145|-0.15658|-0.21356|0.03550681|8.0872|0.06|7.2218|7.2218
12f_a31|0.0|3.4780522210000004|0.0|1|0.0|-0.011835152|5.733341277|-0.033056721|0.03703252|0.043286807|0.0|-0.698273995|-0.00150321|-0.0944165219999999|10.31169747|2|0.000889251|-0.205011573|-0.551471017|0.8167107029999999|-0.029803241|0.8530975000000001|0.7730604259999999|-0.118239376|0.262896936|0.027617942|159.84734269999998|0.299007775|208.6022728|-57.54866283|13.44201623|569.7325277000001|0.686882955|-1.891830012|-47.54067074|-23.56842919|87.41178754|0.482666192|2710.311963|489.0460499|1805.921786|-16.44247509|0.313117045|9.859605078|19.05849748|5845.744358|218.4455813|-920.7786053|-260.7571603|1921.480254|713.5657448|1.0|1.0|2.0|3.86|0.41|16.0|-8.02|6.43|117.37|0.0|0.0|1.0|-6.19|426.53|0.0|0.0|1.05e-06|0.0004469999999999|0.0|0.0|9.53e-09|3.8305|5.39|3.8305|755.33|323.68|0.2664|323.68|665.22|-1696.466804|-0.15894|-0.19211|0.04363832|3.3538|0.13|6.8861|6.8861
6a_a31|0.0|3.3855253210000003|0.0|1|0.0|-0.01694403|5.6869753560000005|-0.181987023|0.0357275129999999|0.08881108|0.0|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|2|-0.010591881|0.001117583|-0.568500407|0.784022685|-0.0436046509999999|0.848080284|0.803505125|-0.126430958|0.259133072|0.034212524|157.9971748|0.42783832|251.216265|-43.59027182|11.79563339|98.49408082|0.6927462990000001|-1.896464366|-45.56491046|-26.51328079|97.68889243|0.478330896|2713.694431|335.9594356|1671.917893|-15.56795422|0.307253701|7.516549303|14.408653400000002|5908.282843|180.411907|-653.8540772999999|-226.3518866|1607.453976|479.200937|1.0|1.0|2.0|3.42|0.05|22.0|-6.96|4.68|131.36|0.0|0.0|1.0|-6.69|390.42|0.0|0.0|6.09e-06|0.00238|0.0|0.0|1.11e-07|3.5428|4.03|3.5428|607.79|349.96|0.6404|349.96|447.66|-1613.1416|-0.1428|-0.19843|0.04606915|11.2387|1.1|5.9586|5.9586
16e_a32|0.0|3.343660084|0.0|0|0.0|-0.0154404319999999|5.733341277|-0.06951854|0.040982906|-0.04474426|2.080236877|-0.772021601|-0.0048042729999999|-0.070351839|10.31100268|3|-0.002310082|-0.219947482|-0.698621582|0.86370575|-0.022651598|0.91471624|0.7619492790000001|-0.117338144|0.504569498|0.024145309|105.4021155|0.209694841|134.6906051|-48.41036206|9.961663868|39.27920316|0.702226562|-1.760072163|-35.94239328|-24.05371573|71.46633549|0.458956284|2710.157931|507.6266039|3376.1299740000004|-15.45011555|0.297773438|6.573687662|12.15001203|6142.277629|191.2650034|-726.1554308999999|-259.78720209999994|1609.914378|573.3529948|1.0|1.0|2.0|3.64|0.26|19.0|-7.38|6.03|149.27|0.0|1.0|1.0|-6.15|413.52|1.0|0.0|2.58e-07|0.000107|0.0|0.0|4.18e-08|3.6214|4.59|3.6214|677.82|342.37|0.2858|342.37|552.79|-1955.766505|-0.14991|-0.2005|0.02792775|3.9389|7.0|8.1367|8.1367
2_a20 (SB-505124)|0.0|3.485765306|-0.09011519|1|0.0|-0.010175551|5.351858133|-0.076310057|0.05042042|0.013612077|0.0|-0.498602014|0.001622309|-0.177905025|10.95129567|1|0.003789399|-0.229461916|-0.520284161|0.725030162|-0.19681999|0.765632979|0.790275077|-0.117328885|0.214264156|0.02856542|122.8758934|0.230563934|126.8667205|-35.52365346|8.648749117000001|441.9400248|0.831919306|-1.759933279|-25.30121848|-21.05206547|61.69969596|0.475937029|2195.369524|423.3785776|1709.9571620000002|-11.58380004|0.1680806939999999|5.952040367|11.3574908|4762.83693|92.48561162|-532.854802|-365.2740749|1164.049211|477.95809620000006|1.0|1.0|1.0|3.4|0.3|17.0|-7.22|5.16|60.03|0.0|0.0|1.0|-5.31|335.4|0.0|1.0|5.72e-06|0.0019199999999999|0.0|0.0|6.070000000000002e-08|3.6404|4.57|3.6404|593.8|340.58|0.3267|340.58|505.82|-1089.147716|-0.14928|-0.18645|0.01305739|3.9392|169.0|6.7721|6.7721
17a_a10|0.0|0.0|0.0|2|2.118111229|-0.004333189|5.4161004020000005|0.021150127|0.036545455|-0.082914437|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|1|0.01029375|-0.360142554|-0.275154041|0.76281504|0.054069767|0.8044827790000001|0.673253555|-0.082689376|0.463842217|0.020088947|51.96456548|0.146175016|103.34686|-41.33310046|10.04165819|87.61514901|0.564726042|-1.488408763|-27.70403316|-16.70343549|53.38795048|0.4918223679999999|3154.628148|603.6608262999999|1855.293376|-11.80945728|0.4352739579999999|8.621193279|16.96492079|7078.918870999999|307.7420338|-743.9958084|-91.52361858|1863.410498|911.2106544|0.0|1.0|0.0|3.8|0.33|21.0|-7.32|3.31|76.38|0.0|0.0|1.0|-7.43|468.55|0.0|1.0|0.00021|0.0986|0.0|0.0|4.74e-08|5.5285|3.95|3.9887|767.6|310.84|0.2142|224.26|603.73|-1524.187115|-0.16562|-0.21203|0.03725238|5.3803|49.0|7.3098|7.3098
37_a18|0.0|0.0|0.0|2|0.0|-0.005351023|4.844187086|-0.018808538|0.036746032|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|10.94702064|0|0.003512954|-0.224171123|-0.44541772|0.725028151|-0.020149364|0.761336899|0.699483099|-0.074857954|0.385121249|0.009098426|12.63119843|0.168216253|123.0060763|-40.02719655|4.865006968|60.1335413|0.7648766029999999|-1.946306811|-36.62790634|-20.92960342|56.74339533|0.488368082|3055.795406|608.2316837999999|1571.7484060000002|-15.30451633|0.2351233969999999|9.460456975|18.49074823|7035.839448000001|171.9311063|-1040.70711|-387.3755475|1860.709332|1056.535856|0.0|1.0|2.0|4.31|0.3|18.0|-8.82|3.68|76.5|1.0|0.0|1.0|-6.14|480.6|0.0|1.0|2.08e-06|0.000999|0.0|0.0|1.51e-09|3.2127|8.11|3.2127|794.5|385.91|499.0|385.91|673.45|-1532.553949|-0.13194|-0.18119|0.02274574|3.0375|35.0|7.4559|7.4559
12af_a36|0.0|3.448611715|0.0|2|0.0|-0.00989889|5.351858133|-0.081537769|0.039953704|0.091263447|0.0|-0.6038322939999999|-0.00233752|-0.074383486|10.96037047|1|-0.000472698|-0.213993335|-0.505160213|0.813346624|0.002492952|0.8631180940000001|0.817582774|-0.1054605669999999|0.154396546|0.021921402|89.56100543|0.244724481|169.9519197|-50.86129548|10.57220682|127.6527374|0.6702409189999999|-2.003750775|-39.81177462|-24.41279506|72.55107063|0.448767097|3013.98446|524.5103537|3082.869129|-16.95376516|0.329759081|8.59579222|15.59375751|6499.41155|229.0052411|-966.3646141|-236.4517911|2076.162883|757.7532208|0.0|0.0|3.0|4.98|0.17|17.0|-6.93|2.38|98.3|0.0|0.0|1.0|-7.66|438.48|0.0|0.0|0.000292|128.0|0.0|0.0|1.1800000000000001e-07|5.2352|4.5|3.2299|737.4|383.86|427.0|236.83|589.48|-1440.675702|-0.13364|-0.19246|0.02886569|9.4631|15.0|7.8239|7.8239
10_a1|0.0|3.261363142|0.0|0|0.0|-0.014135827|4.727387819|-0.23385288|0.037578348|0.049971022|0.0|-0.621976404|-0.012672753|-0.020225596|10.94957578|1|-0.0106277489999999|-0.042643966|-0.623957903|0.7227844929999999|0.017498337|0.783467165|0.658433571|-0.10949971|0.126889306|0.014751098|212.8090837|0.330036242|186.6625065|-35.02707638|4.718623023|64.49041745|0.8340962559999999|-1.861495069|-37.31383317|-25.67872721|74.31719486|0.459673515|2432.447088|378.9193385|1768.2330920000002|-14.52342192|0.165903744|7.376231317999999|13.65143394|5192.858899|93.83214542|-595.4602985|-377.9175542|1262.237791|433.2550452|1.0|0.0|2.0|3.0|0.0|23.0|-8.02|4.86|78.87|0.0|0.0|1.0|-5.91|359.35|0.0|0.0|1.04e-05|0.00372|0.0|0.0|9.53e-09|3.4067|5.81|3.4067|585.51|363.94|0.6754|363.94|464.77|-1222.969096|-0.13576|-0.20378|0.03426532|7807.0|1.5|5.8239|5.8239
15_a4|0.0|0.0|0.0|1|1.956386054|-0.001986535|5.4161004020000005|-0.061469545|0.044357639|0.0432718859999999|0.0|-0.077474847|0.009823083|-0.1979518539999999|10.94611612|1|0.00918585|-0.038707204|-0.226703465|0.772721853|0.036363636|0.8347553529999999|0.509447294|-0.073738544|0.2517542889999999|0.010893057|12.70877085|0.132283624|63.43714456|-16.95780525|2.505098786|86.01453643|0.8438913020000001|-1.106078158|-14.29317436|-14.73400655|35.02894809|0.437696617|1973.978183|416.1168833|1495.715718|-7.065752187|0.156108698|5.459799482|9.709704127|4134.603400999999|74.8625551|-254.3670787|-329.8289177|628.5456843999999|324.5687005|1.0|0.0|0.0|3.28|0.11|17.0|-6.09|4.09|30.71|0.0|0.0|1.0|-5.6|291.32|0.0|1.0|0.000152|0.0443|0.0|0.0|8.070000000000001e-07|4.5048|3.8|4.2148|512.65|294.16|0.1996|275.22|396.58|-958.147682|-0.17373|-0.2091199999999999|0.018092091|3.0091|175.0|6757.0|6757.0
7_a27|0.0|0.0|0.0|0|3.330197625|-0.00601016|4.727387819|-0.050197188|0.049625|-0.133453335|1.280380317|-0.288487667|0.010291744|-0.096754293|10.93773474|1|0.010596392|-0.323631281|-0.500327496|0.801251575|-0.08694032|0.8546689820000001|0.62067794|-0.084531496|0.358145768|0.015099075|10.66993367|0.14888586|83.57286704|-26.6343589|4.757447929|60.73467304|0.763564713|-1.352503929|-19.13983132|-16.87088515|42.57323098|0.466714317|2334.058688|477.7488532|1497.873267|-9.469994277|0.236435287|6.446345598|12.087978|5082.120742|132.7162621|-426.1497425|-295.8891961|994.2704516|479.0078184|1.0|1.0|0.0|3.24|0.2|21.0|-6.61|3.32|65.6|0.0|0.0|1.0|-6.26|345.4|0.0|1.0|8.66e-05|0.0299|0.0|0.0|2.43e-07|4.1205|5.37|4.1205|606.74|300.9|0.4179|300.9|505.5|-1122.249324|-0.16734|-0.2162099999999999|0.02179141|6.3813|1.0|9.0|9.0
12h_a40|0.0|0.0|0.0|0|1.760542171|-0.008044548|5.4161004020000005|-0.107711573|0.041915709|0.208938531|0.803557099|-0.289603712|-0.000134504|0.189869851|10.31197256|2|-0.002126898|0.224167029|-0.556229094|0.7769829840000001|-0.335801908|0.845904643|0.6948809659999999|-0.091448888|0.006997021|0.0117142839999999|208.6717565|0.160518251|84.86252967|-25.56004046|3.274152035|59.68939644|0.844008584|-1.280284432|-26.67382585|-20.51086984|56.64687411|0.4958138139999999|2270.834041|443.8158546|603.6697997|-10.84365353|0.155991416|7.989299324|15.84593062|5087.343024|82.46928995|-357.8405665|-363.7398044|801.957134|350.9435025|1.0|1.0|1.0|3.19|0.0|20.0|-6.84|4.59|84.45|1.0|0.0|1.0|-5.13|361.25|0.0|0.0|5.58e-07|0.0002009999999999|0.0|0.0|1.44e-07|4.1508|4.14|2.6436|548.82|469.0|0.3985|298.7|435.95|-2153.072091|-0.1092|-0.18432|0.02044063|3.5425|823.0|6.0846|6.0846
14c_a22|0.0|0.0|0.0|0|1.596256692|-0.005236206|4.727387819|-0.018518519|0.038137255|-0.026986769|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|1|0.004362505|-0.160566657|-0.364626967|0.773044788|0.010828071|0.8353837409999999|0.639264982|-0.080077573|0.6160012029999999|0.024569649|36.22825261|0.133423541|96.05497587|-41.50359456|12.73426132|78.22334636|0.66168729|-1.60155147|-34.9718749|-21.75466672|66.26540251|0.462147828|3079.4894480000003|623.8702703|2092.7515510000003|-15.66173379|0.33831271|8.626337592|16.03849168|6882.45|243.5598613|-830.0718911|-232.8055235|1742.5109329999998|731.8178649|0.0|1.0|1.0|3.49|0.08|27.0|-9.28|3.9|109.38|0.0|0.0|1.0|-6.96|445.48|0.0|0.0|1.39e-05|0.00618|0.0|0.0|5.269999999999997e-10|5.7361|4.79|3.6741|715.52|337.45|0.5079|216.15|575.8|-1460.324494|-0.15408|-0.22807|0.03150011|9.04|153.0|6.8153|6.8153
17d_a50|0.0|0.0|0.0|2|4.380250483|-0.002166617|6.042632834|0.03538699|0.031990741|0.006071856|2.234730384|-0.140830095|0.012079|-0.136180713|10.94500663|2|0.01245647|-0.323333765|-0.2294807539999999|0.748516466|-0.2177003589999999|0.789310938|0.7276268779999999|-0.069790853|0.8020670809999999|0.0152123589999999|5.007868064|0.070113177|48.62532158|-33.56790124|7.31681784|86.38197811|0.75405703|-1.535398758|-21.24595322|-17.74731987|41.18485076|0.445708152|2824.70142|644.9008302|2950.99157|-12.30823045|0.24594297|6.996105516|12.62170017|6281.764548|170.5678813|-738.4938272999999|-352.3903892|1412.14676|829.3813984|0.0|1.0|0.0|4.07|0.35|20.0|-7.07|4.0|51.77|0.0|0.0|1.0|-6.25|424.54|0.0|1.0|3.17e-05|0.0135|0.0|0.0|8.55e-08|4.0506|3.41|4.0506|727.15|306.09|0.1819|306.09|579.45|-1335.649722|-0.16716|-0.19967|0.02625058|7.9942|74.0|7.1308|7.1308
16d_a32|0.0|3.311658163|0.0|0|0.0|-0.017249763|5.733341277|-0.087123461|0.0421759259999999|0.0115077539999999|2.07416189|-0.7589895790000001|-0.00839148|-0.134892903|10.31100273|3|-0.005427254|-0.239509216|-0.68301199|0.8575664540000001|-0.0847953219999999|0.916850163|0.7689748270000001|-0.11491796|0.41654798|0.032003415|115.2070109|0.244506926|142.7146582|-39.15098916|10.90312918|48.61700321|0.615749698|-1.493933474|-31.07481011|-21.26791022|71.91900971|0.4429631189999999|2588.214866|440.9688416|3152.666302|-12.41372827|0.384250302|6.221435089|11.16880283|5768.495166|224.2805611|-508.962859|-135.1223777|1416.134383|457.7130665|1.0|1.0|2.0|3.35|0.18|19.0|-6.59|5.26|149.27|0.0|1.0|1.0|-6.62|385.46|1.0|0.0|2.22e-06|0.000856|0.0|0.0|2.55e-07|3.6271|3.78|3.6271|621.59|341.83|0.2915|341.83|489.97|-1877.185022|-0.15009|-0.20077|0.02818209|3.8853|8.0|8.1135|8.1135
3b_a32|0.0|3.3653429710000005|0.0|0|0.0|-0.007388108|5.733341277|-0.064476472|0.042528736|-0.0411430079999999|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|10.31100281|3|0.00020567|-0.151445075|-0.536470812|0.800396027|0.167519182|0.866250192|0.7725667079999999|-0.100355499|0.2719741|0.014636992|74.63320519|0.159260619|78.12568166|-24.14971513|3.522270202|0.0|0.764128338|-1.103910485|-17.58323784|-16.40987746|43.023961|0.460751087|2092.213643|412.4267349|1084.520517|-8.049905042|0.2358716619999999|5.765940603|10.69254007|4448.251276|115.707414|-265.6468664|-259.1375886|708.6845618|323.0421997|1.0|1.0|1.0|3.11|0.13|19.0|-6.5|6.25|110.94|0.0|0.0|1.0|-5.57|312.41|0.0|0.0|1.86e-06|0.0005809999999999|0.0|0.0|3.19e-07|3.5545|2.45|3.5545|524.46|348.81|0.2905|348.81|396.83|-1594.0008779999998|-0.1474099999999999|-0.20137|0.02589511|5.7777|6.0|8.2366|8.2366
12aw_a36|0.0|3.28940051|0.0|2|0.0|-0.008293935|5.351858133|-0.115864198|0.043383838|0.066435701|0.0|-0.4478724979999999|-0.006877664|-0.1066959869999999|10.96021804|1|-0.004358975|-0.250781298|-0.4191703539999999|0.836170906|-0.056676035|0.892249657|0.632625562|-0.114701005|0.373775982|0.023038651|54.50894809|0.2938251289999999|188.3390873|-47.12705211|9.4658605|1.343623915|0.749052287|-2.06461809|-36.36860892|-26.46800754|71.5057033|0.47322369|2901.451841|452.6513136|2380.579051|-16.96573876|0.250947713|7.545677222999999|14.32425315|6370.06138|160.8550748|-848.2869380000001|-319.2802512|1766.7663510000002|593.6088758|1.0|0.0|2.0|4.73|0.14|17.0|-7.12|3.55|69.2|0.0|0.0|1.0|-6.8|417.41|0.0|1.0|0.000102|0.0424|0.0|0.0|7.599999999999999e-08|5.2313|3.66|3.8763|666.09|319.85|0.4088|237.0|507.71|-1431.180191|-0.15688|-0.21201|0.03134789|6.5278|9.0|8.0458|8.0458
