molecula|NaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
9r_a24|1|0.0|0|6.605297921|0|1.353642494|0.0|-0.134192489|-0.004640179|4.59511985|0.013567512|0.0|-0.264490176|10.96129392|-0.043274854|1|0.008722018|-0.179075526|-0.3018627239999999|0.786430472|0.7958149290000001|-0.120617935|0.8417158379999999|-0.0618978309999999|0.32720212|0.015557618|-41.49802275|-54.99020696|10.4302588|71.31566881|0.158284162|106.1180928|-0.025821921|-36.86695997|89.36724924|-1.394383716|-17.31173182|51.92828155|2644.462265|-934.8335183|958.7578093|0.384785172|9.672636984|0.898988412|5501.824326|28.13932796|0.02357068|-154.486433|670.2247423|1.0|1.0|1.0|3.53|3.04|0.22|23.0|-8.66|4.23|3.93|79.82|1.02|1.0|8.0|30.0|6.0|0.0|0.0|-4.06|0.0383|8.77e-05|0.0351|2.69|0.0|8.84e-07|-0.04313|4.4722|4.2877|-1294.486221|-1294.451958|289.16|616.11|-0.1676099999999999|1.9698|-0.21074|0.03426339|3.0322|11.0|7.9586|7.9586
11_a33|1|0.0|0|7.686621335|0|0.609352951|0.0|-0.151505631|-0.008708023|5.6869753560000005|-0.039406316|1.979284901|-0.32219686|10.31100126|-0.008908194|3|-0.00103193|-0.122478641|-0.393892466|0.8389087140000001|0.85401347|0.003391835|0.857287241|-0.070841241|0.229250542|0.033701864|-34.4118011|-50.94714637|16.37099833|45.43139569|0.142712759|69.3240686|-0.030847481|-24.74805685|0.0|-1.048814353|-14.98445481|50.78279943|2220.315582|-509.4714637|979.349175|0.447121614|5.24049311|0.8772525659999999|4880.001461|27.10262364|0.035341374|-51.37234937|335.4799765|1.0|1.0|1.0|3.19|2.31|0.13|19.0|-6.23|5.77|4.13|120.17|0.89|1.0|3.0|22.0|4.0|0.0|1.0|-4.38|0.00109|4.13e-05|0.0136|3.28|0.0|0.000194|-0.05806|3.5049|3.5049|-1669.324638|-1669.304085|353.74|378.1|-0.14132|3.1406|-0.19938|0.02055276|4.5998|5.0|8.3188|8.3188
9i_a24|1|0.0|1|7.153833802|0|1.4281889280000002|1.865102513|-0.113620183|-0.005148312|5.209486153|2.01e-05|0.0|-0.190487553|10.96661275|-0.00532872|2|0.005891639|-0.1818753839999999|-0.32068769|0.783500303|0.822658951|0.139004845|0.8260893640000001|-0.064657333|0.379687415|0.025118046|-30.56504777|-33.00219474|11.87389334|10.13249376|0.173910636|82.21166337|-0.024639839|-15.60091656|1.634015079|-0.837754515|-11.64783344|42.43894111|2061.729154|-396.0263368|761.9885477000001|0.500761711|5.946747117|0.8806627109999999|4155.922671|23.33121014|0.038195951|0.720157264|295.8603625|1.0|1.0|1.0|2.76|1.36|0.0|22.0|-6.05|2.42|2.72|72.28|0.67|1.0|3.0|22.0|4.0|1.0|0.0|-3.1|716.0|0.000791|228.0|1.48|0.0|0.000258|-0.0473899999999999|4.6212|4.1459|-945.286637|-945.2626532|299.06|363.15|-0.17204|7.1135|-0.21943|0.0239838|9.2818|88.0|7.0555|7.0555
12x_a30|0|0.0|0|7.412764017000001|2|0.604984021|0.0|0.044575215|-0.006008579|5.351858133|-0.0335688279999999|0.0|-0.3545061539999999|10.31162819|-0.1066694919999999|1|0.006346396|-0.053700437|-0.458718546|0.842068099|0.782514704|-0.062251445|0.848844277|-0.071909912|0.398925866|0.014757946|-47.48669555|-60.57208434|9.745611551|74.51844582|0.151155723|99.81775209|-0.035022402|-39.99960559|0.0|-1.926232129|-23.12752311|57.2323071|2845.417984|-1272.013771|2374.777496|0.175325029|7.794822643|0.815160907|6359.545311|28.04441012|0.012044556|-428.8071293|754.3941655|0.0|1.0|0.0|4.86|0.0|0.21|17.0|-7.38|4.87|3.23|81.65|3.25|1.0|5.0|31.0|4.0|0.0|0.0|-5.46|0.00039|3.48e-06|0.00148|4.6|0.0|1.76e-05|-0.05093|3.4831|3.4831|-1654.40976|-1654.3784|355.95|558.65|-0.14783|4.3702|-0.19876|0.03136007|4.8197|22.0|7.6556|7.6556
A8301_a51|0|0.0|1|6.86171134|0|1.197963627|1.700610355|0.0245770529999999|-0.00449765|4.727387819|-0.028789626|1.987294898|-0.242873103|10.31321735|-0.1227504419999999|1|0.007083041|-0.0357324579999999|-0.4354420879999999|0.7595189840000001|0.6959300979999999|-0.013846396|0.934739895|-0.055295165|0.339244706|0.008152073|-35.90764428|-50.67621589|5.293803823|36.55933899|0.065260105|42.37868986|-0.032775831|-32.90818536|78.46116212|-1.6387915469999998|-21.28401067|41.20144811|2799.106729|-1064.200534|2461.663545|0.145040365|6.890532887999999|0.922911768|6401.6494600000005|24.89475504|0.009586697|-461.0082758|690.8826121000001|1.0|1.0|1.0|3.49|3.5|0.04|27.0|-9.38|5.5|5.52|87.72|3.35|1.0|5.0|31.0|3.0|0.0|1.0|-5.93|0.000105|1.17e-06|0.000495|5.02|0.0|1.74e-07|||||||||||||12.0|7.9208|7.9208
17a_a22|0|0.0|1|6.842683282|0|1.2689202|1.866510299|-0.0422459529999999|-0.005149751|4.727387819|-0.092107225|1.67348685|-0.314134834|10.94643739|-0.005724389|1|0.0027615779999999|-0.076790454|-0.3626566539999999|0.830653242|0.7562495659999999|0.155547571|0.8594770140000001|-0.072161482|0.345497724|0.0140462319999999|-49.30541729|-60.0620365|9.597299109|286.3611391|0.140522986|96.01444244|-0.030843667|-41.03828927|0.0|-1.758088991|-21.07439877|58.9027164|2910.035347|-1201.24073|1934.881271|0.289041025|8.549622191000001|0.945313306|6343.687177000001|29.64221498|0.01931764|-288.28178110000005|784.2697099|1.0|1.0|1.0|4.02|-3.24|0.15|27.0|-9.13|3.93|4.93|68.52|2.01|1.0|7.0|33.0|5.0|1.0|0.0|-4.96|0.0078099999999999|1.09e-05|0.00473|3.62|0.0|3.23e-07|-0.15124|4.8502|1.3971|-1408.300966|-1408.279257|887.46|577.52|-0.06214|3.0156|-0.21338|0.02170866|2268.0|82.0|7.0862|7.0862
14a_a25|0|0.0|1|6.842683282|0|1.420015394|1.667057351|-0.092005241|-0.004483962|4.727387819|-0.05112778|1.975771616|-0.255585831|10.93106303|-0.019985937|1|0.006158124|-0.0469914379999999|-0.365062041|0.6716839040000001|0.7385460309999999|-0.085643386|0.850426305|-0.069657015|0.326595394|0.012870836|-45.72658614|-55.27820709|8.449104086|107.22698590000002|0.149573695|98.18816423|-0.033365179|-36.28756839|58.18995584|-1.76835447|-21.90268583|54.17569023|2844.993903|-1160.842349|2142.5112510000004|0.193247006|7.39139255|0.969421506|6315.975408|27.14918443|0.01323706|-402.7381076|712.1606951|1.0|1.0|1.0|3.43|3.06|0.08|27.0|-9.59|4.44|4.92|72.7|2.47|1.0|6.0|32.0|4.0|0.0|1.0|-5.29|0.0016899999999999|5.13e-06|0.00215|4.16|0.0|1.08e-07|-0.05083|5.3631|3.9479|-1352.298438|-1352.265931|314.05|548.29|-0.16347|3.0824|-0.2143|0.03250632|4.1656|207.0|6684.0|6684.0
3h_a32|1|0.0|0|7.765993078999999|0|0.609420752|0.0|0.01077056|-0.005281944|5.733341277|-0.008243901|2.243113495|-0.269379119|10.31100268|-0.111111111|3|0.003284804|-0.071193103|-0.531669815|0.84279263|0.7926338540000001|-0.169197453|0.87880263|-0.07183387|0.30907784|0.0111539339999999|-44.97387528|-55.27575363|6.98327435|76.38838542|0.12119737|75.87946135|-0.027590124|-34.60714056|0.0|-1.324325944|-17.27367301|51.95714963|2398.020434|-829.1363044|2911.160989|0.226505997|8.107034244|0.692036677|5187.525619|22.33200639|0.011751781|-342.4592076|593.0848817000001|1.0|1.0|1.0|3.65|3.88|0.35|19.0|-8.47|8.11|6.24|110.94|2.64|1.0|7.0|26.0|3.0|0.0|1.0|-6.15|2.24e-06|7.140000000000001e-07|0.000273|6.12|0.0|1.29e-06|-0.05318|3.5552|3.5552|-1790.6908030000002|-1790.663897|348.74|578.86|-0.1474099999999999|3.5952|-0.20059|0.02690554|5.8749|7.0|8.1549|8.1549
24_a47|0|0.0|1|6.86171134|0|1.304328602|1.225600378|0.0453435129999999|-0.010774404|4.727387819|-0.1160443999999999|1.081401467|-0.484848181|10.95005721|0.071506228|1|-0.004514441|-0.111494046|-0.540463145|0.662080166|0.812650394|-0.005097239|0.7839491009999999|-0.075894947|0.214985826|0.021522987|-42.71324947|-51.21152885|12.11301576|41.72753688|0.216050899|121.5922303|-0.032498249|-28.82156035|47.170683|-1.364926459|-18.28983173|54.82626523|2642.775318|-768.1729327|1239.381181|0.388396422|7.024694045|0.920079732|6022.202634|29.90471672|0.032103375|-125.6197312|457.1122177|1.0|0.0|1.0|3.14|3.12|0.05|21.0|-7.63|2.78|4.64|84.73|2.86|1.0|5.0|28.0|5.0|0.0|1.0|-4.52|0.00975|3.05e-05|0.0121|3.16|0.0|9.22e-06|-0.06517|3.9675|3.9675|-1696.105723|-1696.071577|312.5|450.98|-0.16333|2.6517|-0.2285|0.03414611|3.6008|3.0|8.5|8.5
1j_a5|1|0.0|0|6.605297921|0|1.427567371|0.0|-0.2031633169999999|-0.003981454|4.59511985|-0.010620031|0.0|-0.175183967|10.9487794|-0.032333695|1|0.006957291|-0.010807075|-0.2470489089999999|0.74740095|0.7862755770000001|-0.084090414|0.847163872|-0.073803258|0.35883584|0.019690225|-39.64241895|-40.01980349|10.57633738|73.73338699|0.152836128|82.09385267|-0.027258236|-21.49609451|1.471030887|-1.117587665|-14.64139152|50.21875634|2242.805131|-600.2970524|847.5275797|0.383510433|7.328149934|0.883543443|4618.562904|23.74961767|0.026739895|-125.1415813|422.96706330000006|1.0|1.0|1.0|2.76|2.66|0.05|23.0|-8.14|4.5|4.21|63.69|1.57|1.0|4.0|25.0|4.0|1.0|1.0|-4.2|0.0304|6.29e-05|0.0206|3.03|0.0|2.36e-06|-0.03832|4.4331|4.1205|-1065.849941|-1065.817476|300.89|445.81|-0.16813|2.2503|-0.20645|0.03246499|3.0364|24.0|7.6198|7.6198
8d_a8|1|0.0|1|7.05012252|0|1.395657339|1.41693287|-0.12349902|-0.0111144189999999|4.844187086|-0.155313194|0.0|-0.633521883|10.94649761|-0.117111249|1|-0.001038264|0.016471091|-0.4385133129999999|0.76211539|0.757805416|0.0780635059999999|0.6932924890000001|-0.1072746469999999|0.377028311|0.028038295|-69.95878302|-67.26951954|18.28507531|57.93693239|0.306707511|200.0182229|-0.03820405|-43.86958028|92.49576602|-2.063018716|-24.91463687|88.24385833|2863.968296|-1345.390391|2093.380666|0.324640122|7.507839835|0.935013517|6596.888351|36.89090464|0.029166961|-228.7206541|682.0472537|0.0|1.0|1.0|3.61|2.92|0.12|23.0|-7.62|3.93|3.32|112.23|1.92|1.0|6.0|32.0|5.0|0.0|0.0|-4.47|0.00533|3.4200000000000005e-05|0.0147|2.89|0.0|1.03e-05|-0.0600299999999999|4.6765|3.2963|-1447.595474|-1447.559429|376.13|572.21|-0.13754|6.0111|-0.19757|0.03604461|7.5674|18.61|4.7303|4.7303
25_a47|0|0.0|1|6.86171134|0|1.30432753|1.234859637|0.037667531|-0.010144825|4.727387819|-0.1084905069999999|1.087932079|-0.486951604|10.94972207|0.002716049|1|-0.00269275|-0.108691353|-0.545763902|0.6553889970000001|0.8462332770000001|-0.077710529|0.786958319|-0.073339312|0.574771479|0.020224271|-44.52300552|-53.40631957|12.27779881|11.20142696|0.213041681|129.3338553|-0.031278972|-32.42203672|51.5831002|-1.407553754|-18.98891362|56.80080434|2704.5905190000003|-854.5011131000001|1514.111398|0.376125772|6.951055196|0.908616158|6236.813862|30.43708613|0.029261935|-150.4037281|513.2159236|1.0|0.0|1.0|3.26|3.27|0.1|21.0|-8.01|3.29|4.95|84.73|3.08|1.0|5.0|29.0|5.0|0.0|1.0|-4.82|0.00417|1.52e-05|0.00626|3.53|0.0|4.02e-06|-0.06331|4.8002|3.9878|-1735.414386|-1735.385814|310.91|491.7|-0.16588|3.8832|-0.22919|0.0285712999999999|5.1625|16.0|7.8|7.8
12c_a30|0|0.0|0|7.412764017000001|2|0.604984133|0.0|0.045997203|-0.006900253|5.351858133|-0.030422458|0.0|-0.3657134279999999|10.31162888|-0.072247675|1|0.003603419|-0.051371057|-0.468696709|0.8264832879999999|0.824373792|-0.031986012|0.8439327120000001|-0.076777688|0.39541773|0.01588025|-50.12643041|-62.99109515|10.36785909|82.07537640000001|0.156067288|101.8928318|-0.037411484|-41.12547305|0.0|-1.833162702|-24.42511853|60.4942895|2860.640481|-1196.830808|2456.062146|0.193871231|7.652098812999999|0.828040991|6403.739746|30.29927658|0.014695647|-399.7292126|652.8825454|0.0|1.0|0.0|4.62|0.0|0.14|17.0|-7.22|4.47|3.27|81.65|3.31|1.0|5.0|30.0|4.0|0.0|1.0|-5.44|0.0005139999999999|3.61e-06|0.00156|4.49|0.0|2.61e-05|-0.0542299999999999|5.0582|3.5286|-2035.373591|-2035.339256|351.37|541.39|-0.1496299999999999|3.7377|-0.2038599999999999|0.03433522|4.7893|0.01|7.9914|7.9914
19g_a38|1|0.0|0|7.412764017000001|2|1.297044182|0.0|-0.077355838|-0.008497058|5.351858133|-0.117921811|0.0|-0.458841138|10.96052467|-0.046735135|1|-0.004358975|-0.098027247|-0.438254637|0.653741315|0.836170906|-0.063110203|0.7200062690000001|-0.086314802|0.5322242429999999|0.022953686|-54.62049927|-72.29378538|14.52522351|137.56612280000002|0.279993731|177.181631|-0.038842708|-45.74791999|18.41027014|-1.942135378|-24.57988703|69.14572278|2897.384301|-1228.994351|2506.378649|0.280058007|6.327835378|0.836356715|6631.17356|34.14148263|0.0228937029999999|-278.3610963|593.6088758|1.0|1.0|1.0|4.82|2.52|0.14|17.0|-7.12|3.55|3.11|81.23|2.78|1.0|5.0|31.0|5.0|0.0|1.0|-4.33|0.0238|4.67e-05|0.0196|2.88|0.0|3.19e-05|-0.05479|5.2766|3.6887|-1431.419426|-1431.386981|336.12|475.84|-0.15269|5.0677|-0.20748|0.03244515|6.1765|42.0|7.3778|7.3778
16c_a32|1|0.0|0|7.765993078999999|0|0.6094207629999999|0.0|0.191088217|-0.01639019|5.733341277|-0.087497559|2.077479142|-0.770338913|10.31100271|-0.036931818|3|-0.00369116|-0.1260956869999999|-0.697601261|0.809370315|0.8607827790000001|0.0482801729999999|0.773043206|-0.088841599|0.367322508|0.025791147|-53.00702241|-71.59058881|15.38819548|102.2022233|0.226956794|135.41296|-0.038178095|-42.71426897|37.0285246|-1.679836163|-22.77882371|68.39521789|2649.168528|-1002.268243|3143.196853|0.3153632939999999|6.313526111|0.8653137670000001|5979.891916|33.27140293|0.02579269|-220.3256617|513.9156315|0.0|1.0|1.0|3.5|3.08|0.22|19.0|-6.99|5.64|4.21|149.27|0.88|1.0|7.0|27.0|5.0|0.0|1.0|-4.41|0.000366|3.89e-05|0.0155|3.23|0.0|4.13e-05|-0.0505|3.6264|3.6264|-1916.6792|-1916.651132|341.89|508.43|-0.14997|4.0551|-0.20047|0.02806787|5.3459|5.0|8.3468|8.3468
18a_a30|0|0.0|0|7.412764017000001|2|0.604987543|0.0|0.045071414|-0.006673169|5.351858133|-0.02919335|0.0|-0.353677943|10.31163887|-0.094932667|1|0.005458948|-0.053309522|-0.452377064|0.8421237309999999|0.7885597609999999|0.003991162|0.85918121|-0.072474599|0.294303776|0.017060045|-45.11907802|-59.38972262|10.62073502|79.18861306|0.14081879|87.66676984|-0.036990859|-36.97308547|0.0|-1.812552105|-23.02866795|55.73981304|2721.874248|-1128.40473|2814.429655|0.209500834|7.050626413|0.8050400790000001|5942.293347|29.1318055|0.016012295|-361.7006453|620.9195447000001|0.0|1.0|0.0|4.75|0.0|0.14|17.0|-6.64|3.84|2.62|81.65|2.82|1.0|5.0|29.0|4.0|0.0|0.0|-4.85|0.00208|1.4e-05|0.0056|3.87|0.0|9.21e-05|-0.05605|3.4712|3.4712|-1575.786909|-1575.755101|357.18|508.08|-0.1418|4.2514|-0.19785|0.03180853|5.2813|25.0|7.6108|7.6108
13f_a6|1|0.0|0|6.842683282|0|1.429020649|0.0|-0.088329567|-0.006930367|4.727387819|-0.008507023|1.651047524|-0.381170169|10.95053349|-0.049928822|1|-0.001446486|-0.126749697|-0.466314952|0.841211811|0.77199166|-0.028317736|0.863222493|-0.073352505|0.176745407|0.018554018|-49.2635105|-62.41821579999999|12.46087045|62.42897239999999|0.136777507|91.85971442|-0.032802223|-41.92004677|0.0|-1.672913351|-22.02995852|61.72438096|2869.925064|-1123.527884|3253.287533|0.279288145|9.050440345|0.6717890999999999|6128.208571|30.56694343|0.0196449239999999|-296.4599736|676.2770877|1.0|1.0|1.0|3.56|2.21|0.08|27.0|-10.18|5.01|4.53|103.17|0.92|0.0|5.0|32.0|5.0|0.0|1.0|-4.78|0.00323|1.65e-05|0.00688|3.27|0.0|2.75e-08|-0.07786|4.8413|3139.0|-1347.301285|-1347.266914|394.98|568.41|-0.12805|10.8469|-0.2059099999999999|0.03437105|13.9612|42.0|7.3768|7.3768
8g_a12|1|0.0|0|6.580639137|1|1.28383574|0.0|0.10205033|-0.0084227909999999|4.59511985|-0.029907264|1.714060666|-0.40429396|10.95472263|-0.040257632|1|0.005405355|0.068559367|-0.532504083|0.804158158|0.7475224290000001|-0.04981165|0.8576253690000001|-0.076856227|0.274352085|0.008910823|-42.39297373|-57.6443411|4.915102972|84.95000993|0.142374631|78.53214058|-0.042752517|-31.79592789|0.0|-1.881110729|-23.58177591|47.30807670000001|2506.427441|-1037.59814|1356.883205|0.09833304|6.882798206|0.864880588|5327.736626|26.15353224|0.007890315|-443.109365|480.0590283|1.0|1.0|1.0|4.07|2.51|0.1|21.0|-8.0|3.31|2.07|78.85|2.89|1.0|3.0|27.0|5.0|0.0|0.0|-4.34|0.0146|4.61e-05|0.0163|3.06|0.0|3.53e-06|-0.06432|4.2057|3731.0|-1154.321531|-1154.281986|332.31|418.41|-0.1520099999999999|2.9986|-0.21633|0.03954539|4.2131|3715.0|5.43|5.43
13j_a6|1|0.0|0|7.412764017000001|1|1.430640326|0.0|0.0353600779999999|-0.015004989|5.351858133|-0.154502515|0.0|-0.855284356|10.95129557|-0.047513534|1|-0.007703306|-0.045418125|-0.562698347|0.8744720490000001|0.783333463|-0.063948098|0.6229641429999999|-0.120219472|0.205764388|0.03111288|-80.33128667|-86.54032868|20.78979124|180.6709018|0.377035857|251.937353|-0.046428683|-57.82670518|114.6910805|-2.460720196|-31.02389141|101.1210779|2907.3053210000003|-1644.266245|2634.320708|0.215833159|8.741405506|0.765539515|6276.316063|39.56287079|0.0199201689999999|-379.7635712|673.8038326000001|1.0|1.0|1.0|3.56|2.26|0.12|23.0|-8.5|4.16|3.54|115.15|1.18|1.0|6.0|32.0|5.0|0.0|1.0|-4.48|0.00398|3.28e-05|14.0|2.95|0.0|1.36e-06|-0.0488899999999999|3.6504|3.5599|-1426.5532050000002|-1426.520775|348.28|555.0|-0.14602|8.3187|-0.19491|0.03242949|10.9731|262.0|6.5817|6.5817
5b_a50|0|0.0|2|7.927685046000001|1|1.397278957|4.190114953|-0.253064589|-0.00141071|5.82008293|-0.003549558|2.473508677|-0.062071259|10.9325725|-0.113846154|2|0.012290091|-0.1052449509999999|-0.140506919|0.693611382|0.791163321|0.019856551|0.958606481|-0.041157676|0.271653991|0.012204641|-20.90908698|-31.07327358|6.200250541|6.656963127999999|0.041393519|21.02890062|-0.02140774|-15.78596849|60.5565203|-0.8563096170000001|-10.87564575|27.10933752|2183.545404|-435.0258302|1452.442728|0.411250953|5.543302677000001|0.8058479690000001|4577.809819|18.47246431|0.023005632|-90.17329003|409.0289917|1.0|1.0|1.0|3.37|2.91|0.1|20.0|-5.86|3.15|4.02|35.64|2.4|2.0|2.0|24.0|2.0|1.0|1.0|-4.19|105.0|6.47e-05|0.0202|3.06|0.0|0.0004269999999999|-0.0256899999999999|5.6332|4.0222|-990.6114185|-990.5849031|308.25|411.9|-0.16683|4.4181|-0.19252|0.02651535|6.1284|12.23|4.9126|4.9126
12ab_a36|1|0.0|0|7.412764017000001|2|1.297042596|0.0|-0.064515677|-0.007034881|5.351858133|0.000258844|0.0|-0.408023082|10.9540584|-0.029080933|1|0.002112069|-0.096853381|-0.4186639029999999|0.86559137|0.831136366|-0.0852411419999999|0.8410557559999999|-0.079202413|0.452078227|0.024102201|-54.63243106|-65.54680623|16.62527454|116.6804416|0.158944244|109.6369437|-0.033434841|-45.21303385|15.55386871|-1.805481415|-23.06276515|71.2577056|2902.39241|-1245.389318|2390.849902|0.320974676|7.821826146|0.941700118|6314.697413|33.96451406|0.024384271|-246.9770378|708.5476357999999|0.0|1.0|0.0|4.86|0.0|0.17|17.0|-7.05|3.14|1.95|92.99|1.59|1.0|6.0|32.0|5.0|0.0|0.0|-3.91|0.0503|0.000122|0.0515|2.33|0.0|3.76e-05|-0.0523799999999999|3.8845|3.8845|-1364.509957|-1364.468283|319.17|564.58|-0.15699|3.6976|-0.2093699999999999|0.04167456|5.3228|11.0|7.9586|7.9586
12s_a30|0|0.0|0|7.412764017000001|2|0.604984545|0.0|-0.00019297|-0.007621736|5.351858133|-0.095120438|0.0|-0.403952011|10.31162892|-0.04950715|1|-0.001131023|-0.0546637159999999|-0.446807335|0.609043558|0.83236194|0.006789196|0.706713791|-0.090733404|0.404041243|0.019324097|-58.75255278|-67.11451776|12.51292194|89.91581294|0.2932862089999999|189.9114627|-0.040189672|-43.45862792|0.0|-1.969293912|-26.02399668|71.26547471|2977.11642|-1275.175837|2368.4646620000003|0.209518167|8.066744794|0.877516163|6639.7334200000005|32.92168852|0.017398791|-376.1910929|616.2856203|0.0|1.0|0.0|4.63|0.0|0.14|17.0|-7.16|4.67|3.74|81.65|3.58|1.0|5.0|31.0|6.0|0.0|0.0|-5.17|0.00141|6.71e-06|0.00291|4.07|0.0|3e-05|-0.0551|5.0438|3.5348|-1774.236634|-1774.202623|350.75|526.07|-0.14985|3.0335|-0.20495|0.03401064|3.9579|7.0|8129.0|8129.0
1n_a5|1|0.0|0|6.605297921|0|1.427557749|0.0|-0.1387762669999999|-0.007315978|4.59511985|-0.0533837329999999|0.0|-0.3365350029999999|10.94528897|-0.047910067|1|0.004754079|-0.00966135|-0.393928416|0.6805709409999999|0.77828693|-0.013686011|0.785210014|-0.082180848|0.428980979|0.023129277|-47.1725036|-47.04056285|13.27640087|63.58796786|0.214789986|123.2912732|-0.030493391|-27.00168194|55.29041202|-1.311215832|-17.50346525|60.44890447|2437.279452|-752.6490056|889.4388375|0.372248254|7.881746117|0.937489579|5101.31614|27.88278228|0.028797525|-146.6611704|467.1194103|1.0|1.0|1.0|2.88|2.67|0.05|23.0|-8.07|4.41|3.99|80.76|1.72|1.0|5.0|27.0|5.0|0.0|1.0|-4.18|0.0193|6.56e-05|0.0234|2.91|0.0|3.01e-06|-0.06186|4.3838|4.3838|-1179.209088|-1179.169527|282.82|481.06|-0.17092|0.6234|-0.23278|0.03956123|0.7104|27.0|7.5686|7.5686
18_a20|1|0.0|0|6.842683282|0|1.400923654|0.0|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|1.983673343|-0.5039851160000001|10.93301779|-0.054458882|1|-0.004071701|0.001996439|-0.597167441|0.809917509|0.7602869659999999|-0.107446431|0.76136176|-0.0927760219999999|0.356461863|0.0108136339999999|-61.73239771|-63.36348363|7.195302872999999|318.5587088|0.23863824|158.7879106|-0.035934845|-42.1615378|82.70867776|-1.904546783|-23.91074854|68.92770059|2809.844943|-1267.269673|1822.210286|0.1890889589999999|8.011174137000001|0.936740671|6206.896662|29.4862782|0.013457694|-413.7552685|712.1606951|1.0|1.0|1.0|3.48|2.76|0.08|27.0|-10.0|5.54|4.69|97.55|2.06|0.0|5.0|32.0|4.0|0.0|1.0|-5.16|0.00107|6.91e-06|0.0029|3.85|0.0|4.17e-08|-0.05604|5.9778|3.5355|-1352.364724|-1352.32685|350.69|531.11|-0.14685|5.3978|-0.20289|0.03787435|8.0505|34.0|7.4685|7.4685
6a_a40|0|0.0|1|8.421342866|1|0.604893625|1.78213955|0.117890918|-0.014623575|6.401917197|-0.077397672|0.775942224|-0.68730803|10.30179985|-0.230955427|2|-0.001171195|-0.021759541|-0.620787469|0.682273668|0.801647855|-0.012261923|0.733750993|-0.109047987|0.360858579|0.016399125|-68.11170799|-73.33687786|10.24294396|185.06174|0.266249007|166.2999483|-0.049149867|-45.80643937|36.84483305|-2.113444291|-30.69915817|78.35465194|2936.1501780000003|-1320.063801|2536.88262|0.132148181|6.945713476|0.708845065|7059.617542|35.37373259|0.012872604|-459.522754|557.4018948|0.0|0.0|1.0|3.99|3.01|0.21|14.0|-4.05|4.38|3.07|173.43|1.62|2.0|5.0|29.0|5.0|0.0|1.0|-4.99|3.47e-05|1.03e-05|0.00457|3.77|1.0|0.0396|-0.0926|2.9836|2.9836|-2371.579899|-2371.560378|415.55|497.78|-0.11995|6.9379|-0.21255|0.01952089|9.3893|0.04|7.3979|7.3979
12r_a30|0|0.0|0|7.412764017000001|2|0.604984545|0.0|-0.015167821|-0.007553813|5.351858133|-0.093024002|0.0|-0.400352091|10.31162892|-0.0646674999999999|1|-0.001131023|-0.0546637159999999|-0.44083509|0.609043558|0.83236194|-0.007140234|0.72072745|-0.090229387|0.451652492|0.019137908|-58.32042638|-71.0931422|12.36992712|90.4724548|0.27927255|180.5098625|-0.040404659|-45.9515743|0.0|-1.979828309|-26.11584816|70.6903535|2976.944611|-1279.67656|2433.580273|0.209934663|7.467190577999999|0.867350555|6735.090739|33.05530181|0.016970201|-374.9717191|616.2856203|0.0|1.0|0.0|4.66|0.0|0.14|17.0|-7.16|4.67|3.74|81.65|3.58|1.0|5.0|31.0|6.0|0.0|0.0|-5.17|0.00141|6.71e-06|0.00291|4.07|0.0|3e-05|-0.05244|5067.0|3.5111|-1774.236548|-1774.2026670000002|353.12|516.03|-0.14894|5.2021|-0.20138|0.03388131|6.5511|29.0|7.5317|7.5317
