molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|SaasN|MATS2c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|DPSA5|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
9h_a24|0.0|1|0|0|2.916716427|0.0|1|0|1.726213624|-0.203768024|2|0.023854167|0.078066659|-0.105982525|0.013595277|10.96661419|2|2|0.012380829|0.144624936|-0.207206943|0.687815726|0.78742035|-0.004960317|0.859720539|0.656172477|0|0.883775278|-0.060337884|-0.0687348109999999|0.4016070679999999|0.018457687|-32.48899638|8.724425117000001|167.2085719|0.1162247219999999|54.93613103|-0.026280957|-0.8935525440000001|-13.48059881|47.51520531|768.1954692|5.805547147|11.11300329|0.914204295|4170.098082|-199.6361567|21.70315707|0.031789952|295.8603625|15.02620893|1.0|0.0|0.0|1.0|1.0|1.0|2.84|2.72|72.28|1.07|0.0|0.0|82.17|22.0|4.0|-6.85|1.0|1.97|423.0|166.0|0.0|0.000258|-0.0435399999999999|5.1739|1.16|-945.2642633|-945.2337612|506.68|831.92|285.43|0.3844|0.54606|0.61928|0.0073|-0.18239|5.6654|-0.22593|0.0305020989999999|77.0|7.1135|7.1135
6a_a31|0.0|1|0|0|3.3855253210000003|0.0|0|1|0.0|0.038376178|0|0.0357275129999999|0.08881108|-0.779425376|-0.013930701|10.31170939|2|2|-0.010591881|0.1533239019999999|-0.568500407|0.848282918|0.784022685|-0.0436046509999999|0.848080284|0.803505125|0|0.57216168|-0.132158278|-0.126430958|0.259133072|0.034212524|-74.23718620000001|20.08876284|157.9971748|0.42783832|251.216265|-0.045153913|-1.896464366|-45.56491046|92.52963742|1671.917893|7.516549303|14.408653400000002|0.916923952|5908.282843|-653.8540772999999|38.27271371|0.031153284|479.200937|18.29245122|1.0|1.0|1.0|1.0|1.0|2.0|3.42|3.69|131.36|1.13|1.0|0.0|104.73|28.0|5.0|-6.69|0.0|2.96|0.00238|0.0178|0.0|4.3200000000000007e-05|-0.05563|3.5428|4.03|-1613.34153|-1613.295461|607.79|1028.95|349.96|0.6404|0.70416|0.70416|0.6404|-0.1428|7.7514|-0.19843|0.04606915|1.1|5.9586|5.9586
LY580276_a4|0.0|0|0|0|0.0|0.0|1|1|2.067497166|-0.156842923|1|0.044357639|0.0295482979999999|-0.063298854|0.010217376|10.94681614|1|1|0.009622161|0.064209689|-0.191806286|0.5162208110000001|0.7921620090000001|0.019144144|0.847526918|0.518109998|0|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|0.008729943|-34.22831819|4.207217677|11.22286434|0.131473004|63.36073061|-0.028035586|-1.065352257|-13.31233017|38.23432817|1511.5340210000002|5.456603642999999|9.693623538|0.7764939829999999|4098.640927|-247.4345884|15.93586849|0.008312438|345.4102548|4.0060099860000005|1.0|1.0|0.0|1.0|1.0|0.0|3.01|4.43|30.71|3.13|0.0|0.0|84.74|22.0|3.0|-5.71|1.0|3.69|0.0624|0.0181|0.0|8.08e-05|-0.0225|5.2983|3.64|-959.4958788|-959.4723321|519.23|865.23|276.03|0.1905|0.36903|0.68002|0.1842|-0.18746|2.5355|-0.2099599999999999|0.023546627|175.0|6757.0|6757.0
2_a33|0.0|1|1|1|3.396444161|0.0|0|0|0.0|0.047294725|0|0.039958333|-0.049900189|-0.476784502|-0.002514803|10.31100266|3|3|-0.000810928|-0.0881938509999999|-0.593915758|0.787714775|0.833090592|-0.096644295|0.8799816220000001|0.753434785|1|0.8195154109999999|-0.0804186|-0.104047115|0.411881091|0.018451635|-63.57699532|11.27469555|103.5201191|0.1804845889999999|110.28338390000002|-0.031851158|-1.56070672|-30.02592687|75.44970552|3245.244678|6.152818143999999|11.60906093|0.8867875909999999|6067.635829|-582.7217333|27.70055258|0.019430318|618.9134881|11.8727102|1.0|0.0|1.0|1.0|1.0|2.0|3.57|4.63|140.04|1.33|2.0|0.0|115.28|28.0|4.0|-6.17|0.0|3.98|0.000183|0.0069|0.0|8.78e-06|-0.04967|3.6281|5.11|-1920.079174|-1920.049452|655.74|1128.98|341.74|0.2911|0.70205|0.70205|0.2911|-0.15012|4.2519|-0.19979|0.02972182|6.0|8.2596|8.2596
16a_a32|0.0|1|1|1|3.357452523|0.0|0|0|0.0|0.205693867|0|0.03995614|-0.053745649|-0.6911813920000001|-0.008098765|10.31100271|3|3|-0.005552127|-0.0999399409999999|-0.707456102|0.859696525|0.8567078770000001|-0.098258706|0.909908319|0.81143469|1|0.756542831|-0.090389538|-0.119471489|0.283324612|0.020664867|-74.35152328|12.86051026|92.00611646|0.2434571689999999|151.5123947|-0.037168908|-1.6726008419999998|-35.00816569|88.96104768|2992.60858|7.183246604|13.08168264|0.8211379000000001|5746.082161|-647.803815|33.19592405|0.023475264|532.685565|14.6095244|1.0|0.0|1.0|1.0|1.0|3.0|3.53|3.79|152.07|0.88|1.0|0.0|108.86|27.0|4.0|-6.85|0.0|3.06|0.00128|0.0364|0.0|2.01e-05|-0.0567299999999999|3.6314|3.9|-1896.81177|-1896.770883|664.67|1096.48|341.42|0.2859|0.70245|0.70245|0.2859|-0.15045|1.3736|-0.20718|0.04088655|11.0|7.9586|7.9586
18b_a25|0.0|0|0|0|0.0|0.0|1|0|1.824998189|-0.147813831|2|0.038137255|-0.018632104|-0.189048258|0.006181503|10.31286058|1|1|0.00598031|-0.032776381|-0.303383008|0.721100414|0.7723870909999999|0.001715854|0.8333962429999999|0.6915652390000001|1|0.936253893|-0.063132226|-0.078644297|0.348987182|0.01278627|-55.18621997|8.972372556|80.36582704|0.063746107|44.73187305|-0.0305838929999999|-1.6515302369999998|-31.08693686|64.81723515|2327.4502850000003|8.654596906|17.09119768|0.974811521|6973.180791|-813.229933|27.34692815|0.013724883|809.2903831|9.631015182|1.0|1.0|1.0|1.0|1.0|1.0|3.58|5.59|111.51|2.2|2.0|1.0|138.56|34.0|4.0|-5.93|0.0|4.35|0.000132|0.000899|0.0|6.690000000000001e-08|-0.07066|5.5437|4.32|-1767.52411|-1767.494087|728.12|1284.89|336.67|0.2658|0.36733|0.54166|0.0468|-0.15079|2.8141|-0.22145|0.03002332|51.0|7.2924|7.2924
25_a47|0.0|0|1|1|0.0|0.0|1|0|1.234859637|0.037667531|2|0.043695652|-0.055724653|-0.486951604|-0.003963349|10.94972207|1|1|-0.00269275|-0.120903298|-0.545763902|0.6553889970000001|0.8462332770000001|0.004104478|0.906449648|0.622598899|1|0.786958319|-0.073339312|-0.08797211|0.574771479|0.020224271|-53.40631957|12.27779881|11.20142696|0.213041681|129.3338553|-0.031278972|-1.407553754|-27.0291331|71.17072517|1514.111398|6.951055196|13.26689626|0.908616158|6236.813862|-518.7525876|30.43708613|0.029261935|513.2159236|17.76440561|0.0|1.0|1.0|0.0|1.0|2.0|3.26|4.95|84.73|3.08|2.0|0.0|109.7|29.0|5.0|-6.3|0.0|3.62|0.00417|0.00626|0.0|4.02e-06|-0.06331|4.8002|4.78|-1735.414386|-1735.385814|626.55|1062.81|310.91|287.0|0.53663|0.68761|0.0702|-0.16588|3.8832|-0.22919|0.0285712999999999|16.0|7.8|7.8
12az_a36|0.0|1|0|0|3.465535084|0.0|0|2|0.0|-0.196183836|2|0.040566449|0.078817323|-0.593399474|0.000482522|10.95957115|1|1|0.002872872|0.129156742|-0.387734368|0.884226781|0.812921349|-0.021825174|0.858971809|0.8350231859999999|0|0.819163613|-0.071762413|-0.10786263|0.411597359|0.034771534|-75.58351856|24.36575918|60.11023222|0.180836387|126.71905359999998|-0.033474609|-1.941527339|-35.23783652|99.82512582|2455.7577530000003|8.449849817|15.73229538|0.861843195|6700.839465|-953.3573311|40.17530387|0.034594361|766.4854363|24.24160725|1.0|0.0|0.0|1.0|1.0|2.0|4.96|1.9|87.66|1.42|1.0|0.0|136.74|33.0|6.0|-7.13|0.0|1.75|0.0342|0.0315|0.0|7.11e-05|-0.04967|3.8863|2.68|-1461.990465|-1461.962459|737.12|1252.18|343.5|0.4383|0.69385|0.70333|0.0146|-0.14879|6.3778|-0.19846|0.02800521|58.0|7.2366|7.2366
9_a47|0.0|0|0|0|0.0|0.0|0|0|0.0|0.00410268|2|0.037492877|-0.043270202|-0.382556052|-0.009607222|10.93671087|0|0|-0.007880155|-0.091848897|-0.4477815529999999|0.7033922579999999|0.792070785|0.075092937|0.853035126|0.689770023|1|0.805149969|-0.084368438|-0.0969292319999999|0.492394184|0.009540986|-50.70744657|4.991260197|107.3271659|0.194850031|101.9336202|-0.036925422|-1.550867715|-23.08946904|58.96976407|1333.091472|5.653392499|10.93281031|0.93384951|5212.504394|-424.4325604|24.43189048|0.015793737|442.7664664|8.262317504|1.0|1.0|0.0|1.0|1.0|2.0|2.87|5.61|58.04|2.99|1.0|0.0|101.46|26.0|4.0|-5.26|0.0|4.09|0.00148|0.00218|0.0|1.17e-06|-0.05037|5.7429|4.06|-1149.090086|-1149.055456|566.1|959.59|333.44|0.2294|0.3885099999999999|0.69084|0.2208|-0.1545099999999999|2.2966|-0.20488|0.03463008|25.0|7.6|7.6
3n_a32|0.0|1|1|1|3.616639267|0.0|0|1|0.0|-0.0376583329999999|1|0.035643275|-0.056907012|-0.295303659|0.000609539|10.3110027|3|3|0.002379137|-0.100681119|-0.435658951|0.810658423|0.816774665|-0.121627423|0.868826775|0.762657782|1|0.840041782|-0.074507943|-0.092745182|0.287402381|0.01889769|-53.32184118|10.86481886|121.6040686|0.159958218|91.96452611|-0.027401986|-1.205687365|-24.62805609|65.41881458|2426.73803|6.369579712999999|11.72372261|0.840580248|5553.014016|-398.5311469|24.27704797|0.0210408339999999|522.1674161999999|12.0969734|1.0|0.0|1.0|1.0|1.0|1.0|3.51|5.01|120.17|1.58|2.0|0.0|106.44|26.0|4.0|-5.98|0.0|4.07|0.000424|0.0047|0.0|4.19e-05|-0.05535|3.5459|2.57|-1825.378576|-1825.349557|614.67|1036.75|349.65|0.2839|0.7028399999999999|0.7028399999999999|0.2839|-0.1472099999999999|3.5849|-0.20256|0.02901944|21.0|7.6778|7.6778
7b_a8|0.0|1|0|0|3.213855584|0.0|1|1|1.4628217119999998|-0.119760914|1|0.040873016|-0.024156447|-0.4829936279999999|0.002074537|10.9465091|1|1|0.003191529|-0.039357491|-0.415894017|0.710658316|0.7812177770000001|-0.040994467|0.8453887859999999|0.677544268|0|0.7223476129999999|-0.101439013|-0.1000685009999999|0.282366236|0.033167971|-59.93853201|19.86678613|145.0783004|0.277652387|166.30684230000003|-0.041332642|-1.901301524|-36.39338307|73.70461365|1780.952171|7.698000901|14.76972982|0.918644854|6185.0105140000005|-682.1319788|32.83731114|0.022982731|545.9267515|13.76608164|0.0|0.0|1.0|1.0|1.0|1.0|3.49|3.8|92.93|2.23|2.0|0.0|110.8|30.0|5.0|-6.15|0.0|3.5|0.00224|0.00454|0.0|8.94e-06|-0.06833|4.5945|5.51|-1330.622441|-1330.595067|621.4|1067.73|380.32|0.2517|0.44725|0.7025100000000001|139.0|-0.13639|9.9463|-0.20472|0.0273745|13.53|4.8687|4.8687
8a_a32|0.0|1|1|1|3.217128449|0.0|0|0|0.0|-0.0755556459999999|0|0.04008547|-0.0281981579999999|-0.497414715|-0.003484915|10.31100269|3|3|-0.001662219|-0.050766252|-0.591393096|0.788133615|0.845443342|-0.2166242669999999|0.8966299409999999|0.7507116140000001|1|0.814553726|-0.083474428|-0.109412858|0.221908108|0.018321589|-68.61558335|11.48993376|73.64907732|0.185446274|116.298071|-0.035678106|-1.641192863|-32.82934751|79.73671389|3312.822051|7.420041446|14.26997798|0.923166883|5659.295213|-645.4586397|29.86932167|0.017733503|557.1050635|11.12113054|1.0|1.0|1.0|1.0|1.0|2.0|3.48|4.65|140.04|1.37|2.0|0.0|110.69|27.0|4.0|-5.76|0.0|4.07|6.03e-05|0.00406|0.0|8.86e-06|-0.06166|3562.0|4.98|-1880.767206|-1880.732222|667.29|1110.23|348.07|0.4315|0.70316|0.70316|0.4315|-0.1445|4.8933|-0.2061599999999999|0.03498398|45.0|7.3468|7.3468
12e_a30|0.0|0|0|0|0.0|0.0|0|2|0.0|-0.0026669809999999|2|0.041767677|-0.010682095|-0.444243861|0.0043261129999999|10.31162844|1|1|0.0053380919999999|-0.018475151|-0.417089226|0.838579475|0.8246767140000001|-0.097868612|0.876441789|0.7933543279999999|0|0.816703705|-0.07914783|-0.098059338|0.407218612|0.024254701|-65.04681137|16.08914569|106.2790684|0.183296295|121.5880081|-0.035153347|-1.863127413|-34.82676424|80.10232244|2392.685958|8.069355055|15.14403079|0.8767337279999999|6421.289402|-819.8165288|32.97692061|0.022696477|704.0353382000001|15.05551106|1.0|0.0|1.0|1.0|1.0|1.0|4.72|2.63|90.88|2.51|2.0|0.0|133.77|31.0|5.0|-6.19|0.0|2.57|0.00154|0.0050799999999999|0.0|7.87e-05|-0.05044|5.0412|3.58|-1690.3021629999998|-1690.2687170000002|709.98|1201.05|356.82|0.2055|0.3304|0.68605|151.0|-0.1476|5551.0|-0.19804|0.03344515|11.0|7.9431|7.9431
13h_a6|0.0|1|0|0|3.464247528|0.0|0|0|0.0|-0.094781725|2|0.04393617|0.060987639|-0.3839567379999999|-0.002407131|10.95053423|1|1|-0.000644109|0.105918119|-0.468842137|0.836982172|0.780222427|-0.164411111|0.8391892870000001|0.789769968|1|0.867910741|-0.074151997|-0.091977068|0.300800177|0.017441348|-64.32173453|12.1971464|77.20799814|0.132089259|92.37313621|-0.032362302|-1.747564296|-36.26429338|76.78735663|2829.19698|9.11292243|16.928040300000003|0.8575863490000001|6302.785260000001|-854.6524332|30.71129129|0.017825256|744.1359788|12.4656221|1.0|1.0|1.0|1.0|1.0|2.0|3.64|4.79|103.17|1.13|2.0|0.0|128.63|33.0|5.0|-6.31|0.0|3.61|0.0012|0.0038|0.0|1.15e-08|-0.07435|4.8701|3.83|-1386.613707|-1386.569017|738.61|1253.92|365.52|1.0978|0.50716|0.69001|0.2121|-0.14097|7.2872|-0.2153199999999999|0.04469058|47.0|7.3279|7.3279
22_a10|0.0|0|0|0|0.0|0.0|1|1|2.113627059|-0.067641834|2|0.036101695|-0.026750502|-0.332316729|0.008350227|10.92966136|1|1|0.008903905|-0.042831367|-0.356699217|0.670763832|0.747363443|-0.033474297|0.79665945|0.646474494|1|0.8698299140000001|-0.053881447|-0.0649866779999999|0.775071808|0.016720696|-50.61577509|13.023146|75.58376652|0.130170086|101.3847763|-0.022372463|-1.3647202319999998|-32.68604442|71.13124588|2668.5420940000004|8.84228648|15.30289992|0.730649641|7414.102179|-827.8787647|30.87787063|0.026340252|916.8601445|20.51547079|1.0|1.0|1.0|1.0|1.0|0.0|3.74|5.6|73.14|2.8|2.0|0.0|139.53|36.0|5.0|-6.29|0.0|4.26|0.00217|0.0014|0.0|2.03e-07|-0.05712|4.8251|5.65|-1544.237634|-1544.203968|770.92|1339.48|321.89|0.2624|0.4483899999999999|0.6834100000000001|0.1922|-0.16095|4.8409|-0.2180699999999999|0.03366599|1.1|5.9586|5.9586
1j_a5|0.0|1|0|0|2.9426852410000004|0.0|0|0|0.0|-0.2031633169999999|2|0.025987654|-0.115553003|-0.175183967|0.00683534|10.9487794|1|1|0.006957291|-0.190920568|-0.2470489089999999|0.74740095|0.7862755770000001|-0.0614852279999999|0.848473695|0.717355058|0|0.847163872|-0.073803258|-0.074505844|0.35883584|0.019690225|-40.01980349|10.57633738|73.73338699|0.152836128|82.09385267|-0.027258236|-1.117587665|-21.29338752|54.3827755|847.5275797|7.328149934|13.80288876|0.883543443|4618.562904|-322.4414176|23.74961767|0.026739895|422.96706330000006|14.36297201|1.0|1.0|1.0|1.0|1.0|1.0|2.76|4.21|63.69|1.57|0.0|0.0|96.98|25.0|4.0|-6.15|1.0|3.19|0.0304|0.0206|0.0|2.36e-06|-0.03832|4.4331|2.61|-1065.849941|-1065.817476|572.47|959.39|300.89|0.5115|0.66182|0.6449|0.1644|-0.16813|2.2503|-0.20645|0.03246499|24.0|7.6198|7.6198
13b_a50|0.0|0|1|1|0.0|0.0|2|2|4.253030728|-0.067327798|2|0.032833333|-0.0204949039999999|-0.263615417|0.010435712|10.94500743|2|2|0.011379776|-0.03182432|-0.319215353|0.749187803|0.788327682|-0.097736369|0.828965118|0.71935296|1|0.906164013|-0.051509874|-0.080785633|0.435064196|0.019899348|-57.74541064|14.22401427|104.0753113|0.093835987|67.07377798|-0.026928544|-1.696498291|-26.31826007|70.09526468|2147.355856|9.514897025|16.75483549|0.7609056040000001|6639.077063000001|-866.8024118999999|27.48170624|0.017277404|900.2031356000001|12.34985404|1.0|1.0|1.0|1.0|1.0|0.0|4.78|5.12|66.99|2.52|2.0|0.0|133.36|34.0|5.0|-6.3|0.0|3.99|0.0044|0.00361|0.0|2.68e-05|-0.02606|4.2315|3.63|-1470.401544|-1470.3699789999998|780.4|1339.39|301.22|0.1589|0.65332|0.63872|0.1553|-0.1701599999999999|5.5271|-0.19622|0.03156473|1.83|5.7375|5.7375
12k_a30|0.0|0|0|0|0.0|0.0|0|2|0.0|-0.001755273|2|0.042739018|-0.13882907|-0.44562817|0.0043261129999999|10.31162844|1|1|0.0053380919999999|-0.240110949|-0.4186541|0.838579475|0.830875659|-0.067714819|0.883029843|0.7933543279999999|0|0.815083558|-0.079026221|-0.098188266|0.340031035|0.024177669|-65.04897323|16.01752015|106.8195439|0.184916442|122.5057244|-0.035199567|-1.865577056|-34.68429919|80.03127603|2277.687222|8.416930701|15.93977881|0.893775698|6393.133321|-818.7944715|32.93073182|0.0226150579999999|704.0353382000001|14.9823028|1.0|0.0|1.0|1.0|1.0|1.0|4.72|2.63|90.88|2.51|2.0|0.0|133.77|31.0|5.0|-6.19|0.0|2.57|0.00154|0.0050799999999999|0.0|7.87e-05|-0.05055|5.1958|3.58|-1690.302721|-1690.269144|710.82|1200.31|357.15|0.2257|0.39318|0.6864899999999999|0.1512|-0.14743|4.9516|-0.19798|0.03357755|24.0|7.6144|7.6144
10_a1|0.0|1|0|0|3.261363142|0.0|0|0|0.0|0.0883621719999999|1|0.037578348|0.049971022|-0.621976404|-0.012672753|10.94957578|1|1|-0.0106277489999999|0.107434253|-0.623957903|0.674381582|0.7227844929999999|0.017498337|0.783467165|0.658433571|0|0.669963758|-0.116648443|-0.10949971|0.126889306|0.014751098|-61.93104798|8.34295348|212.8090837|0.330036242|186.6625065|-0.045402319|-1.861495069|-37.31383317|70.6564636|1768.2330920000002|7.376231317999999|13.65143394|0.850732895|5192.858899|-595.4602985|30.78628757|0.015427326|433.2550452|8.725415617000001|1.0|1.0|0.0|1.0|0.0|2.0|3.0|5.06|78.87|2.78|2.0|0.0|99.61|27.0|5.0|-5.91|0.0|3.7|0.00372|0.00673|0.0|3.42e-06|-0.06802|3.4067|5.81|-1223.159954|-1223.125689|585.51|979.35|363.94|0.6754|0.70345|0.70345|0.6754|-0.13576|5.3861|-0.20378|0.03426532|1.5|5.8239|5.8239
9_a27|0.0|1|0|0|2.627701427|0.0|1|0|1.830911754|0.164227115|2|0.042847222|-0.152086653|-0.331842668|0.00611794|10.93740461|1|1|0.00651856|-0.2559122789999999|-0.541535578|0.677253824|0.8214321609999999|-0.071974951|0.8806964490000001|0.654138816|1|0.7988644709999999|-0.078270599|-0.088404481|0.36853691|0.019589991|-45.58003501|10.10030794|128.27738490000002|0.2011355289999999|103.702486|-0.033677898|-1.414471696|-20.80651808|53.0685473|1463.168883|5.03925321|9.442988795|0.873886547|4962.727436|-376.0062056|21.99956856|0.014524299|424.8821143|7.488512291|1.0|0.0|1.0|0.0|1.0|1.0|3.12|3.04|76.46|2.66|0.0|0.0|97.46|25.0|4.0|-6.33|1.0|2.99|0.0287|0.0274|0.0|2.88e-05|-0.0471|5.5421|4.67|-1083.143348|-1083.118736|549.64|945.35|297.52|0.1982|0.35593|0.59444|134.0|-0.1716|2.7456|-0.2187|0.02461151|2.0|8699.0|8699.0
5_a18 (BIBF0775)|0.0|0|0|0|0.0|0.0|0|2|0.0|0.0160123|1|0.035478927|-0.0366107389999999|-0.391512249|0.002526619|10.94702058|0|0|0.0036739159999999|-0.054916741|-0.453086741|0.7140745620000001|0.7395978390000001|-0.040022105|0.774859029|0.7061155790000001|0|0.8432358679999999|-0.068989967|-0.078246932|0.420002762|0.008501088|-59.08151918|6.418873637000001|10.36586529|0.156764132|118.3671077|-0.029755876|-2.112667176|-39.33277643|67.25977848|1645.395714|9.798677372|18.98829281|0.937842434|7221.114573000001|-1204.480438|27.535837|0.010831199|1140.896548|8.178259299999999|0.0|1.0|0.0|1.0|1.0|2.0|4.42|3.69|76.5|3.52|3.0|1.0|155.95|37.0|3.0|-5.96|1.0|3.2|0.000425|0.000946|0.0|3.06e-07|-0.04938|3.2027|8.45|-1572.313227|-1572.290174|817.02|1446.02|378.13|0.4825|0.69298|0.69298|0.4825|-0.13154|2.3389|-0.18092|0.02305362|34.0|7.4685|7.4685
3m_a32|0.0|1|1|1|3.575728458|0.0|0|0|0.0|0.013867955|0|0.03962963|-0.0370712179999999|-0.3082152019999999|-0.000514191|10.31100268|3|3|0.000822186|-0.065422345|-0.49476131|0.6943636479999999|0.817967125|-0.126422018|0.872498916|0.6672533589999999|1|0.798023273|-0.084626325|-0.09390309|0.317009723|0.013428623|-56.15082133|8.029854976000001|92.61088121|0.201976727|120.7751424|-0.027127559|-1.220740175|-30.25923462|67.1606709|2363.601309|7.0752395770000005|13.31775015|0.882303773|5724.714257|-436.4914018999999|24.05057475|0.018412178|554.9424306|11.00984957|1.0|0.0|1.0|1.0|1.0|1.0|3.51|5.35|128.01|1.74|2.0|0.0|110.36|27.0|4.0|-6.17|0.0|4.12|0.000449|0.00547|0.0|1.65e-05|-0.05731|3.5749|5.1|-1863.502681|-1863.46877|641.52|1073.31|346.82|0.2952|0.7026600000000001|0.7026600000000001|0.2952|-0.14835|5082.0|-0.2056599999999999|0.0339106999999999|23.0|7.6383|7.6383
16_a3|0.0|0|0|0|0.0|0.0|0|0|0.0|0.183636734|2|0.045993266|0.027762972|-0.371147877|-0.010377537|10.31163046|1|1|-0.008409607|0.069124437|-0.614173961|0.659478546|0.767641592|-0.031683873|0.838125715|0.640070307|1|0.6974791290000001|-0.108919585|-0.100138414|0.252612735|0.012203576|-49.45999101|6.027544549|248.6415425|0.302520871|149.4199775|-0.041233465|-1.401937796|-26.57128935|56.56724056|1290.305313|5.780331402000001|11.22152755|0.941329444|4733.033232|-342.00731349999995|24.54661368|0.0143895839999999|328.71459869999995|7.107249553|1.0|1.0|1.0|1.0|1.0|1.0|3.13|4.57|92.93|2.26|0.0|0.0|90.44|23.0|4.0|-5.89|0.0|3.5|0.0033799999999999|0.0104|0.0|2.25e-05|-0.07095|3.2208|3.19|-1371.388717|-1371.360243|520.28|856.09|384.94|0.3866|0.6944100000000001|0.6944100000000001|0.3866|-0.13195|2.8688|-0.2029|0.02847445|42.0|7.3768|7.3768
20b_a10|0.0|0|0|0|0.0|0.0|1|1|2.103422978|0.048567614|2|0.035818182|-0.030238422|-0.447804373|0.001965496|10.92966143|1|1|0.002637529|-0.049452599|-0.450145946|0.725009545|0.761071345|-0.022843761|0.817426568|0.6980623109999999|1|0.75259177|-0.094975935|-0.088479815|0.6741049840000001|0.013038163|-56.53849503|8.331370518|81.39248686|0.24740823|158.09355980000004|-0.033783202|-1.85807612|-38.78052212|67.46831286|2257.777328|7.554743755|13.838742600000002|0.8317951020000001|7173.225184999999|-758.6886304|28.34404003|0.0171045989999999|769.1246171|10.92981783|1.0|1.0|1.0|1.0|1.0|1.0|3.54|5.0|95.92|2.41|2.0|0.0|129.73|34.0|5.0|-6.53|0.0|3.66|0.00271|0.00364|0.0|5.26e-07|-0.0578399999999999|5.9354|4.88|-1465.62724|-1465.587932|687.84|1218.74|317.8|0.2782|0.3246|669.0|0.1382|-0.16388|5725.0|-0.2217199999999999|0.03930765|1.1|5.9586|5.9586
8h_a8|0.0|1|0|0|2.975382653|0.0|1|0|1.241306689|0.038482973|0|0.046205674|0.008138299|-0.485274006|-0.007796225|10.94341368|1|1|-0.007036544|0.021094825|-0.53822084|0.578166105|0.6971223040000001|0.010682683|0.751162751|0.56916135|0|0.602405134|-0.122706004|-0.11302328|0.273425421|0.0111998669999999|-66.4523265|6.58499063|316.4918269|0.397594866|233.7669182|-0.048805507|-2.147442322|-42.41801879|70.94463092|2019.780061|7.453557203|13.58738632|0.822939833|5956.417906000001|-742.3454901|31.2477685|0.00764059|485.8626377000001|4.492304417|0.0|0.0|0.0|0.0|0.0|2.0|3.11|4.72|80.88|4.11|2.0|0.0|105.27|29.0|4.0|-5.98|0.0|4.01|0.0023899999999999|0.00395|0.0|4.43e-06|-0.06344|4801.0|7.71|-1361.651799|-1361.618499|608.39|1029.51|332.16|0.3011|0.56196|0.69844|272.0|-0.15475|3.4779|-0.21819|0.03330037|11.59|4.9359|4.9359
47i_a18|0.0|0|0|0|0.0|0.0|0|1|0.0|0.053794607|0|0.037484277|-0.037689885|-0.440488042|-0.000919158|10.94702091|0|0|0.000427479|-0.057689282|-0.499939719|0.742536498|0.744472118|-0.068524374|0.7842882870000001|0.727767462|0|0.8030751740000001|-0.0780255879999999|-0.089609068|0.279553995|0.009745543|-62.41153158|6.787641686000001|72.81110823|0.196924826|137.1555392|-0.035256027|-2.150617629|-37.84973202|68.954317|1333.332089|9.573882864|18.67881257|0.951017454|6353.6617320000005|-1043.251367|28.52393145|0.009393984|855.7438937000001|6.542785417999999|1.0|1.0|0.0|1.0|1.0|3.0|4.05|2.8|85.29|2.74|3.0|1.0|134.83|33.0|3.0|-6.36|0.0|2.5|0.0029|0.00735|0.0|4.6e-07|-0.05062|3.2321|7.37|-1416.260696|-1416.233978|744.95|1297.7|383.61|0.5085|0.69175|0.69175|0.5085|-0.13237|2.7749|-0.18299|0.02671774|19.0|7.7212|7.7212
