molecula|SddssS|n9FaHRing|SaaNH|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC7i|AATSC1i|MATS1c|BIC2|MATS8s|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RPSA|WPSA3|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
9_a1|0.0|0|3.358585365|1.432397289|0.0|0.020428974|4.727387819|1|0.037578348|-0.110185988|-0.282769361|-0.00314411|-0.079063236|0.016589221|1|-0.232860777|-0.093062585|-0.483335578|0.737794643|-0.053460262|0|0.755276458|-0.080888063|-0.085722429|0.166794384|0.011266799|-46.63553015|6.495805626|0.244723542|3.745117974|0.7816897429999999|-1.371558857|57.60218193|0.452572261|2387.143654|435.4501351|-790.7640749|-10.60256533|0.2183102569999999|13.91191974|125.865476|-455.910309|0.014186995|-324.81308110000003|1011.608611|472.9447227|8.17942725|1.0|1.0|1.0|1.0|1.0|2.78|2.66|0.05|-8.98|5.57|2.74|2.0|0.0|0.0|1.0|-4.68|4.0|-5.81|0.0|1.0|4.12|0.00739|1.62e-05|0.0|1.04e-09|3.7100000000000003e-07|-0.07602|5.6|3343.0|-1187.226314|-1187.193365|600.6|370.88|370.88|0.70296|0.70296|0.5409|-0.13413|4.1623|-0.21015|0.03294951|-1187.065335|6.4447|6.0|5.2218|5.2218
9d_a31|0.0|0|3.456767212|0.61013528|0.0|0.036844743|5.733341277|0|0.0359583329999999|-0.057650507|-0.696763933|-0.002456634|-0.0938310919999999|-0.021171445|2|-0.091744753|-0.214049412|-0.550392027|0.8343242820000001|-0.030275712|0|0.6943358040000001|-0.098210975|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|19.79432796|0.305664196|13.49577391|0.6636195229999999|-1.793772606|97.84665015|0.457506946|2654.377004|473.3981899|-1222.994263|-15.732784099999998|0.336380477|17.39409698|229.34422830000003|-833.8375571|0.023927395|-223.1115993|1842.914835|647.1500428999999|16.31369927|1.0|1.0|1.0|1.0|2.0|3.8|3.35|0.38|-7.63|4.09|1.31|2.0|0.0|0.0|1.0|-5.61|5.0|-6.36|0.0|1.0|3.65|0.0010199999999999|4.06e-05|0.0|2.3500000000000002e-08|9.69e-06|-0.03457|5.0|3.8478|-1657.471475|-1657.428165|727.27|322.22|322.22|0.7006899999999999|0.7006899999999999|0.2611|-0.15969|2.6311|-0.19426|0.04331056|-1657.245966|3.5077|0.6|6.2218|6.2218
21_a34|0.0|0|0.0|1.425532331|1.88614418|0.026135784|5.860786223|1|0.036880342|-0.125881566|-0.7020096440000001|-0.001643445|-0.004734657|-0.009996155|1|-0.201539853|-0.407759867|-0.514364527|0.740092842|0.116926272|0|0.676390843|-0.09533089|-0.117789944|0.527371706|0.034163186|-63.96857813|22.9240533|0.323609157|15.38241267|0.728260094|-2.120218984|95.12565978|0.4688149339999999|3115.110331|453.8692584|-1422.701428|-18.7187412|0.271739906|13.65523159|182.341897|-954.6558014|0.023973624|-306.332473|1953.562249|659.7484451|16.08669155|0.0|0.0|1.0|1.0|0.0|3.43|3.52|0.12|-7.68|3.23|1.72|1.0|1.0|0.0|1.0|-4.5|6.0|-6.83|0.0|0.0|3.03|0.0138|1.94e-05|0.0|2.07e-08|9.06e-06|-0.07534|7.78|3091.0|-1483.3359380000002|-1483.305698|698.17|401.11|288.26|0.6893199999999999|0.69292|0.0002|-0.13338|5.3432|-0.20872|0.03023936|-1483.12009|7.9399|3.36|5.4737|5.4737
galu_a46|0.0|0|0.0|1.343828866|2.082220175|0.048375705|5.4161004020000005|2|0.039550827|-0.090581301|-0.327651527|0.002865697|-0.094815394|-0.1121767259999999|1|-0.150645957|0.0481706809999999|-0.4671565689999999|0.81708619|0.044184467|1|0.7637964079999999|-0.0910072869999999|-0.089050651|0.5235416979999999|0.01235603|-50.93538037|6.915480101|0.236203592|3.870487977|0.7832175929999999|-1.513861067|57.65745491|0.468241745|2501.785113|427.4851161|-847.2847833999999|-10.08962292|0.2167824069999999|12.12170938|121.3297832|-474.2122773|0.013967104|-317.0250717|1081.799989|542.7276591|7.817173532999999|0.0|1.0|1.0|1.0|1.0|3.27|2.75|0.18|-7.13|3.51|1.84|1.0|0.0|0.0|1.0|-3.85|4.0|-6.86|0.0|1.0|2.84|52.0|0.000102|0.0|7.45e-08|2.75e-05||||||||||||||||||51.0|7.2924|7.2924
18_a47|0.0|1|2.969619451|1.414391819|0.0|-0.141396999|4.59511985|3|0.037919622|-0.026357805|-0.2342475789999999|0.0008454789999999|0.018164141|-0.016728205|1|-0.056674151|-0.053119347|-0.322800033|0.792196273|-0.059779939|1|0.777824025|-0.078937385|-0.084415066|0.454324931|0.014741763|-49.44908758|9.234746417|0.222175975|5.784962137000001|0.7327484470000001|-1.5194711930000002|63.72933669|0.432077184|2800.3745940000003|487.2556678|-951.8489108|-11.9254166|0.267251553|12.35791568|167.41554630000002|-596.2708299|0.017318402|-291.6032324|1299.011844|628.5247532999999|10.84884165|1.0|1.0|1.0|1.0|2.0|3.47|2.5|0.08|-10.36|6.0|2.63|2.0|0.0|0.0|0.0|-5.5|5.0|-5.87|0.0|1.0|4.16|0.00129|4.29e-06|0.0|4.34e-11|1.78e-08|-0.04964|3.32|4.2222|-1354.221126|-1354.180815|652.12|293.65|290.58|0.4659|0.63359|0.0516|-0.17349|3.4464|-0.22313|0.04031146|-1354.037606|5.3433|3.0|8.6|8.6
17f_a50|0.0|1|0.0|1.349854916|4.305828452|-0.2208117919999999|5.82008293|1|0.03135101|-0.167275895|-0.125733326|0.012475826|-0.028989535|-0.132773563|2|-0.275290802|-0.407467272|-0.204651539|0.7851209440000001|-0.132153434|1|0.911458734|-0.047333916|-0.074859564|0.333180181|0.016414675|-29.10566644|10.09339793|0.088541266|6.206439227000001|0.721122105|-1.422331714|55.9791334|0.472769049|2582.272632|560.4567739|-874.5930167000001|-10.14694362|0.278877895|13.65716648|171.48226169999998|-537.7880119|0.01617809|-271.9363523|1212.822364|652.6793116|9.947921993|1.0|1.0|1.0|1.0|0.0|3.81|2.97|0.26|-6.38|3.83|2.09|1.0|0.0|0.0|1.0|-3.58|4.0|-6.64|1.0|1.0|2.92|102.0|7.57e-05|0.0|4.15e-07|0.00016|-0.0336399999999999|2.5|4.0664|-1219.2481369999998|-1219.220465|653.63|304.9|304.9|0.6573899999999999|0.6573899999999999|0.1708|-0.16784|6.1931|-0.20148|0.0276719|-1219.02507|8.312999999999999|398.0|6.4001|6.4001
16a_a10|0.0|0|0.0|1.325756911|2.041062372|-0.187414728|5.4161004020000005|2|0.0334858389999999|-0.085711535|-0.152205915|0.011207938|0.014886502|-0.0048530629999999|1|-0.133979603|-0.254024476|-0.1948324069999999|0.772481675|-0.068377262|1|0.916148686|-0.052574986|-0.076950669|0.3637074329999999|0.013872737|-36.408063|9.606840334|0.083851314|6.652715932|0.7270593190000001|-1.615964058|63.53441386|0.4629532229999999|2862.681038|634.4309626|-1119.0515779999998|-12.4990447|0.272940681|15.88633689|189.0108247|-774.9407716|0.014796066|-314.4761648|1539.147561|879.8636987|10.24624348|1.0|1.0|1.0|1.0|0.0|4.11|4.46|0.3|-8.5|5.19|2.47|3.0|0.0|0.0|1.0|-5.22|5.0|-5.91|1.0|1.0|4.24|0.00264|6.76e-06|0.0|3.18e-09|1.4e-06|-0.04647|3.46|3.8718|-1395.158387|-1395.13019|760.0|320.22|221.33|332.0|0.6852199999999999|0.0841|-0.1605|3.8323|-0.20697|0.02819643|-1394.861824|4.6574|47.0|7.3279|7.3279
14h_a23|0.0|1|0.0|1.197963488|3.309480899|0.043538466|5.351858133|2|0.04255787|0.0316908439999999|-0.307907256|0.009895793|-0.024318144|-0.034313725|2|0.060820238|-0.131709531|-0.4460845129999999|0.79263722|0.143102066|1|0.923430574|-0.063825076|-0.081058742|0.223157991|0.021982565|-43.02851162|14.81983413|0.076569426|9.990985411|0.753100584|-1.621174834|67.44368679|0.48032488|3010.418229|622.5428245|-1092.936262|-15.35036053|0.246899416|15.0735214|166.45047749999998|-736.8173055999999|0.018981866|-341.2621515|1451.248725|646.2584547|12.79687369|0.0|0.0|1.0|1.0|1.0|3.47|3.2|0.04|-7.47|3.89|2.39|1.0|1.0|0.0|1.0|-5.68|5.0|-6.62|0.0|0.0|3.23|0.0009109999999999|1.27e-05|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|3.29|3.6689|-1722.1762399999998|-1722.148272|699.86|337.93|306.09|0.67365|0.69933|0.2727|-0.15209|9.7146|-0.2374099999999999|0.02796857|-1721.99264|13.4823|5.0|8.3468|8.3468
21_a47|0.0|1|0.0|1.408713027|1.2247108|0.072733799|4.727387819|2|0.037801932|-0.034419528|-0.511216716|-0.006808306|-0.004063946|0.057225853|1|-0.090969103|-0.277479519|-0.5406500129999999|0.826796636|-0.080213904|1|0.70582155|-0.082614966|-0.095249919|0.3188717339999999|0.022739546|-46.63227351|12.83540744|0.29417845|7.244985517000001|0.6448452960000001|-1.5239986980000002|70.10126935|0.463113582|2691.697803|398.4031618|-860.2257893999999|-10.79015808|0.355154704|13.17102891|200.4681737|-485.55711339999993|0.028943339|-163.5167523|1334.003357|482.9384172|16.33715751|0.0|1.0|1.0|1.0|2.0|3.29|3.32|0.1|-7.7|4.93|2.97|1.0|0.0|0.0|1.0|-4.44|6.0|-6.58|0.0|1.0|3.43|0.0142|4.84e-05|0.0|1.98e-08|7.8e-06|-0.06339|4.43|3917.0|-1375.061089|-1375.028093|583.37|316.53|316.53|0.68296|0.68296|0.2249|-0.16158|3.6767|-0.2249699999999999|0.03299607|-1374.914223|4.9172|5.0|8.3|8.3
8k_a46|-3.737070812|0|0.0|0.300205953|2.105349622|0.1436554669999999|5.533389489|2|0.038616352|-0.061030265|-0.397337564|-0.002099764|-0.114070359|-0.038125|1|-0.1017929319999999|-0.050069565|-0.510222233|0.786206898|0.095179795|0|0.7381768390000001|-0.08638304|-0.0863473759999999|0.400181795|0.009441365|-61.98124174|6.774333772|0.261823161|4.860695117|0.8265691140000001|-1.985989657|70.036452|0.4938768979999999|3351.548891|529.6539372999999|-1424.980013|-17.04077386|0.173430886|15.94634031|124.4394929|-1022.446432|0.0112621819999999|-468.6373459|1723.969585|865.6610153999999|8.080799245|1.0|0.0|1.0|1.0|2.0|3.94|2.82|0.24|-8.66|5.37|1.86|1.0|0.0|0.0|1.0|-5.74|6.0|-6.75|0.0|0.0|3.29|0.000866|7.47e-06|0.0|2.17e-09|1.03e-06|-0.0398699999999999|7.63|4.1034|-1845.304274|-1845.257085|742.04|302.15|246.1|0.41618|0.5577300000000001|0.1166|-0.16967|3.4118|-0.20954|0.04718819|-1845.037411|3.8107|147.0|6.8327|6.8327
17e_a50|0.0|1|0.0|1.320916122|4.3906140030000005|-0.153175103|5.82008293|2|0.031870748|-0.011278897|-0.141076059|0.012036705|-0.086639125|-0.114420412|2|-0.017965698|-0.310566368|-0.229030473|0.7409645029999999|-0.1710526319999999|1|0.930108205|-0.046347299|-0.073011385|0.4239465089999999|0.012865274|-32.24487658|8.950665784|0.069891795|6.227183052000001|0.803671114|-1.67926185|57.93079973|0.489797496|2883.936138|647.0975667|-1168.300905|-12.90180444|0.196328886|16.70124474|136.5904997|-812.8136797000001|0.010255676|-422.5418889|1453.705234|904.3172644|7.135108233|0.0|1.0|1.0|1.0|0.0|4.18|4.23|0.37|-7.33|4.68|2.91|2.0|0.0|0.0|1.0|-4.87|4.0|-6.08|1.0|0.0|4.03|0.00589|6.58e-06|0.0|4.63e-08|2.03e-05|-0.03156|3.8|4.0298|-1375.295877|-1375.268259|757.34|307.67|292.6|0.6322800000000001|0.66478|0.1785|-0.16649|6.7175|-0.19805|0.02761851|-1374.992422|8.8326|155.0|6.8097|6.8097
3c_a12|0.0|0|0.0|0.610140703|0.0|0.06235058|4.59511985|2|0.039605735|-0.14679559|-0.379362977|-0.003879878|-0.008931246|-0.056537396|1|-0.267255164|-0.211367878|-0.545592465|0.826033688|-0.0461654159999999|0|0.843855494|-0.071719601|-0.099327724|0.242114395|0.013219706|-36.28720467|6.688634392000001|0.156144506|3.384177297|0.7055242159999999|-1.291260406|61.16334136|0.427357986|2186.344105|426.9566009|-653.3253118|-8.698843907999999|0.2944757839999999|10.88288188|148.9927848|-330.5560685|0.02155815|-207.9738085|926.0140155|380.2468615|10.90754815|1.0|1.0|0.0|1.0|1.0|3.94|2.78|0.12|-6.78|2.25|1.82|0.0|0.0|0.0|1.0|-4.22|4.0|-6.18|0.0|1.0|2.76|0.0194|9.940000000000002e-05|0.0|1.67e-07|5.3200000000000006e-05|-0.07463|2.56|3.5862|-1327.498519|-1327.471862|544.65|345.72|311.14|0.43415|0.68067|0.1193|-0.14572|1.6035|-0.22035|0.02665687|-1327.4004710000002|2.3061|0.02|7699.0|7699.0
14a_a22|0.0|0|0.0|1.4229176680000002|1.646649187|-0.136588366|4.727387819|2|0.038167849|0.021482585|-0.280236463|0.005288335|-0.057308195|-0.015194063|1|0.036467904|-0.165471815|-0.360663314|0.7392451729999999|-0.09744639|1|0.864077619|-0.062215607|-0.081479363|0.490491034|0.021268761|-42.39063895|14.49148204|0.135922381|9.873779458|0.7007904070000001|-1.629587269|70.33046351|0.446584227|2885.858295|588.739773|-1110.320204|-14.54840956|0.299209593|14.55117701|203.8666248|-756.5172972|0.021742777|-273.61731430000003|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|1.0|1.0|3.42|2.86|0.08|-9.21|4.31|1.73|1.0|0.0|0.0|1.0|-4.65|5.0|-6.61|0.0|1.0|3.19|0.00945|2.1e-05|0.0|6.1e-10|2.56e-07|-0.06145|4.98|3.5707|-1368.35698|-1368.321586|695.62|347.23|244.77|0.45928|0.63156|0.0578|-0.15029|4.9775|-0.21174|0.03539365|-1368.13858|6603.0|38.0|7.4202|7.4202
9_a15|0.0|0|0.0|1.419941378|0.0|-0.217598467|0.0|1|0.04022792|0.096418279|-0.506073953|1.7800000000000002e-05|0.05688176|0.005692073|0|0.140072812|-0.295062413|-0.344978312|0.7059441040000001|0.088615068|0|0.846156316|-0.073701648|-0.11668349|0.416635119|0.032464905|-41.10356167|18.10574464|0.153843684|10.09761131|0.51257747|-1.400201879|85.14415759|0.4517825079999999|2392.3164920000004|471.903131|-780.8954896|-8.88789863|0.48742253|10.00547485|271.83655510000006|-435.5070329|0.03598612|-14.02896218|1523.4682269999998|532.0914339999999|20.06953345|1.0|1.0|0.0|1.0|1.0|3.16|3.37|0.19|-7.57|4.95|1.96|2.0|0.0|0.0|1.0|-5.25|5.0|-5.52|1.0|1.0|3.69|0.00206|1.53e-05|0.0|2.69e-08|9.86e-06|-0.0258899999999999|3.36|3.7487|-1223.705126|-1223.687392|588.55|330.74|285.37|0.6512399999999999|0.70552|0.0115|-0.1565099999999999|1.4625|-0.1824|0.01773342|-1223.522216|2188.0|107.0|6.9706|6.9706
8c_a31|0.0|0|3.435435563|0.610137334|0.0|-0.012583838|5.733341277|0|0.03995098|-0.106461724|-0.574140137|-0.0080009219999999|-0.1903992189999999|-0.1029580369999999|2|-0.178276512|-0.09039853|-0.513257014|0.847752299|0.006000201|0|0.626072761|-0.1170607269999999|-0.128067781|0.280934088|0.029669107|-64.57121646|16.3656112|0.3739272389999999|9.027343766|0.72308253|-1.66488115|82.77037329|0.47508938|2251.08563|345.3445134|-918.3558307|-12.06117028|0.27691747|12.99457133|152.7489054|-506.5691518|0.021986076|-246.1066271|1270.056726|423.1367008|12.12761708|1.0|1.0|1.0|1.0|2.0|3.51|2.9|0.29|-6.13|3.13|0.85|0.0|0.0|0.0|1.0|-4.42|5.0|-6.7|0.0|1.0|2.83|13.0|0.000237|0.0|7.45e-07|0.0002549999999999|-0.03222|1.83|3.8492|-1426.166503|-1426.129055|595.67|322.11|322.11|0.7005|0.7005|0.2597|-0.15985|3.3453|-0.19207|0.03744829|-1426.024361|5.1815|0.81|6.0915|6.0915
A7701_a51|0.0|0|2.9690728930000003|1.390164251|0.0|-0.221071791|4.59511985|2|0.031405229|0.070581466|-0.0927335619999999|0.008062393|0.058290286|-0.0299823629999999|1|0.119725261|0.061434294|-0.22798944|0.7451039290000001|0.00552665|1|0.865114773|-0.071384149|-0.078131694|0.514530959|0.007404204|-32.97926236|3.420720075|0.134885227|1.580362387|0.799046392|-1.09384371|41.87351682|0.420350923|1959.582581|399.6804233|-505.3525041|-6.485314917999999|0.200953608|8.863149921|92.83996262|-233.4713371|0.012504214|-276.3170672|632.4445105000001|332.8814548|5.776909381|1.0|1.0|1.0|1.0|1.0|2.66|2.05|0.06|-7.58|4.0|1.98|0.0|0.0|0.0|1.0|-3.95|3.0|-5.82|1.0|1.0|3.12|0.0319|6.790000000000001e-05|0.0|2.62e-08|7.5e-06||||||||||||||||||25.0|7.6021|7.6021
3b_a49|0.0|0|0.0|1.343850026|2.104186262|-0.003115526|5.4161004020000005|2|0.034155556|-0.090939066|-0.322592863|0.000607064|-0.010613212|0.00361222|1|-0.151131362|0.000850823|-0.405529602|0.794997634|0.021506499|1|0.749104358|-0.0883601469999999|-0.0846496|0.482434361|0.013576151|-54.04959517|8.304484449|0.250895642|5.07982433|0.656865946|-1.439043207|64.91785551|0.477583842|2660.339607|458.224537|-880.2577376|-10.35481932|0.3431340539999999|13.85181805|209.89391040000004|-538.4506046|0.021477952|-191.9087104|1340.087338|641.1445234|13.13798859|1.0|1.0|1.0|1.0|2.0|3.37|2.43|0.22|-7.58|3.2|1.25|1.0|0.0|0.0|1.0|-3.53|5.0|-7.42|0.0|1.0|2.38|0.1169999999999999|0.000256|0.0|2.64e-08|1.05e-05|-0.06115|3.4|3.8418|-1293.3286859999998|-1293.291817|664.15|322.72|265.67|0.5798|0.6632|0.0759|-0.1587|3.0055|-0.21985|0.0368692|-1293.106236|3.1637|25.0|7.6021|7.6021
6_a47|0.0|0|0.0|1.304328257|0.0|0.011739916|0.0|2|0.042276423|-0.14404966|-0.392537045|-0.010708889|0.051455447|0.0402365489999999|0|-0.302730533|-0.04324355|-0.459934519|0.786041178|-0.149904224|1|0.8419184120000001|-0.080118846|-0.096689626|0.446564415|0.009820713|-43.43026699|5.323543706000001|0.158081588|2.885749555|0.7943908059999999|-1.547034008|60.76103606|0.4059072379999999|2431.668154|456.3812788|-838.6054381|-10.82346202|0.205609194|10.90843226|111.4552019|-454.5854048000001|0.0154005|-319.1626428|1055.658539|469.7495559|8.348196185|1.0|1.0|1.0|1.0|2.0|2.82|2.91|0.05|-9.06|6.27|3.48|2.0|0.0|0.0|1.0|-6.02|4.0|-5.02|0.0|1.0|4.59|0.000362|1.63e-06|0.0|8.71e-10|3.310000000000001e-07|-0.05354|4.69|3.7196|-1608.684886|-1608.652005|576.56|333.32|224.66|0.30468|0.69305|0.2119|-0.1544|3.2606|-0.20794|0.03288085|-1608.554019|4.2153|13.0|7.9|7.9
12r_a30|0.0|0|0.0|0.604984545|0.0|-0.015167821|5.351858133|2|0.043383838|-0.093079817|-0.400352091|-0.002544958|-0.0682882559999999|-0.0646674999999999|1|-0.247439715|-0.145315868|-0.44083509|0.83236194|-0.007140234|0|0.72072745|-0.090229387|-0.109990462|0.451652492|0.019137908|-58.32042638|12.36992712|0.27927255|7.995393191000001|0.790065337|-1.979828309|82.06195604|0.464481911|2976.944611|465.8474777|-1279.67656|-16.88017015|0.209934663|13.94386247|135.6928105|-827.1283373|0.016970201|-374.9717191|1619.709789|616.2856203|10.96881384|1.0|0.0|1.0|0.0|1.0|4.66|0.0|0.14|-7.16|3.74|3.58|2.0|0.0|0.0|1.0|-5.49|6.0|-6.06|0.0|0.0|3.21|0.00141|6.71e-06|0.0|6.900000000000002e-08|3e-05|-0.05244|4.32|3.5111|-1774.236548|-1774.2026670000002|679.64|353.12|244.69|0.32409|0.68476|0.1522|-0.14894|5.2021|-0.20138|0.03388131|-1774.070699|6.5511|29.0|7.5317|7.5317
11_a3|0.0|0|0.0|0.605020608|0.0|0.119431379|4.727387819|3|0.042795699|-0.101436441|-0.363112913|-0.008037672|0.044912659|-0.023103765|1|-0.194041982|-0.0947326669999999|-0.577616902|0.724492061|0.132535663|1|0.777803048|-0.0955396769999999|-0.099420732|0.175996916|0.014376713|-45.19136777|6.800350988|0.222196952|3.216644354|0.752484736|-1.292469516|57.08178682|0.4680759679999999|2097.896727|367.9098016|-611.3529698|-8.76293931|0.2475152639999999|10.29352296|117.0775712|-289.1769972|0.021256639|-238.8563772|812.4456757999999|311.6695405|10.0546353|0.0|1.0|1.0|1.0|1.0|3.19|2.07|0.0|-6.51|3.41|0.8|0.0|0.0|0.0|1.0|-4.08|4.0|-6.59|0.0|1.0|2.46|0.0256|0.000197|0.0|3.06e-07|9.35e-05|-69.0|2.12|3.2232|-1288.195105|-1288.165162|508.58|384.66|384.66|0.6966600000000001|0.6966600000000001|0.4441|-0.13118|3.3694|-0.20018|0.02994326|-1288.10577|4.4522|0.04|7.3979|7.3979
20_a47|0.0|1|0.0|1.408721455|1.1934608|0.055662511|4.727387819|2|0.039520202|0.031814023|-0.505699304|-0.009220816|-0.052370531|0.071506228|1|0.087325054|-0.297094867|-0.5332051720000001|0.7962508290000001|-0.069674604|1|0.6888286020000001|-0.083811055|-0.092005493|0.213977589|0.023587109|-45.68149289|12.85623208|0.311171398|7.00733184|0.595234209|-1.38008239|69.09296541|0.4642647929999999|2630.63609|375.4483088|-752.2184736|-9.761884958|0.404765791|13.10815891|220.6189341|-409.9991682|0.034758191|-103.815441|1263.735287|428.5826478|18.94506718|0.0|1.0|1.0|1.0|2.0|3.19|2.96|0.05|-7.31|4.54|2.75|1.0|0.0|0.0|1.0|-4.06|6.0|-6.75|0.0|1.0|3.09|0.0332|8.32e-05|0.0|4.89e-08|1.86e-05|-0.06357|4.08|3.9808|-1335.742176|-1335.708279|557.84|311.45|311.45|0.68219|0.68219|0.2807|-0.16377|3.1747|-0.22734|0.03389691|-1335.620783|4.3277|3.0|8.6|8.6
14ac_a23|0.0|1|0.0|1.1979507740000002|2.7104403130000003|0.0763230759999999|5.351858133|2|0.048351548|0.016532702|-0.66443411|-0.0066006519999999|0.0518788009999999|0.043387326|2|0.068237909|-0.287952039|-0.562985112|0.7797862459999999|0.1374474|1|0.931143634|-0.0883661019999999|-0.097100967|0.300389872|0.016832361|-66.72452104|12.70997824|0.068856366|9.597200637|0.8077820920000001|-2.330423202|87.75911516|0.489147172|3695.344378|703.0989434999999|-1759.6835030000002|-25.07023818|0.192217908|15.90074614|145.1421706|-1328.722623|0.019122137|-464.8074813999999|2178.41361|718.3324686000001|14.43896921|1.0|0.0|1.0|1.0|1.0|3.69|3.34|0.12|-9.03|8.36|4.6|2.0|1.0|0.0|1.0|-7.31|10.0|-5.84|0.0|0.0|5.43|2.69e-05|2.24e-07|2.0|9.25e-10|5.06e-07|-0.08813|4.93|3.6325|-2304.001319|-2303.9786940000004|751.54|341.32|309.85|0.6408|0.69962|0.2391|-0.15055|6.3004|-0.23868|0.02262555|-2303.819891|8.6341|4.0|8.3851|8.3851
19e_a38|0.0|0|3.376977671|1.297043576|0.0|-0.082311936|5.351858133|2|0.04508642|0.021678225|-0.4379521229999999|-0.001197042|-0.104569193|-0.038386106|1|0.045449529|-0.191751024|-0.436305701|0.839953955|0.04818471|0|0.776562593|-0.083623427|-0.10214405|0.552393659|0.02118651|-56.34606212|14.27562164|0.223437407|9.619015829|0.749190974|-2.042881001|82.37885703|0.4655978389999999|2920.436229|523.2534216|-1376.50781|-17.17594064|0.250809026|12.34352977|168.99691289999998|-927.5007945|0.020114756|-335.8133169|1837.325672|696.3887025|13.55346651|1.0|0.0|1.0|1.0|3.0|4.96|3.08|0.12|-7.28|3.09|2.75|2.0|0.0|0.0|1.0|-4.94|4.0|-6.39|0.0|1.0|3.3|0.0049|1.89e-05|0.0|5.27e-08|2.25e-05|-0.05139|4.08|3.8587|-1409.582478|-1409.547647|685.34|321.31|236.96|0.41961|0.58509|0.3738|-0.15584|5.8426|-0.20723|0.03483011|-1409.37733|8.0952|0.01|8.0083|8.0083
3m_a32|0.0|1|3.575728458|0.609420748|0.0|0.013867955|5.733341277|0|0.03962963|-0.0370712179999999|-0.3082152019999999|-0.000514191|-0.084132138|-0.078038283|3|-0.065422345|-0.086806406|-0.49476131|0.817967125|-0.0067207069999999|1|0.798023273|-0.084626325|-0.09390309|0.317009723|0.013428623|-50.60363458|8.029854976000001|0.201976727|4.801577352|0.674468222|-1.220740175|67.1606709|0.4687361229999999|2588.590536|477.1904954|-729.9606772999999|-9.699808932|0.325531778|13.31775015|194.65681730000003|-436.4914018999999|0.018412178|-208.6520032|1082.275864|554.9424306|11.00984957|1.0|0.0|1.0|1.0|1.0|3.51|2.93|0.3|-7.38|5.35|1.74|2.0|0.0|0.0|1.0|-5.94|4.0|-6.17|0.0|1.0|4.12|0.000449|1.39e-05|0.0|4.190000000000001e-08|1.65e-05|-0.05731|5.1|3.5749|-1863.502681|-1863.46877|641.52|346.82|346.82|0.7026600000000001|0.7026600000000001|0.2952|-0.14835|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|8.0755|23.0|7.6383|7.6383
8_a15|0.0|0|0.0|1.419941362|0.0|-0.208657545|0.0|1|0.039181287|0.155304204|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|-0.014489333|0|0.225620047|-0.295062413|-0.342749125|0.7059441040000001|0.0937475619999999|0|0.853896482|-0.071552706|-0.118293578|0.381651497|0.0336657729999999|-41.7821007|19.65860939|0.146103518|11.47934212|0.519427411|-1.419522941|89.80283608|0.389723411|2393.276181|498.6196971|-828.9085544|-9.878130237|0.480572589|9.984825987|280.62296039999995|-484.0283816000001|0.035495625|-22.68867482|1595.8121130000002|532.0914339999999|20.72712321|1.0|1.0|0.0|1.0|1.0|3.14|3.76|0.19|-7.57|4.95|1.96|2.0|0.0|0.0|1.0|-5.25|5.0|-5.52|1.0|1.0|3.76|0.00206|1.53e-05|0.0|2.69e-08|9.86e-06|-0.02723|3.36|3.7426|-1223.704913|-1223.687714|598.84|331.28|279.58|0.5128|0.70524|0.0155|-0.1558|1.1415|-0.18303|0.01719864|-1223.523393|1.4589|108.0|6.9666|6.9666
