molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|MATS1i|MATS1c|n6aHRing|FNSA3|FNSA5|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50
12p_a36|0.0|1|0|3.392386149|0.0|0|2|2|0.0|-0.0494658159999999|-0.008017607|5.351858133|-0.084341564|2|0.042804233|0.114716581|0.0|-0.084846674|10.96052769|-0.0433009009999999|1|1|-0.101303149|-0.440709431|1|-0.082569108|-0.108380023|-51.98017377|12.71795723|83.24921731|0.251561167|-0.039016808|-42.95260501|8.006403882999999|0.759126153|-1.950840419|-32.72335782|80.40682298|-24.56246081|64.698131|0.475504684|471.1687161|-1228.123041|-15.4629378|14.3885803|5922.775161|151.63860559999998|32.35623052|-326.2581567|1617.811526|12.17776516|1.0|0.0|2.0|0.0|0.14|17.0|-6.86|3.13|2.44|69.2|2.4|1.0|0.0|123.71|0.0|1.0|30.0|5.0|0.0|0.0|-4.16|2.78|0.0|0.0|1.4e-07|5.58e-05|5.3413|3.8372|-1332.182868|660.71|232.12|506.89|0.66559|-1331.947748|0.1841|4.8805|0.03396697|6.7199|8.0458
4f_a46|0.0|0|0|0.0|0.2096617139999999|1|1|1|2.190536659|-0.2265364489999999|-0.001035775|5.587248657999999|-0.001868546|2|0.045958333|-0.099507167|0.0|-0.056114865|10.96352592|-0.115631645|1|1|-0.079238184|-0.150189733|2|-0.055836642|-0.0674830959999999|-30.29079362|4.738551282|7.730129301|0.065026794|-0.022035297|-19.85993046|2.570614463|0.759842275|-1.079729539|-16.43243843|42.21890747|-11.95391778|35.0293449|0.424708366|507.213176|-585.7419712999999|-6.484875252999999|9.828175385|4661.569032|130.2830519|15.73210412|-281.9234274|770.8731021000001|5.6100342670000005|1.0|1.0|0.0|3.16|0.38|17.0|-7.21|4.56|4.71|43.6|2.58|1.0|0.0|101.54|0.0|1.0|25.0|3.0|0.0|1.0|-4.58|3.77|0.0|0.0|6.12e-08|2.04e-05|4548.0|4548.0|-1033.550809|591.51|272.61|493.53|0.69208|-1033.315821|0.1719|3.2783|0.02238723|3.7419|6.7375
1a_a18 (SB-431542)|0.0|1|0|3.3674017380000003|0.0|0|1|1|0.0|0.043282217|-0.015636898|5.351858133|-0.175408303|1|0.035620155|0.1008839219999999|0.0|-0.029658865|10.94959842|-0.0492229479999999|1|1|-0.020716495|-0.567791164|1|-0.126408788|-0.122555709|-74.98172333|19.58668728|160.410387|0.405958714|-0.0462988229999999|-43.12110169|11.61820782|0.7531996609999999|-2.083447046|-44.47680367|87.15852628|-27.46300805|94.56841061|0.472443977|352.3666367|-1235.8353619999998|-16.29019397|14.26170773|5748.422847|146.3942108|36.46179023|-300.3801761|1640.78056|14.4623285|1.0|1.0|2.0|2.35|0.05|23.0|-7.69|4.04|3.63|103.12|1.54|1.0|0.0|106.85|0.0|1.0|29.0|5.0|0.0|1.0|-4.25|2.7|0.0|0.0|2.03e-08|7.81e-06|3.8208|3295.0|-1292.588031|620.23|324.5|464.08|0.69868|-1292.358966|0.3347|5.9926|0.03494548|8.8609|6.9031
14b_a50|0.0|0|1|0.0|0.0|2|2|2|4.240438135|-0.092558007|-0.003935732|5.82008293|0.0228205129999999|2|0.030219907|-0.068176984|2.115127752|0.037777505|10.94501788|-0.041169251|2|2|-0.1786649189999999|-0.306633966|1|-0.050362464|-0.076674952|-33.02344264|14.70317076|25.31245624|0.095923652|-0.025558317|-32.9673668|9.64109526|0.637281054|-1.533499045|-21.65397937|64.58491917|-16.75898192|47.72661339|0.445384689|592.81677|-1005.538915|-10.98912227|11.45638132|6737.145102|237.8403928|26.29763086|-180.03459850000002|1577.857852|14.30797341|1.0|1.0|0.0|3.64|0.35|20.0|-6.86|3.72|4.81|66.99|2.32|2.0|0.0|128.39|0.0|1.0|33.0|5.0|0.0|0.0|-4.78|3.51|0.0|0.0|1.3900000000000001e-07|6.12e-05|5.2834|4.0775|-1431.068494|718.64|234.67|533.25|0.64303|-1430.72987|0.1373|5.3711|0.03081037|6.7927|5.1818
12ac_a36|0.0|1|0|3.4419617660000004|0.0|0|2|2|0.0|-0.050997272|-0.007639626|5.351858133|-0.073735973|2|0.042560386|0.03586247|0.0|-0.046730704|10.95345846|-0.0121300989999999|1|1|-0.098698552|-0.433636165|1|-0.080202334|-0.104391657|-55.68500110000001|14.93372351|118.0445703|0.220326632|-0.036062573|-50.32319912|10.36858115|0.7316461470000001|-1.98344149|-38.66245764|86.51036063|-25.03847816|70.61872461|0.44477577|541.3322795|-1377.116299|-17.38437788|14.63702516|6378.288017|186.3198219|34.22211444|-321.66684580000003|1882.216294|14.03055543|1.0|0.0|2.0|0.0|0.17|17.0|-6.89|3.16|2.09|86.27|1.59|1.0|0.0|133.95|0.0|1.0|32.0|5.0|0.0|0.0|-3.95|2.36|0.0|0.0|1.29e-07|5.4600000000000006e-05|3.8843|3.8594|-1385.606133|711.77|319.2|554.84|0.56357|-1385.3211789999998|0.0249|4.0208|0.03998989|5.4387|7.8861
12b_a5|0.0|0|0|0.0|0.0|0|2|2|0.0|-0.297319874|-0.001991527|4.59511985|0.023224044|3|0.0252713179999999|-0.021265946|0.0|-0.119503073|10.94620104|-0.016614746|0|0|-0.070406884|-0.1708042239999999|2|-0.066227158|-0.068586754|-41.76622313|10.44150403|138.67264319999998|0.172386307|-0.020455699|-27.27837078|6.584944956|0.530379611|-1.165974822|-26.33991037|59.53145615|-12.90040679|52.20772716|0.480419002|521.9354031|-735.3231872|-8.135654442|16.16438947|5501.255679|296.16656780000005|24.32296891|-38.31786425|1386.409228|16.27715102|0.0|1.0|1.0|0.0|0.33|18.0|-7.67|3.29|0.72|50.28|1.54|1.0|0.0|123.46|0.0|1.0|30.0|6.0|0.0|0.0|-3.45|1.63|0.0|0.0|2.14e-08|8.5e-06|4.6156|1.4454|-1276.928859|669.05|268.62|505.16|0.70615|-1276.940335|0.0001|5.7174|0.03447919|8.2868|7.3768
11b_a31|0.0|1|0|3.248213341|0.0|0|1|1|0.0|0.078614731|-0.01950528|5.733341277|-0.172248605|0|0.043380952|-0.078907688|0.0|-0.1488994619999999|10.31169957|-0.046362952|2|2|-0.101934423|-0.564706551|0|-0.143839236|-0.148709304|-80.0942166|21.02499452|286.7721447|0.454541246|-0.044612791|-46.10900197|11.70737909|0.669723835|-1.784511651|-44.59898223|100.3071755|-24.84180719|101.1192111|0.473305522|303.7286124|-993.6722875|-13.83270059|12.96936635|5202.545866|183.9081702|37.09261324|-189.0151528|1483.70453|17.50115151|1.0|0.0|2.0|2.29|0.24|16.0|-5.45|4.67|3.25|125.57|0.79|1.0|0.0|92.51|0.0|2.0|25.0|6.0|0.0|1.0|-3.75|2.46|0.0|0.0|3.59e-06|0.00128|3.8437|3.8437|-1520.085181|589.56|322.57|479.66|0.70073|-1519.909742|0.2634|3.2104|0.04215313|4.7518|6.2757
12_a47|0.0|1|1|2.903215905|0.0|0|0|0|0.0|-0.155854903|-0.005522244|4.59511985|-0.078935336|2|0.036632997|0.001435849|1.555521837|-0.018573056|10.95005729|0.0295267039999999|1|1|-0.006318684|-0.326846977|2|-0.084846808|-0.091853238|-44.18983348|9.382250925|63.89392714|0.2159289589999999|-0.034116917|-24.91541818|4.886454935|0.680723821|-1.1940921|-23.01490672|61.09751253|-17.76874008|53.5720844|0.4792593739999999|408.3591283|-621.9059029|-9.25429818|13.52358352|4816.005822|166.28511369999998|26.10271529|-188.2488142|913.5950352|13.25859692|1.0|1.0|2.0|1.67|0.0|21.0|-8.11|4.19|4.98|66.49|2.6|0.0|0.0|91.63|0.0|1.0|24.0|4.0|0.0|1.0|-4.56|3.43|0.0|0.0|7.69e-09|2.61e-06|4.2907|3.9538|-1488.101254|537.79|288.96|400.09|0.68557|-1487.974738|0.2241|2.1019|0.03721125|3.5884|8.2
19_a15|-3.694652026|0|0|0.0|0.0|0|0|0|0.0|0.156105985|-0.009832375|0.0|-0.558905888|1|0.040555556|0.037722611|0.0|-0.04003124|10.31928434|-0.032407407|0|0|-0.0283109839999999|-0.571686169|1|-0.0946599869999999|-0.112106433|-54.70558911|3.04716388|61.63983265|0.308930877|-0.042351319|-37.44217335|1.761006946|0.922135562|-1.905809364|-31.61527447|68.10965742|-24.47553536|57.75275299|0.405429114|399.3803987|-1101.399091|-14.14482104|10.26331993|5417.777463|44.99916039|26.54223128|-487.9183964|1194.400408|3.321475588|1.0|1.0|2.0|2.17|0.11|18.0|-7.14|2.36|4.96|102.69|1.64|1.0|0.0|101.22|0.0|1.0|26.0|5.0|0.0|1.0|-4.39|3.29|0.0|0.0|7.28e-08|2.69e-05|4.1742|4.1742|-1523.404372|601.23|297.03|519.04|0.68945|-1523.196562|0.4895|6.7515|0.04315771|9326.0|7.1427
14a_a23|0.0|0|1|0.0|0.0|2|0|0|3.39397765|0.050806184|-0.0056795759999999|5.351858133|-0.0246126279999999|2|0.042992424|0.0446402609999999|0.757767133|-0.0518554529999999|10.31321831|-0.071842463|2|2|-0.073893976|-0.446724057|2|-0.055677662|-0.08032517|-35.20994211|12.33442989|38.57988954|0.081322962|-0.0341809229999999|-32.12331106|7.800158102999999|0.7807587890000001|-1.606503401|-22.26638099|61.36268093|-21.61564087|47.54437201|0.462434482|580.9612768999999|-1015.935121|-13.66949407|14.2658736|6269.28943|138.6457355|27.68542751|-355.0975547|1301.215093|10.56592489|1.0|0.0|1.0|2.86|0.05|26.0|-7.41|3.36|4.02|105.02|3.03|2.0|1.0|120.28|0.0|1.0|30.0|4.0|0.0|0.0|-4.96|3.58|0.0|0.0|3.92e-08|1.6100000000000002e-05|3.7119|3.7119|-1629.928331|665.5|334.02|516.58|0.6289100000000001|-1629.690316|0.3764|5.8775|0.0216412|8.3962|8.5498
11b_a50|0.0|0|1|0.0|0.0|2|1|1|4.071188272|-0.154649459|-0.002908227|5.82008293|-0.014702942|1|0.038040936|-0.007722567|2.114272566|-0.218953127|10.94500697|-0.133073229|2|2|-0.162848233|-0.266743077|1|-0.0445367309999999|-0.069841183|-23.23499995|10.1501574|7.949039772000001|0.068683675|-0.02494328|-19.0090431|5.295379767|0.642051995|-1.047617742|-12.12179711|47.72173991|-13.01301376|33.38515735|0.42907551|485.8716402|-546.5465781|-6.788943965|9.979494111|4884.730303|186.7429782|20.26785036|-148.2182458|851.2497152000001|11.28530137|0.0|0.0|0.0|2.84|0.15|20.0|-5.87|3.09|3.73|48.53|2.25|0.0|0.0|99.65|0.0|2.0|25.0|3.0|0.0|1.0|-4.16|2.9|0.0|0.0|1.35e-06|0.000441|4.6471|3.9863|-1045.98235|560.06|266.8|431.63|0.64477|-1045.798634|0.0711|2.7805|0.02113855|3.7922|5.7696
12bh_a36|0.0|1|0|3.50075137|0.0|0|2|2|0.0|-0.052761366|-0.006687484|5.351858133|-0.047482048|2|0.044197531|0.001012669|0.0|0.075747971|10.94728093|-0.035747988|1|1|-0.101854847|-0.43574839|1|-0.070687668|-0.09959401|-47.04367494|11.73109101|83.08294358|0.166508047|-0.035569289|-44.11115058|7.807212275|0.783294222|-1.991880197|-31.30825225|76.46867897|-23.6718811|58.77476595|0.482052584|554.7010591|-1325.625342|-15.75398235|14.56834609|5957.443236|144.22085800000002|30.2209316|-377.0728785|1692.3721690000002|10.18741188|1.0|0.0|2.0|0.0|0.21|17.0|-7.34|3.76|2.5|69.2|2.45|1.0|0.0|133.68|0.0|1.0|31.0|4.0|0.0|1.0|-4.6|3.41|0.0|0.0|4.55e-08|1.86e-05|3.8811|3.6255|-1311.589612|715.94|319.46|575.23|0.7039|-1311.293683|11.0|5.8338|0.03071385|7.7975|7.8539
14p_a23|0.0|0|1|0.0|0.0|2|0|0|3.3252287430000003|0.044380583|-0.005975594|5.351858133|0.006191846|2|0.045165485|0.041987653|0.733042138|-0.060144819|10.31321773|-0.053921569|2|2|-0.0686282459999999|-0.4510651779999999|2|-0.063033628|-0.080784473|-42.52653933|14.91710363|40.58186569|0.076544251|-0.033660197|-36.77082544|10.06403753|0.751638299|-1.615689464|-28.69113861|67.36602512|-22.70933393|57.44364296|0.464933687|623.0226425|-1090.0480289999998|-15.32117727|16.84664803|6696.264498|167.5607773|30.21311441|-339.5427625|1450.229492|12.86362369|0.0|0.0|1.0|3.28|0.04|26.0|-7.47|3.4|3.89|128.81|2.39|1.0|1.0|125.0|0.0|1.0|32.0|5.0|0.0|0.0|-4.9|3.3|0.0|0.0|3.39e-08|1.4800000000000002e-05|3.5752|3.5752|-1722.181612|699.61|346.79|573.24|0.6816|-1721.933314|0.3802|7.4033|0.02935511|9986.0|8.5302
18_a10|0.0|0|0|0.0|0.0|1|2|2|2.142254323|-0.182332901|-0.00309846|5.733341277|0.0307177839999999|2|0.035770975|-0.092424959|2.026949641|-0.052165302|10.92966688|-0.0280813039999999|1|1|-0.091730492|-0.220292492|2|-0.0575419659999999|-0.076052353|-36.52271591|12.12013168|40.99617452|0.114447045|-0.024889861|-30.63863373|7.692822451|0.641615544|-1.368942347|-23.18149476|61.38857307|-15.79795381|48.64284759|0.4670293179999999|562.0732377|-868.8874593|-10.02718922|13.51828833|6213.631543|227.471785|24.62214943|-179.7708584|1354.218219|13.11704755|0.0|1.0|0.0|3.41|0.32|21.0|-7.88|4.65|4.66|62.06|2.14|1.0|0.0|119.81|0.0|1.0|31.0|5.0|0.0|1.0|-4.77|3.49|0.0|0.0|1.32e-08|5.44e-06|5.7687|3.7977|-1336.433782|687.19|214.93|504.61|0.6866300000000001|-1336.126835|0.1637|4.7596|0.02974086|5.9029|6.8861
32_a47|0.0|0|1|0.0|0.0|1|1|1|1.998170616|-0.1746026239999999|-0.003573735|4.727387819|0.000921003|3|0.035568182|-0.013510009|1.6507707980000002|-0.026022099|10.95005715|-0.044598914|1|1|-0.077485193|-0.2749014|2|-0.05770007|-0.0726950079999999|-41.57905445|13.90468487|28.55112477|0.148372218|-0.026060474|-37.74862456|10.01980854|0.64116122|-1.381205148|-29.9621436|68.76811937|-18.77935151|55.48373932|0.44289006|613.6886524|-995.3056298|-13.53252578|15.53902041|6235.398576|258.5816152|29.28959351|-203.4434306|1552.348456|16.38361254|1.0|1.0|2.0|3.67|0.26|21.0|-8.82|4.18|5.07|67.66|3.11|2.0|0.0|125.17|0.0|1.0|31.0|5.0|0.0|1.0|-5.05|3.7|0.0|0.0|1.5e-09|6.55e-07|4.9046|3.6829|-1778.127634|692.49|252.79|548.86|0.68986|-1777.843462|0.2839|4.8234|0.03062031|6.3139|7.0
6c_a31|0.0|1|0|3.423005244|0.0|0|1|1|0.0|0.047405064|-0.015192833|5.733341277|-0.151732713|0|0.038901235|0.137523742|0.0|-0.00219333|10.31169965|-0.107687565|2|2|-0.0055763209999999|-0.582545668|0|-0.120905075|-0.126324613|-76.54198229|20.09112958|163.6316745|0.358802727|-0.044739967|-50.62888027|12.71919216|0.7653239190000001|-2.147518413|-48.45681657|93.4208388|-28.32375523|96.63311186|0.4463376229999999|405.9259734|-1359.540251|-17.93106176|14.63492011|6283.091868|148.5675636|37.00884624|-335.9398876|1776.424619|13.44788285|1.0|1.0|2.0|3.13|0.14|22.0|-7.72|5.58|4.26|131.36|1.58|2.0|0.0|114.5|0.0|1.0|30.0|5.0|0.0|1.0|-4.94|3.64|0.0|0.0|1.89e-08|7.9e-06|3.2974|3.2974|-1691.984862|667.01|376.01|524.56|0.7014699999999999|-1691.734564|0.5028|5.9253|0.03620884|8.8847|6.4685
47o_a18|0.0|0|0|0.0|0.0|0|1|1|0.0|0.052875948|-0.006476544|4.844187086|-0.055408687|0|0.037484277|-0.006238734|0.0|0.011121222|10.94702017|-0.038296569|0|0|-0.103458566|-0.490807196|0|-0.077288013|-0.088436375|-56.13142962|6.313168526|77.37089184|0.193127002|-0.034545459|-46.6464782|4.585021184|0.872753077|-2.210909375|-40.76618466|70.23090572|-25.08909125|62.44459815|0.493146875|586.0020642999999|-1605.70184|-18.22128055|19.35260972|6462.6049570000005|92.41474142|28.74706708|-541.4335917000001|1839.812293|6.002832126|1.0|1.0|3.0|0.0|0.25|18.0|-9.37|3.69|3.0|85.29|2.94|3.0|1.0|139.63|0.0|1.0|34.0|3.0|0.0|1.0|-5.08|4.16|0.0|0.0|4.26e-10|1.93e-07|3.22|3.22|-1455.574672|783.22|385.04|706.49|0.69248|-1455.162559|0.5065|2.2316|0.02736851|2.8284|7.3279
12aq_a36|0.0|1|0|3.427017327|0.0|0|2|2|0.0|0.0332421529999999|-0.0116333169999999|5.351858133|-0.135770278|2|0.041728395|0.076517478|0.0|-0.1031859869999999|10.95447882|-0.028591187|1|1|-0.052743904|-0.5356623070000001|1|-0.1093001919999999|-0.122078233|-73.0277723|14.29132551|86.6958382|0.318529388|-0.042953452|-54.49698711|9.548598682|0.7619767479999999|-2.319486422|-48.79273723|95.39676382|-28.69889692|87.31909781|0.426481765|455.31741460000006|-1549.740434|-19.17486584|14.98931431|6296.75201|159.03272990000002|37.66374367|-350.0740123|2033.842158|13.83147784|0.0|0.0|3.0|0.0|0.13|17.0|-6.14|1.92|0.98|112.29|1.28|1.0|0.0|131.85|0.0|1.0|32.0|5.0|0.0|0.0|-3.45|1.55|0.0|0.0|7.19e-07|0.000305|3.9049|3.3759|-1401.669694|703.04|317.51|534.96|0.7058300000000001|-1401.391057|0.0059|6.7649|0.03228003|8671.0|7.2596
1j_a5|0.0|1|0|2.9426852410000004|0.0|0|0|0|0.0|-0.2031633169999999|-0.003981454|4.59511985|-0.010620031|2|0.025987654|-0.115553003|0.0|-0.07622096|10.9487794|-0.032333695|1|1|-0.010807075|-0.2470489089999999|2|-0.073803258|-0.074505844|-39.64241895|10.57633738|73.73338699|0.152836128|-0.027258236|-21.49609451|5.680936139|0.616489567|-1.117587665|-21.29338752|54.3827755|-14.64139152|50.21875634|0.469085779|455.0425806|-600.2970524|-7.86442482|13.80288876|4618.562904|205.997426|23.74961767|-125.1415813|973.7343247|14.36297201|1.0|1.0|1.0|2.66|0.05|23.0|-8.14|4.5|4.21|63.69|1.57|0.0|0.0|96.98|0.0|1.0|25.0|4.0|0.0|1.0|-4.2|3.03|0.0|0.0|7.190000000000001e-09|2.36e-06|4.4331|4.1205|-1065.849941|572.47|279.68|445.81|0.6449|-1065.671975|0.1644|2.2503|0.03246499|3.0364|7.6198
14_a4|0.0|0|0|0.0|0.0|1|1|1|1.947126795|-0.2248919089999999|-0.001935612|5.4161004020000005|-0.04986736|1|0.0409444439999999|-0.0135414919999999|0.0|-0.08389836|10.94612798|0.117232935|1|1|-0.016862096|-0.199315317|1|-0.065776751|-0.071074269|-29.91067393|5.933038407000001|12.12963775|0.148961754|-0.03015272|-14.69670456|2.697931638|0.768457211|-0.995039765|-13.60128622|39.49511556|-13.71135194|35.84371234|0.40126838|386.9927769|-452.4746139|-6.23496557|8.859498364|3944.638539|105.2894945|17.84270058|-244.1511936|588.8091192|7.175500282000001|1.0|0.0|0.0|2.39|0.06|17.0|-5.71|3.59|4.09|30.71|2.82|0.0|0.0|80.09|0.0|2.0|21.0|3.0|0.0|1.0|-3.97|3.09|0.0|0.0|1.95e-06|0.000539|4.5233|4.2312|-918.9507745|475.32|274.1|353.16|0.55975|-918.851356|0.1067|2.3797|0.020300099|3.3312|5.8794
16g_a32|0.0|1|1|3.363965155|0.0|0|0|0|0.0|0.1739995319999999|-0.013775701|5.733341277|-0.0429252429999999|0|0.03898374|-0.049658216|2.084553994|-0.029193403|10.31100263|0.004735761|3|3|-0.117577419|-0.696926204|0|-0.078387439|-0.105500574|-57.77542509|17.659402|90.88837862|0.1793577589999999|-0.033839807|-57.31234426|13.01585399|0.6863323440000001|-1.79350976|-42.58335004|94.54074206|-24.94161377|75.43482709|0.3972359179999999|604.8539801|-1321.90553|-18.38320476|15.58880229|6372.261243999999|231.1885989|36.34043182|-274.67233460000006|1926.042887|16.78159325|1.0|1.0|2.0|3.42|0.33|19.0|-8.16|6.81|5.38|149.27|1.57|3.0|0.0|121.56|1.0|1.0|30.0|5.0|1.0|1.0|-5.32|4.65|0.0|0.0|6.890000000000001e-09|3.04e-06|3.6161|3.6161|-2034.621991|752.29|342.86|639.49|0.70222|-2034.342619|0.2879|3.7346|0.02895494|4.3204|7.9586
23_a10|0.0|0|0|0.0|0.0|1|1|1|2.140123457|-0.12979844|-0.00264793|5.4161004020000005|0.012558932|2|0.036666667|-0.031558374|1.981673861|-0.000458688|10.92966139|-0.0253481679999999|1|1|-0.130679|-0.233801237|2|-0.049653973|-0.072395864|-35.17017083|6.81095873|72.17779806|0.084791355|-0.02685653|-36.32074126|4.824237957|0.7611996520000001|-1.6651048819999998|-24.91121732|60.76548004|-19.02262196|41.98112956|0.485561757|648.2471057|-1179.402562|-13.47382337|17.02048484|7034.375112000001|169.14354509999998|24.9903188|-370.018179|1549.399766|9.487107794|1.0|1.0|0.0|4.13|0.21|27.0|-9.84|5.11|5.81|56.07|2.99|2.0|0.0|139.11|0.0|1.0|35.0|5.0|0.0|1.0|-5.7|4.48|0.0|0.0|1.44e-10|6.66e-08|3.8034|3.8034|-1470.1960279999998|768.3|325.98|606.18|0.67647|-1469.838069|0.2089|3.8115|0.02986448|4.8954|6.1249
3i_a32|0.0|1|1|2.417426304|-4.547725143|0|0|0|0.0|-0.157360524|-0.012358668|5.733341277|-0.363243817|0|0.05052381|-0.21362765|1.711001131|-0.26785886|10.3110028|0.022524712|3|3|-0.054335108|-0.537667101|0|-0.093279684|-0.1132851459999999|-49.17963359|8.064907632|60.99385995|0.106172013|-0.044627482|-31.48976464|4.252042736|0.77072347|-1.472706897|-25.92886531|71.27609889|-23.52884474|57.24454122|0.422644726|471.2508776000001|-776.4518766|-12.4050588|10.09193014|5656.349227000001|120.8809386|30.52825775|-285.465827|1007.432506|11.54903146|1.0|0.0|1.0|2.49|0.13|19.0|-6.96|6.76|6.29|110.94|2.09|2.0|0.0|88.28|0.0|1.0|24.0|6.0|1.0|1.0|-5.16|4.23|0.0|0.0|1.0900000000000001e-07|4.01e-05|3642.0|3642.0|-1891.833327|530.5|340.43|418.24|0.70322|-1891.738614|0.4765|2494.0|0.02199999|3.8572|8.2366
9g_a40|0.0|0|0|0.0|0.0|1|0|0|1.849105962|-0.058811055|-0.0054957819999999|5.4161004020000005|-0.0220464379999999|0|0.043730159|0.07954859|0.895670535|0.139758613|10.31197177|-0.145879501|2|2|-0.037217966|-0.383703998|0|-0.063539055|-0.079033043|-33.47455057|11.25704374|65.74631496|0.09545843|-0.031197254|-21.93596333|5.930596229|0.740240206|-1.185495647|-17.63553984|51.16627179|-16.43578193|44.73159432|0.476386801|476.5434822|-624.5597134|-8.658932892000001|15.62271835|4435.743087|136.8503571|22.20330888|-253.1335385|843.7257374|9.528957565|0.0|1.0|1.0|1.78|0.06|22.0|-6.43|2.91|2.93|72.28|0.64|0.0|0.0|87.53|0.0|1.0|23.0|4.0|0.0|0.0|-3.09|1.37|0.0|0.0|3.720000000000001e-07|0.000113|3.0778|3.0778|-1332.487689|559.04|402.84|469.6|0.70233|-1332.31775|0.3563|3.4787|0.01134289|5063.0|5.45
3c_a12|0.0|0|0|0.0|0.0|0|1|1|0.0|0.06235058|-0.009252756|4.59511985|-0.058516436|2|0.039605735|-0.14679559|0.0|-0.008931246|10.3117069|-0.056537396|1|1|-0.116098308|-0.545592465|1|-0.071719601|-0.099327724|-36.28720467|6.688634392000001|73.9854678|0.156144506|-0.033980537|-25.42738988|3.384177297|0.7055242159999999|-1.291260406|-18.35985151|61.16334136|-17.19277136|42.97583906|0.427357986|426.9566009|-653.3253118|-8.698843907999999|10.88288188|4629.005722|148.9927848|24.36878988|-207.9738085|926.0140155|10.90754815|1.0|1.0|1.0|2.78|0.12|17.0|-6.78|4.01|2.25|78.41|1.82|0.0|0.0|98.16|0.0|1.0|23.0|4.0|0.0|1.0|-4.0|2.91|0.0|0.0|1.67e-07|5.3200000000000006e-05|3.9848|3.5862|-1327.498519|544.65|311.14|399.38|0.68067|-1327.351991|0.1193|1.6035|0.02665687|2.3061|7699.0
5a_a49|0.0|0|0|0.0|0.0|1|2|2|2.111324504|0.079751437|-0.009147269|5.777652323|0.007039248|2|0.034466231|-0.072902329|1.878067786|-0.046327135|10.92976459|0.076610236|1|1|-0.158356406|-0.51958118|2|-0.072109357|-0.0787216|-42.1802818|16.71687776|124.92862240000002|0.199909945|-0.027311576|-26.93578408|9.77851757|0.6069287529999999|-1.338267206|-24.67330519|61.89135559|-15.97587337|58.89715956|0.490453006|468.0117167|-782.8177953|-9.345067946|11.91885068|6294.404170000001|229.9265537|26.32248561|-125.09569170000002|1289.801795|15.84324998|0.0|0.0|0.0|2.93|0.22|21.0|-6.92|3.3|3.68|73.14|2.07|1.0|0.0|116.62|0.0|1.0|30.0|5.0|0.0|1.0|-4.29|2.65|0.0|0.0|1.1900000000000001e-07|4.72e-05|5.2443|3.9219|-1311.995327|625.06|236.42|443.78|0.66225|-1311.743648|0.0529|5.6104|0.03478454|7.0102|7.3665
17_a4|0.0|0|0|0.0|-4.533317957|1|1|1|1.690442177|-0.188642713|-0.006491052|5.4161004020000005|-0.319716072|1|0.043084795|-0.01849014|0.0|-0.3948966229999999|10.94611837|-0.094767116|1|1|-0.0179434139999999|-0.392770755|1|-0.0887214819999999|-0.08932566|-45.75108579|5.472562628|17.08736223|0.111208775|-0.042181562|-23.75316417|2.822041259|0.861696586|-1.5185362180000002|-23.59250328|52.67753395|-21.75180355|51.22364842|0.4440629029999999|458.3237652|-783.0649279|-11.21677197|10.65499029|5322.773303|71.31904507|25.24299609|-373.0328031|908.7478594|6.61489113|1.0|0.0|0.0|2.94|0.11|17.0|-6.56|4.59|6.26|30.71|3.66|1.0|0.0|85.09|0.0|1.0|25.0|6.0|1.0|1.0|-4.81|4.01|0.0|0.0|2.74e-07|9.44e-05|4.3363|4.3363|-1255.994721|527.39|285.92|413.28|0.47353|-1255.881628|0.2045|4.8197|0.02636403|6.3221|6057.0
