molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|GeomPetitjeanIndex|GRAVp|TASA|FPSA1|GeomShapeIndex|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50
37_a18|0.0|0|0|0.0|0.0|0|2|2|1.251176176|0.036746032|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|10.94702064|0|0|0.003512954|-0.0276034839999999|-0.224171123|-0.44541772|0.020848396|-0.020149364|0.699483099|0.831783747|-0.068500679|0.385121249|0.009098426|-50.09028298|-54.7389628|6.653112344|12.63119843|123.0060763|-0.0286221589999999|-40.02719655|4.865006968|60.1335413|0.7648766029999999|0.488368082|3055.795406|608.2316837999999|0.2351233969999999|0.954530133|-1040.70711|0.0142451319999999|-387.3755475|1860.709332|1056.535856|10.41657856|0.0|1.0|0.0|1.0|1.0|2.0|4.31|0.3|18.0|3.68|3.3|76.5|3.33|2.0|1.0|151.14|1.0|7.0|-5.68|36.0|-6.14|480.6|0.0|2.93|-5.47|2.08e-06|0.000999|0.00161|4.36|0.0|7.27e-07|-0.04925|8.11|3.2127|-1532.997117|-1532.974371|794.5|1395.35|385.91|499.0|385.91|-0.18119|-1532.622404|3.0375|7.4559
3d_a12|0.0|0|0|0.0|0.0|0|1|1|1.28383852|0.038787879|-0.166233441|0.0|-0.360215148|-0.00259095|-0.002185753|10.95472859|0|0|-0.000643935|-0.282667477|-0.237203828|-0.532019854|-0.097468573|-0.108208213|0.8605417409999999|0.8547246829999999|-0.066850425|0.2443206489999999|0.011128076|-34.34601551|-49.24083018|5.717316796|74.39425719|74.63869204|-0.035063929|-25.2986621|2.9374091630000003|0.0|0.77428353|0.472404561|2148.979792|439.1353855|0.22571647|0.89539167|-379.4799315|0.01611886|-281.8395348|953.9302134|410.9162081|8.281452338|1.0|1.0|1.0|0.0|1.0|1.0|3.98|0.11|18.0|3.37|2.19|50.17|2.26|0.0|0.0|100.28|1.0|3.0|-3.52|24.0|-6.22|313.36|0.0|2.67|-3.91|0.000302|0.0945|0.0385|2.81|0.0|9.64e-06|-0.06842|3.1|3.7719|-1006.727999|-1006.704001|548.21|918.3|328.71|0.3336|294.4|-0.22229|-1006.606666|3.0037|7.6021
14_a47|0.0|1|1|2.871076328|0.0|0|0|0|1.417758105|0.036632997|0.017068634|1.484493371|-0.2306964|-0.008212621|-0.01670074|10.95058279|1|1|-0.006335783|0.05124606|-0.061837113|-0.33240126|-0.085385518|0.050943962|0.579833096|0.681598464|-0.093553938|0.2662137639999999|0.020106089|-47.18187618|-47.47362906|10.1400648|64.60629385|160.57883|-0.034963476|-23.9422834|5.113919242|0.0|0.664709719|0.474828277|2254.664317|343.7492333|0.335290281|0.904139078|-311.2496842|0.028057496|-166.1354667|928.4611922|310.8026328|14.15018248|1.0|1.0|0.0|1.0|1.0|2.0|2.78|0.0|21.0|3.97|4.88|66.49|2.49|0.0|0.0|86.58|1.0|3.0|-3.97|24.0|-6.21|323.3|0.0|3.16|-4.13|0.000108|0.0349|0.0241|2.91|0.0|5.27e-06|-0.06057|2.64|3.9671|-1127.737484|-1127.700693|519.55|849.76|312.53|0.2452|312.53|-0.22434|-1127.6593779999998|3665.0|8.1
8_a20 (IN-1130)|0.0|1|0|3.443195704|0.0|0|0|0|1.400923668|0.0396875|0.1728459339999999|1.622562232|-0.528090969|-0.006620594|-0.019554464|10.94899447|1|1|-0.004654742|0.293415753|-0.083481481|-0.573278819|-0.1221465319999999|-0.0957193819999999|0.7741509329999999|0.7274271309999999|-0.09623672|0.354945501|0.0158089389999999|-63.72828772|-64.75689362|10.46873389|336.574332|180.4986934|-0.035730972|-42.88223811|6.93243166|89.35267123|0.7481063720000001|0.4824986429999999|2849.395895|481.70475260000006|0.251893628|0.932362084|-814.7625241000001|0.018957805|-328.593789|1644.660472|684.5377542|12.55392404|1.0|1.0|1.0|1.0|1.0|2.0|3.49|0.08|27.0|4.97|4.08|110.44|1.33|1.0|0.0|122.86|1.0|5.0|-4.85|32.0|-6.83|420.47|0.0|3.14|-4.55|1.42e-05|0.00596|0.0119|2.87|0.0|9.86e-08|-0.07014|4.53|3.2329|-1368.412748|-1368.372708|696.06|1192.01|383.5|0.3782|248.98|-0.20636|-1368.180121|5.4751|7.4437
14i_a23|0.0|0|1|0.0|0.0|2|0|0|1.197963212|0.0432555559999999|0.040408197|0.7151570629999999|-0.558153376|0.002243702|-0.018541856|10.31321758|2|2|0.002496501|0.075401108|-0.033435987|-0.569707595|0.158023239|-0.04255066|0.7333675390000001|0.777952733|-0.0889593869999999|0.266320368|0.0214262489999999|-60.8283953|-66.02703063|14.65077903|324.811841|151.83084580000002|-0.039760909|-45.14777443|10.01786784|93.48624142|0.7780956840000001|0.478050606|3097.406945|531.9462982|0.221904316|0.915894552|-948.103263|0.019276934|-380.3109456|1782.001457|693.3423458|13.18112713|0.0|0.0|1.0|1.0|0.0|2.0|3.56|0.04|26.0|2.57|3.12|148.11|2.28|1.0|1.0|128.38|1.0|6.0|-5.21|33.0|-7.33|454.51|1.0|2.61|-4.39|6.11e-06|0.00278|0.0183|2.46|0.0|5.03e-05|-0.08025|4.64|3.6931|-1798.64228|-1798.608335|715.68|1224.02|335.72|0.3639|335.72|-0.23121|-1798.434186|8.3755|8.4622
13_a12|0.0|0|0|0.0|0.0|0|0|0|1.508548782|0.037948718|-0.21832579|0.0|-0.272508888|0.000830398|-0.083760082|10.96083169|0|0|0.002279068|-0.362308767|-0.281096572|-0.595629719|-0.226526433|0.039235452|0.804066411|0.90006391|-0.058167326|0.122164874|0.008188151|-28.51381164|-45.33566159|4.01385817|64.74666684|48.98899535|-0.034993718|-22.2236882|1.96760628|66.2289548|0.8829921740000001|0.466560112|1812.788134|441.2142447|0.117007826|0.874625469|-311.13163480000003|0.0074597119999999|-375.4880089|718.8050825|327.9594923|3.656774794|1.0|1.0|0.0|0.0|1.0|1.0|2.7|0.12|18.0|3.63|3.9|50.7|2.42|1.0|0.0|84.74|1.0|3.0|-4.26|21.0|-5.49|276.34|0.0|3.22|-4.2|5.520000000000001e-05|0.0152|0.0174|3.51|0.0|2.01e-05|-0.04445|3.83|3.9329|-876.3661620999999|-876.3370809|532.86|867.79|315.25|0.6528|273.31|-0.20903|-876.258343|1.5686|7.0315
12ag_a36|0.0|1|0|3.408828027|0.0|0|2|2|1.297044434|0.043848238|0.063109409|0.0|-0.436614203|-0.002526241|0.0070889269999999|10.96052849|1|1|-0.000673716|0.135431487|-0.217394466|-0.445549431|0.124298337|-0.0861053359999999|0.698414933|0.7468300940000001|-0.082492792|0.26896187|0.020136392|-52.02834065|-68.21579593|12.70005599|85.84609192|159.6746787|-0.038937089|-43.02381535|8.009946323|0.0|0.758897371|0.481286668|2773.9654530000003|471.0269757|0.2411026289999999|0.927847116|-774.4286762999999|0.019328689|-326.5740008|1617.984688|595.8790650000001|12.1906363|1.0|0.0|0.0|1.0|0.0|2.0|4.72|0.14|17.0|3.13|2.44|69.2|2.4|1.0|0.0|123.71|1.0|5.0|-3.89|30.0|-6.76|399.42|0.0|2.15|-4.16|0.000129|0.0515|0.0278|2.78|0.0|5.58e-05|-0.05486|3.41|3.7117|-1332.185403|-1332.151245|658.68|1112.68|334.04|0.4286|318.79|-0.20713|-1332.003616|7.5405|7.7696
12a_a32|0.0|1|1|3.442930603|0.0|0|0|0|0.609420757|0.036711712|-0.0134169989999999|2.136609567|-0.463563696|-0.003484915|-0.031249617|10.31100269|3|3|-0.001662219|-0.024155151|-0.1534110109999999|-0.583507277|-0.018578911|-0.125149165|0.7507116140000001|0.788702323|-0.085324121|0.288267255|0.016535497|-53.20970382|-68.06885478|10.31184223|111.9735444|131.7691491|-0.0308471429999999|-42.44899997|6.430656017|62.28768050000001|0.667706375|0.456641145|2572.916338|491.8493928|0.332293625|0.840404348|-551.8369996|0.021399091|-209.1696096|1325.275819|557.1050635|13.34486989|1.0|1.0|1.0|1.0|1.0|2.0|3.45|0.26|19.0|6.49|4.19|140.04|1.1|1.0|0.0|110.47|1.0|7.0|-6.01|27.0|-6.32|397.52|1.0|3.6|-4.5|9.78e-07|0.000389|0.0126|3.39|0.0|8.86e-06|-0.05222|4.63|3576.0|-1880.771042|-1880.734215|667.68|1114.3|346.71|0.2908|346.71|-0.20049|-1880.600043|4.2371|7.6021
21_a34|0.0|0|0|0.0|0.0|1|2|2|1.425532331|0.036880342|-0.125881566|0.0|-0.7020096440000001|-0.001643445|-0.004734657|10.94874873|1|1|0.00130996|-0.201539853|-0.407759867|-0.514364527|0.116926272|-0.015568862|0.660871869|0.676390843|-0.09533089|0.527371706|0.034163186|-63.96857813|-79.03896823|22.9240533|168.9671187|217.1470086|-0.041572921|-53.03643341|15.38241267|77.34839362|0.728260094|0.4688149339999999|3115.110331|453.8692584|0.271739906|0.882583047|-954.6558014|0.023973624|-306.332473|1953.562249|659.7484451|16.08669155|0.0|0.0|1.0|1.0|1.0|0.0|3.43|0.12|23.0|3.64|3.23|86.55|1.72|1.0|1.0|122.59|1.0|4.0|-4.5|33.0|-6.83|438.43|0.0|3.03|-4.71|3.14e-05|0.0138|0.0085|3.02|0.0|9.06e-06|-0.07534|7.78|3091.0|-1483.3359380000002|-1483.305698|698.17|1182.6|401.11|0.2174|288.26|-0.20872|-1483.12009|7.9399|5.4737
16a_a32|0.0|1|1|3.357452523|0.0|0|0|0|0.6094207620000001|0.03995614|-0.053745649|2.095743605|-0.6911813920000001|-0.008098765|-0.062610718|10.31100271|3|3|-0.005552127|-0.0999399409999999|-0.199563743|-0.707456102|0.039965071|-0.098258706|0.81143469|0.756542831|-0.090389538|0.283324612|0.020664867|-56.2527503|-74.35152328|12.86051026|92.00611646|151.5123947|-0.037168908|-46.27170107|8.003570876|66.13699638|0.6968200370000001|0.450892763|2615.514164|470.82456669999993|0.303179963|0.8211379000000001|-647.803815|0.023475264|-244.9767673|1493.816582|532.685565|14.6095244|1.0|0.0|1.0|1.0|1.0|3.0|3.53|0.22|19.0|5.32|3.79|152.07|0.88|1.0|0.0|108.86|1.0|7.0|-5.49|27.0|-6.85|398.51|1.0|3.06|-4.04|3.2e-06|0.00128|0.0364|2.65|0.0|2.01e-05|-0.0567299999999999|3.9|3.6314|-1896.81177|-1896.770883|664.67|1096.48|341.42|0.2859|341.42|-0.20718|-1896.649286|1.8274|7.9586
12e_a30|0.0|0|0|0.0|0.0|0|2|2|0.604984231|0.041767677|-0.010682095|0.0|-0.444243861|0.0043261129999999|0.005418617|10.31162844|1|1|0.0053380919999999|-0.018475151|-0.154412059|-0.417089226|0.002248768|-0.097868612|0.7933543279999999|0.816703705|-0.07914783|0.407218612|0.024254701|-52.50202674|-65.04681137|16.08914569|106.2790684|121.5880081|-0.035153347|-43.14823836|10.6725953|0.0|0.7071208529999999|0.46715936|2920.484542|541.7533217|0.292879147|0.8767337279999999|-819.8165288|0.022696477|-274.7836441|1747.776792|704.0353382000001|15.05551106|1.0|0.0|1.0|1.0|1.0|1.0|4.72|0.17|17.0|3.89|2.63|90.88|2.51|2.0|0.0|133.77|1.0|6.0|-5.44|31.0|-6.19|428.51|0.0|2.57|-4.93|3.59e-06|0.00154|0.0050799999999999|3.84|0.0|7.87e-05|-0.05044|3.58|3.4747|-1690.3021629999998|-1690.2687170000002|709.98|1201.05|356.82|0.2055|245.94|-0.19804|-1690.092998|6.1598|7.9431
11c_a5|0.0|1|0|2.930680267|0.0|0|0|0|1.427567332|0.027388889|-0.0859098|0.0|-0.224938556|0.005090155|-0.059682527|10.94877953|1|1|0.005383056|-0.138950411|-0.018887528|-0.269653478|0.030085871|-0.044126759|0.658307423|0.80472351|-0.078909483|0.389427402|0.01785211|-47.99592739|-53.12487972|10.85837291|31.61751609|118.7750305|-0.0322785379999999|-32.31269264|6.604499968|4.089828494|0.707039635|0.448016491|2497.685314|489.4652669|0.292960365|0.811648325|-549.3157749|0.021214793|-251.8596984|1277.330026|523.8031619|12.90369209|1.0|1.0|1.0|1.0|1.0|1.0|2.96|0.09|23.0|4.79|4.17|80.76|1.13|1.0|0.0|106.79|1.0|6.0|-4.13|28.0|-6.59|370.4|0.0|3.0|-4.1|7.38e-05|0.0273|0.0294|2.78|0.0|1.26e-06|-0.04315|4.53|4.2087|-1218.492067|-1218.454079|636.14|1071.71|294.59|0.5327|275.3|-0.21448|-1218.336116|3.3827|7.6021
9_a47|0.0|0|0|0.0|0.0|0|0|0|1.3818994059999998|0.037492877|-0.043270202|1.323246814|-0.382556052|-0.009607222|0.022031244|10.93671087|0|0|-0.007880155|-0.091848897|-0.045757939|-0.4477815529999999|0.046690958|0.075092937|0.689770023|0.805149969|-0.084368438|0.492394184|0.009540986|-44.13640712|-50.70744657|4.991260197|107.3271659|101.9336202|-0.036925422|-26.52703503|2.611122094|0.0|0.790651977|0.482896681|2292.652212|421.2052248|0.209348023|0.93384951|-424.4325604|0.015793737|-304.1026787|1026.1394|442.7664664|8.262317504|1.0|1.0|0.0|1.0|1.0|2.0|2.87|0.05|22.0|4.61|5.61|58.04|2.99|1.0|0.0|101.46|1.0|3.0|-5.37|26.0|-5.26|345.37|0.0|4.09|-5.2|4.29e-06|0.00148|0.00218|4.43|0.0|1.17e-06|-0.05037|4.06|3.7183|-1149.090086|-1149.055456|566.1|959.59|333.44|0.2294|215.89|-0.20488|-1148.949486|3.4815|7.6
14a_a3|0.0|0|0|0.0|0.0|0|0|0|0.6050202020000001|0.043464052|-0.143740653|1.772745969|-0.363198151|-0.00603969|-0.039177314|10.3116301|1|1|-0.004161699|-0.267665193|-0.094863591|-0.582572884|0.164994144|-0.287221775|0.8255789570000001|0.790894937|-0.091731577|0.21389849|0.0140376889999999|-45.12132248|-46.53709886|6.904918591|256.5548327|102.8554977|-0.036792719|-22.89086827|3.396421044|83.70773843|0.7608768779999999|0.481997259|2160.698862|389.0288018|0.239123122|0.930491715|-320.4721558|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|9.307045698|0.0|1.0|1.0|1.0|1.0|1.0|3.27|0.06|21.0|4.28|3.71|105.82|1.04|0.0|0.0|93.25|1.0|2.0|-4.45|23.0|-6.42|319.38|0.0|2.76|-3.99|3.54e-05|0.0113|0.0327|2.58|0.0|4.08e-05|-0.06736|2.44|3.2363|-1327.513792|-1327.485188|528.91|822.33|383.1|0.4524|383.1|-0.19946|-1327.403067|4.6689|7.5229
40_a47|0.0|0|1|0.0|0.0|1|0|0|1.420389717|0.041396825|-0.056839794|1.566109469|-0.179798097|0.002212256|-0.038143308|10.98214138|1|1|0.003634698|-0.130213023|-0.338113214|-0.2636225|0.018609507|0.090270598|0.607650682|0.812233678|-0.060416547|0.237173658|0.02047837|-32.5926343|-44.90375373|11.04737121|54.11003524|101.2934265|-0.027052191|-24.22401965|5.959674083|0.0|0.573656733|0.4574577489999999|2313.85811|438.171933|0.426343267|0.843174422|-314.91225539999994|0.029785575|-79.47051169|1017.592517|388.178924|16.06828586|0.0|1.0|1.0|1.0|1.0|1.0|3.07|0.11|21.0|2.96|4.04|68.52|1.52|0.0|0.0|94.28|1.0|3.0|-3.26|25.0|-6.78|334.35|0.0|2.72|-3.72|0.000546|183.0|0.0643|2.19|0.0|2.79e-05|-0.05086|2.06|3.7236|-1123.174467|-1123.144637|571.5|947.27|332.97|271.0|308.6|-0.20317|-1123.049869|6.5995|8.4
10_a32|0.0|1|1|3.294952523|0.0|0|0|0|0.6094207629999999|0.03995614|-0.020186906|2.067772926|-0.771023817|-0.0064007569999999|-0.028431775|10.31100271|3|3|-0.00369116|-0.03673326|-0.229450999|-0.690879647|0.012125768|-0.079818594|0.764217655|0.7622839570000001|-0.088310158|0.266552538|0.02575778|-54.55170955|-75.59866726|15.91131724|57.97512956|146.8439966|-0.038939628|-46.69945835|9.828875607|52.24660367|0.6946347429999999|0.449853016|2649.882742|470.8845962|0.305365257|0.81769605|-653.7924168|0.025106509|-240.4628923|1523.651605|513.9156315|15.50900878|1.0|0.0|1.0|1.0|1.0|2.0|3.56|0.22|19.0|5.64|4.21|149.27|0.88|1.0|0.0|107.14|1.0|7.0|-6.04|27.0|-6.44|399.49|1.0|3.42|-4.41|9.17e-07|0.000366|0.0155|3.23|0.0|4.13e-05|-0.05434|4.12|3.6441|-1916.668776|-1916.631761|654.7|1086.09|340.24|0.2983|340.24|-0.2052199999999999|-1916.519894|3.2297|8.1427
19_a3|0.0|1|0|2.917217813|0.0|0|0|0|1.4316666480000002|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|1|1|0.006731579|-0.015805561|-0.066245471|-0.270506095|-0.0150769919999999|0.064690027|0.687139108|0.853017902|-0.067674689|0.225451546|0.0116401719999999|-31.50932639|-40.8473715|5.419662458|161.5312186|68.43484547|-0.032585664|-19.01853079|2.523394126|0.0|0.75798185|0.476813896|2000.66399|397.1650228|0.24201815|0.911365749|-247.2409002|0.016552404|-240.2326308|700.5653624|314.0966684|7.706796952|1.0|1.0|0.0|1.0|1.0|1.0|2.81|0.06|21.0|3.9|3.39|67.35|1.18|0.0|0.0|85.32|1.0|2.0|-3.24|22.0|-6.5|287.32|0.0|2.45|-3.58|0.000578|166.0|0.0764|2.19|0.0|1.7800000000000002e-05|-0.05757|2.43|3945.0|-929.2818523|-929.2608626|499.93|832.23|314.28|0.3006|314.28|-0.2206|-929.193831|2.8758|7.6383
8c_a12|0.0|0|0|0.0|0.0|0|1|1|1.283851303|0.038787879|-0.106633503|0.0|-0.447739674|-0.004211843|-0.036504737|10.95472932|0|0|-0.00160589|-0.1876771789999999|-0.370782022|-0.606245231|-0.10899871|-0.130288596|0.845077891|0.840397446|-0.067004282|0.239216075|0.019604202|-34.19075142|-52.04233846|10.00357546|83.24714315|81.4415307|-0.038245644|-26.55601426|5.104595615|0.0|0.764449832|0.472503372|2190.852814|428.8355831|0.235550168|0.8957467170000001|-398.3402139|0.018855428|-269.8853937|1021.17241|390.0159026|9.621493319|0.0|1.0|0.0|0.0|1.0|1.0|3.91|0.11|18.0|2.81|1.59|63.06|2.02|0.0|0.0|98.07|1.0|3.0|-3.47|24.0|-6.44|314.34|0.0|2.23|-3.72|0.000339|107.0|0.0598|2.5|0.0|2.28e-05|-0.06706|2.76|3.8341|-1022.77302|-1022.750382|551.66|909.19|323.37|466.0|284.38|-0.2227699999999999|-1022.663298|2.4806|7.3979
7f_a10|0.0|0|0|0.0|-4.8022906380000006|1|1|1|1.240141822|0.037386831|-0.104120245|0.740070757|-0.5663456689999999|0.00189949|-0.000498274|10.92948443|1|1|0.0030999659999999|-0.309622111|-0.172751862|-0.5846516820000001|-0.009545801|-0.137271684|0.5209683970000001|0.931773786|-0.064238302|0.7359022890000001|0.00797443|-35.78096407|-53.02456669|4.441786155|15.96885516|38.0022453|-0.03645808|-29.53487321|2.474090768|0.3440879|0.8217865520000001|0.402568457|2803.359424|519.0013298|0.178213448|0.6738319429999999|-531.6277179|0.012813716|-358.4725202|1161.423484|527.8079877|7.137285626000001|1.0|0.0|1.0|1.0|1.0|0.0|3.37|0.23|21.0|5.07|6.57|52.83|2.64|2.0|0.0|106.77|1.0|4.0|-5.54|30.0|-5.47|410.39|1.0|4.39|-5.6|2.9e-06|0.00119|0.00103|4.7|0.0|3.03e-06|-0.0613|4.93|3.6256|-1442.216293|-1442.200124|597.28|1034.38|341.96|348.0|214.67|-0.2175699999999999|-1442.058773|3.2524|6.8508
4f_a49|0.0|0|0|0.0|0.0|1|1|1|1.343848013|0.038839506|-0.087861524|1.5830545580000002|-0.418450768|0.001532832|-0.064058097|10.92775957|1|1|0.001714014|-0.14414265|-0.025995042|-0.46436755|-0.00953448|0.114367229|0.670594896|0.7370618040000001|-0.102926696|0.480786546|0.016591015|-55.88123394|-48.83888562|9.007637695|193.615884|142.7551002|-0.033471819|-26.51573683|4.89045046|59.72286429999999|0.718306291|0.437355335|2458.261097|400.1675422|0.2816937089999999|0.7773206840000001|-424.2517893|0.020905063|-237.0468572|1087.86764|467.1194103|11.34983222|0.0|1.0|1.0|1.0|0.0|1.0|3.07|0.14|21.0|3.42|3.8|80.9|2.03|1.0|0.0|102.08|1.0|3.0|-3.99|27.0|-6.6|356.38|0.0|2.85|-4.09|0.000102|0.0365|0.0289|2.64|0.0|0.000104|-0.06954|4.07|3.7098|-1179.23587|-1179.201105|575.01|982.46|334.21|0.2368|268.08|-0.22471|-1179.080799|1.8254|7.3979
20b_a10|0.0|0|0|0.0|0.0|1|1|1|1.343837209|0.035818182|-0.030238422|1.854149459|-0.447804373|0.001965496|-0.042013549|10.92966143|1|1|0.002637529|-0.049452599|0.031942481|-0.450145946|0.052265135|-0.022843761|0.6980623109999999|0.75259177|-0.094975935|0.6741049840000001|0.013038163|-60.68950774|-56.53849503|8.331370518|81.39248686|158.09355980000004|-0.033783202|-36.12803002|5.323735696|91.02309592|0.7616213270000001|0.454087415|3085.433676|480.905232|0.238378673|0.8317951020000001|-758.6886304|0.0171045989999999|-334.3514234|1558.922202|769.1246171|10.92981783|1.0|1.0|1.0|1.0|1.0|1.0|3.54|0.11|27.0|4.23|5.0|95.92|2.41|2.0|0.0|129.73|1.0|5.0|-5.22|34.0|-6.53|447.49|0.0|3.66|-5.09|6.05e-06|0.00271|0.00364|3.52|0.0|5.26e-07|-0.0578399999999999|4.88|3.9013|-1465.62724|-1465.587932|687.84|1218.74|317.8|0.2782|208.89|-0.2217199999999999|-1465.395231|7.7954|5.9586
32_a47|0.0|0|1|0.0|0.0|1|1|1|1.216307925|0.035568182|-0.013510009|1.6507707980000002|-0.2037028839999999|0.001861676|-0.026022099|10.95005715|1|1|0.002350172|-0.0274939029999999|-0.157688306|-0.2749014|-0.0094137619999999|-0.078006445|0.634406338|0.851627782|-0.05770007|0.266433793|0.019295804|-41.57905445|-52.38450683|13.90468487|28.55112477|106.9180086|-0.026060474|-37.74862456|10.01980854|44.50423685|0.64116122|0.44289006|2808.210157|613.6886524|0.35883878|0.794977846|-717.2238666000001|0.022735861|-203.4434306|1552.348456|682.9868225|16.38361254|1.0|1.0|0.0|1.0|1.0|2.0|3.35|0.26|21.0|4.18|5.07|67.66|3.11|2.0|0.0|125.17|1.0|5.0|-4.81|31.0|-6.34|436.91|0.0|3.94|-5.05|1.5399999999999998e-05|0.00674|0.0038799999999999|3.7|0.0|6.55e-07|-0.05682|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|1184.76|336.65|0.2969|252.79|-0.20778|-1777.90286|6.3139|7.0
14r_a23|0.0|0|1|0.0|0.0|2|0|0|1.197963203|0.045277778|0.014148395|0.7087588690000001|-0.322513347|0.007671236|-0.079935667|10.31321824|2|2|0.0075222369999999|0.033038452|-0.17267308|-0.454010253|0.03753491|-0.1050445769999999|0.5935522360000001|0.8662226190000001|-0.062618931|0.375360556|0.019185345|-40.32463891|-55.30494931|12.35476415|47.26552456|86.14846171|-0.03654528|-35.61466281|7.956082857|55.62948521|0.7882228370000001|0.4661909429999999|2945.137191|557.8203557999999|0.211777163|0.873329024|-712.2932561000001|0.017092103|-371.2130393|1403.282085|599.5697147999999|11.00678143|0.0|0.0|1.0|1.0|0.0|1.0|3.47|0.05|26.0|3.78|4.58|105.02|3.4|2.0|1.0|120.24|1.0|5.0|-5.58|31.0|-6.31|429.47|0.0|3.7|-5.11|2.66e-06|0.00114|0.00332|3.68|0.0|9.18e-06|-0.06842|3.72|3.1797|-1729.1556449999998|-1729.1326809999998|678.08|1145.51|389.92|0.2346|208.71|-0.22378|-1728.98403|8.8722|8.2684
28_a47|0.0|0|1|0.0|0.0|1|0|0|1.4201653580000002|0.038387534|0.023813594|1.121067445|-0.436042548|-0.013020816|-0.00496711|10.95058275|1|1|-0.010153352|0.06536499|-0.126992366|-0.435485503|-0.175007067|0.074217097|0.614975047|0.605349345|-0.1132830309999999|0.310094808|0.026080156|-67.33744077|-63.47150284|15.50250691|365.2310214|234.5873429|-0.038135461|-37.72858603|9.214964819|83.61576722|0.65225927|0.472690874|2616.1598940000003|359.8303775|0.34774073|0.8964208090000001|-565.9287905|0.031626405|-181.0112167|1459.653524|428.5826478|18.79929562|0.0|1.0|1.0|1.0|1.0|2.0|3.08|0.05|21.0|2.49|3.84|98.72|1.67|1.0|0.0|99.2|1.0|5.0|-3.67|28.0|-7.22|380.35|0.0|2.4|-3.66|0.000214|0.0816|0.0824|1.97|0.0|4.59e-05|-0.05471|3.51|3675.0|-1335.759232|-1335.722248|599.88|995.5|337.37|0.2996|337.37|-0.2052|-1335.6279869999998|8.17|7.6
8d_a8|0.0|1|0|3.190160226|0.0|1|0|0|1.395657339|0.042323232|0.071729931|0.0|-0.633521883|-0.00267541|-0.077977198|10.94649761|1|1|-0.001038264|0.111668404|0.025642021|-0.4385133129999999|0.0780635059999999|-0.179357354|0.734212688|0.6932924890000001|-0.1072746469999999|0.377028311|0.028038295|-69.95878302|-67.26951954|18.28507531|57.93693239|200.0182229|-0.03820405|-43.86958028|11.92454747|92.49576602|0.675359878|0.483207744|2863.968296|452.1282556|0.324640122|0.935013517|-877.3916055999999|0.029166961|-228.7206541|1992.108851|682.0472537|19.02113117|0.0|0.0|1.0|1.0|1.0|2.0|3.61|0.12|23.0|3.93|3.32|112.23|1.92|1.0|0.0|121.1|1.0|6.0|-4.91|32.0|-6.87|430.46|0.0|3.0|-4.47|1.24e-05|0.00533|0.0147|2.89|0.0|1.03e-05|-0.0600299999999999|6.22|3.2963|-1447.595474|-1447.559429|690.78|1185.65|376.13|0.3|265.12|-0.19757|-1447.354662|7.5674|4.7303
