molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|NaasN|nAHRing|BCUTs-1|MATS2c|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|nFaHRing|FNSA5|PBF|FPSA3|PNSA5|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|WNSA3|PNSA4|GRAVp|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
38_a18|0.0|0|0|0|0|2|1.251175383|0.059724697|-0.009006798|1|0.035478927|0.0|-0.448742607|0.000520558|10.94702086|0|0|0.001602741|-0.0993372269999999|-0.074661643|-0.11123356|-0.498932552|0|0.745084567|0.719168079|-0.03302891|0|-0.082256123|0.423402315|0.00838904|-65.45657441|0.1689295469999999|134.4282836|-0.0322355079999999|5.3122971560000005|74.46052717|-48.74349112|-25.65190078|3162.36475|1855.157022|-20.41289434|10.98254153|20.5922319|0.874996952|7261.130718|94.75345803|-1510.554181|-606.2584549|1.0|0.0|1.0|3.0|4.53|18.0|-10.33|4.94|4.13|85.29|3.0|1.0|160.66|10.0|38.0|3.0|0.0|1.0|3.64|1.05e-07|0.000399|5.43|0.0|1.0|2.38e-08|-0.0483699999999999|3.2241|8.95|3.2241|734.93|0.69235|-1611.133158|0.5147|-0.13229|-0.18066|-1611.206669|2.7244|91.0|7041.0
13k_a6|0.0|1|0|0|0|1|1.42421381|0.031525207|-0.132667824|1|0.04162037|0.0|-0.8554679409999999|-0.009326562|10.95129637|1|1|-0.006280295|0.08217847|-0.045794891|-0.073210645|-0.5627624379999999|1|0.8694295409999999|0.7908110340000001|0.1373649019999999|0|-0.127178105|0.212093198|0.0296987679999999|-88.29427104|0.3589674579999999|249.215618|-0.045420752|14.31458589|113.5526088|-57.53822059|-31.53366823|2966.890288|3332.974951|-21.89246528|8.370126134|14.58291125|0.7422570490000001|6492.211639|140.8427117|-1225.9780560000002|-412.5714301|1.0|1.0|1.0|3.0|3.68|23.0|-8.89|4.55|3.8|115.15|1.0|0.0|124.98|7.0|33.0|5.0|0.0|1.0|3.18|3.26e-06|0.0075599999999999|3.39|0.0|0.0|5.7e-07|-0.04851|5112.0|5.41|3.5476|577.68|0.70536|-1465.557346|0.0137|-0.14589|-0.1944|-1465.621288|10.5079|46.0|7.3372
25_a12|0.0|0|0|0|0|0|1.404967476|0.00700113|-0.045725323|2|0.038787879|2.050456822|-0.180562493|0.000864238|10.93676625|0|0|0.001783739|-0.141917694|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|2|0.8472746290000001|0.638255008|-0.2430098439999999|1|-0.080147596|0.120087607|0.004952762|-41.75851719|0.052062825|27.12578432|-0.03323193|1.3444869730000002|0.0|-14.85843094|-17.31450713|2067.69985|1907.027255|-9.021208163|5.34703037|9.70173342|0.814415245|4329.321091|43.08908189|-369.8695347|-434.8420476|1.0|0.0|1.0|1.0|2.81|22.0|-8.78|4.7|5.35|37.81|1.0|0.0|99.48|3.0|24.0|2.0|0.0|1.0|4.29|5.19e-06|0.00175|4.76|0.0|0.0|5.12e-07|-0.05352|4.2653|4.73|3.4532|442.64|0.69029|-974.458128|0.1897|-0.14303|-0.19655|-974.508059|2.2482|22.0|7.6576
12b_a30|0.0|0|0|0|0|2|0.604984682|0.047132642|-0.06631353|2|0.042804233|0.0|-0.3897233479999999|0.001139238|10.31162898|1|1|0.002064369|-0.165287712|-0.0541804029999999|-0.120380857|-0.468842459|1|0.669561738|0.824373792|-0.009146339|0|-0.09915679|0.383979687|0.017341789|-62.96700664|0.235262423|149.39744040000002|-0.038448551|6.99318589|0.0|-33.68855323|-24.41577808|2849.095245|2347.979099|-15.50462119|7.393647884|13.88809428|0.878381889|6275.380072|127.9443353|-759.7264385|-379.1359902|0.0|1.0|0.0|1.0|4.63|17.0|-6.9|4.25|3.18|81.65|2.0|0.0|127.24|5.0|30.0|5.0|0.0|0.0|2.92|4.12e-06|0.00405|3.97|0.0|0.0|5.260000000000001e-05|-0.05351|5.0567|4.07|3.5207|516.78|0.68496|-1674.7778119999998|0.1525|-0.1493799999999999|-0.20289|-1674.838225|4.5545|7.0|8.1543
7e_a8|0.0|1|0|0|1|0|1.394799915|-0.150447714|-0.052939815|0|0.043758865|0.0|-0.289324602|0.0024398329999999|10.94332434|1|1|0.002669179|-0.075638618|0.034227147|0.07125309|-0.341022848|0|0.5897105770000001|0.732001738|-0.023521398|0|-0.0886889709999999|0.286669793|0.0215993429999999|-53.04282692|0.170843962|102.177831|-0.037446454|7.725998682999999|63.5628736|-30.79383811|-22.39586026|2605.914474|2032.501296|-13.39444718|7.70387217|14.654025199999998|0.902163597|5808.479788000001|133.9683023|-602.7501229|-330.14031780000005|0.0|1.0|0.0|1.0|3.2|23.0|-8.29|5.16|4.94|70.81|2.0|0.0|108.43|4.0|29.0|4.0|0.0|1.0|4.31|1.78e-06|0.00149|4.54|0.0|0.0|1.95e-06|-0.0697|3.8142|6.32|3.2363|544.55|0.70177|-1300.271093|0.1522|-0.13577|-0.2054699999999999|-1300.327213|11.4436|35.1|4.4547
12ap_a36|0.0|1|0|0|0|2|1.2970441659999998|-0.06398791|-0.010732275|2|0.042739018|0.0|-0.424579308|-0.000143196|10.95430638|1|1|0.001194592|0.117738331|-0.098598933|-0.175397741|-0.436880644|1|0.8707354620000001|0.832758813|-0.025198947|0|-0.106173763|0.27547717|0.0217479329999999|-69.6632787|0.1694125169999999|111.1558165|-0.037473093|9.36249036|0.0|-35.56900768|-24.58703954|2843.18721|2328.307856|-16.13217554|8.766216204|16.37284224|0.86772056|6003.481614|172.00197649999998|-822.7409526|-312.1212186|0.0|0.0|0.0|2.0|4.78|17.0|-6.66|2.75|1.76|92.99|1.0|0.0|128.47|5.0|31.0|5.0|0.0|0.0|1.66|0.000101|0.0458|2.4|0.0|0.0|8.97e-05|-0.06084|4.9124|2.98|3.8801|553.28|0.6929|-1324.95298|0.3982|-0.15704|-0.21788|-1325.0127220000002|9.6512|32.0|7.4949
4_a47|0.0|0|0|0|0|0|1.304464196|0.004633887|-0.121159855|2|0.038479532|1.42341819|-0.3692130839999999|-0.007295208|10.93671044|0|0|-0.006506051|-0.247195952|-0.017555555|-0.027355932|-0.462831711|2|0.893350891|0.783871003|-0.095209424|1|-0.092556319|0.444849947|0.007772995|-50.35610033|0.1257991219999999|68.44214684|-0.03525955|2.300808176|0.0|-23.10213311|-19.18327632|2306.463316|1528.797085|-10.43683449|6.468023748999999|10.818777699999998|0.67265584|5254.939281|105.2186243|-438.3470487|-333.62177030000004|1.0|0.0|1.0|2.0|2.75|22.0|-8.79|4.83|5.71|58.04|2.0|0.0|106.52|3.0|26.0|3.0|0.0|1.0|4.32|1.21e-06|0.0008359999999999|4.96|0.0|0.0|5.81e-07|-0.05606|5.7708|4.44|3.73|432.89|0.69157|-1509.262887|0.2221|-0.1547|-0.21076|-1509.3147789999998|5.4892|32.0|7.5
47c_a18|0.0|0|0|0|0|1|1.251176227|0.02368001|-0.048726885|0|0.032688172|0.0|-0.537230966|0.0007979619999999|10.94702285|0|0|0.002674691|0.071793992|-0.212991596|-0.320309303|-0.455055055|0|0.784328127|0.758269842|-0.027873485|0|-0.094000037|0.246894346|0.015864085|-75.57063623|0.1871383589999999|150.4485025|-0.0321917939999999|10.25333491|103.416376|-46.26124419|-25.88035487|3228.879782|2027.892739|-20.80632033|9.566965871|18.73268473|0.958059115|7527.530240999999|201.7910841|-1518.861384|-400.3604527|1.0|0.0|1.0|3.0|4.61|18.0|-9.18|2.84|2.87|97.76|3.0|2.0|154.77|12.0|38.0|4.0|0.0|0.0|2.42|1.84e-06|0.00417|3.98|1.0|1.0|3.42e-07|-0.0449|3.1096|7.72|3.1096|790.07|0.6983199999999999|-1664.201034|0.5869|-0.12841|-0.17331|-1664.277127|3.8573|3.0|8.5229
14m_a23|0.0|0|1|1|2|0|1.197955072|0.05521348|-0.272389934|2|0.0431917209999999|0.665608656|-0.482182526|0.001027627|10.3132176|2|2|0.001951778|0.0879380709999999|-0.07256543|-0.226146643|-0.527662006|2|0.560094237|0.798384929|0.0266555739999999|1|-0.089285878|0.268552591|0.017992415|-62.09952738|0.0741882|51.59888942|-0.039285786|8.703631619|0.0|-35.21393496|-27.32379205|3255.247038|2263.262957|-19.00406438|8.595073462|16.42895711|0.911438824|7588.823133|142.0002583|-950.2032192|-411.5129154|0.0|1.0|1.0|1.0|3.51|26.0|-8.23|4.42|6.19|105.02|2.0|1.0|125.29|6.0|34.0|7.0|1.0|0.0|4.41|4.1200000000000004e-07|0.000773|4.46|0.0|0.0|2.85e-06|-0.08347|3.6774|4.2|3.6774|572.31|0.65552|-1966.721362|0.3335|-0.15208|-0.23555|-1966.785519|8.5477|3.0|8.5171
14b_a23|0.0|0|1|1|2|0|1.197963628|0.065240838|-0.071396109|2|0.043538647|0.716540473|-0.318684138|0.007671236|10.31321824|2|2|0.0075222369999999|0.121308009|-0.073945564|-0.17267308|-0.4557487779999999|2|0.616699629|0.793551289|-0.00399443|1|-0.082441268|0.228282196|0.020454632|-53.44429544|0.153740341|99.66542762|-0.03508139|8.596171261|84.36242964|-26.58857202|-22.74225338|2943.803333|2280.830615|-14.74314679|7.833620016|14.26820636|0.821406493|6622.129837|146.2760938|-692.9278992000001|-355.71896410000005|0.0|1.0|1.0|1.0|3.42|26.0|-7.67|3.78|4.58|105.02|2.0|1.0|120.24|5.0|31.0|5.0|0.0|0.0|3.78|2.66e-06|0.00332|3.68|0.0|0.0|9.18e-06|-0.07803|3706.0|3.72|3706.0|525.66|0.58097|-1728.9300010000002|0.3603|-0.15064|-0.2286699999999999|-1728.9893510000002|9.7544|4.0|8.3536
17a_a10|0.0|0|0|0|1|2|1.3438501040000002|-0.218519541|0.021150127|3|0.036545455|1.863045777|-0.2946568739999999|0.009206558|10.92970797|1|1|0.01029375|-0.132166258|-0.225935253|-0.360142554|-0.275154041|2|0.7019075779999999|0.76281504|0.029106767|1|-0.082689376|0.463842217|0.020088947|-58.46202420000001|0.146175016|103.34686|-0.023625536|10.04165819|87.61514901|-27.70403316|-16.70343549|3154.628148|1855.293376|-11.80945728|8.621193279|16.96492079|0.967815851|7078.918870999999|307.7420338|-743.9958084|-91.52361858|1.0|1.0|1.0|0.0|3.8|21.0|-7.32|3.31|2.5|76.38|1.0|0.0|142.16|6.0|35.0|6.0|0.0|0.0|2.64|0.00021|0.0222|2.43|0.0|0.0|2.22e-05|-0.04641|5.5285|3.95|3.9887|603.73|0.67671|-1524.187115|0.0867|-0.16562|-0.21203|-1524.252023|5.3803|49.0|7.3098
1_a3|0.0|0|0|0|0|1|0.6195934120000001|0.079857077|-0.073036903|2|0.034166667|2.194605012|-0.248199745|-0.006610844|10.33805862|0|0|-0.005006707|-0.007705076|0.05038525|0.08803837|-0.486774367|2|1.005427002|0.7905285390000001|-0.126299711|1|-0.0925710269999999|0.521474118|0.008036786|-42.54530997|0.2237487219999999|102.8341051|-0.034105115|1.697600903|0.0|-20.88467272|-15.67458788|2012.9704|1162.737831|-7.203984013|4.984064981|9.046658216|0.8151164259999999|4510.611026|95.55665364|-273.7513925|-268.4830832|1.0|0.0|1.0|1.0|3.83|16.0|-5.77|2.28|1.85|77.1|0.0|0.0|91.52|2.0|22.0|4.0|0.0|0.0|1.5|0.0008529999999999|154.0|1.83|0.0|0.0|0.000518|-53.0|5.8805|2.08|3.8645|316.61|0.68912|-1273.1763970000002|0.0096|-0.1658599999999999|-0.21886|-1273.22339|3.4319|724.0|6.1403
12t_a36|0.0|1|0|0|0|2|1.297042607|-0.058770337|-0.034194893|2|0.041767677|0.0|-0.404180985|0.003676818|10.95395385|1|1|0.0045625|0.059266516|-0.101854847|-0.169994208|-0.436022708|1|0.902377067|0.829598864|-0.009662203|0|-0.100615514|0.318666358|0.017627553|-67.01551397|0.166244358|110.727965|-0.035934112|7.820109571000001|0.417511887|-32.61842026|-23.93411213|2771.211293|2320.375227|-15.94144641|7.960344391|15.36435856|0.930112292|5936.009091|144.422087|-892.7209991000001|-377.2113003|0.0|0.0|0.0|2.0|4.94|17.0|-7.36|3.62|2.45|69.2|1.0|0.0|133.52|6.0|31.0|4.0|0.0|0.0|2.4|2.48e-05|0.0109|3.47|0.0|0.0|1.7899999999999998e-05|-0.05302|3.8844|3.87|3.6694|562.72|0.70313|-1311.287803|0.0155|-0.15088|-0.2039|-1311.349439|7.9104|8.0|8.0969
18_a3|0.0|1|0|0|0|0|1.43179288|-0.256375952|-0.021283637|3|0.034712644|1.742872103|-0.122072724|0.0057881999999999|10.96965878|1|1|0.005799063|0.150826737|-0.035611069|-0.064953613|-0.2495754869999999|3|0.7226687409999999|0.714658751|0.0355413979999999|1|-0.0846755|0.217881538|0.013796397|-37.67445366|0.158042379|70.31739201|-0.031753312|2.73114076|0.0|-13.82537222|-14.12792012|1938.093995|703.8534116000001|-6.285899403999999|5.293627315|10.24658906|0.935646099|3928.183499|141.2679329|-201.1487809|-162.3915791|1.0|0.0|1.0|1.0|2.62|21.0|-6.83|3.42|3.08|67.35|0.0|0.0|80.35|2.0|21.0|4.0|0.0|1.0|2.21|0.0015|147.0|1.79|0.0|0.0|4.07e-05|-0.05769|3.9765|1.85|3.9765|330.54|0.6671699999999999|-889.850598|0.3326|-0.1641099999999999|-0.2218|-889.894728|3.3664|0.03|7.5229
12x_a30|0.0|0|0|0|0|2|0.604984021|0.044575215|-0.0335688279999999|2|0.043383838|0.0|-0.3545061539999999|0.00604028|10.31162819|1|1|0.006346396|-0.104089964|-0.053700437|-0.0922059569999999|-0.458718546|1|0.842068099|0.782514704|-0.062251445|0|-0.091725339|0.398925866|0.014757946|-60.57208434|0.151155723|99.81775209|-0.035022402|6.435648079|0.0|-31.35848986|-23.12752311|2845.417984|2374.777496|-15.27257668|7.794822643|14.14885734|0.815160907|6359.545311|115.7782842|-839.9917174000001|-428.8071293|0.0|1.0|0.0|1.0|4.86|17.0|-7.38|4.87|3.23|81.65|2.0|0.0|137.21|5.0|31.0|4.0|0.0|0.0|3.19|9.14e-07|0.00148|4.6|0.0|0.0|1.76e-05|-0.05093|3.4831|4.45|3.4831|558.65|0.68589|-1654.1207|0.1517|-0.14783|-0.19876|-1654.183467|4.8197|22.0|7.6556
16e_a32|0.0|1|1|1|0|0|0.609420752|0.180914799|-0.06951854|0|0.040982906|2.080236877|-0.772021601|-0.0048042729999999|10.31100268|3|3|-0.002310082|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0|0.804503712|0.86370575|0.096017785|1|-0.117338144|0.504569498|0.024145309|-75.36830928|0.209694841|134.6906051|-0.037448344|9.961663868|39.27920316|-35.94239328|-24.05371573|2710.157931|3376.1299740000004|-15.45011555|6.573687662|12.15001203|0.848279482|6142.277629|191.2650034|-726.1554308999999|-259.78720209999994|0.0|1.0|1.0|2.0|3.64|19.0|-7.38|6.03|4.6|149.27|3.0|0.0|111.95|8.0|28.0|5.0|1.0|1.0|3.77|2.58e-07|0.0074099999999999|3.76|0.0|0.0|1.73e-05|-0.0505899999999999|3.6214|4.59|3.6214|552.79|0.7022|-1955.766505|0.2858|-0.14991|-0.2005|-1955.827194|3.9389|7.0|8.1367
4p_a46|0.0|0|0|0|1|1|1.134636977|-0.060700883|-0.038295755|0|0.046533816|0.0|-0.233901882|0.005152176|10.93681929|1|1|0.004453195|-0.251219946|0.066453878|0.101602982|-0.369670745|0|0.7471162309999999|0.747019097|-0.078703563|0|-0.083274013|0.3352802039999999|0.007398064|-47.22779946|0.094033511|53.32991189|-0.029978645|2.379548177|0.0|-32.07534663|-17.00200781|2257.769185|2219.4587530000003|-9.642472876|5.828038618|10.10955243|0.734640605|5167.091582|71.34266847|-482.1236438|-424.4519674|0.0|1.0|0.0|1.0|3.89|17.0|-7.05|4.85|5.25|61.84|2.0|0.0|107.89|2.0|27.0|3.0|0.0|1.0|4.25|1.59e-06|0.00144|4.77|0.0|0.0|3.2e-05|-0.0393|5.4796|4.89|3.9958|537.47|0.70138|-1129.3914619999998|0.0763|-0.16819|-0.20749|-1129.4459470000002|5.3996|341.0|6.4672
20a_a10|0.0|0|0|0|1|1|1.343837243|-0.0774974029999999|0.049376168|2|0.036415094|1.896409603|-0.197323337|0.008214031|10.9296614|1|1|0.008297595|-0.058994157|-0.049146504|-0.081587712|-0.281099208|2|0.661219642|0.755429696|0.036092601|1|-0.072821454|0.591835899|0.013618456|-47.37850712|0.086318664|56.1599532|-0.028008251|5.764636687|47.01787447|-28.10115947|-18.22250274|2998.608651|2021.669282|-11.8557778|8.419180593|15.37476788|0.826159649|6729.996773999999|173.41938059999998|-616.5004457|-303.7731758|0.0|1.0|1.0|0.0|3.48|27.0|-9.44|5.06|5.77|76.62|2.0|0.0|126.35|4.0|33.0|5.0|0.0|1.0|4.27|2.07e-06|0.0011|4.36|0.0|0.0|1.55e-07|-0.06611|4.7841|3.98|3.8312|524.02|0.6864600000000001|-1388.897416|107.0|-0.1613099999999999|-0.2274199999999999|-1388.957848|3.2116|1.2|5.9208
25d_a34|0.0|0|0|0|1|1|1.433689841|0.128783829|-0.089654563|1|0.041037037|0.0|-0.8576484190000001|-0.005017781|10.95957635|1|1|-0.001685762|-0.263924686|-0.211368416|-0.342090037|-0.605891389|1|0.8265507809999999|0.7498681140000001|0.14554928|0|-0.124111479|0.631894475|0.0292772039999999|-82.09024497|0.325717647|215.4372954|-0.044492794|12.8082206|69.64131956|-44.00298587|-29.42857839|2939.671168|2564.887803|-19.46475234|6.933980884|13.29135354|0.916843118|6513.063805|147.36277019999997|-1031.631874|-366.6979266|1.0|1.0|1.0|2.0|3.58|23.0|-8.08|3.05|3.95|90.3|1.0|0.0|119.81|7.0|32.0|5.0|0.0|1.0|3.21|2.44e-05|0.0141|3.05|0.0|0.0|3.53e-06|-0.03521|4.2732|6.05|4.2732|554.05|0.6764600000000001|-1426.243341|0.2106|-0.1771299999999999|-0.21234|-1426.307095|8.0068|0.95|6.0223
12ar_a36|0.0|1|0|0|0|2|1.297042582|-0.064363806|0.000258844|2|0.040839506|0.0|-0.40866901|0.000939229|10.95407427|1|1|0.002112069|0.145909555|-0.096853381|-0.169341326|-0.4194638229999999|1|0.86559137|0.8371588959999999|-0.017348015|0|-0.098732471|0.317338373|0.022389124|-66.9989409|0.163457134|110.9204982|-0.0347392029999999|10.30986449|0.0|-37.18892821|-23.57370143|2902.67985|2404.999137|-15.99689556|8.770514183|16.68371115|0.902250063|6155.432771|199.7830951|-863.83236|-279.0245523|0.0|0.0|0.0|2.0|4.86|17.0|-7.05|3.14|1.95|92.99|1.0|0.0|133.27|6.0|32.0|5.0|0.0|0.0|1.8|0.0001199999999999|0.0515|2.33|0.0|0.0|3.76e-05|-0.0566|5225.0|3.23|3.8489|580.53|0.67174|-1364.235126|0.2372|-0.15631|-0.21291|-1364.2977050000002|8.7322|25.0|7.6021
1i_a5|0.0|1|0|0|0|0|1.219028472|-0.145964178|-0.31059482|2|0.0253888889999999|0.0|-0.279280326|-0.0012491689999999|10.94550053|1|1|-0.000700145|0.059972925|0.001493879|0.004923698|-0.403861432|2|0.525406088|0.780175595|-0.058385936|0|-0.084018635|0.4729402929999999|0.008291428|-46.82694838|0.112394438|62.64191946|-0.03570792|2.575548983|0.213644964|-28.32266298|-19.90145306|2482.831286|942.1618767|-11.09187646|7.314842247|13.79450888|0.8858245220000001|5432.586961|134.0627959|-443.6750585|-289.21443910000005|1.0|0.0|1.0|1.0|2.83|23.0|-8.88|5.48|6.37|54.46|2.0|0.0|95.49|4.0|27.0|6.0|1.0|1.0|4.12|1.6100000000000002e-05|0.00396|3.95|0.0|0.0|4.86e-07|-0.05729|4.7243|3.58|4.3799|443.05|0.50107|-1288.210207|0.0207|-0.17945|-0.23674|-1288.264271|2.8939|24.0|7.6198
30_a47|0.0|0|1|1|1|0|1.304327883|-0.069449687|-0.184735553|2|0.038387534|1.192095911|-0.415191425|-0.0098410169999999|10.95005723|1|1|-0.008325552|0.029343834|-0.035472095|-0.079370393|-0.4370608039999999|2|0.6850994429999999|0.8485444809999999|-0.1340278869999999|1|-0.107296835|0.384732322|0.022747897|-64.38108459|0.32103267|192.6285289|-0.0383202979999999|8.190002019|76.90733636|-38.96726396|-22.9932445|2626.927627|1558.731067|-13.79658605|6.886726437999999|12.94704346|0.879999675|5852.817155|192.3403721|-579.456614|-215.3470619|1.0|1.0|1.0|2.0|3.03|21.0|-7.24|2.71|3.93|98.72|1.0|0.0|104.25|5.0|28.0|5.0|0.0|1.0|2.61|6.05e-05|0.0315|2.5|0.0|0.0|2.28e-05|-0.0564299999999999|3.7159|3.89|3.7159|478.04|0.6944899999999999|-1695.931037|0.3566|-0.1517|-0.20813|-1695.9887|3.6487|13.0|7.9
16_a3|0.0|0|0|0|0|0|0.605020428|0.183636734|-0.186717242|2|0.045993266|1.614080058|-0.371147877|-0.010377537|10.31163046|1|1|-0.008409607|0.069124437|0.0032314229999999|0.008045619|-0.614173961|2|0.659478546|0.767641592|-0.142670655|1|-0.100138414|0.252612735|0.012203576|-49.45999101|0.302520871|149.4199775|-0.041233465|2.977102266|82.16042286|-26.57128935|-20.36587865|2184.788331|1290.305313|-10.05903863|5.780331402000001|11.22152755|0.941329444|4733.033232|84.12292796|-342.00731349999995|-325.670405|1.0|1.0|1.0|1.0|3.13|21.0|-7.16|4.74|4.57|92.93|0.0|0.0|90.44|2.0|23.0|4.0|0.0|1.0|3.5|1.05e-05|0.0104|3.35|0.0|0.0|2.25e-05|-0.07095|3.2208|3.19|3.2208|368.22|0.6944100000000001|-1371.250459|0.3866|-0.13195|-0.2029|-1371.297964|3613.0|42.0|7.3768
14ad_a23|0.0|0|1|1|2|0|1.197962774|-0.1101542319999999|-0.028065075|2|0.0444129979999999|0.735584095|-0.4663820279999999|0.008996289|10.31321689|2|2|0.009675528|0.2086248289999999|-0.143336826|-0.253318853|-0.376350719|2|0.7763406840000001|0.7830067820000001|0.165157698|1|-0.085840335|0.224009311|0.033831691|-61.35364811|0.112868365|80.67170209999999|-0.029653934|17.28310144|114.237062|-30.226481300000003|-21.19489662|3209.330728|2339.533586|-15.14887177|8.661363236|16.34071148|0.8866211979999999|7308.229822|303.1354708|-833.1879476|-108.4705382|0.0|1.0|1.0|1.0|3.73|26.0|-7.6|3.48|4.03|123.48|2.0|1.0|133.27|7.0|34.0|6.0|0.0|0.0|3.39|1.6e-06|0.0038799999999999|3.52|0.0|0.0|1.17e-05|-0.06925|3.3867|2.99|3.3867|618.01|0.6956600000000001|-1858.668058|0.4106|-0.13734|-0.20659|-1858.733603|6.7584|4.0|8.3595
12j_a30|0.0|0|0|0|0|2|0.604984421|0.04148877|-0.033312179|2|0.043848238|0.0|-0.354848778|0.005613018|10.31162861|1|1|0.005965451|-0.0431311459999999|-0.053644471|-0.09353607|-0.456342646|1|0.8414737059999999|0.795446883|0.0060012969999999|0|-0.094132698|0.328405591|0.015613498|-60.832977500000005|0.157800959|101.9784021|-0.036204884|6.520746879|0.0|-30.8670468|-23.39729904|2784.7999170000003|2258.891981|-15.12043521|8.067697897|15.41574553|0.91079856|6105.3402670000005|120.550211|-786.2626307999999|-405.1466163|0.0|1.0|0.0|1.0|4.76|17.0|-7.01|4.35|2.93|81.65|2.0|0.0|132.24|5.0|30.0|4.0|0.0|1.0|2.91|2.21e-06|0.00291|4.23|0.0|0.0|4.02e-05|-0.05106|5.1971|4.14|3.4788|549.64|0.68625|-1614.831741|0.1516|-0.14772|-0.1987799999999999|-1614.894278|5.1081|9.0|8058.0
28_a47|0.0|0|1|1|1|0|1.4201653580000002|-0.053792245|-0.23494583|2|0.038387534|1.121067445|-0.436042548|-0.013020816|10.95058275|1|1|-0.010153352|0.06536499|-0.046265509|-0.126992366|-0.435485503|2|0.635684951|0.832144916|-0.175007067|1|-0.106779291|0.310094808|0.026080156|-63.47150284|0.394650655|234.5873429|-0.038135461|9.214964819|83.61576722|-40.02656804|-22.66839387|2616.1598940000003|1337.037733|-13.47449501|7.864990866|14.91533234|0.8964208090000001|5633.990508|206.7032519|-565.9287905|-181.0112167|1.0|1.0|1.0|2.0|3.08|21.0|-6.92|2.49|3.84|98.72|1.0|0.0|99.2|5.0|28.0|6.0|0.0|1.0|2.4|0.000214|0.0824|1.97|0.0|0.0|4.59e-05|-0.05471|3675.0|3.51|3675.0|461.73|0.69002|-1335.571655|0.2996|-0.15049|-0.2052|-1335.6279869999998|8.17|25.0|7.6
8b_a50|0.0|1|1|1|1|1|1.398299046|-0.115740384|-0.009597908|1|0.035718954|1.98971238|-0.1812055289999999|0.006841944|10.945024|2|2|0.007057361|-0.170496134|-0.065440141|-0.116174481|-0.332085641|1|0.753629415|0.809463375|-0.027207307|1|-0.078068703|0.267094693|0.021513107|-37.39727879|0.154650918|74.08248511|-0.030360051|4.93661461|0.0|-16.66636363|-14.54338619|2143.807599|1401.458274|-6.966723542|5.292277178|9.26652151|0.75095166|4446.001554|157.2609748|-250.8020475|-164.5084115|1.0|0.0|1.0|1.0|3.21|20.0|-5.94|3.14|3.41|59.39|0.0|0.0|89.78|2.0|23.0|3.0|0.0|1.0|2.51|0.000359|46.0|2.55|0.0|0.0|0.000347|-0.02903|4.5256|2.11|4.1804|353.17|0.59283|-967.212701|121.0|-0.1724099999999999|-0.20144|-967.258772|5.8205|68.0|7.1675
12ad_a36|0.0|1|0|0|0|2|1.297042846|-0.040810025|-0.073048351|2|0.040787037|0.0|-0.649957196|-0.001148437|10.95445455|1|1|0.000906224|0.077659878|-0.136151085|-0.227404687|-0.478461478|1|0.817851296|0.832674224|0.1563642469999999|0|-0.107772644|0.423689705|0.030769062|-76.30379737|0.239732231|169.7321223|-0.0365657189999999|15.4237324|81.68309557|-41.30726219|-25.88878839|3041.082692|2474.175727|-18.32944602|8.770308295|16.772513699999998|0.912420081|6569.653402|243.2659577|-1026.448977|-221.4751857|0.0|0.0|0.0|2.0|4.9|17.0|-6.62|2.7|1.67|95.5|1.0|0.0|135.03|7.0|33.0|6.0|0.0|0.0|1.76|6.579999999999999e-05|0.0367|2.53|0.0|0.0|0.000106|-0.05406|5733.0|4.5|3.8512|588.2|0.67215|-1460.5468529999998|0.2532|-0.15638|-0.21044|-1460.610659|6.8996|17.0|7.7696
