molecula|NaaNH|n9FaHRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|MATS8s|SIC2|RASA|FNSA3|FNSA5|PBF|FPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|WNSA4|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
3_a4|0|0|0.0|7.535296702|1|1|1.343866299|2.147369615|-0.241609351|-0.001141383|5.4161004020000005|2|0.033760684|-0.07806942|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|10.92992985|1|1|0.011276682|-0.129930078|-0.048796855|-0.133874898|0.637819558|-0.0862461019999999|0.8367373309999999|0.919804716|-0.052578183|-0.06572153|0.462670692|0.010568144|12.23442244|38.95587796|-0.024645574|2.493716402|40.30885999|0.7196876640000001|-0.985822953|-12.40663231|-11.97190059|2159.04913|-5.815502811|4.832514477|8.486341272999999|136.1652785|-232.6201124|16.63485592|-213.4321476|665.3942366|1.0|1.0|0.0|1.0|0.0|2.99|0.15|21.0|-7.19|2.44|0.0|95.12|1.0|-3.7|24.0|-5.99|312.37|0.0|1.0|3.31|0.000198|0.0173|0.0|6.49e-08|2.03e-05|-0.04964|4.9088|2.66|-990.6395508|-990.6149055|535.44|905.23|0.1415|252.57|0.58445|0.58615|-990.467184|-0.17005|2681.0|0.024645265|-990.514888|3205.0|104.0|6983.0|6983.0
3h_a32|1|1|3.579396967|7.765993078999999|0|0|0.609420752|0.0|0.01077056|-0.005281944|5.733341277|0|0.037731481|0.014517903|2.243113495|-0.269379119|0.002101838|-0.003152613|10.31100268|3|3|0.003284804|0.025035542|-0.071193103|-0.531669815|0.84279263|-0.169197453|0.834881529|0.87880263|-0.07183387|-0.0882883959999999|0.30907784|0.0111539339999999|76.38838542|75.87946135|-0.027590124|4.372100625|0.0|0.7734940029999999|-1.324325944|-28.15732254|-17.27367301|2398.020434|-10.81473143|8.107034244|13.71739929|141.8112711|-519.1071084|22.33200639|-342.4592076|1071.936307|1.0|1.0|1.0|1.0|1.0|3.65|0.35|19.0|-8.47|2.64|2.0|112.28|1.0|-8.23|26.0|-4.29|382.55|1.0|1.0|5.4|5.8700000000000014e-09|0.000273|0.0|3.37e-09|1.29e-06|-0.05318|3.5552|4.61|-1790.6908030000002|-1790.663897|676.22|1127.45|0.2926|348.74|0.70257|0.70257|-1790.440663|-0.1474099999999999|3.5952|0.02690554|-1790.5004850000005|5.8749|7.0|8.1549|8.1549
27b_a34|0|0|0.0|7.412764017000001|1|1|1.4335271040000002|2.013418486|-0.056026127|-0.010183855|5.351858133|1|0.042739018|-0.106245942|0.0|-0.549928192|-0.001438963|-0.029622037|10.95430634|1|1|0.001228116|-0.175834895|-0.194619338|-0.463926296|0.820914556|0.00102838|0.8299950709999999|0.783431788|-0.08757938|-0.109683855|0.3307451819999999|0.031021066|150.83624440000003|142.58786569999998|-0.037292511|13.44721755|540.9533124|0.712312759|-1.864625537|-37.9644911|-24.553278|2835.31543|-16.16580511|9.124440695|15.39406063|189.4124225|-808.2902556|34.46979951|-279.5721769|1723.489976|1.0|1.0|1.0|1.0|1.0|3.54|0.12|23.0|-8.19|1.83|2.0|116.33|1.0|-5.23|31.0|-6.14|409.44|0.0|1.0|3.46|5.92e-06|0.00449|0.0|6.53e-09|2.67e-06|-0.04121|4.8168|4.33|-1350.055377|-1350.018975|691.97|1174.68|0.3621|257.4|0.47412|0.70001|-1349.811401|-0.1652799999999999|11.8546|0.03640275|-1349.873325|15.2147|0.65|6.1871|6.1871
1k_a5|1|0|2.9020229360000003|6.605297921|0|0|1.427567903|0.0|-0.216088148|-0.0030192829999999|4.59511985|2|0.026339869|-0.095857885|0.0|-0.120771321|0.003886035|-0.145151027|10.9489659|1|1|0.003708988|-0.220946861|0.019611905|-0.254495542|0.567806811|-0.011552666|0.851987765|0.7836926809999999|-0.078995018|-0.074297856|0.425724957|0.010892351|165.11680719999998|110.6497654|-0.0301207529999999|2.850231839|0.498979532|0.724954458|-1.114467843|-20.67084672|-15.40795854|2171.394196|-7.881781385|6.710535795|12.9461019|140.69669409999997|-291.6259112|21.25369168|-230.14624|786.3865923|1.0|1.0|0.0|1.0|1.0|2.71|0.0|23.0|-8.3|2.29|0.0|90.44|1.0|-3.97|24.0|-5.99|316.33|0.0|1.0|3.42|0.000106|0.0157|0.0|4.99e-09|1.58e-06|-0.04516|4.7221|3.1|-1050.548505|-1050.51717|533.8|890.76|0.6242|262.56|0.53086|0.5282|-1050.418953|-0.1798799999999999|1.5911|0.03133456|-1050.468159|2.3036|48.0|7.3188|7.3188
15_a31|1|0|3.155574452|7.765993078999999|1|1|0.610137926|0.0|0.1893807519999999|-0.018913735|5.733341277|0|0.038809524|-0.0302581979999999|0.0|-0.775463115|-0.011797858|-0.070065105|10.31169996|2|2|-0.007631228|-0.052339921|-0.157560864|-0.6215974160000001|0.8314086070000001|-0.0869591359999999|0.8582665429999999|0.567108776|-0.116196194|-0.131697567|0.287991212|0.038524836|141.1489667|230.1075793|-0.041588706|10.88541717|514.6215199|0.641533577|-1.58037081|-32.83191294|-22.10688462|2351.566145|-11.75113151|6.148947296|11.51842782|190.5463457|-446.5429972|34.45943505|-150.46712390000002|1309.458532|0.0|1.0|1.0|1.0|2.0|3.31|0.19|16.0|-5.66|0.41|0.0|90.47|2.0|-4.28|24.0|-6.84|342.37|0.0|1.0|2.27|5.27e-05|0.0931|0.0|2.19e-06|0.000749|-0.04192|4569.0|3.9|-1460.900291|-1460.861851|556.68|925.93|348.0|271.36|0.5241899999999999|0.5241899999999999|-1460.736142|-0.15202|5.5793|0.03843988|-1460.790873|7.5831|1.1|5.9586|5.9586
3n_a32|1|1|3.616639267|7.773594467000001|1|1|0.609420754|0.0|-0.0376583329999999|-0.00615216|5.733341277|1|0.035643275|-0.056907012|2.22272854|-0.295303659|0.000609539|-0.1006122119999999|10.3110027|3|3|0.002379137|-0.100681119|-0.086764744|-0.435658951|0.810658423|-0.018016496|0.868826775|0.840041782|-0.074507943|-0.092745182|0.287402381|0.01889769|121.6040686|91.96452611|-0.027401986|6.246493173999999|0.0|0.648933114|-1.205687365|-24.62805609|-15.75418035|2526.071154|-9.057526067|6.369579712999999|11.72372261|201.8383309|-398.5311469|24.27704797|-171.25176130000003|1068.190111|1.0|0.0|1.0|1.0|1.0|3.51|0.32|19.0|-6.96|1.58|2.0|106.44|1.0|-5.96|26.0|-5.98|382.5|0.0|1.0|4.07|1.11e-06|0.0047|0.0|1.1e-07|4.19e-05|-0.05535|3.5459|2.57|-1825.378576|-1825.349557|614.67|1036.75|0.2839|349.65|0.7028399999999999|0.7028399999999999|-1825.163542|-0.1472099999999999|3.5849|0.02901944|-1825.218291|6.2667|21.0|7.6778|7.6778
12k_a36|1|0|3.483171769|7.412764017000001|2|2|1.297043952|0.0|-0.076124222|-0.0071232019999999|5.351858133|2|0.039061728|0.096315593|0.0|-0.413145744|0.002782748|0.003690005|10.94908765|1|1|0.003724542|0.163804836|-0.095253274|-0.4373676689999999|0.90500247|-0.09344781|0.8647233590000001|0.8427704640000001|-0.075717305|-0.101946803|0.367754573|0.018067063|46.79001927|103.5614526|-0.037758075|7.838185977999999|0.0|0.7806817009999999|-2.038936068|-32.84907515|-24.86988906|2792.202559|-16.38090333|7.241602627000001|13.89698356|144.457092|-884.5687799000001|31.85663123|-369.7499256|1720.258086|1.0|0.0|0.0|1.0|2.0|4.89|0.12|17.0|-7.01|2.38|1.0|133.84|1.0|-4.58|31.0|-6.34|407.47|0.0|0.0|2.37|2.6e-05|0.0115|0.0|9.66e-08|3.94e-05|-0.0497|5053.0|3.83|-1310.3453949999998|-1310.312649|697.92|1186.08|0.3116|245.37|0.5249199999999999|0.70031|-1310.072976|-0.15053|5.7818|0.03274587|-1310.134752|7.3988|14.0|7.8539|7.8539
6a_a40|0|0|0.0|8.421342866|1|2|0.604893625|1.78213955|0.117890918|-0.014623575|6.401917197|0|0.035707071|-0.146542353|0.775942224|-0.68730803|-0.001347823|0.104332675|10.30179985|2|2|-0.001171195|-0.272320301|-0.021759541|-0.620787469|0.682273668|-0.012261923|0.861720535|0.733750993|-0.109047987|-0.117413572|0.360858579|0.016399125|185.06174|166.2999483|-0.049149867|6.397774285|36.84483305|0.8678518190000001|-2.113444291|-42.542782200000005|-30.69915817|2936.1501780000003|-19.17478857|6.945713476|11.8691482|82.54016015|-824.5159087000001|35.37373259|-459.522754|1521.070502|1.0|0.0|1.0|0.0|1.0|3.99|0.21|14.0|-4.05|1.62|2.0|120.14|2.0|-7.11|29.0|-6.32|442.53|1.0|1.0|3.17|7.85e-08|0.00457|1.0|8.950000000000001e-05|0.0396|-0.0926|2.9836|7.73|-2371.579899|-2371.560378|649.48|1103.4|0.4015|415.55|0.6782699999999999|0.6782699999999999|-2371.3827|-0.11995|6.9379|0.01952089|-2371.443161|9.3893|0.04|7.3979|7.3979
28_a47|0|1|0.0|6.842683282|0|0|1.4201653580000002|1.408016295|-0.053792245|-0.009689834|4.727387819|2|0.038387534|0.023813594|1.121067445|-0.436042548|-0.013020816|-0.00496711|10.95058275|1|1|-0.010153352|0.06536499|-0.046265509|-0.435485503|0.635684951|-0.175007067|0.896193695|0.605349345|-0.1132830309999999|-0.106779291|0.310094808|0.026080156|365.2310214|234.5873429|-0.038135461|9.214964819|83.61576722|0.65225927|-1.601689367|-40.02656804|-22.66839387|2616.1598940000003|-13.47449501|7.864990866|14.91533234|206.7032519|-565.9287905|34.75365534|-181.0112167|1459.653524|0.0|1.0|1.0|1.0|2.0|3.08|0.05|21.0|-6.92|1.67|1.0|99.2|1.0|-3.67|28.0|-7.22|380.35|0.0|1.0|2.4|0.000214|0.0824|0.0|1.2099999999999998e-07|4.59e-05|-0.05471|3675.0|3.51|-1335.759232|-1335.722248|599.88|995.5|0.2996|337.37|0.69002|0.69002|-1335.571655|-0.15049|6.0847|0.03698465|-1335.6279869999998|8.17|25.0|7.6|7.6
4i_a46|0|0|0.0|7.825245291|1|1|1.1346370959999998|2.184105962|-0.167244168|-0.002360192|5.587248657999999|1|0.049498645|-0.088884176|0.0|-0.127450387|0.012211602|-0.160741899|10.94638684|1|1|0.011931187|-0.133434195|-0.060809732|-0.22302552|0.7204791309999999|-0.0656636|0.786754478|0.940780437|-0.058565229|-0.075208437|0.263514985|0.015663081|67.51603424|33.45060163|-0.025069479|4.997521397|70.55661087|0.763831778|-1.278543436|-18.68604171|-14.16067794|2200.19132|-7.998762108999999|6.218233741000001|10.47951666|133.40134070000002|-407.9368676|18.53900079|-298.0546045|945.4890404|1.0|0.0|1.0|1.0|0.0|3.88|0.36|17.0|-7.3|3.06|1.0|105.43|1.0|-4.94|26.0|-5.31|347.45|0.0|1.0|4.16|1.16e-05|0.00317|0.0|5.04e-08|1.75e-05|-0.01646|5.3987|4.46|-1092.730494|-1092.70435|611.74|1058.5|0.2805|229.66|0.41877|0.69035|-1092.473422|-0.18438|2.8538|0.02614355|-1092.528145|3.8696|612.0|6.2132|6.2132
12h_a40|0|0|0.0|7.515889085|0|0|0.60499064|1.760542171|0.104392974|-0.008044548|5.4161004020000005|0|0.041915709|0.208938531|0.803557099|-0.289603712|-0.000134504|0.189869851|10.31197256|2|2|-0.002126898|0.367928263|0.127299624|-0.556229094|0.809398262|0.116873629|0.845904643|0.839481749|-0.0954337969999999|-0.091448888|0.006997021|0.0117142839999999|208.6717565|84.86252967|-0.038796498|3.274152035|59.68939644|0.844008584|-1.280284432|-26.67382585|-20.51086984|2270.834041|-10.84365353|7.989299324|15.84593062|82.46928995|-357.8405665|24.30173133|-363.7398044|801.957134|1.0|0.0|1.0|1.0|1.0|3.19|0.0|20.0|-6.84|3.76|2.0|96.16|1.0|-6.25|23.0|-5.13|361.25|0.0|1.0|4.22|5.58e-07|0.000942|0.0|1.44e-07|5.2e-05|-0.07512|4.1508|4.14|-2153.207198|-2153.186757|548.82|910.77|0.3985|298.7|0.6503899999999999|0.7041|-2153.072091|-0.1092|2.5573|0.02044063|-2153.123274|3.5425|823.0|6.0846|6.0846
17a_a10|0|0|0.0|7.535296702|2|2|1.3438501040000002|2.118111229|-0.218519541|-0.004333189|5.4161004020000005|3|0.036545455|-0.082914437|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|1|1|0.01029375|-0.132166258|-0.225935253|-0.275154041|0.7019075779999999|0.029106767|0.8044827790000001|0.8538249840000001|-0.055423599|-0.082689376|0.463842217|0.020088947|51.96456548|103.34686|-0.023625536|10.04165819|87.61514901|0.564726042|-1.488408763|-27.70403316|-16.70343549|3154.628148|-11.80945728|8.621193279|16.96492079|307.7420338|-743.9958084|29.57794442|-91.52361858|1863.410498|0.0|1.0|1.0|1.0|0.0|3.8|0.33|21.0|-7.32|1.29|1.0|142.16|1.0|-3.68|35.0|-7.43|468.55|0.0|0.0|2.64|0.00021|0.0222|0.0|4.74e-08|2.22e-05|-0.04641|5.5285|3.95|-1524.557372|-1524.52012|767.6|1326.24|0.2142|224.26|0.32889|0.67671|-1524.187115|-0.16562|4.1012|0.03725238|-1524.252023|5.3803|49.0|7.3098|7.3098
3p_a32|1|1|3.456037415|8.02059915|1|1|0.609420752|0.0|0.007752757|-0.008735261|6.008813185|0|0.036666667|-0.050639647|2.1365141480000003|-0.419292538|-0.000971341|-0.111150118|10.31100269|3|3|0.000920756|-0.092884784|-0.146606489|-0.53666614|0.737842269|0.058054833|0.918782026|0.8195708759999999|-0.070907174|-0.098773656|0.366898545|0.021264377|40.28175307|106.1908248|-0.029183126|7.365688817|57.82331968|0.6199678829999999|-1.28405753|-24.56127372|-17.1756096|2650.4178850000003|-10.10863498|6.243062200000001|10.69458635|223.6663527|-444.779939|27.70403125|-141.21321609999998|1218.977375|1.0|0.0|1.0|1.0|1.0|3.38|0.26|19.0|-6.79|1.1|1.0|112.37|1.0|-5.11|27.0|-6.8|395.5|0.0|1.0|3.23|7.78e-06|0.0222|0.0|1.62e-07|6.4e-05|-0.04963|3.6436|4.26|-1879.554272|-1879.527843|626.32|1057.58|0.3083|340.28|0.7017100000000001|0.7017100000000001|-1879.350471|-0.15055|4.3094|0.02642856|-1879.406962|5.4496|26.0|7585.0|7585.0
6e_a31|1|0|3.402951625|7.773594467000001|1|1|0.61015618|0.0|0.06650322|-0.016012184|5.733341277|0|0.037803618|0.132664341|0.0|-0.784597028|-0.011483229|-0.008757878|10.31165994|2|2|-0.008439437|0.225356759|-0.002840672|-0.579941248|0.838789705|-0.071378445|0.841537966|0.623340994|-0.122985602|-0.130898441|0.177030306|0.032627586|159.9587946|229.6732654|-0.046541668|12.13134981|99.0823033|0.7604979040000001|-2.0943750530000003|-45.72760428|-28.37945369|2776.836977|-17.30478148|7.513687859|14.40145519|146.03985980000002|-778.7151665|37.31693873|-317.6847132|1679.262243|1.0|1.0|1.0|1.0|2.0|3.55|0.1|22.0|-7.33|1.36|1.0|109.69|1.0|-5.63|29.0|-6.5|404.44|0.0|1.0|3.27|2.34e-06|0.00883|0.0|4.67e-08|1.89e-05|-0.05426|3.3083|4.31|-1652.669408|-1652.63264|634.34|1077.48|0.5103|374.76|0.70391|0.70391|-1652.445002|-0.13418|5.8193|0.03676794|-1652.503557|8.3583|0.37|6.4318|6.4318
GW6604_a52|1|0|2.944144148|6.605297921|0|0|1.427583999|0.0|-0.277102285|-0.002149879|4.59511985|2|0.021346801|-0.0778992459999999|0.0|-0.085995143|0.007746755|-0.118272803|10.94914378|1|1|0.0070554269999999|-0.131886693|0.039867344|-0.201462112|0.709088617|0.074868979|0.7550228990000001|0.87346455|-0.071850787|-0.072069252|0.38374044|0.009021088|157.2481263|62.55188751|-0.029217264|2.204526664|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|-14.44334401|2044.612273|-7.13996301|6.2973559020000005|11.6571716|130.8549791|-264.17863140000003|19.64292268|-232.6328342|726.7881391|1.0|1.0|0.0|1.0|1.0|2.68|0.0|23.0|-8.03|1.91|0.0|90.49|1.0|-3.87|23.0|-5.95|298.34|0.0|1.0|3.08|0.000135|0.0207|0.0|9.31e-09|2.78e-06||||||||||||||||||107.0|6.9706|6.9706
12ab_a30|0|0|0.0|7.412764017000001|2|2|0.604983638|0.0|-0.026189286|-0.008528077|5.351858133|2|0.043854875|0.018023992|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|1|1|0.005111479|0.03046828|-0.12254489|-0.384942092|0.8397577820000001|0.078325164|0.855880335|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|0.031588146|119.79740259999998|140.93076580000002|-0.031859359|15.64609074|0.0|0.603952976|-1.815983471|-40.9825333|-22.42218278|3118.431712|-15.78042667|8.44310703|15.6704374|278.7324985|-899.4843201|37.1257096|-146.321375|2116.165447|1.0|0.0|1.0|1.0|1.0|4.87|0.21|17.0|-6.83|2.2|2.0|140.26|1.0|-5.61|33.0|-6.39|458.54|0.0|0.0|2.52|2.47e-06|0.00456|0.0|1.47e-07|6.720000000000001e-05|-49.0|4.8018|3.34|-1804.824495|-1804.79081|753.75|1275.19|0.1957|258.2|0.46561|0.68324|-1804.523449|-0.14772|6.9089|0.03368522|-1804.589076|7.4968|17.0|7.7825|7.7825
12r_a30|0|0|0.0|7.412764017000001|2|2|0.604984545|0.0|-0.015167821|-0.007553813|5.351858133|2|0.043383838|-0.093079817|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|1|1|-0.001131023|-0.247439715|-0.0546637159999999|-0.44083509|0.609043558|-0.007140234|0.889479916|0.72072745|-0.090229387|-0.109990462|0.451652492|0.019137908|90.4724548|180.5098625|-0.040404659|7.995393191000001|0.0|0.790065337|-1.979828309|-37.69583567|-26.11584816|2976.944611|-16.88017015|7.467190577999999|13.94386247|135.6928105|-827.1283373|33.05530181|-374.9717191|1619.709789|1.0|0.0|1.0|1.0|1.0|4.66|0.14|17.0|-7.16|3.58|2.0|127.19|1.0|-5.49|31.0|-6.06|434.46|0.0|0.0|3.21|3.24e-06|0.00291|0.0|6.900000000000002e-08|3e-05|-0.05244|5067.0|4.32|-1774.236548|-1774.2026670000002|679.64|1141.54|0.1908|244.69|0.32409|0.68476|-1774.009422|-0.14894|5.2021|0.03388131|-1774.070699|6.5511|29.0|7.5317|7.5317
12_a4|0|0|0.0|7.535296702|1|1|0.295190368|2.070952433|-0.1494133309999999|-0.0021497879999999|5.4161004020000005|2|0.0381179139999999|-0.0334644329999999|1.587386096|-0.113938738|0.005795666|-0.093414896|10.31168324|1|1|0.009024784|-0.055590089|-0.051501982|-0.220286906|0.5687812560000001|-0.036425699|0.8749408470000001|0.805238097|-0.070256284|-0.074699711|0.636722126|0.01168879|15.80191019|115.5823166|-0.025916226|4.116653575|7.519189887|0.717772573|-1.269895089|-24.74343259|-15.38009964|2927.48584|-9.127388465|6.223583758999999|11.7599245|167.4891205|-447.2420348|21.42753878|-258.476202|1049.9494|1.0|0.0|1.0|1.0|0.0|3.41|0.23|21.0|-7.84|2.17|1.0|113.02|1.0|-4.18|29.0|-6.84|404.48|0.0|1.0|3.3|6.57e-05|0.0188|0.0|1.45e-08|5.85e-06|-0.06898|4.8592|6.12|-1617.861623|-1617.826064|640.67|1101.33|0.1194|255.16|0.63967|0.68825|-1617.57796|-0.16224|7.8701|0.03555871|-1617.634733|10.1971|9.29|5032.0|5032.0
15b_a10|0|0|0.0|7.535296702|1|1|1.3438370730000002|2.145379897|-0.197213588|-0.002413027|5.4161004020000005|2|0.033219955|-0.111812184|2.0455289690000003|-0.149607679|0.011484257|-0.082365722|10.92966694|1|1|0.011928706|-0.175869992|-0.174170642|-0.195505087|0.744213612|-0.058258414|0.83320417|0.921918974|-0.046334564|-0.07358373|0.697099355|0.015973068|43.96642219|53.52386591|-0.024105015|7.505718446|118.6253241|0.670236374|-1.398090862|-21.77253505|-16.52377848|2716.468606|-11.32690674|6.6940006620000005|11.42472965|226.0501037|-656.9605906|24.65365821|-233.3911134|1429.912176|0.0|1.0|1.0|1.0|0.0|3.61|0.32|21.0|-8.18|2.14|1.0|123.73|1.0|-4.35|31.0|-6.34|413.51|0.0|0.0|3.66|4.46e-05|0.00943|0.0|6.609999999999999e-09|2.73e-06|-0.04734|5.7620000000000005|2.74|-1317.766641|-1317.736865|721.17|1231.3|0.3575|215.17|0.46711|0.68906|-1317.429772|-0.15579|4.7752|0.02977516|-1317.4913390000002|6.1384|85.0|7.0706|7.0706
13j_a6|1|0|3.409065702|7.412764017000001|1|1|1.430640326|0.0|0.0353600779999999|-0.015004989|5.351858133|1|0.041728395|0.07522656|0.0|-0.855284356|-0.011017781|-0.0951246069999999|10.95129557|1|1|-0.007703306|0.121750719|-0.045418125|-0.562698347|0.8744720490000001|-0.063948098|0.8353837409999999|0.6229641429999999|-0.120219472|-0.129511589|0.205764388|0.03111288|180.6709018|251.937353|-0.046428683|13.89184843|114.6910805|0.7841668409999999|-2.460720196|-53.67779048|-31.02389141|2907.3053210000003|-20.73032827|8.741405506|15.43329684|144.22085800000002|-1098.707398|39.56287079|-379.7635712|2096.832152|1.0|1.0|1.0|1.0|3.0|3.56|0.12|23.0|-8.5|1.18|1.0|120.17|1.0|-5.03|32.0|-6.81|427.46|0.0|1.0|2.82|9.32e-06|14.0|0.0|3.18e-09|1.36e-06|-0.0488899999999999|3.6504|4.94|-1426.5532050000002|-1426.520775|712.52|1196.6|0.2857|339.64|0.69993|0.7045100000000001|-1426.272674|-0.14602|8.3187|0.03242949|-1426.335207|10.9731|262.0|6.5817|6.5817
12ay_a36|1|0|3.50559949|7.412764017000001|2|2|1.2970434|0.0|-0.05976542|-0.006733838|5.351858133|2|0.043383838|0.1012005419999999|0.0|-0.404030255|0.003676818|0.012286423|10.9463292|1|1|0.0045625|0.1689021819999999|-0.101854847|-0.438622276|0.902377067|-0.109624825|0.833398429|0.829406408|-0.074251203|-0.098945129|0.419950383|0.018016934|126.7858133|110.578217|-0.035337546|7.569978132|8.677627506|0.778164805|-1.978902589|-31.1973159|-22.90568368|2766.899844|-14.84739041|6.466730436000001|11.82248632|143.79285900000002|-831.4538627999999|29.43551742|-360.6110621|1648.388976|1.0|0.0|0.0|1.0|2.0|4.96|0.21|17.0|-7.34|2.45|1.0|133.68|1.0|-4.54|31.0|-6.38|409.49|0.0|1.0|2.42|2.8600000000000004e-05|0.0102|0.0|4.55e-08|1.86e-05|-0.0526|3.9348|3.79|-1311.576473|-1311.547668|674.33|1184.45|0.2939|315.09|0.6727|0.6914|-1311.282556|-0.15056|6.2579|0.02880431|-1311.343228|9.1844|18.0|7.7447|7.7447
8_a20 (IN-1130)|1|0|3.443195704|6.842683282|0|0|1.400923668|0.0|0.063195236|-0.009430196|4.727387819|2|0.0396875|0.1728459339999999|1.622562232|-0.528090969|-0.006620594|-0.019554464|10.94899447|1|1|-0.004654742|0.293415753|-0.049177437|-0.573278819|0.811128636|-0.1221465319999999|0.817914963|0.7274271309999999|-0.09623672|-0.097790028|0.354945501|0.0158089389999999|336.574332|180.4986934|-0.035730972|6.93243166|89.35267123|0.7481063720000001|-1.858010535|-42.20109173|-23.66117267|2849.395895|-15.66851008|8.005662608|15.46983888|166.8048285|-814.7625241000001|31.628086|-328.593789|1644.660472|1.0|1.0|1.0|1.0|2.0|3.49|0.08|27.0|-9.63|1.33|1.0|122.86|1.0|-4.85|32.0|-6.83|420.47|0.0|1.0|3.14|1.42e-05|0.0119|0.0|2.34e-10|9.86e-08|-0.07014|4.9797|4.53|-1368.412748|-1368.372708|696.06|1192.01|0.3782|248.98|0.4377|0.7007399999999999|-1368.118751|-0.13622|3803.0|0.04004011|-1368.180121|5.4751|36.0|7.4437|7.4437
12_a3|0|0|0.0|6.823286122000001|0|0|0.605020506|0.0|0.167987916|-0.009093383|4.727387819|2|0.042795699|-0.120694579|2.07135708|-0.336455156|-0.006049098|-0.045382017|10.31163031|1|1|-0.0045709459999999|-0.218774634|0.017902469|-0.604704476|0.899733837|-0.039834906|0.784451598|0.829399708|-0.092838926|-0.096133903|0.101891875|0.011076075|239.2266101|80.99228663|-0.039584548|2.496397166|76.23910943|0.830418645|-1.345874639|-20.92463497|-18.79271742|2056.502939|-8.921820355|5.6343192|10.50748861|80.50854774|-303.3418921|22.63041363|-313.7317211|769.4340634|1.0|1.0|1.0|1.0|1.0|3.2|0.0|21.0|-6.89|1.6|1.0|90.49|1.0|-5.68|22.0|-5.3|304.37|0.0|1.0|3.23|2.07e-06|0.0044|0.0|1.3e-07|3.9500000000000005e-05|-0.06361|3263.0|2.94|-1272.152002|-1272.125792|515.23|847.25|0.5056|379.97|0.69784|0.69784|-1272.010995|-0.13153|2.3762|0.02620998|-1272.058487|3.1979|3548.0|5.45|5.45
41_a47|0|1|0.0|6.842683282|0|0|1.420292383|1.840145925|-0.225923786|-0.004083905|4.727387819|3|0.042537538|-0.080388467|1.601942802|-0.187859623|0.003530307|0.024881402|10.98214139|1|1|0.0047106|-0.178132441|-0.1430639269999999|-0.276217719|0.62974551|0.08640454|0.900915114|0.823168463|-0.061101947|-0.0899793719999999|0.245948366|0.018348892|54.15850042|99.86584673|-0.02929561|5.852270304|0.0|0.653147815|-1.259711209|-19.48810377|-16.54473457|2374.594252|-9.34366093|7.168742909|12.96444871|195.8852341|-401.77742|25.33076615|-172.98086630000003|1089.222944|1.0|1.0|1.0|1.0|1.0|3.18|0.16|21.0|-7.47|1.75|0.0|99.09|1.0|-3.57|26.0|-6.66|348.38|0.0|1.0|3.06|0.000267|0.0436|0.0|3.36e-08|1.17e-05|-0.05053|4.0167|2.41|-1162.492089|-1162.462261|603.1|995.43|0.2849|308.67|0.6779|0.68638|-1162.288187|-0.15208|4.9162|0.02982752|-1162.342476|6.8546|0.01|8.0|8.0
