molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|AATSC1c|SRW07|n6HRing|JGI4|ATSC1c|AATSC1are|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PPSA3|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
3a_a32|0.0|1|1|3.226454082|0.0|0|0|0.6094208210000001|-0.007588088|5.6869753560000005|0|0.03382716|-0.250406908|-0.002794182|3|3|-0.001223394|-0.028290955|-0.1568626659999999|-0.491457345|0.84134255|0.844272053|-0.045516432|0.215012723|0.7757299320000001|1|0.817070968|-0.080607266|0.30031978|10.39727075|0.182929032|84.65041685|-0.032360692|-0.970820756|-17.261046399999998|378.0996237|-449.2473442|812.930125|-6.929640892|0.327690097|10.67859439|4249.04624|151.63860559999998|22.27382254|-159.4728294|278.73805810000005|10.9483666|0.0|1.0|1.0|1.0|1.0|1.0|2.21|0.07|4.12|110.94|1.19|0.0|0.0|83.28|1.0|2.0|-5.32|20.0|3.0|298.39|0.0|3.32|-4.35|0.00144|0.0134|3.31|0.0|0.0002279999999999|3.6308|-1554.796165|-1554.768725|492.91|341.48|341.48|355.48|0.70229|0.2719|-0.20638|0.02744024|5.7916|8.5686
11g_a5|0.0|1|0|2.9590700880000003|0.0|0|0|1.388236041|-0.004593347|5.209486153|2|0.020943152|-0.252634073|0.00599982|2|2|0.006964153|-0.14133011|-0.233590516|-0.267507083|0.777565622|0.814159231|-0.075382189|-0.01453517|0.73551511|0|0.837943738|-0.067247149|0.396049407|15.25675|0.1620562619999999|106.4990972|-0.025442296|-1.297557078|-29.04250676|550.6745046|-852.7202582999998|935.4227938|-10.98794595|0.456418686|18.16867625|5817.569415|299.94631180000005|30.75897687|-57.28097817|648.1198739|21.05845771|1.0|1.0|1.0|1.0|1.0|1.0|2.34|0.08|4.48|81.51|1.06|1.0|0.0|118.35|1.0|7.0|-4.12|31.0|5.0|408.46|0.0|2.96|-4.31|0.0312|0.0199|2.75|0.0|3.770000000000001e-07|4.2083|-1330.189793|-1330.144218|693.48|294.62|274.87|542.13|0.63081|0.2403|-0.2146199999999999|0.04557484|4314.0|7.5229
16_a15|-3.726252327|0|0|0.0|0.0|0|0|0.300207157|-0.008593957|0.0|2|0.035555556|-0.4898555739999999|-0.009769916|0|0|-0.00379317|-0.006331105|-0.0764246109999999|-0.528097878|0.787100127|0.729432583|0.080837546|-0.018331526|0.72660548|0|0.723597405|-0.08870471|0.7427725270000001|4.848103252|0.276402595|188.9479321|-0.039472502|-2.131515106|-41.45211893|494.6488764|-1457.096924|3014.308422|-18.44568161|0.131539493|11.720499900000002|6931.531554000001|89.91997762|31.07023998|-503.7568532|728.353441|6.687758643|1.0|1.0|1.0|0.0|1.0|2.0|2.93|0.08|6.02|115.58|1.72|2.0|0.0|124.45|1.0|6.0|-6.0|32.0|6.0|446.52|0.0|3.59|-5.21|0.000442|0.00274|3.88|0.0|2.72e-07|4.1295|-1770.509465|-1770.448668|716.79|300.24|297.1|600.98|0.66615|0.1409|-0.20953|0.06079704|11.7447|7.6778
12j_a30|0.0|0|0|0.0|0.0|2|2|0.604984421|-0.006336585|5.351858133|2|0.043848238|-0.354848778|0.005613018|1|1|0.005965451|-0.0431311459999999|-0.09353607|-0.456342646|0.8414737059999999|0.795446883|0.0060012969999999|-0.130412856|0.7991060659999999|0|0.842199041|-0.073909106|0.328405591|10.09017681|0.157800959|101.9784021|-0.036204884|-1.882653966|-30.8670468|544.2686362000001|-1216.65955|2258.891981|-15.12043521|0.1865388989999999|15.41574553|6105.3402670000005|120.550211|28.76265258|-405.1466163|686.039456|8.71869951|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.17|2.93|81.65|3.04|2.0|0.0|132.24|1.0|5.0|-5.66|30.0|4.0|412.51|0.0|2.91|-5.15|0.0009119999999999|0.00291|4.23|0.0|4.02e-05|3.4788|-1615.096172|-1615.064152|695.8|356.4|238.56|549.64|0.68625|0.1516|-0.1987799999999999|0.03201935|5.1081|8058.0
12q_a30|0.0|0|0|0.0|-4.76444841|2|2|0.60498366|-0.015322396|5.351858133|2|0.0438779959999999|-0.873376576|-0.00695299|1|1|-0.004395528|-0.0483777279999999|-0.226973911|-0.636798458|0.613786308|0.816138015|0.01661722|-0.032887649|0.593245722|0|0.845745827|-0.087348134|0.596557166|10.07866809|0.154254173|105.1162273|-0.045799658|-2.427381881|-40.56199584|576.3319634|-1654.134991|2844.418547|-21.2680622|0.179359278|13.96052394|7990.060758|122.2240555|38.03137394|-437.0000797|696.6414817000001|11.29774462|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.17|4.78|90.88|2.82|2.0|0.0|133.96|1.0|7.0|-6.7|34.0|8.0|482.48|0.0|3.42|-5.92|9.63e-05|0.000579|5.05|0.0|3.19e-05|3.4834|-1988.033527|-1987.999444|713.16|355.93|245.16|537.96|0.68516|0.1515|-0.19897|0.03408298|6.821000000000001|7.4449
3l_a32|0.0|1|1|3.672194822|0.0|0|1|0.609420748|-0.0054004|5.733341277|0|0.035643275|-0.270019992|0.0016954029999999|3|3|0.002942329|-0.068876714|-0.087213805|-0.524711546|0.820540279|0.751853889|-0.136589369|-0.184582641|0.776480242|1|0.8855584879999999|-0.069304303|0.270668623|7.120934925|0.114441512|66.55229892|-0.028831823|-1.326263838|-23.43792428|514.9875423000001|-771.2752615|2415.340446|-9.750593329|0.211763281|11.74082324|5429.531532999999|123.148785|21.27134288|-335.2422712|565.7000781|6.6840809960000005|1.0|0.0|1.0|1.0|1.0|1.0|3.54|0.35|6.17|110.94|2.64|2.0|0.0|110.16|1.0|3.0|-7.6|26.0|3.0|380.53|0.0|5.04|-6.01|9.59e-06|0.0003689999999999|5.51|0.0|1.2e-05|3.5319|-1789.475625|-1789.4501510000002|629.26|351.04|351.04|468.81|0.70282|0.2876|-0.19962|0.02547484|5.7721|7.9208
12g_a30|0.0|0|0|0.0|0.0|2|2|0.6049842529999999|-0.010447128|5.351858133|2|0.039951691|-0.574592016|0.001371944|1|1|0.0026474159999999|-0.067792064|-0.152855196|-0.539112991|0.817497287|0.826316772|-0.0430471959999999|-0.0885760969999999|0.770326886|0|0.783662781|-0.086195758|0.487608738|18.59520651|0.216337219|146.623137|-0.040568357|-2.068986201|-39.593913|531.1295763|-1402.261011|2482.668258|-18.63502363|0.225689271|16.07139949|6688.137428|152.961516|35.50940589|-371.8296813|683.7405759|13.18447384|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.13|2.48|114.67|2.06|2.0|1.0|133.52|1.0|6.0|-6.0|32.0|6.0|439.49|0.0|2.36|-5.01|0.000444|0.00427|3.89|0.0|0.000165|3.5592|-1743.214798|-1743.174676|717.55|348.35|244.53|577.31|0.68366|0.1613|-0.2083699999999999|0.04012224|5.3027|8.0334
20_a31|0.0|1|1|3.3852303|0.0|0|0|0.609420757|-0.009722467|5.733341277|0|0.03995614|-0.476400874|-0.003484915|3|3|-0.001662219|-0.023477148|-0.1534110109999999|-0.594513619|0.788133615|0.8602874540000001|0.028036914|-0.131662689|0.7507116140000001|1|0.7954270659999999|-0.085849869|0.246878555|12.1160662|0.2045729339999999|128.1960117|-0.033537774|-1.542737604|-33.71260536|498.4558574|-966.7594033|1758.762093|-13.1700345|0.289292958|15.48343758|5678.167489|181.2859728|29.5712685|-264.0799235|557.1050635|12.29746712|1.0|1.0|1.0|1.0|1.0|2.0|2.74|0.26|4.38|140.04|1.1|1.0|0.0|110.47|1.0|7.0|-5.91|27.0|4.0|397.52|0.0|3.6|-4.44|0.000493|0.0146|3.29|0.0|8.86e-06|3.5381|-1880.768349|-1880.734655|666.67|350.43|350.43|560.67|0.7036600000000001|0.2011|-0.20895|0.0336943|4.9218|8.0862
2_a20 (SB-505124)|0.0|1|0|3.485765306|-0.09011519|1|1|1.183764955|-0.010175551|5.351858133|1|0.05042042|-0.498602014|0.001622309|1|1|0.003789399|0.02072518|-0.229461916|-0.520284161|0.827730504|0.725030162|0.082053195|-0.19681999|0.790275077|0|0.7694360659999999|-0.083565835|0.214264156|15.71798823|0.230563934|126.8667205|-0.0382594189999999|-1.759933279|-25.30121848|423.3785776|-968.3950117|1709.9571620000002|-11.58380004|0.1680806939999999|11.3574908|4762.83693|92.48561162|25.30541763|-365.2740749|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|1.0|1.0|3.1|0.3|4.47|60.03|2.06|1.0|0.0|97.55|1.0|3.0|-5.24|25.0|4.0|335.4|1.0|3.81|-4.91|0.0019199999999999|0.0040799999999999|4.27|0.0|2.03e-05|3.6404|-1089.371784|-1089.358727|593.8|340.58|340.58|505.82|0.69947|0.3267|-0.18645|0.01305739|3.9392|6.7721
24_a47|0.0|0|1|0.0|0.0|0|0|1.304328602|-0.010774404|4.727387819|2|0.039520202|-0.484848181|-0.0060410169999999|1|1|-0.004514441|0.056234624|-0.2494728939999999|-0.540463145|0.662080166|0.812650394|-0.005097239|0.113432542|0.627160379|1|0.7839491009999999|-0.075894947|0.214985826|12.11301576|0.216050899|121.5922303|-0.032498249|-1.364926459|-24.03877652|441.2021442|-768.1729327|1239.381181|-10.29341441|0.388396422|13.48797266|6022.202634|218.5873217|29.90471672|-125.6197312|457.1122177|18.06759887|0.0|1.0|1.0|0.0|1.0|2.0|3.12|0.05|4.64|84.73|2.86|1.0|0.0|104.73|1.0|5.0|-4.61|28.0|5.0|396.81|0.0|3.31|-4.52|0.00975|0.0121|3.16|0.0|9.22e-06|3.9675|-1696.105723|-1696.071577|578.94|312.5|312.5|450.98|0.6835|0.2618|-0.2285|0.03414611|3.6008|8.5
12am_a36|0.0|1|0|3.340519946|-4.723487246|2|2|1.240140551|-0.015884751|5.351858133|2|0.044036281|-0.921315581|-0.011700732|1|1|-0.007897954|0.345949079|-0.3344729369999999|-0.6080522279999999|0.647732719|0.8344566859999999|-0.0147665219999999|-0.05754717|0.624142499|0|0.814986544|-0.091472759|0.305015372|12.15249658|0.185013456|127.81651770000002|-0.045928425|-2.480134939|-43.65752487|563.0333297999999|-1713.4008440000002|2603.072527|-21.92042059|0.211665165|17.01968794|7238.033439|146.228847|40.24894481|-398.3921535|672.4630346|13.94067198|1.0|0.0|1.0|1.0|0.0|2.0|0.0|0.17|4.04|78.43|2.04|2.0|0.0|130.43|1.0|7.0|-5.2|34.0|8.0|465.43|0.0|2.65|-5.07|0.00291|4.0|3.86|0.0|3.37e-05|3.8606|-1645.205296|-1645.169789|714.21|321.15|236.99|562.14|0.6805100000000001|0.2987|-0.21356|0.03550681|8.0872|7.2218
7l_a46|0.0|0|0|0.0|0.256706467|1|1|1.160371354|-0.00090473|5.533389489|2|0.04006734|-0.038903382|0.013150047|1|1|0.0125870169999999|-0.331246137|-0.143129469|-0.1082221709999999|0.659888413|0.7746144629999999|-0.1237456669999999|0.076724694|0.6539666829999999|0|0.907148114|-0.0565894359999999|0.253138137|5.5935102720000005|0.092851886|44.79605077|-0.022013621|-0.880544835|-13.17144326|437.65027010000006|-424.8156159|1246.417766|-5.1237682730000005|0.32532919|9.825660656|4046.614178|156.9538706|15.74158869|-168.5385796|375.721552|7.878766604|1.0|1.0|0.0|1.0|1.0|0.0|2.64|0.28|3.59|43.6|1.89|0.0|0.0|86.96|1.0|2.0|-3.18|22.0|3.0|290.36|1.0|2.86|-3.72|0.1939999999999999|0.0548|2.61|0.0|0.000151|4.5464|-915.6081232|-915.5830363|517.29|272.71|272.71|414.82|0.68834|0.2024|-0.2231699999999999|0.025086919|3.9009|5.7122
12aa_a36|0.0|1|0|3.4172704080000003|0.0|2|2|1.297043479|-0.011588438|5.351858133|2|0.042560386|-0.672129428|-0.006653538|1|1|-0.004569485|0.0620143779999999|-0.090926893|-0.53315493|0.892815402|0.833911317|0.156337925|-0.023185884|0.849217847|0|0.688945241|-0.1066659309999999|0.4679233379999999|16.1504726|0.3110547589999999|212.7097172|-0.04126187|-2.228140982|-49.88002793|471.12395210000005|-1523.677823|2418.848273|-19.29522587|0.2686642589999999|14.60824604|6438.603019|183.7216658|38.58180913|-316.3903377|689.2886595|15.99256772|0.0|0.0|0.0|1.0|0.0|3.0|0.0|0.13|0.98|112.29|1.28|1.0|0.0|131.85|1.0|6.0|-3.52|32.0|5.0|424.46|0.0|1.15|-3.45|129.0|152.0|1.55|0.0|0.000305|3.8899|-1401.662677|-1401.617177|701.99|318.73|318.73|520.19|0.6931|0.4446|-0.20829|0.04550032|4.7433|8.0458
15b_a50|0.0|0|1|0.0|0.0|1|1|1.353059441|-0.0045393|5.82008293|1|0.032843915|-0.22696498|0.004641091|2|2|0.005203263|-0.17223348|-0.2185722769999999|-0.310946931|0.79846758|0.8259784720000001|0.000882622|-0.216393362|0.764606364|1|0.8209134840000001|-0.082576068|0.447220762|11.48191704|0.179086516|102.3838797|-0.028069672|-1.291204916|-26.98929785|469.3167805|-738.1827030000001|1692.3273379999998|-9.174337796|0.3609826579999999|13.22671714|5205.2135960000005|206.3740238|25.11269883|-158.95261259999998|510.3677388|13.90004811|1.0|1.0|1.0|1.0|1.0|1.0|2.11|0.19|3.26|68.76|1.66|1.0|0.0|105.46|2.0|5.0|-3.18|27.0|4.0|357.41|1.0|2.37|-3.6|0.2339999999999999|0.0891|2.11|0.0|0.000687|4.0561|-1160.4989460000002|-1160.463663|613.37|305.67|305.67|475.99|0.65917|0.1796|-0.20071|0.03528279|9.3788|7.1024
4p_a46|0.0|0|0|0.0|0.122217892|1|1|1.134636977|-0.004413243|5.587248657999999|0|0.046533816|-0.233901882|0.005152176|1|1|0.004453195|-0.251219946|0.101602982|-0.369670745|0.7471162309999999|0.747019097|-0.078703563|-0.1623103719999999|0.751334374|0|0.905966489|-0.0997229069999999|0.3352802039999999|4.195717966|0.094033511|53.32991189|-0.029978645|-1.498932241|-32.07534663|513.8073925|-850.1003902999998|2219.4587530000003|-9.642472876|0.12579435|10.10955243|5167.091582|71.34266847|19.44852199|-424.4519674|585.8536976|3.822678404|1.0|0.0|1.0|1.0|0.0|1.0|3.2|0.3|5.25|61.84|3.2|2.0|0.0|107.89|1.0|2.0|-5.8|27.0|3.0|357.45|1.0|4.25|-5.4|0.000567|0.00144|4.77|0.0|3.2e-05|3.9958|-1129.65844|-1129.618646|598.19|310.28|226.26|537.47|0.70138|0.0763|-0.20749|0.03979459|5.3996|6.4672
17_a47|0.0|1|1|3.011740664|0.0|0|0|1.4168589319999998|-0.003764469|4.59511985|3|0.031802469|-0.2032813319999999|0.0042378929999999|1|1|0.004477366|-0.180898239|-0.031505291|-0.3004189439999999|0.8007970640000001|0.75807704|-0.034891905|-0.010871607|0.7666613659999999|1|0.852282407|-0.07185129|0.522140199|7.87914003|0.147717593|90.10552332|-0.02987808|-1.493904005|-26.73455447|519.8795281|-911.2591113|1573.836082|-11.11708872|0.2542482339999999|13.10144249|5854.9736840000005|155.087622|24.43867122|-299.80980739999995|630.8611986000001|9.708576558|1.0|1.0|0.0|1.0|1.0|2.0|2.39|0.08|5.44|79.38|2.26|2.0|0.0|119.83|0.0|4.0|-5.4|30.0|4.0|392.46|0.0|3.85|-5.21|0.00156|0.0024|4.03|0.0|3.12e-08|4.2784|-1254.985125|-1254.943823|656.78|289.79|289.79|477.67|0.6844100000000001|0.4308|-0.22479|0.04130125|5.6949|8.3
3e_a32|0.0|1|1|3.501917045|0.0|0|0|0.609420788|-0.006553709|5.733341277|0|0.044949495|-0.275255791|0.000655875|3|3|0.002004382|-0.1046390059999999|-0.1395294259999999|-0.551661318|0.8315372|0.8046468659999999|-0.061561535|-0.12378337|0.77923808|1|0.8681696109999999|-0.073411249|0.290874543|6.69516884|0.131830389|71.04473954|-0.030786645|-1.200679139|-21.32040233|467.865447|-647.0582188|1732.3689949999998|-8.941186293|0.224744634|10.68709999|4827.877259000001|121.1171726|21.40099522|-296.6758413|421.3548777|6.94742943|1.0|1.0|1.0|1.0|1.0|1.0|3.04|0.24|5.24|110.94|1.94|1.0|0.0|97.86|1.0|3.0|-6.52|23.0|3.0|340.47|0.0|4.3|-5.18|0.000103|0.00225|4.47|0.0|4.13e-05|3.5589|-1672.748189|-1672.722302|578.77|348.38|348.38|456.76|0.7025399999999999|0.2914|-0.20098|0.02588637|5.6928|8.0862
7_a1|0.0|0|0|0.0|0.0|2|2|1.348826331|-0.010040172|5.777652323|1|0.035718954|-0.421687222|0.0021597079999999|1|1|0.004950534|-0.077833285|-0.391298966|-0.441054548|0.7795049279999999|0.801577133|-0.048198584|-0.042175602|0.729621031|0|0.710959153|-0.083362936|0.289201649|17.31482297|0.289040847|139.2595474|-0.031040669|-1.179545431|-19.35104936|342.53930230000003|-568.3036318|1466.924404|-7.205474633|0.396617144|9.278054953|4519.238270000001|191.0896839|24.78585294|-99.61948195|351.4191817|14.36764539|0.0|1.0|0.0|1.0|1.0|0.0|2.83|0.22|3.29|49.17|1.6|0.0|0.0|85.88|2.0|2.0|-3.16|23.0|4.0|305.33|1.0|2.72|-3.71|213.0|0.0595|2.48|0.0|0.000698|4.0504|-1009.509475|-1009.48087|515.2|306.1|306.1|365.53|0.69902|0.2961|-0.19167|0.02860499|6.5936|6.3372
47o_a18|0.0|0|0|0.0|0.0|1|1|1.251177005|-0.006476544|4.844187086|0|0.037484277|-0.4339284229999999|-0.00046896|0|0|0.000787517|-0.009467295|-0.156998637|-0.490807196|0.7452092359999999|0.7435044540000001|0.001673737|-0.066242713|0.733228144|0|0.806872998|-0.077288013|0.261785105|6.313168526|0.193127002|140.2610102|-0.034545459|-2.210909375|-40.76618466|586.0020642999999|-1605.70184|1393.529823|-18.22128055|0.127246923|19.35260972|6462.6049570000005|92.41474142|28.74706708|-541.4335917000001|931.8364349|6.002832126|1.0|1.0|0.0|1.0|1.0|3.0|0.0|0.25|3.0|85.29|2.94|3.0|1.0|139.63|1.0|9.0|-5.66|34.0|3.0|454.56|0.0|2.76|-5.08|0.000996|0.00381|4.16|0.0|1.93e-07|3.22|-1455.574672|-1455.547304|783.22|385.04|385.04|706.49|0.69248|0.5065|-0.18223|0.02736851|2.8284|7.3279
11_a27|0.0|1|0|2.680511093|0.0|1|2|1.1606177359999998|-0.0067474069999999|5.4161004020000005|2|0.042533875|-0.344117757|0.004538653|0|0|0.005111147|-0.1299181459999999|-0.067428705|-0.488734846|0.734834532|0.814843016|-0.0357410779999999|-0.043616687|0.7146215429999999|1|0.7645505|-0.079921166|0.349764196|8.553922917000001|0.2354494999999999|124.5410133|-0.034296948|-1.611956546|-22.36099135|404.4089873|-852.6444161000001|1646.903525|-9.595877966|0.1911041289999999|9.562117063|5186.240841|101.0845293|22.42732497|-326.780942|504.209846|6.714661907000001|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.35|1.67|61.88|3.06|0.0|0.0|106.33|1.0|2.0|-3.68|26.0|4.0|345.4|1.0|2.04|-4.02|0.0716|0.0326|2.73|0.0|0.000283|2.4836|-1122.456105|-1122.433411|571.4|499.21|370.92|415.32|0.59222|0.0793|-0.16205|0.0226944|4.2894|8301.0
2_a1|0.0|0|0|0.0|0.0|1|1|1.348828131|-0.004621682|5.4161004020000005|1|0.0409444439999999|-0.175623923|0.001576763|1|1|0.003205156|-0.237981258|-0.326716897|-0.422863867|0.571324013|0.795932678|0.079586368|0.1766333219999999|0.5574897879999999|0|0.808210065|-0.0622285999999999|0.220315042|5.135384136|0.191789935|87.29479691|-0.026492726|-0.927245426|-12.89184641|367.8635872|-422.0435297|1378.496713|-5.488475744|0.305595997|8.779158091000001|3920.383175|139.0945801|17.36508791|-176.9692239|299.6692382|8.075415099999999|1.0|1.0|0.0|1.0|1.0|0.0|2.69|0.18|4.12|30.71|2.49|0.0|0.0|79.77|1.0|2.0|-3.06|21.0|3.0|279.31|1.0|3.21|-3.78|243.0|0.0466|2.76|0.0|0.000185|4.0877|-920.2093796|-920.184721|489.42|303.31|303.31|355.79|0.7007899999999999|0.2991|-0.19826|0.024658671|5.2754|5.2366
21_a10|0.0|0|0|0.0|0.0|1|1|1.343837211|-0.009308076|5.4161004020000005|2|0.035818182|-0.549176498|0.001533145|1|1|0.002099681|-0.051564917|-0.03765494|-0.4636733179999999|0.7135035209999999|0.7620337359999999|0.057775125|-0.005970601|0.68876002|1|0.7747854129999999|-0.091053776|0.8663152820000001|13.34776629|0.225214587|159.11338909999998|-0.03292131|-1.777750751|-45.44837698|547.3834282|-1255.975247|2701.142106|-16.4322688|0.295893365|13.78215169|7048.414464|209.0477207|33.03306591|-288.401376|746.5727327999999|15.99425187|1.0|1.0|1.0|1.0|0.0|1.0|3.17|0.11|5.6|90.13|2.81|2.0|0.0|128.59|1.0|5.0|-5.77|34.0|6.0|448.47|0.0|4.04|-5.51|0.0007599999999999|0.0014|4.17|0.0|8.68e-07|3.8599|-1485.499561|-1485.461532|716.1|321.21|208.04|517.44|0.68165|0.1489|-0.2226|0.03802869|1.1872|5.3188
12af_a36|0.0|1|0|3.448611715|0.0|2|2|1.29704271|-0.00989889|5.351858133|2|0.039953704|-0.6038322939999999|-0.00233752|1|1|-0.000472698|0.154914099|-0.213993335|-0.505160213|0.859938421|0.813346624|-0.062279009|0.002492952|0.817582774|0|0.755275519|-0.082549457|0.154396546|15.22358698|0.244724481|169.9519197|-0.035153522|-2.003750775|-39.81177462|524.5103537|-1391.529319|3082.869129|-16.95376516|0.329759081|15.59375751|6499.41155|229.0052411|36.42391023|-236.4517911|757.7532208|18.01667275|0.0|0.0|0.0|1.0|0.0|3.0|0.0|0.17|1.65|98.3|1.49|1.0|0.0|138.06|1.0|7.0|-3.54|33.0|5.0|438.48|0.0|1.47|-3.64|128.0|0.0997|1.85|0.0|5.18e-05|3.2299|-1440.982935|-1440.954069|737.4|383.86|236.83|589.48|0.70508|0.0035|-0.19246|0.02886569|9.4631|7.8239
3t_a32|0.0|1|1|3.4477303|0.0|0|0|0.609420752|-0.006089333|5.733341277|0|0.03995614|-0.304466646|9.83e-05|3|3|0.00139283|0.049606573|-0.122301673|-0.496165036|0.710773544|0.822076702|0.0466380209999999|-0.146047869|0.687253845|1|0.828676243|-0.080203824|0.217914628|8.995863948|0.171323757|108.2086749|-0.026967947|-1.267493496|-31.99514268|523.3947687|-800.5532571|2241.507646|-10.75813179|0.315525518|15.64252992|5525.861115|199.2870037|24.88485469|-233.0294362|582.0730423|10.85396804|1.0|1.0|1.0|1.0|1.0|1.0|3.41|0.3|5.42|128.01|1.74|2.0|0.0|112.48|1.0|7.0|-6.48|27.0|4.0|396.53|0.0|4.46|-4.93|0.00013|0.00462|4.09|0.0|3.91e-06|3.5487|-1864.708995|-1864.678788|677.16|349.38|349.38|575.45|0.70286|0.2906|-0.20246|0.03020622|2.7003|8.0458
12_a3|0.0|0|0|0.0|0.0|0|0|0.605020506|-0.009093383|4.727387819|2|0.042795699|-0.336455156|-0.006049098|1|1|-0.0045709459999999|-0.218774634|0.032450556|-0.604704476|0.899733837|0.718481325|-0.039834906|-0.125395523|0.841871246|1|0.829399708|-0.092838926|0.101891875|5.258353635|0.170600292|80.99228663|-0.039584548|-1.345874639|-20.92463497|393.75653|-638.9523922000001|1064.221958|-8.921820355|0.169581355|10.50748861|4400.493202000001|80.50854774|22.63041363|-313.7317211|330.4083896|6.524083564|1.0|1.0|1.0|1.0|1.0|1.0|2.17|0.0|4.01|92.93|1.6|1.0|0.0|90.49|1.0|2.0|-5.68|22.0|3.0|304.37|0.0|3.23|-4.84|0.000629|0.0044|4.03|0.0|3.9500000000000005e-05|3263.0|-1272.152002|-1272.125792|515.23|379.97|379.97|361.95|0.69784|0.5056|-0.19514|0.02620998|3.1979|5.45
17b_a50|0.0|0|1|0.0|0.0|1|1|1.348984601|-0.002181823|5.82008293|1|0.032052154|-0.144000296|0.012409091|2|2|0.012686493|0.05636897|-0.357011777|-0.237489143|0.7715057479999999|0.7621727979999999|-0.1585336269999999|-0.257646121|0.748900413|1|0.931849183|-0.047785496|0.4220781729999999|8.976922737999999|0.068150817|47.42733742|-0.02681014|-1.662228695|-23.14256283|648.4900322000001|-1156.773821|1948.148592|-12.98417734|0.1966134769999999|16.11918162|6059.076348|136.82673369999998|23.22374317|-422.2639022|862.3868512|7.077456382|1.0|1.0|1.0|1.0|1.0|0.0|3.57|0.35|4.92|51.77|2.71|3.0|0.0|131.39|1.0|8.0|-4.75|32.0|4.0|426.56|1.0|3.87|-4.91|0.00763|0.0052|3.96|0.0|1.22e-05|4.0418|-1337.1910779999998|-1337.164673|752.09|306.75|292.09|647.75|0.66195|0.1758|-0.19879|0.02640483|8.4096|6.9136
13h_a6|0.0|1|0|3.464247528|0.0|0|0|1.424099498|-0.006619944|4.727387819|2|0.04393617|-0.3839567379999999|-0.002407131|1|1|-0.000644109|0.105918119|-0.215607882|-0.468842137|0.836982172|0.780222427|-0.0256002129999999|-0.164411111|0.789769968|1|0.867910741|-0.074151997|0.300800177|12.1971464|0.132089259|92.37313621|-0.032362302|-1.747564296|-36.26429338|606.9504647000001|-1222.112956|2829.19698|-15.82689691|0.263081412|16.928040300000003|6302.785260000001|183.9790404|30.71129129|-331.36552|744.1359788|12.4656221|1.0|1.0|1.0|1.0|1.0|2.0|3.03|0.12|4.79|103.17|1.13|2.0|0.0|128.63|0.0|6.0|-5.56|33.0|5.0|431.49|0.0|3.61|-5.06|0.0012|0.0038|3.7|0.0|1.15e-08|3392.0|-1386.613707|-1386.569017|738.61|365.52|254.58|591.53|0.69001|0.2121|-0.2153199999999999|0.04469058|10.0322|7.3279
12ax_a36|0.0|1|0|3.429529478|0.0|2|2|1.280791885|-0.007681676|5.351858133|2|0.043383838|-0.414810497|-0.001012333|1|1|-0.00097037|0.128253871|-0.1716508239999999|-0.440372791|0.884841888|0.836170906|-0.0394369539999999|-0.056676035|0.771220556|0|0.846837721|-0.073739612|0.375647684|12.79462904|0.153162279|102.4490387|-0.038813619|-1.940680931|-32.99232962|566.4430628|-1298.106146|2471.295987|-17.36585896|0.235146956|14.78635841|6741.969187999999|157.28794140000002|33.94393618|-354.3162187|661.6709012|12.47158322|1.0|0.0|1.0|1.0|0.0|2.0|0.0|0.14|3.19|69.2|2.99|2.0|0.0|133.77|1.0|5.0|-5.08|31.0|4.0|450.32|1.0|2.82|-5.18|0.00372|0.00295|3.93|0.0|7.83e-06|3.8889|-2152.130959|-2152.100515|699.67|318.82|236.74|552.0|0.69348|0.4167|-0.21324|0.03044421|6.0402|7.9208
