molecula|SaaNH|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WNSA5|WPSA3|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
4l_a46|0.0|0.171853072|7.825245291|1|1|2.155247543|-0.058870177|5.587248657999999|1|0.049498645|-0.067419714|0.0066560469999999|10.94631401|-0.161358058|1|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.726535412|-0.229089688|0.762625193|0.7936534740000001|-0.09094885|0.291762764|0.00657916|-51.45056667|-48.19533497|177.7681018|-0.030068681|-27.26452605|2.10550531|0.883450801|-29.10603933|51.66342604|-17.01011822|55.17245545|0.409308207|504.7020036|-867.5160294|2087.583804|-9.6227739|0.116549199|5.80829255|0.692930243|65.93290984|-490.7614689|19.25417715|0.006130523|-433.8429998|981.9630347|579.2365607|1.0|1.0|1.0|3.92|3.19|-7.0|4.64|5.02|0.0|105.77|0.0|1.0|3.0|26.0|-5.23|347.45|1.0|1.0|4.08|-5.11|0.00182|7.78e-06|4.49|0.0|0.0|3.47e-05|-0.01784|5.4011|4.4542|-1092.745692|612.39|1057.06|278.36|229.55|526.77|0.68584|0.1523|2.6588|-0.20351|0.03506136|-1092.53932|3.7624|7.0088
47f_a18|0.0|0.0|7.03438793|1|1|0.0|-0.005500039|4.844187086|0|0.031179487|-0.048472184|0.0036509859999999|10.94702253|-0.008224928|0|0|0.00531392|-0.071877686|-0.264839041|0.750610215|-0.014370598|0.780474694|0.745431271|-0.063824969|0.375218907|0.0138461289999999|-54.18475173|-72.03501774|111.1889928|-0.0289997239999999|-61.15474298|9.979328976|0.726550657|-46.00060733|86.11217859|-24.61956302|65.93954138|0.483843526|711.5604361000001|-1944.945479|2343.062749|-20.90098811|0.273449343|10.55465562|0.937396993|232.14715330000004|-1651.17806|33.88554232|0.016581683|-384.6642262|2676.957843|1347.416568|1.0|1.0|2.0|4.87|0.0|-9.22|3.22|3.6|2.0|164.47|1.0|1.0|13.0|40.0|-6.4|541.68|0.0|0.0|2.83|-5.52|0.000421|3.01e-06|4.52|1.0|1.0|3.27e-07|-0.04439|3.0964|3.0964|-1743.375413|908.66|1602.99|400.42|400.42|874.24|0.6984600000000001|0.5741|3.8532|-0.1724099999999999|0.02902413|-1741.802171|4.4861|8.0458
12e_a36|3.490984269|0.0|7.412764017000001|2|2|0.0|-0.064019914|5.351858133|2|0.040899471|0.144415507|0.002951176|10.95346131|-0.084051264|1|1|0.003962098|0.244642918|-0.104118159|0.7975411790000001|-0.144846626|0.847602953|0.856274847|-0.07049439|0.4347714629999999|0.019063245|-44.83739063|-64.2330904|65.27404529|-0.036203518|-40.85494129999999|7.71202397|0.7610764190000001|-28.51846223|75.50154216|-23.02695694|56.96241436|0.466721981|533.058116|-1220.428718|2309.239105|-14.64611103|0.238923581|6.767371321000001|0.875194483|151.9654247|-776.2438847|30.25577504|0.017716522|-332.11111980000004|1603.556077|662.0530478999999|1.0|0.0|2.0|4.85|0.0|-6.97|3.24|2.19|0.0|128.72|0.0|1.0|5.0|30.0|-6.55|395.46|1.0|0.0|2.14|-4.3|0.0274|5.05e-05|3.04|0.0|0.0|4.270000000000001e-05|-0.04962|3.8364|3.6699|-1272.2668210000002|673.57|1142.19|337.84|323.18|507.03|0.70007|0.0006|6.5974|-0.20151|0.03037051|-1272.0579810000002|8735.0|7.8539
4_a38 (LY-2157299)|0.0|0.0|7.535296702|1|1|2.0959524330000003|0.050460026|5.4161004020000005|2|0.041252955|-0.0501467259999999|0.002865697|10.9277672|-0.020954339|1|1|0.003107816|-0.083399128|0.028964355|0.8099394329999999|-0.032369326|0.868207983|0.6848692759999999|-0.092570349|0.459041332|0.01243241|-52.90108631|-51.11565158|260.7739337|-0.03235283|-29.21101111|4.060137052|0.7861170609999999|-30.23133173|58.99645489|-18.48863993|60.00582329|0.487041509|431.0669496|-868.9660769|1686.693134|-10.56568487|0.213882939|6.54753874|0.949475478|122.2274724|-496.5871888|23.51893991|0.01379043|-327.0140711|1105.390176|542.7276591|0.0|1.0|1.0|3.27|2.6|-7.13|3.69|3.51|0.0|108.18|0.0|1.0|3.0|28.0|-6.86|369.42|0.0|1.0|2.81|-3.99|52.0|0.000102|2.39|0.0|0.0|2.75e-05|-0.06|4.65|3.78|-1198.683473|617.61|1048.31|327.69|266.68|449.44|0.68|0.06|5.9043|-0.22|0.03652312|-1198.49738|7.6529|7.1586
13_a10|0.0|0.0|7.535296702|1|1|2.091672336|-0.059862024|5.4161004020000005|2|0.038726287|-0.093280469|0.00384732|10.9296146|-0.001592366|1|1|0.003791547|-0.154121136|-0.017015286|0.78472614|-0.002671425|0.84680169|0.736686715|-0.094726989|0.4676169839999999|0.0122005|-47.88975806|-41.62089688|174.7319717|-0.030119651|-21.04167667|3.118282386|0.7144943490000001|-24.21093442|51.21590298|-15.22715739|54.05778885|0.449563457|413.5584641|-624.3134531000001|1630.880014|-7.698174391|0.285505651|5.069505473|0.816739845|144.338975|-315.62515|21.31179541|0.018979132|-216.8776303|873.7836118999999|422.96706330000006|1.0|1.0|1.0|3.02|2.58|-6.6|3.52|3.81|0.0|97.14|0.0|1.0|2.0|25.0|-6.34|328.37|1.0|1.0|2.91|-4.1|0.0576|7.87e-05|2.76|0.0|0.0|8.170000000000001e-05|-0.05022|5.8308|3.8419|-1065.874094|550.83|926.41|322.72|212.63|376.77|0.68386|0.1514|3.6904|-0.20959|0.0346535|-1065.732389|5.3726|6.7959
13e_a6|3.433539068|0.0|6.842683282|0|0|0.0|-0.089778965|4.727387819|2|0.044021739|0.018376555|-0.003356527|10.95053349|-0.037793156|1|1|-0.001446486|0.032420935|-0.126749697|0.765593573|-0.067328767|0.827254552|0.790249345|-0.074242826|0.175643236|0.0183790889999999|-49.62570093|-62.36320497|66.59852278|-0.032929004|-41.68507499|8.211609879|0.722530518|-33.17101912|75.42629799|-22.01054293|61.91072885|0.4442079679999999|575.965487|-1122.537689|3457.565879|-14.71237941|0.277469482|7.973429837999999|0.799234143|185.4673146|-750.3313497|30.46313253|0.019543118|-297.4895642|1553.619759|676.2770877|1.0|1.0|2.0|3.51|2.79|-10.18|5.01|4.53|0.0|123.82|0.0|0.0|5.0|32.0|-6.52|417.47|0.0|1.0|3.31|-4.78|0.00323|1.65e-05|3.27|0.0|0.0|2.75e-08|-0.07534|5.9885|3.2475|-1347.297639|713.3|1202.5|381.78|207.04|567.24|0.7034199999999999|0.0104|10.1884|-0.20804|0.03809808|-1347.074898|13.2999|7.9208
12av_a36|3.4520047430000003|0.0|7.412764017000001|2|2|0.0|0.049150854|5.351858133|2|0.04250591|0.06882889|-0.00233752|10.96037173|-0.039627578|1|1|-0.000472698|0.1168328169999999|-0.126068378|0.8076780109999999|-0.067408377|0.8571025990000001|0.817582774|-0.082283524|0.277834652|0.021666882|-57.31621925|-73.55299094|99.2415672|-0.035197712|-51.2347934|10.51297704|0.671916917|-39.92474833|91.5101903|-24.51766365|72.40871507|0.491188387|524.1323793|-1397.506828|2354.591519|-17.07826447|0.328083083|8.975655204|0.965363947|228.5327731|-973.4610746|36.48912989|0.025779468|-239.5042702|2079.880404|757.7532208|0.0|0.0|3.0|4.96|0.0|-6.93|2.38|1.65|0.0|138.06|0.0|1.0|7.0|33.0|-7.66|438.48|0.0|0.0|1.47|-3.64|128.0|0.000227|1.85|0.0|0.0|5.18e-05|-0.05307|4.8408|3.4402|-1440.988179|733.21|1247.28|360.39|256.12|588.31|0.70455|0.0027|4.7666|-0.19429|0.04308001|-1440.738332|6.1075|7.4089
4n_a46|0.0|0.126268818|7.825245291|1|1|2.093595994|-0.061148449|5.587248657999999|0|0.045335917|-0.2264394139999999|0.004988019|10.94021058|-0.064683066|1|1|0.0042595609999999|-0.349865095|0.070558373|0.722331115|-0.088858764|0.7681452190000001|0.7427183759999999|-0.103381106|0.371438024|0.008424451|-56.80797266|-47.16810275|172.8490949|-0.031047837|-25.91889741|2.543769935|0.863203663|-31.21601103|51.4039205|-17.06080312|61.43721285|0.428896538|496.2788787|-801.8577467|2116.313581|-9.374920341|0.136796337|5.666371466|0.750996215|75.1696593|-440.621256|19.76451658|0.0077084869999999|-399.1612105|928.9322794|525.8291956999999|1.0|1.0|1.0|3.75|2.84|-6.67|4.33|4.94|0.0|102.92|0.0|1.0|2.0|26.0|-5.26|343.42|1.0|1.0|3.9|-5.1|0.00129|7.95e-06|4.41|0.0|0.0|7.340000000000001e-05|-0.04044|5.7448|3953.0|-1090.343872|578.83|1011.66|313.65|215.82|502.02|0.7025|0.0711|6.2318|-0.20685|0.04131598|-1090.151267|8773.0|5.2845
27c_a34|0.0|0.0|7.412764017000001|1|1|1.996958431|0.02583752|5.351858133|1|0.041728395|-0.08157574|-0.008017781|10.95447877|-0.014364543|1|1|-0.004694534|-0.132026575|-0.128393271|0.783333463|-0.0239323839999999|0.8353837409999999|0.804740647|-0.114233896|0.32643486|0.0304948179999999|-76.84420762|-84.73908278|176.7076265|-0.042782312|-57.00328784|13.79934071|0.7381974290000001|-51.69246989|100.1948155|-28.77931113|97.35782216|0.424716257|424.51250080000005|-1525.30349|2477.818875|-19.35960719|0.261802571|8.808655321|0.738272657|176.1124482|-1026.059181|38.98592708|0.022975949|-320.4669239|2066.254135|673.8038326000001|1.0|1.0|2.0|3.55|3.11|-7.67|3.11|3.34|0.0|119.71|0.0|1.0|6.0|32.0|-6.85|427.46|0.0|1.0|2.83|-4.45|0.00759|3.52e-05|2.9|0.0|0.0|9.1e-06|-0.03792|4277.0|3.9186|-1426.521813|709.72|1203.69|316.4|289.89|558.04|0.70336|0.0093|7.6204|-0.19682|0.03913684|-1426.31053|9.6148|6.0969
8d_a8|3.190160226|0.0|7.05012252|0|0|1.41693287|-0.12349902|4.844187086|1|0.042323232|0.071729931|-0.00267541|10.94649761|-0.117111249|1|1|-0.001038264|0.111668404|0.016471091|0.757805416|-0.179357354|0.804372443|0.734212688|-0.1072746469999999|0.377028311|0.028038295|-69.95878302|-67.26951954|57.93693239|-0.03820405|-43.86958028|11.92454747|0.675359878|-45.62337399|86.29065071|-24.91463687|88.24385833|0.483207744|452.1282556|-1345.390391|2093.380666|-16.2479927|0.324640122|7.507839835|0.935013517|211.7129122|-877.3916055999999|36.89090464|0.029166961|-228.7206541|1992.108851|682.0472537|0.0|1.0|2.0|3.61|2.92|-7.62|3.93|3.32|0.0|121.1|0.0|1.0|6.0|32.0|-6.87|430.46|0.0|0.0|3.0|-4.47|0.00533|3.4200000000000005e-05|2.89|0.0|0.0|1.03e-05|-0.0600299999999999|4.6765|3.2963|-1447.595474|690.78|1185.65|376.13|265.12|572.21|0.70165|0.1879|6.0111|-0.19757|0.03604461|-1447.354662|7.5674|4.7303
13_a1|3.409865599|0.0|7.423568444|1|1|0.0|-0.046530797|5.351858133|1|0.036382114|0.1129747169999999|-0.008672236|10.94989555|-0.084271845|1|1|-0.005924486|0.1769162319999999|-0.07665159|0.76714213|-0.150485437|0.825117597|0.833702788|-0.111667908|0.207843387|0.033737733|-64.94184903|-62.04288975|148.7311076|-0.040302516|-36.08180773|11.41059871|0.7082629840000001|-37.76773325|77.55889436|-23.43842502|84.56244352|0.477212829|395.1486144|-1054.729126|1786.445642|-13.63090514|0.291737016|7.493979856|0.912824292|169.6632599|-613.3907313999999|33.09282789|0.026679865|-242.2358135|1489.177255|505.2124255|1.0|1.0|2.0|3.35|2.83|-7.94|4.75|3.87|0.0|104.88|0.0|1.0|4.0|28.0|-6.48|371.39|0.0|1.0|3.23|-4.34|0.0192|4.58e-05|2.94|0.0|0.0|4.24e-06|-0.04962|4.0783|3.4483|-1238.395767|613.52|1035.04|359.55|304.01|472.52|0.69782|0.3535|2.7595|-0.18883|0.0284695999999999|-1238.22919|3.9446|6585.0
4g_a46|0.0|0.171759574|7.825245291|1|1|2.156712018|-0.153373738|5.587248657999999|2|0.046415344|-0.093447672|0.011488768|10.96333695|-0.138341481|1|1|0.010608122|-0.144064904|-0.078780402|0.74106323|-0.193115055|0.7796270059999999|0.635494818|-0.056893316|0.318162858|0.00801562|-32.64186634|-40.24987057|7.38470955|-0.024339048|-23.0928866|2.638545451|0.826861093|-18.72788427|44.72726697|-13.96424081|37.24073329|0.448462961|543.2323468999999|-684.2477996|2285.43285|-8.0118178|0.1731389069999999|5.8466355000000005|0.8131148579999999|99.33639766|-392.5790722|16.88825479|0.007803902|-375.0653627|827.5244845|568.1534007|1.0|1.0|0.0|3.9|3.61|-7.8|5.19|5.37|1.0|106.55|0.0|1.0|3.0|26.0|-5.18|366.89|1.0|1.0|4.39|-5.38|0.00155|4.16e-06|4.73|0.0|0.0|5.75e-06|-0.03985|4.4163|4.4163|-1493.154666|615.33|1064.92|280.74|280.74|530.39|0.6983199999999999|0.1294|3.5526|-0.22587|0.02266493|-1492.979142|3.7113|5.5615
12l_a36|3.426092687|0.0|7.412764017000001|2|2|0.0|-0.0944961519999999|5.351858133|2|0.039061728|0.128666217|-0.000143196|10.95423322|-0.0452558729999999|1|1|0.001194592|0.228884463|-0.098598933|0.8174432229999999|-0.079106537|0.8772535459999999|0.8212311840000001|-0.079972189|0.3827446779999999|0.0220227089999999|-52.05361632|-70.17688229|39.27257375|-0.038052612|-45.67788557|9.330278191|0.7379583590000001|-33.88151556|83.76912404|-24.7683114|66.38812034|0.4619814279999999|549.2389652|-1263.1838810000002|2385.788754|-16.12160667|0.262041641|7.471134223|0.8586718990000001|170.5619816|-822.2019402000001|33.56329135|0.02088234|-309.7725155|1711.727859|642.3830552000001|1.0|0.0|2.0|4.78|0.0|-6.66|2.75|1.76|0.0|128.47|0.0|1.0|5.0|31.0|-6.68|406.44|0.0|0.0|1.77|-4.29|0.0111|5.08e-05|2.95|0.0|0.0|8.97e-05|-0.0510399999999999|3.8619|3.8619|-1325.194654|686.83|1155.07|321.05|321.05|530.75|0.6925|0.4524|5392.0|-0.20973|0.03508404|-1325.0137550000002|7.2021|7699.0
14_a4|0.0|0.0|7.535296702|1|1|1.947126795|-0.2248919089999999|5.4161004020000005|1|0.0409444439999999|-0.0135414919999999|0.009588001|10.94612798|0.117232935|1|1|0.008943549|-0.031578333|-0.016862096|0.77505994|0.204594017|0.843811017|0.500893739|-0.065776751|0.218112446|0.013047382|-29.91067393|-32.31961528|12.12963775|-0.03015272|-14.69670456|2.697931638|0.768457211|-13.60128622|39.49511556|-13.71135194|35.84371234|0.40126838|386.9927769|-452.4746139|1378.961008|-6.23496557|0.231542789|5.304461808|0.6701974079999999|105.2894945|-205.7538638|17.84270058|0.015779688|-244.1511936|588.8091192|280.2639278|1.0|0.0|0.0|3.14|2.39|-5.71|3.59|4.09|0.0|80.09|0.0|2.0|2.0|21.0|-5.8|277.3|1.0|1.0|3.2|-3.97|0.11|0.000106|3.09|0.0|0.0|0.000539|-0.03639|4.5233|4.2312|-918.9507745|475.32|794.51|293.02|274.1|353.16|0.55975|0.1067|2.3797|-0.2102|0.020300099|-918.896242|3.3312|5.8794
2_a33|3.396444161|0.0|7.765993078999999|0|0|0.0|0.047294725|5.733341277|0|0.039958333|-0.049900189|-0.002514803|10.31100266|-0.05997501|3|3|-0.000810928|-0.0881938509999999|-0.083752249|0.833090592|-0.096644295|0.8799816220000001|0.753434785|-0.0804186|0.411881091|0.018451635|-49.13901703|-63.57699532|103.5201191|-0.031851158|-38.84811555|6.889294995|0.702597735|-30.02592687|75.44970552|-19.46234551|60.41371259|0.4699986339999999|500.7570617|-953.6549298|3245.244678|-11.89228027|0.297402265|6.152818143999999|0.8867875909999999|181.7248125|-582.7217333|27.70055258|0.019430318|-247.5908207|1357.327077|618.9134881|1.0|1.0|2.0|3.57|3.51|-7.67|6.7|4.63|0.0|115.28|1.0|1.0|7.0|28.0|-6.17|411.54|0.0|1.0|3.98|-4.78|0.000183|1.6800000000000002e-05|3.72|0.0|0.0|8.78e-06|-0.04967|3.6281|3.6281|-1920.079174|655.74|1128.98|341.74|341.74|525.38|0.70205|0.2911|4.2519|-0.19979|0.02972182|-1919.890628|5539.0|8.2596
12y_a36|3.479963309|0.0|7.412764017000001|2|2|0.0|-0.061103469|5.351858133|2|0.041767677|0.036174187|0.002782748|10.94917392|-0.028440975|1|1|0.003724542|0.06152178|-0.095253274|0.820226782|-0.0498101409999999|0.873588247|0.856135378|-0.076585128|0.424572485|0.019404665|-51.48548385|-66.24017399|114.430624|-0.036493654|-44.53093547|8.769742642|0.755735734|-34.61187706|78.8341402|-24.53339777|64.53055627|0.487285656|562.7133986|-1324.80348|2304.463084|-16.49293906|0.244264266|7.589386902|0.950403792|164.2102614|-890.6187094000001|32.46293206|0.01873364|-343.8442493|1752.9983309999998|698.847203|1.0|0.0|2.0|4.88|0.0|-7.01|3.62|2.42|0.0|133.84|0.0|1.0|6.0|31.0|-6.34|407.47|1.0|0.0|2.37|-4.55|0.0106|2.82e-05|3.45|0.0|0.0|3.94e-05|-0.05002|3.8794|3.8794|-1310.350902|702.38|1183.75|319.6|319.6|532.91|0.66796|0.4358|6.1376|-0.20673|0.03583863|-1310.137888|8249.0|7.9208
9_a1|3.358585365|0.0|6.86171134|0|0|0.0|0.020428974|4.727387819|1|0.037578348|-0.110185988|-0.00314411|10.94877277|0.016589221|1|1|-0.0018191779999999|-0.232860777|-0.044035724|0.737794643|0.02778394|0.7964939409999999|0.572272366|-0.080888063|0.166794384|0.011266799|-46.63553015|-49.42275468|63.73880199|-0.031896718|-28.49439431|3.745117974|0.7816897429999999|-26.88743664|57.60218193|-18.38986221|53.13133578|0.452572261|435.4501351|-790.7640749|1739.0376789999998|-10.60256533|0.2183102569999999|7.61577077|0.826725116|125.865476|-455.910309|23.52578164|0.014186995|-324.81308110000003|1011.608611|472.9447227|1.0|1.0|1.0|2.78|2.66|-8.98|5.86|5.57|0.0|102.84|0.0|1.0|4.0|27.0|-5.81|357.38|0.0|1.0|4.12|-4.79|0.00739|1.62e-05|3.76|0.0|0.0|3.7100000000000003e-07|-0.07602|3343.0|3343.0|-1187.226314|600.6|1007.04|370.88|370.88|487.19|0.70296|0.5409|4.1623|-0.21015|0.03294951|-1187.065335|6.4447|5.2218
4a_a46|0.0|0.210988875|7.825245291|1|1|2.180332577|-0.214093513|5.587248657999999|2|0.0473245609999999|-0.137420119|0.012632881|10.96352058|-0.0466186959999999|1|1|0.0120924389999999|-0.216904465|-0.082000707|0.764741337|-0.06611606|0.8075680409999999|0.683616517|-0.05488948|0.264863483|0.00935578|-28.50561609|-35.24319509|6.579492736000001|-0.022129285|-18.30276019|2.523263761|0.742626378|-14.80375017|41.15334508|-11.49234623|33.36433008|0.4289963579999999|479.8368017|-528.6479264|1427.844961|-5.968291366|0.2573736219999999|5.613813876|0.751302315|133.66119809999998|-274.5414028|15.47527339|0.011380391|-252.0050978|711.8625758999999|480.9500663|1.0|1.0|0.0|3.76|2.8|-6.82|4.18|4.46|0.0|96.74|0.0|1.0|2.0|24.0|-5.87|318.42|1.0|1.0|3.43|-4.31|0.0372|4.89e-05|3.34|0.0|0.0|4.86e-05|-0.02921|4.5454|4.5454|-994.237445|560.87|967.0|272.77|272.77|467.4|0.6893600000000001|0.1694|3.1825|-0.21988|0.022810825|-994.079365|3.7138|6.7423
33_a20|0.0|0.0|6.842683282|0|0|1.915285809|-0.188733405|4.727387819|2|0.0388043479999999|0.148855442|0.009265667|10.93244905|-0.062750442|1|1|0.008780074|0.248715569|-0.036258691|0.74131936|-0.10978034|0.802353442|0.607038752|-0.058927252|0.399354817|0.012738882|-38.58254635|-45.72654913|8.680600701|-0.0265385579999999|-29.9394021|5.46110745|0.759356182|-25.26187502|54.60811436|-17.37608867|46.92331405|0.465855239|621.611679|-868.8044333999999|2274.654579|-11.3769728|0.240643818|8.062843544|0.8721516570000001|157.56124519999997|-568.84864|22.88265911|0.013564844|-339.6262863|1144.132956|664.4562602999999|1.0|1.0|0.0|3.39|3.59|-9.69|5.33|5.39|0.0|121.62|0.0|1.0|4.0|31.0|-5.58|401.46|0.0|1.0|4.28|-5.53|0.000997|2.98e-06|4.47|0.0|0.0|8.199999999999999e-08|-0.0582899999999999|5443.0|3.8867|-1275.852801|689.51|1174.95|318.99|227.79|563.98|0.6129|0.0463|3.5714|-0.21788|0.02957286|-1275.662457|5.0369|7.4685
12p_a30|0.0|0.0|7.412764017000001|2|2|0.0|0.038440292|5.351858133|2|0.040899471|-0.062956958|0.005613018|10.31162861|-0.128484994|1|1|0.005965451|-0.109773594|-0.053644471|0.7867133140000001|-0.2210072669999999|0.8371763179999999|0.7991060659999999|-0.074356395|0.371591982|0.015107947|-47.54197452|-60.65858419|75.21136863|-0.0364888379999999|-38.78387161|6.176226649|0.8199554720000001|-30.39737673|68.98315679|-23.33022469|57.20168999|0.469983155|539.2411292|-1213.171684|2326.5244390000003|-14.91687369|0.180044528|7.392482526|0.886732486|115.116829|-775.6774321|28.4530386|0.0130197619999999|-409.146112|1479.558007|686.039456|1.0|0.0|1.0|4.76|0.0|-7.01|4.35|2.93|0.0|132.24|0.0|1.0|5.0|30.0|-5.81|412.51|0.0|1.0|2.91|-5.15|0.0009119999999999|7.05e-06|4.23|0.0|0.0|4.02e-05|-0.05169|5.1922|3.4955|-1615.094336|685.08|1167.16|354.69|238.79|526.91|0.68561|0.1527|4.0456|-0.19992|0.03198743|-1614.890598|4.6103|7.7721
5f_a40|0.0|0.0|8.149890544|0|1|1.656591081|-0.004886759|6.167516491000001|0|0.042936508|-0.085493191|0.000663516|10.31198329|0.062183277|2|2|0.000706205|-0.155235986|0.100535344|0.811339477|0.095322868|875.0|0.680674762|-0.113521559|0.0528268609999999|0.020236763|-52.44868801|-50.68028366|222.1847349|-0.041135239|-23.41506245|4.319700326|0.814393685|-24.23209217|57.61052946|-19.00510637|61.79838068|0.484099946|342.5710869|-608.163404|599.1117195|-8.780648419|0.185606315|5.780627322000001|0.938359946|85.75294257|-280.9807494|23.33651|0.015000038|-290.5093357|746.7683199|269.0442248|1.0|1.0|1.0|3.08|2.05|-3.69|2.94|2.68|2.0|78.56|0.0|3.0|3.0|20.0|-6.47|284.34|0.0|1.0|2.23|-3.31|0.0307|0.000491|2.2|0.0|0.0|0.0587|-0.06227|3.8036|3.0611|-1232.983157|487.57|793.54|405.03|325.97|361.03|0.69727|0.0415|5.5961|-0.19284|0.02389588|-1232.898044|7.6183|6.9508
11_a15|0.0|0.0|0.0|1|1|0.0|-0.1758968389999999|0.0|3|0.02962963|-0.036023137|0.001806571|10.95979791|0.023543401|0|0|0.003766915|-0.056500144|-0.173728081|0.718800243|0.0432314409999999|0.76664841|0.796300317|-0.064429158|0.632319408|0.018519054|-44.15161868|-66.78526188|143.8088883|-0.033606127|-45.76619542|8.696553172|0.739315684|-30.25595097|79.1792768|-23.02940065|56.84224275|0.470042906|613.0036107000001|-1335.705238|2565.707165|-15.7814467|0.260684316|6.233494755|0.8869452090000001|178.640152|-915.3239085|31.14961732|0.018086221|-327.9935744|1806.677804|830.7967967000001|1.0|0.0|1.0|4.1|4.25|-8.9|4.33|6.69|0.0|138.24|0.0|1.0|6.0|34.0|-5.26|448.52|0.0|0.0|4.62|-6.1|0.000214|7.970000000000001e-07|5.32|0.0|0.0|5.7e-07|-0.03877|4.7106|2.9595|-1450.740771|739.57|1284.85|418.94|263.2|568.22|0.70577|0.0011|812.0|-0.16011|0.03503399|-1450.457814|1.3581|6.1314
21c _a23|0.0|0.0|7.525639975|0|0|3.311482916|0.178300778|5.4161004020000005|2|0.043130342|0.0645437059999999|0.003456487|10.3132171|-0.039311241|2|2|0.0035741379999999|0.118226959|-0.0201427689999999|0.782543953|-0.060079444|0.838980345|0.7301130229999999|-0.08365474|0.2571258939999999|0.014036138|-59.46209153|-70.15570019|323.3651097|-0.040210758|-49.86692499|7.09164338|0.834557275|-42.26586935|79.71722579|-28.58195193|69.43902929|0.468609427|561.9588018|-1543.4254039999998|2628.628799|-20.31615463|0.165442725|8.945789862|0.881854988|117.597286|-1097.07235|34.24804117|0.013451712|-475.6090385|1849.394223|762.0576580000001|0.0|1.0|2.0|3.68|3.11|-7.33|3.1|3.42|1.0|133.35|1.0|1.0|6.0|34.0|-7.13|468.53|0.0|0.0|3.0|-4.72|0.0011|1.92e-05|2.86|0.0|0.0|2.2e-05|-0.07892|3.6649|3.6649|-1837.964768|747.88|1275.12|338.3|338.3|587.02|0.5885699999999999|0.3329999999999999|6.0226|-0.22981|0.03257532|-1837.736174|8.3979|7.1752
4p_a46|0.0|0.122217892|7.825245291|1|1|2.102855253|-0.060700883|5.587248657999999|0|0.046533816|-0.164311513|0.005152176|10.93681929|-0.120823841|1|1|0.004453195|-0.251219946|0.066453878|0.747019097|-0.1623103719999999|0.7911509609999999|0.751334374|-0.0997229069999999|0.3352802039999999|0.007398064|-56.55658053|-47.22779946|175.10295019999998|-0.029978645|-26.78464688|2.379548177|0.87420565|-32.07534663|51.05047787|-17.00200781|60.7522985|0.423511708|513.8073925|-850.1003902999998|2219.4587530000003|-9.642472876|0.12579435|5.828038618|0.734640605|71.34266847|-482.1236438|19.44852199|0.006740305|-424.4519674|972.4260993|585.8536976|1.0|0.0|1.0|3.89|3.2|-7.05|4.85|5.25|0.0|107.89|0.0|1.0|2.0|27.0|-5.09|357.45|1.0|1.0|4.25|-5.4|0.000567|4.03e-06|4.77|0.0|0.0|3.2e-05|-0.0393|5.4796|3.9958|-1129.65844|598.19|1058.54|310.28|226.26|537.47|0.70138|0.0763|3.6961|-0.20749|0.03979459|-1129.4459470000002|5.3996|6.4672
