molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nARing|SaasN|AATSC1c|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PPSA3|RNCS|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|BBB|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
12ad_a36|1|0|0|0.0|7.412764017000001|2|0.0|-0.01083262|2|0.040787037|0.046496301|0.0|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|0.010723827|1|1|0.000906224|-0.136151085|0.832674224|0.1563642469999999|0.8846605|0.7767870459999999|0|0.760267769|-0.107772644|21.78471426|94.12528108|15.4237324|81.68309557|-2.047680239|96.81391944|-25.88878839|80.12771975|0.477102332|3041.082692|538.2749789|-1449.77215|0.343592539|16.772513699999998|0.912420081|6569.653402|243.2659577|-1026.448977|0.028968808|-221.4751857|2208.646667|20.51012207|1.0|0.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.62|1.67|95.5|1.89|0.0|135.03|0.0|7.0|-4.18|33.0|0.0|1.76|8.36e-05|0.0367|2.53|0.0|0.0|2.42e-07|5733.0|3.8512|-1460.8311199999998|1236.64|321.93|0.6073|588.2|0.67215|0.2532|-0.15638|5.3349|0.03648828|-1460.610659|17.0|7.7696
24_a47|0|1|1|0.0|6.86171134|0|1.225600378|-0.010774404|2|0.039520202|0.0251322929999999|1.081401467|-0.484848181|-0.0060410169999999|-0.063708635|10.95005721|0.071506228|1|1|-0.004514441|-0.111494046|0.812650394|-0.005097239|0.875198713|0.627160379|1|0.7839491009999999|-0.090995097|12.11301576|41.72753688|6.81713713|47.170683|-1.364926459|69.27912772|-18.28983173|54.82626523|0.479188295|2642.775318|441.2021442|-768.1729327|0.388396422|13.48797266|0.920079732|6022.202634|218.5873217|-432.3234052|0.032103375|-125.6197312|1255.998102|18.06759887|0.0|1.0|1.0|0.0|1.0|2.0|0.05|21.0|-7.63|4.64|84.73|2.86|0.0|104.73|0.0|5.0|-4.61|28.0|0.0|3.31|3.05e-05|0.0121|3.16|0.0|0.0|2.32e-08|3.9675|3.9675|-1696.105723|1002.04|312.5|0.2618|450.98|0.6835|0.2618|-0.16333|2.6517|0.03414611|-1695.98597|3.0|8.5
12g_a40|0|0|0|0.0|7.515889085|0|1.687211672|-0.01011728|0|0.036630824|0.167050952|0.726175674|-0.354104815|-0.001011175|0.075327376|10.31197254|-0.211162861|2|2|-0.003205145|0.063401514|0.769016155|0.020185301|0.8396782220000001|0.6941475490000001|1|0.8702014570000001|-0.099521372|6.670206427999999|130.7472028|3.501413627|0.0|-1.393299206|59.29860462|-22.85591194|56.61727428|0.465725912|2287.970776|456.7977427|-731.3891821000001|0.147968773|14.39849078|0.871698484|5211.675486|77.67373972|-383.9305539|0.013442698|-369.5858437|858.4065454|7.056520179|1.0|0.0|1.0|0.0|0.0|1.0|0.0|20.0|-6.63|5.14|78.66|3.76|0.0|93.78|0.0|2.0|-6.46|23.0|0.0|4.4|1.62e-06|0.000586|5.07|0.0|0.0|2.37e-07|4.0224|3.1577|-2173.044757|896.63|392.64|0.3539|429.31|0.6988|0.2682|-0.13191|1.9175|0.02230594|-2172.988604|724.0|6.1403
17d_a50|0|1|1|0.0|8.105609402|2|4.380250483|-0.002166617|1|0.031990741|0.006071856|2.234730384|-0.140830095|0.012079|-0.136180713|10.94500663|-0.125540541|2|2|0.01245647|-0.200725906|0.748516466|-0.1921395789999999|0.789310938|0.7276268779999999|1|0.929886823|-0.069790853|10.55016861|5.007868064|7.31681784|86.38197811|-1.535398758|57.5414543|-17.74731987|41.18485076|0.445708152|2824.70142|644.9008302|-1064.839192|0.24594297|12.62170017|0.8041037459999999|6281.764548|170.5678813|-738.4938272999999|0.013178555|-352.3903892|1412.14676|9.139672835|0.0|1.0|1.0|1.0|1.0|0.0|0.35|20.0|-7.07|4.29|51.77|2.71|0.0|133.19|0.0|6.0|-4.5|32.0|1.0|3.68|1.31e-05|0.00557|3.72|0.0|0.0|8.55e-08|4.0506|4.0506|-1335.989008|1263.22|306.09|0.1819|579.45|0.66103|0.1819|-0.16716|5.6557|0.02625058|-1335.713194|74.0|7.1308
12g_a31|1|0|0|0.0|7.765993078999999|1|0.0|-0.01500347|0|0.0388738739999999|0.045747231|0.0|-0.7501734859999999|-0.008464411|-0.0733026079999999|10.31169877|-0.082116813|2|2|-0.0054114869999999|-0.0497478109999999|0.819234772|-0.076150332|0.8639814490000001|0.7983388929999999|0|0.58271093|-0.131126805|19.01411466|152.7424573|11.67699967|548.1594997999999|-1.835775276|95.97385383|-23.98704875|97.88920296|0.470244801|2514.363249|357.8560168|-1127.391291|0.311351131|15.28679013|0.887664343|5398.678971|191.2078009|-692.3565973|0.02515117|-231.70711040000003|1637.106139|15.44590447|1.0|1.0|1.0|1.0|1.0|2.0|0.32|16.0|-6.45|3.44|131.36|0.86|0.0|103.26|0.0|7.0|-4.92|27.0|0.0|2.9|0.0001629999999999|0.0627|2.52|0.0|0.0|3.55e-07|3.8349|3.8349|-1578.846191|1090.41|323.3|265.0|542.78|0.70068|265.0|-0.15917|1.6279|0.04532186|-1578.66792|0.11|6.9586
11c_a31|1|0|0|0.0|7.765993078999999|1|0.0|-0.0184155389999999|0|0.037731481|-0.031640011|0.0|-0.847114804|-0.011679927|-0.137912959|10.31169916|-0.085216451|2|2|-0.008375297|-0.0992097109999999|0.839810365|0.013528742|0.8906705429999999|0.787929678|0|0.564143263|-0.14043574|20.06220362|264.7428792|11.74927853|70.98337779|-1.825664624|99.31985763|-24.864808|100.8824395|0.47997061|2470.585429|330.3862551|-1069.186744|0.323910768|13.95917988|0.922968238|5329.481371|189.6959033|-626.1611682999999|0.029155542|-206.2506659|1581.428448|17.07472346|1.0|0.0|1.0|1.0|1.0|2.0|0.28|16.0|-5.84|3.64|125.57|1.03|0.0|97.32|0.0|6.0|-5.11|26.0|0.0|3.04|0.000105|39.0|2.82|0.0|0.0|1.45e-06|3.8551|3.8551|-1559.3980869999998|1022.77|321.61|0.2627|512.9|0.7005899999999999|0.2627|-0.15994|5289.0|0.04465349|-1559.253116|0.13|6.8861
3d_a12|0|0|0|0.0|0.0|1|0.0|-0.008186708|3|0.038787879|-0.166233441|0.0|-0.360215148|-0.00259095|-0.002185753|10.95472859|-0.058191686|0|0|-0.000643935|-0.1394967999999999|0.7697403429999999|-0.097468573|0.82682708|0.8605417409999999|0|0.8547246829999999|-0.0958414059999999|5.717316796|74.39425719|2.9374091630000003|0.0|-1.437621096|57.52228251|-18.01493787|40.06333231|0.472404561|2148.979792|439.1353855|-738.6124526000001|0.22571647|10.96674758|0.89539167|4509.417998|115.96727140000002|-379.4799315|0.01611886|-281.8395348|953.9302134|8.281452338|1.0|1.0|1.0|0.0|1.0|1.0|0.11|18.0|-7.51|2.19|50.17|2.26|0.0|100.28|0.0|3.0|-3.52|24.0|1.0|2.67|0.000123|0.0385|2.81|0.0|0.0|3.08e-08|4.2114|3.7719|-1006.727999|918.3|328.71|0.3336|411.35|0.6572100000000001|0.1583|-0.15387|2.2068|0.02399772|-1006.606666|25.0|7.6021
6b_a40|0|0|0|0.0|8.421342866|2|1.710647518|-0.014861289|0|0.039863946|-0.137534783|0.6899826|-0.698480566|-0.003851208|0.0986825569999999|10.30179924|-0.226457281|2|2|-0.004728928|-0.018582337|0.842573207|0.003163118|0.90571269|0.6462648870000001|1|0.753431574|-0.118488624|9.771129787|176.8246355|6.544506614|34.43877986|-2.132795227|87.29061302|-33.22101012|81.90640622|0.442509019|3214.047452|504.6333458|-1428.503435|0.1218592019999999|12.51342818|0.793750992|8482.600495|81.61884754|-956.7829293|0.011838681|-506.5422338|1626.736212|7.929311055|1.0|0.0|1.0|0.0|1.0|1.0|0.21|14.0|-5.21|4.38|173.43|2.61|2.0|130.16|1.0|5.0|-8.41|31.0|0.0|4.21|6.55e-07|0.000335|5.03|1.0|1.0|6.21e-06|3.1026|3.1026|-3290.775349|1183.07|399.62|0.4962|552.01|0.69429|0.4962|-0.1237099999999999|8193.0|0.03026498|-3290.648012|0.03|7.5229
4g_a46|0|0|0|0.171759574|7.825245291|1|2.156712018|-0.001702489|2|0.046415344|-0.093447672|0.0|-0.088529411|0.011488768|-0.055084605|10.96333695|-0.138341481|1|1|0.010608122|-0.078780402|0.74106323|-0.200628401|0.7796270059999999|0.635494818|0|0.946829733|-0.070153728|4.598866947|7.38470955|2.638545451|72.82863401|-1.192613373|44.72726697|-13.96424081|37.24073329|0.448462961|2242.010126|543.2323468999999|-684.2477996|0.1731389069999999|10.60062169|0.8131148579999999|5176.321714|99.33639766|-392.5790722|0.007803902|-375.0653627|827.5244845|4.477396402|1.0|0.0|1.0|1.0|1.0|0.0|0.38|17.0|-7.8|5.37|43.6|3.06|1.0|106.55|0.0|3.0|-5.38|26.0|1.0|4.39|4.16e-06|0.00153|4.73|0.0|0.0|1.57e-08|4.4163|4.4163|-1493.154666|1064.92|280.74|0.1294|530.39|0.6983199999999999|0.1294|-0.18602|3.5526|0.02266493|-1492.979142|2745.0|5.5615
47a_a18|0|0|0|0.0|7.03438793|1|0.0|-0.006027559|0|0.033641026|0.043161338|0.0|-0.464122017|-0.005483379|-0.025401815|10.35082811|0.052572636|0|0|-0.000633273|-0.232940071|0.766261502|-0.008965701|0.7991211029999999|0.792293789|0|0.778790861|-0.099310031|11.58086543|100.7293848|9.49531639|110.0917322|-2.681370849|93.5899242|-29.70938001|79.51543089|0.483193636|3612.105567|638.5417107999999|-2198.494121|0.2063806289999999|19.74153879|0.934960691|8405.670404|169.2144153|-1802.576619|0.014835962|-481.4854016|2770.212274|12.16421601|1.0|1.0|1.0|1.0|1.0|3.0|0.28|18.0|-8.27|3.35|123.06|1.85|1.0|158.24|1.0|12.0|-6.74|39.0|0.0|2.02|2.62e-06|0.00143|4.44|0.0|1.0|5.4e-09|3.1947|3.1947|-2098.807018|1536.87|388.09|0.6094|813.01|0.69508|0.6094|-131.0|2.6271|0.0339441|-2098.359766|1.0|9.0
12s_a36|1|0|0|0.0|7.412764017000001|2|0.0|-0.007059109|2|0.042804233|0.037454164|0.0|-0.4023692|0.002951176|0.0056370119999999|10.95352614|-0.050363149|1|1|0.003962098|-0.104118159|0.8060798779999999|-0.118671653|0.856677627|0.856274847|0|0.8303378090000001|-0.1000534719999999|12.55883918|110.6090028|8.106112169|10.23927133|-1.901015959|76.34126108|-23.15117315|59.13914165|0.4604765839999999|2710.355028|535.942162|-1227.012177|0.245801617|13.98635088|0.853487672|5890.905249|158.6528381|-791.9759303|0.018222417|-328.1450742|1626.909053|11.76167282|1.0|0.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.97|2.19|69.2|2.24|0.0|128.72|0.0|5.0|-4.16|30.0|1.0|2.14|5.05e-05|0.02|3.04|0.0|0.0|1.08e-07|3.8751|3.7604|-1272.270833|1150.67|329.71|0.4501|523.72|0.6928|0.0002|-0.15559|6.6068|0.03416928|-1272.061111|9.0|8.0458
14a_a23|0|1|1|0.0|7.423568444|0|3.39397765|-0.0056795759999999|2|0.042992424|0.0446402609999999|0.757767133|-0.289658385|0.012219066|-0.0518554529999999|10.31321831|-0.071842463|2|2|0.011363191|-0.073893976|0.7556436440000001|0.114693804|0.816237166|0.6888154959999999|1|0.918677038|-0.08032517|12.33442989|38.57988954|7.800158102999999|80.54176247|-1.606503401|61.36268093|-21.61564087|47.54437201|0.462434482|2816.527785|580.9612768999999|-1015.935121|0.219241211|14.2658736|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|0.016707951|-355.0975547|1301.215093|10.56592489|1.0|0.0|1.0|1.0|1.0|1.0|0.05|26.0|-7.41|4.02|105.02|3.03|1.0|120.28|0.0|5.0|-5.47|30.0|0.0|3.37|1.1e-05|0.0045299999999999|3.58|0.0|0.0|3.92e-08|3.7119|3.7119|-1629.928331|1134.02|334.02|0.3764|516.58|0.6289100000000001|0.3764|-0.15002|5.8775|0.0216412|-1629.748476|3.0|8.5498
12o_a30|0|0|0|0.0|7.412764017000001|2|0.0|-0.0068750669999999|2|0.040899471|-0.089996613|0.0|-0.364378536|0.00372838|0.019094532|10.31162888|-0.087019298|1|1|0.003603419|-0.051371057|0.815003426|-0.054392357|0.870930234|0.7463962120000001|0|0.844344883|-0.0975052409999999|9.948252054|75.15128057|6.401442327000001|0.0|-1.852599578|71.87393121|-24.32856749|59.43716284|0.46964626|2860.371518|543.3140456|-1192.099807|0.186865502|13.95467208|0.885533983|6542.77337|120.2431068|-767.0853252|0.0141914589999999|-402.9878652|1466.05489|9.131836103|1.0|0.0|1.0|1.0|0.0|1.0|0.14|17.0|-7.22|3.27|81.65|3.31|0.0|132.29|0.0|5.0|-5.93|30.0|0.0|3.11|3.61e-06|0.00156|4.49|0.0|0.0|6.03e-08|5.1935|3.4817|-2035.37262|1162.63|356.1|0.1967|528.25|0.6854399999999999|149.0|-0.1478799999999999|5559.0|0.03392126|-2035.199757|16.0|7.8097
18_a10|0|0|0|0.0|7.78113851|2|2.142254323|-0.00309846|2|0.035770975|-0.092424959|2.026949641|-0.1859075939999999|0.009941402|-0.052165302|10.92966688|-0.0280813039999999|1|1|0.010573165|-0.091730492|0.785539083|0.048377088|0.832812971|0.6886547670000001|1|0.885552955|-0.076052353|12.12013168|40.99617452|7.692822451|123.3621791|-1.368942347|61.38857307|-15.79795381|48.64284759|0.4670293179999999|2788.499133|562.0732377|-868.8874593|0.358384456|13.51828833|0.876275815|6213.631543|227.471785|-551.4954071000001|0.020666062|-179.7708584|1354.218219|13.11704755|0.0|1.0|1.0|1.0|1.0|0.0|0.32|21.0|-7.88|4.66|62.06|2.14|0.0|119.81|0.0|5.0|-4.48|31.0|1.0|3.67|1.7100000000000002e-05|0.00705|3.49|0.0|0.0|1.32e-08|5.7687|3.7977|-1336.433782|1181.5|326.47|0.2962|504.61|0.6866300000000001|0.1637|-0.15735|4.7596|0.02974086|-1336.185978|0.13|6.8861
4m_a46|0|0|0|0.16407746|7.825245291|1|2.12888511|-0.000686578|1|0.041865079|-0.302054595|0.0|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|0.007901235|1|1|0.010359417|-0.017992096|0.747676221|-0.099662698|0.7975218959999999|0.626578283|0|0.948973877|-0.0672468|5.74716122|6.161736337000001|3.028720082|35.77391986|-1.008702005|41.88525631|-11.81288911|41.22460182|0.463006576|2133.331634|500.1036387|-531.5800101|0.266763619|9.923886653|0.8622201970000001|4750.325312|140.5828543|-280.1395315|0.012232753|-245.828396|724.9776792|6.446588969|1.0|0.0|1.0|1.0|1.0|0.0|0.29|17.0|-6.88|4.63|54.5|2.5|0.0|98.69|0.0|2.0|-4.52|25.0|1.0|3.59|2.68e-05|0.0088|3.69|0.0|0.0|1.31e-07|6.0419|4.3476|-1031.138426|975.72|285.18|0.2465|468.63|0.68505|0.1557|-0.18308|3.9226|0.02920209|-1030.980844|1288.0|5.8901
4e_a46|0|0|0|0.092094405|7.825245291|1|2.12386814|-0.005995748|2|0.041636905|-0.08224348|0.0|-0.4017151029999999|-0.001404912|-0.058626723|10.31928077|-0.05803828|1|1|0.002688298|-0.030065705|0.77019676|0.075271624|0.8146060740000001|0.69063113|0|0.753715041|-0.084780904|8.098142567|105.0139519|6.145520557|20.27041189|-1.949960781|73.87174786|-23.48867857|71.49283399|0.4753010039999999|3411.457836|571.9794684|-1479.78675|0.204892146|15.06943449|0.905854609|7615.063066|155.48860530000002|-1122.980957|0.0125621839999999|-447.9030518999999|1861.114491|9.533193534|1.0|0.0|0.0|1.0|1.0|2.0|0.27|23.0|-8.81|5.93|124.17|2.06|0.0|137.28|0.0|5.0|-6.08|35.0|0.0|3.5|3.92e-06|0.00191|3.78|0.0|0.0|1.56e-09|4.2446|4.1773|-1884.613031|1343.97|296.81|0.4814|655.69|0.56481|0.3109|-0.17112|1.9941|0.04805633|-1884.324182|154.0|6.8125
12_a3|0|0|0|0.0|6.823286122000001|0|0.0|-0.009093383|2|0.042795699|-0.120694579|2.07135708|-0.336455156|-0.006049098|-0.045382017|10.31163031|-0.069857022|1|1|-0.0045709459999999|0.017902469|0.718481325|-0.039834906|0.784451598|0.841871246|1|0.829399708|-0.096133903|5.258353635|239.2266101|2.496397166|76.23910943|-1.345874639|52.16354015|-18.79271742|49.333524|0.463780604|2056.502939|393.75653|-638.9523922000001|0.169581355|10.50748861|0.864908294|4400.493202000001|80.50854774|-303.3418921|0.01374218|-313.7317211|769.4340634|6.524083564|1.0|1.0|1.0|1.0|1.0|1.0|0.0|21.0|-6.89|4.01|92.93|1.6|0.0|90.49|0.0|2.0|-5.68|22.0|0.0|3.23|1.44e-05|0.0044|4.03|0.0|0.0|1.3e-07|3263.0|3263.0|-1272.152002|847.25|379.97|0.5056|361.95|0.69784|0.5056|-0.13153|2.3762|0.02620998|-1272.058487|3548.0|5.45
11a_a50|0|1|1|0.0|7.927685046000001|1|4.088412042|-0.002914262|1|0.038040936|-0.04339705|2.114272566|-0.134056065|0.011959339|-0.108592708|10.94500606|-0.129547471|2|2|0.012037198|-0.162848233|0.792574879|-0.158172459|0.8535780190000001|0.667956827|1|0.917127112|-0.071180382|9.774322692|7.53108119|5.167341939|67.28055926|-1.067705728|48.67321197|-13.43949068|35.26290548|0.463749257|2286.226222|484.8529701000001|-564.4586084|0.345638567|11.123941699999998|0.864799282|4858.670497|182.7270002|-298.409489|0.020887781|-163.21096210000002|862.6098364|11.04263807|0.0|0.0|1.0|1.0|1.0|0.0|0.15|20.0|-5.87|3.73|48.53|2.25|0.0|99.65|0.0|2.0|-3.58|25.0|1.0|2.95|6.97e-05|0.0228|2.9|0.0|0.0|1.35e-06|4.0636|4.0636|-1045.978598|963.2|305.11|0.1761|437.9|0.65485|0.1761|-0.16769|5.4342|0.02431947|-1045.84627|59.0|7.2291
6_a15|0|0|0|0.0|0.0|0|0.0|-0.00951284|1|0.042926829|0.106485923|0.0|-0.513693384|0.001080419|0.011857945|10.95880677|-0.009025163|0|0|0.003942615|-0.195267558|0.691316481|0.0371776429999999|0.7248900659999999|0.810779115|0|0.859308431|-0.123000073|17.20414198|105.4415725|10.03794313|55.65697829|-1.599000943|88.94853813|-17.94143141|58.34873264|0.3902945579999999|2454.904173|501.3728188|-932.9544335|0.4180252789999999|10.02135591|0.640136254|5589.043165|243.9013805|-544.3423775|0.029449813|-95.65807914|1603.08412|17.18281248|1.0|1.0|1.0|0.0|1.0|1.0|0.23|18.0|-7.95|5.26|61.84|2.18|0.0|109.7|0.0|7.0|-5.66|28.0|1.0|4.11|7.32e-06|0.00278|4.64|0.0|0.0|1.13e-08|4.3423|3.7696|-1263.0243449999998|1092.02|328.9|0.2616|545.21|0.70554|0.0113|-0.15714|1.3789|0.01711539|-1262.820532|35.0|7.4559
9_a10|0|0|0|0.0|7.535296702|1|1.998759814|-0.004530817|2|0.03590535|-0.048732912|1.754798254|-0.285441469|0.007316125|-0.1189611519999999|10.92721632|-0.1048161059999999|1|1|0.007847998|-0.1475423119999999|0.791322552|-0.000865755|0.837889476|0.692424727|1|0.8694452140000001|-0.084348428|9.815155744|86.66800495|6.959437141|59.95939417|-1.686968561|71.07688871|-20.27364785|50.72029356|0.45291714|2904.874289|616.4802143999999|-1196.145223|0.26870822|16.02210901|0.827876677|6606.83687|190.5275895|-848.1268877|0.015893979|-327.9949188|1635.660698|11.26962754|1.0|1.0|1.0|1.0|1.0|1.0|0.23|21.0|-7.93|3.68|75.94|1.81|0.0|130.71|0.0|7.0|-4.23|33.0|1.0|3.07|3.64e-05|16.0|2.97|0.0|0.0|1.17e-08|5.5668|3.7309|-1410.041793|1278.57|332.32|0.4138|631.5|0.68962|0.0041|-0.15045|2.9927|0.03583924|-1409.764013|193.0|6.7144
12c_a30|0|0|0|0.0|7.412764017000001|2|0.0|-0.006900253|2|0.042804233|-0.0983590219999999|0.0|-0.3657134279999999|0.00372838|0.019094532|10.31162888|-0.072247675|1|1|0.003603419|-0.051371057|0.824373792|-0.031986012|0.880943609|0.7463962120000001|0|0.8439327120000001|-0.096482247|10.36785909|82.07537640000001|6.768942632999999|0.0|-1.833162702|72.5855533|-24.42511853|60.4942895|0.452966315|2860.640481|550.9847369|-1196.830808|0.193871231|13.9883503|0.828040991|6403.739746|126.574178|-781.3839879|0.014695647|-399.7292126|1484.664552|9.594458155|1.0|0.0|1.0|1.0|0.0|1.0|0.14|17.0|-7.22|3.27|81.65|3.31|0.0|132.29|0.0|5.0|-5.93|30.0|0.0|3.11|3.61e-06|0.00156|4.49|0.0|0.0|6.03e-08|5.0582|3.5286|-2035.373591|1168.62|351.37|0.2155|541.39|0.68457|0.1568|-0.1496299999999999|3.7377|0.03433522|-2035.202565|0.01|7.9914
12o_a36|1|0|0|0.0|7.412764017000001|2|0.0|-0.0100574069999999|2|0.040770975|0.03842353|0.0|-0.613501857|-0.00233752|-0.059733192|10.96036596|-0.010904454|1|1|-0.000472698|-0.126068378|0.799869816|0.141570244|0.848816593|0.817582774|0|0.7592112809999999|-0.10624773|16.85373064|55.47133795|12.13767506|112.1259723|-2.018706878|95.66406176|-25.50573629|75.94332024|0.469699889|3009.981519|546.7667677000001|-1453.826968|0.333537155|13.80895167|0.885724665|6622.134304|240.2059039|-1047.013252|0.026586303|-239.7655413|2181.407379|19.1468529|0.0|0.0|0.0|1.0|0.0|3.0|0.17|17.0|-6.93|1.65|98.3|1.49|0.0|138.06|0.0|7.0|-3.54|33.0|0.0|1.47|0.000227|0.0997|1.85|0.0|0.0|1.1800000000000001e-07|5.1927|3.8726|-1440.969954|1240.51|320.16|0.4075|560.88|0.67273|0.2888|-0.15695|4.9237|0.04371335|-1440.734965|0.04|7.3979
47g_a18|0|0|0|0.0|7.03438793|1|0.0|-0.005817448|0|0.031179487|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|0|0.00531392|-0.264839041|0.750610215|-0.009917608|0.780474694|0.745431271|0|0.834424154|-0.08547236|11.37505183|111.5517627|9.653129118|47.07867403|-2.307753726|86.33162323|-24.79003275|66.72693367|0.4913566339999999|3367.0578530000003|708.1114197|-1958.412588|0.268129223|20.32265524|0.966014041|7870.887027|227.5405903|-1661.953709|0.016259076|-393.5416883|2675.8994190000003|13.79782369|1.0|1.0|0.0|1.0|1.0|2.0|0.34|18.0|-9.22|3.6|88.97|2.79|2.0|164.47|1.0|13.0|-6.11|40.0|0.0|2.83|3.01e-06|0.00163|4.52|1.0|1.0|6.04e-10|3.0965|3.0965|-1743.375845|1604.37|400.4|0.5955|874.26|0.69828|0.5955|-0.12789|4966.0|0.02960182|-1742.847918|9.0|8.0458
12e_a30|0|0|0|0.0|7.412764017000001|2|0.0|-0.0077937519999999|2|0.041767677|-0.010682095|0.0|-0.444243861|0.0043261129999999|0.005418617|10.31162844|-0.055954785|1|1|0.0053380919999999|-0.089279071|0.8246767140000001|0.002248768|0.876441789|0.7933543279999999|0|0.816703705|-0.098059338|16.08914569|106.2790684|10.6725953|0.0|-1.863127413|80.10232244|-23.31866823|68.59117243|0.46715936|2920.484542|541.7533217|-1235.889416|0.292879147|15.14403079|0.8767337279999999|6421.289402|194.2788429|-819.8165288|0.022696477|-274.7836441|1747.776792|15.05551106|1.0|0.0|1.0|1.0|1.0|1.0|0.17|17.0|-6.74|2.63|90.88|2.51|0.0|133.77|0.0|6.0|-5.44|31.0|0.0|2.57|1.19e-05|0.0050799999999999|3.84|0.0|0.0|1.84e-07|5.0412|3.4747|-1690.3021629999998|1201.05|356.82|0.2055|562.76|0.68605|151.0|-0.1476|5551.0|0.03344515|-1690.092998|11.0|7.9431
galu_a46|0|0|0|0.0|7.535296702|1|2.082220175|-0.00642454|2|0.039550827|-0.090581301|1.721297609|-0.327651527|0.002865697|-0.094815394|10.92740177|-0.1121767259999999|1|1|0.003107816|0.028964355|0.81708619|0.044184467|0.875868891|0.6848692759999999|1|0.7637964079999999|-0.089050651|6.915480101|261.2602893|3.870487977|68.43088526|-1.513861067|57.65745491|-18.02733582|57.85086047|0.468241745|2501.785113|427.4851161|-847.2847833999999|0.2167824069999999|12.12170938|0.880553787|5641.451892|121.3297832|-474.2122773|0.013967104|-317.0250717|1081.799989|7.817173532999999|0.0|1.0|1.0|1.0|1.0|1.0|0.18|21.0|-7.13|3.51|86.69|1.84|0.0|108.18|0.0|3.0|-3.85|28.0|0.0|2.84|0.000102|0.0375|2.39|0.0|0.0|7.45e-08||||||||||||||51.0|7.2924
41_a47|0|1|1|0.0|6.842683282|0|1.840145925|-0.004083905|3|0.042537538|-0.080388467|1.601942802|-0.187859623|0.003530307|0.024881402|10.98214139|0.075316535|1|1|0.0047106|-0.1430639269999999|0.8417952740000001|0.08640454|0.900915114|0.609110565|1|0.823168463|-0.0899793719999999|10.36256127|54.15850042|5.852270304|0.0|-1.259711209|63.84353454|-16.54473457|44.86996758|0.447046066|2374.594252|464.8854878|-711.4235867000001|0.346852185|12.96444871|0.8084689140000001|5042.636398|195.8852341|-401.77742|0.023067788|-172.98086630000003|1089.222944|13.02756406|1.0|1.0|1.0|1.0|1.0|1.0|0.16|21.0|-7.47|4.52|68.52|1.75|0.0|99.09|0.0|4.0|-3.57|26.0|1.0|3.06|0.000125|0.0436|2.49|0.0|0.0|3.36e-08|4.0167|3.7144|-1162.492089|995.43|333.8|0.2849|471.9|0.68638|0.2504|-0.15208|4.9162|0.02982752|-1162.342476|0.01|8.0
2_a47|0|0|0|0.0|0.0|0|0.0|-0.008527649|2|0.027058824|-0.004557357|1.454085483|-0.3581612489999999|-0.007479445|0.107297513|10.93671092|-0.013580367|0|0|-0.006079384|-0.017113434|0.671819147|0.115527282|0.728066943|0.875463345|1|0.847324011|-0.095655954|4.240150185|99.5619537|2.112397382|0.958043241|-1.4348393119999998|55.81329383|-18.32875817|45.81686991|0.433425706|2105.761386|422.1277419|-714.8215685|0.215021885|9.369924133|0.764993595|4559.060763|107.1215986|-356.116445|0.016376351|-283.9460863|910.626111|8.158522603|1.0|1.0|0.0|1.0|1.0|2.0|0.0|22.0|-7.82|4.75|58.04|2.39|0.0|96.54|0.0|3.0|-5.46|24.0|1.0|3.58|7.75e-06|0.00243|4.52|0.0|0.0|1.51e-08|3.7181|3.7181|-1010.540464|902.07|333.46|0.2143|371.19|0.69102|0.2143|-0.15446|2.1266|0.03544055|-1010.412694|631.0|6.2
