molecula|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|SaasN|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|MATS1c|n6aHRing|GATS1are|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|pIC50|pIC50
20_a47|1|0.0|0.0|6.86171134|0|1.1934608|4.727387819|2|0.039520202|1.010373001|-0.505699304|-0.009220816|-0.052370531|0.071506228|1|-0.006342241|-0.5332051720000001|2|0.61847122|0.59534794|1|0.6888286020000001|-0.083811055|-0.092005493|0.213977589|0.023587109|-45.68149289|-50.14789824|43.63174229999999|0.311171398|169.6050003|-0.032859105|7.00733184|49.00609086|-1.38008239|-24.89884887|-17.90996366|58.53772498|0.4642647929999999|2630.63609|375.4483088|1219.306754|0.404765791|7.022502229|13.10815891|0.034758191|1263.735287|428.5826478|0.0|1.0|2.0|3.19|21.0|-7.31|84.73|1.0|0.0|99.68|0.0|1.0|5.0|-4.06|380.35|1.0|3.09|8.32e-05|0.0316|0.0|4.89e-08|1.86e-05|3.9808|3.9808|-1335.742176|-1335.708279|557.84|964.94|311.45|0.2807|426.08|0.68219|0.68219|-1335.566785|3.1747|0.03389691|8.6|8.6
11e_a5|0|2.971327032|0.0|7.139660336|1|0.0|5.209486153|2|0.020943152|0.0|-0.192538515|0.008268901|-0.16669151|-0.010236262|1|0.008721244|-0.234433859|2|0.77509232|0.747366251|0|0.876758791|-0.062865536|-0.0790189759999999|0.372098505|0.0120552589999999|-41.64560703|-52.34653881|62.84782002|0.123241209|81.64179149|-0.0282210629999999|5.290414418|0.0|-1.580379517|-27.58835281|-18.69519243|49.63167715|0.483563144|2721.416353|580.8135016|960.0428704|0.27836484|9.387474824|18.17739133|0.016933845|1450.77573|735.3048881|0.0|1.0|1.0|3.22|23.0|-8.95|66.93|2.0|0.0|125.71|0.0|1.0|7.0|-4.65|411.5|0.0|3.63|1.9e-05|0.00782|0.0|1.13e-09|4.64e-07|4.4179|4.1036|-1316.547103|-1316.512503|717.76|1220.1|302.14|0.5347|571.06|0.66478|0.6505|-1316.239803|2.3124|0.03460011|7.3979|7.3979
41_a47|1|0.0|0.0|6.842683282|0|1.840145925|4.727387819|3|0.042537538|1.601942802|-0.187859623|0.003530307|0.024881402|0.075316535|1|0.0047106|-0.276217719|3|0.62974551|0.609110565|1|0.823168463|-0.061101947|-0.0899793719999999|0.245948366|0.018348892|-34.50740631|-50.81597048|54.15850042|0.1768315369999999|99.86584673|-0.02929561|5.852270304|0.0|-1.259711209|-19.48810377|-16.54473457|44.86996758|0.447046066|2374.594252|464.8854878|1073.170368|0.346852185|7.168742909|12.96444871|0.023067788|1089.222944|439.9906467|1.0|1.0|1.0|3.18|21.0|-7.47|68.52|0.0|0.0|99.09|0.0|1.0|4.0|-3.57|348.38|1.0|3.06|0.000125|0.0436|0.0|3.36e-08|1.17e-05|4.0167|3.7144|-1162.492089|-1162.462261|603.1|995.43|333.8|0.2849|471.9|0.6779|0.68638|-1162.288187|4.9162|0.02982752|8.0|8.0
8b_a12|0|0.0|0.0|0.0|1|0.0|0.0|2|0.03977208|0.0|-0.618894925|-0.010117477|-0.036536396|-0.1090955359999999|0|-0.007926474|-0.659952678|1|0.89481633|0.856390139|0|0.740926309|-0.1053827859999999|-0.116554734|0.4384536329999999|0.011257065|-60.97837482|-67.44287685|319.0086845|0.259073691|149.9096134|-0.045608374|3.769098814|76.80174559999999|-2.097985204|-35.28434152|-26.39069094|67.49212879999999|0.480938153|2388.888334|428.7273481000001|1437.536303|0.111063646|6.373278096|12.27845608|0.009361504|1365.645333|510.3677388|0.0|1.0|2.0|4.11|18.0|-7.45|80.37|1.0|0.0|110.58|0.0|1.0|4.0|-4.1|355.39|0.0|2.51|9.74e-05|0.0346|0.0|3.56e-08|1.26e-05|4.2263|3.7446|-1159.405202|-1159.365835|611.93|1020.47|331.1|0.3179|460.08|0.53425|0.57773|-1159.188228|4.2554|0.03936706|6.58|6.58
12ae_a36|0|3.412870974|0.0|7.412764017000001|2|0.0|5.351858133|2|0.041555556|0.0|-0.611759277|-0.006862238|-0.083959343|0.006615826|1|-0.001160331|-0.513686975|1|0.8183043390000001|0.750657639|0|0.7162413209999999|-0.085851235|-0.105648609|0.439268891|0.023873046|-63.96145017|-78.71102033|96.60079598|0.2837586789999999|211.4077529|-0.036430555|13.25108213|19.97715962|-2.11297219|-47.65297933|-27.14173115|81.74750345|0.465246185|3486.122819|533.6188092|2634.745208|0.315002436|8.676756505|16.22570287|0.025570256|2298.140152|805.2286932|0.0|1.0|3.0|5.03|17.0|-6.87|123.75|1.0|0.0|142.02|0.0|1.0|7.0|-3.85|474.54|0.0|1.18|0.0001889999999999|0.0897|0.0|1.36e-07|6.45e-05|5235.0|3.8664|-1876.203168|-1876.152311|754.15|1281.69|320.67|0.4832|615.71|0.40141|0.68591|-1875.897072|6.7458|0.0508577|7.8239|7.8239
19i_a38|0|3.169368622|0.0|7.412764017000001|2|0.0|5.351858133|2|0.043197531|0.0|-0.4561702689999999|-0.006877664|-0.074033381|-0.053762162|1|-0.004358975|-0.430016467|1|0.653741315|0.632625562|0|0.747158407|-0.08347616|-0.113250303|0.4748744179999999|0.022576308|-51.15830416|-69.40536597|137.7658863|0.252841593|154.953787|-0.040770109|8.479305267|10.71501217|-2.038505453|-31.35232957|-24.98593175|64.99417804|0.444551315|2896.470706|457.89548719999993|2335.0953870000003|0.258076158|6.690507557999999|12.04523072|0.022159015|1683.860952|593.6088758|1.0|1.0|3.0|4.8|17.0|-7.12|81.23|1.0|0.0|125.65|0.0|1.0|5.0|-4.25|419.43|1.0|3.04|4.67e-05|0.0196|0.0|7.599999999999999e-08|3.19e-05|5.7041|3.6129|-1431.415351|-1431.384243|641.31|1101.03|343.17|0.2156|457.26|0.4342|0.69267|-1431.181148|6.6636|0.03110827|7.9031|7.9031
4b_a49|0|0.0|0.0|7.535296702|1|2.075628989|5.4161004020000005|2|0.036555556|1.645329244|-0.402986655|0.001769804|-0.033486358|0.02907541|1|0.002557204|-0.390006034|2|0.720824193|0.6967593559999999|1|0.7581492670000001|-0.091725536|-0.090284437|0.438784865|0.0241270029999999|-56.45224362|-55.5653235|41.97072627|0.241850733|148.84640819999998|-0.030696709|9.138717999|64.87087098|-1.534835437|-34.74338731|-18.89220999|71.30114509|0.477868186|2708.998101|466.6010051|1701.832352|0.354669161|7.588962922|14.53457293|0.02556165|1463.761596|600.3287567000001|1.0|1.0|1.0|3.37|21.0|-7.05|90.13|1.0|0.0|112.36|0.0|1.0|6.0|-3.81|400.43|1.0|2.8|0.000132|0.0527|0.0|8.91e-08|3.570000000000001e-05|4.6422|3.7413|-1333.063439|-1333.026419|664.86|1121.45|331.39|0.2856|509.78|0.4151899999999999|0.68242|-1332.800229|1.8265|0.03702033|7.1024|7.1024
4e_a49|0|0.0|0.0|7.535296702|1|2.085628989|5.4161004020000005|2|0.036555556|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|0.018857363|1|0.000660956|-0.403194204|2|0.7541604690000001|0.731643066|1|0.757062331|-0.09422276|-0.087866673|0.433385455|0.017142176|-57.79309816|-53.89448633|313.22432680000003|0.242937669|149.0098632|-0.029288891|6.449206277999999|60.11195021|-1.493733437|-35.44835874|-17.96482878|68.30753733|0.471635821|2675.626006|464.3567821|1647.641653|0.349671525|7.934910277|15.01788083|0.023622273|1408.836153|620.5697596|0.0|1.0|2.0|3.35|21.0|-7.36|92.93|1.0|0.0|114.08|0.0|1.0|6.0|-3.28|399.45|1.0|2.42|0.000305|122.0|0.0|4.35e-08|1.74e-05|5.7301|3.7876|-1313.199448|-1313.158118|660.22|1128.64|327.34|0.2273|504.63|0.4078199999999999|0.68043|-1312.924353|3.9718|0.04133034|7.4685|7.4685
7_a27|0|0.0|0.0|6.842683282|0|3.330197625|4.727387819|2|0.049625|1.280380317|-0.288487667|0.010291744|-0.096754293|-0.056500475|1|0.010596392|-0.500327496|2|0.6413629129999999|0.62067794|1|0.85111414|-0.060745542|-0.084531496|0.358145768|0.015099075|-34.09779211|-47.44936449|10.66993367|0.14888586|83.57286704|-0.0300556429999999|4.757447929|60.73467304|-1.352503929|-19.13983132|-16.87088515|42.57323098|0.466714317|2334.058688|477.7488532|1497.873267|0.236435287|6.446345598|12.087978|0.014441323|994.2704516|479.0078184|1.0|0.0|0.0|3.24|21.0|-6.61|65.6|0.0|0.0|102.36|0.0|1.0|3.0|-4.06|345.4|1.0|3.14|5.2e-05|18.0|0.0|2.43e-07|8.4e-05|4.1205|4.1205|-1122.455548|-1122.433757|606.74|1016.96|300.9|0.4179|505.5|0.61278|0.61278|-1122.249324|4.2487|0.02179141|9.0|9.0
9_a10|0|0.0|0.0|7.535296702|1|1.998759814|5.4161004020000005|2|0.03590535|1.754798254|-0.285441469|0.007316125|-0.1189611519999999|-0.1048161059999999|1|0.007847998|-0.362724972|2|0.7141481129999999|0.692424727|1|0.8694452140000001|-0.057690053|-0.084348428|0.6816795959999999|0.013842683|-40.90513782|-59.80726117|86.66800495|0.130554786|92.56988349|-0.028592687|6.959437141|59.95939417|-1.686968561|-29.00379197|-20.27364785|50.72029356|0.45291714|2904.874289|616.4802143999999|2284.568215|0.26870822|8.765421221|16.02210901|0.015893979|1635.660698|816.3832816|1.0|1.0|1.0|4.0|21.0|-7.93|75.94|1.0|0.0|130.71|0.0|1.0|7.0|-4.23|438.52|0.0|3.07|3.64e-05|16.0|0.0|1.17e-08|5.14e-06|5.5668|3.7309|-1410.041793|-1410.005954|740.24|1278.57|332.32|0.4138|631.5|0.2242|0.68962|-1409.69933|2.9927|0.03583924|6.7144|6.7144
17f_a50|1|0.0|0.0|7.934155233999999|1|4.305828452|5.82008293|1|0.03135101|2.187498662|-0.125733326|0.012475826|-0.028989535|-0.132773563|2|0.0129274519999999|-0.204651539|1|0.758335704|0.7241275009999999|1|0.911458734|-0.047333916|-0.074859564|0.333180181|0.016414675|-29.10566644|-46.03121141|6.382846132999999|0.088541266|54.44410182|-0.026836447|6.206439227000001|82.90209608|-1.422331714|-17.89709978|-16.50175503|39.19906437|0.472769049|2582.272632|560.4567739|1929.981543|0.278877895|7.200480876|13.65716648|0.01617809|1212.822364|652.6793116|1.0|1.0|0.0|3.81|20.0|-6.38|51.77|1.0|0.0|116.81|0.0|1.0|6.0|-3.58|384.48|1.0|2.92|7.57e-05|0.0291|0.0|4.15e-07|0.00016|4.0664|4.0664|-1219.2481369999998|-1219.220465|653.63|1146.22|304.9|0.1708|564.52|0.6573899999999999|0.6573899999999999|-1218.966516|6.1931|0.0276719|6.4001|6.4001
14ae_a23|1|0.0|0.0|7.423568444|0|3.338149829|5.351858133|2|0.042903564|0.7338690390000001|-0.4448081789999999|0.008996289|-0.0174992419999999|0.0289586779999999|2|0.009675528|-0.363230717|2|0.7763406840000001|0.7317531540000001|1|0.872362051|-0.065169397|-0.087074783|0.202342743|0.03467374|-46.69131269|-62.38566188|111.4422142|0.127637949|91.4475768|-0.0269140239999999|17.79858399|110.5716332|-1.480271319|-33.45249142|-19.28284095|71.53368511|0.479058976|3212.850883|625.0131414|2575.36078|0.46959234|8.123993885|15.59484379|0.034488074|1999.511567|770.8206617000001|0.0|1.0|1.0|3.74|26.0|-7.6|123.48|2.0|1.0|133.27|0.0|1.0|7.0|-5.8|471.53|0.0|3.44|8.22e-06|0.0038799999999999|0.0|2.49e-08|1.17e-05|3.6036|3.6036|-1858.967022|-1858.952529|751.57|1285.52|344.06|0.3205|627.57|0.58144|0.58144|-1858.675325|7.0211|0.01449323|8.6038|8.6038
47n_a18|0|0.0|0.0|7.03438793|1|0.0|4.844187086|0|0.032169312|0.0|-0.609196374|0.000271488|-0.003276575|-0.048404296|0|0.001705837|-0.529441732|0|0.722991132|0.711628292|0|0.792429396|-0.079299822|-0.091185806|0.288989992|0.0106152389999999|-65.43887366|-75.24728669|61.29571241|0.207570604|171.2889916|-0.031974244|7.228646444|47.476904100000006|-2.4620167580000003|-54.00070374|-26.38541222|74.19865731|0.482565384|3349.802294|653.9193397999999|2052.393389|0.216078071|10.43689152|20.17045476|0.01357247|2591.682495|1306.125688|1.0|1.0|3.0|4.69|18.0|-9.76|105.6|3.0|1.0|162.18|1.0|1.0|13.0|-6.02|539.67|0.0|2.76|5.7e-06|0.00308|1.0|1.7500000000000002e-10|9.44e-08|3.2028|3.2028|-1743.3283440000002|-1743.299948|879.92|1565.37|387.11|0.5056|799.02|0.6914600000000001|0.6914600000000001|-1740.5852670000002|2.4754|0.02839695|7.1938|7.1938
14m_a23|1|0.0|-4.405643132|7.423568444|0|3.1160758160000004|5.351858133|2|0.0431917209999999|0.665608656|-0.482182526|0.001027627|-0.034213923|-0.050626415|2|0.001951778|-0.527662006|2|0.560094237|0.5415996160000001|1|0.9258118|-0.072795329|-0.089285878|0.268552591|0.017992415|-50.63012925|-62.09952738|47.23604193|0.0741882|51.59888942|-0.039285786|8.703631619|0.0|-1.964289314|-35.21393496|-27.32379205|63.1440955|0.476833897|3255.247038|643.9145427|2263.262957|0.204166091|8.595073462|16.42895711|0.017997351|1716.6767920000002|658.8108151|1.0|1.0|1.0|3.51|26.0|-8.23|105.02|2.0|1.0|125.29|0.0|1.0|6.0|-6.38|479.48|0.0|4.41|1.61e-06|0.000773|0.0|5.94e-09|2.85e-06|3.6774|3.6774|-1966.968005|-1966.945041|707.56|1209.21|337.15|0.3335|572.31|0.65552|0.65552|-1966.721362|6.1522|0.02296475|8.5171|8.5171
6_a4|0|0.0|0.0|7.535296702|1|2.170234316|5.4161004020000005|2|0.035283951|2.186806868|-0.064723237|0.011457667|0.0032928379999999|-0.208689928|1|0.01098094|-0.1738111839999999|2|0.664591856|0.664247086|1|0.945545838|-0.052396457|-0.0670158929999999|0.417868437|0.0077624059999999|-29.18838891|-37.33240845|14.1731579|0.054454162|30.33467048|-0.024618083|2.408866521|45.93422613|-1.206286076|-16.25991695|-13.71394596|33.5125766|0.423084148|2342.371538|526.7333132|1968.0178670000005|0.1855291969999999|5.758624844|9.981741408|0.008863911|825.0551765|578.2065561000001|0.0|1.0|0.0|3.38|21.0|-7.99|43.6|2.0|0.0|109.7|0.0|1.0|3.0|-4.91|354.45|1.0|4.23|7.74e-06|0.00274|0.0|1.04e-08|3.67e-06|4.8714|4.0354|-1108.585859|-1108.563418|613.83|1057.7|307.24|0.1235|453.87|0.60542|0.5877|-1108.338577|2.8026|0.02244097|5.8861|5.8861
1f_a5|0|2.824395738|-4.398485453999999|6.605297921|0|0.0|4.59511985|2|0.029105691|0.0|-0.277594656|-0.0012491689999999|-0.174016111|-0.000625|1|-0.000700145|-0.401165734|2|0.525406088|0.513260607|0|0.888073448|-0.091412569|-0.083857856|0.45528118|0.008403353|-50.98614411|-46.77243802|201.7057715|0.111926552|62.42799372|-0.035639589|2.614237829|0.21377016|-1.425583552|-28.43795894|-19.87828616|55.67318607|0.4670794829999999|2482.949545|495.3305784|979.2285994|0.242477611|7.117418022000001|13.35549635|0.01983997|1049.647453|403.396385|1.0|1.0|1.0|2.9|23.0|-8.88|54.46|2.0|0.0|95.49|0.0|1.0|4.0|-4.79|366.34|1.0|4.23|1.0800000000000002e-05|0.00396|0.0|1.3300000000000002e-09|4.86e-07|4.7485|4.5758|-1288.353339|-1288.3196369999998|577.11|958.06|270.96|0.6959|442.04|0.47267|0.42446|-1288.209882|3.7852|0.03370206|6.6198|6.6198
1a_a18 (SB-431542)|0|3.3674017380000003|0.0|7.423568444|1|0.0|5.351858133|1|0.035620155|0.0|-0.766207981|-0.011639964|-0.029658865|-0.0492229479999999|1|-0.008385698|-0.567791164|1|0.838928085|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|0.033020439|-74.98172333|-72.69619778|160.410387|0.405958714|240.8019609|-0.0462988229999999|11.61820782|105.3125675|-2.083447046|-44.47680367|-27.46300805|94.56841061|0.472443977|2678.82389|352.3666367|1890.195809|0.2468003389999999|7.52384981|14.26170773|0.02438148|1640.78056|513.4628663999999|1.0|1.0|2.0|3.25|23.0|-7.69|103.12|1.0|0.0|106.85|0.0|1.0|4.0|-4.52|384.39|1.0|2.85|5.660000000000001e-05|0.0218|0.0|2.03e-08|7.81e-06|3.8208|3295.0|-1292.588031|-1292.553086|620.23|1048.7|376.27|0.5767|464.08|0.55409|0.69868|-1292.358966|5.9926|0.03494548|6.9031|6.9031
8g_a12|1|2.897921027|0.0|6.580639137|1|0.0|4.59511985|2|0.038347953|1.714060666|-0.40429396|0.005898773|-0.094550033|-0.040257632|1|0.005405355|-0.532504083|1|0.804158158|0.7714487940000001|1|0.8576253690000001|-0.076856227|-0.1045061519999999|0.274352085|0.008910823|-42.39297373|-57.6443411|84.95000993|0.142374631|78.53214058|-0.042752517|2.7111119089999995|0.0|-1.881110729|-23.38345638|-23.58177591|47.30807670000001|0.463772637|2506.427441|473.055878|1356.883205|0.09833304|6.882798206|12.83559677|0.007890315|1150.7554189999998|480.0590283|0.0|1.0|2.0|4.07|21.0|-8.0|78.85|1.0|0.0|109.93|0.0|1.0|3.0|-4.38|353.38|0.0|2.77|4.61e-05|0.0163|0.0|9.98e-09|3.53e-06|4.2057|3731.0|-1154.321531|-1154.281986|590.93|989.66|332.31|0.3786|418.41|462.0|0.55027|-1154.121362|2.9986|0.03954539|5.43|5.43
19c_a38|0|3.332128134|0.0|7.412764017000001|2|0.0|5.351858133|2|0.04508642|0.0|-0.449745181|-0.004442319|-0.0725602509999999|-0.0431896509999999|1|-0.002443797|-0.434836855|1|0.7163622890000001|0.6885713729999999|0|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|0.024315945|-57.79749770000001|-68.18641054|139.1570837|0.240808376|151.612258|-0.038224114|9.638658988|4.848162625|-1.949429829|-36.38913762|-24.06579196|73.10674676|0.477803802|2967.98627|477.9848537|2660.812979|0.281292809|6.97753104|13.36189552|0.023120664|1707.726604|640.025745|1.0|1.0|3.0|4.84|17.0|-6.92|105.02|1.0|0.0|130.41|0.0|1.0|5.0|-4.35|426.45|0.0|2.57|7.55e-05|0.0322|0.0|1.2099999999999998e-07|5.14e-05|5.8832|3.8322|-1424.42734|-1424.3899310000002|652.09|1138.6|323.53|0.2961|517.28|0.2597|0.6279899999999999|-1424.1880119999998|2495.0|0.03740877|8.0348|8.0348
12w_a36|0|3.3131307480000003|-4.750262163|7.412764017000001|2|0.0|5.351858133|2|0.041555556|0.0|-0.917874106|-0.011700732|-0.041402825|-0.010726574|1|-0.007897954|-0.604676196|1|0.647732719|0.624142499|0|0.828363244|-0.086826396|-0.111267166|0.532980165|0.021104445|-62.34080876|-79.88912835|112.947763|0.171636756|123.23411609999998|-0.041210062|10.87965823|0.780959767|-2.225343322|-44.76031023|-29.58856606|77.49366829|0.4672300679999999|3230.870697|594.7596206000001|2602.5207|0.29463721|8.365472166|15.701847400000002|0.0273396629999999|2265.1925920000003|672.4630346|1.0|1.0|2.0|4.82|17.0|-7.14|78.43|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|465.43|0.0|2.65|8.6e-06|4.0|0.0|7.24e-08|3.37e-05|3.8881|3.8881|-1645.202839|-1645.169951|712.88|1198.72|318.88|0.4508|552.55|0.69466|0.69466|-1644.953222|5043.0|0.0328886|7.6383|7.6383
40_a47|1|0.0|0.0|6.823286122000001|0|1.715145925|4.727387819|3|0.041396825|1.566109469|-0.179798097|0.002212256|-0.038143308|0.056362705|1|0.003634698|-0.2636225|3|0.63155995|0.607650682|1|0.812233678|-0.060416547|-0.083237511|0.237173658|0.02047837|-32.5926343|-44.90375373|54.11003524|0.1877663219999999|101.2934265|-0.027052191|5.959674083|0.0|-1.082087641|-17.58259718|-14.59371996|43.64000551|0.4574577489999999|2313.85811|438.171933|868.5333132000001|0.426343267|7.042383142|12.98034048|0.029785575|1017.592517|388.178924|0.0|1.0|1.0|3.07|21.0|-7.08|68.52|0.0|0.0|94.28|0.0|1.0|3.0|-3.26|334.35|1.0|2.72|0.000192|0.0643|0.0|8.339999999999999e-08|2.79e-05|4.0176|3.7236|-1123.174467|-1123.144637|571.5|947.27|332.97|271.0|444.47|0.67615|0.68492|-1122.9968210000002|4.7542|0.02983032|8.4|8.4
26_a20|0|0.0|0.0|6.842683282|0|1.877209467|4.727387819|2|0.0396875|2.01129617|-0.3297182369999999|0.003085806|-0.054222344|-0.033102079|1|0.003149352|-0.446730587|2|0.7071284179999999|0.690530489|1|0.79337253|-0.0862808009999999|-0.082729415|0.423153994|0.012753218|-58.21621279|-55.81998701|299.8332395|0.20662747|139.417676|-0.0327795789999999|5.806030949|80.47551422|-1.737317706|-39.28020352|-22.11735334|66.82118688|0.472355054|2825.254798|535.3119506|2534.075607|0.215111274|7.598632688999999|14.40103379|0.014879363|1493.485239|712.1606951|1.0|1.0|1.0|3.42|27.0|-9.18|86.69|2.0|0.0|125.0|0.0|1.0|5.0|-5.14|419.48|1.0|3.66|9.51e-06|0.00399|0.0|6.64e-10|2.780000000000001e-07|4.8421|3.8894|-1352.315376|-1352.277633|715.27|1211.34|318.77|0.2081|543.96|0.50878|0.68167|-1352.036122|3.8173|0.03774288|6.8827|6.8827
12f_a40|0|0.0|0.0|7.515889085|0|1.768354671|5.4161004020000005|0|0.040501792|0.807254372|-0.235838511|0.008525796|0.108909202|-0.172869148|2|0.006841832|-0.397377446|0|0.679527138|0.605644757|1|0.909993912|-0.067004323|-0.082198664|3.43e-05|0.021549915|-37.02024147|-45.41519509|62.72992556|0.090006088|49.72883796|-0.032879466|6.57837176|61.55859085|-1.150781297|-20.45387851|-18.16607804|48.92668311|0.490421149|2383.68369|502.7764322|628.5604981|0.268555948|8.404802652999999|16.49362536|0.0201199619999999|869.2568204|384.1423925|1.0|0.0|0.0|3.24|20.0|-7.32|67.66|2.0|0.0|98.25|0.0|1.0|3.0|-6.58|376.26|1.0|4.76|1.02e-06|0.0003819999999999|0.0|4.81e-08|1.8100000000000003e-05|4.3313|2.8374|-2212.359379|-2212.348599|572.63|951.55|436.97|0.4348|487.85|0.6679999999999999|0.7029|-2212.222254|3.2818|0.01077929|6.4202|6.4202
7l_a46|0|0.0|0.256706467|7.727094485|1|2.1525548|5.533389489|2|0.04006734|0.0|-0.038903382|0.013150047|-0.074511843|0.050638298|1|0.0125870169999999|-0.1082221709999999|2|0.659888413|0.6539666829999999|0|0.907148114|-0.0565894359999999|-0.06289606|0.253138137|0.011594057|-27.30136533|-30.34397256|8.13531199|0.092851886|44.79605077|-0.022013621|2.698568452|51.39110437|-0.880544835|-13.17144326|-10.620390400000002|32.8948756|0.46327253|1920.310099|437.65027010000006|1246.417766|0.32532919|5.273701985|9.825660656|0.016330867|629.6635476|375.721552|1.0|1.0|0.0|3.04|17.0|-6.29|43.6|0.0|0.0|86.96|0.0|1.0|2.0|-3.18|290.36|1.0|2.86|0.0001889999999999|0.0548|0.0|5.19e-07|0.000151|4.5464|4.5464|-915.6081232|-915.5830363|517.29|879.87|272.71|0.2024|414.82|0.68834|0.68834|-915.446686|3.3119|0.025086919|5.7122|5.7122
14j_a23|1|0.0|0.0|7.423568444|0|3.278390512|5.351858133|2|0.046283951|0.722606603|-0.322724299|0.007671236|-0.026319216|-0.055708465|2|0.0075222369999999|-0.463194548|2|0.616699629|0.5935522360000001|1|0.8454521620000001|-0.062203032|-0.082226482|0.226990358|0.020485263|-40.35191855|-53.34139172|40.38957571|0.154547838|100.2571987|-0.034989992|8.620784882999999|83.17168000000001|-1.644529644|-26.17681598|-22.69846456|53.64097592|0.497137467|2943.385528|548.455847|2175.598042|0.226032829|7.83426417|15.57933561|0.017787992|1378.388999|599.5697147999999|0.0|1.0|1.0|3.39|26.0|-7.67|105.02|2.0|1.0|120.24|0.0|1.0|5.0|-5.58|429.47|0.0|3.77|7.73e-06|0.00332|0.0|2.14e-08|9.18e-06|3.6671|3.6671|-1729.15999|-1729.1379190000002|670.6|1142.37|338.1|0.3886|528.18|0.65128|0.65128|-1728.9293280000002|5.8037|0.02207124|8.3883|8.3883
8b_a50|1|3.1324050960000003|0.0|7.860570786|1|2.021915391|5.777652323|1|0.035718954|1.98971238|-0.1812055289999999|0.006841944|-0.009441452|-0.0180233089999999|2|0.007057361|-0.332085641|1|0.753629415|0.71043578|1|0.845349082|-0.072629787|-0.078068703|0.267094693|0.021513107|-34.79187329|-37.39727879|131.417573|0.154650918|74.08248511|-0.030360051|4.93661461|0.0|-1.092961836|-16.66636363|-14.54338619|45.09730487|0.428882006|2143.807599|404.9478761|1401.458274|0.328290204|5.292277178|9.26652151|0.024280552|779.4465792000001|339.5806858|1.0|1.0|1.0|3.21|20.0|-5.94|59.39|0.0|0.0|89.78|0.0|2.0|2.0|-3.44|299.33|1.0|2.51|0.000154|46.0|0.0|1.16e-06|0.000347|4.5256|4.1804|-967.3527447|-967.3160428|515.81|857.53|296.58|0.1717|353.17|0.5533|0.59283|-967.212701|3.8213|0.036701907|7.1675|7.1675
47c_a18|0|0.0|0.0|7.03438793|1|0.0|4.844187086|0|0.032688172|0.0|-0.537230966|0.0007979619999999|-0.058748345|0.028947131|0|0.002674691|-0.455055055|0|0.784328127|0.7601847759999999|0|0.8128616409999999|-0.0715759629999999|-0.094000037|0.246894346|0.015864085|-57.54296759|-75.57063623|67.68084951|0.1871383589999999|150.4485025|-0.0321917939999999|10.25333491|103.416376|-2.350000928|-46.26124419|-25.88035487|70.29678191|0.489290189|3228.879782|653.4941186000001|2027.892739|0.251001849|9.566965871|18.73268473|0.016406766|2522.390613|1167.054827|1.0|1.0|3.0|4.61|18.0|-9.18|97.76|3.0|2.0|154.77|1.0|1.0|12.0|-5.73|513.63|0.0|2.42|8.12e-06|0.00417|1.0|6.67e-10|3.42e-07|3.1096|3.1096|-1664.753129|-1664.721977|850.89|1505.09|398.71|0.5869|790.07|0.6983199999999999|0.6983199999999999|-1664.201034|3.3075|0.03115159|8.5229|8.5229
