molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|FNSA4|WPSA3|FNSA1|DPSA5|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12p_a36|0.0|0|0|3.392386149|0.0|7.412764017000001|2|1.297044387|0.0|5.351858133|-0.084341564|2|0.114716581|-0.432950771|-0.002526241|10.96052769|1|1|0.2461794139999999|-0.217394466|1|0.724208473|0.828371596|-0.074349074|0.8839272779999999|0.698414933|0|-0.082569108|-0.108380023|0.315548061|-51.98017377|83.24921731|-0.039016808|8.006403882999999|0.759126153|80.40682298|2774.926334|471.1687161|-1228.123041|2308.958924|-15.4629378|7.546742977|5922.775161|151.63860559999998|-773.1468902|32.35623052|0.019344052|-326.2581567|1617.811526|595.8790650000001|12.17776516|1.0|0.0|1.0|0.0|2.0|0.0|0.14|3.13|2.44|2.4|1.0|0.0|123.71|1.0|5.0|-3.89|30.0|5.0|0.0|1.0|0.0|0.000129|0.0515|6.96e-05|0.0278|0.0|1.4e-07|5.58e-05|3.8372|-1332.182868|-1332.148901|660.71|1113.05|0.3015|232.12|506.89|0.30159|0.66559|-0.15608|4.8805|0.03396697|6.7199|9.0|8.0458|8.0458
4a_a46|0.0|0|0|0.0|0.210988875|7.825245291|1|1.13463711|2.180332577|5.587248657999999|-0.008364558|2|-0.137420119|-0.051075084|0.012632881|10.96352058|1|1|-0.216904465|-0.129430244|2|0.679741138|0.764741337|-0.06611606|0.8075680409999999|0.683616517|0|-0.05488948|-0.067863141|0.264863483|-28.50561609|6.579492736000001|-0.022129285|2.523263761|0.742626378|41.15334508|2042.529911|479.8368017|-528.6479264|1427.844961|-5.968291366|5.613813876|4481.754309|133.66119809999998|-274.5414028|15.47527339|0.011380391|-252.0050978|711.8625758999999|480.9500663|5.910149982|1.0|0.0|1.0|1.0|0.0|2.8|0.35|4.18|4.46|2.35|0.0|0.0|96.74|1.0|2.0|-3.93|24.0|3.0|0.0|1.0|1.0|0.000117|0.0372|4.89e-05|0.0156|0.0|1.53e-07|4.86e-05|4.5454|-994.237445|-994.2146342|560.87|967.0|0.1694|272.77|467.4|0.6893600000000001|0.6893600000000001|-0.19067|3.1825|0.022810825|3.7138|181.0|6.7423|6.7423
3p_a32|0.0|1|1|3.456037415|0.0|8.02059915|1|0.609420752|0.0|6.008813185|-0.028895521|0|-0.050639647|-0.419292538|-0.000971341|10.31100269|3|3|-0.092884784|-0.26891009|0|0.737842269|0.8599558070000001|-0.120768771|0.918782026|0.6956696440000001|1|-0.070907174|-0.098773656|0.366898545|-41.73212799|40.28175307|-0.029183126|7.365688817|0.6199678829999999|73.07639870000001|2650.4178850000003|482.3550967|-755.7268222|3037.061498|-10.10863498|6.243062200000001|5960.446219|223.6663527|-444.779939|27.70403125|0.025390655|-141.21321609999998|1218.977375|530.5658569|14.94356622|1.0|1.0|1.0|1.0|1.0|2.6|0.26|6.06|3.71|1.1|1.0|0.0|112.37|1.0|4.0|-5.11|27.0|4.0|0.0|0.0|1.0|7.78e-06|0.00308|5.629999999999999e-05|0.0222|0.0|1.62e-07|6.4e-05|3.6436|-1879.554272|-1879.527843|626.32|1057.58|0.3083|340.28|471.04|0.7017100000000001|0.7017100000000001|-0.15055|4.3094|0.02642856|5.4496|26.0|7585.0|7585.0
14a_a25|0.0|0|0|0.0|0.0|6.842683282|0|1.420015394|1.667057351|4.727387819|-0.05112778|2|0.051906412|-0.255585831|0.006085806|10.93106303|1|1|0.085350921|-0.077269115|2|0.6716839040000001|0.7385460309999999|-0.035531959|0.792935475|0.653818362|1|-0.069657015|-0.084207356|0.326595394|-45.72658614|107.22698590000002|-0.033365179|5.546443318|0.8067529940000001|63.96772039|2844.993903|558.2652611000001|-1160.842349|2142.5112510000004|-14.37809314|7.39139255|6315.975408|126.8576588|-762.0389362000001|27.14918443|0.01323706|-402.7381076|1438.906775|712.1606951|8.689513304|1.0|1.0|1.0|1.0|1.0|3.06|0.08|4.44|4.92|2.47|2.0|0.0|126.26|1.0|6.0|-5.39|32.0|4.0|0.0|0.0|1.0|4.03e-06|0.0016899999999999|5.13e-06|0.00215|0.0|2.58e-10|1.08e-07|3.9479|-1352.298438|-1352.265931|689.55|1202.13|0.3529|231.18|548.29|0.42461|0.6714|-0.16347|3.0824|0.03250632|4.1656|207.0|6684.0|6684.0
12l_a30|0.0|0|0|0.0|-4.712037416|7.412764017000001|2|0.60498366|0.0|5.351858133|-0.274237737|2|-0.102468864|-0.876151158|-0.00695299|10.31162828|1|1|-0.300262845|-0.226973911|1|0.613786308|0.830875659|-0.0395239879999999|0.883029843|0.593245722|0|-0.0905026719999999|-0.109810463|0.37422435|-63.31694493|103.5499036|-0.045581702|7.548024079|0.8218150790000001|88.64610824|3306.001879|583.6736326|-1690.148855|2394.793539|-22.31041443|9.258542907|7576.362669|124.6606826|-1182.451965|38.8038646|0.016896687|-450.2927313999999|2056.604824|696.6414817000001|11.82116027|1.0|1.0|1.0|0.0|1.0|0.0|0.17|4.43|4.78|2.82|2.0|0.0|133.96|1.0|7.0|-6.7|34.0|8.0|0.0|0.0|0.0|1.99e-07|9.63e-05|1.2e-06|0.000579|0.0|6.61e-08|3.19e-05|3.5245|-1988.033039|-1987.998976|729.17|1223.54|0.2294|245.74|574.72|0.39486|0.68488|-0.14944|2.5031|0.03406276|2.9851|61.0|7.2154|7.2154
12a_a40|0.0|0|0|0.0|0.0|7.515889085|0|0.604990853|1.784989449|5.4161004020000005|-0.012791297|0|0.17758258|-0.14667395|0.01039129|10.31197265|2|2|0.298197213|0.031326603|0|0.58630452|0.718281767|-0.375724138|0.7867243829999999|0.525051106|1|-0.064340227|-0.074840643|0.000279043|-32.81611621|107.5277007|-0.033799|3.060902482|0.85136964|43.65970865|2185.594734|479.8867095|-534.4045424999999|600.1247016|-8.792513441|7.563170499|4873.458436|75.8074911|-272.5679167|20.24838026|0.010759845|-358.4254366|627.699788|323.26151960000004|5.487955617999999|1.0|1.0|0.0|0.0|0.0|3.39|0.0|5.33|5.43|4.34|1.0|0.0|91.76|1.0|2.0|-6.41|22.0|2.0|0.0|1.0|1.0|3.86e-07|0.000134|1.13e-06|0.00039|1.0|6.15e-08|2.13e-05|3.0966|-2097.826771|-2097.8163050000003|530.55|875.15|0.3701|400.39|429.21|0.6998800000000001|0.6998800000000001|-0.12895|2491.0|0.0104658999999999|3.8054|1778.0|5.7501|5.7501
12m_a36|0.0|0|0|3.40403699|0.0|7.412764017000001|2|1.297043522|0.0|5.351858133|-0.133854569|2|0.14264424|-0.667165917|-0.006653538|10.95440733|1|1|0.245908938|-0.090926893|1|0.892815402|0.825587924|-0.064035403|0.8792981679999999|0.849217847|0|-0.10031651|-0.121074678|0.4493096629999999|-67.27772044|42.78660249|-0.04260035|10.22144534|0.7471181240000001|96.11918789|2925.315028|477.48014630000006|-1542.786306|2637.948424|-19.16067782|7.312794835|6434.374756|169.596372|-1034.676602|38.24042793|0.0222467879999999|-331.4617713|2064.983108|689.2886595|14.91990864|0.0|0.0|1.0|0.0|3.0|0.0|0.13|1.92|0.98|1.28|1.0|0.0|131.85|1.0|6.0|-4.1|32.0|5.0|0.0|0.0|0.0|7.96e-05|0.0338|0.000159|0.0676|0.0|7.19e-07|0.000305|3.8658|-1401.654499|-1401.6158890000002|692.4|1177.15|0.4718|320.72|505.51|0.69382|0.69382|-0.15879|6.5789|0.03861003|9.1003|0.03|7.5229|7.5229
18a_a22|0.0|0|0|0.0|0.0|6.842683282|0|1.194229718|1.854982521|4.727387819|-0.018344659|2|0.033735832|-0.19538364|0.007066388|10.31286146|1|1|0.059645624|-0.147724859|2|0.760537197|0.7329701259999999|-0.027029438|0.7881113679999999|0.722009212|1|-0.050645213|-0.076119803|0.573315195|-34.36220678|29.59800426|-0.029276847|7.887046626|0.710467198|64.80092090000001|2898.068989|628.6440468999999|-1032.92859|2213.859172|-13.47750813|7.037677899|6630.646100999999|196.4447473|-700.830423|27.95908297|0.0193879289999999|-285.5992506|1453.872315|730.9420477000001|13.15449139|1.0|1.0|1.0|1.0|1.0|3.17|0.08|5.32|5.11|2.13|2.0|1.0|131.64|1.0|6.0|-5.59|32.0|4.0|0.0|0.0|1.0|2.59e-06|0.00113|6.98e-06|0.00305|0.0|3.95e-10|1.73e-07|3.4832|-1691.3151059999998|-1691.2957760000002|695.35|1211.84|0.3174|246.91|531.16|0.35107|0.68577|-0.1408|3851.0|0.01932946|5.3946|13.0|7.8861|7.8861
18a_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604987543|0.0|5.351858133|-0.02919335|2|-0.041327798|-0.353677943|0.005050384|10.31163887|1|1|-0.073280844|-0.094526372|1|0.8421237309999999|0.7885597609999999|-0.171895425|0.842671963|0.7961424690000001|0|-0.072474599|-0.095397479|0.294303776|-45.11907802|79.18861306|-0.036990859|6.611941026|0.7904991659999999|69.35818061|2721.874248|534.88346|-1128.40473|2814.429655|-14.33650253|7.050626413|5942.293347|130.4247923|-702.4886239|29.1318055|0.016012295|-361.7006453|1427.458469|620.9195447000001|9.968457988|1.0|1.0|1.0|0.0|1.0|0.0|0.14|3.84|2.62|2.82|2.0|0.0|127.28|1.0|5.0|-5.28|29.0|4.0|0.0|0.0|0.0|5.23e-06|0.00208|1.4e-05|0.0056|0.0|2.3100000000000002e-07|9.21e-05|3.4712|-1575.786909|-1575.755101|665.12|1120.46|0.3781|357.18|508.08|0.69033|0.69033|-0.1418|4.2514|0.03180853|5.2813|25.0|7.6108|7.6108
5a_a40|0.0|0|0|0.0|0.0|8.149890544|1|0.604913477|1.688148148|6.167516491000001|0.059258947|0|-0.108428634|-0.152120625|0.011345707|10.31198338|2|2|-0.191663433|0.007301856|0|0.538671739|0.756882266|-0.0395444479999999|0.820901326|0.5263598389999999|1|-0.078132307|-0.090991462|0.04987082|-34.5789643|174.99981530000002|-0.036396585|4.042943749|0.8224652720000001|46.06507254|1847.672595|377.5905776|-483.24038600000006|508.8362301|-7.128912782|5.507689573|3736.248815|78.57142892|-213.8673835|19.58503709|0.0130940839999999|-285.426492|587.5511127|244.8873477|5.795040371|1.0|1.0|0.0|1.0|0.0|2.49|0.21|3.68|3.08|1.85|0.0|1.0|74.15|2.0|3.0|-4.13|19.0|3.0|0.0|1.0|1.0|7.49e-05|0.0202|0.000213|0.0574|0.0|8.950000000000001e-05|0.0241|3.7921|-1177.598691|-1177.5835470000002|466.79|757.45|0.4461|326.96|353.51|0.69499|0.69499|-0.15066|5.7163|0.01514427|7.6003|81.0|7.0915|7.0915
4m_a46|0.0|0|0|0.0|0.16407746|7.825245291|1|1.134637002|2.12888511|5.587248657999999|0.051308728|1|-0.302054595|-0.0329557579999999|0.011122528|10.94319657|1|1|-0.487230027|-0.029022201|1|0.615482006|0.747676221|0.011235955|0.7975218959999999|0.626578283|0|-0.067320375|-0.0672468|0.373463876|-35.4774406|6.161736337000001|-0.0224155999999999|3.028720082|0.733236381|41.88525631|2133.331634|500.1036387|-531.5800101|1639.260563|-6.225322922999999|5.329061873000001|4750.325312|140.5828543|-280.1395315|16.11061509|0.012232753|-245.828396|724.9776792|486.9589609|6.446588969|1.0|1.0|1.0|1.0|0.0|2.9|0.29|4.25|4.63|2.5|1.0|0.0|98.69|1.0|2.0|-4.52|25.0|3.0|0.0|1.0|1.0|2.99e-05|0.00981|2.68e-05|0.0088|0.0|1.31e-07|4.31e-05|4.3476|-1031.138426|-1031.109224|558.63|975.72|0.2465|205.21|468.63|0.38389|0.68505|-0.18308|3.9226|0.02920209|5.2326|1288.0|5.8901|5.8901
4d_a46|0.0|0|0|0.0|0.173086735|7.825245291|1|1.134637067|2.146507937|5.587248657999999|-0.017469934|2|-0.131948546|-0.085744171|0.0116902869999999|10.96333164|1|1|-0.206000242|-0.1271933999999999|2|0.6535171|0.764741337|-0.103199079|0.8075680409999999|0.623144956|0|-0.056384895|-0.070772596|0.290035518|-30.95621863|8.241078584|-0.024616555|2.607946825|0.813427965|43.60839351|2181.291783|513.9109507000001|-621.6847867|2233.65548|-7.419891252999999|5.757075209|4993.774007|102.4310631|-341.3149976|16.6147308|0.0086574759999999|-344.15403910000003|764.2776167999999|509.0572545|4.753094337|1.0|1.0|1.0|1.0|0.0|3.5|0.35|4.81|5.11|2.84|2.0|1.0|101.75|1.0|2.0|-4.93|25.0|3.0|0.0|1.0|1.0|1.18e-05|0.00416|7.8e-06|0.00275|0.0|3.88e-08|1.3699999999999998e-05|4.4265|-1453.840712|-1453.817782|588.18|1009.78|0.1313|280.09|503.76|0.69884|0.69884|-0.18639|3.5318|0.02292966|3.7104|517.0|6.2865|6.2865
3d_a12|0.0|0|0|0.0|0.0|0.0|1|1.28383852|0.0|0.0|-0.053022041|3|-0.166233441|-0.360215148|-0.00259095|10.95472859|0|0|-0.282667477|-0.237203828|2|0.91670178|0.7697403429999999|-0.108208213|0.82682708|0.8605417409999999|0|-0.066850425|-0.0958414059999999|0.2443206489999999|-34.34601551|74.39425719|-0.035063929|2.9374091630000003|0.77428353|57.52228251|2148.979792|439.1353855|-738.6124526000001|1205.356874|-9.255608086|5.786006004|4509.417998|115.96727140000002|-379.4799315|23.26659057|0.01611886|-281.8395348|953.9302134|410.9162081|8.281452338|1.0|1.0|0.0|1.0|1.0|2.71|0.11|3.37|2.19|2.26|0.0|0.0|100.28|1.0|3.0|-3.52|24.0|4.0|0.0|1.0|1.0|0.000302|0.0945|0.000123|0.0385|0.0|3.08e-08|9.64e-06|3.7719|-1006.727999|-1006.704001|548.21|918.3|0.3336|294.4|411.35|0.53114|0.6572100000000001|-0.15387|2.2068|0.02399772|3.0037|25.0|7.6021|7.6021
5b_a49|0.0|0|0|0.0|0.0|7.853604813|2|1.343848745|2.119588967|5.777652323|0.006327273|2|-0.072128552|-0.418576471|0.005836378|10.9297646|1|1|-0.12209302|-0.230763367|2|0.6981815290000001|0.7843021|0.099724518|0.839963111|0.666573331|1|-0.0698098759999999|-0.076494119|0.615864196|-41.03213895|170.0796998|-0.026008|7.020013952999999|0.608694741|59.85065205|2764.188493|468.4133145|-764.3358925|1956.050085|-8.985071494|6.270195553|6225.302624|229.9974239|-449.2535747|25.1139312|0.025332565|-127.7749783|1255.69656|612.7019937000001|14.88971719|0.0|1.0|1.0|1.0|1.0|2.9|0.22|2.98|2.87|2.07|1.0|0.0|122.26|1.0|3.0|-3.3|30.0|4.0|0.0|1.0|1.0|0.000496|0.1969999999999999|0.000118|0.0468|0.0|5.79e-08|2.3e-05|3.9209|-1292.139616|-1292.100239|633.92|1093.32|0.4653|240.03|451.32|0.39241|0.65269|-0.1624799999999999|4.3767|0.03937634|6.1996|28.0|7.5528|7.5528
41_a47|0.0|1|1|0.0|0.0|6.842683282|0|1.420292383|1.840145925|4.727387819|-0.072088843|3|-0.080388467|-0.187859623|0.003530307|10.98214139|1|1|-0.178132441|-0.317014709|3|0.62974551|0.8417952740000001|0.123676975|0.900915114|0.609110565|1|-0.061101947|-0.0899793719999999|0.245948366|-34.50740631|54.15850042|-0.02929561|5.852270304|0.653147815|63.84353454|2374.594252|464.8854878|-711.4235867000001|1073.170368|-9.34366093|7.168742909|5042.636398|195.8852341|-401.77742|25.33076615|0.023067788|-172.98086630000003|1089.222944|439.9906467|13.02756406|1.0|1.0|1.0|1.0|1.0|3.18|0.16|3.34|4.52|1.75|0.0|0.0|99.09|1.0|4.0|-3.57|26.0|5.0|0.0|1.0|1.0|0.000267|0.0929|0.000125|0.0436|0.0|3.36e-08|1.17e-05|3.7144|-1162.492089|-1162.462261|603.1|995.43|0.2849|308.67|471.9|0.6779|0.68638|-0.15208|4.9162|0.02982752|6.8546|0.01|8.0|8.0
16a_a10|0.0|0|0|0.0|0.0|7.535296702|1|1.325756911|2.041062372|5.4161004020000005|0.023926176|2|-0.085711535|-0.152205915|0.011207938|10.92947902|1|1|-0.133979603|-0.254024476|2|0.748039584|0.772481675|-0.008879187|0.813036304|0.72613292|1|-0.052574986|-0.076950669|0.3637074329999999|-36.408063|77.68598956|-0.026063936|6.652715932|0.7270593190000001|63.53441386|2862.681038|634.4309626|-1119.0515779999998|1823.310808|-12.4990447|8.531706024|6366.0631060000005|189.0108247|-774.9407716|24.82496066|0.014796066|-314.4761648|1539.147561|879.8636987|10.24624348|1.0|1.0|1.0|1.0|0.0|4.46|0.3|4.73|5.19|2.47|3.0|0.0|133.66|1.0|9.0|-5.22|33.0|5.0|0.0|1.0|1.0|6e-06|0.00264|6.76e-06|0.00297|0.0|3.18e-09|1.4e-06|3.8718|-1395.158387|-1395.13019|760.0|1310.44|0.3843|221.33|629.65|332.0|0.6852199999999999|-0.1605|3.8323|0.02819643|4.6574|47.0|7.3279|7.3279
19a_a38|0.0|0|0|3.3685352889999995|0.0|7.412764017000001|2|1.297044508|0.0|5.351858133|-0.082283951|2|0.054257043|-0.431265985|-0.002526241|10.96083376|1|1|0.116434494|-0.217394466|1|0.724208473|0.819222745|-0.133130383|0.8741648479999999|0.698414933|0|-0.08593151|-0.108300308|0.298938581|-51.36166266|137.2318698|-0.038988111|7.910363161|0.744796537|77.20795279999999|2774.129458|446.57675660000007|-1165.168741|2304.055966|-13.92853534|6.923156054|6115.030149|152.5362948|-696.4267669|31.28824271|0.020873781|-292.6320538|1564.412135|595.8790650000001|12.47635608|1.0|1.0|1.0|1.0|3.0|2.56|0.14|3.13|2.55|2.4|1.0|0.0|125.69|1.0|5.0|-4.14|30.0|4.0|0.0|0.0|1.0|7.209999999999999e-05|29.0|6.77e-05|0.0272|0.0|1.4e-07|5.610000000000001e-05|3.6504|-1332.186327|-1332.1529369999998|628.65|1092.25|0.2668|316.19|466.55|0.6329100000000001|0.68835|-0.15108|4.7986|0.03338983|6.0223|0.01|8.0106|8.0106
4n_a46|0.0|0|0|0.0|0.126268818|7.825245291|1|1.13463699|2.093595994|5.587248657999999|-0.036492128|0|-0.2264394139999999|-0.234842682|0.004988019|10.94021058|1|1|-0.349865095|0.109017734|0|0.741742667|0.722331115|-0.088858764|0.7681452190000001|0.7427183759999999|0|-0.103381106|-0.085838139|0.371438024|-56.80797266|172.8490949|-0.031047837|2.543769935|0.863203663|51.4039205|2195.786424|496.2788787|-801.8577467|2116.313581|-9.374920341|5.666371466|4955.374473|75.1696593|-440.621256|19.76451658|0.0077084869999999|-399.1612105|928.9322794|525.8291956999999|4.235817757|1.0|1.0|1.0|1.0|1.0|2.84|0.27|4.33|4.94|2.99|1.0|0.0|102.92|1.0|2.0|-5.43|26.0|3.0|0.0|1.0|1.0|3.75e-06|0.00129|7.95e-06|0.00273|0.0|2.14e-07|7.340000000000001e-05|3953.0|-1090.343872|-1090.302556|578.83|1011.66|253.0|215.82|502.02|0.41625|0.7025|-0.16641|6.2318|0.04131598|8773.0|5194.0|5.2845|5.2845
7l_a46|0.0|0|0|0.0|0.256706467|7.727094485|1|1.160371354|2.1525548|5.533389489|0.017668261|2|-0.203375108|-0.038903382|0.013150047|10.9642261|1|1|-0.331246137|-0.143129469|2|0.659888413|0.7746144629999999|0.076724694|0.825629852|0.6539666829999999|0|-0.0565894359999999|-0.06289606|0.253138137|-27.30136533|8.13531199|-0.022013621|2.698568452|0.67467081|38.22273917|1920.310099|437.65027010000006|-424.8156159|1246.417766|-5.1237682730000005|5.273701985|4046.614178|156.9538706|-204.9507309|15.74158869|0.016330867|-168.5385796|629.6635476|375.721552|7.878766604|1.0|0.0|1.0|1.0|0.0|2.64|0.28|3.59|3.59|1.89|0.0|0.0|86.96|1.0|2.0|-3.18|22.0|3.0|0.0|1.0|1.0|0.000668|0.1939999999999999|0.0001889999999999|0.0548|0.0|5.19e-07|0.000151|4.5464|-915.6081232|-915.5830363|517.29|879.87|0.2024|272.71|414.82|0.68834|0.68834|-0.18993|3.3119|0.025086919|3.9009|1.94|5.7122|5.7122
12b_a5|0.0|0|0|0.0|0.0|6.605297921|2|1.189701783|0.0|4.59511985|0.023224044|3|-0.021265946|-0.1214831359999999|0.0068803119999999|10.94620104|0|0|-0.033279992|-0.110182753|2|0.8417504029999999|0.779793078|-0.033036296|0.819417554|0.8121510009999999|0|-0.066227158|-0.068586754|0.350286421|-41.76622313|138.67264319999998|-0.020455699|6.584944956|0.530379611|59.53145615|2602.046823|521.9354031|-735.3231872|1071.500538|-8.135654442|8.398709622|5501.255679|296.16656780000005|-463.7323032|24.32296891|0.025810077|-38.31786425|1386.409228|727.8586176|16.27715102|0.0|0.0|1.0|1.0|1.0|0.0|0.33|3.29|0.72|1.54|1.0|0.0|123.46|1.0|5.0|-2.3|30.0|6.0|0.0|1.0|0.0|0.00503|2.0|0.000359|143.0|0.0|2.14e-08|8.5e-06|1.4454|-1276.928859|-1276.8943800000002|669.05|1149.51|0.2345|268.62|505.16|0.42949|0.70615|-0.06212|5.7174|0.03447919|8.2868|42.0|7.3768|7.3768
6c_a31|0.0|0|0|3.423005244|0.0|7.78113851|1|0.6101347220000001|0.0|5.733341277|-0.151732713|0|0.137523742|-0.790027307|-0.009477764|10.31169965|2|2|0.2301743489999999|-0.009333123|0|0.831901219|0.790900932|-0.172780048|0.846458013|0.7905201209999999|0|-0.120905075|-0.126324613|0.138124296|-76.54198229|163.6316745|-0.044739967|12.71919216|0.7653239190000001|93.4208388|2837.949799|405.9259734|-1359.540251|2357.829685|-17.93106176|8.102804662|6283.091868|148.5675636|-860.6909647|37.00884624|0.0212421629999999|-335.9398876|1776.424619|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|2.0|3.13|0.14|5.58|4.26|1.58|2.0|0.0|114.5|1.0|5.0|-6.09|30.0|5.0|0.0|0.0|1.0|8.179999999999999e-07|0.000343|1.15e-05|0.0048|0.0|1.89e-08|7.9e-06|3.2974|-1691.984862|-1691.948653|667.01|1125.85|0.5028|376.01|524.56|0.7014699999999999|0.7014699999999999|-0.13351|5.9253|0.03620884|8.8847|0.34|6.4685|6.4685
15_a10|0.0|0|0|0.0|0.0|7.535296702|1|1.277647202|2.124460476|5.4161004020000005|0.035396617|2|-0.0729795729999999|-0.142251304|0.009882584|10.92966702|1|1|-0.1157120169999999|-0.136323668|2|0.682616223|0.808676284|-0.105662909|0.863438637|0.635064845|1|-0.059234364|-0.074144604|0.710970489|-35.30133759|33.67392858|-0.025240716|6.61142847|0.646412648|56.66229609|2549.580207|545.6177511|-706.9960069|2288.954984|-8.964715924|6.35937164|5769.347123|210.7240726|-421.3416484|23.27068984|0.020932674|-174.5122907|1093.722422|563.875765|12.47504566|1.0|1.0|1.0|1.0|0.0|3.31|0.23|4.91|4.72|2.53|2.0|1.0|111.21|1.0|5.0|-4.48|28.0|4.0|0.0|1.0|1.0|3.32e-05|13.0|1.56e-05|0.0061|0.0|5.01e-09|1.96e-06|3.7997|-1604.08794|-1604.057542|641.98|1086.19|0.4553|214.05|484.05|0.41458|0.68543|-0.1574|4.5192|0.03039798|6.1563|33.0|7.4815|7.4815
12ab_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604983638|0.0|5.351858133|-0.030346359|2|0.018023992|-0.520212725|0.003529389|10.31162784|1|1|0.03046828|-0.207153446|1|0.8397577820000001|0.809127478|0.026596859|0.855880335|0.794193541|0|-0.082740301|-0.1008879709999999|0.4605456229999999|-58.23149599999999|119.79740259999998|-0.031859359|15.64609074|0.603952976|92.49334877|3118.431712|562.8556061|-1278.064418|2618.234172|-15.78042667|8.44310703|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|-146.321375|2116.165447|792.3440337000001|21.48976996|1.0|1.0|1.0|1.0|1.0|0.0|0.21|3.94|2.63|2.2|2.0|0.0|140.26|1.0|7.0|-5.61|33.0|6.0|0.0|0.0|0.0|2.47e-06|0.00113|9.94e-06|0.00456|0.0|1.47e-07|6.720000000000001e-05|3.4919|-1804.824495|-1804.79081|753.75|1275.19|0.1957|258.2|613.7|0.46561|0.68324|-0.14772|6.9089|0.03368522|7.4968|17.0|7.7825|7.7825
8b_a50|0.0|1|1|3.1324050960000003|0.0|7.860570786|1|1.398299046|2.021915391|5.777652323|-0.009597908|1|-0.096039086|-0.1812055289999999|0.006841944|10.945024|2|2|-0.170496134|-0.116174481|1|0.753629415|0.809463375|-0.031953774|0.8836675340000001|0.71043578|1|-0.072629787|-0.078068703|0.267094693|-34.79187329|131.417573|-0.030360051|4.93661461|0.6717097959999999|49.02840043|2143.807599|404.9478761|-523.561903|1401.458274|-6.966723542|5.292277178|4446.001554|157.2609748|-250.8020475|21.65129387|0.024280552|-164.5084115|779.4465792000001|339.5806858|11.63112165|1.0|0.0|1.0|1.0|1.0|1.69|0.06|3.14|3.41|1.79|0.0|0.0|89.78|2.0|2.0|-3.44|23.0|3.0|0.0|1.0|1.0|0.000359|108.0|0.000154|46.0|0.0|1.16e-06|0.000347|4.1804|-967.3527447|-967.3160428|515.81|857.53|0.1717|273.96|353.17|0.5533|0.59283|-0.1724099999999999|3.8213|0.036701907|5.8205|68.0|7.1675|7.1675
12z_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604983642|0.0|5.351858133|-0.026703371|2|0.034848862|-0.537984876|0.003529389|10.31162784|1|1|0.05890953|-0.207153446|1|0.8397577820000001|0.809127478|-0.077335468|0.855880335|0.794193541|0|-0.071429418|-0.107776943|0.315493739|-49.68145417|54.40462246|-0.034034824|14.93669572|0.630839856|95.20867045|3112.622632|579.3226647000001|-1349.321859|2435.831516|-16.464854199999998|8.071510779|7074.004131999999|256.7627363|-938.4966892|37.52507564|0.029109145|-182.00664430000003|2138.929312|792.3440337000001|20.24634493|1.0|1.0|1.0|1.0|1.0|0.0|0.21|3.94|2.63|2.2|2.0|0.0|140.26|1.0|7.0|-5.61|33.0|6.0|0.0|0.0|0.0|2.47e-06|0.00113|9.94e-06|0.00456|0.0|1.47e-07|6.720000000000001e-05|3.4438|-1804.814868|-1804.785911|739.33|1266.9|0.1855|257.96|580.6|0.5513100000000001|0.6853199999999999|-146.0|7.0446|0.02895763|7.2113|44.0|7.3615|7.3615
