molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|AATSC8d|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|FNSA4|WPSA3|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
14h_a23|0.0|0|1|0.0|0.0|2|0|0|1.197963488|0.043538466|-0.005921293|5.351858133|0.006191846|0.04255787|0.7290938920000001|-0.307907256|0.009895793|-0.034313725|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|2|0.708395022|0.79263722|0.143102066|-0.05745554|0.860920386|1|-0.081058742|0.223157991|0.021982565|-43.02851162|-54.6468131|14.81983413|41.34207782|-0.033774476|9.990985411|0.753100584|67.44368679|-22.76950546|57.84834575|0.48032488|3010.418229|622.5428245|-1092.936262|2371.16134|7.833334036|6722.809649|166.45047749999998|-736.8173055999999|-341.2621515|1451.248725|12.79687369|0.0|0.0|1.0|1.0|1.0|3.2|0.04|-7.47|3.4|3.89|128.81|2.39|1.0|1.0|125.0|0.0|-5.68|32.0|5.0|-6.62|436.49|0.0|3.23|-4.9|1.27e-05|0.00554|3.3|1.4800000000000002e-05|-0.08532|3.29|-1722.1762399999998|699.86|0.3424|569.53|0.67365|0.69933|-1721.9314420000003|9.7146|-0.2374099999999999|-1721.99264|13.4823|8.3468|8.3468
17a_a10|0.0|0|0|0.0|0.0|1|2|2|1.3438501040000002|-0.218519541|-0.004333189|5.4161004020000005|0.021150127|0.036545455|1.863045777|-0.2946568739999999|0.009206558|0.031632653|-0.132166258|-0.225935253|-0.360142554|-0.275154041|2|0.7019075779999999|0.76281504|0.029106767|0.054069767|0.8044827790000001|1|-0.082689376|0.463842217|0.020088947|-39.18491085|-58.46202420000001|14.20303963|51.96456548|-0.023625536|10.04165819|0.564726042|76.48633670000001|-16.70343549|53.38795048|0.4918223679999999|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|8.621193279|7078.918870999999|307.7420338|-743.9958084|-91.52361858|1863.410498|18.02431251|0.0|1.0|1.0|1.0|0.0|3.66|0.33|-7.32|3.31|2.5|76.38|1.29|1.0|0.0|142.16|0.0|-3.68|35.0|6.0|-7.43|468.55|0.0|2.64|-4.32|4.74e-05|0.0222|2.43|2.22e-05|-0.04641|3.95|-1524.557372|767.6|0.2142|603.73|0.32889|0.67671|-1524.187115|4.1012|-0.21203|-1524.252023|5.3803|7.3098|7.3098
17b_a25|0.0|0|0|0.0|0.0|1|0|0|1.3732004619999998|0.001256821|-0.004368141|4.727387819|-0.002108117|0.042843137|1.968416259|-0.266456625|0.005120507|0.016982601|-0.044260194|-0.044156525|-0.073994564|-0.366585181|2|0.653180996|0.780221059|0.068812225|0.029728702|0.838260077|1|-0.079392561|0.410780725|0.015879547|-51.71860811|-60.19950116|12.04068508|99.61874923|-0.029249891|9.129863339|0.724866184|73.52844745|-22.17876359|63.75929319|0.476276266|3100.8813760000003|668.9067217|-1264.189524|2514.295488|9.700133933|6674.061446|208.6205329|-958.573164|-341.0100868|1744.031591|13.32894629|1.0|1.0|1.0|1.0|1.0|3.25|0.11|-10.04|4.88|5.18|96.49|2.0|2.0|0.0|135.78|0.0|-5.32|35.0|5.0|-6.53|458.51|1.0|3.78|-5.07|8.59e-06|0.00394|3.61|4.16e-08|-0.05531|5.89|-1483.873254|781.08|0.4635|654.18|0.31395|0.6594800000000001|-1483.563965|3.5074|-0.21939|-1483.630939|5.2142|6.9957|6.9957
11d_a5|0.0|1|0|2.9590700880000003|0.0|0|0|0|1.388848584|-0.245058546|-0.003373937|4.59511985|0.001099755|0.0228184279999999|0.0|-0.185566552|0.008307337|0.01948342|-0.202307745|-0.12451554|-0.200646773|-0.22897714|2|0.786587307|0.783891527|-0.018747485|0.036918829|0.831190148|0|-0.0847408619999999|0.359644732|0.012828514|-40.04753555|-53.84338206|8.151092424|61.45330587|-0.029333375|5.179111638|0.712305422|65.35645739|-18.63809379|48.19862797|0.49396568|2540.78984|553.3617954|-969.1808771|900.3825317|8.920296087|5283.02167|182.7978704|-615.8065323|-269.7929124|1360.625438|11.51307533|1.0|1.0|1.0|1.0|1.0|3.37|0.17|-8.64|4.41|4.14|66.93|1.42|1.0|0.0|114.29|0.0|-4.14|29.0|5.0|-6.47|385.46|1.0|3.28|-4.29|5.14e-05|0.0198|3.07|8.909999999999999e-07|-0.03767|2.59|-1239.127458|682.09|507.0|594.45|0.66686|0.6533399999999999|-1238.855022|2.8731|-0.20529|-1238.914819|3.7008|7.8239|7.8239
12g_a40|0.0|0|0|0.0|0.0|1|0|0|0.604990688|0.037440516|-0.01011728|5.4161004020000005|-0.129331216|0.036630824|0.726175674|-0.354104815|-0.001011175|-0.211162861|0.280045216|0.063401514|0.106286677|-0.512657141|0|0.777835705|0.769016155|0.020185301|-0.326139923|0.8396782220000001|1|-0.099521372|0.289122732|0.012706769|-49.94706785|-52.24208444|6.670206427999999|130.7472028|-0.0435406|3.501413627|0.852031227|59.29860462|-22.85591194|56.61727428|0.465725912|2287.970776|456.7977427|-731.3891821000001|681.6778419|7.692740528|5211.675486|77.67373972|-383.9305539|-369.5858437|858.4065454|7.056520179|1.0|0.0|1.0|0.0|1.0|3.2|0.0|-6.63|4.83|5.14|78.66|3.76|2.0|0.0|93.78|0.0|-6.46|23.0|3.0|-4.91|362.23|1.0|4.4|-5.79|1.62e-06|0.000586|5.07|8.57e-05|-0.07424|4.84|-2173.044757|540.25|0.3539|429.31|0.67055|0.6988|-2172.9382|1.9175|-0.20615|-2172.988604|2.7075|6.1403|6.1403
12az_a36|0.0|1|0|3.465535084|0.0|0|2|2|1.297042831|-0.196183836|-0.009570959|5.351858133|-0.040156368|0.040566449|0.0|-0.593399474|0.000482522|-0.012800556|0.129156742|-0.176729938|-0.289604649|-0.387734368|1|0.884226781|0.812921349|-0.061924322|-0.021825174|0.858971809|0|-0.10786263|0.411597359|0.034771534|-50.28669997|-75.58351856|24.36575918|60.11023222|-0.033474609|17.0740303|0.583865006|99.82512582|-23.45695404|74.65245915|0.462897841|3039.528467|574.0196415|-1360.503334|2455.7577530000003|8.449849817|6700.839465|291.60189260000004|-953.3573311|-117.53490990000002|2330.167624|24.24160725|1.0|0.0|0.0|1.0|2.0|0.0|0.21|-6.79|2.83|1.9|87.66|1.42|1.0|0.0|136.74|0.0|-4.11|33.0|6.0|-7.13|441.49|0.0|1.75|-4.15|7.13e-05|0.0315|2.62|7.11e-05|-0.04967|2.68|-1461.990465|737.12|0.4383|576.54|0.69385|0.70333|-1461.686269|6.3778|-0.19846|-1461.750394|7.821000000000001|7.2366|7.2366
4_a4|0.0|0|0|0.0|0.0|1|1|1|1.343865392|-0.183963421|-0.001234337|5.4161004020000005|0.0159331539999999|0.036775068|2.183056868|-0.058013858|0.011760626|-0.037623601|-0.035166634|-0.048056862|-0.078747188|-0.157959343|2|0.646069495|0.77276149|-0.168712277|-0.063012715|0.8306695270000001|1|-0.06873731|0.456474074|0.008570112|-25.64211031|-35.41518716|4.4155367960000005|13.70182982|-0.0255766729999999|2.274995377|0.793717973|40.86951119|-13.17774406|30.05764711|0.398500394|2221.6122010000004|480.8472306|-566.6429946000001|1883.42405|5.326452915|4878.070704|106.2816773|-291.9486922|-302.661743|713.9097433|5.454324025|1.0|1.0|0.0|1.0|0.0|3.09|0.19|-7.57|4.52|4.41|43.6|2.66|1.0|0.0|100.08|0.0|-4.12|25.0|3.0|-5.79|326.39|1.0|3.64|-4.57|2.69e-05|0.00877|3.52|8.85e-06|-0.04865|3.24|-1029.960398|566.84|0.1106|394.06|0.55032|0.6010800000000001|-1029.763465|2.6814|-0.21831|-1029.813844|3.1195|7.1079|7.1079
13h_a6|0.0|1|0|3.464247528|0.0|0|0|0|1.424099498|-0.094781725|-0.006619944|4.727387819|0.004767264|0.04393617|1.656132209|-0.3839567379999999|-0.002407131|-0.090944829|0.105918119|-0.12414699|-0.215607882|-0.468842137|2|0.836982172|0.780222427|-0.0256002129999999|-0.164411111|0.8391892870000001|1|-0.091977068|0.300800177|0.017441348|-51.85624128|-64.32173453|12.1971464|77.20799814|-0.032362302|8.529752344|0.736918588|76.78735663|-22.63172141|64.05338768|0.461667017|2926.745635|606.9504647000001|-1222.112956|2829.19698|9.11292243|6302.785260000001|183.9790404|-854.6524332|-331.36552|1658.40973|12.4656221|1.0|1.0|1.0|1.0|2.0|3.03|0.12|-10.57|5.41|4.79|103.17|1.13|2.0|0.0|128.63|0.0|-5.56|33.0|5.0|-6.31|431.49|1.0|3.61|-5.06|8.8e-06|0.0038|3.7|1.15e-08|-0.07435|3.83|-1386.613707|738.61|1.0978|591.53|0.50716|0.69001|-1386.302668|7.2872|-0.2153199999999999|-1386.3651|10.0322|7.3279|7.3279
5d_a40|0.0|0|0|0.0|0.0|1|0|1|0.6049133329999999|-0.071479892|-0.005662681|6.167516491000001|0.0418378229999999|0.044526749|0.716041667|-0.1868684619999999|0.007200253|0.029272031|-0.259985037|-0.0038660009999999|-0.009744685|-0.399968083|0|0.496945486|0.8092726020000001|0.145024458|0.0451110059999999|0.877722972|1|-0.094277694|0.049855551|0.022027556|-39.55506228|-43.26473143|10.10860823|181.4728912|-0.0377110779999999|4.638915105|0.8111805740000001|49.97858532|-17.30589257|49.66367051|0.479931934|1974.583878|346.0207917|-519.1767771000001|511.3769101|6.288958592999999|4051.712713|86.65063178|-238.2540642|-285.606135|640.0261471|6.713853887999999|1.0|0.0|1.0|0.0|0.0|2.56|0.21|-4.32|4.08|3.64|75.5|2.25|0.0|1.0|74.11|0.0|-4.23|20.0|4.0|-5.94|287.31|1.0|3.1|-3.82|0.000152|0.0436|2.98|0.0137|-0.06796|4.61|-1276.833831|473.48|0.4493|365.74|0.69613|0.69613|-1276.751174|7.0422|-0.2164699999999999|-1276.797751|9.2439|7.7212|7.7212
14p_a23|0.0|0|1|0.0|0.0|2|0|0|1.197963748|0.044380583|-0.005975594|5.351858133|0.006191846|0.045165485|0.733042138|-0.310730878|0.009895793|-0.053921569|0.080581604|-0.0686282459999999|-0.131709531|-0.4510651779999999|2|0.708395022|0.799506006|0.099883916|-0.090287278|0.8683808959999999|1|-0.080784473|0.223758613|0.0221104079999999|-42.52653933|-54.50240143|14.91710363|40.58186569|-0.033660197|10.06403753|0.751638299|67.36602512|-22.70933393|57.44364296|0.464933687|3010.721939|623.0226425|-1090.0480289999998|2170.5738260000003|9.014073839|6696.264498|167.5607773|-735.4165088|-339.5427625|1450.229492|12.86362369|0.0|0.0|1.0|1.0|1.0|3.28|0.04|-7.47|3.4|3.89|128.81|2.39|1.0|1.0|125.0|0.0|-5.68|32.0|5.0|-6.62|436.49|0.0|3.25|-4.9|1.27e-05|0.00554|3.3|1.4800000000000002e-05|-0.09046|3.29|-1722.181612|699.61|0.3802|573.24|0.6816|0.6816|-1721.933314|7.4033|-0.2382|-1721.994023|9986.0|8.5302|8.5302
15_a31|0.0|1|0|3.155574452|0.0|0|1|1|0.610137926|0.1893807519999999|-0.018913735|5.733341277|-0.134784483|0.038809524|0.0|-0.775463115|-0.011797858|-0.074455342|-0.052339921|-0.157560864|-0.272545088|-0.6215974160000001|0|0.8314086070000001|0.8022000659999999|-0.0869591359999999|-0.116356616|0.8582665429999999|0|-0.131697567|0.287991212|0.038524836|-61.76522754|-70.00513464|20.47825449|141.1489667|-0.041588706|10.88541717|0.641533577|88.05886218|-22.10688462|82.24348203|0.466164359|2351.566145|301.452236|-840.0616157|1675.977147|6.148947296|5087.628096|190.5463457|-446.5429972|-150.46712390000002|1309.458532|18.05372755|0.0|1.0|1.0|1.0|2.0|1.64|0.19|-5.66|4.12|3.0|117.37|0.41|0.0|0.0|90.47|0.0|-4.28|24.0|5.0|-6.84|342.37|1.0|2.27|-3.57|0.000272|0.0931|2.18|0.000749|-0.04192|3.9|-1460.900291|556.68|348.0|452.98|0.5241899999999999|0.5241899999999999|-1460.736142|5.5793|-0.19394|-1460.790873|7.5831|5.9586|5.9586
11_a1|0.0|1|0|3.3361517380000003|0.0|0|1|1|1.430935838|0.033732316|-0.018080197|5.351858133|-0.196819043|0.035620155|0.0|-0.867849442|-0.0127744789999999|-0.044235537|0.126722854|-0.07452948|-0.117419838|-0.563650254|1|0.823460272|0.747358374|-0.069193862|-0.075188762|0.8086124090000001|0|-0.126108875|0.2027328789999999|0.034974992|-77.81495049|-74.35738693|20.62225192|274.39137789999995|-0.048723884|12.15946748|0.751878145|89.80732824|-28.7289904|98.43720241|0.47723847|2697.640232|351.1382199|-1264.075578|1885.148133|7.43666407|5798.645137|146.29971719999998|-745.3349875|-297.0290662|1681.223993|15.44994131|1.0|1.0|1.0|1.0|2.0|2.31|0.05|-7.47|4.28|4.23|97.33|1.95|1.0|0.0|105.71|0.0|-5.07|29.0|6.0|-6.27|385.37|1.0|3.22|-4.66|2.17e-05|0.00838|3.35|1.29e-05|-0.06546|5.26|-1312.462371|614.86|0.5573|471.76|0.68162|0.69914|-1312.241032|5.0526|-0.19462|-1312.2963630000002|7.1743|6.7696|6.7696
6_a1|0.0|0|0|0.0|0.0|1|1|1|1.3488280769999998|-0.092471477|-0.005477033|5.4161004020000005|0.021203156|0.039635417|0.0|-0.230035376|0.005054086|-0.0538497079999999|-0.180874123|-0.230322048|-0.3632559589999999|-0.353456514|1|0.781885145|0.798346291|0.13761072|-0.095907969|0.8524898329999999|0|-0.077422386|0.212044989|0.021009352|-27.63847818|-37.41011914|10.15161645|64.63457366|-0.0238222729999999|4.905211525|0.576759436|49.61122373|-11.51080589|37.79009463|0.4218263379999999|1956.144556|424.3707604|-448.9214297|1383.161829|5.555887839|4061.042516|204.5077752|-216.916644|-74.17956941|778.3512535|12.20110458|1.0|1.0|0.0|1.0|0.0|2.54|0.22|-6.02|3.61|3.57|39.94|1.75|0.0|0.0|86.31|0.0|-3.12|22.0|3.0|-6.21|291.35|1.0|2.82|-3.68|0.00021|0.0613|2.63|0.000277|-0.02214|2.81|-935.5024827|527.41|0.3399|405.23|0.69818|0.69818|-935.330989|5.8386|-0.1899799999999999|-935.378591|8.0033|5.2924|5.2924
4b_a46|0.0|0|0|0.0|0.206072846|1|1|1|1.1346370890000002|-0.155670183|-0.00113356|5.587248657999999|-0.022119857|0.047736111|0.0|-0.058945144|0.012332859|-0.111103941|-0.128843936|-0.079238184|-0.123416853|-0.16915334|2|0.6901151990000001|0.7306307590000001|-0.263387881|-0.153841155|0.768651645|0|-0.070236212|0.27128814|0.007568202|-28.58477842|-38.30877966|4.127907383|7.986637869|-0.0229342729999999|2.251475261|0.8104680259999999|42.65239101|-12.50898928|32.7126858|0.428987199|2105.172229|510.1086157|-612.9404746|1750.333702|5.76401157|4681.895329999999|103.3759991|-334.31474760000003|-338.6757579|756.2796491|4.343611349|1.0|0.0|0.0|1.0|0.0|3.03|0.38|-7.2|4.69|4.77|43.6|2.58|1.0|0.0|101.7|0.0|-4.35|25.0|3.0|-5.67|332.44|1.0|3.76|-4.63|2.35e-05|0.00782|3.74|2.12e-05|-0.02729|3.98|-1033.556797|588.79|0.1784|508.79|0.68682|0.68682|-1033.3243619999998|3127.0|-0.21811|-1033.378455|3.7571|6.2612|6.2612
14k_a23|0.0|0|1|0.0|0.0|2|0|0|1.1979621459999998|0.070940371|-0.005866159|5.351858133|-0.024758731|0.046283951|0.74561778|-0.299174093|0.010682694|-0.055708465|0.082632648|-0.071484865|-0.13187015|-0.463402169|2|0.722187957|0.800643488|0.140087361|-0.091426449|0.864845456|1|-0.079899943|0.226547411|0.018829201|-37.43135588|-53.17069631|12.53019305|38.76597615|-0.033999976|8.338417622|0.783562394|64.04991522|-22.62582822|49.96154892|0.486654314|2955.4566170000003|613.8243395|-1063.413926|2174.886074|8.21201115|6715.186162999999|144.0318708|-707.6658267999999|-377.4022725|1357.152837|10.87921891|0.0|0.0|1.0|0.0|1.0|3.56|0.05|-7.99|4.0|4.67|105.02|3.51|2.0|1.0|125.29|0.0|-6.13|31.0|4.0|-6.03|445.93|0.0|3.99|-5.55|2.83e-06|0.00126|4.21|4.55e-06|-0.07933|4.1|-2089.524497|691.9|0.4694|552.65|0.63765|0.63765|-2089.293765|5.8718|-0.2271699999999999|-2089.354026|8.3627|8.4123|8.4123
12q_a30|0.0|0|0|0.0|-4.76444841|0|2|2|0.60498366|0.144208934|-0.015322396|5.351858133|-0.27228842|0.0438779959999999|0.0|-0.873376576|-0.00695299|-0.021542639|-0.0483777279999999|-0.077457998|-0.226973911|-0.636798458|1|0.613786308|0.816138015|0.01661722|-0.032887649|0.867367115|0|-0.115589613|0.596557166|0.014790072|-59.52322773|-78.7683329|10.07866809|82.72757145|-0.045799658|6.868090132000001|0.820640722|90.06607753|-31.21009417|69.60189582|0.473741611|3305.289025|576.3319634|-1654.134991|2844.418547|7.346842839|7990.060758|122.2240555|-1127.2072970000002|-437.0000797|2015.662819|11.29774462|1.0|0.0|1.0|1.0|1.0|0.0|0.17|-7.18|4.43|4.78|90.88|2.82|2.0|0.0|133.96|0.0|-6.7|34.0|8.0|-5.66|482.48|0.0|3.42|-5.92|1.2e-06|0.000579|5.05|3.19e-05|-0.05105|5.52|-1988.033527|713.16|0.1817|537.96|0.34138|0.68516|-1987.781386|5.5755|-0.19897|-1987.847256|6.821000000000001|7.4449|7.4449
5e_a40|0.0|0|0|0.0|0.0|1|0|1|0.604912776|-0.091305805|-0.004925115|6.167516491000001|0.0601021459999999|0.044526749|0.7768055559999999|-0.162528785|0.009890343|0.029272031|-0.184667138|0.005996234|0.010397494|-0.391074665|0|0.535506399|0.8092726020000001|-0.402340487|0.0451110059999999|0.877722972|1|-0.089724264|0.0499188609999999|0.019851304|-36.56222854|-42.66853738|9.440323938|170.7311133|-0.035889706|4.489363277|0.8223594679999999|48.81318333|-17.06741495|46.00255248|0.47779156|1986.384601|411.0778166|-512.0224486000001|512.5703164|6.533857846|4158.984115|84.47727896|-243.4932098|-306.597267|622.6260756|6.144645946|1.0|0.0|1.0|0.0|0.0|2.73|0.21|-4.65|4.3|3.74|75.5|2.37|1.0|1.0|79.16|0.0|-4.78|20.0|3.0|-5.66|303.77|1.0|3.33|-4.25|5.56e-05|0.0169|3.51|0.00678|-0.07231|4.99|-1637.197299|493.19|0.5262|390.33|0.69675|0.69675|-1637.115238|7.87|-0.2201699999999999|-1637.162552|10282.0|7.6021|7.6021
14a_a23|0.0|0|1|0.0|0.0|2|0|0|1.197964042|0.050806184|-0.0056795759999999|5.351858133|-0.0246126279999999|0.042992424|0.757767133|-0.289658385|0.012219066|-0.071842463|0.083206288|-0.073893976|-0.137733142|-0.446724057|2|0.72792508|0.7556436440000001|0.114693804|-0.123790952|0.816237166|1|-0.08032517|0.225448915|0.019504497|-35.20994211|-50.79675604|12.33442989|38.57988954|-0.0341809229999999|7.800158102999999|0.7807587890000001|61.36268093|-21.61564087|47.54437201|0.462434482|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|7.668841725|6269.28943|138.6457355|-642.4662212000001|-355.0975547|1301.215093|10.56592489|1.0|0.0|1.0|1.0|1.0|2.86|0.05|-7.41|3.36|4.02|105.02|3.03|2.0|1.0|120.28|0.0|-5.47|30.0|4.0|-6.27|411.48|0.0|3.37|-4.96|1.1e-05|0.0045299999999999|3.58|1.6100000000000002e-05|-0.07379|3.47|-1629.928331|665.5|0.3764|516.58|0.6289100000000001|0.6289100000000001|-1629.690316|5.8775|-0.2238099999999999|-1629.748476|8.3962|8.5498|8.5498
12aq_a36|0.0|1|0|3.427017327|0.0|0|2|2|1.297043497|0.0332421529999999|-0.0116333169999999|5.351858133|-0.135770278|0.041728395|0.0|-0.674732412|-0.006653538|-0.028591187|0.131910912|-0.052743904|-0.090926893|-0.5356623070000001|1|0.892815402|0.839953955|-0.0606936879999999|-0.047695595|0.89459881|0|-0.122078233|0.162384515|0.021389734|-73.0277723|-81.56528598|14.29132551|86.6958382|-0.042953452|9.548598682|0.7619767479999999|95.39676382|-28.69889692|87.31909781|0.426481765|2932.54604|455.31741460000006|-1549.740434|2906.024504|8.596645087999999|6296.75201|159.03272990000002|-1035.442755|-350.0740123|2033.842158|13.83147784|0.0|0.0|0.0|1.0|3.0|0.0|0.13|-6.14|1.92|0.98|112.29|1.28|1.0|0.0|131.85|0.0|-3.52|32.0|5.0|-7.79|424.46|0.0|1.15|-3.45|0.000359|152.0|1.55|0.000305|-0.06059|3.88|-1401.669694|703.04|0.4988|534.96|0.6933199999999999|0.7058300000000001|-1401.391057|6.7649|-0.19967|-1401.452487|8671.0|7.2596|7.2596
LY580276_a4|0.0|0|0|0.0|0.0|1|1|1|1.344599701|-0.156842923|-0.001543874|5.4161004020000005|-0.020236527|0.044357639|0.0|-0.063298854|0.010217376|0.011772853|0.064209689|-0.019747846|-0.042912895|-0.191806286|1|0.5162208110000001|0.7921620090000001|0.035666446|0.019144144|0.847526918|0|-0.071023484|0.243350596|0.008729943|-27.6229776|-34.22831819|4.207217677|11.22286434|-0.028035586|2.027582675|0.8478469959999999|38.23432817|-13.51117823|31.83019528|0.437093506|1948.220005|418.5688558|-513.4247728|1511.5340210000002|5.456603642999999|4098.640927|73.32703409|-247.4345884|-335.2755182|605.5630025|4.0060099860000005|1.0|1.0|0.0|1.0|0.0|3.04|0.22|-6.56|4.49|4.43|30.71|3.13|0.0|0.0|84.74|0.0|-3.67|22.0|3.0|-5.71|293.34|1.0|3.69|-4.21|6.18e-05|0.0181|3.35|8.08e-05|-0.0225|3.64|-959.4958788|519.23|0.1905|402.99|0.36903|0.68002|-959.356125|2.5355|-0.2099599999999999|-959.404416|3.2891|6757.0|6757.0
14c_a23|0.0|0|1|0.0|0.0|2|0|0|1.197962449|0.06596946|-0.005822256|5.351858133|-0.024758731|0.043538647|0.743546646|-0.296935034|0.010682694|-0.047410593|0.077009731|-0.071484865|-0.13187015|-0.4589840189999999|2|0.722187957|0.793551289|0.1114214519999999|-0.077808321|0.857184548|1|-0.0800086929999999|0.2273163289999999|0.018842596|-37.73933093|-53.17009158|12.52192141|38.43627129|-0.034046252|8.321492112|0.7834075309999999|64.05912299|-22.62557089|50.26125234|0.459622824|2955.304496|613.3401089|-1063.401832|2379.221378|7.832948614|6755.962581999999|143.9373772|-706.6878684999999|-376.6791777|1357.40568|10.88903141|0.0|0.0|1.0|0.0|1.0|3.6|0.05|-7.99|4.0|4.67|105.02|3.51|2.0|1.0|125.29|0.0|-6.13|31.0|4.0|-6.03|445.93|0.0|4.0|-5.55|2.83e-06|0.00126|4.21|4.55e-06|-0.0795299999999999|4.1|-2089.523959|693.64|356.0|549.86|0.56781|0.56781|-2089.293299|7.2704|-0.23096|-2089.354057|10.369000000000002|8.6253|8.6253
13f_a6|0.0|1|0|3.440154557|0.0|0|0|0|1.429020649|-0.088329567|-0.006930367|4.727387819|-0.008507023|45.0|1.651047524|-0.381170169|-0.003356527|-0.049928822|0.079490516|-0.126749697|-0.223618825|-0.466314952|2|0.841211811|0.77199166|-0.028317736|-0.088948538|0.834167942|1|-0.092939631|0.176745407|0.018554018|-49.2635105|-62.41821579999999|12.46087045|62.42897239999999|-0.032802223|8.368715213|0.720711855|75.61173794|-22.02995852|61.72438096|0.401838426|2869.925064|579.7398537|-1123.527884|3253.287533|9.050440345|6128.208571|187.5697972|-754.5608419|-296.4599736|1558.914115|13.19352214|1.0|1.0|1.0|1.0|2.0|2.21|0.08|-10.18|5.01|4.53|103.17|0.92|1.0|0.0|123.82|0.0|-5.11|32.0|5.0|-6.52|417.47|1.0|3.19|-4.78|1.65e-05|0.00688|3.27|2.75e-08|-0.07786|3.36|-1347.301285|711.29|901.0|568.41|0.49643|0.70541|-1347.018087|10.8469|-0.2059099999999999|-1347.0794119999998|13.9612|7.3768|7.3768
12n_a30|0.0|0|0|0.0|0.0|0|2|2|0.604984682|0.0304762079999999|-0.007311044|5.351858133|-0.064217094|0.040899471|0.0|-0.387485343|0.001139238|-0.087019298|-0.254279374|-0.0541804029999999|-0.120380857|-0.464204099|1|0.669561738|0.815003426|-0.015189554|-0.149451598|0.870930234|0|-0.10528124|0.390449649|0.017064818|-52.4873066|-66.48079820000001|10.77573511|85.87072848|-0.038674741|6.804436105|0.799403208|76.16725916|-24.42151771|63.2630417|0.4701566479999999|2848.910641|491.3700419|-1196.654368|2349.172094|7.385790169|6353.890039|126.6686716|-755.6383024|-378.1217671|1496.934657|9.686460958|1.0|0.0|1.0|1.0|1.0|0.0|0.14|-6.9|4.25|3.18|81.65|3.2|2.0|0.0|127.24|0.0|-5.39|30.0|5.0|-6.02|416.47|0.0|2.92|-5.01|9.71e-06|0.00405|3.97|5.260000000000001e-05|-0.05076|4.07|-1675.011418|669.57|0.1826|506.94|0.27009|0.6854|-1674.777231|5.3143|-0.19876|-1674.83759|6.32|7983.0|7983.0
12ak_a36|0.0|1|0|3.501132553|0.0|0|2|2|1.270373882|-0.052930979|-0.006465433|5.351858133|-0.0407717229999999|0.041728395|0.0|-0.407322296|0.0042553209999999|-0.015708652|0.198260132|-0.099596099|-0.163978382|-0.439326642|1|0.901715152|0.815627016|0.051506104|-0.0265703679999999|0.860939187|0|-0.091761476|0.537460657|0.019931266|-49.87483724|-66.15829243|14.3700664|113.186508|-0.032660864|10.36054668|0.737439195|79.17567486|-23.5478668|64.24490364|0.423822657|2830.816014|611.9003905000001|-1389.324141|2735.7986920000003|7.98672125|6240.396899|189.3013851|-1001.676485|-342.3783571000001|1883.984673|13.01738243|1.0|0.0|1.0|1.0|2.0|0.0|0.24|-7.38|3.85|3.01|69.2|2.66|2.0|0.0|138.33|0.0|-4.95|32.0|4.0|-6.19|423.51|1.0|2.66|-4.86|1.39e-05|0.00589|3.8|1.7800000000000002e-05|-0.04929|4.21|-1350.900117|730.3|0.4514|584.05|0.69463|0.7034699999999999|-1350.57563|6.3682|-0.20204|-1350.637958|8.5394|7.3372|7.3372
