molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
14w_a23|0|1|1|0.0|2|7.423568444|0|1.197963556|3.132012648|0.013971812|0.003379755|-0.042151195|10.31321817|-0.031435038|2|0.003906274|0.126238077|-0.206574435|-0.427696371|2|0.5788469970000001|0.059273664|0.8668730109999999|0.558482531|1|0.7880718659999999|-0.070714528|-58.53311596|0.211928134|140.15462380000002|-0.035779855|-38.70975831|9.814393755|90.15900589|0.743451788|-1.681653166|-30.92760432|-23.66232347|61.60607046|0.4972095239999999|3071.908367|-1112.129203|2283.383402|-15.648625699999998|0.256548212|7.833745658|15.58053709|0.988900044|6998.078982999999|-735.4854078|31.82765022|-322.004381|13.70608418|0.0|0.0|1.0|0.0|1.0|3.42|0.05|26.0|-7.93|5.14|105.02|120.2|0.0|5.0|-5.68|-6.35|447.46|0.0|0.0|4.05|-5.27|2.09e-06|0.0009369999999999|0.0|-0.0798|3.97|3.6632|-1828.385903|676.92|0.3855|535.54|0.6219399999999999|-1828.161957|7.0157|-0.22824|0.02204118|-1828.222578|9.8981|8.6737
4f_a46|0|0|0|0.0|1|7.825245291|1|1.134637108|2.190536659|-0.2265364489999999|0.012332859|-0.056114865|10.96352592|-0.115631645|1|0.011806162|-0.154986658|-0.123416853|-0.150189733|2|0.6901151990000001|-0.2076648489999999|0.7796270059999999|0.69830739|0|0.934973206|-0.055836642|-36.60887321|0.065026794|35.27635517|-0.022035297|-19.85993046|2.570614463|56.50645576|0.759842275|-1.079729539|-16.43243843|-11.95391778|35.0293449|0.424708366|2103.214727|-585.7419712999999|1563.375755|-6.484875252999999|0.240157725|5.654067072999999|9.828175385|0.7382488140000001|4661.569032|-317.7588874|15.73210412|-281.9234274|5.6100342670000005|1.0|1.0|1.0|1.0|0.0|3.88|0.38|17.0|-7.21|4.71|43.6|101.54|0.0|3.0|-4.38|-5.65|332.44|0.0|1.0|3.76|-4.58|4.18e-05|0.0139|0.0|-0.02947|3.87|4548.0|-1033.550809|591.51|0.1719|493.53|0.69208|-1033.315821|3.2783|-0.2202599999999999|0.02238723|-1033.36869|3.7419|6.7375
11c_a31|1|0|0|3.336985072|0|7.765993078999999|1|0.6101368770000001|0.0|0.069254998|-0.011679927|-0.137912959|10.31169916|-0.085216451|2|-0.008375297|-0.0512371409999999|-0.16065803|-0.572548808|0|0.825336018|0.013528742|0.8906705429999999|0.787929678|0|0.564143263|-0.138002689|-82.24513417|0.435856737|255.2562173|-0.042457317|-48.16624372|11.74927853|70.98337779|0.676089232|-1.825664624|-47.33176279|-24.864808|100.8824395|0.47997061|2470.585429|-1069.186744|1770.045716|-14.56188764|0.323910768|7.259183801|13.95917988|0.922968238|5329.481371|-626.1611682999999|36.77740577|-206.2506659|17.07472346|1.0|0.0|1.0|1.0|2.0|3.51|0.28|16.0|-5.84|3.64|125.57|97.32|0.0|6.0|-5.11|-6.56|371.41|0.0|0.0|3.04|-3.98|7.68e-06|0.00285|0.0|-0.03532|4.47|3.8551|-1559.3980869999998|622.22|0.2627|512.9|0.7005899999999999|-1559.194237|5289.0|-0.19526|0.04465349|-1559.253116|7.5091|6.8861
14i_a23|0|1|1|0.0|2|7.423568444|0|1.197963212|3.2692375460000003|0.142566578|0.002243702|-0.018541856|10.31321758|-0.026731172|2|0.002496501|0.075401108|-0.033435987|-0.569707595|2|0.77007911|0.158023239|0.864206467|0.7333675390000001|1|0.777952733|-0.0889593869999999|-66.02703063|0.222047267|151.83084580000002|-0.039760909|-45.14777443|10.01786784|93.48624142|0.7780956840000001|-2.027806362|-41.59306642|-27.18760085|75.47917433|0.478050606|3097.406945|-1386.567643|2447.1741030000003|-18.59026006|0.221904316|8.107659819|15.53342127|0.915894552|7030.347905|-948.103263|34.94120504|-380.3109456|13.18112713|0.0|0.0|1.0|0.0|2.0|3.56|0.04|26.0|-6.96|3.12|148.11|128.38|1.0|6.0|-5.21|-7.33|454.51|1.0|0.0|2.61|-4.39|6.11e-06|0.00278|0.0|-0.08025|4.64|3.6931|-1798.64228|715.68|0.3639|580.74|0.55606|-1798.371346|5.9563|-0.23121|0.03394466|-1798.434186|8.3755|8.4622
8a_a50|1|1|1|3.139870661|1|7.860570786|1|1.39826105|2.03117465|-0.0737162059999999|0.007671336|-0.150515325|10.94501357|-0.058014797|2|0.007801731|-0.038971589|-0.11385159|-0.352654037|1|0.75162266|-0.188882361|0.8718949979999999|0.7135713840000001|1|0.860876738|-0.069208148|-41.48493288|0.139123262|70.12485884|-0.031655181|-20.91041439|4.778811898|0.0|0.751415713|-1.234552044|-17.58335405|-15.95574341|44.36511568|0.46183401|2206.356773|-622.2739931|1503.563342|-8.042467074|0.248584287|5.754657432|10.69309012|0.858162757|4638.284496|-313.6562159|21.23424244|-253.4513797|8.577560914|1.0|1.0|1.0|1.0|1.0|3.34|0.11|20.0|-6.32|3.71|59.39|94.75|0.0|2.0|-3.86|-6.12|313.36|0.0|1.0|2.87|-4.13|0.000138|0.0433|0.0|-0.0280699999999999|2.69|4.1738|-1006.671867|548.47|0.18|396.63|0.60625|-1006.508913|3.5509|-0.20051|0.03479985|-1006.557694|5.5319|7.3279
17a_a22|0|0|0|0.0|1|6.842683282|0|1.2689202|1.866510299|-0.0422459529999999|0.00220634|-0.094996254|10.94643739|-0.005724389|1|0.0027615779999999|-0.089641194|-0.126659773|-0.3626566539999999|2|0.830653242|0.155547571|0.805071997|0.7994946709999999|1|0.8594770140000001|-0.072161482|-60.0620365|0.140522986|96.01444244|-0.030843667|-41.03828927|6.55749888|0.0|0.710958975|-1.758088991|-33.68866751|-21.07439877|58.9027164|0.485943988|2910.035347|-1201.24073|1934.881271|-14.39939974|0.289041025|8.549622191000001|16.63169381|0.945313306|6343.687177000001|-820.7657853999999|29.64221498|-288.28178110000005|13.19906822|1.0|1.0|1.0|1.0|1.0|4.02|0.15|27.0|-9.13|4.93|68.52|128.29|0.0|7.0|-4.75|-6.39|435.5|0.0|1.0|2.25|-4.96|1.7899999999999998e-05|0.0078099999999999|0.0|-0.15124|5.13|1.3971|-1408.300966|731.19|185.0|577.52|0.71303|-1407.8711|3.0156|-0.21338|0.02170866|-1407.935792|2268.0|7.0862
4h_a46|0|0|0|0.0|1|7.825245291|1|0.3002050539999999|2.134072222|0.128214845|-0.0008161889999999|-0.021951549|10.31928028|-0.09922757|1|0.003087227|-0.0932537609999999|-0.0488847059999999|-0.516344924|2|0.739180305|0.075704004|0.7955809979999999|0.6947264059999999|0|0.767244275|-0.083155747|-65.90523417|0.232755725|182.6222935|-0.0305445539999999|-51.70985599|6.198442205|19.09455432|0.805506105|-2.015940586|-51.19164773|-23.9655397|73.14480467|0.4866209529999999|3472.1185880000003|-1581.72562|3180.526173|-18.803584|0.194493895|8.138240742999999|15.85230406|0.947878486|7808.347937|-1241.036544|29.75215152|-479.405829|9.093247153|1.0|0.0|1.0|1.0|2.0|4.63|0.3|23.0|-9.2|6.18|124.17|142.08|0.0|6.0|-6.53|-6.38|502.63|1.0|0.0|3.82|-5.69|2.97e-07|0.000149|0.0|-0.0389199999999999|8.5|4.18|-1923.926093|792.61|0.5451|682.14|0.54445|-1923.543349|1.7601|-0.21008|0.04729184|-1923.611784|2.9086|6.6402
12_a47|1|1|1|2.903215905|0|6.605297921|0|1.304330736|0.0|-0.155854903|-0.0047488359999999|-0.018573056|10.95005729|0.0295267039999999|1|-0.004332024|0.003417588|-0.015039637|-0.326846977|2|0.6505449670000001|0.055943216|0.90246604|0.618808977|1|0.7840710409999999|-0.084846808|-47.83891561|0.2159289589999999|112.4599133|-0.034116917|-24.91541818|4.886454935|0.0|0.680723821|-1.1940921|-23.01490672|-17.76874008|53.5720844|0.4792593739999999|2266.78114|-621.9059029|702.3796319|-9.25429818|0.319276179|7.042279354|13.52358352|0.920341815|4816.005822|-323.9004363|26.10271529|-188.2488142|13.25859692|1.0|1.0|1.0|1.0|2.0|2.73|0.0|21.0|-8.11|4.98|66.49|91.63|0.0|3.0|-4.51|-5.94|339.75|0.0|1.0|3.37|-4.56|3.11e-05|0.0106|0.0|-0.0623|3.01|3.9538|-1488.101254|537.79|0.2306|400.09|0.68557|-1487.974738|2.1019|-0.2256|0.03721125|-1488.024564|3.5884|8.2
13a_a6|1|0|0|3.417162147|0|7.412764017000001|1|1.430639975|0.0|-0.042110772|-0.00460563|0.0015242189999999|10.95129557|-0.0525259259999999|1|-0.00194781|0.05269025|-0.180339002|-0.488098052|1|0.850080948|0.090839165|0.8299950709999999|0.8013954109999999|0|0.77450544|-0.094081761|-74.18628740000001|0.22549456|147.4582473|-0.040840697|-48.51283287|13.62714959|554.4922449|0.759912392|-2.042034827|-40.23198232|-26.70706346|82.36189896|0.467070451|2820.31296|-1335.353173|2626.396685|-17.46461983|0.240087608|8.038453162|15.08351934|0.8764206290000001|6019.922535|-873.2309916000002|35.14492428|-339.9303794|13.18415753|1.0|1.0|1.0|1.0|2.0|3.53|0.12|23.0|-9.01|4.32|95.85|116.79|0.0|5.0|-5.51|-6.1|409.44|0.0|0.0|3.52|-4.99|3.11e-06|0.0012699999999999|0.0|-0.05018|4.04|3651.0|-1350.085889|695.29|0.5352|571.9|0.70072|-1349.834826|7.7145|-0.19987|0.02818646|-1349.895534|9.2157|7.3372
15_a31|1|0|0|3.155574452|0|7.765993078999999|1|0.610137926|0.0|0.1893807519999999|-0.011797858|-0.070065105|10.31169996|-0.074455342|2|-0.007631228|-0.052339921|-0.272545088|-0.6215974160000001|0|0.8314086070000001|-0.0869591359999999|0.8582665429999999|0.782925607|0|0.567108776|-0.116196194|-70.00513464|0.4328912239999999|230.1075793|-0.041588706|-37.21191643|10.88541717|514.6215199|0.641533577|-1.58037081|-32.83191294|-22.10688462|82.24348203|0.466164359|2351.566145|-840.0616157|1675.977147|-11.75113151|0.358466423|6.148947296|11.51842782|0.873235738|5087.628096|-446.5429972|34.45943505|-150.46712390000002|18.05372755|0.0|1.0|1.0|1.0|2.0|3.31|0.19|16.0|-5.66|3.0|117.37|90.47|0.0|4.0|-4.28|-6.84|342.37|0.0|0.0|2.27|-3.57|5.27e-05|18.0|0.0|-0.04192|3.9|4569.0|-1460.900291|556.68|348.0|452.98|0.5241899999999999|-1460.736142|5.5793|-0.19394|0.03843988|-1460.790873|7.5831|5.9586
13b_a50|0|1|1|0.0|2|7.934155233999999|2|1.267593379|4.253030728|-0.067327798|0.010435712|-0.042022102|10.94500743|-0.054716607|2|0.011379776|-0.03182432|-0.269353185|-0.319215353|1|0.749187803|-0.041506802|0.828965118|0.71935296|1|0.906164013|-0.051509874|-57.74541064|0.093835987|67.07377798|-0.026928544|-41.27630533|10.16729727|150.45293569999998|0.700410304|-1.696498291|-26.31826007|-19.24847021|51.04317051|0.4321103879999999|3036.874979|-1212.6536230000002|2147.355856|-13.75876844|0.299589696|9.514897025|16.75483549|0.7609056040000001|6639.077063000001|-866.8024118999999|27.48170624|-286.5057775|12.34985404|1.0|1.0|1.0|1.0|0.0|4.78|0.37|20.0|-7.23|5.12|66.99|133.36|0.0|7.0|-5.02|-6.3|455.55|0.0|0.0|3.99|-5.1|9.65e-06|0.0044|0.0|-0.02606|3.63|4.1161|-1470.401544|780.4|0.1589|617.26|0.63872|-1470.039226|5.5271|-0.19622|0.03156473|1470.104535|7.1645|5.7375
16a_a32|1|1|1|3.357452523|0|7.765993078999999|0|0.6094207620000001|0.0|0.205693867|-0.008098765|-0.062610718|10.31100271|-0.058518519|3|-0.005552127|-0.0999399409999999|-0.199563743|-0.707456102|0|0.859696525|0.039965071|0.909908319|0.81143469|1|0.756542831|-0.090389538|-74.35152328|0.2434571689999999|151.5123947|-0.037168908|-46.27170107|8.003570876|66.13699638|0.6968200370000001|-1.6726008419999998|-35.00816569|-23.13158502|69.11326055|0.450892763|2615.514164|-1040.921326|2992.60858|-14.39564033|0.303179963|7.183246604|13.08168264|0.8211379000000001|5746.082161|-647.803815|33.19592405|-244.9767673|14.6095244|1.0|0.0|1.0|1.0|3.0|3.53|0.22|19.0|-7.3|3.79|152.07|108.86|1.0|7.0|-5.49|-6.85|398.51|1.0|0.0|3.06|-4.04|3.2e-06|0.00128|0.0|-0.0567299999999999|3.9|3.6314|-1896.81177|664.67|0.2859|535.63|0.70245|-1896.589348|1.3736|-0.20718|0.04088655|-1896.649286|1.8274|7.9586
17_a47|1|1|1|3.011740664|0|6.605297921|0|1.4168589319999998|0.0|-0.181485377|0.0042378929999999|0.075303828|10.9385382|-0.006331624|1|0.004477366|-0.180898239|-0.031505291|-0.3004189439999999|3|0.8007970640000001|-0.034891905|0.814790949|0.7666613659999999|1|0.852282407|-0.07185129|-50.62550618|0.147717593|90.10552332|-0.02987808|-30.88080199|4.806157636|0.0|0.7457517659999999|-1.493904005|-26.73455447|-18.22518223|51.70735256|0.46147021|2672.497352|-911.2591113|1573.836082|-11.11708872|0.2542482339999999|7.055517075|13.10144249|0.8569074879999999|5854.9736840000005|-555.8544359|24.43867122|-299.80980739999995|9.708576558|1.0|1.0|1.0|1.0|2.0|3.44|0.08|27.0|-10.1|5.44|79.38|119.83|0.0|4.0|-5.4|-5.83|392.46|0.0|0.0|3.85|-5.21|3.98e-06|0.00156|0.0|-0.04873|3.07|4.2784|-1254.985125|656.78|0.4308|477.67|0.6844100000000001|-1254.737546|3.4454|-0.22479|0.04130125|-1254.795084|5.6949|8.3
3a_a49|0|0|0|0.0|1|7.535296702|1|1.343850114|2.09865947|-0.05210989|-0.000349523|-0.060613765|10.92976559|0.00497674|1|0.000521532|-0.074886415|0.003978478|-0.421478185|2|0.775818577|0.012813604|0.8704151529999999|0.7476073409999999|1|0.72890527|-0.094437035|-51.82200998|0.27109473|158.77029040000002|-0.030698626|-30.35026007|5.558553447|59.40691577|0.689774813|-1.504232653|-32.39206742|-17.97906469|64.79936082|0.474653816|2599.121578|-880.9741697000001|1793.526571|-10.52968207|0.310225187|6.566343333|12.49907878|0.903506738|5792.106924000001|-515.9544212000001|26.06512204|-222.2883651|12.38177532|0.0|1.0|1.0|1.0|2.0|3.25|0.18|21.0|-7.19|2.81|98.72|112.14|0.0|5.0|-3.06|-7.67|384.43|0.0|0.0|2.02|-3.3|0.000878|0.3379999999999999|0.0|-0.05732|3.16|3874.0|-1254.012043|635.89|0.3467|449.68|0.66614|-1253.756918|3801.0|-0.2171|0.03833529|-1253.8126619999998|4.2593|7.1938
12c_a36|1|0|0|3.447900368|0|7.412764017000001|2|1.29696741|0.0|-0.087096843|0.0005016269999999|-0.0621599059999999|10.95982545|-0.056994595|1|0.0010871589999999|0.146546059|-0.177407665|-0.4423430339999999|1|0.8941919290000001|-0.033217921|0.8741648479999999|0.8065052890000001|0|0.840733512|-0.073370864|-67.84435546|0.159266488|102.2992907|-0.038024893|-43.57746274|8.079011794|6.546878962999999|0.75500974|-1.901244658|-30.27053327|-24.42396797|59.70517794|0.473610011|2785.47514|-1221.198398|2365.641348|-15.68788659|0.24499026|6.772454418|12.86584957|0.899732176|6256.172329|-784.3943293|32.34920911|-327.5932797|12.38318928|1.0|0.0|1.0|0.0|2.0|4.74|0.14|17.0|-7.18|2.54|69.2|128.76|0.0|5.0|-4.44|-6.49|415.88|0.0|1.0|2.34|-4.59|3.64e-05|0.0151|0.0|-0.04992|3.79|3.8436|-1692.540795|672.74|0.3927|509.61|0.68913|-1692.312906|4.9812|-0.2082699999999999|0.02977602|-1692.3713309999998|6.6973|8.0458
12x_a30|0|0|0|0.0|0|7.412764017000001|2|0.604984021|0.0|0.044575215|0.00604028|0.027312213|10.31162819|-0.1066694919999999|1|0.006346396|-0.104089964|-0.0922059569999999|-0.458718546|1|0.842068099|-0.062251445|0.829606585|0.803183654|0|0.848844277|-0.071909912|-60.57208434|0.151155723|99.81775209|-0.035022402|-39.99960559|6.435648079|0.0|0.824674971|-1.926232129|-31.35848986|-23.12752311|57.2323071|0.4490846539999999|2845.417984|-1272.013771|2374.777496|-15.27257668|0.175325029|7.794822643|14.14885734|0.815160907|6359.545311|-839.9917174000001|28.04441012|-428.8071293|7.953787804|1.0|0.0|1.0|0.0|1.0|4.86|0.21|17.0|-7.38|3.23|81.65|137.21|0.0|5.0|-6.04|-5.64|426.54|0.0|0.0|3.19|-5.46|9.14e-07|0.00039|0.0|-0.05093|4.45|3.4831|-1654.40976|703.75|0.1517|558.65|0.68589|-1654.1207|4.3702|-0.19876|0.03136007|-1654.183467|4.8197|7.6556
12aa_a30|0|0|0|0.0|0|7.412764017000001|2|0.604983643|0.0|-0.101407312|0.003529389|0.059360681|10.31162784|-0.007369513|1|0.005111479|-0.023695642|-0.207153446|-0.394520145|1|0.8397577820000001|0.024991407|0.855880335|0.794193541|0|0.8126513129999999|-0.078042288|-70.79444906|0.1873486869999999|130.84205079999998|-0.033789461|-49.44198469|15.0745057|0.0|0.630759573|-1.925999268|-38.06478415|-23.59814969|76.08850600000001|0.4659424379999999|3115.249471|-1345.094532|2455.130164|-16.48066156|0.369240427|8.65813938|16.21199661|0.872457337|6944.511023|-939.3977091|37.41227352|-182.6418006|20.72118575|1.0|0.0|1.0|1.0|1.0|4.86|0.21|17.0|-6.83|2.63|100.11|140.26|0.0|7.0|-5.61|-6.39|458.54|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|0.0|-0.04966|3.34|3.4642|-1804.818818|748.78|0.1667|605.07|0.68642|-1804.516348|5.8962|-0.19687|0.03443621|-1804.582558|6.4878|8.1135
14a_a25|0|0|0|0.0|1|6.842683282|0|1.420015394|1.667057351|-0.092005241|0.006085806|-0.046802062|10.93106303|-0.019985937|1|0.006158124|0.085350921|-0.077269115|-0.365062041|2|0.6716839040000001|-0.085643386|0.792935475|0.653818362|1|0.850426305|-0.069657015|-55.27820709|0.149573695|98.18816423|-0.033365179|-36.28756839|5.546443318|58.18995584|0.8067529940000001|-1.76835447|-30.017374100000005|-21.90268583|54.17569023|0.492236681|2844.993903|-1160.842349|2142.5112510000004|-14.37809314|0.193247006|7.39139255|14.55676745|0.969421506|6315.975408|-762.0389362000001|27.14918443|-402.7381076|8.689513304|1.0|1.0|1.0|1.0|1.0|3.43|0.08|27.0|-9.59|4.92|72.7|126.26|0.0|6.0|-5.39|-5.91|419.48|0.0|0.0|3.81|-5.29|4.03e-06|0.0016899999999999|0.0|-0.05083|5.79|3.9479|-1352.298438|689.55|0.3529|548.29|0.6714|-1352.024616|3.0824|-0.2143|0.03250632|-1352.086073|4.1656|6684.0
2_a47|0|0|0|0.0|0|0.0|0|1.381899691|0.0|-0.002024001|-0.007479445|0.107297513|10.93671092|-0.013580367|0|-0.006079384|-0.007299676|-0.0274111779999999|-0.444853768|2|0.916092248|0.115527282|0.728066943|0.875463345|1|0.847324011|-0.083455669|-47.65477123|0.152675989|76.06154148|-0.036790752|-23.74109633|2.112397382|0.958043241|0.784978115|-1.4348393119999998|-20.71307621|-18.32875817|45.81686991|0.433425706|2105.761386|-714.8215685|1242.745585|-9.131190896|0.215021885|5.308758149|9.369924133|0.764993595|4559.060763|-356.116445|23.34938746|-283.9460863|8.158522603|1.0|1.0|1.0|1.0|2.0|2.58|0.0|22.0|-7.82|4.75|58.04|96.54|0.0|3.0|-5.46|-5.0|313.35|0.0|1.0|3.58|-5.11|3.46e-06|0.00109|0.0|-0.05285|3.49|3.7181|-1010.540464|536.13|0.2143|371.19|0.69102|-1010.364507|2.1266|-0.20731|0.03544055|-1010.412694|3.1004|6.2
12s_a36|1|0|0|3.486136149|0|7.412764017000001|2|1.297044029|0.0|-0.057853364|0.002951176|0.0056370119999999|10.95352614|-0.050363149|1|0.003962098|0.063448144|-0.1763783589999999|-0.434472457|1|0.90414347|-0.118671653|0.856677627|0.856274847|0|0.8303378090000001|-0.07216709|-64.57958827|0.169662191|109.5085883|-0.035868226|-41.6829437|8.106112169|10.23927133|0.754198383|-1.901015959|-30.06529118|-23.15117315|59.13914165|0.4604765839999999|2710.355028|-1227.012177|2294.468358|-14.94294208|0.245801617|7.545963801|13.98635088|0.853487672|5890.905249|-791.9759303|30.69639722|-328.1450742|11.76167282|1.0|0.0|1.0|0.0|2.0|4.85|0.17|17.0|-6.97|2.19|69.2|128.72|0.0|5.0|-4.16|-6.55|395.46|0.0|1.0|2.14|-4.3|6.929999999999999e-05|0.0274|0.0|-0.04908|3.48|3.7604|-1272.270833|683.24|0.4501|523.72|0.6928|-1272.00109|6.6068|-0.20467|0.03416928|-1272.061111|8.7738|8.0458
16i_a32|1|1|1|3.352437091|0|7.765993078999999|0|0.6094207429999999|0.0|0.175604846|-0.003511776|-0.104899053|10.31100265|0.006037736|3|-0.001202032|-0.098841478|-0.211019184|-0.700853898|0|0.801401734|0.134577711|0.8829894|0.761506727|1|0.801494708|-0.0857355019999999|-75.01027196|0.198505292|129.7354415|-0.036726892|-49.02383532|9.540239197|32.3175507|0.718964113|-1.836344582|-36.62130242|-24.00328703|70.6307405|0.455596751|2770.767996|-1200.164351|3450.514629|-15.6876273|0.281035887|6.848009314|12.57892808|0.836873682|6355.471589|-784.3813651|33.38593207|-286.2130831|13.79800742|1.0|0.0|1.0|1.0|2.0|3.75|0.3|19.0|-7.4|4.85|149.27|116.75|1.0|8.0|-7.03|-5.93|427.54|1.0|0.0|3.96|-5.09|9.25e-08|3.96e-05|0.0|-0.05044|4.99|3.6176|-1995.307733|692.96|0.2857|573.38|0.70222|-1995.055356|3353.0|-0.2002|0.02810109|-1995.11813|4.0568|8.2596
14h_a23|0|1|1|0.0|2|7.423568444|0|1.197963488|3.309480899|0.043538466|0.009895793|-0.024318144|10.31321773|-0.034313725|2|0.009266617|0.060820238|-0.131709531|-0.4460845129999999|2|0.708395022|0.143102066|0.860920386|0.669357479|1|0.923430574|-0.063825076|-54.6468131|0.076569426|51.620282|-0.033774476|-36.84086528|9.990985411|86.83095818|0.753100584|-1.621174834|-29.00823506|-22.76950546|57.84834575|0.48032488|3010.418229|-1092.936262|2371.16134|-15.35036053|0.246899416|7.833334036|15.0735214|0.924279155|6722.809649|-736.8173055999999|30.23434844|-341.2621515|12.79687369|0.0|0.0|1.0|1.0|1.0|3.47|0.04|26.0|-7.47|3.89|128.81|125.0|0.0|5.0|-5.68|-6.62|436.49|0.0|0.0|3.23|-4.9|2.09e-06|0.0009109999999999|0.0|-0.08532|3.29|3.6689|-1722.1762399999998|699.86|0.3424|569.53|0.69933|-1721.9314420000003|9.7146|-0.2374099999999999|0.02796857|-1721.99264|13.4823|8.3468
8h_a8|1|0|0|2.975382653|1|7.05012252|0|1.3918396709999998|1.241306689|0.038482973|-0.007796225|-0.085125857|10.94341368|0.007079485|1|-0.007036544|0.021094825|0.254819201|-0.53822084|0|0.578166105|0.111824921|0.751162751|0.56916135|0|0.602405134|-0.122706004|-66.4523265|0.397594866|233.7669182|-0.048805507|-39.07081527|3.871662077|53.78973456|0.918315905|-2.147442322|-42.41801879|-28.69532281|78.73029948|0.451435543|2623.688756|-1262.594204|2019.780061|-16.87148841|0.081684095|7.453557203|13.58738632|0.822939833|5956.417906000001|-742.3454901|31.2477685|-491.8998117|4.492304417|0.0|0.0|0.0|0.0|2.0|3.11|0.0|23.0|-7.95|4.72|80.88|105.27|0.0|4.0|-5.21|-5.98|391.37|0.0|0.0|4.01|-5.0|6.11e-06|0.0023899999999999|0.0|-0.06344|7.71|3.7327|-1361.651799|608.39|0.3011|480.09|0.69844|-1361.455676|3.4779|-0.21819|0.03330037|-1361.5113789999998|4.4356|4.9359
12x_a36|1|0|0|3.494913155|0|7.412764017000001|2|0.629399587|0.0|-0.058295476|0.00285431|-0.054184069|10.33556641|-0.023932402|1|0.003710345|0.038200407|-0.133106642|-0.4331246039999999|1|0.906423012|0.056034339|0.8792981679999999|0.855081905|0|0.836402835|-0.0737521679999999|-70.20305027|0.163597165|110.0434027|-0.036722107|-47.22198284|7.974776509|0.8295471390000001|0.7768535409999999|-1.982993755|-33.36962015|-24.70107324|61.46507585|0.458792701|2884.428214|-1333.8579550000002|2391.802689|-16.61514211|0.223146459|8.770758009|16.20591229|0.847720832|6193.10485|-897.2176739|31.79630645|-372.4502879|10.94693123|1.0|0.0|1.0|1.0|2.0|4.87|0.17|17.0|-7.05|2.61|94.5|135.47|0.0|6.0|-4.85|-6.64|427.52|0.0|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|0.0|-0.05311|3.37|3.7364|-1670.452834|719.63|0.3901|569.01|0.68112|-1670.182026|5.6653|-0.2048199999999999|0.03331471|-1670.244307|7.2812|8.1549
8a_a12|0|0|0|0.0|0|0.0|1|1.283813597|0.0|0.082323047|-0.001510006|-0.050603335|10.95472846|-0.084035283|0|0.000249868|-0.3422915179999999|-0.226106307|-0.5385001079999999|2|0.913877696|-0.1261547959999999|0.8157289759999999|0.862306783|0|0.892656426|-0.05926895|-48.195997|0.107343574|55.59930083|-0.033836466|-24.96342938|2.773166902|0.0|0.791430726|-1.4888045019999998|-15.90061008|-17.52581709|36.0527909|0.46777503|2212.38965|-771.1359521|2093.2274030000003|-9.077610683|0.208569274|5.113243051|9.607296424|0.878904705|4806.044707999999|-399.41487|22.14447395|-301.89687089999995|7.257889351|1.0|1.0|0.0|1.0|1.0|4.06|0.15|18.0|-7.89|2.5|50.17|105.24|0.0|3.0|-3.9|-6.04|327.38|0.0|1.0|3.1|-4.21|0.000125|0.0408|0.0|-0.06246|3.41|3.9091|-1046.0428949999998|556.3|0.2486|424.14|0.6309100000000001|-1045.851982|3.6588|-0.2194199999999999|0.02180654|-1045.902509|5.4032|6.7011
