molecula|n9FaRing|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
12ac_a36|0|0.0|7.412764017000001|2|2|1.297043188|0.0|-0.007639626|-0.073735973|0.042560386|0.03586247|-0.450737917|0.000584134|10.95345846|1|0.0018565629999999|0.060445359|-0.098698552|-0.433636165|1|0.8058720979999999|0.811459853|0.135371136|-0.020272679|0.863165958|0.770400825|0|0.4712820929999999|-55.68500110000001|14.93372351|118.0445703|0.220326632|-0.036062573|-50.32319912|10.36858115|20.70356046|0.7316461470000001|-1.98344149|86.51036063|2902.588755|541.3322795|-1377.116299|-17.38437788|0.268353853|14.63702516|6378.288017|186.3198219|-956.1407834|34.22211444|0.020208014|1882.216294|716.9974499|14.03055543|1.0|0.0|0.0|1.0|0.0|4.86|0.0|-6.89|3.16|2.09|86.27|1.59|1.0|0.0|133.95|0.0|1.0|6.0|-3.81|32.0|5.0|0.0|1.84|0.000154|0.0653|0.000112|2.36|0.0|-0.0527399999999999|4.84|-1385.566143|711.77|1200.61|0.3302|319.2|554.84|0.56186|-1385.3211789999998|-0.15675|4.0208|0.03998989|-1385.382927|13.0|7.8861|7.8861
17a_a50|1|0.0|7.934155233999999|1|1|1.349854788|4.319202937|-0.002225436|0.009691515|0.034142512|-0.109740063|-0.133526134|0.012510153|10.94500663|2|0.012893333|-0.178162528|-0.239713023|-0.220088198|1|0.762224122|0.784570118|-0.204032723|-0.215448852|0.828062407|0.732114362|1|0.4062532579999999|-29.57096251|8.977762705|10.03717565|0.07699335|-0.0280449529999999|-33.3079288|5.847033234|84.34722313|0.7899109000000001|-1.570517366|58.69900789|2644.4486420000003|601.1353533|-1022.84584|-11.89568886|0.2100891|15.76161018|5718.782531|136.82673369999998|-666.1585759999999|23.12299308|0.011602876|1294.887612|719.3470265|7.556715901|1.0|1.0|1.0|1.0|1.0|3.95|3.29|-6.76|3.39|4.14|51.77|2.3|1.0|0.0|121.78|0.0|1.0|6.0|-3.99|30.0|4.0|0.0|3.27|0.000102|0.0408|3.61e-05|3.23|0.0|-0.03196|3.08|-1258.540058|705.96|1204.79|0.1817|291.88|616.93|0.6244|-1258.260865|-0.16724|6.2113|0.02594911|-1258.322582|85.0|7.0706|7.0706
10_a4|0|0.0|7.535296702|1|1|1.343863662|2.146166934|-0.002959121|0.005483539|0.038699764|0.00941601|-0.159792527|0.01107733|10.92992762|1|0.011142889|0.014917047|-0.083887216|-0.241683916|2|0.6990620390000001|0.810105167|-0.120059574|-0.150288496|0.861225169|0.6799081490000001|1|0.43000216|-29.52653193|8.440134933|39.48408698|0.078346981|-0.027007048|-26.60798798|4.884907049|64.26218096|0.744529685|-1.350352423|54.09964719|2480.063587|533.4262268|-781.5450965|-9.046715915|0.255470315|11.20225306|5598.949417|147.85886159999998|-452.3357957|20.99433004|0.014040792|1049.716502|594.7358385|8.126406226|1.0|1.0|1.0|1.0|1.0|3.46|3.38|-8.07|4.93|4.81|52.83|2.53|2.0|0.0|111.38|0.0|1.0|4.0|-4.66|28.0|4.0|0.0|3.9|2.21e-05|0.00818|1.4e-05|3.85|0.0|-0.04689|3.34|-1183.790554|619.99|1083.65|0.1792|249.6|470.02|0.4662|-1183.54701|-0.15561|1.4517|0.02232068|-1183.602045|88.0|7.0555|7.0555
8c_a12|0|0.0|0.0|1|1|1.283851303|0.0|-0.0104125509999999|-0.055163114|0.038787879|-0.106633503|-0.447739674|-0.004211843|10.95472932|0|-0.00160589|-0.1876771789999999|-0.210669119|-0.606245231|2|0.905486734|0.782864175|-0.10899871|-0.130288596|0.8425863029999999|0.845077891|0|0.239216075|-34.19075142|10.00357546|83.24714315|0.159602554|-0.038245644|-26.55601426|5.104595615|0.0|0.764449832|-1.529825767|61.66383178|2190.852814|428.8355831|-780.6350769|-9.958505349|0.235550168|10.74930819|4610.945152|120.19586|-398.3402139|25.52931025|0.018855428|1021.17241|390.0159026|9.621493319|0.0|1.0|0.0|0.0|1.0|3.91|2.24|-7.14|2.81|1.59|63.06|2.02|0.0|0.0|98.07|0.0|1.0|3.0|-3.47|24.0|5.0|0.0|2.23|0.000339|107.0|0.0001899999999999|2.5|0.0|-0.06706|2.76|-1022.750382|551.66|909.19|466.0|284.38|402.43|0.53657|-1022.613451|-0.15571|1.7305|0.02263772|-1022.663298|0.04|7.3979|7.3979
galu_a46|0|0.0|7.535296702|1|1|1.343828866|2.082220175|-0.00642454|-0.080432741|0.039550827|-0.090581301|-0.327651527|0.002865697|10.92740177|1|0.003107816|-0.150645957|0.028964355|-0.4671565689999999|2|0.702976795|0.81708619|0.044184467|-0.173285585|0.875868891|0.6848692759999999|1|0.5235416979999999|-50.93538037|6.915480101|261.2602893|0.236203592|-0.03220981|-27.89483984|3.870487977|68.43088526|0.7832175929999999|-1.513861067|57.65745491|2501.785113|427.4851161|-847.2847833999999|-10.08962292|0.2167824069999999|12.12170938|5641.451892|121.3297832|-474.2122773|23.01702105|0.013967104|1081.799989|542.7276591|7.817173532999999|0.0|1.0|1.0|1.0|1.0|3.27|2.75|-7.13|3.69|3.51|86.69|1.84|1.0|0.0|108.18|0.0|1.0|3.0|-3.85|28.0|4.0|0.0|2.84|0.0001409999999999|52.0|0.000102|2.39|0.0|||||||||||||||51.0|7.2924|7.2924
19e_a38|0|0.0|7.412764017000001|2|2|1.297043576|0.0|-0.007550899|-0.10490608|0.04508642|0.021678225|-0.4379521229999999|-0.001197042|10.94917392|1|0.000347207|0.045449529|-0.091460175|-0.436305701|1|0.723755855|0.839953955|0.04818471|-0.064035403|0.89459881|0.700181525|0|0.552393659|-56.34606212|14.27562164|118.734325|0.223437407|-0.03783113|-46.37503972|9.619015829|16.39385667|0.749190974|-2.042881001|82.37885703|2920.436229|523.2534216|-1376.50781|-17.17594064|0.250809026|12.34352977|6531.762734|168.99691289999998|-927.5007945|34.02454948|0.020114756|1837.325672|696.3887025|13.55346651|1.0|0.0|1.0|1.0|1.0|4.96|3.08|-7.28|4.03|3.09|81.23|2.75|2.0|0.0|135.78|0.0|1.0|6.0|-4.94|32.0|4.0|0.0|3.3|1.15e-05|0.0049|1.89e-05|3.55|0.0|-0.05139|4.08|-1409.547647|685.34|1183.12|0.3948|236.96|532.67|0.41961|-1409.315831|-0.15584|5.8426|0.03483011|-1409.37733|0.01|8.0083|8.0083
16a_a32|1|0.0|7.765993078999999|0|0|0.6094207620000001|0.0|-0.014399612|-0.0848387459999999|0.03995614|-0.053745649|-0.6911813920000001|-0.008098765|10.31100271|3|-0.005552127|-0.0999399409999999|-0.107321286|-0.707456102|0|0.859696525|0.8567078770000001|0.039965071|-0.098258706|0.909908319|0.81143469|1|0.283324612|-56.2527503|12.86051026|92.00611646|0.2434571689999999|-0.037168908|-46.27170107|8.003570876|66.13699638|0.6968200370000001|-1.6726008419999998|88.96104768|2615.514164|470.82456669999993|-1040.921326|-14.39564033|0.303179963|13.08168264|5746.082161|188.6800971|-647.803815|33.19592405|0.023475264|1493.816582|532.685565|14.6095244|1.0|0.0|1.0|1.0|1.0|3.53|2.66|-7.3|5.32|3.79|152.07|0.88|1.0|0.0|108.86|1.0|1.0|7.0|-5.49|27.0|4.0|1.0|3.06|3.2e-06|0.00128|9.14e-05|2.65|0.0|-0.0567299999999999|3.9|-1896.770883|664.67|1096.48|0.2859|341.42|535.63|0.70245|-1896.589348|-0.15045|1.3736|0.04088655|-1896.649286|11.0|7.9586|7.9586
12_a3|0|0.0|6.823286122000001|0|0|0.605020506|0.0|-0.009093383|-0.118456941|0.042795699|-0.120694579|-0.336455156|-0.006049098|10.31163031|1|-0.0045709459999999|-0.218774634|0.017902469|-0.604704476|2|0.899733837|0.718481325|-0.039834906|-0.125395523|0.784451598|0.841871246|1|0.101891875|-44.07517037|5.258353635|239.2266101|0.170600292|-0.039584548|-21.667278|2.496397166|76.23910943|0.830418645|-1.345874639|52.16354015|2056.502939|393.75653|-638.9523922000001|-8.921820355|0.169581355|10.50748861|4400.493202000001|80.50854774|-303.3418921|22.63041363|0.01374218|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|1.0|1.0|3.2|2.17|-6.89|4.34|4.01|92.93|1.6|1.0|0.0|90.49|0.0|1.0|2.0|-5.68|22.0|3.0|0.0|3.23|2.07e-06|0.000629|1.44e-05|4.03|0.0|-0.06361|2.94|-1272.125792|515.23|847.25|0.5056|379.97|361.95|0.69784|-1272.010995|-0.13153|2.3762|0.02620998|-1272.058487|3548.0|5.45|5.45
14a_a25|0|0.0|6.842683282|0|0|1.420015394|1.667057351|-0.004483962|-0.05112778|0.038167849|0.051906412|-0.255585831|0.006085806|10.93106303|1|0.006158124|0.085350921|-0.0469914379999999|-0.365062041|2|0.6716839040000001|0.7385460309999999|-0.085643386|-0.035531959|0.792935475|0.653818362|1|0.326595394|-45.72658614|8.449104086|107.22698590000002|0.149573695|-0.033365179|-36.28756839|5.546443318|58.18995584|0.8067529940000001|-1.76835447|63.96772039|2844.993903|558.2652611000001|-1160.842349|-14.37809314|0.193247006|14.55676745|6315.975408|126.8576588|-762.0389362000001|27.14918443|0.01323706|1438.906775|712.1606951|8.689513304|1.0|1.0|1.0|1.0|1.0|3.43|3.06|-9.59|4.44|4.92|72.7|2.47|2.0|0.0|126.26|0.0|1.0|6.0|-5.39|32.0|4.0|0.0|3.81|4.03e-06|0.0016899999999999|5.13e-06|4.16|0.0|-0.05083|5.79|-1352.265931|689.55|1202.13|0.3529|231.18|548.29|0.42461|-1352.024616|-0.16347|3.0824|0.03250632|-1352.086073|207.0|6684.0|6684.0
21c _a23|1|0.0|7.525639975|0|0|1.197962776|3.311482916|-0.009944003|-0.135572353|0.043130342|0.0645437059999999|-0.576752175|0.003456487|10.3132171|2|0.0035741379999999|0.118226959|-0.0201427689999999|-0.596546056|2|0.7641222459999999|0.782543953|0.149511954|-0.060079444|0.838980345|0.7301130229999999|1|0.2571258939999999|-59.46209153|9.976937758|323.3651097|0.209403563|-0.040210758|-49.86692499|7.09164338|94.32302529|0.834557275|-2.171380929|79.71722579|3161.1237530000003|561.9588018|-1543.4254039999998|-20.31615463|0.165442725|16.83467928|7227.157398|117.597286|-1097.07235|34.24804117|0.013451712|1849.394223|762.0576580000001|9.5615256|0.0|0.0|1.0|1.0|1.0|3.68|3.11|-7.33|3.1|3.42|148.11|2.49|1.0|1.0|133.35|1.0|1.0|6.0|-5.63|34.0|5.0|1.0|3.0|2.35e-06|0.0011|1.92e-05|2.86|0.0|-0.07892|4.47|-1837.932192|747.88|1275.12|0.3329999999999999|338.3|587.02|0.5885699999999999|-1837.67081|-0.15089|6.0226|0.03257532|-1837.736174|67.0|7.1752|7.1752
19_a31|0|0.0|7.401841579|0|0|0.61013725|0.0|-0.01001901|-0.086654127|0.0427124179999999|-0.044625452|-0.46087445|-0.005956522|10.31169935|2|-0.0038998559999999|-0.095997335|-0.081398052|-0.615878515|0|0.656654981|0.8558149140000001|0.019858798|-0.138769819|0.902130276|0.6427749970000001|0|0.279690511|-53.25742146|8.596058678|75.32978176|0.268735206|-0.036060715|-38.88650245|5.035230173|67.42915967|0.776211804|-1.586671445|75.31824576|2265.6917350000003|428.3459076|-929.4091898|-12.37297805|0.223788196|12.77501178|4917.329034|131.0862475|-544.4110343|27.21285095|0.0152483439999999|1197.365442|460.3754405|8.931875058|1.0|1.0|1.0|1.0|1.0|3.44|2.62|-7.39|5.8|4.33|98.91|1.68|1.0|0.0|97.25|0.0|1.0|7.0|-4.67|25.0|4.0|0.0|3.47|2.14e-05|0.0076799999999999|0.0001199999999999|2.93|0.0|-0.04308|5.24|-1489.4951640000002|625.93|1028.58|0.3205|246.28|537.66|0.5385300000000001|-1489.323855|-0.16367|1.7076|0.03702801|-1489.382077|1.8|5.7447|5.7447
3c_a32|1|0.0|7.765993078999999|0|0|0.6094207970000001|0.0|-0.006923974|-0.048337951|0.043817204|-0.0522536959999999|-0.270034997|-0.00017094|10.31100278|3|0.00124359|-0.097512832|-0.0779821129999999|-0.5427297289999999|0|0.831186295|0.839409251|-0.003205869|-0.019130435|0.901864778|0.774363061|1|0.216289509|-34.91603827|7.772301225|59.72163595|0.1112332809999999|-0.0288417079999999|-24.94510426|3.995552912|0.0|0.693952122|-1.038301506|57.94025396|2152.627425|456.8935699|-533.7658031000001|-7.622115192000001|0.306047878|9.717148607|4598.027604999999|157.331845|-274.3961469|21.36577928|0.018316536|769.1680542|370.5811396|9.416090047|1.0|1.0|1.0|1.0|1.0|3.22|2.95|-6.89|6.61|4.68|110.94|1.7|1.0|0.0|93.05|0.0|1.0|3.0|-6.18|22.0|3.0|0.0|4.02|6.65e-07|0.000217|1.22e-05|4.14|0.0|-0.05487|3.02|-1633.419633|544.22|903.81|0.5017|352.54|425.74|0.7034600000000001|-1633.297494|-0.14219|3123.0|0.02415856|-1633.348356|9.0|8.0458|8.0458
11_a1|0|0.0|7.423568444|1|1|1.430935838|0.0|-0.018080197|-0.196819043|0.035620155|0.08043435|-0.867849442|-0.0127744789999999|10.94957487|1|-0.009578125|0.126722854|-0.07452948|-0.563650254|1|0.823460272|0.747358374|-0.069193862|-0.075188762|0.8086124090000001|0.7846345840000001|0|0.2027328789999999|-77.81495049|20.62225192|274.39137789999995|0.404475497|-0.048723884|-43.84323456|12.15946748|84.40380304|0.751878145|-2.143850877|89.80732824|2697.640232|351.1382199|-1264.075578|-16.93943154|0.248121855|14.2257294|5798.645137|146.29971719999998|-745.3349875|38.20963621|0.02620284|1681.223993|495.0560271000001|15.44994131|1.0|1.0|1.0|1.0|1.0|3.25|2.31|-7.47|4.28|4.23|97.33|1.95|1.0|0.0|105.71|0.0|1.0|4.0|-5.07|29.0|6.0|0.0|3.22|8.48e-06|0.00327|2.17e-05|3.35|0.0|-0.06546|5.26|-1312.4282380000002|614.86|1036.18|0.5573|331.66|471.76|0.68162|-1312.241032|-0.12916|5.0526|0.03413353|-1312.2963630000002|0.17|6.7696|6.7696
18c_a25|0|0.0|6.842683282|0|0|1.193723817|1.959418462|-0.002704524|-0.008080236|0.043274232|0.007241543|-0.162271435|0.007804726|10.31285373|1|0.007488918|0.01222181|-0.038006869|-0.282103688|2|0.7644072209999999|0.748718056|0.084188427|0.0114970419999999|0.8005589320000001|0.7357918440000001|1|0.385593349|-31.96445203|6.300016824|26.54367263|0.05198276|-0.026975264|-31.07074762|4.140476673999999|0.0|0.7479204509999999|-1.510614788|56.83666555|2917.369488|623.0528232|-992.8013635|-11.65153036|0.2520795489999999|14.65844196|6736.25597|165.67090530000002|-652.4856999|23.70385212|0.014546814|1327.415719|831.3429628|9.560410146|1.0|1.0|1.0|1.0|1.0|3.58|3.89|-10.17|6.29|6.11|87.72|3.08|2.0|1.0|138.65|0.0|0.0|7.0|-6.05|33.0|3.0|1.0|4.77|8.86e-07|0.000398|2.51e-06|4.49|0.0|-0.0622|4.75|-1714.5777670000002|698.86|1243.76|0.3558|226.01|547.87|0.31993|-1714.280779|-0.13312|6.1775|0.02003004|-1714.342386|88.0|7.0555|7.0555
13_a1|0|0.0|7.423568444|1|1|1.430073963|0.0|-0.012199718|-0.144782061|0.036382114|0.1129747169999999|-0.597786194|-0.008672236|10.94989555|1|-0.005924486|0.1769162319999999|-0.07665159|-0.485427571|1|0.87703849|0.76714213|-0.051729721|-0.150485437|0.825117597|0.833702788|0|0.207843387|-64.94184903|19.62059449|148.7311076|0.320539533|-0.040302516|-36.08180773|11.41059871|528.3795274|0.7082629840000001|-1.813613202|77.55889436|2555.623166|395.1486144|-1054.729126|-13.63090514|0.291737016|14.33466671|5456.353212|169.6632599|-613.3907313999999|33.09282789|0.026679865|1489.177255|505.2124255|15.51600461|1.0|1.0|1.0|1.0|1.0|3.35|2.83|-7.94|4.75|3.87|80.26|1.74|1.0|0.0|104.88|0.0|1.0|4.0|-4.29|28.0|5.0|0.0|3.23|5.16e-05|0.0192|4.58e-05|2.94|0.0|-0.04962|3.17|-1238.367298|613.52|1035.04|0.5339|304.01|472.52|0.65363|-1238.174491|-0.13921|2.7595|0.0284695999999999|-1238.22919|0.26|6585.0|6585.0
17_a47|1|0.0|6.605297921|0|0|1.4168589319999998|0.0|-0.003764469|-0.019259259|0.031802469|-0.105849578|-0.2032813319999999|0.0042378929999999|10.9385382|1|0.004477366|-0.180898239|-0.0184347939999999|-0.3004189439999999|3|0.8007970640000001|0.75807704|-0.034891905|-0.010871607|0.814790949|0.7666613659999999|1|0.522140199|-43.82821253|7.87914003|68.64478326|0.147717593|-0.02987808|-30.88080199|4.806157636|0.0|0.7457517659999999|-1.493904005|60.33408274|2672.497352|519.8795281|-911.2591113|-11.11708872|0.2542482339999999|13.10144249|5854.9736840000005|155.087622|-555.8544359|24.43867122|0.0159160889999999|1221.9335609999998|630.8611986000001|9.708576558|1.0|1.0|0.0|1.0|1.0|3.44|2.39|-10.1|5.12|5.44|79.38|2.26|2.0|0.0|119.83|0.0|0.0|4.0|-5.4|30.0|4.0|0.0|3.85|3.98e-06|0.00156|6.11e-06|4.03|0.0|-0.04873|3.07|-1254.943823|656.78|1127.7|0.4308|289.79|477.67|0.6844100000000001|-1254.737546|-0.17606|3.4454|0.04130125|-1254.795084|5.0|8.3|8.3
6f_a40|0|0.0|8.421342866|1|2|0.604893424|1.750582483|-0.01691341|-0.156988665|0.038309179|-0.122783873|-0.8287570679999999|-0.009302776|10.30179966|2|-0.008368734|-0.233222505|0.048543494|-0.628934821|0|0.7710013309999999|0.836826225|-0.032826285|-0.268802228|0.896373207|0.742681934|1|0.363785804|-86.21963207|10.2782635|207.7174501|0.344213487|-0.052228625|-53.89282175|6.6032981820000005|40.01876255|0.8628087240000001|-2.350288117|92.77827871|3021.330686|421.31181889999993|-1509.948957|-21.5571287|0.137191276|11.87042702|7328.308886|88.13890599|-970.0707913999998|38.88975659|0.013841059|1750.039046|593.503189|8.892225517|1.0|0.0|1.0|0.0|1.0|4.05|2.53|-3.67|3.66|2.66|199.45|1.1|1.0|3.0|124.54|1.0|3.0|5.0|-6.95|30.0|5.0|1.0|2.61|1.13e-07|5.18e-05|2.3e-05|3.09|0.0|-0.08982|6.96|-2426.924155|668.95|1139.55|0.2362|346.89|507.64|0.66642|-2426.725129|-0.1131799999999999|6.2384|0.04845403|-2426.787111|42.0|7.3768|7.3768
6_a27|0|0.0|6.823286122000001|0|0|1.404458667|1.7996617540000002|-0.007874167|-0.072298665|0.042942943|-0.237047381|-0.330715016|0.00526746|10.93737136|1|0.0058042269999999|-0.406859288|-0.1044763|-0.541168953|2|0.678057835|0.787663648|-0.1322552659999999|0.1272522519999999|0.849515128|0.650575651|1|0.344065059|-38.92545695|10.17466399|125.8234721|0.214952384|-0.034625042|-22.06430895|5.03713293|61.10118428|0.774820398|-1.35037664|52.66373343|2196.1151210000003|388.6505938|-668.5259238|-8.486272674|0.2251796019999999|9.500048379|4761.820508|111.4788253|-330.96463430000006|22.12343713|0.01635203|862.8140479|373.9912084|8.095338503999999|0.0|0.0|0.0|0.0|0.0|3.0|2.49|-6.67|3.48|2.79|76.46|2.42|0.0|0.0|92.65|0.0|1.0|2.0|-3.62|24.0|4.0|0.0|2.71|0.000242|0.0768|0.000153|2.37|0.0|-0.04793|4.27|-1043.806618|526.9|896.68|0.1915|223.61|401.49|0.3366099999999999|-1043.678244|-0.17007|2.7521|0.02494141|-1043.728133|1.0|9.0|9.0
12_a47|1|0.0|6.605297921|0|0|1.304330736|0.0|-0.005522244|-0.078935336|0.036632997|0.001435849|-0.209845277|-0.0047488359999999|10.95005729|1|-0.004332024|0.003417588|-0.006318684|-0.326846977|2|0.6505449670000001|0.8288334490000001|0.055943216|0.050943962|0.90246604|0.618808977|1|0.266995634|-44.18983348|9.382250925|63.89392714|0.2159289589999999|-0.034116917|-24.91541818|4.886454935|0.0|0.680723821|-1.1940921|61.09751253|2266.78114|408.3591283|-621.9059029|-9.25429818|0.319276179|13.52358352|4816.005822|166.28511369999998|-323.9004363|26.10271529|0.025457205|913.5950352|335.1175012|13.25859692|1.0|1.0|0.0|1.0|1.0|2.73|1.67|-8.11|4.19|4.98|66.49|2.6|0.0|0.0|91.63|0.0|1.0|3.0|-4.51|24.0|4.0|0.0|3.37|3.11e-05|0.0106|2.77e-05|3.43|0.0|-0.0623|3.01|-1488.064043|537.79|886.46|0.2306|288.96|400.09|0.66387|-1487.974738|-0.1633|2.1019|0.03721125|-1488.024564|6.0|8.2|8.2
9r_a24|0|0.0|6.605297921|0|0|1.353642494|0.0|-0.004640179|0.013567512|0.024179894|-0.17821765|-0.264490176|0.007861194|10.96129392|1|0.008722018|-0.29065818|-0.179075526|-0.3018627239999999|3|0.786430472|0.7958149290000001|-0.120617935|-0.083458647|0.841805128|0.7526889940000001|0|0.32720212|-41.49802275|10.4302588|71.31566881|0.158284162|-0.025821921|-36.86695997|6.992734796000001|89.36724924|0.6152148279999999|-1.394383716|70.79264457|2644.462265|564.3096436000001|-934.8335183|-11.60626518|0.384785172|18.36822555|5501.824326|257.9706516|-626.7383196000001|28.13932796|0.02357068|1519.52371|670.2247423|15.80243761|1.0|1.0|1.0|1.0|1.0|3.53|3.04|-8.66|4.23|3.93|79.82|1.02|2.0|0.0|116.9|0.0|1.0|8.0|-4.02|30.0|6.0|0.0|2.98|9.58e-05|0.0383|8.77e-05|2.69|0.0|-0.04313|1.82|-1294.451958|713.25|1199.71|0.3398|277.23|616.11|0.3398|-1294.201456|-0.1676099999999999|1.9698|0.03426339|-1294.263358|11.0|7.9586|7.9586
19_a20|0|0.0|6.842683282|0|0|1.4009239059999998|0.0|-0.0096278259999999|-0.130949446|0.0396875|0.103271147|-0.539158264|-0.006620594|10.94899558|1|-0.004654742|0.175308615|-0.049177437|-0.5838248970000001|3|0.811128636|0.7619768840000001|-0.143992458|-0.105118869|0.8193003000000001|0.7741509329999999|1|0.25624423|-60.26825633|8.964643162|339.8339889|0.245547466|-0.038340404|-43.03556944|5.890223441|88.19441661|0.796070588|-1.993700989|75.98477124|2849.084477|495.7134289|-1309.962269|-16.55214209|0.203929412|15.38668579|6325.747732|133.9919257|-860.7113887|31.64490997|0.0159602|1645.535318|684.5377542|10.48665779|1.0|1.0|1.0|1.0|1.0|3.49|2.49|-9.63|4.97|4.08|110.44|1.33|1.0|0.0|122.86|0.0|1.0|5.0|-4.89|32.0|5.0|0.0|3.16|1.29e-05|0.00541|2.6600000000000003e-05|2.91|0.0|-0.06767|5.01|-1368.378274|687.79|1190.68|0.2998|368.83|519.34|0.6987399999999999|-1368.129074|-0.13903|4.2507|0.03487615|-1368.190746|2.6|5585.0|5585.0
16g_a32|1|0.0|7.765993078999999|0|0|0.609420729|0.0|-0.013775701|-0.0429252429999999|0.03898374|-0.049658216|-0.771439265|-0.002456725|10.31100263|3|-0.00030659|-0.085591073|-0.117577419|-0.696926204|0|0.79965447|0.83902731|-0.026098259|0.008494733|0.8821580379999999|0.762429418|1|0.542303725|-57.77542509|17.659402|90.88837862|0.1793577589999999|-0.033839807|-57.31234426|13.01585399|43.37912747|0.6863323440000001|-1.79350976|94.54074206|2833.521937|604.8539801|-1321.90553|-18.38320476|0.313667656|15.58880229|6372.261243999999|231.1885989|-974.3098525|36.34043182|0.02276861|1926.042887|701.9321161|16.78159325|1.0|1.0|1.0|1.0|1.0|3.87|3.42|-8.16|6.81|5.38|149.27|1.57|3.0|0.0|121.56|1.0|1.0|10.0|-7.51|30.0|5.0|1.0|4.37|3.08e-08|1.36e-05|4.83e-06|4.65|0.0|-0.05|5.38|-2034.593036|752.29|1245.25|0.2879|342.86|639.49|0.70222|-2034.342619|-0.14968|3.7346|0.02895494|-2034.408165|11.0|7.9586|7.9586
10_a47|0|0.0|0.0|0|0|1.381868067|0.0|-0.008013899|-0.166367455|0.042276423|-0.169242585|-0.384667159|-0.008120645|10.93671036|0|-0.0065562469999999|-0.349569106|-0.021926603|-0.45272733|2|0.7027461220000001|0.754096463|-0.138304661|0.011239977|0.8077565520000001|0.6913602740000001|1|0.417511484|-40.80144983|5.088920549|103.41137940000002|0.158929034|-0.035388634|-26.77924406|2.720890925|0.0|0.801882632|-1.592488524|57.59863288|2355.515804|449.6950454|-851.455143|-10.11660331|0.198117368|10.66897998|5482.319019|105.9273263|-455.247149|23.5960035|0.014051737|1061.820157|498.0016816|7.51303623|1.0|1.0|0.0|1.0|1.0|3.02|2.97|-8.85|5.12|5.92|58.04|3.21|2.0|0.0|106.43|0.0|1.0|3.0|-5.75|27.0|4.0|1.0|4.41|1.77e-06|0.000638|3.18e-06|4.8|0.0|-0.0486399999999999|4.37|-1188.3744|579.86|997.16|231.0|214.9|426.55|0.53909|-1188.1907199999998|-0.15445|1.9281|0.03158831|-1188.244739|13.0|7.9|7.9
1a_a5|0|0.0|6.605297921|1|1|1.189701889|0.0|-0.001785522|0.009305578|0.021346801|-0.075791863|-0.078562954|0.005921049|10.9502215|0|0.00549829|-0.123867037|0.069867374|-0.179831877|2|0.8309401009999999|0.7427901179999999|0.11504495|-0.008431181|0.794139321|0.808272639|0|0.3602068089999999|-36.19957997|4.047117885|83.60943679|0.166361767|-0.027665419|-19.17495143|2.037971304|0.0|0.7256546770000001|-1.134282187|46.38422909|1940.139869|419.7878208000001|-571.1804334|-7.015226132|0.274345323|11.38004491|4005.068642|138.1496441|-287.62427139999994|19.19815378|0.016493595|787.1243051|403.543273|8.305533524|0.0|1.0|0.0|1.0|1.0|3.54|0.0|-7.15|3.08|1.42|37.81|2.09|0.0|0.0|93.49|0.0|1.0|3.0|-2.6|23.0|4.0|0.0|1.75|0.00253|755.0|0.000365|2.17|0.0|-0.1040099999999999|2.85|-951.110826|531.02|882.1|0.2109|265.45|386.8|0.44868|-951.178584|-0.12226|4.4956|0.028664612|-951.226623|107.0|6.9706|6.9706
