molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|PNSA5|PPSA3|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12w_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604983445|5.351858133|-0.0316452179999999|0.044197531|0.0|-0.372029919|0.002431329|0.028815747|10.31162873|-0.04950715|1|0.001805829|-0.173643543|-0.0493878409999999|-0.0857954809999999|-0.477636454|0.8149999040000001|0.83236194|-0.032835151|0.889479916|0.711738503|0|-0.076611264|-65.85056003|10.59162334|101.3366249|-45.15435649|7.262777048999999|0.0|-1.824621925|75.77366969|63.12469722|0.451478593|2999.810425|584.3729039|2783.769563|-17.50883211|0.192202301|-857.9327732|-422.1196298|1548.85393|685.6665849999999|9.923109661|1.0|1.0|0.0|4.63|0.0|0.14|17.0|5.11|3.92|81.65|2.0|0.0|137.3|0.0|5.0|4.0|467.37|0.0|0.0|3.59|2.64e-07|9.14e-07|0.0004269999999999|0.0|0.0|1.58e-08|7.39e-06|5.0632|5.08|-2494.966575|-2494.932002|716.83|1211.28|0.2639|244.87|577.06|0.68423|0.1614|-0.20755|0.0345723|-2494.807027|3.0068|15.0|7821.0|7821.0
18_a34|0.0|0|0|0.0|0.0|7.423568444|1|1.4547811819999998|5.351858133|-0.101546926|0.040527066|0.0|-0.677741618|-0.001615187|-0.141332289|10.9595763|-0.136990511|1|0.002183342|-0.155197864|-0.3102088839999999|-0.478810922|-0.493450778|0.759292258|0.805756513|0.0468829359999999|0.8584852479999999|0.713979177|0|-0.090328365|-71.65163761|22.55015528|171.24705480000003|-39.55742812|12.44948722|54.26737825|-1.816988713|86.77082535|72.41862911|0.441058733|2424.18137|380.8328339|1774.550004|-12.87916264|0.304150055|-553.8039936|-216.2496321|1441.579371|428.6241319|15.11918774|1.0|0.0|1.0|3.28|3.61|0.21|17.0|3.13|3.15|75.47|1.0|0.0|93.91|0.0|5.0|6.0|351.36|0.0|1.0|2.89|4.77e-05|7.829999999999999e-05|0.0275|0.0|0.0|2.22e-06|0.000781|4.4335|5.07|-1199.288654|-1199.259634|592.04|991.93|0.3525|279.66|483.87|0.60488|0.0303|-0.21474|0.02902032|-1199.158044|6.7806|2.43|5.6144|5.6144
4c_a46|0.0|0|0|0.0|0.139403726|7.825245291|1|1.134637091|5.587248657999999|-0.048990529|0.0440307329999999|0.0|-0.300069396|0.010177371|-0.051150771|10.94298307|-0.068256579|1|0.010040825|-0.165951544|-0.056422062|-0.083788154|-0.421467037|0.649753668|0.726862617|0.072412685|0.761921603|0.65145414|0|-0.063644365|-55.2981278|8.799732282999999|69.02325225|-34.9456654|5.56099297|53.13410852|-1.662574604|60.67664538|49.01980408|0.450883931|2455.604167|562.9269925|2487.942529|-11.85656505|0.159246215|-663.9676426|-430.6788754|1249.669579|696.2528933|5.378517586|1.0|1.0|1.0|4.09|3.8|0.38|17.0|5.11|5.24|57.01|2.0|0.0|115.03|0.0|5.0|4.0|389.49|0.0|1.0|4.44|2.8e-06|5.3e-06|0.00207|0.0|0.0|2.39e-08|9.32e-06|5.4579|6.38|-1245.4159619999998|-1245.392965|683.75|1176.07|0.2296|227.16|617.56|0.6986600000000001|0.2083|-0.21466|0.02299741|-1245.176359|5.4491|2008.0|5.6972|5.6972
9_a10|0.0|0|0|0.0|0.0|7.535296702|1|1.377786667|5.4161004020000005|-0.032199235|0.03590535|1.754798254|-0.285441469|0.007316125|-0.1189611519999999|10.92721632|-0.1048161059999999|1|0.007847998|-0.079150788|-0.1475423119999999|-0.239634564|-0.362724972|0.7141481129999999|0.791322552|-0.000865755|0.837889476|0.692424727|1|-0.057690053|-59.80726117|9.815155744|92.56988349|-42.40634438|6.959437141|59.95939417|-1.686968561|71.07688871|50.72029356|0.45291714|2904.874289|616.4802143999999|2284.568215|-14.37503199|0.26870822|-848.1268877|-327.9949188|1635.660698|816.3832816|11.26962754|1.0|1.0|1.0|4.0|3.2|0.23|21.0|3.69|3.68|75.94|1.0|0.0|130.71|0.0|7.0|5.0|438.52|0.0|1.0|3.07|5.920000000000001e-05|3.64e-05|16.0|0.0|0.0|1.17e-08|5.14e-06|5.5668|4.51|-1410.041793|-1410.005954|740.24|1278.57|0.4138|222.72|631.5|0.68962|0.0041|-0.21163|0.03583924|-1409.764013|4942.0|193.0|6.7144|6.7144
12n_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604984682|5.351858133|-0.064217094|0.040899471|0.0|-0.387485343|0.001139238|-0.037209579|10.31162898|-0.087019298|1|0.002064369|-0.254279374|-0.0541804029999999|-0.120380857|-0.464204099|0.669561738|0.815003426|-0.015189554|0.870930234|0.64876559|0|-0.083120674|-66.48079820000001|10.77573511|140.0890685|-41.97990569|6.804436105|0.0|-1.895062322|76.16725916|63.2630417|0.4701566479999999|2848.910641|491.3700419|2349.172094|-15.42118984|0.200596792|-755.6383024|-378.1217671|1496.934657|618.6004214|9.686460958|1.0|1.0|0.0|4.66|0.0|0.14|17.0|4.25|3.18|81.65|2.0|0.0|127.24|0.0|5.0|5.0|416.47|0.0|0.0|2.92|4.12e-06|9.71e-06|0.00405|0.0|0.0|1.26e-07|5.260000000000001e-05|5.1999|4.07|-1675.011418|-1674.978015|669.57|1131.65|0.1826|238.43|506.94|0.6854|0.1489|-0.19876|0.0334036|-1674.83759|6.32|0.01|7983.0|7983.0
3n_a32|0.0|1|1|3.616639267|0.0|7.773594467000001|1|0.609420754|5.733341277|-0.01504795|0.035643275|2.22272854|-0.295303659|0.000609539|-0.1006122119999999|10.3110027|-0.0711168609999999|3|0.002379137|-0.100681119|-0.086764744|-0.153506065|-0.435658951|0.810658423|0.816774665|-0.018016496|0.868826775|0.762657782|1|-0.074507943|-53.32184118|10.86481886|91.96452611|-30.65624207|6.246493173999999|0.0|-1.205687365|65.41881458|53.70155314|0.456693072|2526.071154|482.963897|2426.73803|-9.057526067|0.351066886|-398.5311469|-171.25176130000003|1068.190111|522.1674161999999|12.0969734|1.0|1.0|1.0|3.51|3.29|0.32|19.0|6.71|5.01|120.17|2.0|0.0|106.44|0.0|3.0|4.0|382.5|0.0|0.0|4.07|1.11e-06|1.23e-05|0.0047|0.0|0.0|1.1e-07|4.19e-05|3.5459|2.57|-1825.378576|-1825.349557|614.67|1036.75|0.2839|349.65|464.67|0.7028399999999999|0.2839|-0.20256|0.02901944|-1825.218291|6.2667|21.0|7.6778|7.6778
14b_a3|0.0|0|0|0.0|0.0|6.823286122000001|0|0.605016869|4.727387819|-0.1160619169999999|0.039799383|1.7086790859999998|-0.356087317|-0.00603969|-0.008040839|10.31162234|-0.102362298|1|-0.004161699|-0.288944272|-0.050943323|-0.094863591|-0.575695827|0.882394075|0.7809478329999999|-0.133815639|0.848135222|0.8255789570000001|1|-0.090994113|-49.38772279|6.273415527999999|104.4171556|-24.15156108|3.067822725|82.79166784|-1.312913604|57.87172082|50.77131401|0.487615651|2160.565755|384.6023764|1289.104749|-8.721397057|0.233084567|-313.9702941|-261.0537205|837.1723509999999|358.3503513|8.483998032|0.0|1.0|1.0|3.18|2.5|0.06|21.0|4.28|3.71|105.82|0.0|0.0|93.25|0.0|2.0|4.0|319.38|0.0|0.0|2.82|3.54e-05|0.000103|0.0327|0.0|0.0|1.28e-07|4.08e-05|3.0724|2.22|-1327.514377|-1327.4859310000002|524.27|879.19|0.2276|403.54|368.39|0.70123|0.2276|-0.19618|0.02844675|-1327.398177|3.8724|0.38|6.4202|6.4202
7f_a10|0.0|0|0|0.0|-4.8022906380000006|7.535296702|1|1.240141822|5.4161004020000005|-0.2347037789999999|0.037386831|0.740070757|-0.5663456689999999|0.00189949|-0.000498274|10.92948443|-0.0971900919999999|1|0.0030999659999999|-0.309622111|-0.058093287|-0.172751862|-0.5846516820000001|0.5371733989999999|0.796084921|-0.009545801|0.8499946070000001|0.5209683970000001|1|-0.064238302|-53.02456669|4.441786155|38.0022453|-29.53487321|2.474090768|0.3440879|-1.713529756|60.16185231|40.22275023|0.402568457|2803.359424|519.0013298|2375.702381|-11.31122804|0.178213448|-531.6277179|-358.4725202|1161.423484|527.8079877|7.137285626000001|1.0|1.0|1.0|3.37|2.97|0.23|21.0|5.07|6.57|52.83|2.0|0.0|106.77|0.0|4.0|7.0|410.39|1.0|0.0|4.39|2.9e-06|2.52e-06|0.00103|0.0|0.0|7.38e-09|3.03e-06|5.7757|4.93|-1442.216293|-1442.200124|597.28|1034.38|348.0|214.67|426.07|0.6833600000000001|0.0191|-0.2175699999999999|0.01616879|-1442.058773|3.2524|141.0|6.8508|6.8508
13d_a5 (GW788388)|0.0|1|0|2.945204608|0.0|6.605297921|1|1.236844097|4.59511985|-0.009710199|0.027375887|0.0|-0.33442223|0.002956745|-0.086484275|10.94530363|0.024793388|1|0.003668464|-0.14893897|-0.010147323|-0.016337128|-0.3706975529999999|0.7333482170000001|0.78479342|0.024905619|0.834800344|0.71006207|0|-0.086824482|-55.87383979|9.637686167|149.40573999999998|-36.95444874|6.374277851|44.69922692|-1.605106706|70.45205183|67.0626077|0.488398052|2834.036315|511.985152|1377.863026|-12.76608229|0.330817879|-702.1345259999999|-223.7910275|1586.418589|723.0631751|14.57821204|0.0|1.0|1.0|3.21|2.74|0.2|23.0|4.56|4.11|92.79|1.0|0.0|121.68|0.0|6.0|5.0|425.48|0.0|0.0|3.11|4.429999999999999e-05|4.5e-05|0.0192|0.0|0.0|1.45e-09|6.16e-07|4.6091|3.81|-1390.589662|-1390.548362|707.09|1206.73|0.5251|269.0|532.01|0.48848|0.1549|-0.22841|0.04130059|-1390.355751|3355.0|18.0|7.7447|7.7447
12ay_a36|0.0|1|0|3.50559949|0.0|7.412764017000001|2|1.2970434|5.351858133|-0.043778345|0.043383838|0.0|-0.404030255|0.003676818|0.012286423|10.9463292|-0.06756661|1|0.0045625|0.1689021819999999|-0.101854847|-0.169994208|-0.438622276|0.902377067|0.78699829|-0.109624825|0.833398429|0.857993338|0|-0.074251203|-64.13591431|11.67851857|110.578217|-41.57269314|7.569978132|8.677627506|-1.978902589|74.29343346|59.80790901|0.4530143439999999|2766.899844|537.618563|3238.138932|-14.84739041|0.221835195|-831.4538627999999|-360.6110621|1648.388976|729.1873176|10.15751916|1.0|1.0|0.0|4.96|0.0|0.21|17.0|3.76|2.5|69.2|1.0|0.0|133.68|0.0|5.0|4.0|409.49|0.0|1.0|2.42|2.8600000000000004e-05|2.5e-05|0.0102|0.0|0.0|4.55e-08|1.86e-05|3.9348|3.79|-1311.576473|-1311.547668|674.33|1184.45|0.2939|315.09|532.22|0.6914|0.1464|-0.2031599999999999|0.02880431|-1311.343228|9.1844|18.0|7.7447|7.7447
9_a27|0.0|1|0|2.627701427|0.0|6.842683282|0|1.391067068|4.727387819|-0.050617284|0.042847222|1.233610009|-0.331842668|0.00611794|-0.051160217|10.93740461|-0.0447599329999999|1|0.00651856|-0.2559122789999999|-0.101933162|-0.171520296|-0.541535578|0.677253824|0.8214321609999999|0.017503266|0.8806964490000001|0.654138816|1|-0.078270599|-45.58003501|10.10030794|103.702486|-23.50038785|5.20756849|65.12542467|-1.414471696|53.0685473|50.45546414|0.466349763|2256.4955670000004|411.8826346|1463.168883|-8.952528705|0.210719846|-376.0062056|-298.297086|923.9818797|424.8821143|7.488512291|1.0|0.0|1.0|3.12|2.62|0.16|21.0|3.85|3.04|76.46|0.0|0.0|97.46|0.0|3.0|4.0|331.37|0.0|1.0|2.99|8.66e-05|8.28e-05|0.0274|0.0|0.0|8.69e-08|2.88e-05|5.5421|4.67|-1083.143348|-1083.118736|549.64|945.35|0.1982|223.71|425.08|0.59444|134.0|-0.2187|0.02461151|-1083.017359|4.0436|2.0|8699.0|8699.0
12c_a36|0.0|1|0|3.447900368|0.0|7.412764017000001|2|1.29696741|5.351858133|-0.04162109|0.040899471|0.0|-0.414055975|0.0005016269999999|-0.0621599059999999|10.95982545|-0.056994595|1|0.0010871589999999|0.146546059|-0.103922055|-0.177407665|-0.4423430339999999|0.8941919290000001|0.819222745|-0.033217921|0.8741648479999999|0.8065052890000001|0|-0.073370864|-67.84435546|12.5779546|102.2992907|-43.57746274|8.079011794|6.546878962999999|-1.901244658|80.22754474|59.70517794|0.473610011|2785.47514|540.0159387|2365.641348|-15.68788659|0.24499026|-784.3943293|-327.5932797|1617.460455|629.5017194000001|12.38318928|1.0|1.0|0.0|4.74|0.0|0.14|17.0|3.35|2.54|69.2|1.0|0.0|128.76|0.0|5.0|4.0|415.88|0.0|1.0|2.34|3.64e-05|2.55e-05|0.0106|0.0|0.0|6.65e-08|2.77e-05|3.8436|3.79|-1692.540795|-1692.511019|672.74|1137.55|0.3927|322.58|509.61|0.68913|0.3927|-0.2082699999999999|0.02977602|-1692.3713309999998|6.6973|9.0|8.0458|8.0458
17a_a25|0.0|0|0|0.0|0.0|6.842683282|0|1.373200859|4.727387819|-0.036457743|0.043274232|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|10.93106298|0.006360768|1|0.006423059|-0.02776212|-0.047099434|-0.07654898|-0.362222339|0.6741827509999999|0.748718056|0.168247187|0.8005589320000001|0.659740852|1|-0.06234901|-56.61512986|9.033070252|89.44809639|-40.379488|6.442637379|80.30332825|-1.666953566|67.57985355|53.50212109|0.468791604|2907.309477|623.7797651000001|2432.071525|-15.142307999999998|0.244019498|-847.969248|-365.1448527|1572.683056|781.7487682|10.96472369|1.0|1.0|1.0|3.48|3.47|0.11|27.0|4.83|5.31|72.7|2.0|0.0|131.06|0.0|7.0|4.0|433.5|0.0|0.0|4.04|7.5e-06|7.44e-06|0.00323|0.0|0.0|1.05e-10|4.54e-08|5.2683|6.04|-1391.625102|-1391.588873|747.06|1271.9|0.4076|235.34|598.67|0.6722|0.1735|-0.21559|0.0362293|-1391.385492|5.1401|25.0|7.6021|7.6021
16h_a32|0.0|1|1|3.340888605|0.0|7.765993078999999|0|0.609420754|5.733341277|-0.098975084|0.039958333|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|-0.022634676|3|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0.804503712|0.832040698|-0.003188883|0.881181048|0.7619492790000001|1|-0.081151869|-77.17316899|13.31708433|127.5843068|-49.03221545|8.461051377999999|35.90298920000001|-1.821974989|90.15529448|64.87717961|0.459750275|2709.44587|507.7688359|3282.554439|-15.6485794|0.2640948939999999|-735.4832318|-299.7661014|1573.02555|573.3529948|12.98212548|1.0|1.0|1.0|3.61|3.45|0.26|19.0|5.86|4.6|149.27|2.0|0.0|111.95|1.0|7.0|5.0|413.52|1.0|0.0|3.74|3.28e-07|1.7800000000000002e-05|0.0073599999999999|0.0|0.0|9.89e-08|4.09e-05|3.6182|4.54|-1955.99895|-1955.970762|679.82|1130.4|0.2914|342.67|556.05|0.70219|0.2914|-0.2|0.02818755|-1955.832545|4.2275|9.0|8.0655|8.0655
4b_a46|0.0|0|0|0.0|0.206072846|7.825245291|1|1.1346370890000002|5.587248657999999|-0.022119857|0.047736111|0.0|-0.058945144|0.012332859|-0.135121207|10.96200942|-0.111103941|1|0.011806162|-0.128843936|-0.079238184|-0.123416853|-0.16915334|0.6901151990000001|0.7306307590000001|-0.263387881|0.768651645|0.69830739|0|-0.0524080009999999|-38.30877966|4.127907383|35.31914031|-20.89467173|2.251475261|56.7922535|-1.123779397|42.65239101|32.7126858|0.428987199|2105.172229|510.1086157|1750.333702|-6.822749952000001|0.189531974|-334.31474760000003|-338.6757579|756.2796491|538.4165208|4.343611349|1.0|1.0|1.0|3.9|3.03|0.38|17.0|4.69|4.77|43.6|1.0|0.0|101.7|0.0|2.0|3.0|332.44|0.0|1.0|3.76|4.49e-05|2.35e-05|0.00782|0.0|0.0|6.38e-08|2.12e-05|4.5515|3.98|-1033.556797|-1033.535029|588.79|1020.9|0.1784|272.4|508.79|0.68682|0.1784|-0.21811|0.02176759|-1033.378455|3.7571|548.0|6.2612|6.2612
9h_a24|0.0|1|0|2.916716427|0.0|7.153833802|0|1.428198245|5.209486153|2.01e-05|0.023854167|0.0|-0.105982525|0.013595277|-0.209618231|10.96661419|-0.002471577|2|0.012380829|0.144624936|-0.02551563|-0.047269812|-0.207206943|0.687815726|0.78742035|0.183289617|0.859720539|0.656172477|0|-0.060337884|-32.48899638|8.724425117000001|54.93613103|-15.35662744|4.123788393|1.773520599|-0.8935525440000001|47.51520531|37.24443236|0.477589721|2062.34011|417.7355164|768.1954692|-5.871651668999999|0.427628742|-199.6361567|-68.41568372|737.9073405|295.8603625|15.02620893|1.0|1.0|1.0|2.84|1.96|0.0|22.0|2.42|2.72|72.28|0.0|0.0|82.17|0.0|3.0|4.0|288.31|0.0|1.0|1.97|0.00147|0.000575|166.0|0.0|0.0|8.95e-07|0.000258|5.1739|1.16|-945.2642633|-945.2337612|506.68|831.92|0.3844|239.63|363.48|0.61928|0.0073|-0.22593|0.0305020989999999|-945.200628|7.7741|77.0|7.1135|7.1135
47d_a18|0.0|0|0|0.0|0.0|7.03438793|1|1.251175994|4.844187086|-0.041876322|0.032916667|0.0|-0.480899596|0.003376831|-0.07722825|10.94702255|0.016324953|0|0.005144085|0.104380139|-0.272202025|-0.406388629|-0.417659275|0.7640994990000001|0.7430748709999999|-0.002494715|0.773981237|0.741366815|0|-0.06394156|-71.20388424|12.45251265|132.9229494|-58.06490563|10.15469843|58.93717545|-2.182899066|86.29525584|64.59518279|0.481311892|3304.705347|682.5509007|1947.023498|-19.1002979|0.30185619|-1451.622641|-323.1621908|2549.757058|1255.618298|15.0913716|1.0|1.0|1.0|4.73|0.0|0.32|18.0|2.81|3.21|88.97|3.0|2.0|159.67|1.0|12.0|4.0|527.66|0.0|0.0|2.56|1.83e-06|5.23e-06|0.00276|1.0|1.0|1.4800000000000003e-09|7.790000000000001e-07|3.1079|8.08|-1704.061013|-1704.0327519999998|875.6|1544.09|0.5820000000000001|398.94|817.06|0.69905|0.5820000000000001|-0.17405|0.02826074|-1703.622959|4.2225|8.0|8.0969|8.0969
12j_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604984421|5.351858133|-0.033312179|0.043848238|0.0|-0.354848778|0.005613018|0.0074730759999999|10.31162861|-0.075816941|1|0.005965451|-0.0431311459999999|-0.053644471|-0.09353607|-0.456342646|0.8414737059999999|0.795446883|0.0060012969999999|0.846470093|0.7991060659999999|0|-0.073909106|-60.832977500000005|10.09017681|101.9784021|-39.31313154|6.520746879|0.0|-1.882653966|69.55167701|57.85371764|0.476658597|2784.7999170000003|544.2686362000001|2258.891981|-15.12043521|0.1865388989999999|-786.2626307999999|-405.1466163|1495.657934|686.039456|8.71869951|1.0|1.0|0.0|4.76|0.0|0.17|17.0|4.35|2.93|81.65|2.0|0.0|132.24|0.0|5.0|4.0|412.51|0.0|0.0|2.91|2.21e-06|7.05e-06|0.00291|0.0|0.0|9.75e-08|4.02e-05|5.1971|4.14|-1615.096172|-1615.064152|695.8|1175.75|0.2163|238.56|549.64|0.68625|0.1516|-0.1987799999999999|0.03201935|-1614.894278|5.1081|9.0|8058.0|8058.0
14a_a22|0.0|0|0|0.0|0.0|6.842683282|0|1.4229176680000002|4.727387819|-0.052476637|0.038167849|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|0.6819423609999999|0.7392451729999999|-0.09744639|0.794858486|0.655865336|1|-0.062215607|-55.51601021|14.49148204|92.61079081|-37.82586486|9.873779458|60.38977977|-1.629587269|70.33046351|56.88212098|0.446584227|2885.858295|588.739773|2169.870866|-14.54840956|0.299209593|-756.5172972|-273.61731430000003|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|3.42|2.86|0.08|27.0|3.87|4.31|85.59|1.0|0.0|124.05|0.0|6.0|5.0|420.47|0.0|0.0|3.19|2.25e-05|2.1e-05|0.00881|0.0|0.0|6.1e-10|2.56e-07|5.0653|4.98|-1368.35698|-1368.321586|695.62|1191.81|0.3051|244.77|534.87|0.63156|0.0578|-0.21174|0.03539365|-1368.13858|6603.0|38.0|7.4202|7.4202
2_a27|0.0|0|0|0.0|0.0|6.605297921|0|1.402655014|4.59511985|-0.0609613559999999|0.0427777779999999|1.267636369|-0.276758209|0.009338889|0.11675125|10.93783218|0.017751479|1|0.00988756|-0.337316432|-0.21066171|-0.361571905|-0.475677812|0.639024713|0.796022385|0.137868605|0.8585302370000001|0.60904903|1|-0.058444848|-41.03489597|9.972342226|77.08713259|-20.65736087|5.020172886|53.58106492|-1.141195033|52.43208086|39.39404027|0.4424192289999999|2210.487938|426.3224749|1270.627585|-7.415462877|0.331537817|-289.2030522|-169.6109632|859.4181658|373.9912084|11.39718489|0.0|0.0|1.0|2.9|3.06|0.11|21.0|2.43|2.49|65.6|0.0|0.0|92.58|0.0|2.0|4.0|317.34|0.0|1.0|2.52|0.000644|0.0002009999999999|0.0638|0.0|0.0|1.45e-06|0.0004599999999999|4.1624|4.32|-1043.821085|-1043.7984|538.57|906.48|0.3217|297.87|420.7|0.55857|0.3217|-0.21702|0.02268519|-1043.715364|6.8854|13.0|7.8861|7.8861
4m_a46|0.0|0|0|0.0|0.16407746|7.825245291|1|1.134637002|5.587248657999999|0.051308728|0.041865079|0.0|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|0.007901235|1|0.010359417|-0.487230027|-0.017992096|-0.029022201|-0.098201489|0.615482006|0.747676221|-0.099662698|0.7975218959999999|0.626578283|0|-0.067320375|-35.43866734|5.74716122|26.89046601|-18.67596877|3.028720082|35.77391986|-1.008702005|41.88525631|41.22460182|0.463006576|2133.331634|500.1036387|1639.260563|-6.225322922999999|0.266763619|-280.1395315|-245.828396|724.9776792|486.9589609|6.446588969|1.0|1.0|1.0|3.59|2.9|0.29|17.0|4.25|4.63|54.5|1.0|0.0|98.69|0.0|2.0|3.0|328.41|0.0|1.0|3.59|2.99e-05|2.68e-05|0.0088|0.0|0.0|1.31e-07|4.31e-05|6.0419|3.45|-1031.138426|-1031.109224|558.63|975.72|0.2465|205.21|468.63|0.68505|0.1557|-0.23116|0.02920209|-1030.980844|5.2326|1288.0|5.8901|5.8901
10_a32|0.0|1|1|3.294952523|0.0|7.765993078999999|0|0.6094207629999999|5.733341277|-0.087497559|0.03995614|2.067772926|-0.771023817|-0.0064007569999999|-0.028431775|10.31100271|-0.047619048|3|-0.00369116|-0.03673326|-0.1260956869999999|-0.229450999|-0.690879647|0.809370315|0.8607827790000001|0.012125768|0.915639476|0.764217655|1|-0.088310158|-75.59866726|15.91131724|146.8439966|-46.69945835|9.828875607|52.24660367|-1.7133436169999998|91.10767604|70.46302679|0.449853016|2649.882742|470.8845962|2980.525719|-14.85891856|0.305365257|-653.7924168|-240.4628923|1523.651605|513.9156315|15.50900878|1.0|1.0|1.0|3.56|3.12|0.22|19.0|5.64|4.21|149.27|1.0|0.0|107.14|1.0|7.0|5.0|399.49|1.0|0.0|3.42|9.17e-07|3.89e-05|0.0155|0.0|0.0|1.0300000000000001e-07|4.13e-05|3.6441|4.12|-1916.668776|-1916.631761|654.7|1086.09|0.2983|340.24|533.89|0.70228|0.2983|-0.2052199999999999|0.03701539|-1916.519894|3.2297|7.0|8.1427|8.1427
47n_a18|0.0|0|0|0.0|0.0|7.03438793|1|1.251175627|4.844187086|-0.057061805|0.032169312|0.0|-0.609196374|0.000271488|-0.003276575|10.94702025|-0.048404296|0|0.001705837|0.026244774|-0.172015161|-0.258092915|-0.529441732|0.722991132|0.696612213|-0.09714337|0.726888951|0.711628292|0|-0.079299822|-75.24728669|8.759783644|171.2889916|-62.09468789|7.228646444|47.476904100000006|-2.4620167580000003|86.44740177|74.19865731|0.482565384|3349.802294|653.9193397999999|2052.393389|-21.77346199|0.216078071|-1676.556573|-468.58948260000005|2591.682495|1306.125688|11.20011508|1.0|1.0|1.0|4.69|0.0|0.31|18.0|3.67|3.31|105.6|3.0|1.0|162.18|1.0|13.0|4.0|539.67|0.0|0.0|2.76|9.48e-07|5.7e-06|0.00308|0.0|1.0|1.7500000000000002e-10|9.44e-08|3.2028|9.78|-1743.3283440000002|-1743.299948|879.92|1565.37|0.5056|387.11|799.02|0.6914600000000001|0.5056|-0.18391|0.02839695|-1740.663577|3.3568|64.0|7.1938|7.1938
14_a15|0.0|0|0|0.0|0.0|0.0|0|1.43568901|0.0|-0.0455566929999999|0.037073171|0.0|-0.374014235|0.001740635|-0.053931584|10.9597359|-0.015736888|0|0.0034254209999999|-0.051908601|-0.120626133|-0.184255041|-0.3848940629999999|0.8310685940000001|0.719993769|-0.021648026|0.7651878809999999|0.7933685340000001|0|-0.063809873|-58.79722871|9.403293601|72.36402409|-37.68282812|6.026520371|2.923143027|-1.743106111|68.59458198|50.29869851|0.406717767|2612.691478|568.5306056|2731.841165|-13.50893838|0.229690275|-715.9737342999999|-346.4801021|1450.257357|673.7288405|9.797353271|1.0|1.0|1.0|3.56|3.72|0.12|24.0|5.32|6.3|56.27|2.0|0.0|119.95|0.0|6.0|4.0|397.47|1.0|0.0|4.7|5.99e-07|1.47e-06|0.000584|0.0|0.0|1.51e-10|5.99e-08|4.4518|5.16|-1281.105795|-1281.0669369999998|689.8|1177.14|0.3131|278.5|584.18|0.7055899999999999|0.0054|-0.18379|0.03885834|-1280.87015|5.0894|0.03|7.5229|7.5229
