molecula|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|WPSA3|FNSA2|WNSA3|GRAVp|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
12p_a36|0|0|3.392386149|7.412764017000001|2|1.297044387|0.0|-0.0494658159999999|5.351858133|2|0.042804233|0.0|-0.432950771|-0.084846674|10.96052769|-0.0433009009999999|1|1|-0.000673716|0.2461794139999999|-0.101303149|-0.217394466|-0.440709431|0.724208473|0.828371596|-0.035871448|-0.074349074|0|-0.082569108|-0.108380023|0.315548061|0.020202133|-51.98017377|83.24921731|158.3666517|8.006403882999999|-1.950840419|-32.72335782|2774.926334|471.1687161|-1228.123041|-15.4629378|7.546742977|14.3885803|0.906594718|5922.775161|151.63860559999998|-773.1468902|32.35623052|0.019344052|1617.811526|595.8790650000001|0.0|0.0|1.0|0.0|2.0|4.72|0.0|17.0|3.13|2.44|69.2|0.0|123.71|0.0|5.0|-3.89|30.0|5.0|399.42|0.0|1.0|0.0|-4.16|0.000129|0.0515|6.96e-05|2.78|0.0|0.0|1.4e-07|5.58e-05|-0.0552299999999999|-1332.182868|-1332.148901|1113.05|323.11|0.3015|232.12|506.89|0.30159|-1331.947748|0.1841|4.8805|-0.21131|0.03396697|-1332.006106|8.0458|8.0458
6c_a31|0|0|3.423005244|7.78113851|1|0.6101347220000001|0.0|0.047405064|5.733341277|0|0.038901235|0.0|-0.790027307|-0.00219333|10.31169965|-0.107687565|2|2|-0.00668344|0.2301743489999999|-0.0055763209999999|-0.009333123|-0.582545668|0.831901219|0.790900932|-0.078059285|-0.172780048|0|-0.120905075|-0.126324613|0.138124296|0.03173578|-76.54198229|163.6316745|227.1490414|12.71919216|-2.147518413|-48.45681657|2837.949799|405.9259734|-1359.540251|-17.93106176|8.102804662|14.63492011|0.8061548709999999|6283.091868|148.5675636|-860.6909647|37.00884624|0.0212421629999999|1776.424619|597.3075924999999|1.0|1.0|1.0|1.0|2.0|3.67|3.13|22.0|5.58|4.26|131.36|0.0|114.5|0.0|5.0|-6.09|30.0|5.0|418.47|0.0|0.0|1.0|-4.94|8.179999999999999e-07|0.000343|1.15e-05|3.64|0.0|0.0|1.89e-08|7.9e-06|-0.0581799999999999|-1691.984862|-1691.948653|1125.85|376.01|0.5028|376.01|524.56|0.7014699999999999|-1691.734564|0.5028|5.9253|-0.19169|0.03620884|-1691.794585|6.4685|6.4685
4S4k_a46|0|0|0.0|7.825245291|1|1.134637098|2.145043462|-0.050636784|5.587248657999999|1|0.0510113959999999|0.0|-0.252970193|-0.1149361969999999|10.94631314|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0|-0.089589915|-0.0860536609999999|0.199356973|0.007749296|-47.49082053|172.7607401|57.39060501|2.177526049|-1.46291223|-25.17446332|2105.538282|472.7005375|-775.4768155|-8.564028983|5.523352655|10.26616763|0.858684076|4719.2906570000005|70.01975807|-411.0733912|18.61456563|0.007182108|893.4991504000001|519.5743695|1.0|0.0|1.0|1.0|1.0|3.8|3.03|17.0|4.26|4.77|50.94|0.0|100.96|0.0|2.0|-4.82|25.0|3.0|333.43|0.0|1.0|1.0|-4.83|1.5e-05|5.0|1.4800000000000002e-05|4.05|0.0|0.0|2.48e-07|8.28e-05|-0.02074|-1053.441953|-1053.415665|997.07|304.07|0.2623|234.58|487.43|0.5716|-1053.202208|0.0654|2.2655|-0.1947|0.02628818|-1053.255345|6.7055|6.7055
15_a15|0|0|0.0|0.0|1|1.435688991|0.0|-0.132759299|0.0|3|0.029814815|0.0|-0.395472407|0.000676845|10.95980315|0.0020555079999999|0|0|0.003766915|-0.098862691|-0.173728081|-0.272482143|-0.3597407929999999|0.843715005|0.724319314|0.007958332|0.003774415|0|-0.061884697|-0.091075463|0.7028760070000001|0.020649569|-41.11675625|142.8140301|68.29723829999999|9.115534766|-1.821509261|-27.31834743|3027.719888|596.1118717|-1210.227347|-13.86355301|6.673906339|11.8273735|0.772181523|7039.747576999999|197.6323578|-804.0860746000001|29.700607300000005|0.0202953539999999|1722.635223|830.7967967000001|1.0|1.0|0.0|0.0|1.0|4.04|4.34|24.0|4.33|6.69|59.51|0.0|138.24|0.0|6.0|-6.32|34.0|4.0|448.52|1.0|0.0|0.0|-6.1|4.77e-07|0.000214|7.970000000000001e-07|5.32|0.0|0.0|1.27e-09|5.7e-07|-0.03786|-1450.7538470000002|-1450.725355|1265.55|480.19|0.4459|335.38|573.46|0.67524|-1450.398033|0.0066|1.6365|-0.1475|0.02849263|-1450.462493|6.9626|6.9626
LY364947_a10|0|0|2.949609552|6.605297921|0|1.390175303|0.0|-0.278922508|4.59511985|2|0.0273958329999999|2.084955541|-0.084940213|0.010202602|10.9303125|-0.006198347|1|1|0.006909045|0.1625645369999999|0.04209715|0.072909639|-0.204644982|0.706034038|0.711607778|-0.072740964|-0.012096774|1|-0.076999385|-0.075303751|0.449473391|0.009678082|-34.01613475|144.7228349|69.31194102|1.88879448|-0.978948758|-15.02735938|1896.845282|372.4595738|-432.4716757000001|-5.78950507|4.702575386|9.161732895|0.948237326|3903.496845|122.1566022|-191.05366730000003|18.1140017|0.018707677|597.7620559999999|287.99188260000005|1.0|0.0|1.0|1.0|1.0|2.46|1.88|21.0|3.97|3.69|54.46|0.0|82.56|0.0|2.0|-3.54|21.0|3.0|272.3|0.0|1.0|1.0|-3.86|0.00029|0.0789|0.000137|2.74|0.0|0.0|6.31e-08|1.7199999999999998e-05||||||||||||||||7.2291|7.2291
19_a47|1|1|0.0|6.842683282|0|1.402889494|1.445775615|-0.038804671|4.727387819|2|0.032764858|1.174354482|-0.4380552029999999|-0.064557784|10.95058274|0.0604168609999999|1|1|-0.010153352|0.074201869|-0.046265509|-0.126992366|-0.439165562|0.635684951|0.823945134|-0.024256505|0.095841135|1|-0.105205489|-0.104459947|0.270767873|0.026805875|-58.28861174|335.10989930000005|199.6541807|8.228498913|-1.566899206|-32.2945343|2612.978054|354.3911695|-868.1332196000001|-11.45202794|7.06969105|13.17443625|0.8635094740000001|5846.960345|200.6571609|-480.9851737|32.40636867|0.03295186|1361.067484|428.5826478|1.0|1.0|1.0|1.0|2.0|3.13|1.72|21.0|2.49|3.84|98.72|0.0|99.2|0.0|5.0|-3.67|28.0|6.0|380.35|0.0|0.0|1.0|-3.66|0.000214|0.0816|0.000217|1.97|0.0|0.0|1.2099999999999998e-07|4.59e-05|-0.05326|-1335.75742|-1335.725639|974.59|322.68|0.3243|322.68|412.31|0.68924|-1335.580357|0.3243|5.1151|-0.2117099999999999|0.03178118|-1335.634976|7.3|7.3
8_a10|0|0|0.0|7.535296702|1|1.3430438530000002|2.071128354|-0.075368755|5.4161004020000005|2|0.035828092|1.546251312|-0.296880569|-0.15615298|10.92578782|-0.106100115|1|1|0.009056935|-0.000504277|-0.082893697|-0.132343104|-0.368590322|0.6357042860000001|0.809386132|-0.015871527|-0.167376069|1|-0.059655303|-0.086233061|0.597912185|0.015758182|-32.63117642|32.98071169999999|68.45976606|4.714910465|-1.465962037|-17.849103399999997|2612.274447|478.5356341|-801.8744912000001|-8.951462413|6.112185271|10.75705296|0.7599356820000001|6289.86818|151.7094758|-438.6216583|22.64553798|0.017582236|1109.631361|583.7217118|0.0|1.0|1.0|1.0|0.0|3.42|3.27|21.0|4.46|4.2|69.9|0.0|111.36|0.0|4.0|-4.52|29.0|5.0|384.43|0.0|1.0|1.0|-4.62|3.05e-05|0.0117|2.4100000000000003e-05|3.37|0.0|0.0|2.49e-08|9.59e-06|-0.0623299999999999|-1257.84172|-1257.819281|1047.58|336.55|0.1596|264.0|416.69|0.41583|-1257.59269|0.0916|1.2052|-0.21789|0.02243902|-1257.648047|6279.0|6279.0
19_a15|0|0|0.0|0.0|0|0.300209223|0.0|0.156105985|0.0|1|0.040555556|0.0|-0.4621216379999999|-0.04003124|10.31928434|-0.032407407|0|0|-0.00534669|0.060683674|-0.0283109839999999|-0.045543362|-0.571686169|0.7981860159999999|0.722297906|0.042424078|-0.048611111|0|-0.0946599869999999|-0.112106433|0.355677322|0.00527267|-54.70558911|61.63983265|178.5363184|1.761006946|-1.905809364|-31.61527447|2625.952212|399.3803987|-1101.399091|-14.14482104|6.10227122|10.26331993|0.681885245|5417.777463|44.99916039|-636.516947|26.54223128|0.005747326|1194.400408|490.1808545|1.0|1.0|0.0|1.0|2.0|2.99|2.17|18.0|2.36|4.96|102.69|0.0|101.22|0.0|5.0|-5.12|26.0|5.0|369.44|0.0|0.0|1.0|-4.39|7.56e-06|0.00279|4.1200000000000005e-05|3.29|0.0|0.0|7.28e-08|2.69e-05|-0.0372399999999999|-1523.404372|-1523.361214|1030.77|297.03|0.4895|297.03|519.04|0.68945|-1523.196562|0.4895|6.7515|-0.20742|0.04315771|-1523.254714|7.1427|7.1427
1d_a5|0|0|2.79978458|6.605297921|0|1.217311475|0.0|-0.133500214|4.59511985|2|0.030074074|0.0|-0.2688711589999999|-0.2261588939999999|10.94437658|-0.010183824|1|1|-0.000700145|-0.389011185|0.001493879|0.004923698|-0.38633065|0.525406088|0.7595197290000001|-0.058872605|-0.015804188|0|-0.088396743|-0.086213657|0.6271150670000001|0.007937625|-47.76176205|204.4506579|55.92018945|2.317281143|-1.465632167|-25.80622135|2481.822293|484.3911442|-791.897671|-10.69678217|6.116537519|11.5640749|0.89062437|5717.438103|123.9992274|-427.8712868|25.69414151|0.018980039|1027.76566|403.396385|1.0|0.0|1.0|1.0|1.0|2.92|2.19|23.0|5.48|6.37|54.46|0.0|95.49|0.0|4.0|-4.79|27.0|6.0|366.34|1.0|0.0|1.0|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|-1288.340378|-1288.306458|951.63|268.88|0.2805|254.46|414.59|0.41781|-1288.201219|0.0982|3.7798|-0.23519|0.03392008|-1288.253849|5.03|5.03
14y_a23|1|1|0.0|7.423568444|0|1.197960595|3.3149940630000003|0.0600764409999999|5.351858133|2|0.046678487|0.731397292|-0.2996475999999999|-0.051539811|10.31321795|-0.031435038|2|2|0.007229683|0.07646106|-0.069023218|-0.125978901|-0.4598871539999999|0.719722236|0.802520527|0.137426346|-0.049318182|1|-0.057809342|-0.080613242|0.2271539169999999|0.018804822|-39.9727336|39.66769923|51.68445972|8.990852582999999|-1.612264842|-27.63946733|3096.562257|639.7735629|-1114.8134599999998|-16.40099384|8.213390641|16.00209862|0.948293868|7320.809595999999|149.890474|-770.8467102999999|30.28429949|0.016527|1423.362076|665.6233736|0.0|1.0|0.0|1.0|1.0|3.41|3.49|26.0|4.64|5.32|105.02|1.0|130.3|0.0|5.0|-6.77|32.0|4.0|480.37|0.0|0.0|0.0|-6.13|1.7e-07|8.18e-05|7.37e-07|4.83|0.0|0.0|2.6899999999999996e-09|1.29e-06|-0.08374|-2549.104894|-2549.091817|1217.48|340.49|444.0|340.49|585.2|0.61338|-2548.8917260000003|444.0|4.8799|-0.2331599999999999|0.01307741|-2548.953933|8.4225|8.4225
5a_a50|1|1|0.0|7.927685046000001|1|1.3972442980000002|4.202707546|-0.203248487|5.82008293|1|0.038040936|2.475383677|-0.06986407|-0.256097122|10.93256969|-0.130929632|2|2|0.01228899|0.028229556|-0.102607753|-0.168135655|-0.161169418|0.699970832|0.788709546|-0.132977171|-0.203436041|1|-0.038932964|-0.065209836|0.2814514|0.010185297|-20.77548565|6.819160781|16.06582337|2.900288114|-0.978147545|-11.08625592|2246.106104|517.556163|-521.9610361|-6.477439183|5.892775027000001|10.76914508|0.8275167520000001|4770.917486|178.61652859999998|-278.5298849|18.24602704|0.017576522|784.5791628|462.1867149|0.0|1.0|1.0|1.0|0.0|3.5|3.28|20.0|3.66|4.33|35.64|0.0|101.86|0.0|2.0|-3.89|25.0|2.0|326.39|0.0|1.0|1.0|-4.5|0.000129|42.0|3.14e-05|3.46|0.0|0.0|5.7e-07|0.000186|-0.02487|-1029.930364|-1029.905844|976.41|308.73|0.2735|220.82|455.34|0.39948|-1029.734933|0.1156|3.9843|-0.19146|0.02452028|-1029.786489|5.3872|5.3872
12ah_a36|0|0|3.456839001|7.412764017000001|2|1.297013411|0.0|-0.050415481|5.351858133|2|0.043848238|0.0|-0.41302559|-0.083956827|10.95983779|-0.050147748|1|1|0.0010871589999999|0.133939811|-0.103922055|-0.177407665|-0.444563583|0.8941919290000001|0.835013502|0.011674455|-0.0861053359999999|0|-0.0758457179999999|-0.1059368909999999|0.271553945|0.0184777819999999|-49.0084977|82.70705743|110.8777131|7.714903458999999|-1.906864035|-31.66734951|2786.56479|535.2826672|-1232.13999|-15.92320089|8.26712637|15.54445187|0.8802726820000001|6015.129321|149.3235124|-796.1600443|32.04915319|0.017909528|1602.457659|629.5017194000001|0.0|0.0|1.0|0.0|2.0|4.73|0.0|17.0|3.35|2.54|69.2|0.0|128.76|0.0|5.0|-4.44|30.0|4.0|415.88|0.0|1.0|1.0|-4.59|3.64e-05|0.0151|2.55e-05|3.31|0.0|0.0|6.65e-08|2.77e-05|-0.05637|-1692.545871|-1692.512868|1148.39|328.07|0.6729|237.25|532.36|0.40051|-1692.3109559999998|0.0485|5.4979|-0.2107099999999999|0.03300341|-1692.369929|7.9586|7.9586
12t_a30|0|0|0.0|7.412764017000001|2|0.60498454|0.0|0.073057637|5.351858133|2|0.044197531|0.0|-0.411045472|-0.0682882559999999|10.31162892|-0.04950715|1|1|-0.001131023|-0.158448053|-0.0546637159999999|-0.145315868|-0.464720444|0.609043558|0.83236194|-0.003937967|-0.080971844|0|-0.090535776|-0.1011561919999999|0.408290036|0.018862708|-58.89093185|88.42093081|197.4742794|7.981057356|-1.82081145|-38.30686627|2976.648597|452.99711|-1184.385754|-15.72263361|7.957774504|14.358001500000002|0.804273481|6617.834146|165.4110479|-770.409047|32.41376848|0.020029588|1588.274656|616.2856203|0.0|1.0|1.0|0.0|1.0|4.63|0.0|17.0|4.67|3.74|81.65|0.0|127.19|0.0|5.0|-5.49|31.0|6.0|434.46|0.0|0.0|0.0|-5.17|3.24e-06|0.00141|6.71e-06|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.05542|-1774.2421780000002|-1774.208418|1139.2|349.67|0.2094|244.58|527.87|0.33647|-1774.0165149999998|0.1561|2.6784|-0.20571|0.0337599|-1774.077985|8.0496|8.0496
14e_a23|1|1|0.0|7.423568444|0|1.197957573|3.052208981|0.059967018|5.351858133|2|0.044241453|0.650989437|-0.4787294729999999|0.021081733|10.3132176|-0.009871698|2|2|0.001951778|0.072830644|-0.07256543|-0.226146643|-0.5232404310000001|0.560094237|0.791790895|0.133270225|-0.014216155|1|-0.073376247|-0.089453046|0.267882223|0.018022127|-51.07141556|48.244071000000005|51.92870134|8.73073591|-1.96796702|-35.54678231|3255.313968|644.0923882999999|-1369.74655|-19.06744972|8.020794334|15.89643482|0.981902808|7663.17288|141.6222839|-953.3724859|34.39302091|0.017954325|1719.6510460000002|658.8108151|0.0|1.0|1.0|1.0|1.0|3.54|3.62|26.0|4.42|6.19|105.02|1.0|125.29|0.0|6.0|-6.38|34.0|7.0|479.48|1.0|0.0|0.0|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08122|-1966.96594|-1966.943431|1209.58|334.8|0.3178|334.8|571.39|0.63922|-1966.720803|0.3178|3.7696|-0.2342199999999999|0.02250947|-1966.785007|8.5214|8.5214
25c_a34|0|0|0.0|7.412764017000001|2|1.377881974|1.958290974|0.024837617|5.351858133|2|0.037424242|0.0|-0.834326082|-0.056443595|10.95957635|-0.041629027|1|1|0.001433865|-0.250299211|-0.3609280379999999|-0.563411433|-0.5404076879999999|0.809687672|0.80135608|0.118901861|-0.072907053|0|-0.088513496|-0.113392997|0.478421157|0.043815478|-59.0359041|183.6812574|211.2752099|19.49130854|-1.7008949569999998|-39.37521522|2884.104654|455.6954382|-1134.447012|-14.01190479|7.484891117|13.26192888|0.77182656|6306.980593|308.52165519999994|-756.6428589|39.09037289|0.037538004|2110.880136|648.0187526000001|1.0|1.0|1.0|1.0|1.0|3.64|3.17|17.0|2.18|1.98|90.74|0.0|116.0|0.0|6.0|-2.81|31.0|6.0|421.45|0.0|0.0|0.0|-3.28|0.00156|659.0|0.000523|1.3|0.0|0.0|1.97e-06|0.0008289999999999|-0.03272|-1426.704645|-1426.666471|1180.85|294.54|0.2239999999999999|294.54|561.29|0.69247|-1426.421463|0.2239999999999999|7.12|-0.2069599999999999|0.03817361|-1426.48597|5.7496|5.7496
12bf_a36|0|0|3.31325137|7.412764017000001|2|1.297043948|0.0|-0.024689509|5.351858133|2|0.044197531|0.0|-0.4497470879999999|-0.096665166|10.96022305|-0.0206090089999999|1|1|-0.004358975|0.359635716|-0.098027247|-0.250781298|-0.433281391|0.653741315|0.836170906|-0.0480253509999999|-0.033696875|0|-0.090461753|-0.110255801|0.356652646|0.0217611939999999|-58.26326838|87.14111344|206.6543367|9.026978489|-1.874348624|-37.52534442|2902.591295|437.4108773|-1207.2027480000002|-15.55034592|7.546900716000001|14.37031118|0.904134124|6271.550446|189.6959033|-777.5172959|34.22402339|0.02371294|1711.2011699999998|593.6088758|0.0|0.0|1.0|0.0|2.0|4.72|0.0|17.0|3.55|3.0|69.2|0.0|123.67|0.0|5.0|-3.99|31.0|6.0|417.41|0.0|1.0|0.0|-4.32|0.000102|0.0424|4.81e-05|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|-0.0571299999999999|-1431.413697|-1431.380702|1120.94|320.04|0.4518|236.98|517.66|0.40663|-1431.187555|0.4006|5.4787|-0.2139|0.03299488|-1431.246893|8.2218|8.2218
14z_a23|1|1|0.0|7.423568444|0|1.197960872|3.305974434|0.08752343|5.351858133|2|0.04314059|0.729326158|-0.30053593|-0.0438568409999999|10.31321795|-0.0229244|2|2|0.007229683|0.0708381429999999|-0.069023218|-0.125978901|-0.46459002|0.719722236|0.802520527|0.10796308|-0.035965909|1|-0.0582387179999999|-0.079754981|0.228957475|0.018337664|-40.56245532|40.18308023|52.02674091|8.895469235|-1.595099623|-28.25118461|3094.698027|644.4593172|-1110.964649|-16.46322104|7.834464959|14.91419434|0.903664694|7285.13008|149.3235124|-773.7713888999999|30.08835522|0.01612263|1414.152695|665.6233736|0.0|1.0|0.0|1.0|1.0|3.42|3.67|26.0|4.64|5.32|105.02|1.0|130.3|0.0|5.0|-6.77|32.0|4.0|480.37|0.0|0.0|0.0|-6.13|1.7e-07|8.18e-05|7.37e-07|4.83|0.0|0.0|2.6899999999999996e-09|1.29e-06|-0.08503|-2549.107748|-2549.0953670000004|1221.92|338.46|0.3201|307.5|586.28|0.66217|-2548.895003|0.2917|5.9301|-0.23698|0.01238131|-2548.957384|8.2941|8.2941
28_a47|1|1|0.0|6.842683282|0|1.4201653580000002|1.408016295|-0.053792245|4.727387819|2|0.038387534|1.121067445|-0.436042548|-0.00496711|10.95058275|0.0467853809999999|1|1|-0.010153352|0.06536499|-0.046265509|-0.126992366|-0.435485503|0.635684951|0.832144916|-0.175007067|0.074217097|1|-0.1132830309999999|-0.106779291|0.310094808|0.026080156|-67.33744077|365.2310214|234.5873429|9.214964819|-1.601689367|-40.02656804|2616.1598940000003|359.8303775|-952.0725426|-13.47449501|7.864990866|14.91533234|0.8964208090000001|5633.990508|206.7032519|-565.9287905|34.75365534|0.031626405|1459.653524|428.5826478|1.0|1.0|1.0|1.0|2.0|3.08|2.03|21.0|2.49|3.84|98.72|0.0|99.2|0.0|5.0|-3.67|28.0|6.0|380.35|0.0|0.0|1.0|-3.66|0.000214|0.0816|0.000217|1.97|0.0|0.0|1.2099999999999998e-07|4.59e-05|-0.05471|-1335.759232|-1335.722248|995.5|337.37|0.2996|337.37|461.73|0.69002|-1335.571655|0.2996|6.0847|-0.2052|0.03698465|-1335.6279869999998|7.6|7.6
14a_a22|0|0|0.0|6.842683282|0|1.4229176680000002|1.646649187|-0.136588366|4.727387819|2|0.038167849|1.614660505|-0.280236463|-0.057308195|10.9464374|-0.015194063|1|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|1|-0.062215607|-0.081479363|0.490491034|0.021268761|-42.39063895|93.21042936|92.61079081|9.873779458|-1.629587269|-28.88288575|2885.858295|588.739773|-1110.320204|-14.54840956|8.052850876|14.55117701|0.8069597009999999|6348.976909|203.8666248|-756.5172972|30.46889826|0.021742777|1584.38271|684.5377542|1.0|1.0|1.0|1.0|1.0|3.42|2.86|27.0|3.87|4.31|85.59|0.0|124.05|0.0|6.0|-4.65|32.0|5.0|420.47|0.0|0.0|1.0|-4.68|2.25e-05|0.00945|2.1e-05|3.18|0.0|0.0|6.1e-10|2.56e-07|-0.06145|-1368.35698|-1368.321586|1191.81|347.23|0.3051|244.77|534.87|0.45928|-1368.075682|0.0578|4.9775|-0.21174|0.03539365|-1368.13858|7.4202|7.4202
7f_a10|0|0|0.0|7.535296702|1|1.240141822|1.924772416|0.103083789|5.4161004020000005|2|0.037386831|0.740070757|-0.5663456689999999|-0.000498274|10.92948443|-0.0971900919999999|1|1|0.0030999659999999|-0.309622111|-0.058093287|-0.172751862|-0.5846516820000001|0.5371733989999999|0.796084921|-0.009545801|-0.137271684|1|-0.064238302|-0.095196098|0.7359022890000001|0.00797443|-35.78096407|15.96885516|38.0022453|2.474090768|-1.713529756|-19.93012491|2803.359424|519.0013298|-954.4422004|-11.31122804|6.115784565|10.23679556|0.6738319429999999|7070.755931000001|99.26552746|-531.6277179|24.71113795|0.012813716|1161.423484|527.8079877|0.0|1.0|1.0|1.0|0.0|3.37|2.97|21.0|5.07|6.57|52.83|0.0|106.77|0.0|4.0|-5.54|30.0|7.0|410.39|1.0|0.0|0.0|-5.6|2.9e-06|0.00119|2.52e-06|4.7|0.0|0.0|7.38e-09|3.03e-06|-0.0613|-1442.216293|-1442.200124|1034.38|341.96|348.0|214.67|426.07|0.34467|-1442.001311|0.0191|2.2631|-0.2175699999999999|0.01616879|-1442.058773|6.8508|6.8508
8h_a8|0|0|2.975382653|7.05012252|0|1.3918396709999998|1.241306689|0.038482973|4.844187086|0|0.046205674|0.0|-0.485274006|-0.085125857|10.94341368|0.007079485|1|1|-0.007036544|0.021094825|0.09830823|0.254819201|-0.53822084|0.578166105|0.6971223040000001|0.111824921|0.010682683|0|-0.122706004|-0.11302328|0.273425421|0.0111998669999999|-72.14530885|316.4918269|233.7669182|3.871662077|-2.147442322|-42.41801879|2623.688756|354.18563860000006|-1262.594204|-16.87148841|7.453557203|13.58738632|0.822939833|5956.417906000001|48.02637252|-742.3454901|31.2477685|0.00764059|1374.901814|485.8626377000001|0.0|0.0|0.0|0.0|2.0|3.11|2.73|23.0|4.69|4.72|80.88|0.0|105.27|0.0|4.0|-5.21|29.0|4.0|391.37|0.0|0.0|0.0|-5.0|6.11e-06|0.0023899999999999|1.01e-05|3.82|0.0|0.0|1.13e-08|4.43e-06|-0.06344|-1361.651799|-1361.618499|1029.51|332.16|0.3011|258.25|480.09|0.56196|-1361.455676|272.0|3.4779|-0.21819|0.03330037|-1361.5113789999998|4.9359|4.9359
15a_a50|1|1|0.0|7.934155233999999|1|1.3530592819999998|4.126145086|-0.113976703|5.82008293|1|0.035694444|2.020652006|-0.234757789|-0.15010386|10.94500663|-0.125205943|2|2|0.005828749|-0.072976638|-0.128070491|-0.209259615|-0.325638639|0.797917311|0.821868651|-0.051676609|-0.207610131|1|-0.0783960279999999|-0.084501726|0.4349386739999999|0.018014615|-46.91098865|275.287923|97.06405493|6.450390922|-1.436529349|-28.07082095|2503.770258|501.3207109|-859.5972780999999|-10.49734522|8.095541483|14.65582885|0.8103580690000001|5401.219537|176.277812|-514.369916|24.86892274|0.018747341|1218.577214|569.5267957000001|1.0|1.0|1.0|1.0|1.0|3.7|2.63|20.0|3.23|3.57|68.76|0.0|110.43|0.0|5.0|-3.6|28.0|4.0|371.44|0.0|1.0|1.0|-3.92|0.000251|0.0933|0.0001189999999999|2.51|0.0|0.0|8.070000000000001e-07|0.0003|-0.03255|-1199.818129|-1199.784983|1091.64|306.83|0.1767|306.83|519.38|0.66132|-1199.572081|0.1767|6.6307|-0.19948|0.03314629|-1199.629702|7.3872|7.3872
18d_a30|0|0|0.0|7.412764017000001|2|0.6049874|0.0|0.041146136|5.351858133|2|0.040899471|0.0|-0.385441836|-0.053728319|10.31163881|-0.087019298|1|1|0.002064369|-0.159104532|-0.0541804029999999|-0.120380857|-0.4624430539999999|0.669561738|0.815003426|-0.001699165|-0.149451598|0|-0.07812727|-0.103191184|0.346980269|0.017843227|-49.44608411|78.23108693|124.5022473|7.147133584|-1.85744132|-31.29400567|2848.574353|508.389239|-1175.558798|-15.18369704|7.063141946|12.69833771|0.797831306|6367.958933|137.15746130000002|-744.0011548|30.62871675|0.016577694|1500.807121|618.6004214|0.0|1.0|1.0|0.0|1.0|4.75|0.0|17.0|4.25|3.18|81.65|0.0|127.24|0.0|5.0|-5.39|30.0|5.0|416.47|0.0|0.0|0.0|-5.01|4.12e-06|0.00171|9.71e-06|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05506|-1675.020297|-1674.987709|1129.46|357.49|0.3856|247.35|508.7|0.4325|-1674.785879|0.3788|5.0115|-0.19673|0.03258724|-1674.8453470000002|7.6737|7.6737
