molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|MATS8i|BCUTi-1|n5aRing|n5aHRing|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|RPCS|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
17a_a25|0.0|0|0|0.0|0.0|1|6.842683282|0|0|1.373200859|1.826085128|0.0055894319999999|-0.004137083|4.727387819|2|0.043274232|-0.017081614|2.008884939|-0.248224991|-0.0688716509999999|10.93106298|1|1|-0.047099434|-0.07654898|-0.362222339|0.6741827509999999|0.748718056|0.168247187|0.0114970419999999|0.659740852|0.874586929|-0.06234901|-0.079378741|0.348821736|-44.46905084|-56.61512986|9.033070252|89.44809639|-0.0297670279999999|80.30332825|67.57985355|0.468791604|2907.309477|623.7797651000001|-1188.917727|2432.071525|-847.969248|1.0|1.0|1.0|1.0|3.48|3.47|0.11|4.83|5.31|0.0|131.06|-5.12|33.0|433.5|0.0|1.0|4.04|7.5e-06|0.00325|3.9|4.54e-08|-0.05255|5.2683|6.04|3.9347|-1391.625102|-1391.588873|747.06|0.4076|235.34|-1391.321455|0.1735|-0.16304|0.0362293|-1391.385492|7.6021|7.6021
12b_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984682|0.0|0.047132642|-0.007353271|5.351858133|2|0.042804233|-0.074391852|0.0|-0.3897233479999999|-0.037209579|10.31162898|1|1|-0.0541804029999999|-0.120380857|-0.468842459|0.669561738|0.824373792|-0.009146339|-0.1240820219999999|0.64876559|0.764737577|-0.08354129|-0.09915679|0.383979687|-53.05077947|-62.96700664|11.01246349|149.39744040000002|-0.038448551|0.0|73.02913136|0.4676268939999999|2849.095245|485.6272203|-1196.373126|2347.979099|-759.7264385|1.0|1.0|0.0|1.0|4.63|0.0|0.14|4.25|3.18|0.0|127.24|-5.39|30.0|416.47|0.0|0.0|2.92|4.12e-06|0.00171|3.97|5.260000000000001e-05|-0.05351|5.0567|4.07|3.5207|-1675.0107779999998|-1674.977262|673.18|0.2079|245.19|-1674.7778119999998|0.1525|-0.1493799999999999|0.03351603|-1674.838225|8.1543|8.1543
12p_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984421|0.0|0.038440292|-0.0063403159999999|5.351858133|2|0.040899471|-0.062956958|0.0|-0.3550576729999999|0.000321545|10.31162861|1|1|-0.053644471|-0.09353607|-0.456474815|0.8414737059999999|0.7867133140000001|-0.051402518|-0.2210072669999999|0.7991060659999999|0.843381594|-0.074356395|-0.094870978|0.371591982|-47.54197452|-60.65858419|9.659715461|100.1386407|-0.0364888379999999|0.0|68.98315679|0.469983155|2783.628159|539.2411292|-1213.171684|2326.5244390000003|-775.6774321|1.0|1.0|0.0|1.0|4.76|0.0|0.17|4.35|2.93|0.0|132.24|-5.66|30.0|412.51|0.0|1.0|2.91|2.21e-06|0.0009119999999999|4.23|4.02e-05|-0.05169|5.1922|4.14|3.4955|-1615.094336|-1615.0623480000002|685.08|0.1768|238.79|-1614.830085|0.1527|-0.14823|0.03198743|-1614.890598|7.7721|7.7721
12g_a36|0.0|1|0|3.5202147110000004|0.0|0|7.412764017000001|2|2|1.2678464|0.0|-0.063344124|-0.006495469|5.351858133|2|0.03912037|0.078990142|0.0|-0.409214521|0.078155467|10.95259306|1|1|-0.099596099|-0.163978382|-0.44093902|0.901715152|0.8026482070000001|-0.19532883|-0.088251318|0.860667615|0.854238488|-0.069292341|-0.097067302|0.374686587|-47.63457647|-66.72829531|12.19441007|100.2028184|-0.034549379|5.097410387|77.14470618|0.473274545|2829.45056|587.240781|-1401.294202|2476.712654|-963.3107298|1.0|1.0|1.0|2.0|5.06|0.0|0.24|3.85|3.01|0.0|138.33|-4.95|32.0|423.51|1.0|1.0|2.66|1.13e-05|0.0047799999999999|3.8|1.7800000000000002e-05|-0.0505199999999999|5.2092|4.21|3714.0|-1350.887005|-1350.861445|724.32|0.4393|238.01|-1350.571683|45.0|-0.15236|0.0255597|-1350.633209|7.8539|7.8539
14m_a23|0.0|0|1|0.0|-4.405643132|2|7.423568444|0|0|1.197955072|3.1160758160000004|0.05521348|-0.008929306|5.351858133|2|0.0431917209999999|0.028217372|0.665608656|-0.482182526|-0.034213923|10.3132176|2|2|-0.07256543|-0.226146643|-0.527662006|0.560094237|0.798384929|0.0266555739999999|-0.072906704|0.5415996160000001|0.9258118|-0.072795329|-0.089285878|0.268552591|-50.63012925|-62.09952738|12.51396625|51.59888942|-0.039285786|0.0|74.61692699|0.476833897|3255.247038|643.9145427|-1366.189602|2263.262957|-950.2032192|1.0|1.0|1.0|1.0|3.51|3.17|0.09|4.42|6.19|1.0|125.29|-6.38|34.0|479.48|0.0|0.0|4.41|4.1200000000000004e-07|0.000198|4.46|2.85e-06|-0.08347|3.6774|4.2|3.6774|-1966.968005|-1966.945041|707.56|0.3335|337.15|-1966.721362|0.3335|-0.15208|0.02296475|-1966.785519|8.5171|8.5171
4p_a46|0.0|0|0|0.0|0.122217892|1|7.825245291|1|1|1.134636977|2.102855253|-0.060700883|-0.004413243|5.587248657999999|0|0.046533816|-0.164311513|0.0|-0.233901882|-0.205494852|10.93681929|1|1|0.066453878|0.101602982|-0.369670745|0.7471162309999999|0.747019097|-0.078703563|-0.1623103719999999|0.751334374|0.905966489|-0.0997229069999999|-0.083274013|0.3352802039999999|-56.55658053|-47.22779946|4.195717966|53.32991189|-0.029978645|0.0|51.05047787|0.423511708|2257.769185|513.8073925|-850.1003902999998|2219.4587530000003|-482.1236438|1.0|1.0|0.0|1.0|3.89|3.2|0.3|4.85|5.25|0.0|107.89|-5.8|27.0|357.45|1.0|1.0|4.25|1.59e-06|0.000567|4.77|3.2e-05|-0.0393|5.4796|4.89|3.9958|-1129.65844|-1129.618646|598.19|0.2363|226.26|-1129.3914619999998|0.0763|-0.16819|0.03979459|-1129.4459470000002|6.4672|6.4672
8a_a31|0.0|1|0|3.28085223|0.0|0|7.765993078999999|1|1|0.610138387|0.0|-0.039027368|-0.015034136|5.733341277|0|0.043817204|-0.1480271209999999|0.0|-0.586331322|-0.135144546|10.31170053|2|2|-0.054025775|-0.094359203|-0.520051508|0.938325481|0.837862749|0.0502030679999999|-0.030149254|0.883113019|0.594139864|-0.122293189|-0.136459435|0.272259026|-60.46233433|-67.46619355|18.56711239|200.6591816|-0.0416959379999999|465.4559302|82.32407724|0.4512945479999999|2128.209198|293.7455749|-742.1281291|1443.955093|-366.9116769|0.0|0.0|1.0|2.0|3.34|2.05|0.2|4.16|2.54|0.0|83.83|-3.57|22.0|314.36|0.0|1.0|2.13|0.000269|0.0846|1.56|0.00145|-0.02993|3.8097|1.53|3.8097|-1347.541429|-1347.507102|538.75|0.2604|325.45|-1347.3959220000002|0.2604|-0.1587599999999999|0.03432763|-1347.446223|6.1024|6.1024
12g_a31|0.0|1|0|3.42813681|0.0|0|7.765993078999999|1|1|0.6101363000000001|0.0|0.0716209459999999|-0.01500347|5.733341277|0|0.0388738739999999|0.045747231|0.0|-0.7501734859999999|-0.0733026079999999|10.31169877|2|2|-0.0497478109999999|-0.081426376|-0.57758443|0.837044054|0.819234772|-0.076150332|-0.1386819869999999|0.7983388929999999|0.58271093|-0.1284353869999999|-0.131126805|0.325789284|-78.87508829|-80.52794936|19.01411466|256.26669530000004|-0.039059048|548.1594997999999|95.97385383|0.470244801|2514.363249|357.8560168|-1127.391291|1859.940155|-692.3565973|1.0|1.0|1.0|2.0|3.61|2.51|0.32|5.19|3.44|0.0|103.26|-4.92|27.0|384.45|0.0|1.0|2.9|1.19e-05|0.00457|2.52|0.000136|-0.03324|3.8349|4.17|3.8349|-1578.846191|-1578.800869|664.44|265.0|323.3|-1578.605452|265.0|-0.15917|0.04532186|-1578.66792|6.9586|6.9586
6_a15|0.0|0|0|0.0|0.0|0|0.0|0|0|1.419941278|0.0|-0.199979249|-0.00951284|0.0|1|0.042926829|0.106485923|0.0|-0.513693384|0.011857945|10.95880677|0|0|-0.195267558|-0.281352401|-0.35221474|0.8511056929999999|0.691316481|0.0371776429999999|-0.015484797|0.810779115|0.859308431|-0.07051817|-0.123000073|0.398681391|-41.14459066|-71.76572566|17.20414198|82.0880213|-0.0307500179999999|55.65697829|88.94853813|0.3902945579999999|2454.904173|501.3728188|-932.9544335|1971.005637|-544.3423775|1.0|1.0|1.0|1.0|3.29|4.03|0.23|4.43|5.26|0.0|109.7|-5.66|28.0|380.44|1.0|1.0|4.11|2.16e-06|0.000823|4.64|4.3e-06|-0.02419|4.3423|3.94|3.7696|-1263.0243449999998|-1263.0072300000002|612.22|0.2616|285.52|-1262.75978|0.0113|-0.15714|0.01711539|-1262.820532|7.4559|7.4559
9b_a31|0.0|1|0|3.338934004|0.0|0|7.765993078999999|1|1|0.610136326|0.0|0.010411229|-0.0141390689999999|5.733341277|0|0.03995614|-0.045938305|0.0|-0.706953442|0.014628521|10.31169871|2|2|-0.143280211|-0.2345186269999999|-0.554573699|0.811212624|0.852813666|0.01752821|-0.154083843|0.77051712|0.669120552|-0.103937658|-0.131125311|0.241728566|-63.73317225|-80.40427495|21.21368453|202.8908225|-0.039058603|552.0968813|95.78862992|0.469546953|2534.356888|410.2957125|-1125.659849|1711.969694|-690.2394625|1.0|1.0|1.0|2.0|3.58|2.76|0.32|5.26|3.5|0.0|103.36|-4.76|27.0|384.45|0.0|1.0|3.0|1.76e-05|0.00675|2.64|5.520000000000001e-05|-0.0422899999999999|5.5119|4.69|3.8435|-1578.839267|-1578.801576|663.06|0.2732|224.94|-1578.604164|0.2627|-0.15907|0.03769117|-1578.665571|7.2007|7.2007
16i_a32|0.0|1|1|3.352437091|0.0|0|7.765993078999999|0|0|0.6094207429999999|0.0|0.175604846|-0.0146198339999999|5.733341277|0|0.0439583329999999|-0.056414399|2.078707411|-0.7748511779999999|-0.104899053|10.31100265|3|3|-0.120440534|-0.211019184|-0.700853898|0.801401734|0.836966894|0.134577711|0.009897928|0.761506727|0.801494708|-0.0857355019999999|-0.114771536|0.5368697929999999|-56.03343427|-75.01027196|14.59730623|129.7354415|-0.036726892|32.3175507|88.80827938|0.455596751|2770.767996|523.8261846|-1200.164351|3450.514629|-784.3813651|1.0|1.0|1.0|2.0|3.75|3.16|0.3|6.25|4.85|0.0|116.75|-7.03|29.0|427.54|0.0|0.0|3.96|9.25e-08|3.96e-05|4.19|1.7100000000000002e-05|-0.05044|3.6176|4.99|3.6176|-1995.307733|-1995.279632|692.96|0.2857|342.72|-1995.055356|0.2857|-0.14976|0.02810109|-1995.11813|8.2596|8.2596
19_a47|0.0|0|1|0.0|0.0|1|6.842683282|0|0|1.402889494|1.445775615|-0.038804671|-0.00973456|4.727387819|2|0.032764858|0.027033021|1.174354482|-0.4380552029999999|-0.064557784|10.95058274|1|1|-0.046265509|-0.126992366|-0.439165562|0.635684951|0.823945134|-0.024256505|0.095841135|0.614975047|0.639642891|-0.105205489|-0.104459947|0.270767873|-58.28861174|-57.87554797|14.85167037|199.6541807|-0.037307124|66.13355777|76.13237258|0.463378097|2612.978054|354.3911695|-868.1332196000001|1238.799875|-480.9851737|0.0|1.0|1.0|2.0|3.13|1.72|0.05|2.49|3.84|0.0|99.2|-3.67|28.0|380.35|0.0|1.0|2.34|0.000214|0.0816|1.97|4.59e-05|-0.05326|3.8423|3.51|3.8423|-1335.75742|-1335.725639|571.23|0.3243|322.68|-1335.580357|0.3243|-0.15845|0.03178118|-1335.634976|7.3|7.3
6b_a40|0.0|0|0|0.0|0.0|1|8.421342866|1|2|0.604892326|1.710647518|0.135693438|-0.014861289|6.401917197|0|0.039863946|-0.137534783|0.6899826|-0.698480566|0.0986825569999999|10.30179924|2|2|-0.018582337|-0.033583055|-0.630957955|0.691778838|0.842573207|0.003163118|-0.307881994|0.6462648870000001|0.753431574|-0.107699967|-0.118488624|0.417254814|-72.13527644|-79.36130196|9.771129787|165.1465831|-0.049599889|34.43877986|87.29061302|0.442509019|3214.047452|504.6333458|-1428.503435|4049.386572|-956.7829293|1.0|1.0|1.0|1.0|4.02|3.36|0.21|5.67|4.38|2.0|130.16|-8.41|31.0|511.42|0.0|1.0|4.21|3.86e-09|1.98e-06|5.03|0.00318|-0.09533|3.1026|8.98|3.1026|-3290.775349|-3290.745084|687.2|0.4962|399.62|-3290.583786|0.4962|-0.1237099999999999|0.03026498|-3290.648012|7.5229|7.5229
3d_a49|0.0|0|0|0.0|0.0|1|7.535296702|1|1|0.406515615|2.089548665|-0.0960135969999999|-0.003398408|5.4161004020000005|2|0.036335697|-0.087308534|1.775376197|-0.173318804|-0.068390038|10.35020259|1|1|-0.075636705|-0.129666234|-0.202380888|0.914407252|0.808676284|0.01450704|0.029549308|0.846953747|0.733071652|-0.099295364|-0.094384452|0.464410121|-57.52001036|-54.67520803|5.561916586000001|154.6267696|-0.036147237|0.0|65.59130031|0.486368221|2809.9605100000003|424.6551631|-984.1537446|1660.7054380000002|-570.1024832|1.0|0.0|1.0|3.0|3.29|0.0|0.15|0.72|4.46|0.0|111.41|-5.19|28.0|392.45|0.0|1.0|1.85|6.42e-06|0.00252|2.98|0.000278|-0.05766|5.1844|4.02|3.8907|-1594.595995|-1594.552258|615.3|0.2899|239.15|-1594.380348|0.0931|-0.16147|0.04373784|-1594.435881|5.6308|5.6308
9g_a40|0.0|0|0|0.0|0.0|1|7.515889085|0|0|0.604992427|1.849105962|-0.058811055|-0.0054957819999999|5.4161004020000005|0|0.043730159|0.07954859|0.895670535|-0.225327061|0.139758613|10.31197177|2|2|-0.037217966|-0.062672355|-0.383703998|0.694156166|0.764275277|-0.384131901|-0.242405063|0.665414608|0.90454157|-0.063539055|-0.079033043|0.002717414|-33.47455057|-41.63731423|11.25704374|50.29077056|-0.031197254|64.08637519|51.16627179|0.476386801|2169.234651|476.5434822|-624.5597134|349.4421673|-329.0394499|0.0|0.0|1.0|1.0|2.8|1.78|0.06|2.91|2.93|0.0|87.53|-2.49|23.0|302.33|1.0|0.0|1.93|0.00323|977.0|1.37|0.000113|-0.0624|3.0778|3.83|3.0778|-1332.487689|-1332.476347|559.04|0.3563|402.84|-1332.31775|0.3563|-0.12765|0.01134289|-1332.369643|5.45|5.45
1c_a5|0.0|1|0|2.955525321|0.0|0|6.605297921|0|0|1.424607938|0.0|-0.268536978|-0.001983746|4.59511985|2|0.0248765429999999|-0.080321049|0.0|-0.085301064|-0.228971551|10.9433337|1|1|0.034752304|0.0578378779999999|-0.20172074|0.71274658|0.7595197290000001|0.128385959|-0.109439124|0.6977404359999999|0.88631419|-0.068062282|-0.070346332|0.436308619|-34.82350689|-35.99212225|4.27195187|58.16640976|-0.0281385329999999|0.0|43.86175561|0.476413155|2105.8969850000003|453.4753671|-575.8739559999999|873.709445|-294.64117410000006|1.0|0.0|1.0|1.0|2.78|2.09|0.05|4.99|4.51|0.0|95.45|-4.25|24.0|312.37|1.0|1.0|3.43|5.5700000000000005e-05|0.0174|3.43|1.21e-06|-0.03965|4.8783|3.17|4.5088|-990.6223073|-990.5931502|556.84|271.0|254.15|-990.467026|0.1076|-0.18719|0.029157178|-990.516371|5.4|5.4
3a_a32|0.0|1|1|3.226454082|0.0|0|7.678326357|0|0|0.6094208210000001|0.0|-0.0505635059999999|-0.007588088|5.6869753560000005|0|0.03382716|-0.014365682|2.211368234|-0.250406908|0.102212031|10.31100283|3|3|-0.079652285|-0.1568626659999999|-0.491457345|0.84134255|0.844272053|-0.045516432|0.215012723|0.7757299320000001|0.817070968|-0.080607266|-0.0970820759999999|0.30031978|-37.30101542|-44.92473442|10.39727075|84.65041685|-0.032360692|0.0|55.87310101|0.461044711|2028.93875|378.0996237|-449.2473442|812.930125|-207.8892268|0.0|1.0|1.0|1.0|2.96|2.21|0.07|5.77|4.12|0.0|83.28|-5.32|20.0|298.39|0.0|1.0|3.32|4.83e-06|0.00144|3.31|0.0002279999999999|-0.0558|3.6308|2.17|3.6308|-1554.796165|-1554.768725|492.91|0.2719|341.48|-1554.7020630000002|0.2719|-0.15058|0.02744024|-1554.748543|8.5686|8.5686
SB431542_a8|0.0|1|0|3.172627551|0.0|1|7.535296702|1|1|1.401734117|1.4114120369999998|-0.007805495|-0.014434378|5.4161004020000005|1|0.041909722|0.096884952|0.0|-0.721718925|-0.029382296|10.94951956|1|1|0.055198015|0.089375589|-0.494976661|0.76592324|0.762577159|0.229470029|-0.072891515|0.7318727540000001|0.5653298489999999|-0.128342313|-0.124595991|0.274152231|-76.82006387|-74.57768059|20.78806656|260.1744351|-0.048754953|89.26670319|89.64885355|0.476091179|2801.428659|338.38158389999995|-1342.398251|1947.072021|-803.5005528|0.0|1.0|0.0|2.0|3.35|2.75|0.05|3.13|2.72|0.0|109.21|-4.4|30.0|400.39|0.0|0.0|2.58|3.99e-05|16.0|2.4|6.96e-05|||||||||||||||4.1019|4.1019
15c_a10|0.0|0|0|0.0|0.0|1|7.535296702|2|2|1.343850105|2.154210861|-0.236118846|-0.002218445|5.4161004020000005|3|0.034807692|-0.06400528|2.063253638|-0.153072705|-0.1036030219999999|10.92970798|1|1|-0.226679901|-0.35845963|-0.1742732839999999|0.7655272009999999|0.7351096359999999|-0.03167553|0.022187689|0.733973277|0.904458517|-0.046967376|-0.072537853|0.418835517|-32.5870313|-50.32840842|10.2013281|66.28884934|-0.019267867|136.2098503|66.5866765|0.449308156|3012.018586|627.5338454|-855.5829431|1817.047455|-593.6228632|0.0|1.0|1.0|0.0|3.85|4.09|0.37|3.77|2.97|0.0|141.96|-3.85|34.0|454.57|1.0|0.0|3.1|0.0001419999999999|0.0646|2.94|7.3e-06|-0.04724|5.5913|2.2|3.6709|-1450.241475|-1450.500669|762.21|0.3939999999999999|221.75|-1450.139335|0.0|-0.14739|-0.25919486|-1450.201574|7.0|7.0
9_a1|0.0|1|0|3.358585365|0.0|0|6.86171134|0|0|1.432397289|0.0|0.020428974|-0.00614716|4.727387819|1|0.037578348|-0.110185988|0.0|-0.282769361|-0.079063236|10.94877277|1|1|-0.044035724|-0.093062585|-0.483335578|0.582499378|0.737794643|-0.053460262|0.02778394|0.572272366|0.755276458|-0.080888063|-0.085722429|0.166794384|-46.63553015|-49.42275468|6.495805626|141.093898|-0.031896718|0.0|57.60218193|0.452572261|2387.143654|435.4501351|-790.7640749|1739.0376789999998|-455.910309|1.0|1.0|1.0|1.0|2.78|2.66|0.05|5.86|5.57|0.0|102.84|-4.68|27.0|357.38|0.0|1.0|4.12|2.07e-05|0.00739|3.76|3.7100000000000003e-07|-0.07602|3343.0|5.6|3343.0|-1187.226314|-1187.193365|600.6|0.5409|370.88|-1187.011122|0.5409|-0.13413|0.03294951|-1187.065335|5.2218|5.2218
5d_a40|0.0|0|0|0.0|0.0|1|8.149890544|0|1|0.6049133329999999|1.601200869|-0.071479892|-0.005662681|6.167516491000001|0|0.044526749|-0.1031436519999999|0.716041667|-0.1868684619999999|0.2078052269999999|10.31198333|2|2|-0.0038660009999999|-0.009744685|-0.399968083|0.496945486|0.8092726020000001|0.145024458|0.0451110059999999|0.483934049|0.754010052|-0.086193996|-0.094277694|0.049855551|-39.55506228|-43.26473143|10.10860823|112.88660690000002|-0.0377110779999999|53.85026982|49.97858532|0.479931934|1974.583878|346.0207917|-519.1767771000001|511.3769101|-238.2540642|1.0|1.0|0.0|0.0|3.02|2.56|0.21|4.08|3.64|1.0|74.11|-4.23|20.0|287.31|1.0|1.0|3.1|5.9e-05|17.0|2.98|0.0137|-0.06796|3.7374|4.61|3.7374|-1276.833831|-1276.817151|473.48|0.4493|331.74|-1276.751174|0.4493|-0.14851|0.01667985|-1276.797751|7.7212|7.7212
10_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.605017375|0.0|0.190318474|-0.010609861|4.727387819|3|0.034166667|0.017396832|1.684975382|-0.381954986|0.018484177|10.31162304|1|1|-0.0495219879999999|-0.0947326669999999|-0.616256033|0.8947911009999999|0.743072638|-0.140523767|0.078405316|0.834020779|0.747406318|-0.1007256719999999|-0.0989320009999999|0.518341632|-46.64544572|-45.8148076|6.768239856|116.9745968|-0.0359752729999999|80.37219813|56.68388955|0.41220272|2098.79955|346.1193167|-549.7776912|1361.86525|-254.5987025|0.0|0.0|1.0|1.0|3.02|1.78|0.0|3.79|3.41|0.0|88.28|-4.3|22.0|305.36|0.0|1.0|2.52|5.07e-05|0.0155|2.43|9.35e-05|-0.06238|5375.0|1.64|3.4217|-1288.190838|-1288.150029|498.67|0.2124|230.67|-1288.050987|0.0463|-0.15011|0.04080931|-1288.097561|5.1|5.1
12r_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984545|0.0|-0.015167821|-0.007553813|5.351858133|2|0.043383838|-0.093079817|0.0|-0.400352091|-0.0682882559999999|10.31162892|1|1|-0.0546637159999999|-0.145315868|-0.44083509|0.609043558|0.83236194|-0.007140234|-0.105767484|0.591758164|0.72072745|-0.090229387|-0.109990462|0.451652492|-58.32042638|-71.0931422|12.36992712|180.5098625|-0.040404659|0.0|82.06195604|0.464481911|2976.944611|465.8474777|-1279.67656|2433.580273|-827.1283373|1.0|1.0|0.0|1.0|4.66|0.0|0.14|4.67|3.74|0.0|127.19|-5.49|31.0|434.46|0.0|0.0|3.21|3.24e-06|0.00141|4.07|3e-05|-0.05244|5067.0|4.32|3.5111|-1774.236548|-1774.2026670000002|679.64|0.1908|244.69|-1774.009422|0.1522|-0.14894|0.03388131|-1774.070699|7.5317|7.5317
12ae_a36|-3.3501500230000003|1|0|3.412870974|0.0|0|7.412764017000001|2|2|0.299253957|0.0|0.069118289|-0.009867085|5.351858133|2|0.041555556|0.087069205|0.0|-0.611759277|-0.083959343|10.31810353|1|1|-0.15024383|-0.261631709|-0.513686975|0.8183043390000001|0.831101086|-0.0931249669999999|0.010209009|0.750657639|0.7162413209999999|-0.085851235|-0.105648609|0.439268891|-63.96145017|-78.71102033|17.78605328|211.4077529|-0.036430555|19.97715962|97.76153993|0.465246185|3486.122819|533.6188092|-1574.220407|2634.745208|-1172.836017|0.0|0.0|0.0|3.0|5.03|0.0|0.17|1.28|2.15|0.0|142.02|-3.85|34.0|474.54|0.0|0.0|1.18|0.0001409999999999|0.0668|1.64|6.45e-05|-0.0548899999999999|5235.0|6.24|3.8664|-1876.203168|-1876.152311|754.15|0.4832|236.84|-1875.897072|0.3366|-0.1566|0.0508577|-1875.963244|7.8239|7.8239
19d_a38|0.0|1|0|3.314284769|0.0|0|7.412764017000001|2|2|1.297043205|0.0|0.013465335|-0.0120676969999999|5.351858133|2|0.04572104|0.019858574|0.0|-0.6999264340000001|-0.0555594909999999|10.95446448|1|1|-0.060668296|-0.128079012|-0.529632789|0.7581164340000001|0.853092207|0.111104525|-0.039361255|0.730686013|0.63167949|-0.116424545|-0.1248815919999999|0.3509455999999999|-74.84120843|-80.2776536|15.53007152|236.7675313|-0.04393982|115.6739235|94.84426896|0.478151237|3055.168373|406.0626253|-1525.275418|2995.494247|-980.493036|0.0|0.0|0.0|4.0|4.91|2.38|0.13|2.34|1.65|0.0|133.79|-3.87|33.0|444.46|0.0|0.0|1.94|0.000134|0.0594|1.65|0.000175|-0.05091|5.3771|4.13|3.6586|-1500.898316|-1500.850957|679.08|0.3167|230.58|-1500.621723|0.0699|-0.15054|0.04735828|-1500.683599|7.9586|7.9586
7g_a8|0.0|1|0|3.095238804|0.0|1|7.535296702|1|1|1.39137419|1.336155045|-0.092384028|-0.01002363|5.4161004020000005|0|0.0448526079999999|-0.030968098|0.0|-0.481134236|-0.027838247|10.9431888|1|1|0.021974492|0.046246982|-0.418049442|0.627990269|0.7363841520000001|0.098510683|-0.044866536|0.606087461|0.699376143|-0.107714754|-0.1122315669999999|0.306360885|-64.55562181|-67.26263865|19.08352484|180.1699331|-0.045912914|56.75323443|78.41805331|0.470618047|2802.2242920000003|419.1502102|-1210.7274960000002|2079.55195|-725.6133762000001|1.0|1.0|0.0|1.0|3.29|3.32|0.04|4.94|4.66|0.0|108.0|-5.78|30.0|399.37|0.0|1.0|4.14|1.67e-06|0.000667|4.38|4.92e-06|-0.06621|3.7874|6.26|3.7874|-1374.493069|-1374.4533210000002|620.67|0.5165|327.36|-1374.291597|0.5165|-0.15508|0.03974865|-1374.3479960000002|4.6772|4.6772
13j_a6|0.0|1|0|3.409065702|0.0|0|7.412764017000001|1|1|1.430640326|0.0|0.0353600779999999|-0.015004989|5.351858133|1|0.041728395|0.07522656|0.0|-0.855284356|-0.0951246069999999|10.95129557|1|1|-0.045418125|-0.073507141|-0.562698347|0.8744720490000001|0.783333463|-0.063948098|-0.079161042|0.830577798|0.6229641429999999|-0.120219472|-0.129511589|0.205764388|-80.33128667|-86.54032868|20.78979124|251.937353|-0.046428683|114.6910805|99.85109065|0.433600896|2907.3053210000003|416.2679342|-1644.266245|2634.320708|-1098.707398|1.0|1.0|1.0|3.0|3.56|2.26|0.12|4.16|3.54|0.0|120.17|-5.03|32.0|427.46|0.0|1.0|2.82|9.32e-06|0.00398|2.95|1.36e-06|-0.0488899999999999|3.6504|4.94|3.5599|-1426.5532050000002|-1426.520775|712.52|0.2857|339.64|-1426.272674|0.0259|-0.14602|0.03242949|-1426.335207|6.5817|6.5817
12a_a50|0.0|0|1|0.0|0.0|2|7.927685046000001|1|1|1.397770359|4.075037557|-0.199881787|-0.002936355|5.82008293|1|0.034845679|-0.111689174|2.112397566|-0.126263256|0.014596049|10.94501645|2|2|-0.168032508|-0.291865836|-0.247407423|0.699597776|0.795582575|-0.030758487|-0.2018898489999999|0.660148928|0.904119689|-0.05075501|-0.0663902|0.29507467|-25.57033815|-33.44733598|10.58650394|48.30443297|-0.02383238|69.83817338|47.2792242|0.469674946|2223.666558|455.4948605000001|-468.2627037|1462.827156|-235.9104193|1.0|0.0|1.0|0.0|3.3|2.21|0.11|2.59|3.42|0.0|94.69|-3.16|24.0|313.36|1.0|1.0|2.55|0.000685|215.0|2.5|0.00101|-0.03366|4.0783|2.47|4.0783|-1006.659456|-1006.632973|545.54|0.1807|304.01|-1006.498352|0.1807|-0.16806|0.02648238|-1006.546706|7.1249|7.1249
