molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|SaaaC|MATS8i|n5aHRing|AATSC1pe|AATSC7i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
47o_a18|0.0|0|0|0.0|0.0|1|1|1.251177005|0.0|0.052875948|-0.006476544|0|0.037484277|0.0|0.011121222|0|0.000787517|-0.009467295|0|0.7452092359999999|0.7435044540000001|0.001673737|-0.066242713|0.733228144|0|0.806872998|-0.077288013|0.008692675|-56.13142962|-64.2280736|6.313168526|77.37089184|0.193127002|-0.034545459|-46.6464782|82.54478365|-2.210909375|70.23090572|-25.08909125|62.44459815|2857.120021|1393.529823|-18.22128055|0.127246923|9.808930716|19.35260972|0.972958142|6462.6049570000005|28.74706708|0.008265369|931.8364349|6.002832126|1.0|0.0|1.0|1.0|4.17|18.0|-9.37|85.29|2.94|1.0|139.63|1.0|9.0|-5.66|34.0|3.0|-6.12|454.56|0.0|1.0|-5.08|0.000996|8.38e-06|4.16|0.0|0.0|1.93e-07|-0.0502|3.22|7.62|3.22|-1455.574672|-1455.547304|783.22|1352.29|706.49|0.69248|0.5065|2.2316|-0.18223|0.02736851|-1455.231246|7.3279|7.3279
13l_a6|0.0|1|0|3.433158672|0.0|1|1|1.4242139390000002|0.0|0.03093879|-0.0143011819999999|1|0.0408037829999999|0.0|-0.037558466|1|-0.006280295|0.144180269|1|0.8694295409999999|0.7908110340000001|-0.058931734|-0.1470289659999999|0.827754203|0|0.643098986|-0.118071236|0.030012523|-82.24617981|-88.13242567|20.90615311|182.8275745|0.3569010139999999|-0.0451862259999999|-61.3913735|118.3485042|-2.53042863|100.8610837|-31.47586631|103.1523329|2967.923804|3127.831037|-21.92549054|0.206328863|8.810095892|15.34147837|0.7413520309999999|6462.086665999999|39.65857501|0.018273048|741.5222707|12.72865798|1.0|1.0|1.0|1.0|3.64|23.0|-8.89|115.15|1.39|0.0|124.98|1.0|7.0|-5.49|33.0|5.0|-6.59|441.48|0.0|1.0|-4.77|0.00144|1.7100000000000002e-05|3.39|0.0|0.0|5.7e-07|-0.04885|3.6675|5.41|3.5499|-1465.865882|-1465.834958|735.52|1249.13|578.91|0.7002|0.0165|7.2582|-0.19447|0.03092407|-1465.624566|6.4145|6.4145
11g_a5|0.0|1|0|2.9590700880000003|0.0|0|0|1.388236041|1.984996534|-0.204002571|-0.004593347|2|0.020943152|0.0|-0.137618073|2|0.006964153|-0.14133011|2|0.777565622|0.814159231|-0.075382189|-0.01453517|0.73551511|0|0.837943738|-0.067247149|0.023215707|-44.19305139|-50.16001519|15.25675|68.77977167|0.1620562619999999|-0.025442296|-32.96383785|0.0|-1.297557078|71.21847290000001|-16.72000506|59.4498014|2823.738452|935.4227938|-10.98794595|0.456418686|9.342496899|18.16867625|0.944734523|5817.569415|30.75897687|0.03204398|648.1198739|21.05845771|1.0|1.0|1.0|1.0|3.17|28.0|-9.04|81.51|1.06|0.0|118.35|1.0|7.0|-4.12|31.0|5.0|-6.84|408.46|0.0|0.0|-4.31|0.0312|4.88e-05|2.75|0.0|0.0|3.770000000000001e-07|-0.04322|4.5106|2.3|4.2083|-1330.189793|-1330.144218|693.48|1180.25|542.13|0.56924|0.2403|3.2282|-0.2146199999999999|0.04557484|-1329.988893|7.5229|7.5229
13_a15|0.0|0|0|0.0|0.0|1|1|1.4356889940000002|0.0|-0.139434143|-0.006348913|3|0.029206349|0.0|-0.031047852|0|0.003766915|-0.010882979|2|0.843715005|0.729838386|0.008210506|0.009456191|0.796300317|0|0.8854875790000001|-0.068526782|0.016196467|-43.2365883|-61.86632281|10.21906987|142.67217639999998|0.114512421|-0.033811561|-39.03420883|0.0|-1.961070565|72.41636305|-21.33321476|53.45565817|3028.485145|3581.589629|-13.46007201|0.244716567|5.21465994|10.07307988|0.931684902|7196.400881999999|28.24531009|0.01672103|830.7967967000001|10.55004024|1.0|1.0|0.0|0.0|4.13|24.0|-8.9|59.51|2.52|0.0|138.24|1.0|6.0|-6.32|34.0|4.0|-5.26|448.52|1.0|0.0|-6.1|0.000214|7.970000000000001e-07|5.32|0.0|0.0|5.7e-07|-0.03946|3942.0|5.04|2.5721|-1450.756042|-1450.727602|674.36|1231.11|549.33|0.63827|0.0003|3.5479|-0.15229|0.02844037|-1450.462642|8.2218|8.2218
12c_a36|0.0|1|0|3.447900368|0.0|2|2|1.29696741|0.0|-0.087096843|-0.007667703|2|0.040899471|0.0|-0.0621599059999999|1|0.0010871589999999|0.146546059|1|0.8941919290000001|0.819222745|-0.033217921|-0.097861598|0.8065052890000001|0|0.840733512|-0.073370864|0.019582215|-47.12722334|-67.84435546|12.5779546|60.79111287|0.159266488|-0.038024893|-43.57746274|6.546878962999999|-1.901244658|80.22754474|-24.42396797|59.70517794|2785.47514|2365.641348|-15.68788659|0.24499026|6.772454418|12.86584957|0.899732176|6256.172329|32.34920911|0.019278991|629.5017194000001|12.38318928|1.0|0.0|1.0|0.0|4.74|17.0|-7.18|69.2|2.51|0.0|128.76|1.0|5.0|-4.44|30.0|4.0|-6.49|415.88|0.0|1.0|-4.59|0.0151|2.55e-05|3.31|0.0|0.0|2.77e-05|-0.04992|3.8436|3.79|3.8436|-1692.540795|-1692.511019|672.74|1137.55|509.61|0.68913|0.3927|4.9812|-0.2082699999999999|0.02977602|-1692.3713309999998|8.0458|8.0458
12aw_a36|0.0|1|0|3.28940051|0.0|2|2|1.297044239|0.0|-0.135690414|-0.008293935|2|0.043383838|0.0|-0.1066959869999999|1|-0.004358975|0.169961228|1|0.653741315|0.836170906|-0.022464907|-0.056676035|0.632625562|0|0.706174871|-0.088516379|0.023038651|-56.73814908|-73.52224315|14.76755422|54.50894809|0.2938251289999999|-0.041292362|-47.12705211|1.343623915|-2.06461809|87.37742985|-26.46800754|71.5057033|2901.451841|2380.579051|-16.96573876|0.250947713|7.545677222999999|14.32425315|0.898338973|6370.06138|35.33532702|0.02161528|593.6088758|13.8551867|1.0|0.0|1.0|0.0|4.73|17.0|-7.12|69.2|2.78|0.0|123.67|1.0|5.0|-3.99|31.0|6.0|-6.8|417.41|0.0|0.0|-4.32|0.0424|4.81e-05|2.88|0.0|0.0|3.17e-05|-0.05513|5.2313|3.66|3.8763|-1431.404673|-1431.373326|666.09|1120.43|507.71|0.38905|0.3892|4.8181|-0.21201|0.03134789|-1431.239759|8.0458|8.0458
12t_a36|0.0|1|0|3.500121488|0.0|2|2|1.297042607|0.0|-0.058770337|-0.00673635|2|0.041767677|0.0|-0.030990165|1|0.0045625|0.059266516|1|0.902377067|0.829598864|-0.009662203|-0.050788309|0.857993338|0|0.8337556420000001|-0.0735262|0.017627553|-48.97252784|-67.01551397|11.7409283|86.12920631|0.166244358|-0.035934112|-44.63604995|0.417511887|-2.012310282|77.32343502|-23.93411213|60.71345614|2771.211293|2320.375227|-15.94144641|0.21683192|7.960344391|15.36435856|0.930112292|5936.009091|30.56063281|0.01547607|729.1873176|10.30792105|1.0|0.0|1.0|0.0|4.94|17.0|-7.36|69.2|2.45|0.0|133.52|1.0|6.0|-4.61|31.0|4.0|-6.33|409.49|0.0|0.0|-4.57|0.0102|2.6600000000000003e-05|3.47|0.0|0.0|1.7899999999999998e-05|-0.05302|3.8844|3.87|3.6694|-1311.585049|-1311.552739|713.6|1208.04|562.72|0.69297|0.0155|5.9081|-0.2039|0.03230976|-1311.349439|8.0969|8.0969
IN1233_a59|0.0|1|0|3.463603867|0.0|0|0|1.400923654|0.0|0.1160337319999999|-0.008841844|2|0.0396875|1.983673343|-0.011236836|1|-0.004071701|0.268927191|2|0.809917509|0.74801464|-0.107446431|-0.090732503|0.778639593|1|0.7613246490000001|-0.092761756|0.010831674|-61.73167061|-63.36348363|7.208329477|318.5587088|0.238675351|-0.035929742|-42.16752524|83.1557517|-1.904276352|72.32484741|-23.91074854|68.94000009|2809.840422|1822.396842|-15.91227368|0.1892041019999999|8.011984402000001|15.51626497|0.936631949|6206.818668|29.49046561|0.0134658889999999|712.1606951|8.961363774|1.0|1.0|1.0|1.0|3.48|27.0|-10.0|97.55|2.06|0.0|125.07|0.0|5.0|-5.59|32.0|4.0|-6.13|419.48|0.0|1.0|-5.16|0.00107|6.91e-06|3.85|0.0|0.0|4.17e-08|-0.05605|5.2194|5.35|3.5355|-1352.351584|-1352.326849|703.47|1204.16|531.14|0.51285|0.2011|5.4004|-0.20289|0.02473496|-1352.135303|7.4685|7.4685
11c_a5|0.0|1|0|2.930680267|0.0|0|0|1.427567332|0.0|-0.2117133739999999|-0.004590583|2|0.027388889|0.0|-0.059682527|1|0.005383056|-0.138950411|2|0.679183645|0.8020105409999999|0.030085871|-0.044126759|0.658307423|0|0.80472351|-0.078909483|0.01785211|-47.99592739|-53.12487972|10.85837291|31.61751609|0.19527649|-0.0322785379999999|-32.31269264|4.089828494|-1.484812761|66.02857181|-19.63310772|58.854300300000006|2497.685314|926.234805|-11.94164728|0.292960365|8.88462927|16.09582374|0.811648325|5202.741647999999|27.76804404|0.021214793|523.8031619|12.90369209|1.0|1.0|1.0|1.0|2.96|23.0|-8.47|80.76|1.13|0.0|106.79|1.0|6.0|-4.13|28.0|5.0|-6.59|370.4|0.0|1.0|-4.1|0.0273|7.950000000000001e-05|2.78|0.0|0.0|1.26e-06|-0.04315|4.5035|4.53|4.2087|-1218.492067|-1218.454079|636.14|1071.71|512.32|0.60118|0.2186|2.5278|-0.21448|0.03798847|-1218.336116|7.6021|7.6021
12ab_a36|0.0|1|0|3.458948649|0.0|2|2|1.297042596|0.0|-0.064515677|-0.007034881|2|0.039951691|0.0|-0.032623802|1|0.002112069|0.0618552579999999|1|0.86559137|0.831136366|-0.0852411419999999|-0.051707317|0.8196353679999999|0|0.8410557559999999|-0.079202413|0.024102201|-54.63243106|-65.54680623|16.62527454|116.6804416|0.158944244|-0.033434841|-45.21303385|15.55386871|-1.805481415|82.3666474|-23.06276515|71.2577056|2902.39241|2390.849902|-15.90828969|0.320974676|7.821826146|15.18764075|0.941700118|6314.697413|33.96451406|0.024384271|708.5476357999999|16.81984117|1.0|0.0|1.0|0.0|4.86|17.0|-7.05|92.99|1.59|0.0|133.27|1.0|6.0|-3.92|32.0|5.0|-7.21|420.47|0.0|0.0|-3.91|0.0503|0.000122|2.33|0.0|0.0|3.76e-05|-0.0523799999999999|3.8845|3.23|3.8845|-1364.509957|-1364.468283|712.73|1201.64|564.58|0.69294|0.4451|3.6976|-0.2093699999999999|0.04167456|-1364.300531|7.9586|7.9586
4R4k_a46|0.0|0|0|0.0|0.173180233|1|1|1.134637098|2.145043462|-0.050636784|-0.0049602|1|0.0510113959999999|0.0|-0.1149361969999999|1|0.006050983|-0.158788415|1|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.784722915|0|0.890625164|-0.089699228|0.007883196|-47.73036108|-45.72566346|4.194771739|173.3171354|0.109374836|-0.030434186|-24.33134018|0.0|-1.4608409080000002|49.58292992|-16.19450581|51.92513282|2105.035168|1767.850427|-8.617349646000001|0.133318901|5.522208638|10.33328154|0.871222588|4711.736397|18.68565706|0.007248925|519.5743695|3.857266463|1.0|0.0|1.0|1.0|3.8|17.0|-6.61|50.94|2.84|0.0|100.96|1.0|2.0|-4.82|25.0|3.0|-5.46|333.43|0.0|1.0|-4.83|5.0|1.4800000000000002e-05|4.05|0.0|0.0|8.28e-05|-0.02045|5.2965|4.52|4.1392|-1053.439174|-1053.413412|565.94|994.13|490.83|0.54119|0.1008|1.8559|-0.19529|0.0257622|-1053.254911|7.0132|7.0132
4d_a46|0.0|0|0|0.0|0.173086735|1|1|1.134637067|2.146507937|-0.1397563859999999|-0.001749881|2|0.047736111|0.0|-0.111025108|1|0.010756749|-0.206000242|2|0.6535171|0.764741337|-0.213089038|-0.103199079|0.623144956|0|0.936057958|-0.056384895|0.008652238|-30.95621863|-38.85529917|4.750218646|8.241078584|0.063942042|-0.024616555|-21.33218735|74.62074724|-1.132361533|43.60839351|-13.51488667|35.70643728|2181.291783|2233.65548|-7.419891252999999|0.186572035|5.757075209|10.30138878|0.7893441379999999|4993.774007|16.6147308|0.0086574759999999|509.0572545|4.753094337|1.0|1.0|1.0|1.0|3.78|17.0|-7.41|43.6|2.84|1.0|101.75|1.0|2.0|-4.93|25.0|3.0|-5.4|352.86|0.0|1.0|-5.11|0.00416|7.8e-06|4.3|0.0|0.0|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.18|4.4265|-1453.840712|-1453.817782|588.18|1009.78|503.76|0.69884|0.1313|3.5318|-0.22603|0.02292966|-1453.688943|6.2865|6.2865
14a_a10|0.0|0|0|0.0|0.0|2|2|1.3438495730000002|2.156210368|-0.2090476269999999|-0.002047597|3|0.035660377|2.070512208|-0.045759336|1|0.012272222|0.042968756|2|0.76857495|0.7348225290000001|-0.011977878|-0.007680215|0.740051323|1|0.911549451|-0.044416218|0.0135610389999999|-32.23041637|-51.23835032|9.840503082|67.52851799|0.088450549|-0.018970051|-37.18086445|134.15514270000003|-1.270993412|67.14248252|-13.76552695|42.07091945|3075.550631|1774.8853399999998|-9.988888957|0.457984122|10.0292632|18.88856367|0.8833450959999999|6754.660977|25.39690722|0.0219172279999999|1003.968547|15.9041322|0.0|1.0|1.0|1.0|3.98|21.0|-8.18|59.31|1.94|0.0|146.76|1.0|7.0|-4.21|35.0|6.0|-6.82|468.59|0.0|0.0|-4.8|0.0288|1.58e-05|3.29|0.0|0.0|3.07e-06|-46.0|5.5808|2.25|3802.0|-1489.655581|-1489.803158|800.01|1380.89|645.26|0.34245|0.0005|3.1205|0.19621|-0.14757681|-1489.487381|7.1308|7.1308
12ao_a36|0.0|1|0|3.477902101|0.0|2|2|1.297043885|0.0|-0.058597382|-0.007081548|2|0.042739018|0.0|-0.113963585|1|0.003724542|0.1523047569999999|1|0.90500247|0.82626942|0.040831815|-0.05785124|0.856135378|0|0.832582759|-0.077866573|0.017784426|-51.52001456|-67.45579866|11.76697353|85.17634667|0.167417241|-0.03775988|-44.63177966|0.0|-2.039033535|78.51108393|-24.98362913|63.28698809|2794.663089|2298.760179|-16.53028876|0.217901822|8.769931502999999|16.33039817|0.8620895909999999|5943.227395|31.9443643|0.016708791|698.847203|11.05528527|1.0|0.0|1.0|0.0|4.87|17.0|-7.01|69.2|2.38|0.0|133.84|1.0|6.0|-4.58|31.0|4.0|-6.34|407.47|0.0|0.0|-4.55|0.0106|2.82e-05|3.45|0.0|0.0|3.94e-05|-0.05455|4.6597|3.83|3.4743|-1310.361099|-1310.328652|701.9|1190.17|548.59|0.4962|0.0033|5.4691|-0.19662|0.03244719|-1310.138396|7.5229|7.5229
17_a20|0.0|1|0|3.445659565|0.0|0|0|1.4012598180000002|0.0|-0.064380628|-0.005457467|3|0.0388043479999999|1.652760156|0.038629586|1|0.000922796|0.1134578219999999|3|0.760575852|0.7494736590000001|-0.131511077|-0.127696675|0.71987165|1|0.912053544|-0.063665681|0.015032258|-41.75129828|-53.38406095|9.857999796|66.47074027|0.0879464559999999|-0.0315649079999999|-35.00871763|10.50834496|-1.5466805119999998|64.39681425|-20.699942|51.60929807|2761.976599|2210.790304|-13.57480888|0.24569612|8.198616089|15.05121151|0.83582343|6012.640572|27.44244402|0.016793117|637.7803874|11.012753300000002|0.0|1.0|1.0|1.0|3.5|27.0|-10.14|91.14|1.45|0.0|119.48|0.0|4.0|-5.36|31.0|5.0|-6.09|402.45|0.0|1.0|-5.08|0.0017699999999999|8.35e-06|3.75|0.0|0.0|2.9e-08|-0.0706799999999999|3.3926|4.11|3.3926|-1291.949041|-1291.918735|673.68|1157.26|543.09|0.69839|0.2977|3.9703|-0.21089|0.03030655|-1291.752049|5.6478|5.6478
3o_a32|0.0|1|1|3.644417045|0.0|1|1|0.609420753|0.0|-0.022603806|-0.006253394|1|0.035643275|2.240993002|-0.117781901|3|0.000243592|-0.117744493|0|0.90022001|0.8214857240000001|-0.074509084|-0.154436834|0.840991936|1|0.8377808240000001|-0.073742105|0.012519666|-42.51640563|-55.03672286|7.218280399|62.67187821|0.162219176|-0.031819276|-31.73171751|0.0|-1.4318674340000002|62.56936516|-18.34557429|49.73468603|2488.133192|2469.87467|-10.57723917|0.214905181|6.392329273|11.73098001|0.835165165|5488.777096|23.36733582|0.0130649069999999|541.0877621000001|7.532642302|1.0|1.0|1.0|1.0|3.47|19.0|-7.27|122.97|1.58|0.0|112.07|1.0|3.0|-5.72|26.0|4.0|-6.17|381.52|0.0|1.0|-4.73|0.00072|1.87e-05|3.46|0.0|0.0|2.04e-05|-0.05413|3.5333|2.35|3.5333|-1805.504508|-1805.473626|620.56|1049.14|464.85|0.70216|0.2851|3.2729|-0.20065|0.03088166|-1805.333039|6.6198|6.6198
19i_a38|0.0|1|0|3.169368622|0.0|2|2|1.297043925|0.0|-0.125335237|-0.008447598|2|0.043197531|0.0|-0.074033381|1|-0.004358975|0.215263198|1|0.653741315|0.836170906|-0.040954326|-0.087904124|0.632625562|0|0.747158407|-0.08347616|0.022576308|-51.15830416|-69.40536597|13.83587388|137.7658863|0.252841593|-0.040770109|-42.53502816|10.71501217|-2.038505453|82.98550237|-24.98593175|64.99417804|2896.470706|2335.0953870000003|-15.31261014|0.258076158|6.690507557999999|12.04523072|0.800346329|6744.7785650000005|33.67721904|0.022159015|593.6088758|13.5801364|1.0|1.0|1.0|1.0|4.8|17.0|-7.12|81.23|2.78|0.0|125.65|1.0|5.0|-4.25|31.0|5.0|-6.81|419.43|0.0|1.0|-4.33|0.0238|4.67e-05|2.88|0.0|0.0|3.19e-05|-0.0564799999999999|5.7041|3.66|3.6129|-1431.415351|-1431.384243|641.31|1101.03|457.26|0.4342|0.1886|6.6636|-0.2052|0.03110827|-1431.239177|7.9031|7.9031
16b_a23|0.0|0|1|0.0|0.0|1|1|1.197960988|3.418247774|0.031073244|-0.005139233|3|0.037664609|0.754232958|-0.068280331|2|0.011266252|0.099244509|2|0.75524548|0.7740962779999999|0.14319927|-0.09063701|0.711576167|1|0.928579764|-0.050637391|0.018614978|-37.52431601|-58.69232154|13.79443768|7.971529518|0.071420236|-0.031407956|-43.49333918|100.0262487|-1.821661419|72.31582904|-23.2745413|51.31875369|3370.826124|2256.698672|-17.24735864|0.261023|9.472884487|18.46592377|0.949345397|7575.784511|31.49562341|0.018384316|896.9989312000001|13.6235075|1.0|1.0|1.0|0.0|4.19|26.0|-7.33|108.26|3.14|1.0|146.03|1.0|6.0|-6.19|36.0|4.0|-6.3|489.57|0.0|0.0|-5.67|0.000314|2.16e-06|4.21|0.0|0.0|2.26e-05|-0.07352|1.6041|4.24|1.6041|-1877.655481|-1877.615701|772.84|1340.35|607.92|0.95419|0.3456|9.2317|-0.21093|0.03978022|-1877.335869|7.0191|7.0191
11f_a5|0.0|1|0|2.967866825|0.0|1|1|1.370797007|0.0|-0.251797205|-0.0037371509999999|3|0.021060606|0.0|-0.178881726|1|0.008309782|-0.1323098|2|0.785419245|0.756843253|-0.008110526|-0.016518403|0.750555185|0|0.847356138|-0.068361657|0.0221464629999999|-47.57801621|-51.92819555|15.41338844|70.39517801|0.152643862|-0.022252743|-36.14073513|13.29510896|-1.268406334|73.05195434|-15.48735657|62.99140465|2853.401015|1125.122028|-10.77881574|0.489052404|9.683662007|18.03905985|0.8628345190000001|5969.213977|30.31104695|0.030351311|753.9168511|21.12375879|0.0|1.0|1.0|1.0|3.35|23.0|-8.67|76.16|1.03|0.0|126.79|1.0|7.0|-3.95|32.0|6.0|-6.99|427.5|0.0|0.0|-4.26|0.0477|5.479999999999999e-05|2.7|0.0|0.0|9.06e-07|-0.03862|4.4523|2.25|4.1356|-1391.7602960000002|-1391.722248|729.96|1239.35|579.1|0.6593600000000001|0.1834|2.1313|-0.20772|0.03804804|-1391.50739|7.9208|7.9208
19_a15|-3.694652026|0|0|0.0|0.0|0|0|0.300209223|0.0|0.156105985|-0.009832375|1|0.040555556|0.0|-0.04003124|0|-0.00534669|0.060683674|1|0.7981860159999999|0.722297906|0.042424078|-0.048611111|0.7358168620000001|0|0.691069123|-0.0946599869999999|0.00527267|-54.70558911|-64.78818183|3.04716388|61.63983265|0.308930877|-0.042351319|-37.44217335|15.76831619|-1.905809364|68.10965742|-24.47553536|57.75275299|2625.952212|1857.369806|-14.14482104|0.077864438|6.10227122|10.26331993|0.681885245|5417.777463|26.54223128|0.005747326|490.1808545|3.321475588|1.0|1.0|0.0|1.0|2.99|18.0|-7.14|102.69|1.64|0.0|101.22|1.0|5.0|-5.12|26.0|5.0|-6.22|369.44|0.0|1.0|-4.39|0.00279|4.1200000000000005e-05|3.29|0.0|0.0|2.69e-05|-0.0372399999999999|4.1742|7.53|4.1742|-1523.404372|-1523.361214|601.23|1030.77|519.04|0.68945|0.4895|6.7515|-0.20742|0.04315771|-1523.254714|7.1427|7.1427
8a_a12|0.0|0|0|0.0|0.0|1|1|1.283813597|0.0|0.082323047|-0.00771093|3|0.0420317459999999|0.0|-0.050603335|0|0.000249868|-0.3422915179999999|2|0.913877696|0.763500863|-0.1261547959999999|-0.146966854|0.862306783|0|0.892656426|-0.05926895|0.010336879|-30.69873711|-48.195997|5.354053791|46.32568673|0.107343574|-0.033836466|-24.96342938|0.0|-1.4888045019999998|55.45388635|-17.52581709|36.0527909|2212.38965|2093.2274030000003|-9.077610683|0.208569274|5.113243051|9.607296424|0.878904705|4806.044707999999|22.14447395|0.014012546|464.1781753|7.257889351|1.0|1.0|0.0|1.0|4.06|18.0|-7.89|50.17|2.89|0.0|105.24|1.0|3.0|-3.9|25.0|4.0|-6.04|327.38|0.0|1.0|-4.21|0.0408|6.19e-05|3.18|0.0|0.0|4.2e-06|-0.06246|3.9091|3.41|3.9091|-1046.0428949999998|-1046.0210880000002|556.3|952.71|424.14|0.6309100000000001|0.2486|3.6588|-0.2194199999999999|0.02180654|-1045.902509|6.7011|6.7011
11b_a5|0.0|1|0|2.943854668|0.0|0|0|1.277648917|0.0|-0.2023158669999999|-0.003900104|2|0.023988604|0.0|-0.118167947|1|0.005685558|-0.108457009|2|0.735954089|0.805760343|-0.0497097529999999|-0.106187688|0.682032125|0|0.8737310509999999|-0.07633373|0.016373566|-45.82509318|-48.42513182|9.829471091|55.25128526|0.126268949|-0.029332646|-29.07084703|1.880682804|-1.290636432|62.16286481|-17.60913884|55.65456427|2434.505303|913.0178976|-10.5712171|0.33175528|8.936258446|16.43091298|0.83867925|5107.577902|26.35133256|0.0228838029999999|504.9898148|13.73773299|1.0|1.0|1.0|1.0|2.99|23.0|-9.15|63.69|2.01|1.0|106.58|1.0|6.0|-4.65|27.0|4.0|-6.03|376.84|0.0|1.0|-4.69|0.00853|2.04e-05|3.62|0.0|0.0|2.68e-07|-0.0418399999999999|4.4995|3.31|4.1982|-1564.761898|-1564.72614|635.55|1063.35|511.28|0.61027|0.2013|1.9569|-0.21291|0.03575776|-1564.621301|7.7212|7.7212
8e_a12|0.0|0|1|0.0|0.0|1|1|1.283834633|1.873617728|0.050021617|-0.006350143|2|0.037430556|2.197856963|-0.087658302|1|0.005744805|0.112673977|1|0.83954453|0.761892879|-0.036433876|-0.051240735|0.797199175|1|0.939627917|-0.05202522|0.0155147339999999|-29.79080011|-50.273571200000006|8.884082475|51.38557748|0.060372083|-0.031094185|-28.78776717|0.0|-1.492520871|61.4656313|-17.80522313|38.67488258|2548.979738|2112.908299|-10.19566754|0.2887421289999999|6.446557205|11.80358346|0.830990262|5490.975165|25.03342862|0.019545275|561.9859171|11.19206011|1.0|1.0|1.0|1.0|4.11|21.0|-7.93|55.1|3.05|0.0|117.04|1.0|3.0|-4.37|28.0|4.0|-6.03|366.42|0.0|1.0|-4.69|0.0156|2.03e-05|3.53|0.0|0.0|4.34e-06|-0.05739|5.247999999999999|3.45|3.3044|-1177.619013|-1177.593205|612.59|1048.44|481.04|0.38889|0.2252|1.0295|-0.19338|0.02580783|-1177.436953|6.2306|6.2306
12b_a50|0.0|0|1|0.0|0.0|1|1|1.397986833|4.058595679|-0.19841119|-0.002929899|1|0.034845679|2.112397566|-0.101728189|2|0.011790103|-0.139522815|1|0.699597776|0.804535572|0.009081884|-0.189976035|0.660148928|1|0.925916085|-0.045602469|0.0214891|-22.92589265|-33.25880166|10.80329197|8.07905572|0.074083915|-0.0237482779999999|-16.72031641|86.49656508|-0.926182858|47.12729492|-11.93905701|33.72918462|2224.116359|1446.231761|-6.002164865|0.4268092529999999|5.7232816060000005|10.05480253|0.756824707|4672.843578|20.82911679|0.027586169|388.171611|13.86849326|1.0|0.0|1.0|1.0|3.31|20.0|-5.49|48.53|2.02|0.0|94.69|2.0|2.0|-3.16|24.0|3.0|-6.44|313.36|0.0|1.0|-3.84|215.0|0.000144|2.5|0.0|0.0|0.00101|-0.02974|4.7089|2.47|3.9305|-1006.664619|-1006.641541|539.15|909.8|401.64|0.6016199999999999|0.0777|4.0567|-0.19425|0.02307802|-1006.550688|5.3242|5.3242
20_a31|0.0|1|1|3.3852303|0.0|0|0|0.609420757|0.0|0.0469387759999999|-0.009722467|0|0.03995614|2.114008068|-0.020082435|3|-0.001662219|-0.023477148|0|0.788133615|0.8602874540000001|0.028036914|-0.131662689|0.7507116140000001|1|0.7954270659999999|-0.085849869|0.019334605|-53.79798102|-69.0542431|12.1160662|64.42171513|0.2045729339999999|-0.033537774|-43.27297051|75.10345696|-1.542737604|81.35171021|-21.01650877|65.91404723|2576.1287230000003|1758.762093|-13.1700345|0.289292958|8.289864307|15.48343758|0.86775525|5678.167489|29.5712685|0.019624081|557.1050635|12.29746712|1.0|1.0|1.0|1.0|3.46|19.0|-7.65|140.04|1.1|0.0|110.47|1.0|7.0|-5.91|27.0|4.0|-6.39|397.52|1.0|1.0|-4.44|0.000493|3.66e-05|3.29|0.0|0.0|8.86e-06|-0.06065|3.5381|4.78|3.5381|-1880.768349|-1880.734655|666.67|1113.19|560.67|0.7036600000000001|0.2011|3.7403|-0.20895|0.0336943|-1880.599777|8.0862|8.0862
