molecula|n9FaHRing|n9FaRing|SssssC|NaasN|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|MATS8i|AATSC8d|n5aHRing|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12y_a36|0|0|0.0|0|0.0|-0.061103469|-0.00707164|-0.065314765|0.041767677|0.0|-0.049845887|-0.028440975|1|0.06152178|-0.1619981409999999|1|0.90500247|0.820226782|0.046673879|0.873588247|0.856135378|0|-0.076585128|0.019404665|-66.24017399|13.04507243|114.430624|109.55137340000002|8.769742642|14.40618351|0.755735734|-34.61187706|78.8341402|-24.53339777|64.53055627|0.487285656|562.7133986|-1324.80348|-16.49293906|0.244264266|7.589386902|14.80236899|0.950403792|6082.16777|164.2102614|-890.6187094000001|32.46293206|0.01873364|-343.8442493|1752.9983309999998|698.847203|12.59396622|0.0|0.0|1.0|2.0|0.12|17.0|2.42|69.2|1.0|0.0|133.84|0.0|-4.58|4.0|407.47|1.0|0.0|2.37|-4.55|2.82e-05|3.45|0.0|0.0|3.94e-05|-0.05002|3.8794|3.8794|702.38|319.6|0.4358|532.91|0.66796|-1310.077567|0.4358|-0.15671|6.1376|0.03583863|-1310.137888|8249.0|12.0|7.9208
12x_a30|0|0|0.0|0|0.0|0.044575215|-0.006008579|-0.0335688279999999|0.043383838|0.0|0.027312213|-0.1066694919999999|1|-0.104089964|-0.0922059569999999|1|0.842068099|0.782514704|-0.062251445|0.829606585|0.803183654|0|-0.071909912|0.014757946|-60.57208434|9.745611551|74.51844582|99.81775209|6.435648079|0.0|0.824674971|-31.35848986|68.52587215|-23.12752311|57.2323071|0.4490846539999999|560.5459455|-1272.013771|-15.27257668|0.175325029|7.794822643|14.14885734|0.815160907|6359.545311|115.7782842|-839.9917174000001|28.04441012|0.012044556|-428.8071293|1542.442557|754.3941655|7.953787804|0.0|1.0|1.0|1.0|0.21|17.0|3.23|81.65|2.0|0.0|137.21|0.0|-6.04|4.0|426.54|0.0|0.0|3.19|-5.46|3.48e-06|4.6|0.0|0.0|1.76e-05|-0.05093|3.4831|3.4831|703.75|355.95|0.1517|558.65|0.68589|-1654.1207|0.1517|-0.14783|4.3702|0.03136007|-1654.183467|4.8197|22.0|7.6556
3a_a32|1|1|0.0|0|0.0|-0.0505635059999999|-0.007588088|-0.045659995|0.03382716|2.211368234|0.102212031|0.125185185|3|-0.028290955|-0.1568626659999999|0|0.84134255|0.844272053|-0.045516432|0.921812162|0.7757299320000001|1|-0.080607266|0.0224684379999999|-44.92473442|10.39727075|87.55216606|84.65041685|4.811337463|0.0|0.6723099029999999|-17.261046399999998|55.87310101|-14.97491147|47.69828617|0.461044711|378.0996237|-449.2473442|-6.929640892|0.327690097|5.755284924|10.67859439|0.855441483|4249.04624|151.63860559999998|-207.8892268|22.27382254|0.0236593529999999|-159.4728294|668.2146761|278.73805810000005|10.9483666|1.0|1.0|1.0|1.0|0.07|19.0|4.12|110.94|0.0|0.0|83.28|0.0|-5.32|3.0|298.39|0.0|1.0|3.32|-4.35|4.51e-05|3.31|0.0|0.0|0.0002279999999999|-0.0558|3.6308|3.6308|492.91|341.48|0.2719|355.48|0.70229|-1554.7020630000002|0.2719|-0.15058|3.6178|0.02744024|-1554.748543|5.7916|3.0|8.5686
15_a4|0|0|0.0|1|1.956386054|-0.159419214|-0.001986535|-0.061469545|0.044357639|0.0|-0.1979518539999999|0.022446689|1|0.097046535|-0.038707204|1|0.5118792910000001|0.772721853|0.095534883|0.8347553529999999|0.509447294|0|-0.062151785|0.010893057|-35.36161572|5.223809291|12.70877085|63.43714456|2.505098786|86.01453643|0.8438913020000001|-14.29317436|40.03406565|-14.73400655|35.02894809|0.437696617|416.1168833|-530.4242358|-7.065752187|0.156108698|5.459799482|9.709704127|0.7783994009999999|4134.603400999999|74.8625551|-254.3670787|17.45960235|0.009743323|-329.8289177|628.5456843999999|324.5687005|4.672449937|0.0|0.0|1.0|0.0|0.11|17.0|4.4|30.71|0.0|0.0|85.06|0.0|-3.82|3.0|291.32|1.0|1.0|3.61|-4.28|5.19e-05|3.49|0.0|0.0|0.000235|-0.03539|4.5048|4.2148|512.65|294.16|0.1996|396.58|0.4778699999999999|-958.147682|0.0969999999999999|-0.17373|2.1603|0.018092091|-958.195344|3.0091|175.0|6757.0
6e_a31|0|0|0.0|0|0.0|0.06650322|-0.016012184|-0.178758575|0.037803618|0.0|-0.008757878|-0.0462850729999999|2|0.225356759|-0.004825446|0|0.838789705|0.78240875|-0.071378445|0.841537966|0.795570315|0|-0.122985602|0.032627586|-79.81721349|19.89514173|159.9587946|229.6732654|12.13134981|99.0823033|0.7604979040000001|-45.72760428|93.68572477|-28.37945369|94.88738762|0.4782688439999999|380.0911673|-1277.075416|-17.30478148|0.239502096|7.513687859|14.40145519|0.916695963|6053.812282|146.03985980000002|-778.7151665|37.31693873|0.022744048|-317.6847132|1679.262243|536.6368656000001|13.86851128|1.0|1.0|1.0|2.0|0.1|22.0|4.0|131.36|1.0|0.0|109.69|0.0|-5.63|5.0|404.44|0.0|1.0|3.27|-4.66|2.18e-05|3.2|0.0|0.0|1.89e-05|-0.05426|3.3083|3.3083|634.34|374.76|0.5103|490.75|0.70391|-1652.445002|0.5103|-0.13418|5.8193|0.03676794|-1652.503557|8.3583|0.37|6.4318
17d_a50|1|1|0.0|2|4.380250483|-0.152030219|-0.002166617|0.03538699|0.031990741|2.234730384|-0.136180713|-0.125540541|2|0.009780681|-0.323333765|1|0.754575205|0.748516466|-0.1921395789999999|0.789310938|0.7276268779999999|1|-0.044172353|0.0152123589999999|-48.40178147|10.55016861|5.007868064|48.62532158|7.31681784|86.38197811|0.75405703|-21.24595322|57.5414543|-17.74731987|41.18485076|0.445708152|644.9008302|-1064.839192|-12.30823045|0.24594297|6.996105516|12.62170017|0.8041037459999999|6281.764548|170.5678813|-738.4938272999999|23.53577933|0.013178555|-352.3903892|1412.14676|829.3813984|9.139672835|1.0|1.0|1.0|0.0|0.35|20.0|4.29|51.77|2.0|0.0|133.19|0.0|-4.5|4.0|424.54|1.0|0.0|3.68|-4.88|1.31e-05|3.72|0.0|0.0|3.63e-05|-0.03251|4.0506|4.0506|727.15|306.09|0.1819|579.45|0.66103|-1335.649722|0.1819|-0.16716|5.6557|0.02625058|-1335.713194|7.9942|74.0|7.1308
18d_a25|0|0|0.0|1|1.918453956|-0.0881447869999999|-0.0029605|0.024310576|0.042843137|2.029297802|-0.070413428|0.016982601|1|-0.055336237|-0.061965108|2|0.722349659|0.780221059|-0.03671629|0.838260077|0.696372329|1|-0.061527513|0.011158458|-57.45144813|8.39885106|70.58850837|46.80695276|6.3217245360000005|0.389087507|0.75793699|-34.85786147|68.15463481|-21.166323|54.70994625|0.476833495|705.8822532|-1206.480411|-15.93166285|0.24206301|9.479218984|18.11893325|0.911437354|6876.316137000001|182.1982146|-908.1047824|27.92623037|0.014219928|-388.2927768|1591.795131|883.4030667999999|10.70318668|1.0|1.0|1.0|1.0|0.11|27.0|5.98|111.51|2.0|1.0|143.37|0.0|-6.26|4.0|474.58|0.0|1.0|4.5|-5.54|2.86e-06|4.21|0.0|0.0|2.81e-08|-0.07287|5.6512|3.6392|792.79|340.69|0.3986|664.72|0.41694|-1806.514606|0.0389|-0.14723|3.2353|0.03560672|-1806.582751|4.3658|232.0|6.6345
8f_a8|0|0|0.0|1|1.241306689|0.024051247|-0.01032134|-0.249095464|0.043758865|0.0|-0.08540947|0.007079485|1|0.152294451|0.254819201|0|0.578166105|0.6971223040000001|-0.016217844|0.751162751|0.56916135|0|-0.122135295|0.013566221|-62.06002501|7.91086576|317.0847898|235.1097364|4.613060521|67.99102163|0.90577048|-41.53091131|67.4402386|-28.20910228|79.13157981|0.456995667|348.0199311|-1241.2005|-16.44956443|0.09422952|7.504290616|13.81994609|0.8416059290000001|5948.547713|54.94802877|-723.7808349999999|31.14376424|0.009226445|-473.23361|1370.325626|485.8626377000001|5.380213594|0.0|0.0|0.0|2.0|0.0|23.0|4.72|80.88|2.0|0.0|105.27|0.0|-5.21|4.0|391.37|0.0|0.0|4.04|-5.0|1.01e-05|3.82|0.0|0.0|4.43e-06|-0.0675299999999999|4.7027|3.4876|602.63|355.5|0.3188|477.92|0.55661|-1361.455053|0.1659|-0.14532|5.8283|0.03173623|-1361.510739|7.8014|22.76|4.6428
4b_a46|0|0|0.206072846|1|2.189591837|-0.155670183|-0.00113356|-0.022119857|0.047736111|0.0|-0.135121207|-0.111103941|1|-0.128843936|-0.123416853|2|0.6901151990000001|0.7306307590000001|-0.263387881|0.768651645|0.69830739|0|-0.0524080009999999|0.007568202|-38.30877966|4.127907383|7.986637869|35.31914031|2.251475261|56.7922535|0.8104680259999999|-15.59093155|42.65239101|-12.50898928|32.7126858|0.428987199|510.1086157|-612.9404746|-6.822749952000001|0.189531974|5.76401157|10.09436488|0.751274223|4681.895329999999|103.3759991|-334.31474760000003|15.43427855|0.007963679|-338.6757579|756.2796491|538.4165208|4.343611349|0.0|0.0|1.0|0.0|0.38|17.0|4.77|43.6|1.0|0.0|101.7|0.0|-4.35|3.0|332.44|1.0|1.0|3.76|-4.63|2.35e-05|3.74|0.0|0.0|2.12e-05|-0.02729|4.5515|4.5515|588.79|272.4|0.1784|508.79|0.68682|-1033.3243619999998|0.1784|-0.19082|3127.0|0.02176759|-1033.378455|3.7571|548.0|6.2612
17c_a50|1|1|0.0|2|4.349159921|-0.212075666|-0.002676029|0.024219848|0.031870748|2.193763306|-0.144763835|-0.120904775|2|0.034485992|-0.373205592|1|0.762883243|0.774994313|-0.139943634|0.816442883|0.728169863|1|-0.051905615|0.021675174|-50.69922125|14.91199042|133.46240020000002|70.72462009999998|10.25908547|94.15397246|0.569750429|-24.567468100000003|66.7258111|-14.96042594|50.6217864|0.49503436|617.2509739|-912.5859825|-10.29240792|0.430249571|8.310163601000001|16.45688922|0.98033276|6438.380804|296.00120400000003|-627.8368834|26.25785813|0.0232952879999999|-95.97318605|1601.729346|849.1345426000001|16.02658985|1.0|1.0|1.0|0.0|0.35|20.0|3.53|61.0|1.0|0.0|134.28|0.0|-3.8|5.0|440.54|1.0|0.0|3.1|-4.43|3.75e-05|2.86|0.0|0.0|7.08e-05|-0.03121|4.2397|4.0432|746.5|306.65|0.1814|596.23|0.63122|-1410.838844|0.1801|-0.16697|6.3989|0.02957871|-1410.902767|8.5146|69.0|7.1612
18d_a30|0|0|0.0|0|0.0|0.041146136|-0.0072724869999999|-0.064217094|0.040899471|0.0|-0.053728319|-0.087019298|1|-0.159104532|-0.120380857|1|0.669561738|0.815003426|-0.001699165|0.870930234|0.64876559|0|-0.07812727|0.017843227|-65.3088221|11.29282624|78.23108693|124.5022473|7.147133584|0.0|0.783284395|-31.29400567|75.80070349|-23.99099587|60.73891035|0.443774287|508.389239|-1175.558798|-15.18369704|0.216715605|7.063141946|12.69833771|0.797831306|6367.958933|137.15746130000002|-744.0011548|30.62871675|0.016577694|-358.5765637|1500.807121|618.6004214|10.49188139|0.0|1.0|1.0|1.0|0.14|17.0|3.18|81.65|2.0|0.0|127.24|0.0|-5.39|5.0|416.47|0.0|0.0|2.92|-5.01|9.71e-06|3.97|0.0|0.0|5.260000000000001e-05|-0.05506|5.0125|3.4682|669.66|357.49|0.3856|508.7|0.4325|-1674.785879|0.3788|-0.14167|5.0115|0.03258724|-1674.8453470000002|6.2946|21.0|7.6737
6_a15|0|0|0.0|0|0.0|-0.199979249|-0.00951284|-0.048804012|0.042926829|0.0|0.011857945|-0.009025163|0|0.153430865|-0.281352401|1|0.8511056929999999|0.691316481|0.0371776429999999|0.7248900659999999|0.810779115|0|-0.07051817|0.02948637|-71.76572566|17.20414198|105.4415725|82.0880213|10.03794313|55.65697829|0.581974721|-24.00625743|88.94853813|-17.94143141|58.34873264|0.3902945579999999|501.3728188|-932.9544335|-10.46812265|0.4180252789999999|6.110075236|10.02135591|0.640136254|5589.043165|243.9013805|-544.3423775|30.82854077|0.029449813|-95.65807914|1603.08412|592.4420375|17.18281248|1.0|1.0|0.0|1.0|0.23|18.0|5.26|61.84|2.0|0.0|109.7|0.0|-5.66|5.0|380.44|1.0|1.0|4.11|-5.14|7.32e-06|4.64|0.0|0.0|4.3e-06|-0.02419|4.3423|3.7696|612.22|328.9|0.2616|545.21|0.65191|-1262.75978|0.0113|-0.15714|1.3789|0.01711539|-1262.820532|1.9421|35.0|7.4559
12m_a30|0|0|0.0|0|0.0|0.096631895|-0.01047558|0.024086432|0.040839506|0.0|0.0488832779999999|-0.0547272029999999|1|-0.236661357|-0.152855196|1|0.817497287|0.832758813|-0.036924662|0.893689741|0.770326886|0|-0.085422479|0.027352277|-70.1324196|18.55926485|133.774348|147.06395700000002|12.59296644|237.0982213|0.773732767|-39.32844052|83.3641853|-27.50290965|76.52074257|0.44976016|531.4632661|-1402.648392|-18.66147291|0.226267233|9.025816604|16.40342255|0.8173893040000001|6658.711303|153.52847759999997|-951.7351184|35.54574762|0.019500715|-371.4702679|1812.833129|683.7405759|13.2317657|0.0|1.0|1.0|1.0|0.13|17.0|2.48|114.67|2.0|1.0|133.52|0.0|-6.0|6.0|439.49|0.0|0.0|2.36|-5.01|9.71e-06|3.89|0.0|0.0|0.000165|-57.0|5.0617|3.5496|714.92|349.29|255.0|578.87|0.33392|-1742.965888|0.1615|-0.15042|3.6891|0.04041755|-1743.030004|5.1279|31.0|7.5114
6f_a40|0|0|0.0|1|1.750582483|0.134099184|-0.01691341|-0.156988665|0.038309179|0.737582436|0.075227997|-0.190617284|2|-0.233222505|0.092206207|0|0.7710013309999999|0.836826225|-0.032826285|0.896373207|0.742681934|1|-0.134203859|0.015998475|-83.88605319|10.2782635|207.7174501|221.1408856|6.6032981820000005|40.01876255|0.8628087240000001|-55.39203581|92.77827871|-33.55442128|96.49789556|0.410805404|421.31181889999993|-1509.948957|-21.5571287|0.137191276|6.993991456|11.87042702|0.69723213|7328.308886|88.13890599|-970.0707913999998|38.88975659|0.013841059|-466.1748926|1750.039046|593.503189|8.892225517|0.0|1.0|0.0|2.0|0.21|14.0|2.66|199.45|1.0|3.0|124.54|1.0|-6.95|5.0|457.55|0.0|0.0|2.61|-4.64|2.3e-05|3.09|1.0|0.0|0.0967|-0.08982|3.5741|2.57|668.95|482.43|0.2362|507.64|0.66642|-2426.725129|0.0158|-0.1131799999999999|6.2384|0.04845403|-2426.787111|8.7269|42.0|7.3768
12ad_a36|0|0|0.0|0|0.0|-0.040810025|-0.01083262|-0.073048351|0.040787037|0.0|-0.0072527669999999|0.010723827|1|0.077659878|-0.227404687|1|0.817851296|0.832674224|0.1563642469999999|0.8846605|0.7767870459999999|0|-0.082404548|0.030769062|-76.30379737|21.78471426|94.12528108|169.7321223|15.4237324|81.68309557|0.656407461|-41.30726219|96.81391944|-25.88878839|80.12771975|0.477102332|538.2749789|-1449.77215|-18.32944602|0.343592539|8.770308295|16.772513699999998|0.912420081|6569.653402|243.2659577|-1026.448977|39.44011905|0.028968808|-221.4751857|2208.646667|735.3783268|20.51012207|0.0|0.0|1.0|2.0|0.17|17.0|1.67|95.5|1.0|0.0|135.03|0.0|-4.18|6.0|439.47|0.0|0.0|1.76|-4.08|8.36e-05|2.53|0.0|0.0|0.000106|-0.05406|5733.0|3.8512|737.53|321.93|0.6073|588.2|0.27316|-1460.5468529999998|0.2532|-0.15638|5.3349|0.03648828|-1460.610659|6.8996|17.0|7.7696
1l_a5|0|0|0.0|0|0.0|-0.244609612|-0.00183668|-0.0052651969999999|0.025672515|0.0|-0.019865028|-0.05139414|1|-0.179824092|0.043915678|2|0.7245669790000001|0.7656671279999999|-0.174469948|0.818803517|0.71872376|0|-0.068685233|0.0078543119999999|-38.27406105|4.43679678|167.86839980000002|61.974288|2.506287665|0.0|0.769406114|-21.91725365|45.64819758|-14.9768065|43.23617395|0.47265823|502.9124512|-688.9330988|-8.460199385|0.230593886|7.401206343999999|14.03493287|0.896303416|4665.793689|130.25942849999998|-389.1691717|19.46541135|0.013054186|-304.3678822|895.4089219|518.5792364|7.374136537999999|1.0|0.0|1.0|1.0|0.14|23.0|5.32|54.46|1.0|0.0|105.07|0.0|-5.04|3.0|340.42|1.0|1.0|4.06|-4.98|1.04e-05|4.19|0.0|0.0|5.02e-07|-0.04149|4.6403|4.3664|609.85|283.95|0.4921|486.81|0.45892|-1069.047151|187.0|-0.1779|2.1987|0.03182983|-1069.101032|3.3694|32.0|7.4949
13i_a6|0|0|0.0|0|0.0|0.0359494989999999|-0.0149593219999999|-0.154502515|0.042560386|0.0|0.034304189|-0.032549318|1|0.057038772|-0.073507141|1|0.8744720490000001|0.7771558909999999|0.145878803|0.8287956870000001|0.830577798|0|-0.120457274|0.031178586|-86.83156133|20.90143854|181.1128483|252.0312146|14.01186473|116.5456632|0.783597763|-54.13430283|100.2320567|-31.12829557|101.6533459|0.429711323|418.3467934|-1649.799665|-20.86772478|0.216402237|8.294136887|14.54375165|0.753497905|6306.951561999999|145.07130039999998|-1105.989413|39.72483975|0.019989461|-380.2354072|2105.416507|673.8038326000001|13.40049533|1.0|1.0|1.0|3.0|0.12|23.0|3.54|115.15|1.0|0.0|120.17|0.0|-5.03|5.0|427.46|0.0|1.0|2.91|-4.48|3.28e-05|2.95|0.0|0.0|1.36e-06|-0.0481399999999999|3.6668|3.5614|703.43|348.14|0.2903|553.67|0.7004600000000001|-1426.269916|19.0|-0.1464|7.8342|0.03191957|-1426.332492|10.1375|21.0|7.6778
4a_a49|0|0|0.0|1|2.085628989|-0.076526919|-0.006602016|-0.074495823|0.036555556|1.713107022|-0.053787795|0.018857363|1|-0.130491035|-0.060391347|2|0.7541604690000001|0.803344301|0.0063958109999999|0.856023531|0.731643066|1|-0.094228246|0.017143497|-53.88810275|10.51443916|313.22432680000003|149.0098632|6.448709504|60.11195021|0.650301539|-35.44496163|68.37721704|-17.96270092|68.30645049|0.4716382|464.3095353|-916.0977468|-11.01687292|0.349698461|7.934892916|15.01791558|0.8926425020000001|5950.370212|214.47685|-561.8605190000001|27.62211044|0.023624093|-184.3656985|1408.727632|620.5697596|14.48911428|1.0|1.0|1.0|2.0|0.22|21.0|2.83|92.93|1.0|0.0|114.08|0.0|-3.28|5.0|399.45|0.0|1.0|2.42|-3.52|0.000305|1.71|0.0|0.0|1.74e-05|-0.06461|4.7259|3.7876|660.19|327.34|0.1935|504.63|0.35731|-1312.924353|0.0789|-0.1585099999999999|3.9716|0.04133192|-1312.98289|4.8706|32.0|7.4949
3d_a32|1|1|0.0|0|0.0|0.0181036519999999|-0.006420365|-0.034290847|0.041161616|2.230648962|-0.113314811|-0.0602430179999999|3|-0.1131110759999999|-0.1395294259999999|0|0.8315372|0.8444218509999999|-0.069007775|0.90169022|0.77923808|1|-0.06869526|0.014419776|-50.45435743|7.807299836|62.43434632|58.01666174|4.22710649|0.0|0.720540286|-20.13777259|59.15151032|-15.52441767|45.000975700000005|0.427813496|483.4133562|-605.4522892000001|-8.405385739|0.2794597139999999|6.15119195|10.75032687|0.747681906|4752.534658|151.30787800000002|-327.8100438|21.54552351|0.0160633|-238.8142619|840.275417|421.3548777|8.697152881000001|1.0|1.0|1.0|1.0|0.24|19.0|5.07|110.94|1.0|0.0|97.86|0.0|-6.55|3.0|340.47|0.0|1.0|4.32|-5.13|7.36e-06|4.5|0.0|0.0|1.75e-05|-0.05482|3.5105|3.5105|569.29|353.18|0.5031|465.41|0.7035100000000001|-1672.585902|0.5031|-0.14189|3.2094|0.02457348|-1672.638515|5.1728|8.0|8.0915
4_a18 (SD-208)|0|0|0.0|0|0.0|0.055002235|-0.012457606|-0.113324634|0.040864198|0.0|-0.009648044|-0.056245435|0|-0.047745689|-0.3630339729999999|1|0.773173718|0.83508768|-0.058455902|0.904723479|0.721664823|0|-0.077885485|0.0211761979999999|-51.27494074|10.90456851|103.6318511|113.7529353|5.615248385|0.0|0.602029021|-20.652731600000003|69.63488061|-18.01551972|51.01127638|0.454067432|401.1916387|-666.5742296|-9.276994128|0.397970979|6.239898178|11.42979655|0.831728055|5348.394288|204.9329964|-343.2487827|29.9246699|0.035654206|-105.0785813|1107.212786|363.2306414|18.35993987|1.0|1.0|1.0|1.0|0.0|22.0|4.44|76.48|1.0|0.0|92.87|0.0|-4.29|6.0|352.75|0.0|1.0|3.11|-4.38|4.14e-05|3.02|0.0|0.0|2.49e-06|-0.09992|5.1755|3.2777|537.47|378.26|0.2761|396.17|0.4646|-1542.15786|0.2316|-0.13588|3.4629|0.0199445|-1542.207472|5.2085|0.08|7.0969
12ab_a36|0|0|0.0|0|0.0|-0.064515677|-0.007034881|0.000258844|0.039951691|0.0|-0.032623802|-0.029080933|1|0.0618552579999999|-0.169341326|1|0.86559137|0.831136366|-0.0852411419999999|0.888163057|0.8196353679999999|0|-0.079202413|0.024102201|-65.54680623|16.62527454|116.6804416|109.6369437|11.46782191|15.55386871|0.679025324|-37.68448987|82.3666474|-23.06276515|71.2577056|0.484987413|580.1454645|-1245.389318|-15.90828969|0.320974676|7.821826146|15.18764075|0.941700118|6314.697413|221.4026852|-859.0476432|33.96451406|0.024384271|-246.9770378|1834.083759|708.5476357999999|16.81984117|0.0|0.0|1.0|2.0|0.17|17.0|1.95|92.99|1.0|0.0|133.27|0.0|-3.92|5.0|420.47|0.0|0.0|1.8|-3.91|0.000122|2.33|0.0|0.0|3.76e-05|-0.0523799999999999|3.8845|3.8845|712.73|319.17|0.4451|564.58|0.69294|-1364.236757|0.4451|-0.15699|3.6976|0.04167456|-1364.300531|5.3228|11.0|7.9586
19e_a38|0|0|0.0|0|0.0|-0.082311936|-0.007550899|-0.10490608|0.04508642|0.0|-0.104569193|-0.038386106|1|0.045449529|-0.191751024|1|0.723755855|0.839953955|0.04818471|0.89459881|0.700181525|0|-0.083623427|0.02118651|-68.82539051|14.27562164|118.734325|150.553721|9.619015829|16.39385667|0.749190974|-37.96637911|82.37885703|-25.49088538|70.62168376|0.4655978389999999|523.2534216|-1376.50781|-17.17594064|0.250809026|6.596408983|12.34352977|0.871249918|6531.762734|168.99691289999998|-927.5007945|34.02454948|0.020114756|-335.8133169|1837.325672|696.3887025|13.55346651|0.0|1.0|1.0|3.0|0.12|17.0|3.09|81.23|2.0|0.0|135.78|0.0|-4.94|4.0|427.48|0.0|1.0|3.3|-4.72|1.89e-05|3.55|0.0|0.0|2.25e-05|-0.05139|5.2322|3.8587|685.34|321.31|0.3948|532.67|0.41961|-1409.315831|0.3738|-0.15584|5.8426|0.03483011|-1409.37733|8.0952|0.01|8.0083
12l_a30|0|0|-4.712037416|0|0.0|0.157020295|-0.015371073|-0.274237737|0.044036281|0.0|0.154540315|-0.02588969|1|-0.300262845|-0.226973911|1|0.613786308|0.830875659|-0.045411075|0.883029843|0.593245722|0|-0.0905026719999999|0.0154211289999999|-76.82494797|10.78883933|103.5499036|115.9404641|7.548024079|1.697908189|0.8218150790000001|-44.29742723|88.64610824|-31.88960104|74.10578426|0.462727396|583.6736326|-1690.148855|-22.31041443|0.178184921|9.258542907|17.23248653|0.861252543|7576.362669|124.6606826|-1182.451965|38.8038646|0.016896687|-450.2927313999999|2056.604824|696.6414817000001|11.82116027|0.0|1.0|1.0|1.0|0.17|17.0|4.78|90.88|2.0|0.0|133.96|0.0|-6.7|8.0|482.48|0.0|0.0|3.42|-5.92|1.2e-06|5.05|0.0|0.0|3.19e-05|-0.0545299999999999|5.0454|3.5245|729.17|351.78|0.2294|574.72|0.39486|-1987.782294|0.1574|-0.14944|2.5031|0.03406276|-1987.848331|2.9851|61.0|7.2154
12ac_a36|0|0|0.0|0|0.0|-0.050997272|-0.007639626|-0.073735973|0.042560386|0.0|-0.046730704|-0.0121300989999999|1|0.060445359|-0.166354116|1|0.8058720979999999|0.811459853|0.135371136|0.863165958|0.770400825|0|-0.080202334|0.021508835|-72.4798052|14.93372351|118.0445703|152.9742102|10.36858115|20.70356046|0.7316461470000001|-38.66245764|86.51036063|-25.03847816|70.61872461|0.44477577|541.3322795|-1377.116299|-17.38437788|0.268353853|8.126831024|14.63702516|0.801074136|6378.288017|186.3198219|-956.1407834|34.22211444|0.020208014|-321.66684580000003|1882.216294|716.9974499|14.03055543|0.0|0.0|1.0|2.0|0.17|17.0|2.09|86.27|1.0|0.0|133.95|0.0|-3.81|5.0|423.47|0.0|0.0|1.84|-3.95|0.000112|2.36|0.0|0.0|5.4600000000000006e-05|-0.0527399999999999|3.8843|3.8594|711.77|321.25|0.3302|554.84|0.56186|-1385.3211789999998|0.0249|-0.15675|4.0208|0.03998989|-1385.382927|5.4387|13.0|7.8861
14_a1|0|0|0.0|0|0.0|0.043282217|-0.015636898|-0.175408303|0.035620155|0.0|-0.029658865|-0.0492229479999999|1|0.164429684|-0.033765606|1|0.838928085|0.7462411859999999|-0.08530265|0.805877431|0.795744863|0|-0.12658238|0.033047776|-72.59355177|19.5711254|161.1772893|240.9270705|11.59015807|104.2594419|0.753357398|-44.39360096|87.02320758|-27.42423067|94.53410059|0.47517581|351.2799603|-1234.09038|-16.24082222|0.246642602|7.46120838|14.21658628|0.905399978|5748.712211|146.0634832|-730.8369997000001|36.40268318|0.0243658979999999|-300.0800645|1638.120743|513.4628663999999|14.42965582|1.0|1.0|1.0|2.0|0.05|23.0|3.63|103.12|1.0|0.0|106.85|0.0|-4.52|5.0|384.39|0.0|1.0|2.85|-4.25|5.660000000000001e-05|2.7|0.0|0.0|7.81e-06|-0.05962|3.8344|3.3061|621.08|375.01|0.4442|464.08|0.6572600000000001|-1292.359534|0.3497|-0.1336|4.1207|0.03490867|-1292.415211|5.3099|94.0|7.0269
