molecula|NaaNH|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|n6HRing|MATS7i|SaaaC|MATS8i|AATSC1pe|n6aHRing|BIC2|MATS8d|nFaHRing|PBF|FPSA3|PNSA3|PNSA5|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
35_a18|0|0|0.0|0|7.03438793|2|1.251175948|0.068150325|-0.00622005|1|-0.069149293|0.0|0.027469086|0.00113101|0|0.737094825|-0.017913121|0|0.3888901179999999|0.008853796|-60.302584200000005|-62.06945887|0.199234055|-0.033440195|-45.74482543|4.809030636|74.92670772|0.874573807|-2.273933228|-44.44264921|67.9315105|-24.64522632|0.465531336|3038.429834|590.1597827|1761.858479|-18.16338657|0.125426193|9.184536969|0.87101708|-1235.110287|28.17969862|0.007954001|-552.1173777|1916.219506|5.862051629|1.0|1.0|0.0|1.0|1.0|3.0|4.3|-9.55|3.0|151.05|1.0|8.0|-6.06|36.0|-6.0|480.6|0.0|3.07|-5.53|0.000415|0.0014199999999999|4.55|0.0|0.0|2.81e-10|-0.04879|8.09|3.2146|-1533.002975|-1532.976969|796.47|1400.62|385.69|0.4981|385.69|657.07|0.69279|0.69279|-1532.557542|0.4981|2.0432|-0.18079|2.7788|7.6198|7.6198
3j_a32|1|1|0.0|0|8.234564993|0|0.609420782|0.0053427669999999|-0.006580847|0|-0.029763115|2.248764828|-0.086191775|0.001173363|0|0.824282683|-0.084553991|1|0.27811778|0.013773753|-37.33051857|-50.46105839|0.134898055|-0.030815085|-26.79963418|3.885056172|0.0|0.7487739999999999|-1.140158136|-19.82606536|58.58770587|-16.36574867|0.4482615029999999|2282.569698|459.4516326|1778.1826620000002|-8.691773249|0.251226|5.900829539|0.812452828|-321.5956102|21.85672669|0.015301673|-264.245436|808.6988876|8.126647477|1.0|1.0|1.0|1.0|1.0|1.0|3.27|-6.69|1.0|95.74|1.0|3.0|-5.92|23.0|-5.6|338.45|0.0|4.09|-4.8|0.0004089999999999|0.00533|3.89|0.0|0.0|2.03e-07|-0.05361|3.02|3.4982|-1671.507439|-1671.479105|564.55|934.19|354.42|0.3005|354.42|405.19|0.7028|0.7028|-1671.351322|0.3005|3.6238|-0.19859|5.9266|8.0969|8.0969
1_a15|0|0|0.0|0|0.0|0|1.419940974|-0.22215316|-0.0084598019999999|2|0.06459652|0.0|-0.068297833|0.003816011|2|0.705825714|-0.001544849|0|0.7100707390000001|0.026214985|-44.01415991|-72.24770503|0.124276535|-0.031142386|-46.71058649|10.95802135|63.14412039|0.605927517|-1.899685524|-28.45664402|90.40184737|-20.13460632|0.437969049|3000.975833|566.1848585|2855.495631|-13.01770443|0.394072483|6.580146251|0.77926144|-794.0799704|33.22939752|0.0280791829999999|-136.9714493|2026.993248|18.15414234|1.0|1.0|1.0|1.0|1.0|1.0|3.91|-10.02|3.0|132.94|0.0|8.0|-6.55|34.0|-5.38|457.52|0.0|4.68|-5.97|0.00013|0.000495|5.23|0.0|0.0|9.53e-11|-0.04142|4.68|3.2188|-1510.136281|-1510.117336|697.35|1271.06|385.18|0.2464|282.85|598.34|0.64662|0.70553|-1509.785098|0.0061|1.2218|-0.17792|2.3261|7.3565|7.3565
3l_a32|1|1|0.0|0|7.773594467000001|0|0.609420748|-0.003342759|-0.0054004|0|-0.039331295|2.259257465|-0.09393062|0.002942329|0|0.751853889|-0.184582641|1|0.270668623|0.012244965|-40.30321333|-51.41835077|0.114441512|-0.028831823|-29.90181954|4.141107366|0.0|0.788236719|-1.326263838|-23.43792428|58.10243176|-16.76685351|0.453630671|2453.759435|514.9875423000001|2415.340446|-9.750593329|0.211763281|6.414825717|0.8302637909999999|-448.5272931|21.27134288|0.011493763|-335.2422712|978.4817724|6.6840809960000005|1.0|0.0|1.0|1.0|1.0|1.0|3.58|-7.5|2.0|110.16|1.0|3.0|-7.6|26.0|-4.71|380.53|0.0|5.04|-6.01|9.59e-06|0.0003689999999999|5.51|0.0|0.0|3.16e-08|-0.0529799999999999|4.21|3.5319|-1789.475625|-1789.4501510000002|629.26|1062.47|351.04|0.2876|351.04|468.81|0.70282|0.70282|-1789.242839|0.2876|3.3955|-0.19962|5.7721|7.9208|7.9208
20_a47|0|1|0.0|1|6.86171134|0|1.408721455|0.055662511|-0.011237762|2|0.031814023|1.010373001|-0.052370531|-0.006342241|2|0.7962508290000001|0.113432542|1|0.213977589|0.023587109|-45.68149289|-50.14789824|0.311171398|-0.032859105|-27.33327788|7.00733184|49.00609086|0.595234209|-1.38008239|-24.89884887|69.09296541|-17.90996366|0.4642647929999999|2630.63609|375.4483088|1219.306754|-9.761884958|0.404765791|7.022502229|0.86659377|-409.9991682|30.08893541|0.034758191|-103.815441|1263.735287|18.94506718|0.0|1.0|1.0|1.0|1.0|2.0|3.19|-7.31|1.0|99.68|1.0|5.0|-4.06|28.0|-6.75|380.35|0.0|3.09|-4.08|0.0332|0.0316|2.63|0.0|0.0|4.89e-08|-0.06357|4.08|3.9808|-1335.742176|-1335.708279|557.84|964.94|311.45|0.2807|311.45|426.08|0.68219|0.68219|-1335.566785|0.2807|3.1747|-0.22734|4.3277|8.6|8.6
12b_a36 (EW-7197)|1|0|0.0|0|7.412764017000001|2|1.2970445309999998|-0.104514139|-0.008137593|2|0.027495626|0.0|-0.098032695|-0.000673716|1|0.819222745|-0.097861598|0|0.458627252|0.021439664|-50.90136206|-67.98756422|0.236481628|-0.039120289|-42.53627024|8.392238798|5.958751634|0.746747352|-1.956014468|-31.84632538|80.95733534|-24.47552312|0.45988432|2772.832013|477.6935927|2338.370858|-15.31305729|0.253252648|6.764872303|0.851455231|-765.6528642999999|32.77617664|0.020730147|-308.7538779|1638.808832|12.96977113||||||||||||||||||||||||||-0.04975|3.41|3.7725|-1332.180029|-1332.147999|659.48|1104.61|328.66|0.4491|322.25|486.64|0.6824899999999999|0.69991|-1331.9479310000002|0.0197|5432.0|-0.20546|7.3101|8.1549|8.1549
14d_a23|0|1|0.0|2|7.423568444|0|1.197963465|0.058368697|-0.005343003|2|0.03253552|0.758207139|-0.019307114|0.01180744|2|0.772008792|-0.088996384|1|0.213597535|0.018596017|-35.40917327|-51.58357156|0.078305538|-0.032878563|-33.99063559|8.074501042|83.40396369|0.790346608|-1.6439281280000002|-23.33262837|61.49227899|-21.66510006|0.454495683|2878.955374|607.3441532|2261.37838|-14.27606695|0.209653392|7.832720777|0.833166062|-713.8033475|27.41215037|0.015037275|-382.6437544|1370.607518|9.908707432|0.0|0.0|1.0|1.0|1.0|1.0|3.52|-7.78|2.0|125.25|1.0|5.0|-5.85|31.0|-6.1|425.51|0.0|3.8|-5.25|0.000608|0.0023899999999999|3.94|0.0|0.0|1.65e-08|-0.0725799999999999|3.79|8.1555|-1669.24571|-1669.224874|696.21|1186.17|3688.0|0.3807|336.18|554.84|8.1555|8.1555|-1668.983743|336.18|5.6156|-0.22152|8.1555|8.4001|8.4001
10_a15|0|0|0.0|0|0.0|0|1.4356889780000002|-0.137104477|-0.006872984|2|-0.0869138469999999|0.0|-0.077096984|0.0034254209999999|2|0.713794823|0.018211609|0|0.640780603|0.010485777|-30.73805622|-59.05618983|0.066863055|-0.036384844|-34.36276159|3.550143186|0.0|0.8301726490000001|-1.928396745|-17.88541558|65.80736417|-21.17108692|0.449323734|2605.82709|542.9602292000001|2305.991259|-12.31872585|0.169827351|5.555044294|0.815948972|-652.8924702|25.50202895|0.0116026369999999|-384.2321709|1351.607534|6.751174337|1.0|1.0|1.0|1.0|1.0|1.0|3.58|-9.82|2.0|119.95|1.0|6.0|-6.22|30.0|-4.97|397.47|0.0|4.69|-5.83|0.0002379999999999|0.000584|5.29|0.0|0.0|1.51e-10|-0.03581|5.16|3.6448|-1281.088565|-1281.061184|631.2|1136.48|340.17|0.1412|277.48|487.16|0.66799|0.70313|-1280.804272|0.0042|1.6654|-0.18958|3.1460000000000004|8.1549|8.1549
4R4k_a46|0|0|0.173180233|1|7.825245291|1|1.134637098|-0.050636784|-0.0049602|1|-0.104665424|0.0|-0.1149361969999999|0.006050983|1|0.7477594870000001|-0.141706595|0|0.237621572|0.007883196|-47.73036108|-45.72566346|0.109374836|-0.030434186|-24.33134018|2.232103603|0.0|0.866681099|-1.4608409080000002|-25.39807111|49.58292992|-16.19450581|0.465590034|2105.035168|473.9155694|1767.850427|-8.617349646000001|0.133318901|5.522208638|0.871222588|-413.632783|18.68565706|0.007248925|-390.2334878|896.9115391|3.857266463|1.0|1.0|0.0|1.0|1.0|1.0|3.8|-6.61|1.0|100.96|1.0|2.0|-4.82|25.0|-5.46|333.43|1.0|3.81|-4.83|5.0|0.0049299999999999|4.05|0.0|0.0|2.48e-07|-0.02045|4.52|4.1392|-1053.439174|-1053.413412|565.94|994.13|299.53|0.2896|234.09|490.83|0.54119|0.68404|-1053.202129|0.1008|1.8559|-0.19529|1.9753|7.0132|7.0132
3m_a32|1|1|0.0|0|7.773594467000001|0|0.609420748|0.013867955|-0.006290106|0|-0.0370712179999999|2.175099216|-0.084132138|0.000822186|0|0.817967125|-0.126422018|1|0.317009723|0.013428623|-50.60363458|-56.15082133|0.201976727|-0.027127559|-33.57626169|4.801577352|0.0|0.674468222|-1.220740175|-30.25923462|67.1606709|-16.22134838|0.4687361229999999|2588.590536|477.1904954|2363.601309|-9.699808932|0.325531778|7.0752395770000005|0.882303773|-436.4914018999999|24.05057475|0.018412178|-208.6520032|1082.275864|11.00984957|1.0|0.0|1.0|1.0|1.0|1.0|3.51|-7.38|2.0|110.36|1.0|3.0|-5.94|27.0|-6.17|394.51|0.0|4.12|-4.86|0.000449|0.00547|3.57|0.0|0.0|4.190000000000001e-08|-0.05731|5.1|3.5749|-1863.502681|-1863.46877|641.52|1073.31|346.82|0.2952|346.82|484.34|0.7026600000000001|0.7026600000000001|-1863.279862|0.2952|5082.0|-0.2056599999999999|8.0755|7.6383|7.6383
12q_a36|1|0|0.0|0|7.412764017000001|2|1.29701394|-0.0543475329999999|-0.00761082|2|0.068040097|0.0|-0.0651906459999999|0.0010871589999999|1|0.828371596|-0.074349074|0|0.324924033|0.018562763|-49.18227989|-68.5549152|0.17088073|-0.038175515|-44.31949385|7.758093617|0.0|0.768692389|-1.908775752|-31.79544084|80.15866795|-24.67976947|0.486620426|2786.514757|536.0103834|2380.245597|-15.95501778|0.231307611|7.546533709|0.947876484|-797.7508892000001|32.10617123|0.017949083|-347.4093916|1605.308562|11.60375275|1.0|0.0|0.0|1.0|0.0|2.0|4.74|-7.18|1.0|128.76|1.0|5.0|-4.44|30.0|-6.49|415.88|1.0|2.34|-4.59|0.0151|0.0106|3.31|0.0|0.0|6.65e-08|-0.05602|3.79|3.8653|-1692.544456|-1692.5102989999998|683.51|1148.35|320.77|0.4239|236.72|531.58|0.39919|0.6863199999999999|-1692.3116350000005|0.3419|4.6718|-0.2126199999999999|6.4226|8.2218|8.2218
12be_a36|1|0|0.0|0|7.412764017000001|2|1.297042758|-0.148313814|-0.009368126|2|0.118420241|0.0|-0.08981965|0.002872872|1|0.812921349|0.00734728|0|0.330453338|0.033763464|-54.15309606|-75.59805505|0.201984123|-0.031937334|-52.44976141|16.25222352|0.0|0.5660743979999999|-1.852365352|-37.57129686|99.62604537|-22.15805062|0.4564615729999999|3039.9167260000004|553.6616295|2552.721046|-15.37320593|0.433925602|8.773114043|0.839796323|-891.645944|39.14335412|0.034632557|-91.68453892|2270.314539|24.02799032|1.0|0.0|0.0|1.0|1.0|2.0|4.96|-6.79|1.0|136.74|1.0|7.0|-4.11|33.0|-7.13|441.49|0.0|1.75|-4.15|0.0342|0.0315|2.62|1.0|0.0|1.6100000000000005e-07|-0.0518799999999999|2.68|3.3487|-1462.0007349999998|-1461.968283|739.48|1256.67|370.25|0.7034|237.59|594.44|0.40844|0.70465|-1461.68274|0.0018|7.7861|-0.18969|10.3044|7.3565|7.3565
4i_a46|0|0|0.19654443|1|7.825245291|1|1.1346370959999998|-0.167244168|-0.002360192|1|-0.088884176|0.0|-0.160741899|0.011931187|1|0.749522825|-0.17856753|0|0.263514985|0.015663081|-33.08099617|-42.48203383|0.0592195629999999|-0.025069479|-23.99628633|4.997521397|70.55661087|0.763831778|-1.278543436|-18.68604171|49.04951810000001|-14.16067794|0.406629719|2200.19132|531.4066842|2253.484644|-7.998762108999999|0.2361682219999999|6.218233741000001|0.685288314|-407.9368676|18.53900079|0.011626803|-298.0546045|945.4890404|6.567484272000001|1.0|0.0|1.0|1.0|1.0|0.0|3.88|-7.3|1.0|105.43|1.0|3.0|-4.94|26.0|-5.31|347.45|1.0|4.16|-5.04|0.00403|0.00317|4.38|0.0|0.0|5.04e-08|-0.01646|4.46|4.4232|-1092.730494|-1092.70435|611.74|1058.5|280.31|0.2805|229.66|546.24|0.41877|0.69035|-1092.473422|0.1421|2.8538|-0.20084|3.8696|6.2132|6.2132
12e_a30|0|0|0.0|0|7.412764017000001|2|0.604984231|-0.0026669809999999|-0.0077937519999999|2|-0.010682095|0.0|0.005418617|0.0053380919999999|1|0.8246767140000001|-0.097868612|0|0.407218612|0.024254701|-52.50202674|-65.04681137|0.183296295|-0.035153347|-43.14823836|10.6725953|0.0|0.7071208529999999|-1.863127413|-34.82676424|80.10232244|-23.31866823|0.46715936|2920.484542|541.7533217|2392.685958|-15.46823639|0.292879147|8.069355055|0.8767337279999999|-819.8165288|32.97692061|0.022696477|-274.7836441|1747.776792|15.05551106|1.0|0.0|1.0|1.0|1.0|1.0|4.72|-6.74|2.0|133.77|1.0|6.0|-5.44|31.0|-6.19|428.51|0.0|2.57|-4.93|0.00154|0.0050799999999999|3.84|0.0|0.0|1.84e-07|-0.05044|3.58|3.4747|-1690.3021629999998|-1690.2687170000002|709.98|1201.05|356.82|0.2055|245.94|562.76|0.3304|0.68605|-1690.030824|151.0|5551.0|-0.19804|6.1598|7.9431|7.9431
32_a47|0|1|0.0|1|6.842683282|1|1.216307925|-0.1746026239999999|-0.003573735|3|-0.013510009|1.6507707980000002|-0.026022099|0.002350172|2|0.810444864|-0.078006445|1|0.266433793|0.019295804|-41.57905445|-52.38450683|0.148372218|-0.026060474|-37.74862456|10.01980854|44.50423685|0.64116122|-1.381205148|-29.9621436|68.76811937|-18.77935151|0.44289006|2808.210157|613.6886524|2255.632049|-13.53252578|0.35883878|8.656942728999999|0.794977846|-717.2238666000001|29.28959351|0.022735861|-203.4434306|1552.348456|16.38361254|1.0|1.0|0.0|1.0|1.0|2.0|3.35|-8.82|2.0|125.17|1.0|5.0|-4.81|31.0|-6.34|436.91|0.0|3.94|-5.05|0.00674|0.0038799999999999|3.7|0.0|0.0|1.5e-09|-0.05682|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|1184.76|336.65|0.2969|252.79|548.86|0.48011|0.68986|-1777.843462|0.2839|4.8234|-0.20778|6.3139|7.0|7.0
16_a3|0|0|0.0|0|6.823286122000001|0|0.605020428|0.183636734|-0.010031024|2|0.027762972|1.614080058|-0.013328983|-0.008409607|2|0.767641592|-0.031683873|1|0.252612735|0.012203576|-53.7971544|-49.45999101|0.302520871|-0.041233465|-24.42909382|2.977102266|82.16042286|0.8296818009999999|-1.401937796|-26.57128935|56.56724056|-20.36587865|0.484889078|2184.788331|344.4962834|1290.305313|-10.05903863|0.1703181989999999|5.780331402000001|0.941329444|-342.00731349999995|24.54661368|0.0143895839999999|-325.670405|834.5848652000001|7.107249553|1.0|1.0|1.0|1.0|1.0|1.0|3.13|-7.16|0.0|90.44|1.0|2.0|-4.98|23.0|-5.89|322.36|0.0|3.5|-4.49|0.0033799999999999|0.0104|3.35|0.0|0.0|6.97e-08|-0.07095|3.19|3.2208|-1371.388717|-1371.360243|520.28|856.09|384.94|0.3866|384.94|368.22|0.6944100000000001|0.6944100000000001|-1371.250459|0.3866|2.8688|-0.2029|3613.0|7.3768|7.3768
47p_a18|0|0|0.0|0|7.03438793|1|1.25117677|-0.001819106|-0.005394244|0|0.025217016|0.0|-0.015960677|0.003537135|0|0.726294118|-0.082977829|0|0.278332428|0.007989903|-51.14496913|-61.12351185|0.1670454519999999|-0.030813794|-45.24146169|4.377217987|48.48855261|0.818459442|-2.0645242|-37.85569728|69.19354871|-22.80728054|0.488811071|2933.069245|616.5234972999999|1367.4309119999998|-16.88114242|0.181540558|9.923659881|0.956223901|-1131.036542|27.86610962|0.01090303|-471.4248324|1867.029344|8.070036862|1.0|1.0|0.0|1.0|1.0|2.0|4.29|-9.03|3.0|144.53|1.0|9.0|-5.67|35.0|-6.07|468.59|1.0|2.9|-5.27|0.000998|0.0025|4.35|0.0|0.0|9.35e-10|-0.05628|7.98|3.2036|-1493.759811|-1493.731375|795.43|1391.71|387.01|595.0|387.01|732.84|0.6937800000000001|0.6937800000000001|-1493.338659|595.0|3.6452|-0.18746|4.6652|7.1938|7.1938
9b_a36|1|0|0.0|0|7.412764017000001|2|0.62670079|-0.053019801|-0.0058276019999999|2|0.082806042|0.0|-0.077361324|0.005458948|1|0.7885597609999999|-0.1177413269999999|0|0.2602997|0.017007854|-46.58565720000001|-61.73294817|0.154620539|-0.036110824|-38.76797062|6.707514535|0.0|0.78242217|-1.769430355|-29.25555061|71.70079424|-22.67740953|0.453252346|2715.020034|530.8939077|2464.2160510000003|-14.24129533|0.21757783|7.549264797|0.828997331|-697.8234711|28.98359786|0.015872498|-354.7193098|1420.196295|9.967846072|1.0|0.0|1.0|1.0|0.0|1.0|4.73|-6.64|1.0|126.17|1.0|5.0|-4.6|29.0|-6.46|398.48|0.0|2.48|-4.43|0.00992|0.0148|3.2|0.0|0.0|2.3100000000000002e-07|-0.05146|3.82|3.8535|-1575.7800140000002|-1575.751975|666.01|1127.85|321.74|0.5392|321.74|514.45|0.69763|0.69763|-1575.557248|0.5392|6.2846|-0.20979|8.4288|7.6778|7.6778
14o_a23|0|1|-4.758526534|2|7.423568444|0|1.197958066|0.18835477|-0.014680137|2|0.135737344|0.6669152279999999|-0.029012777|-0.0004039459999999|2|0.802854174|-0.072078004|1|0.328340215|0.018054548|-51.49843925|-66.92857564|0.0959220569999999|-0.042454824|-47.58321438|9.125801389|0.8929505459999999|0.800301554|-2.165196042|-36.61307972|80.64694246|-30.18347529|0.48945652|3399.6213840000005|642.7588542000001|2297.392496|-21.45909668|0.199698446|9.016411722|0.958697036|-1094.413931|37.71512766|0.019295686|-427.001863|1923.471511|13.71836682|0.0|0.0|1.0|0.0|1.0|1.0|3.55|-7.95|2.0|126.97|1.0|7.0|-6.89|35.0|-5.94|495.48|0.0|4.31|-6.0|6.38e-05|0.0004969999999999|4.76|0.0|0.0|1.12e-08|-0.08059|5.17|3.6989|-2042.184285|-2042.161288|729.11|1236.72|335.19|385.0|335.19|582.89|0.58581|0.58581|-2041.934645|385.0|5.9294|-0.23229|8.3591|8.4815|8.4815
12d_a31|1|0|0.0|0|7.765993078999999|1|0.61013528|0.039097757|-0.012448252|0|-0.042401695|0.0|-0.085780934|0.000127275|0|0.8343242820000001|-0.057226679|0|0.3996192999999999|0.0296918329999999|-66.58534562|-81.56033123|0.294550252|-0.032542687|-57.85220856|14.93891054|557.514503|0.6383648510000001|-1.724762406|-47.23018217|99.79879739|-23.08311261|0.389382761|2653.867767|500.3881827|2434.226776|-16.37326657|0.361635149|9.445278138|0.63768714|-867.7831284|36.15974873|0.02571268|-196.2893506|1916.466682|18.23846616|1.0|1.0|1.0|1.0|1.0|2.0|3.76|-7.63|2.0|112.97|1.0|9.0|-5.61|29.0|-6.36|412.51|0.0|3.76|-4.39|0.0010199999999999|0.0167|3.46|0.0|0.0|2.3500000000000002e-08|-0.03128|5.0|3.8477|-1657.471849|-1657.428467|730.86|1201.63|322.23|0.2566|322.23|626.33|0.7006600000000001|0.7006600000000001|-1657.1792779999998|0.2566|2.4186|-0.19096|3.3585|6.2924|6.2924
21c _a23|0|1|0.0|2|7.525639975|0|1.197962776|0.178300778|-0.009944003|2|0.0645437059999999|0.731360766|-0.092608459|0.0035741379999999|2|0.782543953|-0.060079444|1|0.2571258939999999|0.014036138|-59.46209153|-70.15570019|0.209403563|-0.040210758|-49.86692499|7.09164338|94.32302529|0.834557275|-2.171380929|-42.26586935|79.71722579|-28.58195193|0.468609427|3161.1237530000003|561.9588018|2628.628799|-20.31615463|0.165442725|8.945789862|0.881854988|-1097.07235|34.24804117|0.013451712|-475.6090385|1849.394223|9.5615256|0.0|0.0|1.0|1.0|1.0|2.0|3.68|-7.33|1.0|133.35|1.0|6.0|-5.63|34.0|-7.13|468.53|0.0|3.0|-4.72|0.0011|9.0|2.86|0.0|0.0|4.69e-08|-0.07892|4.47|3.6649|-1837.964768|-1837.932192|747.88|1275.12|338.3|0.3329999999999999|338.3|587.02|0.5885699999999999|0.5885699999999999|-1837.67081|0.3329999999999999|6.0226|-0.22981|8.3979|7.1752|7.1752
13a_a5|1|0|0.0|0|6.605297921|0|1.393002748|-0.154076582|-0.006081807|2|-0.007871499|0.0|-0.139517787|0.003196482|2|0.8045357209999999|-0.048575318|0|0.470564031|0.016739606|-57.31787843|-54.03141848|0.233249839|-0.0279752339999999|-34.78546088|6.938219155|39.93934134|0.598791539|-1.426736914|-36.90128585|72.13276165|-18.01047283|0.460877309|2657.14588|493.6342317|1314.232685|-11.59515363|0.401208461|8.571729592999999|0.854865353|-591.3528349999999|30.07803494|0.02811638|-127.2041084|1533.979782|18.10134317|1.0|1.0|1.0|1.0|1.0|2.0|3.07|-8.9|2.0|114.18|1.0|8.0|-3.77|30.0|-7.18|399.45|0.0|2.71|-3.74|0.0675|0.0734|2.19|0.0|0.0|1.26e-09|-0.05534|3.81|4.2107|-1313.167422|-1313.126035|688.18|1160.81|294.45|0.5953|267.87|567.51|0.41806|0.50037|-1312.907813|0.1992|3.3414|-0.22898|4.1671|7041.0|7041.0
8a_a8|1|0|0.0|1|7.535296702|1|1.400027874|-0.021925912|-0.014658222|1|0.027531877|0.0|0.010118884|-0.005306541|1|0.762577159|-0.048064085|0|0.22299265|0.034374791|-78.93428863|-71.12928513|0.449170525|-0.049054408|-42.60049244|12.33026525|84.91322996|0.76420633|-2.256502762|-47.27503672|86.57328508|-29.37948733|0.481294455|2802.374154|329.9007832|1746.6927010000002|-17.59585557|0.23579367|7.533378788999999|0.927876056|-809.4093564|38.44444383|0.025786572|-316.4749864|1768.444416|15.44399996|0.0|0.0|1.0|1.0|0.0|2.0|3.37|-6.76|1.0|109.21|1.0|4.0|-4.4|30.0|-7.04|400.39|0.0|2.56|-4.14|16.0|0.0292|2.4|0.0|0.0|1.74e-07|-0.06922|6.1|3.1039|-1367.776863|-1367.744724|620.68|1061.5|399.45|0.2035|269.43|476.69|0.4927399999999999|0.7036899999999999|-1367.539526|0.1729|5.4201|-0.19937|6.8427|4.9454|4.9454
12ay_a36|1|0|0.0|0|7.412764017000001|2|1.2970434|-0.05976542|-0.006733838|2|0.1012005419999999|0.0|0.012286423|0.0045625|1|0.78699829|-0.111814717|0|0.419950383|0.018016934|-48.12939044|-64.13591431|0.170593592|-0.035337546|-41.57269314|7.569978132|8.677627506|0.778164805|-1.978902589|-31.1973159|74.29343346|-22.90568368|0.4530143439999999|2766.899844|537.618563|3238.138932|-14.84739041|0.221835195|6.466730436000001|0.828201506|-831.4538627999999|29.43551742|0.015670425|-360.6110621|1648.388976|10.15751916|1.0|0.0|0.0|1.0|0.0|2.0|4.96|-7.34|1.0|133.68|1.0|5.0|-4.54|31.0|-6.38|409.49|1.0|2.42|-4.6|0.0117|0.0102|3.41|0.0|0.0|4.55e-08|-0.0526|3.79|3.6561|-1311.576473|-1311.547668|674.33|1184.45|339.12|0.2939|315.09|532.22|0.6727|0.6914|-1311.282556|0.1464|6.2579|-0.2031599999999999|9.1844|7.7447|7.7447
6e_a31|1|0|0.0|0|7.773594467000001|1|0.61015618|0.06650322|-0.016012184|0|0.132664341|0.0|-0.008757878|-0.008439437|0|0.78240875|-0.072882794|0|0.177030306|0.032627586|-74.99224589|-79.81721349|0.376659006|-0.046541668|-48.66969791|12.13134981|99.0823033|0.7604979040000001|-2.0943750530000003|-45.72760428|93.68572477|-28.37945369|0.4782688439999999|2776.836977|380.0911673|2188.417358|-17.30478148|0.239502096|7.513687859|0.916695963|-778.7151665|37.31693873|0.022744048|-317.6847132|1679.262243|13.86851128|1.0|1.0|1.0|1.0|1.0|2.0|3.55|-7.33|1.0|109.69|1.0|4.0|-5.63|29.0|-6.5|404.44|0.0|3.27|-4.66|0.000947|0.00883|3.2|0.0|0.0|4.67e-08|-0.05426|4.31|3.3083|-1652.669408|-1652.63264|634.34|1077.48|374.76|0.5103|374.76|490.75|0.70391|0.70391|-1652.445002|0.5103|5.8193|-0.18844|8.3583|6.4318|6.4318
2_a27|0|0|0.0|2|6.605297921|0|1.402655014|0.09890645|-0.0065894809999999|2|-0.196529806|1.267636369|0.11675125|0.00988756|2|0.796022385|0.027777778|1|0.408120957|0.019809599|-29.42169804|-41.03489597|0.153130039|-0.029261411|-20.65736087|5.020172886|53.58106492|0.6684621829999999|-1.141195033|-14.81116546|52.43208086|-14.73047548|0.4424192289999999|2210.487938|426.3224749|1270.627585|-7.415462877|0.331537817|5.312170441|0.7934621359999999|-289.2030522|22.03636323|0.022639983|-169.6109632|859.4181658|11.39718489|0.0|0.0|1.0|0.0|1.0|0.0|2.9|-5.84|0.0|92.58|2.0|2.0|-3.19|24.0|-6.69|317.34|1.0|2.52|-3.7|204.0|0.0638|2.18|0.0|0.0|1.45e-06|-0.04933|4.32|4.1624|-1043.821085|-1043.7984|538.57|906.48|297.87|0.3217|297.87|420.7|0.55857|0.55857|-1043.665151|0.3217|4.7049|-0.21702|6.8854|7.8861|7.8861
