molecula|NaaNH|n9FaHRing|SaaNH|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|SIC2|nFaHRing|RASA|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
11c_a5|1|0|2.930680267|0|1.427567332|0.0|-0.2117133739999999|-0.050049777|0.027388889|-0.0859098|-0.224938556|0.005090155|10.94877953|-0.023856811|1|1|-0.138950411|-0.018887528|-0.269653478|0.679183645|0.8020105409999999|0.86113162|0|0.80472351|0.01785211|-47.99592739|-53.12487972|10.85837291|31.61751609|0.19527649|118.7750305|-0.0322785379999999|-32.31269264|4.089828494|-1.484812761|66.02857181|58.854300300000006|2497.685314|489.4652669|926.234805|-11.94164728|8.88462927|16.09582374|0.811648325|178.1902995|27.76804404|0.021214793|-251.8596984|523.8031619|12.90369209|1.0|1.0|1.0|1.0|1.0|1.0|0.09|23.0|-8.47|4.17|1.13|1.0|0.0|106.79|1.0|6.0|-4.13|5.0|-6.59|370.4|0.0|3.0|-4.1|7.38e-05|0.0294|0.0|-0.04315|4.53|4.2087|-1218.492067|636.14|1071.71|275.3|512.32|0.60118|0.2186|-0.21448|3.3827|7.6021|7.6021
18_a20|1|0|3.463603867|0|1.400923654|0.0|0.1160337319999999|-0.12050413|0.0396875|0.163548857|-0.5039851160000001|-0.005614194|10.93301779|-0.054458882|1|1|0.268927191|0.003282792|-0.597167441|0.809917509|0.7602869659999999|0.8162774979999999|1|0.76136176|0.0108136339999999|-61.73239771|-63.36348363|7.195302872999999|318.5587088|0.23863824|158.7879106|-0.035934845|-42.1615378|82.70867776|-1.904546783|72.31812218|68.92770059|2809.844943|506.6038164|1822.210286|-15.91001426|8.011174137000001|15.51556677|0.936740671|125.81822920000002|29.4862782|0.013457694|-413.7552685|712.1606951|8.954638548|1.0|1.0|1.0|1.0|1.0|2.0|0.08|27.0|-10.0|4.69|2.06|2.0|0.0|125.07|0.0|5.0|-5.59|4.0|-6.13|419.48|0.0|3.78|-5.16|2.54e-06|0.0029|0.0|-0.05604|5.35|3.5355|-1352.364724|703.24|1204.88|207.41|531.11|0.31154|0.2011|-0.20289|8.0505|7.4685|7.4685
9_a4|0|0|0.0|1|1.300485838|2.130445484|-0.211556011|0.016639331|0.040449735|-0.019160308|-0.064266379|0.010709527|10.92992723|-0.0454860859999999|1|1|-0.030976753|-0.076824065|-0.172904817|0.625717993|0.801082857|0.861113198|1|0.937102792|0.009037784|-28.63837014|-37.85762102|4.918284148|13.6577411|0.062897208|34.22811902|-0.025885299|-20.60179129|45.21212204|-1.113067849|43.71760622|33.55665428|2359.945586|509.9632679|2012.840082|-7.665782805|5.744374392999999|10.21134541|0.777625327|112.7072422|17.76608225|0.010768243|-318.7769026|489.7528555|5.859985199|1.0|0.0|1.0|1.0|1.0|0.0|0.19|21.0|-8.16|5.07|3.15|2.0|0.0|105.09|1.0|2.0|-4.76|3.0|-5.56|360.84|1.0|4.17|-5.15|1.73e-05|0.00255|0.0|-0.05256|3.87|4.0137|-1489.554198|586.24|999.93|262.21|430.12|0.5182100000000001|0.0584|-0.22204|5.4739|7.3188|7.3188
14m_a23|0|1|0.0|0|1.197955072|3.1160758160000004|0.05521348|-0.272389934|0.0431917209999999|0.028217372|-0.482182526|0.001027627|10.3132176|-0.050626415|2|2|0.0879380709999999|-0.226146643|-0.527662006|0.560094237|0.798384929|0.8581143859999999|1|0.9258118|0.017992415|-50.63012925|-62.09952738|12.51396625|47.23604193|0.0741882|51.59888942|-0.039285786|-43.19105542|0.0|-1.964289314|74.61692699|63.1440955|3255.247038|643.9145427|2263.262957|-19.00406438|8.595073462|16.42895711|0.911438824|142.0002583|34.33353583|0.017997351|-411.5129154|658.8108151|12.51739962|1.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-8.23|6.19|3.82|2.0|1.0|125.29|1.0|6.0|-6.38|7.0|-6.06|479.48|0.0|4.41|-5.79|4.1200000000000004e-07|0.000773|0.0|-0.08347|4.2|3.6774|-1966.968005|707.56|1209.21|337.15|572.31|0.65552|0.3335|-0.23555|8.5477|8.5171|8.5171
14ac_a23|0|1|0.0|0|1.1979507740000002|2.7104403130000003|0.0763230759999999|-0.4422550999999999|0.048351548|0.016532702|-0.66443411|-0.0066006519999999|10.3132169|0.043387326|2|2|0.068237909|-0.287952039|-0.562985112|0.5562570379999999|0.7797862459999999|0.834426845|1|0.931143634|0.016832361|-66.72452104|-73.32014595|12.70997824|57.45545019|0.068856366|51.99287907|-0.043970249|-55.36344264|0.327656318|-2.330423202|87.75911516|79.43449928|3695.344378|703.0989434999999|3417.45156|-25.07023818|8.122941134|15.90074614|0.95751094|145.1421706|41.10214358|0.019122137|-464.8074813999999|718.3324686000001|14.43896921|1.0|0.0|1.0|1.0|1.0|1.0|0.12|26.0|-9.03|8.36|4.6|2.0|1.0|130.29|1.0|7.0|-7.31|10.0|-5.84|547.48|0.0|5.43|-6.65|4.92e-08|0.000123|0.0|-0.08813|4.93|3.6325|-2304.001319|751.54|1285.58|309.85|627.76|0.6408|0.2391|-0.23868|8.6341|8.3851|8.3851
12ac_a36|1|0|3.4419617660000004|2|1.297043188|0.0|-0.050997272|-0.073735973|0.042560386|0.03586247|-0.450737917|0.000584134|10.95345846|-0.0121300989999999|1|1|0.060445359|-0.166354116|-0.433636165|0.8058720979999999|0.811459853|0.863165958|0|0.779673368|0.021508835|-55.68500110000001|-72.4798052|14.93372351|118.0445703|0.220326632|152.9742102|-0.036062573|-50.32319912|20.70356046|-1.98344149|86.51036063|70.61872461|2902.588755|541.3322795|2455.459827|-17.38437788|8.126831024|14.63702516|0.801074136|186.3198219|34.22211444|0.020208014|-321.66684580000003|716.9974499|14.03055543|1.0|0.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.89|2.09|1.59|1.0|0.0|133.95|1.0|6.0|-3.81|5.0|-7.21|423.47|0.0|1.84|-3.95|0.000154|0.0476|0.0|-0.0527399999999999|4.84|3.8594|-1385.606133|711.77|1200.61|319.2|554.84|0.56186|0.0249|-0.20949|5.4387|7.8861|7.8861
14j_a23|0|1|0.0|0|1.197963927|3.278390512|0.074424082|-0.071396109|0.046283951|0.037350515|-0.322724299|0.007671236|10.31321824|-0.055708465|2|2|0.087218599|-0.17267308|-0.463194548|0.616699629|0.800643488|0.864845456|1|0.8454521620000001|0.020485263|-40.35191855|-53.34139172|13.28905737|40.38957571|0.154547838|100.2571987|-0.034989992|-34.60325668|83.17168000000001|-1.644529644|64.88069411|53.64097592|2943.385528|548.455847|2175.598042|-14.72479008|7.83426417|15.57933561|0.988615047|146.63044480000002|29.32742551|0.017787992|-355.4521561|599.5697147999999|11.53930239|0.0|0.0|1.0|1.0|1.0|1.0|0.05|26.0|-7.67|4.58|3.4|2.0|1.0|120.24|1.0|5.0|-5.58|5.0|-6.31|429.47|0.0|3.77|-5.11|2.66e-06|0.00332|0.0|-0.07581|3.72|3.6671|-1729.15999|670.6|1142.37|338.1|528.18|0.65128|0.3886|-0.2239699999999999|8.3233|8.3883|8.3883
1h_a5|1|0|2.9516097130000003|0|1.427564094|0.0|-0.259241577|-0.009075016|0.026339869|-0.02598568|-0.085074391|0.008031558|10.94466758|-0.044117647|1|1|-0.043247682|0.0578378779999999|-0.20140246|0.71274658|0.780175595|0.8436458929999999|0|0.8806402259999999|0.008798715|-35.25675213|-36.2462047|4.588992214|160.0744187|0.119359774|62.25239147|-0.027798699|-18.90429957|0.484419999|-1.111947978|44.51475742|39.84574434|2107.271793|459.3001331|819.6979313999999|-7.561719827|6.711386288|13.14687756|0.958891501|132.96722079999998|19.45961351|0.01585373|-255.618083|409.0289917|8.268552715|1.0|1.0|0.0|1.0|1.0|1.0|0.05|23.0|-8.41|4.51|2.13|0.0|0.0|95.45|1.0|3.0|-4.25|3.0|-5.77|312.37|1.0|3.43|-4.45|5.5700000000000005e-05|0.0111|0.0|-0.04124|3.17|4.3651|-990.6346565|556.57|934.7|266.52|430.83|0.4112699999999999|0.1754|-0.21921|3.3752|7.5528|7.5528
3t_a32|1|1|3.4477303|0|0.609420752|0.0|0.028840888|-0.0338714389999999|0.03995614|0.028527045|-0.304466646|9.83e-05|10.31100267|-0.086478322|3|3|0.049606573|-0.122301673|-0.496165036|0.710773544|0.822076702|0.870628579|1|0.828676243|0.014242899|-50.65701113|-61.58101978|8.995863948|97.01046154|0.171323757|108.2086749|-0.026967947|-38.89478416|0.0|-1.267493496|72.43498782|59.65287508|2530.60497|523.3947687|2241.507646|-10.75813179|8.107111779|15.64252992|0.929482453|199.2870037|24.88485469|0.017184783|-233.0294362|582.0730423|10.85396804|1.0|1.0|1.0|1.0|1.0|1.0|0.3|19.0|-8.01|5.42|1.74|2.0|0.0|112.48|1.0|7.0|-6.48|4.0|-5.81|396.53|0.0|4.46|-4.93|3.28e-07|0.00462|0.0|-0.05507|5.5|3.5487|-1864.708995|677.16|1129.24|349.38|575.45|0.70286|0.2906|-0.20246|2.7003|8.0458|8.0458
17_a47|1|1|3.011740664|0|1.4168589319999998|0.0|-0.181485377|-0.019259259|0.031802469|-0.105849578|-0.2032813319999999|0.0042378929999999|10.9385382|-0.006331624|1|1|-0.180898239|-0.031505291|-0.3004189439999999|0.8007970640000001|0.75807704|0.814790949|1|0.852282407|0.01291694|-43.82821253|-50.62550618|7.87914003|68.64478326|0.147717593|90.10552332|-0.02987808|-30.88080199|0.0|-1.493904005|60.33408274|51.70735256|2672.497352|519.8795281|1573.836082|-11.11708872|7.055517075|13.10144249|0.8569074879999999|155.087622|24.43867122|0.0159160889999999|-299.80980739999995|630.8611986000001|9.708576558|1.0|1.0|0.0|1.0|1.0|2.0|0.08|27.0|-10.1|5.44|2.26|2.0|0.0|119.83|0.0|4.0|-5.4|4.0|-5.83|392.46|0.0|3.85|-5.21|3.98e-06|0.0024|0.0|-0.04873|3.07|4.2784|-1254.985125|656.78|1127.7|289.79|477.67|0.6844100000000001|0.4308|-0.22479|5.6949|8.3|8.3
14t_a23|0|1|0.0|0|1.197962538|3.410065804|0.04919958|-0.024472753|0.045277778|0.073534004|-0.290708696|0.01269616|10.31321779|-0.093434862|2|2|0.134446672|-0.136106024|-0.4515027279999999|0.725800261|0.7629258809999999|0.820002545|1|0.920956836|0.017433037|-36.09926385|-51.65035498|11.36130649|36.6149406|0.079043164|51.51331913|-0.033286443|-33.66111722|42.20767549|-1.6643221380000002|61.0040156|47.46057034|2878.4071670000003|600.1979272000001|2286.063655|-14.13766923|7.55064865|14.13931199|0.872595673|130.3775455|27.11827225|0.014352462|-390.9561553|666.0036144999999|9.353660614|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-7.78|4.33|3.24|2.0|1.0|125.25|1.0|5.0|-5.85|4.0|-6.1|425.51|0.0|3.78|-5.25|1.43e-06|0.0023899999999999|0.0|-0.06666|3.79|3.2060000000000004|-1669.240512|692.08|1184.43|311.09|534.86|0.5824199999999999|0.0003|-0.22291|8.3062|8.3979|8.3979
9h_a40|0|0|0.0|0|0.604992856|1.7679629630000002|0.014753178|-0.126968715|0.039444444|0.157606277|-0.343593366|0.003782277|10.31197223|-185.0|2|2|0.270048551|0.08305063|-0.503000695|0.778613709|0.740778143|0.8022014000000001|1|0.864310149|0.012390387|-46.04148264|-47.93581245|6.199629554|132.6583116|0.135689851|67.89350333|-0.041058441|-23.98506758|0.0|-1.437045429|53.60044379|52.2411122|2073.354193|432.46450360000006|418.2915223|-10.27931468|6.922257828999999|13.366649|0.930966649|68.10626265|23.78085181|0.011321157|-364.1454816|336.23227030000004|5.664631335|1.0|1.0|1.0|0.0|1.0|0.0|0.11|20.0|-6.51|4.44|3.22|1.0|0.0|93.19|1.0|3.0|-5.65|3.0|-5.06|321.4|1.0|4.06|-5.12|2.23e-06|0.00244|0.0|-0.05991|3.9|3.3675|-1293.174246|526.38|868.84|292.61|410.18|0.64952|0.2721|-0.20038|2841.0|5.4001|5.4001
12ao_a36|1|0|3.477902101|2|1.297043885|0.0|-0.058597382|-0.065314765|0.042739018|0.0895536619999999|-0.410729809|0.002782748|10.94919858|-0.033032344|1|1|0.1523047569999999|-0.1619981409999999|-0.435820128|0.90500247|0.82626942|0.8800240009999999|0|0.832582759|0.017784426|-51.52001456|-67.45579866|11.76697353|85.17634667|0.167417241|110.7707502|-0.03775988|-44.63177966|0.0|-2.039033535|78.51108393|63.28698809|2794.663089|550.8740683|2298.760179|-16.53028876|8.769931502999999|16.33039817|0.8620895909999999|144.1736112|31.9443643|0.016708791|-373.2975961|698.847203|11.05528527|1.0|0.0|0.0|1.0|0.0|2.0|0.12|17.0|-7.01|2.42|2.38|1.0|0.0|133.84|1.0|6.0|-4.58|4.0|-6.34|407.47|1.0|2.37|-4.55|2.6e-05|0.0115|0.0|-0.05455|3.83|3.4743|-1310.361099|701.9|1190.17|266.08|548.59|0.4962|0.0033|-0.19662|7.447999999999999|7.5229|7.5229
19h_a38|1|0|3.2723542610000003|2|1.297044177|0.0|-0.088176988|-0.082283951|0.042622739|0.14165187|-0.420209249|-0.002526241|10.96083376|-0.070688288|1|1|0.303981987|-0.217394466|-0.420225236|0.724208473|0.819222745|0.8741648479999999|0|0.7746288020000001|0.021234963|-48.43313101|-64.79649453|12.51014765|136.81322659999998|0.225371198|132.7728693|-0.03959525|-38.17354026|0.0|-1.979762478|76.70128100000001|60.94327866|2774.611523|456.3568442|1839.424968|-13.74247449|6.820483788|12.98143834|0.903301693|145.047677|30.94580137|0.020207411|-299.0343596|595.8790650000001|11.90478646|1.0|1.0|1.0|1.0|1.0|3.0|0.14|17.0|-6.86|2.55|2.4|1.0|0.0|125.69|1.0|5.0|-4.14|4.0|-6.77|401.44|0.0|2.66|-4.17|7.209999999999999e-05|0.0272|0.0|-0.05708|3.41|3.5358|-1332.187847|626.65|1092.17|331.65|452.01|0.68472|88.0|-0.20379|9.0777|8.0348|8.0348
17_a15|0|0|0.0|0|1.43568899|0.0|-0.046866421|-0.071708785|0.036595745|-0.033968088|-0.442454151|0.0016674189999999|10.9544604|-0.0141953639999999|0|0|-0.052628162|-0.263401148|-0.461493931|0.769376831|0.721188086|0.76362781|0|0.880459235|0.012890299|-40.50376584|-61.17023228|9.875456386|34.35335309|0.119540765|91.58201681|-0.027065991|-46.86345493|58.47512431|-1.596893495|77.82445248|50.37922222|2852.085573|674.5333498|2104.883413|-15.88591693|7.967418828|15.15194163|0.90173781|265.6831633|31.74439379|0.0217385279999999|-234.74904|822.8625688|16.654220199999997|1.0|1.0|1.0|1.0|1.0|1.0|0.15|24.0|-9.72|6.0|2.53|2.0|0.0|131.36|1.0|7.0|-5.93|4.0|-5.58|438.52|0.0|4.44|-5.65|1.19e-06|0.00099|0.0|-0.03936|6.89|3.8006|-1413.897695|752.08|1298.37|299.04|663.81|0.68787|0.0377|-0.19509|7.1743|7.9208|7.9208
3a_a49|0|0|0.0|1|1.343850114|2.09865947|-0.05210989|-0.072328354|0.0355787039999999|-0.044367345|-0.337858497|-0.000349523|10.92976559|0.00497674|1|1|-0.074886415|0.003978478|-0.421478185|0.775818577|0.8145214209999999|0.8704151529999999|1|0.72890527|0.016205613|-55.30832478|-51.82200998|9.491036042|107.4001347|0.27109473|158.77029040000002|-0.030698626|-30.35026007|59.40691577|-1.504232653|64.2037853|64.79936082|2599.121578|426.893216|1793.526571|-10.52968207|6.566343333|12.49907878|0.903506738|181.6875706|26.06512204|0.021141449|-222.2883651|578.2841135|12.38177532|0.0|1.0|0.0|1.0|1.0|2.0|0.18|21.0|-7.19|2.81|1.04|1.0|0.0|112.14|1.0|5.0|-3.06|5.0|-7.67|384.43|0.0|2.02|-3.3|0.000878|193.0|0.0|-0.05732|3.16|3874.0|-1254.012043|635.89|1082.21|240.06|449.68|0.53794|0.0793|-0.2171|4.2593|7.1938|7.1938
31_a47|0|1|0.0|0|1.304326813|1.441825189|-0.075563891|-0.171198936|0.042906977|-0.086842911|-0.417294247|-0.007525849|10.9497221|0.001073537|1|1|-0.188419195|-0.076351692|-0.441642572|0.677766155|0.856640117|0.917597019|1|0.696020038|0.021401336|-66.4670426|-65.56344002|13.27533898|355.5321928|0.303979962|188.5600536|-0.037580665|-40.66927863|81.01707367|-1.691129939|80.58054906|79.74238158|2689.159869|431.7441681|1322.82831|-14.46018796|8.214180216|15.6194341|0.901520747|181.972428|32.98913783|0.024209265|-256.3593656|513.2159236|15.01710904|1.0|1.0|1.0|1.0|1.0|2.0|0.1|21.0|-7.62|4.24|2.0|1.0|0.0|109.21|1.0|5.0|-4.59|5.0|-6.78|410.83|0.0|2.94|-4.39|2.56e-05|0.0166|0.0|-0.0532|4.2|3.6369|-1735.435432|642.11|1079.4|311.96|508.69|0.68276|83.0|-0.20463|8.6244|7.8|7.8
20_a31|1|1|3.3852303|0|0.609420757|0.0|0.0469387759999999|-0.057200812|0.03995614|-0.013040402|-0.476400874|-0.003484915|10.31100269|-0.078213611|3|3|-0.023477148|-0.1534110109999999|-0.594513619|0.788133615|0.8602874540000001|0.912372776|1|0.7954270659999999|0.019334605|-53.79798102|-69.0542431|12.1160662|64.42171513|0.2045729339999999|128.1960117|-0.033537774|-43.27297051|75.10345696|-1.542737604|81.35171021|65.91404723|2576.1287230000003|498.4558574|1758.762093|-13.1700345|8.289864307|15.48343758|0.86775525|181.2859728|29.5712685|0.019624081|-264.0799235|557.1050635|12.29746712|1.0|1.0|1.0|1.0|1.0|2.0|0.26|19.0|-7.65|4.38|1.1|1.0|0.0|110.47|1.0|7.0|-5.91|4.0|-6.39|397.52|0.0|3.6|-4.44|1.24e-06|0.0146|0.0|-0.06065|4.78|3.5381|-1880.768349|666.67|1113.19|350.43|560.67|0.7036600000000001|0.2011|-0.20895|4.9218|8.0862|8.0862
5_a27|0|0|0.0|0|1.4026035369999998|3.2927747860000003|0.126882432|-0.068518519|0.048947368|-0.149034787|-0.286030638|0.00991794|10.93772408|-0.013448351|1|1|-0.250776983|-0.341622797|-0.4982037479999999|0.639413469|0.760083119|0.8149212259999999|1|0.8531787759999999|0.01695771|-29.50048722|-44.83538435|8.936508815|10.48961936|0.146821224|77.37301579999999|-0.030385206|-23.6277072|56.35994804|-1.276178645|53.51978325|38.43699603|2273.906133|449.6149323|1254.531539|-8.438466859|6.160679036|10.98289851|0.7827415529999999|136.2361487|21.59546513|0.016479312|-254.5156507|424.8821143|8.684398894|0.0|0.0|1.0|0.0|1.0|0.0|0.16|21.0|-6.22|2.8|2.66|0.0|0.0|97.55|1.0|2.0|-3.61|4.0|-6.49|331.37|1.0|2.82|-4.01|0.000248|0.0324|0.0|-0.04554|4.9|4.0989|-1083.143246|566.68|955.22|302.48|463.87|0.64548|0.2448|-0.21506|3.5632|8.5229|8.5229
12e_a31|1|0|3.483599061|1|0.610134116|0.0|0.052663358|-0.044316064|0.037098765|0.0113193469999999|-0.70267073|-0.002475146|10.3116965|-0.015755876|2|2|0.01824365|-0.142921555|-0.543945776|0.7968154940000001|0.7761616020000001|0.82100963|0|0.721526766|0.02665413|-68.32948993|-79.96257188|19.38343763|166.1479229|0.2784732339999999|202.5115275|-0.036652129|-58.15044546|595.9853231000001|-2.089171358|95.1187282|87.71292755|3040.353774|524.7092721|1899.851187|-19.38348182|10.24381236|19.50674899|0.904247004|199.8981394|36.75829484|0.020841203|-327.4245209|798.7285626|15.15615632|1.0|1.0|1.0|1.0|1.0|2.0|0.24|22.0|-9.31|5.4|2.21|3.0|0.0|129.38|1.0|9.0|-6.66|5.0|-5.93|460.55|0.0|4.5|-5.42|2.16e-07|0.00176|0.0|-0.03445|6.33|3.8391|-1809.899887|781.61|1308.13|232.77|640.03|0.55114|0.2627|-0.19379|3.4818|6.7696|6.7696
12bb_a36|1|0|3.3296932480000003|2|1.29704416|0.0|-0.07834963|-0.117921811|0.04625323|0.096309833|-0.444923056|-0.006877664|10.96022185|-0.027636036|1|1|0.2463876689999999|-0.250781298|-0.421445726|0.653741315|0.836170906|0.892249657|0|0.6888482109999999|0.022069757|-58.19935506|-73.39466247|14.16769093|88.91215764|0.311151789|199.7440352|-0.038872447|-47.11573753|0.0|-1.943622342|88.14984373|72.36704599|2902.055617|442.2064275|2458.790147|-16.01935076|7.854524291000001|15.13083401|0.926384521|180.1992964|34.69260487|0.022984922|-281.5518699|593.6088758|14.75518126|1.0|0.0|0.0|1.0|0.0|2.0|0.14|17.0|-7.12|3.0|2.78|1.0|0.0|123.67|1.0|5.0|-3.99|6.0|-6.8|417.41|1.0|2.44|-4.32|0.000102|0.0201|0.0|-0.0566799999999999|3.66|3.8001|-1431.4091|667.88|1120.72|236.69|515.92|0.38838|0.0736|-0.21175|8657.0|8.0|8.0
IN1233_a59|1|0|3.463603867|0|1.400923654|0.0|0.1160337319999999|-0.12050413|0.0396875|0.163548857|-0.5039851160000001|-0.005614194|10.93301779|-0.054458882|1|1|0.268927191|0.003282792|-0.597167441|0.809917509|0.74801464|0.80310139|1|0.7613246490000001|0.010831674|-61.73167061|-63.36348363|7.208329477|318.5587088|0.238675351|158.8351574|-0.035929742|-42.16752524|83.1557517|-1.904276352|72.32484741|68.94000009|2809.840422|506.6510632|1822.396842|-15.91227368|8.011984402000001|15.51626497|0.936631949|125.91272279999998|29.49046561|0.0134658889999999|-413.6607749|712.1606951|8.961363774|1.0|1.0|1.0|1.0|1.0|2.0|0.08|27.0|-10.0|4.69|2.06|2.0|0.0|125.07|0.0|5.0|-5.59|4.0|-6.13|419.48|0.0|3.78|-5.16|2.54e-06|0.0029|0.0|-0.05605|5.35|3.5355|-1352.351584|703.47|1204.16|237.54|531.14|0.51285|0.2011|-0.20289|7.6059|7.4685|7.4685
33_a47|0|1|0.0|0|1.409403453|1.758479676|-0.229935275|-0.085712613|0.034691358|-0.11544858|-0.183320497|0.002212256|10.98214099|0.0741098479999999|1|1|-0.26447859|-0.338113214|-0.270498605|0.63155995|0.82821379|0.8913954909999999|1|0.8197001309999999|0.022346992|-32.1568697|-44.81989209|11.96072985|30.94680001|0.1802998689999999|96.50148984|-0.0272154529999999|-23.98884914|0.0|-1.088618103|60.65229445|44.11759955|2311.28828|438.726241|787.797733|-7.79637597|6.979305126|12.94292541|0.854471925|226.5011607|25.25333652|0.029580684|-82.22540944|388.178924|15.83240237|0.0|1.0|1.0|1.0|1.0|1.0|0.11|21.0|-7.08|4.04|1.52|0.0|0.0|94.28|1.0|3.0|-3.26|5.0|-6.78|334.35|1.0|2.69|-3.72|0.000546|0.0643|0.0|-0.05462|2.06|4.1869|-1123.16428|566.29|934.34|296.13|423.52|0.67508|0.2566|-0.21447|6.2284|8.4|8.4
21_a47|0|1|0.0|0|1.408713027|1.2247108|0.072733799|-0.13650463|0.037801932|-0.034419528|-0.511216716|-0.006808306|10.95058272|0.057225853|1|1|-0.090969103|-0.277479519|-0.5406500129999999|0.612295986|0.826796636|0.8856299320000001|1|0.70582155|0.022739546|-46.63227351|-53.76411184|12.83540744|34.75044485|0.29417845|166.049938|-0.033866638|-30.34731959|47.95893876|-1.5239986980000002|70.10126935|59.46768095|2691.697803|398.4031618|1402.202743|-10.79015808|7.071346534|13.17102891|0.862591353|200.4681737|29.64451905|0.028943339|-163.5167523|482.9384172|16.33715751|0.0|1.0|1.0|1.0|1.0|2.0|0.1|21.0|-7.7|4.93|2.97|1.0|0.0|104.49|1.0|6.0|-4.44|6.0|-6.58|394.38|0.0|3.43|-4.32|3.6e-05|0.0191|0.0|-0.06339|4.43|3917.0|-1375.061089|583.37|1014.33|316.53|441.93|0.68296|0.2249|-0.2249699999999999|4.9172|8.3|8.3
6_a4|0|0|0.0|1|1.271761557|2.170234316|-0.19701009|0.010164572|0.035283951|0.042096749|-0.064723237|0.011457667|10.92992785|-0.208689928|1|1|0.0671397079999999|-0.073630392|-0.1738111839999999|0.664591856|0.76089528|0.810030118|1|0.945545838|0.0077624059999999|-29.18838891|-37.33240845|4.324187697|14.1731579|0.054454162|30.33467048|-0.024618083|-20.7966895|45.93422613|-1.206286076|42.27020924|33.5125766|2342.371538|526.7333132|1968.0178670000005|-7.639600225|5.758624844|9.981741408|0.733355042|103.3523757|16.83786074|0.008863911|-350.36323230000005|578.2065561000001|4.937800786|0.0|1.0|1.0|1.0|1.0|0.0|0.26|21.0|-7.99|5.23|3.09|2.0|0.0|109.7|1.0|3.0|-4.91|3.0|-5.42|354.45|1.0|4.23|-5.11|1.24e-05|0.00274|0.0|-0.04867|4.11|4.0354|-1108.585859|613.83|1057.7|254.51|453.87|0.60542|0.0772|-0.2182599999999999|3.2192|5.8861|5.8861
4e_a46|0|0|0.0|1|0.300205548|2.12386814|0.1369980459999999|-0.370202917|0.041636905|-0.08224348|-0.4017151029999999|-0.001404912|10.31928077|-0.05803828|1|1|-0.135489528|-0.049530834|-0.514537262|0.738134189|0.77019676|0.8146060740000001|0|0.753715041|0.010671173|-63.39469142|-64.33855433|8.098142567|105.0139519|0.246284959|186.9007941|-0.030951758|-48.825259|20.27041189|-1.949960781|73.87174786|71.49283399|3411.457836|571.9794684|3129.575458|-17.82509456|7.906917146|15.06943449|0.905854609|155.48860530000002|29.54149986|0.0125621839999999|-447.9030518999999|942.2127953|9.533193534|1.0|0.0|0.0|1.0|1.0|2.0|0.27|23.0|-8.81|5.93|2.06|2.0|0.0|137.28|1.0|5.0|-6.08|6.0|-6.6|488.6|0.0|3.5|-5.41|8.29e-07|0.00191|0.0|-0.03893|8.03|4.1773|-1884.613031|757.1|1343.97|292.1|655.69|0.5745600000000001|0.3109|-0.21005|3.2466|6.8125|6.8125
