molecula|NaaNH|n9FaRing|SaaNH|nAHRing|nARing|SaasN|MATS2c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC8d|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12w_a30|0|0|0.0|2|2|0.0|0.063514061|2|0.044197531|-0.0999572419999999|-0.372029919|-0.04950715|1|-0.173643543|-0.0857954809999999|-0.477636454|1|0.83236194|0.711738503|0|-0.076611264|-0.096032733|0.4274948739999999|-52.53307388|82.06520565|0.147783603|101.3366249|-0.037237182|-45.15435649|7.262777048999999|0.8077976990000001|-1.824621925|-36.02242934|63.12469722|0.451478593|584.3729039|-1251.160641|-17.50883211|8.063690539|14.70077638|6888.291006999999|-857.9327732|0.014471302|-422.1196298|1548.85393|685.6665849999999|0.0|1.0|1.0|4.63|0.14|17.0|-7.8|5.11|3.92|81.65|2.0|0.0|0.0|1.0|31.0|4.0|467.37|0.0|0.0|-6.04|0.000123|9.14e-07|0.0004269999999999|5.12|7.39e-06|-0.05682|5.0632|3.5585|-2494.966575|-2494.932002|716.83|0.2639|577.06|-2494.743475|0.1614|2.4229|-0.20755|0.0345723|-2494.807027|3.0068|15.0|7821.0
12ad_a36|1|0|3.428443248|2|2|0.0|-0.040810025|2|0.040787037|0.046496301|-0.649957196|0.010723827|1|0.077659878|-0.227404687|-0.478461478|1|0.832674224|0.7767870459999999|0|-0.082404548|-0.107772644|0.423689705|-58.34300549|94.12528108|0.239732231|169.7321223|-0.0365657189999999|-54.02363038|15.4237324|0.656407461|-2.047680239|-41.30726219|80.12771975|0.477102332|538.2749789|-1449.77215|-18.32944602|8.770308295|16.772513699999998|6569.653402|-1026.448977|0.028968808|-221.4751857|2208.646667|735.3783268|0.0|0.0|1.0|4.9|0.17|17.0|-6.62|2.7|1.67|95.5|1.0|0.0|0.0|1.0|33.0|6.0|439.47|0.0|0.0|-4.08|0.0289|8.36e-05|0.0367|2.53|0.000106|-0.05406|5733.0|3.8512|-1460.8311199999998|-1460.794632|737.53|0.6073|588.2|-1460.5468529999998|0.2532|5.3349|-0.21044|0.03648828|-1460.610659|6.8996|17.0|7.7696
6_a4|0|0|0.0|1|1|2.170234316|-0.19701009|2|0.035283951|0.042096749|-0.064723237|-0.208689928|1|0.0671397079999999|-0.073630392|-0.1738111839999999|2|0.76089528|0.664247086|1|-0.052396457|-0.0670158929999999|0.417868437|-29.18838891|14.1731579|0.054454162|30.33467048|-0.024618083|-20.7966895|2.408866521|0.814470803|-1.206286076|-16.25991695|33.5125766|0.423084148|526.7333132|-671.9833521|-7.639600225|5.758624844|9.981741408|5256.215815|-374.340411|0.008863911|-350.36323230000005|825.0551765|578.2065561000001|1.0|1.0|1.0|3.38|0.26|21.0|-7.99|5.1|5.23|43.6|2.0|0.0|0.0|1.0|27.0|3.0|354.45|0.0|1.0|-5.11|0.0043799999999999|7.74e-06|0.00274|4.28|3.67e-06|-0.04867|4.8714|4.0354|-1108.585859|-1108.563418|613.83|0.1235|453.87|-1108.338577|0.0772|2.8026|-0.2182599999999999|0.02244097|-1108.392115|3.2192|1.3|5.8861
14g_a23|0|1|0.0|0|0|3.0793867980000003|0.180361525|2|0.0422736629999999|0.058422864|-0.803522236|-0.030586527|2|0.179219801|-0.2952674819999999|-0.648987099|2|0.796412133|0.575188253|1|-0.072819606|-0.096288005|0.297855753|-51.82254036|95.64648102|0.092665527|65.94601775|-0.041536002|-48.76552945|9.289253982|0.780315815|-2.118336119|-36.87984398|64.87554405|0.461846955|645.7104105000001|-1507.527516|-21.03611074|8.788027188|16.32997765|8005.353973|-1072.841648|0.020564836|-398.9771038|1931.945357|676.4530574|0.0|1.0|0.0|3.61|0.09|26.0|-7.95|3.97|6.18|114.25|2.0|1.0|0.0|1.0|35.0|8.0|495.48|1.0|0.0|-6.0|6.38e-05|1e-06|0.0004969999999999|4.76|5.57e-06|-0.08011|3.7042|3.7042|-2042.1835260000005|-2042.161409|730.13|0.3478|583.38|-2041.934312|0.3478|7.2913|-0.23201|0.0221162|-2042.000034|10245.0|0.01|8.0
14_a1|1|0|3.3674017380000003|1|1|0.0|0.043282217|1|0.035620155|0.1008839219999999|-0.766207981|-0.0492229479999999|1|0.164429684|-0.033765606|-0.567791164|1|0.7462411859999999|0.795744863|0|-0.12658238|-0.122581374|0.206941175|-74.96297518|161.1772893|0.406829129|240.9270705|-0.046308519|-42.99041175|11.59015807|0.753357398|-2.083883365|-44.39360096|94.53410059|0.47517581|351.2799603|-1234.09038|-16.24082222|7.46120838|14.21658628|5748.712211|-730.8369997000001|0.0243658979999999|-300.0800645|1638.120743|513.4628663999999|1.0|1.0|1.0|3.25|0.05|23.0|-7.69|4.04|3.63|103.12|1.0|0.0|0.0|1.0|29.0|5.0|384.39|0.0|0.0|-4.25|0.0116|5.660000000000001e-05|0.0218|2.7|7.81e-06|-0.05962|3.8344|3.3061|-1292.588129|-1292.55322|621.08|0.4442|464.08|-1292.359534|0.3497|4.1207|-0.19322|0.03490867|-1292.415211|5.3099|94.0|7.0269
19_a4|0|0|0.0|1|1|1.943606348|-0.121320311|1|0.040511696|-0.052325802|-0.105763614|-0.136621315|1|-0.086166959|-0.042058265|-0.245630631|1|0.774746438|0.514505012|0|-0.070677568|-0.0759826109999999|0.285282038|-38.9063534|15.411502800000004|0.1792349369999999|98.66465411|-0.028945757|-23.02459887|3.946149569|0.764880253|-1.215721775|-21.41704046|46.07495776|0.460486754|451.8120313999999|-669.2264932|-8.771275759|5.9448291|11.01887515|5232.561157|-368.3935819|0.0143733|-291.6208078|874.9428297000001|450.6848883|0.0|1.0|0.0|3.46|0.16|17.0|-6.09|2.97|4.32|73.23|1.0|0.0|0.0|1.0|25.0|4.0|351.42|0.0|1.0|-3.97|0.0547|0.000106|0.0373|2.62|0.0002839999999999|-0.05294|4.1858|4.1858|-1446.939719|-1446.909868|583.39|0.3806|500.34|-1446.760398|0.3806|5.8295|-0.22298|0.02985188|-1446.813896|7.1079|19.5|4.71
1i_a5|1|0|2.843224727|0|0|0.0|-0.145964178|2|0.0253888889999999|0.018196138|-0.279280326|-0.003198529|1|0.059972925|0.004923698|-0.403861432|2|0.780175595|0.513260607|0|-0.091178745|-0.084018635|0.4729402929999999|-50.81756452|201.1526326|0.112394438|62.64191946|-0.03570792|-26.09853285|2.575548983|0.759459597|-1.428316788|-28.32266298|55.43870932|0.4697279689999999|494.6981114|-796.0581225|-11.09187646|7.314842247|13.79450888|5432.586961|-443.6750585|0.0196689|-289.21443910000005|1048.190221|403.396385|1.0|0.0|1.0|2.83|0.05|23.0|-8.88|5.48|6.37|54.46|2.0|0.0|0.0|1.0|27.0|6.0|366.34|1.0|0.0|-4.97|0.00589|1.0800000000000002e-05|0.00396|3.95|4.86e-07|-0.05729|4.7243|4.3799|-1288.356212|-1288.322373|569.42|0.7585|443.05|-1288.210207|0.0207|2.6336|-0.23674|0.03383899|-1288.264271|2.8939|24.0|7.6198
12ap_a36|1|0|3.4417292610000003|2|2|0.0|-0.06398791|2|0.042739018|0.066185994|-0.424579308|-0.042675894|1|0.117738331|-0.175397741|-0.436880644|1|0.832758813|0.8212311840000001|0|-0.082622504|-0.106173763|0.27547717|-54.21070432|82.56761031|0.1694125169999999|111.1558165|-0.037473093|-45.7078307|9.36249036|0.737851886|-1.91112774|-35.56900768|68.48007054|0.464588|544.9693552|-1253.939017|-16.13217554|8.766216204|16.37284224|6003.481614|-822.7409526|0.020575639|-312.1212186|1699.445432|642.3830552000001|0.0|0.0|1.0|4.78|0.13|17.0|-6.66|2.75|1.76|92.99|1.0|0.0|0.0|1.0|31.0|5.0|406.44|0.0|0.0|-3.95|0.0412|0.000113|0.0458|2.4|8.97e-05|-0.06084|4.9124|3.8801|-1325.199863|-1325.159466|691.41|0.8819|553.28|-1324.95298|0.3982|7.0249|-0.21788|0.04039655|-1325.0127220000002|9.6512|32.0|7.4949
14s_a23|0|1|0.0|0|0|3.336763335|0.020458621|2|0.045277778|0.049317519|-0.298573309|-0.064006338|2|0.0909774219999999|-0.13187015|-0.457212212|2|0.7837821840000001|0.659570836|1|-0.055037441|-0.080500435|0.2387634619999999|-35.30692476|30.34480575|0.07236376|46.42188642|-0.034255504|-33.12848261|8.218681552|0.7748161659999999|-1.610008704|-22.64965286|48.11843993|0.470919749|595.0854952000001|-1032.832468|-14.09722664|7.548546899|14.26730044|6938.271179|-662.5696522999999|0.017330177|-352.5931977|1333.003252|633.3278634|0.0|1.0|0.0|3.45|0.05|26.0|-7.99|4.0|4.67|105.02|2.0|1.0|0.0|1.0|31.0|4.0|445.93|0.0|0.0|-5.55|0.000334|2.83e-06|0.00126|4.21|4.55e-06|-0.07783|3.6828|3.6828|-2089.521231|-2089.500101|668.66|0.3669|528.82|-2089.2914530000003|0.3669|4.7032|-0.22933|0.02112956|-2089.352478|6.4428|3.0|8.5482
4_a3|0|0|0.0|0|0|0.0|0.2122551539999999|1|0.035345345|-0.08769805|-0.325334256|0.0248526079999999|1|-0.208888686|0.127253753|-0.607238634|1|0.721302096|0.628171026|1|-0.110345083|-0.098695428|0.5842630360000001|-52.4583525|235.6982345|0.25946603|123.350856|-0.039478171|-22.30593113|1.809595554|0.866976271|-1.381735991|-24.93884341|56.26480013|0.415852758|352.05186289999995|-656.8810472|-8.922372453|5.05182773|8.648209506|4885.093366|-312.2830359|0.0100954959999999|-348.9230345|757.6690029|347.9532383|1.0|0.0|1.0|2.94|0.0|21.0|-7.53|5.3|5.17|80.04|1.0|0.0|0.0|1.0|23.0|3.0|321.37|0.0|0.0|-5.09|0.00065|8.22e-06|0.00264|4.3|9.48e-06|-0.0584299999999999|5.9341|3.4771|-1355.332318|-1355.303098|504.29|0.1776|338.33|-1355.192416|119.0|2.3542|-0.20826|0.02921941|-1355.239905|3.1409|1259.0|5.9
18_a15|0|0|0.0|0|0|0.0|-0.020185809|2|0.037948718|-0.094812415|-0.319782642|0.002685285|0|-0.190640601|-0.145790726|-0.431836192|2|0.7162974740000001|0.645117465|0|-0.067562078|-0.090730185|0.819442071|-41.31992544|40.37881101|0.163771093|100.159876|-0.035181092|-33.93632895|2.672871589|0.867430881|-1.723873519|-25.27062952|45.69032922|0.415796832|511.4247108|-1054.294474|-13.15898469|5.990767063|10.2545953|5705.360332|-644.79025|0.008781964|-449.4301265|1215.421882|590.2470602999999|1.0|0.0|1.0|3.37|0.08|24.0|-9.98|5.68|6.86|47.04|2.0|0.0|0.0|1.0|29.0|4.0|385.43|1.0|0.0|-5.93|0.000265|1.18e-06|0.0004559999999999|5.42|4.01e-08|-0.03581|4543.0|3.8232|-1265.810138|-1265.770242|650.53|0.2686|535.02|-1265.556558|0.0066|4.2476|-0.19371|0.03989594|-1265.614679|6.5864|129.0|6.8894
A7701_a51|1|0|2.9690728930000003|0|0|0.0|-0.221071791|2|0.031405229|0.070581466|-0.0927335619999999|-0.0299823629999999|1|0.119725261|0.061434294|-0.22798944|2|0.7451039290000001|0.688876851|1|-0.071384149|-0.078131694|0.514530959|-32.97926236|146.2104641|0.134885227|62.31656919|-0.030384547|-16.67652408|1.580362387|0.799046392|-1.09384371|-15.23632002|36.39998243|0.420350923|399.6804233|-505.3525041|-6.485314917999999|5.137516673|8.863149921|4153.310077|-233.4713371|0.012504214|-276.3170672|632.4445105000001|332.8814548|1.0|0.0|1.0|2.66|0.06|21.0|-7.58|4.46|4.0|54.46|0.0|0.0|0.0|1.0|22.0|3.0|286.33|0.0|1.0|-4.17|0.0319|6.790000000000001e-05|0.0195|3.14|7.5e-06||||||||||||||||25.0|7.6021
15_a47|1|1|2.9226792460000004|0|0|0.0|-0.164258919|2|0.042285714|-0.130885389|-0.21194909|0.0506476009999999|1|-0.299654464|-0.017562097|-0.332654104|2|0.830688568|0.614613723|1|-0.084413593|-0.0904066519999999|0.429825305|-45.1562696|61.0548099|0.208246323|111.3994409|-0.033307714|-25.87091101|4.770072524|0.711630105|-1.265693121|-24.15592798|54.07328082|0.477646539|423.5412927|-677.0708068|-9.531388265|6.984778596|13.37174753|5075.773767000001|-362.1927541|0.021370407|-226.4191275|951.4364299|383.4213189|1.0|0.0|1.0|2.89|0.06|21.0|-8.49|4.69|5.28|66.49|2.0|0.0|0.0|1.0|25.0|4.0|353.78|0.0|0.0|-4.85|0.00455|1.41e-05|0.00499|3.8|1.14e-06|-0.0591799999999999|4.3312|4.0594|-1527.4104|-1527.376145|552.16|0.2828|419.75|-1527.265523|0.0759|2.2271|-0.2268|0.03425526|-1527.316555|3.7709|16.0|7.8
11_a27|1|0|2.680511093|1|2|0.0|0.100091619|2|0.042533875|-0.080272515|-0.344117757|-0.027287578|0|-0.1299181459999999|-0.067428705|-0.488734846|2|0.814843016|0.7146215429999999|1|-0.079921166|-0.094820973|0.349764196|-42.27430065|143.3238715|0.2354494999999999|124.5410133|-0.034296948|-26.52978026|4.524597532|0.8088958709999999|-1.611956546|-22.36099135|50.82822357|0.4528656239999999|404.4089873|-852.6444161000001|-9.595877966|5.231762955|9.562117063|5186.240841|-451.0062644|0.012694323|-326.780942|1054.084273|504.209846|0.0|0.0|1.0|3.95|0.35|16.0|-6.09|2.72|1.67|61.88|0.0|0.0|0.0|1.0|26.0|4.0|345.4|0.0|1.0|-4.02|0.0716|9.45e-05|0.0326|2.73|0.000283|-0.05985|3.3426|2.4836|-1122.456105|-1122.433411|571.4|0.3492|415.32|-1122.190727|0.0793|3.1278|-0.16205|0.0226944|-1122.242519|4.2894|5.0|8301.0
15_a15|0|0|0.0|1|1|0.0|-0.132759299|3|0.029814815|-0.063032481|-0.395472407|0.0020555079999999|0|-0.098862691|-0.272482143|-0.3597407929999999|2|0.724319314|0.796300317|0|-0.061884697|-0.091075463|0.7028760070000001|-41.11675625|142.8140301|0.102793952|68.29723829999999|-0.031405332|-40.20430373|9.115534766|0.702544178|-1.821509261|-27.31834743|54.83651811|0.435723718|596.1118717|-1210.227347|-13.86355301|6.673906339|11.8273735|7039.747576999999|-804.0860746000001|0.0202953539999999|-269.1443943|1722.635223|830.7967967000001|1.0|1.0|0.0|4.04|0.07|24.0|-8.9|4.33|6.69|59.51|2.0|0.0|0.0|1.0|34.0|4.0|448.52|1.0|0.0|-6.1|0.000214|7.970000000000001e-07|0.000357|5.32|5.7e-07|-0.03786|3.6968|2582.0|-1450.7538470000002|-1450.725355|700.82|0.4459|573.46|-1450.398033|0.0066|1.6365|-0.1475|0.02849263|-1450.462493|2.9566|109.0|6.9626
13n_a6|1|0|3.425442623|0|0|0.0|0.030890422|2|0.04393617|0.058267173|-0.631323273|-0.033224059|1|0.100294804|-0.118693789|-0.57091314|2|0.7767360059999999|0.82642394|1|-0.100363599|-0.109392959|0.307384948|-68.88015714|90.97854097|0.29109784|199.7822434|-0.038490115|-51.52585133|8.36448634|0.748967057|-2.078466222|-47.27287681|81.06784641|0.47066442|486.5239262|-1426.464192|-18.12946621|8.872063579|16.76075427|6386.381394|-978.9911754|0.019904118|-341.7352549|1904.575345|724.3873672999999|1.0|1.0|1.0|3.55|0.08|27.0|-9.67|4.19|3.76|122.47|1.0|0.0|0.0|1.0|33.0|5.0|435.48|0.0|0.0|-4.28|0.00987|5.24e-05|0.0228|2.43|9.35e-08|-0.07131|4.8185|3.3510000000000004|-1423.765005|-1423.714738|727.69|0.9117|548.09|-1423.451366|0.1945|7.1946|-0.20994|0.05026727|-1423.514154|10.1967|75.0|7.1249
15c_a22|0|0|0.0|0|0|1.596256692|-0.134137693|2|0.038137255|-0.026986769|-0.298463715|0.006275578|1|-0.047249795|-0.160566657|-0.364626967|2|0.773044788|0.639264982|1|-0.067475429|-0.080088202|0.615901609|-48.58045253|36.22825261|0.133414786|96.05497587|-0.0302219629999999|-41.51455167|12.731723|0.661775114|-1.60176404|-34.97658951|66.26407672|0.462157867|623.9175171|-1153.226049|-15.66586856|8.626398368|16.03890406|6882.442370999999|-830.2910335|0.0248073129999999|-232.9472639|1742.625289|731.8178649|1.0|1.0|1.0|3.49|0.08|27.0|-9.28|3.9|4.18|109.38|1.0|0.0|0.0|1.0|34.0|6.0|445.48|0.0|0.0|-4.62|0.00618|2.4e-05|0.0107|2.9|2.35e-07|-0.07399|5.7361|3674.0|-1460.602657|-1460.571156|715.42|0.5082|575.8|-1460.324493|0.0694|7.382000000000001|-0.22807|0.03150096|-1460.387718|9.0393|737.0|6.1325
16a_a10|0|0|0.0|1|1|2.041062372|-0.187414728|2|0.0334858389999999|-0.085711535|-0.152205915|-0.0048530629999999|1|-0.133979603|-0.254024476|-0.1948324069999999|2|0.772481675|0.72613292|1|-0.052574986|-0.076950669|0.3637074329999999|-36.408063|77.68598956|0.083851314|58.06685151|-0.026063936|-36.90194151|6.652715932|0.7270593190000001|-1.615964058|-25.21250404|46.01490333|0.4629532229999999|634.4309626|-1119.0515779999998|-12.4990447|8.531706024|15.88633689|6366.0631060000005|-774.9407716|0.014796066|-314.4761648|1539.147561|879.8636987|1.0|1.0|1.0|4.11|0.3|21.0|-8.5|4.73|5.19|56.07|3.0|0.0|0.0|1.0|33.0|5.0|439.55|0.0|1.0|-5.17|0.00264|6.76e-06|0.00297|4.33|1.4e-06|-0.04647|5.6019|3.8718|-1395.158387|-1395.13019|760.0|0.3843|629.65|-1394.797092|0.0841|3.8323|-0.20697|0.02819643|-1394.861824|4.6574|47.0|7.3279
14i_a23|0|1|0.0|0|0|3.2692375460000003|0.142566578|2|0.0432555559999999|0.040408197|-0.558153376|-0.026731172|2|0.075401108|-0.033435987|-0.569707595|2|0.8025091329999999|0.7333675390000001|1|-0.0889593869999999|-0.096562208|0.266320368|-60.8283953|324.811841|0.222047267|151.83084580000002|-0.039760909|-45.14777443|10.01786784|0.7780956840000001|-2.027806362|-41.59306642|75.47917433|0.478050606|531.9462982|-1386.567643|-18.59026006|8.107659819|15.53342127|7030.347905|-948.103263|0.019276934|-380.3109456|1782.001457|693.3423458|0.0|1.0|1.0|3.56|0.04|26.0|-6.96|2.57|3.12|148.11|1.0|1.0|1.0|1.0|33.0|5.0|454.51|1.0|0.0|-4.39|0.00278|4.03e-05|0.0183|2.46|5.03e-05|-0.08025|3.6931|3.6931|-1798.64228|-1798.608335|715.68|0.3639|580.74|-1798.371346|0.3639|5.9563|-0.23121|0.03394466|-1798.434186|8.3755|3.0|8.4622
11_a4|0|0|0.0|1|1|2.159635561|-0.20567828|2|0.03617284|-0.017835936|-0.056016567|-0.0043410079999999|1|-0.030003079|-0.046906237|-0.145254541|2|0.820318166|0.647727179|1|-0.054262142|-0.06530408|0.4523305489999999|-31.35942689|12.88007087|0.069886591|40.38918044|-0.023620625|-21.81135655|3.118219598|0.7560913159999999|-1.110169356|-18.12338426|36.75497433|0.480360734|537.5354202000001|-641.5941818|-7.889214068999999|6.850305797000001|13.18281017|5425.1341090000005|-370.7930613|0.011937709|-296.0029432|848.5670554999999|575.2252237|1.0|1.0|1.0|3.31|0.23|21.0|-8.05|4.97|5.22|68.9|2.0|0.0|0.0|1.0|27.0|3.0|372.49|0.0|0.0|-4.97|0.00271|1.06e-05|0.00395|3.99|3.31e-06|-0.05582|4907.0|3.78|-1467.463842|-1467.440475|630.04|151.0|479.99|-1467.20045|0.0403|4187.0|-0.2146699999999999|0.02336674|-1467.255521|5.3012|0.11|6.9586
1n_a5|1|0|2.91912867|0|0|0.0|-0.1387762669999999|2|0.024388889|0.002508727|-0.3365350029999999|-0.047910067|1|0.004115733|-0.015850084|-0.393928416|2|0.77828693|0.656280207|0|-0.082180848|-0.081950989|0.428980979|-47.1725036|63.58796786|0.214789986|123.2912732|-0.030493391|-27.00168194|7.620766672|0.627751746|-1.311215832|-27.07741706|60.44890447|0.483868192|450.71720610000006|-752.6490056|-10.04713747|7.881746117|15.27080096|5101.31614|-432.02691110000006|0.028797525|-146.6611704|1198.959638|467.1194103|1.0|1.0|1.0|2.88|0.05|23.0|-8.07|4.41|3.99|80.76|1.0|0.0|0.0|1.0|27.0|5.0|356.38|0.0|0.0|-4.18|0.0193|6.56e-05|0.0234|2.91|3.01e-06|-0.06186|4.3838|4.3838|-1179.209088|-1179.169527|607.15|0.3789|481.06|-1179.018429|0.3789|0.6234|-0.23278|0.03956123|-1179.073189|0.7104|27.0|7.5686
3_a3|0|0|0.0|0|0|0.0|0.159413311|1|0.034259259|-0.015653979|-0.3413621639999999|0.069435247|2|-0.030486489|0.081380229|-0.599804962|1|0.8083172479999999|0.8495058259999999|1|-0.107269779|-0.098797066|0.583866845|-48.91675544|228.5396864|0.246193521|112.2682304|-0.035057023|-20.54492513|2.623868963|0.7000038270000001|-1.086767728|-22.30683222|54.67064981|0.415122657|343.74795510000007|-495.58367360000005|-7.290134722999999|5.025797436|8.592908408|4677.617255|-225.9941764|0.023287455|-182.4099648|707.9728057|302.8386149|1.0|1.0|1.0|3.11|0.0|20.0|-6.15|5.0|4.07|121.17|0.0|0.0|0.0|1.0|21.0|3.0|310.4|0.0|0.0|-4.39|0.00103|4.06e-05|0.0126|3.26|0.000218|-0.0637|5.8458|3.3475|-1592.904586|-1592.873593|491.26|0.2383|316.65|-1592.792349|0.0851|2.1507|-0.20969|0.03099295|-1592.839065|2.8045|1175.0|5.93
18_a31|1|0|3.281949877|0|0|0.0|0.0690370959999999|0|0.0427124179999999|-0.051184519|-0.640807491|-0.096301845|2|-0.084218532|-0.107017926|-0.604728055|0|0.8595579409999999|0.838968212|0|-0.11789212|-0.129469649|0.258135789|-69.19879619|238.9516432|0.27411287|160.8952371|-0.040279446|-44.60622732|4.984491996|0.7774768320000001|-1.81257508|-40.61741697|77.69074057|0.4492048839999999|426.0718665|-1063.9219449999998|-13.87749294|7.076684189|12.84812443|4856.251645|-624.4871824|0.01673486|-325.73954460000004|1368.42913|477.1857166|1.0|1.0|1.0|3.41|0.28|16.0|-6.54|4.9|3.48|119.14|1.0|0.0|0.0|1.0|25.0|4.0|356.44|0.0|0.0|-3.62|0.00862|0.000241|86.0|2.47|0.000104|-0.03702|5.0092|3.9105|-1465.528656|-1465.4803960000002|630.26|444.0|541.33|-1465.300904|0.2457|3.0607|-0.19914|0.04825999|-1465.359325|4.6746|0.13|6.8861
4d_a46|0|0|0.0|1|1|2.146507937|-0.1397563859999999|2|0.047736111|-0.131948546|-0.085744171|-0.076521434|1|-0.206000242|-0.1271933999999999|-0.240143042|2|0.764741337|0.623144956|0|-0.056384895|-0.070772596|0.290035518|-30.95621863|8.241078584|0.063942042|35.10521457|-0.024616555|-21.33218735|2.607946825|0.813427965|-1.132361533|-16.99546444|35.70643728|0.441136013|513.9109507000001|-621.6847867|-7.419891252999999|5.757075209|10.30138878|4993.774007|-341.3149976|0.0086574759999999|-344.15403910000003|764.2776167999999|509.0572545|0.0|1.0|1.0|3.78|0.35|17.0|-7.41|4.81|5.11|43.6|2.0|1.0|0.0|1.0|25.0|3.0|352.86|0.0|1.0|-5.11|0.00416|7.8e-06|0.00275|4.3|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.4265|-1453.840712|-1453.817782|588.18|0.1313|503.76|-1453.635434|0.1313|3.5318|-0.22603|0.02292966|-1453.688943|3.7104|517.0|6.2865
4e_a49|0|0|0.0|1|1|2.085628989|-0.076526919|2|0.036555556|-0.080255074|-0.3631108529999999|0.018857363|1|-0.130491035|-0.060391347|-0.403194204|2|0.803344301|0.731643066|1|-0.09422276|-0.087866673|0.433385455|-57.79309816|313.22432680000003|0.242937669|149.0098632|-0.029288891|-33.05708028|6.449206277999999|0.650328475|-1.493733437|-35.44835874|68.30753733|0.471635821|464.3567821|-916.2062675|-11.01902676|7.934910277|15.01788083|5950.361470000001|-561.9703647000001|0.023622273|-184.4129453|1408.836153|620.5697596|1.0|1.0|1.0|3.35|0.22|21.0|-7.36|3.4|2.83|92.93|1.0|0.0|0.0|1.0|30.0|5.0|399.45|0.0|0.0|-3.52|211.0|0.000305|122.0|1.71|1.74e-05|-0.06461|5.7301|3.7876|-1313.199448|-1313.158118|660.22|0.2273|504.63|-1312.924353|0.0789|3.9718|-0.2231199999999999|0.04133034|-1312.98289|4.8707|34.0|7.4685
8e_a46|0|0|0.0|1|1|2.161814059|-0.205882192|2|0.043238095|-0.126773923|-0.046696417|-0.016857659|1|-0.203086023|-0.135984209|-0.132524216|2|0.789844634|0.668786636|0|-0.053352779|-0.065982313|0.281227001|-27.16690715|7.389496216|0.078647648|40.04689925|-0.023017086|-17.10778729|2.482871976|0.7492419109999999|-0.989734694|-13.83322216|32.04299109|0.444693313|469.146955|-503.9668235|-5.967832774|5.504080656|9.911785304|4239.252176|-256.61680930000006|0.011830243|-253.8248986|672.6356549999999|426.71841|1.0|0.0|1.0|3.21|0.32|17.0|-6.67|4.09|3.9|43.6|0.0|0.0|0.0|1.0|23.0|3.0|304.39|0.0|1.0|-4.04|0.0782|9.15e-05|0.0279|3.01|6.57e-05|-0.03175|4.5092|4.5092|-954.9296396|-954.9056294|552.99|0.2162|457.96|-954.743261|0.2162|3.2194|-0.2201|0.024010215|-954.793305|3.7755|406.0|6.3915
2_a47|0|0|0.0|0|0|0.0|-0.002024001|2|0.027058824|-0.004557357|-0.3581612489999999|-0.013580367|0|-0.007299676|-0.0274111779999999|-0.444853768|2|0.671819147|0.875463345|1|-0.083455669|-0.095655954|0.482748996|-41.57671973|99.5619537|0.152675989|76.06154148|-0.036790752|-23.74109633|2.112397382|0.784978115|-1.4348393119999998|-20.71307621|45.81686991|0.433425706|422.1277419|-714.8215685|-9.131190896|5.308758149|9.369924133|4559.060763|-356.116445|0.016376351|-283.9460863|910.626111|392.6099255|1.0|0.0|1.0|2.58|0.0|22.0|-7.82|3.7|4.75|58.04|1.0|0.0|0.0|1.0|24.0|3.0|313.35|0.0|1.0|-5.11|0.00109|7.75e-06|0.00243|4.52|4.73e-06|-0.05285|3.7181|3.7181|-1010.540464|-1010.505024|536.13|0.2143|371.19|-1010.364507|0.2143|2.1266|-0.20731|0.03544055|-1010.412694|3.1004|631.0|6.2
