molecula|SddssS|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|PBF|FPSA3|PNSA3|PPSA3|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12g_a40|0.0|0|0.0|1|7.515889085|0|0.604990688|1.687211672|0.037440516|-0.01011728|5.4161004020000005|-0.129331216|0|0.036630824|0.167050952|0.726175674|0.075327376|10.31197254|2|2|-0.003205145|0.063401514|0.777835705|0.769016155|-0.326139923|0.8396782220000001|0.6941475490000001|1|0.8702014570000001|0.289122732|0.012706769|-49.94706785|6.670206427999999|68.1355805|-27.42361099|3.501413627|0.0|0.852031227|-26.21888031|59.29860462|-22.85591194|56.61727428|2287.970776|456.7977427|-731.3891821000001|681.6778419|-11.99782981|0.871698484|77.67373972|-383.9305539|26.82520454|-369.5858437|858.4065454|335.7078145|1.0|0.0|0.0|0.0|1.0|3.24|3.2|20.0|5.14|3.76|2.0|0.0|1.0|2.0|23.0|362.23|-5.79|3.43e-07|0.000124|0.000586|5.07|0.0|2.37e-07|8.57e-05|4.0224|3.1577|-2173.0224510000003|540.25|392.64|308.23|429.31|0.67055|0.6988|-2172.9382|0.2682|1.9175|-0.20615|0.02230594|-2172.988604|2.7075|6.1403|6.1403
12k_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984231|0.0|-0.001755273|-0.007818038|5.351858133|-0.029595542|2|0.042739018|-0.13882907|0.0|0.067265077|10.31162844|1|1|0.0053380919999999|-0.089279071|0.838579475|0.830875659|-0.067714819|0.883029843|0.7933543279999999|0|0.815083558|0.340031035|0.024177669|-52.35426525|16.01752015|122.5057244|-43.09444587|10.61148425|0.0|0.7081361979999999|-34.68429919|80.03127603|-23.31944323|68.37178540000001|2920.279667|539.9866061|-1235.930491|2277.687222|-15.44895229|0.893775698|193.3575303|-818.7944715|32.93073182|-275.77726980000006|1745.328787|704.0353382000001|1.0|0.0|1.0|1.0|1.0|4.72|0.0|17.0|2.63|2.51|2.0|0.0|1.0|6.0|31.0|428.51|-4.93|3.59e-06|0.00154|0.0050799999999999|3.84|0.0|1.84e-07|7.87e-05|5.1958|3.4715|-1690.269144|710.82|357.15|238.62|564.62|0.39318|0.6864899999999999|-1690.031103|0.1512|4.9516|-0.19798|0.03357755|-1690.094082|5.0736|7.6144|7.6144
33_a47|0.0|1|0.0|1|6.823286122000001|0|1.409403453|1.758479676|-0.229935275|-0.004263267|4.727387819|-0.085712613|3|0.034691358|-0.11544858|1.688794654|-0.033554816|10.98214099|1|1|0.003634698|-0.147591116|0.63155995|0.82821379|0.1186944519999999|0.8913954909999999|0.607650682|1|0.8197001309999999|0.404334141|0.022346992|-32.1568697|11.96072985|96.50148984|-23.98884914|6.401714296000001|0.0|0.57681348|-17.2112484|60.65229445|-14.56646493|44.11759955|2311.28828|438.726241|-582.6585971|787.797733|-7.79637597|0.854471925|226.5011607|-311.85503880000005|25.25333652|-82.22540944|1010.133461|388.178924|0.0|1.0|1.0|1.0|1.0|3.08|2.76|21.0|4.04|1.52|0.0|0.0|1.0|3.0|25.0|334.35|-3.72|0.000546|183.0|0.0643|2.19|0.0|8.339999999999999e-08|2.79e-05|4.1869|4.1869|-1123.135036|566.29|296.13|296.13|423.52|0.67508|0.67508|-1122.992964|0.2566|4.5647|-0.21447|0.02924367|-1123.04547|6.2284|8.4|8.4
6_a3|0.0|0|0.0|0|6.823286122000001|0|0.605016564|0.0|0.155665791|-0.008934536|4.727387819|-0.106234254|2|0.038650794|-0.025021661|2.000787282|0.05584062|10.3116226|1|1|-0.006696449|0.020589494|0.881253042|0.790667152|0.055002252|0.8632654590000001|0.773152968|1|0.783322023|0.556539611|0.010921391|-52.01903278|5.449560482000001|108.118071|-24.56680878|2.7192240510000003|77.06094911|0.80281499|-25.95647951|56.71997588|-18.8247694|57.46859326|2196.107822|390.8623623|-640.0421597|1899.385061|-9.393191593|0.633675574|98.39146166|-319.3685142|23.4484528|-302.19751|797.2473951000001|353.7528308|1.0|1.0|1.0|1.0|1.0|3.05|2.65|21.0|4.66|2.11|1.0|0.0|1.0|2.0|23.0|338.81|-4.87|3.67e-06|0.00124|0.00455|3.79|0.0|3.28e-08|1.11e-05|5.8279|3.3963|-1731.7043199999998|524.88|365.05|212.74|366.93|0.3369|0.69323|-1731.602363|129.0|2.8131|-0.21179|0.03079258|-1731.6508010000002|3.7185|5.7501|5.7501
27_a47|0.0|1|0.0|1|6.842683282|1|1.216250059|2.041063341|-0.160399235|-0.003631596|4.727387819|0.006768957|3|0.0304347829999999|-0.067535989|1.807806182|0.0427469459999999|10.95005714|1|1|0.002350172|-0.077485193|0.6636125860000001|0.804224077|0.023325573|0.8517043879999999|0.634406338|1|0.846469886|0.337815064|0.016506051|-40.35526807|10.56549582|98.27436776|-32.56705871|6.762956126000001|3.180329084|0.700732763|-25.8313393|63.02085767|-18.2393594|50.9207639|2804.020752|541.8239522999999|-966.6860481|2181.236691|-11.67498331|0.906398657|191.5604557|-618.7741154|26.02898047|-256.9774086|1379.535965|682.9868225|1.0|1.0|1.0|1.0|2.0|3.37|3.52|21.0|5.07|3.11|2.0|0.0|1.0|5.0|31.0|436.91|-5.05|1.5399999999999998e-05|0.00674|0.0038799999999999|3.7|0.0|1.5e-09|6.55e-07|4.9358|3.8125|-1778.078632|673.27|325.21|251.19|517.82|0.40976|0.69381|-1777.830739|0.1839|4.0365|-0.21594|0.02633483|-1777.891054|5.2214|5.6|5.6
25d_a34|0.0|0|0.0|1|7.412764017000001|1|1.433689841|1.940324546|0.128783829|-0.015046463|5.351858133|-0.089654563|1|0.041037037|-0.163072107|0.0|-0.1266965|10.95957635|1|1|-0.001685762|-0.211368416|0.8265507809999999|0.7498681140000001|0.011919831|0.799694715|0.778903495|0|0.674282353|0.631894475|0.0292772039999999|-66.52770588|19.36462983|215.4372954|-54.29641443|12.8082206|69.64131956|0.7772035959999999|-44.00298587|95.24066462|-29.42857839|85.89233572|2939.671168|445.9861716|-1559.714654|2564.887803|-19.46475234|0.916843118|147.36277019999997|-1031.631874|37.86469665|-366.6979266|2006.828923|673.8038326000001|1.0|1.0|1.0|1.0|2.0|3.58|3.76|23.0|3.95|2.26|1.0|0.0|1.0|7.0|32.0|427.46|-4.48|2.44e-05|0.0104|0.0141|3.05|0.0|8.26e-09|3.53e-06|4.2732|4.2732|-1426.468726|706.21|290.15|290.15|554.05|0.6764600000000001|0.6764600000000001|-1426.243341|0.2106|6.1995|-0.21234|0.02807001|-1426.307095|8.0068|6.0223|6.0223
14u_a23|0.0|1|0.0|2|7.423568444|0|1.197962732|3.357982471|-0.066969083|-0.007017844|5.351858133|-0.025360103|2|0.043321995|0.050530143|0.743634137|-0.026062012|10.31321759|2|2|0.010508236|-0.110069159|0.756252127|0.787538583|-0.094773814|0.845160857|0.71381683|1|0.909754912|0.445665682|0.0254134689999999|-36.90928915|16.97420126|60.27663131|-38.57404134|11.3374334|50.47632596|0.702868983|-24.65250654|73.50348823|-22.64798452|53.88349042|3015.478095|607.6448353|-1155.04721|2430.634114|-15.12707504|0.910165272|198.4601847|-771.4808267999999|32.2221994|-271.0010972|1643.332169|683.7405759|0.0|0.0|1.0|1.0|1.0|3.59|3.68|26.0|4.03|2.72|2.0|0.0|1.0|6.0|32.0|441.51|-5.02|2.32e-06|0.0010199999999999|0.0042299999999999|3.55|0.0|3.11e-08|1.3699999999999998e-05|4.0409|3.1819|-1744.422541|712.54|389.66|306.82|549.0|0.4523|0.6703100000000001|-1744.1781010000002|0.0008|5.9743|-0.21613|0.0237199999999999|-1744.2405670000005|8.1549|8.2449|8.2449
13c_a5|0.0|0|0.0|0|6.605297921|1|1.377702625|0.0|-0.2071929139999999|-0.005082338|4.59511985|-0.0090268969999999|3|0.024822695|-0.010689086|0.0|-0.098760742|10.94530327|1|1|0.006110714|-0.092592608|0.705487111|0.770478689|-0.033833834|0.822789227|0.6775573359999999|0|0.80019672|0.4148662979999999|0.023143526|-50.97293525|15.25960958|131.7396496|-33.29709668|10.06137448|51.93687546|0.551328235|-33.60884086|70.46156718|-16.50965711|66.23254483|2793.480751|527.6071331999999|-858.5021696|1235.709541|-10.8855893|0.873289814|295.8302846|-566.0506435|29.94524142|-67.68621352|1557.152554|656.208474|0.0|1.0|1.0|1.0|1.0|3.13|2.58|23.0|3.29|1.16|1.0|0.0|1.0|5.0|31.0|411.46|-3.96|0.0002839999999999|0.1169999999999999|0.0446|2.15|0.0|8.170000000000001e-09|3.36e-06|4706.0|4.2145|-1351.2369640000002|676.53|294.18|263.46|513.33|0.41594|0.51479|-1351.008469|0.1666|2.3276|-0.22939|0.03747691|-1351.067237|2.9732|6.9101|6.9101
9g_a24|0.0|0|0.0|1|7.273092596000001|0|1.427608366|1.7647373919999998|-0.318471716|-0.00106361|5.283203728999999|0.001126633|2|0.0279797979999999|-0.162313932|0.0|0.070915465|10.96318169|2|2|0.013119312|-0.0273623029999999|0.683676657|0.7931626959999999|-0.045107345|0.859302479|0.657503038|0|0.8671367529999999|0.383340003|0.01876163|-32.080056199999994|9.283063574|65.73938109|-16.07665151|4.593165278|0.0|0.4819264479999999|-15.87288497|49.25777584|-10.53790724|41.36311977|2123.257348|429.0504306|-389.9025677|1196.910121|-5.214049137|0.746821416|256.3375151|-192.9198181|21.8662148|17.88521849|809.0499476|341.3207334|0.0|1.0|1.0|1.0|1.0|2.8|1.78|22.0|2.93|0.64|0.0|0.0|1.0|3.0|23.0|302.33|-3.09|0.00323|977.0|247.0|1.37|0.0|3.720000000000001e-07|0.000113|5.2521|4.2802|-984.5565078|524.03|289.67|236.07|400.47|0.4227399999999999|0.64993|-984.447764|0.1023|2.9691|-0.21391|0.032630457|-984.497752|4.4131|7.1675|7.1675
19_a3|0.0|0|0.0|0|6.605297921|0|1.4316666480000002|0.0|-0.206312209|-0.003417504|4.59511985|-0.030657|3|0.0386379929999999|-0.008897473|1.744747103|0.156485495|10.96959256|1|1|0.006731579|-0.037291767|0.718266758|0.758995484|0.064690027|0.8264237520000001|0.687139108|1|0.853017902|0.225451546|0.0116401719999999|-31.50932639|5.419662458|68.43484547|-19.01853079|2.523394126|0.0|0.75798185|-14.67073822|48.55416845|-15.17188084|36.92898885|2000.66399|397.1650228|-531.0158295|869.7868956|-7.064025721|0.911365749|112.6836188|-247.2409002|20.01615321|-240.2326308|700.5653624|314.0966684|1.0|1.0|1.0|1.0|1.0|2.81|1.6|21.0|3.39|1.18|0.0|0.0|1.0|2.0|22.0|287.32|-3.58|0.000578|166.0|0.0764|2.19|0.0|6.18e-08|1.7800000000000002e-05|3945.0|3945.0|-929.2608626|499.93|314.28|314.28|362.92|0.67351|0.67351|-929.14689|0.3006|2191.0|-0.2206|0.020989746|-929.193831|2.8758|7.6383|7.6383
15_a10|0.0|0|0.0|1|7.535296702|1|1.277647202|2.124460476|-0.166303336|-0.0027892409999999|5.4161004020000005|0.035396617|2|0.0353864729999999|-0.0729795729999999|1.981569297|-0.055918786|10.92966702|1|1|0.009514122|-0.085979341|0.682616223|0.808676284|-0.105662909|0.863438637|0.635064845|1|0.915526801|0.710970489|0.018614889|-35.30133759|11.09373722|50.34268476|-26.33385303|6.61142847|108.7226878|0.646412648|-21.03820054|56.66229609|-15.04246823|46.39507481|2549.580207|545.6177511|-706.9960069|2288.954984|-8.964715924|0.767351752|210.7240726|-421.3416484|23.27068984|-174.5122907|1093.722422|563.875765|1.0|1.0|1.0|1.0|0.0|3.29|3.31|21.0|4.72|2.53|2.0|0.0|1.0|5.0|28.0|390.87|-4.81|3.32e-05|13.0|0.0061|3.68|0.0|5.01e-09|1.96e-06|5.7922|3.7997|-1604.057542|641.98|326.3|214.05|484.05|0.41458|0.68543|-1603.851644|0.1647|4.5192|-0.20983|0.03039798|-1603.907391|6.1563|7.4815|7.4815
3c_a32|0.0|1|0.0|0|7.765993078999999|0|0.6094207970000001|0.0|0.025890116|-0.006923974|5.733341277|-0.048337951|0|0.043817204|-0.0522536959999999|2.224112182|-0.113334836|10.31100278|3|3|0.00124359|-0.0779821129999999|0.831186295|0.839409251|-0.019130435|0.901864778|0.774363061|1|0.888766719|0.216289509|0.015118975|-34.91603827|7.772301225|57.18235134|-24.94510426|3.995552912|0.0|0.693952122|-17.94949454|57.94025396|-14.82682786|42.68833949|2152.627425|456.8935699|-533.7658031000001|1393.156794|-7.622115192000001|0.733606015|157.331845|-274.3961469|21.36577928|-199.4122311|769.1680542|370.5811396|1.0|1.0|1.0|1.0|1.0|3.22|2.95|19.0|4.68|1.7|1.0|0.0|1.0|3.0|22.0|326.44|-4.91|6.65e-07|0.000217|0.00399|4.14|0.0|1.28e-07|4.18e-05|3.5169|3.5169|-1633.419633|544.22|352.54|352.54|425.74|0.7034600000000001|0.7034600000000001|-1633.297494|0.5017|3123.0|-0.1970599999999999|0.02415856|-1633.348356|5.0659|8.0458|8.0458
6e_a31|0.0|0|0.0|0|7.773594467000001|1|0.61015618|0.0|0.06650322|-0.016012184|5.733341277|-0.178758575|0|0.037803618|0.132664341|0.0|-0.008757878|10.31165994|2|2|-0.008439437|-0.002840672|0.838789705|0.78240875|-0.072882794|0.841537966|0.795570315|0|0.623340994|0.177030306|0.032627586|-74.99224589|19.89514173|229.6732654|-48.66969791|12.13134981|99.0823033|0.7604979040000001|-45.72760428|93.68572477|-28.37945369|94.88738762|2776.836977|380.0911673|-1277.075416|2188.417358|-17.30478148|0.916695963|146.03985980000002|-778.7151665|37.31693873|-317.6847132|1679.262243|536.6368656000001|1.0|1.0|1.0|1.0|2.0|3.55|2.62|22.0|4.0|1.36|1.0|0.0|1.0|4.0|29.0|404.44|-4.66|2.34e-06|0.000947|0.00883|3.2|0.0|4.67e-08|1.89e-05|3.3083|3.3083|-1652.63264|634.34|374.76|374.76|490.75|0.70391|0.70391|-1652.445002|0.5103|5.8193|-0.18844|0.03676794|-1652.503557|8.3583|6.4318|6.4318
12e_a36|0.0|0|0.0|0|7.412764017000001|2|1.29704412|0.0|-0.064019914|-0.007100632|5.351858133|-0.043085717|2|0.040899471|0.144415507|0.0|-0.0586405829999999|10.95346131|1|1|0.003962098|-0.104118159|0.90414347|0.7975411790000001|-0.144846626|0.847602953|0.856274847|0|0.838086387|0.4347714629999999|0.019063245|-44.83739063|12.12502373|102.9838531|-40.85494129999999|7.71202397|5.735288795|0.7610764190000001|-28.51846223|75.50154216|-23.02695694|56.96241436|2709.877204|533.058116|-1220.428718|2309.239105|-14.64611103|0.875194483|151.9654247|-776.2438847|30.25577504|-332.11111980000004|1603.556077|662.0530478999999|1.0|0.0|1.0|0.0|2.0|4.85|0.0|17.0|2.19|2.24|1.0|0.0|1.0|5.0|30.0|395.46|-4.3|6.929999999999999e-05|0.0274|0.02|3.04|0.0|1.08e-07|4.270000000000001e-05|3.8364|3.6699|-1272.23645|673.57|337.84|323.18|507.03|0.6814600000000001|0.70007|-1271.999945|0.0006|6.5974|-0.20151|0.03037051|-1272.0579810000002|8735.0|7.8539|7.8539
11c_a31|0.0|0|0.0|0|7.765993078999999|1|0.6101368770000001|0.0|0.069254998|-0.0184155389999999|5.733341277|-0.141329185|0|0.037731481|-0.031640011|0.0|-0.137912959|10.31169916|2|2|-0.008375297|-0.0992097109999999|0.825336018|0.839810365|-0.139933586|0.8906705429999999|0.787929678|0|0.564143263|0.3608415239999999|0.034256743|-80.82023592|20.06220362|255.2562173|-48.16624372|11.74927853|70.98337779|0.676089232|-47.33176279|99.31985763|-24.864808|100.8824395|2470.585429|330.3862551|-1069.186744|1770.045716|-14.56188764|0.922968238|189.6959033|-626.1611682999999|36.77740577|-206.2506659|1581.428448|449.7512005|1.0|0.0|1.0|1.0|2.0|3.51|2.66|16.0|3.64|1.03|1.0|0.0|2.0|6.0|26.0|371.41|-3.98|7.68e-06|0.00285|39.0|2.82|0.0|1.45e-06|0.000537|3.8551|3.8551|-1559.353434|622.22|321.61|321.61|512.9|0.7005899999999999|0.7005899999999999|-1559.194237|0.2627|5289.0|-0.19526|0.04465349|-1559.253116|7.5091|6.8861|6.8861
10_a4|0.0|0|0.0|1|7.535296702|1|1.343863662|2.146166934|-0.180140166|-0.002959121|5.4161004020000005|0.005483539|2|0.038699764|0.00941601|2.149387791|-0.122141977|10.92992762|1|1|0.011142889|-0.083887216|0.6990620390000001|0.810105167|-0.150288496|0.861225169|0.6799081490000001|1|0.921653019|0.43000216|0.014582852|-29.52653193|8.440134933|45.34497624|-26.60798798|4.884907049|64.26218096|0.744529685|-17.08910641|54.09964719|-15.63090193|37.96666686|2480.063587|533.4262268|-781.5450965|2064.276654|-9.046715915|0.945033425|147.85886159999998|-452.3357957|20.99433004|-283.0534799|1049.716502|594.7358385|1.0|1.0|1.0|1.0|0.0|3.46|3.38|21.0|4.81|2.53|2.0|0.0|1.0|4.0|28.0|370.45|-4.85|2.21e-05|0.00818|0.00519|3.85|0.0|8.51e-09|3.15e-06|4.9674|3.6465|-1183.790554|619.99|340.01|249.6|470.02|0.4662|0.7038399999999999|-1183.54701|0.0176|1.4517|-0.2025|0.02232068|-1183.602045|2.2386|7.0555|7.0555
14b_a3|0.0|0|0.0|0|6.823286122000001|0|0.605016869|0.0|0.143500839|-0.009130444|4.727387819|-0.1160619169999999|3|0.039799383|-0.1551678719999999|1.7086790859999998|-0.008040839|10.31162234|1|1|-0.004161699|-0.050943323|0.882394075|0.7809478329999999|-0.170297225|0.848135222|0.8255789570000001|1|0.786476513|0.379746504|0.012828558|-44.49789848|6.273415527999999|104.4171556|-24.15156108|3.067822725|82.79166784|0.766915433|-21.76034149|57.87172082|-17.83445545|50.77131401|2160.565755|384.6023764|-642.0403962|1289.104749|-8.721397057|0.951659927|113.9829058|-313.9702941|23.25478753|-261.0537205|837.1723509999999|358.3503513|0.0|1.0|1.0|1.0|1.0|3.18|2.5|21.0|3.71|1.04|0.0|0.0|1.0|2.0|23.0|319.38|-3.99|3.54e-05|0.0113|0.0327|2.58|0.0|1.28e-07|4.08e-05|3.0724|3.0724|-1327.4859310000002|524.27|403.54|403.54|368.39|0.70123|0.70123|-1327.349444|0.2276|2.8743|-0.19618|0.02844675|-1327.398177|3.8724|6.4202|6.4202
7b_a8|0.0|0|0.0|1|7.535296702|1|1.395658671|1.4628217119999998|-0.119760914|-0.009659873|5.4161004020000005|-0.038810124|1|0.040873016|-0.024156447|0.0|-0.052309137|10.9465091|1|1|0.003191529|-0.021509048|0.710658316|0.7812177770000001|-0.040994467|0.8453887859999999|0.677544268|0|0.7223476129999999|0.282366236|0.033167971|-60.75943432|19.86678613|166.30684230000003|-35.90168309|11.89970852|75.93423425|0.753935657|-36.39338307|73.70461365|-24.75721974|80.62622045|2776.185773|432.6681725|-1138.832108|1780.952171|-14.82895606|0.918644854|147.3863936|-682.1319788|32.83731114|-304.2022276|1510.516312|545.9267515|0.0|0.0|1.0|1.0|1.0|3.49|3.37|23.0|3.8|2.23|2.0|0.0|1.0|3.0|30.0|396.4|-4.94|5.64e-06|0.00224|0.00454|3.61|0.0|2.25e-08|8.94e-06|4.5945|3.26|-1330.595067|621.4|380.32|269.85|506.21|0.44725|0.7025100000000001|-1330.392289|139.0|9.9463|-0.20472|0.0273745|-1330.448193|12.7344|4.8687|4.8687
14a_a22|0.0|0|0.0|1|6.842683282|0|1.4229176680000002|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|2|0.038167849|0.021482585|1.614660505|-0.057308195|10.9464374|1|1|0.005757758|-0.097476465|0.6819423609999999|0.7392451729999999|-0.027029438|0.794858486|0.655865336|1|0.864077619|0.490491034|0.021268761|-42.39063895|14.49148204|92.61079081|-37.82586486|9.873779458|60.38977977|0.7007904070000001|-28.88288575|70.33046351|-21.35231162|56.88212098|2885.858295|588.739773|-1110.320204|2169.870866|-14.54840956|0.8069597009999999|203.8666248|-756.5172972|30.46889826|-273.61731430000003|1584.38271|684.5377542|1.0|1.0|1.0|1.0|1.0|3.42|2.86|27.0|4.31|1.73|1.0|0.0|1.0|6.0|32.0|420.47|-4.68|2.25e-05|0.00945|0.00881|3.18|0.0|6.1e-10|2.56e-07|5.0653|3.5707|-1368.321586|695.62|347.23|244.77|534.87|0.45928|0.63156|-1368.075682|0.0578|4.9775|-0.21174|0.03539365|-1368.13858|6603.0|7.4202|7.4202
4f_a46|0.0|0|0.2096617139999999|1|7.825245291|1|1.134637108|2.190536659|-0.2265364489999999|-0.001035775|5.587248657999999|-0.001868546|2|0.045958333|-0.099507167|0.0|-0.056114865|10.96352592|1|1|0.011806162|-0.079238184|0.6901151990000001|0.74106323|-0.1697014539999999|0.7796270059999999|0.69830739|0|0.934973206|0.296072934|0.008734825|-30.29079362|4.738551282|35.27635517|-19.85993046|2.570614463|56.50645576|0.759842275|-16.43243843|42.21890747|-11.95391778|35.0293449|2103.214727|507.213176|-585.7419712999999|1563.375755|-6.484875252999999|0.7382488140000001|130.2830519|-317.7588874|15.73210412|-281.9234274|770.8731021000001|538.4165208|1.0|1.0|1.0|1.0|0.0|3.88|3.16|17.0|4.71|2.58|1.0|0.0|1.0|3.0|25.0|332.44|-4.58|4.18e-05|0.0139|0.00872|3.77|0.0|6.12e-08|2.04e-05|4548.0|4548.0|-1033.528421|591.51|272.61|272.61|493.53|0.69208|0.69208|-1033.315821|0.1719|3.2783|-0.2202599999999999|0.02238723|-1033.36869|3.7419|6.7375|6.7375
4r_a46|0.0|0|-0.03033057|1|7.832410927000001|1|1.13129629|2.051582577|-0.173617329|-0.002826188|5.587248657999999|-0.074041799|2|0.044728682|-0.15196733|0.0|-0.1129698999999999|10.96363493|1|1|0.0061041|-0.055572881|0.7794598220000001|0.810646641|-0.070397185|0.8549242340000001|0.76719475|0|0.8478197820000001|0.261414008|0.011446215|-42.06465252|6.071841742999999|80.72661483|-22.88867429|3.220912917|0.0|0.7146312779999999|-22.31391864|51.22472631|-13.77068362|48.13649426|2137.47734|449.7405899|-647.2221302999999|1451.6122289999998|-7.304896049|0.839885604|151.3787482|-343.3301143|19.26963463|-227.7097083|905.6728276|496.0386301|0.0|1.0|1.0|1.0|1.0|3.82|2.89|17.0|3.43|1.52|0.0|0.0|1.0|3.0|25.0|334.41|-3.55|0.00081|271.0|0.0933|2.12|0.0|5.64e-07|0.000188|4.5209|4.5209|-1069.419677|571.75|274.25|274.25|467.85|0.69085|0.69085|-1069.231407|0.1404|2.6630000000000003|-0.2207199999999999|0.02826942|-1069.284137|3.5979|5.8499|5.8499
9b_a36|0.0|0|0.0|0|7.412764017000001|2|0.62670079|0.0|-0.053019801|-0.0058276019999999|5.351858133|-0.023369916|2|0.040166667|0.082806042|0.0|-0.077361324|10.33767255|1|1|0.005458948|-0.053309522|0.8421237309999999|0.7885597609999999|-0.1177413269999999|0.842671963|0.7961424690000001|0|0.8453794609999999|0.2602997|0.017007854|-46.58565720000001|10.68084402|97.10089515|-38.76797062|6.707514535|0.0|0.78242217|-29.25555061|71.70079424|-22.67740953|57.26650122|2715.020034|530.8939077|-1111.193067|2464.2160510000003|-14.24129533|0.828997331|136.63774650000002|-697.8234711|28.98359786|-354.7193098|1420.196295|620.9195447000001|1.0|0.0|1.0|0.0|1.0|4.73|0.0|17.0|2.76|2.82|1.0|0.0|1.0|5.0|29.0|398.48|-4.43|2.49e-05|0.00992|0.0148|3.2|0.0|2.3100000000000002e-07|9.21e-05|3.8535|3.8535|-1575.751975|666.01|321.74|321.74|514.45|0.69763|0.69763|-1575.557248|0.5392|6.2846|-0.20979|0.02803905|-1575.616432|8.4288|7.6778|7.6778
3c_a49|0.0|0|0.0|1|7.535296702|1|1.343850149|2.108416128|0.034009672|-0.004876919|5.4161004020000005|-0.016347266|2|0.036335697|-0.04696024|1.879769411|-0.05815918|10.92976555|1|1|0.006470561|-0.0612829229999999|0.666785606|0.802792677|0.0211518929999999|0.8605470759999999|0.64702083|1|0.7963363840000001|0.501887054|0.0148240689999999|-41.0524769|8.477406111|116.4686425|-24.24485565|4.8479546860000005|77.29181095|0.637222556|-23.47658531|54.85343388|-14.4326528|49.52988301|2521.794855|455.3990518|-678.3346816000001|1667.1178220000002|-8.253567879|0.919925763|207.4607002|-387.9176903|22.64931248|-156.9462939|1064.517686|542.7276591|0.0|1.0|1.0|1.0|1.0|3.18|2.67|21.0|3.87|1.84|1.0|0.0|1.0|4.0|28.0|369.42|-3.86|0.0003509999999999|0.13|0.0505|2.29|0.0|2.89e-08|1.07e-05|5.1584|3842.0|-1198.634822|613.33|322.71|240.36|456.22|0.32539|0.6692100000000001|-1198.430306|0.0729|3.6122|-0.21913|0.03394942|-1198.484646|3.7789|7.0605|7.0605
12m_a30|0.0|0|0.0|0|7.412764017000001|2|0.6049842529999999|0.0|0.096631895|-0.01047558|5.351858133|0.024086432|2|0.040839506|-0.1305457069999999|0.0|0.0488832779999999|10.31162838|1|1|0.0026474159999999|-0.084317059|0.817497287|0.832758813|-0.0974968869999999|0.893689741|0.770326886|0|0.783260049|0.415971907|0.027352277|-57.96147772|18.55926485|147.06395700000002|-47.58675592|12.59296644|237.0982213|0.773732767|-39.32844052|83.3641853|-27.50290965|76.52074257|3058.3084710000003|531.4632661|-1402.648392|2370.879718|-18.66147291|0.8173893040000001|153.52847759999997|-951.7351184|35.54574762|-371.4702679|1812.833129|683.7405759|1.0|0.0|1.0|0.0|1.0|4.66|0.0|17.0|2.48|2.06|2.0|0.0|1.0|6.0|32.0|439.49|-5.01|1.01e-06|0.000444|0.00427|3.89|0.0|3.7600000000000003e-07|0.000165|5.0617|3.5496|-1743.174906|714.92|349.29|244.95|578.87|0.33392|0.68404|-1742.965888|0.1615|3.6891|-0.20742|0.04041755|-1743.030004|5.1279|7.5114|7.5114
