molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|n6HRing|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RPSA|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
13_a47|0.0|1|1|2.920663104|0|6.605297921|0|0|1.417757826|2|-0.047120094|-0.20197533|-0.00105415|0.003874205|10.9452934|0.038682232|1|-0.000211465|-0.108780879|-0.0233277889999999|-0.316563793|2|0.6427334020000001|0.794037882|0.030290722|0.626280497|0.781675563|-0.081148294|-0.088128939|0.244975411|-41.79730418|-45.39284663|9.13564442|0.2183244369999999|-23.38063458|4.705524762|0.0|0.688261242|-21.52866736|57.38622954|50.9329486|0.472007922|2190.316257|402.6200617|-635.4998528|-8.613918003|0.311738758|7.038683428|13.33103985|0.8939678120000001|160.5682509|-327.3288841|0.023284817|-193.936606|923.3410426|359.12161539999994|1.0|1.0|1.0|1.75|0.06|-7.9|4.06|0.0|0.0|91.59|0.0|1.0|3.0|-4.24|24.0|4.0|319.34|1.0|1.0|-4.27|5.79e-05|0.0185|5.41e-05|0.0173|3.17|0.0|0.0|4.0302|4.0302|-1067.820961|-1067.78457|895.21|307.63|0.3382|307.63|0.67466|0.67466|-1067.665127|0.3382|-0.22065|-1067.71601|4.8308|7.8|7.8
14ab_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197962873|2|0.021287386|-0.287365522|0.013012022|0.010803172|10.313217300000002|-0.03821899|2|0.012103325|0.038241896|-0.13397874|-0.449699921|2|0.725358161|0.75434493|-0.085303124|0.693959193|0.92422233|-0.051974369|-0.076243539|0.20155691|-35.59605095|-52.21744789|12.31039874|0.07577767|-35.76253038|8.431109267|82.79560776|0.797837067|-24.37891748|61.60741239|47.90644969|0.4695727329999999|2941.47118|632.9786397|-1148.783854|-14.84482393|0.202162933|7.83369055|14.76864227|0.885272615|138.4567483|-786.7756682999999|0.013710439|-407.9635285|1439.872753|733.3886349999999|0.0|0.0|1.0|3.82|0.12|-8.16|4.4|2.0|1.0|130.22|0.0|1.0|5.0|-6.23|32.0|4.0|439.54|0.0|0.0|-5.55|5.9e-07|0.000259|2.81e-06|0.00123|4.31|0.0|0.0|3.6587|3.6587|-1708.563399|-1708.543268|1238.27|338.88|0.3893|338.88|0.66532|0.66532|-1708.277193|0.3893|-0.21924|-1708.3414239999995|8.4721|8.4012|8.4012
3a_a32|0.0|1|1|3.226454082|0|7.678326357|0|0|0.6094208210000001|0|-0.014365682|-0.250406908|-0.002794182|0.102212031|10.31100283|0.125185185|3|-0.001223394|-0.028290955|-0.1568626659999999|-0.491457345|0|0.84134255|0.844272053|-0.045516432|0.7757299320000001|0.817070968|-0.080607266|-0.0970820759999999|0.30031978|-37.30101542|-44.92473442|10.39727075|0.182929032|-20.78892268|4.811337463|0.0|0.6723099029999999|-17.261046399999998|55.87310101|47.69828617|0.461044711|2028.93875|378.0996237|-449.2473442|-6.929640892|0.327690097|5.755284924|10.67859439|0.855441483|151.63860559999998|-207.8892268|0.0236593529999999|-159.4728294|668.2146761|278.73805810000005|0.0|1.0|1.0|2.21|0.07|-6.12|5.77|0.0|0.0|83.28|0.0|1.0|2.0|-5.32|20.0|3.0|298.39|0.0|1.0|-4.35|4.83e-06|0.00144|4.51e-05|0.0134|3.31|0.0|0.0|3.6308|3.6308|-1554.796165|-1554.768725|801.12|341.48|0.2719|341.48|0.70229|0.70229|-1554.7020630000002|0.2719|-0.20638|-1554.748543|5.7916|8.5686|8.5686
5b_a50|0.0|1|1|0.0|2|7.927685046000001|1|1|1.397278957|1|-0.052494624|-0.062071259|0.012641727|-0.137595558|10.9325725|-0.113846154|2|0.012290091|-0.0873662269999999|-0.175158017|-0.140506919|1|0.693611382|0.791163321|0.019856551|0.6642694929999999|0.958606481|-0.041157676|-0.061164973|0.271653991|-20.90908698|-31.07327358|6.200250541|0.041393519|-15.78596849|3.149876031|60.5565203|0.5887490470000001|-10.62231784|42.76068675|27.10933752|0.4462435279999999|2183.545404|486.9950914|-435.0258302|-5.525088972000001|0.411250953|5.543302677000001|10.01036188|0.8058479690000001|208.925351|-221.0035589|0.023005632|-90.17329003|738.8985723999999|409.0289917|1.0|1.0|1.0|2.91|0.1|-5.86|3.15|0.0|0.0|96.89|0.0|2.0|2.0|-3.48|24.0|2.0|312.37|1.0|1.0|-4.19|0.000335|105.0|6.47e-05|0.0202|3.06|0.0|0.0|5.6332|4.0222|-990.6114185|-990.5849031|922.49|308.25|0.2749|220.09|0.4270899999999999|0.66968|-990.43875|0.1094|-0.19252|-990.487545|6.1284|4.9126|4.9126
12p_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984421|2|-0.062956958|-0.3550576729999999|0.005613018|0.000321545|10.31162861|-0.128484994|1|0.005965451|-0.109773594|-0.09353607|-0.456474815|1|0.8414737059999999|0.7867133140000001|-0.051402518|0.7991060659999999|0.843381594|-0.074356395|-0.094870978|0.371591982|-47.54197452|-60.65858419|9.659715461|0.156618406|-38.78387161|6.176226649|0.0|0.8199554720000001|-30.39737673|68.98315679|57.20168999|0.469983155|2783.628159|539.2411292|-1213.171684|-14.91687369|0.180044528|7.392482526|13.94763694|0.886732486|115.116829|-775.6774321|0.0130197619999999|-409.146112|1479.558007|686.039456|1.0|0.0|1.0|0.0|0.17|-7.01|4.35|2.0|0.0|132.24|0.0|1.0|5.0|-5.66|30.0|4.0|412.51|0.0|1.0|-5.15|2.21e-06|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|0.0|5.1922|3.4955|-1615.094336|-1615.0623480000002|1167.16|354.69|0.1768|238.79|0.33929|0.68561|-1614.830085|0.1527|-0.19992|-1614.890598|4.6103|7.7721|7.7721
3_a20 (SB-525334)|0.0|0|0|3.502142227|0|6.880384082000001|0|0|1.183765089|2|0.001821898|-0.274640708|0.001924142|-0.175513234|10.95053359|-0.119584218|1|0.0033523629999999|0.002992397|-0.277724429|-0.500412918|2|0.818922083|0.7186587|0.087932573|0.7835436240000001|0.8756647679999999|-0.061128029|-0.0917096759999999|0.246005838|-34.52869143|-51.80299691|6.965173618|0.1243352319999999|-29.26136697|3.934338039|0.0|0.784910502|-19.50382741|58.45718743|41.49386505|0.457398769|2243.481559|494.6267525|-777.0449536|-9.33873414|0.215089498|5.943823875|10.9543133|0.8429740729999999|121.495147|-438.9205046|0.0117802769999999|-321.8682802|989.9790502999998|520.6749407|1.0|1.0|1.0|2.82|0.24|-8.39|5.2|1.0|0.0|104.59|0.0|1.0|3.0|-4.85|26.0|4.0|343.42|1.0|1.0|-4.73|1.42e-05|0.00489|1.88e-05|0.00647|3.74|0.0|0.0|4.9821|3.1728|-1086.585811|-1086.56485|1030.31|390.77|367.0|248.86|0.49443|0.70168|-1086.329436|0.1171|-0.20131|-1086.383308|4.8164|6.7905|6.7905
4e_a49|0.0|0|0|0.0|1|7.535296702|1|1|1.343847746|2|-0.080255074|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|1|0.000660956|-0.130491035|-0.060391347|-0.403194204|2|0.7541604690000001|0.803344301|0.0063958109999999|0.731643066|0.757062331|-0.09422276|-0.087866673|0.433385455|-57.79309816|-53.89448633|10.51443916|0.242937669|-33.05708028|6.449206277999999|60.11195021|0.650328475|-35.44835874|68.38360061|68.30753733|0.471635821|2675.626006|464.3567821|-916.2062675|-11.01902676|0.349671525|7.934910277|15.01788083|0.892633982|214.47685|-561.9703647000001|0.023622273|-184.4129453|1408.836153|620.5697596|0.0|1.0|1.0|2.89|0.22|-7.36|3.4|1.0|0.0|114.08|0.0|1.0|6.0|-3.28|30.0|5.0|399.45|0.0|1.0|-3.52|0.000528|211.0|0.000305|122.0|1.71|0.0|0.0|5.7301|3.7876|-1313.199448|-1313.158118|1128.64|327.34|0.2273|216.37|0.4078199999999999|0.68043|-1312.924353|0.0789|-0.2231199999999999|-1312.98289|4.8707|7.4685|7.4685
12s_a36|0.0|0|0|3.486136149|0|7.412764017000001|2|2|1.297044029|2|0.037454164|-0.4023692|0.002951176|0.0056370119999999|10.95352614|-0.050363149|1|0.003962098|0.063448144|-0.1763783589999999|-0.434472457|1|0.90414347|0.8060798779999999|-0.118671653|0.856274847|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|-46.58030248|-64.57958827|12.55883918|0.169662191|-41.6829437|8.106112169|10.23927133|0.754198383|-30.06529118|76.34126108|59.13914165|0.4604765839999999|2710.355028|535.942162|-1227.012177|-14.94294208|0.245801617|7.545963801|13.98635088|0.853487672|158.6528381|-791.9759303|0.018222417|-328.1450742|1626.909053|662.0530478999999|1.0|0.0|1.0|0.0|0.17|-6.97|3.24|1.0|0.0|128.72|0.0|1.0|5.0|-4.16|30.0|4.0|395.46|1.0|0.0|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|0.0|0.0|3.8751|3.7604|-1272.270833|-1272.236664|1150.67|329.71|0.4501|319.95|0.6843600000000001|0.6928|-1272.00109|0.0002|-0.20467|-1272.061111|8.7738|8.0458|8.0458
7_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.60501656|2|-0.047419994|-0.327648836|-0.007540435|0.054347129|10.3116226|0.030246987|1|-0.006696449|-0.084462575|0.036673175|-0.592753801|2|0.881253042|0.790667152|-0.224253635|0.773152968|0.782294598|-0.1034274319999999|-0.096448591|0.5999725029999999|-51.18177092|-47.72824381|4.804535747|0.217705402|-23.61864737|2.377557323|76.07607751|0.7992146109999999|-25.32764885|55.15105143|55.98630667|0.3987206729999999|2196.07224|387.1238241|-620.4671695000001|-9.030659289|0.2007853889999999|5.198046584|8.644978051|0.663120542|99.36002106|-307.0424158|0.0149999089999999|-296.13678660000005|776.3461295|353.7528308|1.0|1.0|1.0|2.61|0.0|-7.48|4.96|1.0|0.0|95.5|0.0|1.0|2.0|-5.44|23.0|3.0|338.81|0.0|1.0|-4.87|3.67e-06|0.00124|1.34e-05|0.00455|3.79|0.0|0.0|5.8849|3.4435|-1731.7341420000002|-1731.703107|883.88|360.06|0.1926|210.68|0.3456|0.69224|-1731.602893|0.1262|-0.21219|-1731.651178|3.9813|5.9901|5.9901
14e_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197957573|2|0.023369734|-0.4787294729999999|0.001027627|0.021081733|10.3132176|-0.009871698|2|0.001951778|0.072830644|-0.226146643|-0.5232404310000001|2|0.560094237|0.791790895|0.133270225|0.5415996160000001|0.925392058|-0.073376247|-0.089453046|0.267882223|-51.07141556|-62.2612068|12.5437807|0.074607942|-43.33511299|8.73073591|0.5612316039999999|0.796525872|-35.54678231|74.75779594|63.61519626|0.49543439|3255.313968|644.0923882999999|-1369.74655|-19.06744972|0.203474128|8.020794334|15.89643482|0.981902808|141.6222839|-953.3724859|0.017954325|-412.7765217|1719.6510460000002|658.8108151|0.0|0.0|1.0|3.62|0.09|-8.23|4.42|2.0|1.0|125.29|0.0|1.0|6.0|-6.38|34.0|7.0|479.48|0.0|0.0|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|4.46|0.0|0.0|3.7033|3.7033|-1966.96594|-1966.943431|1209.58|334.8|0.3178|334.8|0.63922|0.63922|-1966.720803|0.3178|-0.2342199999999999|-1966.785007|5.5469|8.5214|8.5214
30_a47|0.0|1|1|0.0|1|6.842683282|0|0|1.304327883|2|0.013114301|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|-0.008325552|0.029343834|-0.079370393|-0.4370608039999999|2|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.651797437|0.67896733|-0.108232368|-0.107296835|0.384732322|-64.94243028|-64.38108459|13.64937081|0.32103267|-38.63044093|8.190002019|76.90733636|0.679447569|-38.96726396|81.25550675|78.59180109|0.4680850139999999|2626.927627|407.3992771|-965.7162688|-13.79658605|0.320552431|6.886726437999999|12.94704346|0.879999675|192.3403721|-579.456614|0.028122734|-215.3470619|1421.325667|457.1122177|1.0|1.0|1.0|2.12|0.05|-7.24|2.71|1.0|0.0|104.25|0.0|1.0|5.0|-4.22|28.0|5.0|396.81|0.0|1.0|-4.1|6.05e-05|24.0|7.94e-05|0.0315|2.5|0.0|0.0|3.7159|3.7159|-1696.12008|-1696.078047|1032.35|333.66|0.3566|333.66|0.6944899999999999|0.6944899999999999|-1695.931037|0.3566|-0.20813|-1695.9887|3.6487|7.9|7.9
19_a31|0.0|0|0|3.2411335510000003|0|7.401841579|0|0|0.61013725|0|-0.044625452|-0.46087445|-0.005956522|-0.040386271|10.31169935|-0.081641954|2|-0.0038998559999999|-0.095997335|-0.1751017789999999|-0.615878515|0|0.656654981|0.8558149140000001|0.019858798|0.6427749970000001|0.7312647940000001|-0.0909201569999999|-0.113333675|0.279690511|-53.25742146|-66.3863707|8.596058678|0.268735206|-38.88650245|5.035230173|67.42915967|0.776211804|-31.1960848|75.31824576|61.85348014|0.446100738|2265.6917350000003|428.3459076|-929.4091898|-12.37297805|0.223788196|7.0760696020000005|12.77501178|0.805382437|131.0862475|-544.4110343|0.0152483439999999|-323.5878356|1197.365442|460.3754405|1.0|1.0|1.0|2.62|0.28|-7.39|5.8|1.0|0.0|97.25|0.0|1.0|7.0|-4.67|25.0|4.0|358.43|0.0|1.0|-3.92|2.14e-05|0.0076799999999999|0.0001199999999999|0.0431|2.93|0.0|0.0|5.0344|3.9477|-1489.532192|-1489.4951640000002|1028.58|314.06|0.3205|246.28|0.5385300000000001|0.7005600000000001|-1489.323855|0.2271|-0.20675|-1489.382077|2.4209|5.7447|5.7447
1m_a5|0.0|0|0|2.934162514|0|6.605297921|0|0|1.3047206409999998|2|-0.07112464|-0.096417794|0.006422789|-0.10797859|10.94856032|-0.011848312|1|0.00520748|-0.118494698|0.07132816|-0.2274929269999999|2|0.691858366|0.7824502320000001|0.077347244|0.63664685|0.8823955520000001|-0.070959368|-0.071478865|0.429612762|-37.380714700000006|-37.65438054|4.7571353730000006|0.117604448|-19.83596661|2.506013299|0.235629561|0.73847373|-19.69180207|46.74648368|42.13785007|0.482646195|2183.167528|464.8375158|-564.8157081|-8.041608085|0.26152627|6.911100301|13.35855701|0.932913201|137.7695311|-297.5394992|0.0172594319999999|-251.2513491|764.8419772000001|383.4128238|1.0|1.0|1.0|2.11|0.0|-8.63|5.11|1.0|0.0|95.5|0.0|1.0|3.0|-4.52|24.0|3.0|332.79|1.0|1.0|-4.74|2.99e-05|0.00996|1.82e-05|0.00607|3.69|0.0|0.0|4.6678|4.3983|-1410.912452|-1410.88022|926.13|281.89|0.5497|265.61|0.4527899999999999|0.45426|-1410.783167|0.2373|-0.22857|-1410.833395|2.4582|7.3665|7.3665
11c_a5|0.0|0|0|2.930680267|0|6.605297921|0|0|1.427567332|2|-0.0859098|-0.224938556|0.005090155|-0.059682527|10.94877953|-0.023856811|1|0.005383056|-0.138950411|-0.018887528|-0.269653478|2|0.679183645|0.8020105409999999|0.030085871|0.658307423|0.80472351|-0.078909483|-0.0873419269999999|0.389427402|-47.99592739|-53.12487972|10.85837291|0.19527649|-32.31269264|6.604499968|4.089828494|0.707039635|-29.19305715|66.02857181|58.854300300000006|0.448016491|2497.685314|489.4652669|-903.1229552|-11.94164728|0.292960365|8.88462927|16.09582374|0.811648325|178.1902995|-549.3157749|0.021214793|-251.8596984|1277.330026|523.8031619|1.0|1.0|1.0|2.14|0.09|-8.47|4.79|1.0|0.0|106.79|0.0|1.0|6.0|-4.13|28.0|5.0|370.4|0.0|1.0|-4.1|7.38e-05|0.0273|7.950000000000001e-05|0.0294|2.78|0.0|0.0|4.5035|4.2087|-1218.492067|-1218.454079|1071.71|294.59|0.5327|275.3|0.60118|0.6267699999999999|-1218.278135|0.2186|-0.21448|-1218.336116|3.3827|7.6021|7.6021
11e_a5|0.0|0|0|2.971327032|0|7.139660336|1|1|1.338814635|2|-0.07965|-0.192538515|0.008268901|-0.16669151|10.9487795|-0.010236262|1|0.008721244|-0.127225457|-0.147721258|-0.234433859|2|0.77509232|0.775794895|-0.048843135|0.747366251|0.876758791|-0.062865536|-0.0790189759999999|0.372098505|-41.64560703|-52.34653881|7.986070113999999|0.123241209|-34.67724171|5.290414418|0.0|0.72163516|-27.58835281|63.5644542|49.63167715|0.483563144|2721.416353|580.8135016|-1046.930776|-12.38472918|0.27836484|9.387474824|18.17739133|0.936345148|184.4042616|-693.5448342|0.016933845|-293.6467698|1450.77573|735.3048881|0.0|1.0|1.0|3.43|0.24|-8.95|5.03|2.0|0.0|125.71|0.0|1.0|7.0|-4.65|31.0|5.0|411.5|1.0|0.0|-4.72|2.23e-05|0.00919|1.9e-05|0.00782|3.56|0.0|0.0|4.4179|4.1036|-1316.547103|-1316.512503|1220.1|302.14|0.5347|280.64|0.66478|0.6505|-1316.239803|0.2125|-0.20559|-1316.301553|2.8694|7.3979|7.3979
3d_a32|0.0|1|1|3.503398526|0|7.765993078999999|0|0|0.609420786|0|-0.0620110029999999|-0.269655316|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|3|0.002004382|-0.1131110759999999|-0.1395294259999999|-0.539652902|0|0.8315372|0.8444218509999999|-0.069007775|0.77923808|0.892845502|-0.06869526|-0.093187219|0.2214902789999999|-37.19367587|-50.45435743|7.807299836|0.107154498|-27.31750365|4.22710649|0.0|0.720540286|-20.13777259|59.15151032|45.000975700000005|0.427813496|2213.978384|483.4133562|-605.4522892000001|-8.405385739|0.2794597139999999|6.15119195|10.75032687|0.747681906|151.30787800000002|-327.8100438|0.0160633|-238.8142619|840.275417|421.3548777|1.0|1.0|1.0|3.11|0.24|-7.29|6.97|1.0|0.0|97.86|0.0|1.0|4.0|-6.55|23.0|3.0|340.47|0.0|1.0|-5.13|2.81e-07|9.58e-05|7.36e-06|0.00251|4.5|0.0|0.0|3.5105|3.5105|-1672.758552|-1672.733979|959.11|353.18|0.5031|353.18|0.7035100000000001|0.7035100000000001|-1672.585902|0.5031|-0.19671|-1672.638515|5.1728|8.0915|8.0915
12a_a32|0.0|1|1|3.442930603|0|7.765993078999999|0|0|0.609420757|0|-0.0134169989999999|-0.463563696|-0.003484915|-0.031249617|10.31100269|-0.074344282|3|-0.001662219|-0.024155151|-0.1534110109999999|-0.583507277|0|0.788133615|0.845443342|-0.018578911|0.7507116140000001|0.788702323|-0.085324121|-0.109151429|0.288267255|-53.20970382|-68.06885478|10.31184223|0.211297677|-42.44899997|6.430656017|62.28768050000001|0.667706375|-33.18255791|81.41372467|63.52154605|0.456641145|2572.916338|491.8493928|-884.8951120999999|-11.99645651|0.332293625|7.083688576|13.03685125|0.840404348|207.2244662|-551.8369996|0.021399091|-209.1696096|1325.275819|557.1050635|1.0|1.0|1.0|2.85|0.26|-7.65|6.49|1.0|0.0|110.47|1.0|1.0|7.0|-6.01|27.0|4.0|397.52|0.0|1.0|-4.5|9.78e-07|0.000389|3.17e-05|0.0126|3.39|0.0|0.0|3576.0|3576.0|-1880.771042|-1880.734215|1114.3|346.71|0.2908|346.71|0.7025600000000001|0.7025600000000001|-1880.539078|0.2908|-0.20049|-1880.600043|4.2371|7.6021|7.6021
12ay_a36|0.0|0|0|3.50559949|0|7.412764017000001|2|2|1.2970434|2|0.1012005419999999|-0.404030255|0.003676818|0.012286423|10.9463292|-0.06756661|1|0.0045625|0.1689021819999999|-0.169994208|-0.438622276|1|0.902377067|0.78699829|-0.109624825|0.857993338|0.829406408|-0.074251203|-0.098945129|0.419950383|-48.12939044|-64.13591431|11.67851857|0.170593592|-41.57269314|7.569978132|8.677627506|0.778164805|-31.1973159|74.29343346|59.80790901|0.4530143439999999|2766.899844|537.618563|-1282.718286|-14.84739041|0.221835195|6.466730436000001|11.82248632|0.828201506|143.79285900000002|-831.4538627999999|0.015670425|-360.6110621|1648.388976|729.1873176|1.0|0.0|1.0|0.0|0.21|-7.34|3.76|1.0|0.0|133.68|0.0|1.0|5.0|-4.54|31.0|4.0|409.49|1.0|1.0|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|0.0102|3.41|0.0|0.0|3.9348|3.6561|-1311.576473|-1311.547668|1184.45|339.12|0.2939|315.09|0.6727|0.6914|-1311.282556|0.1464|-0.2031599999999999|-1311.343228|9.1844|7.7447|7.7447
6a_a31|0.0|0|0|3.3855253210000003|0|7.703007682000001|1|1|0.610184884|0|0.08881108|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|-0.026103465|2|-0.010591881|0.1533239019999999|0.001117583|-0.568500407|0|0.848282918|0.784022685|-0.07385392|0.803505125|0.57216168|-0.132158278|-0.126430958|0.259133072|-77.60012959|-74.23718620000001|20.08876284|0.42783832|-43.59027182|11.79563339|98.49408082|0.6927462990000001|-45.56491046|92.52963742|97.68889243|0.478330896|2713.694431|335.9594356|-1113.557793|-15.56795422|0.307253701|7.516549303|14.408653400000002|0.916923952|180.411907|-653.8540772999999|0.031153284|-226.3518866|1607.453976|479.200937|1.0|1.0|1.0|2.51|0.05|-6.96|4.68|1.0|0.0|104.73|0.0|1.0|4.0|-5.22|28.0|5.0|390.42|0.0|1.0|-4.34|6.09e-06|0.00238|4.55e-05|0.0178|2.8|0.0|0.0|3.5428|3.5428|-1613.34153|-1613.295461|1028.95|349.96|0.6404|349.96|0.70416|0.70416|-1613.1416|0.6404|-0.19843|-1613.198178|11.2387|5.9586|5.9586
2_a27|0.0|0|0|0.0|2|6.605297921|0|0|1.402655014|2|-0.196529806|-0.276758209|0.009338889|0.11675125|10.93783218|0.017751479|1|0.00988756|-0.337316432|-0.361571905|-0.475677812|2|0.639024713|0.796022385|0.137868605|0.60904903|0.8468699609999999|-0.058444848|-0.081513931|0.408120957|-29.42169804|-41.03489597|9.972342226|0.153130039|-20.65736087|5.020172886|53.58106492|0.6684621829999999|-14.81116546|52.43208086|39.39404027|0.4424192289999999|2210.487938|426.3224749|-574.4885436000001|-7.415462877|0.331537817|5.312170441|9.527176544|0.7934621359999999|166.89932209999998|-289.2030522|0.022639983|-169.6109632|859.4181658|373.9912084|0.0|0.0|0.0|3.06|0.11|-5.84|2.43|0.0|0.0|92.58|0.0|2.0|2.0|-3.19|24.0|4.0|317.34|1.0|1.0|-3.7|0.000644|204.0|0.0002009999999999|0.0638|2.18|0.0|0.0|4.1624|4.1624|-1043.821085|-1043.7984|906.48|297.87|0.3217|297.87|0.55857|0.55857|-1043.665151|0.3217|-0.21702|-1043.715364|6.8854|7.8861|7.8861
5a_a49|0.0|0|0|0.0|1|7.853604813|2|2|1.343848751|2|-0.072902329|-0.493952547|0.007647515|-0.046327135|10.92976459|0.076610236|1|0.008623164|-0.1205081119999999|-0.26176436|-0.51958118|2|0.66494289|0.7979412790000001|0.001251171|0.632463498|0.800090055|-0.072109357|-0.0787216|0.6254267029999999|-42.1802818|-46.04810561|16.71687776|0.199909945|-26.93578408|9.77851757|54.35929907|0.6069287529999999|-24.67330519|61.89135559|58.89715956|0.490453006|2797.737637|468.0117167|-782.8177953|-9.345067946|0.393071247|6.0732145310000005|11.91885068|0.962527525|229.9265537|-457.9083293000001|0.0270848489999999|-125.09569170000002|1289.801795|592.5885712|0.0|0.0|1.0|2.93|0.22|-6.92|3.3|1.0|0.0|116.62|0.0|1.0|3.0|-3.84|30.0|5.0|397.43|1.0|1.0|-4.29|0.000146|0.0578|5.09e-05|0.0202|2.65|0.0|0.0|5.2443|3.9219|-1311.995327|-1311.960542|1082.25|316.13|795.0|236.42|0.31953|0.66225|-1311.743648|0.0529|-0.21238|-1311.799168|7.0102|7.3665|7.3665
12x_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984021|2|-0.0606216429999999|-0.3545061539999999|0.00604028|0.027312213|10.31162819|-0.1066694919999999|1|0.006346396|-0.104089964|-0.0922059569999999|-0.458718546|1|0.842068099|0.782514704|-0.062251445|0.803183654|0.848844277|-0.071909912|-0.091725339|0.398925866|-47.48669555|-60.57208434|9.745611551|0.151155723|-39.99960559|6.435648079|0.0|0.824674971|-31.35848986|68.52587215|57.2323071|0.4490846539999999|2845.417984|560.5459455|-1272.013771|-15.27257668|0.175325029|7.794822643|14.14885734|0.815160907|115.7782842|-839.9917174000001|0.012044556|-428.8071293|1542.442557|754.3941655|1.0|0.0|1.0|0.0|0.21|-7.38|4.87|2.0|0.0|137.21|0.0|1.0|5.0|-6.04|31.0|4.0|426.54|0.0|0.0|-5.46|9.14e-07|0.00039|3.48e-06|0.00148|4.6|0.0|0.0|3.4831|3.4831|-1654.40976|-1654.3784|1211.79|355.95|0.1517|355.95|0.68589|0.68589|-1654.1207|0.1517|-0.19876|-1654.183467|4.8197|7.6556|7.6556
8e_a46|0.0|0|0|0.0|1|7.727094485|1|1|1.160371308|2|-0.126773923|-0.046696417|0.012911107|-0.184317354|10.96411233|-0.016857659|1|0.0123581919999999|-0.203086023|-0.135984209|-0.132524216|2|0.669602597|0.789844634|-0.241393458|0.668786636|0.921352352|-0.053352779|-0.065982313|0.281227001|-27.16690715|-33.59778824|4.876083942|0.078647648|-17.10778729|2.482871976|53.05984592|0.7492419109999999|-13.83322216|39.62167507|32.04299109|0.444693313|1982.950764|469.146955|-503.9668235|-5.967832774|0.2507580889999999|5.504080656|9.911785304|0.8008066970000001|127.6844779|-256.61680930000006|0.011830243|-253.8248986|672.6356549999999|426.71841|0.0|1.0|1.0|2.93|0.32|-6.67|4.09|0.0|0.0|91.93|0.0|1.0|2.0|-3.59|23.0|3.0|304.39|1.0|1.0|-4.04|0.0002569999999999|0.0782|9.15e-05|0.0279|3.01|0.0|0.0|4.5092|4.5092|-954.9296396|-954.9056294|933.3|274.96|0.2162|274.96|0.6967|0.6967|-954.743261|0.2162|-0.2201|-954.793305|3.7755|6.3915|6.3915
