molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|GATS1pe|nFaHRing|RASA|FNSA5|PBF|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
19h_a38|1|0|0|3.2723542610000003|0.0|7.412764017000001|2|2|1.297044177|0.0|-0.007781653|5.351858133|-0.082283951|2|0.0|-0.420209249|-0.002526241|-0.043452674|-0.070688288|1|1|-0.000673716|-0.101303149|-0.217394466|0.698414933|0|0.7746288020000001|-0.109986804|0.3263113569999999|-64.79649453|12.51014765|136.81322659999998|132.7728693|-38.17354026|0.0|0.75379331|-1.979762478|-28.533396600000003|76.70128100000001|-23.32673803|0.47459722|-1166.336902|1839.424968|6.820483788|12.98143834|6253.901215|145.047677|-687.1237247|30.94580137|-299.0343596|1547.290068|595.8790650000001|11.90478646|1.0|1.0|1.0|1.0|0.14|17.0|-6.86|2.55|81.23|1.0|0.0|5.0|4.0|-6.77|0.0|2.66|-4.17|7.209999999999999e-05|29.0|6.77e-05|2.78|1.4e-07|5.610000000000001e-05|3.41|3.5358|-1332.187847|-1332.1538779999998|350.65|0.2355|0.68472|0.69012|-1331.941646|-0.1467099999999999|6.9749|0.03396934|9.0777|8.0348|8.0348
16e_a32|1|1|1|3.343660084|0.0|7.765993078999999|0|0|0.609420752|0.0|-0.0154404319999999|5.733341277|-0.06951854|0|2.080236877|-0.772021601|-0.0048042729999999|-0.070351839|-0.01320745|3|3|-0.002310082|-0.123297852|-0.219947482|0.7619492790000001|1|0.7903051590000001|-0.117338144|0.504569498|-75.36830928|15.50894749|105.4021155|134.6906051|-48.41036206|39.27920316|0.702226562|-1.760072163|-35.94239328|90.34923861|-24.05371573|0.458956284|-1130.524639|3376.1299740000004|6.573687662|12.15001203|6142.277629|191.2650034|-726.1554308999999|34.2534974|-259.78720209999994|1609.914378|573.3529948|14.98092934|1.0|0.0|1.0|1.0|0.26|19.0|-7.38|4.6|149.27|3.0|0.0|8.0|5.0|-6.15|0.0|3.77|-4.75|2.58e-07|0.000107|1.7899999999999998e-05|3.76|4.18e-08|1.73e-05|4.59|3.6214|-1955.993572|-1955.965644|342.37|0.2858|0.7022|0.7022|-1955.766505|-0.14991|3.2372|0.02792775|3.9389|8.1367|8.1367
12av_a36|1|0|0|3.4520047430000003|0.0|7.412764017000001|2|2|1.297042752|0.0|-0.009925128|5.351858133|-0.081537769|2|0.0|-0.605432791|-0.00233752|-0.021036176|-0.039627578|1|1|-0.000472698|-0.126068378|-0.213993335|0.817582774|0|0.752447733|-0.105593135|0.277834652|-73.55299094|15.09249582|99.2415672|172.4374372|-51.2347934|124.9387725|0.671916917|-2.006269572|-39.92474833|91.5101903|-24.51766365|0.491188387|-1397.506828|2354.591519|8.975655204|17.64042914|6460.1184140000005|228.5327731|-973.4610746|36.48912989|-239.5042702|2079.880404|757.7532208|17.95719936|0.0|0.0|0.0|1.0|0.17|17.0|-6.93|1.65|98.3|1.0|0.0|7.0|5.0|-7.66|0.0|1.47|-3.64|0.000292|128.0|0.000227|1.85|1.1800000000000001e-07|5.18e-05|4.5|3.4402|-1440.988179|-1440.945099|360.39|0.6698|0.43212|0.70455|-1440.67411|-0.14122|4.7666|0.04308001|6.1075|7.4089|7.4089
12f_a40|0|0|0|0.0|0.0|7.515889085|0|0|0.604990261|1.768354671|-0.006206277|5.4161004020000005|-0.015621373|0|0.807254372|-0.235838511|0.008525796|0.108909202|-0.172869148|2|2|0.006841832|-0.033224348|-0.054891771|0.605644757|1|0.909993912|-0.082198664|3.43e-05|-45.41519509|11.90644165|62.72992556|49.72883796|-25.09213464|61.55859085|0.7314440520000001|-1.150781297|-20.45387851|56.53158029|-18.16607804|0.490421149|-635.8127312999999|628.5604981|8.404802652999999|16.49362536|5326.217734000001|148.3785764|-351.2898849|24.83590915|-255.7481174|869.2568204|384.1423925|11.1163852|1.0|0.0|1.0|0.0|0.06|20.0|-7.32|5.44|67.66|2.0|0.0|3.0|3.0|-4.76|0.0|4.76|-5.99|2.66e-07|0.0001|1.02e-06|5.4|4.81e-08|1.8100000000000003e-05|4.77|2.8374|-2212.359379|-2212.348599|436.97|0.4348|0.6679999999999999|0.7029|-2212.222254|-0.11765|3.2818|0.01077929|4.8562|6.4202|6.4202
22_a47|0|1|1|0.0|0.0|6.86171134|0|0|1.408617385|1.202720059|-0.010579222|4.727387819|-0.150248628|2|1.016903613|-0.507802654|-0.006808306|-0.075111395|0.002716049|1|1|-0.004332497|-0.1049885469999999|-0.277479519|0.591185263|1|0.698649132|-0.089280419|0.573087958|-52.67991531|13.07198749|12.19999546|177.81209280000002|-31.08378631|54.21581266|0.6096864479999999|-1.42848671|-28.11203407|71.28682035|-18.73063655|0.4614909829999999|-842.8786448999999|1494.441201|6.9553262170000005|12.91589555|6107.923371|230.3045281|-497.3405809|30.72175314|-129.440987|1382.478891|482.9384172|18.60690504|0.0|1.0|1.0|1.0|0.1|21.0|-7.69|4.85|84.73|1.0|0.0|5.0|6.0|-6.58|0.0|3.41|-4.38|3.6e-05|0.0142|4.16e-05|3.0|2.06e-08|8.11e-06|4.4|4017.0|-1375.05033|-1375.021925|308.65|0.3367|0.50316|0.68312|-1374.857521|-0.16704|4.2485|0.02840507|5.7009|9.0|9.0
12g_a31|1|0|0|3.42813681|0.0|7.765993078999999|1|1|0.6101363000000001|0.0|-0.01500347|5.733341277|-0.1044685569999999|0|0.0|-0.7501734859999999|-0.008464411|-0.0733026079999999|-0.082116813|2|2|-0.0054114869999999|-0.0497478109999999|-0.081426376|0.7983388929999999|0|0.58271093|-0.131126805|0.325789284|-80.52794936|19.01411466|152.7424573|256.26669530000004|-49.45404266|548.1594997999999|0.6886488690000001|-1.835775276|-48.43898314|95.97385383|-23.98704875|0.470244801|-1127.391291|1859.940155|8.098256552|15.28679013|5398.678971|191.2078009|-692.3565973|34.8320455|-231.70711040000003|1637.106139|524.0230338|15.44590447|1.0|1.0|1.0|1.0|0.32|16.0|-6.45|3.44|131.36|1.0|0.0|7.0|5.0|-6.86|0.0|2.9|-3.79|1.19e-05|0.00457|0.0001629999999999|2.52|3.55e-07|0.000136|4.17|3.8349|-1578.846191|-1578.800869|323.3|265.0|0.70068|0.70068|-1578.605452|-0.15917|1.6279|0.04532186|2.4038|6.9586|6.9586
13_a4|0|0|0|0.0|0.0|7.535296702|1|1|1.399843898|2.050136054|-0.000990136|5.4161004020000005|-0.019846488|1|0.0|-0.04158572|0.012994083|-0.14818661|-0.0963182119999999|1|1|0.012019888|-0.0161529719999999|-0.025714912|0.6490618429999999|0|0.970027005|-0.068249548|0.229685203|-33.41617993|4.282589756|11.85953992|14.67530603|-16.36114989|54.71349575|0.862539527|-1.091992764|-11.99053523|37.12083496|-13.70920202|0.4289448289999999|-534.6588788|1439.176684|5.663493161|9.917593683|3983.972795|67.30306705|-261.7783983|15.89399858|-355.01146810000006|619.8659446|373.9073307|3.704655033|1.0|0.0|0.0|1.0|0.16|17.0|-6.2|4.15|30.71|1.0|0.0|2.0|2.0|-5.39|1.0|3.57|-4.42|8.18e-05|0.0235|3.77e-05|3.75|6.28e-07|0.00018|3.87|4.1733|-898.3562912999998|-898.3381672|297.09|0.2133|0.53815|0.59537|-898.2009630000001|-0.17204|2471.0|0.018124154|3.7228|5.3979|5.3979
12t_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.60498454|0.0|-0.007755575|5.351858133|-0.097216874|2|0.0|-0.411045472|-0.002544958|-0.0682882559999999|-0.04950715|1|1|-0.001131023|-0.0546637159999999|-0.145315868|0.591758164|0|0.696413582|-0.1011561919999999|0.408290036|-65.79920855|12.26965165|88.42093081|197.4742794|-42.80050261|0.0|0.745705883|-1.82081145|-38.30686627|78.8278828|-24.17113783|0.445760296|-1184.385754|2479.787504|7.957774504|14.358001500000002|6617.834146|165.4110479|-770.409047|32.41376848|-319.6492937|1588.274656|616.2856203|13.02867425|1.0|0.0|1.0|1.0|0.14|17.0|-7.16|3.74|81.65|2.0|0.0|5.0|6.0|-6.06|0.0|3.21|-5.17|3.24e-06|0.00141|6.71e-06|4.07|6.900000000000002e-08|3e-05|4.32|3.5457|-1774.2421780000002|-1774.208418|349.67|0.2094|0.33647|0.6842600000000001|-1774.0165149999998|-0.15029|2.6784|0.0337599|3.2145|8.0496|8.0496
8d_a32|1|1|1|3.474433107|0.0|7.765993078999999|0|0|0.609420756|0.0|-0.010604502|5.733341277|-0.089662873|0|2.146260246|-0.519620595|-0.006974711|-0.044765977|-0.0682721729999999|3|3|-0.005162219|0.001558357|0.002805572|0.789198712|1|0.7107041559999999|-0.109968322|0.261692269|-69.11005922|10.01177286|321.2496412|181.8092016|-43.43251025|89.20994250000001|0.708567136|-1.539556512|-43.2918338|81.54594837|-21.03349629|0.47012654|-967.5408291|2371.595484|8.106843676|15.29958432|5523.492436|183.1522214|-608.0551435|29.684549600000004|-262.14980440000005|1365.489282|557.1050635|12.43588915|1.0|0.0|1.0|1.0|0.26|19.0|-7.26|4.32|154.03|1.0|0.0|7.0|4.0|-6.47|0.0|3.57|-4.36|8.41e-07|0.000334|4.36e-05|3.17|5.51e-08|2.19e-05|4.26|3.5588|-1880.773727|-1880.733071|348.39|0.3018|0.7026100000000001|0.7026100000000001|-1880.540067|-0.14765|1.0269|0.04065536|1873.0|8.0809|8.0809
11b_a50|0|1|1|0.0|0.0|7.927685046000001|1|1|1.3979498330000002|4.071188272|-0.002908227|5.82008293|-0.014702942|1|2.114272566|-0.13377846|0.011959339|-0.218953127|-0.133073229|2|2|0.012037198|-0.162848233|-0.277408878|0.667956827|1|0.931316325|-0.069841183|0.229754094|-36.43643854|10.1501574|7.949039772000001|35.832562100000004|-19.0090431|86.04123302|0.642051995|-1.047617742|-12.12179711|47.72173991|-13.01301376|0.42907551|-546.5465781|1650.235214|5.697537591000001|9.979494111|4884.730303|186.7429782|-285.1356465|20.26785036|-148.2182458|851.2497152000001|439.9973344|11.28530137|0.0|0.0|1.0|1.0|0.15|20.0|-5.87|3.73|48.53|0.0|0.0|2.0|3.0|-6.24|1.0|2.96|-4.16|0.000263|0.0862|6.97e-05|2.9|1.35e-06|0.000441|3.05|3.9863|-1045.98235|-1045.961211|311.03|195.0|0.53885|0.64477|-1045.798634|-0.16684|2.7805|0.02113855|3.7922|5.7696|5.7696
14e_a25|0|0|0|0.0|0.0|6.842683282|0|0|1.4200152069999998|1.5926486519999998|-0.008591251|4.727387819|-0.138693649|2|1.906869097|-0.524066339|-0.00131452|0.002856489|0.011176663|1|1|-0.0005394919999999|0.015497482|0.025802692|0.6954126970000001|1|0.7240504329999999|-0.1004553119999999|0.448918026|-73.51338088|10.99497534|372.1805977|201.94039730000003|-53.79722636|97.78313402|0.806446896|-2.2100168680000003|-54.14823405|84.60373462|-28.3735856|0.491527882|-1617.294379|2620.6698690000003|8.459867391|16.63781964|6952.485076999999|141.642515|-1183.53898|35.18345194|-448.516796|2005.4567600000005|811.3237836|11.09035375|1.0|1.0|1.0|1.0|0.07|27.0|-9.14|4.02|115.79|1.0|0.0|7.0|5.0|-6.96|0.0|3.02|-4.73|7.29e-06|0.00337|1.86e-05|3.04|7.31e-10|3.38e-07|6.51|3.9613|-1521.012915|-1520.964156|312.99|0.2409|0.31019|0.69958|-1520.701142|-0.15787|5.3651|0.04875868|7.2625|7.1249|7.1249
27_a47|0|1|1|0.0|0.0|6.842683282|1|1|1.216250059|2.041063341|-0.003631596|4.727387819|0.006768957|3|1.807806182|-0.207000956|0.001861676|0.0427469459999999|0.013336016|1|1|0.002350172|-0.077485193|-0.157688306|0.634406338|1|0.846469886|-0.079484997|0.337815064|-50.87821306|10.56549582|20.73428323|98.27436776|-32.56705871|3.180329084|0.700732763|-1.510214943|-25.8313393|63.02085767|-18.2393594|0.475450742|-966.6860481|2181.236691|7.083168776|13.50334344|6433.288104|191.5604557|-618.7741154|26.02898047|-256.9774086|1379.535965|682.9868225|12.14264461|1.0|1.0|0.0|1.0|0.26|21.0|-8.82|5.07|67.66|2.0|0.0|5.0|5.0|-6.34|0.0|3.91|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|3.7|1.5e-09|6.55e-07|2.97|3.8125|-1778.1049670000002|-1778.078632|325.21|0.4007|0.40976|0.69381|-1777.830739|-0.1578|4.0365|0.02633483|5.2214|5.6|5.6
25_a47|0|1|1|0.0|0.0|6.86171134|0|0|1.30432753|1.234859637|-0.010144825|4.727387819|-0.1084905069999999|2|1.087932079|-0.486951604|-0.003963349|-0.035030495|0.002716049|1|1|-0.00269275|-0.108691353|-0.235822787|0.622598899|1|0.786958319|-0.08797211|0.574771479|-53.40631957|12.27779881|11.20142696|129.3338553|-32.42203672|51.5831002|0.6238742279999999|-1.407553754|-27.0291331|71.17072517|-18.98891362|0.4760601829999999|-854.5011131000001|1514.111398|6.951055196|13.26689626|6236.813862|228.3393366|-518.7525876|30.43708613|-150.4037281|1369.668876|513.2159236|17.76440561|0.0|1.0|1.0|0.0|0.1|21.0|-8.01|4.95|84.73|2.0|0.0|5.0|5.0|-6.3|0.0|3.62|-4.82|1.01e-05|0.00417|1.52e-05|3.53|9.79e-09|4.02e-06|4.78|3.9878|-1735.414386|-1735.385814|310.91|287.0|0.53663|0.68761|-1735.2218059999998|-0.16588|3.8832|0.0285712999999999|5.1625|7.8|7.8
46_a18|0|0|0|0.0|0.0|7.03438793|2|2|1.251088279|0.0|-0.005378956|4.844187086|-0.018808538|1|0.0|-0.3872848129999999|0.002300582|-0.0669031009999999|-0.052591109|0|0|0.003512954|-0.1483628609999999|-0.224171123|0.699483099|0|0.8265445990000001|-0.076485888|0.30524999|-54.33831169|6.376289807000001|0.946462387|123.2289237|-38.60388092|58.66827342|0.782232748|-1.988633091|-35.20023815|63.70285871|-20.77641329|0.4548138479999999|-1412.796104|1848.661552|8.980343774|16.47206875|7150.333139|154.7096476|-1003.700904|26.56039822|-401.0164861|1806.107079|1056.535856|9.36454702|0.0|1.0|0.0|1.0|0.3|18.0|-8.82|3.3|76.5|2.0|1.0|7.0|3.0|-6.14|1.0|2.93|-5.47|2.08e-06|0.000999|3.35e-06|4.36|1.51e-09|7.27e-07|8.11|3225.0|-1532.992457|-1532.968527|384.45|0.4249|0.69181|0.69181|-1532.493789|-0.13224|2656.0|0.0239301|3.2533|6.7305|6.7305
40_a47|0|1|1|0.0|0.0|6.823286122000001|0|0|1.420389717|1.715145925|-0.004181351|4.727387819|-0.0934645509999999|3|1.566109469|-0.179798097|0.002212256|-0.038143308|0.056362705|1|1|0.003634698|-0.147591116|-0.338113214|0.607650682|1|0.812233678|-0.083237511|0.237173658|-44.90375373|11.04737121|54.11003524|101.2934265|-24.22401965|0.0|0.573656733|-1.082087641|-17.58259718|60.97203959|-14.59371996|0.4574577489999999|-583.7487984|868.5333132000001|7.042383142|12.98034048|4862.524893|229.9974239|-314.91225539999994|25.43981292|-79.47051169|1017.592517|388.178924|16.06828586|0.0|1.0|1.0|1.0|0.11|21.0|-7.08|4.04|68.52|0.0|0.0|3.0|5.0|-6.78|1.0|2.72|-3.72|0.000546|183.0|0.000192|2.19|8.339999999999999e-08|2.79e-05|2.06|3.7236|-1123.174467|-1123.144637|332.97|271.0|0.67615|0.68492|-1122.9968210000002|-0.15231|4.7542|0.02983032|6.5995|8.4|8.4
13m_a6|1|0|0|3.415695704|0.0|6.842683282|0|0|1.429020166|0.0|-0.010840005|4.727387819|-0.135152403|2|1.617900191|-0.628720289|-0.0093684169999999|0.054340057|-0.018628955|1|1|-0.00687003|-0.068956229|-0.118693789|0.82642394|1|0.715612461|-0.107644789|0.429009107|-75.05944278|12.95736535|91.22689385|198.3000783|-52.33806464|95.67846949|0.7362989999999999|-2.045251|-48.09294654|89.65257305|-26.40980394|0.48094941|-1426.129413|2574.030011|8.435961541000001|16.2526769|6412.592679|183.8755989|-994.4232282|35.8683143|-329.5370141|1936.888972|724.3873672999999|14.59313027|1.0|1.0|1.0|1.0|0.08|27.0|-9.67|3.76|122.47|1.0|0.0|6.0|5.0|-7.23|0.0|2.67|-4.28|2.27e-05|0.00987|5.24e-05|2.43|2.1499999999999998e-10|9.35e-08|4.27|3.3359|-1423.762467|-1423.712909|371.67|275.0|0.66475|0.64753|-1423.448957|-0.13817|4.2913|0.04955777|6.5243|8.0|8.0
17a_a22|0|0|0|0.0|0.0|6.842683282|0|0|1.2689202|1.866510299|-0.005149751|4.727387819|-0.092107225|2|1.67348685|-0.314134834|0.00220634|-0.094996254|-0.005724389|1|1|0.0027615779999999|-0.076790454|-0.126659773|0.7994946709999999|1|0.8594770140000001|-0.08790445|0.345497724|-60.0620365|9.597299109|286.3611391|96.01444244|-41.03828927|0.0|0.710958975|-1.758088991|-33.68866751|73.26110471|-21.07439877|0.485943988|-1201.24073|1934.881271|8.549622191000001|16.63169381|6343.687177000001|197.4916253|-820.7657853999999|29.64221498|-288.28178110000005|1689.6062539999998|784.2697099|13.19906822|1.0|1.0|0.0|1.0|0.15|27.0|-9.13|4.93|68.52|2.0|1.0|7.0|5.0|-6.39|1.0|2.25|-4.96|1.7899999999999998e-05|0.0078099999999999|1.09e-05|3.62|7.41e-10|3.23e-07|5.13|1.3971|-1408.300966|-1408.279257|887.46|185.0|0.46268|0.71303|-1407.8711|-0.06214|3.0156|0.02170866|2268.0|7.0862|7.0862
1l_a5|1|0|0|2.964063799|0.0|6.605297921|0|0|1.270375394|0.0|-0.00183668|4.59511985|-0.0052651969999999|2|0.0|-0.089997343|0.008244856|-0.019865028|-0.05139414|1|1|0.007613233|0.0271820189999999|0.043915678|0.71872376|0|0.890289002|-0.067755283|0.357062421|-38.27406105|4.43679678|167.86839980000002|61.974288|-21.62050954|0.0|0.769406114|-1.219595099|-21.91725365|45.64819758|-14.9768065|0.47265823|-688.9330988|903.1631908|7.401206343999999|14.03493287|4665.793689|130.25942849999998|-389.1691717|19.46541135|-304.3678822|895.4089219|518.5792364|7.374136537999999|1.0|1.0|0.0|1.0|0.14|23.0|-8.83|5.32|54.46|1.0|0.0|4.0|3.0|-5.4|1.0|4.06|-4.98|9.06e-06|0.00308|1.04e-05|4.19|1.4800000000000003e-09|5.02e-07|3.89|4.3664|-1069.261615|-1069.229786|283.95|0.4921|0.45892|0.57392|-1069.047151|-0.1779|2.1987|0.03182983|3.3694|7.4949|7.4949
1b_a5|1|0|0|2.881451247|0.0|6.605297921|0|0|1.4258024619999998|0.0|-0.00279809|4.59511985|-0.061874543|2|0.0|-0.111923619|0.003886035|0.001241264|-0.028797464|1|1|0.003708988|0.019611905|0.045204303|0.558485747|0|0.808828623|-0.077221824|0.341795323|-38.87394276|5.438378717999999|168.30518769999998|96.23685048|-19.56938257|0.769931305|0.7324812509999999|-1.158327367|-19.82538668|48.55415504|-15.75970652|0.474445758|-583.1091414|919.9167129|6.11909445|11.64312636|4577.125071|134.6705884|-293.5407385|21.51550842|-234.0649914|796.0738116|357.34245360000006|9.680212283|1.0|1.0|0.0|1.0|0.0|23.0|-8.3|4.76|54.46|0.0|0.0|3.0|4.0|-5.99|1.0|3.38|-4.3|0.000106|0.0336|4.970000000000001e-05|3.16|4.99e-09|1.58e-06|3.1|4.6481|-1050.538976|-1050.506509|266.74|0.3101|0.5153800000000001|0.43728|-1050.413506|-0.1892|2891.0|0.03246637|4.3687|7.2291|7.2291
8a_a50|1|1|1|3.139870661|0.0|7.860570786|1|1|1.39826105|2.03117465|-0.00439531|5.777652323|-0.021959577|1|1.99158738|-0.188998337|0.007671336|-0.150515325|-0.058014797|2|2|0.007801731|-0.065546446|-0.11385159|0.7135713840000001|1|0.860876738|-0.08230347|0.278028663|-41.48493288|9.480859015|133.8183888|70.12485884|-20.91041439|0.0|0.751415713|-1.234552044|-17.58335405|50.06249379|-15.95574341|0.46183401|-622.2739931|1503.563342|5.754657432|10.69309012|4638.284496|125.2985144|-313.6562159|21.23424244|-253.4513797|828.1354551|388.171611|8.577560914|1.0|1.0|0.0|1.0|0.11|20.0|-6.32|3.71|59.39|0.0|0.0|2.0|3.0|-6.12|1.0|2.87|-4.13|0.000138|0.0433|7.48e-05|2.95|4.82e-07|0.000151|2.69|4.1738|-1006.671867|-1006.637067|297.06|0.18|0.3462199999999999|0.60625|-1006.508913|-0.17244|3.5509|0.03479985|5.5319|7.3279|7.3279
47r_a18|0|0|0|0.0|0.0|7.03438793|1|1|0.403924645|0.0|-0.0058631659999999|4.844187086|-0.216996268|0|0.0|-0.40455848|-0.005176133|-0.02952923|-0.030106257|0|0|-0.0001597829999999|-0.233665901|-0.362261236|0.7554975009999999|0|0.769578222|-0.087091542|0.26560995|-65.12700692|11.59378448|13.30156885|172.30927739999998|-48.70193962|60.66168882|0.688074851|-2.090197013|-46.92606587|81.99788849|-23.68254797|0.49394971|-1563.048166|1504.28892|9.819988422|19.40516312|7727.455993|233.2574532|-1168.846551|34.41856352|-281.2845386|2271.625192|1005.982493|16.87088158|1.0|1.0|1.0|1.0|0.22|18.0|-7.46|3.76|111.03|3.0|1.0|9.0|4.0|-6.12|0.0|2.2|-5.64|2.26e-07|0.0001139999999999|2.31e-06|4.59|3.48e-08|1.76e-05|9.2|3.1705|-1964.841529|-1964.813473|391.06|0.6007|0.69545|0.69545|-1964.443758|-0.13021|2.3873|0.02805567|3.2001|6.6364|6.6364
10_a27|0|0|0|0.0|0.0|6.605297921|0|0|1.400533489|3.383341915|-0.006285923|4.59511985|-0.044164147|2|1.296293777|-0.282866526|0.00991794|0.034318674|-0.000903965|1|1|0.010329671|-0.2030237389999999|-0.341622797|0.614205449|1|0.8526621529999999|-0.087022238|0.346344305|-46.27574168|9.399794974|6.0140309720000005|78.34972221|-24.60801194|49.19800605|0.7453606909999999|-1.305333567|-17.33405307|55.05868025|-16.5270506|0.477162521|-694.1361252|943.2258247|6.761146212000001|12.9316403|4894.8090170000005|135.40932969999997|-369.1201792|22.1732254|-260.9504933|931.2754667000002|424.8821143|8.782938574|1.0|0.0|1.0|0.0|0.16|21.0|-6.24|2.97|65.6|0.0|0.0|3.0|4.0|-6.51|1.0|2.74|-3.92|0.000266|0.0882|0.0001189999999999|2.55|5.81e-07|0.000192|4.66|4.1495|-1083.137871|-1083.1151289999998|298.79|0.4452|0.63894|0.63894|-1082.956472|-0.16805|4.6684|0.0227416|6.9456|7.1612|7.1612
14_a1|1|0|0|3.3674017380000003|0.0|7.423568444|1|1|1.430935835|0.0|-0.015636898|5.351858133|-0.175408303|1|0.0|-0.766207981|-0.011639964|-0.029658865|-0.0492229479999999|1|1|-0.008385698|-0.020716495|-0.033765606|0.795744863|0|0.593170871|-0.122581374|0.206941175|-72.59355177|19.5711254|161.1772893|240.9270705|-42.99041175|104.2594419|0.753357398|-2.083883365|-44.39360096|87.02320758|-27.42423067|0.47517581|-1234.09038|1876.042189|7.46120838|14.21658628|5748.712211|146.0634832|-730.8369997000001|36.40268318|-300.0800645|1638.120743|513.4628663999999|14.42965582|1.0|1.0|1.0|1.0|0.05|23.0|-7.69|3.63|103.12|1.0|0.0|4.0|5.0|-6.73|0.0|2.85|-4.25|3.03e-05|0.0116|5.660000000000001e-05|2.7|2.03e-08|7.81e-06|4.57|3.3061|-1292.588129|-1292.55322|375.01|0.4442|0.6572600000000001|0.69894|-1292.359534|-0.1336|4.1207|0.03490867|5.3099|7.0269|7.0269
24_a47|0|1|1|0.0|0.0|6.86171134|0|0|1.304328602|1.225600378|-0.010774404|4.727387819|-0.1160443999999999|2|1.081401467|-0.484848181|-0.0060410169999999|-0.063708635|0.071506228|1|1|-0.004514441|-0.111494046|-0.2494728939999999|0.627160379|1|0.7839491009999999|-0.090995097|0.214985826|-51.21152885|12.11301576|41.72753688|121.5922303|-28.82156035|47.170683|0.611603578|-1.364926459|-24.03877652|69.27912772|-18.28983173|0.479188295|-768.1729327|1239.381181|7.024694045|13.48797266|6022.202634|218.5873217|-432.3234052|29.90471672|-125.6197312|1255.998102|457.1122177|18.06759887|0.0|1.0|1.0|0.0|0.05|21.0|-7.63|4.64|84.73|1.0|0.0|5.0|5.0|-6.48|0.0|3.31|-4.52|2.46e-05|0.00975|3.05e-05|3.16|2.32e-08|9.22e-06|4.46|3.9675|-1696.105723|-1696.071577|312.5|0.2618|0.6835|0.6835|-1695.93106|-0.16333|2.6517|0.03414611|3.6008|8.5|8.5
12x_a36|1|0|0|3.494913155|0.0|7.412764017000001|2|2|0.629399587|0.0|-0.007008724|5.351858133|-0.046532211|2|0.0|-0.40650598|0.00285431|-0.054184069|-0.023932402|1|1|0.003710345|-0.07550872|-0.133106642|0.855081905|0|0.836402835|-0.104368092|0.3403819629999999|-70.20305027|11.85578416|81.81168174|110.0434027|-47.22198284|0.8295471390000001|0.7768535409999999|-1.982993755|-33.36962015|81.1499815|-24.70107324|0.458792701|-1333.8579550000002|2391.802689|8.770758009|16.20591229|6193.10485|150.09915149999998|-897.2176739|31.79630645|-372.4502879|1717.000548|725.9470896|10.94693123|1.0|0.0|1.0|1.0|0.17|17.0|-7.05|2.61|94.5|1.0|0.0|6.0|4.0|-6.64|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|3.19|8.95e-08|3.83e-05|3.37|3.7364|-1670.452834|-1670.419519|331.83|0.3901|0.6853600000000001|0.68112|-1670.182026|-0.1517099999999999|5.6653|0.03331471|7.2812|8.1549|8.1549
4m_a46|0|0|0|0.0|0.16407746|7.825245291|1|1|1.134637002|2.12888511|-0.000686578|5.587248657999999|0.051308728|1|0.0|-0.0329557579999999|0.011122528|-0.142061192|0.007901235|1|1|0.010359417|-0.017992096|-0.029022201|0.626578283|0|0.948973877|-0.0672468|0.373463876|-35.43866734|5.74716122|6.161736337000001|26.89046601|-18.67596877|35.77391986|0.733236381|-1.008702005|-18.69640205|41.88525631|-11.81288911|0.463006576|-531.5800101|1639.260563|5.329061873000001|9.923886653|4750.325312|140.5828543|-280.1395315|16.11061509|-245.828396|724.9776792|486.9589609|6.446588969|1.0|0.0|1.0|1.0|0.29|17.0|-6.88|4.63|54.5|1.0|0.0|2.0|3.0|-5.68|1.0|3.59|-4.57|2.99e-05|0.00981|2.68e-05|3.69|1.31e-07|4.31e-05|3.45|4.3476|-1031.138426|-1031.109224|285.18|0.2465|0.38389|0.68505|-1030.929791|-0.18308|3.9226|0.02920209|5.2326|5.8901|5.8901
