molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|BCUTs-1|SaasN|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
9g_a40|0.0|0|0|0|0.0|0.604992427|1.849105962|5.4161004020000005|0|0.043730159|0.07954859|0.895670535|-0.225327061|0.011921308|10.31197177|2|0.0115573539999999|-0.037217966|-0.383703998|0|0.694156166|0.821935848|1|-0.063539055|-0.079033043|0.002717414|0.021367335|-41.63731423|11.25704374|65.74631496|50.29077056|-0.031197254|-21.93596333|0.740240206|-1.185495647|51.16627179|44.73159432|0.476386801|2169.234651|476.5434822|-624.5597134|-8.658932892000001|0.259759794|8.180261533|15.62271835|136.8503571|-329.0394499|843.7257374|384.6422631|9.528957565|0.0|1.0|1.0|22.0|-6.43|2.91|2.93|72.28|87.53|0.0|1.0|3.0|-2.49|23.0|4.0|302.33|0.0|-3.09|0.00323|0.0008179999999999|0.0|0.000113|3.0778|3.83|3.0778|-1332.476347|923.42|402.84|402.84|469.6|-1332.31775|0.3563|-0.12765|-0.19005|0.01134289|5063.0|3548.0|5.45
12w_a36|0.0|1|0|0|-4.750262163|1.24014105|0.0|5.351858133|2|0.041555556|0.041058884|0.0|-0.917874106|-0.011700732|10.96020797|1|-0.007897954|-0.1187503719999999|-0.604676196|1|0.647732719|0.8792981679999999|0|-0.086826396|-0.111267166|0.532980165|0.021104445|-79.88912835|15.15285952|112.947763|123.23411609999998|-0.041210062|-57.35989379|0.70536279|-2.225343322|99.51883498|77.49366829|0.4672300679999999|3230.870697|594.7596206000001|-1597.782567|-21.24440511|0.29463721|8.365472166|15.701847400000002|211.5476713|-1147.197876|2265.1925920000003|672.4630346|19.62970663|1.0|1.0|2.0|17.0|-7.14|3.31|4.04|78.43|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|465.43|0.0|-5.07|6.26e-06|8.6e-06|0.0|3.37e-05|3.8881|4.86|3.8881|-1645.169951|1198.72|318.88|318.88|552.55|-1644.953222|0.4508|-0.15708|-0.21034|0.0328886|7.0746|23.0|7.6383
12p_a36|0.0|1|0|0|0.0|1.297044387|0.0|5.351858133|2|0.042804233|0.114716581|0.0|-0.432950771|-0.002526241|10.96052769|1|-0.000673716|-0.101303149|-0.440709431|1|0.724208473|0.8839272779999999|0|-0.082569108|-0.108380023|0.315548061|0.020202133|-68.22905781|12.71795723|83.24921731|158.3666517|-0.039016808|-42.95260501|0.759126153|-1.950840419|80.40682298|64.698131|0.475504684|2774.926334|471.1687161|-1228.123041|-15.4629378|0.240873847|7.546742977|14.3885803|151.63860559999998|-773.1468902|1617.811526|595.8790650000001|12.17776516|1.0|1.0|2.0|17.0|-6.86|3.13|2.44|69.2|123.71|0.0|1.0|5.0|-3.89|30.0|5.0|399.42|0.0|-4.16|0.000129|6.96e-05|0.0|5.58e-05|5.3413|3.41|3.8372|-1332.148901|1113.05|323.11|232.12|506.89|-1331.947748|0.1841|-0.15608|-0.21131|0.03396697|6.7199|9.0|8.0458
7_a47|0.0|0|0|0|0.0|1.304326965|0.0|0.0|2|0.04030303|-0.128433676|1.303301032|-0.3939082339999999|-0.0091074509999999|10.93671034|0|-0.00794321|-0.021071408|-0.46105149|2|0.6995252890000001|0.8755534909999999|1|-0.081264417|-0.095957591|0.427432212|0.008915606|-54.113260200000006|5.027768049|103.5602725|86.09912617|-0.036250645|-30.51603217|0.816979353|-1.631279045|61.47335819|50.85512286|0.405265781|2491.885862|477.8297898|-919.9254234|-11.52827882|0.1830206469999999|6.485224033|10.90440708|103.2106353|-518.7725468|1126.008167|526.6144628999999|7.36009799|1.0|1.0|2.0|22.0|-9.45|5.63|6.52|58.04|111.28|0.0|1.0|4.0|-6.47|28.0|4.0|393.84|1.0|-6.06|3.41e-07|8.75e-07|0.0|1.3900000000000001e-07|3.7203|5.08|3.7203|-1647.963177|1043.33|333.26|333.26|455.81|-1647.7863539999998|0.2144|-0.1544|-0.2073699999999999|0.03348545|4.4255|25.0|7.6
7e_a8|0.0|1|0|0|0.0|1.394799915|1.3496955309999998|4.844187086|0|0.043758865|-0.03633378|0.0|-0.289324602|0.0024398329999999|10.94332434|1|0.002669179|0.034227147|-0.341022848|0|0.5897105770000001|0.790500031|0|-0.08608941|-0.0886889709999999|0.286669793|0.0215993429999999|-53.04282692|12.91806855|86.03149870000001|102.177831|-0.037446454|-31.72369068|0.776001552|-1.6850904519999998|64.23177694|64.40615805|0.4742828629999999|2605.914474|495.8990914|-1007.813711|-13.39444718|0.223998448|7.70387217|14.654025199999998|133.9683023|-602.7501229|1298.726412|519.5762494|11.18895001|1.0|0.0|1.0|23.0|-8.29|5.16|4.94|70.81|108.43|0.0|1.0|4.0|-5.75|29.0|4.0|385.39|0.0|-5.41|1.78e-06|3.87e-06|0.0|1.95e-06|3.8142|6.32|3.2363|-1300.467069|1060.05|383.1|325.06|544.55|-1300.271093|0.1522|-0.13577|-0.2054699999999999|0.02845071|11.4436|35.1|4.4547
5g_a40|0.0|0|0|0|0.0|0.604913142|1.534673091|6.167516491000001|0|0.044946237|-0.0602779129999999|0.64025463|-0.5611751220000001|-0.012794054|10.31198315|2|-0.012008571|0.07917206|-0.4748772539999999|0|0.795454476|0.882781953|1|-0.153687065|-0.14338431|0.245639795|0.024937196|-68.05025116|11.83520323|216.425542|152.9506864|-0.049288357|-32.29667648|0.745349319|-1.577227413|80.22859145|84.77514603|0.488538966|2054.810452|321.64971460000004|-748.5527627|-11.10198254|0.254650681|6.193485364|12.10939827|120.8573152|-355.2634413|1004.297909|266.8102663|12.1783403|0.0|1.0|2.0|14.0|-2.89|2.69|2.5|115.96|78.2|0.0|3.0|3.0|-4.24|21.0|5.0|301.32|0.0|-3.37|5.78e-05|0.000426|0.0|391.0|3.48|4.02|3.48|-1328.015099|800.98|356.27|356.27|367.19|-1327.9345529999998|261.0|-0.14505|-0.19908|0.04070345|6.7957|123.0|6.9101
27c_a34|0.0|0|0|0|0.0|1.4335249819999998|1.996958431|5.351858133|1|0.041728395|-0.08157574|0.0|-0.80008116|-0.008017781|10.95447877|1|-0.004694534|-0.128393271|-0.543350914|1|0.850511415|0.8353837409999999|0|-0.114233896|-0.12597014|0.32643486|0.0304948179999999|-84.73908278|20.51361454|176.7076265|248.17931940000005|-0.042782312|-57.00328784|0.7381974290000001|-2.26746252|100.1948155|97.35782216|0.424716257|2921.328444|424.51250080000005|-1525.30349|-19.35960719|0.261802571|8.808655321|15.31184469|176.1124482|-1026.059181|2066.254135|673.8038326000001|15.45573273|1.0|1.0|2.0|23.0|-7.67|3.11|3.34|104.29|119.71|0.0|1.0|6.0|-4.75|32.0|5.0|427.46|0.0|-4.45|1.7800000000000002e-05|3.52e-05|0.0|9.1e-06|4277.0|5.23|3.9186|-1426.482676|1203.69|316.4|289.89|558.04|-1426.246896|0.0093|-0.1589|-0.19682|0.03913684|9.6148|0.8|6.0969
12j_a30|0.0|0|0|0|0.0|0.604984421|0.0|5.351858133|2|0.043848238|-0.02473642|0.0|-0.354848778|0.005613018|10.31162861|1|0.005965451|-0.053644471|-0.456342646|1|0.8414737059999999|0.846470093|0|-0.073909106|-0.094132698|0.328405591|0.015613498|-60.832977500000005|10.09017681|88.51817261|101.9784021|-0.036204884|-39.31313154|0.8134611009999999|-1.882653966|69.55167701|57.85371764|0.476658597|2784.7999170000003|544.2686362000001|-1216.65955|-15.12043521|0.1865388989999999|8.067697897|15.41574553|120.550211|-786.2626307999999|1495.657934|686.039456|8.71869951|1.0|1.0|1.0|17.0|-7.01|4.35|2.93|81.65|132.24|0.0|1.0|5.0|-5.66|30.0|4.0|412.51|0.0|-5.15|2.21e-06|7.05e-06|0.0|4.02e-05|5.1971|4.14|3.4788|-1615.064152|1175.75|356.4|238.56|549.64|-1614.831741|0.1516|-0.14772|-0.1987799999999999|0.03201935|5.1081|9.0|8058.0
14p_a23|0.0|0|1|1|0.0|1.197963748|3.3252287430000003|5.351858133|2|0.045165485|0.041987653|0.733042138|-0.310730878|0.009895793|10.31321773|2|0.009266617|-0.0686282459999999|-0.4510651779999999|2|0.708395022|0.8683808959999999|1|-0.063033628|-0.080784473|0.223758613|0.0221104079999999|-54.50240143|14.91710363|40.58186569|51.64167457|-0.033660197|-36.77082544|0.751638299|-1.615689464|67.36602512|57.44364296|0.464933687|3010.721939|623.0226425|-1090.0480289999998|-15.32117727|0.248361701|9.014073839|16.84664803|167.5607773|-735.4165088|1450.229492|646.2584547|12.86362369|0.0|1.0|1.0|26.0|-7.47|3.4|3.89|128.81|125.0|0.0|1.0|5.0|-5.68|32.0|5.0|436.49|0.0|-4.9|2.09e-06|1.27e-05|0.0|1.4800000000000002e-05|3.5752|3.29|3.5752|-1722.152257|1191.08|346.79|346.79|573.24|-1721.933314|0.3802|-0.14774|-0.2382|0.02935511|9986.0|3.0|8.5302
12y_a36|0.0|1|0|0|0.0|1.29704385|0.0|5.351858133|2|0.041767677|0.036174187|0.0|-0.410155116|0.002782748|10.94917392|1|0.003724542|-0.095253274|-0.434990282|1|0.90500247|0.873588247|0|-0.076585128|-0.098532865|0.424572485|0.019404665|-66.24017399|13.04507243|114.430624|109.55137340000002|-0.036493654|-44.53093547|0.755735734|-1.970657299|78.8341402|64.53055627|0.487285656|2793.629988|562.7133986|-1324.80348|-16.49293906|0.244264266|7.589386902|14.80236899|164.2102614|-890.6187094000001|1752.9983309999998|698.847203|12.59396622|1.0|1.0|2.0|17.0|-7.01|3.62|2.42|69.2|133.84|0.0|1.0|6.0|-4.58|31.0|4.0|407.47|0.0|-4.55|2.6e-05|2.82e-05|0.0|3.94e-05|3.8794|3.83|3.8794|-1310.315063|1183.75|319.6|319.6|532.91|-1310.077567|0.4358|-0.15671|-0.20673|0.03583863|8249.0|12.0|7.9208
8j_a46|0.0|0|0|0|0.214753401|1.160371125|2.1279894180000003|5.533389489|2|0.043903904|-0.129276363|0.0|-0.081366324|0.011852046|10.96391738|1|0.0108603019999999|-0.084266433|-0.229679821|2|0.645146311|0.837678812|0|-0.054707287|-0.068971544|0.308052557|0.008672342|-37.04976799|4.658562801|7.723448142|35.10521457|-0.02566383|-19.90219786|0.822112519|-1.103544698|41.80044861|34.04593326|0.427798746|2121.846387|502.0694817|-592.7962878|-7.405468973|0.177887481|5.617748211|9.817783823|95.55665364|-318.43516580000005|721.0646647000001|453.1959065|4.750680627|1.0|1.0|0.0|17.0|-7.26|4.71|4.55|43.6|96.94|0.0|1.0|2.0|-4.59|24.0|3.0|338.83|0.0|-4.83|2.59e-05|1.47e-05|0.0|1.85e-05|4.9636|3.78|4.4107|-1414.50743|978.4|281.1|249.79|493.89|-1414.349865|0.1427|-0.18531|-0.22599|0.02408052|6.4463|1228.0|5.9108
15_a3|0.0|0|0|0|0.0|0.619596467|0.0|4.727387819|3|0.045993266|-0.182934001|1.809035179|-0.289938297|-0.006419472|10.33806279|0|-0.004459728|-0.022386155|-0.505519936|3|0.968837995|0.866559772|1|-0.092342351|-0.107619999|0.451058529|0.007901554|-55.08588323|4.04445331|315.5421792|113.1667185|-0.037667|-28.19600959|0.850327497|-1.50667999|60.30684851|51.31038923|0.461565365|2116.88728|398.6887321|-771.2023653|-9.868603355|0.149672503|5.371119692000001|9.975434973|76.61068671|-394.7441342|906.9474625|402.781061|5.220965278|1.0|1.0|1.0|16.0|-5.78|2.21|1.56|89.99|94.29|0.0|2.0|2.0|-2.77|23.0|5.0|321.4|0.0|-3.02|0.0017|0.000951|0.0|0.000535|6.0077|2.33|3.7072|-1328.665275|916.07|334.44|206.37|398.12|-1328.531138|0.0173|-0.1576|-0.22079|0.0228507|2.3271|25.0|7.6021
2_a47|0.0|0|0|0|0.0|1.381899691|0.0|0.0|2|0.027058824|-0.004557357|1.454085483|-0.3581612489999999|-0.007479445|10.93671092|0|-0.006079384|-0.017113434|-0.444853768|2|0.916092248|0.728066943|1|-0.083455669|-0.095655954|0.482748996|0.008511123|-47.65477123|4.240150185|99.5619537|76.06154148|-0.036790752|-23.74109633|0.784978115|-1.4348393119999998|55.81329383|45.81686991|0.433425706|2105.761386|422.1277419|-714.8215685|-9.131190896|0.215021885|5.308758149|9.369924133|107.1215986|-356.116445|910.626111|392.6099255|8.158522603|1.0|1.0|2.0|22.0|-7.82|3.7|4.75|58.04|96.54|0.0|1.0|3.0|-5.46|24.0|3.0|313.35|0.0|-5.11|3.46e-06|7.75e-06|0.0|4.73e-06|3.7181|3.49|3.7181|-1010.505024|902.07|333.46|333.46|371.19|-1010.364507|0.2143|-0.15446|-0.20731|0.03544055|3.1004|631.0|6.2
17a_a6|0.0|1|0|0|0.0|1.424257628|0.0|5.351858133|1|0.041767677|0.04129257|0.0|-0.686067347|-0.00460563|10.94948984|1|-0.00194781|-0.10896749|-0.5624663560000001|1|0.850080948|0.8299950709999999|0|-0.096082495|-0.109388399|0.350977745|0.031147305|-71.75703418|20.43213226|157.13173490000003|161.9738174|-0.041567592|-47.07146289|0.77193498|-2.078379577|84.75077935|83.46070738|0.483320982|2816.084228|494.010135|-1363.383649|-17.887155899999996|0.22806502|8.337470517|16.13665395|149.60699319999998|-894.3577948999999|1766.18975|627.4287311|12.99374518|1.0|1.0|2.0|23.0|-9.01|4.98|4.32|95.85|116.79|0.0|1.0|5.0|-5.81|31.0|5.0|409.44|0.0|-5.17|1.56e-06|6.69e-06|0.0|4e-07|3.5421|4.04|2.9753|-1350.078838|1167.16|416.71|350.03|574.02|-1349.830672|0.0101|-0.12425|-0.18178|0.02379552|5604.0|24.0|7.6198
4r_a46|0.0|0|0|0|-0.03033057|1.13129629|2.051582577|5.587248657999999|2|0.044728682|-0.15196733|0.0|-0.141309389|0.006236535|10.96363493|1|0.0061041|-0.055572881|-0.246070691|2|0.7794598220000001|0.8549242340000001|0|-0.079297367|-0.081339886|0.261414008|0.011446215|-43.14814202|6.071841742999999|176.18445569999997|80.72661483|-0.0259595379999999|-22.88867429|0.7146312779999999|-1.220098292|51.22472631|48.13649426|0.456487948|2137.47734|449.7405899|-647.2221302999999|-7.304896049|0.285368722|5.81085807|10.69131411|151.3787482|-343.3301143|905.6728276|496.0386301|8.076584289|0.0|1.0|1.0|17.0|-6.25|3.56|3.43|63.83|97.9|0.0|1.0|3.0|-3.09|25.0|4.0|334.41|0.0|-3.55|0.00081|0.000279|0.0|0.000188|4.5209|2.3|4.5209|-1069.419677|986.04|274.25|274.25|467.85|-1069.231407|0.1404|-0.18999|-0.2207199999999999|0.02826942|3.5979|1413.0|5.8499
8_a10|0.0|0|0|0|0.0|1.3430438530000002|2.071128354|5.4161004020000005|2|0.035828092|-0.000315856|1.546251312|-0.296880569|0.0087730469999999|10.92578782|1|0.009056935|-0.082893697|-0.368590322|2|0.6357042860000001|0.864927472|1|-0.059655303|-0.086233061|0.597912185|0.015758182|-47.16908772|8.619652859|32.98071169999999|68.45976606|-0.029917593|-25.80127401|0.722649449|-1.465962037|56.7864899|41.25082928|0.431797417|2612.274447|478.5356341|-801.8744912000001|-8.951462413|0.277350551|6.112185271|10.75705296|151.7094758|-438.6216583|1109.631361|583.7217118|9.617402178|0.0|1.0|0.0|21.0|-7.6|4.46|4.2|69.9|111.36|0.0|1.0|4.0|-4.52|29.0|5.0|384.43|0.0|-4.62|3.05e-05|2.4100000000000003e-05|0.0|9.59e-06|4.6964|4.58|3684.0|-1257.819281|1047.58|336.55|264.0|416.69|-1257.59269|0.0916|-0.15556|-0.21789|0.02243902|1.5482|526.0|6279.0
14v_a23|0.0|0|1|1|-4.844615416|1.1979575059999998|3.004639728|5.351858133|2|0.047323232|0.055572317|0.636416435|-0.8122700340000001|-0.002390707|10.3132174|2|-0.0004039459999999|-0.0962526|-0.650246427|2|0.598213287|0.845160857|1|-0.067342061|-0.09479984|0.31419322|0.019811827|-62.61276875|13.08518422|78.86310829|55.07999434|-0.042752869|-41.35406587|0.788328659|-2.180396311|76.42257099|57.56282152|0.457213347|3399.4261450000004|605.3933675|-1440.093681|-18.64987284|0.211671341|7.743452839|14.26610767|139.8032821|-951.143515|1826.768144|676.4530574|13.80980223|0.0|0.0|1.0|26.0|-7.95|3.97|6.18|114.25|126.97|0.0|1.0|7.0|-6.89|35.0|8.0|495.48|1.0|-6.0|1.29e-07|1e-06|0.0|5.57e-06|3694.0|5.17|3694.0|-2042.161744|1206.02|335.64|335.64|533.44|-2041.93452|348.0|-0.1524299999999999|-0.2308599999999999|0.02053833|6.3758|4.0|8.4001
2_a49|0.0|0|0|0|0.0|1.3438506419999998|2.12788659|5.4161004020000005|2|0.038726287|-0.100166139|1.999073077|-0.189189114|0.004524556|10.92973199|1|0.004580676|0.032521855|-0.320124905|2|0.802447754|0.851413454|1|-0.08647612|-0.079176085|0.41397907|0.01105681|-40.34672657|5.634353797999999|226.4450566|95.04720801|-0.028277173|-20.55997527|0.7154059890000001|-1.187641272|49.26352575|49.7010488|0.454163307|2244.518609|414.5350312|-605.2008985|-7.34284831|0.284594011|5.667936413|10.38394173|145.02405359999997|-308.399629|845.9544764000001|439.9973344|8.91679918|0.0|1.0|1.0|21.0|-6.82|3.28|3.7|69.62|99.52|0.0|1.0|2.0|-3.53|25.0|3.0|327.38|0.0|-3.89|0.000292|0.000129|0.0|4.94e-05|5.4614|1.79|3743.0|-1045.981819|941.6|331.24|227.02|371.96|-1045.810794|0.0572|-0.1555099999999999|-0.19923|0.0366366999999999|6.7117|59.0|7.2291
15_a47|0.0|1|1|1|0.0|1.304329657|0.0|4.59511985|2|0.042285714|-0.130885389|1.56205245|-0.21194909|-0.0026314909999999|10.9497222|1|-0.002377481|-0.007670908|-0.332654104|2|0.644280611|0.897881853|1|-0.084413593|-0.0904066519999999|0.429825305|0.016669157|-48.36220049|8.917011222000001|61.0548099|111.3994409|-0.033307714|-25.87091101|0.711630105|-1.265693121|59.79410145|54.07328082|0.477646539|2327.320914|423.5412927|-677.0708068|-9.531388265|0.288369895|6.984778596|13.37174753|154.260803|-362.1927541|951.4364299|383.4213189|11.43190096|1.0|1.0|2.0|21.0|-8.49|4.69|5.28|66.49|96.6|0.0|1.0|3.0|-4.89|25.0|4.0|353.78|0.0|-4.85|1.29e-05|1.41e-05|0.0|1.14e-06|4.3312|3.33|4.0594|-1527.376145|930.51|305.43|286.26|419.75|-1527.265523|0.0759|-0.16762|-0.2268|0.03425526|3.7709|16.0|7.8
12n_a36|-3.404662145|1|0|0|0.0|0.299253841|0.0|5.351858133|2|0.0438779959999999|0.027627601|0.0|-0.619926573|-0.006862238|10.31810354|1|-0.001160331|-0.15024383|-0.5181211520000001|1|0.8183043390000001|0.869718963|0|-0.089275906|-0.115872034|0.239018516|0.0211044289999999|-78.42650015|14.28426215|67.52548352|189.4391835|-0.039955874|-53.08197085|0.741751453|-2.317440678|92.79755725|74.70951411|0.454498749|3482.18259|487.397992|-1568.530003|-18.30412788|0.258248547|6.863551112000001|12.58209967|174.79221719999998|-1061.639417|2114.630173|805.2286932|14.3710571|0.0|1.0|3.0|17.0|-6.87|1.28|2.15|123.75|142.02|0.0|1.0|7.0|-3.85|34.0|6.0|474.54|0.0|-3.72|0.0001409999999999|0.0001889999999999|0.0|6.45e-05|5.3573|6.24|3.6382|-1876.168847|1256.83|340.78|231.43|566.87|-1875.89723|0.0155|-0.14928|-0.19984|0.03261661|14.3562|15.0|7.8239
28_a34|0.0|0|0|0|0.0|1.454781307|1.767685185|5.351858133|1|0.04515873|-0.201047053|0.0|-0.6946578940000001|-0.012039484|10.9595763|1|-0.007544188|-0.189821204|-0.5437894289999999|1|0.8318609690000001|0.8582665429999999|0|-0.1306693569999999|-0.140864841|0.316156689|0.03768308|-72.11491331|19.29162755|144.3404619|232.4555747|-0.048190604|-36.91879876|0.7298701059999999|-1.831242935|85.99382787|86.18702382|0.454339954|2252.098123|279.4884473|-937.4938731|-12.63011537|0.270129894|5.613534285|10.28760365|138.2913845|-479.9443839|1284.466737|344.69029950000004|13.87891455|0.0|1.0|1.0|17.0|-4.78|1.99|2.07|92.26|85.92|0.0|2.0|3.0|-3.27|24.0|5.0|322.32|0.0|-3.25|0.000533|0.000565|0.0|0.00535|4.2857|4.11|4.2857|-1100.760824|896.02|289.3|289.3|417.28|-1100.6525880000002|0.2043|-0.17802|-0.21698|0.03680411|8.5886|3.82|5.4179
10_a47|0.0|0|0|0|0.0|1.381868067|0.0|0.0|2|0.042276423|-0.169242585|1.329777427|-0.384667159|-0.008120645|10.93671036|0|-0.0065562469999999|-0.021926603|-0.45272733|2|0.7027461220000001|0.8077565520000001|1|-0.076311525|-0.0936757959999999|0.417511484|0.00951788|-50.08559665|5.088920549|103.41137940000002|84.97451737|-0.035388634|-26.77924406|0.801882632|-1.592488524|57.59863288|45.89037038|0.411647394|2355.515804|449.6950454|-851.455143|-10.11660331|0.198117368|6.277122171|10.66897998|105.9273263|-455.247149|1061.820157|498.0016816|7.51303623|1.0|1.0|2.0|22.0|-8.85|5.12|5.92|58.04|106.43|0.0|1.0|3.0|-5.75|27.0|4.0|359.4|1.0|-5.5|1.77e-06|3.18e-06|0.0|5.110000000000001e-07|5.7693|4.37|3.7236|-1188.3744|997.16|332.97|214.9|426.55|-1188.1907199999998|0.2175|-0.15445|-0.20309|0.03158831|2.8795|13.0|7.9
12_a15|0.0|0|0|0|0.0|1.435689014|0.0|0.0|2|0.034285714|-0.035728911|0.0|-0.370766171|0.001740635|10.95973444|0|0.0034254209999999|-0.120626133|-0.380490701|2|0.8310685940000001|0.769289315|0|-0.061084417|-0.094209248|0.738437971|0.015018226|-60.15445365|9.58943236|72.18361893|66.16793071|-0.031995594|-38.40979933|0.746489397|-1.695766456|70.6606311|48.59303169|0.476419838|2613.57759|572.3516967|-1082.780166|-13.04483751|0.253510603|5.448223888999999|10.40571107|161.8714956|-691.376388|1450.496376|673.7288405|10.50617745|1.0|1.0|1.0|24.0|-9.82|5.32|6.3|56.27|119.95|0.0|1.0|6.0|-6.22|30.0|4.0|397.47|1.0|-5.83|5.99e-07|1.47e-06|0.0|5.99e-08|4.4819|5.16|3.8538|-1281.060163|1177.81|321.72|276.63|585.26|-1280.810963|0.0093|-0.15858|-0.19054|0.02694613|6.0547|4.0|8.3979
12f_a31|0.0|1|0|0|0.0|0.6101347579999999|0.0|5.733341277|0|0.03703252|0.043286807|0.0|-0.698273995|-0.00150321|10.31169747|2|0.000889251|-0.130400541|-0.551471017|0|0.805862937|0.8530975000000001|0|-0.097676974|-0.118239376|0.262896936|0.027617942|-82.48950216|19.26761061|159.84734269999998|208.6022728|-0.0337826789999999|-57.54866283|0.686882955|-1.891830012|97.53070764|87.41178754|0.482666192|2710.311963|489.0460499|-1319.832035|-16.44247509|0.313117045|9.859605078|19.05849748|218.4455813|-920.7786053|1921.480254|713.5657448|15.04120547|1.0|1.0|2.0|16.0|-8.02|6.43|4.48|117.37|117.78|0.0|1.0|10.0|-5.98|30.0|5.0|426.53|0.0|-4.63|1.05e-06|2.37e-05|0.0|4.06e-06|3.8305|5.39|3.8305|-1696.741889|1258.6|323.68|323.68|665.22|-1696.466804|0.2664|-0.15894|-0.19211|0.04363832|3.3538|0.13|6.8861
12s_a36|0.0|1|0|0|0.0|1.297044029|0.0|5.351858133|2|0.042804233|0.037454164|0.0|-0.4023692|0.002951176|10.95352614|1|0.003962098|-0.104118159|-0.434472457|1|0.90414347|0.856677627|0|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|-64.57958827|12.55883918|110.6090028|109.5085883|-0.035868226|-41.6829437|0.754198383|-1.901015959|76.34126108|59.13914165|0.4604765839999999|2710.355028|535.942162|-1227.012177|-14.94294208|0.245801617|7.545963801|13.98635088|158.6528381|-791.9759303|1626.909053|662.0530478999999|11.76167282|1.0|1.0|2.0|17.0|-6.97|3.24|2.19|69.2|128.72|0.0|1.0|5.0|-4.16|30.0|4.0|395.46|0.0|-4.3|6.929999999999999e-05|5.05e-05|0.0|4.270000000000001e-05|3.8751|3.48|3.7604|-1272.236664|1150.67|329.71|319.95|523.72|-1272.00109|0.0002|-0.15559|-0.20467|0.03416928|8.7738|9.0|8.0458
1_a6 (SB-431542)|0.0|1|0|0|0.0|1.430935835|0.0|5.351858133|1|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.011639964|10.94959842|1|-0.008385698|-0.020716495|-0.567791164|1|0.838928085|0.805877431|0|-0.126408788|-0.122555709|0.210050443|0.033020439|-72.69619778|19.58668728|160.410387|240.8019609|-0.0462988229999999|-43.12110169|0.7531996609999999|-2.083447046|87.15852628|94.56841061|0.472445176|2678.823231|352.3666367|-1235.8353619999998|-16.29019397|0.2468003389999999|7.523839331|14.26172029|146.3942108|-733.0587287000001|1640.78056|513.4628663999999|14.4623285|1.0|1.0|2.0|23.0|-7.69|4.04|3.63|103.12|106.85|0.0|1.0|4.0|-4.52|29.0|5.0|384.39|0.0|-4.25|3.03e-05|5.660000000000001e-05|0.0|7.81e-06|3.8208|4.57|3295.0|-1292.553086|1049.69|376.28|324.5|464.07|-1292.358966|0.3346|-0.13329|-193.0|0.03494577|8.8611|1542.0|5.8119
4_a27|0.0|0|0|0|0.0|1.4008954130000002|3.294369174|4.727387819|2|0.0456410259999999|-0.273119343|1.274166982|-0.278154179|0.00991794|10.93736915|1|0.010329671|-0.2030237389999999|-0.480852615|2|0.639413469|0.842039655|1|-0.057748369|-0.078787867|0.3485918529999999|0.0201467639999999|-40.79296366|10.43112657|8.590238252999999|76.31512503|-0.0281385239999999|-21.12083948|0.682485674|-1.181818|51.33640873|40.33074472|0.444169714|2273.715366|441.4418013|-611.8944548999999|-7.543156957000001|0.317514326|6.01592535|10.82331334|164.3952417|-316.8125922|896.5674718|424.8821143|10.54344507|0.0|0.0|0.0|21.0|-6.22|2.94|2.8|65.6|97.55|0.0|1.0|2.0|-3.57|25.0|4.0|331.37|0.0|-3.99|0.000266|0.000102|0.0|0.0002|5.5485|4.63|4.1288|-1083.119531|946.77|300.29|223.46|445.65|-1082.963712|0.1741|-0.17034|-0.21533|0.01877181|3.9202|4.0|8.3979
