molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PPSA3|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Egan filter|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12am_a36|0.0|1|0|3.340519946|0|2|2|1.240140551|0.0|0.088482802|0.0|-0.921315581|-0.011700732|-0.050505733|10.9602097|1|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|0.8344566859999999|-0.0147665219999999|-0.05754717|0.624142499|0|0.814986544|-0.118101664|0.305015372|0.017590648|-63.19394154|12.15249658|127.81651770000002|-0.045928425|-56.3667958|1.038361162|0.788334835|-2.480134939|-43.65752487|95.53118838|-31.72964526|75.34643812|0.484558903|3230.6292780000003|563.0333297999999|-21.92042059|0.211665165|0.940085891|7238.033439|40.24894481|0.020179019|-398.3921535|2173.44302|672.4630346|13.94067198|1.0|0.0|1.0|0.0|2.0|4.81|0.0|0.17|78.43|2.04|130.43|0.0|7.0|-5.2|0.0|-5.07|6.26e-06|0.00291|8.6e-06|3.86|1.0|3.37e-05|-0.0569799999999999|5.2317|3.8606|-1645.205296|-1645.169789|0.4894|0.6805100000000001|-1644.952145|0.2987|0.03550681|-1645.016323|8.0872|0.06|7.2218|7.2218
8c_a32|0.0|1|1|3.46252244|0|0|0|0.609420757|0.0|0.080016722|2.143746338|-0.459589251|-0.003484915|-0.026048985|10.31100269|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.578242111|0.845443342|-0.024032462|-0.11492754|0.7507116140000001|1|0.801747512|-0.097480366|0.263222951|0.016240436|-46.47597924|9.818219446|119.85432240000002|-0.027548799|-35.6276568|78.19443734|0.600684883|-1.267244762|-28.09723623|74.36515033|-16.654735000000002|56.29419869|0.447542891|2571.62241|484.6996147|-10.06868562|0.399315117|0.8100952690000001|5773.240734|27.72624296|0.025527931|-121.7388847|1275.407176|557.1050635|15.43301109|1.0|1.0|1.0|1.0|2.0|3.46|2.82|0.26|140.04|1.1|110.47|1.0|7.0|-5.82|1.0|-4.39|1.5e-06|0.000597|4.11e-05|3.21|0.0|8.86e-06|-0.04161|3.5673|3.5673|-1880.764533|-1880.733377|0.3272|0.70135|-1880.537558|0.3272|0.03115673|-1880.597039|10.2656|37.0|7.4318|7.4318
10_a1|0.0|1|0|3.261363142|0|0|0|1.435871163|0.0|0.0883621719999999|0.0|-0.621976404|-0.012672753|-0.020225596|10.94957578|1|1|-0.0106277489999999|-0.019835038|-0.042643966|-0.623957903|0.7227844929999999|-0.0369911079999999|0.017498337|0.658433571|0|0.669963758|-0.10949971|0.126889306|0.014751098|-65.97424138|8.34295348|186.6625065|-0.045402319|-35.02707638|64.49041745|0.8340962559999999|-1.861495069|-37.31383317|70.6564636|-25.67872721|74.31719486|0.459673515|2432.447088|378.9193385|-14.52342192|0.165903744|0.850732895|5192.858899|30.78628757|0.015427326|-377.9175542|1262.237791|433.2550452|8.725415617000001|1.0|1.0|1.0|0.0|2.0|3.0|2.18|0.0|78.87|2.78|99.61|0.0|4.0|-4.98|0.0|-4.73|1.04e-05|0.00372|1.87e-05|3.64|0.0|3.42e-06|-0.06802|3.4067|3.4067|-1223.159954|-1223.125689|0.6754|0.70345|-1222.969096|0.6754|0.03426532|-1223.022387|7807.0|1.5|5.8239|5.8239
1m_a5|0.0|1|0|2.934162514|0|0|0|1.3047206409999998|0.0|-0.252787668|0.0|-0.096417794|0.006422789|-0.10797859|10.94856032|1|1|0.00520748|0.042813643|0.07132816|-0.2274929269999999|0.7824502320000001|0.077347244|-0.022280685|0.63664685|0|0.8823955520000001|-0.071478865|0.429612762|0.009030414|-37.380714700000006|4.7571353730000006|61.95289543|-0.028977918|-19.83596661|0.235629561|0.73847373|-1.072182971|-19.69180207|46.74648368|-15.26528941|42.13785007|0.482646195|2183.167528|464.8375158|-8.041608085|0.26152627|0.932913201|4584.808374|20.67140479|0.0172594319999999|-251.2513491|764.8419772000001|383.4128238|9.092103139|1.0|1.0|1.0|1.0|1.0|2.69|2.11|0.0|54.46|2.4|95.5|0.0|3.0|-4.52|0.0|-4.74|2.99e-05|0.00996|1.82e-05|3.69|0.0|7.82e-07|-0.0507699999999999|4.6678|4.3983|-1410.912452|-1410.88022|0.5497|0.45426|-1410.783167|0.2373|0.03223201|-1410.833395|2.4582|43.0|7.3665|7.3665
14e_a23|0.0|0|1|0.0|2|0|0|1.197957573|3.052208981|0.059967018|0.650989437|-0.4787294729999999|0.001027627|0.021081733|10.3132176|2|2|0.001951778|-0.07256543|-0.226146643|-0.5232404310000001|0.791790895|0.133270225|-0.014216155|0.5415996160000001|1|0.925392058|-0.089453046|0.267882223|0.018022127|-51.07141556|12.5437807|51.92870134|-0.03935934|-43.33511299|0.5612316039999999|0.796525872|-1.96796702|-35.54678231|74.75779594|-27.39493099|63.61519626|0.49543439|3255.313968|644.0923882999999|-19.06744972|0.203474128|0.981902808|7663.17288|34.39302091|0.017954325|-412.7765217|1719.6510460000002|658.8108151|12.49658915|0.0|0.0|1.0|1.0|1.0|3.54|3.62|0.09|105.02|3.82|125.29|0.0|6.0|-6.38|1.0|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|4.46|0.0|2.85e-06|-0.08122|3.7033|3.7033|-1966.96594|-1966.943431|0.3178|0.63922|-1966.720803|0.3178|0.02250947|-1966.785007|5.5469|3.0|8.5214|8.5214
3b_a32|0.0|1|1|3.3653429710000005|0|0|0|0.609420808|0.0|0.046791596|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|10.31100281|3|3|0.00020567|-0.0791178979999999|-0.151445075|-0.536470812|0.800396027|0.094335058|0.167519182|0.7725667079999999|1|0.8407393809999999|-0.100355499|0.2719741|0.014636992|-35.8437493|7.180211702|78.12568166|-0.033451833|-24.14971513|0.0|0.764128338|-1.103910485|-17.58323784|56.82775081|-16.40987746|43.023961|0.460751087|2092.213643|412.4267349|-8.049905042|0.2358716619999999|0.854431185|4448.251276|21.47528975|0.0154889019999999|-259.1375886|708.6845618|323.0421997|7.59811844|1.0|1.0|1.0|1.0|1.0|3.11|2.57|0.13|110.94|1.45|88.24|0.0|2.0|-5.73|0.0|-4.65|1.86e-06|0.0005809999999999|2.23e-05|3.71|0.0|9.97e-05|-0.05396|3.5545|3.5545|-1594.121087|-1594.095192|0.2905|0.70257|-1594.0008779999998|0.2905|0.02589511|-1594.049677|5.7777|6.0|8.2366|8.2366
4c_a46|0.0|0|0|0.0|1|1|1|1.134637091|2.137504882|-0.068543882|0.0|-0.300069396|0.010177371|-0.051150771|10.94298307|1|1|0.010040825|-0.056422062|-0.083788154|-0.421467037|0.726862617|0.072412685|-0.0976963169999999|0.65145414|0|0.890777395|-0.087503927|0.305199509|0.013924723|-40.22007179|8.799732282999999|69.02325225|-0.029688832|-34.9456654|53.13410852|0.840753785|-1.662574604|-25.41708422|60.67664538|-18.76186479|49.01980408|0.450883931|2455.604167|562.9269925|-11.85656505|0.159246215|0.8211086059999999|5571.088357|22.31552819|0.008510983|-430.6788754|1249.669579|696.2528933|5.378517586|1.0|0.0|1.0|1.0|0.0|4.09|3.8|0.38|57.01|3.4|115.03|0.0|5.0|-5.55|0.0|-5.28|2.8e-06|0.00109|5.3e-06|4.63|0.0|9.32e-06|-0.04381|5.4579|4.1026|-1245.4159619999998|-1245.392965|0.2296|0.6986600000000001|-1245.114575|0.2083|0.02299741|-1245.176359|5.4491|2008.0|5.6972|5.6972
7s_a46|0.0|0|0|0.0|1|1|1|1.160371307|2.117265684|-0.0778653109999999|0.0|-0.240797051|0.0060802|-0.005405515|10.94651358|1|1|0.005577925|0.012197837|0.018964141|-0.3638523629999999|0.770312275|-0.036284605|-0.030371026|0.768056188|0|0.858788462|-0.083011849|0.249893305|0.008871171|-48.61321955|4.458665639|70.97315818|-0.031623562|-20.9694955|0.0|0.8198874559999999|-1.3281895890000002|-24.43308641|47.36217237|-15.894055599999998|53.07188519|0.433822088|1982.695462|431.6285339|-7.988379237|0.1801125439999999|0.7662292690000001|4245.390306|19.38565529|0.01122216|-321.55195330000004|814.1975221|409.9543818|5.640276426000001|0.0|1.0|1.0|1.0|1.0|3.08|2.33|0.26|50.94|2.39|91.19|0.0|2.0|-4.07|0.0|-4.24|8.590000000000001e-05|0.0262|5.76e-05|3.32|0.0|0.000256|-0.02024|5.2972|4293.0|-974.8067569|-974.7707066|0.4164|0.69976|-974.615216|0.1186|0.036050328|-974.664103|3.6655|1985.0|5.7022|5.7022
14q_a23|0.0|0|1|0.0|2|0|0|1.19796338|3.292130907|0.141057047|0.720966302|-0.5608967029999999|0.002243702|-0.058543701|10.31321757|2|2|0.002496501|-0.017918675|-0.033435987|-0.573130981|0.808928963|0.067394607|-0.089657283|0.7333675390000001|1|0.773194598|-0.096370719|0.227948491|0.02158178|-61.51997721|14.81701129|155.7136729|-0.039682061|-45.42467289|97.13675614|0.777340899|-2.023785094|-42.23665548|79.42966327|-27.24379301|76.3369885|0.472004985|3097.399651|530.8381985000001|-18.70427707|0.222659101|0.893957277|6982.066379000001|35.04742005|0.01932289|-380.8178266000001|1787.418422|693.3423458|13.26616596|0.0|0.0|1.0|0.0|2.0|3.52|2.66|0.04|148.11|2.28|128.38|1.0|6.0|-5.21|1.0|-4.39|6.11e-06|0.00278|4.03e-05|2.46|0.0|5.03e-05|-0.08159|3.6431|3.6431|-1798.645459|-1798.6108739999995|0.4943|0.5949|-1798.3704079999998|0.4943|0.03458552|-1798.433122|12.0503|16.0|7.8069|7.8069
A8301_a51|0.0|0|0|0.0|1|0|0|1.197963627|1.700610355|0.0245770529999999|1.987294898|-0.242873103|0.00740124|-0.012770742|10.31321735|1|1|0.007083041|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|0.6959300979999999|-0.013846396|-0.21474885|0.7234449559999999|1|0.934739895|-0.0780376929999999|0.339244706|0.008152073|-35.90764428|5.293803823|42.37868986|-0.032775831|-32.90818536|78.46116212|0.854959635|-1.6387915469999998|-23.3177516|56.90163721|-21.28401067|41.20144811|0.4799553379999999|2799.106729|607.0025787000001|-13.82143785|0.145040365|0.922911768|6401.6494600000005|24.89475504|0.009586697|-461.0082758|1244.737752|690.8826121000001|6.225421319|1.0|1.0|1.0|1.0|1.0|3.49|3.5|0.04|87.72|3.35|129.04|0.0|5.0|-6.6|0.0|-5.93|2.5e-07|0.000105|1.17e-06|5.02|0.0|1.74e-07|||||||||||||12.0|7.9208|7.9208
8a_a32|0.0|1|1|3.217128449|0|0|0|0.609420757|0.0|-0.0755556459999999|2.059960334|-0.497414715|-0.003484915|-0.020716518|10.31100269|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.591393096|0.845443342|-0.184419911|-0.2166242669999999|0.7507116140000001|1|0.814553726|-0.109412858|0.221908108|0.018321589|-52.34893512|11.48993376|116.298071|-0.035678106|-43.03057598|66.81560596|0.7490845290000001|-1.641192863|-32.82934751|79.73671389|-22.37464674|63.83886888|0.480024324|2574.085885|510.8273411|-14.03170956|0.250915471|0.923166883|5659.295213|29.86932167|0.017733503|-312.4144752|1373.988797|557.1050635|11.12113054|1.0|1.0|1.0|1.0|2.0|3.48|3.67|0.26|140.04|1.37|110.69|1.0|7.0|-6.82|1.0|-4.99|1.5199999999999998e-07|6.03e-05|1.02e-05|4.17|0.0|8.86e-06|-0.06166|3562.0|3562.0|-1880.767206|-1880.732222|0.4315|0.70316|-1880.536478|0.4315|0.03498398|-1880.595748|7.6703|45.0|7.3468|7.3468
12f_a40|0.0|0|0|0.0|1|0|0|0.604990261|1.768354671|-0.03356339|0.807254372|-0.235838511|0.008525796|0.108909202|10.31197207|2|2|0.006841832|-0.033224348|-0.054891771|-0.397377446|0.777316288|-0.160218113|-0.271493213|0.605644757|1|0.909993912|-0.082198664|3.43e-05|0.021549915|-37.02024147|11.90644165|49.72883796|-0.032879466|-25.09213464|61.55859085|0.7314440520000001|-1.150781297|-20.45387851|56.53158029|-18.16607804|48.92668311|0.490421149|2383.68369|502.7764322|-10.03685385|0.268555948|0.962404834|5326.217734000001|24.83590915|0.0201199619999999|-255.7481174|869.2568204|384.1423925|11.1163852|1.0|0.0|0.0|0.0|0.0|3.24|3.61|0.06|67.66|3.99|98.25|0.0|3.0|-6.58|0.0|-5.99|2.66e-07|0.0001|1.02e-06|5.4|0.0|1.8100000000000003e-05|-0.07761|4.3313|2.8374|-2212.359379|-2212.348599|0.4348|0.7029|-2212.222254|0.3858|0.01077929|-2212.275094|4.8562|0.38|6.4202|6.4202
1a_a5|0.0|0|0|0.0|0|1|1|1.189701889|0.0|-0.271170445|0.0|-0.078562954|0.005921049|-0.132197351|10.9502215|0|0|0.00549829|0.069867374|0.114184614|-0.179831877|0.7427901179999999|0.11504495|-0.008431181|0.808272639|0|0.833638233|-0.075618812|0.3602068089999999|0.008036994|-36.19957997|4.047117885|83.77332129999999|-0.027665419|-19.17495143|0.0|0.7256546770000001|-1.134282187|-18.22870183|46.38422909|-13.93123008|40.24669785|0.455258786|1940.139869|419.7878208000001|-7.015226132|0.274345323|0.835734058|4005.068642|19.19815378|0.016493595|-227.2618539|787.1243051|403.543273|8.305533524|0.0|1.0|1.0|1.0|1.0|3.54|0.0|0.16|37.81|2.09|93.49|0.0|3.0|-2.6|0.0|-3.44|0.00253|755.0|0.000365|2.17|0.0|2.13e-05|-0.1040099999999999|4.6707|2.8332|-951.1394906|-951.110826|0.2109|0.54123|-951.178584|0.0126|0.028664612|-951.226623|6.7017|107.0|6.9706|6.9706
12an_a36|0.0|1|0|3.489959714|0|2|2|0.6294007110000001|0.0|-0.05423417|0.0|-0.407702102|0.00285431|-0.131674913|10.33556631|1|1|0.003710345|-0.07550872|-0.133106642|-0.434819796|0.8344566859999999|-0.009636347|-0.055405405|0.855081905|0|0.836440154|-0.105145528|0.270501913|0.0173118669999999|-49.67568778|11.69727417|110.5140393|-0.036995649|-48.0034364|0.0|0.783512615|-1.997765039|-33.56484523|81.70091433|-24.99720254|61.37296195|0.44576647|2881.978785|565.1654879|-16.89009799|0.216487385|0.8042935809999999|6162.848939|31.9040205|0.015771136|-383.1273396|1722.817107|725.9470896|10.65623343|1.0|0.0|1.0|1.0|2.0|4.85|0.0|0.17|94.5|2.51|135.47|0.0|6.0|-4.85|0.0|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|3.19|0.0|3.83e-05|-0.05561|5.1771|3.7872|-1670.452238|-1670.417726|0.6702|0.69094|-1670.182102|0.0644|0.0345115999999999|-1670.244686|6.2182|0.04|7.3979|7.3979
9_a1|0.0|1|0|3.358585365|0|0|0|1.432397289|0.0|0.020428974|0.0|-0.282769361|-0.00314411|-0.079063236|10.94877277|1|1|-0.0018191779999999|-0.044035724|-0.093062585|-0.483335578|0.737794643|-0.053460262|0.02778394|0.572272366|0|0.755276458|-0.085722429|0.166794384|0.011266799|-46.63553015|6.495805626|141.093898|-0.031896718|-28.49439431|0.0|0.7816897429999999|-1.371558857|-26.88743664|57.60218193|-18.38986221|53.13133578|0.452572261|2387.143654|435.4501351|-10.60256533|0.2183102569999999|0.826725116|5063.330971|23.52578164|0.014186995|-324.81308110000003|1011.608611|472.9447227|8.17942725|1.0|1.0|1.0|1.0|1.0|2.78|2.66|0.05|58.64|2.74|102.84|0.0|4.0|-4.68|0.0|-4.79|2.07e-05|0.00739|1.62e-05|3.76|0.0|3.7100000000000003e-07|-0.07602|3343.0|3343.0|-1187.226314|-1187.193365|0.5409|0.70296|-1187.011122|0.5409|0.03294951|-1187.065335|6.4447|6.0|5.2218|5.2218
3a_a32|0.0|1|1|3.226454082|0|0|0|0.6094208210000001|0.0|-0.0505635059999999|2.211368234|-0.250406908|-0.002794182|0.102212031|10.31100283|3|3|-0.001223394|-0.079652285|-0.1568626659999999|-0.491457345|0.844272053|-0.045516432|0.215012723|0.7757299320000001|1|0.817070968|-0.0970820759999999|0.30031978|0.0224684379999999|-37.30101542|10.39727075|84.65041685|-0.032360692|-20.78892268|0.0|0.6723099029999999|-0.970820756|-17.261046399999998|55.87310101|-14.97491147|47.69828617|0.461044711|2028.93875|378.0996237|-6.929640892|0.327690097|0.855441483|4249.04624|22.27382254|0.0236593529999999|-159.4728294|668.2146761|278.73805810000005|10.9483666|0.0|1.0|1.0|1.0|1.0|2.96|2.21|0.07|110.94|1.19|83.28|0.0|2.0|-5.32|0.0|-4.35|4.83e-06|0.00144|4.51e-05|3.31|0.0|0.0002279999999999|-0.0558|3.6308|3.6308|-1554.796165|-1554.768725|0.2719|0.70229|-1554.7020630000002|0.2719|0.02744024|-1554.748543|5.7916|3.0|8.5686|8.5686
4g_a46|0.0|0|0|0.0|1|1|1|1.134637064|2.156712018|-0.153373738|0.0|-0.088529411|0.011488768|-0.055084605|10.96333695|1|1|0.010608122|-0.078780402|-0.121452903|-0.2455749539999999|0.74106323|-0.200628401|-0.193115055|0.635494818|0|0.946829733|-0.070153728|0.318162858|0.00801562|-32.64186634|4.598866947|30.50581108|-0.024339048|-23.0928866|72.82863401|0.826861093|-1.192613373|-18.72788427|44.72726697|-13.96424081|37.24073329|0.448462961|2242.010126|543.2323468999999|-8.0118178|0.1731389069999999|0.8131148579999999|5176.321714|16.88825479|0.007803902|-375.0653627|827.5244845|568.1534007|4.477396402|1.0|0.0|1.0|1.0|0.0|3.9|3.61|0.38|43.6|3.06|106.55|0.0|3.0|-5.38|0.0|-5.38|4.22e-06|0.00155|4.16e-06|4.73|0.0|5.75e-06|-0.03985|4.4163|4.4163|-1493.154666|-1493.132001|0.1294|0.6983199999999999|-1492.923098|0.1294|0.02266493|-1492.979142|3.7113|2745.0|5.5615|5.5615
12f_a36|0.0|1|0|3.50900085|0|2|2|1.297042537|0.0|-0.066269699|0.0|-0.40641518|0.003676818|0.012286423|10.95389399|1|1|0.0045625|-0.101854847|-0.169994208|-0.438198895|0.821599443|-0.109793154|-0.1188384119999999|0.857993338|0|0.8435569079999999|-0.100276611|0.3416917479999999|0.01784834|-46.86832019|11.77610852|103.2191714|-0.035813075|-43.65234724|0.835268043|0.7803018709999999|-2.00553221|-30.92312428|76.51015325|-23.629013600000004|58.64442871|0.464240353|2770.818472|556.5681681|-15.59012402|0.219698129|0.8665086190000001|6000.985822|30.28188764|0.015685228|-369.879252|1695.785708|729.1873176|10.34891518|1.0|0.0|1.0|0.0|2.0|4.94|0.0|0.21|69.2|2.45|133.52|0.0|6.0|-4.61|0.0|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|3.47|0.0|1.7899999999999998e-05|-0.05035|5.2106|3.6545|-1311.57896|-1311.550167|0.4374|0.70126|-1311.285102|0.0231|0.02879265|-1311.345557|7.8454|11.0|7.9586|7.9586
20a_a10|0.0|0|0|0.0|1|1|1|1.343837243|2.113798134|-0.0774974029999999|1.896409603|-0.197323337|0.008214031|-0.010695558|10.9296614|1|1|0.008297595|-0.049146504|-0.081587712|-0.281099208|0.755429696|0.036092601|0.019448804|0.63495222|1|0.913681336|-0.072821454|0.591835899|0.013618456|-43.19189039|8.860330345|56.1599532|-0.028008251|-30.82502228|47.01787447|0.733451892|-1.456429076|-28.10115947|58.1398225|-18.22250274|52.05222074|0.452402751|2998.608651|594.4519837|-11.8557778|0.266548108|0.826159649|6729.996773999999|24.84485067|0.016540298|-303.7731758|1291.932235|719.5272609|10.76131538|1.0|0.0|1.0|1.0|0.0|3.48|3.63|0.11|76.62|2.53|126.35|0.0|4.0|-5.68|0.0|-5.59|2.07e-06|0.000888|2.56e-06|4.36|0.0|1.55e-07|-0.06611|4.7841|3.8312|-1389.164302|-1389.1321289999998|0.2738|0.6864600000000001|-1388.897416|107.0|0.03217287|-1388.957848|3.2116|1.2|5.9208|5.9208
18d_a30|0.0|0|0|0.0|0|2|2|0.6049874|0.0|0.041146136|0.0|-0.385441836|0.001139238|-0.053728319|10.31163881|1|1|0.002064369|-0.0541804029999999|-0.120380857|-0.4624430539999999|0.815003426|-0.001699165|-0.149451598|0.64876559|0|0.803280262|-0.103191184|0.346980269|0.017843227|-49.44608411|11.29282624|124.5022473|-0.037906966|-41.33339749|0.0|0.783284395|-1.85744132|-31.29400567|75.80070349|-23.99099587|60.73891035|0.443774287|2848.574353|508.389239|-15.18369704|0.216715605|0.797831306|6367.958933|30.62871675|0.016577694|-358.5765637|1500.807121|618.6004214|10.49188139|1.0|0.0|1.0|0.0|1.0|4.75|0.0|0.14|81.65|3.2|127.24|0.0|5.0|-5.39|0.0|-5.01|4.12e-06|0.00171|9.71e-06|3.97|0.0|5.260000000000001e-05|-0.05506|5.0125|3.4682|-1675.020297|-1674.987709|0.3856|0.69017|-1674.785879|0.3788|0.03258724|-1674.8453470000002|6.2946|21.0|7.6737|7.6737
3h_a32|0.0|1|1|3.579396967|0|0|0|0.609420752|0.0|0.01077056|2.243113495|-0.269379119|0.002101838|-0.003152613|10.31100268|3|3|0.003284804|-0.071193103|-0.122769653|-0.531669815|0.7926338540000001|-0.169197453|-0.2|0.8030743229999999|1|0.87880263|-0.0882883959999999|0.30907784|0.0111539339999999|-44.97387528|6.98327435|75.87946135|-0.027590124|-34.60714056|0.0|0.7734940029999999|-1.324325944|-28.15732254|62.63332945|-17.27367301|51.95714963|0.4089962629999999|2398.020434|550.2022886|-10.81473143|0.226505997|0.692036677|5187.525619|22.33200639|0.011751781|-342.4592076|1071.936307|593.0848817000001|7.357575822|1.0|1.0|1.0|1.0|1.0|3.65|3.88|0.35|110.94|2.64|112.28|0.0|7.0|-8.23|1.0|-6.15|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|6.12|0.0|1.29e-06|-0.05318|3.5552|3.5552|-1790.6908030000002|-1790.663897|0.2926|0.70257|-1790.440663|0.2926|0.02690554|-1790.5004850000005|5.8749|7.0|8.1549|8.1549
5_a27|0.0|0|0|0.0|2|0|0|1.4026035369999998|3.2927747860000003|0.126882432|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|1|1|0.010329671|-0.2030237389999999|-0.341622797|-0.4982037479999999|0.760083119|0.180356685|-0.020087122|0.614205449|1|0.8531787759999999|-0.085078576|0.333977277|0.01695771|-29.50048722|8.936508815|77.37301579999999|-0.030385206|-23.6277072|56.35994804|0.741481472|-1.276178645|-15.54640123|53.51978325|-16.01263727|38.43699603|0.439066197|2273.906133|449.6149323|-8.438466859|0.258518528|0.7827415529999999|4943.51602|21.59546513|0.016479312|-254.5156507|907.0095354|424.8821143|8.684398894|0.0|0.0|0.0|1.0|0.0|3.07|3.11|0.16|65.6|2.66|97.55|0.0|2.0|-3.61|0.0|-4.01|0.000248|0.0821|9.78e-05|2.58|0.0|0.0002|-0.04554|4.0989|4.0989|-1083.143246|-1083.124207|0.2448|0.64548|-1082.967639|0.2448|0.01903872|-1083.019748|3.5632|3.0|8.5229|8.5229
8_a15|0.0|0|0|0.0|0|0|0|1.419941362|0.0|-0.208657545|0.0|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|0|0|0.003160815|-0.203104439|-0.295062413|-0.342749125|0.7059441040000001|0.0937475619999999|-0.025923166|0.8105478740000001|0|0.853896482|-0.118293578|0.381651497|0.0336657729999999|-41.7821007|19.65860939|85.31489861|-0.028969856|-40.33569847|55.99586988|0.519427411|-1.419522941|-24.39801408|89.80283608|-16.91650111|61.44071008|0.389723411|2393.276181|498.6196971|-9.878130237|0.480572589|0.638601279|5306.2234530000005|32.56759415|0.035495625|-22.68867482|1595.8121130000002|532.0914339999999|20.72712321|1.0|1.0|0.0|1.0|1.0|3.14|3.76|0.19|61.84|1.96|104.74|0.0|7.0|-5.25|0.0|-4.81|5.63e-06|0.00206|1.53e-05|4.24|0.0|9.86e-06|-0.02723|4.4346|3.7426|-1223.704913|-1223.687714|251.0|0.70524|-1223.463981|0.0155|0.01719864|-1223.523393|1.4589|108.0|6.9666|6.9666
9g_a40|0.0|0|0|0.0|1|0|0|0.604992427|1.849105962|-0.058811055|0.895670535|-0.225327061|0.011921308|0.139758613|10.31197177|2|2|0.0115573539999999|-0.037217966|-0.062672355|-0.383703998|0.764275277|-0.384131901|-0.242405063|0.665414608|1|0.90454157|-0.079033043|0.002717414|0.021367335|-33.47455057|11.25704374|50.29077056|-0.031197254|-21.93596333|64.08637519|0.740240206|-1.185495647|-17.63553984|51.16627179|-16.43578193|44.73159432|0.476386801|2169.234651|476.5434822|-8.658932892000001|0.259759794|0.909806709|4435.743087|22.20330888|0.018087202|-253.1335385|843.7257374|384.6422631|9.528957565|0.0|1.0|1.0|1.0|1.0|2.8|1.78|0.06|72.28|0.64|87.53|0.0|3.0|-2.49|0.0|-3.09|0.00323|977.0|0.0008179999999999|1.37|0.0|0.000113|-0.0624|3.0778|3.0778|-1332.487689|-1332.476347|0.3563|0.70233|-1332.31775|0.3563|0.01134289|-1332.369643|5063.0|3548.0|5.45|5.45
14a_a5|0.0|1|0|2.948727373|0|1|1|1.226142247|0.0|-0.056730193|0.0|-0.316624785|0.002956745|-0.086229994|10.9488747|1|1|0.003668464|-0.010147323|-0.016337128|-0.36152442|0.79661948|0.144729708|0.047169811|0.71006207|0|0.7909255559999999|-0.078681402|0.4398855029999999|0.0173669719999999|-54.69145586|11.74431806|141.38542919999998|-0.0271808479999999|-35.98151967|55.04914434|0.629783335|-1.494946644|-36.98479273|69.71575554|-18.38089729|66.43577392|0.470085022|2836.468636|534.8590069|-12.42997952|0.370216665|0.88709518|6177.303329|29.18606491|0.024411136|-175.53051609999997|1605.23357|723.0631751|16.50789498|0.0|1.0|1.0|1.0|2.0|3.24|2.41|0.2|92.79|1.37|123.0|0.0|6.0|-4.15|0.0|-4.22|7.15e-05|0.0304|6.02e-05|2.55|0.0|6.16e-07|-0.0507699999999999|4.1501|4.1501|-1390.592722|-1390.546425|0.5853|0.65789|-1390.29207|0.5853|0.04629687|-1390.352729|2.8163|112.0|6.9508|6.9508
