molecula|n9FaHRing|SaaNH|SRW09|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|MATS1c|GATS1are|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|FNSA4|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
15d_a10|0|0.0|7.535296702|2|2.147544195|-0.002831383|5.4161004020000005|0.0370874879999999|3|0.031742919|2.04092658|-0.184039927|0.010215823|-0.140487312|10.92970801|0.007032164|1|-0.092884337|-0.1786649189999999|-0.1945202089999999|0.74726683|0.0131101969999999|0.7857977740000001|0.71456262|0.87609771|-0.057588609|-0.070612242|0.565801561|-38.80896881|15.37766538|67.59624856|-0.018829931|141.0919598|-1.129795872|-26.15336742|66.95020436|-12.68949225|54.18663419|0.473858537|590.402322|-761.3695352999999|2036.192049|0.5280998339999999|8.429169102000001|0.900629528|6511.656447|26.89020509|0.028735133|37.87296065|825.4425942|0.0|1.0|1.0|3.71|0.35|21.0|-7.82|4.14|3.44|65.3|1.54|1.0|0.0|131.43|0.0|1.0|6.0|6.0|3.18|0.000167|2.75|0.0|0.0|-0.05002|5.6004|737.09|1266.87|321.28|312.0|221.39|0.3685|0.6814100000000001|-1430.733658|-0.20918|-0.23696253|-1430.795367|3.8163|69.0|7.1612
18_a47|1|2.969619451|6.605297921|0|0.0|-0.004337918|4.59511985|-0.06345679|3|0.037919622|1.5913490630000002|-0.2342475789999999|0.0008454789999999|0.018164141|10.93838451|-0.016728205|1|-0.056674151|-0.02470455|-0.322800033|0.646771311|-0.027351545|0.851462739|0.630969651|0.777824025|-0.078937385|-0.084415066|0.454324931|-49.44908758|9.234746417|70.55642796|-0.0303894239999999|3.684585007|-1.5194711930000002|-30.97660579|63.72933669|-19.03697822|58.68383399|0.432077184|487.2556678|-951.8489108|2184.962887|0.267251553|7.018342267|0.7608026529999999|6261.441874|25.98023687|0.017318402|-291.6032324|628.5247532999999|1.0|1.0|1.0|3.47|0.08|27.0|-10.36|5.53|6.0|79.38|2.63|2.0|0.0|119.78|0.0|0.0|4.0|5.0|4.16|3.13e-06|4.13|0.0|0.0|-0.04964|4.2668|652.12|1130.76|293.65|0.4335|290.58|0.4659|0.63359|-1353.979194|-0.22313|0.04031146|-1354.037606|5.3433|3.0|8.6
38_a18|0|0.0|7.03438793|2|0.0|-0.00575311|4.844187086|-0.009006798|1|0.035478927|0.0|-0.448742607|0.000520558|-0.020056674|10.94702086|-0.003893067|0|-0.0993372269999999|-0.074661643|-0.498932552|0.745084567|-0.007310849|0.751875124|0.7400818459999999|0.8310704529999999|-0.076974444|-0.082256123|0.423402315|-61.25359673|6.675707878|100.7046282|-0.0322355079999999|74.46052717|-2.385427574|-48.74349112|71.15832778|-25.65190078|67.92930461|0.4666657999999999|661.3370874|-1898.240658|1855.157022|0.119072105|10.98254153|0.874996952|7261.130718|29.11918324|0.007165119|-606.2584549|1228.492038|1.0|1.0|1.0|4.53|0.34|18.0|-10.33|4.94|4.13|85.29|3.7|3.0|1.0|160.66|0.0|0.0|10.0|3.0|3.64|1.05e-07|5.43|0.0|1.0|-0.0483699999999999|3.2241|861.93|1515.64|384.55|0.5147|384.55|0.69235|0.69235|-1611.133158|-0.18066|0.02653109|-1611.206669|2.7244|91.0|7041.0
12o_a36|0|3.444418304|7.412764017000001|2|0.0|-0.0100574069999999|5.351858133|-0.079716275|2|0.040770975|0.0|-0.613501857|-0.00233752|-0.059733192|10.96036596|-0.010904454|1|0.065221584|-0.126068378|-0.5110239679999999|0.859938421|-0.01854899|0.848816593|0.817582774|0.7592112809999999|-0.082048664|-0.10624773|0.514457955|-59.0895896|16.85373064|55.47133795|-0.03541591|112.1259723|-2.018706878|-42.554984000000005|95.66406176|-25.50573629|75.94332024|0.469699889|546.7667677000001|-1453.826968|2778.220342|0.333537155|7.322888607|0.885724665|6622.134304|38.27030489|0.026586303|-239.7655413|757.7532208|0.0|0.0|0.0|4.97|0.17|17.0|-6.93|2.38|1.65|98.3|1.49|1.0|0.0|138.06|0.0|1.0|7.0|5.0|1.47|0.000292|1.85|0.0|0.0|-0.05456|5.1927|728.07|1240.51|320.16|0.4075|238.77|0.36719|0.67273|-1440.671057|-0.21151|0.04371335|-1440.734965|6.6471|0.04|7.3979
12al_a36|0|3.469383582|7.412764017000001|2|0.0|-0.008463062|5.351858133|-0.04314418|2|0.042739018|0.0|-0.4908576189999999|0.00127667|-0.074215038|10.96020817|-0.031635802|1|0.172830414|-0.1430106119999999|-0.404703593|0.8913597320000001|-0.055405405|0.885733922|0.84179881|0.801179217|-0.077842923|-0.105915949|0.2689491989999999|-51.22331485|17.71943397|114.2305891|-0.035305316|0.0|-1.906487074|-33.70669917|86.77628559|-23.23210974|68.94274882|0.456856406|527.2034213000001|-1254.533926|2244.88081|0.328915355|8.774664332|0.841133748|6049.668466|34.61874732|0.025956027|-225.1591357|679.7230552999999|1.0|0.0|0.0|4.81|0.17|17.0|-6.69|2.77|1.89|78.43|1.72|1.0|0.0|130.24|0.0|1.0|6.0|5.0|1.81|0.000113|2.65|1.0|0.0|-0.04998|3878.0|702.95|1181.84|349.14|0.4466|319.71|0.6945399999999999|0.70417|-1347.196501|-0.1955599999999999|0.03469224|-1347.257936|8.1781|48.0|7.3188
14a_a10|0|0.0|7.535296702|2|2.156210368|-0.002047597|5.4161004020000005|0.0437538159999999|3|0.035660377|2.070512208|-0.147427016|0.011509975|-0.045759336|10.92970798|-0.00421565|1|0.042968756|-0.220250238|-0.168193178|0.76857495|-0.007680215|0.770129205|0.740051323|0.911549451|-0.044416218|-0.070610745|0.43555903|-32.23041637|9.840503082|67.52851799|-0.018970051|134.15514270000003|-1.270993412|-23.38784787|67.14248252|-13.76552695|42.07091945|0.469029865|661.4615097|-922.2903058|1774.8853399999998|0.457984122|10.0292632|0.8833450959999999|6754.660977|25.39690722|0.0219172279999999|-60.97724212|1003.968547|0.0|1.0|1.0|3.98|0.39|21.0|-8.18|4.16|3.36|59.31|1.94|1.0|0.0|146.76|0.0|1.0|7.0|6.0|3.43|6.159999999999999e-05|3.29|0.0|0.0|-46.0|5.5808|800.01|1380.89|326.1|0.2835|222.16|0.34245|0.7047100000000001|-1489.42155|0.19621|-0.14757681|-1489.487381|4.8004|74.0|7.1308
12u_a30|0|0.0|7.412764017000001|2|0.0|-0.006935447|5.351858133|-0.027452346|2|0.043383838|0.0|-0.367578706|0.002431329|0.028815747|10.31162873|-0.0646674999999999|1|-0.15896471|-0.0493878409999999|-0.467189145|0.8149999040000001|-0.105767484|0.889479916|0.711738503|0.84944095|-0.0773921259999999|-0.097867106|0.477056017|-51.83732031|10.42404292|78.15130994|-0.03794847|0.0|-1.859475018|-34.72068676|75.26051582|-25.41792137|62.26136323|0.443167712|568.9563615000001|-1245.478147|2608.6452440000003|0.189537132|7.804487592999999|0.7958728709999999|7133.515802|31.36222814|0.014495402|-415.8966522|685.6665849999999|1.0|0.0|0.0|4.63|0.14|17.0|-7.8|5.11|3.92|81.65|3.79|2.0|0.0|137.3|0.0|1.0|5.0|4.0|3.59|2.64e-07|5.12|0.0|0.0|-0.0528299999999999|3.5003|705.15|1202.06|354.21|0.1502|354.21|0.6847|0.6847|-2494.736802|-0.20146|0.03472994|-2494.7995530000003|7.0553|34.0|7.4647
27c_a34|0|0.0|7.412764017000001|1|1.996958431|-0.014036512|5.351858133|-0.1450543259999999|1|0.041728395|0.0|-0.80008116|-0.008017781|-0.028344637|10.95447877|-0.014364543|1|-0.132026575|-0.128393271|-0.543350914|0.850511415|-0.0239323839999999|0.8353837409999999|0.804740647|0.631065353|-0.114233896|-0.12597014|0.32643486|-76.84420762|20.51361454|176.7076265|-0.042782312|119.8660257|-2.26746252|-51.69246989|100.1948155|-28.77931113|97.35782216|0.424716257|424.51250080000005|-1525.30349|2477.818875|0.261802571|8.808655321|0.738272657|6308.331369|38.98592708|0.022975949|-320.4669239|673.8038326000001|1.0|1.0|1.0|3.55|0.12|23.0|-7.67|3.11|3.34|104.29|1.71|1.0|0.0|119.71|0.0|1.0|6.0|5.0|2.83|1.7800000000000002e-05|2.9|0.0|0.0|-0.03792|4277.0|709.72|1203.69|316.4|0.2385|289.89|0.68683|0.70336|-1426.246896|-0.19682|0.03913684|-1426.31053|9.6148|0.8|6.0969
12f_a30|0|0.0|7.412764017000001|2|0.0|-0.015345198|5.351858133|-0.274237737|2|0.041555556|0.0|-0.874676289|-0.00695299|-0.008663584|10.31162828|-0.046588557|1|0.4304505939999999|-0.077457998|-0.6394697460000001|0.613786308|-0.071123509|0.876441789|0.593245722|0.8357464459999999|-0.090450992|-0.108935062|0.56363596|-63.81176255|11.07796031|101.2862703|-0.0452183279999999|1.45550709|-2.396571368|-45.01820228|89.21786458|-31.90082427|74.88972286|0.472521727|589.6060704|-1690.743686|2712.844784|0.184824668|8.366190175|0.8958126809999999|7634.176316|39.1336968|0.01752821|-444.7025522|696.6414817000001|1.0|0.0|0.0|4.73|0.17|17.0|-7.18|4.43|4.78|90.88|2.82|2.0|0.0|133.96|0.0|1.0|7.0|8.0|3.42|1.99e-07|5.05|0.0|0.0|-0.05464|5.0587|729.87|1225.63|351.25|0.2166|245.09|0.32483|0.68471|-1987.782125|-0.20422|0.03400408|-1987.848015|4.6865|19.0|7.7144
13d_a5 (GW788388)|0|2.945204608|6.605297921|1|0.0|-0.005668173|4.59511985|-0.009710199|3|0.027375887|0.0|-0.33442223|0.002956745|-0.086484275|10.94530363|0.024793388|1|-0.14893897|-0.010147323|-0.3706975529999999|0.7333482170000001|0.047169811|0.834800344|0.71006207|0.774103723|-0.086824482|-0.0844793|0.54169129|-57.42492153|9.637686167|151.3669372|-0.0291837579999999|44.69922692|-1.605106706|-37.98032007|70.45205183|-19.30187193|67.0626077|0.488398052|511.985152|-1061.602956|1377.863026|0.330817879|8.077599766|0.954644629|6122.792779|28.84397435|0.022041749|-223.7910275|723.0631751|0.0|1.0|1.0|3.21|0.2|23.0|-8.84|4.56|4.11|92.79|1.37|1.0|0.0|121.68|0.0|1.0|6.0|5.0|3.11|4.429999999999999e-05|2.75|0.0|0.0|-0.05542|4.6091|707.09|1206.73|297.28|0.5251|269.0|0.42515|0.48848|-1390.294368|-0.22841|0.04130059|-1390.355751|3355.0|18.0|7.7447
5g_a40|0|0.0|8.149890544|0|1.534673091|-0.016033575|6.167516491000001|-0.190406197|0|0.044946237|0.64025463|-0.5611751220000001|-0.012794054|0.122088541|10.31198315|-0.091116241|2|-0.104356485|0.07917206|-0.4748772539999999|0.795454476|-0.1312278909999999|0.882781953|0.7733200179999999|0.67772744|-0.153687065|-0.14338431|0.245639795|-72.93994279|11.83520323|216.425542|-0.049288357|0.0|-1.577227413|-34.61732609|80.22859145|-23.39227384|84.77514603|0.488538966|321.64971460000004|-748.5527627|593.8133184|0.254650681|6.193485364|0.955183157|4358.890754999999|31.38430965|0.025660198|-232.8857705|266.8102663|0.0|0.0|0.0|3.13|0.21|14.0|-2.89|2.69|2.5|115.96|0.74|0.0|1.0|78.2|0.0|3.0|3.0|5.0|2.01|5.78e-05|2.17|0.0|0.0|-0.0540299999999999|3.48|489.04|800.98|356.27|261.0|356.27|0.6563|0.6563|-1327.9345529999998|-0.19908|0.04070345|-1327.982732|6.7957|123.0|6.9101
12ap_a36|0|3.4417292610000003|7.412764017000001|2|0.0|-0.007719624|5.351858133|-0.010732275|2|0.042739018|0.0|-0.424579308|-0.000143196|-0.105824575|10.95430638|-0.042675894|1|0.117738331|-0.098598933|-0.436880644|0.8707354620000001|-0.074596774|0.893689741|0.8212311840000001|0.830587483|-0.082622504|-0.106173763|0.27547717|-54.21070432|14.26936622|82.56761031|-0.037473093|0.0|-1.91112774|-35.56900768|83.16347311|-24.58703954|68.48007054|0.464588|544.9693552|-1253.939017|2328.307856|0.262148114|8.766216204|0.86772056|6003.481614|33.32245946|0.020575639|-312.1212186|642.3830552000001|1.0|0.0|0.0|4.78|0.13|17.0|-6.66|2.75|1.76|92.99|1.38|1.0|0.0|128.47|0.0|1.0|5.0|5.0|1.66|0.000101|2.4|0.0|0.0|-0.06084|4.9124|691.41|1160.79|319.54|0.8819|252.39|0.59563|0.6929|-1324.95298|-0.21788|0.04039655|-1325.0127220000002|9.6512|32.0|7.4949
6_a4|0|0.0|7.535296702|1|2.170234316|-0.001221193|5.4161004020000005|0.010164572|2|0.035283951|2.186806868|-0.064723237|0.011457667|0.0032928379999999|10.92992785|-0.208689928|1|0.0671397079999999|-0.046166422|-0.1738111839999999|0.664591856|-0.340860215|0.810030118|0.664247086|0.945545838|-0.052396457|-0.0670158929999999|0.417868437|-29.18838891|4.324187697|14.1731579|-0.024618083|45.93422613|-1.206286076|-16.25991695|42.27020924|-13.71394596|33.5125766|0.423084148|526.7333132|-671.9833521|1968.0178670000005|0.1855291969999999|5.758624844|0.733355042|5256.215815|16.83786074|0.008863911|-350.36323230000005|578.2065561000001|0.0|1.0|1.0|3.38|0.26|21.0|-7.99|5.1|5.23|43.6|3.09|2.0|0.0|109.7|0.0|1.0|3.0|3.0|4.23|1.24e-05|4.28|0.0|0.0|-0.04867|4.8714|613.83|1057.7|307.24|0.1235|254.51|0.60542|0.5877|-1108.338577|-0.2182599999999999|0.02244097|-1108.392115|3.2192|1.3|5.8861
IN1233_a59|0|3.463603867|6.842683282|0|0.0|-0.008841844|4.727387819|-0.12050413|2|0.0396875|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|0.268927191|0.001996439|-0.597167441|0.809917509|-0.090732503|0.80310139|0.778639593|0.7613246490000001|-0.092761756|-0.095213818|0.356444983|-61.73167061|7.208329477|318.5587088|-0.035929742|83.1557517|-1.904276352|-41.08157616|72.32484741|-23.91074854|68.94000009|0.483639625|506.6510632|-1267.269673|1822.396842|0.1892041019999999|8.011984402000001|0.936631949|6206.818668|29.49046561|0.0134658889999999|-413.6607749|712.1606951|1.0|1.0|1.0|3.48|0.08|27.0|-10.0|5.54|4.69|97.55|2.06|2.0|0.0|125.07|0.0|0.0|5.0|4.0|3.78|2.54e-06|3.85|0.0|0.0|-0.05605|5.2194|703.47|1204.16|350.69|0.2623|237.54|0.51285|0.6953699999999999|-1352.073755|-0.20289|0.02473496|-1352.135303|7.6059|34.0|7.4685
1c_a5|0|2.955525321|6.605297921|0|0.0|-0.001983746|4.59511985|-0.006491037|2|0.0248765429999999|0.0|-0.085301064|0.008031558|-0.228971551|10.9433337|-0.058823529|1|-0.133677441|0.034752304|-0.20172074|0.71274658|-0.109439124|0.821309592|0.6977404359999999|0.88631419|-0.068062282|-0.070346332|0.436308619|-34.82350689|4.27195187|160.5407184|-0.0281385329999999|0.0|-1.12554131|-17.81716094|43.86175561|-14.3968489|39.09545876|0.476413155|453.4753671|-575.8739559999999|873.709445|0.246972732|6.063350238|0.909902834|4387.398857|19.11862892|0.0153811389999999|-258.918642|409.0289917|1.0|1.0|1.0|2.78|0.05|23.0|-8.41|4.99|4.51|54.46|2.13|0.0|0.0|95.45|0.0|1.0|3.0|3.0|3.43|5.5700000000000005e-05|3.43|0.0|0.0|-0.03965|4.8783|556.84|929.31|274.99|271.0|254.15|0.4444899999999999|0.53838|-990.467026|-0.22684|0.029157178|-990.516371|2.6801|3981.0|5.4
8e_a46|0|0.0|7.727094485|1|2.161814059|-0.001015139|5.533389489|0.000950213|2|0.043238095|0.0|-0.046696417|0.012911107|-0.184317354|10.96411233|-0.016857659|1|-0.203086023|-0.08488645|-0.132524216|0.669602597|-0.024620704|0.837678812|0.668786636|0.921352352|-0.053352779|-0.065982313|0.281227001|-27.16690715|4.876083942|7.389496216|-0.023017086|53.05984592|-0.989734694|-13.83322216|39.62167507|-11.72015869|32.04299109|0.444693313|469.146955|-503.9668235|1415.320228|0.2507580889999999|5.504080656|0.8008066970000001|4239.252176|15.64268965|0.011830243|-253.8248986|426.71841|0.0|1.0|1.0|3.21|0.32|17.0|-6.67|4.09|3.9|43.6|2.13|0.0|0.0|91.93|0.0|1.0|2.0|3.0|3.21|0.0002569999999999|3.01|0.0|0.0|-0.03175|4.5092|552.99|933.3|274.96|0.2162|274.96|0.6967|0.6967|-954.743261|-0.2201|0.024010215|-954.793305|3.7755|406.0|6.3915
47n_a18|0|0.0|7.03438793|1|0.0|-0.007614955|4.844187086|-0.057061805|0|0.032169312|0.0|-0.609196374|0.000271488|-0.003276575|10.94702025|-0.048404296|0|0.026244774|-0.172015161|-0.529441732|0.722991132|-0.083719099|0.726888951|0.711628292|0.792429396|-0.079299822|-0.091185806|0.288989992|-65.43887366|8.759783644|61.29571241|-0.031974244|47.476904100000006|-2.4620167580000003|-54.00070374|86.44740177|-26.38541222|74.19865731|0.482565384|653.9193397999999|-2031.676741|2052.393389|0.216078071|10.43689152|0.932611327|7909.580851999999|33.65821422|0.01357247|-468.58948260000005|1306.125688|1.0|1.0|1.0|4.69|0.31|18.0|-9.76|3.67|3.31|105.6|2.72|3.0|1.0|162.18|1.0|1.0|13.0|4.0|2.76|9.48e-07|4.1|0.0|1.0|-0.0525299999999999|3.2028|879.92|1565.37|387.11|0.5056|387.11|0.6914600000000001|0.6914600000000001|-1740.5852670000002|-0.18391|0.02839695|-1740.663577|3.3568|64.0|7.1938
17a_a25|0|0.0|6.842683282|0|1.826085128|-0.004137083|4.727387819|-0.036457743|2|0.043274232|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|10.93106298|0.006360768|1|-0.02776212|-0.047099434|-0.362222339|0.6741827509999999|0.0114970419999999|0.8005589320000001|0.659740852|0.874586929|-0.06234901|-0.079378741|0.348821736|-44.46905084|9.033070252|93.75234138|-0.0297670279999999|80.30332825|-1.666953566|-31.71656603|67.57985355|-21.2306737|53.50212109|0.468791604|623.7797651000001|-1188.917727|2432.071525|0.244019498|8.996672966|0.882500365|6250.571217000001|28.08362601|0.015373381|-365.1448527|781.7487682|1.0|1.0|1.0|3.48|0.11|27.0|-9.98|4.83|5.31|72.7|2.67|2.0|0.0|131.06|0.0|1.0|7.0|4.0|4.04|7.5e-06|3.9|0.0|0.0|-0.05255|5.2683|747.06|1271.9|315.11|0.4076|235.34|0.35172|0.6722|-1391.321455|-0.21559|0.0362293|-1391.385492|5.1401|25.0|7.6021
3l_a32|1|3.672194822|7.773594467000001|0|0.0|-0.0054004|5.733341277|0.0043645509999999|0|0.035643275|2.259257465|-0.270019992|0.0016954029999999|-0.09393062|10.31100268|-0.107818594|3|-0.068876714|-0.04980249|-0.524711546|0.820540279|-0.184582641|0.7973741999999999|0.776480242|0.8855584879999999|-0.069304303|-0.088417589|0.270668623|-40.30321333|7.120934925|61.72183119|-0.028831823|0.0|-1.326263838|-23.43792428|58.10243176|-16.76685351|47.42414825|0.453630671|514.9875423000001|-771.2752615|2415.340446|0.211763281|6.414825717|0.8302637909999999|5429.531532999999|21.27134288|0.011493763|-335.2422712|565.7000781|1.0|0.0|1.0|3.58|0.35|19.0|-7.5|7.34|6.17|110.94|2.64|2.0|0.0|110.16|0.0|1.0|3.0|3.0|5.04|2.52e-08|5.51|0.0|0.0|-0.0529799999999999|3.5319|629.26|1062.47|351.04|0.2876|351.04|0.70282|0.70282|-1789.242839|-0.19962|0.02547484|-1789.298086|5.7721|12.0|7.9208
9_a27|0|2.627701427|6.842683282|0|1.830911754|-0.0073742819999999|4.727387819|-0.050617284|2|0.042847222|1.233610009|-0.331842668|0.00611794|-0.051160217|10.93740461|-0.0447599329999999|1|-0.2559122789999999|-0.101933162|-0.541535578|0.677253824|-0.071974951|0.8806964490000001|0.654138816|0.7988644709999999|-0.078270599|-0.088404481|0.36853691|-40.3551562|10.10030794|128.27738490000002|-0.033677898|65.12542467|-1.414471696|-20.80651808|53.0685473|-17.36382286|50.45546414|0.466349763|411.8826346|-729.2805601|1463.168883|0.210719846|5.03925321|0.873886547|4962.727436|21.99956856|0.014524299|-298.297086|424.8821143|1.0|0.0|1.0|3.12|0.16|21.0|-7.06|3.85|3.04|76.46|2.66|0.0|0.0|97.46|0.0|1.0|3.0|4.0|2.99|8.66e-05|2.8|0.0|0.0|-0.0471|5.5421|549.64|945.35|297.52|0.1982|223.71|0.35593|0.59444|-1082.965434|-0.2187|0.02461151|-1083.017359|4.0436|2.0|8699.0
17a_a6|0|3.3685510360000004|7.412764017000001|1|0.0|-0.012704951|5.351858133|-0.0265090529999999|1|0.041767677|0.0|-0.686067347|-0.00460563|0.078798543|10.94948984|-0.060774312|1|0.068338372|-0.10896749|-0.5624663560000001|0.850080948|-0.106323149|0.8299950709999999|0.8013954109999999|0.753082653|-0.096082495|-0.109388399|0.350977745|-63.02857512|20.43213226|157.13173490000003|-0.041567592|554.1936506|-2.078379577|-41.34573382|84.75077935|-27.26767299|83.46070738|0.483320982|494.010135|-1363.383649|2217.333474|0.22806502|8.337470517|0.935437602|5996.580489|35.323795000000004|0.019808023|-356.769966|627.4287311|1.0|1.0|1.0|3.52|0.12|23.0|-9.01|4.98|4.32|95.85|1.7|2.0|0.0|116.79|0.0|1.0|5.0|5.0|3.59|1.56e-06|4.09|0.0|0.0|-0.05753|3.5421|696.96|1167.16|416.71|0.3933|350.03|0.69627|0.7024|-1349.830672|-0.18178|0.02379552|-1349.892285|5604.0|24.0|7.6198
12a_a30|0|0.0|7.412764017000001|2|0.0|-0.006711725|5.351858133|-0.02919335|2|0.040166667|0.0|-0.3557214489999999|0.005050384|0.009586623|10.31162903|-0.094932667|1|-0.171649606|-0.053309522|-0.454270252|0.8421237309999999|-0.171895425|0.842671963|0.7961424690000001|0.836214716|-0.07699057|-0.097138462|0.337975309|-47.73588073|10.10177981|85.47365107|-0.037665934|0.0|-1.845630786|-29.59731695|69.45678454|-23.35372432|57.83766054|0.469799116|518.4718832|-1144.332492|2256.680391|0.194809798|7.362386058999999|0.88607758|5936.682602000001|29.00398472|0.014884556|-378.4495438|620.9195447000001|1.0|0.0|0.0|4.65|0.14|17.0|-6.64|3.84|2.62|81.65|2.82|2.0|0.0|127.28|0.0|1.0|5.0|4.0|2.63|5.23e-06|3.87|0.0|0.0|-0.05184|5045.0|668.81|1122.01|355.41|0.1866|245.76|0.35338|0.68599|-1575.538241|-0.19994|0.03289568|-1575.597759|4.7368|11.0|7.9469
12aq_a36|0|3.427017327|7.412764017000001|2|0.0|-0.0116333169999999|5.351858133|-0.135770278|2|0.041728395|0.0|-0.674732412|-0.006653538|-0.1031859869999999|10.95447882|-0.028591187|1|0.131910912|-0.052743904|-0.5356623070000001|0.892815402|-0.047695595|0.89459881|0.849217847|0.681470612|-0.1093001919999999|-0.122078233|0.162384515|-73.0277723|14.29132551|86.6958382|-0.042953452|112.415579|-2.319486422|-48.79273723|95.39676382|-28.69889692|87.31909781|0.426481765|455.31741460000006|-1549.740434|2906.024504|0.238023252|8.596645087999999|0.743623723|6296.75201|37.66374367|0.020701483|-350.0740123|689.2886595|0.0|0.0|0.0|4.83|0.13|17.0|-6.14|1.92|0.98|112.29|1.28|1.0|0.0|131.85|0.0|1.0|6.0|5.0|1.15|0.000304|1.55|0.0|0.0|-0.06059|3.9049|703.04|1190.22|367.26|0.4988|317.51|0.6933199999999999|0.7058300000000001|-1401.391057|-0.19967|0.03228003|-1401.452487|8671.0|55.0|7.2596
14q_a23|1|0.0|7.423568444|0|3.292130907|-0.0101981219999999|5.351858133|-0.130330047|2|0.044138322|0.720966302|-0.5608967029999999|0.002243702|-0.058543701|10.31321757|-0.056324491|2|0.121109106|-0.017918675|-0.573130981|0.77007911|-0.089657283|0.871119857|0.7333675390000001|0.773194598|-0.08960718|-0.096370719|0.227948491|-61.51997721|14.81701129|350.836102|-0.039682061|97.13675614|-2.023785094|-42.23665548|79.42966327|-27.24379301|76.3369885|0.472004985|530.8381985000001|-1389.433443|2213.1193780000003|0.222659101|8.732265278|0.893957277|6982.066379000001|35.04742005|0.01932289|-380.8178266000001|693.3423458|0.0|0.0|0.0|3.52|0.04|26.0|-6.96|2.57|3.12|148.11|2.28|1.0|1.0|128.38|1.0|1.0|6.0|5.0|2.62|6.11e-06|2.46|0.0|0.0|-0.08159|3.6431|714.22|1222.17|340.33|0.4943|340.33|0.5949|0.5949|-1798.3704079999998|-0.23013|0.03458552|-1798.433122|12.0503|16.0|7.8069
4d_a49|0|0.0|7.535296702|1|2.097463308|-0.006135653|5.4161004020000005|-0.058204482|2|0.036555556|1.76904838|-0.343596561|0.000607064|-0.053327669|10.92777282|0.013451218|1|-0.151004418|0.000511959|-0.417231241|0.7745859279999999|0.023137464|0.834151595|0.749565191|0.752634646|-0.089942837|-0.085966608|0.410804214|-55.40321178|8.392883773|85.21839288|-0.0281044679999999|57.16412513|-1.461432343|-34.12740785|66.51766234|-17.31186002|63.79609555|0.470013152|463.6097566000001|-900.2167208999999|1640.195062|0.3452719489999999|7.998287218|0.8868392740000001|5915.214567|26.44129877|0.022019681|-190.6195379|641.1445234|0.0|1.0|1.0|3.38|0.22|21.0|-7.58|3.16|2.8|98.72|1.25|1.0|0.0|115.63|0.0|1.0|6.0|5.0|2.27|0.000743|1.45|0.0|0.0|-0.06309|5.7447|668.09|1144.04|325.87|0.2549|215.82|0.40593|0.6782100000000001|-1293.049085|-0.2219699999999999|0.0395418|-1293.107454|5.5765|18.0|7.7447
1_a15|0|0.0|0.0|0|0.0|-0.0084598019999999|0.0|-0.043374667|2|0.0381893|0.0|-0.541427319|0.001244652|-0.068297833|10.95880609|-0.000905902|0|0.096086011|-0.1816819589999999|-0.34192045|0.836466114|-0.001544849|0.74357498|0.795437721|0.875723465|-0.068077117|-0.1117462069999999|0.7100707390000001|-44.01415991|16.94887506|121.3844816|-0.031142386|63.14412039|-1.899685524|-28.45664402|90.40184737|-20.13460632|60.96303497|0.437969049|566.1848585|-1228.210985|2855.495631|0.394072483|6.580146251|0.77926144|7284.337537|33.22939752|0.0280791829999999|-136.9714493|851.7423982|1.0|1.0|1.0|3.91|0.19|24.0|-10.02|5.46|6.32|74.73|2.2|3.0|0.0|132.94|0.0|0.0|8.0|6.0|4.68|2.830000000000001e-07|5.23|0.0|0.0|-0.04142|4.3834|697.35|1271.06|385.18|0.2464|282.85|0.64662|0.70553|-1509.785098|-0.17792|0.01894559|-1509.851127|2.3261|44.0|7.3565
