molecula|SddssS|n9FaRing|SssssC|SRW09|nAHRing|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|FNSA1|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
12_a4|-3.2834578760000004|0|0.0|7.535296702|1|-0.1494133309999999|-0.0021497879999999|5.4161004020000005|2|0.0381179139999999|1.587386096|-0.113938738|0.005795666|-0.093414896|10.31168324|1|1|0.009024784|-0.055590089|-0.085553511|-0.220286906|2|0.8157155359999999|-0.036425699|0.8749408470000001|0.531333552|1|0.805238097|-0.070256284|-0.074699711|0.01168879|6.936764267999999|15.80191019|115.5823166|-0.025916226|4.116653575|0.717772573|0.470780296|-753.6248824|1962.933988|-9.127388465|0.282227427|6.223583758999999|11.7599245|167.4891205|-447.2420348|21.42753878|-258.476202|608.4548423|9.260141177|0.0|1.0|1.0|0.0|3.41|2.94|0.23|-7.84|4.98|1.0|0.0|113.02|0.0|1.0|4.0|-4.18|29.0|404.48|0.0|3.3|0.0266|4.64e-05|0.0188|2.72|0.0|0.0|1.45e-08|5.85e-06|4.8592|3.8083|-1617.861623|640.67|1101.33|0.1194|503.28|0.68825|-1617.57796|-0.16224|-0.2312199999999999|0.03555871|10.1971|5032.0|5032.0
14c_a22|0.0|0|0.0|6.842683282|0|-0.134137693|-0.005236206|4.727387819|2|0.038137255|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|1|1|0.004362505|-0.047249795|-0.160566657|-0.364626967|2|0.773044788|-0.096749121|0.8353837409999999|0.639264982|1|0.866576459|-0.067475189|-0.080077573|0.024569649|17.68831053|36.22825261|96.05497587|-0.030217952|12.73426132|0.66168729|0.462147828|-1152.997336|2092.7515510000003|-15.66173379|0.33831271|8.626337592|16.03849168|243.5598613|-830.0718911|32.87756477|-232.8055235|731.8178649|17.86404838|1.0|1.0|1.0|1.0|3.49|2.85|0.08|-9.28|4.18|1.0|0.0|128.77|0.0|1.0|6.0|-4.86|34.0|445.48|0.0|2.98|0.00618|2.4e-05|0.0107|2.9|0.0|0.0|5.269999999999997e-10|2.35e-07|5.7361|3.6741|-1460.602657|715.52|1241.55|0.5079|575.8|0.69113|-1460.324494|-0.15408|-0.22807|0.03150011|9.04|6.8153|6.8153
9s_a24|0.0|0|0.0|6.605297921|1|-0.222173285|-0.003599664|4.59511985|4|0.023585859|0.0|-0.190782186|0.006748865|-0.060407836|10.96129902|1|1|0.007695726|-0.0897306019999999|-0.359715589|-0.248704391|3|0.773544454|0.030228027|0.8327425070000001|0.748077475|0|0.8833498320000001|-0.049825449|-0.063587778|0.016792118|10.42725806|33.24649431|72.43525688|-0.019465646|6.474925237000001|0.445160769|0.47085169|-592.2833757999999|969.5210193|-7.505819207999999|0.554839231|9.124394347|17.24354813|344.5337711|-367.7851412|27.15292246|68.10609672|604.8829955|21.71205366|1.0|1.0|1.0|1.0|3.43|2.78|0.04|-8.11|4.29|1.0|0.0|115.67|0.0|1.0|4.0|-3.36|30.0|393.44|0.0|2.63|171.0|8.71e-05|0.0343|2.11|0.0|0.0|7.73e-09|3.04e-06|3.0726|2.6707|-1271.031372|654.28|1121.42|0.5112|521.4|0.6907300000000001|-1270.738032|-0.10865|-0.14462|0.03640642|7.0312|7.4949|7.4949
13a_a6|0.0|0|0.0|7.412764017000001|1|-0.042110772|-0.01115741|5.351858133|1|0.041767677|0.0|-0.602500119|-0.00460563|0.0015242189999999|10.95129557|1|1|-0.00194781|0.05269025|-0.180339002|-0.488098052|1|0.7722228729999999|0.090839165|0.8299950709999999|0.8013954109999999|0|0.77450544|-0.094081761|-0.113446379|0.031866842|20.83876732|154.9639272|147.4582473|-0.040840697|13.62714959|0.759912392|0.467070451|-1335.353173|2626.396685|-17.46461983|0.240087608|8.038453162|15.08351934|157.0011174|-873.2309916000002|35.14492428|-339.9303794|627.4287311|13.18415753|1.0|1.0|1.0|2.0|3.53|3.2|0.12|-9.01|4.32|2.0|0.0|116.79|0.0|1.0|5.0|-5.51|31.0|409.44|0.0|3.52|0.0012699999999999|1.02e-05|0.00417|3.8|0.0|0.0|9.77e-10|4e-07|5.9934|3651.0|-1350.085889|695.29|1166.79|0.5352|571.9|0.70072|-1349.834826|-0.14969|-0.19987|0.02818646|9.2157|7.3372|7.3372
14_a47|0.0|1|0.0|6.605297921|0|-0.126490693|-0.006070958|4.59511985|2|0.036632997|1.484493371|-0.2306964|-0.008212621|-0.01670074|10.95058279|1|1|-0.006335783|0.05124606|-0.061837113|-0.33240126|2|0.777675668|-0.085385518|0.8467634620000001|0.579833096|1|0.681598464|-0.093553938|-0.094132436|0.020106089|10.1400648|64.60629385|160.57883|-0.034963476|5.113919242|0.664709719|0.474828277|-617.1571777|670.2518865000001|-8.892848121|0.335290281|6.909385453|13.15643085|169.0962983|-311.2496842|26.52746264|-166.1354667|310.8026328|14.15018248|1.0|1.0|1.0|2.0|2.78|1.53|0.0|-7.79|4.88|0.0|0.0|86.58|0.0|1.0|3.0|-3.97|24.0|323.3|1.0|3.16|0.0349|7.46e-05|0.0241|2.91|0.0|0.0|1.63e-08|5.27e-06|3.9671|3.9671|-1127.737484|519.55|849.76|0.2452|375.43|0.68345|-1127.610422|-0.16377|-0.22434|0.03679054|3665.0|8.1|8.1
8_a1 (SB-202620)|0.0|0|0.0|6.86171134|0|0.106916453|-0.013785521|4.727387819|1|0.037578348|0.0|-0.606562911|-0.012672753|-0.1402198369999999|10.94957568|1|1|-0.0106277489999999|-0.095271547|-0.042643966|-0.612004804|1|0.743088715|-0.042789124|0.805476065|0.658433571|0|0.648967503|-0.117682533|-0.105271458|0.015526845|8.809217494|208.2071465|199.1596945|-0.041081545|4.997944864|0.7742395870000001|0.4564697679999999|-955.6189441|1736.664204|-13.22376193|0.225760413|7.432247389|13.67402758|128.0860757|-542.1742393|30.104091200000003|-311.18185800000003|433.2550452|11.1459518|1.0|1.0|0.0|2.0|2.74|2.21|0.0|-8.02|5.06|2.0|0.0|99.61|0.0|1.0|4.0|-4.94|27.0|359.35|0.0|3.7|0.0041|1.98e-05|0.00713|3.6|0.0|0.0|9.53e-09|3.42e-06|3.4052|3.4052|-1223.279021|586.27|977.87|0.5339|460.4|0.7026600000000001|-1222.9606720000002|-0.13683|-0.2105199999999999|0.16177304|5.5005|6.3979|6.3979
8j_a46|0.0|0|0.214753401|7.727094485|1|-0.13040237|-0.0017688329999999|5.533389489|2|0.043903904|0.0|-0.081366324|0.011852046|-0.174853546|10.96391738|1|1|0.0108603019999999|-0.204674804|-0.133413527|-0.229679821|2|0.789844634|-0.223292257|0.837678812|0.6109926379999999|0|0.934648421|-0.054707287|-0.068971544|0.008672342|4.658562801|7.723448142|35.10521457|-0.02566383|2.5024620580000003|0.822112519|0.427798746|-592.7962878|1888.679875|-7.405468973|0.177887481|5.617748211|9.817783823|95.55665364|-318.43516580000005|16.76894569|-346.061389|453.1959065|4.750680627|0.0|1.0|1.0|0.0|3.23|3.25|0.32|-7.26|4.55|1.0|1.0|96.94|0.0|1.0|2.0|-4.59|24.0|338.83|1.0|3.82|0.00878|1.47e-05|0.00497|3.97|0.0|0.0|5.46e-08|1.85e-05|4.9636|4.4107|-1414.53151|576.48|978.4|0.1728|493.89|0.70121|-1414.349865|-0.18531|-0.22599|0.02408052|6.4463|5.9108|5.9108
12r_a30|0.0|0|0.0|7.412764017000001|2|-0.015167821|-0.007553813|5.351858133|2|0.043383838|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|1|1|-0.001131023|-0.247439715|-0.145315868|-0.44083509|1|0.83236194|-0.007140234|0.889479916|0.591758164|0|0.72072745|-0.090229387|-0.109990462|0.019137908|12.36992712|90.4724548|180.5098625|-0.040404659|7.995393191000001|0.790065337|0.464481911|-1279.67656|2433.580273|-16.88017015|0.209934663|7.467190577999999|13.94386247|135.6928105|-827.1283373|33.05530181|-374.9717191|616.2856203|10.96881384|0.0|1.0|0.0|1.0|4.66|0.0|0.14|-7.16|3.74|2.0|0.0|127.19|0.0|1.0|5.0|-5.49|31.0|434.46|0.0|3.21|0.00141|6.71e-06|0.00291|4.07|0.0|0.0|6.900000000000002e-08|3e-05|5067.0|3.5111|-1774.236548|679.64|1141.54|0.1908|516.03|0.68476|-1774.009422|-0.14894|-0.20138|0.03388131|6.5511|7.5317|7.5317
4_a18 (SD-208)|0.0|0|0.0|0.0|2|0.055002235|-0.012457606|0.0|3|0.040864198|0.0|-0.498304229|-0.018723101|-0.009648044|10.95382003|0|0|-0.015153358|-0.047745689|-0.3630339729999999|-0.564165402|1|0.83508768|-0.058455902|0.904723479|0.721664823|0|0.77909674|-0.077885485|-0.099573708|0.0211761979999999|10.90456851|103.6318511|113.7529353|-0.034985357|5.615248385|0.602029021|0.454067432|-666.5742296|1822.914738|-9.276994128|0.397970979|6.239898178|11.42979655|204.9329964|-343.2487827|29.9246699|-105.0785813|363.2306414|18.35993987|1.0|1.0|1.0|1.0|2.77|2.54|0.0|-8.15|4.44|1.0|0.0|92.87|0.0|1.0|3.0|-4.29|25.0|352.75|0.0|3.11|18.0|4.14e-05|0.0146|3.02|0.0|0.0|7.06e-09|2.49e-06|5.1755|3.2777|-1542.296276|537.47|895.83|0.2761|396.17|0.69028|-1542.15786|-0.13588|-0.2358|0.0199445|5.2085|7.0969|7.0969
3_a27|0.0|0|0.0|6.605297921|0|0.124551908|-0.00648099|4.59511985|2|0.040512821|1.177265999|-0.27868256|0.009082086|0.042659548|10.93782973|1|1|0.00955169|-0.296039263|-0.341338963|-0.479874452|2|0.810053853|0.136381755|0.8759548629999999|0.610158103|1|0.862115922|-0.06145119|-0.086153958|0.019234305|9.960129259|10.71226495|71.40072181|-0.032307734|5.157668895|0.733853752|0.44566003|-669.1985248999999|1043.697725|-8.663302268999999|0.266146248|6.457886343999999|11.64968556|137.8189165|-346.53209080000005|22.79740761|-242.1936891|401.7540197|9.707911187|0.0|0.0|1.0|0.0|3.03|3.11|0.05|-5.89|2.94|0.0|0.0|97.71|0.0|2.0|3.0|-3.7|25.0|329.36|1.0|2.74|0.0658|0.000103|0.0339|2.67|0.0|0.0|1.29e-06|0.000423|5.5045|3962.0|-1081.905135|547.92|931.06|0.2305|425.72|0.6734600000000001|-1081.744053|-0.16457|-0.21969|0.02032437|4.1551|8.3979|8.3979
47n_a18|0.0|0|0.0|7.03438793|1|0.0487694459999999|-0.007614955|4.844187086|0|0.032169312|0.0|-0.609196374|0.000271488|-0.003276575|10.94702025|0|0|0.001705837|0.026244774|-0.258092915|-0.529441732|0|0.696612213|-0.09714337|0.726888951|0.711628292|0|0.792429396|-0.079299822|-0.091185806|0.0106152389999999|8.759783644|61.29571241|171.2889916|-0.031974244|7.228646444|0.783921929|0.482565384|-2031.676741|2052.393389|-21.77346199|0.216078071|10.43689152|20.17045476|178.30942439999998|-1676.556573|33.65821422|-468.58948260000005|1306.125688|11.20011508|1.0|1.0|1.0|3.0|4.69|0.0|0.31|-9.76|3.31|3.0|1.0|162.18|1.0|1.0|13.0|-6.02|40.0|539.67|0.0|2.76|0.000511|5.7e-06|0.00308|4.1|0.0|1.0|1.7500000000000002e-10|9.44e-08|3.2028|3.2028|-1743.3283440000002|879.92|1565.37|0.5056|799.02|0.6914600000000001|-1740.5852670000002|-0.13138|-0.18391|0.02839695|3.3568|7.1938|7.1938
3_a4|0.0|0|0.0|7.535296702|1|-0.241609351|-0.001141383|5.4161004020000005|2|0.033760684|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|10.92992985|1|1|0.011276682|-0.129930078|-0.08121207|-0.133874898|2|0.773786787|-0.0862461019999999|0.8367373309999999|0.623172012|1|0.919804716|-0.052578183|-0.06572153|0.010568144|5.133610255|12.23442244|38.95587796|-0.024645574|2.493716402|0.7196876640000001|0.430553837|-478.8760237|1602.411021|-5.815502811|0.280312336|4.832514477|8.486341272999999|136.1652785|-232.6201124|16.63485592|-213.4321476|409.0289917|7.460728516|1.0|1.0|1.0|0.0|2.99|2.86|0.15|-7.19|4.11|0.0|0.0|95.12|0.0|1.0|2.0|-3.7|24.0|312.37|1.0|3.31|0.0617|5.520000000000001e-05|0.0173|3.12|0.0|0.0|6.49e-08|2.03e-05|4.9088|4.0639|-990.6395508|535.44|905.23|0.1415|350.36|0.58615|-990.467184|-0.17005|-0.21969|0.024645265|3205.0|6983.0|6983.0
5_a47|0.0|0|0.0|0.0|0|0.019688132|-0.009295857|0.0|2|0.037492877|1.284688504|-0.390426|-0.012670377|-0.002627182|10.9367109|0|0|-0.011237954|0.0083528919999999|-0.0428873159999999|-0.454659897|2|0.795032176|0.065981732|0.861595935|0.675164258|1|0.807957755|-0.087763105|-0.1001981959999999|0.009936558|5.246458665|104.9032216|101.3974575|-0.038537768|2.770107005|0.781571204|0.4736061789999999|-793.5630764|1349.003107|-10.74353333|0.218428796|5.861037845|11.13432113|115.3294396|-418.9977997|26.03444329|-297.3367046|416.1194472|9.240842159|1.0|1.0|1.0|2.0|2.67|2.79|0.0|-8.68|5.96|2.0|0.0|101.51|0.0|1.0|3.0|-5.65|26.0|365.79|0.0|4.29|0.000824|3.18e-06|0.00116|4.7|0.0|0.0|2.07e-09|7.590000000000001e-07|3.7083|3.7083|-1569.369195|561.61|951.68|0.2108|401.16|0.69291|-1569.20723|-0.15419|-0.20954|0.03591467|3.8816|7.7|7.7
9a_a31|0.0|0|0.0|7.765993078999999|1|-0.009086485|-0.01391798|5.733341277|0|0.036891534|0.0|-0.723734943|-0.006189303|0.03406986|10.31169772|2|2|-0.0033853629999999|-0.084652799|-0.15653721|-0.542342338|0|0.782715368|0.045292529|0.837697452|0.76226755|0|0.691768132|-0.100906991|-0.122626525|0.033245595|21.33533299|163.6011874|197.8075471|-0.043430228|13.69193237|0.737758755|0.484502446|-1337.8230119999998|1955.13855|-17.886392|0.262241245|7.812278516|15.15483138|168.29310269999996|-858.5468158|37.77835579999999|-305.16297060000005|597.3075924999999|15.33993762|1.0|1.0|1.0|2.0|3.6|2.78|0.14|-8.13|4.02|1.0|0.0|113.64|0.0|1.0|6.0|-5.62|30.0|418.47|0.0|3.47|0.00101|1.7100000000000002e-05|0.00715|3.47|0.0|0.0|7.35e-09|3.07e-06|3.7892|3.7892|-1691.9526239999998|680.72|1145.99|0.7028|540.01|0.7028|-1691.716118|-0.15757|-0.20032|0.03885662|6.2203|6.8239|6.8239
12j_a30|0.0|0|0.0|7.412764017000001|2|0.04148877|-0.006336585|5.351858133|2|0.043848238|0.0|-0.354848778|0.005613018|0.0074730759999999|10.31162861|1|1|0.005965451|-0.0431311459999999|-0.09353607|-0.456342646|1|0.795446883|0.0060012969999999|0.846470093|0.7991060659999999|0|0.842199041|-0.073909106|-0.094132698|0.015613498|10.09017681|88.51817261|101.9784021|-0.036204884|6.520746879|0.8134611009999999|0.476658597|-1216.65955|2258.891981|-15.12043521|0.1865388989999999|8.067697897|15.41574553|120.550211|-786.2626307999999|28.76265258|-405.1466163|686.039456|8.71869951|0.0|1.0|0.0|1.0|4.76|0.0|0.17|-7.01|2.93|2.0|0.0|132.24|0.0|1.0|5.0|-5.66|30.0|412.51|0.0|2.91|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|0.0|9.75e-08|4.02e-05|5.1971|3.4788|-1615.096172|695.8|1175.75|0.2163|549.64|0.68625|-1614.831741|-0.14772|-0.1987799999999999|0.03201935|5.1081|8058.0|8058.0
12h_a36|0.0|0|0.0|7.412764017000001|2|-0.128701804|-0.0086750619999999|5.351858133|2|0.039061728|0.0|-0.503153567|0.00127667|-0.003014954|10.96020037|1|1|0.003077071|0.100530266|-0.239932418|-0.410826531|1|0.820041835|-0.10861416|0.87043328|0.84179881|0|0.819614525|-0.073572836|-0.10720355|0.027905055|18.27258858|82.11195464|118.1187282|-0.035734517|11.96512593|0.665254541|0.464544951|-1263.568727|2391.856014|-15.32224162|0.3347454589999999|7.428908584|13.87400978|219.1956304|-827.4010477|35.1736357|-216.42159590000003|679.7230552999999|17.66132225|0.0|1.0|0.0|2.0|4.8|0.0|0.17|-6.69|1.89|1.0|0.0|130.24|0.0|1.0|6.0|-3.95|31.0|411.46|0.0|1.81|0.0464|8.499999999999999e-05|35.0|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|5.1998|3.4554|-1347.481013|697.29|1177.89|0.5756|535.67|0.7014600000000001|-1347.199963|-0.14247|-0.1926|0.02925492|8.7377|7.8539|7.8539
7s_a46|0.0|0|0.218897825|7.727094485|1|-0.0778653109999999|-0.005351046|5.533389489|1|0.044509804|0.0|-0.240797051|0.0060802|-0.005405515|10.94651358|1|1|0.005577925|-0.327656845|0.018964141|-0.3638523629999999|1|0.770312275|-0.036284605|0.8182543959999999|0.768056188|0|0.858788462|-0.096723151|-0.083011849|0.008871171|4.458665639|166.3052939|70.97315818|-0.031623562|2.240932895|0.8198874559999999|0.433822088|-667.5503351|1619.4591|-7.988379237|0.1801125439999999|5.565371272|9.829721631|90.5248694|-335.5119279|19.38565529|-321.55195330000004|409.9543818|5.640276426000001|1.0|1.0|1.0|1.0|3.08|2.33|0.26|-6.08|3.9|0.0|0.0|91.19|0.0|1.0|2.0|-4.07|23.0|305.37|1.0|3.12|0.0262|5.76e-05|0.0176|3.32|0.0|0.0|8.39e-07|0.000256|5.2972|4293.0|-974.8067569|539.99|916.7|0.4164|446.63|0.69976|-974.615216|-0.17923|-0.19947|0.036050328|3.6655|5.7022|5.7022
14_a15|0.0|0|0.0|0.0|0|-0.058775738|-0.006678826|0.0|2|0.037073171|0.0|-0.374014235|0.001740635|-0.053931584|10.9597359|0|0|0.0034254209999999|-0.051908601|-0.184255041|-0.3848940629999999|2|0.719993769|-0.021648026|0.7651878809999999|0.7933685340000001|0|0.8870890459999999|-0.063809873|-0.0917424269999999|0.014672137|9.403293601|92.51564418|72.36402409|-0.032888795|6.026520371|0.770309725|0.406717767|-1117.1473460000002|2731.841165|-13.50893838|0.229690275|6.040010666000001|10.18067005|147.2072638|-715.9737342999999|27.36334635|-346.4801021|673.7288405|9.797353271|1.0|1.0|1.0|1.0|3.56|3.72|0.12|-9.82|6.3|2.0|0.0|119.95|0.0|1.0|6.0|-6.22|30.0|397.47|0.0|4.7|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|0.0|1.51e-10|5.99e-08|4.4518|3.6209|-1281.105795|689.8|1177.14|0.3131|584.18|0.7055899999999999|-1280.809256|-0.14997|-0.18379|0.03885834|5.0894|7.5229|7.5229
12av_a36|0.0|0|0.0|7.412764017000001|2|0.049150854|-0.009925128|5.351858133|2|0.04250591|0.0|-0.605432791|-0.00233752|-0.021036176|10.96037173|1|1|-0.000472698|0.1168328169999999|-0.213993335|-0.507136551|1|0.8076780109999999|-0.018133027|0.8571025990000001|0.817582774|0|0.752447733|-0.082283524|-0.105593135|0.021666882|15.09249582|99.2415672|172.4374372|-0.035197712|10.51297704|0.671916917|0.491188387|-1397.506828|2354.591519|-17.07826447|0.328083083|8.975655204|17.64042914|228.5327731|-973.4610746|36.48912989|-239.5042702|757.7532208|17.95719936|0.0|1.0|0.0|3.0|4.96|0.0|0.17|-6.93|1.65|1.0|0.0|138.06|0.0|1.0|7.0|-3.54|33.0|438.48|0.0|1.47|128.0|0.000227|0.0997|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|4.8408|3.4402|-1440.988179|733.21|1247.28|0.6698|588.31|0.70455|-1440.67411|-0.14122|-0.19429|0.04308001|6.1075|7.4089|7.4089
12k_a36|0.0|0|0.0|7.412764017000001|2|-0.076124222|-0.0071232019999999|5.351858133|2|0.039061728|0.0|-0.413145744|0.002782748|0.003690005|10.94908765|1|1|0.003724542|0.163804836|-0.1619981409999999|-0.4373676689999999|1|0.811903388|-0.09344781|0.8647233590000001|0.856135378|0|0.8427704640000001|-0.075717305|-0.101946803|0.018067063|11.90012613|46.79001927|103.5614526|-0.037758075|7.838185977999999|0.7806817009999999|0.478908312|-1342.974009|2294.707886|-16.38090333|0.219318299|7.241602627000001|13.89698356|144.457092|-884.5687799000001|31.85663123|-369.7499256|698.847203|11.0965905|0.0|1.0|0.0|2.0|4.89|0.0|0.12|-7.01|2.42|1.0|0.0|133.84|0.0|1.0|6.0|-4.58|31.0|407.47|1.0|2.37|0.0106|2.82e-05|0.0115|3.45|0.0|0.0|9.66e-08|3.94e-05|5053.0|3.6631|-1310.3453949999998|697.92|1186.08|0.3116|530.51|0.70031|-1310.072976|-0.15053|-0.20023|0.03274587|7.3988|7.8539|7.8539
9g_a40|0.0|0|0.0|7.515889085|0|-0.058811055|-0.0054957819999999|5.4161004020000005|0|0.043730159|0.895670535|-0.225327061|0.011921308|0.139758613|10.31197177|2|2|0.0115573539999999|0.133954053|-0.062672355|-0.383703998|0|0.764275277|-0.384131901|0.821935848|0.665414608|1|0.90454157|-0.063539055|-0.079033043|0.021367335|11.25704374|65.74631496|50.29077056|-0.031197254|5.930596229|0.740240206|0.476386801|-624.5597134|349.4421673|-8.658932892000001|0.259759794|8.180261533|15.62271835|136.8503571|-329.0394499|22.20330888|-253.1335385|384.6422631|9.528957565|1.0|1.0|1.0|1.0|2.8|1.78|0.06|-6.43|2.93|0.0|0.0|87.53|0.0|1.0|3.0|-2.49|23.0|302.33|1.0|1.93|977.0|0.0008179999999999|247.0|1.37|0.0|0.0|3.720000000000001e-07|0.000113|3.0778|3.0778|-1332.487689|559.04|923.42|0.3563|469.6|0.70233|-1332.31775|-0.12765|-0.19005|0.01134289|5063.0|5.45|5.45
9h_a40|0.0|0|0.0|7.515889085|0|0.014753178|-0.009041931|5.4161004020000005|0|0.039444444|0.814591837|-0.343593366|0.003782277|0.133376308|10.31197223|2|2|0.003099029|0.270048551|0.08305063|-0.503000695|0|0.740778143|-0.160855189|0.8022014000000001|0.7528137909999999|1|0.864310149|-0.09201708|-0.095803029|0.012390387|6.199629554|132.6583116|67.89350333|-0.041058441|3.102034287|0.863884935|0.482124665|-719.0371868|418.2915223|-10.27931468|0.136115065|6.922257828999999|13.366649|68.10626265|-359.7760137|23.78085181|-364.1454816|336.23227030000004|5.664631335|1.0|0.0|1.0|0.0|3.3|3.55|0.11|-6.51|4.44|1.0|0.0|93.19|0.0|1.0|3.0|-5.65|23.0|321.4|1.0|4.06|0.000716|7.6e-06|0.00244|4.51|0.0|0.0|3.09e-07|9.93e-05|4.2372|3.3675|-1293.174246|526.38|868.84|0.3851|410.18|0.69809|-1293.033723|-0.14047|-0.20038|0.02291279|2841.0|5.4001|5.4001
8e_a12|0.0|1|0.0|6.803505258|1|0.050021617|-0.006350143|4.727387819|2|0.037430556|2.197856963|-0.330207456|0.005196034|-0.087658302|10.94458094|1|1|0.005744805|0.112673977|-0.136145064|-0.448676455|1|0.761892879|-0.036433876|0.815412281|0.797199175|1|0.939627917|-0.05202522|-0.087795345|0.0155147339999999|8.884082475|51.38557748|34.57040021|-0.031094185|5.0872236|0.7112578709999999|0.45384745|-854.6507103|2112.908299|-10.19566754|0.2887421289999999|6.446557205|11.80358346|165.34017769999997|-489.392042|25.03342862|-241.94192880000003|561.9859171|11.19206011|1.0|1.0|1.0|1.0|4.11|3.01|0.14|-7.93|2.68|2.0|0.0|117.04|0.0|1.0|3.0|-4.37|28.0|366.42|1.0|3.12|0.0156|2.03e-05|0.00744|3.53|0.0|0.0|1.19e-08|4.34e-06|5.247999999999999|3.3044|-1177.619013|612.59|1048.44|0.2341|481.04|0.6954899999999999|-1177.380602|-0.13599|-0.19338|0.02580783|1.9327|6.2306|6.2306
13_a1|0.0|0|0.0|7.423568444|1|-0.046530797|-0.012199718|5.351858133|1|0.036382114|0.0|-0.597786194|-0.008672236|-0.0594321759999999|10.94989555|1|1|-0.005924486|0.1769162319999999|-0.120034915|-0.485427571|1|0.76714213|-0.051729721|0.825117597|0.833702788|0|0.6794604670000001|-0.111667908|-0.10668313|0.033737733|19.62059449|148.7311076|186.4137189|-0.040302516|11.41059871|0.7082629840000001|0.477212829|-1054.729126|1786.445642|-13.63090514|0.291737016|7.493979856|14.33466671|169.6632599|-613.3907313999999|33.09282789|-242.2358135|505.2124255|15.51600461|1.0|1.0|1.0|2.0|3.35|2.83|0.09|-7.94|3.87|1.0|0.0|104.88|0.0|1.0|4.0|-4.29|28.0|371.39|0.0|3.23|0.0192|4.58e-05|17.0|2.94|0.0|0.0|1.14e-08|4.24e-06|4.0783|3.4483|-1238.395767|613.52|1035.04|0.5339|472.52|0.69782|-1238.174491|-0.13921|-0.18883|0.0284695999999999|3.9446|6585.0|6585.0
12an_a36|0.0|0|0.0|7.412764017000001|2|-0.05423417|-0.0070293469999999|5.351858133|2|0.042739018|0.0|-0.407702102|0.00285431|-0.131674913|10.33556631|1|1|0.003710345|0.170355752|-0.133106642|-0.434819796|1|0.8344566859999999|-0.009636347|0.885733922|0.855081905|0|0.836440154|-0.073519599|-0.105145528|0.0173118669999999|11.69727417|82.43567331|110.5140393|-0.036995649|7.903608682000001|0.783512615|0.44576647|-1349.848937|2399.367452|-16.89009799|0.216487385|8.773001855|15.82907093|146.2760938|-912.0652916|31.9040205|-383.1273396|725.9470896|10.65623343|0.0|1.0|1.0|2.0|4.85|0.0|0.17|-7.05|2.61|1.0|0.0|135.47|0.0|1.0|6.0|-4.85|31.0|427.52|0.0|2.33|0.0061|3.09e-05|0.0132|3.19|0.0|0.0|8.95e-08|3.83e-05|5.1771|3.7872|-1670.452238|718.98|1215.98|0.6702|571.76|0.69094|-1670.182102|-0.15474|-0.21035|0.0345115999999999|6.2182|7.3979|7.3979
