molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|JGI4|MATS7i|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|PPSA1|WNSA2|DPSA1|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
11_a33|0.0|1|1|3.221176304|0|7.686621335|0|0|0.609352951|0.0|-0.151505631|-0.008708023|0.034984568|0.055664124|1.979284901|-0.32219686|10.31100126|-0.008908194|3|0.105574347|-0.122478641|-0.393892466|0.8389087140000001|0.85401347|0.003391835|1|0.857287241|-0.070841241|-0.104881435|0.229250542|-34.4118011|16.37099833|45.43139569|0.142712759|-0.030847481|-24.74805685|7.95236684|0.0|-16.71585694|-14.98445481|50.78279943|2220.315582|416.4353629|-509.4714637|-7.278840251|217.193541|-247.4805685|-51.37234937|921.4892038|1.0|1.0|1.0|1.0|-6.23|5.77|120.17|0.89|89.77|1.0|3.0|-5.48|4.0|-5.97|0.0|1.0|3.28|-4.38|0.00109|0.0136|0.0|0.0|5.92e-07|-0.05806|3.5049|1.93|3.5049|-1669.304085|506.55|353.74|0.5408|353.74|378.1|0.70381|0.70381|-1669.202327|-1669.251123|4.5998|5.0|8.3188|8.3188
11_a47|0.0|0|0|0.0|0|0.0|0|0|1.381898438|0.0|0.035230036|-0.007767503|0.033931624|-0.0586047379999999|1.311097861|-0.427212659|10.93671007|0.046339015|0|-0.120383371|-0.038723054|-0.451384505|0.702719047|0.715054643|-0.058523885|1|0.796863393|-0.08164597|-0.096486559|0.572646116|-50.01659041|5.184267117|119.4035378|0.203136607|-0.035945973|-36.20974614|3.175899139|1.882633323|-30.64032829|-22.02062158|55.20085753|2842.168734|488.1611434|-1123.0517|-13.48990542|112.34605729999998|-687.9851765999999|-387.9111844|1375.2628029999998|1.0|0.0|1.0|1.0|-10.55|5.58|70.93|3.0|124.7|0.0|4.0|-6.29|5.0|-5.28|1.0|1.0|4.69|-6.03|0.000216|0.000394|0.0|0.0|2.81e-11|-0.05094|3.7253|4.84|3.7253|-1396.145101|654.49|332.82|0.2321|332.82|549.52|0.6915399999999999|0.6915399999999999|-1395.922861|-1395.980918|4.6111|0.04|7.4|7.4
10_a1|0.0|0|0|3.261363142|0|6.86171134|0|0|1.435871163|0.0|0.0883621719999999|-0.014135827|0.037578348|0.049971022|0.0|-0.621976404|10.94957578|0.010430299|1|0.107434253|-0.019835038|-0.623957903|0.674381582|0.7227844929999999|-0.0369911079999999|0|0.669963758|-0.116648443|-0.10949971|0.126889306|-65.97424138|8.34295348|212.8090837|0.330036242|-0.045402319|-35.02707638|4.718623023|64.49041745|-37.31383317|-25.67872721|74.31719486|2432.447088|378.9193385|-1052.827816|-14.52342192|93.83214542|-595.4602985|-377.9175542|1262.237791|1.0|0.0|1.0|0.0|-8.02|4.86|78.87|2.78|99.61|1.0|4.0|-4.98|5.0|-5.91|0.0|1.0|3.7|-4.73|0.00372|0.00673|0.0|0.0|9.53e-09|-0.06802|3.4067|5.81|3.4067|-1223.125689|585.51|363.94|0.6754|363.94|464.77|0.70345|0.70345|-1222.969096|-1223.022387|7807.0|1.5|5.8239|5.8239
6_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.271761557|2.170234316|-0.19701009|-0.001221193|0.035283951|0.042096749|2.186806868|-0.064723237|10.92992785|-0.208689928|1|0.0671397079999999|-0.046166422|-0.1738111839999999|0.664591856|0.76089528|-0.169533683|1|0.945545838|-0.052396457|-0.0670158929999999|0.417868437|-29.18838891|4.324187697|14.1731579|0.054454162|-0.024618083|-20.7966895|2.408866521|45.93422613|-16.25991695|-13.71394596|33.5125766|2342.371538|526.7333132|-671.9833521|-7.639600225|103.3523757|-374.340411|-350.36323230000005|825.0551765|1.0|1.0|1.0|1.0|-7.99|5.1|43.6|3.09|109.7|1.0|3.0|-4.91|3.0|-5.42|0.0|1.0|4.23|-5.11|0.0043799999999999|0.00274|0.0|0.0|1.04e-08|-0.04867|4.8714|4.11|4.0354|-1108.563418|613.83|307.24|0.1235|254.51|453.87|0.60542|0.5877|-1108.338577|-1108.392115|3.2192|1.3|5.8861|5.8861
8a_a50|0.0|1|1|3.139870661|1|7.860570786|1|1|1.39826105|2.03117465|-0.0737162059999999|-0.00439531|0.03904321|-0.0224366579999999|1.99158738|-0.188998337|10.94501357|-0.058014797|2|-0.038971589|-0.065546446|-0.352654037|0.75162266|0.804535572|-0.188882361|1|0.860876738|-0.069208148|-0.08230347|0.278028663|-34.88425666|9.480859015|133.8183888|0.139123262|-0.031655181|-20.91041439|4.778811898|0.0|-17.58335405|-15.95574341|44.36511568|2206.356773|433.9235497|-622.2739931|-8.042467074|125.2985144|-313.6562159|-253.4513797|828.1354551|1.0|0.0|1.0|1.0|-6.32|3.63|59.39|2.02|94.75|1.0|2.0|-3.86|3.0|-6.12|0.0|1.0|2.87|-4.13|0.0433|0.0234|0.0|0.0|4.82e-07|-0.0280699999999999|5.622000000000001|2.69|4.1738|-1006.637067|548.47|297.06|0.18|220.53|396.63|0.3462199999999999|0.60625|-1006.508913|-1006.557694|5.5319|47.0|7.3279|7.3279
11a_a31|0.0|0|0|2.856083711|0|7.773594467000001|1|1|0.610138462|0.0|-0.045290366|-0.02376325|0.044949495|-0.087576474|0.0|-0.8792402579999999|10.31170041|-0.019865299|2|-0.149933348|-0.1068420919999999|-0.563537536|0.861302755|0.8433024170000001|0.022073976|0|0.486754956|-0.151872243|-0.161027639|0.271818874|-76.64827023|20.91187076|258.8577775|0.513245044|-0.056833284|-41.01552988|10.55399384|71.03772901|-38.68354874|-28.68314085|97.560141|2288.9694010000003|245.6599349|-975.2267888|-14.47606937|133.6139513|-492.1863586|-237.4612264|1326.379096|0.0|1.0|0.0|1.0|-4.65|3.93|125.57|0.57|83.12|2.0|3.0|-4.81|6.0|-6.51|0.0|1.0|2.42|-3.79|0.00506|0.0531|0.0|0.0|2.22e-05|-0.05074|3.8042|3.97|3.8042|-1441.411622|529.63|325.92|0.2797|325.92|407.76|0.69222|0.69222|-1441.327731|-1441.37897|8.9667|0.19|6.7212|6.7212
9g_a40|0.0|0|0|0.0|1|7.515889085|0|0|0.604992427|1.849105962|-0.058811055|-0.0054957819999999|0.043730159|0.07954859|0.895670535|-0.225327061|10.31197177|-0.145879501|2|0.133954053|-0.037217966|-0.383703998|0.694156166|0.764275277|-0.384131901|1|0.90454157|-0.063539055|-0.079033043|0.002717414|-33.47455057|11.25704374|65.74631496|0.09545843|-0.031197254|-21.93596333|5.930596229|64.08637519|-17.63553984|-16.43578193|44.73159432|2169.234651|476.5434822|-624.5597134|-8.658932892000001|136.8503571|-329.0394499|-253.1335385|843.7257374|1.0|0.0|1.0|1.0|-6.43|2.91|72.28|0.64|87.53|1.0|3.0|-2.49|4.0|-7.17|0.0|0.0|1.93|-3.09|977.0|247.0|0.0|0.0|3.720000000000001e-07|-0.0624|3.0778|3.83|3.0778|-1332.476347|559.04|402.84|0.3563|402.84|469.6|0.70233|0.70233|-1332.31775|-1332.369643|5063.0|3548.0|5.45|5.45
7_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.343865525|2.060422336|-0.237954652|-0.001729561|0.037694444|-0.07290303|2.048170299|-0.076100699|10.92992954|0.04206117|1|-0.162314698|-0.042220092|-0.174410426|0.527072036|0.8046449179999999|0.022270259|1|0.825830607|-0.0650223009999999|-0.071288428|0.470973822|-32.72992462|7.402610584|14.01468959|0.174169393|-0.026733161|-18.06277106|3.726212114|79.08210981|-16.47508541|-13.45652664|40.13253521|2286.169166|415.6938929|-538.2610657|-6.773539148999999|141.9530115|-270.9415659|-219.4585767|749.6759227000001|1.0|0.0|1.0|1.0|-7.46|4.42|43.6|2.82|95.07|1.0|2.0|-3.81|4.0|-6.03|0.0|1.0|3.56|-4.41|0.0514|13.0|0.0|0.0|3.49e-08|-0.05217|4.0379|2.91|4.0379|-1089.847072|538.92|307.05|0.0697|307.05|365.73|0.59702|0.59702|-1089705.0|-1089.753885|4926.0|151.0|6821.0|6821.0
11d_a5|0.0|0|0|2.9590700880000003|0|6.605297921|0|0|1.388848584|0.0|-0.245058546|-0.003373937|0.0228184279999999|-0.125546291|0.0|-0.185566552|10.94877952|0.01948342|1|-0.202307745|-0.12451554|-0.22897714|0.786587307|0.783891527|-0.018747485|0|0.87090286|-0.063028408|-0.0847408619999999|0.359644732|-40.04753555|8.151092424|61.45330587|0.12909714|-0.029333375|-34.21147402|5.179111638|0.0|-25.44574968|-18.63809379|48.19862797|2540.78984|553.3617954|-969.1808771|-11.84243331|182.7978704|-615.8065323|-269.7929124|1360.625438|1.0|1.0|1.0|1.0|-8.64|4.41|66.93|1.42|114.29|1.0|7.0|-4.14|5.0|-6.47|0.0|1.0|3.28|-4.29|0.0278|0.0198|0.0|0.0|2.31e-09|-0.03767|4.4175|2.59|4107.0|-1239.093739|682.09|301.89|507.0|280.66|594.45|0.66686|0.6533399999999999|-1238.855022|-1238.914819|3.7008|15.0|7.8239|7.8239
47t_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.25117758|0.0|0.1115820769999999|-0.0128248239999999|0.03672956|0.018018036|0.0|-0.756664598|10.94702032|-0.04785474|0|0.027313444|-0.068787175|-0.600890268|0.704602886|0.750103977|0.005590928|0|0.67203319|-0.119202068|-0.103295568|0.240001773|-79.78154029|9.415011332|280.622476|0.32796681|-0.040580402|-46.27207168|6.301435212|78.43695402|-53.39751484|-27.16032544|89.19655162|2872.533415|449.789539|-1520.978225|-18.17831387|130.8263901|-1017.985577|-407.6438346000001|1890.514146|0.0|0.0|1.0|0.0|-7.51|2.6|110.56|1.64|129.21|1.0|7.0|-5.58|4.0|-6.46|0.0|0.0|2.15|-4.77|0.00117|0.0075299999999999|0.0|0.0|3.09e-08|-0.06822|3.1164|9.4|3.1164|-1470.836067|703.76|397.84|0.5502|397.84|601.36|0.6895100000000001|0.6895100000000001|-1470.528808|-1470.593659|9.6938|782.0|6.1068|6.1068
3t_a32|0.0|1|1|3.4477303|0|7.765993078999999|0|0|0.609420752|0.0|0.028840888|-0.006089333|0.03995614|0.028527045|2.141978747|-0.304466646|10.31100267|-0.086478322|3|0.049606573|-0.070331512|-0.496165036|0.710773544|0.822076702|0.0466380209999999|1|0.828676243|-0.080203824|-0.0974995|0.217914628|-50.65701113|8.995863948|97.01046154|0.171323757|-0.026967947|-38.89478416|5.681818647999999|0.0|-31.99514268|-17.03304802|59.65287508|2530.60497|523.3947687|-800.5532571|-10.75813179|199.2870037|-505.632194|-233.0294362|1169.58817|1.0|1.0|1.0|1.0|-8.01|7.65|128.01|1.74|112.48|1.0|7.0|-6.48|4.0|-5.81|0.0|1.0|4.46|-4.93|0.00013|0.00462|0.0|0.0|9.86e-09|-0.05507|3.5487|5.5|3.5487|-1864.678788|677.16|349.38|0.2906|349.38|575.45|0.70286|0.70286|-1864.472646|-1864.534478|2.7003|9.0|8.0458|8.0458
14f_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197963246|3.366063739|-0.002304087|-0.006791105|0.04255787|0.056215377|0.745818086|-0.373510774|10.3132176|-0.041351617|2|0.101910723|-0.110069159|-0.399688849|0.756252127|0.796412133|0.070514687|1|0.894162392|-0.059927056|-0.084419703|0.2096108239999999|-40.51498423|18.34483401|96.47955427|0.105837608|-0.031450478|-38.58595734|12.40242234|96.60179161|-27.39103254|-21.26277654|58.85981824|3014.916135|604.5178506|-1084.401604|-14.37516058|225.9578225|-733.1331894|-224.1560124|1628.77284|0.0|1.0|1.0|1.0|-7.51|3.42|114.25|2.72|126.78|1.0|6.0|-5.63|5.0|-6.47|0.0|0.0|3.46|-5.02|0.0010199999999999|0.0042299999999999|0.0|0.0|3.11e-08|-0.07163|5.8184|3.23|3.5753|-1744.429532|711.98|346.78|0.2462|213.09|572.35|0.60917|0.6733399999999999|-1744.182678|-1744.2443850000002|9.1089|2.0|8.6459|8.6459
3k_a32|0.0|1|1|3.644417045|0|7.97831097|0|1|0.609420759|0.0|-0.001009768|-0.005745086|0.0381981979999999|-0.047167919|2.256213388|-0.270019022|10.31100271|-0.077097565|3|-0.084055305|-0.050938823|-0.5265375529999999|0.816196288|0.779649252|-0.127713677|1|0.8777482409999999|-0.0711378679999999|-0.090839907|0.31016741|-40.10830541|6.970844822|80.0971996|0.122251759|-0.029575784|-28.87643819|3.930238317|0.0|-22.61349991|-16.67514938|47.07915023|2392.3436100000004|494.8840288|-717.0314235000001|-9.40163104|123.7157466|-404.2701347|-316.3794102|918.5970998|1.0|1.0|1.0|1.0|-7.23|7.12|110.94|2.41|105.36|1.0|3.0|-7.04|3.0|-5.01|0.0|1.0|4.75|-5.61|3.3600000000000004e-05|0.000904|0.0|0.0|5.86e-08|-0.05321|3.5363|3.81|3.5363|-1750.1383649999998|611.65|350.6|0.3082|350.6|452.36|0.70268|0.70268|-1749.957584|-1750.0122420000002|5689.0|9.0|8.0605|8.0605
18_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.3998285519999998|1.904090136|-0.181683336|-0.004533883|0.042924837|0.049240675|0.0|-0.181355303|10.94611841|-0.063708832|1|0.108754635|0.006968314|-0.319213511|0.624748358|0.793041267|0.102914528|0|0.7755960390000001|-0.094231531|-0.085817825|0.269470313|-46.48874223|8.729352711|203.5264327|0.224403961|-0.03479101|-20.88721799|4.306590617|0.0|-22.93503169|-17.16400317|55.21809494|2069.649003|382.6371479|-635.0681172000001|-8.467791078|113.7466718|-313.3082699|-265.85258480000005|825.3658678999999|1.0|0.0|1.0|0.0|-5.53|3.46|50.94|2.2|86.22|2.0|3.0|-2.95|4.0|-6.58|0.0|1.0|2.78|-3.51|349.0|0.0959|0.0|0.0|2.96e-06|-0.03538|4.5152|3.02|4.2045|-1033.454769|523.81|294.88|0.2083|274.59|404.27|0.52475|0.57777|-1033.349218|-1033.398285|3498.0|2.62|5.5817|5.5817
12b_a50|0.0|1|1|0.0|2|7.927685046000001|1|1|1.397986833|4.058595679|-0.19841119|-0.002929899|0.034845679|-0.08032584|2.112397566|-0.125985651|10.94501743|-0.115659308|2|-0.139522815|-0.168032508|-0.246831987|0.699597776|0.804535572|0.009081884|1|0.925916085|-0.045602469|-0.066155918|0.24516882|-22.92589265|10.80329197|8.07905572|0.074083915|-0.0237482779999999|-16.72031641|5.43117764|86.49656508|-11.52561607|-11.93905701|33.72918462|2224.116359|465.4891075000001|-465.6232233|-6.002164865|214.5713436|-234.0844297|-73.59089223|812.3355548|1.0|0.0|1.0|1.0|-5.49|2.59|48.53|2.02|94.69|2.0|2.0|-3.16|3.0|-6.44|0.0|1.0|2.59|-3.84|215.0|45.0|0.0|0.0|3.22e-06|-0.02974|4.7089|2.47|3.9305|-1006.641541|539.15|315.44|0.2425|263.3|401.64|0.6016199999999999|0.6581|-1006.501585|-1006.550688|5.6617|4.74|5.3242|5.3242
47i_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251177255|0.0|0.053794607|-0.006882626|0.037484277|-0.037689885|0.0|-0.440488042|10.94702091|-0.040514277|0|-0.057689282|-0.106018078|-0.499939719|0.742536498|0.744472118|-0.064085904|0|0.8030751740000001|-0.0780255879999999|-0.089609068|0.279553995|-54.34379065|6.787641686000001|72.81110823|0.196924826|-0.035256027|-43.46880696|4.727502734|82.81385171|-37.84973202|-24.55535669|61.13143233|2795.907966|559.3312455|-1497.876758|-17.10248143|96.90318745|-1043.251367|-502.6804099|1739.959818|1.0|0.0|1.0|1.0|-8.98|3.28|85.29|2.74|134.83|1.0|8.0|-5.18|3.0|-6.36|0.0|1.0|2.5|-4.78|0.0029|0.00735|0.0|0.0|1.04e-09|-0.05062|3.2321|7.37|3.2321|-1416.233978|744.95|383.61|0.5085|383.61|664.78|0.69175|0.69175|-1415.875678|-1415.944522|3.5235|19.0|7.7212|7.7212
7a_a8|0.0|0|0|3.1730222510000003|1|7.535296702|1|1|1.4000287219999998|1.4494883790000002|-0.11821781|-0.010269971|0.041123188|-0.017706371|0.0|-0.482688615|10.94671402|-0.019054799|1|-0.02923588|-0.019499132|-0.412963751|0.7168594159999999|0.764224152|0.033708575|0|0.718410375|-0.102174163|-0.101880506|0.238462711|-60.00793116|20.79408196|145.3710976|0.281589625|-0.042647654|-35.14198015|12.2125771|71.85980901|-35.24327197|-25.04740346|80.80201312|2715.360649|421.9297638000001|-1077.038349|-14.71059634|156.2924154|-632.5556427|-274.7254012|1467.585836|0.0|1.0|1.0|1.0|-7.27|3.96|92.93|2.01|105.83|1.0|3.0|-4.86|5.0|-6.33|0.0|1.0|3.15|-4.64|0.00522|0.00874|0.0|0.0|5.3600000000000004e-08|-0.07616|4.5808|5.2|3.0704|-1291.287017|605.72|403.8|315.0|270.66|494.48|0.61257|0.70367|-1291.10235|-1291.156661|12.8748|24.73|4.6068|4.6068
14ab_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197962873|3.4171257980000003|0.065530542|-0.0050415|0.04314059|0.021287386|0.7586471459999999|-0.287365522|10.313217300000002|-0.03821899|2|0.038241896|-0.074579388|-0.449699921|0.725358161|0.75434493|-0.085303124|1|0.92422233|-0.051974369|-0.076243539|0.20155691|-35.59605095|12.31039874|40.23721489|0.07577767|-0.031648261|-35.76253038|8.431109267|82.79560776|-24.37891748|-21.67516705|47.90644969|2941.47118|632.9786397|-1148.783854|-14.84482393|138.4567483|-786.7756682999999|-407.9635285|1439.872753|0.0|1.0|1.0|1.0|-8.16|4.4|105.02|3.45|130.22|1.0|5.0|-6.23|4.0|-5.92|0.0|0.0|4.12|-5.55|0.000259|0.00123|0.0|0.0|6.9799999999999995e-09|-0.07146|3.6587|4.1|3.6587|-1708.543268|719.66|338.88|0.3893|338.88|595.23|0.66532|0.66532|-1708.277193|-1708.3414239999995|8.4721|4.0|8.4012|8.4012
21_a34|0.0|0|0|0.0|1|8.002694162000001|2|2|1.425532331|1.88614418|0.026135784|-0.012535886|0.036880342|-0.125881566|0.0|-0.7020096440000001|10.94874873|-0.009996155|1|-0.201539853|-0.254686357|-0.514364527|0.702772307|0.740092842|0.116926272|0|0.676390843|-0.09533089|-0.117789944|0.527371706|-63.96857813|22.9240533|168.9671187|0.323609157|-0.041572921|-53.03643341|15.38241267|77.34839362|-42.9239565|-27.89610644|86.89263143|3115.110331|453.8692584|-1422.701428|-18.7187412|182.341897|-954.6558014|-306.332473|1953.562249|0.0|1.0|1.0|1.0|-7.68|3.64|86.55|1.72|122.59|1.0|4.0|-4.5|6.0|-6.83|0.0|0.0|3.03|-4.71|0.0138|0.0085|0.0|0.0|2.07e-08|-0.07534|4.3011|7.78|3091.0|-1483.305698|698.17|401.11|0.2174|288.26|530.93|0.6893199999999999|0.69292|-1483.057743|-1483.12009|7.9399|3.36|5.4737|5.4737
7b_a10|0.0|0|0|0.0|0|7.535296702|2|2|1.186434511|0.0|-0.170920618|-0.001621737|0.037804233|-0.060829392|2.079721225|-0.07459988|10.93274506|0.039221939|0|-0.0982988509999999|-0.051052176|-0.1874708719999999|0.624866343|0.764865564|-0.108464916|1|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|-30.71062112|5.061217187|13.37827368|0.07558334|-0.027444463|-19.47494818|2.6314862480000003|56.22969776|-15.96741933|-14.26924098|35.77183831|2290.380138|480.6333417|-599.3081212000001|-7.419027879|113.8411654|-311.5991709|-292.2491701|767.3149142000001|0.0|1.0|1.0|0.0|-6.99|4.34|41.38|3.04|105.44|1.0|2.0|-5.28|3.0|-5.09|0.0|1.0|3.02|-5.28|0.00183|0.00182|0.0|0.0|1.0200000000000001e-07|-0.05377|6.0231|3.44|3.6426|-1450.06366|562.31|340.37|0.1488|205.85|400.65|0.4195399999999999|0.66228|-1450.075119|-1450.124551|5.6147|19.8|4.7033|4.7033
16a_a10|0.0|0|0|0.0|1|7.535296702|1|1|1.325756911|2.041062372|-0.187414728|-0.00230615|0.0334858389999999|-0.085711535|2.009832665|-0.152205915|10.92947902|-0.0048530629999999|1|-0.133979603|-0.162508526|-0.1948324069999999|0.748039584|0.772481675|-0.068377262|1|0.916148686|-0.052574986|-0.076950669|0.3637074329999999|-36.408063|9.606840334|77.68598956|0.083851314|-0.026063936|-36.90194151|6.652715932|99.81657855|-25.21250404|-18.049219|46.01490333|2862.681038|634.4309626|-1119.0515779999998|-12.4990447|189.0108247|-774.9407716|-314.4761648|1539.147561|1.0|1.0|1.0|1.0|-8.5|4.73|56.07|2.47|133.66|1.0|9.0|-5.22|5.0|-5.91|0.0|1.0|4.24|-5.17|0.00264|0.00297|0.0|0.0|3.18e-09|-0.04647|5.6019|3.46|3.8718|-1395.13019|760.0|320.22|0.3843|221.33|629.65|332.0|0.6852199999999999|-1394.797092|-1394.861824|4.6574|47.0|7.3279|7.3279
12a_a50|0.0|1|1|0.0|2|7.927685046000001|1|1|1.397770359|4.075037557|-0.199881787|-0.002936355|0.034845679|-0.111689174|2.112397566|-0.126263256|10.94501645|-0.122912558|2|-0.193999688|-0.168032508|-0.247407423|0.699597776|0.795582575|-0.030758487|1|0.904119689|-0.05075501|-0.0663902|0.29507467|-25.57033815|10.58650394|7.457998037999999|0.095880311|-0.02383238|-16.85074424|5.333473207|69.83817338|-12.88231829|-12.00673599|36.15684209|2223.666558|455.4948605000001|-468.2627037|-6.048985111|214.004382|-235.9104193|-75.79052945|814.0599092|1.0|0.0|1.0|1.0|-5.49|2.59|48.53|2.02|94.69|2.0|2.0|-3.16|3.0|-6.44|0.0|1.0|2.55|-3.84|215.0|45.0|0.0|0.0|3.22e-06|-0.03366|4.0783|2.47|4.0783|-1006.632973|545.54|304.01|0.1807|304.01|394.52|0.65267|0.65267|-1006.498352|-1006.546706|7.9123|75.0|7.1249|7.1249
12ag_a36|0.0|0|0|3.408828027|0|7.412764017000001|2|2|1.297044434|0.0|-0.042092217|-0.008085448|0.043848238|0.063109409|0.0|-0.436614203|10.96052849|-0.050147748|1|0.135431487|-0.101303149|-0.445549431|0.724208473|0.835013502|0.124298337|0|0.7468300940000001|-0.082492792|-0.1081585809999999|0.26896187|-52.02834065|12.70005599|85.84609192|0.253169906|-0.038937089|-43.02381535|8.009946323|0.0|-32.81436052|-24.55768654|64.72839664|2773.9654530000003|471.0269757|-1227.884327|-15.48857353|152.06382680000002|-774.4286762999999|-326.5740008|1617.984688|0.0|0.0|1.0|0.0|-6.86|3.13|69.2|2.4|123.71|1.0|5.0|-3.89|5.0|-6.76|0.0|0.0|2.15|-4.16|0.0515|0.0278|0.0|0.0|1.4e-07|-0.05486|3.8893|3.41|3.7117|-1332.151245|658.68|334.04|0.4286|318.79|507.72|0.69204|0.7024699999999999|-1331.9454449999998|-1332.003616|7.5405|17.0|7.7696|7.7696
12a_a40|0.0|0|0|0.0|1|7.515889085|0|0|0.604990853|1.784989449|0.021610099|-0.00431394|0.036587302|0.17758258|0.8332127109999999|-0.14667395|10.31197265|-0.226763788|2|0.298197213|0.018655637|-0.4764003679999999|0.58630452|0.718281767|0.023863832|1|0.940879765|-0.064340227|-0.074840643|0.000279043|-32.81611621|6.001293955|107.5277007|0.059120235|-0.033799|-19.46913691|3.060902482|49.24750281|-16.73754566|-17.23885621|38.81741016|2185.594734|479.8867095|-534.4045424999999|-8.792513441|75.8074911|-272.5679167|-358.4254366|627.699788|0.0|1.0|0.0|0.0|-7.21|5.33|58.43|4.34|91.76|1.0|2.0|-6.41|2.0|-4.56|0.0|1.0|4.78|-5.95|0.000134|0.00039|0.0|1.0|6.15e-08|-0.08015|3.0966|5.01|3.0966|-2097.8163050000003|530.55|400.39|0.3701|400.39|429.21|0.6998800000000001|0.6998800000000001|-2097.7296100000003|-2097.779499|3.8054|1778.0|5.7501|5.7501
14u_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197962732|3.357982471|-0.066969083|-0.007017844|0.043321995|0.050530143|0.743634137|-0.385981432|10.31321759|-0.0569153009999999|2|0.091604179|-0.110069159|-0.4086345999999999|0.756252127|0.787538583|-0.001778422|1|0.909754912|-0.055259924|-0.086465795|0.445665682|-36.90928915|16.97420126|43.06242147|0.090245088|-0.033908155|-38.57404134|11.3374334|50.47632596|-24.65250654|-22.64798452|53.88349042|3015.478095|607.6448353|-1155.04721|-15.12707504|198.4601847|-771.4808267999999|-271.0010972|1643.332169|0.0|1.0|1.0|1.0|-7.51|3.42|114.25|2.72|126.78|1.0|6.0|-5.63|5.0|-6.47|0.0|0.0|3.48|-5.02|0.0010199999999999|0.0042299999999999|0.0|0.0|3.11e-08|-0.0618299999999999|4.0409|3.23|3.1819|-1744.422541|712.54|389.66|0.2253|306.82|549.0|0.4523|0.6703100000000001|-1744.1781010000002|-1744.2405670000005|8.1549|6.0|8.2449|8.2449
EW7203_a60|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984431|0.0|0.025672274|-0.00698487|0.041767677|-0.092774356|0.0|-0.377182982|10.31162855|-0.051413084|1|-0.1696249719999999|-0.049287858|-0.458129101|0.80330079|0.822401103|0.002441966|0|0.8860751579999999|-0.076068195|-0.096226348|0.345488097|-49.19385637|13.03554647|80.48638339|0.113924842|-0.036566012|-40.24477665|8.430183|0.0|-31.81402579|-23.64750675|62.22940284|2913.880231|573.0312689|-1182.375337|-15.29301513|150.7881632|-764.6507562999999|-345.1309687|1541.885979|0.0|1.0|1.0|1.0|-6.7|3.87|117.47|2.17|133.97|1.0|5.0|-5.74|4.0|-6.35|0.0|0.0|3.09|-4.82|0.000768|0.0065|0.0|0.0|2e-07|-0.06188|5.0166|3.64|3.5192|-1667.993536|678.83|352.3|0.2385|247.15|546.85|0.40883|0.69857|-1667.78681|-1667.848192|2.5159|9.0|8.0334|8.0334
