molecula|SddssS|NaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|MOMI-Z|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
7c_a10|0.0|0|1|7.535296702|1|1|1.343178184|2.1219657030000003|-0.152261681|-0.00375251|5.4161004020000005|-0.1122332619999999|1.798334646|0.01006918|10.92926158|1|0.0107756969999999|-0.12177839|-0.191576261|-0.215874011|2|0.725146704|0.7928588059999999|-0.087063341|-0.105104647|0.84177174|0.6952665379999999|1|-0.0876410609999999|0.487148112|0.027436939|-29.66615908|87.99694927|54.79389751|-0.0223398779999999|0.52630639|-1.139333798|-17.34382833|67.01436709|-13.06063972|45.70671102|0.4675549639999999|1881.379304|12.58937144|0.8781281320000001|276.93712|-389.4200163|-30.75918962|1265.598592|611.4957509|15.7764728|1.0|1.0|1.0|1.0|3.48|3.49|0.26|4.43|62.06|1.0|113.07|0.0|1.0|-4.44|29.0|386.45|1.0|3.59|-4.69|0.00793|0.0|0.0|6.4e-06|-0.04004|5.4267|2.76|-1258.985004|635.47|323.24|0.4049|488.89|0.41348|0.68708|0.0921|-0.16055|-0.20059|0.02659395|-1258.801509|5.4191
8f_a8|0.0|1|1|7.05012252|0|0|1.394802091|1.241306689|0.024051247|-0.01032134|4.844187086|0.0587545909999999|0.0|-0.007796225|10.94343488|1|-0.007036544|0.09830823|0.254819201|-0.5373378529999999|0|0.578166105|0.6971223040000001|-0.016217844|0.010682683|0.751162751|0.56916135|0|-0.1064257719999999|0.308621017|0.013566221|-71.22071405|317.0847898|235.1097364|-0.048375351|0.90577048|-2.128515439|-41.53091131|67.4402386|-28.20910228|79.13157981|0.456995667|1892.066521|13.81994609|0.8416059290000001|54.94802877|-723.7808349999999|-473.23361|1370.325626|485.8626377000001|5.380213594|0.0|0.0|0.0|0.0|3.14|2.85|0.0|4.72|80.88|2.0|105.27|0.0|1.0|-5.21|29.0|391.37|0.0|4.04|-5.0|0.00395|0.0|0.0|4.43e-06|-0.0675299999999999|4.7027|7.71|-1361.626748|602.63|355.5|0.3188|477.92|0.55661|0.69925|0.1659|-0.14532|-0.21285|0.03173623|-1361.510739|4.6428
13c_a5|0.0|1|0|6.605297921|1|1|1.377702625|0.0|-0.2071929139999999|-0.005082338|4.59511985|-0.010689086|0.0|0.005288472|10.94530327|1|0.006110714|-0.092592608|-0.150963534|-0.324868153|2|0.705487111|0.770478689|0.003545487|-0.033833834|0.822789227|0.6775573359999999|0|-0.076591149|0.4148662979999999|0.023143526|-50.97293525|158.67712230000004|131.7396496|-0.025039414|0.551328235|-1.302049531|-33.60884086|70.46156718|-16.50965711|66.23254483|0.46617977|1235.709541|15.90846721|0.873289814|295.8302846|-566.0506435|-67.68621352|1557.152554|656.208474|19.96143955|0.0|1.0|1.0|1.0|3.13|2.58|0.17|3.29|84.0|1.0|120.88|0.0|1.0|-3.55|31.0|411.46|0.0|2.68|-3.96|0.0446|0.0|0.0|3.36e-06|-0.05615|4706.0|3.99|-1351.2369640000002|676.53|294.18|509.0|513.33|0.41594|0.51479|0.1666|-0.17324|-0.22939|0.03747691|-1351.067237|6.9101
18_a31|0.0|1|0|7.401841579|0|0|0.610137226|0.0|0.0690370959999999|-0.013634202|5.351858133|-0.051184519|0.0|-0.009923585|10.31169929|2|-0.007811355|-0.065041042|-0.107017926|-0.604728055|0|0.868704545|0.8595579409999999|0.022160691|-0.1647054359999999|0.904870098|0.838968212|0|-0.129469649|0.258135789|0.014467496|-69.19879619|238.9516432|160.8952371|-0.040279446|0.7774768320000001|-1.81257508|-40.61741697|85.81723707|-23.64270989|77.69074057|0.4492048839999999|1935.374782|12.84812443|0.8155571290000001|130.6137795|-624.4871824|-325.73954460000004|1368.42913|477.1857166|9.822812434|1.0|1.0|1.0|1.0|3.41|2.85|0.28|3.48|119.14|1.0|99.32|0.0|1.0|-4.62|25.0|356.44|0.0|2.89|-3.62|86.0|0.0|0.0|0.000104|-0.03702|5.0092|4.81|-1465.4803960000002|630.26|317.05|444.0|541.33|0.51842|0.70058|0.2457|-0.16212|-0.19914|0.04825999|-1465.359325|6.8861
4_a27|0.0|0|2|6.823286122000001|0|0|1.4008954130000002|3.294369174|0.082486268|-0.006181204|4.727387819|-0.273119343|1.274166982|0.00991794|10.93736915|1|0.010329671|-0.2030237389999999|-0.341622797|-0.480852615|2|0.639413469|0.7853766809999999|-0.07759915|-0.024800302|0.842039655|0.614205449|1|-0.078787867|0.3485918529999999|0.0201467639999999|-29.89961815|8.590238252999999|76.31512503|-0.0281385239999999|0.682485674|-1.181818|-15.48073439|51.33640873|-14.56891559|40.33074472|0.444169714|1213.060761|10.82331334|0.799110312|164.3952417|-316.8125922|-188.9664429|896.5674718|424.8821143|10.54344507|0.0|0.0|1.0|0.0|3.11|3.08|0.16|2.8|65.6|0.0|97.55|0.0|1.0|-3.57|25.0|331.37|1.0|2.8|-3.99|0.0339|0.0|0.0|0.0002|-0.0449899999999999|5.5485|4.63|-1083.119531|555.75|300.29|0.2002|445.65|0.36899|0.6089899999999999|0.1741|-0.17034|-0.21533|0.01877181|-1083.01571|8.3979
4b_a49|0.0|0|1|7.535296702|1|1|1.343847828|2.075628989|-0.109946885|-0.0074627159999999|5.4161004020000005|-0.064060521|1.645329244|0.001769804|10.92776533|1|0.002557204|-0.0563571629999999|-0.089371493|-0.390006034|2|0.720824193|0.798826417|0.005818676|0.049923437|0.852400617|0.6967593559999999|1|-0.090284437|0.438784865|0.0241270029999999|-56.45224362|41.97072627|148.84640819999998|-0.030696709|0.645330839|-1.534835437|-34.74338731|71.2971749|-18.89220999|71.30114509|0.477868186|1701.832352|14.53457293|0.915225186|218.2802175|-581.3580885|-178.8869784|1463.761596|600.3287567000001|15.73185141|1.0|1.0|1.0|1.0|3.37|3.1|0.22|3.26|90.13|1.0|112.36|0.0|1.0|-3.81|30.0|400.43|0.0|2.8|-3.88|0.0527|0.0|0.0|3.570000000000001e-05|-0.06731|4.6422|3.56|-1333.026419|664.86|331.39|0.2856|509.78|0.4151899999999999|0.68242|0.0615|-0.15635|-0.22366|0.03702033|-1332.8586269999998|7.1024
7e_a8|0.0|1|1|7.05012252|0|0|1.394799915|1.3496955309999998|-0.150447714|-0.006027596|4.844187086|-0.03633378|0.0|0.0024398329999999|10.94332434|1|0.002669179|0.034227147|0.07125309|-0.341022848|0|0.5897105770000001|0.732001738|-0.023521398|-0.072307692|0.790500031|0.577394732|0|-0.0886889709999999|0.286669793|0.0215993429999999|-51.4880895|86.03149870000001|102.177831|-0.037446454|0.776001552|-1.6850904519999998|-30.79383811|64.23177694|-22.39586026|64.40615805|0.4742828629999999|2032.501296|14.654025199999998|0.902163597|133.9683023|-602.7501229|-330.14031780000005|1298.726412|519.5762494|11.18895001|1.0|0.0|1.0|0.0|3.2|3.38|0.04|4.94|70.81|2.0|108.43|0.0|1.0|-5.75|29.0|385.39|0.0|4.31|-5.41|0.00149|0.0|0.0|1.95e-06|-0.0697|3.8142|6.32|-1300.467069|622.23|383.1|0.3461|544.55|0.6998300000000001|0.70177|0.1522|-0.13577|-0.2054699999999999|0.02845071|-1300.327213|4.4547
12y_a36|0.0|1|0|7.412764017000001|2|2|1.29704385|0.0|-0.061103469|-0.00707164|5.351858133|0.036174187|0.0|0.002782748|10.94917392|1|0.003724542|-0.095253274|-0.1619981409999999|-0.434990282|1|0.90500247|0.820226782|0.046673879|-0.0498101409999999|0.873588247|0.856135378|0|-0.098532865|0.424572485|0.019404665|-51.48548385|114.430624|109.55137340000002|-0.036493654|0.755735734|-1.970657299|-34.61187706|78.8341402|-24.53339777|64.53055627|0.487285656|2304.463084|14.80236899|0.950403792|164.2102614|-890.6187094000001|-343.8442493|1752.9983309999998|698.847203|12.59396622|1.0|0.0|0.0|1.0|4.88|0.0|0.12|2.42|69.2|1.0|133.84|0.0|1.0|-4.58|31.0|407.47|1.0|2.37|-4.55|0.0115|0.0|0.0|3.94e-05|-0.05002|3.8794|3.83|-1310.315063|702.38|319.6|0.4358|532.91|0.66796|0.66796|0.4358|-0.15671|-0.20673|0.03583863|-1310.137888|7.9208
12p_a36|0.0|1|0|7.412764017000001|2|2|1.297044387|0.0|-0.0494658159999999|-0.008017607|5.351858133|0.114716581|0.0|-0.002526241|10.96052769|1|-0.000673716|-0.101303149|-0.217394466|-0.440709431|1|0.724208473|0.828371596|-0.035871448|-0.074349074|0.8839272779999999|0.698414933|0|-0.108380023|0.315548061|0.020202133|-51.98017377|83.24921731|158.3666517|-0.039016808|0.759126153|-1.950840419|-32.72335782|80.40682298|-24.56246081|64.698131|0.475504684|2308.958924|14.3885803|0.906594718|151.63860559999998|-773.1468902|-326.2581567|1617.811526|595.8790650000001|12.17776516|1.0|0.0|0.0|1.0|4.72|0.0|0.14|2.44|69.2|1.0|123.71|0.0|1.0|-3.89|30.0|399.42|1.0|2.15|-4.16|0.0278|0.0|0.0|5.58e-05|-0.0552299999999999|5.3413|3.41|-1332.148901|660.71|323.11|0.3015|506.89|0.30159|0.66559|0.1841|-0.15608|-0.21131|0.03396697|-1332.006106|8.0458
12av_a36|0.0|1|0|7.412764017000001|2|2|1.297042752|0.0|0.049150854|-0.009925128|5.351858133|0.06882889|0.0|-0.00233752|10.96037173|1|-0.000472698|-0.126068378|-0.213993335|-0.507136551|1|0.859938421|0.8076780109999999|-0.018133027|-0.067408377|0.8571025990000001|0.817582774|0|-0.105593135|0.277834652|0.021666882|-57.31621925|99.2415672|172.4374372|-0.035197712|0.671916917|-2.006269572|-39.92474833|91.5101903|-24.51766365|72.40871507|0.491188387|2354.591519|17.64042914|0.965363947|228.5327731|-973.4610746|-239.5042702|2079.880404|757.7532208|17.95719936|0.0|0.0|0.0|1.0|4.96|0.0|0.17|1.65|98.3|1.0|138.06|0.0|1.0|-3.54|33.0|438.48|0.0|1.47|-3.64|0.0997|0.0|0.0|5.18e-05|-0.05307|4.8408|4.5|-1440.945099|733.21|360.39|0.6698|588.31|0.43212|0.70455|0.0027|-0.14122|-0.19429|0.04308001|-1440.738332|7.4089
7f_a10|0.0|0|1|7.535296702|1|1|1.240141822|1.924772416|0.103083789|-0.011104817|5.4161004020000005|-0.104120245|0.740070757|0.00189949|10.92948443|1|0.0030999659999999|-0.058093287|-0.172751862|-0.5846516820000001|2|0.5371733989999999|0.796084921|-0.009545801|-0.137271684|0.8499946070000001|0.5209683970000001|1|-0.095196098|0.7359022890000001|0.00797443|-35.78096407|15.96885516|38.0022453|-0.03645808|0.8217865520000001|-1.713529756|-19.93012491|60.16185231|-20.30728086|40.22275023|0.402568457|2375.702381|10.23679556|0.6738319429999999|99.26552746|-531.6277179|-358.4725202|1161.423484|527.8079877|7.137285626000001|1.0|0.0|1.0|1.0|3.37|2.97|0.23|6.57|52.83|2.0|106.77|0.0|1.0|-5.54|30.0|410.39|0.0|4.39|-5.6|0.00103|0.0|0.0|3.03e-06|-0.0613|5.7757|4.93|-1442.200124|597.28|341.96|348.0|426.07|0.34467|0.6833600000000001|0.0191|-0.15627|-0.2175699999999999|0.01616879|-1442.058773|6.8508
27b_a34|0.0|0|1|7.412764017000001|1|1|1.4335271040000002|2.013418486|-0.056026127|-0.010183855|5.351858133|-0.106245942|0.0|-0.001438963|10.95430634|1|0.001228116|-0.194619338|-0.322091086|-0.463926296|1|0.820914556|0.7722228729999999|0.00102838|-0.047542374|0.8299950709999999|0.770240631|0|-0.109683855|0.3307451819999999|0.031021066|-57.66200309|150.83624440000003|142.58786569999998|-0.037292511|0.712312759|-1.864625537|-37.9644911|87.24055613|-24.553278|78.08618045|0.4072752529999999|2431.595232|15.39406063|0.687123753|189.4124225|-808.2902556|-279.5721769|1723.489976|627.4287311|15.02503259|1.0|1.0|1.0|1.0|3.54|3.66|0.12|4.11|84.99|2.0|116.33|0.0|1.0|-5.23|31.0|409.44|0.0|3.46|-4.96|0.00449|0.0|0.0|2.67e-06|-0.04121|4.8168|4.33|-1350.018975|691.97|302.88|0.3621|577.39|0.47412|0.70001|0.0252|-0.1652799999999999|-0.20649|0.03640275|-1349.873325|6.1871
12b_a36 (EW-7197)|0.0|1|0|7.412764017000001|2|2|1.2970445309999998|0.0|-0.104514139|-0.008137593|5.351858133|0.027495626|0.0|-0.002526241|10.96052467|1|-0.000673716|-0.101303149|-0.217394466|-0.442656599|1|0.724208473|0.819222745|-0.001567914|-0.097861598|0.8741648479999999|0.698414933|0|-0.10866747|0.458627252|0.021439664|-50.90136206|81.63796416|147.9542111|-0.039120289|0.746747352|-1.956014468|-31.84632538|80.95733534|-24.47552312|64.31504105|0.45988432|2338.370858|12.52485821|0.851455231|158.4469629|-765.6528642999999|-308.7538779|1638.808832|595.8790650000001|12.96977113||||||||||||||||||||||||-0.04975|3.8475|3.41|-1332.147999|659.48|328.66|0.4491|486.64|0.6824899999999999|0.69991|0.0197|-0.15571|-0.20546|0.03202977|-1332.005651|8.1549
1_a3|0.0|0|0|6.823286122000001|1|1|0.6195934120000001|0.0|0.079857077|-0.006053652|4.727387819|-0.004409693|2.194605012|-0.006610844|10.33805862|0|-0.005006707|0.05038525|0.08803837|-0.486774367|2|1.005427002|0.7905285390000001|-0.126299711|0.057919092|0.8457792829999999|0.943582278|1|-0.0925710269999999|0.521474118|0.008036786|-45.44133321|289.8942564|102.8341051|-0.034105115|0.7920857179999999|-1.295994381|-20.88467272|49.05980305|-15.67458788|49.13501083|0.4490711529999999|1162.737831|9.046658216|0.8151164259999999|95.55665364|-273.7513925|-268.4830832|751.9821735|373.1494221|6.514493077999999|1.0|1.0|0.0|1.0|3.83|0.0|0.18|1.85|77.1|0.0|91.52|0.0|2.0|-3.07|22.0|306.38|0.0|1.5|-3.3|154.0|0.0|0.0|0.000518|-53.0|5.8805|2.08|-1273.290432|496.09|320.83|0.1775|316.61|0.30619|0.68912|0.0096|-0.1658599999999999|-0.21886|0.02599563|-1273.22339|6.1403
8_a15|0.0|0|0|0.0|0|0|1.419941362|0.0|-0.208657545|-0.009853404|0.0|0.155304204|0.0|1.7800000000000002e-05|10.95880707|0|0.003160815|-0.203104439|-0.295062413|-0.342749125|1|0.85357243|0.7059441040000001|0.0937475619999999|-0.025923166|0.742680335|0.8105478740000001|0|-0.118293578|0.381651497|0.0336657729999999|-41.7821007|104.8781037|85.31489861|-0.028969856|0.519427411|-1.419522941|-24.39801408|89.80283608|-16.91650111|61.44071008|0.389723411|1919.535904|9.984825987|0.638601279|280.62296039999995|-484.0283816000001|-22.68867482|1595.8121130000002|532.0914339999999|20.72712321|1.0|1.0|1.0|0.0|3.14|3.76|0.19|4.95|61.84|2.0|104.74|0.0|1.0|-5.25|27.0|366.41|1.0|3.76|-4.81|0.00562|0.0|0.0|9.86e-06|-0.02723|4.4346|3.36|-1223.687714|598.84|331.28|251.0|538.51|0.5128|0.70524|0.0155|-0.1558|-0.18303|0.01719864|-1223.523393|6.9666
12bh_a36|0.0|1|0|7.412764017000001|2|2|1.297043258|0.0|-0.052761366|-0.006687484|5.351858133|0.001012669|0.0|0.003676818|10.94728093|1|0.0045625|-0.101854847|-0.169994208|-0.43574839|1|0.902377067|0.78699829|-0.211972014|-0.0591586759999999|0.833398429|0.857993338|0|-0.09959401|0.317612728|0.017627098|-47.04367494|83.08294358|110.81353529999998|-0.035569289|0.783294222|-1.991880197|-31.30825225|76.46867897|-23.6718811|58.77476595|0.482052584|2437.805332|14.56834609|0.930697921|144.22085800000002|-882.2230117|-377.0728785|1692.3721690000002|729.1873176|10.18741188|1.0|0.0|0.0|1.0|4.95|0.0|0.21|2.5|69.2|1.0|133.68|0.0|1.0|-4.54|31.0|409.49|1.0|2.42|-4.6|0.0102|0.0|0.0|1.86e-05|-0.0525299999999999|3.8811|3.79|-1311.558898|715.94|341.97|0.4386|575.23|0.69377|0.7039|11.0|-0.14915|-0.20168|0.03071385|-1311.356102|7.8539
10_a3|0.0|0|0|6.823286122000001|0|0|0.605017375|0.0|0.190318474|-0.010609861|4.727387819|0.017396832|1.684975382|-0.008037672|10.31162304|1|-0.005959152|-0.0495219879999999|-0.0947326669999999|-0.616256033|3|0.8947911009999999|0.743072638|-0.140523767|0.078405316|0.8136572320000001|0.834020779|1|-0.0989320009999999|0.518341632|0.014615264|-46.64544572|248.0820067|116.9745968|-0.0359752729999999|0.7066293240000001|-1.187184014|-21.60122201|56.68388955|-16.65993003|53.41368558|0.41220272|1361.86525|8.559361451000001|0.701266803|135.8581743|-254.5987025|-191.3775649|778.0284121000001|311.6695405|10.86908195|0.0|1.0|0.0|1.0|3.02|1.78|0.0|3.41|105.82|0.0|88.28|0.0|1.0|-4.3|22.0|305.36|0.0|2.52|-3.84|0.0443|0.0|0.0|9.35e-05|-0.06238|5375.0|1.64|-1288.150029|498.67|362.35|0.2124|323.26|0.41894|0.68995|0.0463|-0.15011|-0.21249|0.04080931|-1288.097561|5.1
12o_a30|0.0|0|0|7.412764017000001|2|2|0.604984133|0.0|0.036331447|-0.0068750669999999|5.351858133|-0.089996613|0.0|0.00372838|10.31162888|1|0.003603419|-0.051371057|-0.090173435|-0.465857798|1|0.8264832879999999|0.815003426|-0.054392357|-0.149451598|0.870930234|0.7463962120000001|0|-0.0975052409999999|0.402022325|0.015460222|-49.48891079|75.15128057|100.1600333|-0.037808155|0.8131344979999999|-1.852599578|-31.84483128|71.87393121|-24.32856749|59.43716284|0.46964626|2476.50603|13.95467208|0.885533983|120.2431068|-767.0853252|-402.9878652|1466.05489|652.8825454|9.131836103|1.0|0.0|1.0|1.0|4.63|0.0|0.14|3.27|81.65|2.0|132.29|0.0|1.0|-5.93|30.0|432.93|0.0|3.11|-5.44|0.00156|0.0|0.0|2.61e-05|-0.05085|5.1935|4.45|-2035.338699|687.92|356.1|0.1967|528.25|0.3493699999999999|0.6854399999999999|149.0|-0.1478799999999999|-0.19873|0.03392126|-2035.199757|7.8097
13n_a6|0.0|1|0|6.842683282|0|0|1.4290206230000002|0.0|0.030890422|-0.010884884|4.727387819|0.058267173|1.628408574|-0.0093684169999999|10.95053349|1|-0.00687003|-0.068956229|-0.118693789|-0.57091314|2|0.870730542|0.7767360059999999|-0.064779873|-0.056293641|0.832753533|0.82642394|1|-0.109392959|0.307384948|0.017758385|-68.88015714|90.97854097|199.7822434|-0.038490115|0.748967057|-2.078466222|-47.27287681|88.73738138|-26.41600355|81.06784641|0.47066442|2535.307313|16.76075427|0.889160748|172.28545730000002|-978.9911754|-341.7352549|1904.575345|724.3873672999999|13.66031867|1.0|1.0|1.0|1.0|3.55|1.9|0.08|3.76|122.47|1.0|127.2|0.0|1.0|-4.64|33.0|435.48|0.0|2.62|-4.28|0.0228|0.0|0.0|9.35e-08|-0.07131|4.8185|4.27|-1423.714738|727.69|369.99|0.9117|548.09|0.55028|0.64027|0.1945|-0.13863|-0.20994|0.05026727|-1423.514154|7.1249
12at_a36|0.0|1|0|7.412764017000001|2|2|1.297042863|0.0|-0.04229234|-0.010886502|5.351858133|0.054794728|0.0|-0.001148437|10.95446888|1|0.000906224|-0.136151085|-0.227404687|-0.48127276|1|0.817851296|0.8384626709999999|-0.08859337|-0.063825255|0.890810337|0.7767870459999999|0|-0.110637955|0.301423347|0.029516069|-58.66704838|95.16663336|171.8311073|-0.037537878|0.6744421970000001|-2.102121151|-40.6250081|95.60375457|-25.99374995|79.10595873|0.49342323|2388.600265|17.44496351|0.974034457|225.4381077|-1007.989912|-241.591008|2158.30208|735.3783268|18.99059683|1.0|0.0|0.0|1.0|4.9|0.0|0.17|1.67|95.5|1.0|135.03|0.0|1.0|-4.18|33.0|439.47|0.0|1.76|-4.08|0.0367|0.0|0.0|0.000106|-0.05703|4.7133|4.5|-1460.797444|733.29|322.81|0.4765|589.75|0.42968|0.6802600000000001|0.2076|-0.15607|-0.2131|0.03651452|-1460.61293|7.1079
18d_a25|0.0|0|1|6.842683282|0|0|1.193723212|1.918453956|-0.0881447869999999|-0.0029605|4.727387819|-0.031867489|2.029297802|0.006452854|10.31285314|1|0.0062422|-0.035684977|-0.061965108|-0.292727912|2|0.722349659|0.780221059|-0.03671629|0.029728702|0.838260077|0.696372329|1|-0.076328248|0.278576218|0.011158458|-46.31109519|70.58850837|46.80695276|-0.0281209329999999|0.75793699|-1.602893201|-34.85786147|68.15463481|-21.166323|54.70994625|0.476833495|2625.142499|18.11893325|0.911437354|182.1982146|-908.1047824|-388.2927768|1591.795131|883.4030667999999|10.70318668|1.0|1.0|1.0|1.0|3.66|3.57|0.11|5.98|111.51|2.0|143.37|0.0|0.0|-6.26|35.0|474.58|0.0|4.5|-5.54|0.0013599999999999|0.0|0.0|2.81e-08|-0.07287|5.6512|4.56|-1806.812778|792.79|340.69|0.3986|664.72|0.41694|0.6823899999999999|0.0389|-0.14723|-0.2201|0.03560672|-1806.582751|6.6345
15b_a50|0.0|0|2|7.934155233999999|1|1|1.353059441|4.112770601|-0.144363623|-0.0045393|5.82008293|-0.103807905|2.018777006|0.004641091|10.94501702|2|0.005203263|-0.131737048|-0.2185722769999999|-0.310946931|1|0.79846758|0.8259784720000001|0.000882622|-0.216393362|0.8833003970000001|0.764606364|1|-0.080700307|0.447220762|0.020083792|-47.20879251|274.85729960000003|102.3838797|-0.028069672|0.639017342|-1.291204916|-26.98929785|60.03646705|-16.04745006|58.69070955|0.478989976|1692.3273379999998|13.22671714|0.919348867|206.3740238|-422.0195386|-158.95261259999998|1155.184146|510.3677388|13.90004811|1.0|1.0|1.0|1.0|3.56|2.11|0.19|3.26|68.76|1.0|105.46|0.0|2.0|-3.18|27.0|357.41|1.0|2.37|-3.6|0.0891|0.0|0.0|0.000687|-0.0333399999999999|4.0561|2.08|-1160.463663|613.37|305.67|0.1796|475.99|0.65917|0.65917|0.1796|-0.16737|-0.20071|0.03528279|-1160.330621|7.1024
12b_a40|0.0|0|1|7.515889085|0|0|0.604989475|1.713497417|0.084915315|-0.004650218|5.4161004020000005|0.1744506639999999|0.747253086|0.00779293|10.31197236|2|0.004452418|0.023952313|0.038336814|-0.513870527|0|0.58925219|0.7137941109999999|0.026452642|-0.227384615|0.7818091140000001|0.522580798|1|-0.074921647|0.2160572999999999|0.010845303|-37.05091872|80.72126798|25.26281742|-0.0338355829999999|0.856829717|-1.048903063|-21.10373336|48.54667776|-19.27231874|43.22826564|0.494842289|860.5059425000001|16.09989085|0.979579799|81.54797734|-340.29531769999994|-406.4913617|697.2702616|370.3261123|5.872257692000001|0.0|0.0|1.0|1.0|3.26|3.87|0.0|6.74|58.43|2.0|101.78|0.0|1.0|-7.71|24.0|415.12|0.0|5.79|-7.11|3.2500000000000004e-05|0.0|1.0|1.7e-06|-0.08279|3407.0|6.27|-3016.9868100000003|576.38|363.91|306.0|490.5|0.69476|0.69476|306.0|-0.14267|-0.22546|0.01251873|-3016.980996|7.3979
12ab_a36|0.0|1|0|7.412764017000001|2|2|1.297042596|0.0|-0.064515677|-0.007034881|5.351858133|0.035377607|0.0|0.000939229|10.9540584|1|0.002112069|-0.096853381|-0.169341326|-0.4186639029999999|1|0.86559137|0.831136366|-0.0852411419999999|-0.051707317|0.888163057|0.8196353679999999|0|-0.095025338|0.452078227|0.024102201|-54.63243106|116.6804416|109.6369437|-0.033434841|0.679025324|-1.805481415|-37.68448987|82.3666474|-23.06276515|71.2577056|0.484987413|2390.849902|15.18764075|0.941700118|221.4026852|-859.0476432|-246.9770378|1834.083759|708.5476357999999|16.81984117|1.0|0.0|0.0|1.0|4.86|0.0|0.17|1.95|92.99|1.0|133.27|0.0|1.0|-3.92|32.0|420.47|0.0|1.8|-3.91|0.0515|0.0|0.0|3.76e-05|-0.0523799999999999|3.8845|3.23|-1364.468283|712.73|319.17|0.4451|564.58|0.69294|0.69294|0.4451|-0.15699|-0.2093699999999999|0.04167456|-1364.300531|7.9586
3c_a32|0.0|1|0|7.765993078999999|0|0|0.6094207970000001|0.0|0.025890116|-0.006923974|5.733341277|-0.0522536959999999|2.224112182|-0.00017094|10.31100278|3|0.00124359|-0.0779821129999999|-0.145525719|-0.5427297289999999|0|0.831186295|0.839409251|-0.003205869|-0.019130435|0.901864778|0.774363061|1|-0.0943910459999999|0.216289509|0.015118975|-34.91603827|59.72163595|57.18235134|-0.0288417079999999|0.693952122|-1.038301506|-17.94949454|57.94025396|-14.82682786|42.68833949|0.423167668|1393.156794|9.717148607|0.733606015|157.331845|-274.3961469|-199.4122311|769.1680542|370.5811396|9.416090047|1.0|1.0|1.0|1.0|3.22|2.95|0.19|4.68|110.94|1.0|93.05|0.0|1.0|-6.18|22.0|326.44|0.0|4.02|-4.91|0.00399|0.0|0.0|4.18e-05|-0.05487|3.5169|3.02|-1633.419633|544.22|352.54|0.5017|425.74|0.7034600000000001|0.7034600000000001|0.5017|-0.14219|-0.1970599999999999|0.02415856|-1633.348356|8.0458
13b_a50|0.0|0|2|7.934155233999999|2|2|1.267593379|4.253030728|-0.067327798|-0.003876697|5.82008293|-0.0204949039999999|2.117002752|0.010435712|10.94500743|2|0.011379776|-0.173463805|-0.269353185|-0.319215353|1|0.749187803|0.788327682|-0.041506802|-0.097736369|0.828965118|0.71935296|1|-0.080785633|0.435064196|0.019899348|-36.81915624|104.0753113|67.07377798|-0.026928544|0.700410304|-1.696498291|-26.31826007|70.09526468|-19.24847021|51.04317051|0.4321103879999999|2147.355856|16.75483549|0.7609056040000001|214.1461224|-866.8024118999999|-286.5057775|1731.347493|900.2031356000001|12.34985404|1.0|1.0|1.0|1.0|4.78|4.17|0.37|5.12|66.99|2.0|133.36|0.0|1.0|-5.02|34.0|455.55|0.0|3.99|-5.1|0.00361|0.0|0.0|2.68e-05|-0.02606|4.2315|3.63|-1470.3699789999998|780.4|301.22|0.1589|617.26|0.65332|0.63872|0.1553|-0.1701599999999999|-0.19622|0.03156473|1470.104535|5.7375
