molecula|n9FaRing|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|SaaaC|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|PNSA4|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
12ao_a36|0|7.412764017000001|2|2|1.297043885|-0.058597382|-0.007081548|5.351858133|2|0.0|10.94919858|-0.033032344|1|1|0.003724542|0.1523047569999999|-0.095253274|-0.1619981409999999|-0.435820128|0.82626942|0.040831815|0.8800240009999999|0.856135378|0|-0.1019516769999999|0.264688501|-51.52001456|11.76697353|85.17634667|0.167417241|-0.03775988|-44.63177966|7.785557064|0.7820981779999999|-24.98362913|550.8740683|0.217901822|8.769931502999999|16.33039817|0.8620895909999999|5943.227395|144.1736112|-892.6355932|31.9443643|0.016708791|1724.9956719999998|698.847203|11.05528527|1.0|1.0|2.0|4.87|0.0|0.12|17.0|3.62|2.42|69.2|1.0|133.84|0.0|1.0|6.0|-4.58|4.0|407.47|1.0|0.0|-4.55|0.0106|2.82e-05|0.0115|3.45|3.94e-05|-0.05455|4.6597|3.4743|-1310.328652|701.9|1190.17|356.86|548.59|0.4962|-1310.077853|0.0033|0.03244719|-1310.138396|7.5229
33_a20|0|6.842683282|0|0|1.4175014119999998|-0.188733405|-0.00145476|4.727387819|2|2.0219022580000003|10.93244905|-0.062750442|1|1|0.008780074|0.248715569|-0.036258691|-0.060582944|-0.1771816269999999|0.74131936|-0.0854333469999999|0.802353442|0.607038752|1|-0.069838312|0.399354817|-38.58254635|8.340767701|8.680600701|0.0506104|-0.0265385579999999|-29.9394021|5.46110745|0.759356182|-17.37608867|621.611679|0.240643818|8.062843544|15.094865900000002|0.8721516570000001|5916.443448|157.56124519999997|-568.84864|22.88265911|0.013564844|1144.132956|664.4562602999999|8.881565237|1.0|1.0|0.0|3.39|3.59|0.08|27.0|5.33|5.39|67.39|2.0|121.62|0.0|1.0|4.0|-5.6|4.0|401.46|0.0|1.0|-5.53|0.000997|2.98e-06|0.0012|4.47|8.199999999999999e-08|-0.0582899999999999|5443.0|3.8867|-1275.823229|689.51|1174.95|318.99|563.98|0.27375|-1275.602977|0.0463|0.02957286|-1275.662457|7.4685
14m_a23|1|7.423568444|0|0|1.197955072|0.05521348|-0.008929306|5.351858133|2|0.665608656|10.3132176|-0.050626415|2|2|0.001951778|0.0879380709999999|-0.07256543|-0.226146643|-0.527662006|0.798384929|0.0266555739999999|0.8581143859999999|0.5415996160000001|1|-0.089285878|0.268552591|-50.63012925|12.51396625|47.23604193|0.0741882|-0.039285786|-43.19105542|8.703631619|0.7958339090000001|-27.32379205|643.9145427|0.204166091|8.595073462|16.42895711|0.911438824|7588.823133|142.0002583|-950.2032192|34.33353583|0.017997351|1716.6767920000002|658.8108151|12.51739962|1.0|1.0|1.0|3.51|3.17|0.09|26.0|4.42|6.19|105.02|2.0|125.29|0.0|1.0|6.0|-6.38|7.0|479.48|0.0|0.0|-5.79|0.000198|1.61e-06|0.000773|4.46|2.85e-06|-0.08347|3.6774|3.6774|-1966.945041|707.56|1209.21|337.15|572.31|0.65552|-1966.721362|0.3335|0.02296475|-1966.785519|8.5171
1e_a5|0|6.605297921|0|0|1.427503886|-0.260066152|-0.001975193|4.59511985|2|0.0|10.94440038|-0.040441176|1|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.201027861|0.771487328|0.045376705|0.834250802|0.6977404359999999|0|-0.069725333|0.373935381|-35.30075748|4.461204261000001|159.537038|0.1194205|-0.0278901329999999|-18.81719677|2.317577542|0.7473936259999999|-14.48881117|457.4574833|0.2526063739999999|6.41473183|12.39753333|0.932665879|4342.827698|131.2279879|-301.0751483|19.38578369|0.0157106539999999|775.4313476|409.0289917|8.161620868|1.0|1.0|1.0|2.83|2.17|0.05|23.0|4.99|4.51|54.46|0.0|95.45|0.0|1.0|3.0|-4.25|3.0|312.37|1.0|1.0|-4.45|0.0174|3.5600000000000005e-05|0.0111|3.43|1.21e-06|-0.04186|4746.0|4.4292|-990.6006645|560.58|935.47|279.92|427.87|0.56258|-990.471803|0.1355|0.0313740589999999|-990.522307|6719.0
6_a27|0|6.823286122000001|0|0|1.404458667|0.1718757239999999|-0.007874167|4.727387819|2|1.221528093|10.93737136|0.081320966|1|1|0.0058042269999999|-0.406859288|-0.1044763|-0.179319226|-0.541168953|0.787663648|-0.1322552659999999|0.849515128|0.650575651|1|-0.090025109|0.344065059|-38.92545695|10.17466399|125.8234721|0.214952384|-0.034625042|-22.06430895|5.03713293|0.774820398|-17.14169035|388.6505938|0.2251796019999999|5.010042219|9.500048379|0.896201262|4761.820508|111.4788253|-330.96463430000006|22.12343713|0.01635203|862.8140479|373.9912084|8.095338503999999|0.0|0.0|1.0|3.0|2.49|0.11|21.0|3.48|2.79|76.46|0.0|92.65|0.0|1.0|2.0|-3.62|4.0|317.34|1.0|1.0|-3.82|0.0768|0.000153|0.0485|2.37|6.86e-05|-0.04793|5.5447|4.1391|-1043.806618|526.9|896.68|299.55|401.49|0.3366099999999999|-1043.678244|163.0|0.02494141|-1043.728133|9.0
15_a15|0|0.0|1|1|1.435688991|-0.132759299|-0.006378587|0.0|3|0.0|10.95980315|0.0020555079999999|0|0|0.003766915|-0.098862691|-0.173728081|-0.272482143|-0.3597407929999999|0.724319314|0.007958332|0.7725348679999999|0.796300317|0|-0.091075463|0.7028760070000001|-41.11675625|13.71976186|142.8140301|0.102793952|-0.031405332|-40.20430373|9.115534766|0.702544178|-20.86598874|596.1118717|0.297455822|6.673906339|11.8273735|0.772181523|7039.747576999999|197.6323578|-804.0860746000001|29.700607300000005|0.0202953539999999|1722.635223|830.7967967000001|13.48441779|1.0|0.0|1.0|4.04|4.34|0.07|24.0|4.33|6.69|59.51|2.0|138.24|0.0|1.0|6.0|-6.32|4.0|448.52|0.0|0.0|-6.1|0.000214|7.970000000000001e-07|0.000357|5.32|5.7e-07|-0.03786|3.6968|2582.0|-1450.725355|700.82|1265.55|480.19|573.46|0.67524|-1450.398033|0.0066|0.02849263|-1450.462493|6.9626
9_a3|0|6.823286122000001|0|0|0.605017128|0.187952252|-0.007847313|4.727387819|1|2.4071976040000003|10.31162238|0.023606557|1|1|-0.003863265|-0.216450234|0.083014843|0.141996379|-0.614170287|0.6729843740000001|-0.260349706|0.7327715159999999|0.865283439|0|-0.083555008|0.506753484|-44.74600478|3.469130065|223.4501605|0.15350225|-0.038196575|-18.47392835|1.6312253680000002|0.886859678|-17.96047462|398.0331029|0.1131403219999999|5.004834198999999|8.532203772|0.704792493|4430.929894|53.19989715|-295.5828535|20.25176593|0.008976383|708.8118076000001|349.6957191|4.220799781|1.0|1.0|1.0|3.1|2.44|0.0|21.0|4.9|4.62|80.04|1.0|92.69|0.0|1.0|2.0|-5.53|2.0|303.38|0.0|1.0|-4.9|0.000899|1.25e-05|0.00379|4.14|1.67e-05|-0.03999|5.8185|3.7356|-1256.0634710000002|512.44|857.36|331.9|350.27|0.3639699999999999|-1255.9558029999998|0.1127|0.0242342|-1256.002529|4.96
8a_a31|0|7.765993078999999|1|1|0.610138387|-0.039027368|-0.015034136|5.733341277|0|0.0|10.31170053|-0.01861065|2|2|-0.009293513|-0.258538098|-0.054025775|-0.094359203|-0.520051508|0.837862749|0.0502030679999999|0.895174844|0.883113019|0|-0.136459435|0.272259026|-60.46233433|18.56711239|131.2406629|0.405860136|-0.0416959379999999|-33.35560699|9.179668678|0.666437359|-20.61467025|293.7455749|0.333562641|5.83708559|10.63792161|0.822471411|4538.505909|164.9149565|-366.9116769|30.93264504|0.030052065|1113.575221|324.7430642|14.85788369|0.0|1.0|2.0|3.34|2.05|0.2|16.0|4.16|2.54|114.29|0.0|83.83|0.0|2.0|3.0|-3.57|5.0|314.36|0.0|1.0|-3.11|0.0846|0.000773|243.0|1.56|0.00145|-0.02993|3.8097|3.8097|-1347.507102|538.75|872.11|325.45|396.15|0.7027100000000001|-1347.3959220000002|0.2604|0.03432763|-1347.446223|6.1024
12l_a30|0|7.412764017000001|2|2|0.60498366|0.157020295|-0.015371073|5.351858133|2|0.0|10.31162828|-0.02588969|1|1|-0.004395528|-0.300262845|-0.077457998|-0.226973911|-0.640870513|0.830875659|-0.045411075|0.883029843|0.593245722|0|-0.109810463|0.37422435|-63.31694493|10.78883933|103.5499036|0.165720595|-0.045581702|-53.74781658|7.548024079|0.8218150790000001|-31.88960104|583.6736326|0.178184921|9.258542907|17.23248653|0.861252543|7576.362669|124.6606826|-1182.451965|38.8038646|0.016896687|2056.604824|696.6414817000001|11.82116027|1.0|1.0|1.0|4.72|0.0|0.17|17.0|4.43|4.78|90.88|2.0|133.96|0.0|1.0|7.0|-6.7|8.0|482.48|0.0|0.0|-5.92|9.63e-05|1.2e-06|0.000579|5.05|3.19e-05|-0.0545299999999999|5.0454|3.5245|-1987.998976|729.17|1223.54|351.78|574.72|0.39486|-1987.782294|0.1574|0.03406276|-1987.848331|7.2154
8d_a12|1|6.580639137|1|1|1.283835213|0.057525383|-0.0076893469999999|4.59511985|2|2.075171777|10.94458983|-0.046326855|1|1|0.001575111|0.0479437859999999|0.00930483|0.016135176|-0.484923957|0.751098108|-0.091036025|0.8078610759999999|0.8405406040000001|1|-0.103548595|0.266886187|-43.27410838|6.309558958999999|90.34024296|0.141289888|-0.039118358|-32.00762818|3.507952014|0.8338637040000001|-21.74879802|477.4206699|0.166136296|6.93584319|12.96695233|0.8695567329999999|5255.11762|92.36749461|-544.129679|26.08195789|0.012525773|1173.6881050000002|503.2240425|6.964006932|1.0|1.0|2.0|4.06|2.23|0.1|21.0|3.87|2.67|65.96|2.0|112.14|0.0|1.0|3.0|-4.58|4.0|352.39|1.0|1.0|-4.61|0.0093|2.43e-05|0.0085799999999999|3.51|1.49e-06|-0.05488|4.2383|3.7397|-1138.256361|600.2|1007.85|331.53|433.32|0.6661|-1138.086709|0.0853|0.04004678|-1138.139635|7.6021
18_a47|1|6.605297921|0|0|1.414391819|-0.141396999|-0.004337918|4.59511985|3|1.5913490630000002|10.93838451|-0.016728205|1|1|0.0015586929999999|-0.056674151|-0.02470455|-0.053119347|-0.322800033|0.792196273|-0.059779939|0.851462739|0.630969651|1|-0.084415066|0.454324931|-49.44908758|9.234746417|70.55642796|0.222175975|-0.0303894239999999|-33.12615721|5.784962137000001|0.7327484470000001|-19.03697822|487.2556678|0.267251553|7.018342267|12.35791568|0.7608026529999999|6261.441874|167.41554630000002|-596.2708299|25.98023687|0.017318402|1299.011844|628.5247532999999|10.84884165|1.0|1.0|2.0|3.47|2.5|0.08|27.0|5.53|6.0|79.38|2.0|119.78|0.0|0.0|4.0|-5.5|5.0|410.45|0.0|1.0|-5.37|0.00129|4.29e-06|0.00176|4.13|1.78e-08|-0.04964|4.2668|4.2222|-1354.180815|652.12|1130.76|293.65|487.81|0.4659|-1353.979194|0.0516|0.04031146|-1354.037606|8.6
3l_a32|1|7.773594467000001|0|1|0.609420748|-0.003342759|-0.0054004|5.733341277|0|2.259257465|10.31100268|-0.107818594|3|3|0.002942329|-0.068876714|-0.04980249|-0.087213805|-0.524711546|0.751853889|-0.136589369|0.7973741999999999|0.776480242|1|-0.088417589|0.270668623|-40.30321333|7.120934925|61.72183119|0.114441512|-0.028831823|-29.90181954|4.141107366|0.788236719|-16.76685351|514.9875423000001|0.211763281|6.414825717|11.74082324|0.8302637909999999|5429.531532999999|123.148785|-448.5272931|21.27134288|0.011493763|978.4817724|565.7000781|6.6840809960000005|1.0|1.0|1.0|3.58|3.54|0.35|19.0|7.34|6.17|110.94|2.0|110.16|0.0|1.0|3.0|-7.6|3.0|380.53|0.0|1.0|-6.01|9.59e-06|9.7e-07|0.0003689999999999|5.51|1.2e-05|-0.0529799999999999|3.5319|3.5319|-1789.4501510000002|629.26|1062.47|351.04|468.81|0.70282|-1789.242839|0.2876|0.02547484|-1789.298086|7.9208
19k_a38|0|7.412764017000001|2|2|1.297042875|0.0100827|-0.011877064|5.351858133|2|0.0|10.95446448|-0.0184136539999999|1|1|-0.00835812|0.208892195|-0.060668296|-0.128079012|-0.51857087|0.853092207|0.04833864|0.908591797|0.730686013|0|-0.126936513|0.389096157|-71.54314527|14.76615358|157.4834779|0.341299943|-0.044662847|-51.10918191|9.369654226|0.75964689|-28.3401789|417.968819|0.24035311|6.744851799999999|12.89431427|0.911726848|7091.215492|152.51267140000002|-971.0744563|37.3070426|0.021802691|2014.5803|686.8472757999999|13.8345897|0.0|1.0|4.0|4.89|2.2|0.13|17.0|2.34|1.65|124.32|1.0|133.79|0.0|1.0|6.0|-3.87|5.0|444.46|0.0|0.0|-3.62|0.0594|0.0002399999999999|107.0|1.65|0.000175|-0.05534|5.1869|3.5378|-1500.852284|677.64|1172.22|350.45|502.43|0.38269|-1500.618667|0.1156|0.04615409|-1500.680373|7.9666
1b_a5|0|6.605297921|0|0|1.4258024619999998|-0.250420203|-0.00279809|4.59511985|2|0.0|10.94890233|-0.028797464|1|1|0.003708988|-0.220946861|0.019611905|0.045204303|-0.231956531|0.759794937|0.122747292|0.827319059|0.558485747|0|-0.077221824|0.341795323|-39.38248661|5.438378717999999|168.30518769999998|0.191171377|-0.031306145|-19.56938257|2.737713392|0.7324812509999999|-15.75970652|407.1693177|0.267518749|6.11909445|11.64312636|0.90275317|4577.125071|134.6705884|-293.5407385|21.51550842|0.019229427|796.0738116|357.34245360000006|9.680212283|1.0|1.0|1.0|2.75|1.81|0.0|23.0|4.88|4.76|54.46|0.0|90.44|0.0|1.0|3.0|-3.97|4.0|316.33|1.0|1.0|-4.3|0.0336|4.970000000000001e-05|0.0157|3.16|1.58e-06|-0.04135|4789.0|4.6481|-1050.506509|536.59|892.61|266.74|388.58|0.5153800000000001|-1050.413506|87.0|0.03246637|-1050.462425|7.2291
13d_a6|0|7.412764017000001|1|1|1.424214188|-0.045686501|-0.010665225|5.351858133|1|0.0|10.95129636|-0.10528143|1|1|-0.000899678|0.126028544|-0.106686991|-0.174259072|-0.49314765|0.786837131|-0.027209556|0.841971795|0.7995080809999999|0|-0.110731261|0.19992155|-63.04181168|20.96853949|156.67194009999997|0.21137879|-0.039696112|-51.34295409|14.27820079|0.769432845|-27.03045032|536.999346|0.230567155|9.086171078|15.47559904|0.703203572|6185.117192000001|157.0011174|-975.5161277|35.13035671|0.018542644|1861.908905|692.8471883999999|12.62632467|1.0|1.0|2.0|3.64|3.03|0.16|23.0|5.38|4.57|95.85|2.0|121.6|0.0|1.0|6.0|-5.95|5.0|423.47|0.0|1.0|-5.27|0.000471|5.42e-06|0.00229|4.23|1.68e-07|-0.05252|4.85|3.6298|-1389.374844|723.61|1219.11|341.57|598.06|0.58381|-1389.125098|0.2513|0.02846332|-1389.188211|6.4437
3g_a32|1|7.78113851|0|0|0.60942078|0.015803466|-0.006258272|5.733341277|0|2.2144733530000003|10.31100273|-0.125170068|3|3|0.002565215|-0.105402305|-0.074808287|-0.133675401|-0.563371932|0.755211939|-0.1015732219999999|0.802214256|0.786074011|1|-0.098311343|0.273439311|-38.9071564|6.647498326|42.56199385|0.112304055|-0.030429702|-30.18744099|3.683575459|0.8007401590000001|-16.86199774|491.89858160000006|0.199259841|5.917878616|10.70834299|0.809490137|5058.622432|110.4157723|-392.4367329|21.05801434|0.01096673|884.4366022|475.3634141|6.076989555|1.0|1.0|1.0|3.43|3.44|0.28|19.0|7.02|5.42|110.94|2.0|102.55|0.0|1.0|3.0|-7.09|3.0|354.49|0.0|1.0|-5.59|2.88e-05|2.58e-06|0.000915|5.02|1.8e-05|-0.0535|3.5456|3.5456|-1712.036238|593.24|998.86|349.68|495.4|0.70275|-1711.865318|0.2859|0.02384763|-1711.919273|7.8539
12f_a40|0|7.515889085|0|0|0.604990261|-0.03356339|-0.006206277|5.4161004020000005|0|0.807254372|10.31197207|-0.172869148|2|2|0.006841832|0.115814835|-0.033224348|-0.054891771|-0.397377446|0.777316288|-0.160218113|0.841769186|0.605644757|1|-0.082198664|3.43e-05|-37.02024147|11.90644165|62.72992556|0.090006088|-0.032879466|-25.09213464|6.57837176|0.7314440520000001|-18.16607804|502.7764322|0.268555948|8.404802652999999|16.49362536|0.962404834|5326.217734000001|148.3785764|-351.2898849|24.83590915|0.0201199619999999|869.2568204|384.1423925|11.1163852|1.0|0.0|0.0|3.24|3.61|0.06|20.0|5.35|5.44|67.66|2.0|98.25|0.0|1.0|3.0|-6.58|3.0|376.26|0.0|1.0|-5.99|0.0001|1.02e-06|0.0003819999999999|5.4|1.8100000000000003e-05|-0.07761|4.3313|2.8374|-2212.348599|572.63|951.55|436.97|487.85|0.6679999999999999|-2212.222254|0.3858|0.01077929|-2212.275094|6.4202
8_a1 (SB-202620)|0|6.86171134|0|0|1.4323973840000002|0.106916453|-0.013785521|4.727387819|1|0.0|10.94957568|0.037553634|1|1|-0.0106277489999999|-0.095271547|-0.019835038|-0.042643966|-0.612004804|0.743088715|-0.042789124|0.805476065|0.658433571|0|-0.105271458|0.174628594|-66.76765693|8.809217494|208.2071465|0.351032497|-0.041081545|-33.88588996|4.997944864|0.7742395870000001|-23.30777912|368.1943149|0.225760413|7.432247389|13.67402758|0.839824062|5170.286136|128.0860757|-542.1742393|30.104091200000003|0.019645498|1234.267739|433.2550452|11.1459518|1.0|1.0|2.0|2.74|2.21|0.0|23.0|4.86|5.06|78.87|2.0|99.61|0.0|1.0|4.0|-4.94|5.0|359.35|0.0|1.0|-4.7|0.0041|1.98e-05|0.00713|3.6|3.42e-06|-0.0736899999999999|3.4052|3.4052|-1223.117248|586.27|977.87|364.11|460.4|0.7026600000000001|-1222.9606720000002|0.5339|0.16177304|-1223.014114|6.3979
7_a47|0|0.0|0|0|1.304326965|0.00763426|-0.008206422|0.0|2|1.303301032|10.93671034|-0.0781924059999999|0|0|-0.00794321|-0.262805289|-0.021071408|-0.04311702|-0.46105149|0.817389583|-0.04402021|0.8755534909999999|0.671549194|1|-0.095957591|0.427432212|-45.82735481|5.027768049|103.5602725|0.152677268|-0.036250645|-30.51603217|2.8353037860000003|0.816979353|-20.44278719|477.8297898|0.1830206469999999|6.485224033|10.90440708|0.681423344|5958.904826|103.2106353|-518.7725468|25.02240371|0.0130514639999999|1126.008167|526.6144628999999|7.36009799|1.0|1.0|2.0|2.96|3.14|0.09|22.0|5.63|6.52|58.04|2.0|111.28|0.0|1.0|4.0|-6.47|4.0|393.84|0.0|1.0|-6.06|0.000134|8.75e-07|0.000345|5.49|1.3900000000000001e-07|-0.05297|3.7203|3.7203|-1647.963177|604.84|1043.33|333.26|455.81|0.69314|-1647.7863539999998|0.2144|0.03348545|-1647.841533|7.6
12g_a31|0|7.765993078999999|1|1|0.6101363000000001|0.0716209459999999|-0.01500347|5.733341277|0|0.0|10.31169877|-0.082116813|2|2|-0.0054114869999999|0.074878295|-0.0497478109999999|-0.081426376|-0.57758443|0.819234772|-0.076150332|0.8639814490000001|0.7983388929999999|0|-0.131126805|0.325789284|-78.87508829|19.01411466|152.7424573|0.41728907|-0.039059048|-49.45404266|11.67699967|0.6886488690000001|-23.98704875|357.8560168|0.311351131|8.098256552|15.28679013|0.887664343|5398.678971|191.2078009|-692.3565973|34.8320455|0.02515117|1637.106139|524.0230338|15.44590447|1.0|1.0|2.0|3.61|2.51|0.32|16.0|5.19|3.44|131.36|1.0|103.26|0.0|1.0|7.0|-4.92|5.0|384.45|0.0|1.0|-3.79|0.00457|0.0001629999999999|0.0627|2.52|0.000136|-0.03324|3.8349|3.8349|-1578.800869|664.44|1090.41|323.3|542.78|0.70068|-1578.605452|265.0|0.04532186|-1578.66792|6.9586
18d_a25|0|6.842683282|0|0|1.193723212|-0.0881447869999999|-0.0029605|4.727387819|2|2.029297802|10.31285314|0.016982601|1|1|0.0062422|-0.055336237|-0.035684977|-0.061965108|-0.292727912|0.780221059|-0.03671629|0.838260077|0.696372329|1|-0.076328248|0.278576218|-46.31109519|8.39885106|70.58850837|0.062186295|-0.0281209329999999|-43.24308488|6.3217245360000005|0.75793699|-21.166323|705.8822532|0.24206301|9.479218984|18.11893325|0.911437354|6876.316137000001|182.1982146|-908.1047824|27.92623037|0.014219928|1591.795131|883.4030667999999|10.70318668|1.0|1.0|1.0|3.66|3.57|0.11|27.0|6.33|5.98|111.51|2.0|143.37|0.0|0.0|7.0|-6.26|4.0|474.58|0.0|1.0|-5.54|0.00026|2.86e-06|0.0013599999999999|4.21|2.81e-08|-0.07287|5.6512|3.6392|-1806.812778|792.79|1358.25|340.69|664.72|0.41694|-1806.514606|0.0389|0.03560672|-1806.582751|6.6345
21_a4|0|7.535296702|1|1|1.399863887|-0.164057585|-0.003068098|5.4161004020000005|1|0.0|10.94593332|-0.104638158|1|1|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|0.777866961|0.090847781|0.833191212|0.674434042|0|-0.076470465|0.239652988|-28.99048719|10.23237244|63.37635587|0.067853265|-0.028676424|-19.67444009|5.190159022|0.7231676229999999|-14.54552243|472.812128|0.276832377|5.961506745|9.956436217|0.670120767|4277.396118|140.4174905|-295.1166014|20.11362507|0.017563978|804.5450027|387.240586|8.908964226|1.0|1.0|0.0|3.37|2.92|0.16|17.0|3.7|3.85|39.94|0.0|91.59|0.0|2.0|3.0|-3.88|3.0|303.36|1.0|1.0|-4.19|0.0403|6.51e-05|0.0197|3.36|0.000352|-0.02956|5.1623|4.0245|-973.5481197|549.71|916.76|308.08|446.0|0.5260600000000001|-973.400097|0.1457|0.020181098|-973.449892|6.9172
6b_a31|0|7.773594467000001|1|1|0.610136262|0.052690797|-0.016070861|5.733341277|0|0.0|10.31169819|-0.053655833|2|2|-0.008439437|0.1978523089999999|-0.002840672|-0.004825446|-0.57983695|0.78240875|-0.068433069|0.841537966|0.795570315|0|-0.1284626569999999|0.146652651|-73.70779766|20.12924648|159.79549319999998|0.372146926|-0.045675611|-47.81835367|12.28107483|0.7459204140000001|-27.86719323|383.0600707|0.254079586|7.513612533|14.46878435|0.925676135|6099.567787|155.0167518|-765.0936586|37.35947255|0.024142162|1681.1762649999998|536.6368656000001|14.72939894|1.0|1.0|2.0|3.55|2.73|0.1|22.0|5.19|4.0|131.36|1.0|109.69|0.0|1.0|4.0|-5.63|5.0|404.44|0.0|1.0|-4.66|0.000947|2.18e-05|0.00883|3.2|1.89e-05|-0.05835|3.2949|3.2949|-1652.635711|637.06|1077.19|376.29|492.36|0.7013199999999999|-1652.44739|0.4967|0.03623358|-1652.505041|7.2676
7g_a8|0|7.535296702|1|1|1.39137419|-0.092384028|-0.01002363|5.4161004020000005|0|0.0|10.9431888|-0.027717137|1|1|0.0002620309999999|-0.065174707|0.021974492|0.046246982|-0.418049442|0.7363841520000001|0.098510683|0.79995525|0.606087461|0|-0.1122315669999999|0.306360885|-64.55562181|19.08352484|144.290464|0.300623857|-0.045912914|-40.31185423|11.43714084|0.806738465|-27.51653399|419.1502102|0.193261535|7.588498875|14.3346384|0.8889952590000001|6293.364606|115.825531|-725.6133762000001|34.10836993|0.018613449|1500.768277|509.2753308|11.15541466|1.0|1.0|1.0|3.29|3.32|0.04|23.0|4.94|4.66|80.04|2.0|108.0|0.0|1.0|3.0|-5.78|5.0|399.37|0.0|1.0|-5.44|0.000667|3.59e-06|0.00143|4.38|4.92e-06|-0.06621|3.7874|3.7874|-1374.4533210000002|620.67|1053.9|327.36|507.78|0.62073|-1374.291597|0.5165|0.03974865|-1374.3479960000002|4.6772
4R4k_a46|0|7.825245291|1|1|1.134637098|-0.050636784|-0.0049602|5.587248657999999|1|0.0|10.94631314|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|0.7477594870000001|-0.003017362|0.787615341|0.784722915|0|-0.085931818|0.237621572|-47.73036108|4.194771739|173.3171354|0.109374836|-0.030434186|-24.33134018|2.232103603|0.866681099|-16.19450581|473.9155694|0.133318901|5.522208638|10.33328154|0.871222588|4711.736397|70.94107067|-413.632783|18.68565706|0.007248925|896.9115391|519.5743695|3.857266463|1.0|1.0|1.0|3.8|3.12|0.33|17.0|4.26|4.77|50.94|1.0|100.96|0.0|1.0|2.0|-4.82|3.0|333.43|1.0|1.0|-4.83|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|8.28e-05|-0.02045|5.2965|4.1392|-1053.413412|565.94|994.13|299.53|490.83|0.54119|-1053.202129|0.1008|0.0257622|-1053.254911|7.0132
1k_a5|0|6.605297921|0|0|1.427567903|-0.216088148|-0.0030192829999999|4.59511985|2|0.0|10.9489659|-0.011848312|1|1|0.003708988|-0.220946861|0.019611905|0.045204303|-0.254495542|0.7824502320000001|-0.011552666|0.851987765|0.558485747|0|-0.074297856|0.425724957|-40.40908188|5.571869083999999|165.11680719999998|0.216307319|-0.0301207529999999|-19.44172742|2.850231839|0.724954458|-15.40795854|400.8898627|0.275045542|6.710535795|12.9461019|0.929220303|4479.484358|140.69669409999997|-291.6259112|21.25369168|0.019219352|786.3865923|357.34245360000006|9.83146028|1.0|1.0|1.0|2.71|2.02|0.0|23.0|4.88|4.76|54.46|0.0|90.44|0.0|1.0|3.0|-3.97|4.0|316.33|1.0|1.0|-4.3|0.0336|4.970000000000001e-05|0.0157|3.16|1.58e-06|-0.04516|4.7221|4.4063|-1050.51717|533.8|890.76|281.38|398.63|0.53086|-1050.418953|0.1239|0.03133456|-1050.468159|7.3188
6_a1|0|7.535296702|1|1|1.3488280769999998|-0.092471477|-0.005477033|5.4161004020000005|1|0.0|10.95180041|-0.0538497079999999|1|1|0.006851583|-0.180874123|-0.230322048|-0.3632559589999999|-0.353456514|0.798346291|0.13761072|0.8524898329999999|0.741035199|0|-0.077422386|0.212044989|-27.63847818|10.15161645|64.63457366|0.121740384|-0.0238222729999999|-18.076387|4.905211525|0.576759436|-11.51080589|424.3707604|0.423240564|5.555887839|9.609375529|0.7295841470000001|4061.042516|204.5077752|-216.916644|19.95772445|0.025250885|778.3512535|359.9965854|12.20110458|1.0|1.0|0.0|2.94|2.54|0.22|17.0|3.61|3.57|39.94|0.0|86.31|0.0|1.0|3.0|-3.12|3.0|291.35|1.0|1.0|-3.68|221.0|0.00021|0.0613|2.63|0.000277|-0.02214|4.0635|4.0635|-935.4750982|527.41|875.29|305.12|405.23|0.69818|-935.330989|0.3399|0.027384499|-935.378591|5.2924
