molecula|NaaNH|n9FaRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1i|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PNSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|Mor01p|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
47t_a18|0|0|0.0|0|1|1.25117758|0.0|-0.0128248239999999|-0.161517185|0|0.03672956|0.018018036|-0.756664598|-0.006573438|10.94702032|-0.04785474|0|-0.104274108|0|0.750103977|-0.074774521|0.796935152|0.688453085|0|-0.119202068|-0.103295568|-79.78154029|280.622476|0.32796681|-0.040580402|-46.27207168|78.43695402|-2.272502492|-53.39751484|-27.16032544|89.19655162|0.49779009|2872.533415|-1520.978225|1326.524873|-18.17831387|0.195468477|17.48280476|0.991199259|6603.597038|130.8263901|-1017.985577|33.75918118|747.6927426|0.0|0.0|3.86|0.0|18.0|2.93|110.56|1.64|2.0|1.0|0.0|-5.58|4.0|-6.46|441.48|0.0|0.0|0.0|-4.77|2.65e-06|0.0075299999999999|3.57|0.0|3.09e-08|3.1164|3.1164|-1470.873743|1218.95|397.84|0.6895100000000001|0.6895100000000001|-1470.528808|0.5502|-0.12692|-0.19514|0.03767603|-1470.593659|9.6938|782.0|6.1068|6.1068
3a_a32|1|1|0.0|0|0|0.6094208210000001|0.0|-0.007588088|-0.045659995|0|0.03382716|-0.014365682|-0.250406908|-0.002794182|10.31100283|0.125185185|3|-0.1568626659999999|0|0.844272053|0.215012723|0.921812162|0.7757299320000001|1|-0.080607266|-0.0970820759999999|-37.30101542|87.55216606|0.182929032|-0.032360692|-20.78892268|0.0|-0.970820756|-17.261046399999998|-14.97491147|47.69828617|0.461044711|2028.93875|-449.2473442|812.930125|-6.929640892|0.327690097|10.67859439|0.855441483|4249.04624|151.63860559999998|-207.8892268|22.27382254|278.73805810000005|1.0|1.0|2.96|2.21|19.0|4.12|110.94|1.19|0.0|0.0|0.0|-5.32|3.0|-5.77|298.39|0.0|0.0|1.0|-4.35|4.83e-06|0.0134|3.31|0.0|7.66e-07|3.6308|3.6308|-1554.796165|801.12|341.48|0.70229|0.70229|-1554.7020630000002|0.2719|-0.15058|-0.20638|0.02744024|-1554.748543|5.7916|3.0|8.5686|8.5686
7c_a8|1|0|0.0|1|0|1.400027586|1.4416758790000002|-0.007509694|-0.025233184|1|0.043533333|0.0493777859999999|-0.382994379|0.00325576|10.94670214|-0.118915929|1|-0.077006275|1|0.740795639|-0.196826366|0.795846675|0.6881348629999999|0|-0.080277893|-0.089778346|-50.34151168|49.43944876|0.151076042|-0.03366688|-35.30467154|75.43825735|-1.6160102369999998|-31.56868845|-21.11218373|69.53125754|0.492823119|2716.5013510000003|-1013.384819|2162.326414|-13.23925183|0.373097855|15.18314943|0.971698707|6013.168519|233.9661552|-635.4840877|33.67700028|572.8089095|1.0|1.0|3.44|3.1|23.0|3.78|92.93|1.82|1.0|0.0|0.0|-5.0|5.0|-6.34|398.41|0.0|0.0|0.0|-4.67|1e-05|0.00851|3.37|0.0|1.73e-08|4.6061|3.1406|-1331.8206369999998|1116.53|394.78|0.62361|0.70321|-1331.567632|0.1779|-0.1318599999999999|-0.20658|0.02732536|-1331.625743|15.7056|18.59|4.7307|4.7307
17_a4|0|0|-4.533317957|1|1|1.219995452|1.690442177|-0.006491052|-0.319716072|1|0.043084795|-0.01849014|-0.25315101|0.001892883|10.94611837|-0.094767116|1|-0.07155304|1|0.772721853|-0.12969185|0.8347553529999999|0.484393047|0|-0.0887214819999999|-0.08932566|-45.75108579|17.08736223|0.111208775|-0.042181562|-23.75316417|0.0|-1.5185362180000002|-23.59250328|-21.75180355|51.22364842|0.4440629029999999|2351.601697|-783.0649279|1658.726841|-11.21677197|0.138303414|10.65499029|0.798764653|5322.773303|71.31904507|-403.8037909|25.24299609|319.5521911|0.0|0.0|3.31|2.94|17.0|6.26|30.71|3.66|1.0|0.0|0.0|-4.36|6.0|-5.56|345.29|1.0|0.0|1.0|-4.81|4.39e-05|0.00532|4.01|0.0|2.74e-07|4.3363|4.3363|-1255.994721|873.5|285.92|0.47353|0.47353|-1255.881628|0.2045|-0.17559|-0.21745|0.02636403|-1255.932407|6.3221|877.0|6057.0|6057.0
12k_a36|1|0|0.0|0|2|1.297043952|0.0|-0.0071232019999999|-0.063399056|2|0.039061728|0.096315593|-0.413145744|0.002782748|10.94908765|-0.058284869|1|-0.1619981409999999|1|0.811903388|-0.102077284|0.8647233590000001|0.856135378|0|-0.075717305|-0.101946803|-49.87227128|46.79001927|0.157229536|-0.037758075|-44.22843899|0.0|-2.038936068|-32.84907515|-24.86988906|61.7723974|0.478908312|2792.202559|-1342.974009|2294.707886|-16.38090333|0.219318299|13.89698356|0.919048073|6027.033337|144.457092|-884.5687799000001|31.85663123|698.847203|0.0|0.0|4.89|0.0|17.0|2.42|69.2|2.38|1.0|0.0|0.0|-4.58|4.0|-6.34|407.47|0.0|1.0|0.0|-4.55|2.6e-05|0.0115|3.45|0.0|9.66e-08|5053.0|3.6631|-1310.3453949999998|1186.08|338.46|0.5249199999999999|0.70031|-1310.072976|0.0908|-0.15053|-0.20023|0.03274587|-1310.134752|7.3988|14.0|7.8539|7.8539
1d_a5|1|0|-4.455320158|0|0|1.217311475|0.0|-0.006252818|-0.308010841|2|0.030074074|-0.118028278|-0.2688711589999999|-0.0012491689999999|10.94437658|-0.010183824|1|0.004923698|2|0.7595197290000001|-0.015804188|0.821309592|0.513260607|0|-0.088396743|-0.086213657|-47.76176205|204.4506579|0.1034962359999999|-0.036640804|-25.16889922|0.0|-1.465632167|-25.80622135|-19.79744178|52.05055075|0.471074204|2481.822293|-791.897671|1172.890724|-10.69678217|0.229495885|11.5640749|0.89062437|5717.438103|123.9992274|-427.8712868|25.69414151|403.396385|0.0|1.0|2.92|2.19|23.0|6.37|54.46|2.73|2.0|0.0|0.0|-4.79|6.0|-5.73|366.34|1.0|0.0|1.0|-4.97|1.6100000000000002e-05|0.00396|3.95|0.0|1.3300000000000002e-09|4.8725|4.6112|-1288.340378|951.63|268.88|0.41781|0.5764600000000001|-1288.201219|0.0982|-0.18991|-0.23519|0.03392008|-1288.253849|5.3765|9333.0|5.03|5.03
4c_a49|0|0|0.0|1|1|1.343847672|2.102052126|-0.0057600559999999|-0.044371138|2|0.03583878|-0.099764463|-0.339843311|0.001379959|10.92777281|0.006194124|1|-0.001647802|2|0.7796063109999999|0.010868461|0.826523164|0.752601535|1|-0.087753156|-0.086290519|-56.5385923|82.02101639|0.23840176|-0.029809452|-35.82016427|59.70585149|-1.639519861|-36.42732137|-19.20596967|64.32113331|0.473304159|2719.702873|-1056.328332|1683.872161|-12.37423857|0.275946172|16.089682800000002|0.898629005|6046.668361|177.78970959999998|-680.5831211|26.5256103|707.2397315000001|1.0|1.0|3.49|2.97|21.0|3.19|98.72|1.47|1.0|0.0|0.0|-3.5|5.0|-7.53|412.49|0.0|0.0|1.0|-3.58|0.000314|109.0|1.81|0.0|1.07e-08|5.74|3.8067|-1332.647233|1199.04|325.7|0.4164199999999999|0.67789|-1332.336755|0.0821|-0.15925|-0.22158|0.03969431|-1332.398001|4.9358|255.0|6.5935|6.5935
18c_a30|0|0|0.0|0|2|0.604986846|0.0|-0.0109670669999999|-0.118776867|2|0.042560386|0.011887112|-0.625122815|-0.003436924|10.31163825|-0.0351777|1|0.006103754|1|0.8303425640000001|-0.058608635|0.885516463|0.802578397|0|-0.105618255|-0.1115683|-71.31647561|384.391404|0.282947974|-0.042101245|-50.86775696|103.215593|-2.2313660090000003|-48.15493021|-28.4279687|84.38908035|0.448899917|3002.59061|-1506.682341|3094.729399|-19.19537998|0.214007997|13.8741593|0.81455244|6685.737642|144.5043388|-1017.355139|36.16826708|713.7769663|0.0|0.0|4.85|0.0|17.0|1.72|124.74|2.06|1.0|0.0|0.0|-5.01|5.0|-7.05|441.51|0.0|0.0|0.0|-4.3|9.68e-06|0.0221|2.74|0.0|6.520000000000001e-07|3.4848|3.4848|-1744.500825|1209.11|355.78|0.69123|0.69123|-1744.2261030000002|0.3879|-0.14225|-198.0|0.04503016|-1744.28923|8.64|12.0|7.9208|7.9208
2_a20 (SB-505124)|1|0|-0.09011519|0|1|1.183764955|0.0|-0.010175551|-0.076310057|1|0.05042042|0.013612077|-0.498602014|0.001622309|10.95129567|-0.137383329|1|-0.229461916|1|0.725030162|-0.19681999|0.765632979|0.790275077|0|-0.083565835|-0.117328885|-45.98170774|122.8758934|0.230563934|-0.0382594189999999|-35.52365346|441.9400248|-1.759933279|-25.30121848|-21.05206547|61.69969596|0.475937029|2195.369524|-968.3950117|1709.9571620000002|-11.58380004|0.1680806939999999|11.3574908|0.908167636|4762.83693|92.48561162|-532.854802|25.30541763|477.95809620000006|1.0|1.0|3.4|3.1|17.0|4.47|60.03|2.06|1.0|0.0|0.0|-5.24|4.0|-5.31|335.4|0.0|1.0|1.0|-4.91|5.72e-06|0.0040799999999999|4.27|0.0|6.070000000000002e-08|3.6404|3.6404|-1089.371784|995.68|340.58|0.69947|0.69947|-1089.147716|0.3267|-0.14928|-0.18645|0.01305739|-1089.201587|3.9392|169.0|6.7721|6.7721
5a_a50|0|1|0.0|2|1|1.3972442980000002|4.202707546|-0.00148647|-0.017108794|1|0.038040936|0.017227585|-0.06986407|0.012640587|10.93256969|-0.130929632|2|-0.168135655|1|0.788709546|-0.203436041|0.847812674|0.6759066159999999|1|-0.038932964|-0.065209836|-20.77548565|6.819160781|0.030107124|-0.022747617|-18.56865899|60.04351409|-0.978147545|-11.08625592|-12.13862875|26.21058426|0.4528093929999999|2246.106104|-521.9610361|1605.985157|-6.477439183|0.33472483|10.76914508|0.8275167520000001|4770.917486|178.61652859999998|-278.5298849|18.24602704|462.1867149|1.0|1.0|3.5|3.28|20.0|4.33|35.64|2.62|0.0|0.0|0.0|-3.89|2.0|-5.83|326.39|0.0|1.0|1.0|-4.5|0.000129|0.0102|3.46|0.0|5.7e-07|5.6146|4.0159|-1029.930364|976.41|308.73|0.39948|0.6725399999999999|-1029.734933|0.1156|-0.16659|-0.19146|0.02452028|-1029.786489|5649.0|4.1|5.3872|5.3872
17_a12|0|0|0.0|0|1|0.610029543|0.0|-0.00864055|-0.058347964|3|0.035816993|-0.210594127|-0.38018419|-0.002523977|10.31157659|-0.070249784|1|-0.202276514|2|0.8198617429999999|-0.11976662|0.87653892|0.859088647|0|-0.069570363|-0.096209886|-36.25249721|69.36398419|0.141880635|-0.035198739|-26.12444199|0.0|-1.443148294|-18.89085387|-18.34174978|42.10235809|0.466056241|2246.161353|-752.0117408|1470.257187|-9.557722681|0.213298781|10.61752641|0.8728564259999999|4866.339908|111.1480977|-391.8666299|23.31475957|431.5987143|1.0|1.0|4.13|2.97|17.0|2.56|78.41|2.47|0.0|0.0|0.0|-4.51|4.0|-6.07|333.41|0.0|1.0|1.0|-4.24|3.1e-05|0.0191|3.19|0.0|6.97e-08|4.4014|3.7723|-1366.804178|933.62|328.67|0.39539|0.62783|-1366.638303|148.0|-0.15459|-0.21781|0.02800938|-1366.689546|2.9806|16.0|7.7959|7.7959
4k_a46|0|0|0.173180233|1|1|1.134637098|2.145043462|-0.0049602|-0.088084767|1|0.0510113959999999|-0.104665424|-0.252970193|0.006550513|10.94631314|-0.1032662209999999|1|0.012963356|1|0.7477594870000001|-0.141706595|0.787615341|0.784722915|0|-0.091943864|-0.086581945|-49.65634024|171.92614719999997|0.121088629|-0.0306644389999999|-25.25406274|0.0|-1.471893066|-26.8180173|-16.56101615|53.45751583|0.417368922|2104.876032|-794.928775|1912.936687|-8.94414722|0.126761926|9.829220349|0.7163519709999999|4685.0322320000005|68.46061366|-429.3190666|18.96506421|519.5743695|0.0|1.0|3.8|3.03|17.0|4.77|50.94|2.84|1.0|0.0|0.0|-4.82|3.0|-5.46|333.43|0.0|1.0|1.0|-4.83|1.5e-05|0.0049299999999999|4.05|0.0|2.48e-07|5.4228|4.4485|-1053.433249|1001.96|278.71|0.39943|0.68553|-1053.196897|0.1505|-0.18542|-0.20254|0.03653474|-1053.249847|5.7714|0.08|7.0969|7.0969
12b_a40|0|0|0.0|1|0|0.604989475|1.713497417|-0.004650218|-0.011794908|0|0.04020202|0.1744506639999999|-0.158107422|0.00779293|10.31197236|-0.1537981269999999|2|0.038336814|0|0.7137941109999999|-0.227384615|0.7818091140000001|0.522580798|1|-0.065048707|-0.074921647|-37.05091872|80.72126798|0.044352844|-0.0338355829999999|-24.3068084|48.17000329|-1.048903063|-21.10373336|-19.27231874|43.22826564|0.494842289|2462.878448|-597.4418808999999|860.5059425000001|-10.97726831|0.143170283|16.09989085|0.979579799|5933.385347|81.54797734|-340.29531769999994|22.49258909|370.3261123|1.0|0.0|3.26|3.87|20.0|6.74|58.43|5.07|2.0|0.0|0.0|-7.71|2.0|-4.09|415.12|1.0|0.0|1.0|-7.11|1.95e-08|3.2500000000000004e-05|6.68|1.0|4.08e-09|3407.0|3407.0|-3016.999329|960.94|363.91|0.69476|0.69476|-3016.927883|306.0|-0.14267|-0.22546|0.01251873|-3016.980996|6.3131|0.04|7.3979|7.3979
11b_a5|1|0|0.0|0|0|1.277648917|0.0|-0.003900104|0.008093965|2|0.023988604|-0.067519041|-0.1833048739999999|0.006121601|10.94877958|-0.0536971829999999|1|-0.017658026|2|0.805760343|-0.106187688|0.8645824520000001|0.682032125|0|-0.07633373|-0.080664777|-45.82509318|55.25128526|0.126268949|-0.029332646|-29.07084703|1.880682804|-1.290636432|-27.50997723|-17.60913884|55.65456427|0.456131351|2434.505303|-774.8021092|913.0178976|-10.5712171|0.33175528|16.43091298|0.83867925|5107.577902|199.1611925|-465.13355250000006|26.35133256|504.9898148|1.0|1.0|2.99|2.55|23.0|4.82|63.69|2.01|2.0|1.0|0.0|-4.65|4.0|-6.03|376.84|0.0|1.0|1.0|-4.69|2.26e-05|0.00767|3.62|0.0|7.109999999999997e-10|4.4995|4.1982|-1564.761898|1063.35|295.32|0.61027|0.6284|-1564.56504|0.2013|-0.17107|-0.21291|0.03575776|-1564.621301|2.8531|19.0|7.7212|7.7212
14u_a23|0|1|0.0|2|0|1.197962732|3.357982471|-0.007017844|-0.025360103|2|0.043321995|0.050530143|-0.385981432|0.010561248|10.31321759|-0.0569153009999999|2|-0.199540201|2|0.787538583|-0.094773814|0.845160857|0.71381683|1|-0.055259924|-0.086465795|-36.90928915|43.06242147|0.090245088|-0.033908155|-38.57404134|50.47632596|-1.729315897|-24.65250654|-22.64798452|53.88349042|0.47648509|3015.478095|-1155.04721|2430.634114|-15.12707504|0.297131017|14.12094979|0.910165272|6913.009783|198.4601847|-771.4808267999999|32.2221994|683.7405759|1.0|1.0|3.59|3.68|26.0|4.03|114.25|2.72|2.0|1.0|0.0|-5.63|5.0|-6.47|441.51|0.0|0.0|0.0|-5.02|2.32e-06|0.0042299999999999|3.55|0.0|3.11e-08|4.0409|3.1819|-1744.446261|1214.4|389.66|0.4523|0.6703100000000001|-1744.1781010000002|0.0008|-0.1543|-0.21613|0.0237199999999999|-1744.2405670000005|8.1549|6.0|8.2449|8.2449
6e_a40|0|0|0.0|1|2|0.604892975|1.75595616|-0.0148450439999999|-0.074872854|0|0.039160494|-0.15110197|-0.69771706|-0.0026177839999999|10.30179954|-0.205140551|2|-0.037027769|0|0.8361555479999999|-0.289988439|0.8988141140000001|0.648802794|1|-0.107312598|-0.1164147119999999|-70.52033811|185.1473293|0.25379524|-0.04873174|-50.27304895|35.33106374|-2.095464821|-46.34235117|-32.02400144|80.95296505|0.441911406|3075.060648|-1377.032062|3854.417113|-21.04453212|0.133008824|12.49434084|0.791830204|7585.605268000001|87.40658058|-904.9148811|36.93694043|587.7345677999999|1.0|1.0|3.98|3.16|14.0|3.72|173.43|2.12|2.0|2.0|1.0|-7.76|5.0|-6.09|476.98|1.0|0.0|1.0|-5.58|1.74e-08|0.00124|4.4|0.0|2.35e-05|2.9549|2.9549|-2831.191706|1149.77|419.59|0.67187|0.67187|-2830.986514|0.3625|-0.1195799999999999|-0.2164|0.03482243|-2831.048968|11.5248|18.0|7.7447|7.7447
12ap_a36|1|0|0.0|0|2|1.2970441659999998|0.0|-0.007719624|-0.010732275|2|0.042739018|0.066185994|-0.424579308|-0.000143196|10.95430638|-0.042675894|1|-0.175397741|1|0.832758813|-0.074596774|0.893689741|0.8212311840000001|0|-0.082622504|-0.106173763|-54.21070432|82.56761031|0.1694125169999999|-0.037473093|-45.7078307|0.0|-1.91112774|-35.56900768|-24.58703954|68.48007054|0.464588|2843.18721|-1253.939017|2328.307856|-16.13217554|0.262148114|16.37284224|0.86772056|6003.481614|172.00197649999998|-822.7409526|33.32245946|642.3830552000001|0.0|0.0|4.78|0.0|17.0|1.76|92.99|1.38|1.0|0.0|0.0|-3.99|5.0|-7.08|406.44|0.0|0.0|0.0|-3.95|0.000101|0.0458|2.4|0.0|2.21e-07|4.9124|3.8801|-1325.199863|1160.79|319.54|0.59563|0.6929|-1324.95298|0.3982|-0.15704|-0.21788|0.04039655|-1325.0127220000002|9.6512|32.0|7.4949|7.4949
14v_a23|0|1|-4.844615416|2|0|1.1979575059999998|3.004639728|-0.014768546|-0.299484129|2|0.047323232|0.055572317|-0.8122700340000001|-0.002390707|10.3132174|-0.015149431|2|-0.2952674819999999|2|0.787538583|-0.022236834|0.845160857|0.575188253|1|-0.067342061|-0.09479984|-44.4776373|78.86310829|0.083394725|-0.042752869|-41.35406587|0.912757854|-2.180396311|-29.37629463|-28.23713101|57.56282152|0.457213347|3399.4261450000004|-1440.093681|2679.111279|-18.64987284|0.211671341|14.26610767|0.84234449|8458.789829000001|139.8032821|-951.143515|35.81898321|676.4530574|1.0|1.0|3.62|3.46|26.0|6.18|114.25|3.04|2.0|1.0|0.0|-6.89|8.0|-5.94|495.48|1.0|0.0|0.0|-6.0|1.29e-07|0.0004969999999999|4.76|0.0|1.12e-08|3694.0|3694.0|-2042.182282|1206.02|335.64|0.6017100000000001|0.6017100000000001|-2041.93452|348.0|-0.1524299999999999|-0.2308599999999999|0.02053833|-2041.998955|6.3758|4.0|8.4001|8.4001
4q_a46|0|0|0.09591943|1|1|1.131262631|2.151582577|-0.001250008|0.004704245|2|0.0462962959999999|-0.012611536|-0.066250447|0.012173202|10.96363644|-0.081623022|1|-0.187559576|2|0.807871283|-0.121752717|0.848935944|0.703627625|0|-0.052170875|-0.070035423|-29.12008262|38.31894407|0.086449996|-0.021010627|-21.81959712|72.14599138|-1.050531344|-16.25388148|-11.72744747|37.21920695|0.487775649|2234.596293|-586.3723734|1491.412605|-6.545879136|0.38044274|11.78798551|0.952269544|4992.497361|212.350744|-327.2939568|18.92875482|554.3688216|1.0|1.0|3.95|3.16|17.0|4.09|52.83|1.75|0.0|0.0|0.0|-3.41|4.0|-6.54|348.44|0.0|1.0|0.0|-3.89|0.000389|0.0449|2.65|0.0|1.14e-07|4.5296|4.5296|-1108.751283|1043.05|273.72|0.69002|0.69002|-1108.511662|0.1432|-0.1903|-0.2207199999999999|0.02185677|-1108.566571|3.2968|743.0|6129.0|6129.0
5_a27|0|0|0.0|2|0|1.4026035369999998|3.2927747860000003|-0.0063562359999999|-0.068518519|2|0.048947368|-0.149034787|-0.286030638|0.00991794|10.93772408|-0.013448351|1|-0.341622797|2|0.760083119|-0.020087122|0.8149212259999999|0.614205449|1|-0.055979434|-0.085078576|-29.50048722|10.48961936|0.146821224|-0.030385206|-23.6277072|56.35994804|-1.276178645|-15.54640123|-16.01263727|38.43699603|0.439066197|2273.906133|-672.5307653|1254.531539|-8.438466859|0.258518528|10.98289851|0.7827415529999999|4943.51602|136.2361487|-354.41560810000004|21.59546513|424.8821143|1.0|1.0|3.07|3.11|21.0|2.8|65.6|2.66|0.0|0.0|0.0|-3.61|4.0|-6.49|331.37|0.0|1.0|1.0|-4.01|0.000248|0.0324|2.58|0.0|6.04e-07|4.0989|4.0989|-1083.143246|955.22|302.48|0.64548|0.64548|-1082.967639|0.2448|-0.16952|-0.21506|0.01903872|-1083.019748|3.5632|3.0|8.5229|8.5229
8j_a46|0|0|0.214753401|1|1|1.160371125|2.1279894180000003|-0.0017688329999999|-0.008523199|2|0.043903904|-0.129276363|-0.081366324|0.011852046|10.96391738|-0.053618988|1|-0.133413527|2|0.789844634|-0.074207717|0.837678812|0.6109926379999999|0|-0.054707287|-0.068971544|-29.38737046|7.723448142|0.065351579|-0.02566383|-19.90219786|64.83187221|-1.103544698|-15.7861518|-13.78596018|34.04593326|0.427798746|2121.846387|-592.7962878|1888.679875|-7.405468973|0.177887481|9.817783823|0.747636856|4759.107832|95.55665364|-318.43516580000005|16.76894569|453.1959065|1.0|1.0|3.23|3.25|17.0|4.55|43.6|2.62|1.0|1.0|0.0|-4.59|3.0|-5.55|338.83|0.0|1.0|1.0|-4.83|2.59e-05|0.00497|3.97|0.0|5.46e-08|4.9636|4.4107|-1414.53151|978.4|281.1|0.50703|0.70121|-1414.349865|0.1427|-0.18531|-0.22599|0.02408052|-1414.402087|6.4463|1228.0|5.9108|5.9108
14ab_a23|0|1|0.0|2|0|1.197962873|3.4171257980000003|-0.0050415|-0.028841865|2|0.04314059|0.021287386|-0.287365522|0.013012022|10.313217300000002|-0.03821899|2|-0.13397874|2|0.75434493|-0.05990912|0.8072028240000001|0.693959193|1|-0.051974369|-0.076243539|-35.59605095|40.23721489|0.07577767|-0.031648261|-35.76253038|82.79560776|-1.677357849|-24.37891748|-21.67516705|47.90644969|0.4695727329999999|2941.47118|-1148.783854|2332.352369|-14.84482393|0.202162933|14.76864227|0.885272615|6654.62616|138.4567483|-786.7756682999999|27.16741043|733.3886349999999|1.0|1.0|3.63|3.82|26.0|4.63|105.02|3.45|2.0|1.0|0.0|-6.23|4.0|-5.92|439.54|0.0|0.0|0.0|-5.55|5.9e-07|0.00123|4.31|0.0|6.9799999999999995e-09|3.6587|3.6587|-1708.563399|1238.27|338.88|0.66532|0.66532|-1708.277193|0.3893|-0.14778|-0.21924|0.02013145|-1708.3414239999995|8.4721|4.0|8.4012|8.4012
9b_a36|1|0|0.0|0|2|0.62670079|0.0|-0.0058276019999999|-0.023369916|2|0.040166667|0.082806042|-0.308862918|0.005050384|10.33767255|-0.06502499|1|-0.094526372|1|0.7885597609999999|-0.1177413269999999|0.842671963|0.7961424690000001|0|-0.074181597|-0.098301686|-46.58565720000001|67.12293326|0.154620539|-0.036110824|-38.76797062|0.0|-1.769430355|-29.25555061|-22.67740953|57.26650122|0.453252346|2715.020034|-1111.193067|2464.2160510000003|-14.24129533|0.21757783|13.80758516|0.828997331|5838.085413000001|136.63774650000002|-697.8234711|28.98359786|620.9195447000001|1.0|0.0|4.73|0.0|17.0|2.76|82.47|2.82|1.0|0.0|0.0|-4.6|4.0|-6.46|398.48|0.0|0.0|0.0|-4.43|2.49e-05|0.0148|3.2|0.0|2.3100000000000002e-07|3.8535|3.8535|-1575.7800140000002|1127.85|321.74|0.69763|0.69763|-1575.557248|0.5392|-0.15833|-0.20979|0.02803905|-1575.616432|8.4288|21.0|7.6778|7.6778
13a_a30|0|0|0.0|0|2|0.604984129|0.0|-0.011002918|-0.118776867|2|0.042560386|-0.036541822|-0.627166322|-0.003436924|10.31162842|-0.0351777|1|0.006103754|1|0.8303425640000001|-0.058608635|0.885516463|0.802578397|0|-0.109682335|-0.113507021|-74.02777574|381.9643801|0.303605444|-0.042832838|-51.70573895|102.6479456|-2.27014041|-49.96348386|-28.90911938|86.55791128|0.4661332179999999|3002.811441|-1532.183327|2520.165025|-19.5115996|0.2001375339999999|15.1104742|0.873126469|6675.344631|135.07860209999998|-1034.114779|36.14261279|713.7769663|0.0|0.0|4.76|0.0|17.0|1.72|124.74|2.06|1.0|0.0|0.0|-5.01|5.0|-7.05|441.51|0.0|0.0|0.0|-4.3|9.68e-06|0.0221|2.74|0.0|6.520000000000001e-07|5.0535|3.5288|-1744.491614|1211.54|351.35|0.26119|0.6845600000000001|-1744.217986|0.1603|-0.14953|-0.20503|0.04590378|-1744.281248|1.4855|14.0|7.8665|7.8665
4i_a46|0|0|0.19654443|1|1|1.1346370959999998|2.184105962|-0.002360192|-0.018872727|1|0.049498645|-0.088884176|-0.127450387|0.012211602|10.94638684|-0.125773054|1|-0.091288438|1|0.749522825|-0.17856753|0.786754478|0.7172344890000001|0|-0.058565229|-0.075208437|-33.08099617|67.51603424|0.0592195629999999|-0.025069479|-23.99628633|70.55661087|-1.278543436|-18.68604171|-14.16067794|41.92840157|0.406629719|2200.19132|-722.1945751000001|2253.484644|-7.998762108999999|0.2361682219999999|10.47951666|0.685288314|4893.587424|133.40134070000002|-407.9368676|18.53900079|579.2365607|1.0|1.0|3.88|3.5|17.0|5.07|39.94|3.06|1.0|0.0|0.0|-4.94|3.0|-5.31|347.45|0.0|1.0|1.0|-5.04|1.16e-05|0.00317|4.38|0.0|5.04e-08|5.3987|4.4232|-1092.730494|1058.5|280.31|0.41877|0.69035|-1092.473422|0.1421|-0.18438|-0.20084|0.02614355|-1092.528145|3.8696|612.0|6.2132|6.2132
12b_a32|1|1|0.0|0|0|0.609420757|0.0|-0.009432679|-0.055500132|0|0.0388738739999999|-0.044307211|-0.462201267|-0.003484915|10.31100269|-0.053480599|3|-0.1534110109999999|0|0.838021287|-0.090027803|0.8887585240000001|0.7507116140000001|1|-0.081450418|-0.097525366|-50.88975159|90.57560878|0.217407|-0.027561517|-38.07076621|65.29222164|-1.267829764|-31.79562339|-17.22027667|61.06285882|0.430631506|2573.006963|-792.1327267000001|3148.185476|-10.75912958|0.39579391|12.42841652|0.756331814|5653.268811|247.2897528|-494.9199607|28.50066715|557.1050635|1.0|1.0|3.47|2.9|19.0|4.19|140.04|1.1|1.0|0.0|1.0|-5.9|4.0|-6.4|397.52|1.0|0.0|1.0|-4.43|1.27e-06|0.0148|3.28|0.0|2.23e-08|3.5703|3.5703|-1880.770588|1109.93|347.27|0.70258|0.70258|-1880.537231|0.2865|-0.14803|-0.19976|0.0385132|-1880.599158|4.1080000000000005|26.0|7585.0|7585.0
