molecula|NaaNH|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|WPSA3|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12l_a30|0|7.412764017000001|2|0.60498366|0.157020295|-0.274237737|0.044036281|-0.102468864|0.0|-0.876151158|-0.00695299|0.154540315|10.31162828|-0.02588969|1|1|-0.004395528|-0.077457998|-0.226973911|-0.640870513|1|0.613786308|-0.045411075|0.883029843|0.593245722|-0.0905026719999999|-0.109810463|0.37422435|-63.31694493|10.78883933|103.5499036|7.548024079|0.8218150790000001|-2.415830189|88.64610824|74.10578426|0.462727396|3306.001879|-1690.148855|2394.793539|-22.31041443|0.178184921|0.861252543|7576.362669|-1182.451965|38.8038646|0.016896687|-450.2927313999999|2056.604824|696.6414817000001|0.0|1.0|1.0|0.0|1.0|4.72|-7.18|4.43|4.78|90.88|2.82|0.0|7.0|-6.7|34.0|-5.66|482.48|0.0|0.0|3.42|-5.92|1.99e-07|9.63e-05|1.2e-06|5.05|0.0|5.0454|3.5245|-1988.033039|1223.54|0.2294|574.72|0.68488|0.1574|-0.20397|0.03406276|-1987.848331|2.9851|61.0|7.2154|7.2154
10_a1|1|6.86171134|0|1.435871163|0.0883621719999999|-0.23385288|0.037578348|0.049971022|0.0|-0.621976404|-0.012672753|-0.020225596|10.94957578|0.010430299|1|1|-0.0106277489999999|-0.019835038|-0.042643966|-0.623957903|1|0.674381582|-0.0369911079999999|0.783467165|0.658433571|-0.116648443|-0.10949971|0.126889306|-65.97424138|8.34295348|212.8090837|4.718623023|0.8340962559999999|-1.861495069|70.6564636|74.31719486|0.459673515|2432.447088|-1052.827816|1768.2330920000002|-14.52342192|0.165903744|0.850732895|5192.858899|-595.4602985|30.78628757|0.015427326|-377.9175542|1262.237791|433.2550452|1.0|0.0|1.0|0.0|2.0|3.0|-8.02|4.86|5.06|78.87|2.78|0.0|4.0|-4.98|27.0|-5.91|359.35|0.0|0.0|3.7|-4.73|1.04e-05|0.00372|1.87e-05|3.64|0.0|3.4067|3.4067|-1223.159954|979.35|0.6754|464.77|0.70345|0.6754|-0.20378|0.03426532|-1223.022387|7807.0|1.5|5.8239|5.8239
3q_a32|1|7.765993078999999|0|0.609420748|-0.017280695|-0.04718311|0.03898374|0.02785755|2.120544848|-0.419780649|0.000773658|-0.022925245|10.31100266|-0.098400506|3|3|0.002487149|-0.167040501|-0.295228244|-0.5448044360000001|0|0.751733573|0.010109949|0.901790225|0.716172604|-0.067604132|-0.097961799|0.34156046|-41.72706804|11.43581616|41.73511731|7.058489861|0.6349739010000001|-1.371465184|74.3682963|53.16288420000001|0.46136998|2649.276311|-846.5047848999999|3335.898591|-10.6629646|0.365026099|0.856561949|6079.482066|-522.4852655000001|27.20679986|0.022526037|-166.61896299999998|1333.133193|618.9134881|0.0|1.0|1.0|1.0|1.0|3.57|-7.31|6.43|4.72|131.25|1.33|0.0|7.0|-5.91|28.0|-6.35|411.54|0.0|0.0|3.86|-4.62|1.24e-06|0.000508|2.4100000000000003e-05|3.47|0.0|3.6236|3.6236|-1920.066488|1136.46|0.2897|549.78|0.70216|0.2897|-0.19969|0.02381444|-1919.883144|5.2657|28.0|7.5528|7.5528
IN1233_a59|1|6.842683282|0|1.400923654|0.1160337319999999|-0.12050413|0.0396875|0.163548857|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|1|-0.004071701|0.001996439|0.003282792|-0.597167441|2|0.809917509|-0.107446431|0.80310139|0.778639593|-0.092761756|-0.095213818|0.356444983|-61.73167061|7.208329477|318.5587088|4.79704394|0.810795898|-1.904276352|72.32484741|68.94000009|0.483639625|2809.840422|-1267.269673|1822.396842|-15.91227368|0.1892041019999999|0.936631949|6206.818668|-843.3505049|29.49046561|0.0134658889999999|-413.6607749|1562.994677|712.1606951|1.0|1.0|1.0|1.0|2.0|3.48|-10.0|5.54|4.69|97.55|2.06|0.0|5.0|-5.59|32.0|-6.13|419.48|0.0|0.0|3.78|-5.16|2.54e-06|0.00107|6.91e-06|3.85|0.0|5.2194|3.5355|-1352.351584|1204.16|0.2623|531.14|0.6953699999999999|0.2011|-0.20289|0.02473496|-1352.135303|7.6059|34.0|7.4685|7.4685
12k_a36|1|7.412764017000001|2|1.297043952|-0.076124222|-0.063399056|0.039061728|0.096315593|0.0|-0.413145744|0.002782748|0.003690005|10.94908765|-0.058284869|1|1|0.003724542|-0.095253274|-0.1619981409999999|-0.4373676689999999|1|0.90500247|-0.09344781|0.8647233590000001|0.856135378|-0.075717305|-0.101946803|0.367754573|-49.87227128|11.90012613|46.79001927|7.838185977999999|0.7806817009999999|-2.038936068|78.24529096|61.7723974|0.478908312|2792.202559|-1342.974009|2294.707886|-16.38090333|0.219318299|0.919048073|6027.033337|-884.5687799000001|31.85663123|0.016847116|-369.7499256|1720.258086|698.847203|0.0|0.0|1.0|0.0|2.0|4.89|-7.01|3.62|2.42|69.2|2.38|0.0|6.0|-4.58|31.0|-6.34|407.47|0.0|1.0|2.37|-4.55|2.6e-05|0.0106|2.82e-05|3.45|0.0|5053.0|3.6631|-1310.3453949999998|1186.08|0.3116|530.51|0.70031|0.0908|-0.20023|0.03274587|-1310.134752|7.3988|14.0|7.8539|7.8539
12s_a36|1|7.412764017000001|2|1.297044029|-0.057853364|-0.045035034|0.042804233|0.037454164|0.0|-0.4023692|0.002951176|0.0056370119999999|10.95352614|-0.050363149|1|1|0.003962098|-0.104118159|-0.1763783589999999|-0.434472457|1|0.90414347|-0.118671653|0.856677627|0.856274847|-0.07216709|-0.1000534719999999|0.4314309979999999|-46.58030248|12.55883918|110.6090028|8.106112169|0.754198383|-1.901015959|76.34126108|59.13914165|0.4604765839999999|2710.355028|-1227.012177|2294.468358|-14.94294208|0.245801617|0.853487672|5890.905249|-791.9759303|30.69639722|0.018222417|-328.1450742|1626.909053|662.0530478999999|0.0|0.0|1.0|0.0|2.0|4.85|-6.97|3.24|2.19|69.2|2.24|0.0|5.0|-4.16|30.0|-6.55|395.46|0.0|1.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|3.04|0.0|3.8751|3.7604|-1272.270833|1150.67|0.4501|523.72|0.6928|0.0002|-0.20467|0.03416928|-1272.061111|8.7738|9.0|8.0458|8.0458
12x_a30|0|7.412764017000001|2|0.604984021|0.044575215|-0.0335688279999999|0.043383838|-0.0606216429999999|0.0|-0.3545061539999999|0.00604028|0.027312213|10.31162819|-0.1066694919999999|1|1|0.006346396|-0.053700437|-0.0922059569999999|-0.458718546|1|0.842068099|-0.062251445|0.829606585|0.803183654|-0.071909912|-0.091725339|0.398925866|-47.48669555|9.745611551|74.51844582|6.435648079|0.824674971|-1.926232129|68.52587215|57.2323071|0.4490846539999999|2845.417984|-1272.013771|2374.777496|-15.27257668|0.175325029|0.815160907|6359.545311|-839.9917174000001|28.04441012|0.012044556|-428.8071293|1542.442557|754.3941655|0.0|1.0|1.0|0.0|1.0|4.86|-7.38|4.87|3.23|81.65|3.25|0.0|5.0|-6.04|31.0|-5.64|426.54|0.0|0.0|3.19|-5.46|9.14e-07|0.00039|3.48e-06|4.6|0.0|3.4831|3.4831|-1654.40976|1211.79|0.1517|558.65|0.68589|0.1517|-0.19876|0.03136007|-1654.183467|4.8197|22.0|7.6556|7.6556
12b_a40|0|7.515889085|0|0.604989475|0.084915315|-0.011794908|0.04020202|0.1744506639999999|0.747253086|-0.158107422|0.00779293|0.107454819|10.31197236|-0.1537981269999999|2|2|0.004452418|0.023952313|0.038336814|-0.513870527|0|0.58925219|0.026452642|0.7818091140000001|0.522580798|-0.065048707|-0.074921647|0.2160572999999999|-37.05091872|6.17734692|80.72126798|3.518538455|0.856829717|-1.048903063|48.54667776|43.22826564|0.494842289|2462.878448|-597.4418808999999|860.5059425000001|-10.97726831|0.143170283|0.979579799|5933.385347|-340.29531769999994|22.49258909|0.010309671|-406.4913617|697.2702616|370.3261123|0.0|1.0|1.0|0.0|0.0|3.26|-8.39|6.58|6.74|58.43|5.07|0.0|2.0|-7.71|24.0|-4.09|415.12|1.0|0.0|5.79|-7.11|1.95e-08|8.09e-06|7.82e-08|6.68|0.0|3407.0|3407.0|-3016.999329|960.94|306.0|490.5|0.69476|306.0|-0.22546|0.01251873|-3016.980996|6.3131|0.04|7.3979|7.3979
11c_a31|1|7.765993078999999|1|0.6101368770000001|0.069254998|-0.141329185|0.037731481|-0.031640011|0.0|-0.847114804|-0.011679927|-0.137912959|10.31169916|-0.085216451|2|2|-0.008375297|-0.0992097109999999|-0.16065803|-0.572548808|0|0.825336018|0.013528742|0.8906705429999999|0.787929678|-0.138002689|-0.14043574|0.3608415239999999|-80.82023592|20.06220362|264.7428792|11.74927853|0.676089232|-1.825664624|99.31985763|100.8824395|0.47997061|2470.585429|-1069.186744|1770.045716|-14.56188764|0.323910768|0.922968238|5329.481371|-626.1611682999999|36.77740577|0.029155542|-206.2506659|1581.428448|449.7512005|0.0|1.0|1.0|1.0|2.0|3.51|-5.84|5.04|3.64|125.57|1.03|0.0|6.0|-5.11|26.0|-6.56|371.41|0.0|0.0|3.04|-3.98|7.68e-06|0.00285|0.000105|2.82|0.0|3.8551|3.8551|-1559.3980869999998|1022.77|0.2627|512.9|0.7005899999999999|0.2627|-0.19526|0.04465349|-1559.253116|7.5091|0.13|6.8861|6.8861
12d_a40|0|7.515889085|0|0.60499064|0.1028826769999999|-0.107711573|0.043185185|0.209157499|0.794852923|-0.288158151|-0.000134504|0.087954209|10.31197256|-0.166080871|2|2|-0.002126898|0.127299624|0.224167029|-0.552689736|0|0.809398262|-0.0065648919999999|0.845904643|0.6948809659999999|-0.095675903|-0.091630294|0.0913543|-50.68561427|6.204226377|207.39648|3.286773518|0.844283549|-1.282824111|55.13932669|56.88984065|0.470893531|2270.596857|-679.5935638999999|643.5166227999999|-10.90981687|0.155716451|0.8899787840000001|5101.479206|-360.0239567|24.39197636|0.01245259|-364.7778083|804.9352200000001|350.9435025|0.0|1.0|1.0|1.0|1.0|3.23|-6.84|4.59|5.02|84.45|3.76|0.0|2.0|-6.25|23.0|-5.13|361.25|0.0|0.0|4.21|-5.58|5.58e-07|0.0002009999999999|2.61e-06|4.75|0.0|4.3959|2.7962|-2153.197255|910.58|0.2584|435.41|0.70435|115.0|-0.19369|0.0164339|-2153.123107|1.9961|19.0|7.7212|7.7212
26_a20|0|6.842683282|0|1.4165417530000002|-0.000846851|-0.104520106|0.0396875|0.1516835819999999|2.01129617|-0.3297182369999999|0.003085806|-0.054222344|10.93106273|-0.033102079|1|1|0.003149352|0.0346782989999999|0.057022334|-0.446730587|2|0.7071284179999999|-0.070815554|0.8096894440000001|0.690530489|-0.0862808009999999|-0.082729415|0.423153994|-58.21621279|8.604974082|299.8332395|5.806030949|0.7848887259999999|-1.737317706|65.85953426|66.82118688|0.472355054|2825.254798|-1172.219727|2534.075607|-14.92323356|0.215111274|0.8952138340000001|6221.067002000001|-790.9313788|28.17896678|0.014879363|-384.4457279|1493.485239|712.1606951|1.0|1.0|1.0|1.0|1.0|3.42|-9.18|4.5|4.62|86.69|2.47|0.0|5.0|-5.14|32.0|-6.28|419.48|0.0|0.0|3.66|-5.02|7.27e-06|0.00305|9.51e-06|3.63|0.0|4.8421|3.8894|-1352.315376|1211.34|0.2081|543.96|0.68167|0.0814|-0.21226|0.03774288|-1352.098465|4.8742|131.0|6.8827|6.8827
14k_a23|0|7.423568444|0|1.1979621459999998|0.070940371|-0.024758731|0.046283951|0.04479394|0.74561778|-0.299174093|0.010682694|-0.055500851|10.31321813|-0.055708465|2|2|0.009263715|-0.071484865|-0.13187015|-0.463402169|2|0.722187957|0.140087361|0.864845456|0.659570836|-0.0562483359999999|-0.079899943|0.226547411|-37.43135588|12.53019305|38.76597615|8.338417622|0.783562394|-1.597998852|64.04991522|49.96154892|0.486654314|2955.4566170000003|-1063.413926|2174.886074|-15.05671972|0.216437606|0.948005074|6715.186162999999|-707.6658267999999|28.87559227|0.016348271|-377.4022725|1357.152837|633.3278634|0.0|1.0|0.0|1.0|1.0|3.39|-7.99|4.0|4.67|105.02|3.51|0.0|5.0|-6.13|31.0|-6.03|445.93|0.0|0.0|3.99|-5.55|7.49e-07|0.000334|2.83e-06|4.21|0.0|3.6421|3.6421|-2089.524497|1179.17|0.4694|552.65|0.63765|0.4694|-0.2271699999999999|0.02271117|-2089.354026|8.3627|4.0|8.4123|8.4123
31_a47|0|6.842683282|0|1.304326813|-0.075563891|-0.171198936|0.042906977|-0.086842911|1.198626524|-0.417294247|-0.007525849|0.074881792|10.9497221|0.001073537|1|1|-0.006265667|-0.035190699|-0.076351692|-0.441642572|2|0.677766155|-0.1978980839999999|0.917597019|0.6463892179999999|-0.10715233|-0.1056956209999999|0.486720182|-66.4670426|13.27533898|355.5321928|8.234748813|0.70664003|-1.691129939|80.58054906|79.74238158|0.4741051329999999|2689.159869|-1049.01504|1322.82831|-14.46018796|0.29335997|0.901520747|6019.5391740000005|-650.7084581|32.98913783|0.024209265|-256.3593656|1484.511202|513.2159236|1.0|1.0|1.0|1.0|2.0|3.18|-7.62|3.23|4.24|98.72|2.0|0.0|5.0|-4.59|29.0|-6.78|410.83|0.0|0.0|2.94|-4.39|2.56e-05|0.0105|4.03e-05|2.86|0.0|3.9744|3.6369|-1735.435432|1079.4|0.3264|508.69|0.69894|83.0|-0.20463|0.03449081|-1735.284957|8.6244|16.0|7.8|7.8
12i_a36|1|7.412764017000001|2|1.2401347459999998|0.043792895|-0.29543904|0.0438779959999999|0.048138468|0.0|-0.929568494|-0.011700732|0.128325344|10.96020192|-0.009876543|1|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|-0.608318386|1|0.647732719|0.141564781|0.87043328|0.624142499|-0.0850745409999999|-0.117424873|0.332782117|-54.81607619|12.71877085|108.3973956|8.195085212|0.7691298590000001|-2.46592234|90.11282843|67.53484704|0.460246812|3231.030388|-1588.867662|2351.232652|-18.95842684|0.230870141|0.8526986440000001|7707.634338|-1023.755049|38.2555363|0.022430221|-346.8168661|2065.79896|672.4630346|0.0|1.0|1.0|0.0|2.0|4.8|-7.14|3.31|4.04|78.43|2.04|0.0|7.0|-5.2|34.0|-6.4|465.43|0.0|0.0|2.65|-5.07|6.26e-06|0.00291|8.6e-06|3.86|0.0|5.2297|3.7496|-1645.2030949999998|1172.5|0.5402|504.47|0.70134|0.1516|-0.20475|0.03165678|-1645.017702|6.6124|12.0|7.9208|7.9208
18_a47|1|6.605297921|0|1.414391819|-0.141396999|-0.06345679|0.037919622|-0.026357805|1.5913490630000002|-0.2342475789999999|0.0008454789999999|0.018164141|10.93838451|-0.016728205|1|1|0.0015586929999999|-0.02470455|-0.053119347|-0.322800033|3|0.646771311|-0.059779939|0.851462739|0.630969651|-0.078937385|-0.084415066|0.454324931|-49.44908758|9.234746417|70.55642796|5.784962137000001|0.7327484470000001|-1.5194711930000002|63.72933669|58.68383399|0.432077184|2800.3745940000003|-951.8489108|2184.962887|-11.9254166|0.267251553|0.7608026529999999|6261.441874|-596.2708299|25.98023687|0.017318402|-291.6032324|1299.011844|628.5247532999999|1.0|0.0|1.0|1.0|2.0|3.47|-10.36|5.53|6.0|79.38|2.63|0.0|4.0|-5.5|31.0|-5.87|410.45|1.0|0.0|4.16|-5.37|3.13e-06|0.00129|4.29e-06|4.13|0.0|4.2668|4.2222|-1354.221126|1130.76|0.4335|487.81|0.63359|0.0516|-0.22313|0.04031146|-1354.037606|5.3433|3.0|8.6|8.6
15_a47|1|6.605297921|0|1.304329657|-0.164258919|-0.072588375|0.042285714|-0.130885389|1.56205245|-0.21194909|-0.0026314909999999|0.086682657|10.9497222|0.0506476009999999|1|1|-0.002377481|-0.007670908|-0.017562097|-0.332654104|2|0.644280611|-0.131424138|0.897881853|0.614613723|-0.084413593|-0.0904066519999999|0.429825305|-45.1562696|8.917011222000001|61.0548099|4.770072524|0.711630105|-1.265693121|59.79410145|54.07328082|0.477646539|2327.320914|-677.0708068|869.1027727|-9.531388265|0.288369895|0.914412511|5075.773767000001|-362.1927541|25.03780079|0.021370407|-226.4191275|951.4364299|383.4213189|1.0|0.0|1.0|1.0|2.0|2.89|-8.49|4.69|5.28|66.49|2.83|0.0|3.0|-4.89|25.0|-5.76|353.78|0.0|0.0|3.74|-4.85|1.29e-05|0.00455|1.41e-05|3.8|0.0|4.3312|4.0594|-1527.4104|930.51|0.2828|419.75|0.68008|0.0759|-0.2268|0.03425526|-1527.316555|3.7709|16.0|7.8|7.8
AKLKII_a46|1|6.605297921|0|1.4316666480000002|-0.206312209|-0.030657|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|0.036226415|1|1|0.006731579|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|-0.0150769919999999|0.8264237520000001|0.687139108|-0.071827497|-0.089369278|0.271156366|-34.061229|4.924591245|160.85204040000002|2.335284369|0.7721395329999999|-1.161800612|49.76981906|38.98582025|0.47999819|2000.353437|-550.9360419|792.7439217|-7.464534402999999|0.2278604669999999|0.92307023|4110.764451|-261.2587041|20.38625028|0.015584114|-258.10190780000005|713.5187596|314.0966684|1.0|0.0|1.0|1.0|1.0|2.81|-7.21|3.9|3.39|67.35|1.18|0.0|2.0|-3.24|22.0|-6.5|287.32|0.0|1.0|2.45|-3.58|0.000578|166.0|0.000266|2.19|0.0|||||||||||||181.0|6.7423|6.7423
4R4k_a46|0|7.825245291|1|1.134637098|-0.050636784|-0.088084767|0.0510113959999999|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|1|0.006050983|0.008544799|0.012963356|-0.3860697829999999|1|0.78837943|-0.003017362|0.787615341|0.784722915|-0.089699228|-0.085931818|0.237621572|-47.73036108|4.194771739|173.3171354|2.232103603|0.866681099|-1.4608409080000002|49.58292992|51.92513282|0.465590034|2105.035168|-777.3362788|1767.850427|-8.617349646000001|0.133318901|0.871222588|4711.736397|-413.632783|18.68565706|0.007248925|-390.2334878|896.9115391|519.5743695|1.0|0.0|1.0|1.0|1.0|3.8|-6.61|4.26|4.77|50.94|2.84|0.0|2.0|-4.82|25.0|-5.46|333.43|0.0|1.0|3.81|-4.83|1.5e-05|5.0|1.4800000000000002e-05|4.05|0.0|5.2965|4.1392|-1053.439174|994.13|0.2896|490.83|0.68404|0.1008|-0.19529|0.0257622|-1053.254911|1.9753|97.0|7.0132|7.0132
14e_a25|0|6.842683282|0|1.4200152069999998|0.039261746|-0.138693649|0.0389622639999999|0.0065927719999999|1.906869097|-0.524066339|-0.00131452|0.002856489|10.93106299|0.011176663|1|1|-0.0005394919999999|0.015497482|0.025802692|-0.50909623|2|0.717460414|-0.144369439|0.8322445820000001|0.6954126970000001|-0.1011107469999999|-0.1004553119999999|0.448918026|-73.99302943|10.99497534|372.1805977|8.046143033|0.806446896|-2.2100168680000003|84.60373462|84.98800478|0.491527882|3126.080106|-1617.294379|2620.6698690000003|-20.76384175|0.1935531039999999|0.966676175|6952.485076999999|-1183.53898|35.18345194|0.015154859|-448.516796|2005.4567600000005|811.3237836|1.0|1.0|1.0|1.0|2.0|3.62|-9.14|3.65|4.02|115.79|1.69|0.0|7.0|-5.14|35.0|-6.96|462.5|0.0|0.0|3.02|-4.73|7.29e-06|0.00337|1.86e-05|3.04|0.0|5.8431|3.9613|-1521.012915|1300.08|0.2409|596.96|0.69958|0.0007|-0.2116699999999999|0.04875868|-1520.767443|7.2625|75.0|7.1249|7.1249
47a_a18|0|7.03438793|1|0.403918489|0.018016478|-0.18843247|0.033641026|0.043161338|0.0|-0.464122017|-0.005483379|-0.025401815|10.35082811|0.052572636|0|0|-0.000633273|-0.232940071|-0.358939392|-0.369841706|0|0.842412605|-0.008965701|0.7991211029999999|0.792293789|-0.082855697|-0.099310031|0.371382587|-67.93456546|11.58086543|100.7293848|9.49531639|0.7936193709999999|-2.681370849|93.5899242|79.51543089|0.483193636|3612.105567|-2198.494121|2250.179086|-24.3591435|0.2063806289999999|0.934960691|8405.670404|-1802.576619|37.435301|0.014835962|-481.4854016|2770.212274|1225.939287|1.0|1.0|1.0|1.0|3.0|4.97|-8.27|0.48|3.35|123.06|1.85|1.0|12.0|-6.74|39.0|-6.49|547.67|0.0|0.0|2.02|-5.58|1.8100000000000002e-07|9.9e-05|2.62e-06|4.44|0.0|3.1947|3.1947|-2098.807018|1536.87|0.6094|813.01|0.69508|0.6094|-0.18291|0.0339441|-2098.359766|3.0133|1.0|9.0|9.0
2_a33|1|7.765993078999999|0|0.609420748|0.047294725|-0.064926835|0.039958333|-0.049900189|2.112255684|-0.476784502|-0.002514803|0.070526947|10.31100266|-0.05997501|3|3|-0.000810928|-0.083752249|-0.148024156|-0.593915758|0|0.787714775|-0.0212158239999999|0.8799816220000001|0.753434785|-0.0804186|-0.104047115|0.411881091|-49.13901703|11.27469555|103.5201191|6.889294995|0.702597735|-1.56070672|75.44970552|60.41371259|0.4699986339999999|2632.195388|-953.6549298|3245.244678|-11.89228027|0.297402265|0.8867875909999999|6067.635829|-582.7217333|27.70055258|0.019430318|-247.5908207|1357.327077|618.9134881|0.0|1.0|1.0|1.0|2.0|3.57|-7.67|6.7|4.63|140.04|1.33|1.0|7.0|-6.35|28.0|-6.17|411.54|1.0|0.0|3.98|-4.78|4.44e-07|0.000183|1.6800000000000002e-05|3.72|0.0|3.6281|3.6281|-1920.079174|1128.98|0.2911|525.38|0.70205|0.2911|-0.19979|0.02972182|-1919.890628|5539.0|6.0|8.2596|8.2596
12ao_a36|1|7.412764017000001|2|1.297043885|-0.058597382|-0.065314765|0.042739018|0.0895536619999999|0.0|-0.410729809|0.002782748|-0.113963585|10.94919858|-0.033032344|1|1|0.003724542|-0.095253274|-0.1619981409999999|-0.435820128|1|0.90500247|0.040831815|0.8800240009999999|0.856135378|-0.077866573|-0.1019516769999999|0.264688501|-51.52001456|11.76697353|85.17634667|7.785557064|0.7820981779999999|-2.039033535|78.51108393|63.28698809|0.462968912|2794.663089|-1349.115973|2298.760179|-16.53028876|0.217901822|0.8620895909999999|5943.227395|-892.6355932|31.9443643|0.016708791|-373.2975961|1724.9956719999998|698.847203|0.0|0.0|1.0|0.0|2.0|4.87|-7.01|3.62|2.42|69.2|2.38|0.0|6.0|-4.58|31.0|-6.34|407.47|0.0|1.0|2.37|-4.55|2.6e-05|0.0106|2.82e-05|3.45|0.0|4.6597|3.4743|-1310.361099|1190.17|0.6249|548.59|0.7045|0.0033|-0.19662|0.03244719|-1310.138396|7.447999999999999|0.03|7.5229|7.5229
3d_a32|1|7.765993078999999|0|0.609420786|0.0181036519999999|-0.034290847|0.041161616|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|3|3|0.002004382|-0.076494363|-0.1395294259999999|-0.539652902|0|0.8315372|-0.069007775|0.90169022|0.77923808|-0.06869526|-0.093187219|0.2214902789999999|-37.19367587|7.807299836|62.43434632|4.22710649|0.720540286|-1.118246623|59.15151032|45.000975700000005|0.427813496|2213.978384|-605.4522892000001|1855.167124|-8.405385739|0.2794597139999999|0.747681906|4752.534658|-327.8100438|21.54552351|0.0160633|-238.8142619|840.275417|421.3548777|1.0|1.0|1.0|1.0|1.0|3.34|-7.29|6.97|5.07|110.94|1.94|0.0|4.0|-6.55|23.0|-5.18|340.47|0.0|0.0|4.32|-5.13|2.81e-07|9.58e-05|7.36e-06|4.5|0.0|3.5105|3.5105|-1672.758552|959.11|0.5031|465.41|0.7035100000000001|0.5031|-0.19671|0.02457348|-1672.638515|5.1728|8.0|8.0915|8.0915
16j_a32|1|7.765993078999999|0|0.609420735|0.175152442|-0.086195934|0.046788618|-0.0667943999999999|2.076106145|-0.778815477|-0.002456725|-0.135618491|10.31100263|0.021997616|3|3|-0.00030659|-0.117577419|-0.202656848|-0.704356423|0|0.79965447|0.168000908|0.839271289|0.762429418|-0.07651119|-0.106897203|0.509776381|-54.71915795|16.63953228|34.66998636|11.90023573|0.699790508|-1.817252458|91.93816239|71.35869023|0.442735754|2830.682695|-1299.659886|3448.428146|-17.53752467|0.3002094919999999|0.7944808170000001|6507.757122|-929.4888072999998|35.04175088|0.021655546|-285.7717513|1857.212797|701.9321161|0.0|1.0|1.0|1.0|2.0|3.86|-7.77|6.49|5.24|149.27|1.57|1.0|8.0|-7.45|30.0|-5.73|441.57|1.0|0.0|4.25|-5.41|3.56e-08|1.57e-05|3.89e-06|4.59|0.0|3629.0|3629.0|-2034.621888|1225.27|0.2907|631.34|0.70207|0.2907|-0.2002799999999999|0.0283671|-2034.408854|4.0992|9.0|8.0315|8.0315
11b_a31|1|7.765993078999999|1|0.610137403|0.078614731|-0.172248605|0.043380952|-0.078907688|0.0|-0.838727032|-0.014385937|-0.1488994619999999|10.31169957|-0.046362952|2|2|-0.010716217|-0.101934423|-0.16780872|-0.564706551|0|0.833717183|0.067031897|0.889561759|0.7943850720000001|-0.143839236|-0.148709304|0.26165445|-80.0942166|21.02499452|286.7721447|11.70737909|0.669723835|-1.784511651|100.3071755|101.1192111|0.473305522|2410.572158|-993.6722875|1756.711832|-13.83270059|0.330276165|0.8986339170000001|5202.545866|-553.3080237|37.09261324|0.0314298879999999|-189.0151528|1483.70453|397.3137532|0.0|1.0|1.0|1.0|2.0|3.41|-5.45|4.67|3.25|125.57|0.79|0.0|5.0|-4.74|25.0|-6.73|357.38|0.0|0.0|2.69|-3.75|1.82e-05|0.00649|0.000178|2.46|0.0|3.8437|3.8437|-1520.085181|969.71|0.2634|479.66|0.70073|0.2634|-0.1951|0.04215313|-1519.967224|4.7518|0.53|6.2757|6.2757
