molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nARing|MATS2c|SRW07|JGI4|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
12z_a36|0.0|1|0|3.435113772|0.0|0|2|-0.065211069|5.351858133|0.041767677|-0.000143196|10.95429182|-0.030529442|1|1|0.001194592|0.066366917|-0.433580807|0.8707354620000001|0.826316772|0.886776351|0|-0.081592361|-0.102674964|0.492335362|0.023371488|-54.11489962|15.50078625|114.3931487|0.165209595|-0.036238222|-45.16471514|15.59091678|0.712682362|-1.848149347|-35.89088901|-24.03445318|2841.692299|-1225.757112|-15.940487699999998|0.287317638|14.78435842|0.844286292|0.0225782039999999|642.3830552000001|14.97465267|1.0|0.0|0.0|0.0|4.76|0.0|17.0|-6.66|2.75|1.76|1.38|1.0|128.47|5.0|31.0|5.0|406.44|1.66|-3.95|0.000101|0.0412|0.0458|2.21e-07|-0.05642|2.98|-1325.157504|686.33|1153.7|318.16|539.36|0.69397|0.69397|-1324.951498|0.4423|4814.0|-0.2139199999999999|0.03845474|6.5892|8301.0|8301.0
13p_a6|0.0|1|0|3.449535594|0.0|0|0|0.024837222|4.727387819|0.042959184|-0.008008339|10.95053423|-0.072853186|1|1|-0.005708558|0.123575608|-0.573014008|0.865935935|0.784414352|0.837659336|1|-0.099405155|-0.107371897|0.196002517|0.01730144|-70.52421289|12.27472016|80.30786544|0.273479442|-0.03767435|-54.04422654|107.5669533|0.76005742|-2.14743793|-50.03427239|-26.72853188|3016.078786|-1523.526317|-18.9628865|0.23994258|14.91957306|0.703081362|0.018322293|794.5462391|12.99897644|1.0|1.0|1.0|1.0|3.64|2.34|27.0|-10.06|4.58|4.01|1.01|1.0|132.01|7.0|34.0|5.0|449.51|2.96|-4.55|8.11e-06|0.00365|0.0125|8.73e-11|-0.0746|4.73|-1463.0432449999998|752.82|1283.98|258.45|573.39|0.47508|0.7056600000000001|-1462.740542|0.0029|9.0546|-0.1971099999999999|0.03807447|12163.0|7.0362|7.0362
47o_a18|0.0|0|0|0.0|0.0|0|1|0.052875948|4.844187086|0.037484277|-0.00046896|10.94702017|-0.038296569|0|0|0.000787517|-0.009467295|-0.490807196|0.7452092359999999|0.7435044540000001|0.781148177|0|-0.077288013|-0.088436375|0.261785105|0.008692675|-56.13142962|6.313168526|77.37089184|0.193127002|-0.034545459|-46.6464782|82.54478365|0.872753077|-2.210909375|-40.76618466|-25.08909125|2857.120021|-1605.70184|-18.22128055|0.127246923|19.35260972|0.972958142|0.008265369|931.8364349|6.002832126|1.0|1.0|0.0|1.0|4.17|0.0|18.0|-9.37|3.69|3.0|2.94|3.0|139.63|9.0|34.0|3.0|454.56|2.76|-5.08|2.19e-06|0.000996|0.00381|4.26e-10|-0.0502|7.62|-1455.547304|783.22|1352.29|385.04|706.49|0.69248|0.69248|-1455.162559|0.5065|2.2316|-0.18223|0.02736851|2.8284|7.3279|7.3279
5b_a50|0.0|0|1|0.0|0.0|2|1|-0.253064589|5.82008293|0.034845679|0.012641727|10.9325725|-0.113846154|2|2|0.012290091|-0.0873662269999999|-0.140506919|0.693611382|0.791163321|0.855527513|1|-0.041157676|-0.061164973|0.271653991|0.012204641|-20.90908698|6.200250541|6.656963127999999|0.041393519|-0.02140774|-15.78596849|60.5565203|0.5887490470000001|-0.8563096170000001|-10.62231784|-10.87564575|2183.545404|-435.0258302|-5.525088972000001|0.411250953|10.01036188|0.8058479690000001|0.023005632|409.0289917|11.68741316|1.0|1.0|0.0|1.0|3.37|2.91|20.0|-5.86|3.15|4.02|2.4|0.0|96.89|2.0|24.0|2.0|312.37|3.11|-4.19|0.000335|105.0|0.0202|1.37e-06|-0.0256899999999999|2.81|-990.5849031|547.35|922.49|220.09|411.9|0.4270899999999999|0.66968|-990.43875|0.1094|4.4181|-0.19252|0.02651535|6.1284|4.9126|4.9126
12y_a30|0.0|0|0|0.0|0.0|0|2|0.048343649|5.351858133|0.044197531|0.00604028|10.31162818|-0.058184644|1|1|0.006346396|-0.153680104|-0.4579359229999999|0.842068099|0.768409873|0.8146529229999999|0|-0.070903795|-0.091248521|0.374181804|0.0149823289999999|-47.598277|10.05775555|85.17057711|0.151081489|-0.034840345|-41.1215369|0.0|0.820108145|-1.91621895|-31.95309886|-23.38859815|2847.362782|-1286.372898|-15.70095045|0.179891855|14.55517927|0.804154433|0.012362508|754.3941655|8.299049218|1.0|0.0|1.0|0.0|4.86|0.0|17.0|-7.38|4.87|3.23|3.25|2.0|137.21|5.0|31.0|4.0|426.54|3.19|-5.46|9.14e-07|0.00039|0.00148|4.12e-08|-0.05065|4.45|-1654.382468|728.75|1227.82|238.56|585.59|0.30617|0.6864399999999999|-1654.125015|0.1489|4.7043|-0.19815|0.0311422|5.1209|7.6576|7.6576
11b_a50|0.0|0|1|0.0|0.0|2|1|-0.154649459|5.82008293|0.038040936|0.011959339|10.94500697|-0.133073229|2|2|0.012037198|-0.013155246|-0.266743077|0.701976536|0.800774662|0.862408925|1|-0.0445367309999999|-0.069841183|0.229754094|0.019455771|-23.23499995|10.1501574|7.949039772000001|0.068683675|-0.02494328|-19.0090431|86.04123302|0.642051995|-1.047617742|-12.12179711|-13.01301376|2286.724895|-546.5465781|-6.788943965|0.357948005|9.979494111|0.751545111|0.021631609|439.9973344|11.28530137|0.0|0.0|1.0|1.0|3.44|2.84|20.0|-5.87|3.09|3.73|2.25|0.0|99.65|2.0|25.0|3.0|327.38|2.96|-4.16|0.000263|0.0862|0.0228|1.35e-06|-0.02817|3.05|-1045.961211|560.06|955.4|266.8|431.63|0.53885|0.64477|-1045.798634|0.0711|2.7805|-0.19501|0.02113855|3.7922|5.7696|5.7696
7_a47|0.0|0|0|0.0|0.0|0|0|0.00763426|0.0|0.04030303|-0.0091074509999999|10.93671034|-0.0781924059999999|0|0|-0.00794321|-0.262805289|-0.46105149|0.6995252890000001|0.817389583|0.8755534909999999|1|-0.081264417|-0.095957591|0.427432212|0.008915606|-45.82735481|5.027768049|103.5602725|0.152677268|-0.036250645|-30.51603217|0.0|0.816979353|-1.631279045|-25.84337052|-20.44278719|2491.885862|-919.9254234|-11.52827882|0.1830206469999999|10.90440708|0.681423344|0.0130514639999999|526.6144628999999|7.36009799|1.0|1.0|0.0|1.0|2.96|3.14|22.0|-9.45|5.63|6.52|3.69|2.0|111.28|4.0|28.0|4.0|393.84|4.89|-6.06|3.41e-07|0.000134|0.000345|3.52e-10|-0.05297|5.08|-1647.963177|604.84|1043.33|333.26|455.81|0.69314|0.69314|-1647.7863539999998|0.2144|3406.0|-0.2073699999999999|0.03348545|4.4255|7.6|7.6
13d_a5 (GW788388)|0.0|1|0|2.945204608|0.0|0|1|-0.0959854909999999|4.59511985|0.027375887|0.002956745|10.94530363|0.024793388|1|1|0.003668464|-0.14893897|-0.3706975529999999|0.7333482170000001|0.78479342|0.834800344|0|-0.086824482|-0.0844793|0.54169129|0.014571846|-57.42492153|9.637686167|151.3669372|0.2258962769999999|-0.0291837579999999|-36.95444874|44.69922692|0.669182121|-1.605106706|-37.98032007|-19.30187193|2834.036315|-1061.602956|-12.76608229|0.330817879|15.788837|0.954644629|0.022041749|723.0631751|14.57821204|0.0|1.0|1.0|1.0|3.21|2.74|23.0|-8.84|4.56|4.11|1.37|1.0|121.68|6.0|32.0|5.0|425.48|3.11|-4.35|4.429999999999999e-05|0.0189|0.0192|1.45e-09|-0.05542|3.81|-1390.548362|707.09|1206.73|269.0|532.01|0.42515|0.48848|-1390.294368|0.1549|2.4867|-0.22841|0.04130059|3355.0|7.7447|7.7447
34_a20|0.0|0|0|0.0|0.0|1|0|0.0305860929999999|4.727387819|0.0396875|0.003085806|10.93244905|-0.054458882|1|1|0.003149352|0.327535029|-0.4478820739999999|0.7071284179999999|0.74801464|0.80310139|1|-0.0851907119999999|-0.085459595|0.408491116|0.0130295999999999|-57.31821177|8.766605631000001|297.5548445|0.203342854|-0.032248904|-38.68669181|80.66541842|0.776414086|-1.709191893|-38.56497154|-21.69778179|2825.042137|-1149.982435|-14.59875162|0.223585914|14.7802149|0.8614536140000001|0.01491516|712.1606951|10.03525243|1.0|1.0|1.0|1.0|3.43|2.92|27.0|-9.18|4.5|4.62|2.47|2.0|125.0|5.0|32.0|4.0|419.48|3.63|-5.02|7.27e-06|0.00305|0.00399|6.64e-10|-0.05181|4.97|-1352.2836220000002|711.19|1205.64|229.04|544.93|0.38519|0.68845|-1352.041015|0.0766|3.8519|-0.21284|0.03558836|5.4994|7.2147|7.2147
4e_a49|0.0|0|0|0.0|0.0|1|1|-0.076526919|5.4161004020000005|0.036555556|-1.8100000000000003e-05|10.92777282|0.018857363|1|1|0.000660956|-0.130491035|-0.403194204|0.7541604690000001|0.803344301|0.856023531|1|-0.09422276|-0.087866673|0.433385455|0.017142176|-57.79309816|10.51443916|313.22432680000003|0.242937669|-0.029288891|-33.05708028|60.11195021|0.650328475|-1.493733437|-35.44835874|-17.96482878|2675.626006|-916.2062675|-11.01902676|0.349671525|15.01788083|0.892633982|0.023622273|620.5697596|14.48911428|0.0|1.0|1.0|1.0|3.35|2.89|21.0|-7.36|3.4|2.83|1.25|1.0|114.08|6.0|30.0|5.0|399.45|2.42|-3.52|0.000528|211.0|122.0|4.35e-08|-0.06461|3.34|-1313.158118|660.22|1128.64|216.37|504.63|0.4078199999999999|0.68043|-1312.924353|0.0789|3.9718|-0.2231199999999999|0.04133034|4.8707|7.4685|7.4685
14k_a23|0.0|0|1|0.0|0.0|2|0|0.070940371|5.351858133|0.046283951|0.010682694|10.31321813|-0.055708465|2|2|0.009263715|0.082632648|-0.463402169|0.722187957|0.800643488|0.864845456|1|-0.0562483359999999|-0.079899943|0.226547411|0.018829201|-37.43135588|12.53019305|38.76597615|0.077602272|-0.033999976|-35.38329134|80.31548917|0.783562394|-1.597998852|-24.9092952|-22.62582822|2955.4566170000003|-1063.413926|-15.05671972|0.216437606|15.99703938|0.948005074|0.016348271|633.3278634|10.87921891|0.0|0.0|1.0|1.0|3.39|3.56|26.0|-7.99|4.0|4.67|3.51|2.0|125.29|5.0|31.0|4.0|445.93|3.99|-5.55|7.49e-07|0.000334|0.00126|1.02e-08|-0.07933|4.1|-2089.501786|691.9|1179.17|340.42|552.65|0.63765|0.63765|-2089.293765|0.4694|5.8718|-0.2271699999999999|0.02271117|8.3627|8.4123|8.4123
1f_a5|0.0|1|0|2.824395738|-4.398485453999999|0|0|-0.139907335|4.59511985|0.029105691|-0.0012491689999999|10.94527671|-0.000625|1|1|-0.000700145|-0.389011185|-0.401165734|0.525406088|0.771487328|0.834250802|0|-0.091412569|-0.083857856|0.45528118|0.008403353|-50.98614411|4.687041957|201.7057715|0.111926552|-0.035639589|-26.08772825|0.21377016|0.757522389|-1.425583552|-28.43795894|-19.87828616|2482.949545|-795.1314464|-11.0872845|0.242477611|13.35549635|0.8764524309999999|0.01983997|403.396385|11.06591332|1.0|1.0|0.0|1.0|2.9|2.61|23.0|-8.88|5.48|6.37|2.73|2.0|95.49|4.0|27.0|6.0|366.34|4.23|-4.97|1.6100000000000002e-05|0.00589|0.00396|1.3300000000000002e-09|-0.05346|3.58|-1288.3196369999998|577.11|958.06|261.1|442.04|0.47267|0.42446|-1288.209882|0.0228|3.7852|-0.2357|0.03370206|4.9879|6.6198|6.6198
8a_a31|0.0|1|0|3.28085223|0.0|0|1|-0.039027368|5.733341277|0.043817204|-0.013230176|10.31170053|-0.01861065|2|2|-0.009293513|-0.258538098|-0.520051508|0.938325481|0.837862749|0.895174844|0|-0.122293189|-0.136459435|0.272259026|0.0375544779999999|-60.46233433|18.56711239|131.2406629|0.405860136|-0.0416959379999999|-33.35560699|465.4559302|0.666437359|-1.501053781|-29.89286568|-20.61467025|2128.209198|-742.1281291|-10.19199103|0.333562641|10.63792161|0.822471411|0.030052065|324.7430642|14.85788369|0.0|1.0|0.0|1.0|3.34|2.05|16.0|-5.33|4.16|2.54|0.36|0.0|83.83|3.0|22.0|5.0|314.36|2.13|-3.11|0.000269|0.0846|243.0|4.62e-06|-0.02993|1.53|-1347.507102|538.75|872.11|325.45|396.15|0.7027100000000001|0.7027100000000001|-1347.3959220000002|0.2604|3.7141|-0.18869|0.03432763|5.3042|6.1024|6.1024
3n_a32|0.0|1|1|3.616639267|0.0|0|1|-0.0376583329999999|5.733341277|0.035643275|0.000609539|10.3110027|-0.0711168609999999|3|3|0.002379137|-0.100681119|-0.435658951|0.810658423|0.816774665|0.868826775|1|-0.074507943|-0.092745182|0.287402381|0.01889769|-42.83673428|10.86481886|121.6040686|0.159958218|-0.027401986|-30.65624207|0.0|0.648933114|-1.205687365|-24.62805609|-15.75418035|2526.071154|-693.1839353999999|-9.057526067|0.351066886|11.72372261|0.840580248|0.0210408339999999|522.1674161999999|12.0969734|1.0|0.0|1.0|1.0|3.51|3.29|19.0|-6.96|6.71|5.01|1.58|2.0|106.44|3.0|26.0|4.0|382.5|4.07|-4.91|1.11e-06|0.000424|0.0047|1.1e-07|-0.05535|2.57|-1825.349557|614.67|1036.75|349.65|464.67|0.7028399999999999|0.7028399999999999|-1825.163542|0.2839|3.5849|-0.20256|0.02901944|6.2667|7.6778|7.6778
17_a20|0.0|1|0|3.445659565|0.0|0|0|-0.064380628|4.727387819|0.0388043479999999|-0.000495713|10.94884838|-0.072863159|1|1|0.000922796|0.1134578219999999|-0.456415963|0.760575852|0.7494736590000001|0.812578598|1|-0.063665681|-0.081404237|0.3874475579999999|0.015032258|-41.75129828|9.857999796|66.47074027|0.0879464559999999|-0.0315649079999999|-35.00871763|10.50834496|0.75430388|-1.5466805119999998|-27.38007162|-20.699942|2761.976599|-1014.297158|-13.57480888|0.24569612|15.05121151|0.83582343|0.016793117|637.7803874|11.012753300000002|0.0|1.0|1.0|1.0|3.5|2.83|27.0|-10.14|5.8|4.85|1.45|2.0|119.48|4.0|31.0|5.0|402.45|3.74|-5.08|4.4e-06|0.0017699999999999|0.00336|7.19e-11|-0.0706799999999999|4.11|-1291.918735|673.68|1157.26|365.45|543.09|0.69839|0.69839|-1291.692325|0.2977|3.9703|-0.21089|0.03030655|5.3075|5.6478|5.6478
12ba_a36|0.0|1|0|3.389685532|0.0|0|2|-0.090865777|5.351858133|0.040566449|-0.002123045|10.9478512|-0.011949092|1|1|-0.000621302|0.159880159|-0.410941182|0.844641715|0.8256014690000001|0.890675195|0|-0.083210415|-0.108410153|0.330220757|0.0246090489999999|-56.0578808|16.57882744|100.798163|0.150261874|-0.037526591|-49.20258616|16.1479891|0.7068957840000001|-1.951382748|-37.76553687|-25.28122447|3035.390784|-1314.6236720000002|-17.03166444|0.293104216|14.59456478|0.969665341|0.023797439|688.1986357999999|16.03205543|1.0|0.0|1.0|0.0|4.8|0.0|17.0|-6.72|2.79|1.63|0.74|1.0|133.18|5.0|33.0|6.0|431.45|1.57|-4.25|1.6800000000000002e-05|0.0072599999999999|0.0244|1.91e-07|-0.08446|2.79|-1417.426327|687.23|1187.56|236.13|547.82|0.3989999999999999|0.70432|-1417.187763|0.0009|3.1996|-0.21033|0.02839417|4.5448|7.6778|7.6778
12a_a50|0.0|0|1|0.0|0.0|2|1|-0.199881787|5.82008293|0.034845679|0.01164808|10.94501645|-0.122912558|2|2|0.011790103|-0.193999688|-0.247407423|0.699597776|0.795582575|0.862192416|1|-0.05075501|-0.0663902|0.29507467|0.021013336|-25.57033815|10.58650394|7.457998037999999|0.095880311|-0.02383238|-16.85074424|69.83817338|0.575218972|-0.929462803|-12.88231829|-12.00673599|2223.666558|-468.2627037|-6.048985111|0.4247810279999999|9.648744341|0.885635975|0.027455156|388.171611|13.83188822|1.0|1.0|0.0|1.0|3.3|2.21|20.0|-5.49|2.59|3.42|2.02|0.0|94.69|2.0|24.0|3.0|313.36|2.55|-3.84|0.000685|215.0|45.0|3.22e-06|-0.03366|2.47|-1006.632973|545.54|908.22|304.01|394.52|0.65267|0.65267|-1006.498352|0.1807|5.7662|-0.20172|0.02648238|7.9123|7.1249|7.1249
9_a47|0.0|0|0|0.0|0.0|0|0|0.00410268|0.0|0.037492877|-0.009607222|10.93671087|0.045804989|0|0|-0.007880155|-0.091848897|-0.4477815529999999|0.7033922579999999|0.792070785|0.853035126|1|-0.084368438|-0.0969292319999999|0.492394184|0.009540986|-44.13640712|4.991260197|107.3271659|0.194850031|-0.036925422|-26.52703503|0.0|0.790651977|-1.550867715|-23.08946904|-19.3171225|2292.652212|-811.319145|-10.10553715|0.209348023|10.93281031|0.93384951|0.015793737|442.7664664|8.262317504|1.0|1.0|0.0|1.0|2.87|2.78|22.0|-8.47|4.61|5.61|2.99|1.0|101.46|3.0|26.0|4.0|345.37|4.09|-5.2|4.29e-06|0.00148|0.00218|3.4000000000000003e-09|-0.05037|4.06|-1149.055456|566.1|959.59|215.89|406.35|0.3885099999999999|0.69084|-1148.896866|0.2208|2.2966|-0.20488|0.03463008|3.4815|7.6|7.6
27a_a34|-3.727789|0|0|0.0|0.0|1|1|0.0257175079999999|5.351858133|0.0408037829999999|-0.012495918|10.319282|-0.008138446|1|1|-0.005234221|-0.13716603|-0.53047808|0.8186389829999999|0.779284547|0.832753533|0|-0.106669294|-0.123191967|0.4305370679999999|0.026573385|-74.78290605|18.62986903|176.4623026|0.3990357329999999|-0.043345322|-60.54917431|22.69787432|0.764921711|-2.340647376|-52.42823715|-30.38821209|3394.470264|-1640.9634529999998|-21.30433911|0.235078289|15.91204178|0.7758691440000001|0.020552444|718.5861133999999|14.40875302|1.0|1.0|1.0|1.0|3.66|2.58|23.0|-7.61|2.01|3.97|1.06|1.0|122.61|6.0|33.0|7.0|463.51|2.44|-4.47|1.09e-05|0.00504|0.0159|2.44e-08|-0.03924|7.38|-1861.695683|737.7|1247.85|247.91|598.18|0.40378|0.69818|-1861.468024|0.0203|10.8591|-0.20615|0.04629882|13.9023|6.6198|6.6198
3g_a32|0.0|1|1|3.542426304|-0.047725143|0|0|0.015803466|5.733341277|0.05052381|0.001276735|10.31100273|-0.125170068|3|3|0.002565215|-0.105402305|-0.563371932|0.833981748|0.755211939|0.802214256|1|-0.070213101|-0.098311343|0.273439311|0.0119962889999999|-38.9071564|6.647498326|42.56199385|0.112304055|-0.030429702|-30.18744099|0.0|0.8007401590000001|-1.278047464|-21.55960626|-16.86199774|2271.746759|-708.2039051|-9.343731735|0.199259841|10.70834299|0.809490137|0.01096673|475.3634141|6.076989555|1.0|0.0|1.0|1.0|3.43|3.44|19.0|-7.29|7.02|5.42|2.18|2.0|102.55|3.0|24.0|3.0|354.49|4.61|-5.59|8.12e-08|2.88e-05|0.000915|5.08e-08|-0.0535|4.13|-1712.036238|593.24|998.86|349.68|495.4|0.70275|0.70275|-1711.865318|0.2859|3.3082|-0.20065|0.02384763|5.5816|7.8539|7.8539
18_a34|0.0|0|0|0.0|0.0|1|1|-0.063113846|5.351858133|0.040527066|-0.001615187|10.9595763|-0.136990511|1|1|0.002183342|-0.155197864|-0.493450778|0.759292258|0.805756513|0.8584852479999999|0|-0.090328365|-0.129784908|0.295523326|0.040845819|-49.86847383|22.55015528|66.6880793|0.31018528|-0.0422555509999999|-39.55742812|54.26737825|0.695849945|-1.816988713|-27.53138148|-23.32844015|2424.18137|-1003.122927|-12.87916264|0.304150055|11.23989749|0.789096743|0.027385869|428.6241319|15.11918774|1.0|1.0|1.0|1.0|3.28|3.61|17.0|-5.65|3.13|3.15|1.49|1.0|93.91|5.0|26.0|6.0|351.36|2.89|-4.11|4.77e-05|0.0167|0.0275|2.22e-06|-0.03925|5.07|-1199.259634|592.04|991.93|279.66|483.87|0.56101|0.60488|-1199.101028|0.0303|5.0935|-0.21474|0.02902032|6.7806|5.6144|5.6144
8_a27|0.0|1|0|2.599100867|0.0|1|0|0.188762686|4.59511985|0.039673203|0.0040883959999999|10.93783465|0.067074515|1|1|0.004801929|-0.24946295|-0.535352745|0.6812785379999999|0.8000360390000001|0.8688656459999999|1|-0.078709803|-0.092265073|0.3608031339999999|0.021852066|-37.50265703|10.41179748|122.0597403|0.223615972|-0.035880862|-20.94612822|61.18801154|0.751701834|-1.291711016|-17.86879446|-17.09606174|2132.9321670000004|-615.4582227000001|-8.145716531|0.248298166|9.642697094|0.92208134|0.019394143|326.3351007|9.240677197|0.0|0.0|0.0|0.0|2.79|2.28|21.0|-6.28|2.98|2.48|2.19|0.0|87.68|2.0|23.0|4.0|303.32|2.38|-3.52|0.000586|178.0|0.0907|5.2e-07|-0.05015|3.96|-1004.489001|507.76|848.58|300.38|374.88|0.64893|0.64893|-1004.385302|0.2336|3.0415|-0.21973|0.02665292|4.2899|8.2218|8.2218
8e_a12|0.0|0|1|0.0|0.0|1|1|0.050021617|4.727387819|0.037430556|0.005196034|10.94458094|-0.0309579439999999|1|1|0.005744805|0.112673977|-0.448676455|0.83954453|0.761892879|0.815412281|1|-0.05202522|-0.087795345|0.001151979|0.0155147339999999|-29.79080011|8.884082475|51.38557748|0.060372083|-0.031094185|-28.78776717|0.0|0.7112578709999999|-1.492520871|-17.05887601|-17.80522313|2548.979738|-854.6507103|-10.19566754|0.2887421289999999|11.80358346|0.830990262|0.019545275|561.9859171|11.19206011|1.0|1.0|1.0|1.0|4.11|3.01|21.0|-7.93|3.34|2.68|3.05|2.0|117.04|3.0|28.0|4.0|366.42|3.12|-4.69|4.25e-05|0.0156|0.00744|1.19e-08|-0.05739|3.45|-1177.593205|612.59|1048.44|236.25|481.04|0.38889|0.6954899999999999|-1177.380602|0.2252|1.0295|-0.19338|0.02580783|1.9327|6.2306|6.2306
12ab_a30|0.0|0|0|0.0|0.0|0|2|-0.026189286|5.351858133|0.043854875|0.003529389|10.31162784|0.01563558|1|1|0.005111479|0.03046828|-0.384942092|0.8397577820000001|0.809127478|0.855880335|0|-0.082740301|-0.1008879709999999|0.4605456229999999|0.031588146|-58.23149599999999|22.23130678|119.79740259999998|0.200246511|-0.031859359|-49.97135112|0.0|0.603952976|-1.815983471|-40.9825333|-22.42218278|3118.431712|-1278.064418|-15.78042667|0.3960470239999999|15.6704374|0.856003642|0.030534507|792.3440337000001|21.48976996|1.0|0.0|1.0|1.0|4.87|0.0|17.0|-6.83|3.94|2.63|2.2|2.0|140.26|7.0|33.0|6.0|458.54|2.52|-5.0|2.47e-06|0.00113|0.00456|1.47e-07|-49.0|3.34|-1804.79081|753.75|1275.19|258.2|613.7|0.46561|0.68324|-1804.523449|0.1511|6.9089|-0.19672|0.03368522|7.4968|7.7825|7.7825
4e_a46|-3.742323661|0|0|0.0|0.092094405|1|1|0.1369980459999999|5.587248657999999|0.041636905|-0.001404912|10.31928077|-0.05803828|1|1|0.002688298|-0.135489528|-0.514537262|0.738134189|0.77019676|0.8146060740000001|0|-0.0835371459999999|-0.084780904|0.68427144|0.010671173|-63.39469142|8.098142567|105.0139519|0.246284959|-0.030951758|-48.825259|20.27041189|0.7951078540000001|-1.949960781|-48.10898007|-23.48867857|3411.457836|-1479.78675|-17.82509456|0.204892146|15.06943449|0.905854609|0.0125621839999999|942.2127953|9.533193534|1.0|0.0|0.0|1.0|4.5|2.68|23.0|-8.81|3.05|5.93|2.06|2.0|137.28|5.0|35.0|6.0|488.6|3.5|-5.41|8.29e-07|0.000405|0.00191|1.56e-09|-0.03893|8.03|-1884.564974|757.1|1343.97|292.1|655.69|0.5745600000000001|0.56481|-1884.255802|0.3109|1.9941|-0.21005|0.04805633|3.2466|6.8125|6.8125
3c_a32|0.0|1|1|3.452148526|0.0|0|0|0.025890116|5.733341277|0.043817204|-0.00017094|10.31100278|-0.01180891|3|3|0.00124359|-0.097512832|-0.5427297289999999|0.831186295|0.839409251|0.901864778|1|-0.0679200029999999|-0.0943910459999999|0.216289509|0.015118975|-34.91603827|7.772301225|59.72163595|0.1112332809999999|-0.0288417079999999|-24.94510426|0.0|0.693952122|-1.038301506|-17.94949454|-14.82682786|2152.627425|-533.7658031000001|-7.622115192000001|0.306047878|9.717148607|0.733606015|0.018316536|370.5811396|9.416090047|1.0|1.0|1.0|1.0|3.22|2.95|19.0|-6.89|6.61|4.68|1.7|1.0|93.05|3.0|22.0|3.0|326.44|4.02|-4.91|6.65e-07|0.000217|0.00399|1.28e-07|-0.05487|3.02|-1633.419633|544.22|903.81|352.54|425.74|0.7034600000000001|0.7034600000000001|-1633.297494|0.5017|3123.0|-0.1970599999999999|0.02415856|5.0659|8.0458|8.0458
14n_a23|0.0|0|1|0.0|0.0|2|0|0.009802461|5.351858133|0.045165485|0.010561248|10.3132176|-0.059870135|2|2|0.010508236|0.144230149|-0.404569286|0.756252127|0.802854174|0.861597051|1|-0.058928845|-0.082430028|0.209387766|0.027028617|-39.82324087|18.26553926|97.93357279|0.10672565|-0.032325501|-37.64460956|97.39429807|0.6868205409999999|-1.648600566|-26.91195666|-21.84509525|3014.591033|-1114.099858|-14.76259199|0.313179459|16.33144958|0.885393105|0.0242495529999999|683.7405759|16.3874892|0.0|0.0|1.0|1.0|3.53|3.66|26.0|-7.51|3.42|4.03|2.72|2.0|126.78|6.0|32.0|5.0|441.51|3.48|-5.02|2.32e-06|0.0010199999999999|0.0042299999999999|3.11e-08|-0.06951|3.23|-1744.42791|710.48|1209.95|362.35|575.71|0.6955|0.6955|-1744.1828670000002|0.4229|5.2196|-0.2077099999999999|0.02300614|7.2975|9.2441|9.2441
12m_a36|0.0|1|0|3.40403699|0.0|0|2|0.013543656|5.351858133|0.03912037|-0.006653538|10.95440733|-0.038386106|1|1|-0.004569485|0.245908938|-0.52644768|0.892815402|0.825587924|0.8792981679999999|0|-0.10031651|-0.121074678|0.4493096629999999|0.022725561|-67.27772044|15.24099981|42.78660249|0.288038572|-0.04260035|-54.45666327|107.233999|0.7471181240000001|-2.300418875|-45.120107|-28.57011677|2925.315028|-1542.786306|-19.16067782|0.252881876|13.67704354|0.8702895190000001|0.0222467879999999|689.2886595|14.91990864|0.0|0.0|0.0|0.0|4.83|0.0|17.0|-6.14|1.92|0.98|1.28|1.0|131.85|6.0|32.0|5.0|424.46|1.26|-3.8|7.96e-05|0.0338|0.0676|7.19e-07|-0.05114|3.88|-1401.6158890000002|692.4|1177.15|320.72|505.51|0.69382|0.69382|-1401.385923|0.4718|6.5789|-0.20993|0.03861003|9.1003|7.5229|7.5229
