molecula|NaaNH|n9FaHRing|SaaNH|NaasN|nARing|SaasN|SRW07|JGI4|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|AATSC7i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50
IN1166_a11|1|0|3.433539068|0|0|0.0|4.727387819|0.044021739|-0.003356527|0.0266218529999999|10.95053349|-0.001446486|0.032420935|-0.462344944|2|0.765593573|0.102257199|-0.067328767|0.827254552|0.790249345|-0.073965061|0.551933595|0.0200246639999999|13.82641888|112.0066065|0.136726441|-0.031642539|-42.74230509|0.694302821|-1.6137695069999998|-35.26269962|-21.84820685|64.89703387|0.463497159|596.0640225999999|2953.475057|-15.08551944|6.777827685|12.63334911|6310.825439|211.0745642|1604.859603|1.0|1.0|1.0|3.51|2.79|27.0|5.01|4.53|1.0|0.0|123.82|0.0|5.0|-5.11|32.0|5.0|417.47|0.0|0.0|1.0|3.31|-4.78|1.65e-05|0.00688|0.0|0.0|6.59e-11|2.75e-08|4.9857|3.2827|-1347.298558|-1347.256659|704.48|377.7|248.68|554.63|-1347.012407|0.1239|3365.0|0.04189898|4.3481|7.9318
1d_a5|1|0|2.79978458|0|0|0.0|4.59511985|0.030074074|-0.0012491689999999|-0.2261588939999999|10.94437658|-0.000700145|-0.389011185|-0.38633065|2|0.7595197290000001|-0.058872605|-0.015804188|0.821309592|0.513260607|-0.088396743|0.6271150670000001|0.007937625|4.288788702|204.4506579|0.1034962359999999|-0.036640804|-25.16889922|0.770504115|-1.465632167|-25.80622135|-19.79744178|52.05055075|0.471074204|484.3911442|1172.890724|-10.69678217|6.116537519|11.5640749|5717.438103|123.9992274|1027.76566|1.0|1.0|1.0|2.92|2.19|23.0|5.48|6.37|2.0|0.0|95.49|0.0|4.0|-4.79|27.0|6.0|366.34|1.0|0.0|1.0|4.15|-4.97|1.0800000000000002e-05|0.00396|0.0|0.0|1.3300000000000002e-09|4.86e-07|4.8725|4.6112|-1288.340378|-1288.306458|567.04|268.88|254.46|414.59|-1288.201219|0.0982|3.7798|0.03392008|5.3765|5.03
12ar_a36|1|0|3.46014932|0|2|0.0|5.351858133|0.040839506|0.000939229|-0.1073795209999999|10.95407427|0.002112069|0.145909555|-0.4194638229999999|1|0.8371588959999999|-0.017348015|-0.064014394|0.89459881|0.8196353679999999|-0.080760277|0.317338373|0.022389124|15.19305207|86.85924228|0.163457134|-0.0347392029999999|-45.46486105|0.705591187|-1.875916952|-37.18892821|-23.57370143|69.99622854|0.4743067589999999|567.6702443|2404.999137|-15.99689556|8.770514183|16.68371115|6155.432771|199.7830951|1804.132337|1.0|0.0|1.0|4.86|0.0|17.0|3.14|1.95|1.0|0.0|133.27|0.0|6.0|-3.92|32.0|5.0|420.47|0.0|0.0|0.0|1.8|-3.91|0.000122|0.0515|0.0|0.0|8.95e-08|3.76e-05|5225.0|3.8489|-1364.511244|-1364.467971|717.19|322.13|237.29|580.53|-1364.235126|0.2372|6.4688|0.04327285|8.7322|7.6021
14r_a23|0|1|0.0|2|0|3.201732471|5.351858133|0.045277778|0.007671236|-0.079935667|10.31321824|0.0075222369999999|0.033038452|-0.454010253|2|0.7837821840000001|0.03753491|-0.1050445769999999|0.846632079|0.5935522360000001|-0.062618931|0.375360556|0.019185345|12.35476415|47.26552456|0.133777381|-0.03654528|-35.61466281|0.7882228370000001|-1.717628177|-25.96781003|-23.53402098|52.67940305|0.4661909429999999|557.8203557999999|2306.754114|-15.15517566|7.555307147000001|14.15357616|6744.848704999999|136.37788909999998|1403.282085|0.0|0.0|1.0|3.47|3.06|26.0|3.78|4.58|2.0|1.0|120.24|0.0|5.0|-5.58|31.0|5.0|429.47|0.0|0.0|0.0|3.7|-5.11|7.73e-06|0.00332|0.0|0.0|2.14e-08|9.18e-06|5.9406|3.1797|-1729.1556449999998|-1729.1326809999998|678.08|389.92|208.71|513.71|-1728.924789|0.0008|6.2620000000000005|0.02296354|8.8722|8.2684
4l_a46|0|0|0.0|1|1|2.155247543|5.587248657999999|0.049498645|0.0066560469999999|-0.060895366|10.94631401|0.006162668|-0.1012114369999999|-0.3888343979999999|1|0.726535412|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|-0.09094885|0.291762764|0.00657916|3.721888783|177.7681018|0.107841373|-0.030068681|-27.26452605|0.883450801|-1.533502748|-29.10603933|-17.01011822|55.17245545|0.409308207|504.7020036|2087.583804|-9.6227739|5.80829255|9.833034117|4865.794981|65.93290984|981.9630347|1.0|1.0|1.0|3.92|3.19|17.0|4.64|5.02|1.0|0.0|105.77|0.0|3.0|-5.28|26.0|3.0|347.45|0.0|1.0|1.0|4.08|-5.11|7.78e-06|0.0027|0.0|0.0|9.980000000000001e-08|3.47e-05|5.4011|4.4542|-1092.745692|-1092.71063|612.39|278.36|229.55|526.77|-1092.484863|0.1523|2.6588|0.03506136|3.7624|7.0088
12_a1|1|0|3.3894574360000003|0|1|0.0|5.351858133|0.036382114|-0.0038943009999999|-0.0811332759999999|10.94945122|-0.001416381|0.127560614|-0.487073772|1|0.749817035|-0.045776997|-0.093957115|0.817998205|0.7534284040000001|-0.0964711209999999|0.210514881|0.033770552|19.60151089|133.6600817|0.234878615|-0.039894864|-35.28166588|0.724666653|-1.675584287|-32.50125347|-23.15625812|75.59644237|0.46449367|444.1009824|1825.150911|-13.44063462|7.679719277999999|14.34104294|5468.378562|159.81230209999998|1342.083063|1.0|1.0|1.0|3.29|2.72|23.0|4.87|4.41|2.0|0.0|103.47|0.0|3.0|-4.98|28.0|5.0|366.37|0.0|0.0|1.0|3.44|-4.75|1.77e-05|0.00649|0.0|0.0|6.28e-09|2.3e-06|3734.0|3.1744|-1216.12881|-1216.099134|607.42|390.57|332.04|482.51|-1215.922313|0.2821|7.7454|0.0296752|10.1801|5.5302
4e_a46|0|0|0.0|1|1|2.12386814|5.587248657999999|0.041636905|-0.001404912|-0.058626723|10.31928077|0.002688298|-0.135489528|-0.514537262|2|0.77019676|0.075271624|-0.076733489|0.8146060740000001|0.69063113|-0.0835371459999999|0.68427144|0.010671173|8.098142567|105.0139519|0.246284959|-0.030951758|-48.825259|0.7951078540000001|-1.949960781|-48.10898007|-23.48867857|71.49283399|0.4753010039999999|571.9794684|3129.575458|-17.82509456|7.906917146|15.06943449|7615.063066|155.48860530000002|1861.114491|1.0|0.0|1.0|4.5|2.68|23.0|3.05|5.93|2.0|0.0|137.28|0.0|5.0|-6.08|35.0|6.0|488.6|1.0|0.0|0.0|3.5|-5.41|3.92e-06|0.00191|0.0|0.0|1.56e-09|7.64e-07|4.2446|4.1773|-1884.613031|-1884.564974|757.1|296.81|292.1|655.69|-1884.255802|0.3109|1.9941|0.04805633|3.2466|6.8125
12am_a36|1|0|3.340519946|0|2|0.0|5.351858133|0.044036281|-0.011700732|-0.050505733|10.9602097|-0.007897954|0.345949079|-0.6080522279999999|1|0.8344566859999999|-0.0147665219999999|-0.05754717|0.885733922|0.624142499|-0.091472759|0.305015372|0.017590648|12.15249658|128.69607109999998|0.185013456|-0.045928425|-56.3667958|0.788334835|-2.480134939|-43.65752487|-31.72964526|75.34643812|0.484558903|563.0333297999999|2603.072527|-21.92042059|8.772646622|17.01968794|7238.033439|146.228847|2173.44302|1.0|0.0|1.0|4.81|0.0|17.0|3.31|4.04|2.0|0.0|130.43|0.0|7.0|-5.2|34.0|8.0|465.43|0.0|0.0|0.0|2.65|-5.07|8.6e-06|4.0|1.0|0.0|7.24e-08|3.37e-05|5.2317|3.8606|-1645.205296|-1645.169789|714.21|321.15|236.99|562.14|-1644.952145|0.2987|5.9258|0.03550681|8.0872|7.2218
21_a34|0|0|0.0|1|2|1.88614418|5.860786223|0.036880342|-0.001643445|-0.004734657|10.94874873|0.00130996|-0.201539853|-0.514364527|1|0.740092842|0.116926272|-0.015568862|0.796991578|0.660871869|-0.09533089|0.527371706|0.034163186|22.9240533|168.9671187|0.323609157|-0.041572921|-53.03643341|0.728260094|-2.120218984|-42.9239565|-27.89610644|86.89263143|0.4688149339999999|453.8692584|2429.6035|-18.7187412|7.253455092999999|13.65523159|7048.305909000001|182.341897|1953.562249|0.0|0.0|1.0|3.43|3.52|23.0|3.64|3.23|1.0|1.0|122.59|0.0|4.0|-4.5|33.0|6.0|438.43|0.0|0.0|0.0|3.03|-4.71|1.94e-05|0.0085|0.0|0.0|2.07e-08|9.06e-06|4.3011|3091.0|-1483.3359380000002|-1483.305698|698.17|401.11|288.26|530.93|-1483.057743|0.0002|5.3432|0.03023936|7.9399|5.4737
8a_a8|1|0|3.150966553|1|1|1.4114120369999998|5.4161004020000005|0.040243056|-0.0075336219999999|0.010118884|10.94671414|-0.005306541|0.044579097|-0.5028388229999999|1|0.762577159|0.089031731|-0.048064085|0.8220300859999999|0.7318727540000001|-0.131795179|0.22299265|0.034374791|20.58762475|170.9592896|0.449170525|-0.049054408|-42.60049244|0.76420633|-2.256502762|-47.27503672|-29.37948733|99.52191337|0.481294455|329.9007832|1746.6927010000002|-17.59585557|7.533378788999999|14.52342059|6193.891189|141.2206861|1768.444416|0.0|0.0|1.0|3.37|2.64|23.0|3.13|2.72|1.0|0.0|109.21|0.0|4.0|-4.4|30.0|5.0|400.39|0.0|0.0|0.0|2.56|-4.14|7.28e-05|0.0292|0.0|0.0|1.74e-07|6.96e-05|4.6017|3.1039|-1367.776863|-1367.744724|620.68|399.45|269.43|476.69|-1367.539526|0.1729|5.4201|0.03213899|6.8427|4.9454
14z_a23|0|1|0.0|2|0|3.305974434|5.351858133|0.04314059|0.009174505|-0.0438568409999999|10.31321795|0.007229683|0.0708381429999999|-0.46459002|2|0.802520527|0.10796308|-0.035965909|0.8668730109999999|0.64069202|-0.0582387179999999|0.228957475|0.018337664|12.77192721|40.18308023|0.074698898|-0.03393829|-38.68856944|0.785604449|-1.595099623|-28.25118461|-23.63754572|53.33438253|0.474697407|644.4593172|2692.627452|-16.46322104|7.834464959|14.91419434|7285.13008|149.3235124|1414.152695|0.0|0.0|0.0|3.42|3.67|26.0|4.64|5.32|2.0|1.0|130.3|0.0|5.0|-6.77|32.0|4.0|480.37|0.0|0.0|0.0|4.49|-6.13|7.37e-07|0.000354|0.0|0.0|2.6899999999999996e-09|1.29e-06|4032.0|3.6632|-2549.107748|-2549.0953670000004|715.41|338.46|307.5|586.28|-2548.895003|0.2917|5.9301|0.01238131|7.9877|8.2941
3g_a32|1|1|3.542426304|0|0|0.0|5.733341277|0.05052381|0.001276735|-0.1154223269999999|10.31100273|0.002565215|-0.105402305|-0.563371932|0|0.755211939|-0.1015732219999999|-0.1719626169999999|0.802214256|0.786074011|-0.070213101|0.273439311|0.0119962889999999|6.647498326|42.56199385|0.112304055|-0.030429702|-30.18744099|0.8007401590000001|-1.278047464|-21.55960626|-16.86199774|45.55465473|0.447358137|491.89858160000006|1886.244271|-9.343731735|5.917878616|10.70834299|5058.622432|110.4157723|884.4366022|1.0|0.0|1.0|3.43|3.44|19.0|7.02|5.42|2.0|0.0|102.55|0.0|3.0|-7.09|24.0|3.0|354.49|0.0|0.0|1.0|4.61|-5.59|2.58e-06|0.000915|0.0|0.0|5.08e-08|1.8e-05|3.5456|3.5456|-1712.060085|-1712.036238|593.24|349.68|349.68|495.4|-1711.865318|0.2859|3.3082|0.02384763|5.5816|7.8539
13_a12|0|0|0.0|0|0|0.0|0.0|0.037948718|0.000830398|-0.083760082|10.96083169|0.002279068|-0.362308767|-0.595629719|2|0.6809340620000001|-0.226526433|0.039235452|0.7300173240000001|0.804066411|-0.058167326|0.122164874|0.008188151|4.01385817|64.74666684|0.09993609|-0.034993718|-22.2236882|0.8829921740000001|-1.2947675790000002|-13.97756285|-17.15403411|32.52766981|0.466560112|441.2142447|664.9830294|-8.408963103|6.06407675|11.36787272|3647.657976|57.35761558|718.8050825|1.0|1.0|0.0|2.7|2.64|18.0|3.63|3.9|1.0|0.0|84.74|0.0|3.0|-4.26|21.0|3.0|276.34|0.0|1.0|1.0|3.22|-4.2|6.3e-05|0.0174|0.0|0.0|7.26e-08|2.01e-05|4.5363|3.9329|-876.3661620999999|-876.3370809|532.86|315.25|273.31|437.91|-876.209109|0.0155|1.3023|0.0290811829999999|1.5686|7.0315
12z_a30|0|0|0.0|0|2|0.0|5.351858133|0.040566449|0.003529389|0.018796341|10.31162784|0.005111479|0.05890953|-0.39205163|1|0.809127478|-0.02232319|-0.077335468|0.855880335|0.794193541|-0.071429418|0.315493739|0.030875938|21.47520633|54.40462246|0.167079923|-0.034034824|-52.13870496|0.630839856|-1.939984979|-34.55504699|-23.67231332|71.1566605|0.48740649|579.3226647000001|2435.831516|-16.464854199999998|8.071510779|15.74641625|7074.004131999999|256.7627363|2138.929312|1.0|0.0|1.0|4.86|0.0|17.0|3.94|2.63|2.0|0.0|140.26|0.0|7.0|-5.61|33.0|6.0|458.54|0.0|0.0|0.0|2.52|-5.0|9.94e-06|0.00456|0.0|0.0|1.47e-07|6.720000000000001e-05|4.8063|3.4438|-1804.814868|-1804.785911|739.33|360.02|257.96|580.6|-1804.51674|0.1441|7.0446|0.02895763|7.2113|7.3615
15a_a22|0|0|0.0|1|0|1.646649187|4.727387819|0.038167849|0.005288335|-0.057308195|10.9464374|0.005757758|0.036467904|-0.360663314|2|0.7392451729999999|-0.09744639|-0.027029438|0.794858486|0.655865336|-0.061755825|0.410151945|0.02126757|14.43653926|96.58317516|0.13335968|-0.031425179|-37.6479704|0.702735071|-1.634109304|-28.45564196|-21.33157831|56.35672103|0.444668211|588.2800507999999|2169.226845|-14.47998862|8.157552588|14.6895113|6322.278103000001|201.7850124|1578.4640869999998|1.0|1.0|1.0|3.42|2.86|27.0|3.87|4.31|1.0|0.0|124.05|0.0|6.0|-4.65|32.0|5.0|420.47|0.0|0.0|1.0|3.19|-4.68|2.1e-05|0.00881|0.0|0.0|6.1e-10|2.56e-07|5.0577|3.6496|-1368.35331|-1368.321775|696.57|339.72|245.14|541.27|-1368.0755869999998|0.0955|5.2588|0.03153544|6.8666|6.8447
5_a47|0|0|0.0|0|0|0.0|0.0|0.037492877|-0.012670377|-0.002627182|10.9367109|-0.011237954|0.0083528919999999|-0.454659897|2|0.795032176|0.065981732|0.0743193|0.861595935|0.675164258|-0.087763105|0.526509524|0.009936558|5.246458665|104.9032216|0.192042245|-0.038537768|-27.93318665|0.781571204|-1.502972943|-24.46654029|-20.34777119|51.58499074|0.4736061789999999|426.5981263000001|1349.003107|-10.74353333|5.861037845|11.13432113|5501.708422|115.3294396|1015.343288|1.0|1.0|1.0|2.67|2.79|22.0|4.73|5.96|2.0|0.0|101.51|0.0|3.0|-5.65|26.0|4.0|365.79|1.0|0.0|1.0|4.29|-5.5|3.18e-06|0.00116|0.0|0.0|2.07e-09|7.590000000000001e-07|3.7083|3.7083|-1569.369195|-1569.333281|561.61|334.35|334.35|401.16|-1569.20723|0.2108|2.9121|0.03591467|3.8816|7.7
9g_a24|1|0|2.931798469|1|0|1.7647373919999998|5.283203728999999|0.0279797979999999|0.0144065739999999|0.070915465|10.96318169|0.013119312|-0.292600863|-0.079421802|2|0.7931626959999999|0.13372961|-0.045107345|0.859302479|0.657503038|-0.064835725|0.383340003|0.01876163|9.283063574|174.88817269999998|0.132863247|-0.021297745|-16.07665151|0.4819264479999999|-0.788016565|-15.87288497|-10.53790724|41.36311977|0.427531635|429.0504306|1196.910121|-5.214049137|6.124370267000001|10.69818114|4355.725609|256.3375151|809.0499476|0.0|1.0|1.0|2.8|1.78|22.0|2.91|2.93|0.0|0.0|87.53|0.0|3.0|-2.49|23.0|4.0|302.33|0.0|1.0|0.0|1.93|-3.09|0.0008179999999999|247.0|0.0|0.0|3.720000000000001e-07|0.000113|5.2521|4.2802|-984.5891383|-984.5565078|524.03|289.67|236.07|400.47|-984.447764|0.1023|2.9691|0.032630457|4.4131|7.1675
9n_a24|1|0|2.961528903|0|0|0.0|4.59511985|0.024179894|0.008307337|-0.036651001|10.94875265|0.008809179|-0.22754075|-0.225226606|2|0.7584388259999999|0.048359202|-0.058520736|0.804201677|0.755793189|-0.052106597|0.331008994|0.017608478|11.90027964|48.691073|0.095443402|-0.026905672|-35.50139138|0.652126509|-1.399094961|-23.79925701|-18.18357165|47.11530904|0.4331595789999999|611.3234977000001|1361.307012|-12.28894317|8.232847909|14.52410167|5356.5828|235.1021924|1449.942171|1.0|1.0|1.0|3.17|2.6|23.0|4.41|4.14|1.0|0.0|114.29|0.0|7.0|-4.14|29.0|5.0|385.46|0.0|1.0|0.0|3.13|-4.29|5.14e-05|0.0198|0.0|0.0|2.31e-09|8.909999999999999e-07|4.9139|4.1028|-1239.1274939999998|-1239.095611|686.19|302.2|252.31|587.05|-1238.856882|0.0334|2.8552|0.03188309|4.8123|7.7212
5b_a40|0|0|0.0|1|1|1.616656116|6.167516491000001|0.044946237|0.008515162|0.179058252|10.31198309|0.006372485|-0.164084255|-0.389789991|0|0.817071232|-0.400500595|0.029485257|0.88618123|0.503365018|-0.077031845|0.313503463|0.019116586|9.59023102|169.18694230000003|0.118735598|-0.036507111|-22.96968039|0.829018186|-1.095213344|-19.38687321|-18.31454812|48.2348504|0.477304896|442.1045286|764.9528181|-9.187872156|6.521443259|12.47657231|4813.179854|85.77656597|662.7555978999999|1.0|0.0|0.0|3.13|2.82|14.0|4.93|4.39|1.0|1.0|84.17|0.0|3.0|-5.43|21.0|3.0|338.21|0.0|0.0|1.0|3.83|-4.84|1.44e-05|0.00488|0.0|0.0|5.65e-06|0.00191|3.9759|3.9759|-2096.782087|-2096.767375|515.23|311.84|311.84|411.1|-2096.707754|0.3005|7.2947|0.01471235|9.3069|7.1938
38_a18|0|0|0.0|0|2|0.0|4.844187086|0.035478927|0.000520558|-0.020056674|10.94702086|0.001602741|-0.0993372269999999|-0.498932552|0|0.719168079|-0.03302891|-0.007310849|0.751875124|0.7400818459999999|-0.076974444|0.423402315|0.00838904|6.675707878|100.7046282|0.1689295469999999|-0.0322355079999999|-52.08807522|0.880927895|-2.385427574|-48.74349112|-25.65190078|67.92930461|0.4666657999999999|661.3370874|1855.157022|-20.41289434|10.98254153|20.5922319|7261.130718|94.75345803|2154.819559|1.0|1.0|1.0|4.53|0.0|18.0|4.94|4.13|3.0|1.0|160.66|0.0|10.0|-6.98|38.0|3.0|508.65|0.0|0.0|1.0|3.64|-6.11|7.85e-07|0.000399|0.0|1.0|4.68e-11|2.38e-08|3.2241|3.2241|-1611.630281|-1611.60375|861.93|384.55|384.55|734.93|-1611.133158|0.5147|1.9877|0.02653109|2.7244|7041.0
15b_a50|0|1|0.0|2|1|4.112770601|5.82008293|0.032843915|0.004641091|-0.06083723|10.94501702|0.005203263|-0.17223348|-0.310946931|1|0.8259784720000001|0.000882622|-0.216393362|0.8833003970000001|0.764606364|-0.082576068|0.447220762|0.020083792|11.48191704|274.85729960000003|0.179086516|-0.028069672|-26.37622116|0.639017342|-1.291204916|-26.98929785|-16.04745006|58.69070955|0.478989976|469.3167805|1692.3273379999998|-9.174337796|6.89125222|13.22671714|5205.2135960000005|206.3740238|1155.184146|1.0|1.0|1.0|3.56|2.11|20.0|2.71|3.26|1.0|0.0|105.46|0.0|5.0|-3.18|27.0|4.0|357.41|0.0|1.0|1.0|2.37|-3.6|0.000249|0.0891|0.0|0.0|1.92e-06|0.000687|4.0561|4.0561|-1160.4989460000002|-1160.463663|613.37|305.67|305.67|475.99|-1160.275856|0.1796|6.9054|0.03528279|9.3788|7.1024
5_a15|0|0|0.0|0|0|0.0|0.0|0.035982906|0.000420839|-0.0156037999999999|10.95880662|0.003194793|0.1093187759999999|-0.340979744|2|0.704479781|0.092692253|0.020920163|0.74438723|0.7950674740000001|-0.06128567|0.743577162|0.032616864|24.25353664|119.95308020000002|0.125945852|-0.0273088679999999|-54.73655332|0.5089899720000001|-1.583914356|-33.88634094|-20.30656983|69.82487767|0.486150431|649.9369163|2179.757502|-15.09973885|7.795174584|15.1701491|6656.720346|365.1095806|2313.9572780000003|1.0|1.0|1.0|3.79|3.68|24.0|4.92|6.01|3.0|0.0|127.97|0.0|8.0|-6.16|33.0|6.0|443.49|1.0|0.0|1.0|4.29|-5.66|2.18e-06|0.000967|0.0|0.0|2.25e-10|9.970000000000001e-08|4.3299|3.6257|-1470.816175|-1470.779775|737.16|341.96|286.35|629.67|-1470.487858|0.0199|4.3576|0.03640044|6.35|7.8861
GW6604_a52|1|0|2.944144148|0|0|0.0|4.59511985|0.021346801|0.007746755|-0.118272803|10.94914378|0.0070554269999999|-0.131886693|-0.201462112|2|0.693399445|0.074868979|-0.057466653|0.7550228990000001|0.689009112|-0.071850787|0.38374044|0.009021088|4.459510077|157.2481263|0.12653545|-0.029217264|-17.61190876|0.73529506|-1.081038779|-17.55852148|-14.44334401|39.97842884|0.4597869779999999|431.7909048|799.8313017999999|-7.13996301|6.2973559020000005|11.6571716|4168.525878|130.8549791|726.7881391|1.0|1.0|1.0|2.68|1.76|23.0|4.49|4.2|0.0|0.0|90.49|0.0|3.0|-3.87|23.0|3.0|298.34|0.0|1.0|1.0|3.08|-4.16|6.929999999999999e-05|0.0207|0.0|0.0|9.31e-09|2.78e-06||||||||||||||6.9706
4b_a49|0|0|0.0|1|1|2.075628989|5.4161004020000005|0.036555556|0.001769804|-0.033486358|10.92776533|0.002557204|-0.10158752|-0.390006034|2|0.798826417|0.005818676|0.049923437|0.852400617|0.6967593559999999|-0.091725536|0.438784865|0.0241270029999999|14.84890147|41.97072627|0.241850733|-0.030696709|-34.19753462|0.645330839|-1.534835437|-34.74338731|-18.89220999|71.30114509|0.477868186|466.6010051|1701.832352|-11.62716177|7.588962922|14.53457293|6025.790417|218.2802175|1463.761596|1.0|1.0|1.0|3.37|3.1|21.0|3.71|3.26|1.0|0.0|112.36|0.0|6.0|-3.81|30.0|6.0|400.43|0.0|0.0|1.0|2.8|-3.88|0.000132|0.0527|0.0|0.0|8.91e-08|3.570000000000001e-05|4.6422|3.7413|-1333.063439|-1333.026419|664.86|331.39|267.08|509.78|-1332.800229|0.0615|1.8265|0.03702033|2.2306|7.1024
12t_a36|1|0|3.500121488|0|2|0.0|5.351858133|0.041767677|0.003676818|-0.030990165|10.95395385|0.0045625|0.059266516|-0.436022708|1|0.829598864|-0.009662203|-0.050788309|0.878510663|0.857993338|-0.0735262|0.318666358|0.017627553|11.7409283|86.12920631|0.166244358|-0.035934112|-44.63604995|0.78316808|-2.012310282|-32.61842026|-23.93411213|60.71345614|0.48189543|555.3275093999999|2320.375227|-15.94144641|7.960344391|15.36435856|5936.009091|144.422087|1711.395437|1.0|0.0|1.0|4.94|0.0|17.0|3.62|2.45|1.0|0.0|133.52|0.0|6.0|-4.61|31.0|4.0|409.49|0.0|1.0|0.0|2.4|-4.57|2.6600000000000003e-05|0.0109|0.0|0.0|4.38e-08|1.7899999999999998e-05|3.8844|3.6694|-1311.585049|-1311.552739|713.6|337.89|319.18|562.72|-1311.287803|0.0155|5.9081|0.03230976|7.9104|8.0969
8b_a8|1|0|3.191799887|1|1|1.42474537|5.4161004020000005|0.040054466|-0.0055544409999999|-0.0422693659999999|10.94650923|-0.003593429|0.031896755|-0.5058761820000001|1|0.778853499|0.097555876|-0.0527918259999999|0.8354024290000001|0.726912742|-0.130159955|0.28604765|0.032440348|19.87542051|172.84152849999998|0.441645347|-0.047457424|-43.64473805|0.781454722|-2.325413799|-48.85837649|-29.07602182|99.62129245|0.4835310479999999|342.0904577|1821.324722|-17.8141788|7.507665421|14.53652808|6471.7604200000005|133.8974321|1823.170337|0.0|0.0|1.0|3.52|2.93|23.0|3.65|3.03|1.0|0.0|114.18|0.0|4.0|-4.77|31.0|5.0|414.41|0.0|0.0|0.0|2.9|-4.43|3.69e-05|0.0153|0.0|0.0|7.33e-08|3.04e-05|4.5819|3.2992|-1407.0843|-1407.052256|640.35|375.8|270.59|488.56|-1406.829227|0.1515|5.8389|0.03204403|7.4497|5.2941
12ah_a36|1|0|3.456839001|0|2|0.0|5.351858133|0.043848238|0.0005016269999999|-0.083956827|10.95983779|0.0010871589999999|0.133939811|-0.444563583|1|0.835013502|0.011674455|-0.0861053359999999|0.8910146309999999|0.8065052890000001|-0.0758457179999999|0.271553945|0.0184777819999999|11.93961081|82.70705743|0.171594725|-0.038137281|-44.23111357|0.768906425|-1.906864035|-31.66734951|-24.6427998|60.9481085|0.468162246|535.2826672|2334.380591|-15.92320089|8.26712637|15.54445187|6015.129321|149.3235124|1602.457659|1.0|0.0|1.0|4.73|0.0|17.0|3.35|2.54|1.0|0.0|128.76|0.0|5.0|-4.44|30.0|4.0|415.88|0.0|1.0|1.0|2.34|-4.59|2.55e-05|0.0106|0.0|0.0|6.65e-08|2.77e-05|5.2259|3.7792|-1692.545871|-1692.512868|682.21|328.07|237.25|532.36|-1692.3109559999998|0.0485|5.4979|0.03300341|7.6265|7.9586
8b_a32|1|1|3.419952523|0|0|0.0|5.733341277|0.03995614|-0.003484915|-0.024375676|10.31100269|-0.001662219|-0.014634534|-0.577864293|0|0.845443342|0.060636167|-0.1152380009999999|0.8966299409999999|0.7507116140000001|-0.0850068559999999|0.253018806|0.016711528|10.49093175|102.4297669|0.211781902|-0.03079624|-42.94454179|0.669149204|-1.4166270230000002|-33.50038167|-19.33283713|63.85535908|0.458155153|494.8166492|2275.886421|-12.13650094|8.10555784|14.95918599|5619.400983|207.6969342|1329.016762|1.0|1.0|1.0|3.46|3.04|19.0|6.49|4.19|1.0|0.0|110.47|1.0|7.0|-5.83|27.0|4.0|397.52|1.0|0.0|1.0|3.61|-4.39|4.06e-05|0.0161|0.0|0.0|2.23e-08|8.86e-06|3.5442|3.5442|-1880.77142|-1880.735397|671.54|349.82|349.82|558.16|-1880.539698|0.2943|846.0|0.03602276|1.2797|7.9208
