molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1i|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
18c_a22|0.0|0|0|0|0.0|0.0|0|1.194229067|1.804590026|4.727387819|0.013131848|2|-0.044828537|1.642882533|0.005449965|0.009519672|10.31286086|1|-0.143402172|0.7669483559999999|-0.032031791|0.010828071|0.6922232890000001|1|-0.076388478|0.5003904610000001|-40.094865000000006|-52.84635017|30.63947336|0.068926461|47.68404831|-0.028825841|-36.55965924|15.22791009|0.682690024|-1.52776956|-27.73804808|-19.94201893|0.4777430589999999|3090.601885|644.1264387|0.317309976|7.332936064|14.04085897|0.914766316|219.5183688|-731.1931848999999|14.88645273|1.0|1.0|1.0|1.0|3.56|3.3|27.0|4.98|124.4|1.0|1.0|136.36|0.0|1.0|6.0|-5.8|34.0|5.0|-6.63|461.54|1.0|3.72|1.6e-06|0.000739|7.98e-06|3.5|0.0|0.0|3.4299999999999995e-10|1.58e-07|-0.07207|5655.0|3.5|3.7222|-1783.562578|-1783.5397829999995|707.08|0.2996|219.25|583.88|0.60449|0.0817|1.2938|-1783.340519|1.0733|26.0|7585.0|7585.0
17_a47|0.0|1|1|1|3.011740664|0.0|0|1.4168589319999998|0.0|4.59511985|-0.019259259|3|-0.105849578|1.699575434|0.0042378929999999|0.075303828|10.9385382|1|-0.031505291|0.75807704|-0.034891905|-0.010871607|0.7666613659999999|1|-0.082994667|0.522140199|-43.82821253|-50.62550618|68.64478326|0.147717593|90.10552332|-0.02987808|-30.88080199|0.0|0.7457517659999999|-1.493904005|-26.73455447|-18.22518223|0.46147021|2672.497352|519.8795281|0.2542482339999999|7.055517075|13.10144249|0.8569074879999999|155.087622|-555.8544359|9.708576558|1.0|1.0|1.0|2.0|3.44|2.39|27.0|5.44|79.38|2.0|0.0|119.83|0.0|0.0|4.0|-5.4|30.0|4.0|-5.83|392.46|1.0|3.85|3.98e-06|0.00156|6.11e-06|4.03|0.0|0.0|7.96e-11|3.12e-08|-0.04873|4.2784|3.07|4.2784|-1254.985125|-1254.943823|656.78|0.4308|289.79|477.67|0.6844100000000001|0.4308|3.4454|-1254.795084|5.6949|5.0|8.3|8.3
12b_a32|0.0|1|1|1|3.477905329|0.0|0|0.609420757|0.0|5.733341277|-0.055500132|0|-0.044307211|2.153718992|-0.003484915|-0.031446256|10.31100269|3|-0.1534110109999999|0.838021287|-0.0533240309999999|-0.090027803|0.7507116140000001|1|-0.097525366|0.2996018789999999|-50.88975159|-60.93328667|90.57560878|0.217407|135.83463989999998|-0.027561517|-38.07076621|65.29222164|0.60420609|-1.267829764|-31.79562339|-17.22027667|0.430631506|2573.006963|488.9595947|0.39579391|7.076348793999999|12.42841652|0.756331814|247.2897528|-494.9199607|15.72418067|1.0|1.0|1.0|2.0|3.47|2.9|19.0|4.19|140.04|1.0|0.0|110.47|1.0|1.0|7.0|-5.9|27.0|4.0|-6.4|397.52|1.0|3.59|1.27e-06|0.000505|3.72e-05|3.28|0.0|0.0|2.23e-08|8.86e-06|-0.05173|3.5703|4.12|3.5703|-1880.770588|-1880.732075|663.89|0.2865|347.27|541.49|0.70258|0.2865|3208.0|-1880.599158|4.1080000000000005|26.0|7585.0|7585.0
11b_a50|0.0|0|1|1|0.0|0.0|1|1.3979498330000002|4.071188272|5.82008293|-0.014702942|1|-0.007722567|2.114272566|0.011959339|-0.218953127|10.94500697|2|-0.277408878|0.800774662|-0.146696566|-0.20645662|0.667956827|1|-0.069841183|0.229754094|-23.23499995|-36.43643854|7.949039772000001|0.068683675|35.832562100000004|-0.02494328|-19.0090431|86.04123302|0.642051995|-1.047617742|-12.12179711|-13.01301376|0.42907551|2286.724895|485.8716402|0.357948005|5.697537591000001|9.979494111|0.751545111|186.7429782|-285.1356465|11.28530137|0.0|0.0|1.0|0.0|3.44|2.84|20.0|3.73|48.53|0.0|0.0|99.65|0.0|2.0|2.0|-3.58|25.0|3.0|-6.24|327.38|1.0|2.96|0.000263|0.0862|6.97e-05|2.9|0.0|0.0|1.35e-06|0.000441|-0.02817|4.6471|3.05|3.9863|-1045.98235|-1045.961211|560.06|195.0|266.8|431.63|0.64477|0.0711|2.7805|-1045.849774|3.7922|1.7|5.7696|5.7696
12l_a36|0.0|1|0|0|3.426092687|0.0|2|1.297044247|0.0|5.351858133|-0.008712073|2|0.128666217|0.0|-0.000143196|-0.05158636|10.95423322|1|-0.175397741|0.8174432229999999|-0.041707369|-0.079106537|0.8212311840000001|0|-0.107815735|0.3827446779999999|-52.05361632|-70.17688229|39.27257375|0.15618077|101.6575135|-0.038052612|-45.67788557|1.281955437|0.7379583590000001|-1.940683231|-33.88151556|-24.7683114|0.4619814279999999|2843.514589|549.2389652|0.262041641|7.471134223|13.88638723|0.8586718990000001|170.5619816|-822.2019402000001|13.59224175|1.0|0.0|0.0|2.0|4.78|0.0|17.0|1.76|92.99|1.0|0.0|128.47|0.0|1.0|5.0|-4.57|31.0|5.0|-6.68|406.44|0.0|1.77|2.72e-05|0.0111|5.08e-05|2.95|0.0|0.0|2.21e-07|8.97e-05|-0.0510399999999999|3.8619|2.98|3.8619|-1325.194654|-1325.15957|686.83|0.4524|321.05|530.75|0.6925|0.4524|5392.0|-1325.0137550000002|7.2021|0.02|7699.0|7699.0
20_a4|0.0|0|0|0|0.0|0.0|1|1.399905568|2.017439295|5.4161004020000005|-0.00123671|1|-0.061689675|0.0|0.012265062|-0.1473674569999999|10.9459449|1|-0.103098674|0.7797803109999999|0.246357638|-0.105783279|0.665774148|0|-0.072188305|0.210083785|-29.16642156|-34.74640079|63.27373076|0.081852712|39.3981702|-0.0273144939999999|-16.72448692|68.49419443|0.6435852470000001|-1.010636274|-14.03867522|-13.14728679|0.421704107|1982.961908|441.9318823|0.356414753|5.543543957000001|9.58599918|0.729218575|171.5531319|-234.1428169|11.71277006|1.0|1.0|1.0|0.0|3.23|3.06|17.0|3.54|39.94|0.0|0.0|86.62|0.0|2.0|3.0|-3.46|22.0|3.0|-5.96|289.33|1.0|2.97|0.000346|0.1|0.000134|2.96|0.0|0.0|2.79e-06|0.000806|-0.03048|5.1778|2.73|4.0419|-934.2489802|-934.2266312|517.72|0.2364|239.45|402.27|0.66028|0.1415|4.0681|-934.150871|5.5779|646.0|6.1898|6.1898
10_a15|0.0|0|0|0|0.0|0.0|0|1.4356889780000002|0.0|0.0|-0.0435725659999999|2|-0.0869138469999999|0.0|0.001740635|-0.077096984|10.95972828|0|-0.184255041|0.713794823|0.0107135269999999|0.018211609|0.7933685340000001|0|-0.101494566|0.640780603|-30.73805622|-59.05618983|6.497096666|0.066863055|38.90530741|-0.036384844|-34.36276159|0.0|0.8301726490000001|-1.928396745|-17.88541558|-21.17108692|0.449323734|2605.82709|542.9602292000001|0.169827351|5.555044294|10.08767698|0.815948972|98.81668286|-652.8924702|6.751174337|1.0|1.0|1.0|1.0|3.58|3.64|24.0|6.3|56.27|2.0|0.0|119.95|0.0|1.0|6.0|-6.22|30.0|4.0|-4.97|397.47|1.0|4.69|5.99e-07|0.0002379999999999|1.47e-06|5.29|0.0|0.0|1.51e-10|5.99e-08|-0.03581|4.4682|5.16|3.6448|-1281.088565|-1281.061184|631.2|0.1412|277.48|487.16|0.70313|0.0042|1.6654|-1280.862627|3.1460000000000004|7.0|8.1549|8.1549
25b_a34|0.0|0|0|0|0.0|0.0|1|1.290860233|1.94553288|5.351858133|-0.0929479709999999|1|-0.150946163|0.0|-0.00378755|-0.112970844|10.95957635|1|-0.435821207|0.7969500890000001|0.08214612|-0.101529052|0.787858064|0|-0.137924163|0.5020264870000001|-64.37123451|-86.13394472|165.2408865|0.343426892|214.470853|-0.042438204|-53.79083879|49.2835599|0.76274549|-2.206786613|-40.19997818|-26.50275222|0.419904835|2611.55928|410.0313565|0.23725451|6.383564979|11.00434095|0.723855085|148.1659658|-860.6534206|11.90766609|0.0|1.0|1.0|2.0|3.53|3.39|17.0|3.03|90.3|1.0|0.0|108.21|0.0|1.0|7.0|-3.82|29.0|5.0|-7.07|393.44|0.0|2.58|0.00015|59.0|0.000202|2.29|0.0|0.0|3.8100000000000004e-07|0.00015|-0.03539|4.2253|5.06|4.2253|-1313.388114|-1313.361559|668.48|0.2259|293.43|562.84|0.6925600000000001|0.2259|7.0586|-1313.194808|9.0174|2.08|5.6819|5.6819
12u_a36|0.0|1|0|0|3.508898495|0.0|2|1.270259304|0.0|5.351858133|-0.0407717229999999|2|0.033763276|0.0|0.0042553209999999|-0.063855309|10.95266014|1|-0.163978382|0.8101678720000001|0.080270195|-0.018047007|0.860667615|0|-0.0969881059999999|0.3765068079999999|-50.53295452|-67.50289394|86.1184622|0.157772171|109.8080843|-0.03452119|-46.98143813|5.944854912|0.77938748|-2.036750221|-35.17050511|-24.02645378|0.486156325|2831.106839|586.1833819|0.22061252|7.65672775|14.90088936|0.946117173|153.5444314|-986.6102007|10.55929252|1.0|0.0|1.0|2.0|5.05|0.0|17.0|3.01|69.2|2.0|0.0|138.33|0.0|1.0|6.0|-4.95|32.0|4.0|-6.19|423.51|1.0|2.66|1.13e-05|0.0047799999999999|1.39e-05|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|-53.0|3.8847|4.21|3675.0|-1350.8981130000002|-1350.865506|739.12|0.4267|319.16|590.18|0.70272|0.0176|5.8702|-1350.638138|7.8877|16.0|7.7959|7.7959
11_a47|0.0|0|0|0|0.0|0.0|0|1.381898438|0.0|0.0|-0.156077888|3|-0.0586047379999999|1.311097861|-0.007419345|0.081235787|10.93671007|0|-0.079543257|0.715054643|-0.058523885|0.07716247|0.686454722|1|-0.096486559|0.572646116|-50.01659041|-59.10798423|119.4035378|0.203136607|124.4421556|-0.035945973|-36.20974614|1.882633323|0.816608795|-1.833244617|-30.64032829|-22.02062158|0.4686568239999999|2842.168734|488.1611434|0.183391205|5.966142027|11.22841564|0.8820228529999999|112.34605729999998|-687.9851765999999|7.881596968999999|1.0|1.0|1.0|2.0|3.28|3.15|28.0|6.68|70.93|2.0|0.0|124.7|0.0|0.0|4.0|-6.29|32.0|5.0|-5.28|422.45|1.0|4.69|5.110000000000001e-07|0.000216|9.32e-07|5.06|0.0|0.0|2.81e-11|1.19e-08|-0.05094|3.7253|4.84|3.7253|-1396.184699|-1396.145101|654.49|0.2321|332.82|549.52|0.6915399999999999|0.2321|2.9142|-1395.980918|4.6111|0.04|7.4|7.4
7h_a8|0.0|1|0|0|2.99743835|0.0|0|1.391840221|1.2793830309999998|4.844187086|-0.073219554|0|-0.016074683|0.0|0.00112124|-0.0873792009999999|10.94341365|1|0.141285105|0.7051689170000001|0.095758228|0.041366689|0.507325475|0|-0.0934764819999999|0.314190914|-53.71230941|-53.88211443|70.28953528|0.228988973|131.9948047|-0.041038456|-31.05895923|47.81104825|0.892830345|-1.6825766830000002|-30.96107949|-23.65556243|0.4346108389999999|2534.324886|444.4294792|0.107169655|7.589672923999999|13.42380338|0.768693264|61.77519141|-559.0612661|5.061650885|1.0|0.0|0.0|1.0|3.12|3.2|23.0|5.49|61.58|2.0|0.0|101.89|0.0|1.0|3.0|-5.68|28.0|4.0|-5.27|373.35|1.0|4.63|2.09e-06|0.00078|3.16e-06|4.66|0.0|1.0|3.5e-09|1.31e-06|-0.06799|3.9282|6.81|3.9282|-1285.182226|-1285.151298|593.53|0.3885|315.62|500.94|0.6963199999999999|0.3885|7.0847|-1285.0707960000002|9.1188|10.5|4.9788|4.9788
12z_a36|0.0|1|0|0|3.435113772|0.0|2|1.297044126|0.0|5.351858133|-0.010732275|2|0.037307819|0.0|-0.000143196|-0.010881947|10.95429182|1|-0.175397741|0.826316772|0.103551178|-0.0533649729999999|0.8212311840000001|0|-0.102674964|0.492335362|-54.11489962|-68.09761735|114.3931487|0.165209595|109.572766|-0.036238222|-45.16471514|15.59091678|0.712682362|-1.848149347|-35.89088901|-24.03445318|0.4577848329999999|2841.692299|553.6621150000001|0.287317638|8.016303367999999|14.78435842|0.844286292|190.5590792|-812.9648725|14.97465267|1.0|0.0|0.0|2.0|4.76|0.0|17.0|1.76|92.99|1.0|0.0|128.47|0.0|1.0|5.0|-3.99|31.0|5.0|-7.08|406.44|0.0|1.66|0.000101|0.0412|0.000113|2.4|0.0|0.0|2.21e-07|8.97e-05|-0.05642|3.8969|2.98|3.8969|-1325.195958|-1325.157504|686.33|0.4423|318.16|539.36|0.69397|0.4423|4814.0|-1325.010808|6.5892|5.0|8301.0|8301.0
14r_a23|0.0|0|1|1|0.0|0.0|0|1.197963203|3.201732471|5.351858133|-0.06921746|2|0.014148395|0.7087588690000001|0.007671236|-0.079935667|10.31321824|2|-0.17267308|0.7837821840000001|0.03753491|-0.1050445769999999|0.5935522360000001|1|-0.085881409|0.375360556|-40.32463891|-55.30494931|47.26552456|0.133777381|86.14846171|-0.03654528|-35.61466281|55.62948521|0.7882228370000001|-1.717628177|-25.96781003|-23.53402098|0.4661909429999999|2945.137191|557.8203557999999|0.211777163|7.555307147000001|14.15357616|0.873329024|136.37788909999998|-712.2932561000001|11.00678143|0.0|0.0|0.0|1.0|3.47|3.06|26.0|4.58|105.02|2.0|1.0|120.24|0.0|1.0|5.0|-5.58|31.0|5.0|-6.31|429.47|0.0|3.7|2.66e-06|0.00114|7.73e-06|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.06842|5.9406|3.72|3.1797|-1729.1556449999998|-1729.1326809999998|678.08|0.2346|208.71|513.71|0.68115|0.0008|6.2620000000000005|-1728.98403|8.8722|5.0|8.2684|8.2684
4S4k_a46|0.0|0|0|0|0.0|0.173180233|1|1.134637098|2.145043462|5.587248657999999|-0.088084767|1|-0.104665424|0.0|0.006550513|-0.1149361969999999|10.94631314|1|0.012963356|0.7477594870000001|-0.003017362|-0.141706595|0.784722915|0|-0.0860536609999999|0.199356973|-47.49082053|-45.61628327|172.7607401|0.1082655419999999|57.39060501|-0.030477338|-24.18078772|0.0|0.8679099640000001|-1.46291223|-25.17446332|-16.15576699|0.461984953|2105.538282|472.7005375|0.132090036|5.523352655|10.26616763|0.858684076|70.01975807|-411.0733912|3.807172093|1.0|1.0|1.0|1.0|3.8|3.03|17.0|4.77|50.94|1.0|0.0|100.96|0.0|1.0|2.0|-4.82|25.0|3.0|-5.46|333.43|1.0|3.79|1.5e-05|5.0|1.4800000000000002e-05|4.05|0.0|0.0|2.48e-07|8.28e-05|-0.02074|5.2854|4.52|4.0774|-1053.441953|-1053.415665|566.82|0.2623|234.58|487.43|0.67893|0.0654|2.2655|-1053.255345|2.5693|197.0|6.7055|6.7055
3o_a32|0.0|1|1|1|3.644417045|0.0|1|0.609420753|0.0|5.733341277|-0.014299905|1|-0.064818511|2.240993002|-0.001411347|-0.117781901|10.3110027|3|-0.11221537|0.8214857240000001|-0.074509084|-0.154436834|0.840991936|1|-0.095457829|0.252703854|-42.51640563|-55.03672286|62.67187821|0.162219176|93.52833522|-0.031819276|-31.73171751|0.0|0.7850948190000001|-1.4318674340000002|-24.51306152|-18.34557429|0.455089918|2488.133192|483.0270239|0.214905181|6.392329273|11.73098001|0.835165165|123.9047338|-475.9757626|7.532642302|1.0|1.0|1.0|2.0|3.47|3.06|19.0|4.2|122.97|1.0|0.0|112.07|0.0|1.0|3.0|-5.72|26.0|4.0|-6.17|381.52|1.0|3.74|1.89e-06|0.00072|1.87e-05|3.46|0.0|0.0|5.35e-08|2.04e-05|-0.05413|3.5333|2.35|3.5333|-1805.504508|-1805.473626|620.56|0.2851|350.9|464.85|0.70216|0.2851|3.2729|-1805.333039|5.8476|0.24|6.6198|6.6198
47r_a18|0.0|0|0|0|0.0|0.0|1|0.403924645|0.0|4.844187086|-0.216996268|0|0.041686585|0.0|-0.005176133|-0.02952923|10.35082951|0|-0.362261236|0.7698681909999999|0.017110504|-0.048143486|0.7554975009999999|0|-0.087091542|0.26560995|-62.75220741|-65.12700692|13.30156885|0.230421778|172.30927739999998|-0.031669652|-48.70193962|60.66168882|0.688074851|-2.090197013|-46.92606587|-23.68254797|0.49394971|3389.050097|575.4901675|0.311925149|9.819988422|19.40516312|0.976088187|233.2574532|-1168.846551|16.87088158|1.0|1.0|1.0|2.0|4.55|0.0|18.0|3.76|111.03|3.0|1.0|145.82|0.0|1.0|9.0|-6.65|36.0|4.0|-6.12|504.6|0.0|2.2|2.26e-07|0.0001139999999999|2.31e-06|4.59|0.0|1.0|3.48e-08|1.76e-05|-0.0522799999999999|3.1705|9.2|3.1705|-1964.841529|-1964.813473|790.57|0.6007|391.06|729.75|0.69545|0.6007|2.3873|-1964.516246|3.2001|231.0|6.6364|6.6364
3n_a32|0.0|1|1|1|3.616639267|0.0|1|0.609420754|0.0|5.733341277|-0.01504795|1|-0.056907012|2.22272854|0.000609539|-0.1006122119999999|10.3110027|3|-0.153506065|0.816774665|-0.018016496|-0.121627423|0.762657782|1|-0.092745182|0.287402381|-42.83673428|-53.32184118|121.6040686|0.159958218|91.96452611|-0.027401986|-30.65624207|0.0|0.648933114|-1.205687365|-24.62805609|-15.75418035|0.456693072|2526.071154|482.963897|0.351066886|6.369579712999999|11.72372261|0.840580248|201.8383309|-398.5311469|12.0969734|1.0|0.0|1.0|1.0|3.51|3.29|19.0|5.01|120.17|2.0|0.0|106.44|0.0|1.0|3.0|-5.96|26.0|4.0|-5.98|382.5|1.0|4.07|1.11e-06|0.000424|1.23e-05|3.74|0.0|0.0|1.1e-07|4.19e-05|-0.05535|3.5459|2.57|3.5459|-1825.378576|-1825.349557|614.67|0.2839|349.65|464.67|0.7028399999999999|0.2839|3.5849|-1825.218291|6.2667|21.0|7.6778|7.6778
4b_a49|0.0|0|0|0|0.0|0.0|1|1.343847828|2.075628989|5.4161004020000005|-0.077626337|2|-0.064060521|1.645329244|0.001769804|-0.033486358|10.92776533|1|-0.089371493|0.798826417|0.005818676|0.049923437|0.6967593559999999|1|-0.090284437|0.438784865|-56.45224362|-55.5653235|41.97072627|0.241850733|148.84640819999998|-0.030696709|-34.19753462|64.87087098|0.645330839|-1.534835437|-34.74338731|-18.89220999|0.477868186|2708.998101|466.6010051|0.354669161|7.588962922|14.53457293|0.915225186|218.2802175|-581.3580885|15.73185141|1.0|1.0|1.0|1.0|3.37|3.1|21.0|3.26|90.13|1.0|0.0|112.36|0.0|1.0|6.0|-3.81|30.0|6.0|-7.12|400.43|1.0|2.8|0.000155|62.0|0.000132|2.28|0.0|0.0|8.91e-08|3.570000000000001e-05|-0.06731|4.6422|3.56|3.7413|-1333.063439|-1333.026419|664.86|0.2856|267.08|509.78|0.68242|0.0615|1.8265|-1332.8586269999998|2.2306|79.0|7.1024|7.1024
11f_a5|0.0|1|0|0|2.967866825|0.0|1|1.370797007|0.0|4.59511985|0.022233547|3|-0.083432989|0.0|0.00722997|-0.178881726|10.94877949|1|-0.203228986|0.756843253|-0.008110526|-0.016518403|0.750555185|0|-0.074612137|0.368815548|-47.57801621|-51.92819555|70.39517801|0.152643862|106.23633909999998|-0.022252743|-36.14073513|13.29510896|0.5109475960000001|-1.268406334|-33.11311829|-15.48735657|0.463183664|2853.401015|589.7388387999999|0.489052404|9.683662007|18.03905985|0.8628345190000001|340.3683339|-614.3924972|21.12375879|0.0|1.0|1.0|1.0|3.35|2.87|23.0|3.53|76.16|1.0|0.0|126.79|0.0|1.0|7.0|-3.95|32.0|6.0|-6.99|427.5|0.0|2.95|0.000112|0.0477|5.479999999999999e-05|2.7|0.0|0.0|2.12e-09|9.06e-07|-0.03862|4.4523|2.25|4.1356|-1391.7602960000002|-1391.722248|729.96|0.5834|278.47|579.1|0.64937|0.1834|2.1313|-1391.50739|2.9697|12.0|7.9208|7.9208
14_a47|0.0|1|1|1|2.871076328|0.0|0|1.417758105|0.0|4.59511985|-0.136491228|2|0.017068634|1.484493371|-0.008212621|-0.01670074|10.95058279|1|-0.061837113|0.777675668|-0.085385518|0.050943962|0.579833096|1|-0.094132436|0.2662137639999999|-47.18187618|-47.47362906|64.60629385|0.318401536|160.57883|-0.034963476|-23.9422834|0.0|0.664709719|-1.223721666|-23.79514424|-17.63306222|0.474828277|2254.664317|343.7492333|0.335290281|6.909385453|13.15643085|0.904139078|169.0962983|-311.2496842|14.15018248|1.0|1.0|1.0|2.0|2.78|1.53|21.0|4.88|66.49|0.0|0.0|86.58|0.0|1.0|3.0|-3.97|24.0|5.0|-6.21|323.3|1.0|3.16|0.000108|0.0349|7.46e-05|2.91|0.0|0.0|1.63e-08|5.27e-06|-0.06057|3.9671|2.64|3.9671|-1127.737484|-1127.700693|519.55|0.2452|312.53|375.43|0.68345|0.2452|2.2485|-1127.6593779999998|3665.0|8.0|8.1|8.1
12s_a36|0.0|1|0|0|3.486136149|0.0|2|1.297044029|0.0|5.351858133|-0.045035034|2|0.037454164|0.0|0.002951176|0.0056370119999999|10.95352614|1|-0.1763783589999999|0.8060798779999999|-0.118671653|-0.086791463|0.856274847|0|-0.1000534719999999|0.4314309979999999|-46.58030248|-64.57958827|110.6090028|0.169662191|109.5085883|-0.035868226|-41.6829437|10.23927133|0.754198383|-1.901015959|-30.06529118|-23.15117315|0.4604765839999999|2710.355028|535.942162|0.245801617|7.545963801|13.98635088|0.853487672|158.6528381|-791.9759303|11.76167282|1.0|0.0|0.0|2.0|4.85|0.0|17.0|2.19|69.2|1.0|0.0|128.72|0.0|1.0|5.0|-4.16|30.0|4.0|-6.55|395.46|0.0|2.14|6.929999999999999e-05|0.0274|5.05e-05|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.04908|3.8751|3.48|3.7604|-1272.270833|-1272.236664|683.24|0.4501|319.95|523.72|0.6928|0.0002|6.6068|-1272.061111|8.7738|9.0|8.0458|8.0458
12b_a40|0.0|0|0|0|0.0|0.0|0|0.604989475|1.713497417|5.4161004020000005|-0.011794908|0|0.1744506639999999|0.747253086|0.00779293|0.107454819|10.31197236|2|0.038336814|0.7137941109999999|0.026452642|-0.227384615|0.522580798|1|-0.074921647|0.2160572999999999|-37.05091872|-42.67442006|80.72126798|0.044352844|25.26281742|-0.0338355829999999|-24.3068084|48.17000329|0.856829717|-1.048903063|-21.10373336|-19.27231874|0.494842289|2462.878448|544.3244990000001|0.143170283|8.132984007000001|16.09989085|0.979579799|81.54797734|-340.29531769999994|5.872257692000001|0.0|0.0|0.0|0.0|3.26|3.87|20.0|6.74|58.43|2.0|0.0|101.78|0.0|1.0|2.0|-7.71|24.0|2.0|-4.09|415.12|1.0|5.79|1.95e-08|8.09e-06|7.82e-08|6.68|0.0|1.0|4.08e-09|1.7e-06|-0.08279|3407.0|6.27|3407.0|-3016.999329|-3016.9868100000003|576.38|306.0|363.91|490.5|0.69476|306.0|4.5528|-3016.980996|6.3131|0.04|7.3979|7.3979
22_a20|0.0|0|0|0|0.0|0.0|0|1.4170330269999998|1.915285809|4.727387819|0.023539095|2|0.09301076|2.041494094|0.009265667|-0.066832578|10.93106272|1|-0.060582944|0.7478675859999999|-0.044184455|-0.067650395|0.607038752|1|-0.067797027|0.425968568|-39.00017609|-44.14650378|9.022387025|0.053484974|34.8271111|-0.027118811|-28.7463017|54.71081293|0.77063827|-1.3559405430000002|-25.39523478|-17.65860151|0.477376285|2738.108259|616.3298149|0.22936173|7.408914181|14.17638345|0.913422548|149.350479|-574.9260339|8.759421782|1.0|1.0|1.0|0.0|3.36|3.41|27.0|5.39|67.39|2.0|0.0|121.62|0.0|1.0|4.0|-5.6|31.0|4.0|-5.58|401.46|1.0|4.24|2.48e-06|0.000997|2.98e-06|4.47|0.0|0.0|2.04e-10|8.199999999999999e-08|-0.0568|5.5591|4.07|3.9732|-1275.84854|-1275.816275|694.15|0.2636|223.03|563.43|0.66063|0.0015|4.8308|-1275.657902|6141.0|231.0|6.6364|6.6364
8g_a8|0.0|1|0|0|3.073183107|0.0|1|1.39137364|1.298078704|5.4161004020000005|-0.222784884|0|0.000966222|0.0|-0.009140059|-0.025002199|10.94318883|1|0.162134281|0.734188081|0.121495775|-0.0571942009999999|0.656457444|0|-0.129695841|0.298992226|-83.78686741|-79.46906035|171.26571059999998|0.466064505|285.5736014|-0.052430233|-48.6934008|67.54104396|0.8330608209999999|-2.464220973|-51.33906829|-32.12579035|0.479218966|2889.141422|327.1604688|0.166939179|7.440878437999999|14.28792131|0.920192814|102.2893227|-925.1746152|10.80625499|0.0|0.0|0.0|2.0|3.31|2.96|23.0|3.89|99.34|2.0|0.0|111.38|0.0|1.0|4.0|-5.3|31.0|5.0|-6.34|417.39|0.0|3.5|5.01e-06|0.00209|1.16e-05|3.53|0.0|0.0|4.01e-08|1.67e-05|-0.05849|3.7495|7.17|3.7495|-1450.9549470000002|-1450.913472|635.27|0.3904|330.67|489.97|0.69221|0.3904|6.0697|-1450.787398|7.5762|4.2|5.3768|5.3768
9d_a40|0.0|0|0|0|0.0|0.0|0|0.604992329|1.839557351|5.4161004020000005|-0.022152094|0|0.153818743|0.89023715|0.011823978|0.15723868|10.3119722|2|0.019621984|0.7572844040000001|-0.3969541689999999|-0.223631751|0.55759121|1|-0.071656839|0.002088915|-31.08478865|-36.92750973|108.1468558|0.058372388|30.08152399|-0.031613312|-19.03015798|50.47044708|0.8664205709999999|-1.074852592|-16.01918037|-16.29154841|0.467275972|2109.570685|485.2567189|0.133579429|8.023385851|15.06105494|0.87714454|68.83858806|-285.4523697|4.49467719|1.0|0.0|0.0|0.0|3.25|3.63|20.0|5.09|58.43|1.0|0.0|91.71|0.0|1.0|2.0|-6.13|22.0|2.0|-4.62|325.82|1.0|4.63|7.37e-07|0.0002399999999999|2.23e-06|5.16|0.0|0.0|1.01e-07|3.3e-05|-0.06906|4.6073|4.7|3.3464|-1677.551678|-1677.540538|542.19|0.4888|269.1|446.84|0.69986|0.4025|6.2032|-1677.48058|7.9502|107.0|6.9706|6.9706
