molecula|NaaNH|SaaNH|SRW09|nAHRing|nARing|MATS2c|AATSC1c|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|MATS1i|AATSC1i|MATS1c|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
12ay_a36|1|3.50559949|7.412764017000001|2|2|-0.05976542|-0.006733838|0.043383838|0.0|-0.404030255|0.003676818|10.9463292|-0.06756661|0.0045625|-0.101854847|-0.169994208|-0.438622276|-0.111814717|0.833398429|0.857993338|0.829406408|-0.074251203|-0.098945129|-64.13591431|126.7858133|0.170593592|110.578217|-41.57269314|8.677627506|-1.978902589|74.29343346|-22.90568368|59.80790901|2766.899844|537.618563|3238.138932|-14.84739041|6.466730436000001|11.82248632|143.79285900000002|-831.4538627999999|0.015670425|729.1873176|10.15751916|0.0|0.0|2.0|0.0|0.21|-7.34|3.76|69.2|2.45|1.0|0.0|133.68|0.0|5.0|-4.54|31.0|4.0|1.0|1.0|2.42|2.8600000000000004e-05|0.0117|2.5e-05|0.0|0.0|1.86e-05|-0.0526|3.79|-1311.547668|674.33|1184.45|532.22|0.6727|0.6914|-1311.282556|0.1464|-0.15056|6.2579|0.02880431|-1311.343228|18.0|7.7447|7.7447
5_a18 (BIBF0775)|0|0.0|7.03438793|2|2|0.0160123|-0.005220163|0.035478927|0.0|-0.391512249|0.002526619|10.94702058|-0.022817602|0.0036739159999999|-0.144352593|-0.216531385|-0.453086741|-0.040022105|0.774859029|0.7061155790000001|0.8432358679999999|-0.068989967|-0.078246932|-59.08151918|10.36586529|0.156764132|118.3671077|-44.61038661|50.25564119|-2.112667176|67.25977848|-22.46761997|58.5107823|3115.979466|636.6978809999999|1645.395714|-16.96451322|9.798677372|18.98829281|138.97646310000002|-1204.480438|0.010831199|1140.896548|8.178259299999999|1.0|1.0|2.0|0.0|0.32|-9.21|4.09|76.5|3.52|3.0|1.0|155.95|0.0|8.0|-6.07|37.0|3.0|1.0|0.0|3.2|8.590000000000001e-07|0.000425|1.91e-06|0.0|0.0|3.06e-07|-0.04938|8.45|-1572.290174|817.02|1446.02|691.68|0.69298|0.69298|-1571.843719|0.4825|-0.13154|2.3389|0.02305362|-1571.914419|34.0|7.4685|7.4685
38_a18|0|0.0|7.03438793|2|2|0.059724697|-0.00575311|0.035478927|0.0|-0.448742607|0.000520558|10.94702086|-0.003893067|0.001602741|-0.074661643|-0.11123356|-0.498932552|-0.007310849|0.751875124|0.7400818459999999|0.8310704529999999|-0.076974444|-0.082256123|-65.45657441|100.7046282|0.1689295469999999|134.4282836|-52.08807522|74.46052717|-2.385427574|71.15832778|-25.65190078|67.92930461|3162.36475|661.3370874|1855.157022|-20.41289434|10.98254153|20.5922319|94.75345803|-1510.554181|0.007165119|1228.492038|5.701753365|1.0|1.0|3.0|0.0|0.34|-10.33|4.94|85.29|3.7|3.0|1.0|160.66|0.0|10.0|-6.98|38.0|3.0|0.0|1.0|3.64|1.05e-07|5.36e-05|7.85e-07|0.0|1.0|2.38e-08|-0.0483699999999999|8.95|-1611.60375|861.93|1515.64|734.93|0.69235|0.69235|-1611.133158|0.5147|-0.13229|1.9877|0.02653109|-1611.206669|91.0|7041.0|7041.0
14ab_a23|0|0.0|7.423568444|0|0|0.065530542|-0.0050415|0.04314059|0.7586471459999999|-0.287365522|0.013012022|10.313217300000002|-0.03821899|0.012103325|-0.074579388|-0.13397874|-0.449699921|-0.05990912|0.8072028240000001|0.693959193|0.92422233|-0.051974369|-0.076243539|-52.21744789|40.23721489|0.07577767|51.89838547|-35.76253038|82.79560776|-1.677357849|61.60741239|-21.67516705|47.90644969|2941.47118|632.9786397|2332.352369|-14.84482393|7.83369055|14.76864227|138.4567483|-786.7756682999999|0.013710439|733.3886349999999|9.389964491|0.0|1.0|1.0|3.82|0.12|-8.16|4.4|105.02|3.45|2.0|1.0|130.22|0.0|5.0|-6.23|32.0|4.0|0.0|0.0|4.12|5.9e-07|0.000259|2.81e-06|0.0|0.0|3.07e-06|-0.07146|4.1|-1708.543268|719.66|1238.27|595.23|0.66532|0.66532|-1708.277193|0.3893|-0.14778|5.9624|0.02013145|-1708.3414239999995|4.0|8.4012|8.4012
4n_a46|0|0.0|7.825245291|1|1|-0.061148449|-0.004696854|0.045335917|0.0|-0.234842682|0.004988019|10.94021058|-0.064683066|0.0042595609999999|0.070558373|0.109017734|-0.369211845|-0.088858764|0.7681452190000001|0.7427183759999999|0.903145407|-0.103381106|-0.085838139|-47.16810275|172.8490949|0.096854593|53.22165035|-25.91889741|0.0|-1.459248362|51.4039205|-17.06080312|61.43721285|2195.786424|496.2788787|2116.313581|-9.374920341|5.666371466|9.921794991|75.1696593|-440.621256|0.0077084869999999|525.8291956999999|4.235817757|0.0|1.0|1.0|2.84|0.27|-6.67|4.33|61.84|2.99|1.0|0.0|102.92|0.0|2.0|-5.43|26.0|3.0|1.0|1.0|3.9|3.75e-06|0.00129|7.95e-06|0.0|0.0|7.340000000000001e-05|-0.04044|4.57|-1090.302556|578.83|1011.66|502.02|0.41625|0.7025|-1090.098769|0.0711|-0.16641|6.2318|0.04131598|-1090.151267|5194.0|5.2845|5.2845
18c_a30|0|0.0|7.412764017000001|2|2|0.12157783|-0.0109670669999999|0.042560386|0.0|-0.625122815|-0.003436924|10.31163825|-0.0351777|-0.002215642|0.003429114|0.006103754|-0.562807327|-0.058608635|0.885516463|0.802578397|0.717052026|-0.105618255|-0.1115683|-75.33411705|384.391404|0.282947974|191.0545887|-50.86775696|103.215593|-2.2313660090000003|87.76550537|-28.4279687|84.38908035|3002.59061|484.1740985|3094.729399|-19.19537998|7.646050338999999|13.8741593|144.5043388|-1017.355139|0.018410634|713.7769663|12.43138832|0.0|0.0|2.0|0.0|0.13|-6.19|3.04|124.74|2.06|1.0|0.0|135.37|0.0|6.0|-5.01|32.0|5.0|0.0|0.0|1.91|9.68e-06|0.00427|5e-05|0.0|0.0|0.000288|-0.05575|4.54|-1744.455795|711.56|1209.11|543.46|0.69123|0.69123|-1744.2261030000002|0.3879|-0.14225|6.6462|0.04503016|-1744.28923|12.0|7.9208|7.9208
2_a33|1|3.396444161|7.765993078999999|0|0|0.047294725|-0.009168933|0.039958333|2.112255684|-0.476784502|-0.002514803|10.31100266|-0.05997501|-0.000810928|-0.083752249|-0.148024156|-0.593915758|-0.096644295|0.8799816220000001|0.753434785|0.8195154109999999|-0.0804186|-0.104047115|-63.57699532|103.5201191|0.1804845889999999|110.28338390000002|-38.84811555|44.34034244|-1.56070672|75.44970552|-19.46234551|60.41371259|2632.195388|500.7570617|3245.244678|-11.89228027|6.152818143999999|11.60906093|181.7248125|-582.7217333|0.019430318|618.9134881|11.8727102|0.0|1.0|2.0|3.51|0.3|-7.67|6.7|140.04|1.33|2.0|0.0|115.28|1.0|7.0|-6.35|28.0|4.0|0.0|1.0|3.98|4.44e-07|0.000183|1.6800000000000002e-05|0.0|0.0|8.78e-06|-0.04967|5.11|-1920.049452|655.74|1128.98|525.38|0.70205|0.70205|-1919.830424|0.2911|-0.15012|4.2519|0.02972182|-1919.890628|6.0|8.2596|8.2596
7l_a46|0|0.0|7.727094485|1|1|-0.2644255789999999|-0.00090473|0.04006734|0.0|-0.038903382|0.013150047|10.9642261|0.050638298|0.0125870169999999|-0.087877164|-0.143129469|-0.1082221709999999|0.076724694|0.825629852|0.6539666829999999|0.907148114|-0.0565894359999999|-0.06289606|-30.34397256|8.13531199|0.092851886|44.79605077|-14.63933792|51.39110437|-0.880544835|38.22273917|-10.620390400000002|32.8948756|1920.310099|437.65027010000006|1246.417766|-5.1237682730000005|5.273701985|9.825660656|156.9538706|-204.9507309|0.016330867|375.721552|7.878766604|1.0|1.0|0.0|2.64|0.28|-6.29|3.59|43.6|1.89|0.0|0.0|86.96|0.0|2.0|-3.18|22.0|3.0|1.0|1.0|2.86|0.000668|0.1939999999999999|0.0001889999999999|0.0|0.0|0.000151|-0.03324|2.42|-915.5830363|517.29|879.87|414.82|0.68834|0.68834|-915.446686|0.2024|-0.18993|3.3119|0.025086919|-915.493986|1.94|5.7122|5.7122
11a_a5|1|2.9781886010000003|6.605297921|0|1|-0.165418719|-0.002894726|0.021060606|0.0|-0.185262487|0.007993132|10.94877942|-0.02394636|0.007955512|0.003975818|0.006120569|-0.254944026|-0.0489811909999999|0.773417838|0.7410766209999999|0.89343434|-0.064565402|-0.071517578|-51.09940261|61.32301293|0.10656566|76.14130253|-36.51058972|14.47576249|-1.573386716|61.4470419|-18.73644762|54.60662289|2727.027899|638.3599998999999|1170.247903|-13.38721623|9.740948724|18.25640338|185.1520983|-803.2329738|0.014482324|835.912531|10.34763929|1.0|1.0|1.0|3.68|0.3|-9.93|6.38|63.69|3.05|2.0|0.0|128.51|0.0|7.0|-7.25|32.0|4.0|0.0|1.0|5.16|5.63e-08|2.39e-05|3.95e-07|0.0|0.0|5.019999999999999e-08|-0.03694|4.83|-1339.802852|739.79|1272.7|578.8|0.6735|0.65363|-1339.493223|0.1838|-0.16735|2.8611|0.03340977|-1339.555805|81.0|7.0915|7.0915
SB431542_a8|1|3.172627551|7.535296702|1|1|-0.007805495|-0.014434378|0.041909722|0.0|-0.721718925|-0.0075336219999999|10.94951956|-0.0453332859999999|-0.005306541|0.055198015|0.089375589|-0.494976661|-0.072891515|0.8220300859999999|0.7318727540000001|0.5653298489999999|-0.128342313|-0.124595991|-74.57768059|170.1252996|0.434670151|260.1744351|-44.6389196|89.26670319|-2.242727845|89.64885355|-29.18257067|97.60813043|2801.428659|338.38158389999995|1947.072021|-17.46740332|7.360028263999999|14.04829994|143.157805|-803.5005528|0.025179219|529.053307|15.07117296|0.0|0.0|2.0|2.75|0.05|-6.76|3.13|112.23|1.9|1.0|0.0|109.21|0.0|4.0|-4.4|30.0|5.0|0.0|0.0|2.58|3.99e-05|16.0|7.28e-05|0.0|0.0|6.96e-05|||||||||||||||79.08|4.1019|4.1019
17_a47|1|3.011740664|6.605297921|0|0|-0.181485377|-0.003764469|0.031802469|1.699575434|-0.2032813319999999|0.0042378929999999|10.9385382|-0.006331624|0.004477366|-0.0184347939999999|-0.031505291|-0.3004189439999999|-0.010871607|0.814790949|0.7666613659999999|0.852282407|-0.07185129|-0.082994667|-50.62550618|68.64478326|0.147717593|90.10552332|-30.88080199|0.0|-1.493904005|60.33408274|-18.22518223|51.70735256|2672.497352|519.8795281|1573.836082|-11.11708872|7.055517075|13.10144249|155.087622|-555.8544359|0.0159160889999999|630.8611986000001|9.708576558|1.0|1.0|2.0|2.39|0.08|-10.1|5.12|79.38|2.26|2.0|0.0|119.83|0.0|4.0|-5.4|30.0|4.0|0.0|1.0|3.85|3.98e-06|0.00156|6.11e-06|0.0|0.0|3.12e-08|-0.04873|3.07|-1254.943823|656.78|1127.7|477.67|0.6844100000000001|0.6844100000000001|-1254.737546|0.4308|-0.17606|3.4454|0.04130125|-1254.795084|5.0|8.3|8.3
12as_a36|1|3.447017327|7.412764017000001|2|2|-0.051208473|-0.007672841|0.041728395|0.0|-0.452697599|0.000584134|10.95347588|-0.025398105|0.0018565629999999|-0.098698552|-0.166354116|-0.4358775279999999|-0.04244711|0.869455765|0.770400825|0.77043791|-0.082748367|-0.109492809|-73.78005999|88.17694537|0.22956209|154.6869148|-49.71556877|0.0|-2.080363362|85.53474971|-25.48765709|68.71652969|2904.092809|519.1478419|2365.632846|-17.17446921|8.768282531|16.08155469|156.2451686|-944.5958066|0.017444469|716.9974499|11.75468972|0.0|0.0|2.0|0.0|0.17|-6.89|3.16|86.27|1.59|1.0|0.0|133.95|0.0|6.0|-3.81|32.0|5.0|0.0|0.0|1.84|0.000154|0.0653|0.000112|0.0|0.0|5.4600000000000006e-05|-0.05789|4.84|-1385.5651710000002|712.04|1207.35|568.52|0.53815|0.68211|-1385.322633|0.2402|-0.1563|4.8580000000000005|0.03674596|-1385.384524|59.0|7.2291|7.2291
8c_a32|1|3.46252244|7.765993078999999|0|0|0.080016722|-0.0093793719999999|0.036711712|2.143746338|-0.459589251|-0.003484915|10.31100269|-0.0682721729999999|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.578242111|-0.11492754|0.8966299409999999|0.7507116140000001|0.801747512|-0.076876481|-0.097480366|-58.93213925|126.6561213|0.198252488|119.85432240000002|-35.6276568|78.19443734|-1.267244762|74.36515033|-16.654735000000002|56.29419869|2571.62241|484.6996147|3038.837633|-10.06868562|7.079719717000001|12.81496717|241.4075262|-463.1595384|0.025527931|557.1050635|15.43301109|1.0|1.0|2.0|2.82|0.26|-7.65|6.49|140.04|1.1|1.0|0.0|110.47|1.0|7.0|-5.82|27.0|4.0|0.0|1.0|3.56|1.5e-06|0.000597|4.11e-05|0.0|0.0|8.86e-06|-0.04161|4.28|-1880.733377|646.97|1090.0|516.78|0.70135|0.70135|-1880.537558|0.3272|-0.14712|8.4922|0.03115673|-1880.597039|37.0|7.4318|7.4318
19h_a38|1|3.2723542610000003|7.412764017000001|2|2|-0.088176988|-0.007781653|0.042622739|0.0|-0.420209249|-0.002526241|10.96083376|-0.070688288|-0.000673716|-0.101303149|-0.217394466|-0.420225236|-0.121374121|0.8741648479999999|0.698414933|0.7746288020000001|-0.082211319|-0.109986804|-64.79649453|136.81322659999998|0.225371198|132.7728693|-38.17354026|0.0|-1.979762478|76.70128100000001|-23.32673803|60.94327866|2774.611523|456.3568442|1839.424968|-13.74247449|6.820483788|12.98143834|145.047677|-687.1237247|0.020207411|595.8790650000001|11.90478646|1.0|1.0|3.0|2.43|0.14|-6.86|3.13|81.23|2.4|1.0|0.0|125.69|0.0|5.0|-4.14|30.0|4.0|0.0|1.0|2.66|7.209999999999999e-05|29.0|6.77e-05|0.0|0.0|5.610000000000001e-05|-0.05708|3.41|-1332.1538779999998|626.65|1092.17|452.01|0.68472|0.69012|-1331.941646|88.0|-0.1467099999999999|6.9749|0.03396934|-1331.999352|9.0|8.0348|8.0348
12aj_a36|1|3.482902101|7.412764017000001|2|2|-0.056210607|-0.00706023|0.043848238|0.0|-0.402433117|0.002951176|10.95354213|-0.042227364|0.003962098|-0.104118159|-0.1763783589999999|-0.43462267|-0.072770961|0.8632656809999999|0.856274847|0.8269863129999999|-0.073002742|-0.10279655|-65.89100364|82.34300699|0.173013687|110.89910559999998|-42.23511741|0.0|-1.953134451|76.5855549|-23.62130319|58.52715472|2710.647462|530.0854761|2275.825451|-15.14089115|8.056502837|15.35536375|144.26810480000003|-802.4672307|0.016684569|662.0530478999999|10.69455126|0.0|0.0|2.0|0.0|0.17|-6.97|3.24|69.2|2.24|1.0|0.0|128.72|0.0|5.0|-4.16|30.0|4.0|1.0|0.0|2.14|6.929999999999999e-05|0.0274|5.05e-05|0.0|0.0|4.270000000000001e-05|-0.05275|3.48|-1272.241135|682.84|1157.64|539.55|0.4112|0.70423|-1271.9998859999998|0.0082|-0.14818|5.8554|0.03225532|-1272.060325|17.0|7.7696|7.7696
13a_a5|1|2.931642415|6.605297921|0|0|-0.154076582|-0.006081807|0.023989899|0.0|-0.328417593|0.002355511|10.94530369|-0.025324157|0.003196482|-0.035005746|-0.0569177229999999|-0.367284642|-0.048575318|0.857293078|0.720100768|0.7667501609999999|-0.08903048|-0.0839257009999999|-54.03141848|126.2663658|0.233249839|150.1663914|-34.78546088|39.93934134|-1.426736914|72.13276165|-18.01047283|68.09484712|2657.14588|493.6342317|1314.232685|-11.59515363|8.571729592999999|15.89940424|258.29825730000005|-591.3528349999999|0.02811638|620.5697596|18.10134317|1.0|1.0|2.0|2.46|0.13|-8.9|4.39|92.79|0.95|2.0|0.0|114.18|0.0|8.0|-3.77|30.0|5.0|0.0|1.0|2.71|0.000169|0.0675|0.000184|0.0|0.0|5.02e-07|-0.05534|3.81|-1313.126035|688.18|1160.81|567.51|0.41806|0.50037|-1312.907813|0.1992|-0.17364|3.3414|0.04138695|-1312.968936|91.0|7041.0|7041.0
18_a10|0|0.0|7.78113851|2|2|-0.182332901|-0.00309846|0.035770975|2.026949641|-0.1859075939999999|0.009941402|10.92966688|-0.0280813039999999|0.010573165|-0.091730492|-0.143149563|-0.220292492|-0.0507442929999999|0.832812971|0.6886547670000001|0.885552955|-0.0575419659999999|-0.076052353|-48.27152552|40.99617452|0.114447045|72.64119073|-30.63863373|123.3621791|-1.368942347|61.38857307|-15.79795381|48.64284759|2788.499133|562.0732377|2137.914113|-10.02718922|7.204851347999999|13.51828833|227.471785|-551.4954071000001|0.020666062|713.2632062000001|13.11704755|1.0|1.0|0.0|3.41|0.32|-7.88|4.65|62.06|2.14|1.0|0.0|119.81|0.0|5.0|-4.48|31.0|5.0|1.0|1.0|3.67|3.34e-05|0.0138|1.7100000000000002e-05|0.0|0.0|5.44e-06|-0.0495699999999999|2.65|-1336.404041|687.19|1181.5|504.61|0.37729|0.6866300000000001|-1336.126835|0.1637|-0.15735|4.7596|0.02974086|-1336.185978|0.13|6.8861|6.8861
3p_a32|1|3.456037415|8.02059915|1|1|0.007752757|-0.008735261|0.036666667|2.1365141480000003|-0.419292538|-0.000971341|10.31100269|-0.074544773|0.000920756|-0.146606489|-0.26891009|-0.53666614|-0.120768771|0.918782026|0.6956696440000001|0.8195708759999999|-0.070907174|-0.098773656|-58.13283248|40.28175307|0.180429124|106.1908248|-34.21384146|57.82331968|-1.28405753|73.07639870000001|-17.1756096|54.24719019|2650.4178850000003|482.3550967|3037.061498|-10.10863498|6.243062200000001|10.69458635|223.6663527|-444.779939|0.025390655|530.5658569|14.94356622|0.0|1.0|1.0|2.6|0.26|-6.79|6.06|131.25|1.1|1.0|0.0|112.37|0.0|4.0|-5.11|27.0|4.0|0.0|1.0|3.23|7.78e-06|0.00308|5.629999999999999e-05|0.0|0.0|6.4e-05|-0.04963|4.26|-1879.527843|626.32|1057.58|471.04|0.7017100000000001|0.7017100000000001|-1879.350471|0.3083|-0.15055|4.3094|0.02642856|-1879.406962|26.0|7585.0|7585.0
8d_a12|1|2.976279182|6.580639137|1|1|0.057525383|-0.0076893469999999|0.038347953|2.075171777|-0.376778003|0.000925796|10.94458983|-0.046326855|0.001575111|0.00930483|0.016135176|-0.484923957|-0.080872311|0.8078610759999999|0.8405406040000001|0.858710112|-0.077834742|-0.103548595|-57.57034769|90.34024296|0.141289888|78.55353315|-32.00762818|0.0|-1.760326118|64.53435462|-21.74879802|49.58366734|2466.513191|477.4206699|1288.818257|-12.09177064|6.93584319|12.96695233|92.36749461|-544.129679|0.012525773|503.2240425|6.964006932|1.0|1.0|2.0|2.23|0.1|-8.37|3.87|65.96|2.83|2.0|0.0|112.14|0.0|3.0|-4.58|27.0|4.0|1.0|1.0|3.02|2.64e-05|0.0093|2.43e-05|0.0|0.0|1.49e-06|-0.05488|3.53|-1138.256361|600.2|1007.85|433.32|0.6661|0.4997399999999999|-1138.086709|0.0853|-0.15306|2.1281|0.04004678|-1138.139635|25.0|7.6021|7.6021
4h_a46|0|0.0|7.825245291|1|1|0.128214845|-0.005778576|0.040890805|0.0|-0.404500343|-0.0008161889999999|10.31928028|-0.09922757|0.003087227|-0.030014575|-0.0488847059999999|-0.516344924|-0.134568896|0.7955809979999999|0.6947264059999999|0.767244275|-0.083155747|-0.083997524|-65.90523417|105.2773797|0.232755725|182.6222935|-51.70985599|19.09455432|-2.015940586|74.99848132|-23.9655397|73.14480467|3472.1185880000003|601.9869510999999|3180.526173|-18.803584|8.138240742999999|15.85230406|152.6017078|-1241.036544|0.011589523|1021.999374|9.093247153|0.0|1.0|2.0|2.99|0.3|-9.2|3.46|124.17|2.27|2.0|0.0|142.08|0.0|6.0|-6.53|36.0|6.0|0.0|0.0|3.82|2.97e-07|0.000149|2.06e-06|0.0|1.0|3.210000000000001e-07|-0.0389199999999999|8.5|-1923.878801|792.61|1397.46|682.14|0.55428|0.54445|-1923.543349|291.0|-0.1711599999999999|1.7601|0.04729184|-1923.611784|229.0|6.6402|6.6402
18_a4|0|0.0|7.535296702|1|1|-0.181683336|-0.004533883|0.042924837|0.0|-0.181355303|0.000379379|10.94611841|-0.063708832|0.00042|0.006968314|0.015390457|-0.319213511|-0.105846349|0.8547339420000001|0.615655659|0.7755960390000001|-0.094231531|-0.085817825|-42.33787448|203.5264327|0.224403961|110.7087804|-20.88721799|0.0|-1.287267373|50.98777224|-17.16400317|55.21809494|2069.649003|382.6371479|1573.744396|-8.467791078|6.133421395|10.31843368|113.7466718|-313.3082699|0.0175331289999999|337.0066459|8.649897756|1.0|0.0|1.0|2.56|0.11|-5.53|3.46|50.94|2.2|0.0|0.0|86.22|0.0|3.0|-2.95|23.0|4.0|1.0|1.0|2.78|0.00113|349.0|0.000312|0.0|0.0|0.0009109999999999|-0.03538|3.02|-1033.454769|523.81|870.74|404.27|0.52475|0.57777|-1033.349218|0.1|-0.17345|2.7878|0.02525528|-1033.398285|2.62|5.5817|5.5817
11c_a31|1|3.336985072|7.765993078999999|1|1|0.069254998|-0.0184155389999999|0.037731481|0.0|-0.847114804|-0.011679927|10.31169916|-0.085216451|-0.008375297|-0.0992097109999999|-0.16065803|-0.572548808|-0.139933586|0.8906705429999999|0.787929678|0.564143263|-0.138002689|-0.14043574|-82.24513417|264.7428792|0.435856737|255.2562173|-48.16624372|70.98337779|-1.825664624|99.31985763|-24.864808|100.8824395|2470.585429|330.3862551|1770.045716|-14.56188764|7.259183801|13.95917988|189.6959033|-626.1611682999999|0.029155542|449.7512005|17.07472346|0.0|1.0|2.0|2.66|0.28|-5.84|5.04|125.57|1.03|1.0|0.0|97.32|0.0|6.0|-5.11|26.0|6.0|0.0|1.0|3.04|7.68e-06|0.00285|0.000105|0.0|0.0|0.000537|-0.03532|4.47|-1559.353434|622.22|1022.77|512.9|0.7005899999999999|0.7005899999999999|-1559.194237|0.2627|-0.15994|5289.0|0.04465349|-1559.253116|0.13|6.8861|6.8861
14e_a23|0|0.0|7.423568444|0|0|0.059967018|-0.008865361|0.044241453|0.650989437|-0.4787294729999999|0.001027627|10.3132176|-0.009871698|0.001951778|-0.07256543|-0.226146643|-0.5232404310000001|-0.014216155|0.8510270329999999|0.5415996160000001|0.925392058|-0.073376247|-0.089453046|-62.2612068|48.244071000000005|0.074607942|51.92870134|-43.33511299|0.5612316039999999|-1.96796702|74.75779594|-27.39493099|63.61519626|3255.313968|644.0923882999999|2428.874279|-19.06744972|8.020794334|15.89643482|141.6222839|-953.3724859|0.017954325|658.8108151|12.49658915|0.0|1.0|1.0|3.62|0.09|-8.23|4.42|105.02|3.82|2.0|1.0|125.29|0.0|6.0|-6.38|34.0|7.0|0.0|0.0|4.5|4.1200000000000004e-07|0.000198|1.61e-06|0.0|0.0|2.85e-06|-0.08122|4.2|-1966.943431|706.39|1209.58|571.39|0.63922|0.63922|-1966.720803|0.3178|-153.0|3.7696|0.02250947|-1966.785007|3.0|8.5214|8.5214
12ab_a36|1|3.458948649|7.412764017000001|2|2|-0.064515677|-0.007034881|0.039951691|0.0|-0.408023082|0.000939229|10.9540584|-0.029080933|0.002112069|-0.096853381|-0.169341326|-0.4186639029999999|-0.051707317|0.888163057|0.8196353679999999|0.8410557559999999|-0.079202413|-0.095025338|-65.54680623|116.6804416|0.158944244|109.6369437|-45.21303385|15.55386871|-1.805481415|82.3666474|-23.06276515|71.2577056|2902.39241|580.1454645|2390.849902|-15.90828969|7.821826146|15.18764075|221.4026852|-859.0476432|0.024384271|708.5476357999999|16.81984117|0.0|0.0|2.0|0.0|0.17|-7.05|3.14|92.99|1.59|1.0|0.0|133.27|0.0|6.0|-3.92|32.0|5.0|0.0|0.0|1.8|0.0001199999999999|0.0503|0.000122|0.0|0.0|3.76e-05|-0.0523799999999999|3.23|-1364.468283|712.73|1201.64|564.58|0.69294|0.69294|-1364.236757|0.4451|-0.15699|3.6976|0.04167456|-1364.300531|11.0|7.9586|7.9586
28_a20|0|0.0|6.842683282|0|0|-0.013841559|-0.006492092|0.0396875|1.650185059|-0.363557127|0.002234763|10.94963925|-0.039965901|0.002695258|-0.016955137|-0.028782305|-0.447096101|-0.06654421|0.812553182|0.690655217|0.7817507370000001|-0.086299346|-0.091179288|-60.85602167|318.7453661|0.218249263|145.66665480000003|-40.6172876|88.39175809|-1.823585765|71.98460956|-23.40616218|67.39863895|2865.917291|521.7658603|2449.815677|-15.62203369|7.587188177000001|14.28413212|151.0788711|-812.3457521|0.016673728|684.5377542|11.12858789|1.0|1.0|1.0|2.86|0.08|-8.8|3.93|99.58|1.73|1.0|0.0|122.8|0.0|5.0|-4.42|32.0|5.0|0.0|1.0|3.04|3.77e-05|0.0159|3.72e-05|0.0|0.0|6.590000000000001e-07|-0.06242|4.64|-1368.32781|704.42|1198.32|531.85|0.50352|0.4701899999999999|-1368.085242|0.0153|-0.15572|3.5284|0.03534166|-1368.146882|255.0|6.5935|6.5935
8_a1 (SB-202620)|1|3.296085365|6.86171134|0|0|0.106916453|-0.013785521|0.037578348|0.0|-0.606562911|-0.012672753|10.94957568|0.037553634|-0.0106277489999999|-0.019835038|-0.042643966|-0.612004804|0.063001656|0.805476065|0.658433571|0.648967503|-0.117682533|-0.105271458|-59.72618401|208.2071465|0.351032497|199.1596945|-33.88588996|64.70432539|-1.684343335|70.8721358|-23.30777912|75.57687443|2431.842132|368.1943149|1736.664204|-13.22376193|7.432247389|13.67402758|128.0860757|-542.1742393|0.019645498|433.2550452|11.1459518|1.0|0.0|2.0|2.21|0.0|-8.02|4.86|78.87|2.78|2.0|0.0|99.61|0.0|4.0|-4.94|27.0|5.0|0.0|1.0|3.7|1.14e-05|0.0041|1.98e-05|0.0|0.0|3.42e-06|-0.0736899999999999|5.32|-1223.117248|586.27|977.87|460.4|0.7026600000000001|0.7026600000000001|-1222.9606720000002|0.5339|-0.13683|3.4563|0.16177304|-1223.014114|0.4|6.3979|6.3979
