molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|DPSA5|DPSA3|TASA|WNSA4|FPSA1|GeomRadius|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C9 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
13j_a6|1|0|3.409065702|0.0|0|1|1.430640326|0.0|-0.015004989|5.351858133|-0.154502515|0.041728395|0.0|-0.855284356|-0.011017781|-0.0951246069999999|10.95129557|1|1|-0.007703306|0.121750719|-0.073507141|-0.562698347|0.783333463|-0.079161042|0.8353837409999999|0|0.6229641429999999|-0.120219472|-0.129511589|0.205764388|0.03111288|20.78979124|180.6709018|0.377035857|-0.046428683|-57.82670518|13.89184843|99.85109065|101.1210779|416.2679342|-20.73032827|0.215833159|8.741405506|144.22085800000002|-1098.707398|39.56287079|0.0199201689999999|-379.7635712|2096.832152|673.8038326000001|1.0|3.56|2.26|23.0|4.16|115.15|1.0|120.17|0.0|1.0|6.0|32.0|-6.81|427.46|0.0|1.0|2.82|0.00398|3.28e-05|14.0|0.0|3.6504|4.94|3.5599|-1426.520775|1196.6|339.64|555.0|0.69993|0.7045100000000001|8.3187|-0.19491|0.03242949|-1426.335207|262.0|6.5817|6.5817
13c_a6|1|0|3.441255118|0.0|0|1|1.424213869|0.0|-0.010619065|5.351858133|-0.0122495089999999|0.040821256|0.0|-0.605286688|-0.003346018|0.054910284|10.95129637|1|1|-0.000899678|0.081059709|-0.174259072|-0.490486317|0.780680481|-0.167542194|0.8353837409999999|0|0.786809832|-0.093635525|-0.111231609|0.22875443|0.030547186|20.79409503|157.60887419999997|0.213190168|-0.039875482|-51.54254258|14.15496611|88.21184769|84.53371376|535.5975578|-18.47751526|0.2279674589999999|8.038175951|155.1821156|-979.308309|35.15921372|0.018354398|-370.3562372|1863.438327|692.8471883999999|1.0|3.61|2.53|23.0|5.38|95.85|2.0|121.6|0.0|1.0|6.0|32.0|-5.88|423.47|0.0|1.0|3.64|0.000471|5.42e-06|0.00229|0.0|5.992000000000001|4.5|3.6519|-1389.371325|1217.77|206.92|596.15|0.48478|0.7008800000000001|7.7129|-0.1999|0.0276450999999999|-1389.184603|73.0|7.1367|7.1367
12a_a5|1|0|2.981252568|0.0|0|1|1.338814635|0.0|-0.00166971|5.209486153|0.043132749|0.023108466|0.0|-0.09350376|0.00873078|-0.114419442|10.94553751|1|1|0.008649556|-0.006024869|-0.093973419|-0.175245466|0.779533861|-0.063558439|0.829536345|0|0.894590896|-0.058605038|-0.067680123|0.337539208|0.0081891369999999|5.032443973|13.74268646|0.105409104|-0.026030816|-25.55893402|3.0925714930000003|50.40529807|41.04680832|549.7500455|-9.830359239|0.253214907|8.741980056000001|155.6073368|-511.1786804|21.42066499|0.014342828|-303.31208710000004|1113.8745800000002|650.3600841|1.0|3.06|2.96|23.0|5.12|57.7|1.0|119.38|0.0|1.0|5.0|29.0|-6.23|381.47|1.0|0.0|3.58|0.0205|2.56e-05|0.00977|0.0|4.6865|2.91|4.1610000000000005|-1201.990542|1140.24|264.55|508.81|0.50831|0.67169|2.5642|-0.21228|0.03567816|-1201.8082029999998|19.0|7.7212|7.7212
8_a10|0|0|0.0|0.0|1|1|1.3430438530000002|2.071128354|-0.00560152|5.4161004020000005|-0.012055162|0.035828092|1.546251312|-0.296880569|0.0087730469999999|-0.15615298|10.92578782|1|1|0.009056935|-0.000504277|-0.132343104|-0.368590322|0.809386132|-0.167376069|0.864927472|1|0.874843982|-0.059655303|-0.086233061|0.597912185|0.015758182|8.619652859|32.98071169999999|0.125156018|-0.029917593|-25.80127401|4.714910465|56.7864899|41.25082928|478.5356341|-8.951462413|0.277350551|6.112185271|151.7094758|-438.6216583|22.64553798|0.017582236|-243.5764486|1109.631361|583.7217118|1.0|3.42|3.27|21.0|4.46|69.9|1.0|111.36|0.0|1.0|4.0|29.0|-6.25|384.43|1.0|1.0|3.55|0.0117|2.4100000000000003e-05|0.00926|0.0|4.6964|4.58|3684.0|-1257.819281|1047.58|264.0|416.69|0.41583|0.68815|1.2052|-0.21789|0.02243902|-1257.648047|526.0|6279.0|6279.0
14ab_a23|0|1|0.0|0.0|2|0|1.197962873|3.4171257980000003|-0.0050415|5.351858133|-0.028841865|0.04314059|0.7586471459999999|-0.287365522|0.013012022|0.010803172|10.313217300000002|2|2|0.012103325|0.038241896|-0.13397874|-0.449699921|0.75434493|-0.05990912|0.8072028240000001|1|0.92422233|-0.051974369|-0.076243539|0.20155691|0.017974612|12.31039874|40.23721489|0.07577767|-0.031648261|-35.76253038|8.431109267|61.60741239|47.90644969|632.9786397|-14.84482393|0.202162933|7.83369055|138.4567483|-786.7756682999999|27.16741043|0.013710439|-407.9635285|1439.872753|733.3886349999999|1.0|3.63|3.82|26.0|4.4|105.02|2.0|130.22|0.0|1.0|5.0|32.0|-5.92|439.54|0.0|0.0|4.12|0.000259|2.81e-06|0.00123|0.0|3.6587|4.1|3.6587|-1708.543268|1238.27|338.88|595.23|0.66532|0.66532|5.9624|-0.21924|0.02013145|-1708.3414239999995|4.0|8.4012|8.4012
9o_a24|1|0|2.9340792330000003|0.0|0|1|1.294229152|0.0|-0.007052095|4.59511985|-0.044044637|0.028472222|0.0|-0.387865233|0.0012214139999999|-0.097596429|10.94506726|1|1|0.002019902|-0.145366976|0.00294424|-0.38043264|0.785672769|-0.000453155|0.846075714|0|0.770273808|-0.088586421|-0.08834189|0.6253256110000001|0.018492771|10.7072496|32.50178358|0.229726192|-0.032911684|-29.61546471|6.1994599720000005|66.24061038|61.99847688|445.9858336|-11.03321234|0.331953623|6.080741586|192.1999837|-562.6938294|28.52459128|0.026064002|-194.5965258|1454.754155|663.2688909|1.0|3.96|2.84|23.0|3.75|92.79|1.0|120.73|0.0|1.0|6.0|32.0|-6.83|421.45|0.0|0.0|3.01|0.0137|3.9500000000000005e-05|0.0167|0.0|5.8802|4.41|4.2643|-1388.094657|1126.94|210.85|432.84|0.41688|0.65292|4.3816|-0.22353|0.0533144|-1387.945865|446.0|6.3507|6.3507
3b_a12|0|0|0.0|0.0|0|1|1.283824445|0.0|-0.007916598|0.0|-0.043495794|0.0375|0.0|-0.332497127|-0.004028952|-0.065558712|10.9540388|0|0|-0.003019113|-0.19952566|-0.116772665|-0.547002361|0.768772928|-0.007397776|0.82914101|0|0.903204699|-0.064393592|-0.088443201|0.073824142|0.0103611969999999|5.401901357000001|41.13468455|0.096795301|-0.034016616|-24.04018959|2.816328871|54.77629766|38.97406803|470.8937285|-9.246226764|0.2311778089999999|6.6333156660000006|120.5265876|-360.6028438|23.06757345|0.0166212889999999|-280.3056362|899.6353646|406.0361621|1.0|3.82|2.98|18.0|4.05|37.28|1.0|102.53|0.0|1.0|3.0|24.0|-5.65|332.79|1.0|1.0|3.59|0.0184|2.28e-05|0.00759|0.0|4.2092|3.96|3.7741|-1410.947421|915.37|294.55|426.66|0.53738|0.6654800000000001|5.9551|-0.2232|0.02444371|-1410.8759220000002|49.0|7.3098|7.3098
19_a3|1|0|2.917217813|0.0|0|0|1.4316666480000002|0.0|-0.003417504|4.59511985|-0.030657|0.0386379929999999|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|1|1|0.006731579|-0.015805561|-0.066245471|-0.270506095|0.758995484|0.064690027|0.8264237520000001|1|0.853017902|-0.067674689|-0.087730634|0.225451546|0.0116401719999999|5.419662458|161.5312186|0.146982098|-0.032585664|-19.01853079|2.523394126|48.55416845|36.92898885|397.1650228|-7.064025721|0.24201815|5.342307798999999|112.6836188|-247.2409002|20.01615321|0.016552404|-240.2326308|700.5653624|314.0966684|0.0|2.81|1.6|21.0|3.9|67.35|0.0|85.32|0.0|1.0|2.0|22.0|-6.5|287.32|1.0|1.0|2.45|166.0|0.000266|0.0764|0.0|3945.0|2.43|3945.0|-929.2608626|832.23|314.28|362.92|0.67351|0.67351|2191.0|-0.2206|0.020989746|-929.193831|23.0|7.6383|7.6383
16_a4|0|0|0.0|0.0|1|1|1.398650725|1.843196334|-0.00228637|5.4161004020000005|-0.095499301|0.04501634|0.0|-0.089168424|0.0067511459999999|-0.148022089|10.94592242|1|1|0.006466406|0.020218035|-0.0513920109999999|-0.214481956|0.774455255|0.0293772029999999|0.8366279120000001|0|0.7898461090000001|-0.073335635|-0.080093659|0.292255386|0.013727656|6.761192037000001|13.51923899|0.210153891|-0.033372358|-19.42906425|3.330045338|45.11883447|42.88070889|389.0176968|-8.095443438|0.167538305|5.548106463|82.51653675|-291.4359638|19.74465314|0.0115138339999999|-327.4903335|710.807513|322.8922084|0.0|3.26|3.08|17.0|4.49|30.71|1.0|85.02|0.0|1.0|2.0|23.0|-5.64|309.31|1.0|1.0|3.91|0.0371|3.68e-05|0.0114|0.0|4511.0|4.05|4.2257|-1057.478071|856.55|274.85|407.99|0.51149|0.54061|1863.0|-0.2134|0.01638524|-1057.429593|343.0|6.4647|6.4647
12r_a30|0|0|0.0|0.0|0|2|0.604984545|0.0|-0.007553813|5.351858133|-0.093024002|0.043383838|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|1|1|-0.001131023|-0.247439715|-0.145315868|-0.44083509|0.83236194|-0.105767484|0.889479916|0|0.72072745|-0.090229387|-0.109990462|0.451652492|0.019137908|12.36992712|90.4724548|0.27927255|-0.040404659|-45.9515743|7.995393191000001|82.06195604|70.6903535|465.8474777|-16.88017015|0.209934663|7.467190577999999|135.6928105|-827.1283373|33.05530181|0.016970201|-374.9717191|1619.709789|616.2856203|1.0|4.66|0.0|17.0|4.67|81.65|2.0|127.19|0.0|1.0|5.0|31.0|-6.06|434.46|0.0|0.0|3.21|0.00141|6.71e-06|0.00291|0.0|5067.0|4.32|3.5111|-1774.2026670000002|1141.54|244.69|516.03|0.32409|0.68476|5.2021|-0.20138|0.03388131|-1774.070699|29.0|7.5317|7.5317
12o_a30|0|0|0.0|0.0|0|2|0.604984133|0.0|-0.0068750669999999|5.351858133|-0.028326022|0.040899471|0.0|-0.364378536|0.00372838|0.019094532|10.31162888|1|1|0.003603419|-0.157974241|-0.090173435|-0.465857798|0.815003426|-0.149451598|0.870930234|0|0.844344883|-0.076908942|-0.0975052409999999|0.402022325|0.015460222|9.948252054|75.15128057|0.1556551169999999|-0.037808155|-40.37291185|6.401442327000001|71.87393121|59.43716284|543.3140456|-15.65480256|0.186865502|7.400912529|120.2431068|-767.0853252|29.91948755|0.0141914589999999|-402.9878652|1466.05489|652.8825454|1.0|4.63|0.0|17.0|4.47|81.65|2.0|132.29|0.0|1.0|5.0|30.0|-5.75|432.93|0.0|1.0|3.11|0.0005139999999999|3.61e-06|0.00156|0.0|5.1935|4.45|3.4817|-2035.338699|1162.63|238.73|528.25|0.3493699999999999|0.6854399999999999|5559.0|-0.19873|0.03392126|-2035.199757|16.0|7.8097|7.8097
12aa_a36|1|0|3.4172704080000003|0.0|0|2|1.297043479|0.0|-0.011588438|5.351858133|-0.135770278|0.042560386|0.0|-0.672129428|-0.006653538|0.010538281|10.95446449|1|1|-0.004569485|0.0620143779999999|-0.090926893|-0.53315493|0.833911317|-0.023185884|0.888163057|0|0.688945241|-0.1066659309999999|-0.117270578|0.4679233379999999|0.023617545|16.1504726|132.3194611|0.3110547589999999|-0.04126187|-54.83906299|11.04423694|96.18613736|89.09222754|471.12395210000005|-19.29522587|0.2686642589999999|8.05947774|183.7216658|-1041.942197|38.58180913|0.023386634|-316.3903377|2083.417693|689.2886595|0.0|4.83|0.0|17.0|1.92|112.29|1.0|131.85|0.0|1.0|6.0|32.0|-7.79|424.46|0.0|0.0|1.15|129.0|0.000359|152.0|0.0|3.8899|3.88|3.8899|-1401.617177|1183.76|318.73|520.19|0.6931|0.6931|3.5904|-0.20829|0.04550032|-1401.45065|9.0|8.0458|8.0458
12h_a30|0|0|0.0|0.0|0|2|0.604984682|0.0|-0.00737961|5.351858133|-0.06631353|0.043848238|0.0|-0.391119352|0.001139238|0.001698966|10.31162898|1|1|0.002064369|-0.166613751|-0.120380857|-0.4708582289999999|0.831176513|-0.1240820219999999|0.888213143|0|0.763568404|-0.083127678|-0.09907575|0.353607682|0.017389133|11.06352871|89.66095835|0.236431596|-0.038417127|-40.10503079|7.038974807000001|73.14241438|63.95204629|485.8069155|-15.55093031|0.202025127|8.066818026|128.5349203|-761.9955851|30.63031164|0.015886049|-379.1625034|1500.88527|618.6004214|1.0|4.63|0.0|17.0|4.25|81.65|2.0|127.24|0.0|1.0|5.0|30.0|-6.02|416.47|0.0|0.0|2.92|0.00171|9.71e-06|0.00405|0.0|5.0289|4.07|3.5101|-1674.977665|1132.06|246.54|518.06|-0.26697|0.68543|2.9684|-0.2023599999999999|0.03372393|-1674.838376|9.0|8065.0|8065.0
2_a47|0|0|0.0|0.0|0|0|1.381899691|0.0|-0.008527649|0.0|-0.13117284|0.027058824|1.454085483|-0.3581612489999999|-0.007479445|0.107297513|10.93671092|0|0|-0.006079384|-0.007299676|-0.0274111779999999|-0.444853768|0.671819147|-0.0253134039999999|0.728066943|1|0.847324011|-0.083455669|-0.095655954|0.482748996|0.008511123|4.240150185|99.5619537|0.152675989|-0.036790752|-23.74109633|2.112397382|55.81329383|45.81686991|422.1277419|-9.131190896|0.215021885|5.308758149|107.1215986|-356.116445|23.34938746|0.016376351|-283.9460863|910.626111|392.6099255|0.0|2.58|2.54|22.0|3.7|58.04|1.0|96.54|0.0|1.0|3.0|24.0|-5.0|313.35|1.0|1.0|3.58|0.00109|7.75e-06|0.00243|0.0|3.7181|3.49|3.7181|-1010.505024|902.07|333.46|371.19|0.69102|0.69102|2.1266|-0.20731|0.03544055|-1010.412694|631.0|6.2|6.2
9i_a40|0|0|0.0|0.0|1|0|0.604992808|1.841293462|-0.0071562119999999|5.4161004020000005|-0.105556952|0.045555556|0.891973262|-0.279092262|0.004532692|0.201624407|10.31197226|2|2|0.004019925|0.333430103|0.187399127|-0.542471361|0.762774506|-0.28972973|0.824009442|1|0.830980762|-0.092881258|-0.088485615|0.006324687|0.011010661|5.548036224|213.7117392|0.169019238|-0.036869006|-22.46593254|2.795536563|49.81256531|52.34891159|418.7133986|-9.360805225|0.140977546|7.700852478|71.03556427|-336.98898810000003|21.62632891|0.010372658|-361.8074422|778.5478408|351.4600612|1.0|3.25|2.9|20.0|3.84|84.45|1.0|91.11|0.0|1.0|2.0|22.0|-5.44|306.38|0.0|1.0|3.52|0.00147|1.97e-05|0.00603|0.0|4.3611|3.2|2.8936|-1273.31399|883.84|284.3|417.75|0.56118|0.70339|2.0895|-0.17956|0.02072395|-1273.217301|1.25|5.9031|5.9031
12am_a36|1|0|3.340519946|-4.723487246|0|2|1.240140551|0.0|-0.015884751|5.351858133|-0.297354748|0.044036281|0.0|-0.921315581|-0.011700732|-0.050505733|10.9602097|1|1|-0.007897954|0.345949079|-0.3344729369999999|-0.6080522279999999|0.8344566859999999|-0.05754717|0.885733922|0|0.814986544|-0.091472759|-0.118101664|0.305015372|0.017590648|12.15249658|128.69607109999998|0.185013456|-0.045928425|-56.3667958|8.395550408|95.53118838|75.34643812|563.0333297999999|-21.92042059|0.211665165|8.772646622|146.228847|-1183.702712|40.24894481|0.020179019|-398.3921535|2173.44302|672.4630346|1.0|4.81|0.0|17.0|3.31|78.43|2.0|130.43|0.0|1.0|7.0|34.0|-6.4|465.43|0.0|0.0|2.65|0.00291|8.6e-06|4.0|1.0|5.2317|4.86|3.8606|-1645.169789|1206.77|236.99|562.14|0.40752|0.6805100000000001|5.9258|-0.21356|0.03550681|-1645.016323|0.06|7.2218|7.2218
13k_a6|1|0|3.423411754|0.0|0|1|1.42421381|0.0|-0.014257799|5.351858133|-0.132667824|0.04162037|0.0|-0.8554679409999999|-0.009326562|0.0809333929999999|10.95129637|1|1|-0.006280295|0.08217847|-0.073210645|-0.5627624379999999|0.7908110340000001|-0.123105035|0.84018367|0|0.641032542|-0.11937574|-0.127178105|0.212093198|0.0296987679999999|20.6185734|183.1261118|0.3589674579999999|-0.045420752|-61.29890279999999|14.31458589|100.7779947|103.4959988|445.0412356000001|-21.89246528|0.202868306|8.370126134|140.8427117|-1225.9780560000002|39.55891914|0.017981419|-412.5714301|2215.299472|741.5222707|1.0|3.68|2.8|23.0|4.55|115.15|1.0|124.98|0.0|1.0|7.0|33.0|-6.59|441.48|0.0|1.0|3.18|0.00144|1.7100000000000002e-05|0.0075599999999999|0.0|5112.0|5.41|3.5476|-1465.83213|1246.69|242.53|577.68|0.4547|0.70536|8.1639|-0.1944|0.0308324|-1465.621288|46.0|7.3372|7.3372
19_a20|1|0|3.423603867|0.0|0|0|1.4009239059999998|0.0|-0.0096278259999999|4.727387819|-0.130949446|0.0396875|1.622562232|-0.539158264|-0.006620594|0.077469518|10.94899558|1|1|-0.004654742|0.175308615|-0.083481481|-0.5838248970000001|0.7619768840000001|-0.105118869|0.8193003000000001|1|0.754452534|-0.091725453|-0.099685049|0.25624423|0.013643765|8.964643162|339.8339889|0.245547466|-0.038340404|-43.03556944|5.890223441|75.98477124|69.23289949|495.7134289|-16.55214209|0.203929412|7.950138729|133.9919257|-860.7113887|31.64490997|0.0159602|-389.0666676|1645.535318|684.5377542|1.0|3.49|2.49|27.0|4.97|110.44|1.0|122.86|0.0|1.0|5.0|32.0|-6.8|420.47|0.0|1.0|3.16|0.00541|2.6600000000000003e-05|0.0112|0.0|3.3616|5.01|3.3616|-1368.378274|1190.68|368.83|519.34|0.6987399999999999|0.6987399999999999|4.2507|-0.2067|0.03487615|-1368.190746|2.6|5585.0|5585.0
10_a47|0|0|0.0|0.0|0|0|1.381868067|0.0|-0.008013899|0.0|-0.166367455|0.042276423|1.329777427|-0.384667159|-0.008120645|0.0814897|10.93671036|0|0|-0.0065562469999999|-0.349569106|-0.045289209|-0.45272733|0.754096463|0.011239977|0.8077565520000001|1|0.841070966|-0.076311525|-0.0936757959999999|0.417511484|0.00951788|5.088920549|103.41137940000002|0.158929034|-0.035388634|-26.77924406|2.720890925|57.59863288|45.89037038|449.6950454|-10.11660331|0.198117368|6.277122171|105.9273263|-455.247149|23.5960035|0.014051737|-322.8149102|1061.820157|498.0016816|0.0|3.02|2.97|22.0|5.12|58.04|2.0|106.43|0.0|1.0|3.0|27.0|-5.08|359.4|0.0|1.0|4.41|0.000638|3.18e-06|0.00114|0.0|5.7693|4.37|3.7236|-1188.3744|997.16|214.9|426.55|0.53909|0.69212|1.9281|-0.20309|0.03158831|-1188.244739|13.0|7.9|7.9
28_a47|0|1|0.0|0.0|1|0|1.4201653580000002|1.408016295|-0.009689834|4.727387819|-0.23494583|0.038387534|1.121067445|-0.436042548|-0.013020816|-0.00496711|10.95058275|1|1|-0.010153352|0.06536499|-0.126992366|-0.435485503|0.832144916|0.074217097|0.896193695|1|0.605349345|-0.1132830309999999|-0.106779291|0.310094808|0.026080156|15.50250691|365.2310214|0.394650655|-0.038135461|-37.72858603|9.214964819|82.27079846|82.83994768|359.8303775|-13.47449501|0.34774073|7.864990866|206.7032519|-565.9287905|34.75365534|0.031626405|-181.0112167|1459.653524|428.5826478|1.0|3.08|2.03|21.0|2.49|98.72|1.0|99.2|0.0|1.0|5.0|28.0|-7.22|380.35|0.0|1.0|2.4|0.0816|0.000217|0.0824|0.0|3675.0|3.51|3675.0|-1335.722248|995.5|337.37|461.73|0.69002|0.69002|6.0847|-0.2052|0.03698465|-1335.6279869999998|25.0|7.6|7.6
12an_a36|1|0|3.489959714|0.0|0|2|0.6294007110000001|0.0|-0.0070293469999999|5.351858133|-0.046532211|0.042739018|0.0|-0.407702102|0.00285431|-0.131674913|10.33556631|1|1|0.003710345|0.170355752|-0.133106642|-0.434819796|0.8344566859999999|-0.055405405|0.885733922|0|0.836440154|-0.073519599|-0.105145528|0.270501913|0.0173118669999999|11.69727417|82.43567331|0.163559846|-0.036995649|-48.0034364|7.903608682000001|81.70091433|61.37296195|565.1654879|-16.89009799|0.216487385|8.773001855|146.2760938|-912.0652916|31.9040205|0.015771136|-383.1273396|1722.817107|725.9470896|1.0|4.85|0.0|17.0|3.33|94.5|1.0|135.47|0.0|1.0|6.0|31.0|-6.64|427.52|0.0|0.0|2.33|0.0061|3.09e-05|0.0132|0.0|5.1771|3.37|3.7872|-1670.417726|1215.98|239.49|571.76|0.44822|0.69094|4.3963|-0.21035|0.0345115999999999|-1670.244686|0.04|7.3979|7.3979
15_a3|0|0|0.0|0.0|0|1|0.619596467|0.0|-0.006742751|4.727387819|-0.092127078|0.045993266|1.809035179|-0.289938297|-0.006419472|0.126641951|10.33806279|0|0|-0.004459728|-0.325227172|-0.039798975|-0.505519936|0.813015336|0.036380489|0.866559772|1|0.7789088340000001|-0.092342351|-0.107619999|0.451058529|0.007901554|4.04445331|315.5421792|0.221091166|-0.037667|-28.19600959|2.070175472|60.30684851|51.31038923|398.6887321|-9.868603355|0.149672503|5.371119692000001|76.61068671|-394.7441342|22.67368656|0.010200078|-358.6340772|906.9474625|402.781061|0.0|4.12|0.0|16.0|2.21|89.99|0.0|94.29|0.0|2.0|2.0|23.0|-7.35|321.4|0.0|0.0|1.2|547.0|0.000951|306.0|0.0|6.0077|2.33|3.7072|-1328.665275|916.07|206.37|398.12|0.2843199999999999|0.67902|1.9539|-0.22079|0.0228507|-1328.581677|25.0|7.6021|7.6021
4o_a46|0|0|0.0|0.160026534|1|1|1.13463699|2.138144369|-0.000627744|5.587248657999999|0.042766097|0.043320988|0.0|-0.032014955|0.010870588|-0.203025042|10.93828256|1|1|0.010144781|-0.376106593|-0.028735607|-0.096073163|0.7699448320000001|-0.09492635|0.8176134690000001|0|0.950732618|-0.0648126359999999|-0.06570509|0.372146122|0.00972341|5.332434441|5.821925821000001|0.049267382|-0.021901697|-19.76117845|2.9243708|42.00638612|40.87645867|521.3931342|-6.587059484|0.248979351|5.527567399|136.5432529|-316.1788552|15.99310518|0.0108913189999999|-275.3254498|767.6690487000001|544.7877262000001|1.0|3.73|3.12|17.0|4.77|54.5|1.0|103.66|0.0|1.0|2.0|26.0|-5.51|342.44|1.0|1.0|3.92|0.00422|1.34e-05|0.0045899999999999|0.0|4.3255|3.76|4.3255|-1070.428722|1022.29|286.64|501.08|0.6843|0.6843|3.4494|-0.22909|0.02815574|-1070.276387|162.0|6.7905|6.7905
1a_a5|0|0|0.0|0.0|0|1|1.189701889|0.0|-0.001785522|4.59511985|0.009305578|0.021346801|0.0|-0.078562954|0.005921049|-0.132197351|10.9502215|0|0|0.00549829|-0.123867037|0.114184614|-0.179831877|0.7427901179999999|-0.008431181|0.794139321|0|0.833638233|-0.071887159|-0.075618812|0.3602068089999999|0.008036994|4.047117885|83.60943679|0.166361767|-0.027665419|-19.17495143|2.037971304|46.38422909|40.24669785|419.7878208000001|-7.015226132|0.274345323|6.199179484|138.1496441|-287.62427139999994|19.19815378|0.016493595|-227.2618539|787.1243051|403.543273|0.0|3.54|0.0|18.0|3.08|37.81|0.0|93.49|0.0|1.0|3.0|23.0|-6.58|298.34|1.0|0.0|1.75|755.0|0.000365|109.0|0.0|4.6707|2.85|2.8332|-951.110826|882.1|265.45|386.8|0.44868|0.54123|4.4956|-0.2262699999999999|0.028664612|-951.226623|107.0|6.9706|6.9706
11b_a31|1|0|3.248213341|0.0|0|1|0.610137403|0.0|-0.01950528|5.733341277|-0.172248605|0.043380952|0.0|-0.838727032|-0.014385937|-0.1488994619999999|10.31169957|2|2|-0.010716217|-0.129901143|-0.16780872|-0.564706551|0.834596039|-0.074254978|0.889561759|0|0.545458754|-0.143839236|-0.148709304|0.26165445|0.037758271|21.02499452|286.7721447|0.454541246|-0.044612791|-46.10900197|11.70737909|100.3071755|101.1192111|303.7286124|-13.83270059|0.330276165|6.83089364|183.9081702|-553.3080237|37.09261324|0.0314298879999999|-189.0151528|1483.70453|397.3137532|1.0|3.41|2.29|16.0|4.67|125.57|1.0|92.51|0.0|2.0|5.0|25.0|-6.73|357.38|0.0|1.0|2.69|0.00649|0.000178|0.0637|0.0|3.8437|4.07|3.8437|-1520.0430279999998|969.71|322.57|479.66|0.70073|0.70073|3.2104|-0.1951|0.04215313|-1519.967224|0.53|6.2757|6.2757
9a_a36|1|0|3.4090209280000003|0.0|0|2|1.297044807|0.0|-0.007853595|5.351858133|-0.046964839|0.040166667|0.0|-0.41624054|0.0034852859999999|-0.078488872|10.96066876|1|1|0.00484375|0.160672128|-0.202876718|-0.398235589|0.7885597609999999|-0.1177413269999999|0.842671963|0|0.826559623|-0.073689118|-0.10869601|0.204819754|0.0236784079999999|14.47407729|49.52042402|0.1734403769999999|-0.039929147|-40.61536816|8.847677483|78.37175688|59.5185754|505.25728260000005|-14.91993116|0.236165413|7.546661564|144.36259840000002|-731.0766269999999|31.95428497|0.019513779|-322.5522826|1565.759963|578.2841135|0.0|4.69|0.0|17.0|3.04|66.4|1.0|120.94|0.0|1.0|5.0|29.0|-6.74|382.42|1.0|0.0|1.95|0.0753|0.000102|0.0391|0.0|3.8677|3.38|3.8677|-1252.77514|1092.66|320.56|495.18|0.68682|0.68682|5.7274|-0.20969|0.02701893|-1252.636005|13.0|7.8861|7.8861
12bb_a36|1|0|3.3296932480000003|0.0|0|2|1.29704416|0.0|-0.008239316|5.351858133|-0.117921811|0.04625323|0.0|-0.444923056|-0.006877664|-0.018516159|10.96022185|1|1|-0.004358975|0.2463876689999999|-0.250781298|-0.421445726|0.836170906|-0.045186455|0.892249657|0|0.6888482109999999|-0.090660196|-0.114330726|0.314702945|0.022069757|14.16769093|88.91215764|0.311151789|-0.038872447|-47.11573753|9.094955748|88.14984373|72.36704599|442.2064275|-16.01935076|0.280705922|7.854524291000001|180.1992964|-800.967538|34.69260487|0.022984922|-281.5518699|1734.6302440000002|593.6088758|0.0|4.72|0.0|17.0|3.55|69.2|1.0|123.67|0.0|1.0|5.0|31.0|-6.8|417.41|1.0|0.0|2.44|0.0424|4.81e-05|0.0201|0.0|5.2382|3.66|3.8001|-1431.374881|1120.72|236.69|515.92|0.38838|688.0|6251.0|-0.21175|0.03421884|-1431.238418|0.01|8.0|8.0
