molecula|NaaNH|n9FaHRing|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RNCS|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50
47k_a18|0|0|0|7.03438793|1|1.25117623|0.029145635|-0.0067578909999999|-0.0605329409999999|-0.017736343|-0.5135996820000001|-0.02822032|10.94702256|-0.008576013|0|0|0.00493127|-0.026672956|-0.279965025|-0.421027889|-0.451417954|0.762665453|0.721697829|0.022512501|0.753132457|0|-0.065324278|0.3533268229999999|0.015080484|-69.77479556|11.91029894|20.66242736|9.406543039|58.77865447|0.7153044209999999|-2.208671853|84.23875372|0.467246896|656.2580564|-1744.369889|2009.418849|0.284695579|9.777177947|18.35217454|0.877042091|7575.637462000001|-1377.672426|-340.0872332|2438.639881|1167.054827|14.46395816|1.0|1.0|1.0|0.3|3.17|88.97|2.82|2.0|154.86|1.0|11.0|-5.84|38.0|513.63|0.0|0.0|2.53|-5.33|1.44e-06|0.000742|1.0|1.0|3.6099999999999997e-09|8.45|3.0948|-1664.728002|842.29|1492.36|400.63|0.5920000000000001|400.63|793.48|0.69823|-0.1277599999999999|4.1818|0.02802749|29.0|7.5376
18c_a22|0|0|1|6.842683282|0|1.194229067|-0.191807441|-0.003749104|0.013131848|-0.044828537|-0.213698903|0.009519672|10.31286086|0.006275578|1|1|0.005597023|-0.081550274|-0.078828791|-0.143402172|-0.305378181|0.7290394929999999|0.7669483559999999|-0.032031791|0.8287956870000001|1|-0.057956428|0.5003904610000001|0.019843706|-52.84635017|13.72808419|30.63947336|9.49723261|15.22791009|0.682690024|-1.52776956|67.73280290000001|0.4777430589999999|644.1264387|-1056.927003|2574.178324|0.317309976|7.332936064|14.04085897|0.914766316|7101.057047|-731.1931848999999|-252.7737494|1548.179944|779.8043336000001|14.88645273|1.0|1.0|1.0|0.08|4.98|124.4|1.47|1.0|136.36|0.0|6.0|-5.8|34.0|461.54|0.0|1.0|3.72|-5.1|1.6e-06|0.000739|0.0|0.0|3.4299999999999995e-10|3.5|3.7222|-1783.5397829999995|707.08|1249.84|333.1|0.2996|219.25|583.88|0.60449|-0.15158|1.2938|0.02279458|26.0|7585.0
6f_a40|0|0|1|8.421342866|1|0.604893424|0.134099184|-0.01691341|-0.156988665|-0.122783873|-0.8287570679999999|0.075227997|10.30179966|-0.190617284|2|2|-0.008368734|-0.233222505|0.048543494|0.092206207|-0.628934821|0.7710013309999999|0.836826225|-0.032826285|0.896373207|1|-0.134203859|0.363785804|0.015998475|-83.88605319|10.2782635|207.7174501|6.6032981820000005|40.01876255|0.8628087240000001|-2.350288117|92.77827871|0.410805404|421.31181889999993|-1509.948957|3072.581297|0.137191276|6.993991456|11.87042702|0.69723213|7328.308886|-970.0707913999998|-466.1748926|1750.039046|593.503189|8.892225517|1.0|0.0|1.0|0.21|2.66|199.45|1.1|3.0|124.54|1.0|5.0|-6.95|30.0|457.55|0.0|0.0|2.61|-4.64|1.13e-07|5.18e-05|1.0|0.0|0.0002109999999999|6.96|2.57|-2426.924155|668.95|1139.55|482.43|0.2362|346.89|507.64|0.69911|-0.1131799999999999|6.2384|0.04845403|42.0|7.3768
18a_a22|0|0|1|6.842683282|0|1.194229718|-0.197348157|-0.003488994|-0.018344659|0.033735832|-0.19538364|-0.021976395|10.31286146|-0.015194063|1|1|0.007079018|0.059645624|-0.0835538409999999|-0.147724859|-0.296897301|0.760537197|0.7329701259999999|-0.042139855|0.7881113679999999|1|-0.050645213|0.573315195|0.01713283|-51.6464295|11.62443251|29.59800426|7.887046626|18.5219848|0.710467198|-1.5223960559999998|64.80092090000001|0.487405342|628.6440468999999|-1032.92859|2213.859172|0.289532802|7.037677899|13.72951861|0.950859191|6630.646100999999|-700.830423|-285.5992506|1453.872315|730.9420477000001|13.15449139|1.0|1.0|1.0|0.08|5.11|100.61|2.13|1.0|131.64|0.0|6.0|-5.59|32.0|436.53|0.0|1.0|3.9|-5.16|2.59e-06|0.00113|0.0|0.0|3.95e-10|3.69|3.4832|-1691.2957760000002|695.35|1211.84|355.95|0.3174|246.91|531.16|0.68577|-0.1408|3851.0|0.01932946|13.0|7.8861
6_a27|1|0|1|6.823286122000001|0|1.404458667|0.1718757239999999|-0.007874167|-0.072298665|-0.237047381|-0.330715016|0.075248207|10.93737136|0.081320966|1|1|0.0058042269999999|-0.406859288|-0.1044763|-0.179319226|-0.541168953|0.678057835|0.787663648|-0.1322552659999999|0.849515128|1|-0.0786267609999999|0.344065059|0.020552125|-44.56839492|10.17466399|125.8234721|5.03713293|61.10118428|0.774820398|-1.35037664|52.66373343|0.47262982|388.6505938|-668.5259238|1193.992326|0.2251796019999999|5.010042219|9.500048379|0.896201262|4761.820508|-330.96463430000006|-272.1086175|862.8140479|373.9912084|8.095338503999999|0.0|0.0|0.0|0.11|2.79|76.46|2.42|0.0|92.65|0.0|2.0|-3.62|24.0|317.34|1.0|1.0|2.71|-3.82|0.000242|0.0768|0.0|0.0|2.16e-07|4.27|4.1391|-1043.806618|526.9|896.68|299.55|0.1915|223.61|401.49|0.61083|-0.17007|2.7521|0.02494141|1.0|9.0
47a_a18|0|0|0|7.03438793|1|0.403918489|0.018016478|-0.006027559|-0.18843247|0.043161338|-0.464122017|-0.025401815|10.35082811|0.052572636|0|0|-0.000633273|0.066507683|-0.232940071|-0.358939392|-0.369841706|0.842412605|0.766261502|-0.008965701|0.7991211029999999|0|-0.082855697|0.371382587|0.014124484|-81.42570819|11.58086543|100.7293848|9.49531639|110.0917322|0.7936193709999999|-2.681370849|93.5899242|0.483193636|638.5417107999999|-2198.494121|2250.179086|0.2063806289999999|10.20255289|19.74153879|0.934960691|8405.670404|-1802.576619|-481.4854016|2770.212274|1225.939287|12.16421601|1.0|1.0|1.0|0.28|3.35|123.06|1.85|1.0|158.24|1.0|12.0|-6.74|39.0|547.67|0.0|0.0|2.02|-5.58|1.8100000000000002e-07|9.9e-05|0.0|1.0|5.4e-09|8.82|3.1947|-2098.773074|874.47|1536.87|388.09|0.6094|388.09|813.01|0.69508|-131.0|2.6271|0.0339441|1.0|9.0
9c_a31|1|0|0|7.765993078999999|1|0.610135804|0.031715924|-0.013082561|-0.055520387|-0.0384827639999999|-0.6933757159999999|-0.1047269419999999|10.311698300000002|-0.062737615|2|2|-0.000813398|-0.062065125|-0.138799714|-0.223856622|-0.546598398|0.8083148840000001|0.842823186|-0.000533581|0.8856644770000001|0|-0.103325018|0.287455956|0.030296721|-81.63444414|19.30758668|153.5739377|12.30439782|552.8237349999999|0.670716706|-1.7933667130000002|97.22026028|0.4558841429999999|429.9685721|-1142.882218|2242.189942|0.329283294|8.188627935|15.04941978|0.837843885|5658.985169|-728.3394714|-217.5897278|1703.9715989999995|583.9691392000001|15.58581614|1.0|1.0|1.0|0.35|3.7|117.37|1.08|0.0|108.16|0.0|8.0|-5.23|28.0|398.48|0.0|1.0|3.32|-4.16|5.85e-06|0.00233|0.0|0.0|5.79e-08|4.94|3849.0|-1618.115927|691.3|1147.93|322.12|0.2554|322.12|588.58|0.7007399999999999|-0.15975|1.3617|0.04177078|0.42|6.3768
9g_a40|0|0|1|7.515889085|0|0.604992427|-0.058811055|-0.0054957819999999|-0.0220464379999999|0.07954859|-0.225327061|0.139758613|10.31197177|-0.145879501|2|2|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|-0.383703998|0.694156166|0.764275277|-0.384131901|0.821935848|1|-0.063539055|0.002717414|0.021367335|-41.63731423|11.25704374|65.74631496|5.930596229|64.08637519|0.740240206|-1.185495647|51.16627179|0.476386801|476.5434822|-624.5597134|349.4421673|0.259759794|8.180261533|15.62271835|0.909806709|4435.743087|-329.0394499|-253.1335385|843.7257374|384.6422631|9.528957565|0.0|1.0|0.0|0.06|2.93|72.28|0.64|0.0|87.53|0.0|3.0|-2.49|23.0|302.33|1.0|0.0|1.93|-3.09|0.00323|977.0|0.0|0.0|3.720000000000001e-07|3.83|3.0778|-1332.476347|559.04|923.42|402.84|0.3563|402.84|469.6|0.70233|-0.12765|3.4787|0.01134289|3548.0|5.45
13f_a6|1|0|0|6.842683282|0|1.429020649|-0.088329567|-0.006930367|-0.008507023|0.04505613|-0.381170169|-0.071478789|10.95053349|-0.049928822|1|1|-0.001446486|0.079490516|-0.126749697|-0.223618825|-0.466314952|0.841211811|0.77199166|-0.028317736|0.834167942|1|-0.073352505|0.176745407|0.018554018|-62.41821579999999|12.46087045|62.42897239999999|8.368715213|0.0|0.720711855|-1.672913351|75.61173794|0.401838426|579.7398537|-1123.527884|3253.287533|0.279288145|9.050440345|15.13042752|0.6717890999999999|6128.208571|-754.5608419|-296.4599736|1558.914115|676.2770877|13.19352214|1.0|1.0|1.0|0.08|4.53|103.17|0.92|0.0|123.82|0.0|5.0|-5.11|32.0|417.47|0.0|1.0|3.19|-4.78|7.74e-06|0.00323|0.0|0.0|6.59e-11|3.36|3139.0|-1347.266914|711.29|1202.78|394.98|901.0|256.1|568.41|0.70541|-0.12805|10.8469|0.03437105|42.0|7.3768
4a_a46|0|0|1|7.825245291|1|1.13463711|-0.214093513|-0.001042349|-0.008364558|-0.137420119|-0.051075084|-0.11172225|10.96352058|-0.0466186959999999|1|1|0.0120924389999999|-0.216904465|-0.082000707|-0.129430244|-0.143806973|0.679741138|0.764741337|-0.215877982|0.8075680409999999|0|-0.05488948|0.264863483|0.00935578|-35.24319509|4.858713991|6.579492736000001|2.523263761|55.05332552|0.742626378|-1.017947119|41.15334508|0.4289963579999999|479.8368017|-528.6479264|1427.844961|0.2573736219999999|5.613813876|9.831485239|0.751302315|4481.754309|-274.5414028|-252.0050978|711.8625758999999|480.9500663|5.910149982|1.0|1.0|0.0|0.35|4.46|43.6|2.35|0.0|96.74|0.0|2.0|-3.93|24.0|318.42|1.0|1.0|3.43|-4.31|0.000117|0.0372|0.0|0.0|1.53e-07|3.4|4.5454|-994.2146342|560.87|967.0|272.77|0.1694|272.77|467.4|0.6893600000000001|-0.19067|3.1825|0.022810825|181.0|6.7423
17b_a25|0|0|1|6.842683282|0|1.3732004619999998|0.001256821|-0.004368141|-0.002108117|-0.026412432|-0.266456625|-0.100018134|10.93106294|0.016982601|1|1|0.005244553|-0.044260194|-0.044156525|-0.073994564|-0.366585181|0.653180996|0.780221059|0.068812225|0.838260077|1|-0.068207754|0.410780725|0.015879547|-60.19950116|12.04068508|99.61874923|9.129863339|87.61586206|0.724866184|-1.6672437880000002|73.52844745|0.476276266|668.9067217|-1264.189524|2514.295488|0.275133816|9.700133933|18.52147096|0.909403632|6674.061446|-958.573164|-341.0100868|1744.031591|832.226697|13.32894629|1.0|1.0|1.0|0.11|5.18|96.49|2.0|0.0|135.78|0.0|7.0|-5.32|35.0|458.51|0.0|1.0|3.78|-5.07|4.75e-06|0.00218|0.0|0.0|9.08e-11|5.89|3961.0|-1483.830524|781.08|1329.35|313.02|0.4635|228.6|654.18|0.6594800000000001|-0.16408|3.5074|0.04272963|101.0|6.9957
7_a4|0|0|1|7.535296702|1|1.343865525|-0.237954652|-0.001729561|-0.003297033|-0.07290303|-0.076100699|-0.125778587|10.92992954|0.04206117|1|1|0.008242591|-0.162314698|-0.042220092|-0.094000778|-0.174410426|0.527072036|0.8046449179999999|0.022270259|0.87010589|1|-0.0650223009999999|0.470973822|0.01470626|-35.88407105|7.402610584|14.01468959|3.726212114|79.08210981|0.7179916670000001|-1.06932642|44.34066533|0.437317462|415.6938929|-538.2610657|1915.566579|0.282008333|5.512905888|9.797542165|0.7772010559999999|5022.496714|-270.9415659|-219.4585767|749.6759227000001|407.1471338|8.456594282000001|1.0|1.0|0.0|0.15|4.67|43.6|2.82|0.0|95.07|0.0|2.0|-3.81|25.0|330.36|1.0|1.0|3.56|-4.41|0.000156|0.0514|0.0|0.0|3.49e-08|2.91|4.0379|-1089.847072|538.92|915.46|307.05|0.0697|307.05|365.73|0.59702|-0.16975|3.9832|0.02317758|151.0|6821.0
17_a47|1|1|0|6.605297921|0|1.4168589319999998|-0.181485377|-0.003764469|-0.019259259|-0.105849578|-0.2032813319999999|0.075303828|10.9385382|-0.006331624|1|1|0.004477366|-0.180898239|-0.0184347939999999|-0.031505291|-0.3004189439999999|0.8007970640000001|0.75807704|-0.034891905|0.814790949|1|-0.07185129|0.522140199|0.01291694|-50.62550618|7.87914003|68.64478326|4.806157636|0.0|0.7457517659999999|-1.493904005|60.33408274|0.46147021|519.8795281|-911.2591113|1573.836082|0.2542482339999999|7.055517075|13.10144249|0.8569074879999999|5854.9736840000005|-555.8544359|-299.80980739999995|1221.9335609999998|630.8611986000001|9.708576558|1.0|1.0|0.0|0.08|5.44|79.38|2.26|0.0|119.83|0.0|4.0|-5.4|30.0|392.46|0.0|1.0|3.85|-5.21|3.98e-06|0.00156|0.0|0.0|7.96e-11|3.07|4.2784|-1254.943823|656.78|1127.7|289.79|0.4308|289.79|477.67|0.6844100000000001|-0.17606|3.4454|0.04130125|5.0|8.3
12aq_a36|1|0|0|7.412764017000001|2|1.297043497|0.0332421529999999|-0.0116333169999999|-0.135770278|0.076517478|-0.674732412|-0.1031859869999999|10.95447882|-0.028591187|1|1|-0.004569485|0.131910912|-0.052743904|-0.090926893|-0.5356623070000001|0.892815402|0.839953955|-0.0606936879999999|0.89459881|0|-0.1093001919999999|0.162384515|0.021389734|-81.56528598|14.29132551|86.6958382|9.548598682|112.415579|0.7619767479999999|-2.319486422|95.39676382|0.426481765|455.31741460000006|-1549.740434|2906.024504|0.238023252|8.596645087999999|14.98931431|0.743623723|6296.75201|-1035.442755|-350.0740123|2033.842158|689.2886595|13.83147784|0.0|0.0|0.0|0.13|0.98|112.29|1.28|0.0|131.85|0.0|6.0|-3.52|32.0|424.46|0.0|0.0|1.15|-3.45|0.000304|129.0|0.0|0.0|7.19e-07|3.88|3.3759|-1401.637414|703.04|1190.22|367.26|0.4988|317.51|534.96|0.7058300000000001|-0.13908|6.7649|0.03228003|55.0|7.2596
1o_a5|1|0|0|6.605297921|0|1.427566509|-0.266637757|-0.002633927|0.033105871|-0.033273504|-0.1079910069999999|-0.102739602|10.94518594|-0.008511304|1|1|0.0051989459999999|-0.05876042|0.038275248|0.06759341|-0.231165601|0.670787375|0.78144982|-0.003561205|0.85693939|0|-0.079346457|0.447318682|0.01325562|-39.1638643|7.122612351|167.3051756|3.827177229|1.01402588|0.699913551|-1.093295425|50.11479279|0.470590799|475.1609233|-587.4579645|833.537568|0.300086449|7.522366517000001|14.20898333|0.8888980340000001|4572.818263|-315.657463|-214.8381946|839.3293197999999|393.5487205|10.95092849|1.0|1.0|1.0|0.0|4.07|78.25|1.23|0.0|95.2|0.0|3.0|-4.08|25.0|323.35|0.0|1.0|2.95|-4.08|8.329999999999999e-05|0.0269|0.0|0.0|7.85e-09|2.66|4.1692|-1043.536121|561.04|938.37|297.38|0.3966|275.45|443.88|0.5492100000000001|-0.1693599999999999|4.7435|0.04126499|35.0|7.4559
5_a27|0|0|2|6.823286122000001|0|1.4026035369999998|0.126882432|-0.0063562359999999|-0.068518519|-0.149034787|-0.286030638|-0.125237927|10.93772408|-0.013448351|1|1|0.010329671|-0.250776983|-0.2030237389999999|-0.341622797|-0.4982037479999999|0.639413469|0.760083119|0.180356685|0.8149212259999999|1|-0.055979434|0.333977277|0.01695771|-44.83538435|8.936508815|10.48961936|4.709432444|56.35994804|0.741481472|-1.276178645|53.51978325|0.439066197|449.6149323|-672.5307653|1254.531539|0.258518528|6.160679036|10.98289851|0.7827415529999999|4943.51602|-354.41560810000004|-254.5156507|907.0095354|424.8821143|8.684398894|0.0|0.0|1.0|0.16|2.8|65.6|2.66|0.0|97.55|0.0|2.0|-3.61|25.0|331.37|1.0|1.0|2.82|-4.01|0.000248|0.0821|0.0|0.0|6.04e-07|4.9|4.0989|-1083.124207|566.68|955.22|302.48|0.2448|302.48|463.87|0.64548|-0.16952|2.3781|0.01903872|3.0|8.5229
SB431542_a8|1|0|1|7.535296702|1|1.401734117|-0.007805495|-0.014434378|-0.1950388569999999|0.096884952|-0.721718925|-0.029382296|10.94951956|-0.0453332859999999|1|1|-0.005306541|0.156874293|0.055198015|0.089375589|-0.494976661|0.76592324|0.762577159|0.229470029|0.8220300859999999|0|-0.128342313|0.274152231|0.034730361|-74.57768059|20.78806656|170.1252996|12.44282236|89.26670319|0.7608280590000001|-2.242727845|89.64885355|0.476091179|338.38158389999995|-1342.398251|1947.072021|0.239171941|7.360028263999999|14.04829994|0.908729075|6203.505123|-803.5005528|-312.2404091|1764.391093|529.053307|15.07117296|0.0|0.0|1.0|0.05|2.72|112.23|1.9|0.0|109.21|0.0|4.0|-4.4|30.0|400.39|0.0|0.0|2.58|-4.14|3.99e-05|16.0|0.0|0.0|1.74e-07||||||||||||||79.08|4.1019
7h_a8|1|0|1|7.05012252|0|1.391840221|-0.118981425|-0.00534208|-0.073219554|-0.016074683|-0.23505152|-0.0873792009999999|10.94341365|0.0260356679999999|1|1|0.00084936|-0.043606497|0.052081992|0.141285105|-0.382578949|0.515235986|0.7051689170000001|0.095758228|0.7677336090000001|0|-0.093181899|0.314190914|0.011647275|-53.88211443|6.71377223|70.28953528|3.86998135|47.81104825|0.892830345|-1.6825766830000002|58.94376531|0.4346108389999999|444.4294792|-969.8780597|1919.19991|0.107169655|7.589672923999999|13.42380338|0.768693264|5657.402114|-559.0612661|-452.8739011|1086.29603|446.5544107|5.061650885|1.0|0.0|1.0|0.0|5.49|61.58|4.27|0.0|101.89|0.0|3.0|-5.68|28.0|373.35|0.0|1.0|4.63|-5.5|2.09e-06|0.00078|0.0|1.0|3.5e-09|6.81|3.9282|-1285.151298|593.53|999.62|315.62|0.3885|315.62|500.94|0.6963199999999999|-0.16076|7.0847|0.03092828|10.5|4.9788
3i_a32|1|1|0|7.78113851|0|0.6094207970000001|-0.157360524|-0.012358668|-0.363243817|-0.21362765|-0.4449120629999999|-0.26785886|10.3110028|0.022524712|3|3|-0.0106761939999999|-0.8373173840000001|-0.054335108|-0.212967423|-0.537667101|0.565740817|0.833699527|-0.337053202|0.902293804|1|-0.093279684|0.259644227|0.015296821|-59.72706743|8.064907632|60.99385995|4.252042736|0.201037767|0.77072347|-1.472706897|71.27609889|0.422644726|471.2508776000001|-776.4518766|2141.3084710000003|0.22927653|5.826629089|10.09193014|0.732035793|5656.349227000001|-409.3669403|-285.465827|1007.432506|318.0257595|11.54903146|1.0|0.0|1.0|0.13|6.29|110.94|2.09|0.0|88.28|0.0|3.0|-6.27|24.0|366.38|0.0|1.0|4.37|-5.16|5.37e-07|0.000197|0.0|0.0|1.0900000000000001e-07|3.38|3642.0|-1891.811327|530.5|876.0|340.43|0.4765|340.43|418.24|0.70322|-0.1476|2494.0|0.02199999|6.0|8.2366
12ag_a36|1|0|0|7.412764017000001|2|1.297044434|-0.042092217|-0.008085448|-0.084341564|0.063109409|-0.436614203|0.0070889269999999|10.96052849|-0.050147748|1|1|-0.000673716|0.135431487|-0.101303149|-0.217394466|-0.445549431|0.724208473|0.835013502|0.124298337|0.8910146309999999|0|-0.082492792|0.26896187|0.020136392|-68.21579593|12.70005599|85.84609192|8.009946323|0.0|0.758897371|-1.946854457|80.40643223|0.481286668|471.0269757|-1227.884327|2305.164626|0.2411026289999999|7.849377942|15.13240062|0.927847116|5906.879919|-774.4286762999999|-326.5740008|1617.984688|595.8790650000001|12.1906363|1.0|0.0|0.0|0.14|2.44|69.2|2.4|0.0|123.71|0.0|5.0|-3.89|30.0|399.42|1.0|0.0|2.15|-4.16|0.000129|0.0515|0.0|0.0|1.4e-07|3.41|3.7117|-1332.151245|658.68|1112.68|334.04|0.4286|318.79|507.72|0.7024699999999999|-0.15227|5.4459|0.03415856|17.0|7.7696
5e_a40|0|0|1|8.149890544|0|0.604912776|-0.091305805|-0.004925115|0.0601021459999999|-0.106497535|-0.162528785|0.158430496|10.31198323|0.029272031|2|2|0.008306061|-0.184667138|0.005996234|0.010397494|-0.391074665|0.535506399|0.8092726020000001|-0.402340487|0.877722972|1|-0.076883794|0.0499188609999999|0.019851304|-42.66853738|9.440323938|170.7311133|4.489363277|51.7148695|0.8223594679999999|-1.076691165|48.81318333|0.47779156|411.0778166|-512.0224486000001|512.5703164|0.177640532|6.533857846|12.51197289|0.914944155|4158.984115|-243.4932098|-306.597267|622.6260756|264.9899736|6.144645946|1.0|0.0|1.0|0.21|3.74|75.5|2.37|1.0|79.16|0.0|3.0|-4.78|20.0|303.77|1.0|1.0|3.33|-4.25|1.66e-05|0.00505|0.0|0.0|2.23e-05|4.99|3.7138|-1637.180703|493.19|802.38|333.85|0.5262|333.85|390.33|0.69675|-0.14786|7.87|0.01659566|25.0|7.6021
12n_a36|1|0|0|7.412764017000001|2|0.299253841|0.039596635|-0.0099988159999999|-0.350034917|0.027627601|-0.619926573|-0.035989956|10.31810354|-0.000273044|1|1|-0.001160331|0.048110172|-0.15024383|-0.261631709|-0.5181211520000001|0.8183043390000001|0.81793955|0.162338703|0.869718963|0|-0.089275906|0.239018516|0.0211044289999999|-78.42650015|14.28426215|67.52548352|9.668119648|26.74179417|0.741751453|-2.317440678|92.79755725|0.454498749|487.397992|-1568.530003|3465.537153|0.258248547|6.863551112000001|12.58209967|0.833176363|7657.057548000001|-1061.639417|-327.25274110000004|2114.630173|805.2286932|14.3710571|0.0|0.0|0.0|0.17|2.15|123.75|0.84|0.0|142.02|0.0|7.0|-3.85|34.0|474.54|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0|0.0|1.36e-07|6.24|3.6382|-1876.168847|714.14|1256.83|340.78|0.3921|231.43|566.87|0.7046600000000001|-0.14928|10.8395|0.03261661|15.0|7.8239
8_a27|1|0|1|6.605297921|0|1.406757715|0.188762686|-0.008444078|-0.077396262|-0.14212377|-0.329319041|0.093450172|10.93783465|0.067074515|1|1|0.004801929|-0.24946295|-0.106814855|-0.187486926|-0.535352745|0.6812785379999999|0.8000360390000001|0.141900468|0.8688656459999999|1|-0.078709803|0.3608031339999999|0.021852066|-43.96130162|10.41179748|122.0597403|4.960882344|61.18801154|0.751701834|-1.291711016|53.20197882|0.479730655|369.9216992|-615.4582227000001|989.0070768|0.248298166|5.016799703|9.642697094|0.92208134|4522.989286999999|-293.2457951|-239.8554499|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|0.06|2.48|76.46|2.19|0.0|87.68|0.0|2.0|-3.23|23.0|303.32|1.0|1.0|2.38|-3.52|0.000586|178.0|0.0|0.0|5.2e-07|3.96|4.1276|-1004.489001|507.76|848.58|300.38|0.2336|300.38|374.88|0.64893|-0.16958|3.0415|0.02665292|6.0|8.2218
12q_a36|1|0|0|7.412764017000001|2|1.29701394|-0.0543475329999999|-0.00761082|-0.043678703|0.068040097|-0.410984299|-0.0651906459999999|10.9598352|-0.0433009009999999|1|1|0.0010871589999999|0.1161527719999999|-0.103922055|-0.177407665|-0.441747876|0.8941919290000001|0.828371596|-0.017640538|0.8839272779999999|0|-0.07607684|0.324924033|0.018562763|-68.5549152|12.00048565|82.68142965|7.758093617|0.0|0.768692389|-1.908775752|80.15866795|0.486620426|536.0103834|-1233.988474|2380.245597|0.231307611|7.546533709|14.69971555|0.947876484|6040.52496|-797.7508892000001|-347.4093916|1605.308562|629.5017194000001|11.60375275|1.0|0.0|0.0|0.14|2.54|69.2|2.51|0.0|128.76|0.0|5.0|-4.44|30.0|415.88|1.0|1.0|2.34|-4.59|3.64e-05|0.0151|0.0|0.0|6.65e-08|3.79|3.8653|-1692.5102989999998|683.51|1148.35|320.77|0.4239|236.72|531.58|0.6863199999999999|-0.1566|4.6718|0.03415678|6.0|8.2218
9o_a24|1|0|0|6.605297921|1|1.294229152|-0.064667223|-0.007052095|-0.044044637|-0.087807028|-0.387865233|-0.097596429|10.94506726|-0.000236595|1|1|0.002019902|-0.145366976|0.00177843|0.00294424|-0.38043264|0.738419215|0.785672769|-0.0062180169999999|0.846075714|0|-0.088586421|0.6253256110000001|0.018492771|-51.14964436|10.7072496|32.50178358|6.1994599720000005|44.8382925|0.668046377|-1.678495905|66.24061038|0.4861134689999999|445.9858336|-971.8432428|1906.512273|0.331953623|6.080741586|11.83284872|0.945954873|6697.297449000001|-562.6938294|-194.5965258|1454.754155|663.2688909|15.09096602|1.0|0.0|1.0|0.04|4.36|92.79|1.23|0.0|120.73|0.0|6.0|-4.49|32.0|421.45|0.0|0.0|3.01|-4.4|3.2500000000000004e-05|0.0137|0.0|0.0|1.24e-08|4.41|4.2643|-1388.094657|611.03|1126.94|290.75|0.1409|210.85|432.84|0.65292|-0.17826|4.3816|0.0533144|446.0|6.3507
10_a1|1|0|0|6.86171134|0|1.435871163|0.0883621719999999|-0.014135827|-0.23385288|0.049971022|-0.621976404|-0.020225596|10.94957578|0.010430299|1|1|-0.0106277489999999|0.107434253|-0.019835038|-0.042643966|-0.623957903|0.674381582|0.7227844929999999|-0.0369911079999999|0.783467165|0|-0.116648443|0.126889306|0.014751098|-61.93104798|8.34295348|212.8090837|4.718623023|64.49041745|0.8340962559999999|-1.861495069|70.6564636|0.459673515|378.9193385|-1052.827816|1768.2330920000002|0.165903744|7.376231317999999|13.65143394|0.850732895|5192.858899|-595.4602985|-377.9175542|1262.237791|433.2550452|8.725415617000001|1.0|1.0|0.0|0.0|5.06|78.87|2.78|0.0|99.61|0.0|4.0|-4.98|27.0|359.35|0.0|1.0|3.7|-4.73|1.04e-05|0.00372|0.0|0.0|9.53e-09|5.81|3.4067|-1223.125689|585.51|979.35|363.94|0.6754|363.94|464.77|0.70345|-0.13576|5.3861|0.03426532|1.5|5.8239
